Orthogroup	DSER.longest_only	DANA.longest_only
OG0002482	LOC110189647|XP_020815450.1|DSER	LOC26515203|XP_014764103.1|DANA
OG0002483	LOC110191493|XP_020818016.1|DSER	LOC6494917|XP_001959426.1|DANA
OG0002484	LOC110180068|XP_020803349.1|DSER	LOC6494643|XP_001959960.1|DANA
OG0002485	LOC110189675|XP_020815492.1|DSER	LOC6495416|XP_001958799.1|DANA
OG0002486	LOC110190285|XP_020816321.1|DSER	LOC116655408|XP_032309160.1|DANA, LOC116655409|XP_032309161.1|DANA, LOC6502341|XP_001967696.1|DANA, LOC6507841|XP_001956454.2|DANA
OG0002487	LOC110182821|XP_020806616.1|DSER	LOC26515215|XP_014759560.1|DANA
OG0002488	LOC110177701|XP_020800186.1|DSER	LOC6496127|XP_001960285.1|DANA
OG0002489	LOC110190107|XP_020816074.1|DSER	LOC6493642|XP_032310609.1|DANA
OG0002490	LOC110183196|XP_020807100.1|DSER	LOC6494612|XP_001960015.1|DANA
OG0002491	LOC110190093|XP_020816057.1|DSER	LOC6493564|XP_032310817.1|DANA
OG0002492	LOC110176362|XP_020798351.1|DSER	LOC6495501|XP_001958985.1|DANA
OG0002493	LOC110189355|XP_020815057.1|DSER	LOC6495415|XP_001958792.3|DANA
OG0002494	LOC110184872|XP_020809181.1|DSER	LOC6501255|XP_001954861.1|DANA
OG0002495	LOC110177683|XP_020800162.1|DSER	LOC6495164|XP_001958930.1|DANA
OG0002496	LOC110186209|XP_020810930.1|DSER	LOC6499592|XP_001954335.1|DANA
OG0002497	LOC110190607|XP_020816859.1|DSER	LOC6493179|XP_001957209.1|DANA
OG0002499	LOC110183697|XP_020807695.1|DSER	LOC6506707|XP_001957388.1|DANA
OG0002500	LOC110188401|XP_020813785.1|DSER, LOC110182027|XP_020805616.1|DSER	LOC6505876|XP_001964532.1|DANA, LOC6505458|XP_001964917.2|DANA
OG0002501	LOC110179166|XP_020802222.1|DSER	LOC6506188|XP_001965127.1|DANA
OG0002502	LOC110179355|XP_020802527.1|DSER	LOC6502540|XP_001958770.3|DANA
OG0002504	LOC110177493|XP_020799903.1|DSER, LOC110177491|XP_020799902.1|DSER, LOC110177495|XP_020799905.1|DSER, LOC110177494|XP_020799904.1|DSER	LOC6506387|XP_001957967.1|DANA
OG0002505	LOC110179370|XP_020802548.1|DSER	LOC6494969|XP_001959308.1|DANA
OG0002508	LOC110179574|XP_020802823.1|DSER	LOC6505065|XP_001965528.1|DANA
OG0002509	LOC110177204|XP_020799477.1|DSER	LOC6494568|XP_001960090.1|DANA
OG0002510	LOC110180332|XP_020803649.1|DSER	LOC6504830|XP_032309072.1|DANA
OG0002511	LOC110184432|XP_020808631.1|DSER	LOC6500391|XP_032309052.1|DANA
OG0002512	LOC110185400|XP_020809855.1|DSER	LOC6506064|XP_032311670.1|DANA
OG0002513	LOC110191823|XP_020818447.1|DSER	LOC6505682|XP_032305551.1|DANA
OG0002514	LOC110187132|XP_020812209.1|DSER	LOC6507075|XP_001956709.2|DANA
OG0002516	LOC110186599|XP_020811488.1|DSER	LOC6501014|XP_001954376.1|DANA
OG0002517	LOC110176059|XP_020797932.1|DSER	LOC6505254|XP_014760329.1|DANA
OG0002518	LOC110188479|XP_020813868.1|DSER	LOC6502667|XP_001954129.2|DANA
OG0002519	LOC110179243|XP_020802355.1|DSER	LOC6495825|XP_001959663.1|DANA
OG0002520	LOC110182836|XP_020806629.1|DSER	LOC6503749|XP_001963810.1|DANA, LOC116655454|XP_032309237.1|DANA
OG0002521	LOC110176018|XP_020797886.1|DSER	LOC6505166|XP_032307964.1|DANA
OG0002522	LOC110188474|XP_020813863.1|DSER	LOC6499694|XP_001954122.1|DANA
OG0002523	LOC110191058|XP_020817447.1|DSER	LOC6499988|XP_001953476.1|DANA
OG0002524	LOC110182465|XP_020806162.1|DSER	LOC6503770|XP_014761074.1|DANA
OG0002525	LOC110189044|XP_020814672.1|DSER, LOC110189070|XP_020814700.1|DSER	LOC6506608|XP_001957554.1|DANA
OG0002526	LOC110191817|XP_020818441.1|DSER	LOC6505678|XP_001964475.1|DANA
OG0002527	LOC110177206|XP_020799483.1|DSER	LOC6501096|XP_032309337.1|DANA
OG0002528	LOC110180409|XP_020803724.1|DSER	LOC6503529|XP_032308736.1|DANA
OG0002529	LOC110191409|XP_020817926.1|DSER	LOC6500697|XP_001953748.1|DANA
OG0002530	LOC110181327|XP_020804705.1|DSER	LOC6498290|XP_001962471.1|DANA
OG0002531	LOC110185627|XP_020810236.1|DSER	LOC6497321|XP_032307756.1|DANA
OG0002532	LOC110189896|XP_020815815.1|DSER	LOC6503233|XP_001965845.1|DANA
OG0002533	LOC110180361|XP_020803680.1|DSER	LOC6503955|XP_001963913.1|DANA
OG0002534	LOC110180263|XP_020803577.1|DSER	LOC6495240|XP_001958781.1|DANA
OG0002535	LOC110185306|XP_020809715.1|DSER	LOC6493656|XP_001958171.2|DANA
OG0002536	LOC110186321|XP_020811118.1|DSER	LOC6505528|XP_001964758.1|DANA
OG0002537	LOC110191654|XP_020818211.1|DSER	LOC6495735|XP_001959464.1|DANA
OG0002539	LOC110189264|XP_020814937.1|DSER	LOC6494407|XP_001960390.1|DANA
OG0002540	LOC110191779|XP_020818383.1|DSER	LOC6505880|XP_001964540.1|DANA
OG0002541	LOC110184411|XP_020808604.1|DSER	LOC6505273|XP_001965661.1|DANA
OG0002542	LOC110180170|XP_020803489.1|DSER	LOC6502992|XP_001963453.1|DANA
OG0002543	LOC110180330|XP_020803647.1|DSER	LOC6503655|XP_001963994.1|DANA
OG0002544	LOC110187742|XP_020812859.1|DSER	LOC6499730|XP_001954047.3|DANA
OG0002545	LOC110182499|XP_020806207.1|DSER	LOC6504047|XP_001964078.1|DANA
OG0002547	LOC110181868|XP_020805451.1|DSER	LOC6503015|XP_001963407.1|DANA
OG0002548	LOC110181769|XP_020805301.1|DSER	LOC6502313|XP_032311932.1|DANA, LOC116656435|XP_032311925.1|DANA, LOC116656443|XP_032311946.1|DANA, LOC116656441|XP_032311945.1|DANA
OG0002549	LOC110175934|XP_020797773.1|DSER	LOC6504429|XP_001966998.1|DANA
OG0002550	LOC110184594|XP_020808843.1|DSER	LOC6501973|XP_014759688.1|DANA
OG0002551	LOC110176428|XP_020798435.1|DSER	LOC6500288|XP_001952892.1|DANA
OG0002552	LOC110187277|XP_020812325.1|DSER	LOC6506874|XP_001965266.1|DANA
OG0002553	LOC110180352|XP_020803673.1|DSER	LOC6503692|XP_001963912.2|DANA
OG0002554	LOC110179533|XP_020802772.1|DSER	LOC6503707|XP_001963886.1|DANA
OG0002555	LOC110183062|XP_020806907.1|DSER	LOC6503494|XP_001964274.1|DANA
OG0002556	LOC110186097|XP_020810797.1|DSER	LOC6497320|XP_001962323.1|DANA
OG0002557	LOC110184215|XP_020808324.1|DSER	LOC6502166|XP_001966095.1|DANA
OG0002558	LOC110185588|XP_020810183.1|DSER	LOC6499056|XP_001955398.1|DANA
OG0002559	LOC110191443|XP_020817966.1|DSER	LOC26514089|XP_032305688.1|DANA
OG0002560	LOC110177159|XP_020799403.1|DSER	LOC6499797|XP_001953894.1|DANA
OG0002561	LOC110188699|XP_020814163.1|DSER	LOC6501705|XP_001955803.1|DANA
OG0002562	LOC110183238|XP_020807113.1|DSER	LOC6501907|XP_032308106.1|DANA
OG0002563	LOC110179732|XP_020803007.1|DSER, LOC110179728|XP_020803005.1|DSER, LOC110179717|XP_020802991.1|DSER	LOC26514193|XP_032307910.1|DANA
OG0002564	LOC110186963|XP_020811963.1|DSER	LOC6505979|XP_001964716.1|DANA
OG0002565	LOC110186864|XP_020811814.1|DSER	LOC6501198|XP_032309360.1|DANA
OG0002566	LOC110188565|XP_020813983.1|DSER	LOC6500899|XP_032308209.1|DANA
OG0002567	LOC110182829|XP_020806621.1|DSER	LOC6503901|XP_001963811.1|DANA
OG0002568	LOC110188295|XP_020813656.1|DSER	LOC6500967|XP_001954262.1|DANA
OG0002569	LOC110184643|XP_020808901.1|DSER	LOC6506780|XP_001957257.1|DANA
OG0002570	LOC110188079|XP_020813288.1|DSER	LOC6500880|XP_001954097.3|DANA
OG0002571	LOC110188143|XP_020813398.1|DSER, LOC110183682|XP_020807682.1|DSER	LOC6500882|XP_001954100.2|DANA
OG0002572	LOC110181227|XP_020804587.1|DSER	LOC6496007|XP_032306961.1|DANA
OG0002573	LOC110187631|XP_020812697.1|DSER	LOC6500887|XP_032307695.1|DANA
OG0002574	LOC110188635|XP_020814069.1|DSER	LOC6499693|XP_001954124.2|DANA
OG0002575	LOC110176613|XP_020798696.1|DSER	LOC6499325|XP_001954865.1|DANA
OG0002576	LOC110180319|XP_020803634.1|DSER	LOC6502203|XP_032308727.1|DANA
OG0002577	LOC110190044|XP_020816010.1|DSER	LOC6493044|XP_001956939.1|DANA
OG0002578	LOC110185582|XP_020810172.1|DSER	LOC6506679|XP_001965224.1|DANA
OG0002579	LOC110185005|XP_020809322.1|DSER	LOC6497236|XP_001962502.1|DANA
OG0002580	LOC110181597|XP_020805053.1|DSER	LOC6495940|XP_001959896.1|DANA
OG0002581	LOC110188068|XP_020813277.1|DSER	LOC6500760|XP_032308438.1|DANA
OG0002582	LOC110184675|XP_020808942.1|DSER, LOC110188381|XP_020813757.1|DSER	LOC6494556|XP_001965929.1|DANA
OG0002583	LOC110186873|XP_020811827.1|DSER	LOC6500245|XP_032312318.1|DANA
OG0002584	LOC110190221|XP_020816238.1|DSER	LOC6506307|XP_001958147.1|DANA
OG0002585	LOC110190222|XP_020816239.1|DSER	LOC6506306|XP_001958148.1|DANA
OG0002586	LOC110186665|XP_020811589.1|DSER	LOC6505870|XP_001964519.2|DANA
OG0002587	LOC110189376|XP_020815087.1|DSER	LOC6498964|XP_001955599.1|DANA
OG0002588	LOC110188751|XP_020814250.1|DSER	LOC6505685|XP_001964460.1|DANA
OG0002589	LOC110186700|XP_020811632.1|DSER	LOC6501340|XP_001955027.2|DANA
OG0002590	LOC110181585|XP_020805037.1|DSER	LOC6504154|XP_001964287.3|DANA
OG0002591	LOC110186708|XP_020811639.1|DSER	LOC6505953|XP_001964674.1|DANA
OG0002592	LOC110177388|XP_020799750.1|DSER	LOC6499095|XP_001955311.1|DANA
OG0002593	LOC110177405|XP_020799770.1|DSER	LOC6499092|XP_032310416.1|DANA
OG0002594	LOC110190953|XP_020817293.1|DSER	LOC6499030|XP_032311428.1|DANA
OG0002595	LOC110188012|XP_020813199.1|DSER	LOC6505871|XP_014760829.1|DANA
OG0002596	LOC110185509|XP_020810066.1|DSER	LOC6500387|XP_032309704.1|DANA
OG0002597	LOC110186197|XP_020810916.1|DSER	LOC6500237|XP_001952966.1|DANA
OG0002598	LOC110177351|XP_020799702.1|DSER	LOC6499510|XP_001954473.2|DANA
OG0002599	LOC110188283|XP_020813639.1|DSER	LOC6494382|XP_001965928.1|DANA
OG0002600	LOC110180894|XP_020804262.1|DSER	LOC6494162|XP_001960844.1|DANA
OG0002601	LOC110188463|XP_020813852.1|DSER	LOC6501371|XP_001955095.1|DANA
OG0002602	LOC110184198|XP_020808293.1|DSER	LOC6501357|XP_001955064.1|DANA
OG0002603	LOC110186957|XP_020811952.1|DSER	LOC6501592|XP_014767115.1|DANA
OG0002604	LOC110186181|XP_020810899.1|DSER	LOC6501591|XP_001955535.1|DANA
OG0002605	LOC110186423|XP_020811263.1|DSER	LOC6499901|XP_001953670.1|DANA
OG0002606	LOC110191082|XP_020817478.1|DSER	LOC6499666|XP_032307203.1|DANA
OG0002607	LOC110188420|XP_020813807.1|DSER	LOC6500929|XP_001954189.1|DANA
OG0002608	LOC110188503|XP_020813894.1|DSER	LOC6505700|XP_001964431.1|DANA
OG0002609	LOC110178526|XP_020801341.1|DSER	LOC6494658|XP_001959919.2|DANA
OG0002610	LOC110188182|XP_020813413.1|DSER	LOC6494447|XP_001965919.1|DANA
OG0002611	LOC110189138|XP_020814770.1|DSER	LOC6499999|XP_001953435.1|DANA
OG0002612	LOC110188388|XP_020813767.1|DSER	LOC6505671|XP_001964492.2|DANA
OG0002613	LOC110191075|XP_020817467.1|DSER	LOC6502727|XP_014760691.1|DANA
OG0002614	LOC110176427|XP_020798434.1|DSER	LOC6501646|XP_032312146.1|DANA
OG0002615	LOC110185336|XP_020809773.1|DSER	LOC6506881|XP_001957068.1|DANA
OG0002616	LOC110177332|XP_020799673.1|DSER	LOC6501478|XP_001955328.1|DANA
OG0002617	LOC110187930|XP_020813100.1|DSER	LOC6501606|XP_001955575.2|DANA
OG0002618	LOC110190398|XP_020816514.1|DSER	LOC6499602|XP_001954317.1|DANA
OG0002619	LOC110188210|XP_020813498.1|DSER	LOC6500647|XP_014766648.1|DANA
OG0002620	LOC110188181|XP_020813417.1|DSER	LOC6500003|XP_001953424.2|DANA
OG0002621	LOC110177302|XP_020799626.1|DSER	LOC6500780|XP_001953905.1|DANA
OG0002622	LOC110190587|XP_020816839.1|DSER	LOC6506794|XP_001957224.1|DANA
OG0002623	LOC110186866|XP_020811818.1|DSER	LOC6499379|XP_032310597.1|DANA
OG0002624	LOC110190856|XP_020817165.1|DSER, LOC110191384|XP_020817899.1|DSER	LOC6499746|XP_001954003.2|DANA
OG0002625	LOC110190901|XP_020817218.1|DSER	LOC6500838|XP_032305543.1|DANA
OG0002626	LOC110184285|XP_020808426.1|DSER	LOC6503875|XP_001963758.1|DANA
OG0002627	LOC110188624|XP_020814049.1|DSER	LOC6506022|XP_032312362.1|DANA
OG0002628	LOC110190947|XP_020817280.1|DSER	LOC6499152|XP_032309820.1|DANA
OG0002629	LOC110177402|XP_020799765.1|DSER	LOC6499650|XP_032309320.1|DANA
OG0002630	LOC110191948|XP_020818626.1|DSER	LOC6501317|XP_032307363.1|DANA
OG0002631	LOC110187664|XP_020812741.1|DSER	LOC6499110|XP_001955279.2|DANA
OG0002632	LOC110186590|XP_020811471.1|DSER	LOC6501557|XP_001955469.1|DANA
OG0002633	LOC110187836|XP_020812974.1|DSER	LOC6499695|XP_032308252.1|DANA
OG0002634	LOC110186924|XP_020811909.1|DSER	LOC6508273|XP_001955605.1|DANA
OG0002635	LOC110188218|XP_020813518.1|DSER	LOC6499938|XP_001953597.1|DANA
OG0002636	LOC110188069|XP_020813278.1|DSER	LOC6500473|XP_001953290.1|DANA
OG0002637	LOC110184997|XP_020809308.1|DSER	LOC6506117|XP_001965117.1|DANA
OG0002638	LOC110176530|XP_020798569.1|DSER	LOC6499012|XP_001955515.2|DANA
OG0002639	LOC110188668|XP_020814122.1|DSER	LOC6499407|XP_001954699.1|DANA
OG0002640	LOC110191404|XP_020817921.1|DSER	LOC6501387|XP_001955132.1|DANA
OG0002641	LOC110191287|XP_020817753.1|DSER	LOC6501390|XP_001955135.1|DANA
OG0002642	LOC110191100|XP_020817505.1|DSER	LOC6501391|XP_001955136.1|DANA
OG0002643	LOC110176573|XP_020798641.1|DSER	LOC6501392|XP_032309314.1|DANA
OG0002644	LOC110176598|XP_020798675.1|DSER	LOC6499174|XP_001955164.2|DANA
OG0002645	LOC110176594|XP_020798669.1|DSER	LOC6499169|XP_032309504.1|DANA
OG0002646	LOC110184480|XP_020808690.1|DSER	LOC6503449|XP_001967501.1|DANA
OG0002647	LOC110184449|XP_020808651.1|DSER	LOC6501045|XP_001954451.1|DANA
OG0002648	LOC110184290|XP_020808437.1|DSER	LOC6499356|XP_001954804.1|DANA
OG0002649	LOC110191155|XP_020817571.1|DSER	LOC6500824|XP_001953982.1|DANA
OG0002650	LOC110184441|XP_020808641.1|DSER	LOC6499519|XP_032305784.1|DANA
OG0002651	LOC110176570|XP_020798624.1|DSER	LOC6499205|XP_001955114.1|DANA
OG0002652	LOC110177190|XP_020799444.1|DSER	LOC6500779|XP_032312267.1|DANA
OG0002653	LOC110186383|XP_020811194.1|DSER	LOC6499236|XP_001955051.1|DANA
OG0002654	LOC110187007|XP_020812028.1|DSER	LOC6501352|XP_001955049.2|DANA
OG0002655	LOC110188233|XP_020813546.1|DSER	LOC6505669|XP_014760752.1|DANA
OG0002656	LOC110184113|XP_020808171.1|DSER	LOC6500174|XP_001953088.1|DANA
OG0002657	LOC110188217|XP_020813517.1|DSER	LOC6500627|XP_001953596.1|DANA
OG0002658	LOC110186615|XP_020811508.1|DSER	LOC6499387|XP_001954736.1|DANA
OG0002659	LOC110184217|XP_020808329.1|DSER	LOC6499223|XP_032309377.1|DANA
OG0002660	LOC110191985|XP_020818675.1|DSER	LOC6505011|XP_001965635.2|DANA
OG0002661	LOC110176533|XP_020798572.1|DSER	LOC6498926|XP_001955667.2|DANA
OG0002662	LOC110189253|XP_020814920.1|DSER	LOC6494406|XP_014762782.1|DANA
OG0002663	LOC110187712|XP_020812808.1|DSER	LOC6501650|XP_001955682.1|DANA
OG0002664	LOC110178117|XP_020800793.1|DSER	LOC6497689|XP_032307714.1|DANA
OG0002665	LOC110176911|XP_020799060.1|DSER	LOC6494069|XP_001961036.1|DANA
OG0002666	LOC110182415|XP_020806114.1|DSER	LOC6494071|XP_032307144.1|DANA
OG0002667	LOC110177998|XP_020800658.1|DSER	LOC6495757|XP_001959511.1|DANA
OG0002668	LOC110177626|XP_020800094.1|DSER	LOC6507598|XP_001955976.2|DANA
OG0002669	LOC110183871|XP_020807883.1|DSER, LOC110178062|XP_020800728.1|DSER	LOC6497194|XP_001962580.3|DANA
OG0002670	LOC110189122|XP_020814756.1|DSER	LOC6493197|XP_001957244.1|DANA
OG0002671	LOC110176688|XP_020798778.1|DSER, LOC110189117|XP_020814750.1|DSER	LOC6506787|XP_032310059.1|DANA
OG0002672	LOC110181131|XP_020804461.1|DSER	LOC6495649|XP_032306977.1|DANA
OG0002673	LOC110191659|XP_020818216.1|DSER	LOC6495737|XP_001959467.1|DANA
OG0002674	LOC110177997|XP_020800655.1|DSER	LOC6494871|XP_032307057.1|DANA
OG0002675	LOC110190466|XP_020816634.1|DSER	LOC6493444|XP_001957765.1|DANA
OG0002676	LOC110188923|XP_020814507.1|DSER, LOC110177172|XP_020799438.1|DSER	LOC6496407|XP_032306228.1|DANA
OG0002677	LOC110189467|XP_020815204.1|DSER	LOC6495552|XP_032306828.1|DANA
OG0002678	LOC110179357|XP_020802529.1|DSER	LOC6495270|XP_001958730.2|DANA
OG0002679	LOC110191681|XP_020818252.1|DSER	LOC6494901|XP_014763064.1|DANA
OG0002680	LOC110183535|XP_020807494.1|DSER	LOC6503634|XP_001964031.1|DANA
OG0002681	LOC110179230|XP_020802339.1|DSER	LOC6494800|XP_014762988.1|DANA
OG0002682	LOC110189969|XP_020815917.1|DSER	LOC6507711|XP_001956187.1|DANA
OG0002684	LOC110191959|XP_020818636.1|DSER	LOC6501835|XP_001967170.1|DANA
OG0002685	LOC110178646|XP_020801496.1|DSER	LOC6492956|XP_032310176.1|DANA
OG0002686	LOC110188847|XP_020814411.1|DSER, LOC110182855|XP_020806651.1|DSER	LOC6507496|XP_001955888.1|DANA
OG0002687	LOC110189975|XP_020815923.1|DSER	LOC6493639|XP_014764477.1|DANA
OG0002688	LOC110187899|XP_020813059.1|DSER, LOC110190103|XP_020816070.1|DSER	LOC6492980|XP_001956783.1|DANA
OG0002689	LOC110181511|XP_020804944.1|DSER	LOC6502272|XP_001966140.1|DANA
OG0002690	LOC110189987|XP_020815935.1|DSER	LOC6507874|XP_001956506.1|DANA
OG0002691	LOC110179503|XP_020802742.1|DSER	LOC6496392|XP_001960810.1|DANA
OG0002692	LOC110191548|XP_020818081.1|DSER	LOC6496320|XP_001960695.3|DANA
OG0002693	LOC110177606|XP_020800063.1|DSER	LOC6507452|XP_001955984.1|DANA
OG0002694	LOC110178295|XP_020801042.1|DSER	LOC6495634|XP_001959267.1|DANA
OG0002695	LOC110176224|XP_020798165.1|DSER	LOC6506627|XP_001957515.1|DANA
OG0002696	LOC110177542|XP_020799970.1|DSER	LOC6506556|XP_001957655.1|DANA
OG0002697	LOC110189092|XP_020814723.1|DSER	LOC6493198|XP_001957248.3|DANA
OG0002698	LOC110182773|XP_020806552.1|DSER	LOC6506900|XP_001957038.1|DANA
OG0002699	LOC110190584|XP_020816836.1|DSER	LOC6506495|XP_001957768.1|DANA
OG0002700	LOC110190762|XP_020817051.1|DSER	LOC6506400|XP_032309569.1|DANA
OG0002701	LOC110178447|XP_020801241.1|DSER	LOC6495896|XP_032306570.1|DANA
OG0002702	LOC110176963|XP_020799128.1|DSER	LOC6494685|XP_001959860.1|DANA
OG0002703	LOC110189672|XP_020815487.1|DSER	LOC6493901|XP_032311505.1|DANA
OG0002704	LOC110177799|XP_020800347.1|DSER	LOC6495169|XP_001958919.1|DANA
OG0002705	LOC110178780|XP_020801685.1|DSER	LOC6506180|XP_032310617.1|DANA
OG0002706	LOC110179307|XP_020802452.1|DSER	LOC6495267|XP_001958734.1|DANA
OG0002707	LOC110178711|XP_020801570.1|DSER	LOC6507512|XP_032310805.1|DANA
OG0002708	LOC110190684|XP_020816953.1|DSER	LOC116655810|XP_032310093.1|DANA
OG0002709	LOC110188973|XP_020814580.1|DSER	LOC6495794|XP_014763494.1|DANA
OG0002711	LOC110179242|XP_020802354.1|DSER	LOC6495582|XP_001959141.2|DANA
OG0002712	LOC110177908|XP_020800538.1|DSER	LOC6496060|XP_032306427.1|DANA
OG0002713	LOC110178109|XP_020800786.1|DSER	LOC6496239|XP_032306499.1|DANA
OG0002714	LOC110185015|XP_020809364.1|DSER	LOC6494559|XP_001960104.1|DANA
OG0002715	LOC110179075|XP_020802114.1|DSER	LOC6504492|XP_001967002.1|DANA
OG0002716	LOC110184103|XP_020808153.1|DSER	LOC6496192|XP_032306802.1|DANA
OG0002717	LOC110177155|XP_020799396.1|DSER	LOC6500029|XP_001953359.1|DANA
OG0002718	LOC110191185|XP_020817612.1|DSER	LOC6506198|XP_001958356.2|DANA
OG0002719	LOC110186608|XP_020811499.1|DSER	LOC6500221|XP_001952994.1|DANA
OG0002720	LOC110189050|XP_020814676.1|DSER	LOC6506602|XP_001957564.3|DANA
OG0002721	LOC110181442|XP_020804845.1|DSER	LOC6497526|XP_001961903.1|DANA
OG0002722	LOC110182210|XP_020805899.1|DSER	LOC6494674|XP_001959885.1|DANA
OG0002723	LOC110191374|XP_020817888.1|DSER	LOC6495844|XP_001959695.1|DANA
OG0002724	LOC110188170|XP_020813405.1|DSER	LOC6500543|XP_001953425.1|DANA
OG0002725	LOC110190106|XP_020816073.1|DSER	LOC6506352|XP_001958050.2|DANA
OG0002726	LOC110188879|XP_020814453.1|DSER	LOC6507502|XP_001955872.1|DANA
OG0002727	LOC110183370|XP_020807291.1|DSER, LOC110187379|XP_020812430.1|DSER	LOC6506911|XP_001957009.1|DANA, LOC6493081|XP_001957006.1|DANA
OG0002728	LOC110181871|XP_020805458.1|DSER	LOC6496235|XP_001960510.1|DANA
OG0002729	LOC110178585|XP_020801422.1|DSER	LOC6493358|XP_014764346.1|DANA
OG0002730	LOC110189254|XP_020814921.1|DSER	LOC6496547|XP_014763874.1|DANA
OG0002731	LOC110179419|XP_020802607.1|DSER	LOC6507389|XP_001956105.1|DANA
OG0002732	LOC110177812|XP_020800361.1|DSER	LOC6495144|XP_001958963.2|DANA
OG0002733	LOC110191126|XP_020817538.1|DSER	LOC6496069|XP_001960152.1|DANA
OG0002734	LOC110189830|XP_020815686.1|DSER	LOC6496811|XP_032312041.1|DANA
OG0002735	LOC110178336|XP_020801105.1|DSER	LOC6494867|XP_032306347.1|DANA
OG0002736	LOC110178262|XP_020800986.1|DSER	LOC6496565|XP_001961164.1|DANA
OG0002737	LOC110190656|XP_020816915.1|DSER	LOC6506381|XP_001957985.1|DANA
OG0002738	LOC110183655|XP_020807642.1|DSER	LOC6507646|XP_014765381.1|DANA
OG0002739	LOC110189893|XP_020815805.1|DSER	LOC6506251|XP_001958262.1|DANA
OG0002740	LOC110189892|XP_020815804.1|DSER	LOC6506252|XP_001958261.2|DANA
OG0002741	LOC110179206|XP_020802284.1|DSER	LOC6495831|XP_001959673.1|DANA
OG0002742	LOC110191509|XP_020818036.1|DSER	LOC6495715|XP_001959425.3|DANA
OG0002743	LOC110188876|XP_020814449.1|DSER	LOC6506871|XP_014764931.1|DANA
OG0002744	LOC110189907|XP_020815831.1|DSER	LOC6506933|XP_001956961.1|DANA
OG0002745	LOC110177550|XP_020799979.1|DSER	LOC6507468|XP_001955955.1|DANA
OG0002746	LOC110188920|XP_020814501.1|DSER	LOC6496412|XP_032306136.1|DANA
OG0002747	LOC110187709|XP_020812803.1|DSER	LOC6501378|XP_001955115.1|DANA
OG0002748	LOC110179280|XP_020802431.1|DSER	LOC6503221|XP_001967707.1|DANA
OG0002749	LOC110179361|XP_020802538.1|DSER	LOC6494769|XP_032306380.1|DANA
OG0002750	LOC110189281|XP_020814963.1|DSER, LOC110176774|XP_020798871.1|DSER	LOC6494223|XP_001960711.2|DANA
OG0002751	LOC110182896|XP_020806707.1|DSER	LOC6494083|XP_032306330.1|DANA
OG0002752	LOC110177078|XP_020799254.1|DSER	LOC6495931|XP_001959874.1|DANA
OG0002753	LOC110182758|XP_020806531.1|DSER	LOC6495468|XP_001958915.2|DANA
OG0002754	LOC110178774|XP_020801676.1|DSER	LOC6493756|XP_032310729.1|DANA
OG0002755	LOC110189381|XP_020815089.1|DSER	LOC6495783|XP_001959571.1|DANA
OG0002756	LOC110178544|XP_020801362.1|DSER, LOC110184619|XP_020808873.1|DSER	LOC6507106|XP_001956660.1|DANA
OG0002757	LOC110190572|XP_020816808.1|DSER	LOC6507281|XP_032309682.1|DANA
OG0002758	LOC110177903|XP_020800530.1|DSER	LOC6494540|XP_001960140.2|DANA
OG0002759	LOC110188117|XP_020813357.1|DSER	LOC6494531|XP_014762825.1|DANA
OG0002760	LOC110184069|XP_020808108.1|DSER	LOC6494384|XP_001960426.1|DANA
OG0002761	LOC110184095|XP_020808139.1|DSER	LOC6493985|XP_001961200.1|DANA
OG0002762	LOC110189514|XP_020815297.1|DSER	LOC6495033|XP_014763114.1|DANA
OG0002763	LOC110190491|XP_020816666.1|DSER	LOC6506996|XP_032309964.1|DANA
OG0002764	LOC110185187|XP_020809563.1|DSER	LOC6506535|XP_032309514.1|DANA
OG0002765	LOC110180052|XP_020803332.1|DSER	LOC6494553|XP_032306223.1|DANA
OG0002766	LOC110180054|XP_020803335.1|DSER	LOC6496048|XP_001960115.1|DANA
OG0002767	LOC110190925|XP_020817247.1|DSER	LOC6496075|XP_001960168.1|DANA
OG0002768	LOC110191501|XP_020818026.1|DSER	LOC6495722|XP_001959438.1|DANA
OG0002769	LOC110180015|XP_020803270.1|DSER	LOC6495296|XP_001958681.1|DANA
OG0002770	LOC110182682|XP_020806433.1|DSER, LOC110180304|XP_020803618.1|DSER	LOC6496854|XP_001963269.1|DANA
OG0002771	LOC110190505|XP_020816682.1|DSER	LOC6493451|XP_032310611.1|DANA
OG0002772	LOC110190476|XP_020816645.1|DSER	LOC6506493|XP_001957773.1|DANA
OG0002773	LOC110188988|XP_020814596.1|DSER, LOC110176383|XP_020798373.1|DSER	LOC6495765|XP_001959528.2|DANA
OG0002774	LOC110189595|XP_020815385.1|DSER	LOC6494948|XP_001959345.2|DANA
OG0002775	LOC110190162|XP_020816157.1|DSER	LOC6506949|XP_032310087.1|DANA
OG0002776	LOC110190494|XP_020816668.1|DSER	LOC6493555|XP_001957987.1|DANA
OG0002777	LOC110183606|XP_020807581.1|DSER	LOC6506567|XP_001957629.1|DANA
OG0002778	LOC110183604|XP_020807579.1|DSER	LOC6506566|XP_001957631.1|DANA
OG0002779	LOC110190815|XP_020817125.1|DSER	LOC6507746|XP_001956260.1|DANA
OG0002780	LOC110177160|XP_020799404.1|DSER	LOC6500111|XP_001953202.1|DANA
OG0002781	LOC110189377|XP_020815083.1|DSER	LOC6494942|XP_001959354.1|DANA
