Orthogroup	DSER.longest_only	DSIM.longest_only
OG0002318	LOC110187488|XP_020812538.1|DSER, LOC110187505|XP_020812557.1|DSER, LOC110179884|XP_020803144.1|DSER	LOC6732710|XP_002079824.1|DSIM
OG0002319	LOC110185890|XP_020810561.1|DSER	LOC6732168|XP_016024858.1|DSIM
OG0002320	LOC110179214|XP_020802307.1|DSER	LOC6735470|XP_016028775.1|DSIM
OG0002321	LOC110189267|XP_020814941.1|DSER	LOC6739417|XP_016027109.1|DSIM
OG0002322	LOC110185978|XP_020810660.1|DSER	LOC6733074|XP_002080151.2|DSIM
OG0002323	LOC110187443|XP_020812491.1|DSER	LOC6733041|XP_002080120.1|DSIM
OG0002324	LOC110187840|XP_020812981.1|DSER, LOC110190223|XP_020816240.1|DSER	LOC6738719|XP_016032535.1|DSIM
OG0002325	LOC110178673|XP_020801533.1|DSER	LOC6737600|XP_016031386.1|DSIM
OG0002326	LOC110178674|XP_020801534.1|DSER	LOC6737602|XP_016031387.1|DSIM
OG0002327	LOC110188135|XP_020813382.1|DSER	LOC27206728|XP_016035200.1|DSIM
OG0002328	LOC110181369|XP_020804756.1|DSER	LOC6732879|XP_016025605.1|DSIM
OG0002329	LOC110185810|XP_020810473.1|DSER	LOC6730534|XP_016022989.1|DSIM
OG0002330	LOC110185651|XP_020810267.1|DSER	LOC6730537|XP_002077716.1|DSIM
OG0002331	LOC110179463|XP_020802681.1|DSER	LOC6740214|XP_002077093.1|DSIM
OG0002332	LOC110185290|XP_020809698.1|DSER	LOC6736542|XP_002083412.2|DSIM
OG0002333	LOC110184111|XP_020808163.1|DSER	LOC6736147|XP_016029533.1|DSIM
OG0002334	LOC110183124|XP_020806974.1|DSER	LOC6731120|XP_016023662.1|DSIM
OG0002335	LOC110178264|XP_020800988.1|DSER	LOC6733623|XP_016026585.1|DSIM
OG0002336	LOC110185301|XP_020809711.1|DSER	LOC6738639|XP_002085441.1|DSIM
OG0002337	LOC110177027|XP_020799205.1|DSER	LOC6733726|XP_016026696.1|DSIM
OG0002338	LOC110180229|XP_020803541.1|DSER, LOC110182660|XP_020806397.1|DSER	LOC6731325|XP_016023906.1|DSIM
OG0002339	LOC110187208|XP_020812267.1|DSER	LOC6730827|XP_016023244.1|DSIM
OG0002340	LOC110183998|XP_020808014.1|DSER	LOC6732030|XP_016024725.1|DSIM
OG0002341	LOC110178012|XP_020800685.1|DSER	LOC6733811|XP_002080855.1|DSIM
OG0002342	LOC110184862|XP_020809165.1|DSER	LOC6739217|XP_016023568.1|DSIM
OG0002343	LOC110182349|XP_020806048.1|DSER	LOC6739212|XP_039148274.1|DSIM
OG0002344	LOC110182853|XP_020806646.1|DSER	LOC27208349|XP_039147864.1|DSIM
OG0002345	LOC110182890|XP_020806693.1|DSER	LOC6733451|XP_002080508.2|DSIM
OG0002346	LOC110185698|XP_020810325.1|DSER	LOC27209426|XP_016023863.1|DSIM
OG0002347	LOC110177693|XP_020800175.1|DSER	LOC27208667|XP_016027101.1|DSIM
OG0002348	LOC110176849|XP_020798969.1|DSER	LOC6731478|XP_016024160.1|DSIM
OG0002349	LOC110182892|XP_020806701.1|DSER	LOC27208194|XP_016026398.1|DSIM
OG0002350	LOC110184192|XP_020808277.1|DSER	LOC6733450|XP_016026399.1|DSIM
OG0002351	LOC110178229|XP_020800937.1|DSER	LOC6734147|XP_002081176.1|DSIM
OG0002352	LOC110189396|XP_020815110.1|DSER	LOC6734237|XP_016027288.1|DSIM
OG0002353	LOC110185013|XP_020809324.1|DSER, LOC110185119|XP_020809470.1|DSER, LOC110176568|XP_020798618.1|DSER, LOC110185019|XP_020809330.1|DSER	LOC6740731|XP_016025968.1|DSIM
OG0002354	LOC110180603|XP_020803947.1|DSER, LOC110183034|XP_020806879.1|DSER, LOC110183013|XP_020806862.1|DSER	LOC6731580|XP_002078721.1|DSIM
OG0002355	LOC110176560|XP_020798607.1|DSER	LOC6739528|XP_039151933.1|DSIM, LOC120284206|XP_039148603.1|DSIM
OG0002356	LOC110181173|XP_020804508.1|DSER	LOC6732524|XP_002079643.2|DSIM
OG0002357	LOC110176433|XP_020798441.1|DSER	LOC6728080|XP_039150450.1|DSIM
OG0002358	LOC110183294|XP_020807187.1|DSER	LOC6731759|XP_002078894.1|DSIM
OG0002359	LOC110183236|XP_020807111.1|DSER	LOC120285377|XP_039153896.1|DSIM, LOC6725037|XP_002106068.1|DSIM
OG0002360	LOC110184990|XP_020809301.1|DSER	LOC6732989|XP_002080068.1|DSIM
OG0002361	LOC110190134|XP_020816116.1|DSER	LOC6738762|XP_016032572.1|DSIM
OG0002362	LOC110182696|XP_020806450.1|DSER	LOC6731370|XP_016023977.1|DSIM
OG0002363	LOC110182664|XP_020806401.1|DSER, LOC110180221|XP_020803531.1|DSER	LOC6731327|XP_002078483.1|DSIM
OG0002364	LOC110182655|XP_020806385.1|DSER, LOC110180222|XP_020803532.1|DSER	LOC6731330|XP_039154561.1|DSIM
OG0002365	LOC110182681|XP_020806432.1|DSER	LOC6731332|XP_002078488.2|DSIM
OG0002366	LOC110179181|XP_020802243.1|DSER	LOC6731014|XP_016023498.1|DSIM
OG0002367	LOC110182246|XP_020805922.1|DSER	LOC6730654|XP_016023090.1|DSIM
OG0002368	LOC110186098|XP_020810799.1|DSER	LOC6731159|XP_016023710.1|DSIM
OG0002369	LOC110180118|XP_020803417.1|DSER	LOC6726475|XP_016040098.2|DSIM
OG0002370	LOC110185988|XP_020810673.1|DSER	LOC6732283|XP_016024949.1|DSIM
OG0002371	LOC110185728|XP_020810371.1|DSER	LOC6732281|XP_016024948.1|DSIM
OG0002372	LOC110177067|XP_020799244.1|DSER	LOC6730942|XP_039147181.1|DSIM
OG0002373	LOC110187338|XP_020812384.1|DSER	LOC6732543|XP_016025197.1|DSIM
OG0002374	LOC110190556|XP_020816775.1|DSER	LOC6729506|XP_016036183.1|DSIM
OG0002375	LOC110185391|XP_020809829.1|DSER	LOC6727146|XP_002102539.1|DSIM
OG0002376	LOC110185552|XP_020810129.1|DSER	LOC6731287|XP_016023850.1|DSIM
OG0002377	LOC110177196|XP_020799451.1|DSER	LOC6726812|XP_002102219.1|DSIM
OG0002378	LOC110177485|XP_020799896.1|DSER	LOC6737901|XP_002084729.1|DSIM
OG0002379	LOC110181184|XP_020804521.1|DSER	LOC6732516|XP_002079636.1|DSIM
OG0002380	LOC110182063|XP_020805684.1|DSER	LOC27208268|XP_039154049.1|DSIM
OG0002381	LOC110179263|XP_020802377.1|DSER	LOC6734447|XP_002081467.1|DSIM
OG0002382	LOC110184120|XP_020808184.1|DSER	LOC27206587|XP_016038559.1|DSIM
OG0002383	LOC110177590|XP_020800033.1|DSER	LOC6736399|XP_016029905.1|DSIM
OG0002384	LOC110180159|XP_020803473.1|DSER	LOC6739945|XP_039152680.1|DSIM
OG0002385	LOC110185418|XP_020809890.1|DSER	LOC6724708|XP_016022623.1|DSIM
OG0002386	LOC110188468|XP_020813857.1|DSER	LOC6727402|XP_016033950.1|DSIM
OG0002387	LOC110190974|XP_020817328.1|DSER	LOC6729206|XP_016035851.1|DSIM
OG0002388	LOC110188720|XP_020814193.1|DSER	LOC6728001|XP_016034600.1|DSIM
OG0002389	LOC110185244|XP_020809642.1|DSER	LOC6729225|XP_002104546.1|DSIM
OG0002390	LOC110183431|XP_020807371.1|DSER	LOC6731871|XP_002079006.1|DSIM
OG0002391	LOC110177337|XP_020799685.1|DSER	LOC6734895|XP_002081892.2|DSIM
OG0002392	LOC110185201|XP_020809586.1|DSER	LOC6736835|XP_039149347.1|DSIM
OG0002393	LOC110177572|XP_020800007.1|DSER	LOC6738346|XP_016032192.1|DSIM
OG0002394	LOC110191787|XP_020818396.1|DSER	LOC6729635|XP_002104943.2|DSIM
OG0002395	LOC110187721|XP_020812825.1|DSER	LOC6728577|XP_016035209.1|DSIM
OG0002396	LOC110177796|XP_020800344.1|DSER	LOC6734602|XP_016027750.1|DSIM
OG0002397	LOC110181850|XP_020805418.1|DSER	LOC27206147|XP_016026037.1|DSIM
OG0002398	LOC110184421|XP_020808615.1|DSER	LOC6725504|XP_016038647.1|DSIM
OG0002399	LOC110189368|XP_020815074.1|DSER	LOC6733190|XP_016026076.2|DSIM
OG0002400	LOC110180023|XP_020803282.1|DSER	LOC6734921|XP_016028195.1|DSIM
OG0002401	LOC110185450|XP_020809943.1|DSER	LOC27207119|XP_016037206.1|DSIM
OG0002402	LOC110191741|XP_020818331.1|DSER	LOC6727866|XP_016034440.1|DSIM
OG0002403	LOC110191801|XP_020818412.1|DSER	LOC6727865|XP_002103220.1|DSIM
OG0002404	LOC110187662|XP_020812740.1|DSER	LOC27208027|XP_016033127.1|DSIM
OG0002405	LOC110177165|XP_020799410.1|DSER	LOC6726807|XP_016033307.1|DSIM
OG0002406	LOC110188532|XP_020813935.1|DSER	LOC6738332|XP_002085142.1|DSIM
OG0002407	LOC110186389|XP_020811208.1|DSER	LOC6730358|XP_016037128.1|DSIM
OG0002408	LOC110177129|XP_020799357.1|DSER	LOC6726818|XP_016033319.1|DSIM
OG0002409	LOC110185298|XP_020809707.1|DSER	LOC27207139|XP_016031850.1|DSIM
OG0002410	LOC110188314|XP_020813681.1|DSER	LOC6727415|XP_016033974.1|DSIM
OG0002411	LOC110184152|XP_020808220.1|DSER, LOC110186338|XP_020811145.1|DSER	LOC6728850|XP_002104184.1|DSIM
OG0002412	LOC110188919|XP_020814500.1|DSER	LOC27208043|XP_039154266.1|DSIM
OG0002413	LOC110179631|XP_020802901.1|DSER	LOC27206838|XP_016038360.1|DSIM
OG0002414	LOC110186976|XP_020811987.1|DSER	LOC6736313|XP_002083197.1|DSIM
OG0002415	LOC110176591|XP_020798666.1|DSER	LOC6728398|XP_039151947.1|DSIM
OG0002416	LOC110185423|XP_020809895.1|DSER	LOC6724702|XP_016037272.1|DSIM
OG0002417	LOC110176949|XP_020799110.1|DSER	LOC6730411|XP_002077592.1|DSIM
OG0002418	LOC110185348|XP_020809784.1|DSER	LOC6739816|XP_016025865.2|DSIM
OG0002419	LOC110181882|XP_020805469.1|DSER	LOC6725092|XP_002106119.1|DSIM
OG0002420	LOC110187672|XP_020812756.1|DSER	LOC6736631|XP_016030216.1|DSIM
OG0002421	LOC110186227|XP_020810949.1|DSER	LOC6729406|XP_016036052.1|DSIM
OG0002422	LOC110191085|XP_020817489.1|DSER	LOC6727166|XP_016033656.1|DSIM
OG0002423	LOC110190160|XP_020816154.1|DSER	LOC6737629|XP_016031398.1|DSIM
OG0002424	LOC110185438|XP_020809921.1|DSER	LOC27208340|XP_016037190.1|DSIM
OG0002425	LOC110179478|XP_020802710.1|DSER	LOC6726033|XP_016039419.1|DSIM
OG0002426	LOC110178619|XP_020801463.1|DSER	LOC6736272|XP_002083156.1|DSIM
OG0002427	LOC110184517|XP_020808744.1|DSER	LOC6724688|XP_002105737.2|DSIM
OG0002428	LOC110176050|XP_020797923.1|DSER	LOC27206829|XP_039152615.1|DSIM
OG0002429	LOC110188861|XP_020814427.1|DSER	LOC6736521|XP_016030099.1|DSIM
OG0002430	LOC110189456|XP_020815189.1|DSER	LOC6733353|XP_016026265.1|DSIM
OG0002431	LOC110191481|XP_020818007.1|DSER	LOC6735260|XP_016028609.1|DSIM
OG0002432	LOC110183478|XP_020807417.1|DSER, LOC110183257|XP_020807141.1|DSER	LOC6725116|XP_002106142.2|DSIM
OG0002433	LOC110188595|XP_020814017.1|DSER	LOC27206449|XP_016034079.2|DSIM
OG0002434	LOC110187938|XP_020813112.1|DSER	LOC6728754|XP_016035429.1|DSIM
OG0002435	LOC110181969|XP_020805576.1|DSER	LOC6740059|XP_039153669.1|DSIM
OG0002436	LOC110178261|XP_020800985.1|DSER	LOC6734390|XP_016027512.1|DSIM
OG0002437	LOC110189692|XP_020815524.1|DSER	LOC6734351|XP_016027426.1|DSIM
OG0002438	LOC110179623|XP_020802888.1|DSER	LOC6724893|XP_039152674.1|DSIM
OG0002439	LOC110186096|XP_020810796.1|DSER	LOC6731158|XP_016023708.1|DSIM
OG0002440	LOC110178893|XP_020801826.1|DSER	LOC6738521|XP_016032364.1|DSIM
OG0002441	LOC110190879|XP_020817199.1|DSER	LOC6733748|XP_016026708.1|DSIM
OG0002442	LOC110178478|XP_020801282.1|DSER	LOC6734940|XP_002081937.1|DSIM
OG0002443	LOC110189750|XP_020815615.1|DSER	LOC6733918|XP_039147981.1|DSIM
OG0002444	LOC110177724|XP_020800225.1|DSER	LOC27208017|XP_039148137.1|DSIM
OG0002445	LOC110189403|XP_020815116.1|DSER	LOC6734368|XP_016027449.1|DSIM
OG0002446	LOC110187166|XP_020812234.1|DSER, LOC110187175|XP_020812236.1|DSER, LOC110190709|XP_020817023.1|DSER	LOC6734532|XP_002081541.1|DSIM
OG0002447	LOC110177532|XP_020799954.1|DSER	LOC6737879|XP_016031661.1|DSIM
OG0002448	LOC110177686|XP_020800167.1|DSER	LOC6735605|XP_016028967.1|DSIM
OG0002449	LOC110177383|XP_020799746.1|DSER	LOC6734830|XP_016028063.1|DSIM
OG0002450	LOC110190006|XP_020815967.1|DSER	LOC6728624|XP_002103965.2|DSIM
OG0002451	LOC110178244|XP_020800954.1|DSER	LOC6733615|XP_016026573.1|DSIM
OG0002452	LOC110176339|XP_020798324.1|DSER	LOC6735693|XP_002082609.1|DSIM
OG0002453	LOC110190871|XP_020817187.1|DSER	LOC6735692|XP_002082608.2|DSIM
OG0002454	LOC110183647|XP_020807628.1|DSER	LOC6736263|XP_016029752.1|DSIM
OG0002455	LOC110183689|XP_020807688.1|DSER	LOC6736264|XP_002083148.2|DSIM
OG0002456	LOC110179561|XP_020802806.1|DSER	LOC6735799|XP_039147421.1|DSIM
OG0002457	LOC110180444|XP_020803808.1|DSER	LOC6733400|XP_016026322.1|DSIM
OG0002458	LOC110185926|XP_020810597.1|DSER	LOC6739222|XP_002076132.2|DSIM
OG0002459	LOC110191671|XP_020818244.1|DSER	LOC6734330|XP_016027403.1|DSIM
OG0002460	LOC110180410|XP_020803735.1|DSER	LOC27206597|XP_039148049.1|DSIM
OG0002461	LOC110183372|XP_020807332.1|DSER	LOC6734861|XP_002081862.2|DSIM
OG0002462	LOC110185488|XP_020810022.1|DSER	LOC6735220|XP_016028533.1|DSIM
OG0002463	LOC110191663|XP_020818220.1|DSER	LOC6735995|XP_002082904.1|DSIM
OG0002464	LOC110191609|XP_020818159.1|DSER	LOC6734938|XP_002081935.1|DSIM
OG0002465	LOC110189389|XP_020815098.1|DSER	LOC6733187|XP_002080263.1|DSIM
OG0002466	LOC110185476|XP_020810002.1|DSER	LOC27207985|XP_016037292.1|DSIM
OG0002467	LOC110176178|XP_020798083.1|DSER	LOC6736882|XP_016030527.1|DSIM
OG0002468	LOC110191010|XP_020817386.1|DSER	LOC6737920|XP_016031688.1|DSIM
OG0002469	LOC110188501|XP_020813893.1|DSER	LOC6726651|XP_016033139.1|DSIM
OG0002470	LOC110178239|XP_020800949.1|DSER	LOC6739364|XP_002076270.2|DSIM
OG0002471	LOC110176462|XP_020798482.1|DSER	LOC6733713|XP_016026681.1|DSIM
OG0002472	LOC110178242|XP_020800951.1|DSER	LOC6734111|XP_016027123.1|DSIM
OG0002473	LOC110177993|XP_020800650.1|DSER	LOC6734044|XP_002081080.1|DSIM
OG0002474	LOC110176221|XP_020798160.1|DSER	LOC6738170|XP_039150306.1|DSIM
OG0002475	LOC110186778|XP_020811709.1|DSER, LOC110188744|XP_020814245.1|DSER	LOC6730195|XP_016036951.1|DSIM
OG0002476	LOC110176002|XP_020797868.1|DSER	LOC6735718|XP_002082634.1|DSIM
OG0002477	LOC110177069|XP_020799248.1|DSER	LOC6735341|XP_002082289.2|DSIM
OG0002478	LOC110177849|XP_020800451.1|DSER	LOC27206180|XP_039147460.1|DSIM
OG0002479	LOC110179270|XP_020802392.1|DSER	LOC6734436|XP_002081456.1|DSIM
OG0002480	LOC110185369|XP_020809810.1|DSER	LOC6739534|XP_039148378.1|DSIM
OG0002481	LOC110182464|XP_020806161.1|DSER	LOC27206677|XP_016037722.1|DSIM
OG0002482	LOC110189647|XP_020815450.1|DSER	LOC6734349|XP_016027425.1|DSIM
OG0002483	LOC110191493|XP_020818016.1|DSER	LOC6735956|XP_002082865.1|DSIM
OG0002484	LOC110180068|XP_020803349.1|DSER	LOC6734926|XP_002081923.1|DSIM
OG0002485	LOC110189675|XP_020815492.1|DSER	LOC6733595|XP_002080649.1|DSIM
OG0002486	LOC110190285|XP_020816321.1|DSER	LOC6738783|XP_002085583.1|DSIM
OG0002487	LOC110182821|XP_020806616.1|DSER	LOC27207868|XP_016025850.1|DSIM
OG0002488	LOC110177701|XP_020800186.1|DSER	LOC27206187|XP_016029013.1|DSIM
OG0002489	LOC110190107|XP_020816074.1|DSER	LOC6738658|XP_016032479.1|DSIM
OG0002490	LOC110183196|XP_020807100.1|DSER	LOC6735345|XP_002082292.2|DSIM
OG0002491	LOC110190093|XP_020816057.1|DSER	LOC6739035|XP_016032873.1|DSIM
OG0002492	LOC110176362|XP_020798351.1|DSER	LOC6735051|XP_039148567.1|DSIM
OG0002493	LOC110189355|XP_020815057.1|DSER	LOC6733606|XP_002080660.1|DSIM
OG0002494	LOC110184872|XP_020809181.1|DSER	LOC6728761|XP_016035440.1|DSIM
OG0002495	LOC110177683|XP_020800162.1|DSER	LOC6734584|XP_039148632.1|DSIM
OG0002496	LOC110186209|XP_020810930.1|DSER	LOC6729701|XP_002105007.1|DSIM
OG0002497	LOC110190607|XP_020816859.1|DSER	LOC6738273|XP_002085084.3|DSIM
OG0002499	LOC110183697|XP_020807695.1|DSER	LOC6736239|XP_016029742.1|DSIM
OG0002500	LOC110188401|XP_020813785.1|DSER, LOC110182027|XP_020805616.1|DSER	LOC6740232|XP_002077111.1|DSIM, LOC27206426|XP_016036653.1|DSIM
OG0002501	LOC110179166|XP_020802222.1|DSER	LOC6731012|XP_002078173.2|DSIM
OG0002502	LOC110179355|XP_020802527.1|DSER	LOC27209259|XP_016027031.1|DSIM
OG0002504	LOC110177495|XP_020799905.1|DSER, LOC110177494|XP_020799904.1|DSER	LOC6737891|XP_016031675.1|DSIM
OG0002505	LOC110179370|XP_020802548.1|DSER	LOC6735518|XP_002082454.1|DSIM, LOC6735519|XP_002082455.1|DSIM
OG0002507	LOC110185876|XP_020810547.1|DSER	LOC120284211|XP_039150106.1|DSIM
OG0002508	LOC110179574|XP_020802823.1|DSER	LOC27208156|XP_016022757.1|DSIM
OG0002509	LOC110177204|XP_020799477.1|DSER	LOC6733412|XP_016026349.1|DSIM
OG0002510	LOC110180332|XP_020803649.1|DSER	LOC6726633|XP_016040360.1|DSIM
OG0002511	LOC110184432|XP_020808631.1|DSER	LOC6728198|XP_039151553.1|DSIM
OG0002512	LOC110185400|XP_020809855.1|DSER	LOC6724706|XP_016022628.1|DSIM
OG0002513	LOC110191823|XP_020818447.1|DSER	LOC6728730|XP_039150607.1|DSIM
OG0002514	LOC110187132|XP_020812209.1|DSER	LOC6736303|XP_039148933.1|DSIM
OG0002516	LOC110186599|XP_020811488.1|DSER	LOC6729653|XP_016036300.1|DSIM
OG0002517	LOC110176059|XP_020797932.1|DSER	LOC6725884|XP_039153766.1|DSIM
OG0002518	LOC110188479|XP_020813868.1|DSER	LOC6727579|XP_039150905.1|DSIM
OG0002519	LOC110179243|XP_020802355.1|DSER	LOC6735485|XP_002082424.1|DSIM
OG0002520	LOC110182836|XP_020806629.1|DSER	LOC27208731|XP_016038237.1|DSIM
OG0002521	LOC110176018|XP_020797886.1|DSER	LOC27208320|XP_016039926.1|DSIM
OG0002522	LOC110188474|XP_020813863.1|DSER	LOC6727573|XP_002102952.1|DSIM
OG0002523	LOC110191058|XP_020817447.1|DSER	LOC6730321|XP_016037084.1|DSIM
OG0002524	LOC110182465|XP_020806162.1|DSER	LOC6725161|XP_039153209.1|DSIM
OG0002525	LOC110189044|XP_020814672.1|DSER, LOC110189070|XP_020814700.1|DSER	LOC6736859|XP_002083715.1|DSIM
OG0002526	LOC110191817|XP_020818441.1|DSER	LOC6727983|XP_002103335.1|DSIM
OG0002527	LOC110177206|XP_020799483.1|DSER	LOC6727306|XP_016033842.2|DSIM
OG0002528	LOC110180409|XP_020803724.1|DSER	LOC6725313|XP_039153645.1|DSIM
OG0002529	LOC110191409|XP_020817926.1|DSER	LOC6739736|XP_016034340.1|DSIM
OG0002530	LOC110181327|XP_020804705.1|DSER	LOC6732850|XP_002079960.1|DSIM
OG0002531	LOC110185627|XP_020810236.1|DSER	LOC6731162|XP_016023712.1|DSIM
OG0002532	LOC110189896|XP_020815815.1|DSER	LOC6739797|XP_016022750.1|DSIM
OG0002533	LOC110180361|XP_020803680.1|DSER	LOC6726623|XP_016040317.1|DSIM
OG0002534	LOC110180263|XP_020803577.1|DSER	LOC6734019|XP_002081058.2|DSIM
OG0002535	LOC110185306|XP_020809715.1|DSER	LOC6738638|XP_002085440.1|DSIM
OG0002536	LOC110186321|XP_020811118.1|DSER	LOC6730074|XP_016036844.1|DSIM
OG0002537	LOC110191654|XP_020818211.1|DSER	LOC6735993|XP_016029362.1|DSIM
OG0002539	LOC110189264|XP_020814937.1|DSER	LOC6736131|XP_002083031.2|DSIM
OG0002541	LOC110184411|XP_020808604.1|DSER	LOC6726291|XP_016039782.1|DSIM
OG0002542	LOC110180170|XP_020803489.1|DSER	LOC6726463|XP_002107420.1|DSIM
OG0002543	LOC110180330|XP_020803647.1|DSER	LOC6725831|XP_002106827.1|DSIM
OG0002544	LOC110187742|XP_020812859.1|DSER	LOC6729076|XP_002104397.3|DSIM
OG0002545	LOC110182499|XP_020806207.1|DSER	LOC6724869|XP_016037676.1|DSIM
OG0002547	LOC110181868|XP_020805451.1|DSER	LOC6725263|XP_016038268.1|DSIM
OG0002548	LOC110181769|XP_020805301.1|DSER	LOC27207333|XP_039152306.1|DSIM
OG0002549	LOC110175934|XP_020797773.1|DSER	LOC6726209|XP_039153554.1|DSIM
OG0002550	LOC110184594|XP_020808843.1|DSER	LOC6725894|XP_039152434.1|DSIM
OG0002551	LOC110176428|XP_020798435.1|DSER	LOC6730384|XP_002105666.1|DSIM
OG0002552	LOC110187277|XP_020812325.1|DSER	LOC6733021|XP_002080100.1|DSIM
OG0002553	LOC110180352|XP_020803673.1|DSER	LOC6726624|XP_016040328.1|DSIM
OG0002554	LOC110179533|XP_020802772.1|DSER	LOC6725276|XP_016038287.1|DSIM
OG0002555	LOC110183062|XP_020806907.1|DSER	LOC6725198|XP_016038226.1|DSIM
OG0002556	LOC110186097|XP_020810797.1|DSER	LOC6731161|XP_016023711.1|DSIM
OG0002557	LOC110184215|XP_020808324.1|DSER	LOC6725859|XP_002106855.1|DSIM
OG0002558	LOC110185588|XP_020810183.1|DSER	LOC6729276|XP_002104596.1|DSIM
OG0002559	LOC110191443|XP_020817966.1|DSER	LOC27206972|XP_039154255.1|DSIM
OG0002560	LOC110177159|XP_020799403.1|DSER	LOC27206459|XP_016033794.1|DSIM
OG0002561	LOC110188699|XP_020814163.1|DSER	LOC6727484|XP_016034074.1|DSIM
OG0002562	LOC110183238|XP_020807113.1|DSER	LOC6740627|XP_016038944.1|DSIM
OG0002564	LOC110186963|XP_020811963.1|DSER	LOC6730225|XP_016036978.1|DSIM
OG0002565	LOC110186864|XP_020811814.1|DSER	LOC6728826|XP_002104160.1|DSIM
OG0002566	LOC110188565|XP_020813983.1|DSER	LOC6727578|XP_016034172.2|DSIM
OG0002567	LOC110182829|XP_020806621.1|DSER	LOC6725224|XP_016038238.1|DSIM
OG0002568	LOC110188295|XP_020813656.1|DSER	LOC6728881|XP_002104214.2|DSIM
OG0002569	LOC110184643|XP_020808901.1|DSER	LOC6738837|XP_002085637.1|DSIM
OG0002570	LOC110188079|XP_020813288.1|DSER	LOC6727548|XP_039150875.1|DSIM
OG0002571	LOC110188143|XP_020813398.1|DSER, LOC110183682|XP_020807682.1|DSER	LOC6727550|XP_016034124.1|DSIM
OG0002572	LOC110181227|XP_020804587.1|DSER	LOC6735315|XP_002082267.1|DSIM
OG0002573	LOC110187631|XP_020812697.1|DSER	LOC27206424|XP_016034153.1|DSIM
OG0002574	LOC110188635|XP_020814069.1|DSER	LOC6727575|XP_002102954.1|DSIM
OG0002575	LOC110176613|XP_020798696.1|DSER	LOC6728453|XP_016035067.1|DSIM
OG0002576	LOC110180319|XP_020803634.1|DSER	LOC27207928|XP_016026097.1|DSIM, LOC120285625|XP_039154187.1|DSIM
OG0002577	LOC110190044|XP_020816010.1|DSER	LOC6738455|XP_016032289.1|DSIM
OG0002578	LOC110185582|XP_020810172.1|DSER	LOC6730967|XP_002078129.2|DSIM
OG0002579	LOC110185005|XP_020809322.1|DSER	LOC6732040|XP_002079172.1|DSIM
OG0002580	LOC110181597|XP_020805053.1|DSER	LOC6734210|XP_002081239.2|DSIM
OG0002581	LOC110188068|XP_020813277.1|DSER	LOC6729301|XP_039151509.1|DSIM
OG0002582	LOC110184675|XP_020808942.1|DSER, LOC110188381|XP_020813757.1|DSER	LOC27206689|XP_016035406.1|DSIM
OG0002583	LOC110186873|XP_020811827.1|DSER	LOC6728657|XP_016035302.1|DSIM
OG0002584	LOC110190221|XP_020816238.1|DSER	LOC6738662|XP_016032483.1|DSIM
OG0002585	LOC110190222|XP_020816239.1|DSER	LOC6738661|XP_002085463.1|DSIM
OG0002586	LOC110186665|XP_020811589.1|DSER	LOC6727508|XP_016034088.1|DSIM
OG0002587	LOC110189376|XP_020815087.1|DSER	LOC6728968|XP_002104296.1|DSIM
OG0002588	LOC110188751|XP_020814250.1|DSER	LOC27206438|XP_016035396.1|DSIM
OG0002589	LOC110186700|XP_020811632.1|DSER	LOC6729769|XP_016036456.1|DSIM
OG0002590	LOC110181585|XP_020805037.1|DSER	LOC6726148|XP_016039673.1|DSIM
OG0002591	LOC110186708|XP_020811639.1|DSER	LOC6730270|XP_039151131.1|DSIM
OG0002592	LOC110177388|XP_020799750.1|DSER	LOC6729873|XP_016036636.2|DSIM
OG0002593	LOC110177405|XP_020799770.1|DSER	LOC6729869|XP_016036619.1|DSIM
OG0002594	LOC110190953|XP_020817293.1|DSER	LOC6728148|XP_016034761.1|DSIM
OG0002595	LOC110188012|XP_020813199.1|DSER	LOC6727500|XP_039150710.1|DSIM
OG0002596	LOC110185509|XP_020810066.1|DSER	LOC6728211|XP_016034849.1|DSIM
OG0002597	LOC110186197|XP_020810916.1|DSER	LOC6728672|XP_016035336.1|DSIM
OG0002598	LOC110177351|XP_020799702.1|DSER	LOC6729174|XP_016035824.1|DSIM
OG0002599	LOC110188283|XP_020813639.1|DSER	LOC6728737|XP_002104072.1|DSIM
OG0002600	LOC110180894|XP_020804262.1|DSER	LOC6733798|XP_016026757.1|DSIM
OG0002601	LOC110188463|XP_020813852.1|DSER	LOC6727192|XP_016033680.1|DSIM
OG0002602	LOC110184198|XP_020808293.1|DSER	LOC27206707|XP_016036711.1|DSIM
OG0002603	LOC110186957|XP_020811952.1|DSER	LOC6730177|XP_016036935.1|DSIM
OG0002604	LOC110186181|XP_020810899.1|DSER	LOC6730176|XP_039150406.1|DSIM
OG0002605	LOC110186423|XP_020811263.1|DSER	LOC27208744|XP_016034960.1|DSIM
OG0002606	LOC110191082|XP_020817478.1|DSER	LOC6728189|XP_016034819.1|DSIM
OG0002607	LOC110188420|XP_020813807.1|DSER	LOC6727153|XP_002102546.1|DSIM
OG0002608	LOC110188503|XP_020813894.1|DSER	LOC6727857|XP_039151843.1|DSIM
OG0002609	LOC110178526|XP_020801341.1|DSER	LOC6734070|XP_002081105.1|DSIM
OG0002610	LOC110188182|XP_020813413.1|DSER	LOC6727222|XP_002102614.1|DSIM
OG0002611	LOC110189138|XP_020814770.1|DSER	LOC6728795|XP_002104130.1|DSIM
