Orthogroup	DSER.longest_only	DVIR.longest_only
OG0000832	LOC110188937|XP_020814535.1|DSER, LOC110188955|XP_020814553.1|DSER, LOC110176380|XP_020798370.1|DSER	LOC6626534|XP_002050658.1|DVIR
OG0000832	LOC110185025|XP_020809335.1|DSER	LOC6629184|XP_002051589.2|DVIR
OG0000833	LOC110185247|XP_020809641.1|DSER	LOC6624444|XP_032291098.1|DVIR
OG0000834	LOC110176493|XP_020798525.1|DSER	LOC6633028|XP_002055945.2|DVIR, LOC6633027|XP_002055944.1|DVIR
OG0000835	LOC110176389|XP_020798378.1|DSER	LOC6629076|XP_032294332.1|DVIR
OG0000835	LOC110187766|XP_020812890.1|DSER	LOC6623729|XP_032290446.1|DVIR
OG0000836	LOC110185048|XP_020809369.1|DSER, LOC110183299|XP_020807196.1|DSER	LOC6628158|XP_002052413.2|DVIR
OG0000837	LOC110183264|XP_020807148.1|DSER	LOC6633566|XP_032295812.1|DVIR
OG0000838	LOC110176914|XP_020799064.1|DSER	LOC26530689|XP_015028840.1|DVIR
OG0000838	LOC110176998|XP_020799166.1|DSER	LOC26530375|XP_015028809.1|DVIR
OG0000839	LOC110187666|XP_020812743.1|DSER	LOC6632399|XP_002056616.1|DVIR
OG0000839	LOC110187831|XP_020812968.1|DSER	LOC6630190|XP_002053259.2|DVIR
OG0000840	LOC110189280|XP_020814962.1|DSER, LOC110177961|XP_020800612.1|DSER, LOC110184582|XP_020808826.1|DSER	LOC6634616|XP_002058101.1|DVIR
OG0000841	LOC110187844|XP_020812985.1|DSER	LOC6630871|XP_032295104.1|DVIR
OG0000842	LOC110177169|XP_020799414.1|DSER	LOC6629993|XP_002054175.1|DVIR
OG0000843	LOC110191478|XP_020817998.1|DSER	LOC6625440|XP_002049976.1|DVIR
OG0000844	LOC110191858|XP_020818496.1|DSER	LOC6630708|XP_015026868.1|DVIR
OG0000845	LOC110184127|XP_020808194.1|DSER, LOC110180458|XP_020803793.1|DSER	LOC6633786|XP_002056958.1|DVIR
OG0000846	LOC110186481|XP_020811327.1|DSER	LOC6632722|XP_002055855.1|DVIR
OG0000847	LOC110179209|XP_020802301.1|DSER, LOC110178258|XP_020800979.1|DSER	LOC6625840|XP_002050499.3|DVIR, LOC6627091|XP_002048806.1|DVIR
OG0000848	LOC110182287|XP_020805963.1|DSER	LOC6628414|XP_002052327.2|DVIR
OG0000848	LOC110185076|XP_020809415.1|DSER	LOC6628740|XP_002051556.1|DVIR
OG0000849	LOC110183981|XP_020807996.1|DSER	LOC6627521|XP_002051630.2|DVIR
OG0000849	LOC110185935|XP_020810607.1|DSER	LOC6628211|XP_015028559.1|DVIR
OG0000850	LOC110177691|XP_020800176.1|DSER	LOC6626184|XP_002050248.1|DVIR
OG0000850	LOC110177682|XP_020800165.1|DSER	LOC6626183|XP_002050247.2|DVIR
OG0000852	LOC110178466|XP_020801265.1|DSER	LOC6625201|XP_032292697.1|DVIR
OG0000854	LOC110183060|XP_020806905.1|DSER	LOC6636018|XP_002059542.2|DVIR
OG0000855	LOC110182211|XP_020805898.1|DSER	LOC6634688|XP_015024995.1|DVIR
OG0000856	LOC110190257|XP_020816279.1|DSER	LOC6623955|XP_032291091.1|DVIR
OG0000857	LOC110175918|XP_020797755.1|DSER	LOC6632157|XP_002055766.2|DVIR
OG0000858	LOC110187658|XP_020812736.1|DSER	LOC6632372|XP_002056202.1|DVIR
OG0000860	LOC110182767|XP_020806542.1|DSER	LOC6623143|XP_032291446.1|DVIR
OG0000861	LOC110177036|XP_020799212.1|DSER, LOC110177022|XP_020799196.1|DSER	LOC6626039|XP_002050806.1|DVIR
OG0000862	LOC110179194|XP_020802267.1|DSER, LOC110183130|XP_020806980.1|DSER	LOC6625963|XP_002050957.1|DVIR
OG0000863	LOC110188028|XP_020813225.1|DSER	LOC6629942|XP_002054370.1|DVIR
OG0000864	LOC110185084|XP_020809426.1|DSER	LOC6634177|XP_002057435.1|DVIR
OG0000864	LOC110180328|XP_020803644.1|DSER	LOC6633274|XP_015025672.1|DVIR
OG0000865	LOC110184090|XP_020808137.1|DSER	LOC6633000|XP_002056358.2|DVIR
OG0000866	LOC110185946|XP_020810621.1|DSER, LOC110185898|XP_020810569.1|DSER	LOC6627533|XP_015028233.1|DVIR
OG0000867	LOC110186025|XP_020810720.1|DSER	LOC6628571|XP_002051522.2|DVIR
OG0000867	LOC110183343|XP_020807256.1|DSER	LOC6633885|XP_002057418.1|DVIR
OG0000868	LOC110181529|XP_020804967.1|DSER	LOC6634452|XP_032296283.1|DVIR
OG0000869	LOC110188405|XP_020813789.1|DSER	LOC6632269|XP_002056397.1|DVIR, LOC6632272|XP_002056400.1|DVIR, LOC6632333|XP_002056393.1|DVIR
OG0000870	LOC110191503|XP_020818028.1|DSER	LOC6625307|XP_002049971.2|DVIR
OG0000871	LOC110177856|XP_020800462.1|DSER	LOC6625147|XP_002049556.1|DVIR
OG0000872	LOC110181811|XP_020805356.1|DSER	LOC6631325|XP_002055783.1|DVIR
OG0000872	LOC110191668|XP_020818228.1|DSER	LOC6626143|XP_002050008.1|DVIR
OG0000873	LOC110179846|XP_020803113.1|DSER	LOC6622111|XP_015031357.1|DVIR
OG0000874	LOC110186326|XP_020811165.1|DSER	LOC6625497|XP_002049014.1|DVIR
OG0000875	LOC110190111|XP_020816079.1|DSER	LOC6622785|XP_002048011.1|DVIR
OG0000877	LOC110190319|XP_020816373.1|DSER, LOC110178557|XP_020801386.1|DSER	LOC6622898|XP_002047552.1|DVIR
OG0000877	LOC110182652|XP_020806382.1|DSER	LOC6631578|XP_002055688.1|DVIR
OG0000878	LOC110177972|XP_020800623.1|DSER	LOC6625332|XP_002049059.1|DVIR
OG0000879	LOC110191981|XP_020818671.1|DSER	LOC6625172|XP_002049247.1|DVIR
OG0000880	LOC110178178|XP_020800871.1|DSER	LOC6631499|XP_002054965.1|DVIR
OG0000880	LOC110184692|XP_020808963.1|DSER	LOC6623929|XP_002047832.1|DVIR
OG0000881	LOC110190224|XP_020816244.1|DSER, LOC110190112|XP_020816081.1|DSER, LOC110190110|XP_020816078.1|DSER	LOC6624102|XP_002046294.1|DVIR
OG0000882	LOC110181618|XP_020805081.1|DSER	LOC26530844|XP_015026764.1|DVIR
OG0000884	LOC110175962|XP_020797812.1|DSER	LOC6631600|XP_002055717.2|DVIR
OG0000885	LOC110186809|XP_020811751.1|DSER	LOC6630753|XP_015026921.1|DVIR
OG0000886	LOC110188142|XP_020813397.1|DSER	LOC6632590|XP_002056229.1|DVIR, LOC6632589|XP_002056228.1|DVIR
OG0000887	LOC110181528|XP_020804965.1|DSER	LOC6634450|XP_032296288.1|DVIR
OG0000888	LOC110178816|XP_020801737.1|DSER, LOC110178719|XP_020801582.1|DSER, LOC110178720|XP_020801583.1|DSER	LOC6636828|XP_002060318.2|DVIR, LOC116650251|XP_032289385.1|DVIR
OG0000889	LOC110190342|XP_020816401.1|DSER	LOC6622341|XP_002047922.1|DVIR
OG0000890	LOC110177323|XP_020799659.1|DSER	LOC6625601|XP_002050261.2|DVIR
OG0000891	LOC110184987|XP_020809298.1|DSER	LOC6628951|XP_002052354.1|DVIR
OG0000892	LOC110184645|XP_020808905.1|DSER	LOC6624054|XP_015030510.1|DVIR
OG0000893	LOC110188553|XP_020813970.1|DSER	LOC6632284|XP_002056422.2|DVIR
OG0000894	LOC110191855|XP_020818492.1|DSER	LOC6633189|XP_015025780.1|DVIR
OG0000894	LOC110177192|XP_020799446.1|DSER	LOC6630703|XP_002054643.1|DVIR
OG0000895	LOC110179750|XP_020803029.1|DSER, LOC110179729|XP_020803008.1|DSER, LOC110179740|XP_020803018.1|DSER	LOC6626507|XP_002050206.2|DVIR, LOC6637024|XP_002060449.3|DVIR, LOC6626508|XP_002050207.1|DVIR
OG0000896	LOC110179542|XP_020802781.1|DSER	LOC6633307|XP_002057406.2|DVIR
OG0000897	LOC110186216|XP_020810938.1|DSER	LOC6630929|XP_002053482.1|DVIR
OG0000897	LOC110186217|XP_020810939.1|DSER	LOC6630438|XP_002053479.1|DVIR
OG0000898	LOC110181308|XP_020804691.1|DSER, LOC110178240|XP_020800953.1|DSER	LOC6627024|XP_032292564.1|DVIR, LOC6625179|XP_015030119.1|DVIR
OG0000899	LOC110185903|XP_020810575.1|DSER, LOC110185828|XP_020810497.1|DSER, LOC110181221|XP_020804574.1|DSER, LOC110185850|XP_020810520.1|DSER, LOC110185839|XP_020810510.1|DSER, LOC110184754|XP_020809046.1|DSER	LOC6631007|XP_002053951.2|DVIR
OG0000900	LOC110181215|XP_020804563.1|DSER	LOC6626181|XP_002050245.1|DVIR
OG0000900	LOC110179162|XP_020802219.1|DSER	LOC6626180|XP_002050244.1|DVIR
OG0000901	LOC110177783|XP_020800311.1|DSER, LOC110177818|XP_020800367.1|DSER	LOC6626656|XP_002049886.1|DVIR
OG0000902	LOC110184546|XP_020808780.1|DSER	LOC26530578|XP_032296408.1|DVIR
OG0000902	LOC110184571|XP_020808804.1|DSER	LOC26531613|XP_015025142.2|DVIR
OG0000903	LOC110187223|XP_020812282.1|DSER	LOC6622874|XP_002047214.1|DVIR
OG0000904	LOC110182764|XP_020806540.1|DSER, LOC110182766|XP_020806541.1|DSER, LOC110182783|XP_020806568.1|DSER	LOC26531531|XP_032290656.1|DVIR
OG0000906	LOC110178768|XP_020801670.1|DSER	LOC6636483|XP_002059845.1|DVIR, LOC116650875|XP_032291669.1|DVIR
OG0000906	LOC110180329|XP_020803650.1|DSER	LOC6636482|XP_002059844.1|DVIR, LOC116650876|XP_032291671.1|DVIR
OG0000907	LOC110191514|XP_020818040.1|DSER	LOC6625441|XP_002049977.1|DVIR
OG0000909	LOC110188066|XP_020813276.1|DSER	LOC6630227|XP_032295014.1|DVIR
OG0000910	LOC110184211|XP_020808317.1|DSER, LOC110186495|XP_020811349.1|DSER	LOC6636138|XP_032296077.1|DVIR
OG0000911	LOC110182053|XP_020805668.1|DSER, LOC110190550|XP_020816764.1|DSER	LOC6625813|XP_002050595.1|DVIR
OG0000912	LOC110179982|XP_020803231.1|DSER	LOC6622240|XP_002048678.1|DVIR
OG0000913	LOC110190681|XP_020816950.1|DSER	LOC6622394|XP_015031465.1|DVIR, LOC116649768|XP_032294766.1|DVIR
OG0000914	LOC110178357|XP_020801149.1|DSER	LOC6625634|XP_002050759.1|DVIR
OG0000915	LOC110176347|XP_020798334.1|DSER	LOC6624907|XP_002050220.1|DVIR
OG0000916	LOC110176819|XP_020798927.1|DSER	LOC6628383|XP_015028628.1|DVIR
OG0000917	LOC110187781|XP_020812914.1|DSER	LOC6636301|XP_032289055.1|DVIR
OG0000917	LOC110184978|XP_020809287.1|DSER	LOC6628562|XP_032294275.1|DVIR
OG0000918	LOC110183429|XP_020807369.1|DSER, LOC110179401|XP_020802584.1|DSER, LOC110181166|XP_020804499.1|DSER	LOC6633907|XP_002057600.2|DVIR
OG0000920	LOC110176007|XP_020797871.1|DSER	LOC6631868|XP_002055729.1|DVIR
OG0000921	LOC110180162|XP_020803476.1|DSER, LOC110180128|XP_020803428.1|DSER, LOC110180169|XP_020803487.1|DSER	LOC6633285|XP_032296543.1|DVIR
OG0000922	LOC110183692|XP_020807690.1|DSER	LOC6624203|XP_002046311.1|DVIR
OG0000923	LOC110178928|XP_020801878.1|DSER, LOC110187921|XP_020813091.1|DSER	LOC6633149|XP_032289546.1|DVIR
OG0000924	LOC110178852|XP_020801770.1|DSER	LOC6634642|XP_032296402.1|DVIR
OG0000925	LOC110186884|XP_020811843.1|DSER	LOC6629469|XP_002054084.1|DVIR, LOC6629470|XP_002054085.1|DVIR
OG0000926	LOC110191915|XP_020818559.1|DSER	LOC6631171|XP_002053519.1|DVIR
OG0000926	LOC110191835|XP_020818459.1|DSER	LOC6632480|XP_002056293.1|DVIR
OG0000927	LOC110186825|XP_020811771.1|DSER	LOC6634860|XP_002058695.1|DVIR
OG0000927	LOC110186603|XP_020811493.1|DSER	LOC6635048|XP_002058691.1|DVIR
OG0000928	LOC110181418|XP_020804818.1|DSER, LOC110179867|XP_020803126.1|DSER, LOC110181438|XP_020804840.1|DSER, LOC110179869|XP_020803128.1|DSER	LOC6627416|XP_002051089.1|DVIR
OG0000929	LOC110184904|XP_020809209.1|DSER	LOC6627613|XP_002051980.1|DVIR
OG0000929	LOC110184903|XP_020809207.1|DSER	LOC6627612|XP_002051979.1|DVIR
OG0000930	LOC110190660|XP_020816920.1|DSER, LOC110190770|XP_020817060.1|DSER, LOC110190732|XP_020817013.1|DSER	LOC6622902|XP_002048178.1|DVIR, LOC6622845|XP_002048179.1|DVIR
OG0000931	LOC110177956|XP_020800605.1|DSER	LOC6625618|XP_002049042.2|DVIR
OG0000931	LOC110185849|XP_020810516.1|DSER	LOC6634266|XP_002057548.2|DVIR
OG0000932	LOC110178565|XP_020801396.1|DSER	LOC6635782|XP_002059178.1|DVIR
OG0000933	LOC110182975|XP_020806827.1|DSER	LOC6635899|XP_002059424.1|DVIR
OG0000933	LOC110182971|XP_020806824.1|DSER	LOC6635898|XP_002059423.1|DVIR
OG0000934	LOC110176216|XP_020798154.1|DSER, LOC110180242|XP_020803559.1|DSER	LOC6625744|XP_002049648.1|DVIR
OG0000935	LOC110184806|XP_020809106.1|DSER	LOC6629935|XP_032295282.1|DVIR
OG0000936	LOC110190125|XP_020816107.1|DSER	LOC26531850|XP_015027951.1|DVIR
OG0000937	LOC110186770|XP_020811692.1|DSER	LOC6630245|XP_032291170.1|DVIR
OG0000938	LOC110187021|XP_020812044.1|DSER	LOC6634443|XP_002058058.2|DVIR
OG0000939	LOC110176875|XP_020799010.1|DSER	LOC6628877|XP_002051657.1|DVIR
OG0000940	LOC110178024|XP_020800698.1|DSER	LOC6631635|XP_032295957.1|DVIR
OG0000940	LOC110178740|XP_020801627.1|DSER	LOC6622897|XP_002046496.1|DVIR
OG0000941	LOC110184374|XP_020808532.1|DSER	LOC6632210|XP_032295832.1|DVIR
OG0000942	LOC110189909|XP_020815833.1|DSER	LOC6622183|XP_002048272.2|DVIR
OG0000943	LOC110180258|XP_020803573.1|DSER	LOC6625103|XP_032291712.1|DVIR
OG0000944	LOC110179445|XP_020802650.1|DSER	LOC6631350|XP_002054991.1|DVIR
OG0000945	LOC110178660|XP_020801515.1|DSER, LOC110178661|XP_020801516.1|DSER	LOC116650756|XP_032291321.1|DVIR, LOC6622580|XP_002046437.1|DVIR
OG0000946	LOC110176806|XP_020798903.1|DSER	LOC6628668|XP_002051824.1|DVIR
OG0000947	LOC110191660|XP_020818217.1|DSER	LOC6625546|XP_002049981.1|DVIR
OG0000948	LOC110177609|XP_020800067.1|DSER	LOC6623734|XP_002046831.1|DVIR, LOC6637061|XP_002060479.2|DVIR
OG0000949	LOC110182551|XP_020806256.1|DSER	LOC6633358|XP_002056982.2|DVIR, LOC6633356|XP_015025630.1|DVIR
OG0000950	LOC110180105|XP_020803396.1|DSER	LOC116649735|XP_032296341.1|DVIR, LOC6634491|XP_002058229.2|DVIR
OG0000950	LOC110188413|XP_020813796.1|DSER	LOC6632489|XP_015026143.1|DVIR
OG0000951	LOC110189023|XP_020814646.1|DSER	LOC6629850|XP_002054471.1|DVIR
OG0000951	LOC110188629|XP_020814061.1|DSER	LOC6633470|XP_002057061.1|DVIR
OG0000952	LOC110184999|XP_020809312.1|DSER	LOC6628104|XP_002052009.2|DVIR
OG0000954	LOC110189617|XP_020815415.1|DSER	LOC6626250|XP_002049192.1|DVIR, LOC6626249|XP_002049191.2|DVIR
OG0000955	LOC110185860|XP_020810531.1|DSER	LOC6629544|XP_002053834.2|DVIR
OG0000955	LOC110185870|XP_020810543.1|DSER	LOC6629545|XP_002053835.2|DVIR
OG0000956	LOC110188391|XP_020813772.1|DSER	LOC6630216|XP_002054581.1|DVIR
OG0000956	LOC110188557|XP_020813975.1|DSER	LOC6630219|XP_002054584.1|DVIR
OG0000957	LOC110177922|XP_020800561.1|DSER	LOC6626049|XP_002050454.2|DVIR
OG0000957	LOC110177927|XP_020800566.1|DSER	LOC6626050|XP_002050455.1|DVIR
OG0000958	LOC110188130|XP_020813376.1|DSER, LOC110176075|XP_020797956.1|DSER, LOC110180245|XP_020803561.1|DSER	LOC6627110|XP_032293167.1|DVIR
OG0000959	LOC110185232|XP_020809625.1|DSER	LOC6634152|XP_002057629.1|DVIR
OG0000960	LOC110182189|XP_020805857.1|DSER	LOC6634433|XP_002058346.2|DVIR, LOC6623049|XP_002046514.2|DVIR, LOC6623660|XP_032290597.1|DVIR
OG0000961	LOC110189861|XP_020815739.1|DSER	LOC6622622|XP_002047695.2|DVIR
OG0000961	LOC110189859|XP_020815737.1|DSER	LOC6622703|XP_002047693.2|DVIR
OG0000963	LOC110182642|XP_020806370.1|DSER	LOC6635434|XP_002059070.1|DVIR
OG0000964	LOC110176313|XP_020798287.1|DSER	LOC6625956|XP_002049587.1|DVIR
OG0000965	LOC110184194|XP_020808284.1|DSER	LOC6636029|XP_002059634.1|DVIR
OG0000966	LOC110186607|XP_020811498.1|DSER	LOC6624790|XP_002049341.2|DVIR
OG0000968	LOC110187148|XP_020812224.1|DSER	LOC6623806|XP_002046259.1|DVIR, LOC116650601|XP_032290582.1|DVIR, LOC6623986|XP_002046258.1|DVIR
OG0000969	LOC110179188|XP_020802261.1|DSER	LOC6626177|XP_002050162.1|DVIR
OG0000970	LOC110177435|XP_020799820.1|DSER, LOC110177436|XP_020799822.1|DSER	LOC6633180|XP_002055968.1|DVIR
OG0000971	LOC110179782|XP_020803054.1|DSER, LOC110184905|XP_020809210.1|DSER	LOC6629045|XP_002052191.2|DVIR
OG0000972	LOC110184722|XP_020809008.1|DSER	LOC6624445|XP_002046535.1|DVIR
OG0000973	LOC110182558|XP_020806269.1|DSER	LOC6635438|XP_032295624.1|DVIR
OG0000974	LOC110178643|XP_020801494.1|DSER	LOC6623372|XP_002047777.1|DVIR
OG0000975	LOC110186308|XP_020811089.1|DSER	LOC6632293|XP_002056735.3|DVIR
OG0000976	LOC110177225|XP_020799505.1|DSER	LOC6631239|XP_032293561.1|DVIR
OG0000976	LOC110177226|XP_020799506.1|DSER	LOC6630639|XP_002053637.2|DVIR
OG0000977	LOC110188650|XP_020814086.1|DSER	LOC6630275|XP_032294020.1|DVIR
OG0000978	LOC110191641|XP_020818190.1|DSER, LOC110177422|XP_020799799.1|DSER	LOC6630415|XP_002053290.1|DVIR
OG0000979	LOC110176012|XP_020797880.1|DSER	LOC6626268|XP_032292624.1|DVIR
OG0000980	LOC110186935|XP_020811925.1|DSER	LOC6630578|XP_002053927.1|DVIR
OG0000980	LOC110191195|XP_020817623.1|DSER	LOC6635159|XP_002058353.3|DVIR
OG0000981	LOC110183369|XP_020807290.1|DSER	LOC6627424|XP_002052409.1|DVIR
OG0000982	LOC110186816|XP_020811761.1|DSER	LOC26530714|XP_015026258.1|DVIR
OG0000984	LOC110185886|XP_020810557.1|DSER	LOC26531110|XP_032293599.1|DVIR
OG0000985	LOC110190929|XP_020817252.1|DSER	LOC6627183|XP_002049748.2|DVIR, LOC116651139|XP_032292911.1|DVIR
OG0000985	LOC110190930|XP_020817253.1|DSER	LOC6623570|XP_002047792.2|DVIR
OG0000986	LOC110181160|XP_020804494.1|DSER, LOC110181162|XP_020804496.1|DSER	LOC116651732|XP_032294614.1|DVIR
OG0000986	LOC110185026|XP_020809337.1|DSER	LOC6629139|XP_002051581.1|DVIR
OG0000987	LOC110183765|XP_020807780.1|DSER	LOC6627662|XP_002051102.2|DVIR
OG0000988	LOC110177967|XP_020800618.1|DSER	LOC6625619|XP_032293310.1|DVIR
OG0000988	LOC110183982|XP_020807997.1|DSER	LOC6627863|XP_015028725.1|DVIR
OG0000990	LOC110180127|XP_020803426.1|DSER	LOC116652292|XP_032296491.1|DVIR, LOC6634419|XP_002058225.1|DVIR
OG0000991	LOC110191984|XP_020818670.1|DSER	LOC6631787|XP_032295461.1|DVIR
OG0000992	LOC110191607|XP_020818153.1|DSER, LOC110191103|XP_020817509.1|DSER	LOC6631174|XP_002054304.1|DVIR
OG0000993	LOC110186182|XP_020810900.1|DSER, LOC110186175|XP_020810887.1|DSER	LOC6633168|XP_002056150.1|DVIR
OG0000994	LOC110181872|XP_020805454.1|DSER	LOC6633639|XP_002056833.1|DVIR
OG0000995	LOC110189848|XP_020815722.1|DSER	LOC116651825|XP_032294795.1|DVIR, LOC6631774|XP_002055182.1|DVIR
OG0000996	LOC110178273|XP_020800998.1|DSER	LOC6635431|XP_002059067.1|DVIR, LOC6635959|XP_015024279.1|DVIR
OG0000997	LOC110189343|XP_020815045.1|DSER	LOC6626262|XP_032291610.1|DVIR
OG0000998	LOC110184497|XP_020808710.1|DSER	LOC6624648|XP_032290195.1|DVIR
OG0000999	LOC110183542|XP_020807500.1|DSER	LOC6636087|XP_002059618.1|DVIR
OG0001000	LOC110188914|XP_020814494.1|DSER	LOC6625993|XP_002050016.2|DVIR
OG0001001	LOC110177734|XP_020800246.1|DSER	LOC6636378|XP_002059907.1|DVIR
OG0001002	LOC110178122|XP_020800801.1|DSER	LOC6628652|XP_015028543.1|DVIR
OG0001003	LOC110185350|XP_020809787.1|DSER, LOC110177019|XP_020799191.1|DSER	LOC6629305|XP_032288771.1|DVIR
OG0001004	LOC110187940|XP_020813114.1|DSER	LOC6630123|XP_002053394.1|DVIR
OG0001005	LOC110181430|XP_020804832.1|DSER, LOC110181815|XP_020805366.1|DSER	LOC6633514|XP_015025685.1|DVIR
OG0001006	LOC110188543|XP_020813959.1|DSER, LOC110179033|XP_020802046.1|DSER	LOC6624367|XP_002047642.1|DVIR
OG0001007	LOC110179412|XP_020802599.1|DSER	LOC6636203|XP_002059693.1|DVIR, LOC6622784|XP_002046475.1|DVIR
OG0001008	LOC110176491|XP_020798524.1|DSER, LOC110184258|XP_020808381.1|DSER	LOC6636669|XP_002060147.1|DVIR
OG0001009	LOC110191050|XP_020817434.1|DSER	LOC6630937|XP_002053490.1|DVIR
OG0001010	LOC110177091|XP_020799278.1|DSER	LOC6635653|XP_002059121.2|DVIR
OG0001011	LOC110179116|XP_020802166.1|DSER	LOC6631537|XP_032294990.1|DVIR
OG0001011	LOC110187231|XP_020812288.1|DSER	LOC6628270|XP_002052709.1|DVIR
OG0001012	LOC110187146|XP_020812219.1|DSER, LOC110187145|XP_020812218.1|DSER	LOC6634836|XP_002058017.2|DVIR, LOC6634838|XP_032296421.1|DVIR
OG0001013	LOC110179024|XP_020802029.1|DSER	LOC6622295|XP_002047911.2|DVIR
OG0001013	LOC110178569|XP_020801401.1|DSER	LOC116650701|XP_032291027.1|DVIR
OG0001014	LOC110178988|XP_020801962.1|DSER	LOC6624483|XP_002048500.1|DVIR
OG0001014	LOC110178917|XP_020801858.1|DSER	LOC6624451|XP_002048508.3|DVIR
OG0001015	LOC110179053|XP_020802070.1|DSER	LOC6631569|XP_002055556.1|DVIR
OG0001015	LOC110179052|XP_020802069.1|DSER	LOC6631570|XP_002055557.1|DVIR
OG0001016	LOC110191944|XP_020818623.1|DSER, LOC110182078|XP_020805719.1|DSER	LOC6628578|XP_002051512.1|DVIR, LOC6635537|XP_002059107.1|DVIR
OG0001017	LOC110182104|XP_020805752.1|DSER	LOC6625657|XP_002049007.1|DVIR
OG0001018	LOC110188589|XP_020814011.1|DSER, LOC110179688|XP_020802957.1|DSER, LOC110185547|XP_020810123.1|DSER	LOC6630170|XP_002054790.2|DVIR
OG0001019	LOC110186747|XP_020811669.1|DSER	LOC6630451|XP_002053912.2|DVIR
OG0001020	LOC110176011|XP_020797875.1|DSER	LOC6632054|XP_002055107.2|DVIR
OG0001021	LOC110185566|XP_020810149.1|DSER, LOC110185915|XP_020810586.1|DSER	LOC6627907|XP_002051400.1|DVIR
OG0001022	LOC110181686|XP_020805186.1|DSER	LOC6636715|XP_002060188.2|DVIR
OG0001024	LOC110186575|XP_020811446.1|DSER	LOC6630574|XP_032294346.1|DVIR
OG0001025	LOC110187080|XP_020812142.1|DSER	LOC6623286|XP_002046728.1|DVIR
OG0001026	LOC110182964|XP_020806815.1|DSER	LOC6623761|XP_002047354.1|DVIR, LOC6625057|XP_002050591.2|DVIR
OG0001027	LOC110185189|XP_020809570.1|DSER	LOC6622884|XP_015031437.1|DVIR
OG0001028	LOC110183134|XP_020806983.1|DSER	LOC6627398|XP_002052150.1|DVIR
OG0001029	LOC110177097|XP_020799295.1|DSER	LOC6635696|XP_002059269.1|DVIR
OG0001031	LOC110185133|XP_020809489.1|DSER	LOC6627800|XP_032293533.1|DVIR
OG0001032	LOC110191705|XP_020818280.1|DSER, LOC110184513|XP_020808734.1|DSER	LOC6629006|XP_015028159.1|DVIR
OG0001033	LOC110180411|XP_020803734.1|DSER, LOC110191925|XP_020818589.1|DSER	LOC6625177|XP_002049251.2|DVIR
OG0001034	LOC110190187|XP_020816194.1|DSER	LOC6622864|XP_002048209.1|DVIR
OG0001035	LOC110180367|XP_020803691.1|DSER	LOC6631854|XP_002055198.1|DVIR
OG0001035	LOC110180365|XP_020803690.1|DSER	LOC6631855|XP_002055199.2|DVIR
OG0001037	LOC110178676|XP_020801536.1|DSER, LOC110178675|XP_020801535.1|DSER	LOC6623586|XP_032291110.1|DVIR, LOC26531718|XP_032291114.1|DVIR
OG0001038	LOC110187888|XP_020813033.1|DSER	LOC6632648|XP_002056547.1|DVIR
OG0001042	LOC110186562|XP_020811426.1|DSER	LOC6630467|XP_002054103.1|DVIR
OG0001043	LOC110179448|XP_020802655.1|DSER	LOC116651817|XP_032294780.1|DVIR, LOC6631776|XP_002055184.1|DVIR
OG0001044	LOC110179622|XP_020802892.1|DSER	LOC6626377|XP_002050354.1|DVIR
OG0001045	LOC110177707|XP_020800205.1|DSER	LOC6625875|XP_032292732.1|DVIR
OG0001046	LOC110191181|XP_020817606.1|DSER	LOC6625276|XP_002049861.2|DVIR
OG0001047	LOC110176237|XP_020798197.1|DSER, LOC110180086|XP_020803372.1|DSER, LOC110179213|XP_020802306.1|DSER	LOC6627141|XP_032293161.1|DVIR, LOC6635343|XP_002058870.1|DVIR
OG0001048	LOC110177668|XP_020800149.1|DSER	LOC6627020|XP_002049730.2|DVIR
OG0001049	LOC110182684|XP_020806435.1|DSER	LOC6628822|XP_002052587.3|DVIR
OG0001049	LOC110190262|XP_020816286.1|DSER	LOC6636597|XP_015023830.1|DVIR
OG0001050	LOC110187589|XP_020812637.1|DSER, LOC110183595|XP_020807568.1|DSER	LOC6622895|XP_002046500.2|DVIR
OG0001051	LOC110177900|XP_020800528.1|DSER	LOC116649777|XP_032293688.1|DVIR
OG0001052	LOC110183831|XP_020807843.1|DSER	LOC6628907|XP_032293406.1|DVIR
OG0001053	LOC110176117|XP_020798013.1|DSER	LOC6633376|XP_002057329.3|DVIR
OG0001054	LOC110177291|XP_020799612.1|DSER	LOC6635135|XP_002058374.1|DVIR
OG0001055	LOC110186865|XP_020811817.1|DSER, LOC110186425|XP_020811266.1|DSER	LOC116650339|XP_032289626.1|DVIR, LOC6632772|XP_032289625.1|DVIR
OG0001056	LOC110190878|XP_020817194.1|DSER, LOC110179638|XP_020802909.1|DSER	LOC6634767|XP_002058006.2|DVIR
OG0001057	LOC110183748|XP_020807763.1|DSER	LOC6634108|XP_002057876.1|DVIR
