Orthogroup	DSER.longest_only	DERE.longest_only
OG0001423	LOC110191786|XP_020818395.1|DSER	LOC26525991|XP_015010436.1|DERE, LOC6553128|XP_001980073.1|DERE
OG0001424	LOC110185121|XP_020809472.1|DSER, LOC110185132|XP_020809488.1|DSER	LOC6553480|XP_001980274.1|DERE, LOC6553481|XP_001980275.1|DERE
OG0001425	LOC110191612|XP_020818160.1|DSER	LOC6546574|XP_001974673.1|DERE
OG0001426	LOC110182273|XP_020805950.1|DSER	LOC6541558|XP_001968357.1|DERE
OG0001427	LOC110177928|XP_020800570.1|DSER	LOC6543249|XP_026834056.1|DERE
OG0001427	LOC110186027|XP_020810722.1|DSER, LOC110182495|XP_020806203.1|DSER	LOC6542739|XP_001968908.1|DERE
OG0001428	LOC110185331|XP_020809766.1|DSER	LOC26526984|XP_015014375.1|DERE
OG0001429	LOC110190782|XP_020817082.1|DSER	LOC6552691|XP_001979879.1|DERE
OG0001430	LOC110185626|XP_020810239.1|DSER	LOC6553615|XP_001980244.1|DERE
OG0001431	LOC110184409|XP_020808600.1|DSER	LOC6549900|XP_026838512.1|DERE
OG0001432	LOC110184278|XP_020808408.1|DSER	LOC6550246|XP_001977921.2|DERE
OG0001433	LOC110177389|XP_020799751.1|DSER	LOC6554793|XP_001982224.1|DERE
OG0001434	LOC110184378|XP_020808538.1|DSER	LOC6550874|XP_015010954.1|DERE
OG0001435	LOC110180755|XP_020804097.1|DSER	LOC6541406|XP_001970512.1|DERE
OG0001436	LOC110180462|XP_020803797.1|DSER	LOC6554905|XP_001981590.3|DERE
OG0001437	LOC110183823|XP_020807834.1|DSER	LOC6543470|XP_001970286.1|DERE
OG0001438	LOC110184190|XP_020808280.1|DSER	LOC6555103|XP_001981430.1|DERE
OG0001439	LOC110177143|XP_020799378.1|DSER	LOC6553472|XP_001979372.1|DERE
OG0001440	LOC110180646|XP_020803999.1|DSER	LOC6550226|XP_001978194.3|DERE
OG0001441	LOC110184157|XP_020808224.1|DSER	LOC6550364|XP_001977861.1|DERE
OG0001442	LOC110185799|XP_020810461.1|DSER	LOC6542126|XP_001970104.1|DERE
OG0001443	LOC110186978|XP_020811988.1|DSER	LOC6554210|XP_001981227.1|DERE
OG0001444	LOC110191153|XP_020817569.1|DSER	LOC6552944|XP_001981021.1|DERE
OG0001445	LOC110176425|XP_020798430.1|DSER	LOC6552130|XP_015009536.1|DERE
OG0001446	LOC110191320|XP_020817801.1|DSER	LOC6554755|XP_001982191.2|DERE
OG0001447	LOC110188747|XP_020814247.1|DSER	LOC6554034|XP_001980507.2|DERE
OG0001448	LOC110186586|XP_020811465.1|DSER	LOC6555324|XP_015009174.1|DERE
OG0001449	LOC110189258|XP_020814928.1|DSER	LOC6548929|XP_001975416.2|DERE
OG0001450	LOC110183117|XP_020806966.1|DSER	LOC6542538|XP_001968861.1|DERE
OG0001451	LOC110189725|XP_020815575.1|DSER	LOC6541747|XP_026834553.1|DERE
OG0001452	LOC110181671|XP_020805167.1|DSER	LOC6547333|XP_026836098.1|DERE
OG0001453	LOC110189931|XP_020815874.1|DSER	LOC6546227|XP_001973569.1|DERE
OG0001454	LOC110191026|XP_020817404.1|DSER	LOC6552408|XP_001979806.1|DERE
OG0001455	LOC110189837|XP_020815692.1|DSER	LOC6543913|XP_026833507.1|DERE
OG0001456	LOC110178293|XP_020801025.1|DSER	LOC6541201|XP_026834192.1|DERE
OG0001457	LOC110189247|XP_020814910.1|DSER	LOC6549525|XP_001975817.1|DERE
OG0001458	LOC110189202|XP_020814831.1|DSER	LOC6549335|XP_001975635.1|DERE
OG0001459	LOC110184770|XP_020809064.1|DSER	LOC6545097|XP_001972048.1|DERE
OG0001460	LOC110191532|XP_020818062.1|DSER	LOC6541701|XP_026834623.1|DERE
OG0001461	LOC110187641|XP_020812708.1|DSER	LOC6550354|XP_026837973.1|DERE
OG0001462	LOC110182799|XP_020806591.1|DSER	LOC6545412|XP_001971711.1|DERE
OG0001463	LOC110191853|XP_020818488.1|DSER	LOC6554667|XP_026832162.1|DERE
OG0001464	LOC110179535|XP_020802773.1|DSER	LOC6555714|XP_001982558.1|DERE
OG0001465	LOC110189630|XP_020815428.1|DSER	LOC6547168|XP_001976169.1|DERE
OG0001466	LOC110183931|XP_020807954.1|DSER	LOC6541235|XP_001969712.2|DERE
OG0001468	LOC110190555|XP_020816769.1|DSER	LOC6545453|XP_015013866.2|DERE
OG0001469	LOC110179277|XP_020802424.1|DSER	LOC6549218|XP_026836328.1|DERE, LOC6554284|XP_001981752.2|DERE
OG0001470	LOC110190035|XP_020815996.1|DSER	LOC6545889|XP_001973431.1|DERE
OG0001471	LOC110178592|XP_020801437.1|DSER	LOC6545127|XP_015013607.1|DERE
OG0001472	LOC110183597|XP_020807570.1|DSER	LOC6544218|XP_001973034.1|DERE
OG0001473	LOC110188672|XP_020814128.1|DSER	LOC6552084|XP_026838647.1|DERE
OG0001474	LOC110181936|XP_020805532.1|DSER	LOC6551282|XP_001978426.1|DERE
OG0001475	LOC110177996|XP_020800654.1|DSER	LOC6542184|XP_001969104.1|DERE
OG0001476	LOC110176554|XP_020798645.1|DSER	LOC6550249|XP_026838261.1|DERE
OG0001477	LOC110189026|XP_020814648.1|DSER	LOC6554557|XP_026837003.1|DERE
OG0001478	LOC110187548|XP_020812595.1|DSER	LOC6540776|XP_026834221.1|DERE
OG0001479	LOC110179676|XP_020802946.1|DSER	LOC6555552|XP_001982410.1|DERE
OG0001480	LOC110187552|XP_020812599.1|DSER	LOC6540822|XP_001968167.1|DERE
OG0001481	LOC110176876|XP_020799011.1|DSER	LOC6549125|XP_026836120.1|DERE
OG0001482	LOC110181265|XP_020804634.1|DSER	LOC6548662|XP_001975384.1|DERE
OG0001483	LOC110182816|XP_020806611.1|DSER	LOC6548635|XP_026838669.1|DERE
OG0001484	LOC110183754|XP_020807772.1|DSER	LOC6542544|XP_001968559.1|DERE
OG0001485	LOC110185243|XP_020809638.1|DSER	LOC6545090|XP_001973276.1|DERE
OG0001486	LOC110176805|XP_020798902.1|DSER	LOC6541677|XP_001970227.1|DERE
OG0001487	LOC110188788|XP_020814294.1|DSER	LOC26527072|XP_026838615.1|DERE
OG0001488	LOC110177414|XP_020799794.1|DSER	LOC6549471|XP_001975777.1|DERE
OG0001489	LOC110181343|XP_020804721.1|DSER	LOC6548947|XP_015011964.2|DERE
OG0001490	LOC110185769|XP_020810431.1|DSER	LOC6541656|XP_001968482.1|DERE
OG0001491	LOC110187309|XP_020812357.1|DSER	LOC6541139|XP_026835079.1|DERE
OG0001492	LOC110181212|XP_020804553.1|DSER	LOC6542576|XP_001970122.1|DERE
OG0001493	LOC110180168|XP_020803485.1|DSER	LOC6550437|XP_026837813.1|DERE
OG0001494	LOC110178035|XP_020800710.1|DSER	LOC6551443|XP_001978541.1|DERE
OG0001495	LOC110180734|XP_020804078.1|DSER	LOC113563683|XP_026835340.1|DERE
OG0001496	LOC110184335|XP_020808490.1|DSER	LOC6551510|XP_001978581.2|DERE
OG0001497	LOC110176866|XP_020799000.1|DSER	LOC6540620|XP_001970338.1|DERE
OG0001498	LOC110188548|XP_020813964.1|DSER	LOC6552666|XP_001979174.1|DERE
OG0001500	LOC110184038|XP_020808072.1|DSER	LOC6547292|XP_001974774.1|DERE
OG0001501	LOC110176661|XP_020798758.1|DSER	LOC6553784|XP_001980483.1|DERE
OG0001502	LOC110177834|XP_020800438.1|DSER	LOC6548971|XP_026835932.1|DERE
OG0001503	LOC110189457|XP_020815191.1|DSER	LOC6542918|XP_026834344.1|DERE
OG0001504	LOC110180420|XP_020803743.1|DSER	LOC6551549|XP_026837217.1|DERE
OG0001505	LOC110191046|XP_020817433.1|DSER	LOC6548040|XP_015011766.1|DERE
OG0001506	LOC110182469|XP_020806170.1|DSER	LOC6546723|XP_015011626.1|DERE
OG0001507	LOC110177671|XP_020800152.1|DSER	LOC6547979|XP_015012258.1|DERE
OG0001508	LOC110176894|XP_020799041.1|DSER	LOC6547756|XP_001974879.1|DERE
OG0001509	LOC110177772|XP_020800297.1|DSER	LOC6548184|XP_001975093.2|DERE
OG0001510	LOC110185704|XP_020810334.1|DSER	LOC6540675|XP_001968874.1|DERE
OG0001511	LOC110180232|XP_020803545.1|DSER, LOC110180249|XP_020803565.1|DSER	LOC6548421|XP_026835740.1|DERE
OG0001512	LOC110176730|XP_020798833.1|DSER	LOC6544099|XP_001971440.2|DERE
OG0001513	LOC110190376|XP_020816448.1|DSER	LOC6544654|XP_026832267.1|DERE
OG0001515	LOC110179484|XP_020802717.1|DSER	LOC6555609|XP_001982444.1|DERE
OG0001516	LOC110186625|XP_020811535.1|DSER	LOC6555241|XP_001981186.1|DERE, LOC6555229|XP_001981185.1|DERE
OG0001517	LOC110177408|XP_020799785.1|DSER	LOC6554449|XP_001981517.1|DERE
OG0001518	LOC110184158|XP_020808225.1|DSER	LOC6549683|XP_001977425.1|DERE
OG0001519	LOC110188427|XP_020813811.1|DSER	LOC6553225|XP_001979219.1|DERE
OG0001520	LOC110191138|XP_020817551.1|DSER	LOC6552714|XP_001979006.1|DERE
OG0001520	LOC110189581|XP_020815377.1|DSER	LOC6552567|XP_001979008.1|DERE
OG0001521	LOC110185726|XP_020810368.1|DSER	LOC6549310|XP_001974232.1|DERE
OG0001522	LOC110185551|XP_020810128.1|DSER	LOC26526635|XP_015015542.1|DERE
OG0001523	LOC110182520|XP_020806228.1|DSER	LOC6548082|XP_001975173.1|DERE, LOC6548081|XP_001975172.1|DERE
OG0001524	LOC110180274|XP_020803588.1|DSER	LOC6546995|XP_001976037.2|DERE
OG0001525	LOC110181535|XP_020804974.1|DSER	LOC6551052|XP_001977037.3|DERE
OG0001526	LOC110182117|XP_020805785.1|DSER	LOC6551162|XP_001977060.1|DERE
OG0001526	LOC110182118|XP_020805786.1|DSER	LOC6551163|XP_001977061.1|DERE
OG0001527	LOC110179055|XP_020802074.1|DSER, LOC110179056|XP_020802075.1|DSER	LOC26526831|XP_015011482.2|DERE
OG0001529	LOC110181966|XP_020805574.1|DSER	LOC6551161|XP_001976862.1|DERE
OG0001530	LOC110183768|XP_020807783.1|DSER	LOC6543271|XP_001969282.1|DERE
OG0001531	LOC110184052|XP_020808088.1|DSER	LOC6547288|XP_001974770.1|DERE
OG0001534	LOC110187078|XP_020812126.1|DSER	LOC6551545|XP_015011364.1|DERE
OG0001535	LOC110176048|XP_020797921.1|DSER	LOC6549873|XP_001978654.1|DERE
OG0001536	LOC110184295|XP_020808441.1|DSER	LOC6550269|XP_001977628.1|DERE
OG0001537	LOC110178134|XP_020800820.1|DSER	LOC6540761|XP_001968181.1|DERE
OG0001538	LOC110184208|XP_020808314.1|DSER	LOC6550836|XP_026837662.1|DERE
OG0001539	LOC110178507|XP_020801315.1|DSER	LOC6547767|XP_001976389.1|DERE
OG0001540	LOC110176958|XP_020799124.1|DSER	LOC6541512|XP_026834456.1|DERE
OG0001541	LOC110190308|XP_020816355.1|DSER	LOC6544234|XP_026833043.1|DERE
OG0001542	LOC110190931|XP_020817256.1|DSER	LOC6551767|XP_026833239.1|DERE
OG0001543	LOC110184346|XP_020808500.1|DSER	LOC6550003|XP_026837345.1|DERE
OG0001544	LOC110183061|XP_020806906.1|DSER	LOC6551110|XP_026837986.1|DERE
OG0001545	LOC110181720|XP_020805235.1|DSER	LOC6549659|XP_001978708.3|DERE
OG0001546	LOC110181874|XP_020805459.1|DSER	LOC6549658|XP_001978707.1|DERE
OG0001547	LOC110184470|XP_020808669.1|DSER	LOC6550854|XP_015010963.1|DERE
OG0001548	LOC110181569|XP_020805018.1|DSER	LOC6550488|XP_026838086.1|DERE
OG0001549	LOC110184857|XP_020809157.1|DSER	LOC6547749|XP_015012611.1|DERE
OG0001550	LOC110186158|XP_020810868.1|DSER	LOC6552053|XP_001980689.1|DERE
OG0001551	LOC110190326|XP_020816384.1|DSER	LOC6554766|XP_026839830.1|DERE
OG0001552	LOC110186522|XP_020811379.1|DSER	LOC6552497|XP_001980852.1|DERE
OG0001553	LOC110184469|XP_020808668.1|DSER, LOC110184404|XP_020808589.1|DSER	LOC6550902|XP_001976810.1|DERE
OG0001554	LOC110191002|XP_020817377.1|DSER	LOC6551978|XP_015010059.2|DERE
OG0001555	LOC110176895|XP_020799038.1|DSER	LOC6549323|XP_026836131.1|DERE
OG0001556	LOC110191542|XP_020818073.1|DSER	LOC6547046|XP_001974635.1|DERE
OG0001557	LOC110184225|XP_020808338.1|DSER	LOC6551323|XP_026838850.1|DERE
OG0001558	LOC110184399|XP_020808581.1|DSER	LOC6550689|XP_026837905.1|DERE
OG0001559	LOC110176420|XP_020798422.1|DSER	LOC6554942|XP_001982013.1|DERE
OG0001560	LOC110185398|XP_020809843.1|DSER	LOC6553436|XP_026836830.1|DERE
OG0001561	LOC110187697|XP_020812791.1|DSER	LOC6552350|XP_026831936.1|DERE
OG0001562	LOC110185599|XP_020810201.1|DSER	LOC6540869|XP_001970054.2|DERE
OG0001563	LOC110179403|XP_020802586.1|DSER	LOC6544512|XP_001973796.1|DERE
OG0001564	LOC110191232|XP_020817661.1|DSER	LOC6552960|XP_026832137.1|DERE
OG0001565	LOC110185603|XP_020810208.1|DSER	LOC6552927|XP_026839509.1|DERE
OG0001566	LOC110188333|XP_020813700.1|DSER	LOC6551943|XP_001980631.1|DERE
OG0001567	LOC110179297|XP_020802442.1|DSER	LOC6547178|XP_001976076.1|DERE
OG0001568	LOC110176511|XP_020798546.1|DSER	LOC6552626|XP_015010203.1|DERE
OG0001569	LOC110191285|XP_020817751.1|DSER	LOC6553502|XP_001980229.1|DERE
OG0001570	LOC110184133|XP_020808204.1|DSER	LOC6553588|XP_001980284.1|DERE
OG0001571	LOC110183341|XP_020807251.1|DSER	LOC6541476|XP_026835060.1|DERE
OG0001572	LOC110175939|XP_020797779.1|DSER	LOC6550559|XP_001977959.1|DERE
OG0001573	LOC110189850|XP_020815719.1|DSER	LOC6544082|XP_001971939.1|DERE
OG0001574	LOC110182651|XP_020806378.1|DSER	LOC6555805|XP_001982379.1|DERE
OG0001575	LOC110188133|XP_020813380.1|DSER	LOC6555108|XP_001982024.1|DERE
OG0001576	LOC110190997|XP_020817369.1|DSER	LOC6551778|XP_001980591.3|DERE
OG0001577	LOC110176408|XP_020798407.1|DSER	LOC6554334|XP_026831720.1|DERE
OG0001578	LOC110189352|XP_020815053.1|DSER	LOC6546929|XP_001974690.1|DERE
OG0001579	LOC110180100|XP_020803384.1|DSER	LOC6550448|XP_026838209.1|DERE
OG0001580	LOC110189292|XP_020814982.1|DSER	LOC6547552|XP_026836095.1|DERE
OG0001581	LOC110179377|XP_020802550.1|DSER	LOC6549792|XP_001977315.2|DERE
OG0001582	LOC110180013|XP_020803265.1|DSER	LOC6546803|XP_001975897.3|DERE
OG0001583	LOC110182941|XP_020806780.1|DSER	LOC6541034|XP_001970560.1|DERE
OG0001584	LOC110178634|XP_020801480.1|DSER	LOC6545203|XP_001971064.1|DERE
OG0001585	LOC110184222|XP_020808333.1|DSER	LOC6551327|XP_015010906.1|DERE
OG0001586	LOC110176704|XP_020798801.1|DSER	LOC6544578|XP_001971457.1|DERE
OG0001587	LOC110176671|XP_020798765.1|DSER	LOC6542066|XP_001970845.1|DERE
OG0001588	LOC110191903|XP_020818551.1|DSER	LOC6542666|XP_026834902.1|DERE
OG0001589	LOC110188771|XP_020814263.1|DSER	LOC6543033|XP_001970884.1|DERE
OG0001590	LOC110179414|XP_020802604.1|DSER	LOC6547424|XP_026835999.1|DERE
OG0001591	LOC110186457|XP_020811300.1|DSER	LOC6554774|XP_015009196.1|DERE
OG0001592	LOC110183909|XP_020807913.1|DSER, LOC110177979|XP_020800631.1|DSER	LOC6541198|XP_001969725.2|DERE
OG0001593	LOC110184822|XP_020809124.1|DSER	LOC6542752|XP_001969735.1|DERE
OG0001594	LOC110179174|XP_020802234.1|DSER	LOC6543522|XP_026835252.1|DERE
OG0001595	LOC110179333|XP_020802486.1|DSER	LOC6546864|XP_001976060.1|DERE
OG0001596	LOC110185795|XP_020810458.1|DSER	LOC6549312|XP_001974234.1|DERE
OG0001597	LOC110184514|XP_020808741.1|DSER, LOC110184512|XP_020808733.1|DSER	LOC26526449|XP_015012804.1|DERE
OG0001598	LOC110185984|XP_020810666.1|DSER	LOC6543430|XP_026833997.1|DERE
OG0001599	LOC110185981|XP_020810664.1|DSER	LOC6542962|XP_001970072.1|DERE
OG0001600	LOC110185546|XP_020810121.1|DSER	LOC6541124|XP_001968921.2|DERE
OG0001601	LOC110185872|XP_020810542.1|DSER	LOC6543528|XP_001969494.1|DERE
OG0001602	LOC110183735|XP_020807740.1|DSER	LOC6541349|XP_001969299.2|DERE
OG0001603	LOC110177883|XP_020800506.1|DSER	LOC6541741|XP_001969320.2|DERE
OG0001604	LOC110188612|XP_020814040.1|DSER, LOC110184676|XP_020808943.1|DSER, LOC110179581|XP_020802833.1|DSER	LOC6551380|XP_026838202.1|DERE
OG0001605	LOC110190889|XP_020817209.1|DSER	LOC6541962|XP_001970442.1|DERE
OG0001606	LOC110185536|XP_020810103.1|DSER, LOC110187183|XP_020812241.1|DSER	LOC26526125|XP_015015454.1|DERE
OG0001607	LOC110184865|XP_020809169.1|DSER	LOC6547612|XP_001976249.1|DERE
OG0001608	LOC110185092|XP_020809442.1|DSER	LOC6548733|XP_001973984.1|DERE
OG0001609	LOC110177790|XP_020800318.1|DSER	LOC6548348|XP_001975519.2|DERE
OG0001610	LOC110185752|XP_020810410.1|DSER	LOC6549115|XP_001974187.1|DERE
OG0001611	LOC110184973|XP_020809283.1|DSER	LOC6548268|XP_001974114.1|DERE
OG0001612	LOC110177030|XP_020799206.1|DSER	LOC6543536|XP_001970266.1|DERE
OG0001613	LOC110183325|XP_020807231.1|DSER	LOC6543298|XP_001969486.1|DERE
OG0001614	LOC110188952|XP_020814551.1|DSER	LOC6543169|XP_026835190.1|DERE
OG0001615	LOC110185059|XP_020809394.1|DSER, LOC110185017|XP_020809328.1|DSER	LOC26526341|XP_015012785.1|DERE, LOC113564623|XP_026838710.1|DERE
OG0001616	LOC110184944|XP_020809249.1|DSER	LOC6541538|XP_001969786.1|DERE
OG0001617	LOC110181353|XP_020804732.1|DSER	LOC6549098|XP_001974210.1|DERE
OG0001618	LOC110183368|XP_020807289.1|DSER	LOC6542940|XP_001969459.2|DERE
OG0001619	LOC110179866|XP_020803125.1|DSER, LOC110181417|XP_020804817.1|DSER	LOC6541411|XP_001969266.1|DERE
OG0001620	LOC110180997|XP_020804335.1|DSER	LOC6548386|XP_001976467.1|DERE
OG0001621	LOC110188940|XP_020814538.1|DSER	LOC6548774|XP_001975429.1|DERE
OG0001622	LOC110179079|XP_020802118.1|DSER	LOC6549894|XP_001977371.1|DERE
OG0001623	LOC110178195|XP_020800888.1|DSER	LOC6540782|XP_001968178.1|DERE
OG0001624	LOC110180584|XP_020803935.1|DSER	LOC6540930|XP_026835251.1|DERE
OG0001625	LOC110185136|XP_020809495.1|DSER	LOC6548879|XP_001973975.1|DERE
OG0001626	LOC110176832|XP_020798943.1|DSER	LOC6542166|XP_001970232.1|DERE
OG0001627	LOC110188305|XP_020813671.1|DSER	LOC6553164|XP_026831472.1|DERE
OG0001628	LOC110186154|XP_020810863.1|DSER	LOC6554261|XP_001981682.2|DERE
OG0001629	LOC110182511|XP_020806219.1|DSER	LOC26526708|XP_026832188.1|DERE
OG0001630	LOC110188658|XP_020814103.1|DSER	LOC6555109|XP_026832741.1|DERE
OG0001631	LOC110187837|XP_020812975.1|DSER	LOC6552286|XP_001978841.3|DERE
OG0001632	LOC110183479|XP_020807418.1|DSER	LOC6542621|XP_001969358.1|DERE
OG0001633	LOC110186992|XP_020812008.1|DSER	LOC6554061|XP_001980550.1|DERE
OG0001634	LOC110184526|XP_020808760.1|DSER	LOC6553930|XP_026834447.1|DERE
OG0001635	LOC110176436|XP_020798445.1|DSER	LOC6554529|XP_026835736.1|DERE
OG0001636	LOC110183894|XP_020807899.1|DSER, LOC110188003|XP_020813184.1|DSER	LOC6553006|XP_001979149.1|DERE
OG0001637	LOC110188002|XP_020813187.1|DSER	LOC6552544|XP_001980840.1|DERE
OG0001638	LOC110183246|XP_020807126.1|DSER, LOC110183253|XP_020807137.1|DSER	LOC6555527|XP_001982636.1|DERE
OG0001639	LOC110189588|XP_020815379.1|DSER	LOC6541774|XP_001970795.2|DERE
OG0001640	LOC110177161|XP_020799405.1|DSER	LOC6553193|XP_001979137.1|DERE
OG0001641	LOC110188231|XP_020813543.1|DSER	LOC6553989|XP_026832136.1|DERE
OG0001642	LOC110179721|XP_020802999.1|DSER, LOC110185296|XP_020809703.1|DSER	LOC6550308|XP_001977896.1|DERE
OG0001643	LOC110176906|XP_020799054.1|DSER	LOC6543075|XP_026834815.1|DERE
OG0001644	LOC110190968|XP_020817317.1|DSER	LOC6544930|XP_001972644.1|DERE
OG0001645	LOC110177791|XP_020800319.1|DSER	LOC6548108|XP_001975149.1|DERE
OG0001646	LOC110182597|XP_020806315.1|DSER	LOC6548275|XP_001975257.1|DERE
OG0001647	LOC110189703|XP_020815538.1|DSER	LOC6543211|XP_026835356.1|DERE
OG0001648	LOC110185328|XP_020809759.1|DSER	LOC6545876|XP_026833666.1|DERE
OG0001649	LOC110176775|XP_020798872.1|DSER, LOC110189607|XP_020815401.1|DSER	LOC6549618|XP_001975655.1|DERE
OG0001650	LOC110177865|XP_020800470.1|DSER	LOC6547204|XP_015012183.1|DERE
OG0001651	LOC110177581|XP_020800026.1|DSER	LOC6547480|XP_026836888.1|DERE
OG0001652	LOC110178956|XP_020801917.1|DSER	LOC6546360|XP_001972892.2|DERE
OG0001653	LOC110179817|XP_020803082.1|DSER	LOC6543990|XP_001973669.1|DERE
OG0001654	LOC110184242|XP_020808394.1|DSER	LOC6546745|XP_001974538.1|DERE
OG0001655	LOC110191811|XP_020818427.1|DSER	LOC6541640|XP_001969177.1|DERE
OG0001656	LOC110185925|XP_020810596.1|DSER	LOC6541227|XP_001968477.1|DERE
OG0001657	LOC110176149|XP_020798045.1|DSER	LOC6544341|XP_001973084.1|DERE
OG0001658	LOC110179017|XP_020802018.1|DSER	LOC6544613|XP_001972447.1|DERE
OG0001659	LOC110189966|XP_020815914.1|DSER	LOC6545441|XP_026832461.1|DERE
OG0001660	LOC110191317|XP_020817797.1|DSER	LOC6545606|XP_001971158.1|DERE
OG0001661	LOC110191057|XP_020817445.1|DSER	LOC6551944|XP_001980632.1|DERE
OG0001662	LOC110183630|XP_020807607.1|DSER	LOC6543742|XP_001971701.1|DERE
OG0001664	LOC110179607|XP_020802866.1|DSER	LOC6547423|XP_001974805.1|DERE
OG0001666	LOC110183749|XP_020807764.1|DSER	LOC6541012|XP_001968540.1|DERE
OG0001667	LOC110177912|XP_020800543.1|DSER	LOC6546718|XP_001974590.1|DERE
OG0001668	LOC110184697|XP_020808968.1|DSER, LOC110184724|XP_020809009.1|DSER	LOC6545276|XP_001972065.1|DERE
OG0001669	LOC110178642|XP_020801493.1|DSER	LOC6546451|XP_001971820.1|DERE
OG0001669	LOC110178640|XP_020801490.1|DSER	LOC6546452|XP_001971821.1|DERE
OG0001670	LOC110180115|XP_020803413.1|DSER	LOC6551732|XP_001977218.3|DERE
OG0001670	LOC110189311|XP_020815012.1|DSER	LOC6541459|XP_015014697.2|DERE
OG0001671	LOC110180370|XP_020803697.1|DSER	LOC26526739|XP_015015557.2|DERE, LOC6549839|XP_001978736.1|DERE
OG0001672	LOC110191651|XP_020818208.1|DSER, LOC110191650|XP_020818206.1|DSER	LOC6547050|XP_001974639.1|DERE, LOC6547049|XP_001974638.1|DERE
OG0001673	LOC110177699|XP_020800184.1|DSER	LOC113563692|XP_026836820.1|DERE
OG0001674	LOC110177141|XP_020799374.1|DSER, LOC110180286|XP_020803601.1|DSER, LOC110180287|XP_020803602.1|DSER	LOC6553978|XP_001980435.1|DERE
OG0001675	LOC110186902|XP_020811879.1|DSER	LOC6554317|XP_026837424.1|DERE
OG0001675	LOC110186901|XP_020811878.1|DSER	LOC6554281|XP_001981749.1|DERE
OG0001676	LOC110182983|XP_020806835.1|DSER	LOC26526485|XP_026836030.1|DERE
OG0001677	LOC110182276|XP_020805953.1|DSER	LOC6541931|XP_026834592.1|DERE, LOC6542819|XP_001968382.1|DERE
OG0001678	LOC110184410|XP_020808603.1|DSER	LOC6550071|XP_001977568.2|DERE
OG0001679	LOC110181508|XP_020804936.1|DSER	LOC6550428|XP_001977042.1|DERE
OG0001680	LOC110184253|XP_020808373.1|DSER	LOC6551629|XP_001978559.2|DERE
OG0001681	LOC110175960|XP_020797808.1|DSER	LOC6551726|XP_001977305.1|DERE
OG0001682	LOC110187775|XP_020812898.1|DSER	LOC6550268|XP_001977627.3|DERE
OG0001683	LOC110183824|XP_020807835.1|DSER	LOC6540992|XP_026835224.1|DERE
OG0001684	LOC110185402|XP_020809861.1|DSER	LOC6555810|XP_026839034.1|DERE
OG0001685	LOC110181199|XP_020804539.1|DSER	LOC6541297|XP_001969035.1|DERE
OG0001686	LOC110182030|XP_020805619.1|DSER	LOC6550125|XP_001977706.1|DERE
OG0001687	LOC110185531|XP_020810098.1|DSER	LOC6555646|XP_001982387.1|DERE
OG0001688	LOC110181533|XP_020804972.1|DSER	LOC113564629|XP_026838767.1|DERE
OG0001689	LOC110179493|XP_020802726.1|DSER	LOC6551347|XP_001977081.2|DERE
OG0001690	LOC110190827|XP_020817145.1|DSER	LOC6544400|XP_001972030.1|DERE
OG0001691	LOC110177061|XP_020799236.1|DSER	LOC6542969|XP_001970209.1|DERE
OG0001692	LOC110186780|XP_020811711.1|DSER	LOC6554088|XP_001979600.3|DERE
OG0001693	LOC110184239|XP_020808354.1|DSER	LOC6551137|XP_001978283.1|DERE
OG0001694	LOC110183673|XP_020807671.1|DSER, LOC110187998|XP_020813180.1|DSER	LOC6551818|XP_001979625.2|DERE
OG0001695	LOC110189435|XP_020815165.1|DSER	LOC6546638|XP_001974710.1|DERE
OG0001696	LOC110186234|XP_020810957.1|DSER	LOC6552102|XP_015010043.1|DERE
OG0001697	LOC110191120|XP_020817528.1|DSER	LOC6555323|XP_001981884.1|DERE
OG0001698	LOC110184187|XP_020808257.1|DSER	LOC6550363|XP_026837355.1|DERE
OG0001699	LOC110189749|XP_020815619.1|DSER	LOC6552022|XP_001980668.1|DERE
OG0001700	LOC110184928|XP_020809234.1|DSER	LOC6552128|XP_015009992.1|DERE
OG0001701	LOC110191392|XP_020817907.1|DSER	LOC6552572|XP_026831962.1|DERE
OG0001702	LOC110183213|XP_020807085.1|DSER	LOC6541812|XP_001969378.1|DERE
OG0001703	LOC110191141|XP_020817554.1|DSER	LOC6554764|XP_026831652.1|DERE
OG0001704	LOC110191123|XP_020817534.1|DSER	LOC6554763|XP_001982199.1|DERE
OG0001705	LOC110176417|XP_020798418.1|DSER	LOC6554466|XP_015009189.1|DERE
OG0001706	LOC110188790|XP_020814302.1|DSER, LOC110188787|XP_020814293.1|DSER	LOC6542047|XP_001970822.1|DERE
OG0001707	LOC110191323|XP_020817805.1|DSER	LOC6554523|XP_026835453.1|DERE
OG0001708	LOC110191291|XP_020817759.1|DSER	LOC6553500|XP_001980227.1|DERE
OG0001709	LOC110183571|XP_020807538.1|DSER	LOC6543891|XP_001971886.1|DERE
OG0001710	LOC110191114|XP_020817518.1|DSER	LOC6554372|XP_001982355.1|DERE
OG0001711	LOC110188278|XP_020813631.1|DSER	LOC6555211|XP_026831902.1|DERE
OG0001712	LOC110191382|XP_020817896.1|DSER	LOC6555071|XP_026831786.1|DERE
OG0001713	LOC110177416|XP_020799792.1|DSER	LOC6551808|XP_001980577.1|DERE
OG0001714	LOC110188055|XP_020813264.1|DSER	LOC6552377|XP_001978888.2|DERE
