Orthogroup	DSER.longest_only	DSUP.longest_only
OG0002771	LOC110190505|XP_020816682.1|DSER	LOC119552782|XP_037718534.1|DSUP
OG0002772	LOC110190476|XP_020816645.1|DSER	LOC119553400|XP_037719700.1|DSUP
OG0002773	LOC110188988|XP_020814596.1|DSER, LOC110176383|XP_020798373.1|DSER	LOC119551779|XP_037717236.1|DSUP
OG0002774	LOC110189595|XP_020815385.1|DSER	LOC119549921|XP_037714177.1|DSUP
OG0002775	LOC110190162|XP_020816157.1|DSER	LOC119554387|XP_037721195.1|DSUP
OG0002776	LOC110190494|XP_020816668.1|DSER	LOC119554640|XP_037721564.1|DSUP
OG0002777	LOC110183606|XP_020807581.1|DSER	LOC119554944|XP_037721981.1|DSUP
OG0002778	LOC110183604|XP_020807579.1|DSER	LOC119552840|XP_037718630.1|DSUP
OG0002779	LOC110190815|XP_020817125.1|DSER	LOC119553038|XP_037719029.1|DSUP
OG0002780	LOC110177160|XP_020799404.1|DSER	LOC119560087|XP_037729332.1|DSUP
OG0002781	LOC110189377|XP_020815083.1|DSER	LOC119551225|XP_037716390.1|DSUP
OG0002782	LOC110190407|XP_020816532.1|DSER	LOC119555122|XP_037722274.1|DSUP
OG0002783	LOC110184240|XP_020808355.1|DSER, LOC110177560|XP_020799992.1|DSER	LOC119554076|XP_037720747.1|DSUP
OG0002784	LOC110178510|XP_020801319.1|DSER	LOC119550797|XP_037715657.1|DSUP
OG0002785	LOC110188512|XP_020813926.1|DSER	LOC119553019|XP_037719003.1|DSUP
OG0002786	LOC110183590|XP_020807561.1|DSER	LOC119553740|XP_037720264.1|DSUP
OG0002787	LOC110178764|XP_020801661.1|DSER	LOC119553901|XP_037720499.1|DSUP
OG0002788	LOC110178765|XP_020801662.1|DSER	LOC119553902|XP_037720500.1|DSUP
OG0002789	LOC110190156|XP_020816151.1|DSER	LOC119553446|XP_037719764.1|DSUP
OG0002790	LOC110178677|XP_020801538.1|DSER	LOC119552983|XP_037718928.1|DSUP
OG0002791	LOC110185239|XP_020809634.1|DSER	LOC119555526|XP_037722879.1|DSUP
OG0002792	LOC110189286|XP_020814970.1|DSER	LOC119549117|XP_037712799.1|DSUP
OG0002793	LOC110190767|XP_020817056.1|DSER	LOC119555596|XP_037723014.1|DSUP
OG0002794	LOC110176225|XP_020798166.1|DSER	LOC119555716|XP_037723326.1|DSUP
OG0002795	LOC110184709|XP_020808985.1|DSER	LOC119554197|XP_037720923.1|DSUP
OG0002796	LOC110190483|XP_020816654.1|DSER	LOC119554905|XP_037721935.1|DSUP
OG0002797	LOC110178602|XP_020801446.1|DSER	LOC119552985|XP_037718930.1|DSUP
OG0002798	LOC110187506|XP_020812558.1|DSER	LOC119546617|XP_037708982.1|DSUP
OG0002799	LOC110178618|XP_020801462.1|DSER	LOC119553713|XP_037720221.1|DSUP
OG0002800	LOC110183566|XP_020807531.1|DSER	LOC119552628|XP_037718228.1|DSUP
OG0002801	LOC110182804|XP_020806600.1|DSER	LOC119549232|XP_037713048.1|DSUP
OG0002802	LOC110178263|XP_020800991.1|DSER	LOC119552013|XP_037717672.1|DSUP
OG0002803	LOC110176882|XP_020799018.1|DSER	LOC119546185|XP_037708238.1|DSUP
OG0002804	LOC110179841|XP_020803111.1|DSER	LOC119550875|XP_037715789.1|DSUP
OG0002805	LOC110176912|XP_020799061.1|DSER	LOC119550380|XP_037714958.1|DSUP
OG0002806	LOC110185240|XP_020809635.1|DSER	LOC119555528|XP_037722882.1|DSUP
OG0002807	LOC110181043|XP_020804379.1|DSER, LOC110179914|XP_020803175.1|DSER, LOC110176369|XP_020798354.1|DSER	LOC119550769|XP_037715627.1|DSUP
OG0002808	LOC110191615|XP_020818163.1|DSER	LOC119552083|XP_037717786.1|DSUP
OG0002809	LOC110176215|XP_020798150.1|DSER	LOC119553824|XP_037720383.1|DSUP
OG0002810	LOC110178591|XP_020801431.1|DSER	LOC119554948|XP_037721986.1|DSUP
OG0002811	LOC110178897|XP_020801832.1|DSER	LOC119554053|XP_037720721.1|DSUP
OG0002812	LOC110189249|XP_020814912.1|DSER	LOC119549338|XP_037713246.1|DSUP
OG0002813	LOC110178442|XP_020801233.1|DSER	LOC119549088|XP_037712746.1|DSUP
OG0002814	LOC110189650|XP_020815455.1|DSER	LOC119550452|XP_037715056.1|DSUP
OG0002815	LOC110180029|XP_020803295.1|DSER	LOC119550164|XP_037714627.1|DSUP
OG0002816	LOC110178477|XP_020801278.1|DSER	LOC119551652|XP_037717016.1|DSUP
OG0002817	LOC110189530|XP_020815320.1|DSER	LOC119559629|XP_037728594.1|DSUP
OG0002818	LOC110178000|XP_020800660.1|DSER	LOC119550403|XP_037714987.1|DSUP
OG0002819	LOC110183693|XP_020807691.1|DSER	LOC119552642|XP_037718259.1|DSUP
OG0002820	LOC110185273|XP_020809679.1|DSER	LOC119554529|XP_037721407.1|DSUP
OG0002821	LOC110177479|XP_020799881.1|DSER	LOC119554422|XP_037721240.1|DSUP
OG0002822	LOC110189408|XP_020815123.1|DSER	LOC119550652|XP_037715421.1|DSUP
OG0002823	LOC110191584|XP_020818128.1|DSER	LOC119549210|XP_037712990.1|DSUP
OG0002824	LOC110176841|XP_020798956.1|DSER	LOC119551236|XP_037716403.1|DSUP
OG0002825	LOC110190329|XP_020816383.1|DSER	LOC119552603|XP_037718194.1|DSUP
OG0002826	LOC110178493|XP_020801300.1|DSER	LOC119549933|XP_037714238.1|DSUP
OG0002827	LOC110185408|XP_020809874.1|DSER	LOC119562948|XP_037732041.1|DSUP
OG0002828	LOC110179368|XP_020802542.1|DSER	LOC119549712|XP_037713872.1|DSUP
OG0002829	LOC110180010|XP_020803261.1|DSER	LOC119551062|XP_037716113.1|DSUP
OG0002830	LOC110189748|XP_020815611.1|DSER	LOC119552007|XP_037717663.1|DSUP
OG0002831	LOC110182743|XP_020806503.1|DSER	LOC119545945|XP_037707822.1|DSUP
OG0002832	LOC110183891|XP_020807895.1|DSER	LOC119546790|XP_037709276.1|DSUP
OG0002833	LOC110184097|XP_020808142.1|DSER	LOC119550089|XP_037714495.1|DSUP
OG0002834	LOC110191522|XP_020818050.1|DSER	LOC119549080|XP_037712720.1|DSUP
OG0002835	LOC110180035|XP_020803302.1|DSER	LOC119550021|XP_037714373.1|DSUP
OG0002836	LOC110191704|XP_020818279.1|DSER, LOC110188977|XP_020814585.1|DSER	LOC119550160|XP_037714610.1|DSUP
OG0002837	LOC110191589|XP_020818133.1|DSER	LOC119551174|XP_037716300.1|DSUP
OG0002838	LOC110176247|XP_020798209.1|DSER	LOC119551098|XP_037716205.1|DSUP
OG0002839	LOC110191728|XP_020818310.1|DSER	LOC119549695|XP_037713846.1|DSUP
OG0002840	LOC110183024|XP_020806870.1|DSER, LOC110180606|XP_020803951.1|DSER	LOC119546962|XP_037709534.1|DSUP
OG0002841	LOC110176862|XP_020798995.1|DSER	LOC119548256|XP_037711327.1|DSUP
OG0002842	LOC110185587|XP_020810178.1|DSER	LOC119546016|XP_037707952.1|DSUP
OG0002843	LOC110191583|XP_020818124.1|DSER	LOC119549720|XP_037713882.1|DSUP
OG0002844	LOC110176219|XP_020798155.1|DSER	LOC119554711|XP_037721650.1|DSUP
OG0002845	LOC110182337|XP_020806028.1|DSER	LOC119546611|XP_037708975.1|DSUP
OG0002846	LOC110182942|XP_020806784.1|DSER	LOC119549288|XP_037713165.1|DSUP
OG0002847	LOC110182333|XP_020806023.1|DSER	LOC119546608|XP_037708973.1|DSUP
OG0002848	LOC110178091|XP_020800754.1|DSER	LOC119546881|XP_037709423.1|DSUP
OG0002849	LOC110185851|XP_020810518.1|DSER	LOC119562575|XP_037731716.1|DSUP
OG0002850	LOC110185659|XP_020810277.1|DSER	LOC119547611|XP_037710463.1|DSUP
OG0002851	LOC110183389|XP_020807315.1|DSER	LOC119547449|XP_037710238.1|DSUP
OG0002852	LOC110179312|XP_020802457.1|DSER	LOC119552000|XP_037717652.1|DSUP
OG0002853	LOC110185653|XP_020810269.1|DSER	LOC119546565|XP_037708866.1|DSUP
OG0002854	LOC110176817|XP_020798918.1|DSER	LOC119546452|XP_037708655.1|DSUP
OG0002855	LOC110185677|XP_020810303.1|DSER	LOC119545936|XP_037707804.1|DSUP
OG0002856	LOC110185544|XP_020810109.1|DSER	LOC119548756|XP_037712208.1|DSUP
OG0002857	LOC110185036|XP_020809346.1|DSER	LOC119546440|XP_037708643.1|DSUP
OG0002858	LOC110187381|XP_020812428.1|DSER, LOC110177660|XP_020800132.1|DSER	LOC119548825|XP_037712366.1|DSUP
OG0002859	LOC110182340|XP_020806037.1|DSER	LOC119547154|XP_037709800.1|DSUP
OG0002860	LOC110186021|XP_020810715.1|DSER	LOC119561769|XP_037731183.1|DSUP, LOC119561768|XP_037731179.1|DSUP, LOC119561770|XP_037731185.1|DSUP
OG0002861	LOC110183486|XP_020807425.1|DSER	LOC119546267|XP_037708368.1|DSUP
OG0002862	LOC110186104|XP_020810807.1|DSER	LOC119547355|XP_037710097.1|DSUP
OG0002863	LOC110177044|XP_020799220.1|DSER	LOC119547733|XP_037710647.1|DSUP
OG0002864	LOC110176899|XP_020799045.1|DSER	LOC119547735|XP_037710648.1|DSUP
OG0002865	LOC110189461|XP_020815195.1|DSER	LOC119551336|XP_037716565.1|DSUP
OG0002866	LOC110189083|XP_020814713.1|DSER	LOC119552896|XP_037718744.1|DSUP
OG0002867	LOC110185862|XP_020810529.1|DSER	LOC119546842|XP_037709364.1|DSUP
OG0002868	LOC110178435|XP_020801230.1|DSER, LOC110182274|XP_020805951.1|DSER	LOC119546759|XP_037709220.1|DSUP
OG0002869	LOC110182284|XP_020805961.1|DSER, LOC110178433|XP_020801227.1|DSER	LOC119548764|XP_037712235.1|DSUP
OG0002871	LOC110183198|XP_020807067.1|DSER	LOC119546805|XP_037709313.1|DSUP
OG0002872	LOC110177874|XP_020800490.1|DSER	LOC119546205|XP_037708259.1|DSUP
OG0002873	LOC110178704|XP_020801564.1|DSER	LOC119547194|XP_037709861.1|DSUP
OG0002874	LOC110178323|XP_020801092.1|DSER	LOC119546297|XP_037708410.1|DSUP
OG0002875	LOC110185720|XP_020810358.1|DSER	LOC119546816|XP_037709331.1|DSUP
OG0002876	LOC110176118|XP_020798014.1|DSER	LOC119556311|XP_037724323.1|DSUP, LOC119547594|XP_037710442.1|DSUP
OG0002877	LOC110179882|XP_020803142.1|DSER, LOC110187499|XP_020812551.1|DSER	LOC119548165|XP_037711203.1|DSUP
OG0002878	LOC110178184|XP_020800876.1|DSER	LOC119547579|XP_037710411.1|DSUP
OG0002879	LOC110183707|XP_020807712.1|DSER	LOC119552750|XP_037718466.1|DSUP
OG0002880	LOC110179487|XP_020802720.1|DSER	LOC119557158|XP_037725686.1|DSUP
OG0002881	LOC110178125|XP_020800806.1|DSER	LOC119548190|XP_037711246.1|DSUP
OG0002882	LOC110176960|XP_020799129.1|DSER	LOC119551712|XP_037717114.1|DSUP
OG0002883	LOC110187502|XP_020812554.1|DSER	LOC119548752|XP_037712198.1|DSUP
OG0002884	LOC110182325|XP_020806016.1|DSER	LOC119548323|XP_037711432.1|DSUP
OG0002885	LOC110185318|XP_020809742.1|DSER	LOC119553178|XP_037719346.1|DSUP
OG0002886	LOC110182230|XP_020805914.1|DSER, LOC110181291|XP_020804671.1|DSER	LOC119546488|XP_037708712.1|DSUP
OG0002887	LOC110181292|XP_020804672.1|DSER	LOC119546489|XP_037708713.1|DSUP
OG0002888	LOC110186039|XP_020810735.1|DSER	LOC119546057|XP_037708051.1|DSUP
OG0002889	LOC110189068|XP_020814697.1|DSER	LOC119555499|XP_037722843.1|DSUP
OG0002890	LOC110178702|XP_020801561.1|DSER, LOC110181338|XP_020804715.1|DSER, LOC110181395|XP_020804789.1|DSER	LOC119547193|XP_037709859.1|DSUP
OG0002891	LOC110187343|XP_020812390.1|DSER	LOC119547739|XP_037710655.1|DSUP
OG0002892	LOC110183963|XP_020807978.1|DSER, LOC110179938|XP_020803195.1|DSER	LOC119548732|XP_037712165.1|DSUP
OG0002893	LOC110179927|XP_020803184.1|DSER	LOC119546447|XP_037708649.1|DSUP
OG0002894	LOC110190679|XP_020816944.1|DSER	LOC119555394|XP_037722671.1|DSUP
OG0002895	LOC110184070|XP_020808109.1|DSER	LOC119551456|XP_037716732.1|DSUP
OG0002896	LOC110185054|XP_020809380.1|DSER	LOC119548610|XP_037711899.1|DSUP
OG0002897	LOC110181466|XP_020804873.1|DSER	LOC119547963|XP_037710941.1|DSUP
OG0002898	LOC110176869|XP_020799004.1|DSER	LOC119547164|XP_037709818.1|DSUP
OG0002899	LOC110178206|XP_020800901.1|DSER	LOC119545984|XP_037707891.1|DSUP
OG0002900	LOC110178115|XP_020800788.1|DSER	LOC119548810|XP_037712323.1|DSUP
OG0002901	LOC110177043|XP_020799219.1|DSER	LOC119547715|XP_037710616.1|DSUP
OG0002902	LOC110176845|XP_020798965.1|DSER	LOC119548743|XP_037712186.1|DSUP
OG0002903	LOC110185553|XP_020810130.1|DSER	LOC119546283|XP_037708391.1|DSUP
OG0002904	LOC110177468|XP_020799865.1|DSER	LOC119555335|XP_037722598.1|DSUP
OG0002905	LOC110185550|XP_020810127.1|DSER	LOC119546869|XP_037709403.1|DSUP
OG0002906	LOC110180589|XP_020803940.1|DSER	LOC119547731|XP_037710645.1|DSUP
OG0002907	LOC110182735|XP_020806495.1|DSER, LOC110180588|XP_020803939.1|DSER	LOC119546494|XP_037708721.1|DSUP
OG0002908	LOC110179234|XP_020802347.1|DSER	LOC119550428|XP_037715023.1|DSUP
OG0002909	LOC110184061|XP_020808097.1|DSER	LOC119550201|XP_037714675.1|DSUP
OG0002910	LOC110185004|XP_020809321.1|DSER	LOC119546975|XP_037709551.1|DSUP
OG0002911	LOC110184100|XP_020808146.1|DSER	LOC119550727|XP_037715555.1|DSUP
OG0002912	LOC110179543|XP_020802782.1|DSER	LOC119556048|XP_037723769.1|DSUP
OG0002913	LOC110177260|XP_020799573.1|DSER	LOC119550776|XP_037715634.1|DSUP
OG0002914	LOC110185714|XP_020810350.1|DSER	LOC119548413|XP_037711579.1|DSUP
OG0002915	LOC110187263|XP_020812310.1|DSER	LOC119547948|XP_037710926.1|DSUP
OG0002916	LOC110179153|XP_020802202.1|DSER	LOC119548712|XP_037712105.1|DSUP
OG0002917	LOC110181506|XP_020804939.1|DSER	LOC119551706|XP_037717106.1|DSUP
OG0002918	LOC110182404|XP_020806105.1|DSER	LOC119549052|XP_037712676.1|DSUP
OG0002919	LOC110189436|XP_020815166.1|DSER	LOC119549489|XP_037713520.1|DSUP
OG0002920	LOC110181211|XP_020804552.1|DSER	LOC119548803|XP_037712308.1|DSUP
OG0002921	LOC110184887|XP_020809192.1|DSER	LOC119546706|XP_037709113.1|DSUP
OG0002922	LOC110184970|XP_020809277.1|DSER	LOC119547932|XP_037710906.1|DSUP
OG0002923	LOC110184989|XP_020809300.1|DSER	LOC119547930|XP_037710903.1|DSUP
OG0002924	LOC110184963|XP_020809270.1|DSER	LOC119547931|XP_037710905.1|DSUP
OG0002925	LOC110177795|XP_020800343.1|DSER, LOC110178431|XP_020801228.1|DSER	LOC119550770|XP_037715628.1|DSUP
OG0002926	LOC110182369|XP_020806069.1|DSER	LOC119547330|XP_037710065.1|DSUP
OG0002927	LOC110182318|XP_020806007.1|DSER	LOC119548770|XP_037712241.1|DSUP
OG0002928	LOC110181194|XP_020804535.1|DSER	LOC119548718|XP_037712122.1|DSUP
OG0002929	LOC110187597|XP_020812649.1|DSER	LOC119546965|XP_037709539.1|DSUP
OG0002930	LOC110176988|XP_020799156.1|DSER	LOC119546812|XP_037709323.1|DSUP
OG0002931	LOC110185645|XP_020810262.1|DSER	LOC119545933|XP_037707794.1|DSUP
OG0002932	LOC110178288|XP_020801018.1|DSER	LOC119549106|XP_037712771.1|DSUP
OG0002933	LOC110188989|XP_020814597.1|DSER	LOC119551489|XP_037716781.1|DSUP
OG0002934	LOC110176374|XP_020798360.1|DSER, LOC110188950|XP_020814549.1|DSER	LOC119549932|XP_037714237.1|DSUP
OG0002935	LOC110183118|XP_020806967.1|DSER	LOC119546893|XP_037709442.1|DSUP
OG0002936	LOC110191599|XP_020818144.1|DSER	LOC119551180|XP_037716309.1|DSUP
OG0002937	LOC110189388|XP_020815097.1|DSER	LOC119559603|XP_037728546.1|DSUP
OG0002938	LOC110187205|XP_020812264.1|DSER	LOC119548167|XP_037711206.1|DSUP
OG0002939	LOC110178590|XP_020801433.1|DSER	LOC119551284|XP_037716478.1|DSUP
OG0002940	LOC110191738|XP_020818327.1|DSER	LOC119563026|XP_037732152.1|DSUP
OG0002941	LOC110176564|XP_020798611.1|DSER	LOC119562268|XP_037731370.1|DSUP
OG0002942	LOC110176825|XP_020798935.1|DSER	LOC119547103|XP_037709733.1|DSUP
OG0002943	LOC110181391|XP_020804782.1|DSER	LOC119546592|XP_037708933.1|DSUP
OG0002944	LOC110181366|XP_020804749.1|DSER	LOC119546594|XP_037708940.1|DSUP
OG0002945	LOC110184007|XP_020808031.1|DSER	LOC119548687|XP_037712064.1|DSUP
OG0002946	LOC110176328|XP_020798307.1|DSER	LOC119549445|XP_037713465.1|DSUP
OG0002947	LOC110185980|XP_020810662.1|DSER	LOC119547383|XP_037710146.1|DSUP
OG0002948	LOC110177473|XP_020799873.1|DSER	LOC119553885|XP_037720472.1|DSUP
OG0002949	LOC110189864|XP_020815742.1|DSER	LOC119553968|XP_037720598.1|DSUP
OG0002950	LOC110183020|XP_020806867.1|DSER	LOC119548782|XP_037712274.1|DSUP
OG0002951	LOC110183342|XP_020807255.1|DSER	LOC119548495|XP_037711699.1|DSUP
OG0002952	LOC110182359|XP_020806058.1|DSER	LOC119547359|XP_037710104.1|DSUP
OG0002953	LOC110185562|XP_020810141.1|DSER	LOC119547319|XP_037710046.1|DSUP
OG0002954	LOC110176565|XP_020798613.1|DSER	LOC119562313|XP_037731396.1|DSUP
OG0002955	LOC110189441|XP_020815170.1|DSER	LOC119549366|XP_037713321.1|DSUP
OG0002956	LOC110178320|XP_020801089.1|DSER	LOC119550599|XP_037715342.1|DSUP
OG0002957	LOC110189726|XP_020815576.1|DSER	LOC119552178|XP_037717940.1|DSUP
OG0002958	LOC110176827|XP_020798937.1|DSER	LOC119548730|XP_037712162.1|DSUP
OG0002959	LOC110182701|XP_020806456.1|DSER, LOC110180313|XP_020803629.1|DSER	LOC119545944|XP_037707819.1|DSUP
OG0002960	LOC110183694|XP_020807692.1|DSER	LOC119553879|XP_037720466.1|DSUP
OG0002961	LOC110189534|XP_020815321.1|DSER	LOC119551484|XP_037716774.1|DSUP
OG0002962	LOC110181377|XP_020804766.1|DSER	LOC119548297|XP_037711392.1|DSUP
OG0002963	LOC110183339|XP_020807248.1|DSER	LOC119546126|XP_037708148.1|DSUP
OG0002964	LOC110188959|XP_020814557.1|DSER	LOC119550159|XP_037714600.1|DSUP
OG0002965	LOC110183272|XP_020807155.1|DSER	LOC119545949|XP_037707833.1|DSUP
OG0002966	LOC110183340|XP_020807254.1|DSER, LOC110185812|XP_020810476.1|DSER	LOC119559666|XP_037728650.1|DSUP
OG0002967	LOC110183642|XP_020807623.1|DSER	LOC119554659|XP_037721588.1|DSUP
OG0002968	LOC110183643|XP_020807624.1|DSER	LOC119554660|XP_037721590.1|DSUP
OG0002969	LOC110187397|XP_020812447.1|DSER	LOC119546030|XP_037707975.1|DSUP
OG0002970	LOC110180312|XP_020803627.1|DSER, LOC110182678|XP_020806424.1|DSER	LOC119548758|XP_037712214.1|DSUP
OG0002971	LOC110183855|XP_020807868.1|DSER	LOC119547159|XP_037709813.1|DSUP
OG0002972	LOC110186507|XP_020811361.1|DSER	LOC119547912|XP_037710882.1|DSUP
OG0002973	LOC110191623|XP_020818170.1|DSER	LOC119550381|XP_037714959.1|DSUP
OG0002974	LOC110183679|XP_020807675.1|DSER	LOC119553405|XP_037719705.1|DSUP
OG0002975	LOC110181304|XP_020804684.1|DSER	LOC119546600|XP_037708957.1|DSUP
OG0002976	LOC110183539|XP_020807498.1|DSER	LOC119556612|XP_037724853.1|DSUP
OG0002977	LOC110180269|XP_020803584.1|DSER	LOC119551952|XP_037717571.1|DSUP
OG0002978	LOC110191661|XP_020818218.1|DSER	LOC119549383|XP_037713351.1|DSUP
OG0002979	LOC110188983|XP_020814590.1|DSER	LOC119549935|XP_037714242.1|DSUP
OG0002980	LOC110178100|XP_020800768.1|DSER	LOC119546011|XP_037707942.1|DSUP
OG0002981	LOC110183023|XP_020806869.1|DSER	LOC119546210|XP_037708273.1|DSUP
OG0002982	LOC110186125|XP_020810834.1|DSER	LOC119547338|XP_037710076.1|DSUP
OG0002983	LOC110184506|XP_020808727.1|DSER	LOC119552701|XP_037718368.1|DSUP
OG0002984	LOC110179410|XP_020802595.1|DSER	LOC119552696|XP_037718350.1|DSUP
OG0002985	LOC110185409|XP_020809875.1|DSER	LOC119563161|XP_037732352.1|DSUP
OG0002986	LOC110183334|XP_020807243.1|DSER	LOC119546704|XP_037709111.1|DSUP
OG0002987	LOC110182377|XP_020806078.1|DSER	LOC119547870|XP_037710834.1|DSUP
OG0002988	LOC110178127|XP_020800808.1|DSER	LOC119546080|XP_037708084.1|DSUP
OG0002989	LOC110190248|XP_020816271.1|DSER	LOC119555313|XP_037722566.1|DSUP
OG0002990	LOC110182299|XP_020805978.1|DSER	LOC119547493|XP_037710311.1|DSUP
OG0002991	LOC110181830|XP_020805396.1|DSER	LOC119550430|XP_037715025.1|DSUP
OG0002992	LOC110181172|XP_020804506.1|DSER	LOC119547585|XP_037710419.1|DSUP
OG0002993	LOC110189986|XP_020815934.1|DSER	LOC119552802|XP_037718567.1|DSUP
OG0002994	LOC110187508|XP_020812561.1|DSER	LOC119548489|XP_037711691.1|DSUP
OG0002995	LOC110187507|XP_020812560.1|DSER	LOC119548748|XP_037712193.1|DSUP
OG0002996	LOC110188073|XP_020813283.1|DSER, LOC110188070|XP_020813279.1|DSER	LOC119562988|XP_037732095.1|DSUP
OG0002997	LOC110185512|XP_020810065.1|DSER	LOC119557088|XP_037725571.1|DSUP
OG0002998	LOC110182123|XP_020805795.1|DSER	LOC119556238|XP_037724200.1|DSUP
OG0002999	LOC110179813|XP_020803076.1|DSER	LOC119553323|XP_037719580.1|DSUP
OG0003000	LOC110177108|XP_020799312.1|DSER	LOC119560583|XP_037730035.1|DSUP
OG0003001	LOC110177026|XP_020799201.1|DSER	LOC119551381|XP_037716631.1|DSUP
OG0003002	LOC110190694|XP_020816966.1|DSER	LOC119552975|XP_037718916.1|DSUP
OG0003003	LOC110179525|XP_020802765.1|DSER	LOC119550368|XP_037714938.1|DSUP
OG0003004	LOC110179427|XP_020802616.1|DSER, LOC110179473|XP_020802702.1|DSER	LOC119557721|XP_037726530.1|DSUP
OG0003005	LOC110183054|XP_020806898.1|DSER	LOC119557165|XP_037725699.1|DSUP
OG0003006	LOC110177350|XP_020799701.1|DSER	LOC119563090|XP_037732249.1|DSUP
OG0003007	LOC110191752|XP_020818348.1|DSER	LOC119560859|XP_037730455.1|DSUP
OG0003008	LOC110186469|XP_020811315.1|DSER	LOC119556904|XP_037725321.1|DSUP
OG0003009	LOC110178635|XP_020801481.1|DSER	LOC119554571|XP_037721471.1|DSUP
OG0003010	LOC110180020|XP_020803279.1|DSER	LOC119550671|XP_037715452.1|DSUP
OG0003011	LOC110191776|XP_020818384.1|DSER	LOC119551221|XP_037716386.1|DSUP
OG0003012	LOC110187694|XP_020812788.1|DSER, LOC110187676|XP_020812759.1|DSER	LOC119551056|XP_037716108.1|DSUP
OG0003013	LOC110181486|XP_020804903.1|DSER	LOC119556054|XP_037723785.1|DSUP
OG0003014	LOC110184291|XP_020808434.1|DSER	LOC119558130|XP_037727289.1|DSUP
OG0003015	LOC110184593|XP_020808842.1|DSER	LOC119557656|XP_037726438.1|DSUP
OG0003016	LOC110191121|XP_020817529.1|DSER	LOC119555403|XP_037722686.1|DSUP
OG0003017	LOC110187730|XP_020812843.1|DSER	LOC119560071|XP_037729306.1|DSUP
OG0003018	LOC110177387|XP_020799749.1|DSER	LOC119549275|XP_037713131.1|DSUP
OG0003019	LOC110178995|XP_020801975.1|DSER	LOC119554036|XP_037720686.1|DSUP
OG0003020	LOC110188682|XP_020814145.1|DSER	LOC119560169|XP_037729459.1|DSUP
OG0003021	LOC110188292|XP_020813650.1|DSER	LOC119560664|XP_037730162.1|DSUP
OG0003022	LOC110188508|XP_020813901.1|DSER	LOC119554572|XP_037721472.1|DSUP
OG0003023	LOC110181763|XP_020805292.1|DSER	LOC119557737|XP_037726551.1|DSUP
OG0003024	LOC110191025|XP_020817402.1|DSER	LOC119553153|XP_037719301.1|DSUP
OG0003025	LOC110187821|XP_020812957.1|DSER	LOC119560867|XP_037730467.1|DSUP
OG0003026	LOC110187780|XP_020812910.1|DSER	LOC119560064|XP_037729298.1|DSUP
OG0003027	LOC110191740|XP_020818330.1|DSER	LOC119559977|XP_037729151.1|DSUP
OG0003028	LOC110185299|XP_020809709.1|DSER	LOC119554538|XP_037721423.1|DSUP
OG0003029	LOC110178757|XP_020801649.1|DSER	LOC119553394|XP_037719685.1|DSUP
OG0003030	LOC110177247|XP_020799551.1|DSER	LOC119560994|XP_037730701.1|DSUP
OG0003031	LOC110182090|XP_020805731.1|DSER	LOC119556783|XP_037725145.1|DSUP
OG0003032	LOC110185732|XP_020810376.1|DSER	LOC119545956|XP_037707847.1|DSUP
OG0003033	LOC110176169|XP_020798066.1|DSER	LOC119552875|XP_037718703.1|DSUP
OG0003034	LOC110191923|XP_020818583.1|DSER	LOC119549624|XP_037713734.1|DSUP
OG0003035	LOC110186738|XP_020811662.1|DSER	LOC119554947|XP_037721990.1|DSUP
OG0003036	LOC110189512|XP_020815280.1|DSER	LOC119559391|XP_037728379.1|DSUP
OG0003037	LOC110176218|XP_020798153.1|DSER	LOC119553033|XP_037719023.1|DSUP
OG0003038	LOC110179155|XP_020802206.1|DSER	LOC119551158|XP_037716282.1|DSUP
OG0003039	LOC110183161|XP_020807011.1|DSER	LOC119548654|XP_037711994.1|DSUP
OG0003040	LOC110190580|XP_020816828.1|DSER	LOC119553105|XP_037719203.1|DSUP
OG0003041	LOC110182772|XP_020806551.1|DSER	LOC119552484|XP_037718011.1|DSUP
OG0003042	LOC110190983|XP_020817350.1|DSER	LOC119545848|XP_037707745.1|DSUP
OG0003043	LOC110186867|XP_020811821.1|DSER	LOC119548493|XP_037711700.1|DSUP
OG0003044	LOC110182331|XP_020806025.1|DSER	LOC119551935|XP_037717525.1|DSUP
OG0003045	LOC110186208|XP_020810929.1|DSER	LOC119558014|XP_037727056.1|DSUP
OG0003046	LOC110191769|XP_020818370.1|DSER	LOC119545706|XP_037707396.1|DSUP
OG0003047	LOC110191770|XP_020818373.1|DSER	LOC119545710|XP_037707441.1|DSUP
OG0003048	LOC110190412|XP_020816577.1|DSER, LOC110187161|XP_020812232.1|DSER	LOC119549028|XP_037712640.1|DSUP
OG0003049	LOC110186710|XP_020811641.1|DSER	LOC119560053|XP_037729286.1|DSUP
OG0003050	LOC110186161|XP_020810871.1|DSER	LOC119548768|XP_037712243.1|DSUP
OG0003051	LOC110182771|XP_020806550.1|DSER	LOC119553310|XP_037719564.1|DSUP
OG0003052	LOC110191766|XP_020818368.1|DSER	LOC119560970|XP_037730661.1|DSUP
OG0003053	LOC110188472|XP_020813860.1|DSER	LOC119560059|XP_037729294.1|DSUP
OG0003054	LOC110185683|XP_020810312.1|DSER	LOC119560099|XP_037729350.1|DSUP
