Orthogroup	DSER.longest_only	DFIC.longest_only
OG0001668	LOC110184697|XP_020808968.1|DSER, LOC110184724|XP_020809009.1|DSER	LOC108093232|XP_017048692.1|DFIC
OG0001669	LOC110178642|XP_020801493.1|DSER	LOC108100248|XP_017059515.1|DFIC
OG0001669	LOC110178640|XP_020801490.1|DSER	LOC108100653|XP_017060152.1|DFIC
OG0001670	LOC110180115|XP_020803413.1|DSER	LOC108091149|XP_017045673.1|DFIC
OG0001670	LOC110189311|XP_020815012.1|DSER	LOC108089655|XP_017043516.1|DFIC
OG0001671	LOC110180370|XP_020803697.1|DSER	LOC108100914|XP_017060517.1|DFIC, LOC108093371|XP_017048882.1|DFIC
OG0001672	LOC110191651|XP_020818208.1|DSER, LOC110191650|XP_020818206.1|DSER	LOC108090573|XP_017044806.1|DFIC, LOC108090574|XP_017044807.1|DFIC
OG0001674	LOC110177141|XP_020799374.1|DSER, LOC110180286|XP_020803601.1|DSER, LOC110180287|XP_020803602.1|DSER	LOC108087978|XP_017041069.1|DFIC, LOC108090181|XP_017044255.1|DFIC
OG0001675	LOC110186902|XP_020811879.1|DSER	LOC108096008|XP_017052847.1|DFIC
OG0001675	LOC110186901|XP_020811878.1|DSER	LOC108096007|XP_017052846.1|DFIC
OG0001676	LOC110182983|XP_020806835.1|DSER	LOC108095104|XP_017051530.1|DFIC
OG0001676	LOC110182984|XP_020806836.1|DSER	LOC108095105|XP_017051531.1|DFIC
OG0001677	LOC110182276|XP_020805953.1|DSER	LOC108092399|XP_017047451.1|DFIC, LOC108092401|XP_017047453.1|DFIC, LOC108095738|XP_017052409.1|DFIC, LOC108094571|XP_017050677.1|DFIC
OG0001678	LOC110184410|XP_020808603.1|DSER	LOC108097967|XP_017056072.1|DFIC
OG0001679	LOC110181508|XP_020804936.1|DSER	LOC108101644|XP_017061549.1|DFIC
OG0001680	LOC110184253|XP_020808373.1|DSER	LOC108095338|XP_017051909.1|DFIC
OG0001681	LOC110175960|XP_020797808.1|DSER	LOC108097759|XP_017055760.1|DFIC
OG0001682	LOC110187775|XP_020812898.1|DSER	LOC108091120|XP_017045637.1|DFIC
OG0001683	LOC110183824|XP_020807835.1|DSER	LOC108087131|XP_017040226.1|DFIC, LOC108100988|XP_017060639.1|DFIC
OG0001684	LOC110185402|XP_020809861.1|DSER	LOC108095031|XP_017051392.1|DFIC
OG0001685	LOC110181199|XP_020804539.1|DSER	LOC108098278|XP_017056569.1|DFIC
OG0001686	LOC110182030|XP_020805619.1|DSER	LOC108088685|XP_017042115.1|DFIC
OG0001687	LOC110185531|XP_020810098.1|DSER	LOC108092828|XP_017048121.1|DFIC
OG0001688	LOC110181533|XP_020804972.1|DSER	LOC108092901|XP_017048238.1|DFIC
OG0001689	LOC110179493|XP_020802726.1|DSER	LOC108101699|XP_017061625.1|DFIC
OG0001690	LOC110190827|XP_020817145.1|DSER	LOC108093094|XP_017048520.1|DFIC
OG0001691	LOC110177061|XP_020799236.1|DSER	LOC108101652|XP_017061559.1|DFIC, LOC108100818|XP_017060375.1|DFIC
OG0001692	LOC110186780|XP_020811711.1|DSER	LOC108088015|XP_017041115.1|DFIC
OG0001693	LOC110184239|XP_020808354.1|DSER	LOC108095612|XP_017052266.1|DFIC
OG0001694	LOC110183673|XP_020807671.1|DSER, LOC110187998|XP_020813180.1|DSER	LOC108087163|XP_017039885.1|DFIC
OG0001695	LOC110189435|XP_020815165.1|DSER	LOC108096949|XP_017054406.1|DFIC
OG0001696	LOC110186234|XP_020810957.1|DSER	LOC108087183|XP_017039927.1|DFIC
OG0001697	LOC110191120|XP_020817528.1|DSER	LOC108095792|XP_017052539.1|DFIC
OG0001698	LOC110184187|XP_020808257.1|DSER	LOC108088619|XP_017042001.1|DFIC
OG0001699	LOC110189749|XP_020815619.1|DSER	LOC108087072|XP_017039735.1|DFIC
OG0001700	LOC110184928|XP_020809234.1|DSER	LOC108098801|XP_017057432.1|DFIC
OG0001701	LOC110191392|XP_020817907.1|DSER	LOC108091806|XP_017046660.1|DFIC
OG0001702	LOC110183213|XP_020807085.1|DSER	LOC108089150|XP_017042761.1|DFIC
OG0001703	LOC110191141|XP_020817554.1|DSER	LOC108091598|XP_017046361.1|DFIC
OG0001704	LOC110191123|XP_020817534.1|DSER	LOC108091713|XP_017046543.1|DFIC
OG0001705	LOC110176417|XP_020798418.1|DSER	LOC108088398|XP_017041636.1|DFIC
OG0001706	LOC110188790|XP_020814302.1|DSER, LOC110188787|XP_020814293.1|DSER	LOC108095546|XP_017052168.1|DFIC
OG0001707	LOC110191323|XP_020817805.1|DSER	LOC108091649|XP_017046442.1|DFIC
OG0001708	LOC110191291|XP_020817759.1|DSER	LOC108092169|XP_017047181.1|DFIC
OG0001709	LOC110183571|XP_020807538.1|DSER	LOC108100598|XP_017060069.1|DFIC
OG0001710	LOC110191114|XP_020817518.1|DSER	LOC108099440|XP_017058466.1|DFIC
OG0001711	LOC110188278|XP_020813631.1|DSER	LOC108099406|XP_017058408.1|DFIC
OG0001712	LOC110191382|XP_020817896.1|DSER	LOC108087135|XP_017039822.1|DFIC
OG0001713	LOC110177416|XP_020799792.1|DSER	LOC108092104|XP_017047087.1|DFIC
OG0001714	LOC110188055|XP_020813264.1|DSER	LOC108090146|XP_017044185.1|DFIC
OG0001715	LOC110179103|XP_020802150.1|DSER	LOC108098106|XP_017056309.1|DFIC
OG0001716	LOC110179735|XP_020803011.1|DSER	LOC108098134|XP_017056346.1|DFIC
OG0001717	LOC110191276|XP_020817731.1|DSER	LOC108088437|XP_017041699.1|DFIC
OG0001718	LOC110177371|XP_020799727.1|DSER	LOC108095778|XP_017052517.1|DFIC
OG0001719	LOC110190942|XP_020817276.1|DSER	LOC108091635|XP_017046421.1|DFIC
OG0001720	LOC110191107|XP_020817511.1|DSER	LOC108098866|XP_017057538.1|DFIC
OG0001721	LOC110186912|XP_020811891.1|DSER	LOC108097462|XP_017055225.1|DFIC
OG0001722	LOC110190597|XP_020816849.1|DSER	LOC108089485|XP_017043252.1|DFIC
OG0001723	LOC110189385|XP_020815094.1|DSER	LOC108098721|XP_017057332.1|DFIC
OG0001724	LOC110176796|XP_020798891.1|DSER, LOC110189504|XP_020815271.1|DSER	LOC108101253|XP_017061000.1|DFIC
OG0001725	LOC110178005|XP_020800666.1|DSER	LOC108093738|XP_017049485.1|DFIC
OG0001726	LOC110190130|XP_020816113.1|DSER	LOC108088253|XP_017041459.1|DFIC
OG0001727	LOC110188409|XP_020813793.1|DSER	LOC108099629|XP_017058747.1|DFIC
OG0001728	LOC110178286|XP_020801016.1|DSER	LOC108093983|XP_017049881.1|DFIC
OG0001729	LOC110180250|XP_020803566.1|DSER	LOC108090711|XP_017044993.1|DFIC
OG0001730	LOC110184955|XP_020809261.1|DSER	LOC108093517|XP_017049098.1|DFIC
OG0001731	LOC110189248|XP_020814911.1|DSER	LOC108096620|XP_017053853.1|DFIC
OG0001732	LOC110185791|XP_020810454.1|DSER	LOC108093446|XP_017049001.1|DFIC
OG0001733	LOC110179330|XP_020802482.1|DSER	LOC108087829|XP_017040889.1|DFIC
OG0001734	LOC110188963|XP_020814565.1|DSER	LOC108090575|XP_017044809.1|DFIC
OG0001735	LOC110190783|XP_020817079.1|DSER, LOC110190784|XP_020817080.1|DSER	LOC108093158|XP_017048594.1|DFIC
OG0001736	LOC110178468|XP_020801267.1|DSER	LOC108087759|XP_017040778.1|DFIC
OG0001736	LOC110178492|XP_020801299.1|DSER	LOC108087874|XP_017040948.1|DFIC
OG0001737	LOC110177053|XP_020799230.1|DSER	LOC108087678|XP_017040672.1|DFIC
OG0001738	LOC110190299|XP_020816343.1|DSER	LOC108099964|XP_017059140.1|DFIC
OG0001739	LOC110182624|XP_020806346.1|DSER, LOC110184026|XP_020808050.1|DSER	LOC108094553|XP_017050649.1|DFIC, LOC108091127|XP_017045647.1|DFIC
OG0001740	LOC110178533|XP_020801350.1|DSER	LOC108101419|XP_017061234.1|DFIC
OG0001741	LOC110186261|XP_020811027.1|DSER	LOC108092338|XP_017047362.1|DFIC, LOC108100758|XP_017060281.1|DFIC
OG0001742	LOC110178302|XP_020801050.1|DSER	LOC108096848|XP_017054251.1|DFIC
OG0001743	LOC110177583|XP_020800023.1|DSER	LOC108100371|XP_017059704.1|DFIC
OG0001744	LOC110189667|XP_020815470.1|DSER	LOC108094296|XP_017050290.1|DFIC
OG0001745	LOC110181156|XP_020804493.1|DSER	LOC108096747|XP_017054089.1|DFIC
OG0001746	LOC110185160|XP_020809524.1|DSER	LOC108089763|XP_017043643.1|DFIC
OG0001747	LOC110177915|XP_020800551.1|DSER	LOC108093825|XP_017049630.1|DFIC
OG0001748	LOC110190693|XP_020816965.1|DSER	LOC108093996|XP_017049910.1|DFIC
OG0001749	LOC110178200|XP_020800897.1|DSER	LOC108101843|XP_017061851.1|DFIC
OG0001750	LOC110178180|XP_020800875.1|DSER	LOC108101841|XP_017061844.1|DFIC
OG0001751	LOC110189902|XP_020815824.1|DSER	LOC108099877|XP_017059017.1|DFIC
OG0001752	LOC110190701|XP_020816972.1|DSER	LOC108093056|XP_017048453.1|DFIC
OG0001753	LOC110177580|XP_020800020.1|DSER	LOC108099169|XP_017058014.1|DFIC
OG0001754	LOC110190951|XP_020817294.1|DSER	LOC108096774|XP_017054139.1|DFIC
OG0001755	LOC110177593|XP_020800036.1|DSER	LOC108099269|XP_017058139.1|DFIC
OG0001756	LOC110188948|XP_020814547.1|DSER	LOC108093725|XP_017049424.1|DFIC
OG0001757	LOC110189713|XP_020815561.1|DSER	LOC108086309|XP_017038699.1|DFIC
OG0001758	LOC110189895|XP_020815807.1|DSER	LOC108095412|XP_017051986.1|DFIC
OG0001759	LOC110176785|XP_020798880.1|DSER, LOC110189489|XP_020815238.1|DSER	LOC108094029|XP_017049949.1|DFIC
OG0001760	LOC110188979|XP_020814587.1|DSER	LOC108090557|XP_017044788.1|DFIC
OG0001761	LOC110179315|XP_020802462.1|DSER	LOC108087827|XP_017040887.1|DFIC
OG0001762	LOC110185565|XP_020810144.1|DSER	LOC108093564|XP_017049150.1|DFIC, LOC108088221|XP_017041417.1|DFIC
OG0001763	LOC110185560|XP_020810138.1|DSER	LOC108088213|XP_017041406.1|DFIC
OG0001764	LOC110177353|XP_020799704.1|DSER	LOC108087031|XP_017039687.1|DFIC
OG0001765	LOC110189309|XP_020815042.1|DSER	LOC108090798|XP_017045135.1|DFIC
OG0001766	LOC110183867|XP_020807879.1|DSER	LOC108100980|XP_017060624.1|DFIC
OG0001767	LOC110187214|XP_020812272.1|DSER	LOC108092584|XP_017047718.1|DFIC
OG0001768	LOC110187558|XP_020812606.1|DSER	LOC108091541|XP_017046295.1|DFIC
OG0001769	LOC110183086|XP_020806935.1|DSER	LOC108088099|XP_017041242.1|DFIC
OG0001770	LOC110183453|XP_020807391.1|DSER	LOC108100092|XP_017059323.1|DFIC
OG0001771	LOC110176931|XP_020799087.1|DSER	LOC108092571|XP_017047700.1|DFIC
OG0001772	LOC110183356|XP_020807276.1|DSER	LOC108089231|XP_017042877.1|DFIC
OG0001773	LOC110187362|XP_020812412.1|DSER	LOC108089243|XP_017042896.1|DFIC
OG0001774	LOC110189614|XP_020815409.1|DSER	LOC108090777|XP_017045110.1|DFIC
OG0001775	LOC110180408|XP_020803723.1|DSER	LOC108091074|XP_017045565.1|DFIC
OG0001776	LOC110180587|XP_020803938.1|DSER	LOC108094380|XP_017050430.1|DFIC
OG0001777	LOC110182656|XP_020806387.1|DSER	LOC108100887|XP_017060486.1|DFIC
OG0001778	LOC110181205|XP_020804545.1|DSER	LOC108098233|XP_017056504.1|DFIC
OG0001779	LOC110187369|XP_020812419.1|DSER	LOC108089159|XP_017042772.1|DFIC
OG0001780	LOC110189579|XP_020815371.1|DSER	LOC108094487|XP_017050565.1|DFIC
OG0001781	LOC110185643|XP_020810260.1|DSER	LOC108098352|XP_017056684.1|DFIC
OG0001782	LOC110185134|XP_020809490.1|DSER	LOC108092673|XP_017047843.1|DFIC
OG0001783	LOC110183017|XP_020806864.1|DSER, LOC110183032|XP_020806877.1|DSER, LOC110180605|XP_020803949.1|DSER	LOC108098750|XP_017057373.1|DFIC
OG0001784	LOC110179930|XP_020803187.1|DSER	LOC108094145|XP_017050072.1|DFIC
OG0001785	LOC110177048|XP_020799227.1|DSER	LOC108090749|XP_017045068.1|DFIC
OG0001786	LOC110180228|XP_020803537.1|DSER, LOC110182659|XP_020806393.1|DSER	LOC108093492|XP_017049073.1|DFIC
OG0001787	LOC110182677|XP_020806423.1|DSER	LOC108093449|XP_017049012.1|DFIC
OG0001788	LOC110189786|XP_020815677.1|DSER	LOC108094748|XP_017050991.1|DFIC
OG0001789	LOC110184064|XP_020808101.1|DSER	LOC108096865|XP_017054279.1|DFIC
OG0001790	LOC110182675|XP_020806419.1|DSER, LOC110180302|XP_020803615.1|DSER	LOC108100884|XP_017060482.1|DFIC
OG0001791	LOC110179372|XP_020802549.1|DSER	LOC108086423|XP_017038813.1|DFIC
OG0001792	LOC110176918|XP_020799069.1|DSER	LOC108096073|XP_017052923.1|DFIC, LOC108094648|XP_017050887.1|DFIC
OG0001793	LOC110189201|XP_020814830.1|DSER	LOC108101539|XP_017061410.1|DFIC
OG0001794	LOC110181207|XP_020804546.1|DSER	LOC108098234|XP_017056506.1|DFIC
OG0001795	LOC110181163|XP_020804497.1|DSER	LOC108097569|XP_017055484.1|DFIC
OG0001796	LOC110180642|XP_020803995.1|DSER	LOC108097876|XP_017055900.1|DFIC
OG0001797	LOC110185486|XP_020810018.1|DSER	LOC108098416|XP_017056799.1|DFIC
OG0001798	LOC110189592|XP_020815383.1|DSER	LOC108093875|XP_017049706.1|DFIC
OG0001799	LOC110176010|XP_020797874.1|DSER	LOC108097868|XP_017055893.1|DFIC
OG0001800	LOC110182665|XP_020806402.1|DSER	LOC108094157|XP_017050092.1|DFIC, LOC108100902|XP_017060504.1|DFIC
OG0001801	LOC110190517|XP_020816709.1|DSER	LOC108087575|XP_017040495.1|DFIC
OG0001802	LOC110188484|XP_020813873.1|DSER	LOC108099621|XP_017058733.1|DFIC
OG0001803	LOC110188467|XP_020813855.1|DSER	LOC108098600|XP_017057150.1|DFIC
OG0001804	LOC110177266|XP_020799576.1|DSER	LOC108090179|XP_017044251.1|DFIC
OG0001805	LOC110191301|XP_020817771.1|DSER	LOC108089001|XP_017042561.1|DFIC
OG0001806	LOC110186238|XP_020810967.1|DSER	LOC108092056|XP_017047003.1|DFIC
OG0001807	LOC110188329|XP_020813695.1|DSER	LOC108097418|XP_017055173.1|DFIC
OG0001808	LOC110186492|XP_020811344.1|DSER	LOC108102035|XP_017062144.1|DFIC
OG0001809	LOC110187669|XP_020812748.1|DSER	LOC108091397|XP_017046070.1|DFIC
OG0001810	LOC110191045|XP_020817428.1|DSER	LOC108091669|XP_017046471.1|DFIC
OG0001811	LOC110182922|XP_020806745.1|DSER	LOC108101599|XP_017061501.1|DFIC
OG0001812	LOC110180134|XP_020803436.1|DSER	LOC108097419|XP_017055172.1|DFIC
OG0001813	LOC110188541|XP_020813956.1|DSER	LOC108101043|XP_017060711.1|DFIC
OG0001814	LOC110186621|XP_020811530.1|DSER	LOC108098574|XP_017057097.1|DFIC
OG0001815	LOC110187651|XP_020812719.1|DSER	LOC108090209|XP_017044290.1|DFIC
OG0001816	LOC110189460|XP_020815194.1|DSER	LOC108094911|XP_017051246.1|DFIC
OG0001817	LOC110189251|XP_020814915.1|DSER	LOC108090696|XP_017044968.1|DFIC
OG0001818	LOC110181517|XP_020804949.1|DSER	LOC108091233|XP_017045828.1|DFIC
OG0001819	LOC110177726|XP_020800230.1|DSER	LOC108090819|XP_017045168.1|DFIC
OG0001820	LOC110183531|XP_020807487.1|DSER	LOC108095322|XP_017051890.1|DFIC
OG0001821	LOC110178279|XP_020801011.1|DSER	LOC108101940|XP_017062013.1|DFIC
OG0001822	LOC110179618|XP_020802886.1|DSER	LOC108096971|XP_017054438.1|DFIC
OG0001823	LOC110190064|XP_020816029.1|DSER	LOC108099834|XP_017058955.1|DFIC
OG0001824	LOC110181151|XP_020804484.1|DSER	LOC108094140|XP_017050061.1|DFIC
OG0001825	LOC110178948|XP_020801909.1|DSER	LOC108094763|XP_017051010.1|DFIC
OG0001826	LOC110189294|XP_020814984.1|DSER	LOC108096791|XP_017054159.1|DFIC
OG0001827	LOC110179183|XP_020802253.1|DSER	LOC108093680|XP_017049346.1|DFIC
OG0001828	LOC110182093|XP_020805734.1|DSER	LOC108088652|XP_017042068.1|DFIC
OG0001829	LOC110176332|XP_020798313.1|DSER	LOC108087754|XP_017040771.1|DFIC
OG0001830	LOC110177331|XP_020799672.1|DSER	LOC108096956|XP_017054413.1|DFIC
OG0001831	LOC110178876|XP_020801808.1|DSER	LOC108099747|XP_017058861.1|DFIC
OG0001832	LOC110181867|XP_020805448.1|DSER	LOC108097324|XP_017055034.1|DFIC
OG0001833	LOC110191505|XP_020818032.1|DSER	LOC108090729|XP_017045032.1|DFIC
OG0001834	LOC110188089|XP_020813304.1|DSER	LOC108098849|XP_017057500.1|DFIC
OG0001837	LOC110190036|XP_020815999.1|DSER, LOC110183680|XP_020807676.1|DSER	LOC108099175|XP_017058029.1|DFIC
OG0001838	LOC110180776|XP_020804118.1|DSER, LOC110179197|XP_020802277.1|DSER, LOC110180771|XP_020804113.1|DSER	LOC108094947|XP_017051298.1|DFIC
OG0001839	LOC110182930|XP_020806767.1|DSER	LOC108094866|XP_017051177.1|DFIC
OG0001840	LOC110184931|XP_020809235.1|DSER	LOC108094346|XP_017050378.1|DFIC
OG0001840	LOC110184930|XP_020809233.1|DSER	LOC108094347|XP_017050379.1|DFIC
OG0001841	LOC110178622|XP_020801465.1|DSER, LOC110178623|XP_020801466.1|DSER	LOC108100326|XP_017059622.1|DFIC
OG0001842	LOC110188843|XP_020814405.1|DSER, LOC110188845|XP_020814408.1|DSER, LOC110188844|XP_020814406.1|DSER	LOC108099004|XP_017057725.1|DFIC, LOC108100839|XP_017060401.1|DFIC
OG0001843	LOC110190397|XP_020816509.1|DSER, LOC110187811|XP_020812948.1|DSER	LOC108088855|XP_017042319.1|DFIC, LOC108088853|XP_017042317.1|DFIC, LOC108088852|XP_017042315.1|DFIC, LOC108088856|XP_017042320.1|DFIC
OG0001844	LOC110176295|XP_020798275.1|DSER	LOC108087480|XP_017040347.1|DFIC, LOC108087483|XP_017040349.1|DFIC
OG0001845	LOC110177959|XP_020800610.1|DSER	LOC108096550|XP_017053728.1|DFIC
OG0001846	LOC110183699|XP_020807700.1|DSER	LOC108091899|XP_017046772.1|DFIC, LOC108091905|XP_017046778.1|DFIC
OG0001848	LOC110180476|XP_020803818.1|DSER	LOC108098859|XP_017057519.1|DFIC
OG0001848	LOC110185344|XP_020809781.1|DSER	LOC108094954|XP_017051309.1|DFIC
OG0001849	LOC110191339|XP_020817842.1|DSER	LOC108087271|XP_017040067.1|DFIC
OG0001850	LOC110185429|XP_020809903.1|DSER	LOC108095032|XP_017051395.1|DFIC
OG0001851	LOC110185451|XP_020809948.1|DSER	LOC108095012|XP_017051344.1|DFIC
OG0001852	LOC110184504|XP_020808726.1|DSER	LOC108098984|XP_017057689.1|DFIC
OG0001853	LOC110186255|XP_020810996.1|DSER	LOC108095764|XP_017052447.1|DFIC
OG0001854	LOC110187024|XP_020812048.1|DSER	LOC108094722|XP_017050953.1|DFIC
OG0001855	LOC110180445|XP_020803777.1|DSER	LOC108090281|XP_017044382.1|DFIC
OG0001856	LOC110181854|XP_020805427.1|DSER	LOC108088710|XP_017042142.1|DFIC
OG0001857	LOC110175938|XP_020797778.1|DSER	LOC108097484|XP_017055272.1|DFIC
OG0001858	LOC110181670|XP_020805155.1|DSER	LOC108088631|XP_017042037.1|DFIC
OG0001859	LOC110181866|XP_020805447.1|DSER	LOC108092794|XP_017048055.1|DFIC
OG0001860	LOC110178975|XP_020801945.1|DSER	LOC108099847|XP_017058983.1|DFIC
OG0001861	LOC110186497|XP_020811350.1|DSER	LOC108095797|XP_017052549.1|DFIC
OG0001862	LOC110175927|XP_020797765.1|DSER	LOC108097958|XP_017056055.1|DFIC
OG0001863	LOC110175928|XP_020797766.1|DSER	LOC108097559|XP_017055429.1|DFIC
OG0001864	LOC110187716|XP_020812813.1|DSER	LOC108098808|XP_017057438.1|DFIC
OG0001865	LOC110179096|XP_020802140.1|DSER	LOC108098063|XP_017056241.1|DFIC
OG0001866	LOC110187760|XP_020812883.1|DSER, LOC110183815|XP_020807829.1|DSER	LOC108087065|XP_017039729.1|DFIC
OG0001867	LOC110185263|XP_020809661.1|DSER	LOC108099839|XP_017058959.1|DFIC
OG0001868	LOC110182727|XP_020806487.1|DSER	LOC108093425|XP_017048967.1|DFIC
OG0001869	LOC110177144|XP_020799380.1|DSER	LOC108093362|XP_017048871.1|DFIC
OG0001870	LOC110181521|XP_020804955.1|DSER	LOC108092888|XP_017048221.1|DFIC
OG0001871	LOC110180412|XP_020803736.1|DSER	LOC108091125|XP_017045645.1|DFIC
OG0001872	LOC110186402|XP_020811225.1|DSER	LOC108099605|XP_017058713.1|DFIC
OG0001873	LOC110187805|XP_020812939.1|DSER	LOC108098601|XP_017057152.1|DFIC
OG0001874	LOC110190988|XP_020817358.1|DSER	LOC108095829|XP_017052600.1|DFIC
OG0001875	LOC110186420|XP_020811259.1|DSER	LOC108086828|XP_017039363.1|DFIC
OG0001876	LOC110184487|XP_020808701.1|DSER	LOC108094646|XP_017050845.1|DFIC
OG0001877	LOC110179107|XP_020802154.1|DSER	LOC108097201|XP_017054835.1|DFIC
OG0001878	LOC110185097|XP_020809450.1|DSER	LOC108091582|XP_017046347.1|DFIC
OG0001879	LOC110191311|XP_020817783.1|DSER	LOC108095783|XP_017052525.1|DFIC
OG0001880	LOC110191177|XP_020817601.1|DSER	LOC108088007|XP_017041108.1|DFIC
OG0001881	LOC110188648|XP_020814085.1|DSER	LOC108098489|XP_017056891.1|DFIC
OG0001882	LOC110186888|XP_020811847.1|DSER	LOC108086529|XP_017038947.1|DFIC
OG0001883	LOC110191241|XP_020817678.1|DSER	LOC108091638|XP_017046428.1|DFIC
OG0001884	LOC110177223|XP_020799503.1|DSER	LOC108093323|XP_017048800.1|DFIC
OG0001885	LOC110180503|XP_020803839.1|DSER, LOC110184956|XP_020809262.1|DSER	LOC108093513|XP_017049094.1|DFIC
OG0001886	LOC110189150|XP_020814779.1|DSER	LOC108099347|XP_017058316.1|DFIC
OG0001887	LOC110177313|XP_020799648.1|DSER	LOC108096702|XP_017054025.1|DFIC
OG0001888	LOC110177118|XP_020799323.1|DSER	LOC108090240|XP_017044326.1|DFIC
OG0001889	LOC110184407|XP_020808597.1|DSER	LOC108088657|XP_017042072.1|DFIC
OG0001890	LOC110184632|XP_020808887.1|DSER	LOC108100578|XP_017060046.1|DFIC
OG0001891	LOC110188198|XP_020813453.1|DSER	LOC108093344|XP_017048841.1|DFIC
OG0001892	LOC110180481|XP_020803824.1|DSER	LOC108093335|XP_017048863.1|DFIC
OG0001893	LOC110177380|XP_020799738.1|DSER	LOC108088517|XP_017041845.1|DFIC
OG0001894	LOC110191586|XP_020818130.1|DSER	LOC108101589|XP_017061490.1|DFIC
OG0001895	LOC110185393|XP_020809828.1|DSER	LOC108095026|XP_017051383.1|DFIC
OG0001896	LOC110185359|XP_020809798.1|DSER	LOC108102089|XP_017062231.1|DFIC
OG0001897	LOC110187728|XP_020812838.1|DSER	LOC108098890|XP_017057568.1|DFIC
OG0001898	LOC110184268|XP_020808392.1|DSER	LOC108094618|XP_017050789.1|DFIC
OG0001899	LOC110186821|XP_020811768.1|DSER	LOC108088035|XP_017041154.1|DFIC
OG0001900	LOC110190263|XP_020816288.1|DSER, LOC110190297|XP_020816341.1|DSER	LOC108088933|XP_017042446.1|DFIC
OG0001901	LOC110183006|XP_020806854.1|DSER	LOC108088164|XP_017041319.1|DFIC
OG0001902	LOC110187879|XP_020813025.1|DSER	LOC108094733|XP_017051008.1|DFIC
OG0001902	LOC110185378|XP_020809819.1|DSER	LOC108101991|XP_017062076.1|DFIC
OG0001903	LOC110176458|XP_020798470.1|DSER	LOC108098608|XP_017057160.1|DFIC
OG0001904	LOC110188397|XP_020813780.1|DSER	LOC108088427|XP_017041682.1|DFIC
OG0001905	LOC110176032|XP_020797903.1|DSER	LOC108091078|XP_017045570.1|DFIC
OG0001906	LOC110177233|XP_020799523.1|DSER	LOC108098543|XP_017057020.1|DFIC
OG0001907	LOC110184255|XP_020808376.1|DSER	LOC108102135|XP_017062294.1|DFIC
OG0001908	LOC110177363|XP_020799715.1|DSER	LOC108095805|XP_017052563.1|DFIC
OG0001909	LOC110184343|XP_020808497.1|DSER	LOC108088635|XP_017042042.1|DFIC
OG0001910	LOC110188590|XP_020814012.1|DSER	LOC108098927|XP_017057619.1|DFIC
OG0001911	LOC110189210|XP_020814844.1|DSER	LOC108087012|XP_017039650.1|DFIC
OG0001912	LOC110177746|XP_020800263.1|DSER	LOC108101945|XP_017062019.1|DFIC
OG0001913	LOC110183438|XP_020807378.1|DSER	LOC108100001|XP_017059192.1|DFIC
OG0001914	LOC110187722|XP_020812826.1|DSER	LOC108092001|XP_017046916.1|DFIC
OG0001915	LOC110188816|XP_020814352.1|DSER	LOC108100018|XP_017059217.1|DFIC
OG0001916	LOC110184077|XP_020808121.1|DSER	LOC108095214|XP_017051714.1|DFIC
OG0001917	LOC110189127|XP_020814759.1|DSER	LOC108096221|XP_017053095.1|DFIC
OG0001918	LOC110183561|XP_020807521.1|DSER	LOC108096393|XP_017053449.1|DFIC
OG0001919	LOC110182449|XP_020806183.1|DSER	LOC108101870|XP_017061895.1|DFIC
OG0001920	LOC110178788|XP_020801698.1|DSER	LOC108099137|XP_017057965.1|DFIC
OG0001921	LOC110177794|XP_020800328.1|DSER	LOC108094962|XP_017051314.1|DFIC
OG0001922	LOC110176060|XP_020797942.1|DSER	LOC108096820|XP_017054206.1|DFIC
OG0001923	LOC110187701|XP_020812798.1|DSER	LOC108089476|XP_017043226.1|DFIC
OG0001924	LOC110188784|XP_020814290.1|DSER	LOC108101512|XP_017061365.1|DFIC, LOC108094419|XP_017050479.1|DFIC
OG0001925	LOC110189052|XP_020814677.1|DSER	LOC108088984|XP_017042516.1|DFIC
OG0001926	LOC110190670|XP_020816934.1|DSER	LOC108089047|XP_017042644.1|DFIC
OG0001927	LOC110178358|XP_020801150.1|DSER	LOC108086697|XP_017039185.1|DFIC
OG0001928	LOC110185155|XP_020809517.1|DSER	LOC108089741|XP_017043612.1|DFIC
OG0001929	LOC110185149|XP_020809509.1|DSER	LOC108089717|XP_017043553.1|DFIC
OG0001930	LOC110189541|XP_020815331.1|DSER	LOC108096611|XP_017053844.1|DFIC
OG0001931	LOC110185196|XP_020809580.1|DSER	LOC108099955|XP_017059123.1|DFIC
OG0001932	LOC110183636|XP_020807614.1|DSER	LOC108099851|XP_017058986.1|DFIC
OG0001933	LOC110180069|XP_020803350.1|DSER	LOC108093992|XP_017049892.1|DFIC
OG0001934	LOC110184683|XP_020808955.1|DSER	LOC108089760|XP_017043639.1|DFIC
OG0001935	LOC110190654|XP_020816913.1|DSER, LOC110190653|XP_020816912.1|DSER	LOC108089571|XP_017043413.1|DFIC
OG0001937	LOC110177798|XP_020800346.1|DSER	LOC108101861|XP_017061877.1|DFIC
OG0001938	LOC110179308|XP_020802453.1|DSER	LOC108086433|XP_017038829.1|DFIC
OG0001939	LOC110179224|XP_020802320.1|DSER	LOC108095200|XP_017051696.1|DFIC
