Orthogroup	DSIM.longest_only	AAEG.longest_only
OG0001264	LOC6730913|XP_016023348.1|DSIM	LOC5575506|XP_021702723.1|AAEG, LOC5576313|XP_021702589.1|AAEG
OG0001265	LOC6724886|XP_039152688.1|DSIM	LOC110677665|XP_021704331.1|AAEG
OG0001266	LOC6735703|XP_016029075.1|DSIM	LOC110681386|XP_021712818.1|AAEG, LOC5575369|XP_001661899.2|AAEG, LOC5565134|XP_021710211.1|AAEG, LOC110680911|XP_021712391.1|AAEG, LOC5566192|XP_021712276.1|AAEG
OG0001267	LOC6729063|XP_016035714.1|DSIM	LOC5577500|XP_021711550.1|AAEG, LOC5577506|XP_021711759.1|AAEG
OG0001269	LOC6734032|XP_016027050.1|DSIM	LOC5578532|XP_001663924.1|AAEG
OG0001270	LOC6726832|XP_016033340.1|DSIM	LOC5579659|XP_021706346.1|AAEG, LOC5576400|XP_001662612.2|AAEG
OG0001271	LOC6733817|XP_002080861.1|DSIM	LOC110675398|XP_021696016.1|AAEG, LOC5573476|XP_021696019.1|AAEG
OG0001272	LOC6736437|XP_016029946.1|DSIM	LOC5576415|XP_001656118.2|AAEG
OG0001273	LOC6727700|XP_016034272.1|DSIM	LOC5568324|XP_001652203.1|AAEG, LOC5574558|XP_001661508.2|AAEG, LOC5579347|XP_001647653.1|AAEG
OG0001274	LOC6738742|XP_002085542.1|DSIM	LOC5573423|XP_021697822.1|AAEG, LOC5573422|XP_001654598.1|AAEG
OG0001276	LOC6736699|XP_002083555.1|DSIM	LOC5574001|XP_021698011.1|AAEG
OG0001277	LOC6736541|XP_039150077.1|DSIM	LOC5573676|XP_021698208.1|AAEG
OG0001278	LOC6737469|XP_016031259.1|DSIM	LOC5564225|XP_021698341.1|AAEG
OG0001279	LOC6737423|XP_039149806.1|DSIM	LOC110680939|XP_021712413.1|AAEG, LOC5564226|XP_001648567.1|AAEG
OG0001280	LOC6736208|XP_002083103.2|DSIM	LOC5570785|XP_001653294.1|AAEG
OG0001281	LOC6739604|XP_016029921.1|DSIM	LOC5574271|XP_021698956.1|AAEG, LOC5574268|XP_021698957.1|AAEG
OG0001282	LOC6730799|XP_016023216.1|DSIM	LOC5563618|XP_001647854.2|AAEG
OG0001283	LOC6734702|XP_016027901.1|DSIM	LOC5577288|XP_021699171.1|AAEG
OG0001284	LOC27207025|XP_039147315.1|DSIM	LOC5571151|XP_001653462.1|AAEG
OG0001285	LOC6736227|XP_016029736.1|DSIM	LOC5569141|XP_001652750.1|AAEG, LOC5568649|XP_021700323.1|AAEG
OG0001286	LOC6733008|XP_002080087.1|DSIM	LOC5564989|XP_001649339.1|AAEG
OG0001287	LOC6728012|XP_039151006.1|DSIM	LOC110676842|XP_021701923.1|AAEG, LOC5577104|XP_021701924.1|AAEG, LOC5568562|XP_021710811.1|AAEG
OG0001288	LOC6730494|XP_002077675.2|DSIM	LOC5567008|XP_021703513.1|AAEG
OG0001289	LOC6733028|XP_016025719.2|DSIM	LOC5568175|XP_001652111.2|AAEG
OG0001290	LOC6731051|XP_039153051.1|DSIM	LOC110675257|XP_021695397.1|AAEG, LOC5569762|XP_021704073.1|AAEG
OG0001291	LOC120284472|XP_039148711.1|DSIM, LOC6735967|XP_016029316.1|DSIM	LOC5566684|XP_001651086.1|AAEG
OG0001292	LOC6734804|XP_016028017.1|DSIM	LOC5568574|XP_021711516.1|AAEG, LOC5568577|XP_021711532.1|AAEG, LOC5570321|XP_001653147.2|AAEG
OG0001293	LOC6725088|XP_002106115.1|DSIM	LOC5571889|XP_001653807.1|AAEG
OG0001294	LOC6728765|XP_016035444.1|DSIM	LOC5575103|XP_001661825.1|AAEG
OG0001295	LOC6726062|XP_016039446.1|DSIM	LOC5568526|XP_001652354.1|AAEG
OG0001296	LOC6733154|XP_016026029.1|DSIM	LOC5566412|XP_021706306.1|AAEG
OG0001297	LOC6729472|XP_016036143.1|DSIM	LOC110680522|XP_021712011.1|AAEG, LOC5570070|XP_001653056.1|AAEG
OG0001298	LOC6727209|XP_039151808.1|DSIM	LOC5567321|XP_021706418.1|AAEG, LOC5572310|XP_021710720.1|AAEG, LOC5578735|XP_021707558.1|AAEG
OG0001299	LOC6736836|XP_039150345.1|DSIM	LOC5574559|XP_021704813.1|AAEG, LOC5567394|XP_021706377.1|AAEG
OG0001300	LOC120285394|XP_039154056.1|DSIM, LOC6739814|XP_016022664.2|DSIM, LOC6728560|XP_039150856.1|DSIM	LOC5579186|XP_001664282.1|AAEG
OG0001301	LOC6731275|XP_002078432.1|DSIM	LOC5569995|XP_001658885.2|AAEG, LOC5569998|XP_021707205.1|AAEG
OG0001302	LOC6735326|XP_016028673.1|DSIM	LOC5564892|XP_021705408.1|AAEG
OG0001303	LOC6727767|XP_002103129.3|DSIM, LOC6727765|XP_002103127.1|DSIM	LOC5575416|XP_001661937.2|AAEG
OG0001304	LOC6734391|XP_016027515.1|DSIM	LOC5572317|XP_021709111.1|AAEG
OG0001305	LOC6726831|XP_016033338.1|DSIM	LOC5569430|XP_021710293.1|AAEG
OG0001306	LOC6727785|XP_016034355.1|DSIM	LOC5575994|XP_021707386.1|AAEG
OG0001307	LOC6736942|XP_016030589.1|DSIM	LOC5569652|XP_001652914.1|AAEG, LOC110673996|XP_021712917.1|AAEG
OG0001308	LOC6724945|XP_016037809.1|DSIM, LOC6726605|XP_002107554.2|DSIM	LOC5564183|XP_021710068.1|AAEG
OG0001309	LOC6727821|XP_016034406.1|DSIM	LOC5578478|XP_001657001.1|AAEG, LOC110678731|XP_021707688.1|AAEG, LOC5578477|XP_001657000.2|AAEG, LOC110678628|XP_021707438.1|AAEG
OG0001311	LOC6726363|XP_039152972.1|DSIM	LOC5569532|XP_021706093.1|AAEG
OG0001312	LOC6737618|XP_039149901.1|DSIM, LOC6737619|XP_002084451.1|DSIM	LOC110680920|XP_021712398.1|AAEG, LOC5579662|XP_001648136.1|AAEG
OG0001313	LOC6734547|XP_002081556.2|DSIM	LOC5578093|XP_001656789.2|AAEG
OG0001326	LOC6730214|XP_016036972.1|DSIM	LOC5573308|XP_021709312.1|AAEG, LOC5569122|XP_021693345.1|AAEG, LOC5580073|XP_001654814.1|AAEG, LOC5564577|XP_001648938.1|AAEG
OG0001328	LOC6726083|XP_016039526.1|DSIM	LOC5575093|XP_001661817.1|AAEG, LOC5573724|XP_021694929.1|AAEG
OG0001329	LOC6726156|XP_002107132.1|DSIM	LOC5579474|XP_001647772.2|AAEG
OG0001330	LOC27208201|XP_016039287.2|DSIM	LOC5565026|XP_021712659.1|AAEG, LOC5579479|XP_021697265.1|AAEG
OG0001331	LOC6739911|XP_016037671.1|DSIM	LOC5578307|XP_021693230.1|AAEG, LOC5578306|XP_001656898.2|AAEG, LOC5570111|XP_001653091.2|AAEG
OG0001332	LOC6726219|XP_002107194.1|DSIM	LOC5571993|XP_021699097.1|AAEG, LOC110676249|XP_021699084.1|AAEG
OG0001333	LOC6730841|XP_016023251.1|DSIM	LOC5565276|XP_021701702.1|AAEG, LOC5565260|XP_021701714.1|AAEG
OG0001334	LOC6730228|XP_016036980.1|DSIM	LOC5568678|XP_001658093.2|AAEG, LOC5568674|XP_021703072.1|AAEG
OG0001335	LOC6728439|XP_016035041.1|DSIM	LOC5565031|XP_001649402.2|AAEG, LOC5565073|XP_021705369.1|AAEG
OG0001337	LOC6726210|XP_016039735.1|DSIM	LOC5571583|XP_021707527.1|AAEG
OG0001338	LOC6734864|XP_016028125.1|DSIM	LOC5577517|XP_021711315.1|AAEG, LOC110673984|XP_001656538.2|AAEG
OG0001339	LOC27206165|XP_016027169.1|DSIM	LOC5577497|XP_021711599.1|AAEG, LOC5571779|XP_001659911.2|AAEG
OG0001340	LOC6739795|XP_016033110.1|DSIM	LOC5575707|XP_001662155.1|AAEG, LOC5572595|XP_021713033.1|AAEG
OG0001341	LOC6729452|XP_016036127.1|DSIM	LOC5578941|XP_001657229.1|AAEG
OG0001344	LOC27206382|XP_016037050.1|DSIM	LOC5572158|XP_021693679.1|AAEG, LOC5575465|XP_021693677.1|AAEG
OG0001345	LOC6728695|XP_002104031.2|DSIM	LOC5565630|XP_001649986.2|AAEG, LOC5576523|XP_001662716.2|AAEG
OG0001346	LOC6728822|XP_002104156.1|DSIM	LOC5564378|XP_021693779.1|AAEG
OG0001347	LOC6726621|XP_002107570.1|DSIM	LOC5575230|XP_001655636.2|AAEG
OG0001348	LOC6726188|XP_002107164.1|DSIM	LOC5564709|XP_001649052.1|AAEG
OG0001349	LOC6737276|XP_016030991.1|DSIM	LOC5564096|XP_021696524.1|AAEG
OG0001350	LOC6737657|XP_002084489.1|DSIM	LOC5569213|XP_021696606.1|AAEG
OG0001351	LOC6733808|XP_002080852.2|DSIM	LOC5574289|XP_001661326.1|AAEG
OG0001352	LOC6733182|XP_016026061.1|DSIM	LOC5574802|XP_021697012.1|AAEG
OG0001353	LOC6738145|XP_002084958.1|DSIM	LOC5566373|XP_001650785.1|AAEG, LOC5568325|XP_001652204.1|AAEG
OG0001354	LOC6735910|XP_016029266.1|DSIM	LOC5573660|XP_021697339.1|AAEG
OG0001355	LOC6735728|XP_016029097.1|DSIM	LOC5565624|XP_001649979.1|AAEG
OG0001356	LOC6728585|XP_016035215.1|DSIM	LOC5571699|XP_001659842.2|AAEG, LOC5571704|XP_021695196.1|AAEG, LOC5572766|XP_021697637.1|AAEG
OG0001357	LOC6737172|XP_002084018.2|DSIM	LOC5564469|XP_001648811.1|AAEG
OG0001358	LOC6738600|XP_016032444.1|DSIM	LOC5573425|XP_021697813.1|AAEG, LOC110681441|XP_021712887.1|AAEG
OG0001359	LOC6731250|XP_002078409.1|DSIM	LOC5563725|XP_021698111.1|AAEG, LOC5563726|XP_001648011.1|AAEG
OG0001360	LOC6733800|XP_002080844.1|DSIM	LOC5576042|XP_001662374.1|AAEG
OG0001361	LOC6737465|XP_002084301.1|DSIM	LOC5564239|XP_021698328.1|AAEG, LOC110676099|XP_021698327.1|AAEG
OG0001362	LOC6737471|XP_002084307.2|DSIM	LOC5564232|XP_001648569.1|AAEG
OG0001363	LOC6727435|XP_002102816.1|DSIM	LOC5576835|XP_001662942.1|AAEG, LOC5568880|XP_001652605.1|AAEG
OG0001364	LOC6733927|XP_016026981.1|DSIM	LOC5572908|XP_021698679.1|AAEG, LOC5568166|XP_021703889.1|AAEG
OG0001365	LOC6737256|XP_002084096.1|DSIM	LOC5572285|XP_001653970.1|AAEG
OG0001367	LOC6735723|XP_039148391.1|DSIM	LOC5569059|XP_021698895.1|AAEG
OG0001368	LOC6733668|XP_002080715.2|DSIM	LOC5579484|XP_021698925.1|AAEG
OG0001369	LOC6740112|XP_002076996.1|DSIM	LOC5574546|XP_021699090.1|AAEG
OG0001370	LOC6735871|XP_016029234.1|DSIM	LOC5577000|XP_001663103.2|AAEG
OG0001371	LOC27207654|XP_039148635.1|DSIM	LOC5569579|XP_021699731.1|AAEG
OG0001372	LOC6734616|XP_016027765.2|DSIM	LOC5567708|XP_021699760.1|AAEG
OG0001373	LOC6731101|XP_016023631.1|DSIM	LOC5567451|XP_021700199.1|AAEG
OG0001374	LOC6734459|XP_016027581.1|DSIM	LOC5571153|XP_001653469.1|AAEG
OG0001375	LOC6726727|XP_016033224.1|DSIM	LOC5567653|XP_021700355.1|AAEG, LOC5565021|XP_001649362.2|AAEG, LOC5577084|XP_001663173.2|AAEG
OG0001376	LOC6734002|XP_016027030.1|DSIM	LOC5578359|XP_001656930.2|AAEG, LOC5578358|XP_001656929.2|AAEG
OG0001377	LOC27206518|XP_016024032.1|DSIM	LOC5572648|XP_021700811.1|AAEG, LOC110674014|XP_021695263.1|AAEG
OG0001378	LOC6731260|XP_016023819.1|DSIM	LOC5564328|XP_001648655.2|AAEG
OG0001379	LOC6730885|XP_016023312.1|DSIM	LOC5564506|XP_021701067.1|AAEG
OG0001380	LOC6733172|XP_016026049.1|DSIM	LOC5574619|XP_021701493.1|AAEG
OG0001381	LOC6734740|XP_016027949.1|DSIM	LOC5569383|XP_001658462.1|AAEG, LOC110680820|XP_021712291.1|AAEG
OG0001382	LOC6730818|XP_039150896.1|DSIM	LOC5575208|XP_021701904.1|AAEG
OG0001383	LOC6733628|XP_002080682.1|DSIM	LOC5572173|XP_001660268.1|AAEG
OG0001384	LOC6732775|XP_002079888.1|DSIM	LOC5573809|XP_001661057.2|AAEG
OG0001385	LOC6731657|XP_016024339.1|DSIM	LOC5573184|XP_001660801.2|AAEG, LOC5569015|XP_001652671.1|AAEG
OG0001387	LOC6731354|XP_016023942.1|DSIM	LOC5569816|XP_001653035.1|AAEG, LOC5569815|XP_021703690.1|AAEG
OG0001388	LOC6731761|XP_016024445.1|DSIM	LOC5570857|XP_021703776.1|AAEG, LOC5570856|XP_001653366.2|AAEG
OG0001389	LOC6729245|XP_016035900.1|DSIM	LOC5573307|XP_021707322.1|AAEG, LOC5564316|XP_021706875.1|AAEG
OG0001390	LOC6730970|XP_016023433.1|DSIM	LOC5580280|XP_021709147.1|AAEG
OG0001391	LOC6732781|XP_002079894.1|DSIM	LOC5568150|XP_001652096.1|AAEG
OG0001392	LOC6725026|XP_016037975.2|DSIM	LOC5578018|XP_001656757.2|AAEG
OG0001393	LOC6732749|XP_016025474.1|DSIM	LOC5565962|XP_021706834.1|AAEG
OG0001394	LOC6731801|XP_016024484.1|DSIM	LOC5566906|XP_021705325.1|AAEG, LOC5565212|XP_021706728.1|AAEG
OG0001395	LOC6728011|XP_002103363.1|DSIM	LOC5572564|XP_001654079.1|AAEG
OG0001396	LOC6725443|XP_002106459.1|DSIM	LOC5569944|XP_021708097.1|AAEG
OG0001397	LOC6728512|XP_016035154.1|DSIM	LOC5566745|XP_021706420.1|AAEG, LOC5566742|XP_021706887.1|AAEG
OG0001399	LOC6736189|XP_016026009.1|DSIM	LOC5577036|XP_021711031.1|AAEG
OG0001400	LOC6728267|XP_002103616.1|DSIM	LOC5572994|XP_001654322.2|AAEG
OG0001401	LOC6738802|XP_002085602.2|DSIM	LOC5575307|XP_001655681.2|AAEG
OG0001402	LOC6739652|XP_016032078.1|DSIM	LOC5575317|XP_021708110.1|AAEG
OG0001403	LOC6738721|XP_016032536.1|DSIM	LOC5566322|XP_021704181.1|AAEG
OG0001404	LOC6734327|XP_016027396.1|DSIM	LOC5564361|XP_021707780.1|AAEG
OG0001405	LOC6735669|XP_002082587.1|DSIM	LOC5565743|XP_001650083.2|AAEG
OG0001406	LOC27206766|XP_016038897.1|DSIM	LOC5567494|XP_001657489.1|AAEG
OG0001407	LOC6738456|XP_002085263.1|DSIM	LOC5571615|XP_001659808.1|AAEG
OG0001429	LOC6728144|XP_002103495.1|DSIM	LOC23687468|XP_021694460.1|AAEG, LOC5576812|XP_021694461.1|AAEG
OG0001430	LOC6728199|XP_016034840.1|DSIM	LOC5565963|XP_001650293.2|AAEG, LOC5579810|XP_021694535.1|AAEG
OG0001431	LOC6725501|XP_002106515.2|DSIM	LOC5569476|XP_001658562.1|AAEG
OG0001432	LOC27207495|XP_016038516.1|DSIM	LOC5576501|XP_001662693.2|AAEG
OG0001433	LOC6729158|XP_002104479.2|DSIM	LOC5571723|XP_021695080.1|AAEG
OG0001434	LOC6725034|XP_016037996.1|DSIM	LOC5565190|XP_021695110.1|AAEG
OG0001435	LOC6733493|XP_002080550.2|DSIM	LOC5566771|XP_021700932.1|AAEG
OG0001436	LOC6729826|XP_002105129.1|DSIM	LOC5573409|XP_021712979.1|AAEG
OG0001437	LOC6731490|XP_002078639.1|DSIM	LOC5578625|XP_001657049.1|AAEG
OG0001438	LOC6729959|XP_002105253.1|DSIM	LOC5578886|XP_021695312.1|AAEG
OG0001439	LOC6727276|XP_016033796.1|DSIM	LOC5580030|XP_001653914.1|AAEG
OG0001440	LOC27207629|XP_016039281.1|DSIM	LOC5576685|XP_001662826.2|AAEG, LOC110674453|XP_021694361.1|AAEG
OG0001442	LOC27206519|XP_016023866.1|DSIM	LOC5566079|XP_001650445.1|AAEG
OG0001443	LOC6730192|XP_002105483.1|DSIM	LOC5565058|XP_021711166.1|AAEG, LOC5578680|XP_001657078.2|AAEG
OG0001444	LOC6728998|XP_016035661.1|DSIM	LOC5566780|XP_021712940.1|AAEG, LOC5567084|XP_021712899.1|AAEG
OG0001445	LOC6726676|XP_016033171.1|DSIM	LOC5564606|XP_021713380.1|AAEG
OG0001446	LOC6729188|XP_016035835.1|DSIM	LOC5567506|XP_021693409.1|AAEG, LOC5580163|XP_021692930.1|AAEG
OG0001447	LOC6728466|XP_016035095.1|DSIM	LOC5567294|XP_021693331.1|AAEG
OG0001448	LOC6730213|XP_016036969.1|DSIM	LOC5573303|XP_021706630.1|AAEG, LOC5569124|XP_021693346.1|AAEG
OG0001449	LOC6734710|XP_002081717.1|DSIM	LOC5576532|XP_001662725.1|AAEG
OG0001450	LOC6731131|XP_002078289.1|DSIM	LOC5571293|XP_021695848.1|AAEG
OG0001451	LOC6733325|XP_016026241.1|DSIM	LOC5571861|XP_001653785.1|AAEG, LOC5576847|XP_001662956.1|AAEG
OG0001452	LOC6735241|XP_039148107.1|DSIM	LOC5577804|XP_021696038.1|AAEG
OG0001453	LOC6738939|XP_002085734.2|DSIM	LOC5579987|XP_001660253.2|AAEG, LOC5579988|XP_021696270.1|AAEG
OG0001454	LOC6727753|XP_002103115.3|DSIM	LOC5566419|XP_001650812.2|AAEG, LOC5570492|XP_021701567.1|AAEG
OG0001455	LOC6738410|XP_016032257.1|DSIM	LOC5570478|XP_021696470.1|AAEG, LOC110680369|XP_021711867.1|AAEG
OG0001456	LOC6733843|XP_039148468.1|DSIM	LOC5576943|XP_021696682.1|AAEG
OG0001457	LOC6734261|XP_002081290.2|DSIM	LOC5574288|XP_001661330.2|AAEG
OG0001458	LOC6734478|XP_016027605.1|DSIM	LOC5570395|XP_021696799.1|AAEG, LOC5567138|XP_021696796.1|AAEG
OG0001459	LOC6736943|XP_016030590.1|DSIM	LOC5572773|XP_021703095.1|AAEG, LOC5565665|XP_021696884.1|AAEG
OG0001460	LOC6733396|XP_016026317.1|DSIM	LOC5573464|XP_021697200.1|AAEG
OG0001461	LOC6726455|XP_016040034.1|DSIM	LOC5578902|XP_001664106.1|AAEG
OG0001462	LOC6736591|XP_016030187.1|DSIM	LOC5575238|XP_001655641.2|AAEG, LOC5565405|XP_001649752.1|AAEG
OG0001464	LOC27209085|XP_016037727.1|DSIM	LOC5577049|XP_021697863.1|AAEG
OG0001465	LOC27206620|XP_016026948.1|DSIM	LOC5569164|XP_021698173.1|AAEG
OG0001466	LOC6732121|XP_002079253.1|DSIM	LOC110681310|XP_021712758.1|AAEG, LOC5575816|XP_021698283.1|AAEG
OG0001467	LOC6731971|XP_002079105.1|DSIM	LOC5565523|XP_001649876.2|AAEG, LOC5565461|XP_001649823.1|AAEG
OG0001468	LOC6737395|XP_016031143.1|DSIM	LOC5576181|XP_001655982.2|AAEG, LOC110674008|XP_021698617.1|AAEG
OG0001469	LOC6734441|XP_002081461.1|DSIM, LOC6729662|XP_002104968.3|DSIM	LOC5572193|XP_021698818.1|AAEG
OG0001470	LOC6738791|XP_016032605.1|DSIM	LOC5573283|XP_001654487.2|AAEG
OG0001471	LOC6736277|XP_016029763.1|DSIM	LOC5575494|XP_021699308.1|AAEG
OG0001472	LOC6738358|XP_002085168.1|DSIM	LOC5571045|XP_001659482.1|AAEG
OG0001473	LOC6726659|XP_002102070.1|DSIM	LOC5577473|XP_001663400.2|AAEG
OG0001474	LOC6725269|XP_002106291.1|DSIM	LOC5572037|XP_021699911.1|AAEG
OG0001475	LOC6733814|XP_016026786.1|DSIM	LOC5569975|XP_001658859.2|AAEG
OG0001476	LOC6726358|XP_039152970.1|DSIM	LOC5579522|XP_021700182.1|AAEG
OG0001477	LOC6730094|XP_016036862.1|DSIM	LOC5571150|XP_001653466.1|AAEG
OG0001478	LOC6730461|XP_016022918.1|DSIM	LOC5571940|XP_001660042.3|AAEG, LOC5571944|XP_021700410.1|AAEG
OG0001479	LOC27208456|XP_016024871.1|DSIM, LOC27206374|XP_016037566.1|DSIM	LOC23687710|XP_011493391.1|AAEG
OG0001480	LOC6730454|XP_002077635.1|DSIM	LOC5578369|XP_001656940.1|AAEG
OG0001481	LOC6732944|XP_039154422.1|DSIM	LOC5572669|XP_021700841.1|AAEG
OG0001482	LOC27206613|XP_016027953.1|DSIM	LOC5571657|XP_021695284.1|AAEG
OG0001483	LOC27206663|XP_016025893.1|DSIM	LOC5568842|XP_021695290.1|AAEG
OG0001484	LOC6739199|XP_039146934.1|DSIM	LOC5577726|XP_001663502.2|AAEG, LOC5577731|XP_001663504.2|AAEG
OG0001485	LOC6738616|XP_016032460.1|DSIM	LOC5575153|XP_001655530.2|AAEG, LOC5575155|XP_021702299.1|AAEG
OG0001486	LOC6731425|XP_002078577.2|DSIM	LOC5568609|XP_021702758.1|AAEG
OG0001487	LOC27209180|XP_016022805.1|DSIM	LOC5573245|XP_021702910.1|AAEG
OG0001488	LOC6734300|XP_016027360.1|DSIM	LOC5573697|XP_001661016.1|AAEG
OG0001489	LOC6732875|XP_016025597.1|DSIM	LOC5564933|XP_021703739.1|AAEG
OG0001490	LOC6730785|XP_016023198.1|DSIM	LOC110677685|XP_021704430.1|AAEG, LOC110677182|XP_021703749.1|AAEG, LOC5564931|XP_001649272.1|AAEG, LOC5563686|XP_001647949.1|AAEG
OG0001491	LOC6730698|XP_016023129.1|DSIM	LOC5569700|XP_021703856.1|AAEG
OG0001492	LOC6734748|XP_016027955.1|DSIM	LOC5569760|XP_021704079.1|AAEG
OG0001493	LOC27209374|XP_016040058.1|DSIM	LOC5571897|XP_001653814.1|AAEG
OG0001494	LOC6725360|XP_002106377.1|DSIM	LOC5568043|XP_001651976.1|AAEG, LOC5568042|XP_001651975.1|AAEG
OG0001495	LOC27206140|XP_016026457.1|DSIM	LOC5578020|XP_001656760.1|AAEG
OG0001496	LOC6725388|XP_002106405.1|DSIM	LOC5563590|XP_001647931.1|AAEG
OG0001497	LOC6733687|XP_016026656.1|DSIM	LOC5569632|XP_001658652.1|AAEG
OG0001500	LOC6735216|XP_016028496.1|DSIM	LOC5578446|XP_001656967.1|AAEG
OG0001501	LOC6728444|XP_002103789.2|DSIM	LOC5570890|XP_001659401.2|AAEG
OG0001502	LOC6734573|XP_016027692.1|DSIM	LOC110678058|XP_021706269.1|AAEG, LOC5577361|XP_021711960.1|AAEG
OG0001503	LOC6733354|XP_016026269.1|DSIM	LOC5570009|XP_021708552.1|AAEG
OG0001504	LOC6725322|XP_039153644.1|DSIM	LOC5565730|XP_021708073.1|AAEG
OG0001506	LOC6734198|XP_016027229.1|DSIM	LOC5579656|XP_001648130.1|AAEG
OG0001507	LOC6735640|XP_016028997.1|DSIM	LOC5577138|XP_001663226.2|AAEG, LOC5577136|XP_021711247.1|AAEG
OG0001508	LOC6735350|XP_016028683.1|DSIM	LOC5572364|XP_021707113.1|AAEG, LOC5572361|XP_021706133.1|AAEG
OG0001509	LOC6735604|XP_016028965.1|DSIM	LOC5574008|XP_001661094.2|AAEG, LOC5577412|XP_021707793.1|AAEG
OG0001510	LOC6731144|XP_002078302.1|DSIM	LOC5577178|XP_001663266.1|AAEG
OG0001511	LOC6736184|XP_002083079.3|DSIM	LOC5574953|XP_001655423.2|AAEG
OG0001512	LOC27208654|XP_016030773.1|DSIM	LOC5564136|XP_021711114.1|AAEG
OG0001513	LOC6739169|XP_016033032.1|DSIM	LOC5564135|XP_021711115.1|AAEG
OG0001534	LOC6725292|XP_039153486.1|DSIM	LOC5576274|XP_021698681.1|AAEG
OG0001535	LOC6726561|XP_002107515.1|DSIM	LOC5573526|XP_001660924.2|AAEG
OG0001536	LOC6726324|XP_016039880.1|DSIM	LOC5571801|XP_001659936.2|AAEG, LOC5571804|XP_001659938.2|AAEG
OG0001537	LOC6730469|XP_016022927.1|DSIM	LOC5569210|XP_021712922.1|AAEG, LOC5572386|XP_001654033.1|AAEG
OG0001538	LOC6725857|XP_039153816.1|DSIM	LOC5572541|XP_001660472.2|AAEG, LOC5572547|XP_001660470.2|AAEG
OG0001539	LOC6735860|XP_039147823.1|DSIM	LOC5572544|XP_001660468.2|AAEG
OG0001540	LOC6740776|XP_016023292.1|DSIM	LOC23687674|XP_021698454.1|AAEG
OG0001541	LOC6739129|XP_002085922.2|DSIM	LOC5570420|XP_021698756.1|AAEG
OG0001542	LOC6728601|XP_016035231.1|DSIM	LOC5570412|XP_021698827.1|AAEG
OG0001545	LOC6726613|XP_039153154.1|DSIM, LOC120285318|XP_039153151.1|DSIM	LOC110677176|XP_021703744.1|AAEG
OG0001546	LOC6740416|XP_016040293.1|DSIM	LOC110677186|XP_021703764.1|AAEG, LOC5573557|XP_021703756.1|AAEG
OG0001547	LOC6725013|XP_039153990.1|DSIM	LOC5571510|XP_021704100.1|AAEG
OG0001548	LOC6726145|XP_039154018.1|DSIM	LOC5575287|XP_021706174.1|AAEG
OG0001549	LOC6732556|XP_039147045.1|DSIM	LOC5566809|XP_021702575.1|AAEG, LOC110678344|XP_021706791.1|AAEG, LOC5566990|XP_021701099.1|AAEG
OG0001551	LOC6729170|XP_016035825.1|DSIM	LOC5567762|XP_021709084.1|AAEG
OG0001552	LOC6728818|XP_002104152.1|DSIM	LOC5574592|XP_001655215.2|AAEG
OG0001553	LOC6725030|XP_016037985.1|DSIM	LOC5567406|XP_001657401.2|AAEG, LOC5568864|XP_001652590.1|AAEG
OG0001554	LOC6728630|XP_016035265.1|DSIM	LOC5567768|XP_001657668.2|AAEG
OG0001555	LOC6732735|XP_016025467.1|DSIM	LOC5565322|XP_021702534.1|AAEG, LOC5571781|XP_021712616.1|AAEG, LOC110681298|XP_021712752.1|AAEG
OG0001556	LOC6735067|XP_002082044.1|DSIM	LOC5578988|XP_021712982.1|AAEG, LOC5565133|XP_001649476.1|AAEG
OG0001557	LOC6725701|XP_002106704.1|DSIM	LOC5568719|XP_021713154.1|AAEG, LOC5567579|XP_021707137.1|AAEG
OG0001558	LOC6726081|XP_016039499.1|DSIM	LOC110680582|XP_021712070.1|AAEG, LOC5568723|XP_021713166.1|AAEG, LOC110680882|XP_021712364.1|AAEG
OG0001559	LOC6729382|XP_016036023.1|DSIM	LOC5576290|XP_021713171.1|AAEG
OG0001560	LOC6727147|XP_016033629.1|DSIM	LOC5571521|XP_021692958.1|AAEG
OG0001561	LOC6727716|XP_016034291.1|DSIM	LOC5566484|XP_001650872.2|AAEG
OG0001562	LOC27206999|XP_016023789.1|DSIM	LOC5575241|XP_001655653.2|AAEG, LOC5578936|XP_001657224.1|AAEG
OG0001563	LOC27206984|XP_016025855.1|DSIM	LOC110680825|XP_021712300.1|AAEG, LOC5578929|XP_021693198.1|AAEG
OG0001564	LOC6729005|XP_039151349.1|DSIM	LOC5563715|XP_021693227.1|AAEG
OG0001565	LOC6728976|XP_039150804.1|DSIM	LOC5568915|XP_021693421.1|AAEG, LOC5567502|XP_021693419.1|AAEG
OG0001566	LOC6728595|XP_016035226.1|DSIM	LOC5573433|XP_021693607.1|AAEG
OG0001567	LOC6739388|XP_002076290.1|DSIM	LOC110674687|XP_021694425.1|AAEG
OG0001568	LOC6728097|XP_016034710.1|DSIM	LOC5577645|XP_021693829.1|AAEG
OG0001569	LOC6728185|XP_002103534.1|DSIM	LOC5577638|XP_001656636.2|AAEG
OG0001570	LOC6728230|XP_002103579.3|DSIM	LOC110674220|XP_021694063.1|AAEG
OG0001571	LOC6731803|XP_016024487.1|DSIM	LOC5567760|XP_021701214.1|AAEG, LOC110681398|XP_021712833.1|AAEG
OG0001572	LOC6726122|XP_016039623.1|DSIM	LOC5570664|XP_001659257.1|AAEG, LOC5570661|XP_001659256.2|AAEG
OG0001573	LOC6736820|XP_016030472.1|DSIM	LOC5565109|XP_021696153.1|AAEG
