Orthogroup	DSIM.longest_only	SLEB.longest_only
OG0000681	LOC6725845|XP_016039168.1|DSIM	LOC115627476|XP_030379015.1|SLEB
OG0000683	LOC6729354|XP_016035990.1|DSIM	LOC115620499|XP_030369611.1|SLEB
OG0000684	LOC6728418|XP_002103764.1|DSIM	LOC115624151|XP_030374608.1|SLEB
OG0000684	LOC6729256|XP_002104576.1|DSIM	LOC115620565|XP_030369714.1|SLEB
OG0000685	LOC6740451|XP_002077302.1|DSIM	LOC115629499|XP_030381839.1|SLEB
OG0000685	LOC6727215|XP_002102607.1|DSIM	LOC115623675|XP_030374005.1|SLEB
OG0000686	LOC6733272|XP_002080335.1|DSIM	LOC115625171|XP_030375975.1|SLEB
OG0000686	LOC6726395|XP_039152885.1|DSIM	LOC115633274|XP_030386545.1|SLEB
OG0000687	LOC6735306|XP_002082266.1|DSIM	LOC115630042|XP_030382535.1|SLEB, LOC115630047|XP_030382538.1|SLEB, LOC115630043|XP_030382536.1|SLEB, LOC115630049|XP_030382540.1|SLEB, LOC115630046|XP_030382537.1|SLEB
OG0000687	LOC6736483|XP_002083353.1|DSIM	LOC115633169|XP_030386442.1|SLEB
OG0000688	LOC6735017|XP_002081998.1|DSIM	LOC115634831|XP_030388608.1|SLEB
OG0000689	LOC6733810|XP_016026779.1|DSIM	LOC115628671|XP_030380705.1|SLEB
OG0000689	LOC27209189|XP_016026781.1|DSIM	LOC115628661|XP_030380693.1|SLEB
OG0000690	LOC6740257|XP_016040162.1|DSIM	LOC115629307|XP_030381612.1|SLEB
OG0000691	LOC6731556|XP_002078697.1|DSIM	LOC115626605|XP_030377857.1|SLEB
OG0000691	LOC6738604|XP_002085408.1|DSIM	LOC115634680|XP_030388399.1|SLEB
OG0000692	LOC6738316|XP_016032164.1|DSIM	LOC115632631|XP_030385721.1|SLEB
OG0000692	LOC6738317|XP_002085127.1|DSIM	LOC115632633|XP_030385722.1|SLEB
OG0000693	LOC6726290|XP_016039783.1|DSIM	LOC115627792|XP_030379472.1|SLEB
OG0000693	LOC6727375|XP_016033914.1|DSIM	LOC115623630|XP_030373932.1|SLEB
OG0000694	LOC6737707|XP_002084539.1|DSIM	LOC115622249|XP_030372007.1|SLEB
OG0000695	LOC6731185|XP_039148020.1|DSIM	LOC115626345|XP_030377554.1|SLEB
OG0000695	LOC6731190|XP_016023734.1|DSIM	LOC115626555|XP_030377793.1|SLEB
OG0000696	LOC6731427|XP_002078579.1|DSIM	LOC115631207|XP_030383771.1|SLEB
OG0000697	LOC6740261|XP_002077141.3|DSIM, LOC6731164|XP_002078322.1|DSIM	LOC115626630|XP_030377894.1|SLEB
OG0000698	LOC6730923|XP_016023369.1|DSIM	LOC115631784|XP_030384478.1|SLEB
OG0000698	LOC27208493|XP_039152058.1|DSIM	LOC115631797|XP_030384494.1|SLEB
OG0000699	LOC6731322|XP_016023898.1|DSIM	LOC115631361|XP_030383939.1|SLEB
OG0000699	LOC27208327|XP_016035823.1|DSIM	LOC115621427|XP_030370939.1|SLEB
OG0000700	LOC6730516|XP_039148418.1|DSIM, LOC6730750|XP_016023167.1|DSIM	LOC115630522|XP_030382986.1|SLEB
OG0000701	LOC6734308|XP_002081336.1|DSIM	LOC115633828|XP_030387176.1|SLEB
OG0000701	LOC6725953|XP_002106936.2|DSIM	LOC115627353|XP_030378861.1|SLEB
OG0000702	LOC6729656|XP_039151625.1|DSIM	LOC115623432|XP_030373638.1|SLEB
OG0000702	LOC6729655|XP_016036306.1|DSIM	LOC115623431|XP_030373622.1|SLEB
OG0000703	LOC6732238|XP_002079367.1|DSIM	LOC115626522|XP_030377762.1|SLEB
OG0000703	LOC6734665|XP_016027854.1|DSIM	LOC115632207|XP_030385123.1|SLEB
OG0000704	LOC6739955|XP_039153241.1|DSIM	LOC115629751|XP_030382150.1|SLEB
OG0000704	LOC6730332|XP_002105614.1|DSIM	LOC115620514|XP_030369639.1|SLEB
OG0000705	LOC6736357|XP_002083233.1|DSIM, LOC6736356|XP_016029846.1|DSIM	LOC115632166|XP_030385053.1|SLEB
OG0000706	LOC6732667|XP_002079784.1|DSIM	LOC115631541|XP_030384176.1|SLEB
OG0000706	LOC6725299|XP_016038338.2|DSIM	LOC115633220|XP_030386469.1|SLEB
OG0000707	LOC6735833|XP_002082743.1|DSIM	LOC115634062|XP_030387466.1|SLEB
OG0000707	LOC6740162|XP_002077042.1|DSIM	LOC115628046|XP_030379850.1|SLEB
OG0000708	LOC6725140|XP_016038111.1|DSIM	LOC115627708|XP_030379316.1|SLEB
OG0000708	LOC6725695|XP_039153353.1|DSIM	LOC115627653|XP_030379253.1|SLEB
OG0000709	LOC6730263|XP_016037035.1|DSIM	LOC115621323|XP_030370803.1|SLEB
OG0000709	LOC6726140|XP_016039666.1|DSIM	LOC115626872|XP_030378240.1|SLEB
OG0000710	LOC6727098|XP_002102491.1|DSIM	LOC115623330|XP_030373453.1|SLEB
OG0000710	LOC6726569|XP_016040235.1|DSIM, LOC27206610|XP_016028282.1|DSIM	LOC115634159|XP_030387599.1|SLEB
OG0000711	LOC27206289|XP_016031333.1|DSIM	LOC115622779|XP_030372697.1|SLEB
OG0000711	LOC27207522|XP_016039895.1|DSIM	LOC115629865|XP_030382313.1|SLEB
OG0000712	LOC6727380|XP_016033917.1|DSIM	LOC115623932|XP_030374352.1|SLEB
OG0000712	LOC6727379|XP_002102764.2|DSIM	LOC115623732|XP_030374102.1|SLEB
OG0000713	LOC6726921|XP_002102323.1|DSIM	LOC115621208|XP_030370649.1|SLEB
OG0000713	LOC6734643|XP_002081650.1|DSIM	LOC115628094|XP_030379931.1|SLEB
OG0000714	LOC6726246|XP_002107209.1|DSIM	LOC115633315|XP_030386605.1|SLEB
OG0000714	LOC6736809|XP_002083665.1|DSIM	LOC115623265|XP_030373395.1|SLEB
OG0000715	LOC6738578|XP_002085383.2|DSIM	LOC115623055|XP_030373093.1|SLEB
OG0000716	LOC6725213|XP_002106236.2|DSIM	LOC115633996|XP_030387379.1|SLEB
OG0000716	LOC6738094|XP_002084908.1|DSIM	LOC115624701|XP_030375377.1|SLEB
OG0000717	LOC6739130|XP_002085923.2|DSIM	LOC115632838|XP_030385954.1|SLEB
OG0000718	LOC6724745|XP_016037438.1|DSIM	LOC115627733|XP_030379356.1|SLEB
OG0000718	LOC6724717|XP_039152035.1|DSIM	LOC115627755|XP_030379400.1|SLEB
OG0000719	LOC6737483|XP_002084319.2|DSIM	LOC115622473|XP_030372276.1|SLEB
OG0000719	LOC6737533|XP_002084368.1|DSIM	LOC115622387|XP_030372171.1|SLEB
OG0000720	LOC6729906|XP_016036661.1|DSIM, LOC6728749|XP_002104084.1|DSIM	LOC115620246|XP_030369255.1|SLEB, LOC115621204|XP_030370645.1|SLEB, LOC115621379|XP_030370868.1|SLEB
OG0000721	LOC6731137|XP_002078295.1|DSIM	LOC115626288|XP_030377472.1|SLEB
OG0000722	LOC6736077|XP_016029470.1|DSIM, LOC27208623|XP_016029469.2|DSIM, LOC27207286|XP_016029468.1|DSIM, LOC6736076|XP_002082977.2|DSIM	LOC115629852|XP_030382337.1|SLEB
OG0000723	LOC6734254|XP_002081283.1|DSIM, LOC6734255|XP_002081284.1|DSIM	LOC115634058|XP_030387461.1|SLEB
OG0000724	LOC6726590|XP_002107540.1|DSIM	LOC115633429|XP_030386749.1|SLEB
OG0000724	LOC6730249|XP_002105532.1|DSIM	LOC115626300|XP_030377488.1|SLEB
OG0000726	LOC6727812|XP_016034399.1|DSIM, LOC6727813|XP_016034400.1|DSIM	LOC115624214|XP_030374686.1|SLEB
OG0000727	LOC6727453|XP_016034052.1|DSIM	LOC115624337|XP_030374846.1|SLEB, LOC115624335|XP_030374844.1|SLEB
OG0000728	LOC6725519|XP_002106532.1|DSIM	LOC115630207|XP_030382636.1|SLEB
OG0000728	LOC6728806|XP_016035495.1|DSIM	LOC115625568|XP_030376522.1|SLEB
OG0000729	LOC27208835|XP_016036538.1|DSIM	LOC115620938|XP_030370310.1|SLEB
OG0000729	LOC6729836|XP_002105139.2|DSIM	LOC115620939|XP_030370311.1|SLEB
OG0000730	LOC6726139|XP_002107115.1|DSIM, LOC6730625|XP_002077802.2|DSIM	LOC115632855|XP_030385975.1|SLEB
OG0000731	LOC6736796|XP_016030440.1|DSIM	LOC115622743|XP_030372650.1|SLEB
OG0000731	LOC6734627|XP_016027788.1|DSIM	LOC115633836|XP_030387186.1|SLEB
OG0000732	LOC27206300|XP_016032224.1|DSIM	LOC115632506|XP_030385555.1|SLEB
OG0000732	LOC6738395|XP_002085204.2|DSIM	LOC115632505|XP_030385554.1|SLEB
OG0000733	LOC6730026|XP_016036795.1|DSIM	LOC115621490|XP_030371018.1|SLEB
OG0000733	LOC6736870|XP_002083723.1|DSIM	LOC115622518|XP_030372333.1|SLEB
OG0000734	LOC6740069|XP_016038851.2|DSIM	LOC115629183|XP_030381425.1|SLEB
OG0000734	LOC6736719|XP_016030333.1|DSIM	LOC115622143|XP_030371864.1|SLEB
OG0000735	LOC27206575|XP_016038141.1|DSIM	LOC115627337|XP_030378842.1|SLEB
OG0000735	LOC6731652|XP_002078792.1|DSIM	LOC115633563|XP_030386879.1|SLEB, LOC115625763|XP_030376785.1|SLEB
OG0000736	LOC6730816|XP_016023240.1|DSIM	LOC115630795|XP_030383313.1|SLEB
OG0000736	LOC6730817|XP_016023242.1|DSIM	LOC115630588|XP_030383066.1|SLEB
OG0000737	LOC6733245|XP_016026121.2|DSIM	LOC115628220|XP_030380078.1|SLEB
OG0000738	LOC6731419|XP_002078571.1|DSIM	LOC115630461|XP_030382886.1|SLEB
OG0000738	LOC27206503|XP_016024990.1|DSIM	LOC115626486|XP_030377730.1|SLEB
OG0000739	LOC6728040|XP_002103392.2|DSIM, LOC6728038|XP_016034655.1|DSIM	LOC115623627|XP_030373927.1|SLEB
OG0000740	LOC6728751|XP_016035423.1|DSIM	LOC115628455|XP_030380428.1|SLEB
OG0000741	LOC6740167|XP_016039635.1|DSIM, LOC27208394|XP_016034362.1|DSIM	LOC115628044|XP_030379847.1|SLEB
OG0000742	LOC27209423|XP_039152588.1|DSIM	LOC115627583|XP_030379167.1|SLEB
OG0000742	LOC27209474|XP_039152589.1|DSIM	LOC115627481|XP_030379020.1|SLEB
OG0000743	LOC6736315|XP_016029790.1|DSIM	LOC115633054|XP_030386259.1|SLEB
OG0000743	LOC6735829|XP_016029204.1|DSIM	LOC115634620|XP_030388329.1|SLEB
OG0000744	LOC6733923|XP_016026971.1|DSIM	LOC115629175|XP_030381413.1|SLEB
OG0000745	LOC6735453|XP_002082393.1|DSIM	LOC115634146|XP_030387579.1|SLEB, LOC115627071|XP_030378479.1|SLEB
OG0000745	LOC6733898|XP_002080942.1|DSIM	LOC115634664|XP_030388387.1|SLEB
OG0000746	LOC27207080|XP_016026429.1|DSIM, LOC6739315|XP_002076223.1|DSIM	LOC115620015|XP_030368977.1|SLEB
OG0000747	LOC6739166|XP_016033023.1|DSIM	LOC115632487|XP_030385525.1|SLEB
OG0000747	LOC6739165|XP_016033017.1|DSIM	LOC115632957|XP_030386116.1|SLEB
OG0000748	LOC6730739|XP_002077907.2|DSIM	LOC115630703|XP_030383216.1|SLEB
OG0000748	LOC27208188|XP_016037673.1|DSIM	LOC115626976|XP_030378352.1|SLEB
OG0000750	LOC6734144|XP_002081173.1|DSIM, LOC6728801|XP_016035487.1|DSIM	LOC115625460|XP_030376367.1|SLEB, LOC115625461|XP_030376368.1|SLEB
OG0000751	LOC6739489|XP_016029051.2|DSIM, LOC27208767|XP_016029050.1|DSIM	LOC115633185|XP_030386445.1|SLEB, LOC115630937|XP_030383368.1|SLEB
OG0000752	LOC6727612|XP_016034200.1|DSIM, LOC6730709|XP_016023147.1|DSIM	LOC115624068|XP_030374514.1|SLEB
OG0000753	LOC6728365|XP_002103713.1|DSIM	LOC115621110|XP_030370512.1|SLEB
OG0000754	LOC6726191|XP_016039717.1|DSIM	LOC115627163|XP_030378607.1|SLEB
OG0000754	LOC6725745|XP_002106745.1|DSIM	LOC115627856|XP_030379577.1|SLEB
OG0000755	LOC6728236|XP_039150937.1|DSIM	LOC115620993|XP_030370373.1|SLEB
OG0000755	LOC6728235|XP_016034877.1|DSIM	LOC115620992|XP_030370371.1|SLEB
OG0000756	LOC6740495|XP_002077330.2|DSIM	LOC115629548|XP_030381890.1|SLEB
OG0000757	LOC6736609|XP_016030198.1|DSIM	LOC115628322|XP_030380237.1|SLEB
OG0000758	LOC6738324|XP_016032168.1|DSIM, LOC6738325|XP_016032170.1|DSIM	LOC115624504|XP_030375069.1|SLEB
OG0000759	LOC6736481|XP_016030016.2|DSIM	LOC115632664|XP_030385757.1|SLEB
OG0000759	LOC6736479|XP_039149263.1|DSIM	LOC115632137|XP_030385012.1|SLEB
OG0000760	LOC6735763|XP_016029140.1|DSIM	LOC115634764|XP_030388519.1|SLEB
OG0000761	LOC6731835|XP_016024517.1|DSIM	LOC115631320|XP_030383897.1|SLEB
OG0000761	LOC6731838|XP_039148571.1|DSIM	LOC115632011|XP_030384801.1|SLEB
OG0000762	LOC6731494|XP_002078643.1|DSIM	LOC115625652|XP_030376640.1|SLEB
OG0000762	LOC6730726|XP_002077894.1|DSIM	LOC115631875|XP_030384584.1|SLEB
OG0000763	LOC6733030|XP_002080109.2|DSIM	LOC115630747|XP_030383261.1|SLEB
OG0000763	LOC6733031|XP_016025720.2|DSIM	LOC115630695|XP_030383207.1|SLEB
OG0000764	LOC6729060|XP_016035713.1|DSIM	LOC115621927|XP_030371631.1|SLEB
OG0000764	LOC6740388|XP_039154093.1|DSIM	LOC115633306|XP_030386585.1|SLEB
OG0000765	LOC6736344|XP_002083221.1|DSIM	LOC115628365|XP_030380302.1|SLEB
OG0000765	LOC6739906|XP_016037644.1|DSIM	LOC115627771|XP_030379429.1|SLEB
OG0000766	LOC6724806|XP_039153057.1|DSIM	LOC115629736|XP_030382131.1|SLEB
OG0000767	LOC6726823|XP_002102230.2|DSIM	LOC115625324|XP_030376207.1|SLEB
OG0000767	LOC6738708|XP_002085509.1|DSIM, LOC120284814|XP_039150081.1|DSIM	LOC115628797|XP_030380869.1|SLEB
OG0000768	LOC6738827|XP_039149768.1|DSIM	LOC115629400|XP_030381717.1|SLEB
OG0000769	LOC6729630|XP_002104938.1|DSIM, LOC6726572|XP_016040241.1|DSIM	LOC115627782|XP_030379452.1|SLEB
OG0000771	LOC6736667|XP_002083523.2|DSIM, LOC6736666|XP_002083522.2|DSIM	LOC115632497|XP_030385534.1|SLEB
OG0000772	LOC6736161|XP_039147474.1|DSIM, LOC6734663|XP_016027853.1|DSIM	LOC115634665|XP_030388384.1|SLEB
OG0000774	LOC6739517|XP_039147593.1|DSIM, LOC27206830|XP_016029407.1|DSIM, LOC27207622|XP_016029409.1|DSIM	LOC115634000|XP_030387384.1|SLEB
OG0000775	LOC27207670|XP_002081302.1|DSIM	LOC115624948|XP_030375659.1|SLEB
OG0000775	LOC6733835|XP_002080879.1|DSIM	LOC115634170|XP_030387613.1|SLEB
OG0000778	LOC27206247|XP_016030540.1|DSIM	LOC115620701|XP_030369933.1|SLEB, LOC115628096|XP_030379935.1|SLEB
OG0000779	LOC6725866|XP_002106862.1|DSIM	LOC115626746|XP_030378057.1|SLEB
OG0000780	LOC6733772|XP_002080816.1|DSIM	LOC115623469|XP_030373696.1|SLEB
OG0000781	LOC6725434|XP_016038515.1|DSIM	LOC115626655|XP_030377922.1|SLEB
OG0000781	LOC6739119|XP_002085912.2|DSIM	LOC115632546|XP_030385621.1|SLEB
OG0000782	LOC6739639|XP_002076534.1|DSIM	LOC115623231|XP_030373340.1|SLEB
OG0000782	LOC6725861|XP_002106857.1|DSIM	LOC115629137|XP_030381342.1|SLEB
OG0000783	LOC6737741|XP_002084570.1|DSIM	LOC115620854|XP_030370158.1|SLEB
OG0000783	LOC27208963|XP_016038285.1|DSIM	LOC115633212|XP_030386459.1|SLEB
OG0000784	LOC6738438|XP_002085246.1|DSIM	LOC115632956|XP_030386115.1|SLEB
OG0000784	LOC6726278|XP_002107239.1|DSIM	LOC115628703|XP_030380744.1|SLEB
OG0000785	LOC6729992|XP_002105286.1|DSIM, LOC27207137|XP_016036574.1|DSIM	LOC115621118|XP_030370522.1|SLEB
OG0000786	LOC6726662|XP_002102073.1|DSIM	LOC115626176|XP_030377311.1|SLEB
OG0000786	LOC6727259|XP_016033785.1|DSIM	LOC115620536|XP_030369671.1|SLEB
OG0000787	LOC6737435|XP_002084272.1|DSIM	LOC115632438|XP_030385442.1|SLEB
OG0000787	LOC6725756|XP_016039070.1|DSIM	LOC115629947|XP_030382416.1|SLEB
OG0000788	LOC27208661|XP_016025339.1|DSIM	LOC115631634|XP_030384303.1|SLEB
OG0000788	LOC6737128|XP_016030759.1|DSIM	LOC115628252|XP_030380128.1|SLEB
OG0000789	LOC6731106|XP_002078263.1|DSIM	LOC115629061|XP_030381237.1|SLEB
OG0000789	LOC6731105|XP_002078262.2|DSIM	LOC115629060|XP_030381236.1|SLEB
OG0000790	LOC6730410|XP_002077591.1|DSIM	LOC115628530|XP_030380551.1|SLEB
OG0000791	LOC6729733|XP_016036394.1|DSIM	LOC115629879|XP_030382336.1|SLEB
OG0000791	LOC6730063|XP_016036835.1|DSIM	LOC115621525|XP_030371051.1|SLEB
OG0000792	LOC6730572|XP_002077751.3|DSIM	LOC115631780|XP_030384474.1|SLEB
OG0000793	LOC6727408|XP_002102793.1|DSIM, LOC27206354|XP_016038689.1|DSIM	LOC115623565|XP_030373822.1|SLEB
OG0000794	LOC6730550|XP_002077729.1|DSIM	LOC115629864|XP_030382312.1|SLEB
OG0000795	LOC6727652|XP_002103029.2|DSIM	LOC115629651|XP_030382021.1|SLEB, LOC115625331|XP_030376215.1|SLEB
OG0000796	LOC6728732|XP_016035403.1|DSIM	LOC115620420|XP_030369504.1|SLEB
OG0000796	LOC27209353|XP_016038871.1|DSIM	LOC115626807|XP_030378137.1|SLEB
OG0000797	LOC6728766|XP_002104101.1|DSIM	LOC115623362|XP_030373508.1|SLEB
OG0000798	LOC6734339|XP_039147291.1|DSIM	LOC115626864|XP_030378234.1|SLEB
OG0000798	LOC6734336|XP_016027413.1|DSIM	LOC115628315|XP_030380233.1|SLEB
OG0000799	LOC6728428|XP_016035030.1|DSIM	LOC115622877|XP_030372826.1|SLEB
OG0000799	LOC27208541|XP_039153756.1|DSIM	LOC115629792|XP_030382211.1|SLEB
OG0000800	LOC6737021|XP_016030645.1|DSIM	LOC115624783|XP_030375474.1|SLEB
OG0000801	LOC6735596|XP_002082516.2|DSIM	LOC115626800|XP_030378133.1|SLEB
OG0000802	LOC6725260|XP_002106282.2|DSIM, LOC6725259|XP_002106281.1|DSIM	LOC115628822|XP_030380912.1|SLEB
OG0000803	LOC6731875|XP_002079010.1|DSIM	LOC115630694|XP_030383206.1|SLEB
OG0000803	LOC6736710|XP_016030323.1|DSIM	LOC115622649|XP_030372516.1|SLEB
OG0000804	LOC6734107|XP_002081140.1|DSIM, LOC27208324|XP_016033486.1|DSIM	LOC115623042|XP_030373079.1|SLEB, LOC115622933|XP_030372921.1|SLEB
OG0000805	LOC6734292|XP_016027355.1|DSIM	LOC115633725|XP_030387052.1|SLEB, LOC115633387|XP_030386694.1|SLEB, LOC115633782|XP_030387119.1|SLEB, LOC115631591|XP_030384252.1|SLEB
OG0000806	LOC6730580|XP_016023020.1|DSIM	LOC115631223|XP_030383792.1|SLEB
OG0000810	LOC6733331|XP_016026244.1|DSIM, LOC6733332|XP_002080389.2|DSIM	LOC115633165|XP_030386437.1|SLEB
OG0000811	LOC6734760|XP_016027971.1|DSIM	LOC115627523|XP_030379086.1|SLEB
OG0000812	LOC6726077|XP_016039463.1|DSIM, LOC27207423|XP_016031955.1|DSIM	LOC115628035|XP_030379838.1|SLEB
OG0000813	LOC6734232|XP_016027279.1|DSIM	LOC115621588|XP_030371142.1|SLEB
OG0000813	LOC27206532|XP_016022936.1|DSIM	LOC115631533|XP_030384166.1|SLEB
OG0000814	LOC27208847|XP_016025170.1|DSIM	LOC115631370|XP_030383951.1|SLEB
OG0000815	LOC6731071|XP_002078230.1|DSIM	LOC115628494|XP_030380489.1|SLEB
OG0000816	LOC27206392|XP_016038862.1|DSIM	LOC115626829|XP_030378170.1|SLEB
OG0000816	LOC6727096|XP_002102489.1|DSIM	LOC115623329|XP_030373452.1|SLEB
OG0000817	LOC6729736|XP_016036397.1|DSIM	LOC115625273|XP_030376136.1|SLEB
OG0000817	LOC6729737|XP_016036398.1|DSIM	LOC115625540|XP_030376476.1|SLEB
OG0000818	LOC6724790|XP_002105832.2|DSIM	LOC115627273|XP_030378763.1|SLEB
OG0000818	LOC27208325|XP_016024751.1|DSIM	LOC115627208|XP_030378687.1|SLEB
OG0000819	LOC6726299|XP_016039841.1|DSIM	LOC115629908|XP_030382373.1|SLEB
OG0000819	LOC27206675|XP_016039839.1|DSIM	LOC115629909|XP_030382374.1|SLEB
OG0000820	LOC6726453|XP_002107410.1|DSIM	LOC115629748|XP_030382144.1|SLEB
OG0000820	LOC6733909|XP_016026949.1|DSIM	LOC115633748|XP_030387083.1|SLEB
OG0000821	LOC6728297|XP_002103646.1|DSIM	LOC115621003|XP_030370383.1|SLEB
OG0000821	LOC6735811|XP_002082722.1|DSIM	LOC115634734|XP_030388480.1|SLEB
OG0000822	LOC6738444|XP_002085251.2|DSIM, LOC6731509|XP_002078657.2|DSIM	LOC115626101|XP_030377213.1|SLEB
OG0000823	LOC6728328|XP_016034963.1|DSIM, LOC6728327|XP_016034962.1|DSIM, LOC6728329|XP_002103678.1|DSIM, LOC6728330|XP_002103679.1|DSIM	LOC115621687|XP_030371257.1|SLEB, LOC115621478|XP_030370997.1|SLEB
OG0000824	LOC6732085|XP_002079217.1|DSIM	LOC115631358|XP_030383935.1|SLEB, LOC115631355|XP_030383932.1|SLEB
OG0000825	LOC6738441|XP_039149241.1|DSIM	LOC115631892|XP_030384601.1|SLEB
OG0000825	LOC6732442|XP_016025086.1|DSIM	LOC115631910|XP_030384621.1|SLEB
OG0000826	LOC6734902|XP_002081899.1|DSIM	LOC115625100|XP_030376272.1|SLEB
OG0000827	LOC6736985|XP_002083832.1|DSIM, LOC6736984|XP_002083831.1|DSIM, LOC6736986|XP_016030615.1|DSIM	LOC115632510|XP_030385560.1|SLEB
OG0000828	LOC6727709|XP_016034280.1|DSIM, LOC27208101|XP_016034283.1|DSIM, LOC27207959|XP_016034282.1|DSIM	LOC115621661|XP_030371228.1|SLEB
OG0000830	LOC6740352|XP_016040121.1|DSIM	LOC115627051|XP_030378454.1|SLEB
OG0000831	LOC6737773|XP_002084601.2|DSIM	LOC115620550|XP_030369694.1|SLEB
OG0000832	LOC6734693|XP_016027891.1|DSIM	LOC115630056|XP_030382550.1|SLEB
OG0000833	LOC6738625|XP_002085427.1|DSIM	LOC115633915|XP_030387287.1|SLEB
OG0000834	LOC6730130|XP_002105421.1|DSIM	LOC115622025|XP_030371744.1|SLEB
OG0000835	LOC6737094|XP_039148969.1|DSIM	LOC115633164|XP_030386435.1|SLEB
OG0000836	LOC6733108|XP_016025823.1|DSIM, LOC6731817|XP_002078952.1|DSIM	LOC115631033|XP_030383516.1|SLEB
OG0000837	LOC27208745|XP_016029339.1|DSIM	LOC115633929|XP_030387306.1|SLEB
OG0000837	LOC6725118|XP_016038092.1|DSIM	LOC115629286|XP_030381586.1|SLEB
OG0000838	LOC27207718|XP_016025445.1|DSIM	LOC115631443|XP_030384046.1|SLEB
OG0000838	LOC27209469|XP_039150405.1|DSIM	LOC115631811|XP_030384508.1|SLEB
OG0000839	LOC6726841|XP_016033353.1|DSIM	LOC115623518|XP_030373759.1|SLEB
OG0000839	LOC6727369|XP_002102754.1|DSIM	LOC115623788|XP_030374190.1|SLEB
OG0000840	LOC6733220|XP_002080283.1|DSIM, LOC6725379|XP_016038437.1|DSIM	LOC115627464|XP_030378996.1|SLEB
OG0000841	LOC6740373|XP_016022669.1|DSIM	LOC115621899|XP_030371588.1|SLEB
OG0000842	LOC6739314|XP_016026415.1|DSIM	LOC115634348|XP_030387864.1|SLEB
OG0000842	LOC6727322|XP_002102708.1|DSIM	LOC115620792|XP_030370072.1|SLEB
OG0000843	LOC6735977|XP_002082886.1|DSIM	LOC115623677|XP_030374010.1|SLEB
OG0000844	LOC6739509|XP_016029392.1|DSIM	LOC115620021|XP_030368985.1|SLEB
OG0000844	LOC6727042|XP_016033530.1|DSIM	LOC115623803|XP_030374206.1|SLEB
OG0000845	LOC27206743|XP_016038948.1|DSIM, LOC27207417|XP_016038947.1|DSIM	LOC115629856|XP_030382299.1|SLEB
OG0000846	LOC6730078|XP_002105371.1|DSIM	LOC115621852|XP_030371524.1|SLEB
OG0000847	LOC6734226|XP_016027269.1|DSIM	LOC115634639|XP_030388354.1|SLEB
OG0000847	LOC6736107|XP_002083007.2|DSIM	LOC115626111|XP_030377225.1|SLEB
OG0000848	LOC6730678|XP_002077848.1|DSIM	LOC115632007|XP_030384796.1|SLEB
OG0000848	LOC6733119|XP_039151118.1|DSIM	LOC115626119|XP_030377233.1|SLEB
OG0000849	LOC6731997|XP_002079131.1|DSIM	LOC115630527|XP_030382990.1|SLEB
OG0000849	LOC6730528|XP_016022982.1|DSIM	LOC115623659|XP_030373977.1|SLEB
OG0000850	LOC6735755|XP_002082668.1|DSIM	LOC115634453|XP_030388034.1|SLEB
OG0000850	LOC6735753|XP_016029118.1|DSIM	LOC115633707|XP_030387028.1|SLEB
OG0000852	LOC6735160|XP_016028442.1|DSIM, LOC6735159|XP_016028441.1|DSIM, LOC27207454|XP_016028440.2|DSIM	LOC115625340|XP_030376228.1|SLEB
OG0000854	LOC6725205|XP_016038231.1|DSIM	LOC115627108|XP_030378530.1|SLEB
OG0000855	LOC6739917|XP_002076807.1|DSIM	LOC115626856|XP_030378217.1|SLEB
OG0000855	LOC6728956|XP_002104284.3|DSIM	LOC115620282|XP_030369316.1|SLEB
OG0000856	LOC27208055|XP_016039310.1|DSIM, LOC6739014|XP_016032853.1|DSIM	LOC115624521|XP_030375100.1|SLEB
OG0000857	LOC6726562|XP_002107516.2|DSIM	LOC115633358|XP_030386658.1|SLEB
OG0000858	LOC6728285|XP_002103634.1|DSIM, LOC6728284|XP_002103633.1|DSIM	LOC115620449|XP_030369539.1|SLEB
OG0000860	LOC6736569|XP_016030160.1|DSIM	LOC115632420|XP_030385419.1|SLEB
OG0000861	LOC6735913|XP_002082823.3|DSIM	LOC115634652|XP_030388369.1|SLEB
OG0000862	LOC6735479|XP_002082418.1|DSIM, LOC6731117|XP_002078274.1|DSIM	LOC115634668|XP_030388388.1|SLEB
OG0000863	LOC6729083|XP_002104404.1|DSIM	LOC115625341|XP_030376227.1|SLEB
OG0000864	LOC6732212|XP_002079341.1|DSIM	LOC115626614|XP_030377867.1|SLEB
OG0000864	LOC27206792|XP_016039129.1|DSIM	LOC115629280|XP_030381572.1|SLEB
OG0000865	LOC6728775|XP_016035453.1|DSIM	LOC115623571|XP_030373827.1|SLEB
OG0000866	LOC6730547|XP_016022999.1|DSIM, LOC6730548|XP_039150675.1|DSIM	LOC115632046|XP_030384877.1|SLEB
OG0000867	LOC6731776|XP_016024471.1|DSIM	LOC115629843|XP_030382284.1|SLEB
OG0000868	LOC6725650|XP_016038863.1|DSIM	LOC115626754|XP_030378069.1|SLEB
OG0000869	LOC6727058|XP_002102455.1|DSIM	LOC115624085|XP_030374534.1|SLEB
OG0000870	LOC6735965|XP_016029314.1|DSIM	LOC115631395|XP_030384015.1|SLEB
OG0000871	LOC6734093|XP_016027088.1|DSIM	LOC115623615|XP_030373897.1|SLEB
OG0000872	LOC27206337|XP_016022765.1|DSIM	LOC115629607|XP_030381963.1|SLEB
