Orthogroup	DSIM.longest_only	DHYD.longest_only
OG0001453	LOC6738939|XP_002085734.2|DSIM	LOC111600455|XP_023172325.1|DHYD
OG0001454	LOC6727753|XP_002103115.3|DSIM	LOC111602615|XP_023175548.2|DHYD
OG0001455	LOC6738410|XP_016032257.1|DSIM	LOC111603719|XP_023177197.2|DHYD
OG0001456	LOC6733843|XP_039148468.1|DSIM	LOC115482755|XP_030078923.1|DHYD, LOC115482831|XP_030078925.1|DHYD, LOC111591923|XP_030080873.1|DHYD
OG0001457	LOC6734261|XP_002081290.2|DSIM	LOC111595327|XP_023164754.2|DHYD
OG0001458	LOC6734478|XP_016027605.1|DSIM	LOC111600681|XP_023172703.2|DHYD
OG0001459	LOC6736943|XP_016030590.1|DSIM	LOC111592442|XP_023160394.2|DHYD
OG0001460	LOC6733396|XP_016026317.1|DSIM	LOC111604106|XP_030081318.1|DHYD
OG0001461	LOC6726455|XP_016040034.1|DSIM	LOC111595425|XP_023164956.1|DHYD
OG0001462	LOC6736591|XP_016030187.1|DSIM	LOC111598466|XP_030081599.1|DHYD
OG0001463	LOC6729642|XP_016036285.1|DSIM	LOC111596676|XP_023166748.2|DHYD
OG0001464	LOC27209085|XP_016037727.1|DSIM	LOC111596778|XP_023166897.1|DHYD
OG0001465	LOC27206620|XP_016026948.1|DSIM	LOC111604103|XP_023177773.1|DHYD
OG0001466	LOC6732121|XP_002079253.1|DSIM	LOC111595844|XP_023165522.2|DHYD
OG0001467	LOC6731971|XP_002079105.1|DSIM	LOC111592659|XP_023160779.1|DHYD
OG0001468	LOC6737395|XP_016031143.1|DSIM	LOC111604758|XP_023178716.1|DHYD
OG0001469	LOC6734441|XP_002081461.1|DSIM, LOC6729662|XP_002104968.3|DSIM	LOC111592530|XP_030081414.1|DHYD
OG0001470	LOC6738791|XP_016032605.1|DSIM	LOC115483748|XP_030081856.1|DHYD, LOC111600957|XP_023173104.2|DHYD
OG0001471	LOC6736277|XP_016029763.1|DSIM	LOC111597605|XP_023168174.2|DHYD
OG0001472	LOC6738358|XP_002085168.1|DSIM	LOC111592437|XP_023160389.1|DHYD
OG0001473	LOC6726659|XP_002102070.1|DSIM	LOC111602654|XP_023175595.1|DHYD
OG0001475	LOC6733814|XP_016026786.1|DSIM	LOC111599436|XP_023170858.2|DHYD
OG0001476	LOC6726358|XP_039152970.1|DSIM	LOC111600139|XP_030081248.1|DHYD
OG0001477	LOC6730094|XP_016036862.1|DSIM	LOC111597831|XP_023168495.1|DHYD
OG0001478	LOC6730461|XP_016022918.1|DSIM	LOC111599052|XP_030080233.1|DHYD
OG0001479	LOC27208456|XP_016024871.1|DSIM, LOC27206374|XP_016037566.1|DSIM	LOC111593433|XP_023161948.2|DHYD
OG0001480	LOC6730454|XP_002077635.1|DSIM	LOC111599043|XP_023170327.2|DHYD
OG0001481	LOC6732944|XP_039154422.1|DSIM	LOC111599138|XP_023170469.2|DHYD
OG0001482	LOC27206613|XP_016027953.1|DSIM	LOC115483370|XP_030080939.1|DHYD, LOC111600777|XP_030080941.1|DHYD
OG0001483	LOC27206663|XP_016025893.1|DSIM	LOC111592078|XP_023159866.1|DHYD
OG0001484	LOC6739199|XP_039146934.1|DSIM	LOC111599348|XP_023170745.1|DHYD
OG0001485	LOC6738616|XP_016032460.1|DSIM	LOC111592295|XP_023160166.2|DHYD
OG0001486	LOC6731425|XP_002078577.2|DSIM	LOC111595784|XP_023165436.2|DHYD
OG0001487	LOC27209180|XP_016022805.1|DSIM	LOC111594717|XP_023163911.1|DHYD
OG0001488	LOC6734300|XP_016027360.1|DSIM	LOC111595752|XP_023165382.2|DHYD
OG0001490	LOC6730785|XP_016023198.1|DSIM	LOC111594662|XP_023163832.1|DHYD
OG0001491	LOC6730698|XP_016023129.1|DSIM	LOC111595544|XP_023165098.1|DHYD
OG0001492	LOC6734748|XP_016027955.1|DSIM	LOC111601013|XP_030079271.1|DHYD
OG0001493	LOC27209374|XP_016040058.1|DSIM	LOC111605124|XP_023179248.1|DHYD
OG0001494	LOC6725360|XP_002106377.1|DSIM	LOC111598455|XP_023169478.1|DHYD
OG0001495	LOC27206140|XP_016026457.1|DSIM	LOC111600795|XP_023172854.1|DHYD
OG0001496	LOC6725388|XP_002106405.1|DSIM	LOC111591999|XP_023159732.1|DHYD
OG0001497	LOC6733687|XP_016026656.1|DSIM	LOC111604114|XP_023177789.2|DHYD
OG0001498	LOC6727073|XP_016033567.2|DSIM	LOC111603394|XP_023176727.2|DHYD
OG0001500	LOC6735216|XP_016028496.1|DSIM	LOC111594305|XP_023163312.2|DHYD
OG0001501	LOC6728444|XP_002103789.2|DSIM	LOC111592022|XP_023159783.2|DHYD
OG0001502	LOC6734573|XP_016027692.1|DSIM	LOC111602552|XP_023175475.2|DHYD
OG0001503	LOC6733354|XP_016026269.1|DSIM	LOC111597044|XP_023167327.1|DHYD
OG0001504	LOC6725322|XP_039153644.1|DSIM	LOC111597223|XP_023167577.2|DHYD
OG0001505	LOC6734891|XP_016028138.1|DSIM	LOC111595460|XP_030078560.1|DHYD
OG0001506	LOC6734198|XP_016027229.1|DSIM	LOC111592724|XP_023160883.2|DHYD
OG0001507	LOC6735640|XP_016028997.1|DSIM	LOC111601268|XP_030082053.1|DHYD
OG0001508	LOC6735350|XP_016028683.1|DSIM	LOC111594050|XP_023162936.2|DHYD
OG0001509	LOC6735604|XP_016028965.1|DSIM	LOC111597985|XP_023168732.2|DHYD, LOC115482749|XP_030081254.1|DHYD
OG0001510	LOC6731144|XP_002078302.1|DSIM	LOC111602344|XP_023175124.1|DHYD
OG0001511	LOC6736184|XP_002083079.3|DSIM	LOC111593941|XP_023162799.2|DHYD
OG0001512	LOC27208654|XP_016030773.1|DSIM	LOC111593210|XP_023161623.2|DHYD
OG0001513	LOC6739169|XP_016033032.1|DSIM	LOC111595754|XP_023165384.2|DHYD
OG0001515	LOC6740748|XP_016037607.1|DSIM	LOC111601870|XP_023174478.1|DHYD
OG0001517	LOC6729871|XP_002105174.1|DSIM	LOC111593231|XP_023161650.1|DHYD
OG0001518	LOC6725461|XP_039152479.1|DSIM	LOC111598273|XP_030080141.1|DHYD, LOC111598292|XP_023169243.2|DHYD
OG0001520	LOC6726896|XP_002102298.1|DSIM, LOC6726899|XP_002102301.1|DSIM	LOC111598218|XP_023169144.2|DHYD
OG0001521	LOC6732840|XP_016025562.1|DSIM	LOC111600232|XP_030079139.1|DHYD, LOC115482923|XP_030079088.1|DHYD, LOC111594108|XP_030079142.1|DHYD
OG0001522	LOC6732523|XP_039154459.1|DSIM, LOC27208599|XP_016023751.1|DSIM	LOC111602358|XP_023175135.2|DHYD
OG0001523	LOC6735680|XP_016029047.2|DSIM, LOC6735679|XP_002082595.2|DSIM	LOC111605229|XP_023179426.2|DHYD
OG0001524	LOC6734034|XP_002081070.2|DSIM, LOC6734035|XP_002081071.2|DSIM	LOC111592237|XP_023160088.2|DHYD
OG0001526	LOC6725735|XP_002106736.1|DSIM, LOC6725734|XP_002106735.2|DSIM	LOC111595364|XP_023164817.2|DHYD
OG0001527	LOC6740050|XP_016038715.1|DSIM	LOC111596533|XP_023166571.2|DHYD
OG0001527	LOC27206571|XP_016038714.1|DSIM	LOC111596535|XP_023166572.1|DHYD
OG0001528	LOC27208163|XP_039151114.1|DSIM, LOC6728646|XP_016035274.1|DSIM	LOC111596461|XP_023166479.2|DHYD, LOC111601769|XP_030081567.1|DHYD
OG0001529	LOC27208618|XP_039153236.1|DSIM, LOC120285618|XP_039154183.1|DSIM, LOC120285588|XP_039154155.1|DSIM, LOC120285592|XP_039154159.1|DSIM, LOC120285586|XP_039154153.1|DSIM, LOC120285589|XP_039154156.1|DSIM, LOC120285594|XP_039154161.1|DSIM, LOC120285598|XP_039154164.1|DSIM, LOC120285595|XP_039154162.1|DSIM, LOC120285596|XP_039154163.1|DSIM, LOC120285590|XP_039154157.1|DSIM, LOC120285593|XP_039154160.1|DSIM, LOC120285591|XP_039154158.1|DSIM, LOC120285587|XP_039154154.1|DSIM	LOC111594511|XP_023163641.2|DHYD
OG0001530	LOC6731611|XP_002078751.1|DSIM	LOC111593154|XP_023161524.1|DHYD
OG0001531	LOC6735212|XP_016028489.1|DSIM	LOC111602349|XP_023175129.2|DHYD
OG0001535	LOC6726561|XP_002107515.1|DSIM	LOC111600195|XP_023171976.1|DHYD
OG0001536	LOC6726324|XP_016039880.1|DSIM	LOC111602401|XP_023175188.1|DHYD
OG0001537	LOC6730469|XP_016022927.1|DSIM	LOC111599173|XP_023170523.1|DHYD
OG0001538	LOC6725857|XP_039153816.1|DSIM	LOC111596884|XP_023167100.1|DHYD
OG0001539	LOC6735860|XP_039147823.1|DSIM	LOC111603797|XP_023177313.2|DHYD
OG0001540	LOC6740776|XP_016023292.1|DSIM	LOC111595018|XP_023164295.2|DHYD
OG0001541	LOC6739129|XP_002085922.2|DSIM	LOC111597549|XP_023168113.2|DHYD
OG0001542	LOC6728601|XP_016035231.1|DSIM	LOC111602601|XP_030081615.1|DHYD
OG0001543	LOC6740171|XP_016039685.1|DSIM	LOC111598350|XP_023169325.2|DHYD
OG0001544	LOC6725059|XP_039152542.1|DSIM	LOC111604980|XP_023179085.2|DHYD
OG0001545	LOC6726613|XP_039153154.1|DSIM, LOC120285318|XP_039153151.1|DSIM	LOC111602407|XP_023175203.1|DHYD
OG0001546	LOC6740416|XP_016040293.1|DSIM	LOC111602420|XP_023175225.1|DHYD
OG0001548	LOC6726145|XP_039154018.1|DSIM	LOC111593080|XP_023161435.1|DHYD
OG0001549	LOC6732556|XP_039147045.1|DSIM	LOC111602527|XP_023175422.1|DHYD
OG0001550	LOC6728661|XP_016035313.1|DSIM	LOC111601752|XP_023174259.2|DHYD
OG0001551	LOC6729170|XP_016035825.1|DSIM	LOC111603483|XP_023176843.2|DHYD
OG0001552	LOC6728818|XP_002104152.1|DSIM	LOC111597840|XP_023168513.1|DHYD
OG0001553	LOC6725030|XP_016037985.1|DSIM	LOC111604728|XP_023178668.1|DHYD
OG0001554	LOC6728630|XP_016035265.1|DSIM	LOC111601771|XP_030081549.1|DHYD
OG0001555	LOC6732735|XP_016025467.1|DSIM	LOC111595791|XP_023165446.1|DHYD
OG0001556	LOC6735067|XP_002082044.1|DSIM	LOC111602227|XP_023174976.1|DHYD
OG0001557	LOC6725701|XP_002106704.1|DSIM	LOC111605114|XP_023179232.2|DHYD
OG0001558	LOC6726081|XP_016039499.1|DSIM	LOC111596962|XP_023167191.1|DHYD
OG0001559	LOC6729382|XP_016036023.1|DSIM	LOC111596999|XP_023167268.2|DHYD
OG0001560	LOC6727147|XP_016033629.1|DSIM	LOC111604908|XP_023178918.2|DHYD
OG0001561	LOC6727716|XP_016034291.1|DSIM	LOC111601395|XP_023173706.1|DHYD
OG0001562	LOC27206999|XP_016023789.1|DSIM	LOC111605034|XP_023179137.1|DHYD
OG0001563	LOC27206984|XP_016025855.1|DSIM	LOC111598591|XP_023169675.1|DHYD
OG0001564	LOC6729005|XP_039151349.1|DSIM	LOC111596355|XP_023166322.1|DHYD
OG0001565	LOC6728976|XP_039150804.1|DSIM	LOC111605440|XP_023179723.1|DHYD
OG0001566	LOC6728595|XP_016035226.1|DSIM	LOC111602693|XP_023175691.1|DHYD
OG0001567	LOC6739388|XP_002076290.1|DSIM	LOC111592148|XP_023159963.1|DHYD
OG0001568	LOC6728097|XP_016034710.1|DSIM	LOC111601530|XP_023173927.2|DHYD
OG0001569	LOC6728185|XP_002103534.1|DSIM	LOC111594468|XP_023163536.2|DHYD
OG0001570	LOC6728230|XP_002103579.3|DSIM	LOC111605502|XP_023179819.2|DHYD
OG0001571	LOC6731803|XP_016024487.1|DSIM	LOC111597441|XP_023167924.1|DHYD
OG0001572	LOC6726122|XP_016039623.1|DSIM	LOC111595357|XP_023164802.2|DHYD
OG0001573	LOC6736820|XP_016030472.1|DSIM	LOC111599571|XP_030081124.1|DHYD
OG0001574	LOC6724763|XP_016037512.1|DSIM	LOC111602830|XP_023175908.1|DHYD
OG0001575	LOC6729365|XP_016036001.1|DSIM	LOC111597176|XP_023167506.2|DHYD, LOC111597177|XP_030080780.1|DHYD
OG0001576	LOC6728555|XP_016035191.1|DSIM	LOC111604201|XP_023177926.2|DHYD
OG0001577	LOC6730117|XP_016036878.1|DSIM	LOC111592681|XP_023160811.1|DHYD
OG0001578	LOC6735123|XP_002082100.2|DSIM	LOC111602367|XP_023175147.2|DHYD
OG0001579	LOC27207981|XP_016040090.1|DSIM	LOC111603085|XP_023176506.1|DHYD
OG0001580	LOC6733904|XP_016026946.1|DSIM	LOC111604128|XP_023177813.2|DHYD
OG0001581	LOC6725549|XP_039153936.1|DSIM	LOC111592348|XP_023160251.2|DHYD
OG0001582	LOC6734175|XP_039147274.1|DSIM, LOC27207112|XP_039147277.1|DSIM	LOC111593190|XP_023161576.1|DHYD
OG0001583	LOC6733442|XP_039148744.1|DSIM	LOC111599958|XP_023171602.2|DHYD
OG0001584	LOC6736268|XP_002083152.1|DSIM	LOC111597473|XP_023167989.2|DHYD
OG0001585	LOC6725696|XP_039153357.1|DSIM	LOC111605115|XP_023179235.2|DHYD
OG0001586	LOC6737129|XP_016030762.1|DSIM	LOC111602892|XP_023175996.1|DHYD
OG0001587	LOC6733142|XP_002080219.1|DSIM	LOC111600136|XP_023171880.2|DHYD
OG0001588	LOC6733415|XP_002080472.1|DSIM	LOC111604121|XP_023177799.1|DHYD
OG0001589	LOC27207463|XP_016025926.1|DSIM	LOC111594727|XP_023163926.2|DHYD
OG0001590	LOC6735254|XP_016028585.1|DSIM	LOC111597111|XP_023167423.2|DHYD
OG0001591	LOC6726142|XP_016039669.1|DSIM, LOC6725765|XP_002106764.2|DSIM, LOC6730041|XP_016036813.1|DSIM	LOC111595234|XP_030080674.1|DHYD
OG0001592	LOC6732105|XP_016024769.1|DSIM	LOC111591966|XP_030079228.1|DHYD
OG0001593	LOC6732094|XP_016024767.1|DSIM	LOC111591959|XP_030079217.1|DHYD
OG0001594	LOC6730979|XP_039148785.1|DSIM	LOC111601174|XP_030080296.1|DHYD
OG0001595	LOC6734004|XP_039147438.1|DSIM	LOC111605407|XP_023179676.2|DHYD
OG0001596	LOC6732838|XP_002079951.2|DSIM	LOC111594086|XP_023163001.2|DHYD
OG0001597	LOC27207476|XP_016022815.2|DSIM	LOC111593145|XP_023161513.1|DHYD
OG0001599	LOC6731269|XP_002078427.1|DSIM	LOC111596279|XP_023166194.2|DHYD
OG0001600	LOC6732377|XP_016025029.1|DSIM	LOC111598954|XP_030079785.1|DHYD, LOC115483304|XP_030080528.1|DHYD
OG0001601	LOC6731168|XP_002078326.1|DSIM	LOC111596363|XP_023166328.2|DHYD
OG0001602	LOC6731628|XP_016024312.1|DSIM	LOC111600360|XP_023172202.2|DHYD, LOC115483400|XP_030081050.1|DHYD
OG0001603	LOC6731647|XP_016024331.1|DSIM	LOC111603981|XP_023177593.2|DHYD
OG0001604	LOC27206643|XP_039153757.1|DSIM	LOC111602048|XP_023174726.1|DHYD
OG0001605	LOC6733562|XP_016026509.1|DSIM	LOC111602228|XP_023174977.1|DHYD
OG0001606	LOC27206808|XP_016025960.1|DSIM	LOC111600107|XP_023171837.1|DHYD
OG0001607	LOC6732548|XP_002079667.1|DSIM	LOC111602518|XP_023175369.1|DHYD
OG0001608	LOC27207160|XP_002080157.1|DSIM	LOC115483014|XP_030079570.1|DHYD, LOC111600351|XP_023172190.2|DHYD
OG0001609	LOC6734607|XP_039147895.1|DSIM	LOC111600895|XP_023173003.1|DHYD
OG0001610	LOC27208850|XP_016025614.1|DSIM	LOC111600391|XP_023172237.1|DHYD
OG0001611	LOC6732994|XP_002080073.1|DSIM	LOC111599485|XP_023170920.2|DHYD, LOC111594947|XP_023164211.1|DHYD
OG0001612	LOC6731466|XP_002078617.1|DSIM	LOC111596219|XP_023166104.1|DHYD
OG0001613	LOC27206551|XP_016024509.1|DSIM	LOC111592562|XP_023160628.1|DHYD
OG0001614	LOC6733633|XP_016026593.1|DSIM	LOC111597661|XP_023168251.2|DHYD
OG0001615	LOC27208639|XP_039148991.1|DSIM	LOC111592068|XP_023159841.2|DHYD
OG0001616	LOC6732038|XP_016024727.1|DSIM	LOC111595408|XP_023164889.2|DHYD
OG0001617	LOC6732865|XP_016025590.1|DSIM	LOC111597200|XP_030079024.1|DHYD
OG0001618	LOC6731795|XP_002078930.2|DSIM	LOC111597859|XP_023168547.1|DHYD
OG0001619	LOC6731594|XP_002078735.1|DSIM	LOC115483087|XP_030080023.1|DHYD
OG0001620	LOC6735939|XP_002082849.1|DSIM	LOC111594421|XP_023163514.1|DHYD
OG0001621	LOC6734696|XP_016027896.1|DSIM	LOC111594039|XP_023162922.2|DHYD
OG0001622	LOC6725502|XP_016038644.1|DSIM	LOC111603223|XP_023176489.1|DHYD
OG0001623	LOC6730466|XP_039146931.1|DSIM	LOC111599075|XP_023170373.2|DHYD
OG0001624	LOC6731220|XP_016023763.1|DSIM	LOC111596283|XP_023166201.1|DHYD
OG0001625	LOC6733091|XP_002080168.1|DSIM	LOC111604342|XP_023178172.2|DHYD, LOC111592498|XP_023160491.1|DHYD
OG0001626	LOC27209178|XP_016024053.1|DSIM	LOC111594956|XP_023164221.1|DHYD
OG0001627	LOC6727997|XP_016034597.1|DSIM	LOC111602979|XP_023176140.2|DHYD
OG0001628	LOC6729734|XP_002105040.1|DSIM	LOC111600279|XP_023172096.2|DHYD
OG0001630	LOC6729364|XP_039151831.1|DSIM	LOC111597165|XP_023167491.2|DHYD
OG0001631	LOC6726713|XP_016033191.1|DSIM	LOC111599574|XP_023171014.2|DHYD
OG0001632	LOC6731690|XP_016024372.1|DSIM	LOC111603580|XP_023177005.1|DHYD
OG0001633	LOC6728508|XP_016035148.1|DSIM	LOC111604559|XP_023178427.1|DHYD
OG0001635	LOC6729689|XP_016036356.1|DSIM	LOC111602957|XP_023176097.1|DHYD
OG0001636	LOC27209087|XP_016033535.1|DSIM	LOC111603635|XP_023177073.1|DHYD
OG0001637	LOC6728803|XP_016035493.1|DSIM	LOC111595693|XP_023165306.2|DHYD
OG0001638	LOC6725147|XP_002106173.1|DSIM, LOC6724944|XP_002105981.1|DSIM	LOC111596783|XP_023166904.2|DHYD
OG0001639	LOC6733180|XP_002080256.1|DSIM	LOC111600886|XP_030080932.1|DHYD
OG0001640	LOC27206457|XP_016033523.1|DSIM	LOC111603569|XP_023176983.1|DHYD
OG0001641	LOC6728463|XP_016035085.1|DSIM	LOC111593317|XP_023161788.1|DHYD
OG0001642	LOC6725421|XP_002106437.2|DSIM	LOC111594990|XP_023164258.1|DHYD
OG0001643	LOC6731410|XP_002078562.1|DSIM	LOC111602458|XP_023175286.2|DHYD
OG0001644	LOC6737945|XP_002084764.1|DSIM	LOC111591856|XP_023159506.1|DHYD
OG0001645	LOC6735660|XP_002082578.1|DSIM	LOC111597101|XP_023167411.1|DHYD
OG0001646	LOC6734866|XP_016028127.1|DSIM	LOC111595404|XP_023164883.1|DHYD
OG0001647	LOC6733350|XP_039148143.1|DSIM	LOC111601264|XP_030081947.1|DHYD
OG0001648	LOC6738036|XP_016031855.1|DSIM	LOC111603320|XP_023176610.2|DHYD
OG0001649	LOC6734457|XP_016027579.1|DSIM	LOC111593741|XP_023162501.1|DHYD
OG0001650	LOC6735238|XP_016028560.1|DSIM	LOC111594609|XP_023163757.1|DHYD
OG0001651	LOC6735747|XP_016029114.1|DSIM	LOC111600615|XP_023172581.2|DHYD
OG0001652	LOC6738518|XP_002085324.2|DSIM	LOC111603313|XP_023176602.1|DHYD
OG0001653	LOC6739045|XP_002085839.1|DSIM	LOC111600997|XP_023173159.2|DHYD
OG0001654	LOC6734944|XP_016028252.1|DSIM	LOC111604364|XP_023178200.2|DHYD
OG0001655	LOC6733734|XP_002080780.1|DSIM	LOC111592168|XP_023159990.2|DHYD
OG0001656	LOC6730779|XP_016023194.1|DSIM	LOC111597211|XP_023167547.2|DHYD
OG0001657	LOC6738147|XP_002084960.1|DSIM	LOC111595069|XP_023164394.1|DHYD
OG0001658	LOC6737725|XP_002084554.1|DSIM	LOC111591858|XP_023159508.1|DHYD
OG0001659	LOC6737967|XP_016031712.1|DSIM	LOC111604328|XP_023178156.1|DHYD
OG0001660	LOC6739602|XP_002076492.1|DSIM	LOC111602918|XP_023176031.2|DHYD
OG0001661	LOC6728596|XP_016035227.1|DSIM	LOC111602175|XP_023174905.2|DHYD, LOC111602562|XP_023175490.1|DHYD
OG0001662	LOC6737231|XP_002084071.2|DSIM	LOC111592825|XP_023161018.1|DHYD
OG0001663	LOC6728268|XP_016034901.1|DSIM	LOC111594557|XP_023163681.2|DHYD
OG0001664	LOC6735253|XP_002082226.1|DSIM	LOC111595091|XP_023164422.1|DHYD
OG0001666	LOC6730844|XP_002078008.1|DSIM	LOC111596133|XP_023165975.2|DHYD, LOC111596134|XP_023165977.2|DHYD, LOC111596135|XP_023165978.2|DHYD
OG0001667	LOC6735019|XP_002082000.2|DSIM	LOC111605367|XP_023179614.2|DHYD
OG0001668	LOC6736963|XP_002083810.3|DSIM	LOC111596948|XP_023167172.2|DHYD
OG0001669	LOC6736704|XP_002083560.1|DSIM	LOC111597476|XP_023167993.2|DHYD
OG0001670	LOC6733196|XP_016026087.1|DSIM	LOC111604338|XP_023178169.1|DHYD
OG0001671	LOC6740285|XP_002077162.2|DSIM	LOC111601949|XP_023174573.1|DHYD, LOC111601662|XP_023174117.1|DHYD
OG0001672	LOC6735072|XP_002082049.1|DSIM, LOC6735071|XP_002082048.1|DSIM, LOC6735070|XP_016028358.1|DSIM	LOC111604406|XP_023178230.2|DHYD
OG0001673	LOC27209037|XP_016028958.1|DSIM, LOC27209202|XP_039148271.1|DSIM	LOC111602569|XP_023175493.2|DHYD
OG0001674	LOC6728388|XP_002103736.1|DSIM, LOC27206453|XP_016033265.1|DSIM	LOC111604799|XP_023178784.1|DHYD
OG0001675	LOC6729666|XP_002104972.1|DSIM, LOC6729665|XP_002104971.1|DSIM	LOC111604999|XP_023179088.1|DHYD
OG0001678	LOC6726285|XP_016039786.1|DSIM	LOC111596592|XP_030079912.1|DHYD
OG0001679	LOC6725238|XP_002106260.1|DSIM	LOC111597238|XP_023167600.2|DHYD
OG0001680	LOC27209313|XP_016038432.1|DSIM	LOC111594508|XP_023163593.2|DHYD, LOC111593990|XP_023162849.2|DHYD
OG0001681	LOC6740045|XP_039153259.1|DSIM	LOC111596548|XP_023166589.2|DHYD
OG0001682	LOC6726323|XP_016039879.1|DSIM	LOC111602400|XP_023175186.2|DHYD
OG0001683	LOC6731501|XP_016024177.1|DSIM	LOC111598945|XP_023170191.1|DHYD
OG0001684	LOC6739827|XP_016037276.1|DSIM	LOC111597773|XP_023168404.2|DHYD
OG0001685	LOC6732499|XP_002079619.1|DSIM	LOC111602495|XP_023175334.2|DHYD
OG0001686	LOC27207183|XP_039153699.1|DSIM, LOC6726378|XP_039153698.1|DSIM	LOC111595961|XP_023165703.2|DHYD
OG0001687	LOC27206376|XP_016037527.1|DSIM	LOC111591990|XP_023159718.1|DHYD
OG0001688	LOC6725232|XP_002106254.1|DSIM, LOC6725230|XP_039152811.1|DSIM	LOC111597304|XP_023167696.2|DHYD
OG0001689	LOC6725711|XP_039153549.1|DSIM	LOC111597266|XP_030078961.1|DHYD
OG0001690	LOC6739620|XP_016030577.1|DSIM	LOC111594835|XP_023164068.1|DHYD
OG0001691	LOC6731406|XP_002078559.1|DSIM	LOC111602506|XP_023175352.1|DHYD
OG0001692	LOC6727527|XP_016034103.2|DSIM	LOC111604229|XP_023177973.2|DHYD
OG0001693	LOC6725853|XP_016039179.1|DSIM	LOC111604955|XP_023179004.1|DHYD
OG0001694	LOC6727549|XP_016034123.1|DSIM	LOC111596682|XP_023166758.2|DHYD
OG0001695	LOC6735146|XP_002082123.1|DSIM	LOC111594618|XP_023163776.2|DHYD, LOC111597791|XP_030080056.1|DHYD
OG0001696	LOC6728668|XP_016035326.1|DSIM	LOC111601770|XP_023174281.2|DHYD
OG0001697	LOC6729524|XP_002104832.1|DSIM	LOC111598559|XP_023169624.1|DHYD
OG0001698	LOC6726503|XP_039153526.1|DSIM	LOC111593415|XP_023161916.1|DHYD
OG0001699	LOC6728636|XP_002103977.1|DSIM	LOC111601805|XP_023174360.1|DHYD
OG0001700	LOC6728757|XP_016035430.1|DSIM	LOC111603629|XP_023177066.2|DHYD
OG0001701	LOC6726902|XP_039150462.1|DSIM	LOC111594514|XP_030080684.1|DHYD
OG0001702	LOC6731710|XP_002078845.1|DSIM	LOC111603883|XP_023177467.2|DHYD
OG0001703	LOC6729181|XP_016035827.1|DSIM	LOC111603478|XP_023176837.2|DHYD
OG0001704	LOC6729182|XP_016035829.1|DSIM	LOC111603487|XP_023176852.1|DHYD
OG0001705	LOC6730112|XP_016036871.1|DSIM	LOC111595246|XP_023164654.2|DHYD, LOC115483437|XP_030081268.1|DHYD
OG0001706	LOC6733159|XP_016026032.1|DSIM	LOC111594101|XP_030079104.1|DHYD
OG0001707	LOC6729215|XP_016035868.1|DSIM	LOC111596596|XP_030080570.1|DHYD
OG0001708	LOC6728183|XP_039151564.1|DSIM	LOC111594471|XP_023163540.1|DHYD
OG0001709	LOC6736767|XP_016030391.1|DSIM	LOC111598683|XP_023169814.2|DHYD
OG0001710	LOC6729020|XP_016035682.1|DSIM	LOC111599432|XP_023170853.1|DHYD
OG0001711	LOC6729093|XP_016035745.1|DSIM	LOC111603584|XP_023177006.2|DHYD
OG0001712	LOC6729323|XP_016035959.1|DSIM	LOC111602701|XP_023175701.1|DHYD
OG0001713	LOC6728537|XP_002103882.1|DSIM	LOC111593603|XP_023162232.1|DHYD
OG0001714	LOC6726760|XP_016033245.1|DSIM	LOC111604906|XP_023178914.2|DHYD
OG0001715	LOC6726194|XP_039153193.1|DSIM	LOC111603362|XP_023176676.2|DHYD
OG0001716	LOC6725423|XP_002106439.2|DSIM	LOC111593511|XP_023162066.2|DHYD, LOC111595001|XP_023164269.2|DHYD
OG0001717	LOC6730144|XP_016036910.1|DSIM	LOC111598234|XP_023169163.2|DHYD
OG0001718	LOC6729137|XP_039151090.1|DSIM	LOC111602668|XP_023175621.2|DHYD
OG0001719	LOC6729221|XP_016035872.1|DSIM	LOC111596599|XP_030080723.1|DHYD
OG0001720	LOC6728605|XP_016035239.1|DSIM	LOC111601320|XP_023173618.2|DHYD
OG0001721	LOC6728957|XP_016035637.1|DSIM	LOC111596260|XP_023166164.2|DHYD
OG0001722	LOC6738236|XP_016032085.1|DSIM	LOC111598680|XP_023169809.1|DHYD
OG0001723	LOC6733165|XP_016026040.1|DSIM	LOC111600877|XP_023172977.1|DHYD, LOC115483411|XP_030081107.1|DHYD
OG0001724	LOC6735565|XP_039148415.1|DSIM	LOC111593560|XP_030081358.1|DHYD
OG0001725	LOC6733823|XP_016026803.1|DSIM	LOC115483439|XP_030081279.1|DHYD, LOC111593725|XP_023162471.2|DHYD
OG0001726	LOC6738922|XP_016032750.1|DSIM	LOC111592966|XP_023161226.1|DHYD
OG0001727	LOC6729123|XP_002104444.1|DSIM	LOC111605434|XP_023179718.1|DHYD
OG0001728	LOC6734055|XP_002081091.1|DSIM	LOC111603275|XP_023176559.1|DHYD
OG0001729	LOC6736168|XP_039147471.1|DSIM	LOC111605391|XP_023179655.2|DHYD
OG0001730	LOC6732049|XP_016024732.1|DSIM	LOC111602498|XP_023175337.2|DHYD
OG0001731	LOC6734262|XP_039148430.1|DSIM	LOC111595326|XP_023164751.2|DHYD
OG0001732	LOC6731177|XP_002078336.1|DSIM	LOC111602219|XP_023174965.1|DHYD
OG0001733	LOC6735525|XP_039147347.1|DSIM	LOC115483068|XP_030079787.1|DHYD, LOC111593181|XP_023161559.1|DHYD
