Orthogroup	DSIM.longest_only	DELE.longest_only
OG0001415	LOC27206172|XP_016027712.1|DSIM	LOC108144131|XP_017124264.1|DELE
OG0001416	LOC6731244|XP_002078403.1|DSIM	LOC108135188|XP_017111298.1|DELE
OG0001416	LOC27209274|XP_016029778.1|DSIM	LOC108145940|XP_017127137.1|DELE
OG0001417	LOC6725408|XP_002106424.1|DSIM	LOC108136663|XP_017113476.1|DELE
OG0001418	LOC6737340|XP_002084178.1|DSIM	LOC108150138|XP_017133595.1|DELE
OG0001418	LOC6737342|XP_002084180.2|DSIM	LOC108150378|XP_017134006.1|DELE
OG0001419	LOC6731506|XP_002078654.1|DSIM	LOC108149284|XP_017132217.1|DELE
OG0001419	LOC6731507|XP_002078655.1|DSIM	LOC108149279|XP_017132212.1|DELE, LOC108149262|XP_017132193.1|DELE
OG0001420	LOC6729126|XP_002104447.1|DSIM	LOC108148928|XP_017131733.1|DELE
OG0001421	LOC6728454|XP_002103799.1|DSIM	LOC108140596|XP_017118992.1|DELE
OG0001421	LOC6730776|XP_002077944.1|DSIM	LOC108148002|XP_017130319.1|DELE
OG0001422	LOC6736304|XP_002083188.2|DSIM	LOC108145737|XP_017126788.1|DELE
OG0001422	LOC6736305|XP_016029784.1|DSIM	LOC108146516|XP_017128041.1|DELE
OG0001423	LOC6727943|XP_002103298.1|DSIM	LOC108140409|XP_017118614.1|DELE
OG0001424	LOC6728221|XP_002103570.1|DSIM, LOC6728220|XP_002103569.1|DSIM	LOC108144842|XP_017125471.1|DELE
OG0001425	LOC27208082|XP_016028371.1|DSIM	LOC108139122|XP_017117227.1|DELE
OG0001426	LOC6730652|XP_002077823.1|DSIM	LOC108148062|XP_017130404.1|DELE
OG0001426	LOC6726043|XP_039152631.1|DSIM	LOC108136371|XP_017112973.1|DELE
OG0001427	LOC6739342|XP_002076252.1|DSIM	LOC108145424|XP_017126322.1|DELE
OG0001427	LOC6732358|XP_002079479.1|DSIM	LOC108138688|XP_017116524.1|DELE
OG0001428	LOC27208102|XP_016031861.1|DSIM	LOC108143188|XP_017122927.1|DELE
OG0001429	LOC6728144|XP_002103495.1|DSIM	LOC108139299|XP_017117486.1|DELE
OG0001430	LOC6728199|XP_016034840.1|DSIM	LOC108139217|XP_017117358.1|DELE
OG0001431	LOC6725501|XP_002106515.2|DSIM	LOC108136385|XP_017112986.1|DELE
OG0001432	LOC27207495|XP_016038516.1|DSIM	LOC108136492|XP_017113199.1|DELE
OG0001433	LOC6729158|XP_002104479.2|DSIM	LOC108137400|XP_017114548.1|DELE
OG0001434	LOC6725034|XP_016037996.1|DSIM	LOC108135911|XP_017112323.1|DELE
OG0001435	LOC6733493|XP_002080550.2|DSIM	LOC108145440|XP_017126356.1|DELE
OG0001436	LOC6729826|XP_002105129.1|DSIM	LOC108137167|XP_017114227.1|DELE
OG0001437	LOC6731490|XP_002078639.1|DSIM	LOC108149529|XP_017132650.1|DELE
OG0001438	LOC6729959|XP_002105253.1|DSIM	LOC108148766|XP_017131458.1|DELE
OG0001439	LOC6727276|XP_016033796.1|DSIM	LOC108140772|XP_017119249.1|DELE
OG0001440	LOC27207629|XP_016039281.1|DSIM	LOC108137079|XP_017114093.1|DELE
OG0001441	LOC27208149|XP_016040148.1|DSIM	LOC108147737|XP_017129957.1|DELE
OG0001442	LOC27206519|XP_016023866.1|DSIM	LOC108135189|XP_017111299.1|DELE
OG0001443	LOC6730192|XP_002105483.1|DSIM	LOC108148654|XP_017131274.1|DELE
OG0001444	LOC6728998|XP_016035661.1|DSIM	LOC108143990|XP_017124094.1|DELE
OG0001445	LOC6726676|XP_016033171.1|DSIM	LOC108141231|XP_017119975.1|DELE
OG0001446	LOC6729188|XP_016035835.1|DSIM	LOC108148679|XP_017131310.1|DELE
OG0001447	LOC6728466|XP_016035095.1|DSIM	LOC108140665|XP_017119096.1|DELE
OG0001448	LOC6730213|XP_016036969.1|DSIM	LOC108148784|XP_017131488.1|DELE
OG0001449	LOC6734710|XP_002081717.1|DSIM	LOC108141512|XP_017120430.1|DELE
OG0001450	LOC6731131|XP_002078289.1|DSIM	LOC108141588|XP_017120525.1|DELE
OG0001451	LOC6733325|XP_016026241.1|DSIM	LOC108147343|XP_017129259.1|DELE
OG0001452	LOC6735241|XP_039148107.1|DSIM	LOC108145442|XP_017126359.1|DELE
OG0001453	LOC6738939|XP_002085734.2|DSIM	LOC108142749|XP_017122264.1|DELE
OG0001454	LOC6727753|XP_002103115.3|DSIM	LOC108148334|XP_017130825.1|DELE
OG0001455	LOC6738410|XP_016032257.1|DSIM	LOC108146754|XP_017128373.1|DELE
OG0001456	LOC6733843|XP_039148468.1|DSIM	LOC108135007|XP_017111030.1|DELE
OG0001457	LOC6734261|XP_002081290.2|DSIM	LOC108144984|XP_017125626.1|DELE
OG0001458	LOC6734478|XP_016027605.1|DSIM	LOC108149686|XP_017132940.1|DELE
OG0001459	LOC6736943|XP_016030590.1|DSIM	LOC108142652|XP_017122142.1|DELE
OG0001460	LOC6733396|XP_016026317.1|DSIM	LOC108149611|XP_017132809.1|DELE
OG0001461	LOC6726455|XP_016040034.1|DSIM	LOC108134901|XP_017110896.1|DELE
OG0001462	LOC6736591|XP_016030187.1|DSIM	LOC108146074|XP_017127379.1|DELE
OG0001463	LOC6729642|XP_016036285.1|DSIM	LOC108148810|XP_017131532.1|DELE
OG0001464	LOC27209085|XP_016037727.1|DSIM	LOC108136290|XP_017112865.1|DELE
OG0001465	LOC27206620|XP_016026948.1|DSIM	LOC108143606|XP_017123618.1|DELE
OG0001466	LOC6732121|XP_002079253.1|DSIM	LOC108138267|XP_017115907.1|DELE
OG0001467	LOC6731971|XP_002079105.1|DSIM	LOC108134537|XP_017110373.1|DELE
OG0001468	LOC6737395|XP_016031143.1|DSIM	LOC108142839|XP_017122394.1|DELE
OG0001469	LOC6734441|XP_002081461.1|DSIM, LOC6729662|XP_002104968.3|DSIM	LOC108149754|XP_017133054.1|DELE
OG0001470	LOC6738791|XP_016032605.1|DSIM	LOC108142853|XP_017122410.1|DELE
OG0001471	LOC6736277|XP_016029763.1|DSIM	LOC108145847|XP_017126955.1|DELE
OG0001472	LOC6738358|XP_002085168.1|DSIM	LOC108146700|XP_017128253.1|DELE
OG0001473	LOC6726659|XP_002102070.1|DSIM	LOC108141022|XP_017119592.1|DELE
OG0001474	LOC6725269|XP_002106291.1|DSIM	LOC108141073|XP_017119727.1|DELE
OG0001475	LOC6733814|XP_016026786.1|DSIM	LOC108141417|XP_017120278.1|DELE
OG0001476	LOC6726358|XP_039152970.1|DSIM	LOC108136582|XP_017113383.1|DELE
OG0001477	LOC6730094|XP_016036862.1|DSIM	LOC108148863|XP_017131652.1|DELE
OG0001478	LOC6730461|XP_016022918.1|DSIM	LOC108137845|XP_017115259.1|DELE
OG0001480	LOC6730454|XP_002077635.1|DSIM	LOC108137842|XP_017115257.1|DELE
OG0001481	LOC6732944|XP_039154422.1|DSIM	LOC108141815|XP_017120880.1|DELE
OG0001482	LOC27206613|XP_016027953.1|DSIM	LOC108137990|XP_017115456.1|DELE, LOC108137919|XP_017115349.1|DELE
OG0001483	LOC27206663|XP_016025893.1|DSIM	LOC108136485|XP_017113192.1|DELE
OG0001484	LOC6739199|XP_039146934.1|DSIM	LOC108134680|XP_017110567.1|DELE
OG0001485	LOC6738616|XP_016032460.1|DSIM	LOC108146389|XP_017127872.1|DELE
OG0001486	LOC6731425|XP_002078577.2|DSIM	LOC108138913|XP_017116960.1|DELE
OG0001487	LOC27209180|XP_016022805.1|DSIM	LOC108134647|XP_017110529.1|DELE
OG0001488	LOC6734300|XP_016027360.1|DSIM	LOC108149044|XP_017131877.1|DELE
OG0001489	LOC6732875|XP_016025597.1|DSIM	LOC108138728|XP_017116583.1|DELE
OG0001490	LOC6730785|XP_016023198.1|DSIM	LOC108147826|XP_017130069.1|DELE
OG0001491	LOC6730698|XP_016023129.1|DSIM	LOC108147914|XP_017130166.1|DELE
OG0001492	LOC6734748|XP_016027955.1|DSIM	LOC108150693|XP_017134443.1|DELE
OG0001493	LOC27209374|XP_016040058.1|DSIM	LOC108134915|XP_017110917.1|DELE
OG0001495	LOC27206140|XP_016026457.1|DSIM	LOC108145466|XP_017126405.1|DELE
OG0001496	LOC6725388|XP_002106405.1|DSIM	LOC108138531|XP_017116282.1|DELE
OG0001497	LOC6733687|XP_016026656.1|DSIM	LOC108143591|XP_017123601.1|DELE
OG0001498	LOC6727073|XP_016033567.2|DSIM	LOC108141201|XP_017119935.1|DELE
OG0001500	LOC6735216|XP_016028496.1|DSIM	LOC108141596|XP_017120532.1|DELE
OG0001501	LOC6728444|XP_002103789.2|DSIM	LOC108135095|XP_017111157.1|DELE
OG0001502	LOC6734573|XP_016027692.1|DSIM	LOC108144564|XP_017125039.1|DELE
OG0001503	LOC6733354|XP_016026269.1|DSIM	LOC108149657|XP_017132888.1|DELE
OG0001504	LOC6725322|XP_039153644.1|DSIM	LOC108137576|XP_017114792.1|DELE
OG0001505	LOC6734891|XP_016028138.1|DSIM	LOC108144159|XP_017124292.1|DELE
OG0001506	LOC6734198|XP_016027229.1|DSIM	LOC108143448|XP_017123368.1|DELE
OG0001507	LOC6735640|XP_016028997.1|DSIM	LOC108143675|XP_017123675.1|DELE
OG0001508	LOC6735350|XP_016028683.1|DSIM	LOC108144979|XP_017125619.1|DELE
OG0001509	LOC6735604|XP_016028965.1|DSIM	LOC108141664|XP_017120627.1|DELE
OG0001510	LOC6731144|XP_002078302.1|DSIM	LOC108148269|XP_017130716.1|DELE
OG0001511	LOC6736184|XP_002083079.3|DSIM	LOC108141361|XP_017120171.1|DELE
OG0001512	LOC27208654|XP_016030773.1|DSIM	LOC108142877|XP_017122440.1|DELE
OG0001513	LOC6739169|XP_016033032.1|DSIM	LOC108134672|XP_017110558.1|DELE, LOC108136874|XP_017113810.1|DELE
OG0001515	LOC6740748|XP_016037607.1|DSIM	LOC108137250|XP_017114322.1|DELE
OG0001516	LOC6730240|XP_002105523.1|DSIM	LOC108148492|XP_017131016.1|DELE
OG0001517	LOC6729871|XP_002105174.1|DSIM	LOC108147120|XP_017128901.1|DELE
OG0001518	LOC6725461|XP_039152479.1|DSIM	LOC108136639|XP_017113447.1|DELE
OG0001519	LOC6727123|XP_016033598.2|DSIM	LOC108141249|XP_017119994.1|DELE
OG0001520	LOC6726896|XP_002102298.1|DSIM	LOC108148238|XP_017130643.1|DELE
OG0001520	LOC6726899|XP_002102301.1|DSIM	LOC108148318|XP_017130797.1|DELE
OG0001521	LOC6732840|XP_016025562.1|DSIM	LOC108138858|XP_017116867.1|DELE
OG0001522	LOC6732523|XP_039154459.1|DSIM	LOC108145625|XP_017126650.1|DELE, LOC108150410|XP_017134057.1|DELE
OG0001522	LOC27208599|XP_016023751.1|DSIM	LOC108150076|XP_017133527.1|DELE
OG0001523	LOC6735680|XP_016029047.2|DSIM, LOC6735679|XP_002082595.2|DSIM	LOC108149134|XP_017132029.1|DELE, LOC108149139|XP_017132034.1|DELE
OG0001524	LOC6734035|XP_002081071.2|DSIM	LOC108144126|XP_017124258.1|DELE
OG0001525	LOC27208820|XP_016038248.1|DSIM	LOC108141118|XP_017119825.1|DELE
OG0001526	LOC6725735|XP_002106736.1|DSIM	LOC108148125|XP_017130464.1|DELE
OG0001526	LOC6725734|XP_002106735.2|DSIM	LOC108148169|XP_017130558.1|DELE
OG0001527	LOC6740050|XP_016038715.1|DSIM, LOC27206571|XP_016038714.1|DSIM	LOC108137239|XP_017114308.1|DELE
OG0001529	LOC27208618|XP_039153236.1|DSIM, LOC120285618|XP_039154183.1|DSIM, LOC120285588|XP_039154155.1|DSIM, LOC120285592|XP_039154159.1|DSIM, LOC120285586|XP_039154153.1|DSIM, LOC120285589|XP_039154156.1|DSIM, LOC120285594|XP_039154161.1|DSIM, LOC120285598|XP_039154164.1|DSIM, LOC120285595|XP_039154162.1|DSIM, LOC120285596|XP_039154163.1|DSIM, LOC120285590|XP_039154157.1|DSIM, LOC120285593|XP_039154160.1|DSIM, LOC120285591|XP_039154158.1|DSIM, LOC120285587|XP_039154154.1|DSIM	LOC108149916|XP_017133318.1|DELE
OG0001530	LOC6731611|XP_002078751.1|DSIM	LOC108141774|XP_017120765.1|DELE
OG0001531	LOC6735212|XP_016028489.1|DSIM	LOC108150384|XP_017134011.1|DELE
OG0001534	LOC6725292|XP_039153486.1|DSIM	LOC108138497|XP_017116191.1|DELE
OG0001535	LOC6726561|XP_002107515.1|DSIM	LOC108144673|XP_017125224.1|DELE
OG0001536	LOC6726324|XP_016039880.1|DSIM	LOC108142446|XP_017121799.1|DELE
OG0001537	LOC6730469|XP_016022927.1|DSIM	LOC108137828|XP_017115242.1|DELE
OG0001538	LOC6725857|XP_039153816.1|DSIM	LOC108136228|XP_017112739.1|DELE
OG0001539	LOC6735860|XP_039147823.1|DSIM	LOC108143420|XP_017123313.1|DELE
OG0001540	LOC6740776|XP_016023292.1|DSIM	LOC108134728|XP_017110621.1|DELE
OG0001541	LOC6739129|XP_002085922.2|DSIM	LOC108143259|XP_017123059.1|DELE
OG0001542	LOC6728601|XP_016035231.1|DSIM	LOC108148333|XP_017130819.1|DELE
OG0001543	LOC6740171|XP_016039685.1|DSIM	LOC108147639|XP_017129783.1|DELE
OG0001544	LOC6725059|XP_039152542.1|DSIM	LOC108136521|XP_017113275.1|DELE
OG0001545	LOC6726613|XP_039153154.1|DSIM, LOC120285318|XP_039153151.1|DSIM	LOC108140936|XP_017119493.1|DELE
OG0001546	LOC6740416|XP_016040293.1|DSIM	LOC108140923|XP_017119475.1|DELE
OG0001547	LOC6725013|XP_039153990.1|DSIM	LOC108135885|XP_017112279.1|DELE
OG0001548	LOC6726145|XP_039154018.1|DSIM	LOC108137715|XP_017115087.1|DELE
OG0001549	LOC6732556|XP_039147045.1|DSIM	LOC108150462|XP_017134133.1|DELE
OG0001550	LOC6728661|XP_016035313.1|DSIM	LOC108140713|XP_017119164.1|DELE
OG0001551	LOC6729170|XP_016035825.1|DSIM	LOC108148628|XP_017131229.1|DELE
OG0001552	LOC6728818|XP_002104152.1|DSIM	LOC108143071|XP_017122773.1|DELE
OG0001553	LOC6725030|XP_016037985.1|DSIM	LOC108135937|XP_017112374.1|DELE
OG0001554	LOC6728630|XP_016035265.1|DSIM	LOC108135866|XP_017112257.1|DELE
OG0001555	LOC6732735|XP_016025467.1|DSIM	LOC108139048|XP_017117155.1|DELE
OG0001556	LOC6735067|XP_002082044.1|DSIM	LOC108137982|XP_017115442.1|DELE
OG0001557	LOC6725701|XP_002106704.1|DSIM	LOC108137708|XP_017115077.1|DELE
OG0001558	LOC6726081|XP_016039499.1|DSIM	LOC108134884|XP_017110870.1|DELE
OG0001559	LOC6729382|XP_016036023.1|DSIM	LOC108136943|XP_017113910.1|DELE
OG0001560	LOC6727147|XP_016033629.1|DSIM	LOC108141091|XP_017119779.1|DELE
OG0001561	LOC6727716|XP_016034291.1|DSIM	LOC108140752|XP_017119219.1|DELE
OG0001562	LOC27206999|XP_016023789.1|DSIM	LOC108135225|XP_017111343.1|DELE
OG0001563	LOC27206984|XP_016025855.1|DSIM	LOC108146894|XP_017128626.1|DELE
OG0001564	LOC6729005|XP_039151349.1|DSIM	LOC108143846|XP_017123887.1|DELE
OG0001565	LOC6728976|XP_039150804.1|DSIM	LOC108143871|XP_017123927.1|DELE
OG0001566	LOC6728595|XP_016035226.1|DSIM	LOC108140401|XP_017118599.1|DELE
OG0001567	LOC6739388|XP_002076290.1|DSIM	LOC108144854|XP_017125490.1|DELE
OG0001568	LOC6728097|XP_016034710.1|DSIM	LOC108139165|XP_017117269.1|DELE
OG0001569	LOC6728185|XP_002103534.1|DSIM	LOC108139346|XP_017117559.1|DELE
OG0001570	LOC6728230|XP_002103579.3|DSIM	LOC108135327|XP_017111508.1|DELE
OG0001571	LOC6731803|XP_016024487.1|DSIM	LOC108141685|XP_017120653.1|DELE
OG0001572	LOC6726122|XP_016039623.1|DSIM	LOC108141627|XP_017120585.1|DELE
OG0001573	LOC6736820|XP_016030472.1|DSIM	LOC108145946|XP_017127143.1|DELE
OG0001574	LOC6724763|XP_016037512.1|DSIM	LOC108137200|XP_017114278.1|DELE
OG0001575	LOC6729365|XP_016036001.1|DSIM	LOC108136771|XP_017113621.1|DELE
OG0001576	LOC6728555|XP_016035191.1|DSIM	LOC108137030|XP_017114019.1|DELE
OG0001577	LOC6730117|XP_016036878.1|DSIM	LOC108148787|XP_017131492.1|DELE
OG0001578	LOC6735123|XP_002082100.2|DSIM	LOC108139075|XP_017117191.1|DELE
OG0001579	LOC27207981|XP_016040090.1|DSIM	LOC108137653|XP_017114973.1|DELE
OG0001580	LOC6733904|XP_016026946.1|DSIM	LOC108143538|XP_017123523.1|DELE
OG0001581	LOC6725549|XP_039153936.1|DSIM	LOC108137269|XP_017114352.1|DELE
OG0001582	LOC6734175|XP_039147274.1|DSIM, LOC27207112|XP_039147277.1|DSIM	LOC108144871|XP_017125511.1|DELE
OG0001583	LOC6733442|XP_039148744.1|DSIM	LOC108149935|XP_017133340.1|DELE
OG0001584	LOC6736268|XP_002083152.1|DSIM	LOC108146376|XP_017127855.1|DELE
OG0001585	LOC6725696|XP_039153357.1|DSIM	LOC108137659|XP_017114982.1|DELE
OG0001586	LOC6737129|XP_016030762.1|DSIM	LOC108142782|XP_017122316.1|DELE
OG0001587	LOC6733142|XP_002080219.1|DSIM	LOC108137603|XP_017114863.1|DELE
OG0001588	LOC6733415|XP_002080472.1|DSIM	LOC108149671|XP_017132906.1|DELE
OG0001589	LOC27207463|XP_016025926.1|DSIM	LOC108134957|XP_017110968.1|DELE
OG0001590	LOC6735254|XP_016028585.1|DSIM	LOC108136812|XP_017113708.1|DELE, LOC108147041|XP_017128803.1|DELE
OG0001591	LOC6726142|XP_016039669.1|DSIM, LOC6725765|XP_002106764.2|DSIM, LOC6730041|XP_016036813.1|DSIM	LOC108148910|XP_017131715.1|DELE
OG0001592	LOC6732105|XP_016024769.1|DSIM	LOC108138098|XP_017115573.1|DELE
OG0001593	LOC6732094|XP_016024767.1|DSIM	LOC108138125|XP_017115647.1|DELE
OG0001594	LOC6730979|XP_039148785.1|DSIM	LOC108138629|XP_017116405.1|DELE
OG0001595	LOC6734004|XP_039147438.1|DSIM	LOC108144692|XP_017125253.1|DELE
OG0001596	LOC6732838|XP_002079951.2|DSIM	LOC108138922|XP_017116978.1|DELE
OG0001597	LOC27207476|XP_016022815.2|DSIM	LOC108135009|XP_017111032.1|DELE, LOC108135010|XP_017111033.1|DELE
OG0001598	LOC6732313|XP_016024974.1|DSIM	LOC108138781|XP_017116741.1|DELE
OG0001599	LOC6731269|XP_002078427.1|DSIM	LOC108150721|XP_017134507.1|DELE
OG0001600	LOC6732377|XP_016025029.1|DSIM	LOC108138823|XP_017116811.1|DELE
OG0001601	LOC6731168|XP_002078326.1|DSIM	LOC108148223|XP_017130631.1|DELE
OG0001602	LOC6731628|XP_016024312.1|DSIM	LOC108142093|XP_017121277.1|DELE
OG0001603	LOC6731647|XP_016024331.1|DSIM	LOC108141696|XP_017120668.1|DELE
OG0001604	LOC27206643|XP_039153757.1|DSIM	LOC108141059|XP_017119702.1|DELE
OG0001605	LOC6733562|XP_016026509.1|DSIM	LOC108145536|XP_017126524.1|DELE, LOC108146172|XP_017127600.1|DELE
OG0001606	LOC27206808|XP_016025960.1|DSIM	LOC108149206|XP_017132123.1|DELE
OG0001607	LOC6732548|XP_002079667.1|DSIM	LOC108150427|XP_017134074.1|DELE
OG0001608	LOC27207160|XP_002080157.1|DSIM	LOC108135282|XP_017111452.1|DELE
OG0001609	LOC6734607|XP_039147895.1|DSIM	LOC108144230|XP_017124396.1|DELE
OG0001610	LOC27208850|XP_016025614.1|DSIM	LOC108138978|XP_017117051.1|DELE
OG0001611	LOC6732994|XP_002080073.1|DSIM	LOC108141918|XP_017121031.1|DELE
OG0001612	LOC6731466|XP_002078617.1|DSIM	LOC108149243|XP_017132168.1|DELE
OG0001613	LOC27206551|XP_016024509.1|DSIM	LOC108142070|XP_017121245.1|DELE
OG0001614	LOC6733633|XP_016026593.1|DSIM	LOC108145527|XP_017126505.1|DELE
OG0001615	LOC27208639|XP_039148991.1|DSIM	LOC108149200|XP_017132114.1|DELE
OG0001616	LOC6732038|XP_016024727.1|DSIM	LOC108138291|XP_017115935.1|DELE
OG0001617	LOC6732865|XP_016025590.1|DSIM	LOC108138813|XP_017116796.1|DELE
OG0001618	LOC6731795|XP_002078930.2|DSIM	LOC108141749|XP_017120733.1|DELE
OG0001619	LOC6731594|XP_002078735.1|DSIM	LOC108141933|XP_017121059.1|DELE
OG0001620	LOC6735939|XP_002082849.1|DSIM	LOC108141529|XP_017120451.1|DELE
OG0001621	LOC6734696|XP_016027896.1|DSIM	LOC108141299|XP_017120053.1|DELE
OG0001622	LOC6725502|XP_016038644.1|DSIM	LOC108136455|XP_017113126.1|DELE
OG0001623	LOC6730466|XP_039146931.1|DSIM	LOC108137838|XP_017115253.1|DELE
OG0001624	LOC6731220|XP_016023763.1|DSIM	LOC108135299|XP_017111473.1|DELE
OG0001625	LOC6733091|XP_002080168.1|DSIM	LOC108135244|XP_017111396.1|DELE
OG0001626	LOC27209178|XP_016024053.1|DSIM	LOC108147811|XP_017130043.1|DELE
OG0001627	LOC6727997|XP_016034597.1|DSIM	LOC108148330|XP_017130817.1|DELE
OG0001628	LOC6729734|XP_002105040.1|DSIM	LOC108147078|XP_017128856.1|DELE
OG0001630	LOC6729364|XP_039151831.1|DSIM	LOC108137028|XP_017114016.1|DELE
OG0001631	LOC6726713|XP_016033191.1|DSIM	LOC108141196|XP_017119929.1|DELE
OG0001632	LOC6731690|XP_016024372.1|DSIM	LOC108142020|XP_017121184.1|DELE
OG0001633	LOC6728508|XP_016035148.1|DSIM	LOC108140620|XP_017119023.1|DELE
OG0001635	LOC6729689|XP_016036356.1|DSIM	LOC108147097|XP_017128872.1|DELE
OG0001636	LOC27209087|XP_016033535.1|DSIM	LOC108141002|XP_017119566.1|DELE
OG0001637	LOC6728803|XP_016035493.1|DSIM	LOC108142989|XP_017122649.1|DELE
OG0001638	LOC6725147|XP_002106173.1|DSIM, LOC6724944|XP_002105981.1|DSIM	LOC108136297|XP_017112871.1|DELE
OG0001639	LOC6733180|XP_002080256.1|DSIM	LOC108147594|XP_017129724.1|DELE
OG0001640	LOC27206457|XP_016033523.1|DSIM	LOC108141147|XP_017119861.1|DELE
OG0001641	LOC6728463|XP_016035085.1|DSIM	LOC108140541|XP_017118860.1|DELE
OG0001642	LOC6725421|XP_002106437.2|DSIM	LOC108136634|XP_017113442.1|DELE
OG0001643	LOC6731410|XP_002078562.1|DSIM	LOC108138274|XP_017115915.1|DELE
OG0001644	LOC6737945|XP_002084764.1|DSIM	LOC108146971|XP_017128717.1|DELE
OG0001645	LOC6735660|XP_002082578.1|DSIM	LOC108143644|XP_017123645.1|DELE, LOC108147085|XP_017128899.1|DELE
OG0001646	LOC6734866|XP_016028127.1|DSIM	LOC108144316|XP_017124505.1|DELE
OG0001647	LOC6733350|XP_039148143.1|DSIM	LOC108149589|XP_017132712.1|DELE
OG0001648	LOC6738036|XP_016031855.1|DSIM	LOC108143200|XP_017122942.1|DELE
OG0001649	LOC6734457|XP_016027579.1|DSIM	LOC108149794|XP_017133147.1|DELE
OG0001650	LOC6735238|XP_016028560.1|DSIM	LOC108143696|XP_017123711.1|DELE
OG0001651	LOC6735747|XP_016029114.1|DSIM	LOC108137552|XP_017114766.1|DELE
OG0001652	LOC6738518|XP_002085324.2|DSIM	LOC108135616|XP_017111920.1|DELE
OG0001653	LOC6739045|XP_002085839.1|DSIM	LOC108143228|XP_017123013.1|DELE
OG0001654	LOC6734944|XP_016028252.1|DSIM	LOC108144328|XP_017124526.1|DELE
OG0001655	LOC6733734|XP_002080780.1|DSIM	LOC108141351|XP_017120156.1|DELE
OG0001656	LOC6730779|XP_016023194.1|DSIM	LOC108147838|XP_017130082.1|DELE
OG0001657	LOC6738147|XP_002084960.1|DSIM	LOC108136153|XP_017112637.1|DELE
OG0001658	LOC6737725|XP_002084554.1|DSIM	LOC108142655|XP_017122145.1|DELE
OG0001659	LOC6737967|XP_016031712.1|DSIM	LOC108146799|XP_017128464.1|DELE
OG0001660	LOC6739602|XP_002076492.1|DSIM	LOC108145935|XP_017127128.1|DELE
OG0001661	LOC6728596|XP_016035227.1|DSIM	LOC108148414|XP_017130943.1|DELE
OG0001662	LOC6737231|XP_002084071.2|DSIM	LOC108147491|XP_017129535.1|DELE
OG0001663	LOC6728268|XP_016034901.1|DSIM	LOC108150039|XP_017133495.1|DELE
OG0001664	LOC6735253|XP_002082226.1|DSIM	LOC108147035|XP_017128783.1|DELE
OG0001666	LOC6730844|XP_002078008.1|DSIM	LOC108138808|XP_017116789.1|DELE
OG0001667	LOC6735019|XP_002082000.2|DSIM	LOC108144384|XP_017124648.1|DELE
OG0001668	LOC6736963|XP_002083810.3|DSIM	LOC108142389|XP_017121713.1|DELE
OG0001670	LOC6733196|XP_016026087.1|DSIM	LOC108136195|XP_017112686.1|DELE, LOC108135960|XP_017112401.1|DELE
OG0001671	LOC6740285|XP_002077162.2|DSIM	LOC108143171|XP_017122905.1|DELE
OG0001672	LOC6735072|XP_002082049.1|DSIM, LOC6735071|XP_002082048.1|DSIM, LOC6735070|XP_016028358.1|DSIM	LOC108137984|XP_017115445.1|DELE, LOC108137985|XP_017115446.1|DELE
OG0001673	LOC27209037|XP_016028958.1|DSIM	LOC108142139|XP_017121324.1|DELE
OG0001673	LOC27209202|XP_039148271.1|DSIM	LOC108142138|XP_017121323.1|DELE
OG0001674	LOC6728388|XP_002103736.1|DSIM	LOC108141566|XP_017120501.1|DELE
OG0001675	LOC6729666|XP_002104972.1|DSIM	LOC108147250|XP_017129137.1|DELE
OG0001675	LOC6729665|XP_002104971.1|DSIM	LOC108147248|XP_017129136.1|DELE
OG0001676	LOC27206711|XP_039148838.1|DSIM	LOC108145342|XP_017126220.1|DELE
OG0001676	LOC27208195|XP_039148842.1|DSIM	LOC108145341|XP_017126219.1|DELE
OG0001677	LOC6730680|XP_002077850.1|DSIM	LOC108147829|XP_017130073.1|DELE, LOC108147865|XP_017130112.1|DELE
OG0001678	LOC6726285|XP_016039786.1|DSIM	LOC108136225|XP_017112735.1|DELE
OG0001679	LOC6725238|XP_002106260.1|DSIM	LOC108141376|XP_017120206.1|DELE
OG0001680	LOC27209313|XP_016038432.1|DSIM	LOC108138547|XP_017116306.1|DELE
OG0001681	LOC6740045|XP_039153259.1|DSIM	LOC108137328|XP_017114447.1|DELE
OG0001682	LOC6726323|XP_016039879.1|DSIM	LOC108142443|XP_017121797.1|DELE
OG0001683	LOC6731501|XP_016024177.1|DSIM	LOC108149477|XP_017132580.1|DELE
OG0001684	LOC6739827|XP_016037276.1|DSIM	LOC108145285|XP_017126088.1|DELE
OG0001685	LOC6732499|XP_002079619.1|DSIM	LOC108150507|XP_017134212.1|DELE
OG0001686	LOC27207183|XP_039153699.1|DSIM, LOC6726378|XP_039153698.1|DSIM	LOC108136545|XP_017113333.1|DELE
OG0001687	LOC27206376|XP_016037527.1|DSIM	LOC108137090|XP_017114105.1|DELE
OG0001688	LOC6725232|XP_002106254.1|DSIM, LOC6725230|XP_039152811.1|DSIM	LOC108141127|XP_017119838.1|DELE, LOC108140643|XP_017119058.1|DELE
OG0001689	LOC6725711|XP_039153549.1|DSIM	LOC108137731|XP_017115119.1|DELE
OG0001690	LOC6739620|XP_016030577.1|DSIM	LOC108147559|XP_017129636.1|DELE
OG0001691	LOC6731406|XP_002078559.1|DSIM	LOC108138240|XP_017115860.1|DELE
OG0001692	LOC6727527|XP_016034103.2|DSIM	LOC108135755|XP_017112085.1|DELE
