Orthogroup	DSIM.longest_only	DSER.longest_only
OG0002917	LOC6734762|XP_002081765.1|DSIM	LOC110181506|XP_020804939.1|DSER
OG0002918	LOC6734739|XP_002081742.1|DSIM	LOC110182404|XP_020806105.1|DSER
OG0002919	LOC6735145|XP_002082122.1|DSIM	LOC110189436|XP_020815166.1|DSER
OG0002920	LOC6732504|XP_016025161.1|DSIM	LOC110181211|XP_020804552.1|DSER
OG0002921	LOC6739216|XP_016023565.1|DSIM	LOC110184887|XP_020809192.1|DSER
OG0002922	LOC6732988|XP_002080067.1|DSIM	LOC110184970|XP_020809277.1|DSER
OG0002923	LOC6739257|XP_016025668.1|DSIM	LOC110184989|XP_020809300.1|DSER
OG0002924	LOC6732987|XP_016025666.1|DSIM	LOC110184963|XP_020809270.1|DSER
OG0002925	LOC6736123|XP_016029512.1|DSIM	LOC110177795|XP_020800343.1|DSER, LOC110178431|XP_020801228.1|DSER
OG0002926	LOC6739213|XP_002076125.1|DSIM	LOC110182369|XP_020806069.1|DSER
OG0002927	LOC27208693|XP_016023532.1|DSIM	LOC110182318|XP_020806007.1|DSER
OG0002928	LOC27209467|XP_016025169.1|DSIM	LOC110181194|XP_020804535.1|DSER
OG0002929	LOC6730450|XP_016022914.1|DSIM	LOC110187597|XP_020812649.1|DSER
OG0002930	LOC6731434|XP_002078585.1|DSIM	LOC110176988|XP_020799156.1|DSER
OG0002931	LOC6731288|XP_016023856.1|DSIM	LOC110185645|XP_020810262.1|DSER
OG0002932	LOC6733834|XP_016026842.1|DSIM	LOC110178288|XP_020801018.1|DSER
OG0002933	LOC6733638|XP_016026598.1|DSIM	LOC110188989|XP_020814597.1|DSER
OG0002934	LOC6733630|XP_016026591.1|DSIM	LOC110176374|XP_020798360.1|DSER, LOC110188950|XP_020814549.1|DSER
OG0002935	LOC6732407|XP_016025073.1|DSIM	LOC110183118|XP_020806967.1|DSER
OG0002936	LOC6739468|XP_002076368.1|DSIM	LOC110191599|XP_020818144.1|DSER
OG0002937	LOC6733164|XP_016026039.1|DSIM	LOC110189388|XP_020815097.1|DSER
OG0002938	LOC6732632|XP_002079749.2|DSIM	LOC110187205|XP_020812264.1|DSER
OG0002939	LOC27206986|XP_016027001.1|DSIM	LOC110178590|XP_020801433.1|DSER
OG0002940	LOC6727877|XP_016034479.1|DSIM	LOC110191738|XP_020818327.1|DSER
OG0002941	LOC6733160|XP_002080236.1|DSIM	LOC110176564|XP_020798611.1|DSER
OG0002942	LOC6732947|XP_002080032.1|DSIM	LOC110176825|XP_020798935.1|DSER
OG0002943	LOC6732802|XP_016025512.1|DSIM	LOC110181391|XP_020804782.1|DSER
OG0002944	LOC6732801|XP_016025506.1|DSIM	LOC110181366|XP_020804749.1|DSER
OG0002945	LOC6732008|XP_039146995.1|DSIM	LOC110184007|XP_020808031.1|DSER
OG0002946	LOC6734716|XP_016027923.1|DSIM	LOC110176328|XP_020798307.1|DSER
OG0002947	LOC6732401|XP_016025058.1|DSIM	LOC110185980|XP_020810662.1|DSER
OG0002948	LOC6737862|XP_002084690.1|DSIM	LOC110177473|XP_020799873.1|DSER
OG0002949	LOC6739006|XP_016032833.1|DSIM	LOC110189864|XP_020815742.1|DSER
OG0002950	LOC6731240|XP_002078399.1|DSIM	LOC110183020|XP_020806867.1|DSER
OG0002951	LOC6731779|XP_016024473.1|DSIM	LOC110183342|XP_020807255.1|DSER
OG0002952	LOC6731033|XP_016023515.1|DSIM	LOC110182359|XP_020806058.1|DSER
OG0002953	LOC6732482|XP_016025126.1|DSIM	LOC110185562|XP_020810141.1|DSER
OG0002954	LOC6733161|XP_016026033.1|DSIM	LOC110176565|XP_020798613.1|DSER
OG0002955	LOC6734897|XP_016028172.1|DSIM	LOC110189441|XP_020815170.1|DSER
OG0002956	LOC6734660|XP_002081667.1|DSIM	LOC110178320|XP_020801089.1|DSER
OG0002957	LOC6735581|XP_002082501.2|DSIM	LOC110189726|XP_020815576.1|DSER
OG0002958	LOC6732946|XP_016025648.1|DSIM	LOC110176827|XP_020798937.1|DSER
OG0002959	LOC6732921|XP_016025642.1|DSIM	LOC110182701|XP_020806456.1|DSER, LOC110180313|XP_020803629.1|DSER
OG0002960	LOC6736690|XP_016030307.1|DSIM	LOC110183694|XP_020807692.1|DSER
OG0002961	LOC6734460|XP_016027582.1|DSIM	LOC110189534|XP_020815321.1|DSER
OG0002962	LOC6732810|XP_002079923.2|DSIM	LOC110181377|XP_020804766.1|DSER
OG0002963	LOC6731752|XP_016024425.1|DSIM	LOC110183339|XP_020807248.1|DSER
OG0002964	LOC6733667|XP_016026637.1|DSIM	LOC110188959|XP_020814557.1|DSER
OG0002965	LOC27206550|XP_039146916.1|DSIM	LOC110183272|XP_020807155.1|DSER
OG0002966	LOC6731195|XP_016023739.1|DSIM	LOC110183340|XP_020807254.1|DSER, LOC110185812|XP_020810476.1|DSER
OG0002967	LOC6736238|XP_002083132.1|DSIM	LOC110183642|XP_020807623.1|DSER
OG0002968	LOC6736237|XP_002083131.1|DSIM	LOC110183643|XP_020807624.1|DSER
OG0002969	LOC6731059|XP_016023578.1|DSIM	LOC110187397|XP_020812447.1|DSER
OG0002970	LOC27208442|XP_016023932.1|DSIM	LOC110180312|XP_020803627.1|DSER, LOC110182678|XP_020806424.1|DSER
OG0002971	LOC6731520|XP_002078668.1|DSIM	LOC110183855|XP_020807868.1|DSER
OG0002972	LOC6728473|XP_002103818.1|DSIM	LOC110186507|XP_020811361.1|DSER
OG0002973	LOC6733849|XP_016026863.1|DSIM	LOC110191623|XP_020818170.1|DSER
OG0002974	LOC6739593|XP_002076489.2|DSIM	LOC110183679|XP_020807675.1|DSER
OG0002975	LOC6730621|XP_002077799.3|DSIM	LOC110181304|XP_020804684.1|DSER
OG0002976	LOC6740009|XP_016038407.1|DSIM	LOC110183539|XP_020807498.1|DSER
OG0002977	LOC6734016|XP_039147375.1|DSIM	LOC110180269|XP_020803584.1|DSER
OG0002978	LOC6735994|XP_002082903.3|DSIM	LOC110191661|XP_020818218.1|DSER
OG0002979	LOC6733664|XP_002080711.3|DSIM	LOC110188983|XP_020814590.1|DSER
OG0002980	LOC6730428|XP_016022898.1|DSIM	LOC110178100|XP_020800768.1|DSER
OG0002981	LOC6731237|XP_002078396.1|DSIM	LOC110183023|XP_020806869.1|DSER
OG0002982	LOC6732300|XP_016024959.1|DSIM	LOC110186125|XP_020810834.1|DSER
OG0002983	LOC6736193|XP_039149706.1|DSIM	LOC110184506|XP_020808727.1|DSER
OG0002984	LOC6734428|XP_016029722.1|DSIM	LOC110179410|XP_020802595.1|DSER
OG0002985	LOC27208282|XP_016037301.1|DSIM	LOC110185409|XP_020809875.1|DSER
OG0002986	LOC6731806|XP_016024492.1|DSIM	LOC110183334|XP_020807243.1|DSER
OG0002987	LOC6732431|XP_002079552.1|DSIM	LOC110182377|XP_020806078.1|DSER
OG0002988	LOC6730487|XP_039154428.1|DSIM	LOC110178127|XP_020800808.1|DSER
OG0002989	LOC6737635|XP_002084467.1|DSIM	LOC110190248|XP_020816271.1|DSER
OG0002990	LOC6730641|XP_002077812.2|DSIM	LOC110182299|XP_020805978.1|DSER
OG0002991	LOC6734188|XP_016027198.1|DSIM	LOC110181830|XP_020805396.1|DSER
OG0002992	LOC6732522|XP_016025176.1|DSIM	LOC110181172|XP_020804506.1|DSER
OG0002993	LOC6736773|XP_002083629.1|DSIM	LOC110189986|XP_020815934.1|DSER
OG0002994	LOC6739208|XP_016023388.1|DSIM	LOC110187508|XP_020812561.1|DSER
OG0002995	LOC6730417|XP_002077598.1|DSIM	LOC110187507|XP_020812560.1|DSER
OG0002996	LOC6727587|XP_002102966.1|DSIM	LOC110188073|XP_020813283.1|DSER, LOC110188070|XP_020813279.1|DSER
OG0002997	LOC6724779|XP_016037536.2|DSIM	LOC110185512|XP_020810065.1|DSER
OG0002998	LOC6725598|XP_016038793.2|DSIM	LOC110182123|XP_020805795.1|DSER
OG0002999	LOC6739093|XP_016032933.1|DSIM	LOC110179813|XP_020803076.1|DSER
OG0003000	LOC6740328|XP_016033519.1|DSIM	LOC110177108|XP_020799312.1|DSER
OG0003001	LOC6735919|XP_016029274.1|DSIM	LOC110177026|XP_020799201.1|DSER
OG0003002	LOC6737365|XP_016031103.1|DSIM	LOC110190694|XP_020816966.1|DSER
OG0003003	LOC6735709|XP_016029082.1|DSIM	LOC110179525|XP_020802765.1|DSER
OG0003004	LOC6724851|XP_016037634.1|DSIM	LOC110179427|XP_020802616.1|DSER, LOC110179473|XP_020802702.1|DSER
OG0003005	LOC6725066|XP_016038043.1|DSIM	LOC110183054|XP_020806898.1|DSER
OG0003006	LOC6727825|XP_002103186.1|DSIM	LOC110177350|XP_020799701.1|DSER
OG0003007	LOC6726966|XP_002102368.1|DSIM	LOC110191752|XP_020818348.1|DSER
OG0003008	LOC27209110|XP_016037148.2|DSIM	LOC110186469|XP_020811315.1|DSER
OG0003009	LOC6739614|XP_002076506.1|DSIM	LOC110178635|XP_020801481.1|DSER
OG0003010	LOC6734912|XP_039147483.1|DSIM	LOC110180020|XP_020803279.1|DSER
OG0003011	LOC6735708|XP_016029078.1|DSIM	LOC110191776|XP_020818384.1|DSER
OG0003012	LOC6728020|XP_016034610.1|DSIM	LOC110187694|XP_020812788.1|DSER, LOC110187676|XP_020812759.1|DSER
OG0003013	LOC6740638|XP_039153700.1|DSIM	LOC110181486|XP_020804903.1|DSER
OG0003014	LOC6725528|XP_016038664.1|DSIM	LOC110184291|XP_020808434.1|DSER
OG0003015	LOC27208671|XP_016039595.1|DSIM	LOC110184593|XP_020808842.1|DSER
OG0003016	LOC6737988|XP_016031786.1|DSIM	LOC110191121|XP_020817529.1|DSER
OG0003017	LOC6726733|XP_002102144.1|DSIM	LOC110187730|XP_020812843.1|DSER
OG0003018	LOC6739681|XP_016036567.1|DSIM	LOC110177387|XP_020799749.1|DSER
OG0003019	LOC6737761|XP_016031538.1|DSIM	LOC110178995|XP_020801975.1|DSER
OG0003020	LOC6728010|XP_016034606.1|DSIM	LOC110188682|XP_020814145.1|DSER
OG0003021	LOC6727430|XP_002102811.1|DSIM	LOC110188292|XP_020813650.1|DSER
OG0003022	LOC6738340|XP_016032186.1|DSIM	LOC110188508|XP_020813901.1|DSER
OG0003023	LOC6726427|XP_016039989.1|DSIM	LOC110181763|XP_020805292.1|DSER
OG0003024	LOC6737987|XP_016031784.1|DSIM	LOC110191025|XP_020817402.1|DSER
OG0003025	LOC6726756|XP_002102165.1|DSIM	LOC110187821|XP_020812957.1|DSER
OG0003026	LOC27207044|XP_039150949.1|DSIM	LOC110187780|XP_020812910.1|DSER
OG0003027	LOC6727879|XP_002103234.1|DSIM	LOC110191740|XP_020818330.1|DSER
OG0003028	LOC27206274|XP_016030126.1|DSIM	LOC110185299|XP_020809709.1|DSER
OG0003029	LOC6734404|XP_002081424.1|DSIM	LOC110178757|XP_020801649.1|DSER
OG0003030	LOC6726827|XP_002102234.1|DSIM	LOC110177247|XP_020799551.1|DSER
OG0003031	LOC6726419|XP_016039984.2|DSIM, LOC120285397|XP_039154085.1|DSIM, LOC120285273|XP_039152665.1|DSIM	LOC110182090|XP_020805731.1|DSER
OG0003032	LOC6730791|XP_002077959.1|DSIM	LOC110185732|XP_020810376.1|DSER
OG0003033	LOC6736872|XP_002083725.1|DSIM	LOC110176169|XP_020798066.1|DSER
OG0003034	LOC6727887|XP_016034489.1|DSIM	LOC110191923|XP_020818583.1|DSER
OG0003035	LOC6730164|XP_002105455.2|DSIM	LOC110186738|XP_020811662.1|DSER
OG0003036	LOC6733192|XP_002080268.1|DSIM	LOC110189512|XP_020815280.1|DSER
OG0003037	LOC6738167|XP_002084980.1|DSIM	LOC110176218|XP_020798153.1|DSER
OG0003038	LOC6735804|XP_002082717.1|DSIM	LOC110179155|XP_020802206.1|DSER
OG0003039	LOC6731970|XP_002079104.1|DSIM	LOC110183161|XP_020807011.1|DSER
OG0003040	LOC6737460|XP_016031229.1|DSIM	LOC110190580|XP_020816828.1|DSER
OG0003041	LOC6736556|XP_016030134.1|DSIM	LOC110182772|XP_020806551.1|DSER
OG0003042	LOC6729314|XP_016035945.1|DSIM	LOC110190983|XP_020817350.1|DSER
OG0003043	LOC6728487|XP_002103832.1|DSIM	LOC110186867|XP_020811821.1|DSER
OG0003044	LOC6733569|XP_039148563.1|DSIM	LOC110182331|XP_020806025.1|DSER
OG0003045	LOC6729713|XP_002105019.1|DSIM	LOC110186208|XP_020810929.1|DSER
OG0003046	LOC6727864|XP_016034438.1|DSIM	LOC110191769|XP_020818370.1|DSER
OG0003047	LOC6727863|XP_002103218.1|DSIM	LOC110191770|XP_020818373.1|DSER
OG0003048	LOC6734531|XP_016027646.1|DSIM	LOC110190412|XP_020816577.1|DSER, LOC110187161|XP_020812232.1|DSER
OG0003049	LOC6728323|XP_002103672.1|DSIM	LOC110186710|XP_020811641.1|DSER
OG0003050	LOC6729725|XP_016036380.1|DSIM	LOC110186161|XP_020810871.1|DSER
OG0003051	LOC6736576|XP_002083438.1|DSIM	LOC110182771|XP_020806550.1|DSER
OG0003052	LOC6726959|XP_039151810.1|DSIM	LOC110191766|XP_020818368.1|DSER
OG0003053	LOC6727130|XP_016033602.1|DSIM	LOC110188472|XP_020813860.1|DSER
OG0003054	LOC6727134|XP_039151845.1|DSIM	LOC110185683|XP_020810312.1|DSER
OG0003055	LOC6729253|XP_016035906.2|DSIM	LOC110184309|XP_020808459.1|DSER
OG0003056	LOC6725442|XP_016038537.1|DSIM	LOC110175945|XP_020797790.1|DSER
OG0003057	LOC6739430|XP_016027532.1|DSIM	LOC110179267|XP_020802381.1|DSER
OG0003058	LOC6734841|XP_016028082.1|DSIM	LOC110177191|XP_020799449.1|DSER
OG0003059	LOC27207018|XP_016040015.1|DSIM	LOC110180082|XP_020803366.1|DSER
OG0003060	LOC6735953|XP_002082862.1|DSIM	LOC110191520|XP_020818047.1|DSER
OG0003061	LOC6725025|XP_002106056.2|DSIM	LOC110184381|XP_020808544.1|DSER, LOC110188634|XP_020814068.1|DSER
OG0003062	LOC6727290|XP_002102677.1|DSIM	LOC110177222|XP_020799501.1|DSER
OG0003063	LOC6739007|XP_016032836.1|DSIM	LOC110190426|XP_020816562.1|DSER
OG0003064	LOC6727802|XP_002103163.2|DSIM	LOC110189299|XP_020814992.1|DSER
OG0003065	LOC27209144|XP_039148712.1|DSIM	LOC110188773|XP_020814270.1|DSER
OG0003066	LOC27206448|XP_016034173.1|DSIM	LOC110188285|XP_020813641.1|DSER
OG0003067	LOC27207266|XP_016035156.1|DSIM	LOC110186464|XP_020811311.1|DSER
OG0003068	LOC6728482|XP_002103827.1|DSIM	LOC110186874|XP_020811830.1|DSER
OG0003069	LOC6734954|XP_039148316.1|DSIM	LOC110179264|XP_020802378.1|DSER
OG0003070	LOC6731626|XP_016024308.1|DSIM	LOC110183734|XP_020807739.1|DSER
OG0003071	LOC6738487|XP_016032330.1|DSIM	LOC110185219|XP_020809608.1|DSER
OG0003072	LOC6727478|XP_002102858.1|DSIM	LOC110188222|XP_020813525.1|DSER
OG0003073	LOC6727477|XP_016034065.1|DSIM	LOC110188223|XP_020813527.1|DSER
OG0003074	LOC6731064|XP_002078223.1|DSIM	LOC110187393|XP_020812443.1|DSER
OG0003075	LOC27207219|XP_016033089.1|DSIM	LOC110185388|XP_020809827.1|DSER
OG0003076	LOC6738048|XP_016031878.1|DSIM	LOC110182762|XP_020806535.1|DSER
OG0003077	LOC6727632|XP_039151875.1|DSIM	LOC110191257|XP_020817703.1|DSER
OG0003078	LOC6727962|XP_039150750.1|DSIM	LOC110191894|XP_020818538.1|DSER
OG0003079	LOC6729424|XP_016036065.1|DSIM	LOC110185474|XP_020809999.1|DSER
OG0003080	LOC6727895|XP_016034501.1|DSIM	LOC110191840|XP_020818466.1|DSER
OG0003081	LOC6728588|XP_002103929.1|DSIM	LOC110187818|XP_020812955.1|DSER
OG0003082	LOC6727231|XP_002102623.1|DSIM	LOC110187677|XP_020812762.1|DSER, LOC110187686|XP_020812777.1|DSER
OG0003083	LOC6729693|XP_016036358.1|DSIM	LOC110176439|XP_020798446.1|DSER
OG0003084	LOC6727041|XP_039150500.1|DSIM	LOC110191857|XP_020818495.1|DSER
OG0003085	LOC6727049|XP_016033536.1|DSIM	LOC110191839|XP_020818464.1|DSER
OG0003086	LOC6727226|XP_016033724.1|DSIM	LOC110187917|XP_020813081.1|DSER
OG0003087	LOC6737762|XP_039149908.1|DSIM	LOC110178993|XP_020801970.1|DSER
OG0003088	LOC6726754|XP_002102163.1|DSIM	LOC110188020|XP_020813203.1|DSER
OG0003089	LOC27209253|XP_039150650.1|DSIM	LOC110188184|XP_020813418.1|DSER
OG0003090	LOC6730031|XP_002105324.1|DSIM	LOC110186851|XP_020811798.1|DSER
OG0003091	LOC6728550|XP_002103895.1|DSIM	LOC110188310|XP_020813679.1|DSER
OG0003092	LOC6727225|XP_039151673.1|DSIM	LOC110187937|XP_020813111.1|DSER
OG0003093	LOC6734449|XP_016027572.1|DSIM	LOC110184114|XP_020808168.1|DSER
OG0003094	LOC6726057|XP_016039444.1|DSIM	LOC110187093|XP_020812156.1|DSER
OG0003095	LOC6726197|XP_002107172.1|DSIM	LOC110179090|XP_020802135.1|DSER
OG0003096	LOC6734794|XP_002081797.1|DSIM	LOC110186573|XP_020811486.1|DSER
OG0003097	LOC27207594|XP_016036983.1|DSIM	LOC110186768|XP_020811688.1|DSER
OG0003098	LOC6724890|XP_002105928.1|DSIM	LOC110179536|XP_020802774.1|DSER
OG0003099	LOC6727838|XP_002103197.1|DSIM	LOC110189655|XP_020815462.1|DSER
OG0003100	LOC6724901|XP_002105939.1|DSIM	LOC110184174|XP_020808243.1|DSER
OG0003101	LOC6727875|XP_016034475.1|DSIM	LOC110191931|XP_020818600.1|DSER
OG0003102	LOC6728462|XP_016035080.1|DSIM	LOC110188230|XP_020813542.1|DSER, LOC110188229|XP_020813538.1|DSER
OG0003103	LOC6728525|XP_002103870.1|DSIM	LOC110191186|XP_020817613.1|DSER
OG0003104	LOC6738646|XP_002085448.1|DSIM	LOC110177844|XP_020800446.1|DSER, LOC110185288|XP_020809696.1|DSER
OG0003105	LOC6724964|XP_002106000.1|DSIM	LOC110185966|XP_020810643.1|DSER, LOC110179438|XP_020802641.1|DSER
OG0003106	LOC6736005|XP_039147587.1|DSIM	LOC110191690|XP_020818265.1|DSER
OG0003107	LOC6725726|XP_002105707.2|DSIM	LOC110187063|XP_020812112.1|DSER
OG0003108	LOC6726135|XP_039153388.1|DSIM	LOC110181708|XP_020805215.1|DSER
OG0003109	LOC6725427|XP_002106443.1|DSIM	LOC110179712|XP_020802984.1|DSER
OG0003110	LOC6735593|XP_016028950.2|DSIM	LOC110177934|XP_020800575.1|DSER
OG0003111	LOC6725691|XP_016038954.2|DSIM	LOC110182180|XP_020805842.1|DSER
OG0003112	LOC27208007|XP_016034429.1|DSIM	LOC110191179|XP_020817603.1|DSER
OG0003114	LOC6734346|XP_039148789.1|DSIM	LOC110189277|XP_020814957.1|DSER
OG0003115	LOC6734958|XP_016028261.1|DSIM	LOC110190885|XP_020817202.1|DSER
OG0003116	LOC6735651|XP_016029007.2|DSIM	LOC110177817|XP_020800365.1|DSER
OG0003117	LOC6738767|XP_002085567.1|DSIM	LOC110189897|XP_020815816.1|DSER
OG0003118	LOC6737693|XP_016031461.1|DSIM	LOC110181230|XP_020804589.1|DSER
OG0003119	LOC6737691|XP_016031460.1|DSIM	LOC110181225|XP_020804579.1|DSER
OG0003120	LOC6735531|XP_016028872.1|DSIM	LOC110179336|XP_020802489.1|DSER
OG0003121	LOC6725640|XP_002106647.2|DSIM	LOC110181559|XP_020805004.1|DSER
OG0003122	LOC6735369|XP_002082316.3|DSIM	LOC110182859|XP_020806657.1|DSER
OG0003123	LOC6737997|XP_002084812.1|DSIM	LOC110188896|XP_020814477.1|DSER
OG0003124	LOC6735601|XP_039148275.1|DSIM	LOC110177719|XP_020800219.1|DSER
OG0003125	LOC6738024|XP_016031836.1|DSIM	LOC110177847|XP_020800449.1|DSER, LOC110185322|XP_020809747.1|DSER
OG0003126	LOC6735932|XP_039147296.1|DSIM	LOC110180886|XP_020804271.1|DSER
OG0003127	LOC6735931|XP_002082841.2|DSIM	LOC110178885|XP_020801821.1|DSER
OG0003128	LOC6738329|XP_016032175.1|DSIM	LOC110188392|XP_020813773.1|DSER
OG0003129	LOC6734722|XP_016027931.1|DSIM	LOC110176334|XP_020798315.1|DSER
OG0003130	LOC6734639|XP_016027808.1|DSIM	LOC110178356|XP_020801147.1|DSER
OG0003131	LOC6734761|XP_016027973.1|DSIM	LOC110181562|XP_020805013.1|DSER
OG0003132	LOC6729111|XP_002104432.1|DSIM	LOC110188625|XP_020814057.1|DSER
OG0003133	LOC6739512|XP_016029405.1|DSIM	LOC110191694|XP_020818268.1|DSER
OG0003134	LOC6734672|XP_002081679.1|DSIM	LOC110178237|XP_020800947.1|DSER
OG0003135	LOC6738841|XP_002085641.1|DSIM	LOC110184656|XP_020808916.1|DSER
OG0003136	LOC6738723|XP_039149220.1|DSIM	LOC110190113|XP_020816082.1|DSER
OG0003137	LOC6739383|XP_016027022.1|DSIM	LOC110179296|XP_020802440.1|DSER
OG0003138	LOC6736014|XP_016029399.1|DSIM	LOC110191683|XP_020818256.1|DSER
OG0003139	LOC6739072|XP_002085866.1|DSIM	LOC110177501|XP_020799913.1|DSER
OG0003140	LOC6735319|XP_002082270.1|DSIM	LOC110191411|XP_020817931.1|DSER
OG0003141	LOC6734118|XP_016027134.1|DSIM	LOC110178402|XP_020801200.1|DSER
OG0003142	LOC6734443|XP_016027566.1|DSIM	LOC110179273|XP_020802395.1|DSER
OG0003143	LOC27206259|XP_016030173.1|DSIM	LOC110182784|XP_020806569.1|DSER
OG0003144	LOC27206181|XP_039147650.1|DSIM	LOC110181223|XP_020804615.1|DSER
OG0003145	LOC6733356|XP_016026271.1|DSIM	LOC110189423|XP_020815145.1|DSER
OG0003146	LOC6734066|XP_016027069.1|DSIM	LOC110178524|XP_020801339.1|DSER
OG0003147	LOC6738076|XP_016031901.1|DSIM	LOC110176137|XP_020798032.1|DSER
OG0003148	LOC6738832|XP_002085632.1|DSIM	LOC110184616|XP_020808868.1|DSER
OG0003149	LOC27206956|XP_016037744.1|DSIM	LOC110181538|XP_020804979.1|DSER
OG0003150	LOC6736049|XP_016029446.1|DSIM	LOC110182788|XP_020806577.1|DSER
OG0003151	LOC6733047|XP_002080125.1|DSIM	LOC110187422|XP_020812471.1|DSER
OG0003152	LOC6734949|XP_002081946.1|DSIM	LOC110177344|XP_020799697.1|DSER
OG0003153	LOC6734585|XP_002081593.1|DSIM	LOC110177741|XP_020800257.1|DSER
OG0003154	LOC6727906|XP_016034524.1|DSIM	LOC110191863|XP_020818501.1|DSER
OG0003155	LOC6735360|XP_016028691.1|DSIM	LOC110182867|XP_020806669.1|DSER
OG0003156	LOC6735808|XP_016029190.1|DSIM	LOC110179207|XP_020802290.1|DSER
OG0003157	LOC6730828|XP_002077995.1|DSIM	LOC110187207|XP_020812266.1|DSER, LOC110179951|XP_020803198.1|DSER
OG0003158	LOC6735348|XP_016028680.1|DSIM	LOC110183103|XP_020806988.1|DSER
OG0003159	LOC6735240|XP_016028563.1|DSIM	LOC110177721|XP_020800221.1|DSER
OG0003160	LOC6739486|XP_016029043.1|DSIM	LOC110177727|XP_020800232.1|DSER
OG0003161	LOC6733914|XP_002080958.1|DSIM	LOC110189295|XP_020814985.1|DSER
OG0003162	LOC6733570|XP_002080625.1|DSIM	LOC110178574|XP_020801410.1|DSER
OG0003163	LOC6736321|XP_016029802.1|DSIM	LOC110188902|XP_020814482.1|DSER
OG0003164	LOC6733191|XP_002080267.1|DSIM	LOC110189509|XP_020815275.1|DSER
OG0003165	LOC6734851|XP_016028095.1|DSIM	LOC110176026|XP_020797899.1|DSER
OG0003166	LOC6735646|XP_002082564.2|DSIM	LOC110177743|XP_020800260.1|DSER
OG0003167	LOC6735219|XP_016028514.1|DSIM	LOC110184058|XP_020808094.1|DSER
OG0003168	LOC6728841|XP_016035525.1|DSIM	LOC110186939|XP_020811928.1|DSER
OG0003169	LOC27206567|XP_016025656.1|DSIM	LOC110187306|XP_020812354.1|DSER
OG0003170	LOC6734854|XP_016028109.1|DSIM	LOC110181167|XP_020804503.1|DSER
OG0003171	LOC6735657|XP_002082575.1|DSIM	LOC110177696|XP_020800179.1|DSER
OG0003172	LOC6728021|XP_016034613.1|DSIM	LOC110188119|XP_020813355.1|DSER
OG0003173	LOC6726795|XP_002102203.1|DSIM	LOC110177187|XP_020799441.1|DSER
OG0003174	LOC6728773|XP_002104108.1|DSIM	LOC110185363|XP_020809806.1|DSER
OG0003175	LOC6734728|XP_002081735.1|DSIM	LOC110176341|XP_020798322.1|DSER
OG0003176	LOC6730663|XP_002077833.1|DSIM	LOC110182256|XP_020805933.1|DSER, LOC110178434|XP_020801229.1|DSER
OG0003177	LOC120284192|XP_002082529.1|DSIM	LOC110187699|XP_020812793.1|DSER
OG0003178	LOC6735602|XP_002082522.1|DSIM	LOC110177714|XP_020800213.1|DSER
OG0003179	LOC6735606|XP_002082526.1|DSIM	LOC110177685|XP_020800166.1|DSER
OG0003180	LOC6734045|XP_016027054.1|DSIM	LOC110177989|XP_020800647.1|DSER
OG0003181	LOC6734435|XP_002081455.2|DSIM	LOC110179269|XP_020802391.1|DSER
OG0003182	LOC6735368|XP_016028696.1|DSIM	LOC110182857|XP_020806654.1|DSER
OG0003183	LOC6734328|XP_016027399.1|DSIM	LOC110184783|XP_020809114.1|DSER
OG0003184	LOC6737705|XP_002084537.1|DSIM	LOC110178922|XP_020801864.1|DSER
OG0003185	LOC6734283|XP_016027349.1|DSIM	LOC110189743|XP_020815604.1|DSER
OG0003186	LOC6735748|XP_002082661.1|DSIM	LOC110177270|XP_020799585.1|DSER
OG0003187	LOC6730974|XP_002078135.1|DSIM	LOC110187295|XP_020812343.1|DSER
OG0003188	LOC6727606|XP_002102985.3|DSIM	LOC110190463|XP_020816630.1|DSER
OG0003189	LOC6738873|XP_016032692.1|DSIM	LOC110184627|XP_020808884.1|DSER
OG0003190	LOC6734939|XP_002081936.1|DSIM	LOC110191602|XP_020818150.1|DSER
OG0003191	LOC6737844|XP_002084672.2|DSIM	LOC110190490|XP_020816665.1|DSER
OG0003192	LOC6738007|XP_016031800.1|DSIM	LOC110189874|XP_020815774.1|DSER
OG0003193	LOC27208636|XP_016023612.1|DSIM	LOC110187435|XP_020812485.1|DSER
OG0003194	LOC6738071|XP_016031898.1|DSIM	LOC110176154|XP_020798049.1|DSER
OG0003195	LOC6728846|XP_002104180.1|DSIM	LOC110186922|XP_020811905.1|DSER
OG0003196	LOC6738757|XP_002085557.1|DSIM	LOC110178904|XP_020801840.1|DSER
OG0003197	LOC6738062|XP_016031881.1|DSIM	LOC110176272|XP_020798245.1|DSER
OG0003198	LOC6731251|XP_002078410.1|DSIM	LOC110186032|XP_020810728.1|DSER
OG0003199	LOC6734399|XP_016029662.1|DSIM	LOC110178715|XP_020801578.1|DSER
OG0003200	LOC6739276|XP_039147487.1|DSIM	LOC110189464|XP_020815200.1|DSER
OG0003201	LOC6734397|XP_039147827.1|DSIM	LOC110179285|XP_020802433.1|DSER
OG0003202	LOC6737221|XP_016030926.1|DSIM	LOC110189056|XP_020814682.1|DSER
OG0003203	LOC6734568|XP_016027682.1|DSIM	LOC110177661|XP_020800133.1|DSER
OG0003204	LOC6727173|XP_016033669.1|DSIM	LOC110188261|XP_020813607.1|DSER
OG0003205	LOC6735954|XP_002082863.1|DSIM	LOC110191488|XP_020818012.1|DSER
OG0003206	LOC6733708|XP_002080755.1|DSIM	LOC110176961|XP_020799126.1|DSER
