Orthogroup	DSIM.longest_only	DVIR.longest_only
OG0002158	LOC6735144|XP_002082121.1|DSIM	LOC6626071|XP_015029587.1|DVIR
OG0002159	LOC6735868|XP_016029230.1|DSIM	LOC6626895|XP_002050817.1|DVIR
OG0002160	LOC6727176|XP_002102568.3|DSIM	LOC6630552|XP_032295302.1|DVIR
OG0002161	LOC6727507|XP_002102887.1|DSIM	LOC6631150|XP_002054253.1|DVIR
OG0002162	LOC6728669|XP_016035328.1|DSIM	LOC6631254|XP_015027358.1|DVIR
OG0002163	LOC6725200|XP_002106223.1|DSIM	LOC6633681|XP_002057286.2|DVIR, LOC6623976|XP_002047394.1|DVIR
OG0002164	LOC6729638|XP_016036280.1|DSIM	LOC6632752|XP_002056475.1|DVIR
OG0002165	LOC6732579|XP_002079698.1|DSIM	LOC6630211|XP_002053714.1|DVIR
OG0002166	LOC6732140|XP_002079272.2|DSIM	LOC6627363|XP_002051670.1|DVIR
OG0002167	LOC6735226|XP_002082199.1|DSIM	LOC6635352|XP_002058898.1|DVIR
OG0002168	LOC6735949|XP_039148019.1|DSIM	LOC116651107|XP_032292837.1|DVIR, LOC6626797|XP_002049948.2|DVIR
OG0002169	LOC6737480|XP_002084316.1|DSIM	LOC6622909|XP_002047074.1|DVIR
OG0002170	LOC6724690|XP_016037213.1|DSIM	LOC6636192|XP_002059738.1|DVIR
OG0002171	LOC27208656|XP_016035960.1|DSIM	LOC6631188|XP_002054833.1|DVIR
OG0002172	LOC6729200|XP_039151399.1|DSIM	LOC6630961|XP_002054738.1|DVIR
OG0002173	LOC6731901|XP_002079036.1|DSIM	LOC6629109|XP_002052603.1|DVIR
OG0002174	LOC6728087|XP_002103439.2|DSIM	LOC6630756|XP_002054495.1|DVIR
OG0002175	LOC6728088|XP_002103440.2|DSIM	LOC6630755|XP_002054494.1|DVIR
OG0002176	LOC6727498|XP_002102878.1|DSIM	LOC6631181|XP_002053236.1|DVIR
OG0002177	LOC6727800|XP_016034388.1|DSIM	LOC6630372|XP_002054347.1|DVIR
OG0002178	LOC6729830|XP_039151126.1|DSIM	LOC6630849|XP_015027057.1|DVIR
OG0002179	LOC6729552|XP_016036221.1|DSIM	LOC6630295|XP_002052947.2|DVIR
OG0002180	LOC6730212|XP_016036962.1|DSIM	LOC6632798|XP_002056114.3|DVIR
OG0002181	LOC6725560|XP_016038684.1|DSIM	LOC6632209|XP_002055523.1|DVIR
OG0002182	LOC6727155|XP_016033639.1|DSIM	LOC6634890|XP_015024853.1|DVIR
OG0002183	LOC6735237|XP_039147537.1|DSIM	LOC6635358|XP_002058904.1|DVIR
OG0002184	LOC6728136|XP_002103487.2|DSIM	LOC6630008|XP_002054770.1|DVIR
OG0002185	LOC6727973|XP_016034565.1|DSIM	LOC6633080|XP_002055958.2|DVIR
OG0002186	LOC6731153|XP_002078311.1|DSIM	LOC6627578|XP_002051391.1|DVIR
OG0002187	LOC6729112|XP_002104433.1|DSIM	LOC6635187|XP_002058386.1|DVIR
OG0002188	LOC6735997|XP_016029372.1|DSIM	LOC6625790|XP_032292638.1|DVIR
OG0002189	LOC27206978|XP_039150284.1|DSIM	LOC26531700|XP_015027924.1|DVIR
OG0002190	LOC6729313|XP_002104630.1|DSIM	LOC6630253|XP_002053767.1|DVIR
OG0002191	LOC6738903|XP_002085698.1|DSIM	LOC6622313|XP_002048080.1|DVIR
OG0002192	LOC6738582|XP_002085386.1|DSIM	LOC6624612|XP_002048264.1|DVIR
OG0002193	LOC6728649|XP_002103989.2|DSIM	LOC6631138|XP_002053034.1|DVIR
OG0002194	LOC6729856|XP_002105159.1|DSIM	LOC6632310|XP_002055999.1|DVIR
OG0002195	LOC6729341|XP_016035982.1|DSIM	LOC6634854|XP_002058644.1|DVIR
OG0002196	LOC6728616|XP_002103957.2|DSIM	LOC6629731|XP_002053607.1|DVIR
OG0002197	LOC6736199|XP_002083094.1|DSIM	LOC6622573|XP_002046440.3|DVIR, LOC116650597|XP_032290572.1|DVIR
OG0002198	LOC6727135|XP_039151853.1|DSIM	LOC6632743|XP_032289508.1|DVIR
OG0002199	LOC6728962|XP_002104290.1|DSIM	LOC6631217|XP_002053960.1|DVIR
OG0002200	LOC6740526|XP_002077352.2|DSIM	LOC6629698|XP_002052956.1|DVIR
OG0002202	LOC27206314|XP_016034787.1|DSIM	LOC6634848|XP_032295190.1|DVIR
OG0002203	LOC6728084|XP_016034708.1|DSIM	LOC6630351|XP_032295456.1|DVIR
OG0002204	LOC6729515|XP_016036188.1|DSIM	LOC6631146|XP_002054249.1|DVIR
OG0002205	LOC6728242|XP_002103591.1|DSIM	LOC6632422|XP_002056094.1|DVIR
OG0002206	LOC6729146|XP_016035793.1|DSIM	LOC6632381|XP_032289422.1|DVIR
OG0002207	LOC27206425|XP_016036694.1|DSIM	LOC6634938|XP_002058708.2|DVIR
OG0002208	LOC6729930|XP_016036692.1|DSIM	LOC6634934|XP_002058704.1|DVIR
OG0002209	LOC6725287|XP_002106308.2|DSIM	LOC6633415|XP_002056814.1|DVIR
OG0002210	LOC6726894|XP_016033404.2|DSIM	LOC6630804|XP_015026964.1|DVIR
OG0002211	LOC6728231|XP_016034868.1|DSIM	LOC6632236|XP_002056085.1|DVIR
OG0002212	LOC6727503|XP_002102883.1|DSIM	LOC6632549|XP_002055828.1|DVIR
OG0002213	LOC6726990|XP_002102391.1|DSIM	LOC6629314|XP_002053533.1|DVIR
OG0002214	LOC6728994|XP_016035659.1|DSIM	LOC6630950|XP_002053940.3|DVIR
OG0002215	LOC6728055|XP_039150741.1|DSIM	LOC6630827|XP_032296148.1|DVIR
OG0002216	LOC6730075|XP_002105368.1|DSIM	LOC6626204|XP_002049790.1|DVIR
OG0002217	LOC6728070|XP_016034688.1|DSIM	LOC6630403|XP_002054268.1|DVIR
OG0002218	LOC120285356|XP_039153572.1|DSIM, LOC27206592|XP_016039407.1|DSIM	LOC6633846|XP_002057198.1|DVIR
OG0002219	LOC6728216|XP_016034855.1|DSIM	LOC6633129|XP_002056072.2|DVIR
OG0002220	LOC6728215|XP_016034854.2|DSIM	LOC6633128|XP_002056071.2|DVIR
OG0002221	LOC6737456|XP_016031225.1|DSIM	LOC6623193|XP_032291353.1|DVIR
OG0002222	LOC6736086|XP_016029483.1|DSIM	LOC6626423|XP_002050367.1|DVIR
OG0002223	LOC6734758|XP_039148130.1|DSIM	LOC6636319|XP_032292053.1|DVIR
OG0002224	LOC6739296|XP_039148670.1|DSIM	LOC6626188|XP_032292180.1|DVIR
OG0002225	LOC6737158|XP_016030815.1|DSIM	LOC6623942|XP_032290647.1|DVIR
OG0002226	LOC6733250|XP_002080313.1|DSIM	LOC6626479|XP_002050464.1|DVIR
OG0002227	LOC6733850|XP_039148574.1|DSIM	LOC6625061|XP_032291796.1|DVIR
OG0002228	LOC6733516|XP_039147778.1|DSIM	LOC6627283|XP_002049625.1|DVIR
OG0002229	LOC6736101|XP_016029492.1|DSIM	LOC6626985|XP_015029593.1|DVIR
OG0002230	LOC6734216|XP_016027261.1|DSIM	LOC6636411|XP_015023923.1|DVIR, LOC116649746|XP_032292217.1|DVIR
OG0002231	LOC6739284|XP_002076191.3|DSIM	LOC6624866|XP_002048885.1|DVIR
OG0002232	LOC6735471|XP_002082410.2|DSIM	LOC6626278|XP_002050165.1|DVIR
OG0002233	LOC6737830|XP_016031605.1|DSIM	LOC6624109|XP_002047132.2|DVIR
OG0002235	LOC6735690|XP_016029068.1|DSIM	LOC6625800|XP_032291862.1|DVIR
OG0002236	LOC6735986|XP_016029348.1|DSIM	LOC6625978|XP_002049993.1|DVIR
OG0002237	LOC6735996|XP_016029370.1|DSIM	LOC6635397|XP_002058840.1|DVIR
OG0002238	LOC6733275|XP_016026166.1|DSIM	LOC6625720|XP_015030021.1|DVIR
OG0002239	LOC6734195|XP_002081224.1|DSIM	LOC6626218|XP_002050746.1|DVIR
OG0002240	LOC6735675|XP_016029046.1|DSIM	LOC6625868|XP_002050789.1|DVIR
OG0002241	LOC6737431|XP_016031204.1|DSIM	LOC6622463|XP_032291045.1|DVIR
OG0002242	LOC6737281|XP_039149424.1|DSIM	LOC6624361|XP_032290406.1|DVIR
OG0002243	LOC6727346|XP_002102731.1|DSIM	LOC6630396|XP_002054004.1|DVIR
OG0002244	LOC6737613|XP_039149898.1|DSIM	LOC6623800|XP_002047364.1|DVIR
OG0002245	LOC6737180|XP_016030868.1|DSIM	LOC6623941|XP_002048294.1|DVIR
OG0002246	LOC6733278|XP_016026168.1|DSIM	LOC6625722|XP_032291755.1|DVIR
OG0002247	LOC27207209|XP_016029302.1|DSIM	LOC116651108|XP_032292838.1|DVIR, LOC26530812|XP_015030250.2|DVIR
OG0002248	LOC6736763|XP_039149400.1|DSIM	LOC6624262|XP_002046345.1|DVIR
OG0002249	LOC6737259|XP_016030970.1|DSIM	LOC6624459|XP_002046587.1|DVIR
OG0002250	LOC6735455|XP_002082395.2|DSIM	LOC6635890|XP_032291823.1|DVIR
OG0002251	LOC6735452|XP_016028760.1|DSIM	LOC6635893|XP_032291831.1|DVIR
OG0002252	LOC6735434|XP_016028738.1|DSIM	LOC6635816|XP_002059439.2|DVIR
OG0002253	LOC27208013|XP_016029476.1|DSIM	LOC26531451|XP_032291885.1|DVIR, LOC116650363|XP_032289761.1|DVIR
OG0002254	LOC6729473|XP_016036146.1|DSIM	LOC6631021|XP_002053826.1|DVIR
OG0002255	LOC6726447|XP_002107404.1|DSIM	LOC6634678|XP_002057994.1|DVIR
OG0002256	LOC6733902|XP_016026944.1|DSIM	LOC6626553|XP_032292560.1|DVIR
OG0002257	LOC6733970|XP_016027008.1|DSIM	LOC6636401|XP_032292991.1|DVIR, LOC116649742|XP_032292211.1|DVIR
OG0002258	LOC6737065|XP_002083912.2|DSIM	LOC6623085|XP_002046860.1|DVIR
OG0002259	LOC27206398|XP_016039496.1|DSIM	LOC6636518|XP_002060008.1|DVIR
OG0002260	LOC6738737|XP_039149143.1|DSIM	LOC6623074|XP_002048501.1|DVIR
OG0002261	LOC6738715|XP_002085516.1|DSIM	LOC6622893|XP_002047551.1|DVIR
OG0002262	LOC6733756|XP_016026710.1|DSIM	LOC6625927|XP_002049297.2|DVIR
OG0002263	LOC6738247|XP_016032128.1|DSIM	LOC6624228|XP_002046537.1|DVIR
OG0002264	LOC6736087|XP_002082988.2|DSIM	LOC6626422|XP_032292315.1|DVIR
OG0002265	LOC6737567|XP_002084400.1|DSIM	LOC6624019|XP_002046274.3|DVIR
OG0002266	LOC6738772|XP_016032590.1|DSIM	LOC6622661|XP_002048145.1|DVIR
OG0002267	LOC6737361|XP_002084199.1|DSIM	LOC6623557|XP_002046799.1|DVIR
OG0002268	LOC6738984|XP_002085779.1|DSIM	LOC6624415|XP_002047167.2|DVIR
OG0002269	LOC6734653|XP_016027824.1|DSIM	LOC6635935|XP_002059374.2|DVIR
OG0002270	LOC6734697|XP_039147334.1|DSIM	LOC6624983|XP_002050663.1|DVIR
OG0002271	LOC6737373|XP_016031114.1|DSIM	LOC6624113|XP_032291245.1|DVIR
OG0002272	LOC6736381|XP_039150167.1|DSIM	LOC6622054|XP_002046380.1|DVIR
OG0002273	LOC6738209|XP_016032042.1|DSIM	LOC6624476|XP_032289890.1|DVIR
OG0002274	LOC6739671|XP_016032909.1|DSIM	LOC6624237|XP_032290937.1|DVIR
OG0002275	LOC6738431|XP_002085240.1|DSIM	LOC6624314|XP_002046608.1|DVIR
OG0002276	LOC6736352|XP_016029834.1|DSIM	LOC6622911|XP_032290373.1|DVIR
OG0002277	LOC27206733|XP_039150054.1|DSIM	LOC6622850|XP_002046490.1|DVIR
OG0002278	LOC6736874|XP_002083727.1|DSIM	LOC6623905|XP_002047374.1|DVIR
OG0002279	LOC6737402|XP_002084240.3|DSIM	LOC6622863|XP_002047729.1|DVIR
OG0002280	LOC6738391|XP_016032222.1|DSIM	LOC6622432|XP_032291143.1|DVIR
OG0002281	LOC6738382|XP_002085191.1|DSIM	LOC6622656|XP_002047021.1|DVIR
OG0002282	LOC6736627|XP_039149247.1|DSIM	LOC6622238|XP_002046364.1|DVIR
OG0002283	LOC6739499|XP_016029249.1|DSIM	LOC6636324|XP_002059884.2|DVIR
OG0002284	LOC6739320|XP_002080540.1|DSIM	LOC6626310|XP_002050389.1|DVIR
OG0002285	LOC6725345|XP_039153480.1|DSIM	LOC6636011|XP_002059511.1|DVIR
OG0002286	LOC6735814|XP_002082724.1|DSIM	LOC6626596|XP_002049032.2|DVIR
OG0002287	LOC6734698|XP_016027898.1|DSIM	LOC6624984|XP_032291922.1|DVIR
OG0002288	LOC6737372|XP_016031111.1|DSIM	LOC6624139|XP_002047865.2|DVIR
OG0002289	LOC6737303|XP_002084143.1|DSIM	LOC6623221|XP_002046743.2|DVIR, LOC6623251|XP_002046745.1|DVIR
OG0002290	LOC6731178|XP_002078337.1|DSIM	LOC6628971|XP_002051363.1|DVIR
OG0002291	LOC6739288|XP_016026301.1|DSIM	LOC6635939|XP_032291551.1|DVIR
OG0002292	LOC6733280|XP_016026174.1|DSIM	LOC6635956|XP_032292235.1|DVIR
OG0002293	LOC6733145|XP_016026016.1|DSIM	LOC6626122|XP_002050029.2|DVIR
OG0002294	LOC6728950|XP_002104278.1|DSIM	LOC6632783|XP_002055865.1|DVIR
OG0002295	LOC6731303|XP_016023871.1|DSIM	LOC6627602|XP_015028027.2|DVIR
OG0002296	LOC6731644|XP_039147065.1|DSIM	LOC6633964|XP_002057766.2|DVIR
OG0002297	LOC6728005|XP_039151004.1|DSIM	LOC6630203|XP_002053706.1|DVIR
OG0002298	LOC6736008|XP_016029384.1|DSIM	LOC6625548|XP_002049983.1|DVIR
OG0002299	LOC6739374|XP_002076283.1|DSIM	LOC6635913|XP_002059291.1|DVIR
OG0002300	LOC6731099|XP_016023627.1|DSIM	LOC6627945|XP_032293516.1|DVIR
OG0002301	LOC6733085|XP_016025792.1|DSIM	LOC6628213|XP_032293508.1|DVIR
OG0002302	LOC6733096|XP_002080173.2|DSIM	LOC6629194|XP_032293634.1|DVIR
OG0002303	LOC6724793|XP_016037571.1|DSIM	LOC6636013|XP_002059513.1|DVIR
OG0002304	LOC6732378|XP_016025032.1|DSIM	LOC6628577|XP_002051511.1|DVIR
OG0002305	LOC6738846|XP_002085646.2|DSIM	LOC6624224|XP_002047607.1|DVIR
OG0002306	LOC6731522|XP_039148097.1|DSIM	LOC6634379|XP_002057573.3|DVIR
OG0002307	LOC6730614|XP_016023051.1|DSIM	LOC6628443|XP_002052228.2|DVIR
OG0002308	LOC6731646|XP_002078786.1|DSIM	LOC6634031|XP_002057768.1|DVIR
OG0002309	LOC27207015|XP_016023586.1|DSIM	LOC6628100|XP_002052424.1|DVIR
OG0002310	LOC6733057|XP_016025738.1|DSIM	LOC6628028|XP_032293906.1|DVIR
OG0002311	LOC6732854|XP_039149814.1|DSIM	LOC6628327|XP_015028059.1|DVIR
OG0002312	LOC6732193|XP_016024876.1|DSIM	LOC6634330|XP_002057683.1|DVIR
OG0002313	LOC6734501|XP_016027626.1|DSIM	LOC6626623|XP_002049699.2|DVIR
OG0002314	LOC6733561|XP_002080616.3|DSIM	LOC6626806|XP_002050923.1|DVIR
OG0002315	LOC6734076|XP_016027074.1|DSIM	LOC6624831|XP_032292938.1|DVIR
OG0002316	LOC6731926|XP_016024596.1|DSIM	LOC6627974|XP_032294633.1|DVIR
OG0002317	LOC6738112|XP_016031944.1|DSIM	LOC6622655|XP_015031427.1|DVIR
OG0002318	LOC6732710|XP_002079824.1|DSIM	LOC6628661|XP_002051817.1|DVIR
OG0002319	LOC6732168|XP_016024858.1|DSIM	LOC6634362|XP_002057703.1|DVIR
OG0002320	LOC6735470|XP_016028775.1|DSIM	LOC6626277|XP_002050164.1|DVIR
OG0002321	LOC6739417|XP_016027109.1|DSIM	LOC6625950|XP_032292975.1|DVIR
OG0002322	LOC6733074|XP_002080151.2|DSIM	LOC6634055|XP_032293582.1|DVIR
OG0002323	LOC6733041|XP_002080120.1|DSIM	LOC6635638|XP_002059243.1|DVIR
OG0002324	LOC6738719|XP_016032535.1|DSIM	LOC6622062|XP_002047554.2|DVIR
OG0002325	LOC6737600|XP_016031386.1|DSIM	LOC6623601|XP_002047799.2|DVIR
OG0002326	LOC6737602|XP_016031387.1|DSIM	LOC6623534|XP_015031376.1|DVIR
OG0002328	LOC6732879|XP_016025605.1|DSIM	LOC6628299|XP_002051184.1|DVIR
OG0002329	LOC6730534|XP_016022989.1|DSIM	LOC6628256|XP_002052935.1|DVIR
OG0002330	LOC6730537|XP_002077716.1|DSIM	LOC116649761|XP_032294345.1|DVIR
OG0002331	LOC6740214|XP_002077093.1|DSIM	LOC6631879|XP_002054972.1|DVIR
OG0002332	LOC6736542|XP_002083412.2|DSIM	LOC6622348|XP_002047742.1|DVIR
OG0002333	LOC6736147|XP_016029533.1|DSIM	LOC6627257|XP_032291711.1|DVIR
OG0002334	LOC6731120|XP_016023662.1|DSIM	LOC6628590|XP_002051483.2|DVIR
OG0002335	LOC6733623|XP_016026585.1|DSIM	LOC6627145|XP_002048957.2|DVIR
OG0002336	LOC6738639|XP_002085441.1|DSIM	LOC6623037|XP_032291128.1|DVIR
OG0002337	LOC6733726|XP_016026696.1|DSIM	LOC6636462|XP_032291653.1|DVIR, LOC116650814|XP_032291460.1|DVIR
OG0002338	LOC6731325|XP_016023906.1|DSIM	LOC6628626|XP_015028494.1|DVIR
OG0002339	LOC6730827|XP_016023244.1|DSIM	LOC6628249|XP_015028561.1|DVIR
OG0002340	LOC6732030|XP_016024725.1|DSIM	LOC6627551|XP_002052286.2|DVIR
OG0002341	LOC6733811|XP_002080855.1|DSIM	LOC6625590|XP_002051040.2|DVIR
OG0002342	LOC6739217|XP_016023568.1|DSIM	LOC6627616|XP_015028794.1|DVIR
OG0002343	LOC6739212|XP_039148274.1|DSIM	LOC6628673|XP_002051847.2|DVIR
OG0002344	LOC27208349|XP_039147864.1|DSIM	LOC6629054|XP_015028433.1|DVIR
OG0002345	LOC6733451|XP_002080508.2|DSIM	LOC6636329|XP_002059928.3|DVIR
OG0002346	LOC27209426|XP_016023863.1|DSIM	LOC6627295|XP_032293971.1|DVIR
OG0002347	LOC27208667|XP_016027101.1|DSIM	LOC6626765|XP_002050919.1|DVIR
OG0002348	LOC6731478|XP_016024160.1|DSIM	LOC6627562|XP_002052646.1|DVIR
OG0002349	LOC27208194|XP_016026398.1|DSIM	LOC26531264|XP_015024380.1|DVIR
OG0002350	LOC6733450|XP_016026399.1|DSIM	LOC6636328|XP_002059927.1|DVIR
OG0002351	LOC6734147|XP_002081176.1|DSIM	LOC6625636|XP_002050761.1|DVIR
OG0002352	LOC6734237|XP_016027288.1|DSIM	LOC6626008|XP_032291567.1|DVIR
OG0002353	LOC6740731|XP_016025968.1|DSIM	LOC6627490|XP_002051295.2|DVIR
OG0002354	LOC6731580|XP_002078721.1|DSIM	LOC6633987|XP_002057851.2|DVIR
OG0002355	LOC6739528|XP_039151933.1|DSIM, LOC120284206|XP_039148603.1|DSIM	LOC6627306|XP_015028042.1|DVIR
OG0002356	LOC6732524|XP_002079643.2|DSIM	LOC6627693|XP_002052253.1|DVIR
OG0002357	LOC6728080|XP_039150450.1|DSIM	LOC6630941|XP_032296187.1|DVIR
OG0002358	LOC6731759|XP_002078894.1|DSIM	LOC6627420|XP_002052405.1|DVIR
OG0002359	LOC120285377|XP_039153896.1|DSIM, LOC6725037|XP_002106068.1|DSIM	LOC6631726|XP_002055573.1|DVIR
OG0002360	LOC6732989|XP_002080068.1|DSIM	LOC6628896|XP_002052193.1|DVIR
OG0002361	LOC6738762|XP_016032572.1|DSIM	LOC6624508|XP_002048478.1|DVIR
OG0002362	LOC6731370|XP_016023977.1|DSIM	LOC6635621|XP_015024489.1|DVIR
OG0002363	LOC6731327|XP_002078483.1|DSIM	LOC6628624|XP_002052580.1|DVIR
OG0002364	LOC6731330|XP_039154561.1|DSIM	LOC6628622|XP_032294212.1|DVIR
OG0002365	LOC6731332|XP_002078488.2|DSIM	LOC6628634|XP_032294273.1|DVIR
OG0002366	LOC6731014|XP_016023498.1|DSIM	LOC6635663|XP_032294711.1|DVIR
OG0002367	LOC6730654|XP_016023090.1|DSIM	LOC6628503|XP_002051838.1|DVIR
OG0002368	LOC6731159|XP_016023710.1|DSIM	LOC6628239|XP_002051450.1|DVIR
OG0002369	LOC6726475|XP_016040098.2|DSIM	LOC6636135|XP_002059529.1|DVIR
OG0002370	LOC6732283|XP_016024949.1|DSIM	LOC6634025|XP_002057489.1|DVIR
OG0002371	LOC6732281|XP_016024948.1|DSIM	LOC6634024|XP_002057488.1|DVIR
OG0002372	LOC6730942|XP_039147181.1|DSIM	LOC6635660|XP_002059128.2|DVIR
OG0002373	LOC6732543|XP_016025197.1|DSIM	LOC6628446|XP_002051649.1|DVIR
OG0002374	LOC6729506|XP_016036183.1|DSIM	LOC6631124|XP_002054244.1|DVIR
OG0002375	LOC6727146|XP_002102539.1|DSIM	LOC6633148|XP_002056599.1|DVIR
OG0002376	LOC6731287|XP_016023850.1|DSIM	LOC6627540|XP_032294496.1|DVIR
OG0002377	LOC6726812|XP_002102219.1|DSIM	LOC6631052|XP_002054637.1|DVIR
OG0002378	LOC6737901|XP_002084729.1|DSIM	LOC116650461|XP_032290008.1|DVIR, LOC116650464|XP_032290020.1|DVIR, LOC116650468|XP_032290027.1|DVIR, LOC6622586|XP_002048442.1|DVIR
OG0002379	LOC6732516|XP_002079636.1|DSIM	LOC6627843|XP_002051733.1|DVIR, LOC6627700|XP_002052260.2|DVIR
OG0002380	LOC27208268|XP_039154049.1|DSIM	LOC6634815|XP_002058141.1|DVIR
OG0002381	LOC6734447|XP_002081467.1|DSIM	LOC6626323|XP_002050700.1|DVIR
OG0002382	LOC27206587|XP_016038559.1|DSIM	LOC6633950|XP_002057837.1|DVIR, LOC6632063|XP_032296162.1|DVIR
OG0002383	LOC6736399|XP_016029905.1|DSIM	LOC6636856|XP_002060286.1|DVIR
OG0002384	LOC6739945|XP_039152680.1|DSIM	LOC6633324|XP_002057158.2|DVIR
OG0002385	LOC6724708|XP_016022623.1|DSIM	LOC6636210|XP_002059700.2|DVIR
OG0002386	LOC6727402|XP_016033950.1|DSIM	LOC6632505|XP_032289573.1|DVIR
OG0002387	LOC6729206|XP_016035851.1|DSIM	LOC6630311|XP_015027526.1|DVIR
OG0002388	LOC6728001|XP_016034600.1|DSIM	LOC6630274|XP_002053703.2|DVIR
OG0002389	LOC6729225|XP_002104546.1|DSIM	LOC6631024|XP_002053829.1|DVIR
OG0002390	LOC6731871|XP_002079006.1|DSIM	LOC6627780|XP_002052019.1|DVIR
OG0002391	LOC6734895|XP_002081892.2|DSIM	LOC6626101|XP_002049518.1|DVIR
OG0002392	LOC6736835|XP_039149347.1|DSIM	LOC6636559|XP_002060063.1|DVIR
OG0002393	LOC6738346|XP_016032192.1|DSIM	LOC6623907|XP_002046260.1|DVIR
OG0002394	LOC6729635|XP_002104943.2|DSIM	LOC6632749|XP_002056472.1|DVIR
OG0002395	LOC6728577|XP_016035209.1|DSIM	LOC6630326|XP_032291226.1|DVIR
OG0002396	LOC6734602|XP_016027750.1|DSIM	LOC6636466|XP_002059915.2|DVIR
OG0002397	LOC27206147|XP_016026037.1|DSIM	LOC6626274|XP_002050040.1|DVIR
OG0002398	LOC6725504|XP_016038647.1|DSIM	LOC6636035|XP_002059640.2|DVIR
OG0002399	LOC6733190|XP_016026076.2|DSIM	LOC6624954|XP_002049178.2|DVIR
OG0002400	LOC6734921|XP_016028195.1|DSIM	LOC6625514|XP_002050096.2|DVIR
OG0002401	LOC27207119|XP_016037206.1|DSIM	LOC6636255|XP_002059724.1|DVIR
OG0002402	LOC6727866|XP_016034440.1|DSIM	LOC6630328|XP_015027203.1|DVIR
OG0002403	LOC6727865|XP_002103220.1|DSIM	LOC6630327|XP_015027204.1|DVIR
OG0002404	LOC27208027|XP_016033127.1|DSIM	LOC6630615|XP_002053744.1|DVIR
OG0002405	LOC6726807|XP_016033307.1|DSIM	LOC6633048|XP_002056756.2|DVIR
OG0002406	LOC6738332|XP_002085142.1|DSIM	LOC6623969|XP_002046248.1|DVIR
OG0002407	LOC6730358|XP_016037128.1|DSIM	LOC6629462|XP_002053879.2|DVIR
OG0002408	LOC6726818|XP_016033319.1|DSIM	LOC6630673|XP_002054631.1|DVIR
OG0002409	LOC27207139|XP_016031850.1|DSIM	LOC116650712|XP_032291061.1|DVIR, LOC6623854|XP_032294446.1|DVIR
OG0002410	LOC6727415|XP_016033974.1|DSIM	LOC6632449|XP_002056512.2|DVIR
OG0002411	LOC6728850|XP_002104184.1|DSIM	LOC6632463|XP_002056309.1|DVIR
OG0002412	LOC27208043|XP_039154266.1|DSIM	LOC26530873|XP_015027833.1|DVIR
OG0002413	LOC27206838|XP_016038360.1|DSIM	LOC6625705|XP_002050326.1|DVIR, LOC6633768|XP_002056954.1|DVIR
OG0002414	LOC6736313|XP_002083197.1|DSIM	LOC6622759|XP_002047041.1|DVIR
OG0002415	LOC6728398|XP_039151947.1|DSIM	LOC6632358|XP_032289806.1|DVIR
OG0002416	LOC6724702|XP_016037272.1|DSIM	LOC6636239|XP_002059753.1|DVIR
OG0002417	LOC6730411|XP_002077592.1|DSIM	LOC6635656|XP_002059124.1|DVIR
OG0002418	LOC6739816|XP_016025865.2|DSIM	LOC6629306|XP_032288767.1|DVIR
OG0002419	LOC6725092|XP_002106119.1|DSIM	LOC6633619|XP_002057188.1|DVIR
OG0002420	LOC6736631|XP_016030216.1|DSIM	LOC6622241|XP_015031089.1|DVIR
OG0002421	LOC6729406|XP_016036052.1|DSIM	LOC6629337|XP_002053314.2|DVIR
OG0002422	LOC6727166|XP_016033656.1|DSIM	LOC6632861|XP_002056672.1|DVIR
OG0002423	LOC6737629|XP_016031398.1|DSIM	LOC6622865|XP_002048538.1|DVIR
OG0002424	LOC27208340|XP_016037190.1|DSIM	LOC6636181|XP_002059671.1|DVIR
OG0002425	LOC6726033|XP_016039419.1|DSIM	LOC6631771|XP_002055179.1|DVIR
OG0002426	LOC6736272|XP_002083156.1|DSIM	LOC6623510|XP_032291053.1|DVIR
OG0002427	LOC6724688|XP_002105737.2|DSIM	LOC6636219|XP_002059720.1|DVIR
OG0002428	LOC27206829|XP_039152615.1|DSIM	LOC6634778|XP_032296433.1|DVIR
OG0002429	LOC6736521|XP_016030099.1|DSIM	LOC6623218|XP_032290786.1|DVIR
OG0002430	LOC6733353|XP_016026265.1|DSIM	LOC6625421|XP_032292787.1|DVIR
OG0002431	LOC6735260|XP_016028609.1|DSIM	LOC6627097|XP_002049941.1|DVIR
OG0002432	LOC6725116|XP_002106142.2|DSIM	LOC6634634|XP_002058033.3|DVIR
OG0002433	LOC27206449|XP_016034079.2|DSIM	LOC6634879|XP_032289358.1|DVIR
OG0002434	LOC6728754|XP_016035429.1|DSIM	LOC6635252|XP_002058760.3|DVIR, LOC116652372|XP_032296714.1|DVIR
OG0002435	LOC6740059|XP_039153669.1|DSIM	LOC6636008|XP_032296080.1|DVIR
OG0002436	LOC6734390|XP_016027512.1|DSIM	LOC6624962|XP_002049323.2|DVIR
OG0002437	LOC6734351|XP_016027426.1|DSIM	LOC6626920|XP_032292897.1|DVIR
OG0002438	LOC6724893|XP_039152674.1|DSIM	LOC6631555|XP_032295851.1|DVIR
OG0002439	LOC6731158|XP_016023708.1|DSIM	LOC6628179|XP_002051449.1|DVIR
OG0002440	LOC6738521|XP_016032364.1|DSIM	LOC6624642|XP_002048396.2|DVIR
OG0002441	LOC6733748|XP_016026708.1|DSIM	LOC6625414|XP_002049291.2|DVIR
OG0002442	LOC6734940|XP_002081937.1|DSIM	LOC6627246|XP_002049167.1|DVIR
