Orthogroup	DSIM.longest_only	DNOV.longest_only
OG0001548	LOC6726145|XP_039154018.1|DSIM	LOC115765410|XP_030564814.1|DNOV
OG0001549	LOC6732556|XP_039147045.1|DSIM	LOC115758391|XP_030554881.1|DNOV
OG0001550	LOC6728661|XP_016035313.1|DSIM	LOC115761959|XP_030559858.1|DNOV
OG0001551	LOC6729170|XP_016035825.1|DSIM	LOC115768635|XP_030569163.1|DNOV
OG0001552	LOC6728818|XP_002104152.1|DSIM	LOC115764953|XP_030564134.1|DNOV
OG0001553	LOC6725030|XP_016037985.1|DSIM	LOC115768346|XP_030568770.1|DNOV
OG0001554	LOC6728630|XP_016035265.1|DSIM	LOC115761929|XP_030559820.1|DNOV
OG0001555	LOC6732735|XP_016025467.1|DSIM	LOC115759766|XP_030556685.1|DNOV
OG0001556	LOC6735067|XP_002082044.1|DSIM	LOC115760956|XP_030558404.1|DNOV
OG0001557	LOC6725701|XP_002106704.1|DSIM	LOC115768746|XP_030569293.1|DNOV
OG0001558	LOC6726081|XP_016039499.1|DSIM	LOC115768107|XP_030568470.1|DNOV
OG0001559	LOC6729382|XP_016036023.1|DSIM	LOC115757659|XP_030553834.1|DNOV
OG0001560	LOC6727147|XP_016033629.1|DSIM	LOC115763898|XP_030562537.1|DNOV
OG0001561	LOC6727716|XP_016034291.1|DSIM	LOC115771599|XP_030573214.1|DNOV
OG0001562	LOC27206999|XP_016023789.1|DSIM	LOC115759794|XP_030556733.1|DNOV
OG0001563	LOC27206984|XP_016025855.1|DSIM	LOC115760360|XP_030557509.1|DNOV
OG0001564	LOC6729005|XP_039151349.1|DSIM	LOC115764608|XP_030563614.1|DNOV
OG0001565	LOC6728976|XP_039150804.1|DSIM	LOC115771971|XP_030573750.1|DNOV
OG0001566	LOC6728595|XP_016035226.1|DSIM	LOC115764658|XP_030563704.1|DNOV
OG0001567	LOC6739388|XP_002076290.1|DSIM	LOC115758205|XP_030554613.1|DNOV
OG0001568	LOC6728097|XP_016034710.1|DSIM	LOC115771699|XP_030573376.1|DNOV
OG0001569	LOC6728185|XP_002103534.1|DSIM	LOC115764096|XP_030562809.1|DNOV
OG0001570	LOC6728230|XP_002103579.3|DSIM	LOC115761798|XP_030559601.1|DNOV
OG0001571	LOC6731803|XP_016024487.1|DSIM	LOC115759716|XP_030556579.1|DNOV
OG0001572	LOC6726122|XP_016039623.1|DSIM	LOC115766457|XP_030566249.1|DNOV
OG0001573	LOC6736820|XP_016030472.1|DSIM	LOC115766986|XP_030566945.1|DNOV
OG0001574	LOC6724763|XP_016037512.1|DSIM	LOC115771331|XP_030572857.1|DNOV
OG0001575	LOC6729365|XP_016036001.1|DSIM	LOC115764114|XP_030562836.1|DNOV, LOC115764115|XP_030562837.1|DNOV
OG0001576	LOC6728555|XP_016035191.1|DSIM	LOC115764807|XP_030563915.1|DNOV
OG0001577	LOC6730117|XP_016036878.1|DSIM	LOC115763994|XP_030562671.1|DNOV
OG0001578	LOC6735123|XP_002082100.2|DSIM	LOC115760526|XP_030557765.1|DNOV
OG0001579	LOC27207981|XP_016040090.1|DSIM	LOC115768755|XP_030569302.1|DNOV
OG0001580	LOC6733904|XP_016026946.1|DSIM	LOC115760866|XP_030558280.1|DNOV
OG0001581	LOC6725549|XP_039153936.1|DSIM	LOC115767827|XP_030568027.1|DNOV
OG0001582	LOC6734175|XP_039147274.1|DSIM, LOC27207112|XP_039147277.1|DSIM	LOC115762054|XP_030559994.1|DNOV
OG0001583	LOC6733442|XP_039148744.1|DSIM	LOC115762427|XP_030560482.1|DNOV
OG0001584	LOC6736268|XP_002083152.1|DSIM	LOC115770097|XP_030571068.1|DNOV
OG0001585	LOC6725696|XP_039153357.1|DSIM	LOC115768749|XP_030569296.1|DNOV
OG0001586	LOC6737129|XP_016030762.1|DSIM	LOC115771266|XP_030572742.1|DNOV
OG0001587	LOC6733142|XP_002080219.1|DSIM	LOC115762967|XP_030561208.1|DNOV
OG0001588	LOC6733415|XP_002080472.1|DSIM	LOC115761369|XP_030558981.1|DNOV
OG0001589	LOC27207463|XP_016025926.1|DSIM	LOC115759817|XP_030556768.1|DNOV
OG0001590	LOC6735254|XP_016028585.1|DSIM	LOC115765126|XP_030564386.1|DNOV
OG0001591	LOC6726142|XP_016039669.1|DSIM, LOC6725765|XP_002106764.2|DSIM, LOC6730041|XP_016036813.1|DSIM	LOC115763985|XP_030562658.1|DNOV
OG0001592	LOC6732105|XP_016024769.1|DSIM	LOC115765565|XP_030565068.1|DNOV
OG0001593	LOC6732094|XP_016024767.1|DSIM	LOC115765494|XP_030564962.1|DNOV
OG0001594	LOC6730979|XP_039148785.1|DSIM	LOC115763502|XP_030561959.1|DNOV
OG0001595	LOC6734004|XP_039147438.1|DSIM	LOC115771472|XP_030573058.1|DNOV
OG0001596	LOC6732838|XP_002079951.2|DSIM	LOC115763414|XP_030561830.1|DNOV, LOC115763334|XP_030561700.1|DNOV
OG0001597	LOC27207476|XP_016022815.2|DSIM	LOC115758464|XP_030554996.1|DNOV
OG0001599	LOC6731269|XP_002078427.1|DSIM	LOC115759195|XP_030555935.1|DNOV
OG0001600	LOC6732377|XP_016025029.1|DSIM	LOC115758498|XP_030555042.1|DNOV
OG0001601	LOC6731168|XP_002078326.1|DSIM	LOC115758905|XP_030555562.1|DNOV
OG0001602	LOC6731628|XP_016024312.1|DSIM	LOC115762996|XP_030561241.1|DNOV
OG0001603	LOC6731647|XP_016024331.1|DSIM	LOC115763555|XP_030562034.1|DNOV
OG0001604	LOC27206643|XP_039153757.1|DSIM	LOC115766386|XP_030566151.1|DNOV
OG0001605	LOC6733562|XP_016026509.1|DSIM	LOC115760957|XP_030558406.1|DNOV
OG0001606	LOC27206808|XP_016025960.1|DSIM	LOC115763012|XP_030561265.1|DNOV
OG0001607	LOC6732548|XP_002079667.1|DSIM	LOC115759012|XP_030555683.1|DNOV
OG0001608	LOC27207160|XP_002080157.1|DSIM	LOC115762973|XP_030561210.1|DNOV
OG0001609	LOC6734607|XP_039147895.1|DSIM	LOC115762353|XP_030560382.1|DNOV
OG0001610	LOC27208850|XP_016025614.1|DSIM	LOC115763409|XP_030561819.1|DNOV
OG0001611	LOC6732994|XP_002080073.1|DSIM	LOC115768307|XP_030568715.1|DNOV, LOC115760302|XP_030557449.1|DNOV
OG0001612	LOC6731466|XP_002078617.1|DSIM	LOC115759943|XP_030556943.1|DNOV
OG0001613	LOC27206551|XP_016024509.1|DSIM	LOC115763189|XP_030561509.1|DNOV
OG0001614	LOC6733633|XP_016026593.1|DSIM	LOC115760723|XP_030558055.1|DNOV
OG0001615	LOC27208639|XP_039148991.1|DSIM	LOC115758468|XP_030555001.1|DNOV
OG0001616	LOC6732038|XP_016024727.1|DSIM	LOC115760296|XP_030557443.1|DNOV
OG0001617	LOC6732865|XP_016025590.1|DSIM	LOC115758348|XP_030554788.1|DNOV
OG0001618	LOC6731795|XP_002078930.2|DSIM	LOC115766781|XP_030566653.1|DNOV
OG0001619	LOC6731594|XP_002078735.1|DSIM	LOC115763246|XP_030561584.1|DNOV
OG0001620	LOC6735939|XP_002082849.1|DSIM	LOC115769048|XP_030569618.1|DNOV, LOC115769051|XP_030569621.1|DNOV
OG0001621	LOC6734696|XP_016027896.1|DSIM	LOC115760663|XP_030557990.1|DNOV
OG0001622	LOC6725502|XP_016038644.1|DSIM	LOC115767260|XP_030567340.1|DNOV
OG0001623	LOC6730466|XP_039146931.1|DSIM	LOC115765999|XP_030565627.1|DNOV
OG0001624	LOC6731220|XP_016023763.1|DSIM	LOC115763539|XP_030562015.1|DNOV
OG0001625	LOC6733091|XP_002080168.1|DSIM	LOC115767445|XP_030567602.1|DNOV, LOC115763236|XP_030561572.1|DNOV
OG0001626	LOC27209178|XP_016024053.1|DSIM	LOC115760102|XP_030557151.1|DNOV
OG0001627	LOC6727997|XP_016034597.1|DSIM	LOC115766086|XP_030565756.1|DNOV, LOC115766242|XP_030565965.1|DNOV
OG0001628	LOC6729734|XP_002105040.1|DSIM	LOC115762541|XP_030560675.1|DNOV, LOC115770566|XP_030571738.1|DNOV, LOC115762539|XP_030560673.1|DNOV
OG0001630	LOC6729364|XP_039151831.1|DSIM	LOC115764113|XP_030562835.1|DNOV
OG0001632	LOC6731690|XP_016024372.1|DSIM	LOC115759819|XP_030556771.1|DNOV
OG0001633	LOC6728508|XP_016035148.1|DSIM	LOC115767920|XP_030568149.1|DNOV
OG0001635	LOC6729689|XP_016036356.1|DSIM	LOC115765634|XP_030565147.1|DNOV
OG0001636	LOC27209087|XP_016033535.1|DSIM	LOC115759438|XP_030556213.1|DNOV
OG0001637	LOC6728803|XP_016035493.1|DSIM	LOC115761969|XP_030559871.1|DNOV
OG0001638	LOC6725147|XP_002106173.1|DSIM, LOC6724944|XP_002105981.1|DSIM	LOC115768038|XP_030568320.1|DNOV
OG0001639	LOC6733180|XP_002080256.1|DSIM	LOC115762437|XP_030560493.1|DNOV
OG0001640	LOC27206457|XP_016033523.1|DSIM	LOC115759471|XP_030556265.1|DNOV
OG0001641	LOC6728463|XP_016035085.1|DSIM	LOC115770711|XP_030571968.1|DNOV
OG0001642	LOC6725421|XP_002106437.2|DSIM	LOC115765255|XP_030564594.1|DNOV
OG0001643	LOC6731410|XP_002078562.1|DSIM	LOC115759043|XP_030555727.1|DNOV
OG0001644	LOC6737945|XP_002084764.1|DSIM	LOC115771484|XP_030573066.1|DNOV
OG0001645	LOC6735660|XP_002082578.1|DSIM	LOC115771742|XP_030573434.1|DNOV
OG0001646	LOC6734866|XP_016028127.1|DSIM	LOC115757791|XP_030554064.1|DNOV
OG0001647	LOC6733350|XP_039148143.1|DSIM	LOC115764471|XP_030563401.1|DNOV
OG0001648	LOC6738036|XP_016031855.1|DSIM	LOC115768772|XP_030569326.1|DNOV
OG0001649	LOC6734457|XP_016027579.1|DSIM	LOC115760627|XP_030557938.1|DNOV
OG0001650	LOC6735238|XP_016028560.1|DSIM	LOC115766513|XP_030566334.1|DNOV
OG0001651	LOC6735747|XP_016029114.1|DSIM	LOC115771027|XP_030572419.1|DNOV
OG0001652	LOC6738518|XP_002085324.2|DSIM	LOC115767714|XP_030567878.1|DNOV
OG0001653	LOC6739045|XP_002085839.1|DSIM	LOC115766725|XP_030566546.1|DNOV, LOC115770755|XP_030572030.1|DNOV
OG0001654	LOC6734944|XP_016028252.1|DSIM	LOC115767487|XP_030567655.1|DNOV
OG0001655	LOC6733734|XP_002080780.1|DSIM	LOC115758295|XP_030554722.1|DNOV
OG0001656	LOC6730779|XP_016023194.1|DSIM	LOC115763070|XP_030561359.1|DNOV
OG0001657	LOC6738147|XP_002084960.1|DSIM	LOC115770086|XP_030571058.1|DNOV
OG0001658	LOC6737725|XP_002084554.1|DSIM	LOC115771536|XP_030573134.1|DNOV
OG0001659	LOC6737967|XP_016031712.1|DSIM	LOC115770154|XP_030571167.1|DNOV
OG0001660	LOC6739602|XP_002076492.1|DSIM	LOC115771195|XP_030572651.1|DNOV
OG0001661	LOC6728596|XP_016035227.1|DSIM	LOC115764994|XP_030564192.1|DNOV
OG0001662	LOC6737231|XP_002084071.2|DSIM	LOC115762947|XP_030561192.1|DNOV
OG0001663	LOC6728268|XP_016034901.1|DSIM	LOC115761672|XP_030559386.1|DNOV
OG0001664	LOC6735253|XP_002082226.1|DSIM	LOC115757858|XP_030554154.1|DNOV
OG0001666	LOC6730844|XP_002078008.1|DSIM	LOC115758821|XP_030555458.1|DNOV
OG0001667	LOC6735019|XP_002082000.2|DSIM	LOC115761096|XP_030558578.1|DNOV
OG0001668	LOC6736963|XP_002083810.3|DSIM	LOC115767645|XP_030567792.1|DNOV
OG0001669	LOC6736704|XP_002083560.1|DSIM	LOC115770353|XP_030571451.1|DNOV
OG0001670	LOC6733196|XP_016026087.1|DSIM	LOC115767460|XP_030567625.1|DNOV
OG0001671	LOC6740285|XP_002077162.2|DSIM	LOC115764377|XP_030563199.1|DNOV, LOC115760308|XP_030557457.1|DNOV
OG0001672	LOC6735072|XP_002082049.1|DSIM, LOC6735071|XP_002082048.1|DSIM, LOC6735070|XP_016028358.1|DSIM	LOC115758313|XP_030554739.1|DNOV, LOC115758315|XP_030554741.1|DNOV
OG0001673	LOC27209037|XP_016028958.1|DSIM, LOC27209202|XP_039148271.1|DSIM	LOC115769348|XP_030570017.1|DNOV
OG0001674	LOC6728388|XP_002103736.1|DSIM, LOC27206453|XP_016033265.1|DSIM	LOC115763664|XP_030562195.1|DNOV
OG0001675	LOC6729666|XP_002104972.1|DSIM, LOC6729665|XP_002104971.1|DSIM	LOC115763827|XP_030562440.1|DNOV
OG0001676	LOC27206711|XP_039148838.1|DSIM, LOC27208195|XP_039148842.1|DSIM, LOC27209257|XP_016028742.1|DSIM	LOC115762323|XP_030560350.1|DNOV
OG0001678	LOC6726285|XP_016039786.1|DSIM	LOC115764287|XP_030563079.1|DNOV
OG0001679	LOC6725238|XP_002106260.1|DSIM	LOC115768682|XP_030569226.1|DNOV
OG0001680	LOC27209313|XP_016038432.1|DSIM	LOC115772090|XP_030573910.1|DNOV, LOC115768818|XP_030569376.1|DNOV
OG0001681	LOC6740045|XP_039153259.1|DSIM	LOC115765136|XP_030564394.1|DNOV
OG0001682	LOC6726323|XP_016039879.1|DSIM	LOC115766521|XP_030566348.1|DNOV, LOC115766903|XP_030566841.1|DNOV
OG0001683	LOC6731501|XP_016024177.1|DSIM	LOC115763329|XP_030561693.1|DNOV
OG0001684	LOC6739827|XP_016037276.1|DSIM	LOC115766746|XP_030566583.1|DNOV
OG0001685	LOC6732499|XP_002079619.1|DSIM	LOC115758401|XP_030554904.1|DNOV
OG0001686	LOC27207183|XP_039153699.1|DSIM, LOC6726378|XP_039153698.1|DSIM	LOC115766336|XP_030566089.1|DNOV
OG0001687	LOC27206376|XP_016037527.1|DSIM	LOC115768145|XP_030568500.1|DNOV
OG0001688	LOC6725232|XP_002106254.1|DSIM, LOC6725230|XP_039152811.1|DSIM	LOC115768672|XP_030569215.1|DNOV
OG0001689	LOC6725711|XP_039153549.1|DSIM	LOC115768836|XP_030569393.1|DNOV
OG0001690	LOC6739620|XP_016030577.1|DSIM	LOC115769816|XP_030570644.1|DNOV
OG0001691	LOC6731406|XP_002078559.1|DSIM	LOC115758956|XP_030555617.1|DNOV
OG0001692	LOC6727527|XP_016034103.2|DSIM	LOC115764064|XP_030562772.1|DNOV
OG0001693	LOC6725853|XP_016039179.1|DSIM	LOC115768791|XP_030569347.1|DNOV
OG0001694	LOC6727549|XP_016034123.1|DSIM	LOC115761709|XP_030559444.1|DNOV
OG0001695	LOC6735146|XP_002082123.1|DSIM	LOC115763945|XP_030562600.1|DNOV, LOC115763963|XP_030562621.1|DNOV
OG0001696	LOC6728668|XP_016035326.1|DSIM	LOC115761829|XP_030559631.1|DNOV
OG0001697	LOC6729524|XP_002104832.1|DSIM	LOC115760379|XP_030557535.1|DNOV
OG0001698	LOC6726503|XP_039153526.1|DSIM	LOC115768217|XP_030568601.1|DNOV
OG0001699	LOC6728636|XP_002103977.1|DSIM	LOC115762020|XP_030559948.1|DNOV
OG0001700	LOC6728757|XP_016035430.1|DSIM	LOC115759572|XP_030556398.1|DNOV
OG0001701	LOC6726902|XP_039150462.1|DSIM	LOC115764158|XP_030562896.1|DNOV
OG0001702	LOC6731710|XP_002078845.1|DSIM	LOC115763608|XP_030562096.1|DNOV
OG0001703	LOC6729181|XP_016035827.1|DSIM	LOC115768650|XP_030569183.1|DNOV
OG0001704	LOC6729182|XP_016035829.1|DSIM	LOC115768633|XP_030569159.1|DNOV
OG0001705	LOC6730112|XP_016036871.1|DSIM	LOC115760584|XP_030557869.1|DNOV
OG0001706	LOC6733159|XP_016026032.1|DSIM	LOC115763609|XP_030562097.1|DNOV
OG0001707	LOC6729215|XP_016035868.1|DSIM	LOC115771787|XP_030573517.1|DNOV
OG0001708	LOC6728183|XP_039151564.1|DSIM	LOC115764098|XP_030562811.1|DNOV
OG0001709	LOC6736767|XP_016030391.1|DSIM	LOC115769677|XP_030570454.1|DNOV
OG0001710	LOC6729020|XP_016035682.1|DSIM	LOC115771750|XP_030573457.1|DNOV
OG0001711	LOC6729093|XP_016035745.1|DSIM	LOC115772017|XP_030573808.1|DNOV
OG0001712	LOC6729323|XP_016035959.1|DSIM	LOC115764678|XP_030563726.1|DNOV
OG0001713	LOC6728537|XP_002103882.1|DSIM	LOC115770873|XP_030572170.1|DNOV
OG0001714	LOC6726760|XP_016033245.1|DSIM	LOC115763644|XP_030562139.1|DNOV
OG0001715	LOC6726194|XP_039153193.1|DSIM	LOC115765240|XP_030564558.1|DNOV
OG0001716	LOC6725423|XP_002106439.2|DSIM	LOC115767354|XP_030567467.1|DNOV, LOC115765289|XP_030564639.1|DNOV
OG0001717	LOC6730144|XP_016036910.1|DSIM	LOC115761177|XP_030558699.1|DNOV
OG0001718	LOC6729137|XP_039151090.1|DSIM	LOC115761696|XP_030559426.1|DNOV, LOC115761452|XP_030559079.1|DNOV
OG0001719	LOC6729221|XP_016035872.1|DSIM	LOC115772057|XP_030573861.1|DNOV
OG0001720	LOC6728605|XP_016035239.1|DSIM	LOC115764973|XP_030564158.1|DNOV
OG0001721	LOC6728957|XP_016035637.1|DSIM	LOC115765003|XP_030564209.1|DNOV
OG0001722	LOC6738236|XP_016032085.1|DSIM	LOC115769439|XP_030570108.1|DNOV
OG0001723	LOC6733165|XP_016026040.1|DSIM	LOC115762128|XP_030560093.1|DNOV
OG0001724	LOC6735565|XP_039148415.1|DSIM	LOC115760764|XP_030558104.1|DNOV
OG0001725	LOC6733823|XP_016026803.1|DSIM	LOC115760937|XP_030558375.1|DNOV
OG0001726	LOC6738922|XP_016032750.1|DSIM	LOC115762693|XP_030560875.1|DNOV
OG0001727	LOC6729123|XP_002104444.1|DSIM	LOC115772075|XP_030573886.1|DNOV
OG0001728	LOC6734055|XP_002081091.1|DSIM	LOC115762406|XP_030560456.1|DNOV
OG0001729	LOC6736168|XP_039147471.1|DSIM	LOC115760521|XP_030557751.1|DNOV
OG0001730	LOC6732049|XP_016024732.1|DSIM	LOC115758369|XP_030554817.1|DNOV
OG0001731	LOC6734262|XP_039148430.1|DSIM	LOC115761107|XP_030558595.1|DNOV
OG0001732	LOC6731177|XP_002078336.1|DSIM	LOC115759351|XP_030556133.1|DNOV
OG0001733	LOC6735525|XP_039147347.1|DSIM	LOC115762398|XP_030560444.1|DNOV
OG0001734	LOC6733646|XP_016026610.1|DSIM	LOC115760920|XP_030558353.1|DNOV
OG0001735	LOC27206655|XP_016032825.1|DSIM	LOC115767136|XP_030567158.1|DNOV
OG0001736	LOC6735178|XP_016028461.1|DSIM	LOC115761616|XP_030559301.1|DNOV
OG0001737	LOC6735917|XP_016029272.1|DSIM	LOC115762451|XP_030560514.1|DNOV
OG0001738	LOC6738442|XP_016032279.1|DSIM	LOC115771009|XP_030572375.1|DNOV
OG0001739	LOC27208348|XP_016025988.1|DSIM	LOC115760094|XP_030557139.1|DNOV
OG0001740	LOC6735861|XP_016029226.1|DSIM	LOC115760765|XP_030558109.1|DNOV
OG0001741	LOC6730369|XP_002105651.1|DSIM	LOC115766113|XP_030565794.1|DNOV
OG0001742	LOC6733825|XP_002080869.2|DSIM	LOC115760073|XP_030557113.1|DNOV
OG0001744	LOC6733259|XP_039148793.1|DSIM	LOC115761853|XP_030560103.1|DNOV
OG0001745	LOC6735757|XP_016029126.1|DSIM	LOC115758318|XP_030554745.1|DNOV, LOC115767030|XP_030567052.1|DNOV
OG0001746	LOC6737566|XP_002084399.1|DSIM	LOC115770036|XP_030570963.1|DNOV
OG0001747	LOC6735014|XP_016028287.2|DSIM	LOC115760738|XP_030558074.1|DNOV
OG0001748	LOC6737353|XP_016031087.1|DSIM	LOC115771148|XP_030572580.1|DNOV
OG0001749	LOC6736090|XP_002082991.1|DSIM	LOC115771122|XP_030572550.1|DNOV
OG0001750	LOC6736089|XP_016029485.1|DSIM	LOC115771103|XP_030572526.1|DNOV
OG0001751	LOC6738452|XP_016032286.1|DSIM	LOC115770986|XP_030572335.1|DNOV
OG0001752	LOC6736936|XP_002083783.1|DSIM	LOC115769737|XP_030570536.1|DNOV
OG0001753	LOC6736651|XP_016030245.2|DSIM	LOC115767135|XP_030567156.1|DNOV
OG0001754	LOC6734193|XP_016027225.1|DSIM	LOC115760794|XP_030558149.1|DNOV
OG0001755	LOC6736659|XP_016030272.1|DSIM	LOC115767174|XP_030567217.1|DNOV
OG0001756	LOC6734703|XP_016027903.1|DSIM	LOC115760554|XP_030557810.1|DNOV
OG0001757	LOC6735112|XP_002082089.1|DSIM	LOC115761094|XP_030558576.1|DNOV
OG0001758	LOC6737975|XP_016031748.1|DSIM	LOC115770040|XP_030570970.1|DNOV, LOC115757656|XP_030554237.1|DNOV
OG0001759	LOC6734900|XP_002081897.3|DSIM	LOC115760005|XP_030557027.1|DNOV
OG0001760	LOC6733677|XP_002080724.1|DSIM	LOC115762069|XP_030560018.1|DNOV
OG0001761	LOC6735523|XP_039147344.1|DSIM	LOC115771810|XP_030573551.1|DNOV
OG0001762	LOC6731255|XP_016023807.1|DSIM	LOC115758847|XP_030555489.1|DNOV
OG0001763	LOC6731274|XP_016023843.1|DSIM	LOC115760261|XP_030557385.1|DNOV, LOC115760262|XP_030557386.1|DNOV
OG0001764	LOC6727811|XP_002103172.1|DSIM	LOC115761281|XP_030558861.1|DNOV
OG0001765	LOC6739367|XP_039148519.1|DSIM	LOC115762159|XP_030560133.1|DNOV
OG0001766	LOC6731541|XP_016024216.1|DSIM	LOC115760124|XP_030557182.1|DNOV
OG0001767	LOC6730837|XP_039149525.1|DSIM	LOC115758735|XP_030555345.1|DNOV, LOC115758692|XP_030555297.1|DNOV
OG0001768	LOC6730456|XP_002077637.1|DSIM	LOC115765893|XP_030565495.1|DNOV
OG0001769	LOC6731130|XP_016023682.1|DSIM	LOC115759320|XP_030556090.1|DNOV
OG0001770	LOC6731899|XP_016024567.1|DSIM	LOC115760045|XP_030557072.1|DNOV
OG0001771	LOC6730873|XP_002078037.1|DSIM	LOC115758600|XP_030555183.1|DNOV, LOC115758555|XP_030555113.1|DNOV
OG0001772	LOC6731785|XP_002078920.1|DSIM	LOC115763960|XP_030562618.1|DNOV
OG0001773	LOC6731717|XP_016024392.2|DSIM	LOC115763441|XP_030561866.1|DNOV
OG0001774	LOC6736128|XP_016029521.1|DSIM	LOC115762089|XP_030560044.1|DNOV
OG0001775	LOC6725685|XP_016038945.1|DSIM	LOC115768166|XP_030568522.1|DNOV
OG0001776	LOC6731227|XP_002078386.1|DSIM	LOC115763405|XP_030561816.1|DNOV
OG0001777	LOC6731350|XP_016023938.2|DSIM	LOC115759805|XP_030556749.1|DNOV
OG0001778	LOC6732505|XP_002079625.1|DSIM	LOC115759119|XP_030555822.1|DNOV
OG0001779	LOC6731732|XP_039146990.1|DSIM	LOC115763358|XP_030561743.1|DNOV
OG0001780	LOC6733166|XP_002080242.1|DSIM	LOC115762062|XP_030560008.1|DNOV
OG0001781	LOC6732893|XP_039154289.1|DSIM	LOC115763435|XP_030561858.1|DNOV
OG0001782	LOC6732220|XP_016024890.1|DSIM	LOC115769235|XP_030569808.1|DNOV
OG0001783	LOC6731577|XP_016024253.1|DSIM	LOC115763051|XP_030561336.1|DNOV
OG0001784	LOC6730587|XP_016023032.1|DSIM	LOC115758503|XP_030555050.1|DNOV
OG0001785	LOC6733729|XP_002080775.2|DSIM	LOC115762228|XP_030560223.1|DNOV
OG0001786	LOC6731324|XP_039147166.1|DSIM	LOC115760122|XP_030557179.1|DNOV
OG0001787	LOC6731326|XP_016023907.1|DSIM	LOC115759854|XP_030556815.1|DNOV, LOC115759983|XP_030556997.1|DNOV
OG0001788	LOC6734370|XP_002081391.1|DSIM	LOC115758091|XP_030554470.1|DNOV
OG0001789	LOC6735813|XP_002082723.2|DSIM	LOC115766544|XP_030566377.1|DNOV
OG0001790	LOC6731346|XP_016023937.1|DSIM	LOC115760171|XP_030557251.1|DNOV
OG0001791	LOC6734009|XP_002081050.3|DSIM	LOC115770853|XP_030572184.1|DNOV
OG0001792	LOC6732716|XP_039150243.1|DSIM	LOC115760120|XP_030557175.1|DNOV
OG0001793	LOC6734463|XP_016027585.1|DSIM	LOC115758192|XP_030554598.1|DNOV
OG0001794	LOC6732506|XP_016025162.1|DSIM	LOC115758830|XP_030555467.1|DNOV
OG0001795	LOC6732532|XP_039154376.1|DSIM	LOC115760281|XP_030557410.1|DNOV
OG0001796	LOC6726190|XP_016039714.1|DSIM	LOC115767199|XP_030567249.1|DNOV
OG0001797	LOC6724694|XP_016037248.1|DSIM	LOC115766752|XP_030566590.1|DNOV
OG0001798	LOC6734909|XP_002081906.1|DSIM	LOC115758715|XP_030555328.1|DNOV
OG0001799	LOC6740263|XP_039153806.1|DSIM	LOC115765318|XP_030564678.1|DNOV
OG0001800	LOC6731356|XP_016023948.1|DSIM	LOC115759785|XP_030556720.1|DNOV
OG0001801	LOC6737479|XP_016031263.1|DSIM	LOC115769914|XP_030570797.1|DNOV
OG0001802	LOC6728899|XP_002104232.1|DSIM	LOC115759552|XP_030556374.1|DNOV
OG0001803	LOC6727169|XP_039150783.1|DSIM	LOC115763836|XP_030562455.1|DNOV
OG0001804	LOC6726826|XP_016033329.1|DSIM	LOC115759416|XP_030556168.1|DNOV
OG0001805	LOC6737255|XP_016030965.1|DSIM	LOC115770990|XP_030572342.1|DNOV
OG0001806	LOC6729423|XP_039151892.1|DSIM	LOC115770844|XP_030572141.1|DNOV, LOC115770909|XP_030572213.1|DNOV
OG0001807	LOC6739729|XP_016034578.1|DSIM	LOC115766065|XP_030565725.1|DNOV
OG0001808	LOC6739711|XP_016035161.1|DSIM	LOC115767883|XP_030568106.1|DNOV
OG0001810	LOC6729199|XP_002104520.1|DSIM	LOC115764652|XP_030563693.1|DNOV
OG0001811	LOC6733477|XP_016026433.2|DSIM	LOC115759566|XP_030556395.1|DNOV
OG0001812	LOC27209425|XP_016022814.2|DSIM, LOC120285467|XP_039154115.1|DSIM, LOC6726449|XP_016040016.2|DSIM	LOC115769132|XP_030569699.1|DNOV
OG0001813	LOC6727447|XP_016034021.1|DSIM	LOC115759659|XP_030556513.1|DNOV
OG0001814	LOC6727138|XP_016033615.1|DSIM	LOC115764616|XP_030563634.1|DNOV
OG0001815	LOC6726844|XP_002102248.1|DSIM	LOC115763695|XP_030562242.1|DNOV
OG0001816	LOC6734340|XP_002081362.1|DSIM	LOC115764576|XP_030563583.1|DNOV
OG0001817	LOC6733779|XP_016026730.1|DSIM	LOC115763938|XP_030562592.1|DNOV
OG0001818	LOC6725637|XP_039152539.1|DSIM	LOC115768188|XP_030568557.1|DNOV
OG0001819	LOC6739485|XP_002076382.1|DSIM	LOC115765190|XP_030564481.1|DNOV
OG0001820	LOC6725357|XP_016038409.1|DSIM	LOC115767226|XP_030567283.1|DNOV
OG0001821	LOC6736109|XP_016029498.1|DSIM	LOC115761152|XP_030558683.1|DNOV
OG0001822	LOC6735778|XP_002082691.1|DSIM	LOC115760908|XP_030558338.1|DNOV
OG0001823	LOC6737625|XP_002084457.1|DSIM	LOC115766248|XP_030565971.1|DNOV
OG0001824	LOC6730596|XP_002077775.1|DSIM	LOC115760255|XP_030557376.1|DNOV
OG0001825	LOC6735278|XP_016028642.1|DSIM	LOC115767430|XP_030567569.1|DNOV
OG0001826	LOC6733911|XP_002080955.1|DSIM	LOC115759727|XP_030556608.1|DNOV
OG0001827	LOC6734857|XP_002081858.2|DSIM	LOC115758236|XP_030554648.1|DNOV
OG0001828	LOC6725867|XP_039153913.1|DSIM	LOC115767872|XP_030568092.1|DNOV, LOC115769940|XP_030570844.1|DNOV
OG0001829	LOC6734085|XP_016027083.1|DSIM	LOC115757828|XP_030554112.1|DNOV
