Orthogroup	DSIM.longest_only	DFIC.longest_only
OG0001353	LOC6738145|XP_002084958.1|DSIM	LOC108096326|XP_017053347.1|DFIC
OG0001354	LOC6735910|XP_016029266.1|DSIM	LOC108087693|XP_017040691.1|DFIC
OG0001355	LOC6735728|XP_016029097.1|DSIM	LOC108096872|XP_017054290.1|DFIC
OG0001356	LOC6728585|XP_016035215.1|DSIM	LOC108092118|XP_017047107.1|DFIC
OG0001357	LOC6737172|XP_002084018.2|DSIM	LOC108096226|XP_017053109.1|DFIC
OG0001358	LOC6738600|XP_016032444.1|DSIM	LOC108088284|XP_017041494.1|DFIC
OG0001359	LOC6731250|XP_002078409.1|DSIM	LOC108088158|XP_017041311.1|DFIC
OG0001360	LOC6733800|XP_002080844.1|DSIM	LOC108090733|XP_017045045.1|DFIC
OG0001361	LOC6737465|XP_002084301.1|DSIM	LOC108087421|XP_017040257.1|DFIC
OG0001362	LOC6737471|XP_002084307.2|DSIM	LOC108087431|XP_017040274.1|DFIC
OG0001363	LOC6727435|XP_002102816.1|DSIM	LOC108101018|XP_017060672.1|DFIC
OG0001364	LOC6733927|XP_016026981.1|DSIM	LOC108086608|XP_017039072.1|DFIC
OG0001365	LOC6737256|XP_002084096.1|DSIM	LOC108093107|XP_017048537.1|DFIC, LOC108089004|XP_017042565.1|DFIC
OG0001366	LOC6737220|XP_016030923.1|DSIM	LOC108096355|XP_017053393.1|DFIC
OG0001367	LOC6735723|XP_039148391.1|DSIM	LOC108096795|XP_017054163.1|DFIC
OG0001368	LOC6733668|XP_002080715.2|DSIM	LOC108090480|XP_017044668.1|DFIC
OG0001369	LOC6740112|XP_002076996.1|DSIM	LOC108097650|XP_017055570.1|DFIC
OG0001370	LOC6735871|XP_016029234.1|DSIM	LOC108087732|XP_017040742.1|DFIC
OG0001371	LOC27207654|XP_039148635.1|DSIM	LOC108102202|XP_017062433.1|DFIC
OG0001372	LOC6734616|XP_016027765.2|DSIM	LOC108101854|XP_017061863.1|DFIC
OG0001373	LOC6731101|XP_016023631.1|DSIM	LOC108093443|XP_017048996.1|DFIC
OG0001374	LOC6734459|XP_016027581.1|DSIM	LOC108101528|XP_017061389.1|DFIC
OG0001375	LOC6726727|XP_016033224.1|DSIM	LOC108091390|XP_017046060.1|DFIC
OG0001376	LOC6734002|XP_016027030.1|DSIM	LOC108086400|XP_017038791.1|DFIC
OG0001377	LOC27206518|XP_016024032.1|DSIM	LOC108100852|XP_017060420.1|DFIC
OG0001378	LOC6731260|XP_016023819.1|DSIM	LOC108088219|XP_017041414.1|DFIC
OG0001379	LOC6730885|XP_016023312.1|DSIM	LOC108092522|XP_017047633.1|DFIC
OG0001380	LOC6733172|XP_016026049.1|DSIM	LOC108101343|XP_017061138.1|DFIC
OG0001381	LOC6734740|XP_016027949.1|DSIM	LOC108090430|XP_017044590.1|DFIC
OG0001382	LOC6730818|XP_039150896.1|DSIM	LOC108092364|XP_017047390.1|DFIC
OG0001383	LOC6733628|XP_002080682.1|DSIM	LOC108090520|XP_017044728.1|DFIC
OG0001384	LOC6732775|XP_002079888.1|DSIM	LOC108101177|XP_017060897.1|DFIC
OG0001385	LOC6731657|XP_016024339.1|DSIM	LOC108101194|XP_017060926.1|DFIC
OG0001387	LOC6731354|XP_016023942.1|DSIM	LOC108100877|XP_017060460.1|DFIC
OG0001388	LOC6731761|XP_016024445.1|DSIM	LOC108089206|XP_017042845.1|DFIC
OG0001389	LOC6729245|XP_016035900.1|DSIM	LOC108091710|XP_017046537.1|DFIC
OG0001391	LOC6732781|XP_002079894.1|DSIM	LOC108101169|XP_017060886.1|DFIC
OG0001392	LOC6725026|XP_016037975.2|DSIM	LOC108092972|XP_017048349.1|DFIC
OG0001393	LOC6732749|XP_016025474.1|DSIM	LOC108101219|XP_017060956.1|DFIC
OG0001394	LOC6731801|XP_016024484.1|DSIM	LOC108089179|XP_017042803.1|DFIC
OG0001395	LOC6728011|XP_002103363.1|DSIM	LOC108098936|XP_017057630.1|DFIC
OG0001396	LOC6725443|XP_002106459.1|DSIM	LOC108095368|XP_017051938.1|DFIC
OG0001397	LOC6728512|XP_016035154.1|DSIM	LOC108102077|XP_017062209.1|DFIC
OG0001398	LOC6725617|XP_016038812.1|DSIM	LOC108091240|XP_017045840.1|DFIC
OG0001399	LOC6736189|XP_016026009.1|DSIM	LOC108086330|XP_017038720.1|DFIC
OG0001400	LOC6728267|XP_002103616.1|DSIM	LOC108087120|XP_017039791.1|DFIC
OG0001401	LOC6738802|XP_002085602.2|DSIM	LOC108100215|XP_017059481.1|DFIC
OG0001402	LOC6739652|XP_016032078.1|DSIM	LOC108096459|XP_017053555.1|DFIC
OG0001403	LOC6738721|XP_016032536.1|DSIM	LOC108088928|XP_017042439.1|DFIC
OG0001404	LOC6734327|XP_016027396.1|DSIM	LOC108094886|XP_017051212.1|DFIC
OG0001405	LOC6735669|XP_002082587.1|DSIM	LOC108090766|XP_017045094.1|DFIC
OG0001406	LOC27206766|XP_016038897.1|DSIM	LOC108091032|XP_017045472.1|DFIC
OG0001407	LOC6738456|XP_002085263.1|DSIM	LOC108099890|XP_017059035.1|DFIC
OG0001408	LOC6734676|XP_002081683.1|DSIM	LOC108093661|XP_017049330.1|DFIC
OG0001411	LOC6728109|XP_002103460.1|DSIM	LOC108091902|XP_017046774.1|DFIC
OG0001412	LOC6732535|XP_016025192.2|DSIM	LOC108098225|XP_017056496.1|DFIC
OG0001412	LOC6732124|XP_002079256.3|DSIM	LOC108092268|XP_017047290.1|DFIC
OG0001413	LOC6735034|XP_002082015.1|DSIM	LOC108093973|XP_017049869.1|DFIC
OG0001413	LOC6735033|XP_002082014.1|DSIM	LOC108093977|XP_017049873.1|DFIC
OG0001414	LOC6733828|XP_016026815.2|DSIM	LOC108096553|XP_017053731.1|DFIC, LOC108096554|XP_017053732.1|DFIC
OG0001415	LOC27206172|XP_016027712.1|DSIM	LOC108101798|XP_017061763.1|DFIC
OG0001415	LOC27207464|XP_016027714.2|DSIM	LOC108101893|XP_017061942.1|DFIC
OG0001416	LOC6731244|XP_002078403.1|DSIM	LOC108088170|XP_017041332.1|DFIC
OG0001416	LOC27209274|XP_016029778.1|DSIM	LOC108100298|XP_017059585.1|DFIC
OG0001417	LOC6725408|XP_002106424.1|DSIM	LOC108098069|XP_017056250.1|DFIC, LOC108098067|XP_017056247.1|DFIC, LOC108098068|XP_017056249.1|DFIC
OG0001418	LOC6737340|XP_002084178.1|DSIM	LOC108096002|XP_017052841.1|DFIC
OG0001418	LOC6737342|XP_002084180.2|DSIM	LOC108095971|XP_017052806.1|DFIC
OG0001419	LOC6731507|XP_002078655.1|DSIM	LOC108100943|XP_017060578.1|DFIC
OG0001420	LOC6729126|XP_002104447.1|DSIM	LOC108099561|XP_017058638.1|DFIC
OG0001421	LOC6728454|XP_002103799.1|DSIM	LOC108102026|XP_017062118.1|DFIC
OG0001421	LOC6730776|XP_002077944.1|DSIM	LOC108092406|XP_017047460.1|DFIC
OG0001422	LOC6736305|XP_016029784.1|DSIM	LOC108100673|XP_017060178.1|DFIC
OG0001423	LOC6727942|XP_016034547.1|DSIM	LOC108098000|XP_017056129.1|DFIC
OG0001423	LOC6727943|XP_002103298.1|DSIM	LOC108097991|XP_017056118.1|DFIC
OG0001425	LOC6735104|XP_002082081.1|DSIM	LOC108086303|XP_017038684.1|DFIC
OG0001425	LOC27208082|XP_016028371.1|DSIM	LOC108086297|XP_017038678.1|DFIC
OG0001426	LOC6730652|XP_002077823.1|DSIM	LOC108092425|XP_017047483.1|DFIC
OG0001427	LOC6739342|XP_002076252.1|DSIM	LOC108090374|XP_017044493.1|DFIC
OG0001427	LOC6732358|XP_002079479.1|DSIM	LOC108101031|XP_017060692.1|DFIC
OG0001428	LOC27208102|XP_016031861.1|DSIM	LOC108086889|XP_017039439.1|DFIC
OG0001428	LOC27208111|XP_016027620.1|DSIM	LOC108086686|XP_017039168.1|DFIC
OG0001429	LOC6728144|XP_002103495.1|DSIM	LOC108091857|XP_017046726.1|DFIC
OG0001430	LOC6728199|XP_016034840.1|DSIM	LOC108091624|XP_017046409.1|DFIC
OG0001431	LOC6725501|XP_002106515.2|DSIM	LOC108088574|XP_017041912.1|DFIC
OG0001432	LOC27207495|XP_016038516.1|DSIM	LOC108098110|XP_017056313.1|DFIC
OG0001433	LOC6729158|XP_002104479.2|DSIM	LOC108095972|XP_017052803.1|DFIC
OG0001434	LOC6725034|XP_016037996.1|DSIM	LOC108091337|XP_017045969.1|DFIC
OG0001435	LOC6733493|XP_002080550.2|DSIM	LOC108101488|XP_017061328.1|DFIC
OG0001436	LOC6729826|XP_002105129.1|DSIM	LOC108092893|XP_017048230.1|DFIC
OG0001437	LOC6731490|XP_002078639.1|DSIM	LOC108100978|XP_017060621.1|DFIC
OG0001438	LOC6729959|XP_002105253.1|DSIM	LOC108097493|XP_017055285.1|DFIC
OG0001439	LOC6727276|XP_016033796.1|DSIM	LOC108093349|XP_017048846.1|DFIC
OG0001440	LOC27207629|XP_016039281.1|DSIM	LOC108097449|XP_017055210.1|DFIC
OG0001441	LOC27208149|XP_016040148.1|DSIM	LOC108088688|XP_017042117.1|DFIC
OG0001442	LOC27206519|XP_016023866.1|DSIM	LOC108088206|XP_017041396.1|DFIC
OG0001443	LOC6730192|XP_002105483.1|DSIM	LOC108099432|XP_017058455.1|DFIC
OG0001444	LOC6728998|XP_016035661.1|DSIM	LOC108099544|XP_017058608.1|DFIC
OG0001445	LOC6726676|XP_016033171.1|DSIM	LOC108098565|XP_017057068.1|DFIC
OG0001446	LOC6729188|XP_016035835.1|DSIM	LOC108091654|XP_017046451.1|DFIC
OG0001447	LOC6728466|XP_016035095.1|DSIM	LOC108102063|XP_017062182.1|DFIC
OG0001448	LOC6730213|XP_016036969.1|DSIM	LOC108099487|XP_017058536.1|DFIC
OG0001449	LOC6734710|XP_002081717.1|DSIM	LOC108093746|XP_017049501.1|DFIC
OG0001450	LOC6731131|XP_002078289.1|DSIM	LOC108088131|XP_017041280.1|DFIC
OG0001451	LOC6733325|XP_016026241.1|DSIM	LOC108094230|XP_017050178.1|DFIC
OG0001452	LOC6735241|XP_039148107.1|DSIM	LOC108096751|XP_017054095.1|DFIC
OG0001453	LOC6738939|XP_002085734.2|DSIM	LOC108093211|XP_017048662.1|DFIC
OG0001454	LOC6727753|XP_002103115.3|DSIM	LOC108097537|XP_017055376.1|DFIC
OG0001455	LOC6738410|XP_016032257.1|DSIM	LOC108100431|XP_017059830.1|DFIC
OG0001456	LOC6733843|XP_039148468.1|DSIM	LOC108096608|XP_017053804.1|DFIC
OG0001457	LOC6734261|XP_002081290.2|DSIM	LOC108096621|XP_017053855.1|DFIC
OG0001458	LOC6734478|XP_016027605.1|DSIM	LOC108101451|XP_017061278.1|DFIC
OG0001459	LOC6736943|XP_016030590.1|DSIM	LOC108093207|XP_017048659.1|DFIC
OG0001460	LOC6733396|XP_016026317.1|DSIM	LOC108093762|XP_017049520.1|DFIC
OG0001461	LOC6726455|XP_016040034.1|DSIM	LOC108097656|XP_017055578.1|DFIC
OG0001462	LOC6736591|XP_016030187.1|DSIM	LOC108099150|XP_017057984.1|DFIC
OG0001463	LOC6729642|XP_016036285.1|DSIM	LOC108095855|XP_017052642.1|DFIC
OG0001464	LOC27209085|XP_016037727.1|DSIM	LOC108097130|XP_017054715.1|DFIC
OG0001465	LOC27206620|XP_016026948.1|DSIM	LOC108096952|XP_017054408.1|DFIC
OG0001466	LOC6732121|XP_002079253.1|DSIM	LOC108092271|XP_017047294.1|DFIC
OG0001467	LOC6731971|XP_002079105.1|DSIM	LOC108095266|XP_017051783.1|DFIC, LOC108098705|XP_017057307.1|DFIC
OG0001468	LOC6737395|XP_016031143.1|DSIM	LOC108096427|XP_017053503.1|DFIC, LOC108096443|XP_017053530.1|DFIC, LOC108096444|XP_017053537.1|DFIC, LOC108096426|XP_017053500.1|DFIC
OG0001469	LOC6734441|XP_002081461.1|DSIM, LOC6729662|XP_002104968.3|DSIM	LOC108093801|XP_017049594.1|DFIC
OG0001470	LOC6738791|XP_016032605.1|DSIM	LOC108100705|XP_017060222.1|DFIC
OG0001471	LOC6736277|XP_016029763.1|DSIM	LOC108100386|XP_017059730.1|DFIC
OG0001472	LOC6738358|XP_002085168.1|DSIM	LOC108089389|XP_017043061.1|DFIC
OG0001473	LOC6726659|XP_002102070.1|DSIM	LOC108098497|XP_017056905.1|DFIC
OG0001474	LOC6725269|XP_002106291.1|DSIM	LOC108097274|XP_017054961.1|DFIC
OG0001475	LOC6733814|XP_016026786.1|DSIM	LOC108093895|XP_017049740.1|DFIC
OG0001476	LOC6726358|XP_039152970.1|DSIM	LOC108088662|XP_017042079.1|DFIC
OG0001477	LOC6730094|XP_016036862.1|DSIM	LOC108088515|XP_017041842.1|DFIC
OG0001478	LOC6730461|XP_016022918.1|DSIM	LOC108091462|XP_017046163.1|DFIC
OG0001480	LOC6730454|XP_002077635.1|DSIM	LOC108091525|XP_017046276.1|DFIC
OG0001481	LOC6732944|XP_039154422.1|DSIM	LOC108091264|XP_017045865.1|DFIC
OG0001482	LOC27206613|XP_016027953.1|DSIM	LOC108090307|XP_017044406.1|DFIC
OG0001483	LOC27206663|XP_016025893.1|DSIM	LOC108101605|XP_017061511.1|DFIC
OG0001484	LOC6739199|XP_039146934.1|DSIM	LOC108092335|XP_017047360.1|DFIC
OG0001485	LOC6738616|XP_016032460.1|DSIM	LOC108088306|XP_017041525.1|DFIC
OG0001486	LOC6731425|XP_002078577.2|DSIM	LOC108100897|XP_017060495.1|DFIC
OG0001487	LOC27209180|XP_016022805.1|DSIM	LOC108100495|XP_017059933.1|DFIC
OG0001488	LOC6734300|XP_016027360.1|DSIM	LOC108087873|XP_017040947.1|DFIC
OG0001489	LOC6732875|XP_016025597.1|DSIM	LOC108098314|XP_017056616.1|DFIC
OG0001490	LOC6730785|XP_016023198.1|DSIM	LOC108092376|XP_017047406.1|DFIC
OG0001491	LOC6730698|XP_016023129.1|DSIM	LOC108092513|XP_017047621.1|DFIC
OG0001492	LOC6734748|XP_016027955.1|DSIM	LOC108100022|XP_017059218.1|DFIC
OG0001493	LOC27209374|XP_016040058.1|DSIM	LOC108097791|XP_017055811.1|DFIC
OG0001495	LOC27206140|XP_016026457.1|DSIM	LOC108101494|XP_017061341.1|DFIC
OG0001496	LOC6725388|XP_002106405.1|DSIM	LOC108095329|XP_017051899.1|DFIC
OG0001497	LOC6733687|XP_016026656.1|DSIM	LOC108090541|XP_017044764.1|DFIC
OG0001498	LOC6727073|XP_016033567.2|DSIM	LOC108093546|XP_017049131.1|DFIC
OG0001500	LOC6735216|XP_016028496.1|DSIM	LOC108095183|XP_017051658.1|DFIC
OG0001501	LOC6728444|XP_002103789.2|DSIM	LOC108087898|XP_017040965.1|DFIC
OG0001502	LOC6734573|XP_016027692.1|DSIM	LOC108093941|XP_017049815.1|DFIC
OG0001503	LOC6733354|XP_016026269.1|DSIM	LOC108093979|XP_017049876.1|DFIC
OG0001504	LOC6725322|XP_039153644.1|DSIM	LOC108092905|XP_017048249.1|DFIC
OG0001505	LOC6734891|XP_016028138.1|DSIM	LOC108093614|XP_017049230.1|DFIC
OG0001506	LOC6734198|XP_016027229.1|DSIM	LOC108096786|XP_017054150.1|DFIC
OG0001507	LOC6735640|XP_016028997.1|DSIM	LOC108090790|XP_017045126.1|DFIC
OG0001508	LOC6735350|XP_016028683.1|DSIM	LOC108094920|XP_017051259.1|DFIC
OG0001509	LOC6735604|XP_016028965.1|DSIM	LOC108096586|XP_017053774.1|DFIC
OG0001510	LOC6731144|XP_002078302.1|DSIM	LOC108088122|XP_017041265.1|DFIC
OG0001511	LOC6736184|XP_002083079.3|DSIM	LOC108095203|XP_017051700.1|DFIC
OG0001512	LOC27208654|XP_016030773.1|DSIM	LOC108086963|XP_017039565.1|DFIC
OG0001513	LOC6739169|XP_016033032.1|DSIM	LOC108100738|XP_017060265.1|DFIC, LOC108101636|XP_017061538.1|DFIC
OG0001515	LOC6740748|XP_016037607.1|DSIM	LOC108097377|XP_017055114.1|DFIC
OG0001516	LOC6730240|XP_002105523.1|DSIM, LOC6730241|XP_002105524.2|DSIM	LOC108099420|XP_017058438.1|DFIC, LOC108099229|XP_017058090.1|DFIC, LOC108099422|XP_017058441.1|DFIC
OG0001517	LOC6729871|XP_002105174.1|DSIM	LOC108095886|XP_017052686.1|DFIC
OG0001518	LOC6725461|XP_039152479.1|DSIM	LOC108089601|XP_017043447.1|DFIC, LOC108094255|XP_017050209.1|DFIC
OG0001519	LOC6727123|XP_016033598.2|DSIM	LOC108098467|XP_017056864.1|DFIC
OG0001520	LOC6726896|XP_002102298.1|DSIM	LOC108091743|XP_017046576.1|DFIC
OG0001520	LOC6726899|XP_002102301.1|DSIM	LOC108091786|XP_017046633.1|DFIC
OG0001521	LOC6732840|XP_016025562.1|DSIM	LOC108094432|XP_017050492.1|DFIC, LOC108094421|XP_017050482.1|DFIC, LOC108100424|XP_017059819.1|DFIC
OG0001522	LOC6732523|XP_039154459.1|DSIM	LOC108096445|XP_017053538.1|DFIC, LOC108096145|XP_017053015.1|DFIC
OG0001522	LOC27208599|XP_016023751.1|DSIM	LOC108092998|XP_017048383.1|DFIC
OG0001523	LOC6735680|XP_016029047.2|DSIM	LOC108096974|XP_017054441.1|DFIC, LOC108096973|XP_017054440.1|DFIC
OG0001523	LOC6735679|XP_002082595.2|DSIM	LOC108096957|XP_017054414.1|DFIC
OG0001524	LOC6734035|XP_002081071.2|DSIM	LOC108093602|XP_017049217.1|DFIC
OG0001525	LOC27208820|XP_016038248.1|DSIM	LOC108101651|XP_017061555.1|DFIC
OG0001526	LOC6725735|XP_002106736.1|DSIM	LOC108097532|XP_017055367.1|DFIC
OG0001526	LOC6725734|XP_002106735.2|DSIM	LOC108097533|XP_017055368.1|DFIC
OG0001527	LOC6740050|XP_016038715.1|DSIM, LOC27206571|XP_016038714.1|DSIM	LOC108097769|XP_017055784.1|DFIC
OG0001528	LOC27208163|XP_039151114.1|DSIM	LOC108087069|XP_017039732.1|DFIC
OG0001528	LOC6728646|XP_016035274.1|DSIM	LOC108087070|XP_017039734.1|DFIC
OG0001529	LOC27208618|XP_039153236.1|DSIM, LOC120285618|XP_039154183.1|DSIM, LOC120285588|XP_039154155.1|DSIM, LOC120285592|XP_039154159.1|DSIM, LOC120285586|XP_039154153.1|DSIM, LOC120285589|XP_039154156.1|DSIM, LOC120285594|XP_039154161.1|DSIM, LOC120285598|XP_039154164.1|DSIM, LOC120285595|XP_039154162.1|DSIM, LOC120285596|XP_039154163.1|DSIM, LOC120285590|XP_039154157.1|DSIM, LOC120285593|XP_039154160.1|DSIM, LOC120285591|XP_039154158.1|DSIM, LOC120285587|XP_039154154.1|DSIM	LOC108091291|XP_017045903.1|DFIC
OG0001530	LOC6731611|XP_002078751.1|DSIM	LOC108086359|XP_017038749.1|DFIC, LOC108091272|XP_017045876.1|DFIC, LOC108100226|XP_017059529.1|DFIC
OG0001531	LOC6735212|XP_016028489.1|DSIM	LOC108095251|XP_017051768.1|DFIC
OG0001534	LOC6725292|XP_039153486.1|DSIM	LOC108097114|XP_017054687.1|DFIC
OG0001535	LOC6726561|XP_002107515.1|DSIM	LOC108098118|XP_017056327.1|DFIC
OG0001536	LOC6726324|XP_016039880.1|DSIM	LOC108091098|XP_017045605.1|DFIC
OG0001537	LOC6730469|XP_016022927.1|DSIM	LOC108091566|XP_017046328.1|DFIC
OG0001538	LOC6725857|XP_039153816.1|DSIM	LOC108095547|XP_017052164.1|DFIC
OG0001539	LOC6735860|XP_039147823.1|DSIM	LOC108101408|XP_017061223.1|DFIC
OG0001540	LOC6740776|XP_016023292.1|DSIM	LOC108092442|XP_017047512.1|DFIC
OG0001541	LOC6739129|XP_002085922.2|DSIM	LOC108088762|XP_017042200.1|DFIC
OG0001542	LOC6728601|XP_016035231.1|DSIM	LOC108097431|XP_017055193.1|DFIC
OG0001543	LOC6740171|XP_016039685.1|DSIM	LOC108097923|XP_017055960.1|DFIC
OG0001544	LOC6725059|XP_039152542.1|DSIM	LOC108091346|XP_017045983.1|DFIC
OG0001545	LOC6726613|XP_039153154.1|DSIM, LOC120285318|XP_039153151.1|DSIM	LOC108092806|XP_017048067.1|DFIC
OG0001546	LOC6740416|XP_016040293.1|DSIM	LOC108092797|XP_017048057.1|DFIC
OG0001548	LOC6726145|XP_039154018.1|DSIM	LOC108098087|XP_017056280.1|DFIC
OG0001549	LOC6732556|XP_039147045.1|DSIM	LOC108098208|XP_017056455.1|DFIC
OG0001550	LOC6728661|XP_016035313.1|DSIM	LOC108087264|XP_017040060.1|DFIC
OG0001551	LOC6729170|XP_016035825.1|DSIM	LOC108091704|XP_017046531.1|DFIC
OG0001552	LOC6728818|XP_002104152.1|DSIM	LOC108099521|XP_017058576.1|DFIC
OG0001553	LOC6725030|XP_016037985.1|DSIM	LOC108097370|XP_017055104.1|DFIC
OG0001554	LOC6728630|XP_016035265.1|DSIM	LOC108098933|XP_017057627.1|DFIC
OG0001555	LOC6732735|XP_016025467.1|DSIM	LOC108101250|XP_017060995.1|DFIC
OG0001556	LOC6735067|XP_002082044.1|DSIM	LOC108090539|XP_017044762.1|DFIC
OG0001557	LOC6725701|XP_002106704.1|DSIM	LOC108101685|XP_017061603.1|DFIC
OG0001558	LOC6726081|XP_016039499.1|DSIM	LOC108094680|XP_017050889.1|DFIC
OG0001559	LOC6729382|XP_016036023.1|DSIM	LOC108092159|XP_017047168.1|DFIC
OG0001560	LOC6727147|XP_016033629.1|DSIM	LOC108098562|XP_017057058.1|DFIC
OG0001561	LOC6727716|XP_016034291.1|DSIM	LOC108092071|XP_017047028.1|DFIC
OG0001562	LOC27206999|XP_016023789.1|DSIM	LOC108088160|XP_017041313.1|DFIC
OG0001563	LOC27206984|XP_016025855.1|DSIM	LOC108101135|XP_017060846.1|DFIC, LOC108101990|XP_017062074.1|DFIC
OG0001564	LOC6729005|XP_039151349.1|DSIM	LOC108099403|XP_017058398.1|DFIC
OG0001565	LOC6728976|XP_039150804.1|DSIM	LOC108099453|XP_017058483.1|DFIC
OG0001566	LOC6728595|XP_016035226.1|DSIM	LOC108092044|XP_017046975.1|DFIC
OG0001567	LOC6739388|XP_002076290.1|DSIM	LOC108086421|XP_017038812.1|DFIC
OG0001568	LOC6728097|XP_016034710.1|DSIM	LOC108091947|XP_017046825.1|DFIC
OG0001569	LOC6728185|XP_002103534.1|DSIM	LOC108091915|XP_017046789.1|DFIC
OG0001570	LOC6728230|XP_002103579.3|DSIM	LOC108087082|XP_017039751.1|DFIC
OG0001571	LOC6731803|XP_016024487.1|DSIM	LOC108089273|XP_017042935.1|DFIC
OG0001572	LOC6726122|XP_016039623.1|DSIM	LOC108102177|XP_017062370.1|DFIC
OG0001573	LOC6736820|XP_016030472.1|DSIM	LOC108096253|XP_017053197.1|DFIC
OG0001574	LOC6724763|XP_016037512.1|DSIM	LOC108092974|XP_017048352.1|DFIC
OG0001575	LOC6729365|XP_016036001.1|DSIM	LOC108092004|XP_017046922.1|DFIC
OG0001576	LOC6728555|XP_016035191.1|DSIM	LOC108087384|XP_017040216.1|DFIC
OG0001577	LOC6730117|XP_016036878.1|DSIM	LOC108088491|XP_017041799.1|DFIC
OG0001578	LOC6735123|XP_002082100.2|DSIM	LOC108096910|XP_017054349.1|DFIC
OG0001579	LOC27207981|XP_016040090.1|DSIM	LOC108097541|XP_017055380.1|DFIC
OG0001580	LOC6733904|XP_016026946.1|DSIM	LOC108096842|XP_017054242.1|DFIC
OG0001581	LOC6725549|XP_039153936.1|DSIM	LOC108097567|XP_017055443.1|DFIC
OG0001582	LOC6734175|XP_039147274.1|DSIM, LOC27207112|XP_039147277.1|DSIM	LOC108086764|XP_017039291.1|DFIC
OG0001583	LOC6733442|XP_039148744.1|DSIM	LOC108101529|XP_017061390.1|DFIC
OG0001584	LOC6736268|XP_002083152.1|DSIM	LOC108100156|XP_017059402.1|DFIC
OG0001585	LOC6725696|XP_039153357.1|DSIM	LOC108101692|XP_017061612.1|DFIC, LOC108095584|XP_017052229.1|DFIC
OG0001586	LOC6737129|XP_016030762.1|DSIM	LOC108088249|XP_017041455.1|DFIC
OG0001587	LOC6733142|XP_002080219.1|DSIM	LOC108102088|XP_017062230.1|DFIC
OG0001588	LOC6733415|XP_002080472.1|DSIM	LOC108101547|XP_017061428.1|DFIC
OG0001589	LOC27207463|XP_016025926.1|DSIM	LOC108100411|XP_017059791.1|DFIC
OG0001590	LOC6735254|XP_016028585.1|DSIM	LOC108094746|XP_017050988.1|DFIC
OG0001591	LOC6726142|XP_016039669.1|DSIM, LOC6725765|XP_002106764.2|DSIM, LOC6730041|XP_016036813.1|DSIM	LOC108086584|XP_017039031.1|DFIC
OG0001592	LOC6732105|XP_016024769.1|DSIM	LOC108094493|XP_017050570.1|DFIC
OG0001593	LOC6732094|XP_016024767.1|DSIM	LOC108094515|XP_017050605.1|DFIC
OG0001594	LOC6730979|XP_039148785.1|DSIM	LOC108101266|XP_017061010.1|DFIC
OG0001595	LOC6734004|XP_039147438.1|DSIM	LOC108086463|XP_017038877.1|DFIC
OG0001596	LOC6732838|XP_002079951.2|DSIM	LOC108094433|XP_017050493.1|DFIC
OG0001597	LOC27207476|XP_016022815.2|DSIM	LOC108093208|XP_017048663.1|DFIC
OG0001598	LOC6732313|XP_016024974.1|DSIM	LOC108090040|XP_017044027.1|DFIC
OG0001599	LOC6731269|XP_002078427.1|DSIM	LOC108088174|XP_017041341.1|DFIC
OG0001600	LOC6732377|XP_016025029.1|DSIM	LOC108100907|XP_017060511.1|DFIC
OG0001601	LOC6731168|XP_002078326.1|DSIM	LOC108093431|XP_017048980.1|DFIC
OG0001602	LOC6731628|XP_016024312.1|DSIM	LOC108097859|XP_017055885.1|DFIC, LOC108097799|XP_017055850.1|DFIC
OG0001603	LOC6731647|XP_016024331.1|DSIM	LOC108097825|XP_017055835.1|DFIC
OG0001604	LOC27206643|XP_039153757.1|DSIM	LOC108097167|XP_017054790.1|DFIC
OG0001605	LOC6733562|XP_016026509.1|DSIM	LOC108090542|XP_017044765.1|DFIC
OG0001606	LOC27206808|XP_016025960.1|DSIM	LOC108102214|XP_017062425.1|DFIC
OG0001607	LOC6732548|XP_002079667.1|DSIM	LOC108098199|XP_017056426.1|DFIC
OG0001608	LOC27207160|XP_002080157.1|DSIM	LOC108095808|XP_017052571.1|DFIC
OG0001609	LOC6734607|XP_039147895.1|DSIM	LOC108101946|XP_017062021.1|DFIC
OG0001610	LOC27208850|XP_016025614.1|DSIM	LOC108098103|XP_017056308.1|DFIC, LOC108098353|XP_017056687.1|DFIC
OG0001611	LOC6732994|XP_002080073.1|DSIM	LOC108089940|XP_017043918.1|DFIC
OG0001612	LOC6731466|XP_002078617.1|DSIM	LOC108092762|XP_017047986.1|DFIC
OG0001613	LOC27206551|XP_016024509.1|DSIM	LOC108089192|XP_017042819.1|DFIC
OG0001614	LOC6733633|XP_016026593.1|DSIM	LOC108090535|XP_017044752.1|DFIC
OG0001615	LOC27208639|XP_039148991.1|DSIM	LOC108086333|XP_017038722.1|DFIC
OG0001616	LOC6732038|XP_016024727.1|DSIM	LOC108093499|XP_017049078.1|DFIC
OG0001617	LOC6732865|XP_016025590.1|DSIM	LOC108098328|XP_017056641.1|DFIC
OG0001618	LOC6731795|XP_002078930.2|DSIM	LOC108089126|XP_017042731.1|DFIC
OG0001619	LOC6731594|XP_002078735.1|DSIM	LOC108102157|XP_017062342.1|DFIC
OG0001620	LOC6735939|XP_002082849.1|DSIM	LOC108090953|XP_017045386.1|DFIC
OG0001621	LOC6734696|XP_016027896.1|DSIM	LOC108093674|XP_017049342.1|DFIC
