Orthogroup	DSIM.longest_only	DALB.longest_only
OG0000506	LOC6729560|XP_016036228.1|DSIM	LOC117573805|XP_034113108.1|DALB
OG0000507	LOC6725622|XP_016038817.1|DSIM	LOC117576971|XP_034118043.1|DALB
OG0000507	LOC6725623|XP_016038818.1|DSIM	LOC117568198|XP_034104558.1|DALB
OG0000508	LOC6736335|XP_016029810.2|DSIM	LOC117571360|XP_034109359.1|DALB
OG0000508	LOC6736194|XP_016029625.1|DSIM	LOC117571471|XP_034109516.1|DALB
OG0000509	LOC6734784|XP_016027983.1|DSIM	LOC117567337|XP_034103147.1|DALB
OG0000509	LOC6734768|XP_039148831.1|DSIM	LOC117567334|XP_034103144.1|DALB
OG0000510	LOC6734438|XP_002081458.1|DSIM	LOC117572436|XP_034111155.1|DALB
OG0000511	LOC6732558|XP_002079677.1|DSIM	LOC117564449|XP_034099117.1|DALB
OG0000511	LOC6732559|XP_016025241.1|DSIM	LOC117564447|XP_034099116.1|DALB
OG0000512	LOC6731946|XP_002079081.1|DSIM	LOC117566003|XP_034101311.1|DALB
OG0000513	LOC6739277|XP_016026129.1|DSIM	LOC117566895|XP_034102401.1|DALB
OG0000513	LOC6732762|XP_002079875.1|DSIM	LOC117565466|XP_034100463.1|DALB
OG0000514	LOC6732113|XP_016024784.1|DSIM	LOC117565332|XP_034100270.1|DALB
OG0000514	LOC6732109|XP_016024780.2|DSIM	LOC117564904|XP_034099748.1|DALB
OG0000515	LOC6724738|XP_016037401.2|DSIM	LOC117573227|XP_034112167.1|DALB
OG0000515	LOC27207145|XP_016032111.1|DSIM	LOC117570797|XP_034108543.1|DALB
OG0000516	LOC6740132|XP_016039324.1|DSIM	LOC117578001|XP_034118993.1|DALB
OG0000516	LOC6725967|XP_002106950.1|DSIM	LOC117564564|XP_034099291.1|DALB
OG0000517	LOC6738221|XP_002085033.1|DSIM	LOC117571811|XP_034110073.1|DALB, LOC117571114|XP_034109000.1|DALB
OG0000519	LOC6739635|XP_002076529.1|DSIM, LOC27208485|XP_016031428.1|DSIM	LOC117578139|XP_034119244.1|DALB, LOC117578141|XP_034119248.1|DALB, LOC117578142|XP_034119251.1|DALB, LOC117578140|XP_034119247.1|DALB
OG0000521	LOC6726375|XP_002107334.2|DSIM	LOC117577891|XP_034118760.1|DALB
OG0000521	LOC6726369|XP_016022763.1|DSIM	LOC117567494|XP_034103418.1|DALB
OG0000522	LOC6726119|XP_016039610.1|DSIM	LOC117577337|XP_034118181.1|DALB
OG0000523	LOC6729532|XP_016036205.1|DSIM	LOC117574359|XP_034114084.1|DALB
OG0000523	LOC6739891|XP_016040228.1|DSIM	LOC117569690|XP_034106838.1|DALB
OG0000524	LOC6729150|XP_002104471.1|DSIM, LOC6728643|XP_016035272.2|DSIM	LOC117573923|XP_034113327.1|DALB
OG0000525	LOC6733674|XP_016026647.1|DSIM, LOC6733673|XP_002080720.2|DSIM	LOC117567161|XP_034102865.1|DALB
OG0000526	LOC6732852|XP_002079962.1|DSIM	LOC117564252|XP_034098847.1|DALB
OG0000526	LOC6735353|XP_002082300.1|DSIM	LOC117572745|XP_034111713.1|DALB
OG0000527	LOC6730936|XP_016023386.1|DSIM	LOC117565756|XP_034100898.1|DALB
OG0000527	LOC6730930|XP_039154443.1|DSIM	LOC117566242|XP_034101679.1|DALB
OG0000528	LOC6730848|XP_002078012.1|DSIM	LOC117578385|XP_034119712.1|DALB
OG0000529	LOC6730711|XP_002077881.1|DSIM	LOC117565740|XP_034100876.1|DALB
OG0000529	LOC6731057|XP_016023577.1|DSIM	LOC117564582|XP_034099314.1|DALB
OG0000530	LOC6737598|XP_016031381.2|DSIM	LOC117571193|XP_034109126.1|DALB
OG0000530	LOC6736444|XP_002083315.1|DSIM	LOC117571163|XP_034109065.1|DALB, LOC117571162|XP_034109063.1|DALB
OG0000531	LOC6732663|XP_002079780.1|DSIM	LOC117565556|XP_034100615.1|DALB
OG0000532	LOC6727358|XP_002102743.2|DSIM	LOC117576083|XP_034116522.1|DALB
OG0000532	LOC27208740|XP_016033896.2|DSIM	LOC117575284|XP_034115318.1|DALB
OG0000533	LOC27206330|XP_016040259.1|DSIM	LOC117569997|XP_034107280.1|DALB
OG0000533	LOC6728910|XP_002104240.1|DSIM	LOC117573993|XP_034113432.1|DALB
OG0000534	LOC6725839|XP_016039160.1|DSIM	LOC117578034|XP_034119039.1|DALB
OG0000534	LOC6732376|XP_016025030.1|DSIM	LOC117568271|XP_034104653.1|DALB
OG0000535	LOC6733869|XP_016026891.1|DSIM	LOC117567969|XP_034104168.1|DALB
OG0000535	LOC6733513|XP_002080568.1|DSIM	LOC117570234|XP_034107629.1|DALB
OG0000536	LOC6736884|XP_039150033.1|DSIM	LOC117569953|XP_034107207.1|DALB
OG0000537	LOC6739283|XP_016026253.1|DSIM	LOC117570048|XP_034107366.1|DALB
OG0000538	LOC27207969|XP_016028250.1|DSIM	LOC117568064|XP_034104311.1|DALB
OG0000538	LOC27206155|XP_016026571.1|DSIM	LOC117568809|XP_034105561.1|DALB
OG0000539	LOC6729697|XP_002105003.1|DSIM	LOC117574978|XP_034114935.1|DALB
OG0000539	LOC6729698|XP_002105004.1|DSIM	LOC117576115|XP_034116563.1|DALB
OG0000540	LOC6733012|XP_002080091.1|DSIM	LOC117565442|XP_034100424.1|DALB
OG0000542	LOC6729614|XP_016036256.1|DSIM	LOC117574053|XP_034113556.1|DALB
OG0000542	LOC27209038|XP_016037300.1|DSIM	LOC117573207|XP_034112097.1|DALB
OG0000543	LOC6729227|XP_016035879.1|DSIM	LOC117573902|XP_034113301.1|DALB
OG0000543	LOC6739313|XP_016026414.1|DSIM	LOC117572386|XP_034111050.1|DALB
OG0000544	LOC6737052|XP_002083899.1|DSIM	LOC117568673|XP_034105370.1|DALB
OG0000544	LOC6727141|XP_016033622.1|DSIM	LOC117575460|XP_034115560.1|DALB
OG0000545	LOC6727725|XP_016034301.1|DSIM	LOC117575100|XP_034115092.1|DALB
OG0000545	LOC6727721|XP_016034296.1|DSIM	LOC117575101|XP_034115093.1|DALB
OG0000546	LOC6728042|XP_002103394.1|DSIM	LOC117573648|XP_034112859.1|DALB
OG0000546	LOC27208712|XP_016022700.1|DSIM	LOC117577896|XP_034118770.1|DALB
OG0000547	LOC6740073|XP_016038882.1|DSIM, LOC6738141|XP_002084954.1|DSIM, LOC6730714|XP_002077884.2|DSIM	LOC117575130|XP_034115127.1|DALB, LOC117563554|XP_034097825.1|DALB
OG0000548	LOC6738972|XP_002085767.2|DSIM	LOC117571554|XP_034109648.1|DALB
OG0000548	LOC6738971|XP_016032799.2|DSIM	LOC117570985|XP_034108822.1|DALB
OG0000549	LOC6735914|XP_016029271.1|DSIM	LOC117569957|XP_034107218.1|DALB
OG0000550	LOC6736212|XP_016029656.1|DSIM	LOC117570320|XP_034107753.1|DALB
OG0000550	LOC27206957|XP_016029658.2|DSIM	LOC117569649|XP_034106785.1|DALB
OG0000551	LOC6734679|XP_039147993.1|DSIM	LOC117570425|XP_034107964.1|DALB
OG0000552	LOC6730180|XP_002105471.1|DSIM	LOC117576695|XP_034117582.1|DALB
OG0000552	LOC6730179|XP_002105470.1|DSIM	LOC117576694|XP_034117581.1|DALB
OG0000553	LOC6731672|XP_002078812.1|DSIM	LOC117565414|XP_034100389.1|DALB, LOC117565415|XP_034100390.1|DALB, LOC117565417|XP_034100393.1|DALB
OG0000554	LOC6729254|XP_002104574.2|DSIM	LOC117576527|XP_034117241.1|DALB
OG0000554	LOC6729255|XP_002104575.1|DSIM	LOC117574065|XP_034113579.1|DALB
OG0000555	LOC6739592|XP_002076488.1|DSIM	LOC117570039|XP_034107354.1|DALB
OG0000555	LOC6736611|XP_039149447.1|DSIM	LOC117569697|XP_034106847.1|DALB
OG0000556	LOC6726221|XP_002107196.1|DSIM	LOC117569341|XP_034106365.1|DALB
OG0000556	LOC6727909|XP_002103264.1|DSIM	LOC117575005|XP_034114973.1|DALB
OG0000557	LOC6728408|XP_002103755.1|DSIM	LOC117575409|XP_034115480.1|DALB
OG0000557	LOC6728409|XP_016035005.2|DSIM	LOC117576870|XP_034117862.1|DALB
OG0000558	LOC6727893|XP_016034500.1|DSIM	LOC117576425|XP_034117059.1|DALB
OG0000558	LOC6725385|XP_002106402.1|DSIM	LOC117565670|XP_034100797.1|DALB
OG0000559	LOC6728670|XP_016035331.1|DSIM	LOC117575571|XP_034115725.1|DALB
OG0000559	LOC6738133|XP_002084946.1|DSIM	LOC117568325|XP_034104797.1|DALB
OG0000560	LOC6733368|XP_016026282.1|DSIM	LOC117567917|XP_034104087.1|DALB, LOC117567916|XP_034104086.1|DALB
OG0000560	LOC6733366|XP_002080423.1|DSIM	LOC117567915|XP_034104085.1|DALB
OG0000561	LOC6737822|XP_016031601.1|DSIM	LOC117570739|XP_034108452.1|DALB
OG0000561	LOC6737818|XP_002084646.1|DSIM	LOC117570772|XP_034108498.1|DALB
OG0000562	LOC6737667|XP_002084499.1|DSIM	LOC117568411|XP_034104943.1|DALB
OG0000562	LOC6737647|XP_002084479.2|DSIM	LOC117567105|XP_034102777.1|DALB
OG0000563	LOC6737887|XP_002084715.2|DSIM	LOC117570842|XP_034108613.1|DALB
OG0000564	LOC6738979|XP_002085774.1|DSIM	LOC117569885|XP_034107115.1|DALB
OG0000564	LOC6738981|XP_002085776.1|DSIM	LOC117569684|XP_034106823.1|DALB
OG0000566	LOC6727770|XP_016034346.1|DSIM	LOC117575463|XP_034115566.1|DALB
OG0000566	LOC6736525|XP_016030112.1|DSIM	LOC117572277|XP_034110872.1|DALB
OG0000567	LOC6725239|XP_002106261.1|DSIM	LOC117577760|XP_034118562.1|DALB
OG0000567	LOC6725240|XP_039152456.1|DSIM	LOC117577978|XP_034118955.1|DALB
OG0000568	LOC6725021|XP_016037973.1|DSIM	LOC117567383|XP_034103226.1|DALB
OG0000568	LOC6726684|XP_016033176.1|DSIM	LOC117573488|XP_034112606.1|DALB
OG0000569	LOC27209076|XP_016035400.1|DSIM	LOC117576605|XP_034117395.1|DALB
OG0000569	LOC27207615|XP_039150133.1|DSIM	LOC117573194|XP_034112079.1|DALB
OG0000570	LOC6729379|XP_002104694.2|DSIM	LOC117576577|XP_034117342.1|DALB
OG0000570	LOC27206481|XP_016036022.1|DSIM	LOC117576578|XP_034117343.1|DALB
OG0000571	LOC6729914|XP_016036675.2|DSIM	LOC117574018|XP_034113497.1|DALB
OG0000571	LOC6729912|XP_016036669.1|DSIM	LOC117576764|XP_034117702.1|DALB
OG0000572	LOC6728301|XP_002103650.1|DSIM	LOC117574189|XP_034113773.1|DALB
OG0000572	LOC6728303|XP_016034939.1|DSIM	LOC117575540|XP_034115685.1|DALB
OG0000573	LOC6736499|XP_002083369.1|DSIM	LOC117568114|XP_034104406.1|DALB
OG0000573	LOC6735923|XP_002082833.1|DSIM	LOC117566653|XP_034102087.1|DALB
OG0000574	LOC6738393|XP_002085202.1|DSIM	LOC117567035|XP_034102632.1|DALB
OG0000574	LOC6727371|XP_002102756.2|DSIM	LOC117575445|XP_034115546.1|DALB
OG0000575	LOC6737849|XP_002084677.1|DSIM	LOC117570493|XP_034108078.1|DALB
OG0000575	LOC6737848|XP_039149267.1|DSIM	LOC117570894|XP_034108687.1|DALB
OG0000576	LOC6727062|XP_002102459.1|DSIM, LOC6727061|XP_016033558.1|DSIM	LOC117576193|XP_034116677.1|DALB
OG0000577	LOC6732722|XP_039147006.1|DSIM	LOC117563678|XP_034097996.1|DALB
OG0000577	LOC6732723|XP_039147004.1|DSIM	LOC117563369|XP_034097560.1|DALB
OG0000578	LOC6731846|XP_016024528.1|DSIM	LOC117563541|XP_034097811.1|DALB
OG0000578	LOC6735803|XP_016029187.1|DSIM	LOC117566833|XP_034102300.1|DALB
OG0000579	LOC27206467|XP_016034754.1|DSIM	LOC117574311|XP_034114011.1|DALB
OG0000579	LOC6737900|XP_002084728.1|DSIM	LOC117568033|XP_034104264.1|DALB
OG0000580	LOC6728593|XP_002103934.1|DSIM	LOC117573545|XP_034112716.1|DALB
OG0000580	LOC6728592|XP_039150433.1|DSIM	LOC117573543|XP_034112713.1|DALB
OG0000581	LOC6727246|XP_016033748.1|DSIM	LOC117574002|XP_034113459.1|DALB
OG0000581	LOC6726136|XP_016039660.1|DSIM	LOC117572373|XP_034111034.1|DALB
OG0000582	LOC6737738|XP_016031517.1|DSIM	LOC117572467|XP_034111205.1|DALB
OG0000582	LOC6735252|XP_016028577.1|DSIM	LOC117572271|XP_034110865.1|DALB
OG0000583	LOC6735858|XP_002082768.2|DSIM	LOC117569459|XP_034106516.1|DALB
OG0000583	LOC6735863|XP_016029228.1|DSIM	LOC117569458|XP_034106515.1|DALB
OG0000584	LOC6731596|XP_002078737.1|DSIM	LOC117564165|XP_034098722.1|DALB
OG0000584	LOC6731595|XP_002078736.1|DSIM	LOC117563586|XP_034097863.1|DALB, LOC117564368|XP_034098976.1|DALB
OG0000585	LOC6737235|XP_002084075.3|DSIM, LOC120284843|XP_039150294.1|DSIM	LOC117569442|XP_034106496.1|DALB, LOC117569920|XP_034107163.1|DALB
OG0000586	LOC6733622|XP_002080676.3|DSIM, LOC6734312|XP_039148743.1|DSIM	LOC117571332|XP_034109314.1|DALB
OG0000589	LOC27206814|XP_039153177.1|DSIM	LOC117570513|XP_034108145.1|DALB
OG0000590	LOC6729203|XP_002104524.2|DSIM	LOC117574715|XP_034114528.1|DALB
OG0000590	LOC6725047|XP_039152240.1|DSIM	LOC117574333|XP_034114042.1|DALB
OG0000592	LOC6733436|XP_002080493.2|DSIM	LOC117572376|XP_034111035.1|DALB
OG0000592	LOC6734479|XP_016027606.1|DSIM	LOC117571583|XP_034109690.1|DALB
OG0000593	LOC6730057|XP_002105350.1|DSIM	LOC117563424|XP_034097650.1|DALB
OG0000593	LOC6726097|XP_016039566.1|DSIM	LOC117566355|XP_034101733.1|DALB
OG0000594	LOC27209439|XP_016036787.1|DSIM	LOC117574067|XP_034113581.1|DALB
OG0000594	LOC6728405|XP_002103752.2|DSIM	LOC117576155|XP_034116619.1|DALB
OG0000595	LOC6728196|XP_016034835.2|DSIM	LOC117575204|XP_034115214.1|DALB
OG0000595	LOC27208518|XP_039151611.1|DSIM	LOC117573641|XP_034112843.1|DALB
OG0000596	LOC6724830|XP_016037613.1|DSIM	LOC117577918|XP_034118806.1|DALB
OG0000596	LOC6728617|XP_016035255.1|DSIM	LOC117573268|XP_034112239.1|DALB, LOC117573267|XP_034112238.1|DALB, LOC117563806|XP_034098230.1|DALB
OG0000597	LOC6729484|XP_016036156.1|DSIM	LOC117573713|XP_034112974.1|DALB
OG0000597	LOC6730328|XP_039151359.1|DSIM	LOC117574431|XP_034114159.1|DALB
OG0000598	LOC6728292|XP_002103641.1|DSIM	LOC117574273|XP_034113913.1|DALB
OG0000599	LOC6736265|XP_016029754.1|DSIM	LOC117566392|XP_034101791.1|DALB
OG0000600	LOC6734249|XP_002081278.1|DSIM	LOC117570761|XP_034108482.1|DALB
OG0000601	LOC6731309|XP_002078465.1|DSIM	LOC117565708|XP_034100844.1|DALB
OG0000601	LOC6730768|XP_002077936.2|DSIM	LOC117565706|XP_034100839.1|DALB
OG0000603	LOC6727726|XP_016034303.1|DSIM, LOC6730661|XP_039154427.1|DSIM, LOC6731453|XP_016024107.1|DSIM	LOC117566116|XP_034101478.1|DALB
OG0000604	LOC6730767|XP_002077935.1|DSIM	LOC117564075|XP_034098592.1|DALB
OG0000604	LOC6730766|XP_002077934.1|DSIM	LOC117564382|XP_034098992.1|DALB
OG0000605	LOC6733033|XP_002080112.1|DSIM	LOC117563778|XP_034098176.1|DALB, LOC117563777|XP_034098175.1|DALB
OG0000606	LOC6729172|XP_002104493.2|DSIM	LOC117574263|XP_034113889.1|DALB
OG0000607	LOC6727755|XP_002103117.1|DSIM	LOC117573731|XP_034112993.1|DALB
OG0000607	LOC27207966|XP_016033737.1|DSIM	LOC117573336|XP_034112336.1|DALB
OG0000608	LOC6729735|XP_016036395.1|DSIM	LOC117575661|XP_034115840.1|DALB
OG0000609	LOC27206538|XP_016023012.1|DSIM	LOC117564819|XP_034099631.1|DALB
OG0000610	LOC6738612|XP_016032454.1|DSIM	LOC117567740|XP_034103816.1|DALB
OG0000610	LOC6735620|XP_002082540.1|DSIM	LOC117568908|XP_034105704.1|DALB
OG0000611	LOC6735484|XP_016028822.1|DSIM	LOC117572225|XP_034110794.1|DALB
OG0000611	LOC6734765|XP_002081768.1|DSIM	LOC117569955|XP_034107216.1|DALB
OG0000612	LOC6738576|XP_002085381.2|DSIM, LOC6738575|XP_016032427.2|DSIM, LOC6738574|XP_002085379.1|DSIM	LOC117571175|XP_034109093.1|DALB
OG0000614	LOC6739882|XP_039153006.1|DSIM	LOC117573517|XP_034112645.1|DALB
OG0000615	LOC6726360|XP_039152975.1|DSIM	LOC117569740|XP_034106917.1|DALB
OG0000615	LOC27209315|XP_039150606.1|DSIM	LOC117574393|XP_034114122.1|DALB
OG0000616	LOC6726352|XP_016039930.1|DSIM, LOC6740199|XP_016039931.1|DSIM	LOC117575413|XP_034115488.1|DALB
OG0000617	LOC6729864|XP_039151242.1|DSIM	LOC117575989|XP_034116376.1|DALB
OG0000617	LOC6728352|XP_016034977.1|DSIM	LOC117575506|XP_034115640.1|DALB
OG0000618	LOC6729022|XP_016035683.1|DSIM	LOC117573703|XP_034112962.1|DALB
OG0000618	LOC6739669|XP_016032904.1|DSIM	LOC117572345|XP_034110993.1|DALB
OG0000619	LOC6735167|XP_002082142.1|DSIM	LOC117572298|XP_034110901.1|DALB
OG0000620	LOC6737420|XP_016031189.1|DSIM	LOC117567579|XP_034103547.1|DALB
OG0000621	LOC6727345|XP_002102730.1|DSIM	LOC117576522|XP_034117232.1|DALB
OG0000621	LOC6739959|XP_016037887.1|DSIM	LOC117570374|XP_034107863.1|DALB
OG0000622	LOC6737034|XP_002083881.1|DSIM	LOC117570206|XP_034107585.1|DALB
OG0000622	LOC6737393|XP_016031141.1|DSIM	LOC117569833|XP_034107049.1|DALB
OG0000623	LOC27206265|XP_016029788.1|DSIM	LOC117569825|XP_034107040.1|DALB
OG0000623	LOC27206242|XP_016030769.1|DSIM	LOC117571426|XP_034109457.1|DALB
OG0000624	LOC6735141|XP_016028423.1|DSIM	LOC117570531|XP_034108127.1|DALB
OG0000625	LOC6736941|XP_016030587.1|DSIM	LOC117572722|XP_034111677.1|DALB
OG0000625	LOC6736939|XP_002083786.1|DSIM	LOC117572724|XP_034111680.1|DALB
OG0000626	LOC6733753|XP_002080797.1|DSIM	LOC117566761|XP_034102195.1|DALB
OG0000626	LOC6735896|XP_016029250.1|DSIM	LOC117569433|XP_034106484.1|DALB
OG0000627	LOC6738464|XP_002085271.1|DSIM	LOC117572507|XP_034111252.1|DALB
OG0000627	LOC6725135|XP_002106161.1|DSIM	LOC117574429|XP_034114161.1|DALB
OG0000628	LOC6731753|XP_002078888.1|DSIM	LOC117565246|XP_034100148.1|DALB
OG0000629	LOC6728572|XP_002103913.2|DSIM	LOC117574207|XP_034113802.1|DALB, LOC117574206|XP_034113801.1|DALB
OG0000629	LOC6733053|XP_002080131.2|DSIM	LOC117565174|XP_034100057.1|DALB, LOC117564067|XP_034098584.1|DALB
OG0000630	LOC6732796|XP_016025504.1|DSIM	LOC117564045|XP_034098545.1|DALB
OG0000630	LOC6732789|XP_002079902.3|DSIM	LOC117565056|XP_034099894.1|DALB
OG0000631	LOC27208670|XP_016024744.1|DSIM	LOC117564713|XP_034099485.1|DALB
OG0000631	LOC6732402|XP_016025062.1|DSIM	LOC117565173|XP_034100055.1|DALB
OG0000632	LOC6730992|XP_016023455.1|DSIM	LOC117565524|XP_034100553.1|DALB
OG0000632	LOC6730529|XP_016022984.1|DSIM	LOC117565870|XP_034101098.1|DALB
OG0000635	LOC6735347|XP_002082294.1|DSIM	LOC117567613|XP_034103593.1|DALB
OG0000635	LOC6726071|XP_002107053.2|DSIM	LOC117577669|XP_034118448.1|DALB
OG0000636	LOC6732793|XP_002079906.1|DSIM	LOC117564269|XP_034098862.1|DALB
OG0000636	LOC6732794|XP_016025503.1|DSIM	LOC117564177|XP_034098736.1|DALB
OG0000637	LOC6725170|XP_016038187.1|DSIM	LOC117567319|XP_034103113.1|DALB
OG0000637	LOC6725171|XP_039152707.1|DSIM	LOC117576420|XP_034117048.1|DALB
OG0000638	LOC6729311|XP_016035943.1|DSIM	LOC117569856|XP_034107080.1|DALB
OG0000638	LOC6726151|XP_016039682.1|DSIM	LOC117565791|XP_034100967.1|DALB
OG0000639	LOC6738948|XP_016032771.1|DSIM	LOC117572595|XP_034111394.1|DALB
OG0000641	LOC6731601|XP_002078742.2|DSIM, LOC6727083|XP_016033574.2|DSIM	LOC117574421|XP_034114149.1|DALB, LOC117576933|XP_034117967.1|DALB
OG0000642	LOC6734145|XP_016027156.1|DSIM	LOC117563538|XP_034097808.1|DALB
OG0000643	LOC27207387|XP_016036588.1|DSIM, LOC6729854|XP_002105157.1|DSIM, LOC6729853|XP_002105156.2|DSIM	LOC117574455|XP_034114184.1|DALB
OG0000644	LOC6737677|XP_002084509.1|DSIM, LOC6737674|XP_002084506.1|DSIM, LOC6737673|XP_002084505.2|DSIM	LOC117567265|XP_034103015.1|DALB
OG0000645	LOC27207888|XP_016023424.1|DSIM	LOC117564942|XP_034099787.1|DALB
OG0000645	LOC27207511|XP_016026170.1|DSIM	LOC117563298|XP_034097433.1|DALB, LOC117563299|XP_034097434.1|DALB
OG0000646	LOC6729358|XP_002104674.1|DSIM	LOC117576972|XP_034118040.1|DALB
OG0000646	LOC6729963|XP_039150494.1|DSIM	LOC117573382|XP_034112460.1|DALB
OG0000647	LOC6726923|XP_016033422.1|DSIM	LOC117575946|XP_034116298.1|DALB
OG0000647	LOC6725022|XP_016037974.1|DSIM	LOC117569887|XP_034107121.1|DALB
OG0000648	LOC6726295|XP_039152793.1|DSIM	LOC117577850|XP_034118682.1|DALB
OG0000648	LOC6726293|XP_002107254.1|DSIM	LOC117577986|XP_034118972.1|DALB
OG0000649	LOC6740189|XP_002077070.2|DSIM	LOC117577572|XP_034118299.1|DALB
OG0000649	LOC6739849|XP_016039898.1|DSIM	LOC117577482|XP_034118253.1|DALB
OG0000650	LOC6729339|XP_002104656.2|DSIM	LOC117576519|XP_034117219.1|DALB
OG0000650	LOC6724700|XP_016037268.1|DSIM	LOC117573113|XP_034111930.1|DALB
OG0000651	LOC6738417|XP_002085226.2|DSIM	LOC117567804|XP_034103930.1|DALB
OG0000651	LOC6736720|XP_016030335.1|DSIM	LOC117568586|XP_034105209.1|DALB
OG0000652	LOC6739305|XP_002076214.1|DSIM	LOC117569337|XP_034106358.1|DALB
OG0000652	LOC27209005|XP_016038153.1|DSIM	LOC117577682|XP_034118468.1|DALB
OG0000653	LOC6728366|XP_002103714.1|DSIM, LOC6726771|XP_016033255.1|DSIM	LOC117576011|XP_034116409.1|DALB
OG0000654	LOC6739596|XP_016029861.1|DSIM	LOC117572400|XP_034111072.1|DALB
OG0000654	LOC6738408|XP_016032244.1|DSIM	LOC117566801|XP_034102235.1|DALB
OG0000655	LOC6734221|XP_016027265.1|DSIM	LOC117567327|XP_034103125.1|DALB
OG0000656	LOC6728447|XP_016035061.1|DSIM	LOC117574283|XP_034113925.1|DALB
OG0000657	LOC6736191|XP_016029616.1|DSIM	LOC117568889|XP_034105680.1|DALB
OG0000657	LOC6730879|XP_002078043.1|DSIM	LOC117564144|XP_034098698.1|DALB
OG0000658	LOC6726228|XP_016039756.1|DSIM	LOC117569426|XP_034106479.1|DALB
OG0000658	LOC6728039|XP_002103391.1|DSIM	LOC117573941|XP_034113359.1|DALB
OG0000659	LOC6732787|XP_016025500.1|DSIM	LOC117563557|XP_034097828.1|DALB
OG0000660	LOC6739184|XP_016023229.1|DSIM	LOC117564213|XP_034098789.1|DALB
OG0000661	LOC27206244|XP_016030737.1|DSIM	LOC117572351|XP_034111002.1|DALB
OG0000661	LOC6731004|XP_016023467.1|DSIM	LOC117565090|XP_034099931.1|DALB
OG0000662	LOC6736668|XP_002083524.1|DSIM	LOC117570924|XP_034108745.1|DALB
OG0000662	LOC27208006|XP_016034047.1|DSIM	LOC117577860|XP_034118700.1|DALB
OG0000663	LOC6736154|XP_016029553.1|DSIM	LOC117569390|XP_034106410.1|DALB
OG0000664	LOC6727188|XP_039150958.1|DSIM	LOC117564016|XP_034098505.1|DALB
OG0000664	LOC6739975|XP_016038087.1|DSIM	LOC117570880|XP_034108667.1|DALB
OG0000665	LOC6729566|XP_016036230.1|DSIM	LOC117573325|XP_034112325.1|DALB
OG0000665	LOC6729567|XP_002104875.1|DSIM	LOC117575323|XP_034115370.1|DALB
OG0000666	LOC6735358|XP_002082305.1|DSIM	LOC117569897|XP_034107129.1|DALB
OG0000666	LOC27208266|XP_016038838.1|DSIM	LOC117578059|XP_034119086.1|DALB
OG0000667	LOC6739958|XP_002076843.1|DSIM	LOC117578274|XP_034119594.1|DALB
OG0000667	LOC6728590|XP_002103931.1|DSIM	LOC117573551|XP_034112722.1|DALB
OG0000668	LOC6739822|XP_002076714.1|DSIM	LOC117573147|XP_034111977.1|DALB
OG0000668	LOC6728180|XP_016034812.1|DSIM	LOC117576626|XP_034117441.1|DALB
OG0000669	LOC6726564|XP_002107518.2|DSIM	LOC117578037|XP_034119049.1|DALB
OG0000669	LOC6726565|XP_002107519.1|DSIM	LOC117578011|XP_034119005.1|DALB
OG0000670	LOC6731625|XP_016024307.1|DSIM, LOC6725106|XP_002106132.1|DSIM	LOC117565760|XP_034100947.1|DALB
OG0000671	LOC27208816|XP_016025871.1|DSIM	LOC117575061|XP_034115033.1|DALB
OG0000671	LOC6729923|XP_016036681.1|DSIM	LOC117575017|XP_034114987.1|DALB
OG0000672	LOC6725743|XP_039152633.1|DSIM	LOC117567786|XP_034103901.1|DALB
OG0000672	LOC6740238|XP_002077119.2|DSIM	LOC117571431|XP_034109468.1|DALB
OG0000673	LOC6725851|XP_039154027.1|DSIM	LOC117576886|XP_034117903.1|DALB
OG0000673	LOC6738127|XP_002084940.1|DSIM	LOC117568027|XP_034104258.1|DALB
OG0000675	LOC27206867|XP_016024210.1|DSIM	LOC117577641|XP_034118401.1|DALB, LOC117571689|XP_034109870.1|DALB, LOC117577754|XP_034118556.1|DALB
OG0000677	LOC27206657|XP_039152419.1|DSIM	LOC117578262|XP_034119575.1|DALB
OG0000678	LOC6727764|XP_016034341.1|DSIM	LOC117574094|XP_034113622.1|DALB
OG0000678	LOC6730493|XP_002077674.1|DSIM	LOC117565020|XP_034099855.1|DALB
OG0000679	LOC6725730|XP_016039005.1|DSIM	LOC117577714|XP_034118508.1|DALB
OG0000680	LOC6726431|XP_016039991.1|DSIM	LOC117577640|XP_034118400.1|DALB
OG0000680	LOC6726443|XP_016040004.1|DSIM	LOC117568471|XP_034105051.1|DALB
OG0000681	LOC6728168|XP_016034776.1|DSIM	LOC117573364|XP_034112384.1|DALB
OG0000681	LOC6725845|XP_016039168.1|DSIM	LOC117566126|XP_034101500.1|DALB
OG0000683	LOC6729354|XP_016035990.1|DSIM	LOC117574071|XP_034113592.1|DALB
OG0000684	LOC6728418|XP_002103764.1|DSIM	LOC117575991|XP_034116379.1|DALB
OG0000684	LOC6729256|XP_002104576.1|DSIM	LOC117576609|XP_034117401.1|DALB
OG0000685	LOC6727215|XP_002102607.1|DSIM	LOC117574214|XP_034113812.1|DALB
OG0000686	LOC6733272|XP_002080335.1|DSIM	LOC117570004|XP_034107290.1|DALB
OG0000686	LOC6726395|XP_039152885.1|DSIM	LOC117578192|XP_034119401.1|DALB
OG0000687	LOC6735306|XP_002082266.1|DSIM	LOC117568559|XP_034105178.1|DALB
