Orthogroup	DSIM.longest_only	DSUB.longest_only
OG0002544	LOC6729076|XP_002104397.3|DSIM	LOC117899031|XP_034664681.1|DSUB
OG0002545	LOC6724869|XP_016037676.1|DSIM	LOC117903286|XP_034671106.1|DSUB
OG0002547	LOC6725263|XP_016038268.1|DSIM	LOC117899107|XP_034664789.1|DSUB
OG0002548	LOC27207333|XP_039152306.1|DSIM	LOC117889903|XP_034650350.1|DSUB
OG0002549	LOC6726209|XP_039153554.1|DSIM	LOC117895631|XP_034659325.1|DSUB
OG0002550	LOC6725894|XP_039152434.1|DSIM	LOC117903214|XP_034670990.1|DSUB
OG0002551	LOC6730384|XP_002105666.1|DSIM	LOC117897992|XP_034663009.1|DSUB
OG0002552	LOC6733021|XP_002080100.1|DSIM	LOC117902413|XP_034669646.1|DSUB
OG0002553	LOC6726624|XP_016040328.1|DSIM	LOC117901822|XP_034668646.1|DSUB
OG0002554	LOC6725276|XP_016038287.1|DSIM	LOC117890351|XP_034651039.1|DSUB
OG0002555	LOC6725198|XP_016038226.1|DSIM	LOC117903536|XP_034671615.1|DSUB
OG0002556	LOC6731161|XP_016023711.1|DSIM	LOC117901729|XP_034668502.1|DSUB
OG0002557	LOC6725859|XP_002106855.1|DSIM	LOC117903739|XP_034671992.1|DSUB
OG0002558	LOC6729276|XP_002104596.1|DSIM	LOC117898495|XP_034663828.1|DSUB
OG0002559	LOC27206972|XP_039154255.1|DSIM	LOC117897300|XP_034661932.1|DSUB
OG0002560	LOC27206459|XP_016033794.1|DSIM	LOC117897839|XP_034662796.1|DSUB
OG0002561	LOC6727484|XP_016034074.1|DSIM	LOC117897240|XP_034661850.1|DSUB
OG0002562	LOC6740627|XP_016038944.1|DSIM	LOC117901353|XP_034667957.1|DSUB
OG0002563	LOC6726226|XP_016039754.2|DSIM	LOC117903390|XP_034671266.1|DSUB
OG0002564	LOC6730225|XP_016036978.1|DSIM	LOC117897809|XP_034662749.1|DSUB
OG0002565	LOC6728826|XP_002104160.1|DSIM	LOC117898264|XP_034663409.1|DSUB
OG0002566	LOC6727578|XP_016034172.2|DSIM	LOC117899282|XP_034665078.1|DSUB
OG0002567	LOC6725224|XP_016038238.1|DSIM	LOC117903682|XP_034671911.1|DSUB
OG0002568	LOC6728881|XP_002104214.2|DSIM	LOC117899493|XP_034665433.1|DSUB
OG0002569	LOC6738837|XP_002085637.1|DSIM	LOC117894689|XP_034657758.1|DSUB
OG0002570	LOC6727548|XP_039150875.1|DSIM	LOC117897756|XP_034662688.1|DSUB
OG0002571	LOC6727550|XP_016034124.1|DSIM	LOC117896270|XP_034660352.1|DSUB
OG0002572	LOC6735315|XP_002082267.1|DSIM	LOC117892574|XP_034654793.1|DSUB, LOC117890603|XP_034651433.1|DSUB
OG0002573	LOC27206424|XP_016034153.1|DSIM	LOC117897055|XP_034661538.1|DSUB
OG0002574	LOC6727575|XP_002102954.1|DSIM	LOC117896619|XP_034660947.1|DSUB
OG0002575	LOC6728453|XP_016035067.1|DSIM	LOC117896085|XP_034660015.1|DSUB
OG0002576	LOC27207928|XP_016026097.1|DSIM, LOC120285625|XP_039154187.1|DSIM	LOC117897559|XP_034662387.1|DSUB
OG0002577	LOC6738455|XP_016032289.1|DSIM	LOC117894006|XP_034656720.1|DSUB
OG0002578	LOC6730967|XP_002078129.2|DSIM	LOC117902080|XP_034669064.1|DSUB
OG0002579	LOC6732040|XP_002079172.1|DSIM	LOC117901605|XP_034668312.1|DSUB
OG0002580	LOC6734210|XP_002081239.2|DSIM	LOC117890762|XP_034651713.1|DSUB
OG0002581	LOC6729301|XP_039151509.1|DSIM	LOC117898688|XP_034664182.1|DSUB
OG0002582	LOC27206689|XP_016035406.1|DSIM	LOC117899624|XP_034665669.1|DSUB
OG0002583	LOC6728657|XP_016035302.1|DSIM	LOC117898317|XP_034663504.1|DSUB
OG0002584	LOC6738662|XP_016032483.1|DSIM	LOC117895754|XP_034659517.1|DSUB
OG0002585	LOC6738661|XP_002085463.1|DSIM	LOC117895756|XP_034659520.1|DSUB
OG0002586	LOC6727508|XP_016034088.1|DSIM	LOC117898444|XP_034663740.1|DSUB
OG0002587	LOC6728968|XP_002104296.1|DSIM	LOC117897375|XP_034662065.1|DSUB
OG0002588	LOC27206438|XP_016035396.1|DSIM	LOC117898125|XP_034663207.1|DSUB
OG0002589	LOC6729769|XP_016036456.1|DSIM	LOC117896194|XP_034660176.1|DSUB
OG0002590	LOC6726148|XP_016039673.1|DSIM	LOC117894470|XP_034657466.1|DSUB
OG0002591	LOC6730270|XP_039151131.1|DSIM	LOC117896168|XP_034660140.1|DSUB
OG0002592	LOC6729873|XP_016036636.2|DSIM	LOC117898743|XP_034664256.1|DSUB
OG0002593	LOC6729869|XP_016036619.1|DSIM	LOC117896347|XP_034660480.1|DSUB
OG0002594	LOC6728148|XP_016034761.1|DSIM	LOC117899730|XP_034665865.1|DSUB
OG0002595	LOC6727500|XP_039150710.1|DSIM	LOC117898435|XP_034663718.1|DSUB
OG0002596	LOC6728211|XP_016034849.1|DSIM	LOC117897390|XP_034662093.1|DSUB
OG0002597	LOC6728672|XP_016035336.1|DSIM	LOC117898694|XP_034664200.1|DSUB
OG0002598	LOC6729174|XP_016035824.1|DSIM	LOC117895968|XP_034659814.1|DSUB
OG0002599	LOC6728737|XP_002104072.1|DSIM	LOC117897700|XP_034662612.1|DSUB
OG0002600	LOC6733798|XP_016026757.1|DSIM	LOC117891903|XP_034653617.1|DSUB
OG0002601	LOC6727192|XP_016033680.1|DSIM	LOC117896831|XP_034661236.1|DSUB
OG0002602	LOC27206707|XP_016036711.1|DSIM	LOC117896751|XP_034661107.1|DSUB
OG0002603	LOC6730177|XP_016036935.1|DSIM	LOC117898065|XP_034663126.1|DSUB
OG0002604	LOC6730176|XP_039150406.1|DSIM	LOC117898047|XP_034663097.1|DSUB
OG0002605	LOC27208744|XP_016034960.1|DSIM	LOC117899669|XP_034665747.1|DSUB
OG0002606	LOC6728189|XP_016034819.1|DSIM	LOC117897376|XP_034662067.1|DSUB
OG0002607	LOC6727153|XP_002102546.1|DSIM	LOC117897388|XP_034662087.1|DSUB
OG0002608	LOC6727857|XP_039151843.1|DSIM	LOC117898024|XP_034663052.1|DSUB
OG0002609	LOC6734070|XP_002081105.1|DSIM	LOC117892531|XP_034654726.1|DSUB
OG0002610	LOC6727222|XP_002102614.1|DSIM	LOC117895994|XP_034659872.1|DSUB
OG0002611	LOC6728795|XP_002104130.1|DSIM	LOC117897632|XP_034662496.1|DSUB
OG0002612	LOC6727353|XP_002102738.1|DSIM	LOC117899160|XP_034664910.1|DSUB
OG0002613	LOC6729338|XP_016035980.1|DSIM	LOC117897041|XP_034661515.1|DSUB
OG0002614	LOC6729747|XP_016036406.1|DSIM	LOC117897409|XP_034662125.1|DSUB
OG0002615	LOC6736527|XP_016030114.1|DSIM	LOC117893067|XP_034655365.1|DSUB
OG0002616	LOC6729855|XP_016036590.1|DSIM	LOC117898548|XP_034663917.1|DSUB
OG0002617	LOC6728755|XP_002104090.1|DSIM	LOC117899622|XP_034665667.1|DSUB
OG0002618	LOC6726693|XP_016033181.1|DSIM	LOC117896395|XP_034660591.1|DSUB
OG0002619	LOC6727743|XP_016034312.1|DSIM	LOC117896556|XP_034660833.1|DSUB
OG0002620	LOC6729436|XP_016036076.1|DSIM	LOC117897116|XP_034661657.1|DSUB
OG0002621	LOC6729140|XP_002104461.1|DSIM	LOC117897437|XP_034662167.1|DSUB
OG0002622	LOC6738261|XP_016032139.1|DSIM	LOC117893397|XP_034655886.1|DSUB
OG0002623	LOC6728825|XP_002104159.1|DSIM	LOC117898265|XP_034663410.1|DSUB
OG0002624	LOC6729027|XP_002104348.1|DSIM	LOC117899701|XP_034665799.1|DSUB
OG0002625	LOC6729034|XP_016035692.2|DSIM	LOC117899135|XP_034664825.1|DSUB
OG0002626	LOC6725396|XP_002106412.1|DSIM	LOC117898253|XP_034663398.1|DSUB
OG0002627	LOC6729109|XP_016035753.1|DSIM	LOC117897929|XP_034662905.1|DSUB
OG0002628	LOC6726889|XP_039151683.1|DSIM	LOC117897171|XP_034661760.1|DSUB
OG0002629	LOC6728529|XP_039151773.1|DSIM	LOC117898340|XP_034663556.1|DSUB
OG0002630	LOC6727913|XP_016034530.1|DSIM	LOC117899412|XP_034665290.1|DSUB
OG0002631	LOC6729501|XP_016036174.1|DSIM	LOC117896072|XP_034659989.1|DSUB
OG0002632	LOC6728137|XP_002103488.1|DSIM	LOC117897586|XP_034662431.1|DSUB
OG0002633	LOC6727562|XP_002102941.2|DSIM	LOC117897060|XP_034661547.1|DSUB
OG0002634	LOC6728111|XP_016034730.1|DSIM	LOC117899474|XP_034665392.1|DSUB
OG0002635	LOC27209030|XP_016035380.1|DSIM	LOC117896145|XP_034660109.1|DSUB
OG0002636	LOC6726648|XP_002102059.1|DSIM	LOC117896330|XP_034660461.1|DSUB
OG0002637	LOC6732050|XP_016024733.1|DSIM	LOC117900754|XP_034667126.1|DSUB
OG0002638	LOC6730149|XP_016036913.1|DSIM	LOC117898881|XP_034664455.1|DSUB
OG0002639	LOC6728464|XP_016035086.1|DSIM	LOC117898382|XP_034663624.1|DSUB
OG0002640	LOC6728175|XP_016034793.1|DSIM	LOC117896784|XP_034661171.1|DSUB
OG0002641	LOC6728174|XP_039151562.1|DSIM	LOC117898804|XP_034664340.1|DSUB
OG0002642	LOC6728173|XP_002103522.1|DSIM	LOC117898272|XP_034663418.1|DSUB
OG0002643	LOC6728172|XP_016034783.1|DSIM	LOC117898266|XP_034663411.1|DSUB
OG0002644	LOC6726936|XP_002102338.1|DSIM	LOC117896604|XP_034660928.1|DSUB
OG0002645	LOC6726929|XP_039150857.1|DSIM	LOC117898163|XP_034663263.1|DSUB
OG0002646	LOC6739769|XP_002076660.1|DSIM	LOC117896842|XP_034661256.1|DSUB
OG0002647	LOC6728986|XP_002104308.1|DSIM	LOC117899516|XP_034665460.1|DSUB
OG0002648	LOC6727152|XP_016033637.1|DSIM	LOC117896635|XP_034660971.1|DSUB
OG0002649	LOC6729002|XP_002104323.2|DSIM	LOC117899104|XP_034664776.1|DSUB
OG0002650	LOC6728987|XP_002104309.1|DSIM	LOC117899514|XP_034665457.1|DSUB
OG0002651	LOC6727855|XP_002103210.2|DSIM	LOC117896086|XP_034660016.1|DSUB
OG0002652	LOC6727256|XP_016033762.1|DSIM	LOC117899614|XP_034665648.1|DSUB
OG0002653	LOC6729929|XP_039151206.1|DSIM	LOC117896779|XP_034661146.1|DSUB
OG0002654	LOC6729927|XP_016036686.1|DSIM	LOC117896279|XP_034660373.1|DSUB
OG0002655	LOC6727355|XP_016033885.1|DSIM	LOC117899157|XP_034664897.1|DSUB
OG0002656	LOC6728232|XP_016034870.1|DSIM	LOC117896828|XP_034661229.1|DSUB
OG0002657	LOC6728727|XP_016035381.1|DSIM	LOC117896144|XP_034660108.1|DSUB
OG0002658	LOC6730315|XP_002105598.2|DSIM	LOC117896161|XP_034660129.1|DSUB
OG0002659	LOC6729956|XP_016036720.1|DSIM	LOC117899463|XP_034665369.1|DSUB
OG0002660	LOC6740116|XP_002076998.2|DSIM	LOC117903024|XP_034670649.1|DSUB
OG0002661	LOC6729921|XP_039151701.1|DSIM	LOC117897407|XP_034662122.1|DSUB
OG0002662	LOC6736133|XP_016029523.1|DSIM	LOC117892282|XP_034654292.1|DSUB
OG0002663	LOC6729376|XP_016036014.1|DSIM	LOC117899567|XP_034665568.1|DSUB
OG0002664	LOC6733135|XP_016022836.1|DSIM	LOC117900475|XP_034666746.1|DSUB
OG0002665	LOC6739329|XP_016026474.1|DSIM	LOC117892717|XP_034655028.1|DSUB
OG0002666	LOC6733503|XP_016026461.1|DSIM	LOC117892712|XP_034655019.1|DSUB
OG0002667	LOC6733816|XP_016026787.1|DSIM	LOC117891189|XP_034652414.1|DSUB
OG0002668	LOC6736393|XP_016029898.1|DSIM	LOC117893556|XP_034656109.1|DSUB
OG0002669	LOC6731532|XP_002078679.1|DSIM	LOC117900409|XP_034666655.1|DSUB
OG0002670	LOC6737178|XP_002084024.1|DSIM	LOC117894133|XP_034656918.1|DSUB
OG0002671	LOC6737174|XP_016030859.1|DSIM	LOC117894131|XP_034656911.1|DSUB
OG0002672	LOC6735511|XP_016028849.1|DSIM	LOC117892248|XP_034654251.1|DSUB
OG0002673	LOC6736002|XP_002082911.1|DSIM	LOC117889844|XP_034650228.1|DSUB
OG0002674	LOC6733813|XP_016026783.1|DSIM	LOC117891185|XP_034652403.1|DSUB
OG0002675	LOC6737112|XP_016030738.1|DSIM	LOC117893292|XP_034655753.1|DSUB
OG0002676	LOC6736121|XP_002083021.2|DSIM	LOC117891436|XP_034652799.1|DSUB
OG0002677	LOC6733349|XP_039148769.1|DSIM	LOC117892216|XP_034654207.1|DSUB
OG0002678	LOC6733968|XP_016027007.1|DSIM	LOC117890720|XP_034651653.1|DSUB
OG0002679	LOC6735991|XP_016029355.1|DSIM	LOC117889834|XP_034650207.1|DSUB
OG0002680	LOC6724792|XP_016037567.1|DSIM	LOC117903564|XP_034671662.1|DSUB
OG0002681	LOC6735503|XP_016028839.1|DSIM	LOC117891779|XP_034653336.1|DSUB
OG0002682	LOC6736804|XP_002083660.2|DSIM	LOC117895851|XP_034659707.1|DSUB
OG0002683	LOC6728937|XP_016035614.2|DSIM	LOC117898193|XP_034663303.1|DSUB
OG0002684	LOC6740159|XP_016039619.1|DSIM	LOC117897141|XP_034661741.1|DSUB
OG0002685	LOC6736283|XP_039149010.1|DSIM	LOC117895288|XP_034658721.1|DSUB
OG0002686	LOC6736488|XP_002083358.1|DSIM	LOC117895591|XP_034659232.1|DSUB
OG0002687	LOC6738670|XP_016032488.1|DSIM	LOC117895428|XP_034658959.1|DSUB
OG0002688	LOC6738426|XP_016032268.1|DSIM	LOC117893567|XP_034656127.1|DSUB
OG0002689	LOC6725747|XP_002106747.1|DSIM	LOC117903554|XP_034671646.1|DSUB
OG0002690	LOC6737636|XP_002084468.1|DSIM	LOC117894562|XP_034657576.1|DSUB
OG0002691	LOC6735784|XP_002082697.2|DSIM	LOC117890692|XP_034651575.1|DSUB
OG0002692	LOC6736011|XP_016029387.1|DSIM	LOC117892161|XP_034654116.1|DSUB
OG0002693	LOC6736377|XP_016029880.2|DSIM	LOC117895281|XP_034658706.1|DSUB
OG0002694	LOC6733840|XP_002080884.1|DSIM	LOC117892350|XP_034654442.1|DSUB
OG0002695	LOC6736914|XP_016030559.1|DSIM	LOC117894588|XP_034657625.1|DSUB, LOC117901081|XP_034667593.1|DSUB
OG0002696	LOC6738349|XP_016032194.1|DSIM	LOC117893413|XP_034655915.1|DSUB
OG0002697	LOC6737182|XP_016030883.1|DSIM	LOC117894127|XP_034656906.1|DSUB
OG0002698	LOC6736557|XP_016030135.1|DSIM	LOC117895404|XP_034658924.1|DSUB
OG0002699	LOC27206243|XP_016030742.2|DSIM	LOC117893302|XP_034655770.1|DSUB
OG0002700	LOC6738237|XP_039148944.1|DSIM	LOC117895183|XP_034658539.1|DSUB
OG0002701	LOC6735869|XP_039147824.1|DSIM	LOC117891624|XP_034653053.1|DSUB
OG0002702	LOC6735926|XP_016029283.1|DSIM	LOC117892754|XP_034655071.1|DSUB
OG0002703	LOC6733176|XP_016026055.1|DSIM	LOC117890673|XP_034651540.1|DSUB
OG0002704	LOC6734593|XP_002081601.1|DSIM	LOC117889851|XP_034650241.1|DSUB
OG0002705	LOC6737026|XP_016030648.1|DSIM	LOC117893058|XP_034655350.1|DSUB
OG0002706	LOC6739380|XP_016027009.1|DSIM	LOC117890741|XP_034651683.1|DSUB
OG0002707	LOC6736198|XP_016029629.1|DSIM	LOC117892906|XP_034655101.1|DSUB
OG0002708	LOC6738281|XP_002085092.2|DSIM	LOC117894542|XP_034657553.1|DSUB
OG0002709	LOC6733671|XP_039148251.1|DSIM	LOC117892697|XP_034654999.1|DSUB
OG0002711	LOC6735460|XP_002082399.2|DSIM	LOC117890401|XP_034651101.1|DSUB
OG0002712	LOC6735020|XP_016028295.1|DSIM	LOC117890079|XP_034650625.1|DSUB
OG0002713	LOC6734189|XP_039148073.1|DSIM	LOC117889904|XP_034650311.1|DSUB
OG0002714	LOC6733424|XP_016026366.1|DSIM	LOC117891828|XP_034653460.1|DSUB
OG0002715	LOC27206343|XP_016039730.1|DSIM	LOC117894505|XP_034657544.1|DSUB
OG0002716	LOC6736152|XP_016029543.1|DSIM	LOC117891951|XP_034653698.1|DSUB
OG0002717	LOC6728928|XP_016035607.1|DSIM	LOC117897619|XP_034662476.1|DSUB
OG0002718	LOC6737070|XP_002083917.1|DSIM	LOC117894928|XP_034658122.1|DSUB
OG0002719	LOC6728614|XP_002103955.1|DSIM	LOC117899591|XP_034665601.1|DSUB
OG0002720	LOC27206282|XP_016030497.2|DSIM	LOC117893025|XP_034655274.1|DSUB
OG0002721	LOC6732782|XP_002079895.1|DSIM	LOC117902289|XP_034669457.1|DSUB
OG0002722	LOC6733685|XP_002080732.1|DSIM	LOC117891979|XP_034653745.1|DSUB
OG0002723	LOC6736113|XP_016029499.1|DSIM	LOC117890190|XP_034650787.1|DSUB
OG0002724	LOC6729435|XP_002104746.1|DSIM	LOC117897114|XP_034661655.1|DSUB
OG0002725	LOC6738713|XP_002085514.1|DSIM	LOC117893837|XP_034656492.1|DSUB
OG0002726	LOC6736462|XP_016030012.1|DSIM	LOC117895344|XP_034658811.1|DSUB
OG0002727	LOC6736626|XP_002083482.2|DSIM	LOC117893043|XP_034655310.1|DSUB
OG0002728	LOC6734182|XP_016027191.1|DSIM	LOC117890107|XP_034650664.1|DSUB
OG0002729	LOC6737610|XP_016031389.1|DSIM	LOC117892975|XP_034655206.1|DSUB
OG0002730	LOC6734358|XP_039148653.1|DSIM	LOC117891493|XP_034652864.1|DSUB
OG0002731	LOC6736222|XP_002083117.1|DSIM	LOC117892903|XP_034655098.1|DSUB
OG0002732	LOC27206325|XP_016027092.1|DSIM	LOC117890256|XP_034650899.1|DSUB
OG0002733	LOC6734997|XP_039147533.1|DSIM	LOC117890220|XP_034650849.1|DSUB
OG0002734	LOC6733139|XP_016026014.2|DSIM	LOC117889779|XP_034650135.1|DSUB
OG0002735	LOC6733807|XP_016026774.1|DSIM	LOC117891278|XP_034652546.1|DSUB
OG0002736	LOC6733804|XP_016026765.1|DSIM	LOC117891282|XP_034652561.1|DSUB
OG0002737	LOC6737403|XP_039149407.1|DSIM	LOC117895485|XP_034659060.1|DSUB
OG0002738	LOC6736695|XP_002083551.1|DSIM	LOC117893935|XP_034656608.1|DSUB
OG0002739	LOC6738773|XP_039149332.1|DSIM	LOC117894291|XP_034657142.1|DSUB
OG0002740	LOC6738774|XP_016032594.1|DSIM	LOC117894290|XP_034657141.1|DSUB
OG0002741	LOC6735477|XP_002082416.2|DSIM	LOC117890002|XP_034650481.1|DSUB
OG0002742	LOC6735955|XP_002082864.2|DSIM	LOC117892623|XP_034654866.1|DSUB
OG0002743	LOC6736508|XP_016030084.1|DSIM	LOC117894357|XP_034657238.1|DSUB
OG0002744	LOC6739667|XP_016032790.1|DSIM	LOC117893285|XP_034655742.1|DSUB
OG0002745	LOC6736412|XP_002083284.2|DSIM	LOC117895465|XP_034659031.1|DSUB
OG0002746	LOC6734695|XP_002081702.1|DSIM	LOC117890060|XP_034650584.1|DSUB
OG0002747	LOC6727695|XP_016034268.1|DSIM	LOC117896171|XP_034660143.1|DSUB
OG0002748	LOC6736017|XP_002082926.1|DSIM	LOC117892713|XP_034655024.1|DSUB
OG0002749	LOC6736120|XP_039148880.1|DSIM	LOC117890593|XP_034651421.1|DSUB
OG0002750	LOC6734458|XP_016027580.1|DSIM	LOC117890725|XP_034651665.1|DSUB
OG0002751	LOC27208840|XP_016026431.1|DSIM	LOC117890323|XP_034651002.1|DSUB
OG0002752	LOC6733697|XP_016026668.1|DSIM	LOC117890656|XP_034651518.1|DSUB
OG0002753	LOC6735683|XP_039147419.1|DSIM	LOC117890632|XP_034651472.1|DSUB
OG0002754	LOC6737042|XP_039150275.1|DSIM	LOC117893962|XP_034656652.1|DSUB
OG0002755	LOC6735147|XP_016028426.1|DSIM	LOC117891205|XP_034652434.1|DSUB
OG0002756	LOC6738824|XP_002085624.1|DSIM	LOC117893131|XP_034655472.1|DSUB
OG0002757	LOC6737466|XP_016031234.1|DSIM	LOC117894209|XP_034657015.1|DSUB
OG0002758	LOC6735011|XP_039148118.1|DSIM	LOC117890080|XP_034650627.1|DSUB
OG0002759	LOC6734988|XP_039147761.1|DSIM	LOC117891703|XP_034653186.1|DSUB
OG0002760	LOC27207071|XP_016029570.1|DSIM	LOC117891644|XP_034653082.1|DSUB
OG0002761	LOC6735182|XP_016028471.1|DSIM	LOC117891324|XP_034652631.1|DSUB
OG0002762	LOC6735116|XP_016028379.1|DSIM	LOC117890906|XP_034651896.1|DSUB
OG0002763	LOC6737354|XP_016031089.1|DSIM	LOC117894214|XP_034657021.1|DSUB
OG0002764	LOC6738488|XP_016032331.1|DSIM	LOC117893494|XP_034656019.1|DSUB
OG0002765	LOC6735043|XP_016028331.1|DSIM	LOC117892581|XP_034654805.1|DSUB
OG0002766	LOC6735042|XP_016028329.1|DSIM	LOC117892585|XP_034654814.1|DSUB
OG0002767	LOC6734983|XP_039147757.1|DSIM	LOC117891695|XP_034653176.1|DSUB
OG0002768	LOC6739502|XP_016029326.1|DSIM	LOC117892060|XP_034653884.1|DSUB
OG0002769	LOC6734180|XP_002081209.2|DSIM	LOC117890278|XP_034650930.1|DSUB
OG0002770	LOC6731348|XP_002078504.1|DSIM	LOC117901129|XP_034667658.1|DSUB
OG0002771	LOC6737512|XP_016031307.1|DSIM	LOC117894019|XP_034656748.1|DSUB
OG0002772	LOC6737504|XP_016031299.1|DSIM	LOC117895050|XP_034658319.1|DSUB
OG0002773	LOC6734224|XP_016027266.1|DSIM	LOC117891171|XP_034652384.1|DSUB
OG0002774	LOC6735582|XP_016028943.1|DSIM	LOC117891444|XP_034652812.1|DSUB
OG0002775	LOC6738449|XP_039149159.1|DSIM	LOC117893994|XP_034656696.1|DSUB
OG0002776	LOC6737404|XP_016031165.1|DSIM	LOC117895505|XP_034659094.1|DSUB
OG0002777	LOC6738383|XP_016032208.1|DSIM	LOC117892995|XP_034655240.1|DSUB
OG0002778	LOC6738380|XP_016032207.1|DSIM	LOC117892993|XP_034655236.1|DSUB
OG0002779	LOC6737123|XP_039148936.1|DSIM	LOC117893289|XP_034655749.1|DSUB
OG0002780	LOC6727034|XP_039150516.1|DSIM	LOC117897398|XP_034662108.1|DSUB
OG0002781	LOC6734551|XP_002081560.1|DSIM	LOC117891352|XP_034652674.1|DSUB
OG0002782	LOC6738699|XP_016032517.1|DSIM	LOC117894254|XP_034657098.1|DSUB
OG0002783	LOC6736645|XP_016030240.1|DSIM	LOC117893088|XP_034655404.1|DSUB
OG0002784	LOC27206191|XP_016029224.1|DSIM	LOC117891051|XP_034652115.1|DSUB
OG0002785	LOC6739670|XP_002076563.1|DSIM	LOC117893093|XP_034655413.1|DSUB
OG0002786	LOC6738363|XP_016032198.1|DSIM	LOC117893851|XP_034656510.1|DSUB
OG0002787	LOC6737062|XP_002083909.1|DSIM	LOC117893062|XP_034655354.1|DSUB
OG0002788	LOC6737061|XP_016030684.1|DSIM	LOC117893064|XP_034655362.1|DSUB
OG0002789	LOC6738976|XP_016032801.1|DSIM	LOC117893642|XP_034656220.1|DSUB
OG0002790	LOC6737603|XP_002084435.1|DSIM	LOC117894372|XP_034657266.1|DSUB
OG0002791	LOC6738624|XP_002085426.2|DSIM	LOC117894048|XP_034656792.1|DSUB
OG0002792	LOC27207878|XP_016027296.1|DSIM	LOC117891501|XP_034652882.1|DSUB
OG0002793	LOC6737437|XP_016031210.1|DSIM	LOC117895216|XP_034658598.1|DSUB
OG0002794	LOC6736907|XP_016030555.1|DSIM	LOC117894564|XP_034657578.1|DSUB
OG0002795	LOC6737007|XP_016030632.1|DSIM	LOC117895024|XP_034658283.1|DSUB
OG0002796	LOC6736932|XP_002083779.1|DSIM	LOC117895506|XP_034659096.1|DSUB
OG0002797	LOC6737605|XP_002084437.1|DSIM	LOC117894379|XP_034657275.1|DSUB
OG0002798	LOC6732708|XP_002079822.1|DSIM	LOC117900569|XP_034666867.1|DSUB
OG0002799	LOC6736271|XP_016029757.2|DSIM	LOC117894183|XP_034656987.1|DSUB
OG0002800	LOC6738362|XP_039149601.1|DSIM	LOC117894032|XP_034656762.1|DSUB
OG0002801	LOC6736117|XP_039148889.1|DSIM	LOC117890919|XP_034651938.1|DSUB
OG0002802	LOC6736105|XP_016029497.1|DSIM	LOC117892049|XP_034653868.1|DSUB
OG0002803	LOC6732740|XP_002079854.1|DSIM	LOC117900421|XP_034666673.1|DSUB
OG0002804	LOC6735699|XP_002082615.1|DSIM	LOC117891733|XP_034653217.1|DSUB
OG0002805	LOC6733508|XP_002080564.2|DSIM	LOC117890180|XP_034650769.1|DSUB
OG0002806	LOC6738623|XP_016032463.1|DSIM	LOC117896816|XP_034661212.1|DSUB, LOC117894050|XP_034656794.1|DSUB
OG0002807	LOC6736122|XP_002083022.1|DSIM	LOC117891439|XP_034652806.1|DSUB
OG0002808	LOC27206630|XP_016029413.1|DSIM	LOC117892501|XP_034654669.1|DSUB
OG0002809	LOC6737808|XP_002084636.1|DSIM	LOC117895545|XP_034659139.1|DSUB
OG0002810	LOC6736280|XP_016029764.1|DSIM	LOC117895287|XP_034658717.1|DSUB
OG0002811	LOC6737769|XP_039149074.1|DSIM	LOC117895000|XP_034658238.1|DSUB
OG0002812	LOC6734264|XP_016027311.1|DSIM	LOC117891101|XP_034652177.1|DSUB
OG0002813	LOC6735170|XP_039148340.1|DSIM	LOC117892466|XP_034654609.1|DSUB
OG0002814	LOC6735537|XP_039147337.1|DSIM	LOC117891761|XP_034653267.1|DSUB
OG0002815	LOC6734168|XP_002081197.1|DSIM	LOC117890249|XP_034650886.1|DSUB
OG0002816	LOC6735155|XP_016028435.1|DSIM	LOC117890047|XP_034650558.1|DSUB
OG0002817	LOC6739532|XP_002076431.1|DSIM	LOC117892001|XP_034653780.1|DSUB
OG0002818	LOC6739371|XP_016026790.1|DSIM	LOC117891674|XP_034653136.1|DSUB, LOC117891677|XP_034653143.1|DSUB
OG0002819	LOC6737246|XP_016030953.1|DSIM	LOC117894616|XP_034657661.1|DSUB
OG0002820	LOC6737250|XP_002084090.1|DSIM	LOC117894625|XP_034657682.1|DSUB
OG0002821	LOC6737860|XP_016031627.1|DSIM	LOC117894298|XP_034657153.1|DSUB
OG0002822	LOC6735588|XP_002082508.1|DSIM	LOC117891234|XP_034652471.1|DSUB
OG0002823	LOC6733439|XP_016026391.1|DSIM	LOC117890054|XP_034650576.1|DSUB
OG0002824	LOC6733710|XP_016026677.1|DSIM	LOC117892752|XP_034655067.1|DSUB
OG0002825	LOC27206408|XP_039149084.1|DSIM	LOC117892996|XP_034655242.1|DSUB
OG0002826	LOC6735590|XP_002082510.1|DSIM	LOC117890242|XP_034650879.1|DSUB
OG0002827	LOC6724685|XP_039152081.1|DSIM	LOC117902925|XP_034670397.1|DSUB
OG0002828	LOC6735516|XP_016028860.2|DSIM	LOC117890556|XP_034651378.1|DSUB
OG0002829	LOC6734169|XP_016027170.1|DSIM	LOC117890216|XP_034650845.1|DSUB
OG0002830	LOC6733889|XP_039147811.1|DSIM	LOC117892704|XP_034655007.1|DSUB
OG0002831	LOC6733060|XP_016025749.1|DSIM	LOC117901978|XP_034668872.1|DSUB
OG0002832	LOC6731557|XP_016024224.1|DSIM	LOC117902414|XP_034669648.1|DSUB
OG0002833	LOC6736155|XP_016029557.1|DSIM	LOC117891956|XP_034653706.1|DSUB
