Orthogroup	DSIM.longest_only	DMIR.longest_only
OG0001356	LOC6728585|XP_016035215.1|DSIM	LOC108157060|XP_017144379.1|DMIR
OG0001357	LOC6737172|XP_002084018.2|DSIM	LOC108151814|XP_017136157.1|DMIR
OG0001358	LOC6738600|XP_016032444.1|DSIM	LOC108152843|XP_017137940.1|DMIR
OG0001359	LOC6731250|XP_002078409.1|DSIM	LOC108162155|XP_017152222.1|DMIR
OG0001360	LOC6733800|XP_002080844.1|DSIM	LOC117188221|XP_033247622.1|DMIR, LOC108160354|XP_017149810.2|DMIR
OG0001361	LOC6737465|XP_002084301.1|DSIM	LOC108151437|XP_017135536.1|DMIR
OG0001362	LOC6737471|XP_002084307.2|DSIM	LOC108152534|XP_017137432.1|DMIR
OG0001363	LOC6727435|XP_002102816.1|DSIM	LOC108157465|XP_017145032.1|DMIR
OG0001364	LOC6733927|XP_016026981.1|DSIM	LOC108160017|XP_017149241.1|DMIR, LOC117194075|XP_033254604.1|DMIR
OG0001365	LOC6737256|XP_002084096.1|DSIM	LOC108150878|XP_017134680.1|DMIR, LOC108155090|XP_017141201.1|DMIR, LOC108151500|XP_017135629.1|DMIR
OG0001366	LOC6737220|XP_016030923.1|DSIM	LOC108151749|XP_017136075.2|DMIR, LOC108154889|XP_017140822.2|DMIR
OG0001367	LOC6735723|XP_039148391.1|DSIM	LOC108159427|XP_033247203.1|DMIR, LOC117189959|XP_033250930.1|DMIR
OG0001368	LOC6733668|XP_002080715.2|DSIM	LOC117185884|XP_033252937.1|DMIR, LOC108158666|XP_017146663.1|DMIR
OG0001369	LOC6740112|XP_002076996.1|DSIM	LOC108162120|XP_017152186.1|DMIR
OG0001370	LOC6735871|XP_016029234.1|DSIM	LOC117187851|XP_033246626.1|DMIR, LOC117187663|XP_033246197.1|DMIR, LOC117187664|XP_033246199.1|DMIR, LOC117187667|XP_033246203.1|DMIR, LOC117187657|XP_033246189.1|DMIR, LOC117187659|XP_033246193.1|DMIR, LOC117187658|XP_033246191.1|DMIR, LOC108158053|XP_033246633.1|DMIR, LOC117187661|XP_033246195.1|DMIR, LOC108159661|XP_033246184.1|DMIR
OG0001371	LOC27207654|XP_039148635.1|DSIM	LOC108161318|XP_033248961.1|DMIR
OG0001372	LOC6734616|XP_016027765.2|DSIM	LOC117193538|XP_033254175.1|DMIR, LOC108160054|XP_033246912.1|DMIR, LOC117192989|XP_033253611.1|DMIR
OG0001373	LOC6731101|XP_016023631.1|DSIM	LOC108163632|XP_017154527.1|DMIR
OG0001374	LOC6734459|XP_016027581.1|DSIM	LOC117192945|XP_033253561.1|DMIR, LOC108158595|XP_017146536.1|DMIR
OG0001375	LOC6726727|XP_016033224.1|DSIM	LOC108154098|XP_033244623.1|DMIR
OG0001376	LOC6734002|XP_016027030.1|DSIM	LOC108160767|XP_017150457.1|DMIR
OG0001377	LOC27206518|XP_016024032.1|DSIM	LOC108163360|XP_017154094.1|DMIR
OG0001378	LOC6731260|XP_016023819.1|DSIM	LOC108162338|XP_017152519.1|DMIR, LOC108163651|XP_017154558.1|DMIR
OG0001379	LOC6730885|XP_016023312.1|DSIM	LOC108163710|XP_017154643.1|DMIR
OG0001380	LOC6733172|XP_016026049.1|DSIM	LOC108159967|XP_017149138.1|DMIR
OG0001381	LOC6734740|XP_016027949.1|DSIM	LOC117189454|XP_033250471.1|DMIR, LOC117189453|XP_033250470.1|DMIR, LOC117189455|XP_033250472.1|DMIR, LOC117189456|XP_033250473.1|DMIR, LOC117191548|XP_033252271.1|DMIR, LOC117188489|XP_033248322.1|DMIR, LOC108159271|XP_033248323.1|DMIR
OG0001382	LOC6730818|XP_039150896.1|DSIM	LOC108162309|XP_017152467.2|DMIR
OG0001383	LOC6733628|XP_002080682.1|DSIM	LOC108161596|XP_017151372.1|DMIR, LOC117188144|XP_033247425.1|DMIR, LOC108162758|XP_017153134.1|DMIR, LOC108159723|XP_017148733.1|DMIR, LOC117190131|XP_033251104.1|DMIR
OG0001384	LOC6732775|XP_002079888.1|DSIM	LOC117189005|XP_033249733.1|DMIR, LOC108161124|XP_033249337.1|DMIR
OG0001385	LOC6731657|XP_016024339.1|DSIM	LOC108163091|XP_017153666.1|DMIR
OG0001387	LOC6731354|XP_016023942.1|DSIM	LOC108163187|XP_017153816.1|DMIR
OG0001388	LOC6731761|XP_016024445.1|DSIM	LOC108161325|XP_017151045.1|DMIR
OG0001389	LOC6729245|XP_016035900.1|DSIM	LOC108157766|XP_017145437.1|DMIR
OG0001390	LOC6730970|XP_016023433.1|DSIM	LOC108163505|XP_017154321.1|DMIR
OG0001391	LOC6732781|XP_002079894.1|DSIM	LOC108161925|XP_017151838.1|DMIR
OG0001392	LOC6725026|XP_016037975.2|DSIM	LOC108163820|XP_017154799.1|DMIR
OG0001393	LOC6732749|XP_016025474.1|DSIM	LOC108164966|XP_017156468.1|DMIR, LOC108157223|XP_017144669.1|DMIR, LOC117186314|XP_033242819.1|DMIR, LOC117186313|XP_033242817.1|DMIR, LOC108154259|XP_017139983.1|DMIR, LOC117186315|XP_033242835.1|DMIR
OG0001394	LOC6731801|XP_016024484.1|DSIM	LOC108164102|XP_033248526.1|DMIR
OG0001395	LOC6728011|XP_002103363.1|DSIM	LOC108155153|XP_017141302.1|DMIR
OG0001396	LOC6725443|XP_002106459.1|DSIM	LOC108162432|XP_017152659.1|DMIR
OG0001397	LOC6728512|XP_016035154.1|DSIM	LOC108155521|XP_017141856.1|DMIR
OG0001398	LOC6725617|XP_016038812.1|DSIM	LOC108164632|XP_017155965.1|DMIR
OG0001399	LOC6736189|XP_016026009.1|DSIM	LOC117188125|XP_033247365.1|DMIR
OG0001400	LOC6728267|XP_002103616.1|DSIM	LOC108157580|XP_017145190.1|DMIR
OG0001401	LOC6738802|XP_002085602.2|DSIM	LOC108151014|XP_017134864.1|DMIR
OG0001402	LOC6739652|XP_016032078.1|DSIM	LOC108151878|XP_017136263.1|DMIR
OG0001403	LOC6738721|XP_016032536.1|DSIM	LOC108153585|XP_017139153.1|DMIR
OG0001404	LOC6734327|XP_016027396.1|DSIM	LOC108159475|XP_017148286.1|DMIR, LOC117190366|XP_033251336.1|DMIR
OG0001405	LOC6735669|XP_002082587.1|DSIM	LOC117192861|XP_033253506.1|DMIR, LOC108160046|XP_017149279.1|DMIR
OG0001406	LOC27206766|XP_016038897.1|DSIM	LOC108163706|XP_017154636.1|DMIR
OG0001407	LOC6738456|XP_002085263.1|DSIM	LOC117189012|XP_033249753.1|DMIR, LOC117188994|XP_033249687.1|DMIR, LOC108150947|XP_017134770.2|DMIR, LOC117186282|XP_033242731.1|DMIR
OG0001408	LOC6734676|XP_002081683.1|DSIM	LOC108158909|XP_017147192.1|DMIR
OG0001411	LOC6728109|XP_002103460.1|DSIM	LOC108156080|XP_017142857.1|DMIR
OG0001412	LOC6732535|XP_016025192.2|DSIM, LOC6732124|XP_002079256.3|DSIM	LOC108161296|XP_017151003.1|DMIR, LOC108161165|XP_033249876.1|DMIR, LOC108154236|XP_033245809.1|DMIR
OG0001413	LOC6735034|XP_002082015.1|DSIM, LOC6735033|XP_002082014.1|DSIM	LOC108159307|XP_017147968.1|DMIR
OG0001414	LOC6733828|XP_016026815.2|DSIM	LOC108157992|XP_033246284.1|DMIR, LOC117189418|XP_033250437.1|DMIR
OG0001415	LOC27206172|XP_016027712.1|DSIM	LOC117190394|XP_033251361.1|DMIR, LOC108160514|XP_033247480.1|DMIR
OG0001415	LOC27207464|XP_016027714.2|DSIM	LOC108159690|XP_017148686.1|DMIR
OG0001416	LOC6731244|XP_002078403.1|DSIM	LOC108164274|XP_017155407.1|DMIR
OG0001417	LOC6725408|XP_002106424.1|DSIM	LOC108165131|XP_017156685.1|DMIR
OG0001418	LOC6737340|XP_002084178.1|DSIM, LOC6737342|XP_002084180.2|DSIM	LOC108165540|XP_017157103.1|DMIR
OG0001419	LOC6731506|XP_002078654.1|DSIM	LOC108164172|XP_017155277.1|DMIR, LOC108163501|XP_017154315.1|DMIR
OG0001420	LOC6729126|XP_002104447.1|DSIM	LOC117191343|XP_033252135.1|DMIR, LOC117191307|XP_033252105.1|DMIR, LOC117191335|XP_033252133.1|DMIR, LOC117191361|XP_033252149.1|DMIR, LOC108156736|XP_017143884.1|DMIR, LOC117191370|XP_033252153.1|DMIR, LOC117191289|XP_033252089.1|DMIR, LOC117191381|XP_033252159.1|DMIR, LOC117191298|XP_033252098.1|DMIR, LOC117191261|XP_033252069.1|DMIR, LOC117191353|XP_033252141.1|DMIR, LOC117191313|XP_033252108.1|DMIR, LOC117191394|XP_033252169.1|DMIR, LOC117191270|XP_033252072.1|DMIR, LOC117191388|XP_033252166.1|DMIR, LOC117191330|XP_033252126.1|DMIR, LOC117191278|XP_033252082.1|DMIR, LOC117191322|XP_033252117.1|DMIR
OG0001422	LOC6736304|XP_002083188.2|DSIM, LOC6736305|XP_016029784.1|DSIM	LOC108152865|XP_017137983.1|DMIR
OG0001423	LOC6727942|XP_016034547.1|DSIM, LOC6727943|XP_002103298.1|DSIM	LOC108157713|XP_017145373.1|DMIR
OG0001424	LOC6728221|XP_002103570.1|DSIM, LOC6728220|XP_002103569.1|DSIM	LOC108164627|XP_017155961.1|DMIR
OG0001425	LOC6735104|XP_002082081.1|DSIM, LOC27208082|XP_016028371.1|DSIM	LOC108160371|XP_017149832.1|DMIR, LOC108160903|XP_017150664.1|DMIR
OG0001426	LOC6730652|XP_002077823.1|DSIM	LOC117186223|XP_033242543.1|DMIR, LOC108153763|XP_017139391.2|DMIR, LOC117186224|XP_033242544.1|DMIR, LOC108163145|XP_017153747.1|DMIR
OG0001427	LOC6739342|XP_002076252.1|DSIM, LOC6732358|XP_002079479.1|DSIM	LOC117187963|XP_033246867.1|DMIR, LOC108160339|XP_017149769.2|DMIR
OG0001429	LOC6728144|XP_002103495.1|DSIM	LOC108157784|XP_033245883.1|DMIR
OG0001430	LOC6728199|XP_016034840.1|DSIM	LOC108155483|XP_017141796.1|DMIR
OG0001431	LOC6725501|XP_002106515.2|DSIM	LOC108153137|XP_017138426.1|DMIR
OG0001432	LOC27207495|XP_016038516.1|DSIM	LOC108151485|XP_017135613.1|DMIR
OG0001433	LOC6729158|XP_002104479.2|DSIM	LOC108157088|XP_017144441.1|DMIR, LOC108156914|XP_017144151.2|DMIR
OG0001434	LOC6725034|XP_016037996.1|DSIM	LOC108163458|XP_017154241.1|DMIR
OG0001435	LOC6733493|XP_002080550.2|DSIM	LOC117189776|XP_033250734.1|DMIR, LOC108158689|XP_017146712.1|DMIR, LOC108151263|XP_017135276.1|DMIR
OG0001436	LOC6729826|XP_002105129.1|DSIM	LOC108164699|XP_017156063.1|DMIR
OG0001437	LOC6731490|XP_002078639.1|DSIM	LOC108163817|XP_017154797.1|DMIR
OG0001438	LOC6729959|XP_002105253.1|DSIM	LOC117188672|XP_033248757.1|DMIR, LOC108154928|XP_033248747.1|DMIR, LOC108155159|XP_017141310.1|DMIR
OG0001439	LOC6727276|XP_016033796.1|DSIM	LOC108156714|XP_017143852.1|DMIR
OG0001440	LOC27207629|XP_016039281.1|DSIM	LOC108157763|XP_017145438.1|DMIR
OG0001441	LOC27208149|XP_016040148.1|DSIM	LOC108165073|XP_017156612.1|DMIR
OG0001442	LOC27206519|XP_016023866.1|DSIM	LOC108162158|XP_017152225.1|DMIR
OG0001443	LOC6730192|XP_002105483.1|DSIM	LOC108155894|XP_017142525.1|DMIR
OG0001444	LOC6728998|XP_016035661.1|DSIM	LOC108155542|XP_017141908.2|DMIR
OG0001445	LOC6726676|XP_016033171.1|DSIM	LOC108160788|XP_017150484.1|DMIR, LOC108157392|XP_017144922.1|DMIR
OG0001446	LOC6729188|XP_016035835.1|DSIM	LOC108154195|XP_017139900.1|DMIR
OG0001447	LOC6728466|XP_016035095.1|DSIM	LOC108157124|XP_017144496.1|DMIR
OG0001448	LOC6730213|XP_016036969.1|DSIM	LOC108156453|XP_033244786.1|DMIR
OG0001449	LOC6734710|XP_002081717.1|DSIM	LOC108158797|XP_017146973.1|DMIR
OG0001450	LOC6731131|XP_002078289.1|DSIM	LOC108163718|XP_017154655.1|DMIR
OG0001451	LOC6733325|XP_016026241.1|DSIM	LOC108158434|XP_017146205.1|DMIR
OG0001452	LOC6735241|XP_039148107.1|DSIM	LOC108159195|XP_033246733.1|DMIR
OG0001453	LOC6738939|XP_002085734.2|DSIM	LOC108153147|XP_017138437.1|DMIR
OG0001454	LOC6727753|XP_002103115.3|DSIM	LOC108156397|XP_017143321.1|DMIR
OG0001455	LOC6738410|XP_016032257.1|DSIM	LOC108152846|XP_017137946.1|DMIR
OG0001456	LOC6733843|XP_039148468.1|DSIM	LOC108159544|XP_033246371.1|DMIR
OG0001457	LOC6734261|XP_002081290.2|DSIM	LOC117189712|XP_033250695.1|DMIR, LOC117189707|XP_033250688.1|DMIR, LOC117189703|XP_033250685.1|DMIR, LOC117189692|XP_033250682.1|DMIR, LOC117189670|XP_033250667.1|DMIR, LOC117190074|XP_033251047.1|DMIR, LOC117189691|XP_033250681.1|DMIR, LOC108158463|XP_017146242.1|DMIR
OG0001458	LOC6734478|XP_016027605.1|DSIM	LOC108158227|XP_033252645.1|DMIR, LOC117185733|XP_033248172.1|DMIR
OG0001459	LOC6736943|XP_016030590.1|DSIM	LOC108153090|XP_017138359.1|DMIR
OG0001460	LOC6733396|XP_016026317.1|DSIM	LOC117192317|XP_033252861.1|DMIR, LOC108158088|XP_017145724.1|DMIR
OG0001461	LOC6726455|XP_016040034.1|DSIM	LOC108162622|XP_017152937.1|DMIR
OG0001462	LOC6736591|XP_016030187.1|DSIM	LOC108150965|XP_017134788.1|DMIR
OG0001463	LOC6729642|XP_016036285.1|DSIM	LOC108156932|XP_017144179.1|DMIR
OG0001464	LOC27209085|XP_016037727.1|DSIM	LOC108158690|XP_017146716.1|DMIR
OG0001465	LOC27206620|XP_016026948.1|DSIM	LOC117186721|XP_033243728.1|DMIR, LOC117186725|XP_033243732.1|DMIR, LOC117186653|XP_033243585.1|DMIR, LOC117186724|XP_033243731.1|DMIR, LOC117194157|XP_033254704.1|DMIR, LOC117186726|XP_033243733.1|DMIR, LOC108160246|XP_017149595.2|DMIR, LOC117186727|XP_033243734.1|DMIR, LOC117193726|XP_033254342.1|DMIR
OG0001466	LOC6732121|XP_002079253.1|DSIM	LOC108161565|XP_017151342.2|DMIR
OG0001467	LOC6731971|XP_002079105.1|DSIM	LOC108161870|XP_017151750.1|DMIR
OG0001468	LOC6737395|XP_016031143.1|DSIM	LOC108153691|XP_017139304.1|DMIR
OG0001469	LOC6734441|XP_002081461.1|DSIM, LOC6729662|XP_002104968.3|DSIM	LOC108158513|XP_017146378.1|DMIR, LOC117193387|XP_033254027.1|DMIR
OG0001470	LOC6738791|XP_016032605.1|DSIM	LOC108153756|XP_017139377.1|DMIR
OG0001471	LOC6736277|XP_016029763.1|DSIM	LOC108152190|XP_017136825.1|DMIR
OG0001472	LOC6738358|XP_002085168.1|DSIM	LOC108151350|XP_017135396.1|DMIR
OG0001473	LOC6726659|XP_002102070.1|DSIM	LOC108154459|XP_017140220.1|DMIR
OG0001474	LOC6725269|XP_002106291.1|DSIM	LOC108164753|XP_017156142.1|DMIR
OG0001475	LOC6733814|XP_016026786.1|DSIM	LOC108158450|XP_017146224.1|DMIR, LOC117190434|XP_033251404.1|DMIR, LOC117185748|XP_033246902.1|DMIR, LOC117190433|XP_033251403.1|DMIR
OG0001476	LOC6726358|XP_039152970.1|DSIM	LOC117189378|XP_033250393.1|DMIR, LOC117188518|XP_033248409.1|DMIR
OG0001477	LOC6730094|XP_016036862.1|DSIM	LOC108155913|XP_017142547.1|DMIR
OG0001478	LOC6730461|XP_016022918.1|DSIM	LOC108162087|XP_017152136.1|DMIR
OG0001480	LOC6730454|XP_002077635.1|DSIM	LOC108161816|XP_017151665.1|DMIR
OG0001481	LOC6732944|XP_039154422.1|DSIM	LOC108163198|XP_033248882.1|DMIR
OG0001482	LOC27206613|XP_016027953.1|DSIM	LOC108159150|XP_017147636.1|DMIR, LOC117189472|XP_033250496.1|DMIR
OG0001483	LOC27206663|XP_016025893.1|DSIM	LOC108162387|XP_017152590.1|DMIR
OG0001484	LOC6739199|XP_039146934.1|DSIM	LOC108161416|XP_017151160.1|DMIR
OG0001485	LOC6738616|XP_016032460.1|DSIM	LOC108153426|XP_017138918.1|DMIR
OG0001486	LOC6731425|XP_002078577.2|DSIM	LOC108163483|XP_017154280.1|DMIR
OG0001487	LOC27209180|XP_016022805.1|DSIM	LOC117188782|XP_033249041.1|DMIR
OG0001488	LOC6734300|XP_016027360.1|DSIM	LOC108160873|XP_017150624.1|DMIR
OG0001489	LOC6732875|XP_016025597.1|DSIM	LOC108162324|XP_033249847.1|DMIR
OG0001490	LOC6730785|XP_016023198.1|DSIM	LOC108163308|XP_017154013.1|DMIR
OG0001491	LOC6730698|XP_016023129.1|DSIM	LOC108163427|XP_017154195.1|DMIR
OG0001492	LOC6734748|XP_016027955.1|DSIM	LOC108162618|XP_017152927.1|DMIR
OG0001493	LOC27209374|XP_016040058.1|DSIM	LOC108152671|XP_033244150.1|DMIR
OG0001494	LOC6725360|XP_002106377.1|DSIM	LOC108151562|XP_017135726.1|DMIR
OG0001495	LOC27206140|XP_016026457.1|DSIM	LOC117189857|XP_033250816.1|DMIR, LOC108158695|XP_017146719.1|DMIR, LOC108153383|XP_017138844.1|DMIR
OG0001496	LOC6725388|XP_002106405.1|DSIM	LOC108164836|XP_017156249.1|DMIR
OG0001497	LOC6733687|XP_016026656.1|DSIM	LOC108160477|XP_017149986.1|DMIR, LOC117193443|XP_033254085.1|DMIR
OG0001498	LOC6727073|XP_016033567.2|DSIM	LOC108157018|XP_033245247.1|DMIR
OG0001500	LOC6735216|XP_016028496.1|DSIM	LOC117187784|XP_033246515.1|DMIR, LOC108160133|XP_017149416.2|DMIR
OG0001501	LOC6728444|XP_002103789.2|DSIM	LOC108155422|XP_017141717.1|DMIR
OG0001502	LOC6734573|XP_016027692.1|DSIM	LOC108158194|XP_017145902.1|DMIR, LOC117189350|XP_033250379.1|DMIR, LOC117190073|XP_033251045.1|DMIR, LOC117190071|XP_033251042.1|DMIR
OG0001503	LOC6733354|XP_016026269.1|DSIM	LOC108160290|XP_017149672.2|DMIR
OG0001504	LOC6725322|XP_039153644.1|DSIM	LOC108158503|XP_017146325.2|DMIR
OG0001505	LOC6734891|XP_016028138.1|DSIM	LOC108158029|XP_033248092.1|DMIR
OG0001506	LOC6734198|XP_016027229.1|DSIM	LOC117185721|XP_033248317.1|DMIR, LOC108159484|XP_017148304.2|DMIR
OG0001507	LOC6735640|XP_016028997.1|DSIM	LOC108159578|XP_017148515.1|DMIR
OG0001508	LOC6735350|XP_016028683.1|DSIM	LOC117185699|XP_033253778.1|DMIR, LOC108160352|XP_017149806.1|DMIR
OG0001509	LOC6735604|XP_016028965.1|DSIM	LOC108159940|XP_017149083.1|DMIR, LOC117190809|XP_033251742.1|DMIR
OG0001510	LOC6731144|XP_002078302.1|DSIM	LOC108162838|XP_017153269.1|DMIR
OG0001511	LOC6736184|XP_002083079.3|DSIM	LOC117193362|XP_033253968.1|DMIR, LOC108160564|XP_017150133.1|DMIR
OG0001512	LOC27208654|XP_016030773.1|DSIM	LOC108150796|XP_017134589.1|DMIR
OG0001513	LOC6739169|XP_016033032.1|DSIM	LOC108152559|XP_017137480.1|DMIR
OG0001515	LOC6740748|XP_016037607.1|DSIM	LOC108153429|XP_017138920.1|DMIR, LOC108156196|XP_017143019.2|DMIR, LOC117187472|XP_033246127.1|DMIR
OG0001516	LOC6730240|XP_002105523.1|DSIM, LOC6730241|XP_002105524.2|DSIM	LOC108155860|XP_017142467.2|DMIR
OG0001517	LOC6729871|XP_002105174.1|DSIM	LOC108156698|XP_017143834.1|DMIR
OG0001518	LOC6725461|XP_039152479.1|DSIM	LOC108163895|XP_017154907.1|DMIR
OG0001519	LOC6727123|XP_016033598.2|DSIM	LOC108157295|XP_017144786.1|DMIR
OG0001520	LOC6726896|XP_002102298.1|DSIM, LOC6726899|XP_002102301.1|DSIM	LOC117186937|XP_033244211.1|DMIR
OG0001521	LOC6732840|XP_016025562.1|DSIM	LOC108162566|XP_033249930.1|DMIR
OG0001523	LOC6735680|XP_016029047.2|DSIM, LOC6735679|XP_002082595.2|DSIM	LOC108160027|XP_017149255.1|DMIR
OG0001524	LOC6734034|XP_002081070.2|DSIM, LOC6734035|XP_002081071.2|DSIM	LOC108159827|XP_017148891.1|DMIR
OG0001525	LOC27208820|XP_016038248.1|DSIM	LOC108164685|XP_033252700.1|DMIR
OG0001525	LOC6725233|XP_002106255.2|DSIM	LOC108164686|XP_017156043.1|DMIR
OG0001526	LOC6725735|XP_002106736.1|DSIM, LOC6725734|XP_002106735.2|DSIM	LOC108161342|XP_017151071.1|DMIR
OG0001527	LOC6740050|XP_016038715.1|DSIM	LOC108165029|XP_017156555.1|DMIR
OG0001527	LOC27206571|XP_016038714.1|DSIM	LOC108165030|XP_017156556.1|DMIR
OG0001528	LOC6728646|XP_016035274.1|DSIM	LOC108156733|XP_017143881.2|DMIR
OG0001529	LOC27208618|XP_039153236.1|DSIM, LOC120285618|XP_039154183.1|DSIM, LOC120285588|XP_039154155.1|DSIM, LOC120285592|XP_039154159.1|DSIM, LOC120285586|XP_039154153.1|DSIM, LOC120285589|XP_039154156.1|DSIM, LOC120285594|XP_039154161.1|DSIM, LOC120285598|XP_039154164.1|DSIM, LOC120285595|XP_039154162.1|DSIM, LOC120285596|XP_039154163.1|DSIM, LOC120285590|XP_039154157.1|DSIM, LOC120285593|XP_039154160.1|DSIM, LOC120285591|XP_039154158.1|DSIM, LOC120285587|XP_039154154.1|DSIM	LOC108165601|XP_017157164.1|DMIR
OG0001530	LOC6731611|XP_002078751.1|DSIM	LOC108152998|XP_017138225.1|DMIR, LOC108164075|XP_017155148.1|DMIR, LOC108161136|XP_033249209.1|DMIR, LOC117188841|XP_033249206.1|DMIR, LOC117188842|XP_033249207.1|DMIR
OG0001531	LOC6735212|XP_016028489.1|DSIM	LOC108153696|XP_017139310.1|DMIR, LOC117190420|XP_033251388.1|DMIR, LOC108161221|XP_033249827.1|DMIR, LOC108157439|XP_017144982.2|DMIR, LOC117192049|XP_033252656.1|DMIR, LOC108158739|XP_017146836.1|DMIR, LOC117194150|XP_033254694.1|DMIR, LOC108158343|XP_017146071.2|DMIR, LOC117193775|XP_033254395.1|DMIR, LOC117194049|XP_033254582.1|DMIR, LOC117194021|XP_033254539.1|DMIR, LOC117193774|XP_033254393.1|DMIR, LOC117194034|XP_033254566.1|DMIR
OG0001534	LOC6725292|XP_039153486.1|DSIM	LOC108165461|XP_033243977.1|DMIR
OG0001535	LOC6726561|XP_002107515.1|DSIM	LOC108162231|XP_017152351.1|DMIR
OG0001536	LOC6726324|XP_016039880.1|DSIM	LOC108156573|XP_017143600.1|DMIR
OG0001537	LOC6730469|XP_016022927.1|DSIM	LOC108161820|XP_033249218.1|DMIR, LOC108163976|XP_017155022.1|DMIR
OG0001538	LOC6725857|XP_039153816.1|DSIM	LOC108164610|XP_017155938.1|DMIR
OG0001539	LOC6735860|XP_039147823.1|DSIM	LOC108159130|XP_017147611.1|DMIR
OG0001540	LOC6740776|XP_016023292.1|DSIM	LOC108153785|XP_017139418.1|DMIR, LOC108154451|XP_017140211.1|DMIR, LOC108163249|XP_017153904.1|DMIR
OG0001541	LOC6739129|XP_002085922.2|DSIM	LOC108165356|XP_017156879.1|DMIR
OG0001542	LOC6728601|XP_016035231.1|DSIM	LOC108157053|XP_017144363.1|DMIR
OG0001543	LOC6740171|XP_016039685.1|DSIM	LOC108158165|XP_017145878.1|DMIR
OG0001544	LOC6725059|XP_039152542.1|DSIM	LOC108165089|XP_033252418.1|DMIR
OG0001545	LOC6726613|XP_039153154.1|DSIM, LOC120285318|XP_039153151.1|DSIM	LOC108159855|XP_017148951.1|DMIR
OG0001546	LOC6740416|XP_016040293.1|DSIM	LOC108159841|XP_017148921.1|DMIR
OG0001547	LOC6725013|XP_039153990.1|DSIM	LOC108156758|XP_033247891.1|DMIR
OG0001548	LOC6726145|XP_039154018.1|DSIM	LOC108162941|XP_017153421.1|DMIR
OG0001549	LOC6732556|XP_039147045.1|DSIM	LOC108163265|XP_033248672.1|DMIR
OG0001550	LOC6728661|XP_016035313.1|DSIM	LOC108156566|XP_017143591.2|DMIR
OG0001551	LOC6729170|XP_016035825.1|DSIM	LOC108157564|XP_017145171.2|DMIR
OG0001552	LOC6728818|XP_002104152.1|DSIM	LOC108155289|XP_017141494.1|DMIR
OG0001553	LOC6725030|XP_016037985.1|DSIM	LOC108165024|XP_017156549.1|DMIR
OG0001554	LOC6728630|XP_016035265.1|DSIM	LOC108157411|XP_017144949.2|DMIR
OG0001555	LOC6732735|XP_016025467.1|DSIM	LOC108163674|XP_017154590.1|DMIR
OG0001556	LOC6735067|XP_002082044.1|DSIM	LOC117193041|XP_033253668.1|DMIR, LOC117192763|XP_033253394.1|DMIR, LOC108159478|XP_017148295.1|DMIR
OG0001557	LOC6725701|XP_002106704.1|DSIM	LOC108153001|XP_017138234.1|DMIR
OG0001558	LOC6726081|XP_016039499.1|DSIM	LOC117186785|XP_033243934.1|DMIR
OG0001559	LOC6729382|XP_016036023.1|DSIM	LOC108157172|XP_017144581.1|DMIR
OG0001560	LOC6727147|XP_016033629.1|DSIM	LOC108156097|XP_017142875.1|DMIR
OG0001561	LOC6727716|XP_016034291.1|DSIM	LOC108155176|XP_017141335.1|DMIR
OG0001562	LOC27206999|XP_016023789.1|DSIM	LOC108162157|XP_017152224.1|DMIR, LOC117186086|XP_033242077.1|DMIR
OG0001563	LOC27206984|XP_016025855.1|DSIM	LOC117187079|XP_033244822.1|DMIR
OG0001564	LOC6729005|XP_039151349.1|DSIM	LOC108156021|XP_017142742.1|DMIR
OG0001565	LOC6728976|XP_039150804.1|DSIM	LOC108156927|XP_017144170.1|DMIR
OG0001566	LOC6728595|XP_016035226.1|DSIM	LOC108165449|XP_017156979.1|DMIR
OG0001567	LOC6739388|XP_002076290.1|DSIM	LOC108160776|XP_017150467.1|DMIR, LOC117188188|XP_033247557.1|DMIR
OG0001568	LOC6728097|XP_016034710.1|DSIM	LOC108155215|XP_033245875.1|DMIR
OG0001569	LOC6728185|XP_002103534.1|DSIM	LOC108157412|XP_017144950.1|DMIR
OG0001570	LOC6728230|XP_002103579.3|DSIM	LOC108154351|XP_017140105.2|DMIR
OG0001571	LOC6731803|XP_016024487.1|DSIM	LOC108162512|XP_017152778.1|DMIR
OG0001572	LOC6726122|XP_016039623.1|DSIM	LOC108164845|XP_017156263.1|DMIR
OG0001573	LOC6736820|XP_016030472.1|DSIM	LOC108152338|XP_017137089.1|DMIR
OG0001574	LOC6724763|XP_016037512.1|DSIM	LOC108165016|XP_017156543.1|DMIR
OG0001575	LOC6729365|XP_016036001.1|DSIM	LOC108153937|XP_033244173.1|DMIR, LOC117185898|XP_033244172.1|DMIR
OG0001576	LOC6728555|XP_016035191.1|DSIM	LOC108154218|XP_017139933.1|DMIR
OG0001577	LOC6730117|XP_016036878.1|DSIM	LOC108157583|XP_017145195.1|DMIR, LOC108156037|XP_017142779.1|DMIR
OG0001578	LOC6735123|XP_002082100.2|DSIM	LOC117193185|XP_033253824.1|DMIR, LOC108159212|XP_017147781.1|DMIR
OG0001579	LOC27207981|XP_016040090.1|DSIM	LOC108161933|XP_017151897.1|DMIR
OG0001580	LOC6733904|XP_016026946.1|DSIM	LOC108159665|XP_017148633.1|DMIR, LOC117192824|XP_033253479.1|DMIR
OG0001581	LOC6725549|XP_039153936.1|DSIM	LOC108164519|XP_017155798.1|DMIR
