Orthogroup	DSIM.longest_only	DBIA.longest_only
OG0000790	LOC6730410|XP_002077591.1|DSIM	LOC108036834|XP_016968670.1|DBIA
OG0000791	LOC6729733|XP_016036394.1|DSIM	LOC108025364|XP_016951312.1|DBIA
OG0000791	LOC6730063|XP_016036835.1|DSIM	LOC108026284|XP_016952639.1|DBIA
OG0000792	LOC6730572|XP_002077751.3|DSIM	LOC108027945|XP_016955063.1|DBIA
OG0000793	LOC6727408|XP_002102793.1|DSIM	LOC108031540|XP_016960566.1|DBIA
OG0000793	LOC27206354|XP_016038689.1|DSIM	LOC108023431|XP_016948407.1|DBIA
OG0000794	LOC6730550|XP_002077729.1|DSIM	LOC108027802|XP_016954870.1|DBIA
OG0000795	LOC6725619|XP_002106626.1|DSIM	LOC108025744|XP_016951821.1|DBIA
OG0000795	LOC6727652|XP_002103029.2|DSIM	LOC108025147|XP_016950912.1|DBIA
OG0000796	LOC6728732|XP_016035403.1|DSIM	LOC108031143|XP_016959846.1|DBIA
OG0000796	LOC27209353|XP_016038871.1|DSIM	LOC108025835|XP_016951982.1|DBIA
OG0000797	LOC6728766|XP_002104101.1|DSIM	LOC108024609|XP_016950117.1|DBIA
OG0000797	LOC6728767|XP_016035446.1|DSIM	LOC108024608|XP_016950115.1|DBIA
OG0000798	LOC6734339|XP_039147291.1|DSIM	LOC108029669|XP_016957594.1|DBIA
OG0000798	LOC6734336|XP_016027413.1|DSIM	LOC108029646|XP_016957545.1|DBIA
OG0000799	LOC6728428|XP_016035030.1|DSIM	LOC108031195|XP_016959905.1|DBIA
OG0000799	LOC27208541|XP_039153756.1|DSIM	LOC108023502|XP_016948526.1|DBIA
OG0000800	LOC6737021|XP_016030645.1|DSIM	LOC108028026|XP_016955151.1|DBIA
OG0000801	LOC6735838|XP_002082748.1|DSIM	LOC108022339|XP_016946690.1|DBIA
OG0000801	LOC6735596|XP_002082516.2|DSIM	LOC108022806|XP_016947429.1|DBIA
OG0000802	LOC6725260|XP_002106282.2|DSIM	LOC108033222|XP_016962975.1|DBIA
OG0000802	LOC6725259|XP_002106281.1|DSIM	LOC108033034|XP_016962649.1|DBIA
OG0000803	LOC6731875|XP_002079010.1|DSIM	LOC108033859|XP_016963985.1|DBIA
OG0000803	LOC6736710|XP_016030323.1|DSIM	LOC108035452|XP_016966579.1|DBIA
OG0000804	LOC6734107|XP_002081140.1|DSIM	LOC108022258|XP_016946606.1|DBIA
OG0000804	LOC27208324|XP_016033486.1|DSIM	LOC108027309|XP_016954192.1|DBIA
OG0000805	LOC6734293|XP_002081322.1|DSIM	LOC108029382|XP_016957099.1|DBIA
OG0000805	LOC6734292|XP_016027355.1|DSIM	LOC108029385|XP_016957102.1|DBIA
OG0000806	LOC6730580|XP_016023020.1|DSIM	LOC108027682|XP_016954719.1|DBIA
OG0000807	LOC6737442|XP_039150305.1|DSIM	LOC108034618|XP_016965042.1|DBIA
OG0000807	LOC6730590|XP_002077769.1|DSIM	LOC108027905|XP_016955012.1|DBIA
OG0000808	LOC6730254|XP_016037026.1|DSIM	LOC108025152|XP_016950916.1|DBIA
OG0000808	LOC6730253|XP_016037025.1|DSIM	LOC108025148|XP_016950913.1|DBIA
OG0000810	LOC6733332|XP_002080389.2|DSIM	LOC108030287|XP_016958607.1|DBIA, LOC108030286|XP_016958605.1|DBIA
OG0000811	LOC6734760|XP_016027971.1|DSIM	LOC108036336|XP_016967866.1|DBIA
OG0000812	LOC6726077|XP_016039463.1|DSIM	LOC108032985|XP_016962551.1|DBIA
OG0000812	LOC27207423|XP_016031955.1|DSIM	LOC108030494|XP_016958872.1|DBIA
OG0000813	LOC6734232|XP_016027279.1|DSIM	LOC108029492|XP_016957251.1|DBIA
OG0000813	LOC27206532|XP_016022936.1|DSIM	LOC108029232|XP_016956915.1|DBIA
OG0000814	LOC27208847|XP_016025170.1|DSIM	LOC108033733|XP_016963777.1|DBIA
OG0000815	LOC6731071|XP_002078230.1|DSIM	LOC108029237|XP_016956920.1|DBIA
OG0000816	LOC27206392|XP_016038862.1|DSIM	LOC108025951|XP_016952138.1|DBIA
OG0000816	LOC6727096|XP_002102489.1|DSIM	LOC108027246|XP_016954087.1|DBIA
OG0000817	LOC6729736|XP_016036397.1|DSIM	LOC108025082|XP_016950830.1|DBIA
OG0000817	LOC6729737|XP_016036398.1|DSIM	LOC108025081|XP_016950829.1|DBIA
OG0000818	LOC6724790|XP_002105832.2|DSIM	LOC108023739|XP_016948866.1|DBIA
OG0000818	LOC27208325|XP_016024751.1|DSIM	LOC108033682|XP_016963637.1|DBIA
OG0000819	LOC6726299|XP_016039841.1|DSIM	LOC108023181|XP_016947912.1|DBIA
OG0000819	LOC27206675|XP_016039839.1|DSIM	LOC108023746|XP_016948873.1|DBIA
OG0000820	LOC6726453|XP_002107410.1|DSIM	LOC108024118|XP_016949387.1|DBIA
OG0000820	LOC6733909|XP_016026949.1|DSIM	LOC108036674|XP_016968445.1|DBIA
OG0000821	LOC6728297|XP_002103646.1|DSIM	LOC108023050|XP_016947786.1|DBIA
OG0000821	LOC6735811|XP_002082722.1|DSIM	LOC108023119|XP_016947875.1|DBIA
OG0000822	LOC6738444|XP_002085251.2|DSIM	LOC108034700|XP_016965130.1|DBIA
OG0000822	LOC6731509|XP_002078657.2|DSIM	LOC108036136|XP_016967611.1|DBIA
OG0000823	LOC6728328|XP_016034963.1|DSIM	LOC108031121|XP_016959822.1|DBIA, LOC108031215|XP_016959939.1|DBIA
OG0000823	LOC6728329|XP_002103678.1|DSIM, LOC6728330|XP_002103679.1|DSIM	LOC108031199|XP_016959911.1|DBIA
OG0000824	LOC6732085|XP_002079217.1|DSIM	LOC108034366|XP_016964745.1|DBIA
OG0000825	LOC6738441|XP_039149241.1|DSIM	LOC108034767|XP_016965201.1|DBIA
OG0000825	LOC6732442|XP_016025086.1|DSIM	LOC108032483|XP_016961793.1|DBIA
OG0000826	LOC6734902|XP_002081899.1|DSIM	LOC108022661|XP_016947216.1|DBIA
OG0000827	LOC6736985|XP_002083832.1|DSIM, LOC6736984|XP_002083831.1|DSIM, LOC6736986|XP_016030615.1|DSIM	LOC108028023|XP_016955148.1|DBIA, LOC108027998|XP_016955114.1|DBIA, LOC108028024|XP_016955149.1|DBIA, LOC108028156|XP_016955304.1|DBIA
OG0000828	LOC6727709|XP_016034280.1|DSIM	LOC108024456|XP_016949862.1|DBIA
OG0000828	LOC27208101|XP_016034283.1|DSIM, LOC27207959|XP_016034282.1|DSIM	LOC108024374|XP_016949767.1|DBIA
OG0000830	LOC6740352|XP_016040121.1|DSIM	LOC108025903|XP_016952075.1|DBIA
OG0000831	LOC6737773|XP_002084601.2|DSIM	LOC108034924|XP_016965669.1|DBIA
OG0000832	LOC6734693|XP_016027891.1|DSIM	LOC108036537|XP_016968250.1|DBIA
OG0000833	LOC6738625|XP_002085427.1|DSIM	LOC108035942|XP_016967227.1|DBIA
OG0000834	LOC6730130|XP_002105421.1|DSIM	LOC108025122|XP_016950877.1|DBIA
OG0000835	LOC6737094|XP_039148969.1|DSIM	LOC108028383|XP_016955670.1|DBIA
OG0000836	LOC6733108|XP_016025823.1|DSIM	LOC108033338|XP_016963113.1|DBIA
OG0000836	LOC6731817|XP_002078952.1|DSIM	LOC108034206|XP_016964527.1|DBIA
OG0000837	LOC27208745|XP_016029339.1|DSIM	LOC108026768|XP_016953401.1|DBIA
OG0000837	LOC6725118|XP_016038092.1|DSIM	LOC108021962|XP_016946283.1|DBIA
OG0000838	LOC27207718|XP_016025445.1|DSIM	LOC108034357|XP_016964733.1|DBIA
OG0000838	LOC27209469|XP_039150405.1|DSIM	LOC108033381|XP_016963190.1|DBIA
OG0000839	LOC6726841|XP_016033353.1|DSIM	LOC108027201|XP_016953997.1|DBIA
OG0000839	LOC6727369|XP_002102754.1|DSIM	LOC108030966|XP_016959655.1|DBIA
OG0000840	LOC6733220|XP_002080283.1|DSIM	LOC108029605|XP_016957468.1|DBIA
OG0000840	LOC6725379|XP_016038437.1|DSIM	LOC108022027|XP_016946362.1|DBIA
OG0000841	LOC6740373|XP_016022669.1|DSIM	LOC108021903|XP_016946210.1|DBIA
OG0000842	LOC6739314|XP_016026415.1|DSIM	LOC108029795|XP_016957798.1|DBIA
OG0000842	LOC6727322|XP_002102708.1|DSIM	LOC108031707|XP_016960861.1|DBIA
OG0000843	LOC6735977|XP_002082886.1|DSIM	LOC108026772|XP_016953405.1|DBIA
OG0000844	LOC6739509|XP_016029392.1|DSIM	LOC108026789|XP_016953439.1|DBIA
OG0000844	LOC6727042|XP_016033530.1|DSIM	LOC108027182|XP_016953971.1|DBIA
OG0000845	LOC27206743|XP_016038948.1|DSIM	LOC108023770|XP_016948899.1|DBIA
OG0000845	LOC27207417|XP_016038947.1|DSIM	LOC108023659|XP_016948767.1|DBIA
OG0000846	LOC6730078|XP_002105371.1|DSIM	LOC108026354|XP_016952750.1|DBIA
OG0000847	LOC6734226|XP_016027269.1|DSIM	LOC108026530|XP_016952967.1|DBIA, LOC108029389|XP_016957105.1|DBIA
OG0000847	LOC6736107|XP_002083007.2|DSIM	LOC108022549|XP_016947022.1|DBIA
OG0000848	LOC6730678|XP_002077848.1|DSIM	LOC108036038|XP_016967469.1|DBIA, LOC108036160|XP_016967641.1|DBIA
OG0000848	LOC6733119|XP_039151118.1|DSIM	LOC108033388|XP_016963197.1|DBIA
OG0000849	LOC6731997|XP_002079131.1|DSIM	LOC108033366|XP_016963165.1|DBIA
OG0000849	LOC6730528|XP_016022982.1|DSIM	LOC108027685|XP_016954722.1|DBIA
OG0000850	LOC6735755|XP_002082668.1|DSIM	LOC108026617|XP_016953090.1|DBIA
OG0000850	LOC6735753|XP_016029118.1|DSIM	LOC108026616|XP_016953089.1|DBIA
OG0000851	LOC6734822|XP_016028055.1|DSIM	LOC108036387|XP_016967981.1|DBIA
OG0000852	LOC6735159|XP_016028441.1|DSIM	LOC108029720|XP_016957687.1|DBIA
OG0000854	LOC6725205|XP_016038231.1|DSIM	LOC108034803|XP_016965362.1|DBIA
OG0000854	LOC6725208|XP_002106231.3|DSIM	LOC108034482|XP_016964917.1|DBIA
OG0000855	LOC6739917|XP_002076807.1|DSIM	LOC108023617|XP_016948712.1|DBIA
OG0000855	LOC6728956|XP_002104284.3|DSIM	LOC108031321|XP_016960056.1|DBIA
OG0000856	LOC27208055|XP_016039310.1|DSIM	LOC108025655|XP_016951682.1|DBIA
OG0000856	LOC6739014|XP_016032853.1|DSIM	LOC108030887|XP_016959542.1|DBIA
OG0000857	LOC6726562|XP_002107516.2|DSIM	LOC108027617|XP_016954627.1|DBIA
OG0000858	LOC6728285|XP_002103634.1|DSIM	LOC108024920|XP_016950618.1|DBIA
OG0000858	LOC6728284|XP_002103633.1|DSIM	LOC108025444|XP_016951433.1|DBIA
OG0000860	LOC6738877|XP_002085672.2|DSIM	LOC108028350|XP_016955593.1|DBIA
OG0000860	LOC6736569|XP_016030160.1|DSIM	LOC108035212|XP_016966212.1|DBIA
OG0000861	LOC6735913|XP_002082823.3|DSIM	LOC108022326|XP_016946676.1|DBIA
OG0000862	LOC6735479|XP_002082418.1|DSIM	LOC108022781|XP_016947383.1|DBIA
OG0000862	LOC6731117|XP_002078274.1|DSIM	LOC108033848|XP_016963971.1|DBIA
OG0000863	LOC6729083|XP_002104404.1|DSIM	LOC108032081|XP_016961394.1|DBIA
OG0000864	LOC6732212|XP_002079341.1|DSIM	LOC108032431|XP_016961741.1|DBIA
OG0000864	LOC27206792|XP_016039129.1|DSIM	LOC108036375|XP_016967966.1|DBIA
OG0000865	LOC6728775|XP_016035453.1|DSIM	LOC108024549|XP_016950017.1|DBIA
OG0000866	LOC6730547|XP_016022999.1|DSIM	LOC108027889|XP_016954996.1|DBIA
OG0000866	LOC6730548|XP_039150675.1|DSIM	LOC108027801|XP_016954867.1|DBIA
OG0000867	LOC6732361|XP_016025009.1|DSIM	LOC108028994|XP_016956525.1|DBIA
OG0000867	LOC6731776|XP_016024471.1|DSIM	LOC108033664|XP_016963592.1|DBIA
OG0000868	LOC6725650|XP_016038863.1|DSIM	LOC108025924|XP_016952104.1|DBIA
OG0000869	LOC6727058|XP_002102455.1|DSIM	LOC108027241|XP_016954081.1|DBIA
OG0000870	LOC6735965|XP_016029314.1|DSIM	LOC108026739|XP_016953348.1|DBIA
OG0000871	LOC6734093|XP_016027088.1|DSIM	LOC108030336|XP_016958688.1|DBIA
OG0000872	LOC27206337|XP_016022765.1|DSIM	LOC108035763|XP_016966952.1|DBIA
OG0000872	LOC6735999|XP_002082908.1|DSIM	LOC108026733|XP_016953335.1|DBIA
OG0000873	LOC6739100|XP_016032941.2|DSIM	LOC108030805|XP_016959388.1|DBIA
OG0000874	LOC6725130|XP_002106156.2|DSIM	LOC108021941|XP_016946257.1|DBIA
OG0000874	LOC6734802|XP_016028012.1|DSIM	LOC108036511|XP_016968202.1|DBIA
OG0000875	LOC6738776|XP_002085576.1|DSIM	LOC108028672|XP_016956093.1|DBIA
OG0000877	LOC6738716|XP_016032529.1|DSIM	LOC108030799|XP_016959370.1|DBIA
OG0000877	LOC6724764|XP_016037515.1|DSIM	LOC108023272|XP_016948046.1|DBIA
OG0000878	LOC6735847|XP_016029222.1|DSIM	LOC108023045|XP_016947775.1|DBIA
OG0000878	LOC6731725|XP_002078860.1|DSIM	LOC108033780|XP_016963876.1|DBIA
OG0000879	LOC6735325|XP_002082276.2|DSIM	LOC108029459|XP_016957199.1|DBIA
OG0000880	LOC6727338|XP_002102723.1|DSIM	LOC108023284|XP_016948065.1|DBIA
OG0000880	LOC6737536|XP_002084371.1|DSIM	LOC108034713|XP_016965143.1|DBIA
OG0000881	LOC6739666|XP_002076559.1|DSIM	LOC108028163|XP_016955312.1|DBIA
OG0000881	LOC6738930|XP_016032760.1|DSIM	LOC108028684|XP_016956113.1|DBIA
OG0000881	LOC6738929|XP_002085724.1|DSIM	LOC108028809|XP_016956284.1|DBIA
OG0000882	LOC6726164|XP_016039699.1|DSIM	LOC108033194|XP_016962927.1|DBIA
OG0000883	LOC6725941|XP_002106924.1|DSIM	LOC108023924|XP_016949098.1|DBIA
OG0000884	LOC6730988|XP_016023454.1|DSIM	LOC108027723|XP_016954765.1|DBIA
OG0000884	LOC6740029|XP_039152469.1|DSIM	LOC108033082|XP_016962741.1|DBIA
OG0000885	LOC6727510|XP_016034090.1|DSIM	LOC108031805|XP_016961014.1|DBIA
OG0000886	LOC6727553|XP_016034129.1|DSIM	LOC108024717|XP_016950301.1|DBIA
OG0000887	LOC6725644|XP_016038865.1|DSIM	LOC108025607|XP_016951631.1|DBIA
OG0000888	LOC6734411|XP_016029676.1|DSIM	LOC108029387|XP_016957107.1|DBIA
OG0000889	LOC6739135|XP_039149460.1|DSIM	LOC108030753|XP_016959289.1|DBIA
OG0000890	LOC27206331|XP_039147269.1|DSIM, LOC120285365|XP_039153789.1|DSIM	LOC108026855|XP_016953523.1|DBIA
OG0000891	LOC6732232|XP_016024910.1|DSIM	LOC108032583|XP_016961976.1|DBIA
OG0000891	LOC6732042|XP_002079174.1|DSIM	LOC108033990|XP_016964204.1|DBIA
OG0000892	LOC6737650|XP_002084482.1|DSIM	LOC108027964|XP_016955077.1|DBIA
OG0000892	LOC6738871|XP_039149421.1|DSIM	LOC108028343|XP_016955584.1|DBIA
OG0000893	LOC6727085|XP_002102482.2|DSIM	LOC108027010|XP_016953697.1|DBIA
OG0000894	LOC6727036|XP_016033527.1|DSIM	LOC108027393|XP_016954318.1|DBIA
OG0000895	LOC6734751|XP_016027956.1|DSIM	LOC108036594|XP_016968343.1|DBIA
OG0000896	LOC6734763|XP_039148134.1|DSIM	LOC108036214|XP_016967695.1|DBIA
OG0000896	LOC27206586|XP_016038294.1|DSIM	LOC108023636|XP_016948741.1|DBIA
OG0000897	LOC6729708|XP_002105014.1|DSIM	LOC108025126|XP_016950882.1|DBIA
OG0000897	LOC6729705|XP_002105011.1|DSIM	LOC108025141|XP_016950902.1|DBIA
OG0000898	LOC6734790|XP_002081793.1|DSIM	LOC108029917|XP_016957900.1|DBIA
OG0000898	LOC6735785|XP_002082698.1|DSIM	LOC108026833|XP_016953493.1|DBIA
OG0000899	LOC6728971|XP_002104299.1|DSIM	LOC108032200|XP_016961547.1|DBIA
OG0000900	LOC6735751|XP_016029115.1|DSIM	LOC108026604|XP_016953066.1|DBIA
OG0000900	LOC6735750|XP_002082663.1|DSIM	LOC108026599|XP_016953059.1|DBIA
OG0000901	LOC6735648|XP_002082566.1|DSIM	LOC108022426|XP_016946801.1|DBIA
OG0000901	LOC6735649|XP_016029005.1|DSIM	LOC108022433|XP_016946808.1|DBIA
OG0000902	LOC27208125|XP_016038449.1|DSIM	LOC108023784|XP_016948912.1|DBIA
OG0000902	LOC27207908|XP_016038450.1|DSIM	LOC108023783|XP_016948911.1|DBIA
OG0000903	LOC6737088|XP_016030717.1|DSIM	LOC108028751|XP_016956210.1|DBIA
OG0000903	LOC27206245|XP_016030716.1|DSIM	LOC108028032|XP_016955159.1|DBIA
OG0000904	LOC27207682|XP_016030183.1|DSIM	LOC108035259|XP_016966304.1|DBIA
OG0000904	LOC6736585|XP_002083447.1|DSIM	LOC108035053|XP_016965922.1|DBIA
OG0000906	LOC6733953|XP_002080997.2|DSIM	LOC108022390|XP_016946765.1|DBIA
OG0000907	LOC6735978|XP_002082887.2|DSIM	LOC108026771|XP_016953404.1|DBIA
OG0000909	LOC6729298|XP_002104615.1|DSIM	LOC108024413|XP_016949817.1|DBIA
OG0000910	LOC6728610|XP_002103951.1|DSIM	LOC108031801|XP_016961010.1|DBIA
OG0000911	LOC6734994|XP_002081976.1|DSIM	LOC108023061|XP_016947797.1|DBIA
OG0000913	LOC6737846|XP_039149235.1|DSIM	LOC108030589|XP_016959050.1|DBIA
OG0000914	LOC6734149|XP_002081178.1|DSIM	LOC108022208|XP_016946551.1|DBIA
OG0000915	LOC6734736|XP_002081739.1|DSIM	LOC108036285|XP_016967785.1|DBIA
OG0000915	LOC6725108|XP_002106134.1|DSIM	LOC108021942|XP_016946258.1|DBIA
OG0000916	LOC6731463|XP_016024123.1|DSIM	LOC108036094|XP_016967534.1|DBIA
OG0000917	LOC6731448|XP_039147575.1|DSIM	LOC108032529|XP_016961877.1|DBIA
OG0000918	LOC6733156|XP_002080232.1|DSIM	LOC108032861|XP_016962354.1|DBIA
OG0000918	LOC6730824|XP_002077991.2|DSIM	LOC108027669|XP_016954703.1|DBIA
OG0000920	LOC6725448|XP_016038540.1|DSIM	LOC108033176|XP_016962902.1|DBIA
OG0000921	LOC6739946|XP_039152515.1|DSIM, LOC120285277|XP_039152678.1|DSIM	LOC108023465|XP_016948470.1|DBIA, LOC108023469|XP_016948475.1|DBIA
OG0000922	LOC6736729|XP_016030353.1|DSIM	LOC108034389|XP_016964760.1|DBIA, LOC108035163|XP_016966108.1|DBIA
OG0000923	LOC6738557|XP_002085362.1|DSIM	LOC108028090|XP_016955223.1|DBIA
OG0000923	LOC6728900|XP_016035594.1|DSIM	LOC108031671|XP_016960800.1|DBIA
OG0000924	LOC27208565|XP_016039114.1|DSIM	LOC108034936|XP_016965734.1|DBIA
OG0000925	LOC27206388|XP_016037036.1|DSIM	LOC108025092|XP_016950843.1|DBIA
OG0000925	LOC6730266|XP_002105549.1|DSIM	LOC108025088|XP_016950838.1|DBIA
OG0000926	LOC6727005|XP_002102406.2|DSIM	LOC108027133|XP_016953840.1|DBIA
OG0000926	LOC6727926|XP_002103281.1|DSIM	LOC108026094|XP_016952283.1|DBIA
OG0000927	LOC6729752|XP_039150907.1|DSIM	LOC108025319|XP_016951219.1|DBIA
OG0000927	LOC6729754|XP_002105060.1|DSIM	LOC108025318|XP_016951217.1|DBIA
OG0000928	LOC6731593|XP_016024268.1|DSIM	LOC108032695|XP_016962158.1|DBIA
OG0000928	LOC6731592|XP_002078733.1|DSIM	LOC108032696|XP_016962162.1|DBIA
OG0000929	LOC6730728|XP_039150572.1|DSIM	LOC108029241|XP_016956925.1|DBIA
OG0000930	LOC6738238|XP_002085050.1|DSIM	LOC108030526|XP_016958905.1|DBIA
OG0000930	LOC6738239|XP_002085051.2|DSIM	LOC108030663|XP_016959174.1|DBIA
OG0000931	LOC6735826|XP_002082736.1|DSIM	LOC108022289|XP_016946637.1|DBIA
OG0000931	LOC6732468|XP_002079588.2|DSIM	LOC108032440|XP_016961753.1|DBIA
OG0000932	LOC6738803|XP_002085603.2|DSIM	LOC108028073|XP_016955203.1|DBIA
OG0000932	LOC6738804|XP_002085604.1|DSIM	LOC108028103|XP_016955239.1|DBIA
OG0000933	LOC6735444|XP_002082384.2|DSIM	LOC108022179|XP_016946520.1|DBIA
OG0000933	LOC6735445|XP_002082385.2|DSIM	LOC108023095|XP_016947845.1|DBIA
OG0000934	LOC6740386|XP_002080586.1|DSIM	LOC108029734|XP_016957710.1|DBIA
OG0000934	LOC6733530|XP_002080585.1|DSIM	LOC108029735|XP_016957711.1|DBIA
OG0000935	LOC6729974|XP_016036743.1|DSIM	LOC108024492|XP_016949915.1|DBIA
OG0000936	LOC27206346|XP_016039272.2|DSIM	LOC108023944|XP_016949121.1|DBIA
OG0000937	LOC6729817|XP_016036509.1|DSIM	LOC108025470|XP_016951462.1|DBIA
OG0000938	LOC27208010|XP_016029200.1|DSIM	LOC108022327|XP_016946677.1|DBIA
OG0000938	LOC27207752|XP_016039363.1|DSIM	LOC108026675|XP_016953240.1|DBIA
OG0000939	LOC6731396|XP_002078549.1|DSIM	LOC108033849|XP_016963972.1|DBIA
OG0000939	LOC6731402|XP_039152883.1|DSIM	LOC108036720|XP_016968510.1|DBIA
OG0000940	LOC27209233|XP_016038416.1|DSIM	LOC108021992|XP_016946321.1|DBIA
OG0000940	LOC6736353|XP_002083229.1|DSIM	LOC108031095|XP_016959796.1|DBIA
OG0000941	LOC27207754|XP_016036922.1|DSIM	LOC108025168|XP_016950935.1|DBIA
OG0000941	LOC6725559|XP_016038685.1|DSIM	LOC108023734|XP_016948861.1|DBIA
OG0000942	LOC6738961|XP_039149586.1|DSIM	LOC108028254|XP_016955428.1|DBIA
OG0000943	LOC6734028|XP_016027047.1|DSIM	LOC108030082|XP_016958208.1|DBIA
OG0000944	LOC27206397|XP_016039270.1|DSIM	LOC108024028|XP_016949284.1|DBIA
OG0000944	LOC6732338|XP_002079461.1|DSIM	LOC108032445|XP_016961759.1|DBIA
OG0000945	LOC6736294|XP_002083178.2|DSIM	LOC108029172|XP_016956812.1|DBIA
OG0000945	LOC6736293|XP_002083177.2|DSIM	LOC108029257|XP_016956945.1|DBIA
OG0000946	LOC6731422|XP_016024040.1|DSIM	LOC108036735|XP_016968529.1|DBIA
OG0000947	LOC6736003|XP_016029366.1|DSIM	LOC108026655|XP_016953181.1|DBIA
OG0000948	LOC6736646|XP_016030241.1|DSIM	LOC108035440|XP_016966563.1|DBIA
OG0000949	LOC6725850|XP_039154020.1|DSIM	LOC108032391|XP_016961736.1|DBIA, LOC108032497|XP_016961846.1|DBIA
OG0000950	LOC6727112|XP_002102505.1|DSIM	LOC108027072|XP_016953775.1|DBIA
OG0000951	LOC6728354|XP_002103702.1|DSIM	LOC108027414|XP_016954341.1|DBIA
OG0000952	LOC27206555|XP_039147017.1|DSIM	LOC108034291|XP_016964640.1|DBIA
OG0000954	LOC6733211|XP_002080275.1|DSIM	LOC108029423|XP_016957156.1|DBIA
OG0000955	LOC27208529|XP_016035885.1|DSIM	LOC108024331|XP_016949722.1|DBIA
OG0000955	LOC6729232|XP_002104553.2|DSIM	LOC108024332|XP_016949723.1|DBIA
OG0000956	LOC6727438|XP_002102819.2|DSIM	LOC108032080|XP_016961392.1|DBIA
OG0000956	LOC6727442|XP_016034016.1|DSIM	LOC108032176|XP_016961518.1|DBIA
OG0000957	LOC6735025|XP_002082006.2|DSIM	LOC108022105|XP_016946437.1|DBIA
OG0000957	LOC6735024|XP_002082005.2|DSIM	LOC108022106|XP_016946438.1|DBIA
OG0000958	LOC6728291|XP_002103640.1|DSIM	LOC108024911|XP_016950590.1|DBIA
OG0000958	LOC27207477|XP_016029598.1|DSIM	LOC108022365|XP_016946735.1|DBIA
OG0000959	LOC6738603|XP_016032447.1|DSIM	LOC108035876|XP_016967115.1|DBIA
OG0000959	LOC6729789|XP_002105094.2|DSIM	LOC108025390|XP_016951352.1|DBIA
OG0000960	LOC27207158|XP_016037708.1|DSIM	LOC108023246|XP_016948014.1|DBIA
OG0000961	LOC6738223|XP_002085035.1|DSIM	LOC108030558|XP_016958942.1|DBIA
OG0000961	LOC6738220|XP_002085032.1|DSIM	LOC108030561|XP_016958947.1|DBIA
OG0000962	LOC6729242|XP_002104563.2|DSIM	LOC108024391|XP_016949791.1|DBIA
OG0000962	LOC27208053|XP_039151504.1|DSIM, LOC6729241|XP_002104562.2|DSIM	LOC108024408|XP_016949812.1|DBIA
OG0000962	LOC6729243|XP_016035898.1|DSIM	LOC108024335|XP_016949725.1|DBIA
OG0000963	LOC6726355|XP_002107315.1|DSIM	LOC108035825|XP_016967064.1|DBIA
OG0000964	LOC27207376|XP_016039945.2|DSIM	LOC108035768|XP_016966961.1|DBIA
OG0000964	LOC6739455|XP_016027945.1|DSIM	LOC108022663|XP_016947219.1|DBIA
OG0000965	LOC6725521|XP_002106534.1|DSIM	LOC108023687|XP_016948797.1|DBIA
OG0000966	LOC6734379|XP_002081400.1|DSIM	LOC108029326|XP_016957010.1|DBIA
OG0000966	LOC6730271|XP_002105554.2|DSIM	LOC108025117|XP_016950871.1|DBIA
OG0000968	LOC6738344|XP_016032189.1|DSIM	LOC108035402|XP_016966511.1|DBIA
OG0000969	LOC6735468|XP_002082407.1|DSIM	LOC108022171|XP_016946505.1|DBIA
OG0000969	LOC6730304|XP_002105587.1|DSIM	LOC108025129|XP_016950886.1|DBIA
OG0000970	LOC6729890|XP_002105193.1|DSIM	LOC108026396|XP_016952808.1|DBIA
OG0000971	LOC6732569|XP_002079688.2|DSIM	LOC108035276|XP_016966329.1|DBIA
OG0000971	LOC27208901|XP_016025251.1|DSIM	LOC108034965|XP_016965767.1|DBIA
OG0000972	LOC6736964|XP_002083811.2|DSIM	LOC108028304|XP_016955515.1|DBIA
OG0000972	LOC6724953|XP_016037815.1|DSIM	LOC108023245|XP_016948013.1|DBIA
OG0000973	LOC6739964|XP_016037939.2|DSIM	LOC108025685|XP_016951709.1|DBIA
OG0000974	LOC6736702|XP_016030317.1|DSIM	LOC108034728|XP_016965156.1|DBIA
OG0000975	LOC6728509|XP_016035150.1|DSIM	LOC108024728|XP_016950310.1|DBIA
OG0000976	LOC6728934|XP_016035611.1|DSIM	LOC108031403|XP_016960276.1|DBIA
OG0000977	LOC6728002|XP_016034602.2|DSIM	LOC108032003|XP_016961288.1|DBIA
OG0000978	LOC120284337|XP_039147314.1|DSIM, LOC27206158|XP_016026886.1|DSIM	LOC108036251|XP_016967749.1|DBIA
OG0000978	LOC6728538|XP_002103883.1|DSIM	LOC108024518|XP_016949958.1|DBIA
OG0000979	LOC6735698|XP_016029074.1|DSIM	LOC108026659|XP_016953187.1|DBIA
OG0000980	LOC6729802|XP_002105105.2|DSIM	LOC108025193|XP_016950991.1|DBIA
OG0000980	LOC6729187|XP_002104508.1|DSIM	LOC108030947|XP_016959635.1|DBIA
OG0000981	LOC6731790|XP_002078925.1|DSIM	LOC108033460|XP_016963284.1|DBIA
OG0000982	LOC6728479|XP_002103824.1|DSIM	LOC108025034|XP_016950778.1|DBIA
OG0000982	LOC27208104|XP_016035424.1|DSIM	LOC108031626|XP_016960720.1|DBIA
OG0000982	LOC27207407|XP_039150777.1|DSIM	LOC108027189|XP_016953979.1|DBIA, LOC108027190|XP_016953980.1|DBIA
