Orthogroup	DSIM.longest_only	DPSE.longest_only
OG0001926	LOC6739625|XP_016030984.1|DSIM	LOC4813940|XP_033239000.1|DPSE
OG0001927	LOC6734161|XP_002081190.1|DSIM	LOC4803536|XP_001360246.2|DPSE
OG0001928	LOC27207739|XP_016031351.1|DSIM	LOC6897168|XP_002137348.2|DPSE, LOC6900691|XP_033240953.1|DPSE
OG0001929	LOC6737554|XP_039149718.1|DSIM	LOC6900681|XP_033240679.1|DPSE
OG0001930	LOC6735135|XP_016028418.1|DSIM	LOC4804449|XP_001361010.5|DPSE
OG0001931	LOC6737615|XP_016031392.1|DSIM	LOC4812976|XP_015042852.2|DPSE
OG0001932	LOC6737614|XP_039149895.1|DSIM	LOC6900499|XP_033239627.1|DPSE
OG0001933	LOC6734927|XP_002081924.1|DSIM	LOC4803940|XP_001360580.1|DPSE
OG0001934	LOC6737550|XP_016031335.2|DSIM	LOC6900677|XP_002135041.3|DPSE
OG0001935	LOC6738265|XP_002085076.1|DSIM	LOC4812137|XP_001352540.4|DPSE
OG0001937	LOC6734595|XP_016027719.1|DSIM	LOC6898052|XP_002138138.2|DPSE
OG0001938	LOC6733971|XP_002081015.1|DSIM	LOC4804746|XP_001361258.2|DPSE
OG0001939	LOC6735463|XP_002082402.2|DSIM	LOC4805174|XP_001361620.1|DPSE
OG0001940	LOC6733426|XP_016026374.1|DSIM	LOC4803642|XP_033234957.1|DPSE
OG0001941	LOC120284757|XP_039149394.1|DSIM, LOC6734415|XP_039149386.1|DSIM	LOC4812042|XP_033239537.1|DPSE
OG0001942	LOC6733281|XP_016026178.1|DSIM	LOC6898084|XP_002138169.3|DPSE
OG0001943	LOC27206219|XP_016032140.1|DSIM	LOC4812175|XP_001352542.3|DPSE
OG0001944	LOC6736203|XP_016029644.1|DSIM	LOC4812188|XP_001352469.2|DPSE
OG0001945	LOC6733441|XP_039147236.1|DSIM	LOC4805011|XP_033235066.1|DPSE
OG0001946	LOC6733389|XP_002080446.1|DSIM	LOC4804912|XP_001361397.2|DPSE
OG0001947	LOC6734999|XP_002081981.1|DSIM	LOC4805368|XP_001361779.5|DPSE
OG0001948	LOC6726341|XP_016039915.1|DSIM	LOC4814400|XP_001354354.2|DPSE
OG0001949	LOC6738968|XP_039149067.1|DSIM	LOC4813880|XP_033239985.1|DPSE
OG0001950	LOC6726821|XP_016033322.1|DSIM	LOC4802432|XP_033233005.1|DPSE
OG0001951	LOC6735756|XP_016029121.2|DSIM	LOC4803847|XP_033233941.1|DPSE
OG0001952	LOC6725076|XP_002106104.1|DSIM	LOC6899550|XP_033235123.1|DPSE
OG0001953	LOC6739488|XP_039147535.1|DSIM	LOC4805218|XP_001361659.2|DPSE
OG0001955	LOC6733876|XP_002080920.1|DSIM	LOC4805334|XP_001361750.2|DPSE
OG0001956	LOC6737197|XP_002084043.1|DSIM	LOC6899982|XP_033240181.1|DPSE
OG0001957	LOC6735527|XP_016028871.1|DSIM	LOC4803773|XP_001360435.1|DPSE
OG0001958	LOC6735125|XP_039147429.1|DSIM	LOC4804821|XP_033234767.1|DPSE
OG0001959	LOC6738838|XP_002085638.2|DSIM	LOC4813203|XP_033240136.1|DPSE
OG0001960	LOC6736351|XP_016029825.1|DSIM	LOC4814127|XP_015042447.1|DPSE
OG0001961	LOC6736140|XP_016029530.1|DSIM	LOC4804689|XP_015040113.2|DPSE
OG0001962	LOC6733437|XP_002080494.3|DSIM	LOC4804439|XP_001361001.4|DPSE
OG0001963	LOC6738384|XP_016032210.1|DSIM	LOC4812293|XP_001352440.1|DPSE
OG0001964	LOC6737131|XP_016030763.1|DSIM	LOC4812878|XP_001353233.4|DPSE
OG0001965	LOC6737020|XP_016030643.1|DSIM	LOC6900960|XP_015042426.2|DPSE
OG0001966	LOC6727694|XP_002103056.2|DSIM	LOC4801193|XP_001358322.3|DPSE
OG0001967	LOC6735510|XP_016028841.1|DSIM	LOC4803760|XP_001360424.3|DPSE
OG0001968	LOC6737572|XP_002084405.1|DSIM	LOC4812213|XP_015043819.2|DPSE
OG0001969	LOC6733386|XP_039148675.1|DSIM	LOC4804914|XP_001361399.3|DPSE
OG0001970	LOC6735761|XP_016029131.1|DSIM	LOC4803853|XP_001360504.1|DPSE
OG0001971	LOC6735335|XP_016028677.1|DSIM	LOC4804972|XP_001361447.3|DPSE
OG0001972	LOC6733146|XP_002080222.1|DSIM	LOC4803328|XP_001357514.2|DPSE
OG0001973	LOC6735883|XP_016029240.1|DSIM	LOC15382900|XP_004444214.3|DPSE
OG0001974	LOC6733699|XP_002080746.1|DSIM	LOC4804513|XP_001361065.3|DPSE
OG0001975	LOC6736472|XP_002083343.1|DSIM	LOC4812982|XP_001354042.2|DPSE
OG0001976	LOC6739401|XP_002076307.1|DSIM	LOC6898044|XP_002138132.1|DPSE
OG0001977	LOC6731249|XP_016023787.1|DSIM	LOC6902355|XP_002133301.2|DPSE
OG0001978	LOC6732646|XP_002079763.1|DSIM	LOC4817658|XP_001357050.1|DPSE
OG0001979	LOC6731400|XP_002078553.1|DSIM	LOC4816803|XP_001356719.2|DPSE
OG0001980	LOC6730397|XP_002077579.1|DSIM	LOC4817809|XP_033235870.1|DPSE
OG0001981	LOC6731069|XP_016023589.1|DSIM	LOC4817017|XP_033236178.1|DPSE
OG0001982	LOC27207519|XP_016022786.1|DSIM	LOC13036543|XP_003736156.1|DPSE
OG0001983	LOC27208878|XP_039149301.1|DSIM	LOC26534190|XP_033236662.1|DPSE
OG0001984	LOC6731169|XP_002078327.1|DSIM	LOC4817847|XP_033235276.1|DPSE
OG0001985	LOC6731655|XP_016024337.1|DSIM	LOC4817201|XP_001356369.2|DPSE
OG0001986	LOC27207907|XP_016023821.1|DSIM	LOC4818167|XP_001357408.3|DPSE
OG0001987	LOC27207378|XP_016037575.1|DSIM	LOC4815951|XP_001355566.3|DPSE
OG0001988	LOC6734903|XP_016028176.1|DSIM	LOC4803925|XP_001360566.3|DPSE
OG0001989	LOC6730492|XP_002077673.2|DSIM	LOC4817547|XP_002132851.1|DPSE
OG0001990	LOC6731831|XP_016024513.1|DSIM	LOC26532979|XP_033236342.1|DPSE
OG0001991	LOC27206899|XP_039154520.1|DSIM	LOC6899530|XP_033235949.1|DPSE
OG0001992	LOC6732072|XP_016024742.2|DSIM	LOC4817323|XP_033235478.1|DPSE
OG0001993	LOC6731218|XP_002078377.1|DSIM	LOC4818176|XP_001357286.1|DPSE
OG0001994	LOC6727328|XP_016033856.1|DSIM	LOC4800536|XP_015038646.2|DPSE
OG0001995	LOC6732820|XP_002079933.1|DSIM	LOC4816450|XP_001356257.2|DPSE
OG0001996	LOC6731072|XP_039149693.1|DSIM	LOC6903575|XP_033236000.1|DPSE
OG0001997	LOC6736125|XP_002083025.1|DSIM	LOC4804704|XP_001361222.3|DPSE
OG0001998	LOC6736127|XP_002083027.1|DSIM	LOC4804702|XP_001361220.3|DPSE
OG0001999	LOC6733832|XP_039148756.1|DSIM	LOC4804201|XP_033233745.1|DPSE
OG0002000	LOC6731482|XP_002078631.1|DSIM	LOC4817170|XP_001356882.3|DPSE
OG0002001	LOC6732654|XP_016025368.2|DSIM	LOC4817651|XP_001357043.4|DPSE
OG0002002	LOC6734159|XP_002081188.1|DSIM	LOC4803534|XP_001360244.2|DPSE
OG0002003	LOC27207690|XP_016024252.1|DSIM	LOC4816167|XP_015036950.2|DPSE
OG0002004	LOC6732619|XP_016025327.1|DSIM	LOC4817678|XP_015036437.2|DPSE
OG0002005	LOC6732489|XP_039154416.1|DSIM	LOC4818173|XP_033235465.1|DPSE
OG0002006	LOC6731360|XP_039147199.1|DSIM	LOC4817881|XP_015035536.2|DPSE
OG0002007	LOC6731492|XP_016024169.1|DSIM	LOC6902793|XP_002132530.3|DPSE
OG0002008	LOC27207557|XP_016037384.1|DSIM	LOC4811811|XP_033237244.1|DPSE
OG0002009	LOC6735777|XP_002082690.1|DSIM	LOC4805494|XP_001361889.1|DPSE
OG0002010	LOC6731578|XP_002078719.2|DSIM	LOC4816188|XP_001355800.3|DPSE
OG0002011	LOC6732900|XP_016025622.1|DSIM	LOC4816703|XP_001356105.3|DPSE
OG0002012	LOC6731058|XP_002078217.3|DSIM	LOC4816814|XP_001356812.2|DPSE
OG0002013	LOC6732772|XP_039147050.1|DSIM	LOC4816573|XP_033235692.1|DPSE
OG0002014	LOC6735483|XP_016028818.1|DSIM	LOC4805525|XP_001361914.1|DPSE
OG0002015	LOC6731390|XP_002078543.1|DSIM	LOC4817128|XP_001356471.2|DPSE
OG0002016	LOC6733629|XP_016026590.1|DSIM	LOC4804776|XP_001361285.4|DPSE
OG0002017	LOC6731889|XP_039154308.1|DSIM	LOC4816551|XP_001356069.2|DPSE
OG0002018	LOC6731219|XP_016023760.1|DSIM	LOC6903405|XP_002132284.2|DPSE
OG0002019	LOC6732086|XP_002079218.2|DSIM	LOC4817021|XP_001356755.2|DPSE
OG0002020	LOC6739250|XP_016025539.1|DSIM	LOC4816368|XP_001356263.2|DPSE
OG0002021	LOC6735508|XP_016028840.1|DSIM	LOC4803759|XP_033233608.1|DPSE
OG0002022	LOC6733034|XP_016025721.1|DSIM	LOC6903588|XP_033235378.1|DPSE
OG0002023	LOC6728274|XP_039150914.1|DSIM	LOC4801405|XP_001358503.3|DPSE
OG0002024	LOC6731778|XP_002078913.1|DSIM	LOC4811769|XP_001352338.1|DPSE
OG0002025	LOC6731976|XP_039148436.1|DSIM	LOC6903053|XP_002132777.2|DPSE
OG0002026	LOC6739094|XP_039149850.1|DSIM, LOC120284800|XP_039149851.1|DSIM	LOC4812394|XP_001352886.3|DPSE
OG0002027	LOC6735712|XP_016029086.1|DSIM	LOC6898412|XP_033234456.1|DPSE
OG0002028	LOC6735947|XP_016029298.1|DSIM	LOC117184111|XP_033236206.1|DPSE, LOC4803397|XP_033235105.1|DPSE
OG0002029	LOC6736901|XP_002083754.1|DSIM	LOC4812927|XP_001353737.3|DPSE
OG0002030	LOC6736095|XP_016029490.1|DSIM	LOC4805444|XP_001361845.2|DPSE
OG0002031	LOC6734383|XP_016027504.1|DSIM	LOC4804377|XP_015039898.1|DPSE
OG0002032	LOC6727228|XP_002102620.3|DSIM	LOC4802810|XP_001359654.3|DPSE
OG0002033	LOC6725630|XP_039153548.1|DSIM	LOC4814568|XP_001354747.2|DPSE
OG0002034	LOC27207764|XP_016037637.2|DSIM	LOC4816009|XP_001355456.4|DPSE
OG0002035	LOC6728909|XP_002104239.2|DSIM	LOC4802026|XP_001359026.5|DPSE
OG0002036	LOC6728706|XP_016035373.2|DSIM	LOC6896916|XP_033232494.1|DPSE
OG0002037	LOC27207182|XP_016030378.1|DSIM	LOC4812672|XP_001353056.3|DPSE
OG0002038	LOC6727373|XP_002102758.1|DSIM	LOC6897907|XP_002138009.2|DPSE
OG0002039	LOC27208877|XP_016025917.2|DSIM, LOC27208205|XP_016025878.1|DSIM	LOC4811647|XP_002135773.1|DPSE
OG0002040	LOC120284217|XP_039154244.1|DSIM, LOC27206198|XP_039154242.1|DSIM	LOC6897795|XP_033237823.1|DPSE
OG0002041	LOC6733574|XP_016026524.1|DSIM	LOC4805056|XP_015040406.1|DPSE
OG0002042	LOC6727069|XP_002102466.1|DSIM	LOC4802940|XP_001359755.3|DPSE
OG0002043	LOC6726871|XP_002102273.1|DSIM	LOC4802054|XP_001359047.4|DPSE
OG0002044	LOC6739760|XP_039151026.1|DSIM	LOC6896878|XP_003736286.2|DPSE
OG0002045	LOC6739699|XP_016035602.2|DSIM	LOC4802031|XP_033241834.1|DPSE
OG0002046	LOC6724736|XP_002105779.1|DSIM	LOC6901904|XP_002133439.3|DPSE
OG0002047	LOC6740235|XP_039153822.1|DSIM	LOC6902117|XP_015041171.2|DPSE
OG0002048	LOC6728392|XP_002103740.2|DSIM	LOC4802618|XP_015037945.1|DPSE
OG0002049	LOC6728517|XP_016035172.2|DSIM	LOC4802817|XP_015038107.2|DPSE
OG0002050	LOC6727915|XP_039150663.1|DSIM	LOC4802545|XP_033232818.1|DPSE
OG0002051	LOC27208216|XP_016027029.1|DSIM	LOC6898753|XP_015040367.2|DPSE, LOC15382869|XP_004444371.1|DPSE
OG0002052	LOC6738308|XP_002085119.1|DSIM	LOC6900023|XP_002135388.2|DPSE
OG0002053	LOC6739701|XP_039151298.1|DSIM	LOC4803013|XP_001359815.5|DPSE
OG0002054	LOC6726853|XP_002102255.2|DSIM	LOC6897174|XP_002137354.2|DPSE
OG0002055	LOC6728446|XP_016035057.1|DSIM	LOC4802580|XP_001359474.2|DPSE
OG0002056	LOC6737838|XP_002084666.2|DSIM	LOC4813891|XP_001353404.2|DPSE
OG0002057	LOC6731841|XP_002078976.1|DSIM	LOC4817269|XP_001356776.2|DPSE
OG0002058	LOC6736210|XP_002083105.1|DSIM	LOC4811998|XP_001352504.2|DPSE
OG0002059	LOC6729620|XP_002104928.1|DSIM	LOC4803044|XP_001359845.1|DPSE
OG0002060	LOC6734527|XP_016027644.1|DSIM	LOC4803980|XP_001360615.2|DPSE
OG0002061	LOC6736012|XP_016029388.1|DSIM	LOC4804315|XP_033233798.1|DPSE
OG0002062	LOC6726599|XP_016040272.1|DSIM	LOC4815857|XP_015040969.2|DPSE
OG0002063	LOC6725296|XP_002106315.2|DSIM	LOC6901845|XP_002133383.1|DPSE
OG0002064	LOC27206253|XP_039149593.1|DSIM	LOC6899446|XP_033240224.1|DPSE
OG0002065	LOC6736522|XP_016030107.1|DSIM	LOC4813998|XP_015042486.2|DPSE
OG0002066	LOC6727872|XP_016034465.1|DSIM	LOC4802883|XP_015038160.2|DPSE
OG0002067	LOC6735946|XP_002082855.1|DSIM	LOC4803396|XP_001357526.2|DPSE
OG0002068	LOC6735143|XP_002082120.2|DSIM	LOC4804442|XP_001361003.5|DPSE
OG0002069	LOC27208881|XP_016025964.1|DSIM	LOC6899750|XP_002135786.2|DPSE
OG0002070	LOC6728589|XP_002103930.1|DSIM	LOC4803114|XP_001359911.2|DPSE
OG0002071	LOC6729504|XP_016036177.1|DSIM	LOC4801379|XP_001358482.2|DPSE
OG0002072	LOC6734692|XP_016027890.1|DSIM	LOC4805475|XP_001361870.2|DPSE
OG0002073	LOC6738107|XP_016031936.1|DSIM	LOC4812799|XP_033240350.1|DPSE
OG0002074	LOC6734586|XP_002081594.1|DSIM	LOC4804012|XP_001360642.4|DPSE
OG0002075	LOC27208875|XP_016024027.1|DSIM	LOC4817452|XP_003736146.1|DPSE
OG0002076	LOC6735790|XP_016029164.1|DSIM	LOC4805558|XP_015040719.2|DPSE
OG0002077	LOC6736295|XP_016029774.1|DSIM	LOC4812575|XP_015043584.2|DPSE
OG0002078	LOC6734373|XP_016027451.1|DSIM	LOC6898804|XP_002138778.2|DPSE
OG0002079	LOC6738801|XP_016032612.1|DSIM	LOC4813568|XP_001353299.1|DPSE, LOC117184480|XP_033238179.1|DPSE
OG0002080	LOC6734867|XP_016028129.1|DSIM	LOC4805389|XP_001361798.4|DPSE
OG0002081	LOC6736031|XP_016029425.1|DSIM	LOC4805629|XP_001362001.1|DPSE
OG0002082	LOC6734812|XP_016028030.1|DSIM	LOC4805677|XP_015040786.1|DPSE
OG0002083	LOC6739950|XP_039152513.1|DSIM	LOC6902156|XP_033238476.1|DPSE
OG0002084	LOC6735856|XP_002082766.2|DSIM	LOC4803706|XP_001360381.2|DPSE
OG0002085	LOC6735694|XP_016029071.1|DSIM	LOC4805208|XP_001361649.1|DPSE
OG0002086	LOC27208273|XP_016028957.1|DSIM	LOC4803700|XP_001360376.1|DPSE
OG0002087	LOC6738754|XP_016032565.1|DSIM	LOC6900845|XP_015043409.2|DPSE
OG0002088	LOC6738878|XP_016032698.1|DSIM	LOC4812474|XP_015044069.2|DPSE
OG0002089	LOC6733593|XP_016026553.1|DSIM	LOC4805069|XP_001361531.2|DPSE
OG0002090	LOC6737913|XP_016031685.1|DSIM	LOC4813071|XP_015042931.1|DPSE
OG0002091	LOC6736037|XP_002082939.1|DSIM	LOC4805623|XP_033233718.1|DPSE
OG0002092	LOC6738330|XP_016032176.1|DSIM	LOC4812347|XP_015043700.1|DPSE
OG0002093	LOC6735668|XP_016029033.1|DSIM	LOC4805706|XP_004444583.1|DPSE
OG0002094	LOC6735957|XP_002082866.1|DSIM	LOC4803512|XP_001360225.1|DPSE
OG0002095	LOC6731597|XP_002078738.1|DSIM, LOC27207716|XP_016040062.1|DSIM	LOC4815478|XP_001355498.1|DPSE
OG0002096	LOC6734491|XP_039148502.1|DSIM	LOC6898308|XP_015039510.2|DPSE
OG0002097	LOC6733737|XP_016026703.1|DSIM	LOC6898788|XP_002138764.3|DPSE
OG0002098	LOC6739032|XP_016032871.1|DSIM	LOC4812329|XP_033241232.1|DPSE
OG0002099	LOC6728944|XP_002104272.1|DSIM	LOC4801818|XP_001358851.2|DPSE
OG0002100	LOC6738151|XP_016031982.2|DSIM	LOC4812849|XP_015042566.2|DPSE
OG0002101	LOC6733526|XP_039148618.1|DSIM	LOC6898145|XP_033233209.1|DPSE
OG0002102	LOC6735372|XP_016028701.1|DSIM	LOC6898570|XP_033235001.1|DPSE
OG0002103	LOC6739698|XP_016035627.2|DSIM	LOC4801812|XP_015037401.2|DPSE
OG0002105	LOC6730532|XP_002077711.1|DSIM	LOC4817600|XP_001357002.4|DPSE
OG0002106	LOC27208555|XP_039151493.1|DSIM	LOC4801699|XP_001358746.3|DPSE
OG0002107	LOC6731878|XP_016024551.1|DSIM	LOC6902582|XP_002133110.2|DPSE
OG0002108	LOC6727713|XP_016034286.1|DSIM	LOC6897102|XP_002137286.2|DPSE, LOC13036328|XP_003736436.3|DPSE, LOC6897101|XP_033232307.1|DPSE, LOC6897103|XP_033232638.1|DPSE
OG0002109	LOC6730325|XP_002105607.1|DSIM, LOC6730326|XP_016037088.1|DSIM	LOC6896882|XP_002137072.3|DPSE
OG0002110	LOC6738654|XP_002085456.1|DSIM, LOC6732226|XP_002079355.1|DSIM	LOC6903429|XP_002132308.3|DPSE
OG0002111	LOC6731571|XP_002078712.1|DSIM	LOC4816116|XP_001355806.2|DPSE
OG0002113	LOC6727688|XP_016034261.1|DSIM	LOC4800646|XP_001357881.2|DPSE
OG0002114	LOC6730163|XP_002105454.2|DSIM, LOC6730162|XP_002105453.1|DSIM	LOC4800255|XP_003736220.2|DPSE
OG0002115	LOC27207532|XP_016027769.1|DSIM, LOC6734617|XP_002081625.2|DSIM	LOC26533367|XP_033233223.1|DPSE
OG0002116	LOC6732895|XP_002080000.2|DSIM	LOC4816273|XP_001356109.4|DPSE
OG0002116	LOC6736338|XP_002083215.2|DSIM	LOC6900970|XP_002134670.3|DPSE
OG0002117	LOC6735264|XP_002082234.1|DSIM	LOC6901600|XP_033237843.1|DPSE
OG0002118	LOC6739812|XP_039150279.1|DSIM	LOC26533291|XP_033232988.1|DPSE
OG0002119	LOC6729516|XP_016036189.1|DSIM	LOC4801842|XP_001358875.2|DPSE
OG0002120	LOC6724743|XP_016037431.1|DSIM	LOC6899859|XP_033237161.1|DPSE
OG0002121	LOC6730033|XP_016036798.1|DSIM	LOC4800465|XP_015038559.2|DPSE
OG0002123	LOC6731397|XP_016024014.1|DSIM	LOC4817482|XP_001356478.4|DPSE
OG0002124	LOC6726348|XP_002107308.1|DSIM	LOC6901022|XP_002134506.2|DPSE
OG0002125	LOC6734570|XP_039148662.1|DSIM	LOC4804992|XP_001361464.3|DPSE
OG0002126	LOC6738909|XP_002085704.1|DSIM	LOC4811892|XP_015044084.2|DPSE
OG0002127	LOC27208333|XP_039154086.1|DSIM	LOC4815635|XP_001355727.4|DPSE
OG0002128	LOC6726361|XP_016039940.1|DSIM	LOC4814333|XP_015042207.1|DPSE
OG0002129	LOC6727529|XP_016034108.1|DSIM	LOC4801975|XP_001358988.3|DPSE
OG0002130	LOC6739914|XP_002076802.2|DSIM	LOC6902080|XP_002133611.1|DPSE
OG0002131	LOC6727580|XP_002102959.1|DSIM	LOC6897032|XP_002137217.2|DPSE
OG0002132	LOC6731746|XP_016024420.1|DSIM	LOC4817486|XP_001356299.1|DPSE
OG0002133	LOC6725796|XP_002106793.1|DSIM	LOC4814561|XP_001354907.2|DPSE
OG0002134	LOC6726267|XP_002107229.2|DSIM	LOC6902552|XP_002133094.2|DPSE, LOC6901913|XP_002133447.1|DPSE
OG0002135	LOC6725410|XP_016038484.1|DSIM	LOC6902161|XP_033239930.1|DPSE
OG0002136	LOC6730133|XP_016036900.1|DSIM	LOC4800281|XP_001357613.3|DPSE
OG0002137	LOC27206480|XP_016035953.1|DSIM	LOC4801749|XP_001358791.1|DPSE
OG0002138	LOC6726314|XP_016039864.1|DSIM	LOC4815083|XP_001354826.1|DPSE
OG0002139	LOC6725055|XP_039152241.1|DSIM	LOC4814738|XP_015042117.1|DPSE
OG0002140	LOC6740037|XP_016038646.1|DSIM	LOC4815343|XP_001354929.3|DPSE
OG0002141	LOC6739171|XP_016033041.1|DSIM	LOC4811789|XP_001352357.2|DPSE
OG0002142	LOC6726685|XP_002102096.1|DSIM	LOC4802741|XP_033240251.1|DPSE
OG0002143	LOC6730540|XP_016022991.1|DSIM	LOC4817608|XP_001357010.4|DPSE
OG0002144	LOC6724710|XP_039152013.1|DSIM	LOC6899834|XP_002135701.2|DPSE
OG0002145	LOC6727367|XP_016033907.1|DSIM	LOC4803061|XP_001359862.2|DPSE
OG0002146	LOC6726687|XP_002102098.1|DSIM	LOC4802739|XP_001359602.1|DPSE
OG0002147	LOC6740064|XP_039153929.1|DSIM	LOC117184412|XP_033237509.1|DPSE, LOC6901487|XP_033237508.1|DPSE
OG0002148	LOC27209428|XP_016030222.1|DSIM	LOC4812425|XP_001352856.4|DPSE
OG0002149	LOC6724732|XP_039152114.1|DSIM	LOC6899879|XP_033237088.1|DPSE
OG0002150	LOC6740135|XP_016039362.1|DSIM	LOC4815585|XP_033238603.1|DPSE
OG0002151	LOC6731830|XP_016024512.1|DSIM	LOC4818094|XP_001357397.3|DPSE
OG0002152	LOC27208488|XP_016034152.1|DSIM	LOC4801445|XP_033232376.1|DPSE
OG0002153	LOC6730079|XP_039151874.1|DSIM	LOC4800500|XP_001357766.3|DPSE
OG0002154	LOC6739913|XP_002076803.1|DSIM	LOC4816033|XP_033238438.1|DPSE
OG0002155	LOC6730274|XP_002105557.1|DSIM	LOC4800316|XP_001357592.2|DPSE
OG0002156	LOC6739143|XP_016032994.1|DSIM	LOC6900452|XP_015042780.1|DPSE
OG0002157	LOC6728259|XP_016034895.1|DSIM	LOC4801392|XP_033235075.1|DPSE
OG0002158	LOC6735144|XP_002082121.1|DSIM	LOC4804443|XP_001361004.1|DPSE
OG0002159	LOC6735868|XP_016029230.1|DSIM	LOC4804489|XP_001361045.1|DPSE
OG0002160	LOC6727176|XP_002102568.3|DSIM	LOC4800645|XP_001357880.4|DPSE
OG0002161	LOC6727507|XP_002102887.1|DSIM	LOC4801839|XP_001358872.1|DPSE
OG0002162	LOC6728669|XP_016035328.1|DSIM	LOC4801044|XP_033241706.1|DPSE
OG0002163	LOC6725200|XP_002106223.1|DSIM	LOC4814236|XP_033239157.1|DPSE
OG0002164	LOC6729638|XP_016036280.1|DSIM	LOC4802423|XP_001359345.2|DPSE
OG0002165	LOC6732579|XP_002079698.1|DSIM	LOC6897406|XP_002137558.2|DPSE
OG0002166	LOC6732140|XP_002079272.2|DSIM	LOC4816674|XP_001355901.2|DPSE
OG0002167	LOC6735226|XP_002082199.1|DSIM	LOC4804608|XP_033234241.1|DPSE
OG0002168	LOC6735949|XP_039148019.1|DSIM	LOC4803504|XP_001360218.3|DPSE
OG0002169	LOC6737480|XP_002084316.1|DSIM	LOC6897298|XP_002137457.2|DPSE, LOC6900740|XP_002135100.2|DPSE
OG0002170	LOC6724690|XP_016037213.1|DSIM	LOC4811779|XP_033237304.1|DPSE
OG0002171	LOC27208656|XP_016035960.1|DSIM	LOC26533134|XP_015035107.2|DPSE, LOC13036518|XP_033232481.1|DPSE
OG0002172	LOC6729200|XP_039151399.1|DSIM	LOC4801169|XP_001358303.2|DPSE
OG0002173	LOC6731901|XP_002079036.1|DSIM	LOC4817918|XP_001357234.1|DPSE
OG0002174	LOC6728087|XP_002103439.2|DSIM	LOC4801078|XP_001358237.4|DPSE
OG0002175	LOC6728088|XP_002103440.2|DSIM	LOC4801077|XP_001358236.1|DPSE
OG0002176	LOC6727498|XP_002102878.1|DSIM	LOC4800512|XP_001357777.1|DPSE
OG0002177	LOC6727800|XP_016034388.1|DSIM	LOC4800799|XP_001358010.1|DPSE
OG0002178	LOC6729830|XP_039151126.1|DSIM	LOC4801147|XP_001358285.4|DPSE
OG0002179	LOC6729552|XP_016036221.1|DSIM	LOC4811816|XP_001352379.4|DPSE
OG0002180	LOC6730212|XP_016036962.1|DSIM	LOC6896726|XP_003736237.2|DPSE
OG0002181	LOC6725560|XP_016038684.1|DSIM	LOC4815591|XP_001355661.1|DPSE
OG0002182	LOC6727155|XP_016033639.1|DSIM	LOC4801292|XP_015037133.2|DPSE
OG0002183	LOC6735237|XP_039147537.1|DSIM	LOC4804612|XP_001361145.5|DPSE
OG0002184	LOC6728136|XP_002103487.2|DSIM	LOC4801630|XP_001358686.2|DPSE
OG0002185	LOC6727973|XP_016034565.1|DSIM	LOC4800694|XP_015038652.1|DPSE
OG0002186	LOC6731153|XP_002078311.1|DSIM	LOC4818010|XP_001357198.2|DPSE
OG0002187	LOC6729112|XP_002104433.1|DSIM	LOC4801658|XP_001358710.1|DPSE
OG0002188	LOC6735997|XP_016029372.1|DSIM	LOC4804306|XP_001360886.2|DPSE
OG0002189	LOC27206978|XP_039150284.1|DSIM	LOC26533533|XP_015044546.2|DPSE
OG0002190	LOC6729313|XP_002104630.1|DSIM	LOC4801742|XP_033241804.1|DPSE
OG0002191	LOC6738903|XP_002085698.1|DSIM	LOC4812387|XP_001353010.2|DPSE
OG0002192	LOC6738582|XP_002085386.1|DSIM	LOC4813628|XP_001353989.3|DPSE
OG0002193	LOC6728649|XP_002103989.2|DSIM	LOC6899343|XP_033233400.1|DPSE, LOC4801028|XP_015038643.2|DPSE
OG0002194	LOC6729856|XP_002105159.1|DSIM	LOC4801190|XP_001358320.3|DPSE
OG0002195	LOC6729341|XP_016035982.1|DSIM	LOC4801769|XP_001358810.4|DPSE
OG0002196	LOC6728616|XP_002103957.2|DSIM	LOC117183968|XP_033235612.1|DPSE, LOC4803224|XP_001360000.1|DPSE
OG0002197	LOC6736199|XP_002083094.1|DSIM	LOC6899959|XP_002135327.2|DPSE
OG0002198	LOC6727135|XP_039151853.1|DSIM	LOC6897882|XP_015038215.2|DPSE
OG0002199	LOC6728962|XP_002104290.1|DSIM	LOC4801711|XP_001358758.3|DPSE
OG0002200	LOC6740526|XP_002077352.2|DSIM	LOC4816067|XP_001355617.2|DPSE
OG0002202	LOC27206314|XP_016034787.1|DSIM	LOC4801308|XP_015037148.2|DPSE
OG0002203	LOC6728084|XP_016034708.1|DSIM	LOC4801723|XP_033240169.1|DPSE
OG0002204	LOC6729515|XP_016036188.1|DSIM	LOC4801369|XP_001358476.2|DPSE
OG0002205	LOC6728242|XP_002103591.1|DSIM	LOC4801281|XP_001358401.3|DPSE
OG0002206	LOC6729146|XP_016035793.1|DSIM	LOC4801534|XP_003736536.3|DPSE
OG0002207	LOC27206425|XP_016036694.1|DSIM	LOC4801871|XP_033238940.1|DPSE
OG0002208	LOC6729930|XP_016036692.1|DSIM	LOC6897140|XP_002137320.2|DPSE
OG0002209	LOC6725287|XP_002106308.2|DSIM	LOC4815563|XP_001355390.1|DPSE
OG0002210	LOC6726894|XP_016033404.2|DSIM	LOC6897389|XP_003736628.2|DPSE
OG0002211	LOC6728231|XP_016034868.1|DSIM	LOC4801272|XP_001358392.2|DPSE
