Orthogroup	DSIM.longest_only	DKIK.longest_only
OG0002802	LOC6736105|XP_016029497.1|DSIM	LOC108076450|XP_017024814.1|DKIK
OG0002803	LOC6732740|XP_002079854.1|DSIM	LOC108079598|XP_017029436.1|DKIK
OG0002804	LOC6735699|XP_002082615.1|DSIM	LOC108078294|XP_017027561.1|DKIK
OG0002805	LOC6733508|XP_002080564.2|DSIM	LOC108078448|XP_017027825.1|DKIK
OG0002806	LOC6738623|XP_016032463.1|DSIM	LOC108085510|XP_017037622.1|DKIK
OG0002807	LOC6736122|XP_002083022.1|DSIM	LOC108078012|XP_017027057.1|DKIK
OG0002808	LOC27206630|XP_016029413.1|DSIM	LOC108072145|XP_017018676.1|DKIK
OG0002809	LOC6737808|XP_002084636.1|DSIM	LOC108083012|XP_017034127.1|DKIK
OG0002810	LOC6736280|XP_016029764.1|DSIM	LOC108071517|XP_017017772.1|DKIK
OG0002811	LOC6737769|XP_039149074.1|DSIM	LOC108073966|XP_017021297.1|DKIK
OG0002812	LOC6734264|XP_016027311.1|DSIM	LOC108081012|XP_017031437.1|DKIK
OG0002813	LOC6735170|XP_039148340.1|DSIM	LOC108082556|XP_017033492.1|DKIK
OG0002814	LOC6735537|XP_039147337.1|DSIM	LOC108074715|XP_017022346.1|DKIK
OG0002815	LOC6734168|XP_002081197.1|DSIM	LOC108072942|XP_017019786.1|DKIK
OG0002816	LOC6735155|XP_016028435.1|DSIM	LOC108082611|XP_017033580.1|DKIK
OG0002817	LOC6739532|XP_002076431.1|DSIM	LOC108085931|XP_017038204.1|DKIK
OG0002818	LOC6739371|XP_016026790.1|DSIM	LOC108073088|XP_017020058.1|DKIK
OG0002819	LOC6737246|XP_016030953.1|DSIM	LOC108072649|XP_017019369.1|DKIK
OG0002820	LOC6737250|XP_002084090.1|DSIM	LOC108071968|XP_017018433.1|DKIK
OG0002821	LOC6737860|XP_016031627.1|DSIM	LOC108070441|XP_017016406.1|DKIK
OG0002822	LOC6735588|XP_002082508.1|DSIM	LOC108074754|XP_017022419.1|DKIK
OG0002823	LOC6733439|XP_016026391.1|DSIM	LOC108076729|XP_017025195.1|DKIK
OG0002824	LOC6733710|XP_016026677.1|DSIM	LOC108076503|XP_017024889.1|DKIK
OG0002825	LOC27206408|XP_039149084.1|DSIM	LOC108084790|XP_017036623.1|DKIK
OG0002826	LOC6735590|XP_002082510.1|DSIM	LOC108074208|XP_017021635.1|DKIK
OG0002827	LOC6724685|XP_039152081.1|DSIM	LOC108079391|XP_017029207.1|DKIK
OG0002828	LOC6735516|XP_016028860.2|DSIM	LOC108082541|XP_017033466.1|DKIK
OG0002829	LOC6734169|XP_016027170.1|DSIM	LOC108077974|XP_017027006.1|DKIK, LOC108072941|XP_017019785.1|DKIK
OG0002830	LOC6733889|XP_039147811.1|DSIM	LOC108074453|XP_017021983.1|DKIK
OG0002831	LOC6733060|XP_016025749.1|DSIM	LOC108073634|XP_017020835.1|DKIK
OG0002832	LOC6731557|XP_016024224.1|DSIM	LOC108074836|XP_017022528.1|DKIK
OG0002833	LOC6736155|XP_016029557.1|DSIM	LOC108072384|XP_017018975.1|DKIK
OG0002834	LOC6735948|XP_016029299.1|DSIM	LOC108072074|XP_017018566.1|DKIK
OG0002835	LOC6734162|XP_002081191.1|DSIM	LOC108073012|XP_017019957.1|DKIK
OG0002836	LOC6733665|XP_039148239.1|DSIM	LOC108078077|XP_017027143.1|DKIK
OG0002837	LOC6735083|XP_039148037.1|DSIM	LOC108076651|XP_017025071.1|DKIK
OG0002838	LOC6735745|XP_002082658.1|DSIM	LOC108076526|XP_017024927.1|DKIK
OG0002839	LOC6739514|XP_016029415.1|DSIM	LOC108070914|XP_017017059.1|DKIK
OG0002840	LOC6731236|XP_016023774.1|DSIM	LOC108076243|XP_017024483.1|DKIK
OG0002841	LOC6730878|XP_016023302.1|DSIM	LOC108086103|XP_017038420.1|DKIK
OG0002842	LOC6732235|XP_039152899.1|DSIM	LOC108078366|XP_017027678.1|DKIK
OG0002843	LOC6733435|XP_016026385.1|DSIM	LOC108076809|XP_017025327.1|DKIK
OG0002844	LOC6738169|XP_016032002.1|DSIM	LOC108083121|XP_017034281.1|DKIK
OG0002845	LOC6731025|XP_002078186.1|DSIM	LOC108086234|XP_017038592.1|DKIK
OG0002846	LOC6733444|XP_016026394.1|DSIM	LOC108076700|XP_017025147.1|DKIK
OG0002847	LOC6731026|XP_002078187.1|DSIM	LOC108086229|XP_017038586.1|DKIK
OG0002848	LOC6732672|XP_002079789.1|DSIM	LOC108074310|XP_017021796.1|DKIK
OG0002849	LOC6731165|XP_002078323.1|DSIM	LOC108082241|XP_017033067.1|DKIK
OG0002850	LOC6732242|XP_016024922.1|DSIM	LOC108085299|XP_017037346.1|DKIK
OG0002851	LOC6731839|XP_016024523.1|DSIM	LOC108077209|XP_017025948.1|DKIK
OG0002852	LOC6734006|XP_016027034.1|DSIM	LOC108073114|XP_017020097.1|DKIK
OG0002853	LOC6732488|XP_039154415.1|DSIM	LOC108075925|XP_017024049.1|DKIK
OG0002854	LOC6732732|XP_002079846.1|DSIM	LOC108079629|XP_017029501.1|DKIK
OG0002855	LOC6731284|XP_016023849.1|DSIM	LOC108075843|XP_017023909.1|DKIK
OG0002856	LOC6731267|XP_016023822.1|DSIM	LOC108075933|XP_017024060.1|DKIK
OG0002857	LOC27206568|XP_016025806.1|DSIM	LOC108081520|XP_017032228.1|DKIK
OG0002858	LOC6731067|XP_039146985.1|DSIM	LOC108081407|XP_017032055.1|DKIK
OG0002859	LOC6730754|XP_002077922.1|DSIM	LOC108086208|XP_017038559.1|DKIK
OG0002860	LOC6731133|XP_016023687.1|DSIM	LOC108072537|XP_017019201.1|DKIK
OG0002861	LOC6731896|XP_016024565.1|DSIM	LOC108077197|XP_017025931.1|DKIK, LOC108073520|XP_017020688.1|DKIK
OG0002862	LOC6730541|XP_016022994.1|DSIM	LOC108074419|XP_017021941.1|DKIK
OG0002863	LOC6730870|XP_002078034.1|DSIM	LOC108079666|XP_017029552.1|DKIK
OG0002864	LOC6730869|XP_016023293.1|DSIM	LOC108079568|XP_017029399.1|DKIK
OG0002865	LOC6733347|XP_016026251.1|DSIM	LOC108081344|XP_017031984.1|DKIK
OG0002866	LOC6737218|XP_002084058.1|DSIM	LOC108070568|XP_017016609.1|DKIK
OG0002867	LOC6732179|XP_016024862.1|DSIM	LOC108072497|XP_017019153.1|DKIK
OG0002868	LOC6730672|XP_016023115.2|DSIM	LOC108074580|XP_017022177.1|DKIK
OG0002869	LOC6730671|XP_016023114.1|DSIM	LOC108074578|XP_017022174.1|DKIK
OG0002871	LOC6731697|XP_016024378.1|DSIM	LOC108082028|XP_017032787.1|DKIK, LOC108082027|XP_017032784.1|DKIK
OG0002872	LOC6731663|XP_016024348.1|DSIM	LOC108077198|XP_017025935.1|DKIK
OG0002873	LOC6732861|XP_002079971.1|DSIM	LOC108082855|XP_017033921.1|DKIK, LOC108082834|XP_017033886.1|DKIK
OG0002874	LOC6731156|XP_002078314.1|DSIM	LOC108082516|XP_017033432.1|DKIK
OG0002875	LOC6730774|XP_016023191.1|DSIM	LOC108075815|XP_017023878.1|DKIK
OG0002876	LOC6726277|XP_002107238.1|DSIM	LOC108080092|XP_017030189.1|DKIK
OG0002877	LOC6732694|XP_016025428.1|DSIM	LOC108070511|XP_017016497.1|DKIK
OG0002878	LOC6732683|XP_016025415.1|DSIM	LOC108083949|XP_017035445.1|DKIK
OG0002879	LOC6736727|XP_002083583.1|DSIM	LOC108072675|XP_017019402.1|DKIK
OG0002880	LOC6724826|XP_002105867.1|DSIM	LOC108080342|XP_017030531.1|DKIK
OG0002881	LOC6730470|XP_016022928.1|DSIM	LOC108074350|XP_017021864.1|DKIK
OG0002882	LOC27206182|XP_016028621.1|DSIM	LOC108076597|XP_017024999.1|DKIK
OG0002883	LOC6730416|XP_016022881.1|DSIM	LOC108086127|XP_017038466.1|DKIK
OG0002884	LOC6730765|XP_002077933.1|DSIM	LOC108086253|XP_017038627.1|DKIK
OG0002885	LOC6737497|XP_002084333.1|DSIM	LOC108075287|XP_017023168.1|DKIK
OG0002886	LOC6730627|XP_016023071.1|DSIM	LOC108074585|XP_017022181.1|DKIK
OG0002887	LOC6730628|XP_016023072.1|DSIM	LOC108074586|XP_017022182.1|DKIK
OG0002888	LOC27206785|XP_016025783.1|DSIM	LOC108075915|XP_017024036.1|DKIK
OG0002889	LOC6737195|XP_002084041.1|DSIM	LOC108070608|XP_017016670.1|DKIK
OG0002890	LOC6732862|XP_002079972.2|DSIM	LOC108082854|XP_017033920.1|DKIK
OG0002892	LOC6732011|XP_039154387.1|DSIM	LOC108082004|XP_017032742.1|DKIK
OG0002893	LOC6730592|XP_039151303.1|DSIM	LOC108081406|XP_017032054.1|DKIK
OG0002894	LOC6737509|XP_016031305.1|DSIM	LOC108078925|XP_017028559.1|DKIK
OG0002895	LOC6736163|XP_016029572.1|DSIM	LOC108072363|XP_017018946.1|DKIK
OG0002896	LOC6732204|XP_016024878.1|DSIM	LOC108079970|XP_017030023.1|DKIK
OG0002897	LOC6731228|XP_002078387.1|DSIM	LOC108082831|XP_017033880.1|DKIK
OG0002898	LOC6730947|XP_016023407.2|DSIM	LOC108079683|XP_017029577.1|DKIK
OG0002899	LOC6730396|XP_016022858.1|DSIM	LOC108074336|XP_017021842.1|DKIK
OG0002900	LOC6730395|XP_039147112.1|DSIM	LOC108074332|XP_017021834.1|DKIK
OG0002901	LOC6731394|XP_016024012.1|DSIM	LOC108079654|XP_017029540.1|DKIK
OG0002902	LOC6731395|XP_039151787.1|DSIM	LOC108079676|XP_017029564.1|DKIK
OG0002903	LOC6731306|XP_002078462.1|DSIM	LOC108075863|XP_017023947.1|DKIK
OG0002904	LOC6737863|XP_016031634.1|DSIM	LOC108070426|XP_017016378.1|DKIK
OG0002905	LOC6732261|XP_016024931.1|DSIM	LOC108085264|XP_017037302.1|DKIK
OG0002906	LOC6733072|XP_016025777.1|DSIM	LOC108070512|XP_017016500.1|DKIK
OG0002907	LOC6733070|XP_016025776.1|DSIM	LOC108070531|XP_017016543.1|DKIK
OG0002908	LOC6735466|XP_016028772.1|DSIM	LOC108077972|XP_017027003.1|DKIK
OG0002909	LOC6739472|XP_016028468.1|DSIM	LOC108082564|XP_017033504.1|DKIK
OG0002910	LOC6732990|XP_016025672.1|DSIM	LOC108082160|XP_017032950.1|DKIK
OG0002911	LOC27208699|XP_016029560.1|DSIM	LOC108072334|XP_017018908.1|DKIK
OG0002912	LOC6739993|XP_016038295.1|DSIM	LOC108080537|XP_017030828.1|DKIK
OG0002913	LOC6735773|XP_016029143.1|DSIM	LOC108076481|XP_017024859.1|DKIK
OG0002914	LOC6730545|XP_002077724.1|DSIM	LOC108074427|XP_017021949.1|DKIK
OG0002915	LOC6733020|XP_002080099.1|DSIM	LOC108074849|XP_017022549.1|DKIK
OG0002916	LOC6731009|XP_016023481.1|DSIM	LOC108080159|XP_017030293.1|DKIK
OG0002917	LOC6734762|XP_002081765.1|DSIM	LOC108076475|XP_017024852.1|DKIK
OG0002918	LOC6734739|XP_002081742.1|DSIM	LOC108076174|XP_017024394.1|DKIK
OG0002919	LOC6735145|XP_002082122.1|DSIM	LOC108081250|XP_017031824.1|DKIK
OG0002920	LOC6732504|XP_016025161.1|DSIM	LOC108072557|XP_017019226.1|DKIK
OG0002921	LOC6739216|XP_016023565.1|DSIM	LOC108077406|XP_017026194.1|DKIK
OG0002922	LOC6732988|XP_002080067.1|DSIM	LOC108082159|XP_017032949.1|DKIK
OG0002923	LOC6739257|XP_016025668.1|DSIM	LOC108082158|XP_017032948.1|DKIK
OG0002924	LOC6732987|XP_016025666.1|DSIM	LOC108082114|XP_017032903.1|DKIK
OG0002925	LOC6736123|XP_016029512.1|DSIM	LOC108078335|XP_017027627.1|DKIK
OG0002926	LOC6739213|XP_002076125.1|DSIM	LOC108086221|XP_017038576.1|DKIK
OG0002927	LOC27208693|XP_016023532.1|DSIM	LOC108086268|XP_017038644.1|DKIK
OG0002928	LOC27209467|XP_016025169.1|DSIM	LOC108072553|XP_017019217.1|DKIK
OG0002929	LOC6730450|XP_016022914.1|DSIM	LOC108086059|XP_017038365.1|DKIK
OG0002930	LOC6731434|XP_002078585.1|DSIM	LOC108076902|XP_017025431.1|DKIK
OG0002931	LOC6731288|XP_016023856.1|DSIM	LOC108075899|XP_017024008.1|DKIK
OG0002932	LOC6733834|XP_016026842.1|DSIM	LOC108085128|XP_017037118.1|DKIK
OG0002933	LOC6733638|XP_016026598.1|DSIM	LOC108078427|XP_017027783.1|DKIK
OG0002934	LOC6733630|XP_016026591.1|DSIM	LOC108078015|XP_017027061.1|DKIK
OG0002935	LOC6732407|XP_016025073.1|DSIM	LOC108074522|XP_017022092.1|DKIK
OG0002936	LOC6739468|XP_002076368.1|DSIM	LOC108076633|XP_017025048.1|DKIK
OG0002937	LOC6733164|XP_016026039.1|DSIM	LOC108085331|XP_017037379.1|DKIK
OG0002938	LOC6732632|XP_002079749.2|DSIM	LOC108085369|XP_017037432.1|DKIK
OG0002939	LOC27206986|XP_016027001.1|DSIM	LOC108078038|XP_017027088.1|DKIK
OG0002940	LOC6727877|XP_016034479.1|DSIM	LOC108081233|XP_017031801.1|DKIK
OG0002941	LOC6733160|XP_002080236.1|DSIM	LOC108072468|XP_017019118.1|DKIK, LOC108077277|XP_017026043.1|DKIK
OG0002942	LOC6732947|XP_002080032.1|DSIM	LOC108079630|XP_017029502.1|DKIK
OG0002943	LOC6732802|XP_016025512.1|DSIM	LOC108082845|XP_017033904.1|DKIK
OG0002944	LOC6732801|XP_016025506.1|DSIM	LOC108082684|XP_017033674.1|DKIK
OG0002945	LOC6732008|XP_039146995.1|DSIM	LOC108082014|XP_017032757.1|DKIK
OG0002946	LOC6734716|XP_016027923.1|DSIM	LOC108082444|XP_017033304.1|DKIK
OG0002947	LOC6732401|XP_016025058.1|DSIM	LOC108083960|XP_017035456.1|DKIK
OG0002948	LOC6737862|XP_002084690.1|DSIM	LOC108070395|XP_017016335.1|DKIK
OG0002949	LOC6739006|XP_016032833.1|DSIM	LOC108083259|XP_017034455.1|DKIK
OG0002950	LOC6731240|XP_002078399.1|DSIM	LOC108076380|XP_017024685.1|DKIK
OG0002951	LOC6731779|XP_016024473.1|DSIM	LOC108077230|XP_017025976.1|DKIK
OG0002952	LOC6731033|XP_016023515.1|DSIM	LOC108086271|XP_017038647.1|DKIK
OG0002953	LOC6732482|XP_016025126.1|DSIM	LOC108075902|XP_017024010.1|DKIK
OG0002954	LOC6733161|XP_016026033.1|DSIM	LOC108072473|XP_017019129.1|DKIK, LOC108077238|XP_017025990.1|DKIK
OG0002955	LOC6734897|XP_016028172.1|DSIM	LOC108074659|XP_017022265.1|DKIK
OG0002956	LOC6734660|XP_002081667.1|DSIM	LOC108082337|XP_017033155.1|DKIK
OG0002957	LOC6735581|XP_002082501.2|DSIM	LOC108074708|XP_017022337.1|DKIK
OG0002958	LOC6732946|XP_016025648.1|DSIM	LOC108079607|XP_017029458.1|DKIK
OG0002959	LOC6732921|XP_016025642.1|DSIM	LOC108073649|XP_017020864.1|DKIK
OG0002960	LOC6736690|XP_016030307.1|DSIM	LOC108072693|XP_017019420.1|DKIK
OG0002961	LOC6734460|XP_016027582.1|DSIM	LOC108074726|XP_017022370.1|DKIK
OG0002962	LOC6732810|XP_002079923.2|DSIM	LOC108082885|XP_017033956.1|DKIK
OG0002963	LOC6731752|XP_016024425.1|DSIM	LOC108077134|XP_017025835.1|DKIK
OG0002964	LOC6733667|XP_016026637.1|DSIM	LOC108078076|XP_017027137.1|DKIK
OG0002965	LOC27206550|XP_039146916.1|DSIM	LOC108077121|XP_017025811.1|DKIK
OG0002966	LOC6731195|XP_016023739.1|DSIM	LOC108082771|XP_017033793.1|DKIK
OG0002967	LOC6736238|XP_002083132.1|DSIM	LOC108080735|XP_017031088.1|DKIK, LOC108080394|XP_017030611.1|DKIK, LOC108072815|XP_017019597.1|DKIK
OG0002968	LOC6736237|XP_002083131.1|DSIM	LOC108080748|XP_017031094.1|DKIK, LOC108072816|XP_017019598.1|DKIK, LOC108080395|XP_017030612.1|DKIK
OG0002969	LOC6731059|XP_016023578.1|DSIM	LOC108081379|XP_017032024.1|DKIK
OG0002970	LOC27208442|XP_016023932.1|DSIM	LOC108072848|XP_017019648.1|DKIK
OG0002971	LOC6731520|XP_002078668.1|DSIM	LOC108074768|XP_017022435.1|DKIK
OG0002972	LOC6728473|XP_002103818.1|DSIM	LOC108082889|XP_017033965.1|DKIK
OG0002973	LOC6733849|XP_016026863.1|DSIM	LOC108085142|XP_017037150.1|DKIK
OG0002974	LOC6739593|XP_002076489.2|DSIM	LOC108080659|XP_017030982.1|DKIK
OG0002975	LOC6730621|XP_002077799.3|DSIM	LOC108074620|XP_017022231.1|DKIK
OG0002976	LOC6740009|XP_016038407.1|DSIM	LOC108079415|XP_017029230.1|DKIK
OG0002977	LOC6734016|XP_039147375.1|DSIM	LOC108073100|XP_017020077.1|DKIK
OG0002978	LOC6735994|XP_002082903.3|DSIM	LOC108072208|XP_017018758.1|DKIK
OG0002979	LOC6733664|XP_002080711.3|DSIM	LOC108078207|XP_017027380.1|DKIK
OG0002980	LOC6730428|XP_016022898.1|DSIM	LOC108074294|XP_017021770.1|DKIK
OG0002981	LOC6731237|XP_002078396.1|DSIM	LOC108075733|XP_017023771.1|DKIK
OG0002982	LOC6732300|XP_016024959.1|DSIM	LOC108075314|XP_017023211.1|DKIK
OG0002983	LOC6736193|XP_039149706.1|DSIM	LOC108078586|XP_017027998.1|DKIK
OG0002984	LOC6734428|XP_016029722.1|DSIM	LOC108084135|XP_017035709.1|DKIK
OG0002985	LOC27208282|XP_016037301.1|DSIM	LOC108085207|XP_017037225.1|DKIK
OG0002986	LOC6731806|XP_016024492.1|DSIM	LOC108077203|XP_017025939.1|DKIK
OG0002987	LOC6732431|XP_002079552.1|DSIM	LOC108086260|XP_017038634.1|DKIK
OG0002988	LOC6730487|XP_039154428.1|DSIM	LOC108078962|XP_017028613.1|DKIK
OG0002989	LOC6737635|XP_002084467.1|DSIM	LOC108083106|XP_017034253.1|DKIK
OG0002990	LOC6730641|XP_002077812.2|DSIM	LOC108074503|XP_017022069.1|DKIK
OG0002991	LOC6734188|XP_016027198.1|DSIM	LOC108077991|XP_017027024.1|DKIK
OG0002992	LOC6732522|XP_016025176.1|DSIM	LOC108072599|XP_017019301.1|DKIK
OG0002993	LOC6736773|XP_002083629.1|DSIM	LOC108078974|XP_017028632.1|DKIK
OG0002994	LOC6739208|XP_016023388.1|DSIM	LOC108086062|XP_017038368.1|DKIK
OG0002995	LOC6730417|XP_002077598.1|DSIM	LOC108086164|XP_017038515.1|DKIK, LOC108083278|XP_017034494.1|DKIK
OG0002996	LOC6727587|XP_002102966.1|DSIM	LOC108083207|XP_017034400.1|DKIK
OG0002997	LOC6724779|XP_016037536.2|DSIM	LOC108082992|XP_017034104.1|DKIK, LOC108082942|XP_017034044.1|DKIK
OG0002998	LOC6725598|XP_016038793.2|DSIM	LOC108083863|XP_017035339.1|DKIK
OG0002999	LOC6739093|XP_016032933.1|DSIM	LOC108080655|XP_017030968.1|DKIK
OG0003000	LOC6740328|XP_016033519.1|DSIM	LOC108081223|XP_017031789.1|DKIK
OG0003001	LOC6735919|XP_016029274.1|DSIM	LOC108076491|XP_017024871.1|DKIK
OG0003002	LOC6737365|XP_016031103.1|DSIM	LOC108078835|XP_017028414.1|DKIK
OG0003003	LOC6735709|XP_016029082.1|DSIM	LOC108078312|XP_017027594.1|DKIK
OG0003004	LOC6724851|XP_016037634.1|DSIM	LOC108084680|XP_017036500.1|DKIK
OG0003005	LOC6725066|XP_016038043.1|DSIM	LOC108083900|XP_017035384.1|DKIK
OG0003006	LOC6727825|XP_002103186.1|DSIM	LOC108070646|XP_017016703.1|DKIK
OG0003007	LOC6726966|XP_002102368.1|DSIM	LOC108081267|XP_017031853.1|DKIK
OG0003008	LOC27209110|XP_016037148.2|DSIM	LOC108077634|XP_017026540.1|DKIK
OG0003009	LOC6739614|XP_002076506.1|DSIM	LOC108080345|XP_017030537.1|DKIK
OG0003010	LOC6734912|XP_039147483.1|DSIM	LOC108073027|XP_017019976.1|DKIK
OG0003011	LOC6735708|XP_016029078.1|DSIM	LOC108077973|XP_017027005.1|DKIK
OG0003012	LOC6728020|XP_016034610.1|DSIM	LOC108077385|XP_017026171.1|DKIK, LOC108077445|XP_017026256.1|DKIK
OG0003013	LOC6740638|XP_039153700.1|DSIM	LOC108085935|XP_017038205.1|DKIK
OG0003014	LOC6725528|XP_016038664.1|DSIM	LOC108083479|XP_017034762.1|DKIK
OG0003015	LOC27208671|XP_016039595.1|DSIM	LOC108071848|XP_017018251.1|DKIK
OG0003016	LOC6737988|XP_016031786.1|DSIM	LOC108075278|XP_017023152.1|DKIK
OG0003017	LOC6726733|XP_002102144.1|DSIM	LOC108080797|XP_017031178.1|DKIK
OG0003018	LOC6739681|XP_016036567.1|DSIM	LOC108083978|XP_017035478.1|DKIK
OG0003019	LOC6737761|XP_016031538.1|DSIM	LOC108074010|XP_017021361.1|DKIK
OG0003020	LOC6728010|XP_016034606.1|DSIM	LOC108084259|XP_017035892.1|DKIK
OG0003021	LOC6727430|XP_002102811.1|DSIM	LOC108081779|XP_017032483.1|DKIK
OG0003022	LOC6738340|XP_016032186.1|DSIM	LOC108071534|XP_017017795.1|DKIK
OG0003023	LOC6726427|XP_016039989.1|DSIM	LOC108085217|XP_017037237.1|DKIK
OG0003024	LOC6737987|XP_016031784.1|DSIM	LOC108075253|XP_017023102.1|DKIK
OG0003025	LOC6726756|XP_002102165.1|DSIM	LOC108080756|XP_017031099.1|DKIK
OG0003026	LOC27207044|XP_039150949.1|DSIM	LOC108080757|XP_017031100.1|DKIK
OG0003027	LOC6727879|XP_002103234.1|DSIM	LOC108080917|XP_017031310.1|DKIK
OG0003028	LOC27206274|XP_016030126.1|DSIM	LOC108075095|XP_017022867.1|DKIK
OG0003029	LOC6734404|XP_002081424.1|DSIM	LOC108079087|XP_017028801.1|DKIK
OG0003030	LOC6726827|XP_002102234.1|DSIM	LOC108075529|XP_017023515.1|DKIK
OG0003031	LOC6726419|XP_016039984.2|DSIM, LOC120285397|XP_039154085.1|DSIM, LOC120285273|XP_039152665.1|DSIM	LOC108085229|XP_017037256.1|DKIK
OG0003032	LOC6730791|XP_002077959.1|DSIM	LOC108075895|XP_017024001.1|DKIK
OG0003033	LOC6736872|XP_002083725.1|DSIM	LOC108085981|XP_017038271.1|DKIK
OG0003034	LOC6727887|XP_016034489.1|DSIM	LOC108081177|XP_017031722.1|DKIK
OG0003035	LOC6730164|XP_002105455.2|DSIM	LOC108084944|XP_017036830.1|DKIK
OG0003036	LOC6733192|XP_002080268.1|DSIM	LOC108085109|XP_017037076.1|DKIK
OG0003037	LOC6738167|XP_002084980.1|DSIM	LOC108083158|XP_017034334.1|DKIK
OG0003038	LOC6735804|XP_002082717.1|DSIM	LOC108086064|XP_017038371.1|DKIK
OG0003039	LOC6731970|XP_002079104.1|DSIM	LOC108082074|XP_017032856.1|DKIK
OG0003040	LOC6737460|XP_016031229.1|DSIM	LOC108078685|XP_017028121.1|DKIK
OG0003041	LOC6736556|XP_016030134.1|DSIM	LOC108079817|XP_017029789.1|DKIK
OG0003042	LOC6729314|XP_016035945.1|DSIM	LOC108084593|XP_017036358.1|DKIK
OG0003043	LOC6728487|XP_002103832.1|DSIM	LOC108083021|XP_017034143.1|DKIK
OG0003044	LOC6733569|XP_039148563.1|DSIM	LOC108070839|XP_017016950.1|DKIK
OG0003045	LOC6729713|XP_002105019.1|DSIM	LOC108085891|XP_017038145.1|DKIK
OG0003046	LOC6727864|XP_016034438.1|DSIM	LOC108080923|XP_017031316.1|DKIK
OG0003047	LOC6727863|XP_002103218.1|DSIM	LOC108080924|XP_017031317.1|DKIK
OG0003048	LOC6734531|XP_016027646.1|DSIM	LOC108076377|XP_017024677.1|DKIK
OG0003049	LOC6728323|XP_002103672.1|DSIM	LOC108085714|XP_017037926.1|DKIK
OG0003050	LOC6729725|XP_016036380.1|DSIM	LOC108078848|XP_017028435.1|DKIK
OG0003051	LOC6736576|XP_002083438.1|DSIM	LOC108079833|XP_017029823.1|DKIK
OG0003052	LOC6726959|XP_039151810.1|DSIM	LOC108081140|XP_017031659.1|DKIK
OG0003053	LOC6727130|XP_016033602.1|DSIM	LOC108084311|XP_017035965.1|DKIK
OG0003054	LOC6727134|XP_039151845.1|DSIM	LOC108081237|XP_017031804.1|DKIK
OG0003055	LOC6729253|XP_016035906.2|DSIM	LOC108081139|XP_017031654.1|DKIK
OG0003056	LOC6725442|XP_016038537.1|DSIM	LOC108074129|XP_017021518.1|DKIK
OG0003057	LOC6739430|XP_016027532.1|DSIM	LOC108072959|XP_017019876.1|DKIK
OG0003058	LOC6734841|XP_016028082.1|DSIM	LOC108076405|XP_017024733.1|DKIK
OG0003059	LOC27207018|XP_016040015.1|DSIM	LOC108079388|XP_017029200.1|DKIK
OG0003060	LOC6735953|XP_002082862.1|DSIM	LOC108072140|XP_017018669.1|DKIK
OG0003061	LOC6725025|XP_002106056.2|DSIM	LOC108085778|XP_017038017.1|DKIK, LOC108084335|XP_017035985.1|DKIK
OG0003062	LOC6727290|XP_002102677.1|DSIM	LOC108071337|XP_017017550.1|DKIK
OG0003063	LOC6739007|XP_016032836.1|DSIM	LOC108083257|XP_017034453.1|DKIK
OG0003064	LOC6727802|XP_002103163.2|DSIM	LOC108077710|XP_017026649.1|DKIK
OG0003065	LOC27209144|XP_039148712.1|DSIM	LOC108072422|XP_017019025.1|DKIK
OG0003066	LOC27206448|XP_016034173.1|DSIM	LOC108084184|XP_017035764.1|DKIK
OG0003067	LOC27207266|XP_016035156.1|DSIM	LOC108085688|XP_017037883.1|DKIK
OG0003068	LOC6728482|XP_002103827.1|DSIM	LOC108082789|XP_017033827.1|DKIK
OG0003069	LOC6734954|XP_039148316.1|DSIM	LOC108073037|XP_017019987.1|DKIK
OG0003070	LOC6731626|XP_016024308.1|DSIM	LOC108082249|XP_017033077.1|DKIK
OG0003071	LOC6738487|XP_016032330.1|DSIM	LOC108071883|XP_017018300.1|DKIK
OG0003072	LOC6727478|XP_002102858.1|DSIM	LOC108084366|XP_017036029.1|DKIK
OG0003073	LOC6727477|XP_016034065.1|DSIM	LOC108084367|XP_017036030.1|DKIK
OG0003074	LOC6731064|XP_002078223.1|DSIM	LOC108081429|XP_017032101.1|DKIK
OG0003075	LOC27207219|XP_016033089.1|DSIM	LOC108073223|XP_017020250.1|DKIK
OG0003076	LOC6738048|XP_016031878.1|DSIM	LOC108072779|XP_017019548.1|DKIK
OG0003077	LOC6727632|XP_039151875.1|DSIM	LOC108084873|XP_017036754.1|DKIK
OG0003078	LOC6727962|XP_039150750.1|DSIM	LOC108081122|XP_017031619.1|DKIK
OG0003079	LOC6729424|XP_016036065.1|DSIM	LOC108073257|XP_017020300.1|DKIK
OG0003080	LOC6727895|XP_016034501.1|DSIM	LOC108081178|XP_017031723.1|DKIK
OG0003081	LOC6728588|XP_002103929.1|DSIM	LOC108081511|XP_017032219.1|DKIK
OG0003082	LOC6727231|XP_002102623.1|DSIM	LOC108083204|XP_017034397.1|DKIK
OG0003083	LOC6729693|XP_016036358.1|DSIM	LOC108077839|XP_017026853.1|DKIK
OG0003084	LOC6727041|XP_039150500.1|DSIM	LOC108081017|XP_017031446.1|DKIK
OG0003085	LOC6727049|XP_016033536.1|DSIM	LOC108080949|XP_017031349.1|DKIK
OG0003086	LOC6727226|XP_016033724.1|DSIM	LOC108083176|XP_017034352.1|DKIK
OG0003087	LOC6737762|XP_039149908.1|DSIM	LOC108073952|XP_017021258.1|DKIK
