Orthogroup	DSIM.longest_only	DSUP.longest_only
OG0000756	LOC6740495|XP_002077330.2|DSIM	LOC119559442|XP_037728473.1|DSUP
OG0000756	LOC6729539|XP_002104847.2|DSIM	LOC119558920|XP_037728051.1|DSUP
OG0000757	LOC6736609|XP_016030198.1|DSIM	LOC119555074|XP_037722211.1|DSUP
OG0000758	LOC6738324|XP_016032168.1|DSIM	LOC119553353|XP_037719623.1|DSUP
OG0000758	LOC6738325|XP_016032170.1|DSIM	LOC119553352|XP_037719618.1|DSUP
OG0000759	LOC6736481|XP_016030016.2|DSIM	LOC119554831|XP_037721833.1|DSUP
OG0000759	LOC6736479|XP_039149263.1|DSIM	LOC119554508|XP_037721374.1|DSUP
OG0000760	LOC6735763|XP_016029140.1|DSIM	LOC119551249|XP_037716421.1|DSUP
OG0000761	LOC6731835|XP_016024517.1|DSIM	LOC119547483|XP_037710297.1|DSUP
OG0000761	LOC6731838|XP_039148571.1|DSIM	LOC119548303|XP_037711399.1|DSUP
OG0000762	LOC6731494|XP_002078643.1|DSIM	LOC119548193|XP_037711248.1|DSUP
OG0000762	LOC6730726|XP_002077894.1|DSIM	LOC119547513|XP_037710334.1|DSUP
OG0000763	LOC6733030|XP_002080109.2|DSIM	LOC119548184|XP_037711227.1|DSUP
OG0000763	LOC6733031|XP_016025720.2|DSIM	LOC119548185|XP_037711228.1|DSUP
OG0000764	LOC6729060|XP_016035713.1|DSIM	LOC119559812|XP_037728825.1|DSUP
OG0000764	LOC6740388|XP_039154093.1|DSIM	LOC119558353|XP_037727780.1|DSUP
OG0000765	LOC6736344|XP_002083221.1|DSIM	LOC119554622|XP_037721544.1|DSUP
OG0000765	LOC6739906|XP_016037644.1|DSIM	LOC119557365|XP_037726034.1|DSUP
OG0000766	LOC6731598|XP_002078739.1|DSIM	LOC119547617|XP_037710470.1|DSUP
OG0000766	LOC6724806|XP_039153057.1|DSIM	LOC119557788|XP_037726616.1|DSUP
OG0000767	LOC6726823|XP_002102230.2|DSIM	LOC119560339|XP_037729659.1|DSUP
OG0000767	LOC6738708|XP_002085509.1|DSIM, LOC120284814|XP_039150081.1|DSIM	LOC119553433|XP_037719750.1|DSUP
OG0000768	LOC6738827|XP_039149768.1|DSIM	LOC119554688|XP_037721618.1|DSUP
OG0000769	LOC6729630|XP_002104938.1|DSIM	LOC119556301|XP_037724309.1|DSUP
OG0000769	LOC6726572|XP_016040241.1|DSIM	LOC119557315|XP_037725955.1|DSUP
OG0000770	LOC6733812|XP_002080856.1|DSIM	LOC119551612|XP_037716950.1|DSUP
OG0000771	LOC6736667|XP_002083523.2|DSIM	LOC119554103|XP_037720781.1|DSUP
OG0000771	LOC6736666|XP_002083522.2|DSIM	LOC119554420|XP_037721237.1|DSUP
OG0000772	LOC6736161|XP_039147474.1|DSIM	LOC119551455|XP_037716731.1|DSUP
OG0000772	LOC6734663|XP_016027853.1|DSIM	LOC119552098|XP_037717810.1|DSUP
OG0000773	LOC6739317|XP_016026437.2|DSIM	LOC119550290|XP_037714809.1|DSUP
OG0000773	LOC27208822|XP_016033534.1|DSIM	LOC119559957|XP_037729118.1|DSUP
OG0000774	LOC6739517|XP_039147593.1|DSIM	LOC119552087|XP_037717792.1|DSUP
OG0000774	LOC27206830|XP_016029407.1|DSIM	LOC119552085|XP_037717790.1|DSUP
OG0000774	LOC27207622|XP_016029409.1|DSIM	LOC119552086|XP_037717791.1|DSUP
OG0000775	LOC27207670|XP_002081302.1|DSIM	LOC119549842|XP_037714062.1|DSUP
OG0000775	LOC6733835|XP_002080879.1|DSIM	LOC119549108|XP_037712777.1|DSUP
OG0000776	LOC6729414|XP_002104729.1|DSIM	LOC119560665|XP_037730167.1|DSUP
OG0000776	LOC6726031|XP_002107013.1|DSIM	LOC119552945|XP_037718840.1|DSUP
OG0000776	LOC6726030|XP_016032580.1|DSIM	LOC119552944|XP_037718833.1|DSUP
OG0000777	LOC6727707|XP_002103069.1|DSIM	LOC119563520|XP_037732916.1|DSUP
OG0000777	LOC6727705|XP_002103067.2|DSIM	LOC119553538|XP_037719904.1|DSUP
OG0000777	LOC6727706|XP_002103068.1|DSIM	LOC119563317|XP_037732580.1|DSUP
OG0000777	LOC6727703|XP_002103065.2|DSIM	LOC119563350|XP_037732626.1|DSUP
OG0000778	LOC27206247|XP_016030540.1|DSIM	LOC119552863|XP_037718677.1|DSUP
OG0000779	LOC6725866|XP_002106862.1|DSIM	LOC119556439|XP_037724600.1|DSUP
OG0000780	LOC6733772|XP_002080816.1|DSIM	LOC119550420|XP_037715011.1|DSUP
OG0000781	LOC6725434|XP_016038515.1|DSIM	LOC119558190|XP_037727397.1|DSUP
OG0000781	LOC6739119|XP_002085912.2|DSIM	LOC119552605|XP_037718195.1|DSUP
OG0000782	LOC6739639|XP_002076534.1|DSIM	LOC119552799|XP_037718559.1|DSUP
OG0000782	LOC6725861|XP_002106857.1|DSIM	LOC119556575|XP_037724802.1|DSUP
OG0000783	LOC6737741|XP_002084570.1|DSIM	LOC119554729|XP_037721676.1|DSUP
OG0000783	LOC27208963|XP_016038285.1|DSIM	LOC119557271|XP_037725886.1|DSUP
OG0000784	LOC6738438|XP_002085246.1|DSIM	LOC119554322|XP_037721111.1|DSUP
OG0000784	LOC6726278|XP_002107239.1|DSIM	LOC119556313|XP_037724326.1|DSUP
OG0000785	LOC6729992|XP_002105286.1|DSIM	LOC119551164|XP_037716293.1|DSUP
OG0000785	LOC27207137|XP_016036574.1|DSIM	LOC119547124|XP_037709767.1|DSUP
OG0000786	LOC6726662|XP_002102073.1|DSIM	LOC119558831|XP_037728027.1|DSUP
OG0000786	LOC6727259|XP_016033785.1|DSIM	LOC119559749|XP_037728742.1|DSUP
OG0000787	LOC6737435|XP_002084272.1|DSIM	LOC119555711|XP_037723317.1|DSUP
OG0000787	LOC6725756|XP_016039070.1|DSIM	LOC119557024|XP_037725492.1|DSUP
OG0000788	LOC27208661|XP_016025339.1|DSIM	LOC119547460|XP_037710267.1|DSUP
OG0000788	LOC6737128|XP_016030759.1|DSIM	LOC119552879|XP_037718707.1|DSUP
OG0000789	LOC6731106|XP_002078263.1|DSIM	LOC119546356|XP_037708512.1|DSUP
OG0000789	LOC6731105|XP_002078262.2|DSIM	LOC119548569|XP_037711815.1|DSUP
OG0000790	LOC6730409|XP_002077590.1|DSIM	LOC119548080|XP_037711093.1|DSUP
OG0000790	LOC6730410|XP_002077591.1|DSIM	LOC119548078|XP_037711092.1|DSUP
OG0000791	LOC6729733|XP_016036394.1|DSIM	LOC119552657|XP_037718292.1|DSUP
OG0000791	LOC6730063|XP_016036835.1|DSIM	LOC119563058|XP_037732201.1|DSUP
OG0000792	LOC6730572|XP_002077751.3|DSIM	LOC119546676|XP_037709066.1|DSUP
OG0000793	LOC6727408|XP_002102793.1|DSIM	LOC119561096|XP_037730917.1|DSUP
OG0000793	LOC27206354|XP_016038689.1|DSIM	LOC119558110|XP_037727263.1|DSUP
OG0000794	LOC6730550|XP_002077729.1|DSIM	LOC119548660|XP_037712007.1|DSUP
OG0000795	LOC6725619|XP_002106626.1|DSIM	LOC119556113|XP_037723913.1|DSUP
OG0000795	LOC6727652|XP_002103029.2|DSIM	LOC119557314|XP_037725956.1|DSUP
OG0000796	LOC6728732|XP_016035403.1|DSIM	LOC119560254|XP_037729546.1|DSUP
OG0000796	LOC27209353|XP_016038871.1|DSIM	LOC119557864|XP_037726790.1|DSUP
OG0000797	LOC6728766|XP_002104101.1|DSIM	LOC119563396|XP_037732683.1|DSUP
OG0000797	LOC6728767|XP_016035446.1|DSIM	LOC119563398|XP_037732685.1|DSUP
OG0000798	LOC6734339|XP_039147291.1|DSIM	LOC119551274|XP_037716465.1|DSUP
OG0000798	LOC6734336|XP_016027413.1|DSIM	LOC119549207|XP_037712977.1|DSUP
OG0000799	LOC6728428|XP_016035030.1|DSIM	LOC119557970|XP_037726951.1|DSUP
OG0000799	LOC27208541|XP_039153756.1|DSIM	LOC119556044|XP_037723766.1|DSUP
OG0000800	LOC6737021|XP_016030645.1|DSIM	LOC119554919|XP_037721951.1|DSUP
OG0000801	LOC6735838|XP_002082748.1|DSIM	LOC119550907|XP_037715824.1|DSUP
OG0000801	LOC6735596|XP_002082516.2|DSIM	LOC119551654|XP_037717018.1|DSUP
OG0000802	LOC6725260|XP_002106282.2|DSIM	LOC119556672|XP_037724963.1|DSUP
OG0000802	LOC6725259|XP_002106281.1|DSIM	LOC119557697|XP_037726498.1|DSUP
OG0000803	LOC6731875|XP_002079010.1|DSIM	LOC119547648|XP_037710517.1|DSUP
OG0000803	LOC6736710|XP_016030323.1|DSIM	LOC119554271|XP_037721050.1|DSUP
OG0000804	LOC6734107|XP_002081140.1|DSIM	LOC119550585|XP_037715307.1|DSUP
OG0000804	LOC27208324|XP_016033486.1|DSIM	LOC119560083|XP_037729328.1|DSUP
OG0000805	LOC6734293|XP_002081322.1|DSIM	LOC119550356|XP_037714908.1|DSUP
OG0000805	LOC6734292|XP_016027355.1|DSIM	LOC119550492|XP_037715112.1|DSUP
OG0000806	LOC6730580|XP_016023020.1|DSIM	LOC119548551|XP_037711775.1|DSUP
OG0000807	LOC6737442|XP_039150305.1|DSIM	LOC119553671|XP_037720112.1|DSUP
OG0000807	LOC6730590|XP_002077769.1|DSIM	LOC119547847|XP_037710805.1|DSUP
OG0000808	LOC6730254|XP_016037026.1|DSIM	LOC119554177|XP_037720898.1|DSUP
OG0000808	LOC6730253|XP_016037025.1|DSIM	LOC119554166|XP_037720887.1|DSUP
OG0000810	LOC6733332|XP_002080389.2|DSIM	LOC119551246|XP_037716417.1|DSUP
OG0000811	LOC6734760|XP_016027971.1|DSIM	LOC119550597|XP_037715335.1|DSUP
OG0000812	LOC6726077|XP_016039463.1|DSIM	LOC119557281|XP_037725896.1|DSUP
OG0000812	LOC27207423|XP_016031955.1|DSIM	LOC119552778|XP_037718517.1|DSUP
OG0000813	LOC6734232|XP_016027279.1|DSIM	LOC119552075|XP_037717778.1|DSUP
OG0000814	LOC27208847|XP_016025170.1|DSIM	LOC119546553|XP_037708840.1|DSUP
OG0000815	LOC6731071|XP_002078230.1|DSIM	LOC119547747|XP_037710671.1|DSUP
OG0000816	LOC27206392|XP_016038862.1|DSIM	LOC119556463|XP_037724638.1|DSUP
OG0000816	LOC6727096|XP_002102489.1|DSIM	LOC119559793|XP_037728801.1|DSUP
OG0000817	LOC6729736|XP_016036397.1|DSIM	LOC119563282|XP_037732534.1|DSUP
OG0000817	LOC6729737|XP_016036398.1|DSIM	LOC119563283|XP_037732536.1|DSUP
OG0000818	LOC6724790|XP_002105832.2|DSIM	LOC119556705|XP_037725030.1|DSUP
OG0000818	LOC27208325|XP_016024751.1|DSIM	LOC119548649|XP_037711992.1|DSUP
OG0000819	LOC6726299|XP_016039841.1|DSIM	LOC119557002|XP_037725461.1|DSUP
OG0000819	LOC27206675|XP_016039839.1|DSIM	LOC119556436|XP_037724597.1|DSUP
OG0000820	LOC6726453|XP_002107410.1|DSIM	LOC119556108|XP_037723907.1|DSUP
OG0000820	LOC6733909|XP_016026949.1|DSIM	LOC119550974|XP_037715936.1|DSUP
OG0000821	LOC6728297|XP_002103646.1|DSIM	LOC119560947|XP_037730617.1|DSUP
OG0000821	LOC6735811|XP_002082722.1|DSIM	LOC119551770|XP_037717225.1|DSUP
OG0000822	LOC6738444|XP_002085251.2|DSIM	LOC119552533|XP_037718080.1|DSUP
OG0000822	LOC6731509|XP_002078657.2|DSIM	LOC119548798|XP_037712301.1|DSUP
OG0000823	LOC6728328|XP_016034963.1|DSIM	LOC119560496|XP_037729895.1|DSUP, LOC119560607|XP_037730067.1|DSUP
OG0000824	LOC6732085|XP_002079217.1|DSIM	LOC119546742|XP_037709168.1|DSUP
OG0000825	LOC6738441|XP_039149241.1|DSIM	LOC119552532|XP_037718079.1|DSUP
OG0000825	LOC6732442|XP_016025086.1|DSIM	LOC119547412|XP_037710189.1|DSUP
OG0000826	LOC6734902|XP_002081899.1|DSIM	LOC119552046|XP_037717717.1|DSUP
OG0000827	LOC6736985|XP_002083832.1|DSIM, LOC6736984|XP_002083831.1|DSIM, LOC6736986|XP_016030615.1|DSIM	LOC119553996|XP_037720631.1|DSUP, LOC119553892|XP_037720487.1|DSUP, LOC119554101|XP_037720778.1|DSUP, LOC119553738|XP_037720260.1|DSUP
OG0000828	LOC6727709|XP_016034280.1|DSIM	LOC119562972|XP_037732076.1|DSUP
OG0000828	LOC27208101|XP_016034283.1|DSIM, LOC27207959|XP_016034282.1|DSIM	LOC119562971|XP_037732075.1|DSUP
OG0000830	LOC6740352|XP_016040121.1|DSIM	LOC119556322|XP_037724337.1|DSUP
OG0000831	LOC6737773|XP_002084601.2|DSIM	LOC119553781|XP_037720316.1|DSUP
OG0000832	LOC6734693|XP_016027891.1|DSIM	LOC119551843|XP_037717344.1|DSUP
OG0000833	LOC6738625|XP_002085427.1|DSIM	LOC119555527|XP_037722880.1|DSUP
OG0000834	LOC6730130|XP_002105421.1|DSIM	LOC119556825|XP_037725212.1|DSUP
OG0000835	LOC6737094|XP_039148969.1|DSIM	LOC119555686|XP_037723248.1|DSUP
OG0000836	LOC6733108|XP_016025823.1|DSIM	LOC119546921|XP_037709480.1|DSUP
OG0000836	LOC6731817|XP_002078952.1|DSIM	LOC119546215|XP_037708280.1|DSUP
OG0000837	LOC27208745|XP_016029339.1|DSIM	LOC119551124|XP_037716235.1|DSUP
OG0000837	LOC6725118|XP_016038092.1|DSIM	LOC119557450|XP_037726143.1|DSUP
OG0000838	LOC27207718|XP_016025445.1|DSIM	LOC119546557|XP_037708849.1|DSUP
OG0000838	LOC27209469|XP_039150405.1|DSIM	LOC119546558|XP_037708850.1|DSUP
OG0000839	LOC6726841|XP_016033353.1|DSIM	LOC119560707|XP_037730228.1|DSUP
OG0000839	LOC6727369|XP_002102754.1|DSIM	LOC119560326|XP_037729636.1|DSUP
OG0000840	LOC6733220|XP_002080283.1|DSIM	LOC119559469|XP_037728507.1|DSUP
OG0000840	LOC6725379|XP_016038437.1|DSIM	LOC119557438|XP_037726128.1|DSUP
OG0000841	LOC6740373|XP_016022669.1|DSIM	LOC119562331|XP_037731418.1|DSUP
OG0000842	LOC6739314|XP_016026415.1|DSIM	LOC119550281|XP_037714798.1|DSUP, LOC119550149|XP_037714587.1|DSUP
OG0000842	LOC6727322|XP_002102708.1|DSIM	LOC119547884|XP_037710853.1|DSUP
OG0000843	LOC6735977|XP_002082886.1|DSIM	LOC119551213|XP_037716376.1|DSUP
OG0000844	LOC6739509|XP_016029392.1|DSIM	LOC119549890|XP_037714125.1|DSUP
OG0000844	LOC6727042|XP_016033530.1|DSIM	LOC119559947|XP_037729102.1|DSUP
OG0000845	LOC27206743|XP_016038948.1|DSIM	LOC119557928|XP_037726865.1|DSUP
OG0000845	LOC27207417|XP_016038947.1|DSIM	LOC119557304|XP_037725942.1|DSUP
OG0000846	LOC6730078|XP_002105371.1|DSIM	LOC119556817|XP_037725199.1|DSUP
OG0000847	LOC6734226|XP_016027269.1|DSIM	LOC119549781|XP_037713971.1|DSUP
OG0000847	LOC6736107|XP_002083007.2|DSIM	LOC119552009|XP_037717667.1|DSUP
OG0000848	LOC6730678|XP_002077848.1|DSIM	LOC119546388|XP_037708556.1|DSUP, LOC119548331|XP_037711449.1|DSUP
OG0000848	LOC6733119|XP_039151118.1|DSIM	LOC119547075|XP_037709690.1|DSUP
OG0000849	LOC6731997|XP_002079131.1|DSIM	LOC119547068|XP_037709681.1|DSUP
OG0000849	LOC6730528|XP_016022982.1|DSIM	LOC119546972|XP_037709548.1|DSUP
OG0000850	LOC6735755|XP_002082668.1|DSIM	LOC119551003|XP_037715985.1|DSUP
OG0000850	LOC6735753|XP_016029118.1|DSIM	LOC119551002|XP_037715983.1|DSUP
OG0000851	LOC6734822|XP_016028055.1|DSIM	LOC119550812|XP_037715681.1|DSUP
OG0000852	LOC6735159|XP_016028441.1|DSIM	LOC119551582|XP_037716912.1|DSUP
OG0000854	LOC6725205|XP_016038231.1|DSIM	LOC119556126|XP_037723941.1|DSUP
OG0000854	LOC6725208|XP_002106231.3|DSIM	LOC119556124|XP_037723938.1|DSUP
OG0000855	LOC6739917|XP_002076807.1|DSIM	LOC119556918|XP_037725333.1|DSUP
OG0000855	LOC6728956|XP_002104284.3|DSIM	LOC119560653|XP_037730146.1|DSUP
OG0000856	LOC27208055|XP_016039310.1|DSIM	LOC119556944|XP_037725364.1|DSUP
OG0000856	LOC6739014|XP_016032853.1|DSIM	LOC119553907|XP_037720506.1|DSUP
OG0000857	LOC6726562|XP_002107516.2|DSIM	LOC119556007|XP_037723699.1|DSUP
OG0000858	LOC6728285|XP_002103634.1|DSIM	LOC119546751|XP_037709186.1|DSUP
OG0000858	LOC6728284|XP_002103633.1|DSIM	LOC119546743|XP_037709172.1|DSUP
OG0000860	LOC6738877|XP_002085672.2|DSIM	LOC119552494|XP_037718024.1|DSUP
OG0000860	LOC6736569|XP_016030160.1|DSIM	LOC119552622|XP_037718216.1|DSUP
OG0000861	LOC6735913|XP_002082823.3|DSIM	LOC119551190|XP_037716320.1|DSUP, LOC119550584|XP_037715306.1|DSUP, LOC119558812|XP_037728006.1|DSUP
OG0000862	LOC6735479|XP_002082418.1|DSIM	LOC119551252|XP_037716425.1|DSUP
OG0000862	LOC6731117|XP_002078274.1|DSIM	LOC119546890|XP_037709438.1|DSUP
OG0000863	LOC6729083|XP_002104404.1|DSIM	LOC119560369|XP_037729703.1|DSUP
OG0000864	LOC6732212|XP_002079341.1|DSIM	LOC119547503|XP_037710323.1|DSUP
OG0000864	LOC27206792|XP_016039129.1|DSIM	LOC119557822|XP_037726690.1|DSUP
OG0000865	LOC6726638|XP_016040376.1|DSIM	LOC119558265|XP_037727544.1|DSUP
OG0000865	LOC6728775|XP_016035453.1|DSIM	LOC119561712|XP_037731140.1|DSUP
OG0000866	LOC6730547|XP_016022999.1|DSIM	LOC119548658|XP_037712000.1|DSUP
OG0000866	LOC6730548|XP_039150675.1|DSIM	LOC119548659|XP_037712002.1|DSUP
OG0000867	LOC6732361|XP_016025009.1|DSIM	LOC119547358|XP_037710103.1|DSUP
OG0000867	LOC6731776|XP_016024471.1|DSIM	LOC119548502|XP_037711709.1|DSUP
OG0000868	LOC6725650|XP_016038863.1|DSIM	LOC119557784|XP_037726611.1|DSUP
OG0000869	LOC6727058|XP_002102455.1|DSIM	LOC119560343|XP_037729667.1|DSUP
OG0000870	LOC6735965|XP_016029314.1|DSIM	LOC119549962|XP_037714281.1|DSUP
OG0000871	LOC6734093|XP_016027088.1|DSIM	LOC119551015|XP_037715997.1|DSUP
OG0000872	LOC27206337|XP_016022765.1|DSIM	LOC119556700|XP_037725024.1|DSUP
OG0000872	LOC6735999|XP_002082908.1|DSIM	LOC119549224|XP_037713034.1|DSUP
OG0000873	LOC6739100|XP_016032941.2|DSIM	LOC119553214|XP_037719399.1|DSUP
OG0000874	LOC6725130|XP_002106156.2|DSIM	LOC119556963|XP_037725398.1|DSUP
OG0000874	LOC6734802|XP_016028012.1|DSIM	LOC119549428|XP_037713439.1|DSUP
OG0000875	LOC6738776|XP_002085576.1|DSIM	LOC119553249|XP_037719454.1|DSUP
OG0000877	LOC6738716|XP_016032529.1|DSIM	LOC119553150|XP_037719298.1|DSUP
OG0000877	LOC6724764|XP_016037515.1|DSIM	LOC119557005|XP_037725464.1|DSUP
OG0000878	LOC6735847|XP_016029222.1|DSIM	LOC119551820|XP_037717309.1|DSUP
OG0000878	LOC6731725|XP_002078860.1|DSIM	LOC119547136|XP_037709776.1|DSUP
OG0000879	LOC6735325|XP_002082276.2|DSIM	LOC119551910|XP_037717453.1|DSUP
OG0000880	LOC6727338|XP_002102723.1|DSIM	LOC119556878|XP_037725281.1|DSUP
OG0000880	LOC6737536|XP_002084371.1|DSIM	LOC119553971|XP_037720604.1|DSUP
OG0000881	LOC6739666|XP_002076559.1|DSIM	LOC119553841|XP_037720413.1|DSUP
OG0000881	LOC6738930|XP_016032760.1|DSIM	LOC119553911|XP_037720515.1|DSUP
OG0000881	LOC6738929|XP_002085724.1|DSIM	LOC119555104|XP_037722251.1|DSUP
OG0000882	LOC6726164|XP_016039699.1|DSIM	LOC119556981|XP_037725428.1|DSUP
OG0000882	LOC120285248|XP_039152511.1|DSIM, LOC6733058|XP_039154259.1|DSIM	LOC119547657|XP_037710533.1|DSUP
OG0000883	LOC6725941|XP_002106924.1|DSIM	LOC119556418|XP_037724558.1|DSUP
OG0000884	LOC6730988|XP_016023454.1|DSIM	LOC119547630|XP_037710488.1|DSUP
OG0000884	LOC6740029|XP_039152469.1|DSIM	LOC119558338|XP_037727730.1|DSUP
OG0000885	LOC6727510|XP_016034090.1|DSIM	LOC119560244|XP_037729534.1|DSUP
OG0000886	LOC6727553|XP_016034129.1|DSIM	LOC119563324|XP_037732594.1|DSUP
OG0000887	LOC6725644|XP_016038865.1|DSIM	LOC119556695|XP_037725020.1|DSUP
OG0000888	LOC6734411|XP_016029676.1|DSIM	LOC119553388|XP_037719673.1|DSUP
OG0000889	LOC6739135|XP_039149460.1|DSIM	LOC119554130|XP_037720832.1|DSUP
OG0000890	LOC27206331|XP_039147269.1|DSIM, LOC120285365|XP_039153789.1|DSIM	LOC119562479|XP_037731601.1|DSUP, LOC119551169|XP_037716295.1|DSUP
OG0000891	LOC6732232|XP_016024910.1|DSIM	LOC119546926|XP_037709489.1|DSUP
OG0000891	LOC6732042|XP_002079174.1|DSIM	LOC119547849|XP_037710807.1|DSUP
OG0000892	LOC6737650|XP_002084482.1|DSIM	LOC119555231|XP_037722439.1|DSUP
OG0000892	LOC6738871|XP_039149421.1|DSIM	LOC119555435|XP_037722732.1|DSUP
OG0000893	LOC6727085|XP_002102482.2|DSIM	LOC119560177|XP_037729465.1|DSUP
OG0000894	LOC6727036|XP_016033527.1|DSIM	LOC119559946|XP_037729100.1|DSUP
OG0000895	LOC6734751|XP_016027956.1|DSIM	LOC119551844|XP_037717345.1|DSUP
OG0000896	LOC6734763|XP_039148134.1|DSIM	LOC119549864|XP_037714087.1|DSUP
OG0000896	LOC27206586|XP_016038294.1|DSIM	LOC119556046|XP_037723767.1|DSUP
OG0000897	LOC6729708|XP_002105014.1|DSIM	LOC119562942|XP_037732026.1|DSUP
OG0000897	LOC6729705|XP_002105011.1|DSIM	LOC119562927|XP_037732006.1|DSUP
OG0000898	LOC6734790|XP_002081793.1|DSIM	LOC119550049|XP_037714431.1|DSUP
OG0000898	LOC6735785|XP_002082698.1|DSIM	LOC119549937|XP_037714243.1|DSUP
OG0000899	LOC6728972|XP_002104300.1|DSIM	LOC119560139|XP_037729419.1|DSUP
OG0000899	LOC6728971|XP_002104299.1|DSIM	LOC119560680|XP_037730182.1|DSUP
OG0000900	LOC6735751|XP_016029115.1|DSIM	LOC119551005|XP_037715987.1|DSUP
OG0000900	LOC6735750|XP_002082663.1|DSIM	LOC119551871|XP_037717393.1|DSUP
OG0000901	LOC6735648|XP_002082566.1|DSIM	LOC119551893|XP_037717423.1|DSUP
OG0000901	LOC6735649|XP_016029005.1|DSIM	LOC119551441|XP_037716712.1|DSUP
OG0000902	LOC27208125|XP_016038449.1|DSIM	LOC119555822|XP_037723368.1|DSUP
OG0000902	LOC27207908|XP_016038450.1|DSIM	LOC119555821|XP_037723367.1|DSUP
OG0000903	LOC6737088|XP_016030717.1|DSIM	LOC119554788|XP_037721763.1|DSUP
OG0000903	LOC27206245|XP_016030716.1|DSIM	LOC119553462|XP_037719793.1|DSUP
OG0000904	LOC27207682|XP_016030183.1|DSIM	LOC119553061|XP_037719114.1|DSUP
OG0000904	LOC6736585|XP_002083447.1|DSIM	LOC119552542|XP_037718090.1|DSUP, LOC119552541|XP_037718089.1|DSUP
OG0000906	LOC6733952|XP_002080996.1|DSIM	LOC119551615|XP_037716956.1|DSUP
OG0000906	LOC6733953|XP_002080997.2|DSIM	LOC119550784|XP_037715644.1|DSUP
OG0000907	LOC6735978|XP_002082887.2|DSIM	LOC119551214|XP_037716378.1|DSUP
OG0000909	LOC6739900|XP_002076788.1|DSIM	LOC119547375|XP_037710127.1|DSUP
OG0000909	LOC6729298|XP_002104615.1|DSIM	LOC119563414|XP_037732710.1|DSUP
OG0000910	LOC6728610|XP_002103951.1|DSIM	LOC119555638|XP_037723092.1|DSUP
OG0000911	LOC6734994|XP_002081976.1|DSIM	LOC119551874|XP_037717396.1|DSUP
OG0000913	LOC6737846|XP_039149235.1|DSIM	LOC119552939|XP_037718820.1|DSUP
OG0000914	LOC6734149|XP_002081178.1|DSIM	LOC119550754|XP_037715605.1|DSUP
OG0000915	LOC6734736|XP_002081739.1|DSIM	LOC119551017|XP_037715999.1|DSUP
OG0000915	LOC6725108|XP_002106134.1|DSIM	LOC119557018|XP_037725482.1|DSUP
OG0000916	LOC6731463|XP_016024123.1|DSIM	LOC119546262|XP_037708351.1|DSUP
OG0000917	LOC6731448|XP_039147575.1|DSIM	LOC119548724|XP_037712157.1|DSUP
OG0000918	LOC6733156|XP_002080232.1|DSIM	LOC119562707|XP_037731821.1|DSUP
OG0000918	LOC6730824|XP_002077991.2|DSIM	LOC119548676|XP_037712047.1|DSUP
OG0000920	LOC6725448|XP_016038540.1|DSIM	LOC119558006|XP_037727041.1|DSUP
OG0000921	LOC6739946|XP_039152515.1|DSIM, LOC120285277|XP_039152678.1|DSIM	LOC119556415|XP_037724538.1|DSUP, LOC119556149|XP_037723974.1|DSUP
OG0000922	LOC6736729|XP_016030353.1|DSIM	LOC119553367|XP_037719640.1|DSUP, LOC119553366|XP_037719639.1|DSUP
OG0000923	LOC6738557|XP_002085362.1|DSIM	LOC119553619|XP_037720012.1|DSUP
OG0000923	LOC6728900|XP_016035594.1|DSIM	LOC119559886|XP_037728951.1|DSUP, LOC119558281|XP_037727587.1|DSUP
OG0000924	LOC27208565|XP_016039114.1|DSIM	LOC119556173|XP_037724021.1|DSUP
OG0000925	LOC27206388|XP_016037036.1|DSIM	LOC119554725|XP_037721672.1|DSUP
OG0000925	LOC6730266|XP_002105549.1|DSIM	LOC119553857|XP_037720439.1|DSUP
OG0000926	LOC6727005|XP_002102406.2|DSIM	LOC119560986|XP_037730691.1|DSUP
OG0000926	LOC6727926|XP_002103281.1|DSIM	LOC119562864|XP_037731906.1|DSUP
OG0000927	LOC6729752|XP_039150907.1|DSIM	LOC119558541|XP_037727947.1|DSUP
OG0000927	LOC6729754|XP_002105060.1|DSIM	LOC119556073|XP_037723823.1|DSUP
OG0000928	LOC6731593|XP_016024268.1|DSIM	LOC119548511|XP_037711726.1|DSUP
OG0000928	LOC6731592|XP_002078733.1|DSIM	LOC119547287|XP_037710000.1|DSUP
OG0000929	LOC6730728|XP_039150572.1|DSIM	LOC119547660|XP_037710537.1|DSUP
OG0000930	LOC6738238|XP_002085050.1|DSIM	LOC119555637|XP_037723087.1|DSUP
OG0000930	LOC6738239|XP_002085051.2|DSIM	LOC119555633|XP_037723081.1|DSUP
OG0000931	LOC6735826|XP_002082736.1|DSIM	LOC119550696|XP_037715489.1|DSUP
OG0000931	LOC6732468|XP_002079588.2|DSIM	LOC119547303|XP_037710023.1|DSUP
OG0000932	LOC6738803|XP_002085603.2|DSIM	LOC119555507|XP_037722854.1|DSUP
OG0000932	LOC6738804|XP_002085604.1|DSIM	LOC119555508|XP_037722856.1|DSUP
OG0000933	LOC6735444|XP_002082384.2|DSIM	LOC119551148|XP_037716267.1|DSUP
OG0000933	LOC6735445|XP_002082385.2|DSIM	LOC119551149|XP_037716268.1|DSUP
OG0000934	LOC6740386|XP_002080586.1|DSIM, LOC6733530|XP_002080585.1|DSIM	LOC119551378|XP_037716628.1|DSUP, LOC119551334|XP_037716562.1|DSUP
