Orthogroup	DSIM.longest_only	DSAN.longest_only
OG0002550	LOC6725894|XP_039152434.1|DSIM	LOC120456855|XP_039499852.1|DSAN
OG0002551	LOC6730384|XP_002105666.1|DSIM	LOC120452367|XP_039492491.1|DSAN
OG0002552	LOC6733021|XP_002080100.1|DSIM	LOC120457707|XP_039501136.1|DSAN
OG0002553	LOC6726624|XP_016040328.1|DSIM	LOC120456568|XP_039499382.1|DSAN
OG0002554	LOC6725276|XP_016038287.1|DSIM	LOC120457421|XP_039500953.1|DSAN
OG0002555	LOC6725198|XP_016038226.1|DSIM	LOC120455776|XP_039498165.1|DSAN
OG0002556	LOC6731161|XP_016023711.1|DSIM	LOC120443687|XP_039478861.1|DSAN
OG0002557	LOC6725859|XP_002106855.1|DSIM	LOC120456681|XP_039499572.1|DSAN
OG0002558	LOC6729276|XP_002104596.1|DSIM	LOC120453081|XP_039493542.1|DSAN
OG0002559	LOC27206972|XP_039154255.1|DSIM	LOC120447063|XP_039484425.1|DSAN
OG0002560	LOC27206459|XP_016033794.1|DSIM	LOC120453149|XP_039493639.1|DSAN
OG0002561	LOC6727484|XP_016034074.1|DSIM	LOC120454600|XP_039495988.1|DSAN
OG0002562	LOC6740627|XP_016038944.1|DSIM	LOC120456563|XP_039499377.1|DSAN
OG0002563	LOC6726226|XP_016039754.2|DSIM	LOC120457244|XP_039500563.1|DSAN
OG0002564	LOC6730225|XP_016036978.1|DSIM	LOC120453976|XP_039494862.1|DSAN
OG0002565	LOC6728826|XP_002104160.1|DSIM	LOC120450824|XP_039489937.1|DSAN
OG0002566	LOC6727578|XP_016034172.2|DSIM	LOC120452163|XP_039492199.1|DSAN
OG0002567	LOC6725224|XP_016038238.1|DSIM	LOC120455426|XP_039497537.1|DSAN
OG0002568	LOC6728881|XP_002104214.2|DSIM	LOC120453601|XP_039494301.1|DSAN
OG0002569	LOC6738837|XP_002085637.1|DSIM	LOC120449597|XP_039488098.1|DSAN
OG0002570	LOC6727548|XP_039150875.1|DSIM	LOC120453260|XP_039493817.1|DSAN
OG0002571	LOC6727550|XP_016034124.1|DSIM	LOC120453094|XP_039493559.1|DSAN
OG0002572	LOC6735315|XP_002082267.1|DSIM	LOC120446090|XP_039482814.1|DSAN
OG0002573	LOC27206424|XP_016034153.1|DSIM	LOC120452973|XP_039493403.1|DSAN
OG0002574	LOC6727575|XP_002102954.1|DSIM	LOC120453106|XP_039493573.1|DSAN
OG0002575	LOC6728453|XP_016035067.1|DSIM	LOC120451715|XP_039491551.1|DSAN
OG0002576	LOC120285625|XP_039154187.1|DSIM	LOC120455492|XP_039497675.1|DSAN
OG0002577	LOC6738455|XP_016032289.1|DSIM	LOC120450259|XP_039489083.1|DSAN
OG0002578	LOC6730967|XP_002078129.2|DSIM	LOC120458776|XP_039502489.1|DSAN
OG0002579	LOC6732040|XP_002079172.1|DSIM	LOC120444980|XP_039480945.1|DSAN
OG0002580	LOC6734210|XP_002081239.2|DSIM	LOC120445704|XP_039482198.1|DSAN
OG0002581	LOC6729301|XP_039151509.1|DSIM	LOC120452523|XP_039492713.1|DSAN
OG0002582	LOC27206689|XP_016035406.1|DSIM	LOC120452607|XP_039492840.1|DSAN
OG0002583	LOC6728657|XP_016035302.1|DSIM	LOC120453305|XP_039493880.1|DSAN
OG0002584	LOC6738662|XP_016032483.1|DSIM	LOC120448044|XP_039485722.1|DSAN
OG0002585	LOC6738661|XP_002085463.1|DSIM	LOC120448046|XP_039485724.1|DSAN
OG0002586	LOC6727508|XP_016034088.1|DSIM	LOC120451834|XP_039491743.1|DSAN
OG0002587	LOC6728968|XP_002104296.1|DSIM	LOC120454200|XP_039495230.1|DSAN
OG0002588	LOC27206438|XP_016035396.1|DSIM	LOC120450921|XP_039490119.1|DSAN
OG0002589	LOC6729769|XP_016036456.1|DSIM	LOC120451294|XP_039490781.1|DSAN
OG0002590	LOC6726148|XP_016039673.1|DSIM	LOC120455651|XP_039497976.1|DSAN
OG0002591	LOC6730270|XP_039151131.1|DSIM	LOC120451280|XP_039490759.1|DSAN
OG0002592	LOC6729873|XP_016036636.2|DSIM	LOC120453135|XP_039493620.1|DSAN
OG0002593	LOC6729869|XP_016036619.1|DSIM	LOC120451352|XP_039490904.1|DSAN
OG0002594	LOC6728148|XP_016034761.1|DSIM	LOC120451105|XP_039490446.1|DSAN
OG0002595	LOC6727500|XP_039150710.1|DSIM	LOC120451824|XP_039491726.1|DSAN
OG0002596	LOC6728211|XP_016034849.1|DSIM	LOC120452906|XP_039493302.1|DSAN
OG0002597	LOC6728672|XP_016035336.1|DSIM	LOC120451498|XP_039491184.1|DSAN
OG0002598	LOC6729174|XP_016035824.1|DSIM	LOC120452682|XP_039492966.1|DSAN
OG0002599	LOC6728737|XP_002104072.1|DSIM	LOC120454428|XP_039495651.1|DSAN
OG0002600	LOC6733798|XP_016026757.1|DSIM	LOC120450368|XP_039489289.1|DSAN
OG0002601	LOC6727192|XP_016033680.1|DSIM	LOC120451968|XP_039491928.1|DSAN
OG0002602	LOC27206707|XP_016036711.1|DSIM	LOC120452154|XP_039492178.1|DSAN
OG0002603	LOC6730177|XP_016036935.1|DSIM	LOC120453010|XP_039493458.1|DSAN
OG0002604	LOC6730176|XP_039150406.1|DSIM	LOC120453695|XP_039494450.1|DSAN
OG0002605	LOC27208744|XP_016034960.1|DSIM	LOC120452851|XP_039493222.1|DSAN
OG0002606	LOC6728189|XP_016034819.1|DSIM	LOC120453896|XP_039494747.1|DSAN
OG0002607	LOC6727153|XP_002102546.1|DSIM	LOC120453882|XP_039494732.1|DSAN
OG0002608	LOC6727857|XP_039151843.1|DSIM	LOC120451470|XP_039491092.1|DSAN
OG0002609	LOC6734070|XP_002081105.1|DSIM	LOC120445580|XP_039482005.1|DSAN
OG0002610	LOC6727222|XP_002102614.1|DSIM	LOC120454125|XP_039495098.1|DSAN
OG0002611	LOC6728795|XP_002104130.1|DSIM	LOC120452779|XP_039493102.1|DSAN
OG0002612	LOC6727353|XP_002102738.1|DSIM	LOC120452870|XP_039493250.1|DSAN
OG0002613	LOC6729338|XP_016035980.1|DSIM	LOC120451334|XP_039490845.1|DSAN
OG0002614	LOC6729747|XP_016036406.1|DSIM	LOC120451177|XP_039490547.1|DSAN
OG0002615	LOC6736527|XP_016030114.1|DSIM	LOC120447746|XP_039485228.1|DSAN
OG0002616	LOC6729855|XP_016036590.1|DSIM	LOC120451328|XP_039490838.1|DSAN
OG0002617	LOC6728755|XP_002104090.1|DSIM	LOC120452177|XP_039492219.1|DSAN
OG0002618	LOC6726693|XP_016033181.1|DSIM	LOC120452474|XP_039492648.1|DSAN
OG0002619	LOC6727743|XP_016034312.1|DSIM	LOC120453466|XP_039494122.1|DSAN
OG0002620	LOC6729436|XP_016036076.1|DSIM	LOC120453386|XP_039494002.1|DSAN
OG0002621	LOC6729140|XP_002104461.1|DSIM	LOC120453012|XP_039493461.1|DSAN
OG0002622	LOC6738261|XP_016032139.1|DSIM	LOC120448965|XP_039487158.1|DSAN
OG0002623	LOC6728825|XP_002104159.1|DSIM	LOC120450825|XP_039489940.1|DSAN
OG0002624	LOC6729027|XP_002104348.1|DSIM	LOC120452978|XP_039493408.1|DSAN
OG0002625	LOC6729034|XP_016035692.2|DSIM	LOC120454183|XP_039495197.1|DSAN
OG0002626	LOC6725396|XP_002106412.1|DSIM	LOC120456217|XP_039498833.1|DSAN
OG0002627	LOC6729109|XP_016035753.1|DSIM	LOC120450948|XP_039490155.1|DSAN
OG0002628	LOC6726889|XP_039151683.1|DSIM	LOC120451111|XP_039490458.1|DSAN
OG0002629	LOC6728529|XP_039151773.1|DSIM	LOC120453005|XP_039493446.1|DSAN
OG0002630	LOC6727913|XP_016034530.1|DSIM	LOC120454703|XP_039496173.1|DSAN
OG0002631	LOC6729501|XP_016036174.1|DSIM	LOC120452372|XP_039492498.1|DSAN
OG0002632	LOC6728137|XP_002103488.1|DSIM	LOC120453033|XP_039493487.1|DSAN
OG0002633	LOC6727562|XP_002102941.2|DSIM	LOC120454571|XP_039495904.1|DSAN
OG0002634	LOC6728111|XP_016034730.1|DSIM	LOC120451539|XP_039491252.1|DSAN
OG0002635	LOC27209030|XP_016035380.1|DSIM	LOC120451894|XP_039491837.1|DSAN
OG0002636	LOC6726648|XP_002102059.1|DSIM	LOC120450750|XP_039489806.1|DSAN
OG0002637	LOC6732050|XP_016024733.1|DSIM	LOC120447828|XP_039485348.1|DSAN, LOC120443816|XP_039479091.1|DSAN
OG0002638	LOC6730149|XP_016036913.1|DSIM	LOC120450828|XP_039489944.1|DSAN
OG0002639	LOC6728464|XP_016035086.1|DSIM	LOC120451643|XP_039491437.1|DSAN
OG0002640	LOC6728175|XP_016034793.1|DSIM	LOC120451145|XP_039490506.1|DSAN
OG0002641	LOC6728174|XP_039151562.1|DSIM	LOC120451511|XP_039491204.1|DSAN
OG0002642	LOC6728173|XP_002103522.1|DSIM	LOC120451510|XP_039491202.1|DSAN
OG0002643	LOC6728172|XP_016034783.1|DSIM	LOC120451509|XP_039491200.1|DSAN
OG0002644	LOC6726936|XP_002102338.1|DSIM	LOC120452395|XP_039492543.1|DSAN
OG0002645	LOC6726929|XP_039150857.1|DSIM	LOC120453423|XP_039494056.1|DSAN
OG0002646	LOC6739769|XP_002076660.1|DSIM	LOC120454301|XP_039495433.1|DSAN
OG0002647	LOC6728986|XP_002104308.1|DSIM	LOC120452590|XP_039492815.1|DSAN
OG0002648	LOC6727152|XP_016033637.1|DSIM	LOC120453880|XP_039494726.1|DSAN
OG0002649	LOC6729002|XP_002104323.2|DSIM	LOC120453854|XP_039494691.1|DSAN
OG0002650	LOC6728987|XP_002104309.1|DSIM	LOC120452589|XP_039492813.1|DSAN
OG0002651	LOC6727855|XP_002103210.2|DSIM	LOC120451486|XP_039491142.1|DSAN
OG0002652	LOC6727256|XP_016033762.1|DSIM	LOC120452020|XP_039491998.1|DSAN
OG0002653	LOC6729929|XP_039151206.1|DSIM	LOC120451138|XP_039490487.1|DSAN
OG0002654	LOC6729927|XP_016036686.1|DSIM	LOC120453956|XP_039494837.1|DSAN
OG0002655	LOC6727355|XP_016033885.1|DSIM	LOC120454399|XP_039495586.1|DSAN
OG0002656	LOC6728232|XP_016034870.1|DSIM	LOC120451558|XP_039491293.1|DSAN
OG0002657	LOC6728727|XP_016035381.1|DSIM	LOC120451893|XP_039491835.1|DSAN
OG0002658	LOC6730315|XP_002105598.2|DSIM	LOC120452101|XP_039492111.1|DSAN
OG0002659	LOC6729956|XP_016036720.1|DSIM	LOC120452563|XP_039492777.1|DSAN
OG0002660	LOC6740116|XP_002076998.2|DSIM	LOC120456863|XP_039499886.1|DSAN
OG0002661	LOC6729921|XP_039151701.1|DSIM	LOC120453957|XP_039494838.1|DSAN
OG0002662	LOC6736133|XP_016029523.1|DSIM	LOC120444763|XP_039480626.1|DSAN
OG0002663	LOC6729376|XP_016036014.1|DSIM	LOC120451657|XP_039491466.1|DSAN
OG0002664	LOC6733135|XP_016022836.1|DSIM	LOC120444045|XP_039479485.1|DSAN
OG0002665	LOC6739329|XP_016026474.1|DSIM	LOC120448082|XP_039485804.1|DSAN
OG0002666	LOC6733503|XP_016026461.1|DSIM	LOC120443966|XP_039479363.1|DSAN
OG0002667	LOC6733816|XP_016026787.1|DSIM	LOC120443991|XP_039479401.1|DSAN
OG0002668	LOC6736393|XP_016029898.1|DSIM	LOC120449930|XP_039488558.1|DSAN
OG0002669	LOC6731532|XP_002078679.1|DSIM	LOC120457741|XP_039501177.1|DSAN
OG0002670	LOC6737178|XP_002084024.1|DSIM	LOC120447718|XP_039485189.1|DSAN
OG0002671	LOC6737174|XP_016030859.1|DSIM	LOC120448069|XP_039485771.1|DSAN
OG0002672	LOC6735511|XP_016028849.1|DSIM	LOC120445028|XP_039481044.1|DSAN
OG0002673	LOC6736002|XP_002082911.1|DSIM	LOC120446313|XP_039483163.1|DSAN
OG0002674	LOC6733813|XP_016026783.1|DSIM	LOC120443990|XP_039479398.1|DSAN
OG0002675	LOC6737112|XP_016030738.1|DSIM	LOC120450272|XP_039489119.1|DSAN
OG0002676	LOC6736121|XP_002083021.2|DSIM	LOC120447030|XP_039484301.1|DSAN
OG0002677	LOC6733349|XP_039148769.1|DSIM	LOC120458806|XP_039502533.1|DSAN
OG0002678	LOC6733968|XP_016027007.1|DSIM	LOC120457729|XP_039501163.1|DSAN
OG0002679	LOC6735991|XP_016029355.1|DSIM	LOC120446303|XP_039483145.1|DSAN
OG0002680	LOC6724792|XP_016037567.1|DSIM	LOC120456247|XP_039498902.1|DSAN
OG0002681	LOC6735503|XP_016028839.1|DSIM	LOC120445056|XP_039481108.1|DSAN
OG0002682	LOC6736804|XP_002083660.2|DSIM	LOC120450127|XP_039488886.1|DSAN
OG0002683	LOC6728937|XP_016035614.2|DSIM	LOC120454250|XP_039495309.1|DSAN
OG0002684	LOC6740159|XP_016039619.1|DSIM	LOC120455775|XP_039498164.1|DSAN
OG0002685	LOC6736283|XP_039149010.1|DSIM	LOC120449718|XP_039488274.1|DSAN
OG0002686	LOC6736488|XP_002083358.1|DSIM	LOC120447838|XP_039485377.1|DSAN
OG0002687	LOC6738670|XP_016032488.1|DSIM	LOC120448212|XP_039486024.1|DSAN
OG0002688	LOC6738426|XP_016032268.1|DSIM	LOC120449707|XP_039488258.1|DSAN
OG0002689	LOC6725747|XP_002106747.1|DSIM	LOC120456333|XP_039499037.1|DSAN
OG0002690	LOC6737636|XP_002084468.1|DSIM	LOC120447940|XP_039485552.1|DSAN
OG0002691	LOC6735784|XP_002082697.2|DSIM	LOC120446168|XP_039482932.1|DSAN
OG0002692	LOC6736011|XP_016029387.1|DSIM	LOC120444927|XP_039480861.1|DSAN
OG0002693	LOC6736377|XP_016029880.2|DSIM	LOC120450426|XP_039489368.1|DSAN
OG0002694	LOC6733840|XP_002080884.1|DSIM	LOC120446743|XP_039483805.1|DSAN
OG0002695	LOC6736914|XP_016030559.1|DSIM	LOC120450038|XP_039488727.1|DSAN
OG0002696	LOC6738349|XP_016032194.1|DSIM	LOC120448280|XP_039486143.1|DSAN
OG0002697	LOC6737182|XP_016030883.1|DSIM	LOC120447501|XP_039484835.1|DSAN
OG0002698	LOC6736557|XP_016030135.1|DSIM	LOC120447724|XP_039485195.1|DSAN
OG0002699	LOC27206243|XP_016030742.2|DSIM	LOC120450275|XP_039489125.1|DSAN
OG0002700	LOC6738237|XP_039148944.1|DSIM	LOC120450241|XP_039489056.1|DSAN
OG0002701	LOC6735869|XP_039147824.1|DSIM	LOC120446733|XP_039483785.1|DSAN
OG0002702	LOC6735926|XP_016029283.1|DSIM	LOC120444968|XP_039480917.1|DSAN
OG0002703	LOC6733176|XP_016026055.1|DSIM	LOC120454558|XP_039495886.1|DSAN
OG0002704	LOC6734593|XP_002081601.1|DSIM	LOC120446927|XP_039484109.1|DSAN
OG0002705	LOC6737026|XP_016030648.1|DSIM	LOC120447737|XP_039485214.1|DSAN
OG0002706	LOC6739380|XP_016027009.1|DSIM	LOC120457712|XP_039501144.1|DSAN
OG0002707	LOC6736198|XP_016029629.1|DSIM	LOC120449432|XP_039487828.1|DSAN
OG0002708	LOC6738281|XP_002085092.2|DSIM	LOC120447855|XP_039485397.1|DSAN
OG0002709	LOC6733671|XP_039148251.1|DSIM	LOC120443862|XP_039479161.1|DSAN
OG0002710	LOC6735462|XP_002082401.1|DSIM	LOC120446650|XP_039483655.1|DSAN
OG0002711	LOC6735460|XP_002082399.2|DSIM	LOC120445811|XP_039482359.1|DSAN
OG0002712	LOC6735020|XP_016028295.1|DSIM	LOC120445568|XP_039481985.1|DSAN
OG0002713	LOC6734189|XP_039148073.1|DSIM	LOC120446815|XP_039483912.1|DSAN
OG0002714	LOC6733424|XP_016026366.1|DSIM	LOC120458244|XP_039501770.1|DSAN
OG0002715	LOC27206343|XP_016039730.1|DSIM	LOC120456644|XP_039499503.1|DSAN
OG0002716	LOC6736152|XP_016029543.1|DSIM	LOC120445152|XP_039481249.1|DSAN
OG0002717	LOC6728928|XP_016035607.1|DSIM	LOC120452120|XP_039492132.1|DSAN
OG0002718	LOC6737070|XP_002083917.1|DSIM	LOC120450082|XP_039488809.1|DSAN
OG0002719	LOC6728614|XP_002103955.1|DSIM	LOC120451622|XP_039491407.1|DSAN
OG0002720	LOC27206282|XP_016030497.2|DSIM	LOC120449231|XP_039487537.1|DSAN
OG0002721	LOC6732782|XP_002079895.1|DSIM	LOC120446710|XP_039483749.1|DSAN
OG0002722	LOC6733685|XP_002080732.1|DSIM	LOC120458700|XP_039502377.1|DSAN
OG0002723	LOC6736113|XP_016029499.1|DSIM	LOC120445089|XP_039481151.1|DSAN
OG0002724	LOC6729435|XP_002104746.1|DSIM	LOC120453383|XP_039493999.1|DSAN
OG0002725	LOC6738713|XP_002085514.1|DSIM	LOC120448266|XP_039486122.1|DSAN
OG0002726	LOC6736462|XP_016030012.1|DSIM	LOC120450328|XP_039489226.1|DSAN
OG0002727	LOC6736626|XP_002083482.2|DSIM	LOC120450193|XP_039488993.1|DSAN
OG0002728	LOC6734182|XP_016027191.1|DSIM	LOC120447108|XP_039484461.1|DSAN
OG0002729	LOC6737610|XP_016031389.1|DSIM	LOC120449028|XP_039487244.1|DSAN
OG0002730	LOC6734358|XP_039148653.1|DSIM	LOC120444303|XP_039479759.1|DSAN
OG0002731	LOC6736222|XP_002083117.1|DSIM	LOC120447666|XP_039485117.1|DSAN
OG0002732	LOC27206325|XP_016027092.1|DSIM	LOC120444974|XP_039480928.1|DSAN
OG0002733	LOC6734997|XP_039147533.1|DSIM	LOC120446427|XP_039483324.1|DSAN
OG0002734	LOC6733139|XP_016026014.2|DSIM	LOC120458755|XP_039502466.1|DSAN
OG0002735	LOC6733807|XP_016026774.1|DSIM	LOC120457521|XP_039501003.1|DSAN
OG0002736	LOC6733804|XP_016026765.1|DSIM	LOC120457577|XP_039501028.1|DSAN
OG0002737	LOC6737403|XP_039149407.1|DSIM	LOC120448234|XP_039486068.1|DSAN
OG0002738	LOC6736695|XP_002083551.1|DSIM	LOC120448643|XP_039486704.1|DSAN
OG0002739	LOC6738773|XP_039149332.1|DSIM	LOC120449626|XP_039488142.1|DSAN
OG0002740	LOC6738774|XP_016032594.1|DSIM	LOC120449624|XP_039488141.1|DSAN
OG0002741	LOC6735477|XP_002082416.2|DSIM	LOC120445012|XP_039481011.1|DSAN
OG0002742	LOC6735955|XP_002082864.2|DSIM	LOC120445920|XP_039482511.1|DSAN
OG0002743	LOC6736508|XP_016030084.1|DSIM	LOC120450100|XP_039488827.1|DSAN
OG0002744	LOC6739667|XP_016032790.1|DSIM	LOC120448250|XP_039486095.1|DSAN
OG0002745	LOC6736412|XP_002083284.2|DSIM	LOC120450136|XP_039488897.1|DSAN
OG0002746	LOC6734695|XP_002081702.1|DSIM	LOC120444891|XP_039480810.1|DSAN
OG0002747	LOC6727695|XP_016034268.1|DSIM	LOC120453062|XP_039493521.1|DSAN
OG0002748	LOC6736017|XP_002082926.1|DSIM	LOC120445755|XP_039482270.1|DSAN
OG0002749	LOC6736120|XP_039148880.1|DSIM	LOC120447031|XP_039484303.1|DSAN
OG0002750	LOC6734458|XP_016027580.1|DSIM	LOC120446719|XP_039483765.1|DSAN
OG0002751	LOC27208840|XP_016026431.1|DSIM	LOC120457875|XP_039501337.1|DSAN
OG0002752	LOC6733697|XP_016026668.1|DSIM	LOC120447904|XP_039485488.1|DSAN
OG0002753	LOC6735683|XP_039147419.1|DSIM	LOC120445928|XP_039482522.1|DSAN
OG0002754	LOC6737042|XP_039150275.1|DSIM	LOC120450331|XP_039489231.1|DSAN
OG0002755	LOC6735147|XP_016028426.1|DSIM	LOC120446145|XP_039482906.1|DSAN
OG0002756	LOC6738824|XP_002085624.1|DSIM	LOC120450334|XP_039489234.1|DSAN, LOC120450335|XP_039489235.1|DSAN
OG0002757	LOC6737466|XP_016031234.1|DSIM	LOC120447503|XP_039484838.1|DSAN
OG0002758	LOC6735011|XP_039148118.1|DSIM	LOC120445631|XP_039482090.1|DSAN
OG0002759	LOC6734988|XP_039147761.1|DSIM	LOC120446919|XP_039484094.1|DSAN
OG0002760	LOC27207071|XP_016029570.1|DSIM	LOC120445454|XP_039481833.1|DSAN
OG0002761	LOC6735182|XP_016028471.1|DSIM	LOC120445906|XP_039482495.1|DSAN
OG0002762	LOC6735116|XP_016028379.1|DSIM	LOC120445959|XP_039482584.1|DSAN
OG0002763	LOC6737354|XP_016031089.1|DSIM	LOC120449679|XP_039488220.1|DSAN
OG0002764	LOC6738488|XP_016032331.1|DSIM	LOC120447514|XP_039484859.1|DSAN
OG0002765	LOC6735043|XP_016028331.1|DSIM	LOC120444899|XP_039480822.1|DSAN
OG0002766	LOC6735042|XP_016028329.1|DSIM	LOC120446379|XP_039483246.1|DSAN
OG0002767	LOC6734983|XP_039147757.1|DSIM	LOC120444335|XP_039479826.1|DSAN
OG0002768	LOC6739502|XP_016029326.1|DSIM	LOC120445947|XP_039482561.1|DSAN
OG0002769	LOC6734180|XP_002081209.2|DSIM	LOC120445107|XP_039481185.1|DSAN
OG0002770	LOC6731348|XP_002078504.1|DSIM	LOC120457183|XP_039500434.1|DSAN
OG0002771	LOC6737512|XP_016031307.1|DSIM	LOC120449142|XP_039487400.1|DSAN
OG0002772	LOC6737504|XP_016031299.1|DSIM	LOC120449289|XP_039487610.1|DSAN
OG0002773	LOC6734224|XP_016027266.1|DSIM	LOC120446156|XP_039482920.1|DSAN
OG0002774	LOC6735582|XP_016028943.1|DSIM	LOC120446560|XP_039483512.1|DSAN
OG0002775	LOC6738449|XP_039149159.1|DSIM	LOC120448340|XP_039486237.1|DSAN
OG0002776	LOC6737404|XP_016031165.1|DSIM	LOC120448231|XP_039486064.1|DSAN
OG0002777	LOC6738383|XP_016032208.1|DSIM	LOC120449924|XP_039488551.1|DSAN
OG0002778	LOC6738380|XP_016032207.1|DSIM	LOC120447783|XP_039485271.1|DSAN
OG0002779	LOC6737123|XP_039148936.1|DSIM	LOC120447604|XP_039485008.1|DSAN
OG0002780	LOC6727034|XP_039150516.1|DSIM	LOC120451769|XP_039491632.1|DSAN
OG0002781	LOC6734551|XP_002081560.1|DSIM	LOC120445520|XP_039481913.1|DSAN
OG0002782	LOC6738699|XP_016032517.1|DSIM	LOC120448085|XP_039485812.1|DSAN
OG0002783	LOC6736645|XP_016030240.1|DSIM	LOC120447542|XP_039484922.1|DSAN
OG0002784	LOC27206191|XP_016029224.1|DSIM	LOC120444553|XP_039480237.1|DSAN
OG0002785	LOC6739670|XP_002076563.1|DSIM	LOC120450568|XP_039489615.1|DSAN
OG0002786	LOC6738363|XP_016032198.1|DSIM	LOC120448550|XP_039486537.1|DSAN
OG0002787	LOC6737062|XP_002083909.1|DSIM	LOC120448040|XP_039485717.1|DSAN
OG0002788	LOC6737061|XP_016030684.1|DSIM	LOC120448041|XP_039485718.1|DSAN
OG0002789	LOC6738976|XP_016032801.1|DSIM	LOC120448279|XP_039486142.1|DSAN
OG0002790	LOC6737603|XP_002084435.1|DSIM	LOC120449544|XP_039488004.1|DSAN
OG0002791	LOC6738624|XP_002085426.2|DSIM	LOC120450278|XP_039489128.1|DSAN
OG0002792	LOC27207878|XP_016027296.1|DSIM	LOC120444877|XP_039480790.1|DSAN
OG0002793	LOC6737437|XP_016031210.1|DSIM	LOC120450219|XP_039489027.1|DSAN
OG0002794	LOC6736907|XP_016030555.1|DSIM	LOC120450029|XP_039488710.1|DSAN
OG0002795	LOC6737007|XP_016030632.1|DSIM	LOC120449022|XP_039487236.1|DSAN
OG0002796	LOC6736932|XP_002083779.1|DSIM	LOC120449158|XP_039487432.1|DSAN
OG0002797	LOC6737605|XP_002084437.1|DSIM	LOC120449547|XP_039488008.1|DSAN
OG0002798	LOC6732708|XP_002079822.1|DSIM	LOC120446586|XP_039483541.1|DSAN
OG0002799	LOC6736271|XP_016029757.2|DSIM	LOC120449511|XP_039487948.1|DSAN
OG0002800	LOC6738362|XP_039149601.1|DSIM	LOC120447562|XP_039484952.1|DSAN
OG0002801	LOC6736117|XP_039148889.1|DSIM	LOC120444686|XP_039480487.1|DSAN
OG0002802	LOC6736105|XP_016029497.1|DSIM	LOC120444287|XP_039479737.1|DSAN
OG0002803	LOC6732740|XP_002079854.1|DSIM	LOC120445170|XP_039481284.1|DSAN
OG0002804	LOC6735699|XP_002082615.1|DSIM	LOC120444264|XP_039479709.1|DSAN
OG0002805	LOC6733508|XP_002080564.2|DSIM	LOC120448087|XP_039485817.1|DSAN
OG0002806	LOC6738623|XP_016032463.1|DSIM	LOC120450280|XP_039489131.1|DSAN
OG0002807	LOC6736122|XP_002083022.1|DSIM	LOC120447035|XP_039484315.1|DSAN
OG0002808	LOC27206630|XP_016029413.1|DSIM	LOC120444422|XP_039479986.1|DSAN
OG0002809	LOC6737808|XP_002084636.1|DSIM	LOC120448488|XP_039486451.1|DSAN
OG0002810	LOC6736280|XP_016029764.1|DSIM	LOC120450264|XP_039489089.1|DSAN
OG0002811	LOC6737769|XP_039149074.1|DSIM	LOC120448858|XP_039487002.1|DSAN
OG0002812	LOC6734264|XP_016027311.1|DSIM	LOC120446993|XP_039484227.1|DSAN
OG0002813	LOC6735170|XP_039148340.1|DSIM	LOC120446956|XP_039484144.1|DSAN
OG0002814	LOC6735537|XP_039147337.1|DSIM	LOC120445007|XP_039480990.1|DSAN
OG0002815	LOC6734168|XP_002081197.1|DSIM	LOC120444578|XP_039480272.1|DSAN
OG0002816	LOC6735155|XP_016028435.1|DSIM	LOC120446125|XP_039482883.1|DSAN
OG0002817	LOC6739532|XP_002076431.1|DSIM	LOC120445216|XP_039481405.1|DSAN
OG0002818	LOC6739371|XP_016026790.1|DSIM	LOC120450614|XP_039489722.1|DSAN
OG0002819	LOC6737246|XP_016030953.1|DSIM	LOC120448144|XP_039485903.1|DSAN
OG0002820	LOC6737250|XP_002084090.1|DSIM	LOC120449130|XP_039487377.1|DSAN
OG0002821	LOC6737860|XP_016031627.1|DSIM	LOC120448005|XP_039485652.1|DSAN
OG0002822	LOC6735588|XP_002082508.1|DSIM	LOC120444564|XP_039480254.1|DSAN
OG0002823	LOC6733439|XP_016026391.1|DSIM	LOC120443726|XP_039478914.1|DSAN
OG0002824	LOC6733710|XP_016026677.1|DSIM	LOC120449290|XP_039487614.1|DSAN
OG0002825	LOC27206408|XP_039149084.1|DSIM	LOC120448824|XP_039486956.1|DSAN
OG0002826	LOC6735590|XP_002082510.1|DSIM	LOC120444923|XP_039480855.1|DSAN
OG0002827	LOC6724685|XP_039152081.1|DSIM	LOC120454826|XP_039496226.1|DSAN
OG0002828	LOC6735516|XP_016028860.2|DSIM	LOC120445017|XP_039481019.1|DSAN
OG0002829	LOC6734169|XP_016027170.1|DSIM	LOC120445727|XP_039482230.1|DSAN
OG0002830	LOC6733889|XP_039147811.1|DSIM	LOC120444516|XP_039480169.1|DSAN
OG0002831	LOC6733060|XP_016025749.1|DSIM	LOC120457790|XP_039501218.1|DSAN
OG0002832	LOC6731557|XP_016024224.1|DSIM	LOC120458566|XP_039502193.1|DSAN
OG0002833	LOC6736155|XP_016029557.1|DSIM	LOC120445155|XP_039481263.1|DSAN
OG0002834	LOC6735948|XP_016029299.1|DSIM	LOC120446852|XP_039483978.1|DSAN
OG0002835	LOC6734162|XP_002081191.1|DSIM	LOC120445127|XP_039481208.1|DSAN
OG0002836	LOC6733665|XP_039148239.1|DSIM	LOC120458623|XP_039502273.1|DSAN
OG0002837	LOC6735083|XP_039148037.1|DSIM	LOC120446231|XP_039483033.1|DSAN
OG0002838	LOC6735745|XP_002082658.1|DSIM	LOC120445408|XP_039481756.1|DSAN
OG0002839	LOC6739514|XP_016029415.1|DSIM	LOC120446888|XP_039484037.1|DSAN
