Orthogroup	DSIM.longest_only	DMAU.longest_only
OG0001600	LOC6732377|XP_016025029.1|DSIM	LOC117145130|XP_033166545.1|DMAU
OG0001601	LOC6731168|XP_002078326.1|DSIM	LOC117135165|XP_033151117.1|DMAU
OG0001602	LOC6731628|XP_016024312.1|DSIM	LOC117140893|XP_033159942.1|DMAU
OG0001603	LOC6731647|XP_016024331.1|DSIM	LOC117150475|XP_033173265.1|DMAU
OG0001604	LOC27206643|XP_039153757.1|DSIM	LOC117146888|XP_033169378.1|DMAU
OG0001605	LOC6733562|XP_016026509.1|DSIM	LOC117135893|XP_033152331.1|DMAU
OG0001606	LOC27206808|XP_016025960.1|DSIM	LOC117135420|XP_033151464.1|DMAU
OG0001607	LOC6732548|XP_002079667.1|DSIM	LOC117135203|XP_033151179.1|DMAU
OG0001608	LOC27207160|XP_002080157.1|DSIM	LOC117151028|XP_033174132.1|DMAU
OG0001609	LOC6734607|XP_039147895.1|DSIM	LOC117137214|XP_033154461.1|DMAU
OG0001610	LOC27208850|XP_016025614.1|DSIM	LOC117142175|XP_033161931.1|DMAU
OG0001611	LOC6732994|XP_002080073.1|DSIM	LOC117143255|XP_033163716.1|DMAU
OG0001612	LOC6731466|XP_002078617.1|DSIM	LOC117150833|XP_033173791.1|DMAU
OG0001613	LOC27206551|XP_016024509.1|DSIM	LOC117142352|XP_033162169.1|DMAU
OG0001614	LOC6733633|XP_016026593.1|DSIM	LOC117136293|XP_033153021.1|DMAU
OG0001615	LOC27208639|XP_039148991.1|DSIM	LOC117135714|XP_033152034.1|DMAU
OG0001616	LOC6732038|XP_016024727.1|DSIM	LOC117147230|XP_033169936.1|DMAU
OG0001617	LOC6732865|XP_016025590.1|DSIM	LOC117135206|XP_033151182.1|DMAU
OG0001618	LOC6731795|XP_002078930.2|DSIM	LOC117145308|XP_033166796.1|DMAU
OG0001619	LOC6731594|XP_002078735.1|DSIM	LOC117145000|XP_033166379.1|DMAU
OG0001620	LOC6735939|XP_002082849.1|DSIM	LOC117136487|XP_033153317.1|DMAU
OG0001621	LOC6734696|XP_016027896.1|DSIM	LOC117137744|XP_033155218.1|DMAU
OG0001622	LOC6725502|XP_016038644.1|DSIM	LOC117146684|XP_033168943.1|DMAU
OG0001623	LOC6730466|XP_039146931.1|DSIM	LOC117150459|XP_033173243.1|DMAU
OG0001624	LOC6731220|XP_016023763.1|DSIM	LOC117150860|XP_033173848.1|DMAU
OG0001625	LOC6733091|XP_002080168.1|DSIM	LOC117144752|XP_033166003.1|DMAU
OG0001626	LOC27209178|XP_016024053.1|DSIM	LOC117137081|XP_033154205.1|DMAU
OG0001627	LOC6727997|XP_016034597.1|DSIM	LOC117142706|XP_033162756.1|DMAU
OG0001628	LOC6729734|XP_002105040.1|DSIM	LOC117145682|XP_033167315.1|DMAU
OG0001630	LOC6729364|XP_039151831.1|DSIM	LOC117142944|XP_033163150.1|DMAU
OG0001631	LOC6726713|XP_016033191.1|DSIM	LOC117144870|XP_033166169.1|DMAU
OG0001632	LOC6731690|XP_016024372.1|DSIM	LOC117150228|XP_033172918.1|DMAU
OG0001633	LOC6728508|XP_016035148.1|DSIM	LOC117142853|XP_033162984.1|DMAU
OG0001635	LOC6729689|XP_016036356.1|DSIM	LOC117144305|XP_033165307.1|DMAU
OG0001636	LOC27209087|XP_016033535.1|DSIM	LOC117145025|XP_033166417.1|DMAU
OG0001637	LOC6728803|XP_016035493.1|DSIM	LOC117142418|XP_033162267.1|DMAU
OG0001638	LOC6725147|XP_002106173.1|DSIM	LOC117147529|XP_033170349.1|DMAU
OG0001638	LOC6724944|XP_002105981.1|DSIM	LOC117147214|XP_033169919.1|DMAU
OG0001639	LOC6733180|XP_002080256.1|DSIM	LOC117136386|XP_033153169.1|DMAU
OG0001640	LOC27206457|XP_016033523.1|DSIM	LOC117143213|XP_033163652.1|DMAU
OG0001641	LOC6728463|XP_016035085.1|DSIM	LOC117142797|XP_033162894.1|DMAU
OG0001642	LOC6725421|XP_002106437.2|DSIM	LOC117148328|XP_033171553.1|DMAU
OG0001643	LOC6731410|XP_002078562.1|DSIM	LOC117145502|XP_033167077.1|DMAU
OG0001644	LOC6737945|XP_002084764.1|DSIM	LOC117141151|XP_033160380.1|DMAU
OG0001645	LOC6735660|XP_002082578.1|DSIM	LOC117136667|XP_033153558.1|DMAU
OG0001646	LOC6734866|XP_016028127.1|DSIM	LOC117138578|XP_033156642.1|DMAU
OG0001647	LOC6733350|XP_039148143.1|DSIM	LOC117137085|XP_033154206.1|DMAU
OG0001648	LOC6738036|XP_016031855.1|DSIM	LOC117139547|XP_033157826.1|DMAU
OG0001649	LOC6734457|XP_016027579.1|DSIM	LOC117138168|XP_033155940.1|DMAU
OG0001650	LOC6735238|XP_016028560.1|DSIM	LOC117135852|XP_033152260.1|DMAU
OG0001651	LOC6735747|XP_016029114.1|DSIM	LOC117138197|XP_033156016.1|DMAU
OG0001652	LOC6738518|XP_002085324.2|DSIM	LOC117140684|XP_033159631.1|DMAU
OG0001653	LOC6739045|XP_002085839.1|DSIM	LOC117139867|XP_033158414.1|DMAU
OG0001654	LOC6734944|XP_016028252.1|DSIM	LOC117137179|XP_033154392.1|DMAU
OG0001655	LOC6733734|XP_002080780.1|DSIM	LOC117137566|XP_033154962.1|DMAU
OG0001656	LOC6730779|XP_016023194.1|DSIM	LOC117135559|XP_033151757.1|DMAU
OG0001657	LOC6738147|XP_002084960.1|DSIM	LOC117139956|XP_033158540.1|DMAU
OG0001658	LOC6737725|XP_002084554.1|DSIM	LOC117139118|XP_033157152.1|DMAU
OG0001659	LOC6737967|XP_016031712.1|DSIM	LOC117139666|XP_033158030.1|DMAU
OG0001660	LOC6739602|XP_002076492.1|DSIM	LOC117139272|XP_033157386.1|DMAU
OG0001661	LOC6728596|XP_016035227.1|DSIM	LOC117144762|XP_033166011.1|DMAU
OG0001662	LOC6737231|XP_002084071.2|DSIM	LOC117139086|XP_033157095.1|DMAU
OG0001663	LOC6728268|XP_016034901.1|DSIM	LOC117143336|XP_033163887.1|DMAU
OG0001664	LOC6735253|XP_002082226.1|DSIM	LOC117136768|XP_033153703.1|DMAU
OG0001666	LOC6730844|XP_002078008.1|DSIM	LOC117150975|XP_033174048.1|DMAU
OG0001667	LOC6735019|XP_002082000.2|DSIM	LOC117138667|XP_033156796.1|DMAU
OG0001668	LOC6736963|XP_002083810.3|DSIM	LOC117142067|XP_033161836.1|DMAU
OG0001669	LOC6736704|XP_002083560.1|DSIM	LOC117140933|XP_033160020.1|DMAU
OG0001670	LOC6733196|XP_016026087.1|DSIM	LOC117137305|XP_033154577.1|DMAU
OG0001671	LOC6740285|XP_002077162.2|DSIM	LOC117147797|XP_033170737.1|DMAU
OG0001672	LOC6735072|XP_002082049.1|DSIM	LOC117137902|XP_033155533.1|DMAU
OG0001672	LOC6735071|XP_002082048.1|DSIM	LOC117137900|XP_033155531.1|DMAU
OG0001672	LOC6735070|XP_016028358.1|DSIM	LOC117137901|XP_033155532.1|DMAU
OG0001673	LOC27209037|XP_016028958.1|DSIM	LOC117135620|XP_033151872.1|DMAU
OG0001673	LOC27209202|XP_039148271.1|DSIM	LOC117135619|XP_033151871.1|DMAU
OG0001674	LOC6728388|XP_002103736.1|DSIM	LOC117145858|XP_033167569.1|DMAU
OG0001674	LOC27206453|XP_016033265.1|DSIM	LOC117143410|XP_033163995.1|DMAU
OG0001675	LOC6729666|XP_002104972.1|DSIM	LOC117145544|XP_033167129.1|DMAU
OG0001675	LOC6729665|XP_002104971.1|DSIM	LOC117145542|XP_033167128.1|DMAU
OG0001676	LOC27206711|XP_039148838.1|DSIM	LOC117138605|XP_033156704.1|DMAU
OG0001676	LOC27209257|XP_016028742.1|DSIM	LOC117138586|XP_033156657.1|DMAU
OG0001677	LOC6730681|XP_002077851.1|DSIM	LOC117145634|XP_033167248.1|DMAU
OG0001677	LOC6730680|XP_002077850.1|DSIM	LOC117145056|XP_033166461.1|DMAU
OG0001678	LOC6726285|XP_016039786.1|DSIM	LOC117148148|XP_033171270.1|DMAU
OG0001679	LOC6725238|XP_002106260.1|DSIM	LOC117148122|XP_033171235.1|DMAU
OG0001680	LOC27209313|XP_016038432.1|DSIM	LOC117146942|XP_033169483.1|DMAU
OG0001681	LOC6740045|XP_039153259.1|DSIM	LOC117148489|XP_033171760.1|DMAU
OG0001682	LOC6726323|XP_016039879.1|DSIM	LOC117147193|XP_033169885.1|DMAU
OG0001683	LOC6731501|XP_016024177.1|DSIM	LOC117150821|XP_033173774.1|DMAU
OG0001684	LOC6739827|XP_016037276.1|DSIM	LOC117146242|XP_033168051.1|DMAU
OG0001685	LOC6732499|XP_002079619.1|DSIM	LOC117149967|XP_033172755.1|DMAU
OG0001686	LOC27207183|XP_039153699.1|DSIM, LOC6726378|XP_039153698.1|DSIM	LOC117147431|XP_033170202.1|DMAU, LOC117147429|XP_033170201.1|DMAU
OG0001687	LOC27206376|XP_016037527.1|DSIM	LOC117147250|XP_033169959.1|DMAU
OG0001688	LOC6725232|XP_002106254.1|DSIM	LOC117146919|XP_033169438.1|DMAU
OG0001688	LOC6725230|XP_039152811.1|DSIM	LOC117146917|XP_033169435.1|DMAU
OG0001689	LOC6725711|XP_039153549.1|DSIM	LOC117148136|XP_033171254.1|DMAU
OG0001690	LOC6739620|XP_016030577.1|DSIM	LOC117141882|XP_033161464.1|DMAU
OG0001691	LOC6731406|XP_002078559.1|DSIM	LOC117150377|XP_033173129.1|DMAU
OG0001692	LOC6727527|XP_016034103.2|DSIM	LOC117144643|XP_033165829.1|DMAU
OG0001693	LOC6725853|XP_016039179.1|DSIM	LOC117147884|XP_033170859.1|DMAU
OG0001694	LOC6727549|XP_016034123.1|DSIM	LOC117143088|XP_033163456.1|DMAU
OG0001695	LOC6735146|XP_002082123.1|DSIM	LOC117136802|XP_033153757.1|DMAU
OG0001696	LOC6728668|XP_016035326.1|DSIM	LOC117142225|XP_033161967.1|DMAU
OG0001697	LOC6729524|XP_002104832.1|DSIM	LOC117143205|XP_033163641.1|DMAU
OG0001698	LOC6726503|XP_039153526.1|DSIM	LOC117148498|XP_033171771.1|DMAU
OG0001699	LOC6728636|XP_002103977.1|DSIM	LOC117142581|XP_033162542.1|DMAU
OG0001700	LOC6728757|XP_016035430.1|DSIM	LOC117143129|XP_033163510.1|DMAU
OG0001701	LOC6726902|XP_039150462.1|DSIM	LOC117144739|XP_033165982.1|DMAU
OG0001702	LOC6731710|XP_002078845.1|DSIM	LOC117150609|XP_033173504.1|DMAU
OG0001703	LOC6729181|XP_016035827.1|DSIM	LOC117145659|XP_033167282.1|DMAU
OG0001704	LOC6729182|XP_016035829.1|DSIM	LOC117145652|XP_033167273.1|DMAU
OG0001705	LOC6730112|XP_016036871.1|DSIM	LOC117143342|XP_033163896.1|DMAU
OG0001706	LOC6733159|XP_016026032.1|DSIM	LOC117136263|XP_033152972.1|DMAU
OG0001707	LOC6729215|XP_016035868.1|DSIM	LOC117145673|XP_033167296.1|DMAU
OG0001708	LOC6728183|XP_039151564.1|DSIM	LOC117142755|XP_033162828.1|DMAU
OG0001709	LOC6736767|XP_016030391.1|DSIM	LOC117139411|XP_033157579.1|DMAU
OG0001710	LOC6729020|XP_016035682.1|DSIM	LOC117143161|XP_033163563.1|DMAU
OG0001711	LOC6729093|XP_016035745.1|DSIM	LOC117143117|XP_033163495.1|DMAU
OG0001712	LOC6729323|XP_016035959.1|DSIM	LOC117146121|XP_033168009.1|DMAU
OG0001713	LOC6728537|XP_002103882.1|DSIM	LOC117145402|XP_033166931.1|DMAU
OG0001714	LOC6726760|XP_016033245.1|DSIM	LOC117145842|XP_033167539.1|DMAU
OG0001715	LOC6726194|XP_039153193.1|DSIM	LOC117147805|XP_033170748.1|DMAU
OG0001716	LOC6725423|XP_002106439.2|DSIM	LOC117148334|XP_033171559.1|DMAU
OG0001717	LOC6730144|XP_016036910.1|DSIM	LOC117145190|XP_033166640.1|DMAU
OG0001718	LOC6729137|XP_039151090.1|DSIM	LOC117146000|XP_033167808.1|DMAU
OG0001719	LOC6729221|XP_016035872.1|DSIM	LOC117142255|XP_033162005.1|DMAU
OG0001720	LOC6728605|XP_016035239.1|DSIM	LOC117146061|XP_033167892.1|DMAU
OG0001721	LOC6728957|XP_016035637.1|DSIM	LOC117143303|XP_033163801.1|DMAU
OG0001722	LOC6738236|XP_016032085.1|DSIM	LOC117139475|XP_033157684.1|DMAU
OG0001723	LOC6733165|XP_016026040.1|DSIM	LOC117137199|XP_033154440.1|DMAU
OG0001724	LOC6735565|XP_039148415.1|DSIM	LOC117136752|XP_033153675.1|DMAU
OG0001725	LOC6733823|XP_016026803.1|DSIM	LOC117136464|XP_033153286.1|DMAU
OG0001726	LOC6738922|XP_016032750.1|DSIM	LOC117139808|XP_033158326.1|DMAU
OG0001727	LOC6729123|XP_002104444.1|DSIM	LOC117145265|XP_033166741.1|DMAU
OG0001728	LOC6734055|XP_002081091.1|DSIM	LOC117136259|XP_033152968.1|DMAU
OG0001729	LOC6736168|XP_039147471.1|DSIM	LOC117137805|XP_033155371.1|DMAU
OG0001730	LOC6732049|XP_016024732.1|DSIM	LOC117150672|XP_033173565.1|DMAU
OG0001731	LOC6734262|XP_039148430.1|DSIM	LOC117135757|XP_033152104.1|DMAU
OG0001732	LOC6731177|XP_002078336.1|DSIM	LOC117150700|XP_033173603.1|DMAU
OG0001733	LOC6735525|XP_039147347.1|DSIM	LOC117136477|XP_033153305.1|DMAU
OG0001734	LOC6733646|XP_016026610.1|DSIM	LOC117136828|XP_033153793.1|DMAU
OG0001735	LOC27206655|XP_016032825.1|DSIM	LOC117139498|XP_033157717.1|DMAU
OG0001736	LOC6735178|XP_016028461.1|DSIM	LOC117137538|XP_033154925.1|DMAU
OG0001737	LOC6735917|XP_016029272.1|DSIM	LOC117138405|XP_033156374.1|DMAU
OG0001738	LOC6738442|XP_016032279.1|DSIM	LOC117140852|XP_033159870.1|DMAU
OG0001739	LOC27208348|XP_016025988.1|DSIM	LOC117136292|XP_033153019.1|DMAU
OG0001740	LOC6735861|XP_016029226.1|DSIM	LOC117138551|XP_033156601.1|DMAU
OG0001741	LOC6730369|XP_002105651.1|DSIM	LOC117146027|XP_033167849.1|DMAU
OG0001742	LOC6733825|XP_002080869.2|DSIM	LOC117137874|XP_033155491.1|DMAU
OG0001743	LOC6736402|XP_002083274.2|DSIM	LOC117139096|XP_033157115.1|DMAU
OG0001744	LOC6733259|XP_039148793.1|DSIM	LOC117136242|XP_033152918.1|DMAU
OG0001745	LOC6735757|XP_016029126.1|DSIM	LOC117136869|XP_033153861.1|DMAU
OG0001746	LOC6737566|XP_002084399.1|DSIM	LOC117141171|XP_033160398.1|DMAU
OG0001747	LOC6735014|XP_016028287.2|DSIM	LOC117138668|XP_033156797.1|DMAU
OG0001748	LOC6737353|XP_016031087.1|DSIM	LOC117141425|XP_033160749.1|DMAU
OG0001749	LOC6736090|XP_002082991.1|DSIM	LOC117136334|XP_033153086.1|DMAU
OG0001750	LOC6736089|XP_016029485.1|DSIM	LOC117136331|XP_033153078.1|DMAU
OG0001751	LOC6738452|XP_016032286.1|DSIM	LOC117141443|XP_033160787.1|DMAU
OG0001752	LOC6736936|XP_002083783.1|DSIM	LOC117141504|XP_033160881.1|DMAU
OG0001753	LOC6736651|XP_016030245.2|DSIM	LOC117139565|XP_033157853.1|DMAU
OG0001754	LOC6734193|XP_016027225.1|DSIM	LOC117135776|XP_033152136.1|DMAU
OG0001755	LOC6736659|XP_016030272.1|DSIM	LOC117141477|XP_033160838.1|DMAU
OG0001756	LOC6734703|XP_016027903.1|DSIM	LOC117138595|XP_033156667.1|DMAU
OG0001757	LOC6735112|XP_002082089.1|DSIM	LOC117136958|XP_033154013.1|DMAU
OG0001758	LOC6737975|XP_016031748.1|DSIM	LOC117139762|XP_033158220.1|DMAU
OG0001759	LOC6734900|XP_002081897.3|DSIM	LOC117138369|XP_033156327.1|DMAU
OG0001760	LOC6733677|XP_002080724.1|DSIM	LOC117137922|XP_033155563.1|DMAU
OG0001761	LOC6735523|XP_039147344.1|DSIM	LOC117136476|XP_033153301.1|DMAU
OG0001762	LOC6731255|XP_016023807.1|DSIM	LOC117150520|XP_033173329.1|DMAU
OG0001763	LOC6731274|XP_016023843.1|DSIM	LOC117150788|XP_033173728.1|DMAU
OG0001764	LOC6727811|XP_002103172.1|DSIM	LOC117143711|XP_033164401.1|DMAU
OG0001765	LOC6739367|XP_039148519.1|DSIM	LOC117135514|XP_033151642.1|DMAU
OG0001766	LOC6731541|XP_016024216.1|DSIM	LOC117140041|XP_033158668.1|DMAU
OG0001767	LOC6730837|XP_039149525.1|DSIM	LOC117150681|XP_033173577.1|DMAU
OG0001768	LOC6730456|XP_002077637.1|DSIM	LOC117145961|XP_033167752.1|DMAU
OG0001769	LOC6731130|XP_016023682.1|DSIM	LOC117150157|XP_033172847.1|DMAU
OG0001770	LOC6731899|XP_016024567.1|DSIM	LOC117148851|XP_033172404.1|DMAU
OG0001771	LOC6730873|XP_002078037.1|DSIM	LOC117150590|XP_033173437.1|DMAU
OG0001772	LOC6731785|XP_002078920.1|DSIM	LOC117145476|XP_033167046.1|DMAU
OG0001773	LOC6731717|XP_016024392.2|DSIM	LOC117150201|XP_033172885.1|DMAU
OG0001774	LOC6736128|XP_016029521.1|DSIM	LOC117136505|XP_033153340.1|DMAU
OG0001775	LOC6725685|XP_016038945.1|DSIM	LOC117148940|XP_033172557.1|DMAU
OG0001776	LOC6731227|XP_002078386.1|DSIM	LOC117135184|XP_033151142.1|DMAU
OG0001777	LOC6731350|XP_016023938.2|DSIM	LOC117141801|XP_033161341.1|DMAU
OG0001778	LOC6732505|XP_002079625.1|DSIM	LOC117150503|XP_033173300.1|DMAU
OG0001779	LOC6731732|XP_039146990.1|DSIM	LOC117147518|XP_033170328.1|DMAU
OG0001780	LOC6733166|XP_002080242.1|DSIM	LOC117136367|XP_033153139.1|DMAU
OG0001781	LOC6732893|XP_039154289.1|DSIM	LOC117142149|XP_033161929.1|DMAU
OG0001782	LOC6732220|XP_016024890.1|DSIM	LOC117150657|XP_033173539.1|DMAU
OG0001783	LOC6731577|XP_016024253.1|DSIM	LOC117145902|XP_033167647.1|DMAU
OG0001784	LOC6730587|XP_016023032.1|DSIM	LOC117150947|XP_033174011.1|DMAU
OG0001785	LOC6733729|XP_002080775.2|DSIM	LOC117136455|XP_033153270.1|DMAU
OG0001786	LOC6731324|XP_039147166.1|DSIM	LOC117148092|XP_033171199.1|DMAU
OG0001787	LOC6731326|XP_016023907.1|DSIM	LOC117139124|XP_033157166.1|DMAU
OG0001788	LOC6734370|XP_002081391.1|DSIM	LOC117135493|XP_033151605.1|DMAU
OG0001789	LOC6735813|XP_002082723.2|DSIM	LOC117136950|XP_033153991.1|DMAU
OG0001790	LOC6731346|XP_016023937.1|DSIM	LOC117150832|XP_033173794.1|DMAU
OG0001791	LOC6734009|XP_002081050.3|DSIM	LOC117138336|XP_033156265.1|DMAU
OG0001792	LOC6732716|XP_039150243.1|DSIM	LOC117139729|XP_033158161.1|DMAU
OG0001793	LOC6734463|XP_016027585.1|DSIM	LOC117135411|XP_033151450.1|DMAU
OG0001794	LOC6732506|XP_016025162.1|DSIM	LOC117150504|XP_033173301.1|DMAU
OG0001795	LOC6732532|XP_039154376.1|DSIM	LOC117139585|XP_033157893.1|DMAU
OG0001796	LOC6726190|XP_016039714.1|DSIM	LOC117147680|XP_033170549.1|DMAU
OG0001797	LOC6724694|XP_016037248.1|DSIM	LOC117146303|XP_033168232.1|DMAU
OG0001798	LOC6734909|XP_002081906.1|DSIM	LOC117138242|XP_033156083.1|DMAU
OG0001799	LOC6740263|XP_039153806.1|DSIM	LOC117148428|XP_033171692.1|DMAU
OG0001800	LOC6731356|XP_016023948.1|DSIM	LOC117141187|XP_033160420.1|DMAU
OG0001801	LOC6737479|XP_016031263.1|DSIM	LOC117139480|XP_033157690.1|DMAU
OG0001802	LOC6728899|XP_002104232.1|DSIM	LOC117143564|XP_033164200.1|DMAU
OG0001803	LOC6727169|XP_039150783.1|DSIM	LOC117144035|XP_033164891.1|DMAU
OG0001804	LOC6726826|XP_016033329.1|DSIM	LOC117142991|XP_033163235.1|DMAU
OG0001805	LOC6737255|XP_016030965.1|DSIM	LOC117141181|XP_033160410.1|DMAU
OG0001806	LOC6729423|XP_039151892.1|DSIM	LOC117145880|XP_033167595.1|DMAU
OG0001807	LOC6739729|XP_016034578.1|DSIM	LOC117144675|XP_033165887.1|DMAU
OG0001808	LOC6739711|XP_016035161.1|DSIM	LOC117145339|XP_033166840.1|DMAU
OG0001809	LOC27206414|XP_016033198.1|DSIM	LOC117142647|XP_033162644.1|DMAU
OG0001810	LOC6729199|XP_002104520.1|DSIM	LOC117145083|XP_033166491.1|DMAU
OG0001811	LOC6733477|XP_016026433.2|DSIM	LOC117137064|XP_033154169.1|DMAU
OG0001812	LOC27209425|XP_016022814.2|DSIM, LOC120285467|XP_039154115.1|DSIM, LOC6726449|XP_016040016.2|DSIM	LOC117146439|XP_033168543.1|DMAU
OG0001813	LOC6727447|XP_016034021.1|DSIM	LOC117142830|XP_033162950.1|DMAU
OG0001814	LOC6727138|XP_016033615.1|DSIM	LOC117142566|XP_033162508.1|DMAU
OG0001815	LOC6726844|XP_002102248.1|DSIM	LOC117144789|XP_033166049.1|DMAU
OG0001816	LOC6734340|XP_002081362.1|DSIM	LOC117137212|XP_033154458.1|DMAU
OG0001817	LOC6733779|XP_016026730.1|DSIM	LOC117138259|XP_033156111.1|DMAU
OG0001818	LOC6725637|XP_039152539.1|DSIM	LOC117148233|XP_033171417.1|DMAU
OG0001819	LOC6739485|XP_002076382.1|DSIM	LOC117135453|XP_033151530.1|DMAU
OG0001820	LOC6725357|XP_016038409.1|DSIM	LOC117146967|XP_033169526.1|DMAU
OG0001821	LOC6736109|XP_016029498.1|DSIM	LOC117138006|XP_033155699.1|DMAU
OG0001822	LOC6735778|XP_002082691.1|DSIM	LOC117137747|XP_033155222.1|DMAU
OG0001823	LOC6737625|XP_002084457.1|DSIM	LOC117140245|XP_033158938.1|DMAU
OG0001824	LOC6730596|XP_002077775.1|DSIM	LOC117151071|XP_033174204.1|DMAU
OG0001825	LOC6735278|XP_016028642.1|DSIM	LOC117138084|XP_033155824.1|DMAU
OG0001826	LOC6733911|XP_002080955.1|DSIM	LOC117137620|XP_033155042.1|DMAU
OG0001827	LOC6734857|XP_002081858.2|DSIM	LOC117138144|XP_033155913.1|DMAU
OG0001828	LOC6725867|XP_039153913.1|DSIM	LOC117146567|XP_033168757.1|DMAU
OG0001829	LOC6734085|XP_016027083.1|DSIM	LOC117137383|XP_033154687.1|DMAU
OG0001830	LOC6735805|XP_002082718.1|DSIM	LOC117135880|XP_033152314.1|DMAU
OG0001831	LOC6738529|XP_016032371.1|DSIM	LOC117141475|XP_033160836.1|DMAU
OG0001832	LOC6725262|XP_016038267.1|DSIM	LOC117148545|XP_033171870.1|DMAU
OG0001833	LOC6735972|XP_002082881.2|DSIM	LOC117137509|XP_033154881.1|DMAU
OG0001834	LOC6728045|XP_002103397.1|DSIM	LOC117142523|XP_033162460.1|DMAU
OG0001837	LOC6736243|XP_016029744.1|DSIM	LOC117139928|XP_033158504.1|DMAU
OG0001838	LOC27206772|XP_016027364.1|DSIM	LOC117137650|XP_033155078.1|DMAU
OG0001839	LOC6730495|XP_002077676.1|DSIM	LOC117141914|XP_033161533.1|DMAU
OG0001839	LOC6735405|XP_002082348.1|DSIM	LOC117136295|XP_033153029.1|DMAU
OG0001840	LOC27209436|XP_016025276.1|DSIM	LOC117148925|XP_033172539.1|DMAU
OG0001840	LOC6732590|XP_039149144.1|DSIM	LOC117149176|XP_033172645.1|DMAU
OG0001841	LOC27207151|XP_016029760.1|DSIM	LOC117140525|XP_033159397.1|DMAU
OG0001841	LOC6736273|XP_016029758.1|DSIM	LOC117140526|XP_033159401.1|DMAU
OG0001842	LOC6736495|XP_002083365.1|DSIM	LOC117141991|XP_033161721.1|DMAU
OG0001842	LOC6731367|XP_002078521.2|DSIM	LOC117140784|XP_033159770.1|DMAU
OG0001843	LOC6738692|XP_002085494.1|DSIM	LOC117139363|XP_033157506.1|DMAU
OG0001844	LOC27206223|XP_016031904.1|DSIM	LOC117140409|XP_033159173.1|DMAU
OG0001844	LOC27206224|XP_016031903.1|DSIM	LOC117140374|XP_033159130.1|DMAU
OG0001845	LOC6732640|XP_002079757.1|DSIM	LOC117144705|XP_033165937.1|DMAU
OG0001845	LOC27206599|XP_016029213.1|DSIM	LOC117136646|XP_033153532.1|DMAU
OG0001846	LOC6727723|XP_002103085.2|DSIM	LOC117144178|XP_033165114.1|DMAU
OG0001846	LOC6727724|XP_002103086.1|DSIM	LOC117144229|XP_033165185.1|DMAU
OG0001847	LOC6737675|XP_002084507.1|DSIM, LOC120284774|XP_039149527.1|DSIM, LOC27209021|XP_016031438.1|DSIM	LOC117141336|XP_033160630.1|DMAU, LOC117141334|XP_033160629.1|DMAU, LOC117141333|XP_033160628.1|DMAU
OG0001848	LOC27208523|XP_039149102.1|DSIM	LOC117140198|XP_033158872.1|DMAU
OG0001849	LOC6729309|XP_002104626.1|DSIM	LOC117142817|XP_033162924.1|DMAU
OG0001850	LOC6724728|XP_016037363.1|DSIM	LOC117146243|XP_033168055.1|DMAU
OG0001851	LOC6724712|XP_039152130.1|DSIM	LOC117146341|XP_033168363.1|DMAU
OG0001852	LOC6734424|XP_039149373.1|DSIM	LOC117139610|XP_033157940.1|DMAU
OG0001853	LOC6729749|XP_039151401.1|DSIM	LOC117143309|XP_033163810.1|DMAU
OG0001854	LOC6726011|XP_002106993.2|DSIM	LOC117147202|XP_033169902.1|DMAU
OG0001855	LOC6734816|XP_002081819.1|DSIM	LOC117137835|XP_033155416.1|DMAU
OG0001856	LOC27206345|XP_016038609.1|DSIM	LOC117148110|XP_033171220.1|DMAU
OG0001857	LOC6740541|XP_016040168.1|DSIM	LOC117147274|XP_033169998.1|DMAU
OG0001858	LOC6740206|XP_016022758.1|DSIM	LOC117148801|XP_033172307.1|DMAU
OG0001859	LOC120285321|XP_039153174.1|DSIM, LOC6726614|XP_039153175.1|DSIM	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU
OG0001860	LOC6738547|XP_016032396.1|DSIM	LOC117140057|XP_033158686.1|DMAU
OG0001861	LOC6729784|XP_002105089.2|DSIM	LOC117144970|XP_033166322.1|DMAU
OG0001862	LOC6726557|XP_016040227.1|DSIM	LOC117147352|XP_033170106.1|DMAU
OG0001863	LOC6725886|XP_002106881.1|DSIM	LOC117146761|XP_033169150.1|DMAU
OG0001864	LOC6728060|XP_016034672.1|DSIM	LOC117144458|XP_033165504.1|DMAU
OG0001865	LOC6726200|XP_039152449.1|DSIM	LOC117148095|XP_033171198.1|DMAU
OG0001866	LOC6728263|XP_039150828.1|DSIM	LOC117144886|XP_033166194.1|DMAU
OG0001867	LOC6738476|XP_016032320.1|DSIM	LOC117141083|XP_033160273.1|DMAU
OG0001868	LOC6733059|XP_016025744.1|DSIM	LOC117137783|XP_033155301.1|DMAU
OG0001869	LOC6727262|XP_039150747.1|DSIM	LOC117145210|XP_033166666.1|DMAU
OG0001870	LOC6725226|XP_002106248.1|DSIM	LOC117148788|XP_033172289.1|DMAU
OG0001871	LOC6725683|XP_002106687.1|DSIM	LOC117148942|XP_033172558.1|DMAU
OG0001872	LOC6730224|XP_016036976.1|DSIM	LOC117145282|XP_033166761.1|DMAU
OG0001873	LOC6726643|XP_016033131.1|DSIM	LOC117143067|XP_033163416.1|DMAU
OG0001874	LOC6729519|XP_002104827.1|DSIM	LOC117143203|XP_033163639.1|DMAU
