Orthogroup	DVIR.longest_only	DSUZ.longest_only
OG0002609	LOC6635811|XP_002059320.1|DVIR	LOC108008420|XP_016927755.1|DSUZ
OG0002610	LOC6634891|XP_002058479.1|DVIR	LOC108014430|XP_036672841.1|DSUZ
OG0002611	LOC6629943|XP_002053001.1|DVIR	LOC108015857|XP_036673038.1|DSUZ
OG0002612	LOC6630384|XP_002054010.3|DVIR	LOC108018299|XP_016941321.2|DSUZ
OG0002613	LOC6634856|XP_032295367.1|DVIR	LOC108015766|XP_036673330.1|DSUZ
OG0002614	LOC6630904|XP_032295023.1|DVIR	LOC108010887|XP_036675697.1|DSUZ
OG0002615	LOC6636754|XP_015023757.1|DVIR	LOC108013211|XP_036670806.1|DSUZ
OG0002616	LOC6629666|XP_002054760.1|DVIR	LOC108017383|XP_036673227.1|DSUZ
OG0002617	LOC6636758|XP_002060216.2|DVIR	LOC108017487|XP_016940023.1|DSUZ
OG0002618	LOC6633030|XP_002056057.1|DVIR	LOC108011634|XP_016932312.1|DSUZ
OG0002619	LOC6632599|XP_015025908.1|DVIR	LOC108005581|XP_036674498.1|DSUZ
OG0002620	LOC6630337|XP_032296716.1|DVIR	LOC108011521|XP_036674022.1|DSUZ
OG0002621	LOC6632383|XP_002056006.1|DVIR	LOC108016081|XP_016938166.2|DSUZ
OG0002622	LOC6623661|XP_002046182.1|DVIR	LOC108007469|XP_016926641.2|DSUZ
OG0002623	LOC6631265|XP_002053817.1|DVIR	LOC108006970|XP_016926065.2|DSUZ
OG0002624	LOC6631089|XP_015027546.1|DVIR	LOC108016197|XP_016938313.1|DSUZ
OG0002625	LOC6631086|XP_032293614.1|DVIR	LOC108013746|XP_036673091.1|DSUZ
OG0002626	LOC6634576|XP_015025027.1|DVIR	LOC108021813|XP_016946104.1|DSUZ
OG0002627	LOC6635190|XP_032295110.1|DVIR	LOC108020507|XP_036673167.1|DSUZ
OG0002628	LOC6629424|XP_002054356.1|DVIR	LOC108014372|XP_036675036.1|DSUZ
OG0002629	LOC6630593|XP_032289968.1|DVIR	LOC108006002|XP_036674360.1|DSUZ
OG0002630	LOC116649744|XP_032296074.1|DVIR, LOC6633139|XP_002056378.1|DVIR	LOC108014576|XP_036673461.1|DSUZ
OG0002631	LOC6632593|XP_002056020.1|DVIR	LOC108014811|XP_036673531.1|DSUZ
OG0002632	LOC6630007|XP_002054769.1|DVIR	LOC108015942|XP_036674521.1|DSUZ
OG0002633	LOC6632845|XP_002056243.1|DVIR	LOC108017513|XP_016940069.1|DSUZ
OG0002634	LOC6634924|XP_015024863.1|DVIR	LOC108007270|XP_036674126.1|DSUZ
OG0002635	LOC6630829|XP_002054115.1|DVIR, LOC116650260|XP_032289390.1|DVIR	LOC108016215|XP_016938334.2|DSUZ
OG0002636	LOC6634970|XP_002058717.1|DVIR	LOC118877826|XP_036673887.1|DSUZ, LOC108011636|XP_016932314.2|DSUZ
OG0002637	LOC6627882|XP_002052006.1|DVIR	LOC108021120|XP_016945159.1|DSUZ
OG0002638	LOC6635219|XP_002058407.1|DVIR	LOC108015505|XP_016937452.2|DSUZ
OG0002639	LOC6632841|XP_032289476.1|DVIR	LOC108019488|XP_016942805.2|DSUZ
OG0002640	LOC6634847|XP_032295195.1|DVIR	LOC118877614|XP_036672897.1|DSUZ, LOC108015649|XP_036674761.1|DSUZ
OG0002641	LOC6634941|XP_002058530.1|DVIR	LOC108015639|XP_016937620.2|DSUZ, LOC108015645|XP_016937631.1|DSUZ
OG0002642	LOC6634942|XP_002058531.2|DVIR	LOC108015641|XP_016937622.2|DSUZ, LOC108015630|XP_016937611.2|DSUZ
OG0002643	LOC6634943|XP_032295196.1|DVIR	LOC108015633|XP_036674312.1|DSUZ, LOC118877563|XP_036672651.1|DSUZ
OG0002644	LOC6634907|XP_002058559.2|DVIR	LOC108015994|XP_016938076.2|DSUZ
OG0002645	LOC6635113|XP_002058565.3|DVIR	LOC108015991|XP_036675103.1|DSUZ
OG0002646	LOC6629525|XP_002053327.1|DVIR	LOC108006402|XP_036673361.1|DSUZ
OG0002647	LOC6631002|XP_002053948.1|DVIR	LOC108018473|XP_036673177.1|DSUZ
OG0002648	LOC6630976|XP_015027552.1|DVIR	LOC118876772|XP_036672709.1|DSUZ, LOC108006070|XP_036674983.1|DSUZ
OG0002649	LOC6630304|XP_002054189.2|DVIR	LOC118877662|XP_036673185.1|DSUZ, LOC108014389|XP_036673022.1|DSUZ
OG0002650	LOC6631001|XP_002053947.1|DVIR	LOC108018487|XP_016941535.2|DSUZ
OG0002651	LOC6630890|XP_002053136.2|DVIR	LOC118879005|XP_036677852.1|DSUZ, LOC108007378|XP_016926525.2|DSUZ
OG0002652	LOC6632380|XP_002056003.1|DVIR	LOC108018384|XP_016941419.2|DSUZ
OG0002653	LOC6634933|XP_002058703.2|DVIR	LOC108015689|XP_036673495.1|DSUZ
OG0002654	LOC6634866|XP_002058701.2|DVIR	LOC108015691|XP_036673498.1|DSUZ
OG0002655	LOC6630088|XP_015027628.1|DVIR	LOC108018297|XP_036674129.1|DSUZ
OG0002656	LOC6632238|XP_002056086.1|DVIR	LOC108018305|XP_016941328.2|DSUZ
OG0002657	LOC116651819|XP_032294781.1|DVIR, LOC6630830|XP_015027010.1|DVIR, LOC116652017|XP_032295552.1|DVIR	LOC108016203|XP_036674038.1|DSUZ
OG0002658	LOC6632826|XP_002055912.1|DVIR	LOC108010863|XP_016931329.2|DSUZ
OG0002659	LOC6629697|XP_002053978.2|DVIR	LOC108007313|XP_016926449.2|DSUZ
OG0002660	LOC116651871|XP_032295006.1|DVIR, LOC6631788|XP_002054917.2|DVIR, LOC6631814|XP_002054916.3|DVIR	LOC108013739|XP_016935179.1|DSUZ
OG0002661	LOC6630909|XP_002054503.2|DVIR	LOC108014795|XP_036673624.1|DSUZ
OG0002662	LOC6626782|XP_002048868.2|DVIR	LOC108009727|XP_016929798.1|DSUZ
OG0002663	LOC6632224|XP_032288783.1|DVIR	LOC108020606|XP_036673397.1|DSUZ
OG0002664	LOC6635690|XP_032294736.1|DVIR	LOC108004974|XP_016923577.1|DSUZ
OG0002665	LOC6626435|XP_002050408.1|DVIR	LOC108019747|XP_016943175.1|DSUZ
OG0002666	LOC6626433|XP_032291562.1|DVIR	LOC108019743|XP_016943167.1|DSUZ
OG0002667	LOC6625345|XP_002050427.1|DVIR	LOC108008471|XP_016927816.1|DSUZ
OG0002668	LOC6623090|XP_002046391.1|DVIR	LOC108013081|XP_016934191.1|DSUZ
OG0002669	LOC6634373|XP_002057567.2|DVIR	LOC108021382|XP_016945569.1|DSUZ
OG0002670	LOC6624002|XP_002048292.1|DVIR	LOC108006855|XP_016925912.1|DSUZ
OG0002671	LOC6624557|XP_032291186.1|DVIR	LOC108006812|XP_036672330.1|DSUZ
OG0002672	LOC6625388|XP_032291864.1|DVIR	LOC108009351|XP_036668885.1|DSUZ
OG0002673	LOC6625549|XP_002049984.1|DVIR	LOC108009138|XP_016928730.1|DSUZ
OG0002674	LOC6625587|XP_032292247.1|DVIR	LOC108009555|XP_016929501.1|DSUZ
OG0002675	LOC116650698|XP_032291023.1|DVIR, LOC6624033|XP_002046400.1|DVIR	LOC108005900|XP_016924783.2|DSUZ
OG0002676	LOC6626232|XP_015029601.1|DVIR	LOC108009525|XP_016929445.1|DSUZ
OG0002677	LOC6624864|XP_002048883.2|DVIR	LOC108018248|XP_016941264.2|DSUZ
OG0002678	LOC6636494|XP_002059856.2|DVIR, LOC116651242|XP_032293119.1|DVIR	LOC108009805|XP_016929968.1|DSUZ
OG0002679	LOC6635320|XP_015024709.1|DVIR	LOC108009162|XP_016928759.1|DSUZ
OG0002680	LOC6636012|XP_002059512.2|DVIR	LOC108004660|XP_016923123.1|DSUZ
OG0002681	LOC6626444|XP_015029361.1|DVIR	LOC108010031|XP_016930322.1|DSUZ
OG0002682	LOC6636600|XP_002060037.1|DVIR	LOC108007106|XP_016926197.2|DSUZ
OG0002683	LOC6630638|XP_002053636.1|DVIR	LOC108006486|XP_036673103.1|DSUZ
OG0002684	LOC6636728|XP_002060123.1|DVIR	LOC108006329|XP_016925320.1|DSUZ
OG0002685	LOC6623295|XP_032291406.1|DVIR	LOC108012333|XP_036670262.1|DSUZ
OG0002686	LOC6624133|XP_002047420.2|DVIR	LOC108013457|XP_016934822.1|DSUZ
OG0002687	LOC6622458|XP_015030656.1|DVIR	LOC108020444|XP_016944255.2|DSUZ, LOC108020446|XP_036671130.1|DSUZ
OG0002688	LOC6624633|XP_002046613.2|DVIR	LOC108012633|XP_016933545.1|DSUZ
OG0002689	LOC6636656|XP_002060134.3|DVIR	LOC108005209|XP_016923886.1|DSUZ, LOC108005075|XP_016923704.1|DSUZ
OG0002690	LOC6623211|XP_002048545.2|DVIR	LOC108015898|XP_036671734.1|DSUZ
OG0002691	LOC6627023|XP_032292559.1|DVIR	LOC108010181|XP_016930512.1|DSUZ
OG0002692	LOC6625794|XP_002049990.2|DVIR	LOC108008368|XP_016927695.1|DSUZ
OG0002693	LOC6622257|XP_002046376.1|DVIR	LOC108013355|XP_016934662.1|DSUZ
OG0002694	LOC6625751|XP_002050525.1|DVIR	LOC108009011|XP_016928471.1|DSUZ
OG0002695	LOC6624301|XP_002046357.1|DVIR	LOC108011459|XP_016932092.1|DSUZ
OG0002696	LOC6624018|XP_002046263.1|DVIR	LOC108005640|XP_016924443.2|DSUZ
OG0002697	LOC6623630|XP_002048297.2|DVIR	LOC108006842|XP_036670680.1|DSUZ
OG0002698	LOC6623148|XP_002046097.1|DVIR	LOC108007172|XP_016926284.1|DSUZ
OG0002699	LOC6624128|XP_032290421.1|DVIR	LOC108005785|XP_016924604.1|DSUZ
OG0002700	LOC6624275|XP_015031261.1|DVIR	LOC108014022|XP_036672245.1|DSUZ
OG0002701	LOC6626896|XP_032292027.1|DVIR	LOC108009630|XP_016929609.1|DSUZ
OG0002702	LOC6635990|XP_032291822.1|DVIR	LOC108009794|XP_016929944.1|DSUZ
OG0002703	LOC6635870|XP_032292207.1|DVIR	LOC108014605|XP_016936255.1|DSUZ
OG0002704	LOC6636474|XP_002059923.1|DVIR	LOC108017939|XP_016940652.1|DSUZ
OG0002705	LOC6623654|XP_032290414.1|DVIR	LOC108012297|XP_036670986.1|DSUZ
OG0002706	LOC6636403|XP_002059860.2|DVIR, LOC116650969|XP_032292216.1|DVIR	LOC108009457|XP_016929314.1|DSUZ
OG0002707	LOC116649739|XP_032289273.1|DVIR, LOC6622609|XP_032291371.1|DVIR	LOC108013201|XP_016934399.1|DSUZ
OG0002708	LOC6623578|XP_002046204.1|DVIR	LOC108010530|XP_016930896.2|DSUZ
OG0002709	LOC6635980|XP_002059409.1|DVIR, LOC116650853|XP_032291624.1|DVIR	LOC108009365|XP_036669547.1|DSUZ
OG0002710	LOC6635886|XP_002059411.1|DVIR, LOC116650883|XP_032291737.1|DVIR	LOC108009942|XP_016930176.1|DSUZ
OG0002711	LOC116650916|XP_032291959.1|DVIR, LOC6635885|XP_002059410.2|DVIR	LOC108008190|XP_016927470.1|DSUZ
OG0002712	LOC6626473|XP_015030010.1|DVIR	LOC108010047|XP_016930346.1|DSUZ
OG0002713	LOC6625183|XP_032291966.1|DVIR	LOC108019869|XP_016943415.1|DSUZ
OG0002714	LOC6627083|XP_002048787.3|DVIR	LOC108009437|XP_016929262.1|DSUZ
OG0002715	LOC6631705|XP_032295599.1|DVIR	LOC108005190|XP_016923863.1|DSUZ
OG0002716	LOC6635853|XP_032292106.1|DVIR	LOC108008971|XP_016928394.1|DSUZ
OG0002717	LOC6631242|XP_002053643.1|DVIR	LOC108007037|XP_036673466.1|DSUZ, LOC118877624|XP_036672975.1|DSUZ
OG0002718	LOC6623902|XP_002046864.2|DVIR	LOC108015652|XP_036672243.1|DSUZ
OG0002719	LOC6629673|XP_002053656.1|DVIR	LOC108006646|XP_036674667.1|DSUZ
OG0002720	LOC6624282|XP_002046933.3|DVIR	LOC108014461|XP_016936072.1|DSUZ
OG0002721	LOC6634257|XP_002057643.1|DVIR	LOC108017938|XP_016940653.1|DSUZ
OG0002722	LOC6635983|XP_002059301.1|DVIR	LOC108008709|XP_016928094.1|DSUZ
OG0002723	LOC6625042|XP_002048813.1|DVIR	LOC108009913|XP_016930126.1|DSUZ
OG0002724	LOC6630336|XP_002053011.1|DVIR	LOC108011471|XP_036674021.1|DSUZ
OG0002725	LOC6622854|XP_002047549.1|DVIR	LOC108010677|XP_016931070.1|DSUZ
OG0002726	LOC6624184|XP_002047426.1|DVIR	LOC108013102|XP_016934237.1|DSUZ
OG0002727	LOC6622691|XP_002047242.1|DVIR	LOC108007164|XP_016926271.2|DSUZ
OG0002728	LOC6625156|XP_002050617.2|DVIR	LOC108019792|XP_016943277.1|DSUZ
OG0002729	LOC6623602|XP_015031378.1|DVIR	LOC108007733|XP_036670475.1|DSUZ
OG0002730	LOC6624832|XP_032292847.1|DVIR	LOC108019835|XP_036670109.1|DSUZ
OG0002731	LOC6622810|XP_002046481.1|DVIR	LOC108013040|XP_016934137.1|DSUZ
OG0002732	LOC6626917|XP_002050971.1|DVIR	LOC108009104|XP_016928660.1|DSUZ
OG0002733	LOC6628364|XP_002052553.1|DVIR	LOC108010079|XP_016930384.1|DSUZ
OG0002734	LOC6625793|XP_032292636.1|DVIR	LOC108020674|XP_016944531.1|DSUZ
OG0002735	LOC6626998|XP_032292404.1|DVIR	LOC108009743|XP_016929819.1|DSUZ
OG0002736	LOC6626356|XP_015029564.1|DVIR	LOC108009750|XP_016929842.1|DSUZ
OG0002737	LOC6622704|XP_002047726.1|DVIR	LOC108013528|XP_016934914.1|DSUZ
OG0002738	LOC6636917|XP_002060373.1|DVIR	LOC108011863|XP_016932593.2|DSUZ
OG0002739	LOC6622761|XP_002048009.1|DVIR	LOC118877338|XP_036671588.1|DSUZ
OG0002740	LOC6622780|XP_015030543.1|DVIR	LOC118877337|XP_036671587.1|DSUZ
OG0002741	LOC6626820|XP_002050172.2|DVIR	LOC108009550|XP_016929485.1|DSUZ
OG0002742	LOC116649723|XP_032291832.1|DVIR, LOC6625018|XP_032288944.1|DVIR	LOC108010109|XP_016930419.1|DSUZ
OG0002743	LOC6624454|XP_002046626.1|DVIR	LOC108012612|XP_016933521.1|DSUZ
OG0002744	LOC6623930|XP_015031503.1|DVIR	LOC108013176|XP_016934363.1|DSUZ
OG0002745	LOC6622122|XP_002046554.1|DVIR	LOC108013326|XP_016934612.1|DSUZ
OG0002746	LOC6626536|XP_002050660.2|DVIR	LOC108009200|XP_016928847.1|DSUZ
OG0002747	LOC6630543|XP_015026933.1|DVIR	LOC108014862|XP_016936567.1|DSUZ
OG0002748	LOC6625319|XP_002050414.1|DVIR	LOC108010111|XP_016930420.1|DSUZ
OG0002749	LOC6625424|XP_032292005.1|DVIR	LOC108009626|XP_036669114.1|DSUZ
OG0002750	LOC6626681|XP_032292395.1|DVIR	LOC108009417|XP_016929233.1|DSUZ
OG0002751	LOC6626824|XP_015029215.1|DVIR	LOC108019859|XP_016943391.1|DSUZ
OG0002752	LOC6625709|XP_002050330.1|DVIR	LOC108009892|XP_016930100.1|DSUZ
OG0002753	LOC6636371|XP_032292061.1|DVIR	LOC108010204|XP_016930536.1|DSUZ
OG0002754	LOC6623627|XP_032290833.1|DVIR	LOC108013045|XP_016934144.2|DSUZ
OG0002755	LOC6626983|XP_032291767.1|DVIR	LOC108018045|XP_016940923.1|DSUZ
OG0002756	LOC6622643|XP_032291086.1|DVIR	LOC108005892|XP_016924770.1|DSUZ
OG0002757	LOC6623304|XP_015031281.1|DVIR	LOC108012860|XP_036671336.1|DSUZ
OG0002758	LOC6624814|XP_032291552.1|DVIR	LOC108009948|XP_016930183.1|DSUZ
OG0002759	LOC6635807|XP_015024248.1|DVIR	LOC108009499|XP_036669001.1|DSUZ
OG0002760	LOC6625268|XP_002050631.1|DVIR	LOC108009109|XP_016928668.1|DSUZ
OG0002761	LOC6626989|XP_015029270.1|DVIR	LOC108017877|XP_016940527.1|DSUZ
OG0002762	LOC6625078|XP_015029019.1|DVIR	LOC108018161|XP_036670085.1|DSUZ
OG0002763	LOC6623647|XP_002046793.1|DVIR	LOC108012869|XP_016933841.1|DSUZ
OG0002764	LOC6623468|XP_002046817.1|DVIR	LOC108020871|XP_036670605.1|DSUZ
OG0002765	LOC6626023|XP_032291572.1|DVIR	LOC108009522|XP_016929440.1|DSUZ
OG0002766	LOC6626024|XP_002050439.1|DVIR	LOC108009523|XP_016929442.1|DSUZ
OG0002767	LOC6625731|XP_002051052.2|DVIR	LOC108009370|XP_016929163.1|DSUZ
OG0002768	LOC6625305|XP_002049969.2|DVIR	LOC108017863|XP_016940509.1|DSUZ
OG0002769	LOC6635940|XP_002059292.1|DVIR	LOC108010082|XP_016930387.1|DSUZ
OG0002770	LOC6628480|XP_002052561.1|DVIR	LOC108021572|XP_016945843.1|DSUZ
OG0002771	LOC6623740|XP_032291359.1|DVIR	LOC108012254|XP_036670956.1|DSUZ
OG0002772	LOC6624125|XP_002047112.1|DVIR	LOC108013398|XP_016934740.1|DSUZ
OG0002773	LOC6625837|XP_002050496.1|DVIR	LOC108019923|XP_016943521.1|DSUZ
OG0002774	LOC6627037|XP_015030107.2|DVIR	LOC108008439|XP_016927777.1|DSUZ
OG0002775	LOC6622812|XP_032290641.1|DVIR	LOC108013545|XP_036671597.1|DSUZ
OG0002776	LOC6622701|XP_002047725.1|DVIR	LOC108013554|XP_016934955.1|DSUZ
OG0002777	LOC6623958|XP_002047022.1|DVIR	LOC108006682|XP_016925709.1|DSUZ
OG0002778	LOC6622143|XP_032290387.1|DVIR	LOC108006663|XP_016925690.2|DSUZ
OG0002779	LOC6624079|XP_015030843.1|DVIR	LOC108005909|XP_016924808.2|DSUZ
OG0002780	LOC6630701|XP_002054641.1|DVIR	LOC108017138|XP_016939605.2|DSUZ
OG0002781	LOC6626092|XP_002049401.1|DVIR	LOC108010176|XP_016930508.1|DSUZ
OG0002782	LOC6622702|XP_032290315.1|DVIR	LOC108010670|XP_016931060.2|DSUZ
OG0002783	LOC6623896|XP_002046832.2|DVIR	LOC108011865|XP_016932595.2|DSUZ
OG0002784	LOC6626038|XP_002050805.1|DVIR	LOC108009679|XP_016929704.1|DSUZ
OG0002785	LOC6624395|XP_002047462.2|DVIR	LOC108017608|XP_016940188.2|DSUZ
OG0002786	LOC6622116|XP_002046509.1|DVIR	LOC108005617|XP_036671148.1|DSUZ
OG0002787	LOC6624048|XP_002046857.1|DVIR	LOC108013427|XP_016934781.1|DSUZ
OG0002788	LOC6624013|XP_002046856.2|DVIR	LOC108013428|XP_016934782.1|DSUZ
OG0002789	LOC6623950|XP_002048288.1|DVIR	LOC108013303|XP_016934582.1|DSUZ
OG0002790	LOC6623377|XP_032291122.1|DVIR	LOC108014102|XP_016935616.2|DSUZ
OG0002791	LOC6624435|XP_002047585.1|DVIR	LOC108020734|XP_016944597.2|DSUZ
OG0002792	LOC6626191|XP_032292619.1|DVIR	LOC108018180|XP_016941169.1|DSUZ
OG0002793	LOC6622490|XP_002046992.1|DVIR	LOC108012973|XP_016934026.1|DSUZ
OG0002794	LOC6623944|XP_002047402.2|DVIR	LOC108011441|XP_016932061.2|DSUZ
OG0002795	LOC6623384|XP_002047312.1|DVIR	LOC108013396|XP_016934735.1|DSUZ
OG0002796	LOC6624661|XP_002047197.1|DVIR	LOC108011422|XP_016932036.1|DSUZ
OG0002797	LOC6623500|XP_002047803.1|DVIR	LOC108014090|XP_016935598.1|DSUZ
OG0002798	LOC6628664|XP_002051820.1|DVIR	LOC108020930|XP_016944844.1|DSUZ
OG0002799	LOC6623472|XP_002047782.2|DVIR	LOC108012877|XP_016933856.1|DSUZ
OG0002800	LOC6622922|XP_032291382.1|DVIR	LOC108005638|XP_036670461.1|DSUZ
OG0002801	LOC6625045|XP_015029596.1|DVIR	LOC108009484|XP_016929365.1|DSUZ
OG0002802	LOC6627090|XP_032291676.1|DVIR	LOC108009267|XP_016928960.1|DSUZ
OG0002803	LOC6627935|XP_002052660.1|DVIR	LOC108021219|XP_016945307.1|DSUZ
OG0002804	LOC6626413|XP_002050911.2|DVIR	LOC108010098|XP_016930408.1|DSUZ
OG0002805	LOC6626872|XP_002049616.2|DVIR	LOC108019664|XP_016943044.1|DSUZ
OG0002806	LOC6624423|XP_002047586.1|DVIR	LOC108020741|XP_016944605.1|DSUZ
OG0002807	LOC6626233|XP_002048857.1|DVIR	LOC108009196|XP_016928843.1|DSUZ
OG0002808	LOC6625334|XP_002050416.1|DVIR	LOC108009899|XP_016930110.1|DSUZ
OG0002809	LOC6623951|XP_002046914.1|DVIR	LOC108012704|XP_016933620.1|DSUZ
OG0002810	LOC6623206|XP_032291453.1|DVIR	LOC108012888|XP_016933876.1|DSUZ
OG0002811	LOC6624329|XP_002048507.1|DVIR	LOC108012362|XP_016933203.2|DSUZ
OG0002812	LOC6626302|XP_002048781.2|DVIR	LOC108009052|XP_016928545.1|DSUZ
OG0002813	LOC6627127|XP_032292683.1|DVIR	LOC108018022|XP_016940875.1|DSUZ
OG0002814	LOC6624754|XP_032291963.1|DVIR	LOC108009063|XP_016928561.1|DSUZ
OG0002815	LOC6636385|XP_002059801.1|DVIR	LOC108009922|XP_016930138.1|DSUZ
OG0002816	LOC6625205|XP_002050301.1|DVIR	LOC108019613|XP_016942982.1|DSUZ
OG0002817	LOC6625563|XP_002050042.1|DVIR	LOC108019965|XP_016943539.1|DSUZ
OG0002818	LOC6626359|XP_002050862.1|DVIR	LOC108009318|XP_016929075.1|DSUZ
OG0002819	LOC6622385|XP_032290347.1|DVIR	LOC108013085|XP_016934198.1|DSUZ
OG0002820	LOC6624431|XP_002046402.2|DVIR, LOC116650136|XP_032289344.1|DVIR	LOC108013448|XP_016934813.1|DSUZ
OG0002821	LOC6622859|XP_015031462.1|DVIR	LOC118877253|XP_036670855.1|DSUZ
OG0002822	LOC6626758|XP_002050709.1|DVIR	LOC108008345|XP_016927661.1|DSUZ
OG0002823	LOC6635921|XP_002059361.2|DVIR	LOC108009538|XP_016929467.1|DSUZ
OG0002824	LOC6635988|XP_002059306.1|DVIR	LOC108010226|XP_016930558.1|DSUZ
OG0002825	LOC6622435|XP_002047949.1|DVIR	LOC118877503|XP_036672427.1|DSUZ, LOC108007422|XP_016926566.2|DSUZ
OG0002826	LOC6625597|XP_002048835.1|DVIR	LOC108009674|XP_016929696.1|DSUZ
OG0002827	LOC6636253|XP_002059722.1|DVIR	LOC108020383|XP_016944129.1|DSUZ
OG0002828	LOC6625640|XP_032292353.1|DVIR	LOC108008132|XP_036669073.1|DSUZ
OG0002829	LOC6635946|XP_002059298.1|DVIR	LOC108010158|XP_016930484.1|DSUZ
OG0002830	LOC6626606|XP_032291979.1|DVIR	LOC108009353|XP_016929140.1|DSUZ
OG0002831	LOC6627605|XP_015028026.1|DVIR	LOC108021449|XP_036678681.1|DSUZ, LOC108012202|XP_036678680.1|DSUZ
OG0002832	LOC6633948|XP_032293760.1|DVIR	LOC108007877|XP_036671147.1|DSUZ
OG0002833	LOC6626646|XP_015030073.1|DVIR	LOC108009839|XP_016930016.1|DSUZ
OG0002834	LOC6626932|XP_015029713.1|DVIR	LOC108009471|XP_016929339.1|DSUZ
OG0002835	LOC6636499|XP_002059805.1|DVIR	LOC108009759|XP_016929872.1|DSUZ
OG0002836	LOC6636341|XP_032292013.1|DVIR	LOC108009506|XP_016929397.1|DSUZ
OG0002837	LOC6625350|XP_032292536.1|DVIR	LOC108017992|XP_036669897.1|DSUZ
OG0002838	LOC6626014|XP_002050238.1|DVIR	LOC108008323|XP_016927631.1|DSUZ
OG0002839	LOC6625318|XP_002050413.1|DVIR	LOC108009842|XP_016930023.1|DSUZ
OG0002840	LOC6633988|XP_002057852.1|DVIR	LOC108021193|XP_016945270.1|DSUZ
OG0002841	LOC6628262|XP_002052542.1|DVIR	LOC108004882|XP_016923458.1|DSUZ
OG0002842	LOC6634063|XP_002057865.1|DVIR	LOC108018270|XP_016941284.1|DSUZ
OG0002843	LOC6626981|XP_002048798.1|DVIR	LOC108009686|XP_016929718.1|DSUZ
OG0002844	LOC116649856|XP_032288960.1|DVIR, LOC6622536|XP_002048434.2|DVIR	LOC108005673|XP_016924484.2|DSUZ
OG0002845	LOC6628793|XP_002051936.2|DVIR	LOC108021014|XP_016944982.1|DSUZ
OG0002846	LOC6635882|XP_015024236.1|DVIR	LOC108009446|XP_016929288.1|DSUZ
OG0002847	LOC6628792|XP_002051935.1|DVIR	LOC108021012|XP_016944980.1|DSUZ
OG0002848	LOC6628645|XP_002052803.1|DVIR	LOC108021174|XP_016945245.1|DSUZ
OG0002849	LOC6628248|XP_002051459.1|DVIR	LOC108011909|XP_016932649.2|DSUZ
OG0002850	LOC6634315|XP_002057455.1|DVIR	LOC108021278|XP_016945409.1|DSUZ
OG0002851	LOC6627825|XP_002051138.3|DVIR	LOC108021282|XP_036668695.1|DSUZ
OG0002852	LOC6625392|XP_002050137.1|DVIR	LOC108010284|XP_016930642.1|DSUZ
OG0002853	LOC6634165|XP_002057532.1|DVIR	LOC108021430|XP_016945634.1|DSUZ
OG0002854	LOC6628786|XP_002051929.1|DVIR	LOC108020923|XP_016944835.1|DSUZ
OG0002855	LOC6627543|XP_015028459.1|DVIR	LOC108015252|XP_016937134.2|DSUZ
OG0002856	LOC6628076|XP_015028184.1|DVIR	LOC108019258|XP_016942549.1|DSUZ
OG0002857	LOC6628784|XP_002051067.2|DVIR	LOC108015473|XP_016937396.2|DSUZ
OG0002858	LOC6628099|XP_032294564.1|DVIR	LOC108016483|XP_016938638.1|DSUZ
OG0002859	LOC6629119|XP_002052111.1|DVIR	LOC108016573|XP_016938739.1|DSUZ
OG0002860	LOC6629024|XP_002051371.1|DVIR	LOC108017526|XP_016940091.1|DSUZ
OG0002861	LOC6628768|XP_015028498.1|DVIR	LOC108021279|XP_016945407.1|DSUZ
OG0002862	LOC6629067|XP_032293560.1|DVIR	LOC108021259|XP_016945371.1|DSUZ
OG0002863	LOC6628683|XP_002051875.1|DVIR	LOC108021506|XP_016945748.1|DSUZ
OG0002864	LOC6628682|XP_015028277.1|DVIR	LOC108021507|XP_016945749.1|DSUZ
OG0002865	LOC6625557|XP_002048893.1|DVIR	LOC108017802|XP_016940437.1|DSUZ
OG0002866	LOC6624386|XP_002046921.1|DVIR	LOC108012848|XP_016933802.1|DSUZ
OG0002867	LOC6634278|XP_002057695.3|DVIR	LOC108021728|XP_016946055.1|DSUZ
OG0002868	LOC116652164|XP_032296023.1|DVIR, LOC6628754|XP_032294403.1|DVIR	LOC108021146|XP_016945206.1|DSUZ
OG0002869	LOC6628753|XP_002052322.1|DVIR, LOC116652168|XP_032296042.1|DVIR	LOC108021470|XP_016945697.1|DSUZ
OG0002871	LOC6629154|XP_002052448.1|DVIR	LOC108007766|XP_016927014.1|DSUZ
OG0002872	LOC6628799|XP_032293671.1|DVIR	LOC108015667|XP_016937668.1|DSUZ
OG0002873	LOC6628323|XP_002051196.1|DVIR	LOC108008141|XP_016927423.1|DSUZ
OG0002874	LOC6628177|XP_002051447.1|DVIR	LOC108009756|XP_016929866.1|DSUZ
OG0002875	LOC6628731|XP_002051068.1|DVIR	LOC108009038|XP_016928512.1|DSUZ
OG0002876	LOC6635466|XP_002058974.1|DVIR	LOC108016873|XP_016939243.2|DSUZ, LOC108017727|XP_016940326.1|DSUZ
OG0002877	LOC6627588|XP_032294352.1|DVIR	LOC108013905|XP_016935402.1|DSUZ
OG0002878	LOC6629033|XP_015028545.1|DVIR	LOC108021308|XP_036675431.1|DSUZ
OG0002879	LOC6624098|XP_002046309.1|DVIR	LOC108020051|XP_016943637.1|DSUZ
OG0002880	LOC6635563|XP_002059037.1|DVIR	LOC108015368|XP_016937274.1|DSUZ
