Orthogroup	DVIR.longest_only	DERE.longest_only
OG0002159	LOC6626895|XP_002050817.1|DVIR	LOC6547903|XP_001976397.1|DERE
OG0002160	LOC6630552|XP_032295302.1|DVIR	LOC6553400|XP_001979269.3|DERE
OG0002161	LOC6631150|XP_002054253.1|DVIR	LOC6554071|XP_001979581.1|DERE
OG0002162	LOC6631254|XP_015027358.1|DVIR	LOC6552103|XP_015009956.1|DERE
OG0002163	LOC6633681|XP_002057286.2|DVIR, LOC6623976|XP_002047394.1|DVIR	LOC6550840|XP_026838584.1|DERE
OG0002164	LOC6632752|XP_002056475.1|DVIR	LOC6554670|XP_026831531.1|DERE
OG0002165	LOC6630211|XP_002053714.1|DVIR	LOC6549574|XP_026836335.1|DERE
OG0002166	LOC6627363|XP_002051670.1|DVIR	LOC6541789|XP_001969694.1|DERE
OG0002167	LOC6635352|XP_002058898.1|DVIR	LOC6547102|XP_001974782.1|DERE
OG0002168	LOC116651107|XP_032292837.1|DVIR, LOC6626797|XP_002049948.2|DVIR	LOC6548013|XP_026836903.1|DERE
OG0002169	LOC6622909|XP_002047074.1|DVIR	LOC6543970|XP_001972220.1|DERE
OG0002170	LOC6636192|XP_002059738.1|DVIR	LOC6555870|XP_026839059.1|DERE
OG0002171	LOC6631188|XP_002054833.1|DVIR	LOC26526507|XP_026831785.1|DERE
OG0002172	LOC6630961|XP_002054738.1|DVIR	LOC6554619|XP_001982177.1|DERE
OG0002173	LOC6629109|XP_002052603.1|DVIR	LOC6543051|XP_001969904.1|DERE
OG0002174	LOC6630756|XP_002054495.1|DVIR	LOC6552138|XP_001979931.1|DERE
OG0002175	LOC6630755|XP_002054494.1|DVIR	LOC6552633|XP_001979930.1|DERE
OG0002176	LOC6631181|XP_002053236.1|DVIR	LOC6553900|XP_001979573.1|DERE
OG0002177	LOC6630372|XP_002054347.1|DVIR	LOC6552656|XP_001979855.1|DERE
OG0002178	LOC6630849|XP_015027057.1|DVIR	LOC6554807|XP_001981585.1|DERE
OG0002179	LOC6630295|XP_002052947.2|DVIR	LOC6555481|XP_015009274.2|DERE
OG0002180	LOC6632798|XP_002056114.3|DVIR	LOC6555326|XP_001981213.2|DERE
OG0002181	LOC6632209|XP_002055523.1|DVIR	LOC6549795|XP_001977318.1|DERE
OG0002182	LOC6634890|XP_015024853.1|DVIR	LOC6553577|XP_015009618.2|DERE
OG0002183	LOC6635358|XP_002058904.1|DVIR	LOC6547203|XP_001974789.1|DERE
OG0002184	LOC6630008|XP_002054770.1|DVIR	LOC6552608|XP_001979888.1|DERE
OG0002185	LOC6633080|XP_002055958.2|DVIR	LOC6553094|XP_026833944.1|DERE
OG0002186	LOC6627578|XP_002051391.1|DVIR	LOC6543493|XP_001969511.1|DERE
OG0002187	LOC6635187|XP_002058386.1|DVIR	LOC6555168|XP_001982266.1|DERE
OG0002188	LOC6625790|XP_032292638.1|DVIR	LOC6548119|XP_001976533.1|DERE
OG0002189	LOC26531700|XP_015027924.1|DVIR	LOC26526499|XP_015014290.1|DERE
OG0002190	LOC6630253|XP_002053767.1|DVIR	LOC6555203|XP_001982071.1|DERE
OG0002191	LOC6622313|XP_002048080.1|DVIR	LOC6546301|XP_026833000.1|DERE
OG0002192	LOC6624612|XP_002048264.1|DVIR	LOC6546319|XP_001972827.1|DERE
OG0002193	LOC6631138|XP_002053034.1|DVIR	LOC6552034|XP_001980679.1|DERE
OG0002194	LOC6632310|XP_002055999.1|DVIR	LOC6554357|XP_001981532.1|DERE
OG0002195	LOC6634854|XP_002058644.1|DVIR	LOC6554348|XP_001982046.1|DERE
OG0002196	LOC6629731|XP_002053607.1|DVIR	LOC6551765|XP_001980649.1|DERE
OG0002197	LOC6622573|XP_002046440.3|DVIR, LOC116650597|XP_032290572.1|DVIR	LOC6544639|XP_001970974.2|DERE
OG0002198	LOC6632743|XP_032289508.1|DVIR	LOC6553605|XP_026839437.1|DERE
OG0002199	LOC6631217|XP_002053960.1|DVIR	LOC6552924|XP_001980997.1|DERE
OG0002200	LOC6629698|XP_002052956.1|DVIR	LOC6551457|XP_001977248.1|DERE
OG0002202	LOC6634848|XP_032295190.1|DVIR	LOC6553393|XP_026832119.1|DERE
OG0002203	LOC6630351|XP_032295456.1|DVIR	LOC6552139|XP_001979932.3|DERE
OG0002204	LOC6631146|XP_002054249.1|DVIR	LOC6555448|XP_001981892.1|DERE
OG0002205	LOC6632422|XP_002056094.1|DVIR	LOC6553203|XP_001980296.1|DERE
OG0002206	LOC6632381|XP_032289422.1|DVIR	LOC6554915|XP_001982237.1|DERE
OG0002207	LOC6634938|XP_002058708.2|DVIR	LOC6555453|XP_001981453.3|DERE
OG0002208	LOC6634934|XP_002058704.1|DVIR	LOC6555455|XP_001981455.1|DERE
OG0002209	LOC6633415|XP_002056814.1|DVIR	LOC6551540|XP_001978452.1|DERE
OG0002210	LOC6630804|XP_015026964.1|DVIR	LOC6552712|XP_026831603.1|DERE
OG0002211	LOC6632236|XP_002056085.1|DVIR	LOC6552747|XP_026839373.1|DERE
OG0002212	LOC6632549|XP_002055828.1|DVIR	LOC6554067|XP_001979577.1|DERE
OG0002213	LOC6629314|XP_002053533.1|DVIR	LOC6553183|XP_001979102.1|DERE
OG0002214	LOC6630950|XP_002053940.3|DVIR	LOC6552940|XP_001981017.3|DERE
OG0002215	LOC6630827|XP_032296148.1|DVIR	LOC6552819|XP_026831444.1|DERE
OG0002216	LOC6626204|XP_002049790.1|DVIR	LOC6554599|XP_001981334.1|DERE
OG0002217	LOC6630403|XP_002054268.1|DVIR	LOC6552769|XP_001979954.1|DERE
OG0002218	LOC6633846|XP_002057198.1|DVIR	LOC6550825|XP_001978083.1|DERE
OG0002219	LOC6633129|XP_002056072.2|DVIR	LOC6553475|XP_026831678.1|DERE
OG0002220	LOC6633128|XP_002056071.2|DVIR	LOC6553474|XP_001980268.2|DERE
OG0002221	LOC6623193|XP_032291353.1|DVIR	LOC6545830|XP_026833942.1|DERE
OG0002222	LOC6626423|XP_002050367.1|DVIR	LOC6548260|XP_001976625.2|DERE
OG0002223	LOC6636319|XP_032292053.1|DVIR	LOC6548683|XP_026836616.1|DERE
OG0002224	LOC6626188|XP_032292180.1|DVIR	LOC6541082|XP_026834935.1|DERE
OG0002225	LOC6623942|XP_032290647.1|DVIR	LOC6544055|XP_026833391.1|DERE
OG0002226	LOC6626479|XP_002050464.1|DVIR	LOC6541471|XP_001970746.1|DERE
OG0002227	LOC6625061|XP_032291796.1|DVIR	LOC6542537|XP_026834120.1|DERE
OG0002228	LOC6627283|XP_002049625.1|DVIR	LOC6541455|XP_001970492.1|DERE
OG0002229	LOC6626985|XP_015029593.1|DVIR	LOC6548569|XP_001976641.2|DERE
OG0002230	LOC6636411|XP_015023923.1|DVIR, LOC116649746|XP_032292217.1|DVIR	LOC6546667|XP_001975860.1|DERE
OG0002231	LOC6624866|XP_002048885.1|DVIR	LOC6542927|XP_001970649.1|DERE
OG0002232	LOC6626278|XP_002050165.1|DVIR	LOC6547660|XP_001974987.1|DERE
OG0002233	LOC6624109|XP_002047132.2|DVIR	LOC6545012|XP_001972539.2|DERE
OG0002235	LOC6625800|XP_032291862.1|DVIR	LOC6548470|XP_026836561.1|DERE
OG0002236	LOC6625978|XP_002049993.1|DVIR	LOC6548056|XP_001976517.2|DERE
OG0002237	LOC6635397|XP_002058840.1|DVIR	LOC6548400|XP_026836443.1|DERE
OG0002238	LOC6625720|XP_015030021.1|DVIR	LOC6541031|XP_015014715.1|DERE
OG0002239	LOC6626218|XP_002050746.1|DVIR	LOC6546726|XP_001975879.1|DERE
OG0002240	LOC6625868|XP_002050789.1|DVIR	LOC6548078|XP_001975170.1|DERE
OG0002241	LOC6622463|XP_032291045.1|DVIR	LOC6545820|XP_001972173.2|DERE
OG0002242	LOC6624361|XP_032290406.1|DVIR	LOC6545674|XP_001971656.1|DERE
OG0002243	LOC6630396|XP_002054004.1|DVIR	LOC6553722|XP_001979433.1|DERE
OG0002244	LOC6623800|XP_002047364.1|DVIR	LOC6544035|XP_001972338.1|DERE
OG0002245	LOC6623941|XP_002048294.1|DVIR	LOC6543945|XP_001971402.3|DERE
OG0002246	LOC6625722|XP_032291755.1|DVIR	LOC6543118|XP_026835007.1|DERE
OG0002247	LOC116651108|XP_032292838.1|DVIR, LOC26530812|XP_015030250.2|DVIR	LOC26527057|XP_015012905.1|DERE
OG0002248	LOC6624262|XP_002046345.1|DVIR	LOC6543887|XP_026833911.1|DERE
OG0002249	LOC6624459|XP_002046587.1|DVIR	LOC26527080|XP_015014393.1|DERE
OG0002250	LOC6635890|XP_032291823.1|DVIR	LOC6547824|XP_001974972.1|DERE
OG0002251	LOC6635893|XP_032291831.1|DVIR	LOC6547822|XP_026836725.1|DERE
OG0002252	LOC6635816|XP_002059439.2|DVIR	LOC6547635|XP_026836719.1|DERE
OG0002253	LOC26531451|XP_032291885.1|DVIR, LOC116650363|XP_032289761.1|DVIR	LOC26526461|XP_015012805.1|DERE
OG0002254	LOC6631021|XP_002053826.1|DVIR	LOC6554486|XP_001981931.1|DERE
OG0002255	LOC6634678|XP_002057994.1|DVIR	LOC6550392|XP_001977774.1|DERE
OG0002256	LOC6626553|XP_032292560.1|DVIR	LOC6547554|XP_026836187.1|DERE
OG0002257	LOC6636401|XP_032292991.1|DVIR, LOC116649742|XP_032292211.1|DVIR	LOC6547278|XP_026837132.1|DERE
OG0002258	LOC6623085|XP_002046860.1|DVIR	LOC6544800|XP_001971519.1|DERE
OG0002259	LOC6636518|XP_002060008.1|DVIR	LOC6550691|XP_026837358.1|DERE
OG0002260	LOC6623074|XP_002048501.1|DVIR	LOC6545489|XP_026832831.1|DERE
OG0002261	LOC6622893|XP_002047551.1|DVIR	LOC6545523|XP_001973364.1|DERE
OG0002262	LOC6625927|XP_002049297.2|DVIR	LOC6542982|XP_026835098.1|DERE
OG0002263	LOC6624228|XP_002046537.1|DVIR	LOC6544894|XP_001973182.1|DERE
OG0002264	LOC6626422|XP_032292315.1|DVIR	LOC6548639|XP_001976627.1|DERE
OG0002265	LOC6624019|XP_002046274.3|DVIR	LOC6543584|XP_026832678.1|DERE
OG0002266	LOC6622661|XP_002048145.1|DVIR	LOC6545781|XP_001973417.2|DERE
OG0002267	LOC6623557|XP_002046799.1|DVIR	LOC6545154|XP_026833194.1|DERE
OG0002268	LOC6624415|XP_002047167.2|DVIR	LOC6543620|XP_001973606.1|DERE
OG0002269	LOC6635935|XP_002059374.2|DVIR	LOC6549006|XP_001975470.1|DERE
OG0002270	LOC6624983|XP_002050663.1|DVIR	LOC6548773|XP_026836209.1|DERE
OG0002271	LOC6624113|XP_032291245.1|DVIR	LOC6544975|XP_026833188.1|DERE
OG0002272	LOC6622054|XP_002046380.1|DVIR	LOC6545965|XP_001971179.1|DERE
OG0002273	LOC6624476|XP_032289890.1|DVIR	LOC6543796|XP_026832294.1|DERE
OG0002274	LOC6624237|XP_032290937.1|DVIR	LOC6543690|XP_026833912.1|DERE
OG0002275	LOC6624314|XP_002046608.1|DVIR	LOC6543668|XP_001972966.1|DERE
OG0002276	LOC6622911|XP_032290373.1|DVIR	LOC6545670|XP_015013553.1|DERE
OG0002277	LOC6622850|XP_002046490.1|DVIR	LOC6545915|XP_001971139.1|DERE
OG0002278	LOC6623905|XP_002047374.1|DVIR	LOC6544336|XP_026832586.1|DERE
OG0002279	LOC6622863|XP_002047729.1|DVIR	LOC6545586|XP_026832628.1|DERE
OG0002280	LOC6622432|XP_032291143.1|DVIR	LOC6544150|XP_015013065.1|DERE
OG0002281	LOC6622656|XP_002047021.1|DVIR	LOC6544014|XP_001973014.1|DERE
OG0002282	LOC6622238|XP_002046364.1|DVIR	LOC26526608|XP_015014312.1|DERE
OG0002283	LOC6636324|XP_002059884.2|DVIR	LOC6547804|XP_001976421.1|DERE
OG0002284	LOC6626310|XP_002050389.1|DVIR	LOC6543327|XP_001970523.1|DERE
OG0002285	LOC6636011|XP_002059511.1|DVIR	LOC6551713|XP_001978520.1|DERE
OG0002286	LOC6626596|XP_002049032.2|DVIR	LOC6547319|XP_001976343.2|DERE
OG0002287	LOC6624984|XP_032291922.1|DVIR	LOC6548772|XP_026836429.1|DERE
OG0002288	LOC6624139|XP_002047865.2|DVIR	LOC6544976|XP_026832209.1|DERE
OG0002289	LOC6623221|XP_002046743.2|DVIR, LOC6623251|XP_002046745.1|DVIR	LOC6545868|XP_001971637.1|DERE
OG0002290	LOC6628971|XP_002051363.1|DVIR	LOC6541736|XP_026834749.1|DERE
OG0002291	LOC6635939|XP_032291551.1|DVIR	LOC6541574|XP_026834469.1|DERE
OG0002292	LOC6635956|XP_032292235.1|DVIR	LOC6542124|XP_026834964.1|DERE
OG0002293	LOC6626122|XP_002050029.2|DVIR	LOC6543328|XP_001970842.3|DERE
OG0002294	LOC6632783|XP_002055865.1|DVIR	LOC6552903|XP_001980986.1|DERE
OG0002295	LOC6627602|XP_015028027.2|DVIR	LOC6541416|XP_026835233.1|DERE
OG0002296	LOC6633964|XP_002057766.2|DVIR	LOC6541399|XP_026834512.1|DERE
OG0002297	LOC6630203|XP_002053706.1|DVIR	LOC6553111|XP_001980017.3|DERE
OG0002298	LOC6625548|XP_002049983.1|DVIR	LOC6548111|XP_026836377.1|DERE
OG0002299	LOC6635913|XP_002059291.1|DVIR	LOC6547281|XP_001976148.1|DERE
OG0002300	LOC6627945|XP_032293516.1|DVIR	LOC6543215|XP_001968829.2|DERE
OG0002301	LOC6628213|XP_032293508.1|DVIR	LOC6548792|XP_015012013.1|DERE
OG0002302	LOC6629194|XP_032293634.1|DVIR	LOC6548876|XP_001973972.2|DERE
OG0002303	LOC6636013|XP_002059513.1|DVIR	LOC6555543|XP_001982412.1|DERE
OG0002304	LOC6628577|XP_002051511.1|DVIR	LOC6541973|XP_026834909.1|DERE
OG0002305	LOC6624224|XP_002047607.1|DVIR	LOC6545929|XP_001973481.1|DERE
OG0002306	LOC6634379|XP_002057573.3|DVIR	LOC6542204|XP_001969203.1|DERE
OG0002307	LOC6628443|XP_002052228.2|DVIR	LOC6542304|XP_026835130.1|DERE
OG0002308	LOC6634031|XP_002057768.1|DVIR	LOC6541344|XP_001969318.1|DERE
OG0002309	LOC6628100|XP_002052424.1|DVIR	LOC6540623|XP_026835562.1|DERE, LOC113564224|XP_026835610.1|DERE
OG0002310	LOC6628028|XP_032293906.1|DVIR	LOC6548796|XP_026836918.1|DERE
OG0002311	LOC6628327|XP_015028059.1|DVIR	LOC6548941|XP_026836853.1|DERE
OG0002312	LOC6634330|XP_002057683.1|DVIR	LOC6542302|XP_026835107.1|DERE
OG0002313	LOC6626623|XP_002049699.2|DVIR	LOC6549396|XP_001975614.2|DERE
OG0002314	LOC6626806|XP_002050923.1|DVIR	LOC6542649|XP_001970443.1|DERE
OG0002315	LOC6624831|XP_032292938.1|DVIR	LOC6546928|XP_001975999.1|DERE
OG0002316	LOC6627974|XP_032294633.1|DVIR	LOC6542702|XP_001969880.1|DERE
OG0002317	LOC6622655|XP_015031427.1|DVIR	LOC6545950|XP_001972797.2|DERE
OG0002318	LOC6628661|XP_002051817.1|DVIR	LOC6549229|XP_001974354.1|DERE
OG0002319	LOC6634362|XP_002057703.1|DVIR	LOC6542647|XP_001969664.1|DERE
OG0002320	LOC6626277|XP_002050164.1|DVIR	LOC6547659|XP_001974986.1|DERE
OG0002321	LOC6625950|XP_032292975.1|DVIR	LOC6546881|XP_001975964.2|DERE
OG0002322	LOC6634055|XP_032293582.1|DVIR	LOC6548898|XP_001974037.1|DERE
OG0002323	LOC6635638|XP_002059243.1|DVIR	LOC6548788|XP_026836422.1|DERE
OG0002324	LOC6622062|XP_002047554.2|DVIR	LOC6545526|XP_015012977.1|DERE
OG0002325	LOC6623601|XP_002047799.2|DVIR	LOC6544007|XP_026833175.1|DERE
OG0002326	LOC6623534|XP_015031376.1|DVIR	LOC6544008|XP_026832990.1|DERE
OG0002328	LOC6628299|XP_002051184.1|DVIR	LOC6548944|XP_015011971.1|DERE
OG0002329	LOC6628256|XP_002052935.1|DVIR	LOC6543188|XP_001968250.1|DERE
OG0002330	LOC116649761|XP_032294345.1|DVIR	LOC6542510|XP_001968252.1|DERE
OG0002331	LOC6631879|XP_002054972.1|DVIR	LOC6550266|XP_001977717.1|DERE
OG0002332	LOC6622348|XP_002047742.1|DVIR	LOC6546366|XP_001971327.1|DERE
OG0002333	LOC6627257|XP_032291711.1|DVIR	LOC6548435|XP_026835749.1|DERE
OG0002334	LOC6628590|XP_002051483.2|DVIR	LOC6542912|XP_001968848.1|DERE
OG0002335	LOC6627145|XP_002048957.2|DVIR	LOC6540767|XP_001970392.2|DERE
OG0002336	LOC6623037|XP_032291128.1|DVIR	LOC6545356|XP_001973296.1|DERE
OG0002337	LOC6636462|XP_032291653.1|DVIR, LOC116650814|XP_032291460.1|DVIR	LOC6543345|XP_001969185.2|DERE
OG0002338	LOC6628626|XP_015028494.1|DVIR	LOC6542795|XP_026834640.1|DERE, LOC6541902|XP_026834641.1|DERE
OG0002339	LOC6628249|XP_015028561.1|DVIR	LOC6543045|XP_001968527.2|DERE
OG0002340	LOC6627551|XP_002052286.2|DVIR	LOC6541527|XP_001969794.2|DERE
OG0002341	LOC6625590|XP_002051040.2|DVIR	LOC6542838|XP_001969107.1|DERE
OG0002342	LOC6627616|XP_015028794.1|DVIR	LOC6540634|XP_015015105.1|DERE
OG0002343	LOC6628673|XP_002051847.2|DVIR	LOC6540689|XP_001968754.3|DERE
OG0002344	LOC6629054|XP_015028433.1|DVIR	LOC6543275|XP_026838604.1|DERE
OG0002345	LOC6636329|XP_002059928.3|DVIR	LOC6541714|XP_001970552.1|DERE
OG0002346	LOC6627295|XP_032293971.1|DVIR	LOC6542081|XP_001970102.1|DERE
OG0002347	LOC6626765|XP_002050919.1|DVIR	LOC6546893|XP_001975974.1|DERE
OG0002348	LOC6627562|XP_002052646.1|DVIR	LOC6543451|XP_001970277.1|DERE
OG0002349	LOC26531264|XP_015024380.1|DVIR	LOC26526305|XP_015015486.2|DERE
OG0002350	LOC6636328|XP_002059927.1|DVIR	LOC6542597|XP_001970553.1|DERE
OG0002351	LOC6625636|XP_002050761.1|DVIR	LOC6546813|XP_001975923.1|DERE
OG0002352	LOC6626008|XP_032291567.1|DVIR	LOC6546624|XP_001975840.1|DERE
OG0002353	LOC6627490|XP_002051295.2|DVIR	LOC6541615|XP_001970933.1|DERE
OG0002354	LOC6633987|XP_002057851.2|DVIR	LOC6542490|XP_001969251.1|DERE
OG0002355	LOC6627306|XP_015028042.1|DVIR	LOC6548606|XP_026838666.1|DERE
OG0002356	LOC6627693|XP_002052253.1|DVIR	LOC6547676|XP_001976224.1|DERE
OG0002357	LOC6630941|XP_032296187.1|DVIR	LOC6552858|XP_001979943.1|DERE
OG0002358	LOC6627420|XP_002052405.1|DVIR	LOC6542713|XP_001969421.1|DERE
OG0002359	LOC6631726|XP_002055573.1|DVIR	LOC6550879|XP_001976819.2|DERE
OG0002360	LOC6628896|XP_002052193.1|DVIR	LOC6546916|XP_001974119.1|DERE
OG0002361	LOC6624508|XP_002048478.1|DVIR	LOC6545763|XP_001973407.1|DERE
OG0002362	LOC6635621|XP_015024489.1|DVIR	LOC6541819|XP_015014831.1|DERE
OG0002363	LOC6628624|XP_002052580.1|DVIR	LOC6542663|XP_001970133.1|DERE
OG0002364	LOC6628622|XP_032294212.1|DVIR	LOC6542564|XP_026834141.1|DERE
OG0002365	LOC6628634|XP_032294273.1|DVIR	LOC6543435|XP_001970137.1|DERE
OG0002366	LOC6635663|XP_032294711.1|DVIR	LOC6540799|XP_026834658.1|DERE, LOC113564229|XP_026835615.1|DERE
OG0002367	LOC6628503|XP_002051838.1|DVIR	LOC6541375|XP_001968359.1|DERE
OG0002368	LOC6628239|XP_002051450.1|DVIR	LOC6543433|XP_001969505.1|DERE
OG0002369	LOC6636135|XP_002059529.1|DVIR	LOC6550454|XP_001977831.1|DERE
OG0002370	LOC6634025|XP_002057489.1|DVIR	LOC6540903|XP_001969550.2|DERE
OG0002371	LOC6634024|XP_002057488.1|DVIR	LOC6540913|XP_001969553.1|DERE
OG0002372	LOC6635660|XP_002059128.2|DVIR	LOC6541979|XP_001968648.2|DERE
OG0002373	LOC6628446|XP_002051649.1|DVIR	LOC6547231|XP_026835758.1|DERE
OG0002374	LOC6631124|XP_002054244.1|DVIR	LOC6554269|XP_015008964.1|DERE
OG0002375	LOC6633148|XP_002056599.1|DVIR	LOC6553434|XP_001979240.2|DERE
OG0002376	LOC6627540|XP_032294496.1|DVIR	LOC6542481|XP_026835490.1|DERE
OG0002377	LOC6631052|XP_002054637.1|DVIR	LOC6552404|XP_001978930.1|DERE
OG0002378	LOC116650461|XP_032290008.1|DVIR, LOC116650464|XP_032290020.1|DVIR, LOC116650468|XP_032290027.1|DVIR, LOC6622586|XP_002048442.1|DVIR	LOC6545022|XP_001972612.1|DERE
OG0002379	LOC6627843|XP_002051733.1|DVIR, LOC6627700|XP_002052260.2|DVIR	LOC6547577|XP_001976216.1|DERE
OG0002380	LOC6634815|XP_002058141.1|DVIR	LOC6551334|XP_015011358.1|DERE
OG0002381	LOC6626323|XP_002050700.1|DVIR	LOC6549596|XP_001975664.1|DERE
OG0002382	LOC6633950|XP_002057837.1|DVIR, LOC6632063|XP_032296162.1|DVIR	LOC6549685|XP_026837436.1|DERE
OG0002383	LOC6636856|XP_002060286.1|DVIR	LOC6545853|XP_026833559.1|DERE
OG0002384	LOC6633324|XP_002057158.2|DVIR	LOC6555622|XP_026837410.1|DERE
OG0002385	LOC6636210|XP_002059700.2|DVIR	LOC6555812|XP_026839219.1|DERE
OG0002386	LOC6632505|XP_032289573.1|DVIR	LOC6553937|XP_026839885.1|DERE
OG0002387	LOC6630311|XP_015027526.1|DVIR	LOC6554612|XP_026836547.1|DERE
OG0002388	LOC6630274|XP_002053703.2|DVIR	LOC6553114|XP_015010174.1|DERE
OG0002389	LOC6631024|XP_002053829.1|DVIR	LOC6554240|XP_001982149.1|DERE
OG0002390	LOC6627780|XP_002052019.1|DVIR	LOC6542093|XP_001969934.1|DERE
OG0002391	LOC6626101|XP_002049518.1|DVIR	LOC6548139|XP_001975231.1|DERE
OG0002392	LOC6636559|XP_002060063.1|DVIR	LOC6544267|XP_015013840.1|DERE
OG0002393	LOC6623907|XP_002046260.1|DVIR	LOC6544230|XP_001973046.2|DERE
OG0002394	LOC6632749|XP_002056472.1|DVIR	LOC6554671|XP_015009264.1|DERE
OG0002395	LOC6630326|XP_032291226.1|DVIR	LOC6551900|XP_001980615.1|DERE
OG0002396	LOC6636466|XP_002059915.2|DVIR	LOC6546768|XP_015011690.1|DERE
OG0002397	LOC6626274|XP_002050040.1|DVIR	LOC6541662|XP_001970817.2|DERE
OG0002398	LOC6636035|XP_002059640.2|DVIR	LOC6549892|XP_001977369.1|DERE
OG0002399	LOC6624954|XP_002049178.2|DVIR	LOC6542773|XP_001970784.2|DERE
OG0002400	LOC6625514|XP_002050096.2|DVIR	LOC6548187|XP_001975209.2|DERE
OG0002401	LOC6636255|XP_002059724.1|DVIR	LOC6555874|XP_026838994.1|DERE
OG0002402	LOC6630328|XP_015027203.1|DVIR	LOC6553260|XP_015009841.1|DERE
OG0002403	LOC6630327|XP_015027204.1|DVIR	LOC6553261|XP_001980151.1|DERE
OG0002404	LOC6630615|XP_002053744.1|DVIR	LOC6552015|XP_001978780.1|DERE
OG0002405	LOC6633048|XP_002056756.2|DVIR	LOC6552398|XP_001978924.1|DERE
OG0002406	LOC6623969|XP_002046248.1|DVIR	LOC6545268|XP_001973266.1|DERE
OG0002407	LOC6629462|XP_002053879.2|DVIR	LOC6554296|XP_026833636.1|DERE
OG0002408	LOC6630673|XP_002054631.1|DVIR	LOC6552206|XP_001978936.1|DERE
OG0002409	LOC116650712|XP_032291061.1|DVIR, LOC6623854|XP_032294446.1|DVIR	LOC6545875|XP_026833674.1|DERE
OG0002410	LOC6632449|XP_002056512.2|DVIR	LOC6554101|XP_026839706.1|DERE
OG0002411	LOC6632463|XP_002056309.1|DVIR	LOC6552462|XP_001980880.1|DERE
OG0002412	LOC26530873|XP_015027833.1|DVIR	LOC26526330|XP_015015490.1|DERE
OG0002413	LOC6625705|XP_002050326.1|DVIR, LOC6633768|XP_002056954.1|DVIR	LOC6551529|XP_026837950.1|DERE
OG0002414	LOC6622759|XP_002047041.1|DVIR	LOC6545581|XP_001971115.1|DERE
OG0002415	LOC6632358|XP_032289806.1|DVIR	LOC6553795|XP_015010086.1|DERE
OG0002416	LOC6636239|XP_002059753.1|DVIR	LOC6555817|XP_026839129.1|DERE
OG0002417	LOC6635656|XP_002059124.1|DVIR	LOC6542741|XP_001968127.1|DERE
OG0002418	LOC6629306|XP_032288767.1|DVIR	LOC26527103|XP_026839306.1|DERE
OG0002419	LOC6633619|XP_002057188.1|DVIR	LOC6551006|XP_001976874.1|DERE
OG0002420	LOC6622241|XP_015031089.1|DVIR	LOC6546047|XP_026833759.1|DERE
OG0002421	LOC6629337|XP_002053314.2|DVIR	LOC6554833|XP_001981989.1|DERE
OG0002422	LOC6632861|XP_002056672.1|DVIR	LOC6553461|XP_001979258.1|DERE
OG0002423	LOC6622865|XP_002048538.1|DVIR	LOC6543852|XP_001972353.2|DERE
OG0002424	LOC6636181|XP_002059671.1|DVIR	LOC6555878|XP_001982755.1|DERE
OG0002425	LOC6631771|XP_002055179.1|DVIR	LOC6550662|XP_001978070.1|DERE
OG0002426	LOC6623510|XP_032291053.1|DVIR	LOC6545122|XP_001971068.1|DERE
OG0002427	LOC6636219|XP_002059720.1|DVIR	LOC6555873|XP_001982750.1|DERE
OG0002428	LOC6634778|XP_032296433.1|DVIR	LOC6550421|XP_001977806.2|DERE
OG0002429	LOC6623218|XP_032290786.1|DVIR	LOC6546285|XP_015013471.1|DERE
OG0002430	LOC6625421|XP_032292787.1|DVIR	LOC6543222|XP_001970642.1|DERE
OG0002431	LOC6627097|XP_002049941.1|DVIR	LOC6547652|XP_001974810.1|DERE
OG0002432	LOC6634634|XP_002058033.3|DVIR	LOC6551281|XP_001976900.2|DERE
OG0002433	LOC6634879|XP_032289358.1|DVIR	LOC6553895|XP_001979568.1|DERE
OG0002434	LOC6635252|XP_002058760.3|DVIR, LOC116652372|XP_032296714.1|DVIR	LOC6552125|XP_001980786.1|DERE
OG0002435	LOC6636008|XP_032296080.1|DVIR	LOC6551388|XP_026838540.1|DERE
OG0002436	LOC6624962|XP_002049323.2|DVIR	LOC6549514|XP_001975696.1|DERE
OG0002437	LOC6626920|XP_032292897.1|DVIR	LOC6549509|XP_001975731.3|DERE
OG0002438	LOC6631555|XP_032295851.1|DVIR	LOC6555719|XP_015008744.1|DERE
OG0002439	LOC6628179|XP_002051449.1|DVIR	LOC6543519|XP_026834752.1|DERE
OG0002440	LOC6624642|XP_002048396.2|DVIR	LOC6546357|XP_001972889.1|DERE
OG0002441	LOC6625414|XP_002049291.2|DVIR	LOC6541189|XP_026834348.1|DERE
OG0002442	LOC6627246|XP_002049167.1|DVIR	LOC6546742|XP_001974535.2|DERE
OG0002443	LOC6626684|XP_032292742.1|DVIR	LOC6547211|XP_015012542.1|DERE
OG0002444	LOC6627272|XP_002049914.1|DVIR	LOC6548327|XP_026835849.1|DERE
OG0002445	LOC6625142|XP_002049551.1|DVIR	LOC6549156|XP_001975716.1|DERE
OG0002446	LOC6625012|XP_002049762.1|DVIR	LOC6549074|XP_001975593.1|DERE
OG0002447	LOC6622696|XP_002048457.2|DVIR	LOC6545381|XP_001972588.2|DERE
OG0002448	LOC6626251|XP_002048935.1|DVIR	LOC6548185|XP_001975094.1|DERE
OG0002449	LOC6625377|XP_002048993.3|DVIR, LOC6625375|XP_032293333.1|DVIR	LOC6548340|XP_001975296.1|DERE
