Orthogroup	DVIR.longest_only	DSUB.longest_only
OG0000706	LOC6633548|XP_032296218.1|DVIR	LOC117903405|XP_034671292.1|DSUB
OG0000707	LOC6631487|XP_002055432.2|DVIR	LOC117895378|XP_034658892.1|DSUB
OG0000708	LOC6634402|XP_032289295.1|DVIR	LOC117903337|XP_034671178.1|DSUB
OG0000708	LOC116652285|XP_032296482.1|DVIR, LOC6634795|XP_032296417.1|DVIR	LOC117892901|XP_034655096.1|DSUB
OG0000709	LOC6629487|XP_032295630.1|DVIR	LOC117898286|XP_034663433.1|DSUB
OG0000709	LOC6631800|XP_015026515.2|DVIR	LOC117903543|XP_034671624.1|DSUB
OG0000710	LOC6632532|XP_002056430.1|DVIR	LOC117896156|XP_034660126.1|DSUB
OG0000710	LOC6624812|XP_002050608.1|DVIR	LOC117890590|XP_034651417.1|DSUB
OG0000711	LOC6623429|XP_032290174.1|DVIR	LOC117894862|XP_034658009.1|DSUB
OG0000711	LOC6633784|XP_032296524.1|DVIR	LOC117903575|XP_034671682.1|DSUB
OG0000712	LOC6632644|XP_002056543.1|DVIR	LOC117896732|XP_034661087.1|DSUB
OG0000712	LOC6632645|XP_002056544.1|DVIR	LOC117896729|XP_034661085.1|DSUB
OG0000713	LOC6636756|XP_002060213.1|DVIR, LOC6632328|XP_002056388.1|DVIR	LOC117891754|XP_034653257.1|DSUB
OG0000714	LOC6636110|XP_002059652.2|DVIR	LOC117899679|XP_034665762.1|DSUB
OG0000714	LOC6636605|XP_002060042.1|DVIR	LOC117895852|XP_034659709.1|DSUB
OG0000715	LOC6623996|XP_002048378.2|DVIR	LOC117895891|XP_034659786.1|DSUB, LOC117900051|XP_034666141.1|DSUB
OG0000716	LOC6633610|XP_032288989.1|DVIR	LOC117894851|XP_034658001.1|DSUB
OG0000716	LOC6622113|XP_002047989.1|DVIR	LOC117893439|XP_034655949.1|DSUB
OG0000717	LOC6622375|XP_002047929.1|DVIR	LOC117895620|XP_034659265.1|DSUB
OG0000718	LOC6636184|XP_032289065.1|DVIR	LOC117902959|XP_034670487.1|DSUB
OG0000718	LOC6627382|XP_002052402.2|DVIR	LOC117903001|XP_034670624.1|DSUB
OG0000719	LOC6622044|XP_002047071.1|DVIR	LOC117895873|XP_034659759.1|DSUB
OG0000719	LOC6623835|XP_002047830.1|DVIR	LOC117893848|XP_034656506.1|DSUB
OG0000720	LOC6632935|XP_002056122.2|DVIR	LOC117898658|XP_034664124.1|DSUB
OG0000721	LOC6629028|XP_002051375.1|DVIR, LOC6629029|XP_002051376.3|DVIR	LOC117901989|XP_034668890.1|DSUB
OG0000722	LOC6625240|XP_032293004.1|DVIR	LOC117889754|XP_034650091.1|DSUB
OG0000723	LOC6626260|XP_002048773.1|DVIR	LOC117890225|XP_034650854.1|DSUB
OG0000724	LOC6631738|XP_002055458.1|DVIR	LOC117895101|XP_034658392.1|DSUB
OG0000724	LOC6631277|XP_002054061.3|DVIR	LOC117899447|XP_034665345.1|DSUB
OG0000726	LOC6632324|XP_015025845.1|DVIR	LOC117898248|XP_034663386.1|DSUB
OG0000726	LOC6632326|XP_002056386.1|DVIR	LOC117896487|XP_034660718.1|DSUB
OG0000727	LOC6630343|XP_002054592.2|DVIR, LOC6630344|XP_002054593.2|DVIR	LOC117898674|XP_034664145.1|DSUB, LOC117898673|XP_034664144.1|DSUB
OG0000728	LOC6632114|XP_032295753.1|DVIR	LOC117897113|XP_034661659.1|DSUB
OG0000728	LOC6629586|XP_002052993.1|DVIR	LOC117899665|XP_034665740.1|DSUB
OG0000729	LOC6630476|XP_002053752.1|DVIR	LOC117896297|XP_034660409.1|DSUB
OG0000729	LOC6630622|XP_002053751.1|DVIR	LOC117896296|XP_034660408.1|DSUB
OG0000730	LOC6624347|XP_002048381.1|DVIR	LOC117902590|XP_034669980.1|DSUB
OG0000730	LOC26531570|XP_015028956.1|DVIR	LOC117895196|XP_034658568.1|DSUB
OG0000731	LOC6636595|XP_032291412.1|DVIR	LOC117895849|XP_034659704.1|DSUB
OG0000731	LOC6625586|XP_015030190.1|DVIR	LOC117891664|XP_034653120.1|DSUB
OG0000732	LOC6622314|XP_002046688.1|DVIR	LOC117893767|XP_034656398.1|DSUB
OG0000732	LOC6622187|XP_002046687.1|DVIR	LOC117893765|XP_034656396.1|DSUB
OG0000733	LOC6634868|XP_002058598.2|DVIR	LOC117896947|XP_034661382.1|DSUB
OG0000733	LOC6624543|XP_002046949.1|DVIR	LOC117895368|XP_034658846.1|DSUB
OG0000734	LOC6623231|XP_032290681.1|DVIR	LOC117892980|XP_034655215.1|DSUB
OG0000735	LOC6633737|XP_002057022.1|DVIR	LOC117901030|XP_034667560.1|DSUB
OG0000735	LOC6634038|XP_002057775.1|DVIR	LOC117900451|XP_034666714.1|DSUB
OG0000736	LOC6628141|XP_032294001.1|DVIR	LOC117900023|XP_034666101.1|DSUB
OG0000736	LOC6628103|XP_002052427.1|DVIR	LOC117900024|XP_034666102.1|DSUB
OG0000737	LOC6626474|XP_032292095.1|DVIR	LOC117890944|XP_034651970.1|DSUB
OG0000738	LOC6628454|XP_002051826.1|DVIR	LOC117901194|XP_034667738.1|DSUB
OG0000738	LOC6633895|XP_002057588.2|DVIR	LOC117900648|XP_034666971.1|DSUB
OG0000739	LOC6629811|XP_032295101.1|DVIR	LOC117899793|XP_034665964.1|DSUB
OG0000739	LOC6629809|XP_002054883.1|DVIR	LOC117897901|XP_034662870.1|DSUB
OG0000740	LOC6632840|XP_032289472.1|DVIR	LOC117897065|XP_034661560.1|DSUB
OG0000741	LOC6631485|XP_002055430.1|DVIR	LOC117899283|XP_034665080.1|DSUB
OG0000742	LOC6632131|XP_002055104.2|DVIR	LOC117903872|XP_034672256.1|DSUB
OG0000742	LOC6632133|XP_002055106.2|DVIR	LOC117903882|XP_034672266.1|DSUB
OG0000743	LOC6624440|XP_002047039.1|DVIR	LOC117894681|XP_034657750.1|DSUB
OG0000744	LOC6625983|XP_002050061.3|DVIR, LOC6625538|XP_032292325.1|DVIR, LOC6626788|XP_002049827.1|DVIR	LOC117892533|XP_034654729.1|DSUB
OG0000745	LOC6635891|XP_002059416.1|DVIR	LOC117890393|XP_034651089.1|DSUB
OG0000745	LOC6626524|XP_002050567.3|DVIR	LOC117891680|XP_034653148.1|DSUB
OG0000746	LOC6626823|XP_002050382.1|DVIR	LOC117890324|XP_034651004.1|DSUB
OG0000747	LOC6636902|XP_032289205.1|DVIR, LOC6624696|XP_002047658.1|DVIR	LOC117893898|XP_034656565.1|DSUB
OG0000747	LOC6624721|XP_032290829.1|DVIR	LOC117894858|XP_034658006.1|DSUB
OG0000748	LOC6628893|XP_002052094.1|DVIR	LOC117900153|XP_034666281.1|DSUB
OG0000748	LOC6634732|XP_032289211.1|DVIR	LOC117903275|XP_034671072.1|DSUB
OG0000750	LOC6626709|XP_032291681.1|DVIR	LOC117892635|XP_034654878.1|DSUB
OG0000750	LOC6629590|XP_002052997.1|DVIR	LOC117897641|XP_034662508.1|DSUB
OG0000751	LOC6636369|XP_002059898.2|DVIR	LOC117889818|XP_034650189.1|DSUB, LOC117889814|XP_034650184.1|DSUB, LOC117903009|XP_034670644.1|DSUB
OG0000751	LOC6636366|XP_002059895.1|DVIR, LOC6636367|XP_002059896.1|DVIR	LOC117889815|XP_034650186.1|DSUB
OG0000752	LOC26531119|XP_015027859.1|DVIR	LOC117897353|XP_034662024.1|DSUB
OG0000753	LOC6629842|XP_002054463.1|DVIR	LOC117898587|XP_034664022.1|DSUB
OG0000754	LOC6631659|XP_015026666.1|DVIR	LOC117893823|XP_034656471.1|DSUB
OG0000754	LOC6635610|XP_002058953.2|DVIR	LOC117889817|XP_034650229.1|DSUB
OG0000755	LOC6632240|XP_032289636.1|DVIR	LOC117897818|XP_034662759.1|DSUB
OG0000755	LOC6632239|XP_002056087.1|DVIR	LOC117897819|XP_034662761.1|DSUB
OG0000756	LOC6629700|XP_002052958.1|DVIR	LOC117896830|XP_034661234.1|DSUB
OG0000757	LOC6636574|XP_002060077.1|DVIR	LOC117894852|XP_034657998.1|DSUB
OG0000758	LOC6623946|XP_032290916.1|DVIR	LOC117894802|XP_034657927.1|DSUB
OG0000758	LOC6623865|XP_015031003.1|DVIR	LOC117894801|XP_034657925.1|DSUB
OG0000759	LOC6623675|XP_002047415.1|DVIR	LOC117894169|XP_034656962.1|DSUB
OG0000759	LOC6623913|XP_015031310.1|DVIR	LOC117894168|XP_034656960.1|DSUB
OG0000760	LOC6625604|XP_032292351.1|DVIR	LOC117890672|XP_034651539.1|DSUB
OG0000761	LOC6627826|XP_032293825.1|DVIR	LOC117900793|XP_034667164.1|DSUB
OG0000761	LOC6627815|XP_002051140.2|DVIR	LOC117900794|XP_034667167.1|DSUB
OG0000762	LOC6628908|XP_002051552.1|DVIR	LOC117901372|XP_034667973.1|DSUB
OG0000762	LOC6627611|XP_002051978.2|DVIR	LOC117901251|XP_034667822.1|DSUB
OG0000763	LOC6628408|XP_002052051.1|DVIR	LOC117900081|XP_034666176.1|DSUB
OG0000763	LOC6628407|XP_002052050.1|DVIR	LOC117900083|XP_034666179.1|DSUB
OG0000764	LOC6630879|XP_032293741.1|DVIR	LOC117897366|XP_034662045.1|DSUB
OG0000764	LOC6633445|XP_032288818.1|DVIR	LOC117903883|XP_034672273.1|DSUB
OG0000765	LOC6624580|XP_002046489.1|DVIR	LOC117895701|XP_034659440.1|DSUB
OG0000765	LOC6631765|XP_002055173.1|DVIR	LOC117902928|XP_034670412.1|DSUB
OG0000766	LOC6627631|XP_002051097.1|DVIR	LOC117900646|XP_034666969.1|DSUB
OG0000766	LOC6631511|XP_015026573.1|DVIR	LOC117903369|XP_034671231.1|DSUB
OG0000767	LOC6630760|XP_015027742.1|DVIR, LOC6622830|XP_002047544.1|DVIR	LOC117893833|XP_034656487.1|DSUB
OG0000768	LOC6622842|XP_002048022.1|DVIR	LOC117894686|XP_034657756.1|DSUB
OG0000769	LOC6632663|XP_002056469.2|DVIR	LOC117896770|XP_034661138.1|DSUB
OG0000769	LOC6631593|XP_002055445.1|DVIR	LOC117897878|XP_034662848.1|DSUB
OG0000770	LOC6625675|XP_002048793.1|DVIR	LOC117891196|XP_034652422.1|DSUB
OG0000771	LOC6624693|XP_002046564.1|DVIR	LOC117894924|XP_034658119.1|DSUB
OG0000772	LOC6625054|XP_015029135.2|DVIR, LOC26531345|XP_015027889.1|DVIR	LOC117891643|XP_034653081.1|DSUB, LOC117891889|XP_034653580.1|DSUB
OG0000773	LOC6627666|XP_032293451.1|DVIR	LOC117892610|XP_034654852.1|DSUB, LOC117897009|XP_034661466.1|DSUB
OG0000774	LOC6625335|XP_002050417.2|DVIR	LOC117891366|XP_034652693.1|DSUB
OG0000775	LOC6626860|XP_002049231.1|DVIR	LOC117891004|XP_034652052.1|DSUB
OG0000775	LOC6627231|XP_032291837.1|DVIR	LOC117890594|XP_034651423.1|DSUB, LOC117892354|XP_034654450.1|DSUB
OG0000776	LOC6633952|XP_015025163.1|DVIR, LOC26531678|XP_015030353.1|DVIR, LOC26531497|XP_032293177.1|DVIR	LOC117897017|XP_034661479.1|DSUB
OG0000778	LOC6630911|XP_032292062.1|DVIR, LOC26531130|XP_015024801.1|DVIR	LOC117897412|XP_034662130.1|DSUB
OG0000779	LOC6632011|XP_002055384.1|DVIR	LOC117903358|XP_034671204.1|DSUB
OG0000780	LOC6627263|XP_002049919.2|DVIR	LOC117892441|XP_034654573.1|DSUB, LOC117892535|XP_034654732.1|DSUB
OG0000781	LOC6633312|XP_002056889.2|DVIR	LOC117891052|XP_034652119.1|DSUB
OG0000781	LOC6622381|XP_002047939.1|DVIR	LOC117894867|XP_034658018.1|DSUB
OG0000782	LOC6622281|XP_002047909.2|DVIR	LOC117893422|XP_034655930.1|DSUB
OG0000782	LOC6636141|XP_002059535.1|DVIR	LOC117903737|XP_034671988.1|DSUB
OG0000783	LOC6630577|XP_002053926.1|DVIR	LOC117894610|XP_034657651.1|DSUB
OG0000783	LOC6634533|XP_002057962.1|DVIR	LOC117903125|XP_034670845.1|DSUB
OG0000784	LOC6623091|XP_002046722.1|DVIR	LOC117893755|XP_034656381.1|DSUB
OG0000784	LOC6635465|XP_032295860.1|DVIR	LOC117901396|XP_034668024.1|DSUB
OG0000785	LOC6629780|XP_002054742.1|DVIR	LOC117897562|XP_034662394.1|DSUB
OG0000786	LOC6636911|XP_032289373.1|DVIR	LOC117893800|XP_034656439.1|DSUB
OG0000786	LOC6632311|XP_015026019.1|DVIR	LOC117898451|XP_034663748.1|DSUB
OG0000787	LOC6622513|XP_002046994.2|DVIR	LOC117895215|XP_034658597.1|DSUB
OG0000788	LOC6624637|XP_002046647.1|DVIR	LOC117895046|XP_034658315.1|DSUB
OG0000789	LOC6627990|XP_002051427.2|DVIR	LOC117901093|XP_034667611.1|DSUB
OG0000789	LOC6627989|XP_002051426.1|DVIR	LOC117901504|XP_034668165.1|DSUB
OG0000790	LOC6635654|XP_032294677.1|DVIR	LOC117901664|XP_034668395.1|DSUB
OG0000790	LOC6635655|XP_002059123.1|DVIR	LOC117901663|XP_034668393.1|DSUB
OG0000791	LOC6632559|XP_032288733.1|DVIR	LOC117896441|XP_034660660.1|DSUB
OG0000792	LOC6627625|XP_002051716.3|DVIR	LOC117901144|XP_034667678.1|DSUB
OG0000793	LOC6632500|XP_002056518.1|DVIR	LOC117898508|XP_034663851.1|DSUB, LOC117894206|XP_034657014.1|DSUB
OG0000794	LOC6634590|XP_002058091.1|DVIR	LOC117902452|XP_034669742.1|DSUB
OG0000795	LOC6636118|XP_002059619.1|DVIR	LOC117898177|XP_034663280.1|DSUB
OG0000795	LOC6632943|XP_002056766.2|DVIR	LOC117896595|XP_034660912.1|DSUB
OG0000796	LOC6629888|XP_002054548.2|DVIR	LOC117898171|XP_034663271.1|DSUB
OG0000796	LOC6634547|XP_002058291.1|DVIR	LOC117898487|XP_034663818.1|DSUB
OG0000797	LOC6632762|XP_002056367.1|DVIR	LOC117899245|XP_034665016.1|DSUB
OG0000798	LOC6635331|XP_015024688.1|DVIR	LOC117892670|XP_034654950.1|DSUB
OG0000799	LOC6633238|XP_015025714.1|DVIR	LOC117903858|XP_034672232.1|DSUB
OG0000800	LOC6623684|XP_002047329.2|DVIR, LOC6623663|XP_002047332.1|DVIR, LOC6623441|XP_002047331.2|DVIR	LOC117895643|XP_034659317.1|DSUB, LOC117895645|XP_034659320.1|DSUB, LOC117893939|XP_034656618.1|DSUB
OG0000801	LOC6626481|XP_002049075.1|DVIR	LOC117892090|XP_034653973.1|DSUB
OG0000802	LOC6633657|XP_032288959.1|DVIR	LOC117902832|XP_034670342.1|DSUB
OG0000803	LOC6629240|XP_002052616.1|DVIR	LOC117900221|XP_034666396.1|DSUB
OG0000803	LOC6623371|XP_002047771.1|DVIR	LOC117892989|XP_034655232.1|DSUB
OG0000804	LOC6626230|XP_002049383.1|DVIR	LOC117890279|XP_034650931.1|DSUB
OG0000804	LOC6633205|XP_002056692.1|DVIR, LOC6633204|XP_002056691.1|DVIR	LOC117896970|XP_034661410.1|DSUB
OG0000805	LOC6625755|XP_002048721.1|DVIR	LOC117889713|XP_034650025.1|DSUB
OG0000806	LOC6627659|XP_032294330.1|DVIR	LOC117900639|XP_034666960.1|DSUB
OG0000807	LOC26531054|XP_015027852.1|DVIR	LOC117900178|XP_034666314.1|DSUB
OG0000808	LOC6629433|XP_002054068.1|DVIR	LOC117899399|XP_034665275.1|DSUB, LOC117897668|XP_034662556.1|DSUB
OG0000810	LOC6636428|XP_002059979.1|DVIR	LOC117892745|XP_034655060.1|DSUB, LOC117892746|XP_034655061.1|DSUB, LOC117892744|XP_034655059.1|DSUB
OG0000811	LOC6630874|XP_015027648.1|DVIR	LOC117898282|XP_034663427.1|DSUB, LOC117896531|XP_034660795.1|DSUB
OG0000811	LOC6636321|XP_032292056.1|DVIR	LOC117892243|XP_034654245.1|DSUB
OG0000812	LOC6632156|XP_032295603.1|DVIR	LOC117889570|XP_034649859.1|DSUB
OG0000813	LOC6625973|XP_002050504.1|DVIR	LOC117890860|XP_034651838.1|DSUB
OG0000813	LOC6628191|XP_032294235.1|DVIR	LOC117901955|XP_034668822.1|DSUB
OG0000814	LOC6627699|XP_002052259.1|DVIR	LOC117901909|XP_034668766.1|DSUB
OG0000815	LOC6628125|XP_002052925.1|DVIR	LOC117902250|XP_034669396.1|DSUB
OG0000816	LOC6632530|XP_002056428.1|DVIR	LOC117896154|XP_034660123.1|DSUB
OG0000817	LOC6630257|XP_002053416.1|DVIR	LOC117898094|XP_034663164.1|DSUB
OG0000817	LOC116650677|XP_032290910.1|DVIR	LOC117898092|XP_034663163.1|DSUB
OG0000818	LOC6634408|XP_032289264.1|DVIR	LOC117895632|XP_034659282.1|DSUB
OG0000819	LOC6633477|XP_032296620.1|DVIR	LOC117903635|XP_034671800.1|DSUB
OG0000819	LOC6633480|XP_002056989.3|DVIR	LOC117903632|XP_034671795.1|DSUB
OG0000820	LOC6625568|XP_002050047.2|DVIR	LOC117890362|XP_034651046.1|DSUB
OG0000821	LOC6626058|XP_002049613.2|DVIR	LOC117890092|XP_034650643.1|DSUB
OG0000822	LOC6634306|XP_002057557.1|DVIR	LOC117902294|XP_034669466.1|DSUB
OG0000824	LOC6628981|XP_002052733.1|DVIR	LOC117900900|XP_034667342.1|DSUB, LOC117894697|XP_034657773.1|DSUB, LOC117895890|XP_034659787.1|DSUB, LOC117903049|XP_034670679.1|DSUB, LOC117894919|XP_034658113.1|DSUB
OG0000825	LOC6623244|XP_002046717.1|DVIR	LOC117893869|XP_034656533.1|DSUB
OG0000825	LOC6628551|XP_002052177.1|DVIR	LOC117901288|XP_034667873.1|DSUB
OG0000826	LOC6625892|XP_002050113.1|DVIR	LOC117890755|XP_034651706.1|DSUB
OG0000828	LOC6630697|XP_002054404.1|DVIR	LOC117899394|XP_034665270.1|DSUB, LOC117899395|XP_034665271.1|DSUB
OG0000829	LOC6624193|XP_002047486.1|DVIR	LOC117893855|XP_034656513.1|DSUB
OG0000830	LOC6634421|XP_015025047.1|DVIR	LOC117903200|XP_034670976.1|DSUB
OG0000831	LOC6625241|XP_002049487.2|DVIR	LOC117891696|XP_034653178.1|DSUB
OG0000832	LOC6626534|XP_002050658.1|DVIR	LOC117891712|XP_034653197.1|DSUB
OG0000832	LOC6629184|XP_002051589.2|DVIR	LOC117901016|XP_034667505.1|DSUB
OG0000833	LOC6624444|XP_032291098.1|DVIR	LOC117894049|XP_034656793.1|DSUB
OG0000834	LOC6633028|XP_002055945.2|DVIR, LOC6633027|XP_002055944.1|DVIR	LOC117896675|XP_034661012.1|DSUB
OG0000835	LOC6629076|XP_032294332.1|DVIR	LOC117900765|XP_034667136.1|DSUB
OG0000835	LOC6623729|XP_032290446.1|DVIR	LOC117893175|XP_034655542.1|DSUB
OG0000836	LOC6628158|XP_002052413.2|DVIR	LOC117901851|XP_034668692.1|DSUB, LOC117902392|XP_034669607.1|DSUB
OG0000837	LOC6633566|XP_032295812.1|DVIR	LOC117896533|XP_034660808.1|DSUB
OG0000838	LOC26530689|XP_015028840.1|DVIR	LOC117902262|XP_034669412.1|DSUB
OG0000838	LOC26530375|XP_015028809.1|DVIR	LOC117902263|XP_034669413.1|DSUB
OG0000839	LOC6632399|XP_002056616.1|DVIR	LOC117899626|XP_034665672.1|DSUB
OG0000840	LOC6634616|XP_002058101.1|DVIR	LOC117903610|XP_034671758.1|DSUB
OG0000841	LOC6630871|XP_032295104.1|DVIR	LOC117897796|XP_034662736.1|DSUB
OG0000841	LOC6630870|XP_032295039.1|DVIR	LOC117897080|XP_034661607.1|DSUB
OG0000842	LOC6629993|XP_002054175.1|DVIR	LOC117897294|XP_034661929.1|DSUB
OG0000843	LOC6625440|XP_002049976.1|DVIR	LOC117891024|XP_034652077.1|DSUB
OG0000844	LOC6630708|XP_015026868.1|DVIR	LOC117897396|XP_034662105.1|DSUB
OG0000845	LOC6633786|XP_002056958.1|DVIR	LOC117903574|XP_034671681.1|DSUB, LOC117894055|XP_034656802.1|DSUB
OG0000846	LOC6632722|XP_002055855.1|DVIR	LOC117897014|XP_034661477.1|DSUB
OG0000847	LOC6625840|XP_002050499.3|DVIR, LOC6627091|XP_002048806.1|DVIR	LOC117891357|XP_034652683.1|DSUB, LOC117892047|XP_034653863.1|DSUB
OG0000848	LOC6628414|XP_002052327.2|DVIR	LOC117901672|XP_034668403.1|DSUB
OG0000848	LOC6628740|XP_002051556.1|DVIR	LOC117902338|XP_034669528.1|DSUB
OG0000849	LOC6627521|XP_002051630.2|DVIR	LOC117901435|XP_034668069.1|DSUB
OG0000849	LOC6628211|XP_015028559.1|DVIR	LOC117902749|XP_034670227.1|DSUB
OG0000850	LOC6626184|XP_002050248.1|DVIR	LOC117889898|XP_034650300.1|DSUB
OG0000850	LOC6626183|XP_002050247.2|DVIR	LOC117889897|XP_034650299.1|DSUB
OG0000851	LOC6625294|XP_015029392.1|DVIR, LOC6625295|XP_032292790.1|DVIR	LOC117890796|XP_034651763.1|DSUB, LOC117890788|XP_034651754.1|DSUB
OG0000852	LOC6625201|XP_032292697.1|DVIR	LOC117892578|XP_034654801.1|DSUB
OG0000852	LOC116651067|XP_032292701.1|DVIR	LOC117892579|XP_034654803.1|DSUB
OG0000854	LOC6636018|XP_002059542.2|DVIR	LOC117903676|XP_034671903.1|DSUB
OG0000855	LOC6634688|XP_015024995.1|DVIR	LOC117894451|XP_034657443.1|DSUB
OG0000856	LOC6623955|XP_032291091.1|DVIR	LOC117894785|XP_034657905.1|DSUB
OG0000857	LOC6632157|XP_002055766.2|DVIR	LOC117903487|XP_034671445.1|DSUB
OG0000858	LOC6632372|XP_002056202.1|DVIR	LOC117896061|XP_034659967.1|DSUB
OG0000860	LOC6623143|XP_032291446.1|DVIR	LOC117894883|XP_034658050.1|DSUB
OG0000861	LOC6626039|XP_002050806.1|DVIR	LOC117891215|XP_034652448.1|DSUB
OG0000862	LOC6625963|XP_002050957.1|DVIR	LOC117890900|XP_034651886.1|DSUB, LOC117902151|XP_034669181.1|DSUB
OG0000863	LOC6629942|XP_002054370.1|DVIR	LOC117898692|XP_034664197.1|DSUB
OG0000864	LOC6634177|XP_002057435.1|DVIR	LOC117901424|XP_034668052.1|DSUB
OG0000864	LOC6633274|XP_015025672.1|DVIR	LOC117903591|XP_034671704.1|DSUB
OG0000865	LOC6631823|XP_002055195.1|DVIR	LOC117900711|XP_034667062.1|DSUB
OG0000865	LOC6633000|XP_002056358.2|DVIR	LOC117897304|XP_034661942.1|DSUB
OG0000866	LOC6627533|XP_015028233.1|DVIR	LOC117901617|XP_034668328.1|DSUB, LOC117901618|XP_034668333.1|DSUB
OG0000867	LOC6633885|XP_002057418.1|DVIR	LOC117901840|XP_034668672.1|DSUB
OG0000868	LOC6634452|XP_032296283.1|DVIR	LOC117901044|XP_034667546.1|DSUB, LOC117900500|XP_034666780.1|DSUB, LOC117897216|XP_034661820.1|DSUB, LOC117898471|XP_034663797.1|DSUB
OG0000869	LOC6632269|XP_002056397.1|DVIR, LOC6632272|XP_002056400.1|DVIR, LOC6632333|XP_002056393.1|DVIR	LOC117898684|XP_034664179.1|DSUB
OG0000870	LOC6625307|XP_002049971.2|DVIR	LOC117892389|XP_034654496.1|DSUB
OG0000871	LOC6625147|XP_002049556.1|DVIR	LOC117891499|XP_034652879.1|DSUB
OG0000872	LOC6626143|XP_002050008.1|DVIR	LOC117889870|XP_034650269.1|DSUB
OG0000873	LOC6622111|XP_015031357.1|DVIR	LOC117893456|XP_034655967.1|DSUB
OG0000874	LOC6631717|XP_002055159.1|DVIR	LOC117891144|XP_034652283.1|DSUB
OG0000874	LOC6625497|XP_002049014.1|DVIR	LOC117890626|XP_034651464.1|DSUB
OG0000875	LOC6629953|XP_002053611.1|DVIR, LOC6633836|XP_002057047.1|DVIR, LOC6633835|XP_002057046.1|DVIR	LOC117898325|XP_034663540.1|DSUB
OG0000875	LOC6622785|XP_002048011.1|DVIR	LOC117894676|XP_034657745.1|DSUB
OG0000877	LOC6622898|XP_002047552.1|DVIR	LOC117893832|XP_034656486.1|DSUB
OG0000877	LOC6631578|XP_002055688.1|DVIR	LOC117903097|XP_034670800.1|DSUB
OG0000878	LOC6625332|XP_002049059.1|DVIR	LOC117890964|XP_034651994.1|DSUB
OG0000878	LOC6634307|XP_002057558.1|DVIR	LOC117900383|XP_034666627.1|DSUB
OG0000879	LOC6625172|XP_002049247.1|DVIR	LOC117890228|XP_034650857.1|DSUB
OG0000880	LOC6631499|XP_002054965.1|DVIR	LOC117892046|XP_034653867.1|DSUB
OG0000880	LOC6623929|XP_002047832.1|DVIR	LOC117893345|XP_034655826.1|DSUB
OG0000881	LOC6624102|XP_002046294.1|DVIR	LOC117894174|XP_034656969.1|DSUB
OG0000882	LOC26530844|XP_015026764.1|DVIR	LOC117903436|XP_034671351.1|DSUB
OG0000882	LOC6628029|XP_002052906.1|DVIR	LOC117900113|XP_034666229.1|DSUB
OG0000884	LOC6631600|XP_002055717.2|DVIR	LOC117903060|XP_034670698.1|DSUB
OG0000885	LOC6630753|XP_015026921.1|DVIR	LOC117898445|XP_034663741.1|DSUB
OG0000886	LOC6632590|XP_002056229.1|DVIR, LOC6632589|XP_002056228.1|DVIR	LOC117896268|XP_034660351.1|DSUB
OG0000887	LOC6634450|XP_032296288.1|DVIR	LOC117898452|XP_034663754.1|DSUB
OG0000888	LOC6636828|XP_002060318.2|DVIR, LOC116650251|XP_032289385.1|DVIR	LOC117893704|XP_034656282.1|DSUB, LOC117893080|XP_034655387.1|DSUB
OG0000889	LOC6622341|XP_002047922.1|DVIR	LOC117895618|XP_034659260.1|DSUB
OG0000890	LOC6625601|XP_002050261.2|DVIR	LOC117890898|XP_034651883.1|DSUB
OG0000891	LOC6628951|XP_002052354.1|DVIR	LOC117902390|XP_034669605.1|DSUB
OG0000892	LOC6624054|XP_015030510.1|DVIR	LOC117894088|XP_034656848.1|DSUB
OG0000893	LOC6632284|XP_002056422.2|DVIR	LOC117897888|XP_034662855.1|DSUB
OG0000894	LOC6630703|XP_002054643.1|DVIR	LOC117897395|XP_034662104.1|DSUB
OG0000895	LOC6626507|XP_002050206.2|DVIR, LOC6637024|XP_002060449.3|DVIR, LOC6626508|XP_002050207.1|DVIR	LOC117892392|XP_034654499.1|DSUB, LOC117892394|XP_034654500.1|DSUB
OG0000896	LOC6633307|XP_002057406.2|DVIR	LOC117903862|XP_034672240.1|DSUB
OG0000897	LOC6630929|XP_002053482.1|DVIR	LOC117898755|XP_034664272.1|DSUB
OG0000897	LOC6630438|XP_002053479.1|DVIR	LOC117896945|XP_034661379.1|DSUB
OG0000898	LOC6627024|XP_032292564.1|DVIR, LOC6625179|XP_015030119.1|DVIR	LOC117890989|XP_034652031.1|DSUB, LOC117890750|XP_034651700.1|DSUB
OG0000899	LOC6631007|XP_002053951.2|DVIR	LOC117897742|XP_034662673.1|DSUB
OG0000900	LOC6626181|XP_002050245.1|DVIR	LOC117890668|XP_034651535.1|DSUB
OG0000900	LOC6626180|XP_002050244.1|DVIR	LOC117889895|XP_034650297.1|DSUB
OG0000901	LOC6626656|XP_002049886.1|DVIR	LOC117892613|XP_034654854.1|DSUB
OG0000902	LOC26530578|XP_032296408.1|DVIR	LOC117903816|XP_034672147.1|DSUB
OG0000902	LOC26531613|XP_015025142.2|DVIR	LOC117903231|XP_034671022.1|DSUB
OG0000903	LOC6622874|XP_002047214.1|DVIR	LOC117894639|XP_034657701.1|DSUB
OG0000904	LOC26531531|XP_032290656.1|DVIR	LOC117893007|XP_034655254.1|DSUB, LOC117893009|XP_034655256.1|DSUB
