Orthogroup	DVIR.longest_only	AALB.longest_only
OG0001314	LOC6634343|XP_002057471.1|DVIR	LOC118463333|XP_035785730.1|AALB
OG0001315	LOC6633533|XP_002057361.1|DVIR	LOC118468527|XP_035795288.1|AALB
OG0001316	LOC6626394|XP_002048733.2|DVIR	LOC118465245|XP_035789159.1|AALB
OG0001326	LOC6632801|XP_032289419.1|DVIR	LOC118461381|XP_035782530.1|AALB
OG0001328	LOC6636515|XP_002060005.2|DVIR	LOC118464706|XP_035788125.1|AALB
OG0001329	LOC6631936|XP_002055483.2|DVIR	LOC118460972|XP_035781678.1|AALB
OG0001330	LOC6630895|XP_032294540.1|DVIR, LOC6631662|XP_015026580.1|DVIR	LOC118461203|XP_035782155.1|AALB, LOC118463356|XP_035785765.1|AALB
OG0001331	LOC6634725|XP_002058324.2|DVIR	LOC118462606|XP_035784333.1|AALB, LOC118462593|XP_035784313.1|AALB
OG0001332	LOC6632105|XP_002055628.2|DVIR	LOC118465333|XP_035789375.1|AALB, LOC118465705|XP_035790032.1|AALB, LOC118468817|XP_035795937.1|AALB, LOC118465393|XP_035789487.1|AALB
OG0001333	LOC6636899|XP_002060355.3|DVIR	LOC118464993|XP_035788730.1|AALB, LOC118464974|XP_035788702.1|AALB
OG0001334	LOC6629503|XP_002054523.1|DVIR	LOC118459147|XP_035778129.1|AALB, LOC118457223|XP_035774494.1|AALB
OG0001335	LOC6629975|XP_002053084.1|DVIR	LOC118460447|XP_035780655.1|AALB, LOC118460448|XP_035780657.1|AALB
OG0001337	LOC6632007|XP_032296152.1|DVIR	LOC118457682|XP_035775340.1|AALB
OG0001338	LOC6625115|XP_015029438.1|DVIR	LOC118458991|XP_035777882.1|AALB
OG0001339	LOC6636496|XP_002059802.1|DVIR	LOC118459811|XP_035779446.1|AALB, LOC118466695|XP_035792218.1|AALB
OG0001340	LOC6622511|XP_002047704.1|DVIR	LOC118458161|XP_035776256.1|AALB
OG0001341	LOC6630603|XP_002053022.1|DVIR	LOC118458126|XP_035776201.1|AALB
OG0001342	LOC6627966|XP_032293724.1|DVIR, LOC6627967|XP_002051620.2|DVIR	LOC118457922|XP_035775816.1|AALB
OG0001343	LOC6634901|XP_002058553.2|DVIR	LOC118460358|XP_035780496.1|AALB
OG0001344	LOC6632883|XP_015025994.1|DVIR	LOC118456416|XP_035773028.1|AALB, LOC118456475|XP_035773174.1|AALB
OG0001345	LOC6632728|XP_002056051.1|DVIR	LOC118460736|XP_035781188.1|AALB, LOC118460737|XP_035781189.1|AALB
OG0001346	LOC6629281|XP_002054689.2|DVIR	LOC118460211|XP_035780218.1|AALB
OG0001347	LOC6631534|XP_032294977.1|DVIR	LOC118456588|XP_035773378.1|AALB
OG0001348	LOC6631411|XP_002055420.1|DVIR	LOC118467737|XP_035794437.1|AALB
OG0001349	LOC6623366|XP_002046361.2|DVIR, LOC6624450|XP_002046598.1|DVIR, LOC6624412|XP_015031121.1|DVIR	LOC118467457|XP_035793858.1|AALB
OG0001350	LOC6623335|XP_002048570.1|DVIR	LOC118467767|XP_035794488.1|AALB
OG0001351	LOC6627000|XP_002048742.1|DVIR	LOC118464619|XP_035787957.1|AALB
OG0001352	LOC6635862|XP_032291692.1|DVIR	LOC118466479|XP_035791754.1|AALB
OG0001353	LOC6623502|XP_002048239.1|DVIR	LOC118459943|XP_035779714.1|AALB, LOC118464453|XP_035787733.1|AALB
OG0001354	LOC6626668|XP_032291629.1|DVIR	LOC118466957|XP_035792751.1|AALB
OG0001355	LOC6625488|XP_002048825.1|DVIR	LOC118463066|XP_035785216.1|AALB
OG0001356	LOC6630663|XP_032290428.1|DVIR	LOC118466407|XP_035791568.1|AALB, LOC118466289|XP_035791268.1|AALB
OG0001357	LOC6637008|XP_002060435.1|DVIR	LOC118465108|XP_035788945.1|AALB
OG0001358	LOC6622903|XP_002048031.3|DVIR	LOC118466506|XP_035791828.1|AALB
OG0001359	LOC6627451|XP_002052473.2|DVIR	LOC118462688|XP_035784498.1|AALB, LOC118464550|XP_035787881.1|AALB
OG0001360	LOC6626063|XP_002048853.1|DVIR	LOC118462579|XP_035784280.1|AALB
OG0001361	LOC6623320|XP_002047272.3|DVIR	LOC118464900|XP_035788553.1|AALB, LOC118464901|XP_035788554.1|AALB
OG0001362	LOC6623255|XP_002047266.1|DVIR	LOC118467608|XP_035794202.1|AALB
OG0001363	LOC6630237|XP_002054577.1|DVIR	LOC118461109|XP_035781921.1|AALB, LOC118467751|XP_035794457.1|AALB
OG0001364	LOC6635915|XP_032291768.1|DVIR	LOC118464823|XP_035788382.1|AALB, LOC118466891|XP_035792643.1|AALB
OG0001365	LOC6624010|XP_015031190.1|DVIR	LOC118464898|XP_035788551.1|AALB
OG0001367	LOC6625493|XP_032292399.1|DVIR	LOC118467236|XP_035793387.1|AALB
OG0001368	LOC6636337|XP_032292017.1|DVIR	LOC118464370|XP_035787602.1|AALB
OG0001369	LOC6631786|XP_002055713.2|DVIR	LOC118463125|XP_035785375.1|AALB
OG0001370	LOC6626898|XP_015029070.1|DVIR	LOC118463513|XP_035786008.1|AALB
OG0001371	LOC6629056|XP_015028700.1|DVIR	LOC118462782|XP_035784652.1|AALB
OG0001372	LOC6625481|XP_032291542.1|DVIR	LOC118465741|XP_035790096.1|AALB
OG0001373	LOC6627947|XP_002051420.2|DVIR	LOC118469078|XP_035796453.1|AALB
OG0001374	LOC6626926|XP_002050877.1|DVIR	LOC118460501|XP_035780748.1|AALB
OG0001376	LOC6625395|XP_002050140.1|DVIR	LOC118468385|XP_035795038.1|AALB
OG0001377	LOC6628677|XP_002051869.2|DVIR	LOC118459042|XP_035777956.1|AALB
OG0001378	LOC6628176|XP_015028017.1|DVIR	LOC118457312|XP_035774691.1|AALB
OG0001379	LOC6627960|XP_015028646.1|DVIR	LOC118457594|XP_035775183.1|AALB
OG0001380	LOC6635876|XP_032292199.1|DVIR	LOC118460719|XP_035781157.1|AALB
OG0001381	LOC6627219|XP_002050216.1|DVIR	LOC118461747|XP_035783354.1|AALB
OG0001382	LOC6628126|XP_032294542.1|DVIR, LOC26531553|XP_032294394.1|DVIR	LOC118459816|XP_035779454.1|AALB
OG0001383	LOC6626611|XP_002048705.1|DVIR	LOC118461252|XP_035782261.1|AALB
OG0001384	LOC6634249|XP_015025309.1|DVIR	LOC118456735|XP_035773678.1|AALB
OG0001385	LOC6634186|XP_002057779.2|DVIR	LOC118459840|XP_035779500.1|AALB, LOC118458596|XP_035777159.1|AALB
OG0001387	LOC6628475|XP_002052558.1|DVIR	LOC118458278|XP_035776493.1|AALB, LOC118458277|XP_035776492.1|AALB
OG0001388	LOC6627383|XP_015028686.2|DVIR	LOC118461841|XP_035783509.1|AALB, LOC118461839|XP_035783506.1|AALB
OG0001389	LOC6630174|XP_002053844.2|DVIR	LOC118458179|XP_035776285.1|AALB, LOC118458615|XP_035777185.1|AALB
OG0001390	LOC6628936|XP_032294303.1|DVIR	LOC118458124|XP_035776197.1|AALB
OG0001391	LOC6634256|XP_002057642.1|DVIR	LOC118459337|XP_035778502.1|AALB
OG0001392	LOC6635585|XP_002058998.2|DVIR	LOC118468995|XP_035796313.1|AALB
OG0001393	LOC6636692|XP_002060170.1|DVIR	LOC118461806|XP_035783445.1|AALB
OG0001394	LOC26530964|XP_015024157.2|DVIR	LOC118459934|XP_035779691.1|AALB, LOC118466935|XP_035792719.1|AALB
OG0001395	LOC6630208|XP_015027115.1|DVIR	LOC118461065|XP_035781850.1|AALB
OG0001396	LOC6624725|XP_002047179.1|DVIR, LOC6631869|XP_002055730.1|DVIR	LOC118461617|XP_035783052.1|AALB
OG0001397	LOC6632291|XP_002056733.1|DVIR	LOC118457308|XP_035774684.1|AALB, LOC118457712|XP_035775388.1|AALB
OG0001399	LOC6625737|XP_015029306.1|DVIR	LOC118467164|XP_035793213.1|AALB
OG0001400	LOC6632889|XP_002056189.3|DVIR, LOC6632887|XP_002056187.3|DVIR	LOC118467333|XP_035793580.1|AALB
OG0001401	LOC6624420|XP_032290431.1|DVIR	LOC118465172|XP_035789027.1|AALB
OG0001402	LOC6622071|XP_002047691.1|DVIR	LOC118462786|XP_035784666.1|AALB
OG0001403	LOC6622160|XP_002047555.1|DVIR	LOC118465458|XP_035789641.1|AALB
OG0001404	LOC6635344|XP_015024696.1|DVIR	LOC118466099|XP_035790907.1|AALB
OG0001405	LOC6627268|XP_002049910.1|DVIR	LOC118462520|XP_035784158.1|AALB
OG0001406	LOC6635446|XP_002058986.1|DVIR	LOC118467314|XP_035793542.1|AALB
OG0001407	LOC6622905|XP_002046705.1|DVIR	LOC118462750|XP_035784606.1|AALB
OG0001408	LOC6625299|XP_032293032.1|DVIR	LOC118459018|XP_035777913.1|AALB
OG0001429	LOC6629670|XP_002054764.2|DVIR	LOC118462353|XP_035784012.1|AALB
OG0001430	LOC6630583|XP_032289886.1|DVIR	LOC118463054|XP_035785198.1|AALB, LOC118462484|XP_035784114.1|AALB
OG0001431	LOC6632108|XP_002055631.2|DVIR	LOC118456390|XP_035772976.1|AALB
OG0001432	LOC6633311|XP_032296591.1|DVIR	LOC118462553|XP_035784225.1|AALB
OG0001433	LOC6630809|XP_002054277.1|DVIR	LOC118463279|XP_035785648.1|AALB
OG0001434	LOC6631649|XP_002055368.2|DVIR	LOC118461158|XP_035782047.1|AALB, LOC118457372|XP_035774794.1|AALB
OG0001435	LOC6627247|XP_002050398.2|DVIR	LOC118468680|XP_035795684.1|AALB
OG0001436	LOC6633598|XP_002056810.2|DVIR	LOC118462763|XP_035784623.1|AALB
OG0001437	LOC6629566|XP_002053654.1|DVIR, LOC6628904|XP_002051548.1|DVIR	LOC118467096|XP_035793035.1|AALB
OG0001438	LOC6629695|XP_002053976.1|DVIR	LOC118461615|XP_035783053.1|AALB
OG0001439	LOC6629735|XP_002054139.1|DVIR	LOC118464402|XP_035787653.1|AALB
OG0001442	LOC6627447|XP_002052469.1|DVIR, LOC6636690|XP_002060168.1|DVIR	LOC118460818|XP_035781331.1|AALB
OG0001443	LOC6632428|XP_002056100.1|DVIR	LOC118458118|XP_035776184.1|AALB, LOC118458117|XP_035776183.1|AALB
OG0001444	LOC6630854|XP_002053936.2|DVIR	LOC118459988|XP_035779777.1|AALB, LOC118459989|XP_035779778.1|AALB
OG0001445	LOC6634918|XP_002058678.1|DVIR	LOC118468537|XP_035795312.1|AALB
OG0001446	LOC6635157|XP_032289357.1|DVIR	LOC118459986|XP_035779776.1|AALB, LOC118457058|XP_035774206.1|AALB, LOC118457059|XP_035774208.1|AALB
OG0001447	LOC6632962|XP_032289458.1|DVIR, LOC6632961|XP_002056351.2|DVIR	LOC118460135|XP_035780092.1|AALB
OG0001448	LOC6632800|XP_015025888.1|DVIR	LOC118461382|XP_035782531.1|AALB
OG0001449	LOC6627186|XP_002049928.2|DVIR, LOC6622057|XP_002047515.2|DVIR, LOC6624254|XP_002047514.2|DVIR	LOC118461800|XP_035783436.1|AALB
OG0001450	LOC6630067|XP_002054373.2|DVIR, LOC6627491|XP_032293600.1|DVIR, LOC6629022|XP_002051368.1|DVIR	LOC118466662|XP_035792153.1|AALB
OG0001451	LOC6636418|XP_032292154.1|DVIR	LOC118456242|XP_035772729.1|AALB, LOC118466667|XP_035792163.1|AALB
OG0001452	LOC6625664|XP_032292281.1|DVIR	LOC118467047|XP_035792926.1|AALB
OG0001453	LOC6623388|XP_002046152.1|DVIR	LOC118464727|XP_035788201.1|AALB, LOC118464726|XP_035788199.1|AALB
OG0001454	LOC6632733|XP_002055808.1|DVIR	LOC118469058|XP_035796423.1|AALB, LOC118462835|XP_035784782.1|AALB
OG0001455	LOC6622658|XP_032290460.1|DVIR	LOC118462833|XP_035784775.1|AALB
OG0001456	LOC6625753|XP_032291770.1|DVIR	LOC118465294|XP_035789261.1|AALB
OG0001457	LOC6626642|XP_002048778.1|DVIR	LOC118463147|XP_035785415.1|AALB
OG0001458	LOC6624799|XP_032292295.1|DVIR	LOC118464241|XP_035787325.1|AALB, LOC118463827|XP_035786603.1|AALB
OG0001459	LOC6623855|XP_032290329.1|DVIR	LOC118462862|XP_035784812.1|AALB
OG0001460	LOC6625478|XP_002050334.1|DVIR	LOC118464506|XP_035787835.1|AALB, LOC118466337|XP_035791350.1|AALB
OG0001461	LOC6634669|XP_002057985.1|DVIR	LOC118467643|XP_035794267.1|AALB
OG0001462	LOC6622415|XP_002046978.1|DVIR	LOC118464830|XP_035788398.1|AALB, LOC118464831|XP_035788400.1|AALB
OG0001464	LOC6633517|XP_002057235.1|DVIR	LOC118467133|XP_035793136.1|AALB
OG0001465	LOC6626800|XP_032292567.1|DVIR	LOC118464144|XP_035787142.1|AALB
OG0001466	LOC6635759|XP_002059225.3|DVIR	LOC118465793|XP_035790245.1|AALB
OG0001467	LOC6629226|XP_002051252.1|DVIR	LOC118467000|XP_035792818.1|AALB, LOC118467351|XP_035793627.1|AALB
OG0001468	LOC6623123|XP_015031289.1|DVIR	LOC118463433|XP_035785895.1|AALB
OG0001469	LOC6626756|XP_002050707.1|DVIR	LOC118467373|XP_035793680.1|AALB
OG0001470	LOC6622971|XP_032290604.1|DVIR	LOC118463134|XP_035785386.1|AALB
OG0001471	LOC6623201|XP_032291106.1|DVIR	LOC118465752|XP_035790117.1|AALB
OG0001472	LOC6622973|XP_002046502.1|DVIR	LOC118466349|XP_035791375.1|AALB
OG0001473	LOC6634992|XP_002058494.2|DVIR	LOC118467286|XP_035793489.1|AALB, LOC118457990|XP_035775950.1|AALB
OG0001474	LOC6634511|XP_032296365.1|DVIR, LOC6626275|XP_002050041.1|DVIR	LOC118464199|XP_035787251.1|AALB
OG0001475	LOC6625986|XP_002050064.1|DVIR	LOC118461063|XP_035781846.1|AALB
OG0001476	LOC6625997|XP_032291595.1|DVIR	LOC118461681|XP_035783163.1|AALB
OG0001477	LOC6632261|XP_002055896.1|DVIR	LOC118460502|XP_035780749.1|AALB
OG0001478	LOC6627773|XP_002052835.1|DVIR	LOC118460386|XP_035780538.1|AALB, LOC118458564|XP_035777101.1|AALB
OG0001479	LOC6634407|XP_002057928.1|DVIR	LOC118460847|XP_035781441.1|AALB
OG0001480	LOC6627597|XP_002052828.2|DVIR	LOC118458422|XP_035776770.1|AALB
OG0001481	LOC6628319|XP_032293983.1|DVIR	LOC118460390|XP_035780556.1|AALB
OG0001482	LOC6627216|XP_032292693.1|DVIR	LOC118468347|XP_035795000.1|AALB
OG0001483	LOC6627304|XP_002051285.2|DVIR	LOC118460969|XP_035781674.1|AALB
OG0001484	LOC6628237|XP_002051807.1|DVIR	LOC118468693|XP_035795702.1|AALB
OG0001485	LOC6623646|XP_032291095.1|DVIR	LOC118459248|XP_035778352.1|AALB, LOC118458152|XP_035776241.1|AALB
OG0001486	LOC6628345|XP_015028510.1|DVIR	LOC118461187|XP_035782109.1|AALB, LOC118461185|XP_035782106.1|AALB
OG0001487	LOC26530854|XP_015028867.1|DVIR	LOC118458271|XP_035776477.1|AALB
OG0001488	LOC6627147|XP_002048716.1|DVIR	LOC118456299|XP_035772830.1|AALB
OG0001489	LOC6628302|XP_032293705.1|DVIR	LOC118459507|XP_035778825.1|AALB
OG0001490	LOC6628805|XP_002051228.2|DVIR	LOC118459402|XP_035778604.1|AALB
OG0001491	LOC6628875|XP_002052341.2|DVIR, LOC6628874|XP_002052340.1|DVIR, LOC6628876|XP_002052342.1|DVIR	LOC118458493|XP_035776939.1|AALB
OG0001492	LOC26530471|XP_002059192.2|DVIR, LOC116650129|XP_032289339.1|DVIR	LOC118468433|XP_035795089.1|AALB
OG0001493	LOC6634276|XP_002057693.2|DVIR, LOC6634813|XP_002058139.1|DVIR	LOC118469002|XP_035796329.1|AALB
OG0001494	LOC6631633|XP_002055136.1|DVIR	LOC118461696|XP_035783208.1|AALB
OG0001495	LOC6627251|XP_002050402.1|DVIR	LOC118468998|XP_035796320.1|AALB
OG0001496	LOC6634496|XP_002058234.1|DVIR	LOC118461832|XP_035783486.1|AALB
OG0001497	LOC6625685|XP_002050318.1|DVIR	LOC118461801|XP_035783437.1|AALB
OG0001500	LOC6635366|XP_002058890.1|DVIR	LOC118456637|XP_035773464.1|AALB
OG0001501	LOC116651718|XP_032294565.1|DVIR, LOC6630896|XP_002053125.2|DVIR	LOC118461685|XP_035783172.1|AALB, LOC118458942|XP_035777813.1|AALB
OG0001502	LOC6626454|XP_015029404.1|DVIR	LOC118461259|XP_035782272.1|AALB
OG0001503	LOC6625422|XP_032292789.1|DVIR	LOC118466174|XP_035791054.1|AALB
OG0001504	LOC6633630|XP_032295937.1|DVIR	LOC118466794|XP_035792431.1|AALB
OG0001506	LOC6625521|XP_002048997.1|DVIR	LOC118464164|XP_035787192.1|AALB
OG0001507	LOC6624736|XP_002049739.1|DVIR	LOC118463692|XP_035786362.1|AALB, LOC118463647|XP_035786283.1|AALB
OG0001508	LOC6625073|XP_002049086.1|DVIR	LOC118463606|XP_035786167.1|AALB, LOC118465181|XP_035789036.1|AALB
OG0001509	LOC6626252|XP_032293162.1|DVIR	LOC118467501|XP_035793944.1|AALB
OG0001510	LOC6628916|XP_002051384.1|DVIR	LOC118466044|XP_035790773.1|AALB, LOC118466046|XP_035790777.1|AALB
OG0001511	LOC6627116|XP_015029652.1|DVIR	LOC118462626|XP_035784359.1|AALB
OG0001512	LOC6622570|XP_002046662.1|DVIR	LOC118467300|XP_035793512.1|AALB
OG0001513	LOC6624512|XP_032291000.1|DVIR	LOC118463792|XP_035786520.1|AALB
OG0001515	LOC6635503|XP_002059043.1|DVIR	LOC118460654|XP_035781010.1|AALB
OG0001534	LOC6633419|XP_002056818.2|DVIR, LOC6633420|XP_015025564.2|DVIR	LOC118465774|XP_035790226.1|AALB
OG0001535	LOC6632158|XP_002055767.1|DVIR	LOC118457255|XP_035774538.1|AALB
OG0001536	LOC6633483|XP_002056992.1|DVIR	LOC118457824|XP_035775592.1|AALB
OG0001537	LOC6627849|XP_002052844.1|DVIR	LOC118462838|XP_035784792.1|AALB
OG0001538	LOC6636137|XP_002059531.1|DVIR	LOC118460246|XP_035780308.1|AALB
OG0001539	LOC6626037|XP_002050804.1|DVIR	LOC118463471|XP_035785957.1|AALB
OG0001540	LOC6628382|XP_002052634.2|DVIR	LOC118460831|XP_035781392.1|AALB
OG0001541	LOC6622387|XP_002047931.1|DVIR	LOC118461438|XP_035782643.1|AALB
OG0001542	LOC6632523|XP_015025960.1|DVIR	LOC118459326|XP_035778479.1|AALB
OG0001545	LOC6633675|XP_002057280.2|DVIR	LOC118463055|XP_035785202.1|AALB
OG0001546	LOC6633293|XP_032296587.1|DVIR	LOC118457273|XP_035774564.1|AALB
OG0001547	LOC6635603|XP_032296130.1|DVIR	LOC118466119|XP_035790955.1|AALB
OG0001548	LOC6632140|XP_015026672.1|DVIR	LOC118459929|XP_035779689.1|AALB
OG0001549	LOC6627927|XP_032294527.1|DVIR	LOC118457891|XP_035775731.1|AALB
OG0001551	LOC6635098|XP_002058360.2|DVIR	LOC118458450|XP_035776826.1|AALB
OG0001552	LOC6632817|XP_002055904.2|DVIR, LOC6636395|XP_002059964.1|DVIR	LOC118468972|XP_035796242.1|AALB
OG0001553	LOC6631643|XP_002055362.1|DVIR	LOC118460141|XP_035780121.1|AALB, LOC118458310|XP_035776538.1|AALB
OG0001554	LOC6629711|XP_015027366.2|DVIR, LOC26531409|XP_015027896.1|DVIR	LOC118458577|XP_035777126.1|AALB
OG0001555	LOC6627939|XP_002052664.1|DVIR	LOC118457703|XP_035775376.1|AALB, LOC118461372|XP_035782513.1|AALB
OG0001556	LOC6626809|XP_002050926.1|DVIR	LOC118462575|XP_035784271.1|AALB
OG0001557	LOC6634812|XP_032296285.1|DVIR	LOC118459558|XP_035778944.1|AALB, LOC118461851|XP_035783531.1|AALB
OG0001558	LOC6636517|XP_002060007.1|DVIR	LOC118460243|XP_035780291.1|AALB
OG0001559	LOC6630035|XP_002054026.1|DVIR	LOC118468892|XP_035796078.1|AALB
OG0001560	LOC6633147|XP_032289549.1|DVIR	LOC118459595|XP_035779015.1|AALB
OG0001561	LOC6630692|XP_002054399.1|DVIR	LOC118457814|XP_035775568.1|AALB
OG0001562	LOC6627453|XP_002052475.1|DVIR	LOC118464784|XP_035788308.1|AALB
OG0001563	LOC6635263|XP_002058739.1|DVIR	LOC118468455|XP_035795128.1|AALB
OG0001564	LOC6634940|XP_032294819.1|DVIR	LOC118458845|XP_035777642.1|AALB
OG0001565	LOC6631006|XP_032291625.1|DVIR	LOC118456664|XP_035773512.1|AALB
OG0001566	LOC6631194|XP_002054839.1|DVIR	LOC118460066|XP_035779956.1|AALB
OG0001567	LOC6626729|XP_032293014.1|DVIR	LOC118463265|XP_035785628.1|AALB
OG0001568	LOC6630739|XP_032294785.1|DVIR	LOC118462565|XP_035784248.1|AALB
OG0001569	LOC6635004|XP_002058517.1|DVIR	LOC118462583|XP_035784283.1|AALB
OG0001570	LOC6632235|XP_002056084.1|DVIR	LOC118458696|XP_035777328.1|AALB
OG0001571	LOC6627384|XP_002052404.2|DVIR	LOC118468784|XP_035795874.1|AALB
OG0001572	LOC6631909|XP_002055590.1|DVIR	LOC118463819|XP_035786591.1|AALB, LOC118463818|XP_035786590.1|AALB
OG0001573	LOC6636548|XP_032291461.1|DVIR	LOC118463557|XP_035786074.1|AALB
OG0001574	LOC6631446|XP_032295885.1|DVIR	LOC118462966|XP_035785023.1|AALB, LOC118464066|XP_035787007.1|AALB
OG0001575	LOC6635056|XP_032295162.1|DVIR, LOC6635055|XP_002058622.1|DVIR	LOC118465336|XP_035789378.1|AALB
OG0001576	LOC6629579|XP_002054871.1|DVIR	LOC118464403|XP_035787650.1|AALB
OG0001577	LOC6635038|XP_015024840.1|DVIR	LOC118464309|XP_035787493.1|AALB
OG0001578	LOC6624886|XP_002050976.2|DVIR	LOC118463396|XP_035785834.1|AALB
OG0001579	LOC6634558|XP_032296467.1|DVIR	LOC118464271|XP_035787426.1|AALB
OG0001580	LOC6626554|XP_015029140.1|DVIR	LOC118464408|XP_035787657.1|AALB
OG0001581	LOC6631895|XP_032295271.1|DVIR	LOC118468973|XP_035796248.1|AALB, LOC118467150|XP_035793181.1|AALB
OG0001582	LOC6635942|XP_002059294.2|DVIR	LOC118464532|XP_035787862.1|AALB
OG0001583	LOC6635884|XP_032292196.1|DVIR	LOC118466473|XP_035791747.1|AALB
OG0001584	LOC6623401|XP_002047781.1|DVIR	LOC118465768|XP_035790176.1|AALB
OG0001586	LOC6624641|XP_002046648.1|DVIR	LOC118465652|XP_035789959.1|AALB
OG0001587	LOC6626124|XP_002050031.1|DVIR	LOC118466944|XP_035792738.1|AALB
OG0001588	LOC6626346|XP_002050347.1|DVIR	LOC118464405|XP_035787652.1|AALB
OG0001589	LOC6629177|XP_002052372.1|DVIR	LOC118460867|XP_035781491.1|AALB
OG0001590	LOC6625510|XP_032292927.1|DVIR	LOC118465624|XP_035789915.1|AALB
OG0001591	LOC6635029|XP_015024843.1|DVIR	LOC118467389|XP_035793729.1|AALB
OG0001593	LOC6635669|XP_032294680.1|DVIR	LOC118457738|XP_035775439.1|AALB
OG0001594	LOC6627370|XP_032294134.1|DVIR	LOC118468366|XP_035795018.1|AALB
OG0001595	LOC6625393|XP_002050138.2|DVIR	LOC118459536|XP_035778890.1|AALB
OG0001596	LOC26531871|XP_015025417.1|DVIR, LOC6633940|XP_002057610.1|DVIR	LOC118458369|XP_035776658.1|AALB
OG0001597	LOC6629005|XP_032293487.1|DVIR	LOC118469076|XP_035796451.1|AALB
OG0001598	LOC6634131|XP_002057519.1|DVIR	LOC118457598|XP_035775190.1|AALB
OG0001599	LOC6628073|XP_002051438.1|DVIR	LOC118459793|XP_035779416.1|AALB
OG0001600	LOC6628579|XP_032293419.1|DVIR	LOC118458741|XP_035777408.1|AALB
OG0001601	LOC6628167|XP_002051463.1|DVIR	LOC118456834|XP_035773823.1|AALB
OG0001603	LOC6634034|XP_002057771.3|DVIR	LOC118460103|XP_035780031.1|AALB, LOC118460105|XP_035780033.1|AALB
OG0001604	LOC6633240|XP_002057410.1|DVIR, LOC6629656|XP_002053595.1|DVIR	LOC118457907|XP_035775794.1|AALB
OG0001605	LOC6626807|XP_002050924.1|DVIR	LOC118457695|XP_035775361.1|AALB
OG0001606	LOC6626144|XP_032292508.1|DVIR	LOC118460076|XP_035779984.1|AALB
OG0001607	LOC6627701|XP_002051985.1|DVIR	LOC118459538|XP_035778903.1|AALB
OG0001608	LOC6633945|XP_002057832.1|DVIR	LOC118461668|XP_035783149.1|AALB
OG0001609	LOC6636380|XP_002059909.1|DVIR	LOC118459320|XP_035778463.1|AALB
OG0001610	LOC6634354|XP_002057818.2|DVIR	LOC118459136|XP_035778107.1|AALB
OG0001611	LOC6634650|XP_002058301.3|DVIR, LOC6627980|XP_002052692.2|DVIR	LOC118461129|XP_035781983.1|AALB
OG0001612	LOC6628384|XP_002052636.1|DVIR	LOC118469060|XP_035796425.1|AALB, LOC118469061|XP_035796427.1|AALB
OG0001613	LOC6628091|XP_002051151.1|DVIR	LOC118461249|XP_035782257.1|AALB
OG0001614	LOC6625998|XP_032292709.1|DVIR	LOC118457865|XP_035775657.1|AALB
OG0001615	LOC6627742|XP_015028037.1|DVIR	LOC118461237|XP_035782229.1|AALB
OG0001616	LOC6628926|XP_002052349.1|DVIR	LOC118461189|XP_035782113.1|AALB
OG0001617	LOC6628393|XP_015028130.1|DVIR	LOC118461412|XP_035782588.1|AALB
OG0001618	LOC6636275|XP_002059688.3|DVIR	LOC118460381|XP_035780533.1|AALB
OG0001619	LOC6627417|XP_002051090.1|DVIR	LOC118460610|XP_035780944.1|AALB
OG0001620	LOC6633678|XP_002057283.2|DVIR, LOC6633679|XP_002057284.1|DVIR	LOC118458046|XP_035776059.1|AALB
OG0001621	LOC6624982|XP_032292122.1|DVIR	LOC118456918|XP_035773941.1|AALB
OG0001622	LOC6636031|XP_002059636.1|DVIR	LOC118458662|XP_035777252.1|AALB, LOC118459937|XP_035779694.1|AALB
OG0001623	LOC6627777|XP_032294236.1|DVIR	LOC118468373|XP_035795026.1|AALB
OG0001624	LOC6634215|XP_002057808.1|DVIR	LOC118459396|XP_035778599.1|AALB
OG0001625	LOC6624951|XP_002049175.2|DVIR, LOC6628782|XP_002051065.1|DVIR	LOC118459390|XP_035778586.1|AALB
OG0001626	LOC6627793|XP_002052681.2|DVIR	LOC118458763|XP_035777449.1|AALB
OG0001627	LOC6630269|XP_002053698.1|DVIR	LOC118460994|XP_035781708.1|AALB
OG0001628	LOC6630020|XP_032292713.1|DVIR	LOC118460341|XP_035780460.1|AALB, LOC118461444|XP_035782658.1|AALB
OG0001630	LOC6635057|XP_002058624.1|DVIR	LOC118460578|XP_035780884.1|AALB, LOC118461858|XP_035783553.1|AALB
OG0001631	LOC6629460|XP_002054707.1|DVIR	LOC118468984|XP_035796269.1|AALB
OG0001632	LOC6629097|XP_002052442.1|DVIR	LOC118457791|XP_035775530.1|AALB
OG0001633	LOC6632294|XP_002056736.1|DVIR	LOC118457962|XP_035775888.1|AALB
OG0001634	LOC6635246|XP_032296667.1|DVIR	LOC118458870|XP_035777712.1|AALB
OG0001635	LOC6630863|XP_002053465.1|DVIR	LOC118460376|XP_035780524.1|AALB, LOC118460375|XP_035780521.1|AALB
OG0001636	LOC6630794|XP_002054652.1|DVIR	LOC118466678|XP_035792195.1|AALB
OG0001637	LOC6629588|XP_002052995.1|DVIR	LOC118458420|XP_035776766.1|AALB
OG0001638	LOC6633428|XP_002057221.2|DVIR	LOC118461258|XP_035782271.1|AALB
OG0001639	LOC6635865|XP_002059339.2|DVIR	LOC118460172|XP_035780168.1|AALB
OG0001640	LOC6630700|XP_015027746.1|DVIR	LOC118464493|XP_035787814.1|AALB
