Orthogroup	DVIR.longest_only	DKIK.longest_only
OG0000458	LOC6635764|XP_015024523.1|DVIR	LOC108077048|XP_017025684.1|DKIK
OG0000460	LOC6627660|XP_002051724.1|DVIR	LOC108074617|XP_017022232.1|DKIK
OG0000462	LOC26530806|XP_015027827.1|DVIR	LOC108084354|XP_017036007.1|DKIK
OG0000462	LOC26531733|XP_015027930.1|DVIR	LOC108084355|XP_017036008.1|DKIK
OG0000463	LOC6630610|XP_002054485.2|DVIR	LOC108080899|XP_017031290.1|DKIK, LOC108080898|XP_017031289.1|DKIK
OG0000463	LOC6629547|XP_032292309.1|DVIR	LOC108079928|XP_017029952.1|DKIK, LOC108081015|XP_017031444.1|DKIK
OG0000464	LOC6635763|XP_002059229.2|DVIR	LOC108077050|XP_017025685.1|DKIK
OG0000464	LOC6635762|XP_015024407.1|DVIR	LOC108077213|XP_017025952.1|DKIK
OG0000464	LOC6628869|XP_002052335.2|DVIR	LOC108074537|XP_017022113.1|DKIK
OG0000465	LOC6630641|XP_032288927.1|DVIR	LOC108073582|XP_017020757.1|DKIK
OG0000465	LOC6630604|XP_002053023.1|DVIR	LOC108073460|XP_017020584.1|DKIK
OG0000466	LOC6635471|XP_015024613.1|DVIR	LOC108074182|XP_017021608.1|DKIK
OG0000466	LOC6635652|XP_002059120.1|DVIR	LOC108079659|XP_017029545.1|DKIK
OG0000467	LOC6636513|XP_032292686.1|DVIR	LOC108081325|XP_017031949.1|DKIK
OG0000467	LOC6636427|XP_032291673.1|DVIR	LOC108081341|XP_017031974.1|DKIK
OG0000468	LOC6629331|XP_002053872.1|DVIR	LOC108084970|XP_017036876.1|DKIK
OG0000468	LOC6635965|XP_002059330.1|DVIR	LOC108082452|XP_017033312.1|DKIK
OG0000469	LOC26531633|XP_032293899.1|DVIR	LOC108076038|XP_017024189.1|DKIK
OG0000469	LOC6628977|XP_002052729.2|DVIR	LOC108076065|XP_017024252.1|DKIK
OG0000470	LOC6624115|XP_002048640.1|DVIR	LOC108070393|XP_017016331.1|DKIK
OG0000470	LOC6623584|XP_032290408.1|DVIR	LOC108075274|XP_017023144.1|DKIK
OG0000471	LOC6636857|XP_002060287.1|DVIR	LOC108079721|XP_017029619.1|DKIK
OG0000471	LOC6627352|XP_002051963.2|DVIR	LOC108077428|XP_017026222.1|DKIK
OG0000473	LOC6632052|XP_002055249.1|DVIR	LOC108071783|XP_017018135.1|DKIK
OG0000473	LOC6633398|XP_002057208.2|DVIR	LOC108083596|XP_017034948.1|DKIK
OG0000474	LOC6631703|XP_002055351.1|DVIR	LOC108079579|XP_017029413.1|DKIK, LOC108077899|XP_017026927.1|DKIK
OG0000474	LOC6624562|XP_002048563.2|DVIR	LOC108073876|XP_017021151.1|DKIK
OG0000475	LOC6629941|XP_002054369.2|DVIR	LOC108075636|XP_017023667.1|DKIK
OG0000475	LOC26531120|XP_015030288.1|DVIR, LOC26531386|XP_032295277.1|DVIR	LOC108075549|XP_017023543.1|DKIK
OG0000476	LOC6629949|XP_002053007.2|DVIR	LOC108073314|XP_017020364.1|DKIK
OG0000476	LOC6629950|XP_015027269.1|DVIR	LOC108073304|XP_017020350.1|DKIK
OG0000477	LOC6630953|XP_002053943.1|DVIR	LOC108071406|XP_017017637.1|DKIK
OG0000477	LOC6630954|XP_002053944.1|DVIR	LOC108071405|XP_017017636.1|DKIK
OG0000478	LOC6631782|XP_002055709.1|DVIR	LOC108071712|XP_017018022.1|DKIK
OG0000478	LOC6630997|XP_002053499.1|DVIR	LOC108078864|XP_017028465.1|DKIK
OG0000479	LOC6629776|XP_002052990.1|DVIR	LOC108073343|XP_017020396.1|DKIK, LOC108073563|XP_017020739.1|DKIK
OG0000480	LOC6629122|XP_002052114.1|DVIR	LOC108086211|XP_017038563.1|DKIK
OG0000480	LOC6629120|XP_002052112.1|DVIR	LOC108086210|XP_017038562.1|DKIK
OG0000482	LOC6632349|XP_002056711.1|DVIR	LOC108080476|XP_017030709.1|DKIK
OG0000482	LOC6632502|XP_002056520.1|DVIR	LOC108075900|XP_017024048.1|DKIK
OG0000483	LOC6630656|XP_002053312.1|DVIR	LOC108073197|XP_017020201.1|DKIK
OG0000483	LOC6630657|XP_002053313.2|DVIR	LOC108073174|XP_017020169.1|DKIK
OG0000484	LOC6630348|XP_002054597.1|DVIR	LOC108084350|XP_017036002.1|DKIK
OG0000484	LOC6630349|XP_002054598.1|DVIR	LOC108084351|XP_017036003.1|DKIK
OG0000485	LOC6622212|XP_015030467.1|DVIR	LOC108080610|XP_017030923.1|DKIK
OG0000485	LOC6624170|XP_002048365.1|DVIR	LOC108080626|XP_017030938.1|DKIK, LOC108080596|XP_017030896.1|DKIK
OG0000486	LOC116650930|XP_032292028.1|DVIR	LOC108076434|XP_017024778.1|DKIK
OG0000487	LOC26531076|XP_015030278.1|DVIR	LOC108074667|XP_017022275.1|DKIK
OG0000487	LOC26531897|XP_015030376.2|DVIR	LOC108074745|XP_017022408.1|DKIK
OG0000488	LOC6628858|XP_002052077.2|DVIR, LOC6628833|XP_002052074.2|DVIR, LOC6628835|XP_015028350.2|DVIR, LOC6628834|XP_002052075.2|DVIR	LOC108086095|XP_017038411.1|DKIK, LOC108086096|XP_017038412.1|DKIK
OG0000489	LOC6629365|XP_002054443.1|DVIR	LOC108077567|XP_017026451.1|DKIK
OG0000489	LOC6631808|XP_032295745.1|DVIR	LOC108084511|XP_017036237.1|DKIK
OG0000490	LOC6635583|XP_002058996.3|DVIR	LOC108079994|XP_017030049.1|DKIK
OG0000490	LOC6634698|XP_032296379.1|DVIR	LOC108079926|XP_017029950.1|DKIK
OG0000491	LOC6635812|XP_002059321.1|DVIR	LOC108074088|XP_017021461.1|DKIK, LOC108072985|XP_017019916.1|DKIK
OG0000492	LOC6626120|XP_032292939.1|DVIR	LOC108076274|XP_017024511.1|DKIK
OG0000492	LOC6634260|XP_002057542.1|DVIR	LOC108075819|XP_017023881.1|DKIK
OG0000493	LOC6636766|XP_002060230.1|DVIR, LOC6625196|XP_002048749.1|DVIR	LOC108077890|XP_017026916.1|DKIK
OG0000494	LOC6630857|XP_015027275.1|DVIR	LOC108073506|XP_017020668.1|DKIK
OG0000494	LOC6628513|XP_002051499.1|DVIR	LOC108085241|XP_017037272.1|DKIK
OG0000495	LOC6633236|XP_032288949.1|DVIR	LOC108084975|XP_017036890.1|DKIK
OG0000495	LOC6635917|XP_002059286.1|DVIR	LOC108082614|XP_017033583.1|DKIK
OG0000496	LOC6634241|XP_002057792.1|DVIR	LOC108074467|XP_017022027.1|DKIK
OG0000497	LOC6635648|XP_002059194.2|DVIR	LOC108072479|XP_017019134.1|DKIK, LOC108072826|XP_017019606.1|DKIK
OG0000497	LOC6635649|XP_002059195.2|DVIR	LOC108072849|XP_017019649.1|DKIK
OG0000498	LOC6629340|XP_002053317.2|DVIR	LOC108073158|XP_017020154.1|DKIK
OG0000498	LOC6629342|XP_002053319.3|DVIR	LOC108073161|XP_017020156.1|DKIK
OG0000499	LOC6625342|XP_002050424.2|DVIR	LOC108076167|XP_017024383.1|DKIK
OG0000499	LOC6633407|XP_032288799.1|DVIR	LOC108085747|XP_017037969.1|DKIK
OG0000500	LOC6624707|XP_002048373.1|DVIR	LOC108080611|XP_017030924.1|DKIK
OG0000500	LOC6623877|XP_002048370.2|DVIR	LOC108080589|XP_017030883.1|DKIK
OG0000502	LOC6626559|XP_002049809.1|DVIR	LOC108078460|XP_017027841.1|DKIK
OG0000503	LOC6625668|XP_002049368.1|DVIR, LOC6624935|XP_032293300.1|DVIR	LOC108072232|XP_017018783.1|DKIK, LOC108072228|XP_017018780.1|DKIK, LOC108074489|XP_017022051.1|DKIK, LOC108072233|XP_017018784.1|DKIK
OG0000504	LOC6622641|XP_002047019.1|DVIR	LOC108079882|XP_017029888.1|DKIK, LOC108083296|XP_017034522.1|DKIK
OG0000505	LOC6635516|XP_015024619.1|DVIR	LOC108071787|XP_017018141.1|DKIK
OG0000505	LOC6635573|XP_002058928.1|DVIR	LOC108080116|XP_017030236.1|DKIK
OG0000506	LOC6632313|XP_002055790.1|DVIR	LOC108073342|XP_017020395.1|DKIK
OG0000506	LOC6633108|XP_002055791.2|DVIR	LOC108073351|XP_017020404.1|DKIK, LOC108073370|XP_017020423.1|DKIK
OG0000507	LOC6634405|XP_032289263.1|DVIR	LOC108079265|XP_017029045.1|DKIK
OG0000507	LOC6634406|XP_002057927.1|DVIR	LOC108079261|XP_017029039.1|DKIK
OG0000508	LOC6622632|XP_032291372.1|DVIR	LOC108078445|XP_017027823.1|DKIK
OG0000508	LOC6624655|XP_032291375.1|DVIR	LOC108084753|XP_017036554.1|DKIK
OG0000509	LOC6624850|XP_032292418.1|DVIR	LOC108076359|XP_017024645.1|DKIK
OG0000509	LOC6627103|XP_032292417.1|DVIR	LOC108076397|XP_017024724.1|DKIK
OG0000510	LOC6626757|XP_002050708.1|DVIR	LOC108073052|XP_017020008.1|DKIK
OG0000511	LOC6627928|XP_002051994.1|DVIR	LOC108077021|XP_017025618.1|DKIK
OG0000511	LOC6627929|XP_002051995.1|DVIR	LOC108077316|XP_017026094.1|DKIK
OG0000512	LOC6627910|XP_002051760.1|DVIR	LOC108082064|XP_017032830.1|DKIK
OG0000513	LOC6626707|XP_002050469.1|DVIR	LOC108076494|XP_017024874.1|DKIK
OG0000513	LOC6628067|XP_002051536.1|DVIR	LOC108082169|XP_017032964.1|DKIK
OG0000514	LOC6635747|XP_002059218.3|DVIR	LOC108077215|XP_017025957.1|DKIK
OG0000514	LOC6635746|XP_032294678.1|DVIR	LOC108077193|XP_017025926.1|DKIK
OG0000515	LOC6636204|XP_002059694.1|DVIR	LOC108074899|XP_017022614.1|DKIK
OG0000515	LOC6622056|XP_032290853.1|DVIR	LOC108078616|XP_017028028.1|DKIK, LOC108078617|XP_017028029.1|DKIK
OG0000516	LOC6633766|XP_032296526.1|DVIR, LOC6633765|XP_002056951.3|DVIR	LOC108079189|XP_017028935.1|DKIK
OG0000517	LOC6622665|XP_002047694.1|DVIR	LOC108083663|XP_017035025.1|DKIK
OG0000521	LOC6631329|XP_032295927.1|DVIR	LOC108082937|XP_017034033.1|DKIK
OG0000521	LOC6631324|XP_032295977.1|DVIR	LOC108082900|XP_017033972.1|DKIK
OG0000522	LOC6636666|XP_002060144.1|DVIR	LOC108083609|XP_017034970.1|DKIK
OG0000523	LOC6629702|XP_002052960.1|DVIR	LOC108073457|XP_017020581.1|DKIK
OG0000523	LOC6631562|XP_002055439.1|DVIR	LOC108074183|XP_017021609.1|DKIK
OG0000524	LOC6629407|XP_002053064.1|DVIR	LOC108083745|XP_017035150.1|DKIK, LOC108077615|XP_017026511.1|DKIK, LOC108077841|XP_017026857.1|DKIK
OG0000525	LOC116650891|XP_032291760.1|DVIR, LOC6635978|XP_002059407.1|DVIR	LOC108077961|XP_017026990.1|DKIK, LOC108078079|XP_017027155.1|DKIK
OG0000526	LOC6628331|XP_002051203.2|DVIR	LOC108075598|XP_017023609.1|DKIK
OG0000526	LOC6625070|XP_032293348.1|DVIR	LOC108083996|XP_017035502.1|DKIK
OG0000527	LOC6629171|XP_032294634.1|DVIR	LOC108086082|XP_017038389.1|DKIK
OG0000527	LOC6627405|XP_032294080.1|DVIR	LOC108086168|XP_017038519.1|DKIK
OG0000528	LOC6628001|XP_002051790.2|DVIR	LOC108082197|XP_017033009.1|DKIK
OG0000529	LOC6627522|XP_002051969.1|DVIR	LOC108077335|XP_017026113.1|DKIK
OG0000529	LOC6627962|XP_002051615.2|DVIR, LOC6628865|XP_002052084.1|DVIR	LOC108081382|XP_017032028.1|DKIK
OG0000530	LOC26531513|XP_015031752.2|DVIR	LOC108073264|XP_017020311.1|DKIK
OG0000530	LOC6624333|XP_002047446.1|DVIR	LOC108075126|XP_017022898.1|DKIK
OG0000531	LOC6627748|XP_002051302.1|DVIR	LOC108081471|XP_017032156.1|DKIK
OG0000531	LOC6627505|XP_002052788.1|DVIR	LOC108074321|XP_017021810.1|DKIK
OG0000532	LOC6631259|XP_002053247.1|DVIR	LOC108081474|XP_017032161.1|DKIK
OG0000532	LOC6631258|XP_002053246.2|DVIR	LOC108081490|XP_017032177.1|DKIK
OG0000533	LOC6631740|XP_032295653.1|DVIR	LOC108074179|XP_017021605.1|DKIK
OG0000533	LOC6633158|XP_002056607.1|DVIR	LOC108083184|XP_017034371.1|DKIK
OG0000534	LOC6633330|XP_032296545.1|DVIR	LOC108080387|XP_017030602.1|DKIK, LOC108080348|XP_017030538.1|DKIK
OG0000534	LOC6635455|XP_032295852.1|DVIR, LOC6622765|XP_002046472.1|DVIR	LOC108085252|XP_017037288.1|DKIK
OG0000535	LOC6625541|XP_002050543.2|DVIR	LOC108072895|XP_017019708.1|DKIK
OG0000535	LOC6627010|XP_015029414.1|DVIR	LOC108078405|XP_017027751.1|DKIK
OG0000536	LOC6623961|XP_032290753.1|DVIR	LOC108085983|XP_017038273.1|DKIK
OG0000537	LOC6624865|XP_002048884.1|DVIR	LOC108081340|XP_017031970.1|DKIK
OG0000538	LOC6627243|XP_032293171.1|DVIR	LOC108078003|XP_017027045.1|DKIK
OG0000538	LOC6626442|XP_002048910.1|DVIR	LOC108082499|XP_017033408.1|DKIK
OG0000539	LOC6630431|XP_002053472.1|DVIR	LOC108085851|XP_017038098.1|DKIK
OG0000539	LOC6630432|XP_002053473.1|DVIR	LOC108085840|XP_017038086.1|DKIK
OG0000540	LOC6628813|XP_002052063.2|DVIR	LOC108074773|XP_017022440.1|DKIK
OG0000541	LOC116651104|XP_032292843.1|DVIR, LOC6625444|XP_002050994.1|DVIR	LOC108076820|XP_017025340.1|DKIK, LOC108076821|XP_017025342.1|DKIK
OG0000542	LOC6629822|XP_002053190.2|DVIR	LOC108072052|XP_017018534.1|DKIK
OG0000542	LOC6636224|XP_002059704.1|DVIR	LOC108085121|XP_017037152.1|DKIK
OG0000543	LOC116650893|XP_032291762.1|DVIR	LOC108080291|XP_017030452.1|DKIK
OG0000543	LOC6625811|XP_032292234.1|DVIR	LOC108076794|XP_017025304.1|DKIK
OG0000544	LOC6623918|XP_002046849.1|DVIR	LOC108079123|XP_017028855.1|DKIK
OG0000544	LOC6629813|XP_015027787.2|DVIR	LOC108074099|XP_017021482.1|DKIK
OG0000545	LOC6630498|XP_002054392.2|DVIR	LOC108075398|XP_017023309.1|DKIK
OG0000545	LOC6630500|XP_032295041.1|DVIR	LOC108075645|XP_017023678.1|DKIK
OG0000546	LOC6630668|XP_002054626.1|DVIR	LOC108084378|XP_017036054.1|DKIK
OG0000546	LOC6631674|XP_002055000.2|DVIR	LOC108083522|XP_017034844.1|DKIK, LOC108079245|XP_017029019.1|DKIK
OG0000548	LOC6623890|XP_002048282.1|DVIR	LOC108085792|XP_017038029.1|DKIK
OG0000548	LOC6623834|XP_002048281.1|DVIR	LOC108085791|XP_017038028.1|DKIK
OG0000549	LOC6625577|XP_032292703.1|DVIR	LOC108076479|XP_017024857.1|DKIK
OG0000550	LOC6628699|XP_002052564.2|DVIR	LOC108079069|XP_017028772.1|DKIK
OG0000550	LOC6627337|XP_015028733.1|DVIR	LOC108079054|XP_017028750.1|DKIK
OG0000551	LOC6626650|XP_032292310.1|DVIR	LOC108072919|XP_017019753.1|DKIK
OG0000552	LOC26530496|XP_015026246.1|DVIR, LOC6633175|XP_002056157.2|DVIR	LOC108085919|XP_017038183.1|DKIK
OG0000552	LOC6633174|XP_002056156.3|DVIR	LOC108085913|XP_017038175.1|DKIK
OG0000553	LOC6628600|XP_002051215.1|DVIR, LOC6628598|XP_002051213.1|DVIR	LOC108077083|XP_017025740.1|DKIK
OG0000554	LOC6630179|XP_002053848.1|DVIR	LOC108081171|XP_017031716.1|DKIK
OG0000554	LOC6635181|XP_015024948.1|DVIR	LOC108081172|XP_017031717.1|DKIK
OG0000555	LOC6622820|XP_002046479.1|DVIR	LOC108078648|XP_017028068.1|DKIK
OG0000555	LOC6636572|XP_002060075.1|DVIR	LOC108079897|XP_017029914.1|DKIK
OG0000556	LOC6632107|XP_002055630.1|DVIR	LOC108080353|XP_017030546.1|DKIK
OG0000556	LOC116650351|XP_032289692.1|DVIR, LOC6632769|XP_002056374.1|DVIR	LOC108081229|XP_017031794.1|DKIK
OG0000557	LOC6632354|XP_002056716.1|DVIR	LOC108080430|XP_017030652.1|DKIK
OG0000557	LOC6632351|XP_002056713.1|DVIR	LOC108080431|XP_017030653.1|DKIK
OG0000558	LOC6630981|XP_032293824.1|DVIR	LOC108080944|XP_017031338.1|DKIK
OG0000558	LOC6634655|XP_002058108.1|DVIR	LOC108071723|XP_017018036.1|DKIK
OG0000559	LOC6629320|XP_015027363.2|DVIR	LOC108085900|XP_017038154.1|DKIK
OG0000559	LOC6623453|XP_002048228.1|DVIR	LOC108083011|XP_017034125.1|DKIK
OG0000560	LOC6626207|XP_002049793.1|DVIR	LOC108081832|XP_017032562.1|DKIK
OG0000560	LOC6626206|XP_002049792.2|DVIR	LOC108081831|XP_017032561.1|DKIK
OG0000561	LOC6624584|XP_032290574.1|DVIR	LOC108070495|XP_017016479.1|DKIK
OG0000561	LOC6624695|XP_002047138.1|DVIR	LOC108070492|XP_017016474.1|DKIK
OG0000562	LOC6623156|XP_002048554.2|DVIR	LOC108073960|XP_017021286.1|DKIK
OG0000562	LOC6623351|XP_032289947.1|DVIR	LOC108073994|XP_017021336.1|DKIK
OG0000563	LOC26530531|XP_015031607.1|DVIR	LOC108070399|XP_017016339.1|DKIK
OG0000563	LOC6622670|XP_002048450.3|DVIR	LOC108070400|XP_017016341.1|DKIK
OG0000564	LOC6624240|XP_002047163.1|DVIR	LOC108085799|XP_017038036.1|DKIK
OG0000564	LOC6624554|XP_002047164.1|DVIR	LOC108085794|XP_017038032.1|DKIK
OG0000566	LOC6632256|XP_032288773.1|DVIR	LOC108071462|XP_017017713.1|DKIK
OG0000566	LOC6623669|XP_002047352.1|DVIR	LOC108075244|XP_017023090.1|DKIK
OG0000567	LOC6636176|XP_002059562.1|DVIR	LOC108084641|XP_017036421.1|DKIK
OG0000567	LOC6636174|XP_002059560.1|DVIR	LOC108084683|XP_017036504.1|DKIK
OG0000568	LOC6631928|XP_002055476.1|DVIR	LOC108085757|XP_017037985.1|DKIK
OG0000568	LOC6631030|XP_002054121.1|DVIR, LOC116651837|XP_032294829.1|DVIR	LOC108083804|XP_017035235.1|DKIK, LOC108077780|XP_017026767.1|DKIK
OG0000569	LOC6630046|XP_002054565.1|DVIR	LOC108081189|XP_017031736.1|DKIK
OG0000570	LOC6630032|XP_002054023.1|DVIR	LOC108077843|XP_017026860.1|DKIK
OG0000570	LOC6630033|XP_002054024.1|DVIR	LOC108077850|XP_017026871.1|DKIK
OG0000571	LOC6631151|XP_032294888.1|DVIR	LOC108077621|XP_017026518.1|DKIK
OG0000571	LOC6631153|XP_032294980.1|DVIR	LOC108077798|XP_017026802.1|DKIK
OG0000572	LOC6632601|XP_002056213.1|DVIR	LOC108083921|XP_017035405.1|DKIK
OG0000572	LOC6632603|XP_015026062.1|DVIR	LOC108083922|XP_017035408.1|DKIK
OG0000573	LOC6636818|XP_032291501.1|DVIR	LOC108075269|XP_017023129.1|DKIK
OG0000573	LOC6635992|XP_002059310.1|DVIR	LOC108076428|XP_017024771.1|DKIK
OG0000574	LOC6622763|XP_002048466.1|DVIR, LOC116650414|XP_032289942.1|DVIR	LOC108078692|XP_017028132.1|DKIK
OG0000574	LOC6630188|XP_002053257.1|DVIR, LOC6630191|XP_002053260.1|DVIR	LOC108073352|XP_017020408.1|DKIK
OG0000575	LOC6622916|XP_002048160.1|DVIR	LOC108070476|XP_017016449.1|DKIK
OG0000575	LOC6622282|XP_032290785.1|DVIR	LOC108070487|XP_017016467.1|DKIK
OG0000576	LOC6632334|XP_002056402.1|DVIR	LOC108085409|XP_017037467.1|DKIK, LOC108085392|XP_017037449.1|DKIK
OG0000577	LOC6628776|XP_002052767.1|DVIR	LOC108079650|XP_017029533.1|DKIK
OG0000577	LOC6635695|XP_002059268.1|DVIR	LOC108079610|XP_017029463.1|DKIK
OG0000578	LOC6628435|XP_002052043.2|DVIR	LOC108077257|XP_017026013.1|DKIK
OG0000578	LOC6627138|XP_015029764.1|DVIR	LOC108086146|XP_017038495.1|DKIK
OG0000579	LOC6629669|XP_002054763.1|DVIR	LOC108077659|XP_017026564.1|DKIK
OG0000579	LOC116650465|XP_032290021.1|DVIR, LOC6622618|XP_002048443.2|DVIR	LOC108070421|XP_017016364.1|DKIK
OG0000580	LOC6630134|XP_032292974.1|DVIR	LOC108081497|XP_017032201.1|DKIK, LOC108081477|XP_017032163.1|DKIK
OG0000580	LOC6630133|XP_002053685.1|DVIR	LOC108081498|XP_017032202.1|DKIK
OG0000581	LOC6632870|XP_015026169.1|DVIR	LOC108084863|XP_017036739.1|DKIK
OG0000581	LOC6631413|XP_002055422.1|DVIR	LOC108075271|XP_017023130.1|DKIK
OG0000582	LOC6624467|XP_002047912.1|DVIR	LOC108082435|XP_017033298.1|DKIK
OG0000582	LOC6625273|XP_015029744.1|DVIR	LOC108076617|XP_017025032.1|DKIK
OG0000583	LOC6625576|XP_002048837.2|DVIR	LOC108074226|XP_017021659.1|DKIK
OG0000583	LOC6626034|XP_002050801.1|DVIR	LOC108074225|XP_017021658.1|DKIK
OG0000584	LOC6627628|XP_002051094.1|DVIR	LOC108082720|XP_017033716.1|DKIK
OG0000584	LOC6627627|XP_002051093.1|DVIR	LOC108082719|XP_017033715.1|DKIK
OG0000585	LOC116650607|XP_032290606.1|DVIR, LOC116650610|XP_032290624.1|DVIR	LOC108072706|XP_017019431.1|DKIK
OG0000586	LOC26530667|XP_015030233.1|DVIR	LOC108072270|XP_017018825.1|DKIK
OG0000586	LOC6625149|XP_002048923.2|DVIR, LOC116651292|XP_032293337.1|DVIR, LOC6624991|XP_002048922.2|DVIR	LOC108082572|XP_017033518.1|DKIK, LOC108070913|XP_017017058.1|DKIK
OG0000589	LOC6631894|XP_002055034.2|DVIR	LOC108071756|XP_017018070.1|DKIK
OG0000590	LOC6630308|XP_002053725.1|DVIR	LOC108073189|XP_017020194.1|DKIK
OG0000590	LOC6634718|XP_002058317.1|DVIR	LOC108079397|XP_017029211.1|DKIK
OG0000592	LOC6626982|XP_002048799.1|DVIR	LOC108076818|XP_017025338.1|DKIK
OG0000592	LOC6624800|XP_002050194.1|DVIR	LOC108074668|XP_017022276.1|DKIK
OG0000593	LOC6628963|XP_002051568.1|DVIR	LOC108075714|XP_017023734.1|DKIK
OG0000593	LOC6624835|XP_002049543.1|DVIR	LOC108084251|XP_017035882.1|DKIK
OG0000594	LOC6634953|XP_002058587.1|DVIR	LOC108075727|XP_017023755.1|DKIK
OG0000594	LOC6632355|XP_002056717.1|DVIR	LOC108080439|XP_017030663.1|DKIK
OG0000595	LOC6630586|XP_032289864.1|DVIR	LOC108074078|XP_017021444.1|DKIK
OG0000595	LOC6630296|XP_015026982.1|DVIR	LOC108084252|XP_017035879.1|DKIK
OG0000596	LOC6635560|XP_002059034.1|DVIR	LOC108080341|XP_017030530.1|DKIK
OG0000596	LOC6629732|XP_002053608.1|DVIR	LOC108073310|XP_017020359.1|DKIK
OG0000597	LOC6630718|XP_002054211.2|DVIR	LOC108086015|XP_017038315.1|DKIK
OG0000598	LOC116650343|XP_032289640.1|DVIR, LOC116650342|XP_032289639.1|DVIR, LOC6637006|XP_002060432.1|DVIR, LOC116650341|XP_032289638.1|DVIR, LOC6632412|XP_002056208.1|DVIR, LOC116650340|XP_032289637.1|DVIR, LOC116650344|XP_032289641.1|DVIR, LOC6637005|XP_002060433.1|DVIR	LOC108084589|XP_017036353.1|DKIK
OG0000599	LOC6623393|XP_032290822.1|DVIR	LOC108073360|XP_017020413.1|DKIK
OG0000599	LOC6623420|XP_032290825.1|DVIR	LOC108073267|XP_017020313.1|DKIK
OG0000600	LOC6626195|XP_015029588.1|DVIR	LOC108081263|XP_017031846.1|DKIK
OG0000600	LOC6626193|XP_032292616.1|DVIR	LOC108081210|XP_017031772.1|DKIK
OG0000601	LOC6627739|XP_032293387.1|DVIR	LOC108075836|XP_017023900.1|DKIK
OG0000601	LOC6629244|XP_002051268.1|DVIR	LOC108085347|XP_017037405.1|DKIK
OG0000602	LOC6634357|XP_002057698.1|DVIR	LOC108072498|XP_017019154.1|DKIK
OG0000602	LOC6634356|XP_002057697.1|DVIR	LOC108072504|XP_017019164.1|DKIK
OG0000603	LOC6627674|XP_015028287.1|DVIR	LOC108074609|XP_017022218.1|DKIK, LOC108079639|XP_017029514.1|DKIK
OG0000604	LOC6635771|XP_002059167.1|DVIR	LOC108086255|XP_017038629.1|DKIK
OG0000604	LOC6628990|XP_002052121.1|DVIR	LOC108086257|XP_017038630.1|DKIK
OG0000605	LOC6628405|XP_002052048.1|DVIR	LOC108081367|XP_017032009.1|DKIK
OG0000606	LOC6635162|XP_002058364.2|DVIR	LOC108073322|XP_017020372.1|DKIK
OG0000607	LOC6630520|XP_002054019.1|DVIR	LOC108071464|XP_017017716.1|DKIK
OG0000607	LOC6631064|XP_002054908.1|DVIR	LOC108083212|XP_017034410.1|DKIK
OG0000608	LOC6630256|XP_002053415.1|DVIR	LOC108072009|XP_017018476.1|DKIK
OG0000608	LOC6630016|XP_032289990.1|DVIR	LOC108078823|XP_017028403.1|DKIK
OG0000609	LOC6627620|XP_032294277.1|DVIR	LOC108079563|XP_017029393.1|DKIK
OG0000610	LOC6622538|XP_002047597.2|DVIR	LOC108085528|XP_017037648.1|DKIK
OG0000610	LOC6626883|XP_002049720.1|DVIR	LOC108072279|XP_017018833.1|DKIK
OG0000611	LOC6626382|XP_002050056.2|DVIR	LOC108078251|XP_017027469.1|DKIK
OG0000611	LOC6626840|XP_002050842.1|DVIR	LOC108076520|XP_017024918.1|DKIK
OG0000612	LOC6622223|XP_032290290.1|DVIR	LOC108080619|XP_017030933.1|DKIK, LOC108080581|XP_017030874.1|DKIK, LOC108080608|XP_017030919.1|DKIK
OG0000615	LOC6635437|XP_002059073.1|DVIR	LOC108084268|XP_017035916.1|DKIK
OG0000615	LOC6630045|XP_002054564.1|DVIR	LOC108084201|XP_017035801.1|DKIK
OG0000616	LOC6635429|XP_032295867.1|DVIR	LOC108083591|XP_017034940.1|DKIK, LOC108083607|XP_017034967.1|DKIK
OG0000617	LOC6632303|XP_002055992.2|DVIR	LOC108083732|XP_017035129.1|DKIK
OG0000617	LOC6630252|XP_002053766.1|DVIR	LOC108077690|XP_017026613.1|DKIK
OG0000618	LOC6630412|XP_032295330.1|DVIR	LOC108073541|XP_017020714.1|DKIK
OG0000618	LOC6624340|XP_002047461.1|DVIR	LOC108075303|XP_017023192.1|DKIK
OG0000619	LOC6626912|XP_002050287.1|DVIR	LOC108082559|XP_017033498.1|DKIK
OG0000620	LOC6631382|XP_002055654.1|DVIR	LOC108080056|XP_017030128.1|DKIK
OG0000620	LOC6623141|XP_032290550.1|DVIR	LOC108078775|XP_017028306.1|DKIK
OG0000621	LOC6630395|XP_002054003.1|DVIR	LOC108084140|XP_017035673.1|DKIK
OG0000621	LOC6634637|XP_002058036.1|DVIR	LOC108085770|XP_017038004.1|DKIK
OG0000622	LOC6623617|XP_002047341.2|DVIR	LOC108079023|XP_017028691.1|DKIK
OG0000622	LOC6623494|XP_002046161.3|DVIR	LOC108078615|XP_017028027.1|DKIK
OG0000623	LOC6622165|XP_002047042.1|DVIR	LOC108074006|XP_017021356.1|DKIK
OG0000623	LOC6622534|XP_002046659.1|DVIR	LOC108078295|XP_017027566.1|DKIK
OG0000624	LOC6625310|XP_002048753.1|DVIR	LOC108081184|XP_017031732.1|DKIK
OG0000625	LOC6624701|XP_032291163.1|DVIR	LOC108084418|XP_017036112.1|DKIK
