Orthogroup	DVIR.longest_only	DPER.longest_only
OG0002134	LOC6634526|XP_002057955.1|DVIR	LOC6596434|XP_002021615.1|DPER, LOC6602612|XP_002027639.1|DPER
OG0002135	LOC6633633|XP_032296266.1|DVIR	LOC6599981|XP_026845128.1|DPER
OG0002136	LOC6633024|XP_002055941.1|DVIR	LOC6595004|XP_002020461.1|DPER
OG0002137	LOC6630771|XP_032294881.1|DVIR	LOC6587292|XP_026841232.1|DPER
OG0002138	LOC6633690|XP_002057007.1|DVIR	LOC113566509|XP_026848250.1|DPER
OG0002139	LOC6634723|XP_032289223.1|DVIR	LOC6597594|XP_026848881.1|DPER, LOC6602221|XP_002027298.2|DPER
OG0002140	LOC6636033|XP_032296209.1|DVIR	LOC6597344|XP_002022546.1|DPER
OG0002141	LOC6628236|XP_002051806.1|DVIR, LOC6635239|XP_002058767.1|DVIR	LOC6591324|XP_002016797.1|DPER
OG0002142	LOC116651839|XP_032294831.1|DVIR, LOC6631029|XP_002054120.1|DVIR	LOC6591597|XP_002017543.1|DPER
OG0002143	LOC6629068|XP_002051612.1|DVIR	LOC6595534|XP_026844258.1|DPER
OG0002144	LOC6636217|XP_002059718.2|DVIR	LOC6602565|XP_026846895.1|DPER
OG0002145	LOC6630186|XP_002053255.2|DVIR	LOC6594203|XP_026850281.1|DPER
OG0002146	LOC6633035|XP_002056062.1|DVIR	LOC6591595|XP_002017541.1|DPER
OG0002147	LOC6631667|XP_032295642.1|DVIR	LOC6599202|XP_026848331.1|DPER, LOC6604100|XP_026848354.1|DPER, LOC6603975|XP_026848352.1|DPER, LOC113566520|XP_026848357.1|DPER, LOC113566519|XP_026848356.1|DPER
OG0002148	LOC6636821|XP_002060303.1|DVIR	LOC6601681|XP_002026715.1|DPER
OG0002149	LOC6636273|XP_002059686.2|DVIR	LOC6603492|XP_002028470.1|DPER
OG0002150	LOC6634442|XP_002058057.1|DVIR	LOC6600394|XP_002025449.2|DPER
OG0002151	LOC6627819|XP_002051144.2|DVIR, LOC116651415|XP_032293610.1|DVIR	LOC6589012|XP_026844120.1|DPER
OG0002152	LOC6632813|XP_015026071.2|DVIR	LOC6588199|XP_026847480.1|DPER
OG0002153	LOC6632214|XP_002055882.1|DVIR	LOC6595127|XP_026850966.1|DPER
OG0002154	LOC6634683|XP_015025121.1|DVIR	LOC6596744|XP_002021927.2|DPER
OG0002155	LOC6629478|XP_002054093.1|DVIR	LOC6595169|XP_002020424.1|DPER
OG0002156	LOC6622839|XP_002047681.1|DVIR	LOC6596194|XP_002021123.1|DPER
OG0002157	LOC6632474|XP_002056175.1|DVIR	LOC6587622|XP_026845744.1|DPER
OG0002158	LOC6626071|XP_015029587.1|DVIR	LOC6592902|XP_002017944.1|DPER
OG0002159	LOC6626895|XP_002050817.1|DVIR	LOC6593140|XP_002018172.1|DPER
OG0002160	LOC6630552|XP_032295302.1|DVIR	LOC6594856|XP_026850761.1|DPER
OG0002161	LOC6631150|XP_002054253.1|DVIR	LOC6588110|XP_002013368.1|DPER
OG0002162	LOC6631254|XP_015027358.1|DVIR	LOC6588221|XP_026850058.1|DPER
OG0002163	LOC6633681|XP_002057286.2|DVIR, LOC6623976|XP_002047394.1|DVIR	LOC6596885|XP_002022100.1|DPER
OG0002164	LOC6632752|XP_002056475.1|DVIR	LOC6591855|XP_026840446.1|DPER
OG0002165	LOC6630211|XP_002053714.1|DVIR	LOC6588018|XP_002013205.1|DPER
OG0002166	LOC6627363|XP_002051670.1|DVIR	LOC6602216|XP_002027293.1|DPER
OG0002167	LOC6635352|XP_002058898.1|DVIR	LOC6592457|XP_002018307.1|DPER
OG0002168	LOC116651107|XP_032292837.1|DVIR, LOC6626797|XP_002049948.2|DVIR	LOC113565133|XP_026841819.1|DPER
OG0002169	LOC6622909|XP_002047074.1|DVIR	LOC6587408|XP_026845548.1|DPER, LOC6602779|XP_026847821.1|DPER
OG0002170	LOC6636192|XP_002059738.1|DVIR	LOC6602020|XP_002027034.1|DPER
OG0002171	LOC6631188|XP_002054833.1|DVIR	LOC6587191|XP_026841209.1|DPER, LOC6588517|XP_002013466.1|DPER
OG0002172	LOC6630961|XP_002054738.1|DVIR	LOC6587458|XP_002013047.1|DPER
OG0002173	LOC6629109|XP_002052603.1|DVIR	LOC6589583|XP_026844375.1|DPER
OG0002174	LOC6630756|XP_002054495.1|DVIR	LOC6587963|XP_002012937.2|DPER
OG0002175	LOC6630755|XP_002054494.1|DVIR	LOC6587821|XP_002012936.1|DPER
OG0002176	LOC6631181|XP_002053236.1|DVIR	LOC6594940|XP_002020309.1|DPER
OG0002177	LOC6630372|XP_002054347.1|DVIR	LOC6598602|XP_026850791.1|DPER
OG0002178	LOC6630849|XP_015027057.1|DVIR	LOC6587359|XP_026850629.1|DPER
OG0002179	LOC6630295|XP_002052947.2|DVIR	LOC6591325|XP_026840117.1|DPER
OG0002180	LOC6632798|XP_002056114.3|DVIR	LOC6595338|XP_026851020.1|DPER
OG0002181	LOC6632209|XP_002055523.1|DVIR	LOC6597206|XP_002022614.1|DPER
OG0002182	LOC6634890|XP_015024853.1|DVIR	LOC6587183|XP_026850935.1|DPER
OG0002183	LOC6635358|XP_002058904.1|DVIR	LOC6592536|XP_002018311.1|DPER
OG0002184	LOC6630008|XP_002054770.1|DVIR	LOC6588534|XP_002013620.1|DPER
OG0002185	LOC6633080|XP_002055958.2|DVIR	LOC6594815|XP_026843656.1|DPER
OG0002186	LOC6627578|XP_002051391.1|DVIR	LOC6589631|XP_026845016.1|DPER
OG0002187	LOC6635187|XP_002058386.1|DVIR	LOC6588538|XP_002013580.1|DPER
OG0002188	LOC6625790|XP_032292638.1|DVIR	LOC6590017|XP_002016571.1|DPER
OG0002189	LOC26531700|XP_015027924.1|DVIR	LOC113565688|XP_026844284.1|DPER
OG0002190	LOC6630253|XP_002053767.1|DVIR	LOC6587354|XP_002013483.1|DPER
OG0002191	LOC6622313|XP_002048080.1|DVIR	LOC6601833|XP_002026899.1|DPER
OG0002192	LOC6624612|XP_002048264.1|DVIR	LOC6599050|XP_026849016.1|DPER
OG0002193	LOC6631138|XP_002053034.1|DVIR	LOC113565246|XP_026842792.1|DPER, LOC6588219|XP_026851239.1|DPER
OG0002194	LOC6632310|XP_002055999.1|DVIR	LOC6587515|XP_002013071.1|DPER
OG0002195	LOC6634854|XP_002058644.1|DVIR	LOC6588179|XP_026850817.1|DPER
OG0002196	LOC6629731|XP_002053607.1|DVIR	LOC6594677|XP_002019855.1|DPER
OG0002197	LOC6622573|XP_002046440.3|DVIR, LOC116650597|XP_032290572.1|DVIR	LOC6601052|XP_002026107.2|DPER
OG0002198	LOC6632743|XP_032289508.1|DVIR	LOC6594710|XP_026850918.1|DPER
OG0002199	LOC6631217|XP_002053960.1|DVIR	LOC6587200|XP_002013522.1|DPER
OG0002200	LOC6629698|XP_002052956.1|DVIR	LOC6599928|XP_002025056.1|DPER
OG0002202	LOC6634848|XP_032295190.1|DVIR	LOC6587553|XP_026840474.1|DPER
OG0002203	LOC6630351|XP_032295456.1|DVIR	LOC6587461|XP_026849297.1|DPER
OG0002204	LOC6631146|XP_002054249.1|DVIR	LOC6587680|XP_026841875.1|DPER, LOC6588085|XP_002013932.2|DPER
OG0002205	LOC6632422|XP_002056094.1|DVIR	LOC6587556|XP_002014033.1|DPER
OG0002206	LOC6632381|XP_032289422.1|DVIR	LOC6587956|XP_002013721.1|DPER
OG0002207	LOC6634938|XP_002058708.2|DVIR	LOC6587915|XP_026851117.1|DPER
OG0002208	LOC6634934|XP_002058704.1|DVIR	LOC6587542|XP_002013999.1|DPER
OG0002209	LOC6633415|XP_002056814.1|DVIR	LOC6596914|XP_002021844.1|DPER
OG0002210	LOC6630804|XP_015026964.1|DVIR	LOC6587314|XP_026850986.1|DPER
OG0002211	LOC6632236|XP_002056085.1|DVIR	LOC6587275|XP_026844959.1|DPER
OG0002212	LOC6632549|XP_002055828.1|DVIR	LOC6594944|XP_002020313.1|DPER
OG0002213	LOC6629314|XP_002053533.1|DVIR	LOC6591743|XP_002016981.1|DPER
OG0002214	LOC6630950|XP_002053940.3|DVIR	LOC6587721|XP_026848759.1|DPER
OG0002215	LOC6630827|XP_032296148.1|DVIR	LOC6588325|XP_026849696.1|DPER
OG0002216	LOC6626204|XP_002049790.1|DVIR	LOC6588701|XP_002014942.1|DPER
OG0002217	LOC6630403|XP_002054268.1|DVIR	LOC6588662|XP_002013942.1|DPER
OG0002218	LOC6633846|XP_002057198.1|DVIR	LOC6600208|XP_002025308.1|DPER
OG0002219	LOC6633129|XP_002056072.2|DVIR	LOC6588596|XP_002013176.1|DPER
OG0002220	LOC6633128|XP_002056071.2|DVIR	LOC6587728|XP_026840282.1|DPER
OG0002221	LOC6623193|XP_032291353.1|DVIR	LOC6602455|XP_026848810.1|DPER
OG0002222	LOC6626423|XP_002050367.1|DVIR	LOC6600849|XP_026841479.1|DPER
OG0002223	LOC6636319|XP_032292053.1|DVIR	LOC6590097|XP_026841067.1|DPER
OG0002224	LOC6626188|XP_032292180.1|DVIR	LOC6602087|XP_026841697.1|DPER
OG0002225	LOC6623942|XP_032290647.1|DVIR	LOC113566335|XP_026847377.1|DPER, LOC6599861|XP_026847296.1|DPER
OG0002226	LOC6626479|XP_002050464.1|DVIR	LOC6591117|XP_002015498.1|DPER
OG0002227	LOC6625061|XP_032291796.1|DVIR	LOC6591129|XP_026842707.1|DPER
OG0002228	LOC6627283|XP_002049625.1|DVIR	LOC6591085|XP_002015705.1|DPER
OG0002229	LOC6626985|XP_015029593.1|DVIR	LOC6600962|XP_002026000.2|DPER
OG0002230	LOC6636411|XP_015023923.1|DVIR, LOC116649746|XP_032292217.1|DVIR	LOC6593222|XP_026842436.1|DPER
OG0002231	LOC6624866|XP_002048885.1|DVIR	LOC6591215|XP_026841926.1|DPER
OG0002232	LOC6626278|XP_002050165.1|DVIR	LOC6600911|XP_002025920.2|DPER
OG0002233	LOC6624109|XP_002047132.2|DVIR	LOC6596223|XP_026845508.1|DPER
OG0002235	LOC6625800|XP_032291862.1|DVIR	LOC6593202|XP_026840927.1|DPER
OG0002236	LOC6625978|XP_002049993.1|DVIR	LOC6591044|XP_002016555.1|DPER
OG0002237	LOC6635397|XP_002058840.1|DVIR	LOC6590016|XP_026842044.1|DPER
OG0002238	LOC6625720|XP_015030021.1|DVIR	LOC6590056|XP_026841412.1|DPER
OG0002239	LOC6626218|XP_002050746.1|DVIR	LOC6590391|XP_002015657.1|DPER
OG0002240	LOC6625868|XP_002050789.1|DVIR	LOC6593173|XP_026842325.1|DPER
OG0002241	LOC6622463|XP_032291045.1|DVIR	LOC6599773|XP_026847339.1|DPER
OG0002242	LOC6624361|XP_032290406.1|DVIR	LOC6601222|XP_026848088.1|DPER
OG0002243	LOC6630396|XP_002054004.1|DVIR	LOC6587962|XP_002013339.2|DPER
OG0002244	LOC6623800|XP_002047364.1|DVIR	LOC6601876|XP_026849339.1|DPER
OG0002245	LOC6623941|XP_002048294.1|DVIR	LOC6599864|XP_026847376.1|DPER
OG0002246	LOC6625722|XP_032291755.1|DVIR	LOC6590787|XP_026842432.1|DPER
OG0002247	LOC116651108|XP_032292838.1|DVIR, LOC26530812|XP_015030250.2|DVIR	LOC113565134|XP_026841820.1|DPER
OG0002248	LOC6624262|XP_002046345.1|DVIR	LOC6599785|XP_026847279.1|DPER
OG0002249	LOC6624459|XP_002046587.1|DVIR	LOC6601240|XP_002026298.1|DPER
OG0002250	LOC6635890|XP_032291823.1|DVIR	LOC6593078|XP_002017891.2|DPER
OG0002251	LOC6635893|XP_032291831.1|DVIR	LOC6593080|XP_026841871.1|DPER
OG0002252	LOC6635816|XP_002059439.2|DVIR	LOC6593263|XP_026842481.1|DPER
OG0002253	LOC26531451|XP_032291885.1|DVIR, LOC116650363|XP_032289761.1|DVIR	LOC113565115|XP_026841668.1|DPER
OG0002254	LOC6631021|XP_002053826.1|DVIR	LOC6595228|XP_026851275.1|DPER
OG0002255	LOC6634678|XP_002057994.1|DVIR	LOC6595322|XP_002020449.1|DPER, LOC6597662|XP_002022839.1|DPER
OG0002256	LOC6626553|XP_032292560.1|DVIR	LOC6592513|XP_026842691.1|DPER
OG0002257	LOC6636401|XP_032292991.1|DVIR, LOC116649742|XP_032292211.1|DVIR	LOC6593061|XP_002018473.1|DPER
OG0002258	LOC6623085|XP_002046860.1|DVIR	LOC6603028|XP_002028010.1|DPER
OG0002259	LOC6636518|XP_002060008.1|DVIR	LOC6603559|XP_026845768.1|DPER
OG0002260	LOC6623074|XP_002048501.1|DVIR	LOC6602287|XP_026848557.1|DPER, LOC6591657|XP_002016852.1|DPER
OG0002261	LOC6622893|XP_002047551.1|DVIR	LOC6594993|XP_002020159.1|DPER, LOC6602361|XP_002027440.1|DPER
OG0002262	LOC6625927|XP_002049297.2|DVIR	LOC6593039|XP_002017716.2|DPER
OG0002263	LOC6624228|XP_002046537.1|DVIR	LOC6599802|XP_002024972.1|DPER, LOC113566325|XP_026847289.1|DPER
OG0002264	LOC6626422|XP_032292315.1|DVIR	LOC6600851|XP_026841478.1|DPER
OG0002265	LOC6624019|XP_002046274.3|DVIR	LOC6604026|XP_026847851.1|DPER
OG0002266	LOC6622661|XP_002048145.1|DVIR	LOC6596960|XP_002022158.1|DPER
OG0002267	LOC6623557|XP_002046799.1|DVIR	LOC6600580|XP_002025635.1|DPER
OG0002268	LOC6624415|XP_002047167.2|DVIR	LOC6601150|XP_002026282.1|DPER
OG0002269	LOC6635935|XP_002059374.2|DVIR	LOC6601553|XP_002026673.1|DPER
OG0002270	LOC6624983|XP_002050663.1|DVIR	LOC6592294|XP_026842464.1|DPER
OG0002271	LOC6624113|XP_032291245.1|DVIR	LOC6603023|XP_002028044.1|DPER
OG0002272	LOC6622054|XP_002046380.1|DVIR	LOC6600273|XP_002025386.1|DPER
OG0002273	LOC6624476|XP_032289890.1|DVIR	LOC6596041|XP_026845315.1|DPER
OG0002274	LOC6624237|XP_032290937.1|DVIR	LOC6595841|XP_026845577.1|DPER
OG0002275	LOC6624314|XP_002046608.1|DVIR	LOC6601224|XP_026848057.1|DPER, LOC6601225|XP_026848046.1|DPER
OG0002276	LOC6622911|XP_032290373.1|DVIR	LOC6599596|XP_026849547.1|DPER
OG0002277	LOC6622850|XP_002046490.1|DVIR	LOC6599522|XP_026849434.1|DPER
OG0002278	LOC6623905|XP_002047374.1|DVIR	LOC6600295|XP_026849044.1|DPER
OG0002279	LOC6622863|XP_002047729.1|DVIR	LOC113566754|XP_026849588.1|DPER
OG0002280	LOC6622432|XP_032291143.1|DVIR	LOC6600552|XP_026847650.1|DPER
OG0002281	LOC6622656|XP_002047021.1|DVIR	LOC6600621|XP_002025732.2|DPER
OG0002282	LOC6622238|XP_002046364.1|DVIR	LOC6601066|XP_026847283.1|DPER
OG0002283	LOC6636324|XP_002059884.2|DVIR	LOC6592404|XP_002018149.2|DPER
OG0002284	LOC6626310|XP_002050389.1|DVIR	LOC6590713|XP_002016245.1|DPER
OG0002285	LOC6636011|XP_002059511.1|DVIR	LOC6597532|XP_002022662.1|DPER
OG0002286	LOC6626596|XP_002049032.2|DVIR	LOC6590260|XP_002015890.1|DPER
OG0002287	LOC6624984|XP_032291922.1|DVIR	LOC6593124|XP_026841043.1|DPER
OG0002288	LOC6624139|XP_002047865.2|DVIR	LOC6603024|XP_026849489.1|DPER
OG0002289	LOC6623221|XP_002046743.2|DVIR, LOC6623251|XP_002046745.1|DVIR	LOC6602478|XP_002027508.1|DPER
OG0002290	LOC6628971|XP_002051363.1|DVIR	LOC6589138|XP_026844126.1|DPER
OG0002291	LOC6635939|XP_032291551.1|DVIR	LOC6602059|XP_026842277.1|DPER
OG0002292	LOC6635956|XP_032292235.1|DVIR	LOC6590789|XP_026840971.1|DPER
OG0002293	LOC6626122|XP_002050029.2|DVIR	LOC6590578|XP_002015383.2|DPER
OG0002294	LOC6632783|XP_002055865.1|DVIR	LOC6604232|XP_002029153.1|DPER
OG0002295	LOC6627602|XP_015028027.2|DVIR	LOC6604030|XP_026843157.1|DPER, LOC6593530|XP_026843685.1|DPER
OG0002296	LOC6633964|XP_002057766.2|DVIR	LOC6589539|XP_026843886.1|DPER
OG0002297	LOC6630203|XP_002053706.1|DVIR	LOC6594497|XP_026850320.1|DPER
OG0002298	LOC6625548|XP_002049983.1|DVIR	LOC6590157|XP_002016579.1|DPER
OG0002299	LOC6635913|XP_002059291.1|DVIR	LOC6597756|XP_002022887.1|DPER
OG0002300	LOC6627945|XP_032293516.1|DVIR	LOC6596553|XP_002021690.1|DPER
OG0002301	LOC6628213|XP_032293508.1|DVIR	LOC6593447|XP_002018729.2|DPER
OG0002302	LOC6629194|XP_032293634.1|DVIR	LOC6593948|XP_026843102.1|DPER
OG0002303	LOC6636013|XP_002059513.1|DVIR	LOC6597530|XP_002022660.1|DPER
OG0002304	LOC6628577|XP_002051511.1|DVIR	LOC6593692|XP_026843243.1|DPER
OG0002305	LOC6624224|XP_002047607.1|DVIR	LOC6603350|XP_002028331.1|DPER
OG0002306	LOC6634379|XP_002057573.3|DVIR	LOC6593633|XP_002019099.2|DPER
OG0002307	LOC6628443|XP_002052228.2|DVIR	LOC6589783|XP_026844609.1|DPER
OG0002308	LOC6634031|XP_002057768.1|DVIR	LOC6589537|XP_002014503.1|DPER
OG0002309	LOC6628100|XP_002052424.1|DVIR	LOC6588817|XP_002015178.1|DPER
OG0002310	LOC6628028|XP_032293906.1|DVIR	LOC6593673|XP_026843492.1|DPER
OG0002311	LOC6628327|XP_015028059.1|DVIR	LOC6593473|XP_026843994.1|DPER
OG0002312	LOC6634330|XP_002057683.1|DVIR	LOC6593582|XP_002018873.1|DPER
OG0002313	LOC6626623|XP_002049699.2|DVIR	LOC6590937|XP_026840932.1|DPER
OG0002314	LOC6626806|XP_002050923.1|DVIR	LOC6591193|XP_002015442.1|DPER
OG0002315	LOC6624831|XP_032292938.1|DVIR	LOC6590453|XP_002016379.1|DPER
OG0002316	LOC6627974|XP_032294633.1|DVIR	LOC6589508|XP_002015104.1|DPER
OG0002317	LOC6622655|XP_015031427.1|DVIR	LOC6596950|XP_026845329.1|DPER
OG0002318	LOC6628661|XP_002051817.1|DVIR	LOC6595679|XP_002020739.1|DPER
OG0002319	LOC6634362|XP_002057703.1|DVIR	LOC6596268|XP_002021794.1|DPER
OG0002320	LOC6626277|XP_002050164.1|DVIR	LOC6600912|XP_026841450.1|DPER
OG0002321	LOC6625950|XP_032292975.1|DVIR	LOC6590684|XP_026842858.1|DPER
OG0002322	LOC6634055|XP_032293582.1|DVIR	LOC6596604|XP_026843227.1|DPER
OG0002323	LOC6635638|XP_002059243.1|DVIR	LOC6593393|XP_002018605.1|DPER
OG0002324	LOC6622062|XP_002047554.2|DVIR	LOC6602392|XP_026848462.1|DPER
OG0002325	LOC6623601|XP_002047799.2|DVIR	LOC6602306|XP_026848490.1|DPER
OG0002326	LOC6623534|XP_015031376.1|DVIR	LOC6602305|XP_026848484.1|DPER
OG0002327	LOC26531536|XP_015027913.1|DVIR	LOC113567256|XP_026850294.1|DPER
OG0002328	LOC6628299|XP_002051184.1|DVIR	LOC6596469|XP_002021764.2|DPER
OG0002329	LOC6628256|XP_002052935.1|DVIR	LOC6595527|XP_002020662.1|DPER
OG0002330	LOC116649761|XP_032294345.1|DVIR	LOC6595530|XP_002020665.2|DPER
OG0002331	LOC6631879|XP_002054972.1|DVIR	LOC6603101|XP_026847091.1|DPER
OG0002332	LOC6622348|XP_002047742.1|DVIR	LOC6600470|XP_002025567.2|DPER
OG0002333	LOC6627257|XP_032291711.1|DVIR	LOC6592287|XP_002018406.2|DPER
OG0002334	LOC6628590|XP_002051483.2|DVIR	LOC6589290|XP_026844562.1|DPER
OG0002335	LOC6627145|XP_002048957.2|DVIR	LOC6593154|XP_026842269.1|DPER
OG0002336	LOC6623037|XP_032291128.1|DVIR	LOC6601499|XP_002026561.1|DPER
OG0002337	LOC6636462|XP_032291653.1|DVIR, LOC116650814|XP_032291460.1|DVIR	LOC6592945|XP_026842727.1|DPER
OG0002338	LOC6628626|XP_015028494.1|DVIR	LOC6595412|XP_026844508.1|DPER
OG0002339	LOC6628249|XP_015028561.1|DVIR	LOC6596307|XP_026843431.1|DPER
OG0002340	LOC6627551|XP_002052286.2|DVIR	LOC6588680|XP_026844907.1|DPER
OG0002341	LOC6625590|XP_002051040.2|DVIR	LOC6590037|XP_002016311.1|DPER
OG0002342	LOC6627616|XP_015028794.1|DVIR	LOC113565818|XP_026844841.1|DPER, LOC6589852|XP_002014712.2|DPER
OG0002343	LOC6628673|XP_002051847.2|DVIR	LOC6596362|XP_026843831.1|DPER
OG0002344	LOC6629054|XP_015028433.1|DVIR	LOC6603366|XP_026843449.1|DPER
OG0002345	LOC6636329|XP_002059928.3|DVIR	LOC6590471|XP_002016657.1|DPER
OG0002346	LOC6627295|XP_032293971.1|DVIR	LOC6593419|XP_002019125.1|DPER
OG0002347	LOC6626765|XP_002050919.1|DVIR	LOC6603907|XP_026843387.1|DPER, LOC6604621|XP_002029505.2|DPER
OG0002348	LOC6627562|XP_002052646.1|DVIR	LOC6589600|XP_026844433.1|DPER
OG0002349	LOC26531264|XP_015024380.1|DVIR	LOC113565248|XP_026842822.1|DPER
OG0002350	LOC6636328|XP_002059927.1|DVIR	LOC6590470|XP_026842819.1|DPER
OG0002351	LOC6625636|XP_002050761.1|DVIR	LOC6590246|XP_002016538.1|DPER
OG0002352	LOC6626008|XP_032291567.1|DVIR	LOC6592957|XP_002017959.1|DPER
OG0002353	LOC6627490|XP_002051295.2|DVIR	LOC6593813|XP_026843325.1|DPER
OG0002354	LOC6633987|XP_002057851.2|DVIR	LOC6593510|XP_002019151.1|DPER
OG0002355	LOC6627306|XP_015028042.1|DVIR	LOC6597935|XP_026843004.1|DPER
OG0002356	LOC6627693|XP_002052253.1|DVIR	LOC6589486|XP_026844010.1|DPER, LOC6589485|XP_026844154.1|DPER
OG0002357	LOC6630941|XP_032296187.1|DVIR	LOC6587429|XP_026840880.1|DPER
OG0002358	LOC6627420|XP_002052405.1|DVIR	LOC6589675|XP_002014399.1|DPER
OG0002359	LOC6631726|XP_002055573.1|DVIR	LOC6597780|XP_002022983.1|DPER
OG0002360	LOC6628896|XP_002052193.1|DVIR	LOC6589491|XP_002015241.1|DPER
OG0002361	LOC6624508|XP_002048478.1|DVIR	LOC6599074|XP_002024207.1|DPER
OG0002362	LOC6635621|XP_015024489.1|DVIR	LOC6604486|XP_026844222.1|DPER
OG0002363	LOC6628624|XP_002052580.1|DVIR	LOC6589635|XP_002014535.2|DPER, LOC113565896|XP_026845062.1|DPER
OG0002364	LOC6628622|XP_032294212.1|DVIR	LOC6589634|XP_026844545.1|DPER
OG0002365	LOC6628634|XP_032294273.1|DVIR	LOC6589632|XP_002014532.1|DPER
OG0002366	LOC6635663|XP_032294711.1|DVIR	LOC6589168|XP_002015025.1|DPER
OG0002367	LOC6628503|XP_002051838.1|DVIR	LOC6589374|XP_002014900.2|DPER
OG0002368	LOC6628239|XP_002051450.1|DVIR	LOC113565870|XP_026845031.1|DPER, LOC6589704|XP_002014227.1|DPER
OG0002369	LOC6636135|XP_002059529.1|DVIR	LOC6594007|XP_026850578.1|DPER, LOC6597310|XP_002022498.1|DPER
OG0002370	LOC6634025|XP_002057489.1|DVIR	LOC6598096|XP_002023238.2|DPER
OG0002371	LOC6634024|XP_002057488.1|DVIR	LOC6598011|XP_002023236.1|DPER
OG0002372	LOC6635660|XP_002059128.2|DVIR	LOC6595592|XP_026844382.1|DPER
OG0002373	LOC6628446|XP_002051649.1|DVIR	LOC6589079|XP_026844909.1|DPER
OG0002374	LOC6631124|XP_002054244.1|DVIR	LOC6587816|XP_026839980.1|DPER
OG0002375	LOC6633148|XP_002056599.1|DVIR	LOC6587771|XP_002013145.1|DPER
OG0002376	LOC6627540|XP_032294496.1|DVIR	LOC6593430|XP_026843383.1|DPER
OG0002377	LOC6631052|XP_002054637.1|DVIR	LOC6591400|XP_002017175.1|DPER
OG0002378	LOC116650461|XP_032290008.1|DVIR, LOC116650464|XP_032290020.1|DVIR, LOC116650468|XP_032290027.1|DVIR, LOC6622586|XP_002048442.1|DVIR	LOC6595809|XP_002021321.1|DPER
OG0002379	LOC6627843|XP_002051733.1|DVIR, LOC6627700|XP_002052260.2|DVIR	LOC6588865|XP_002015314.1|DPER
OG0002380	LOC6634815|XP_002058141.1|DVIR	LOC6603079|XP_002028121.1|DPER
OG0002381	LOC6626323|XP_002050700.1|DVIR	LOC6592298|XP_002017629.1|DPER
OG0002382	LOC6633950|XP_002057837.1|DVIR, LOC6632063|XP_032296162.1|DVIR	LOC6597498|XP_026849288.1|DPER
OG0002383	LOC6636856|XP_002060286.1|DVIR	LOC6600505|XP_026847552.1|DPER
OG0002384	LOC6633324|XP_002057158.2|DVIR	LOC6600767|XP_002025835.1|DPER
OG0002385	LOC6636210|XP_002059700.2|DVIR	LOC6601998|XP_002027051.1|DPER
OG0002386	LOC6632505|XP_032289573.1|DVIR	LOC6594524|XP_002019466.1|DPER
OG0002387	LOC6630311|XP_015027526.1|DVIR	LOC6587925|XP_026841474.1|DPER
OG0002388	LOC6630274|XP_002053703.2|DVIR	LOC6594500|XP_026850394.1|DPER
OG0002389	LOC6631024|XP_002053829.1|DVIR	LOC113565959|XP_026845188.1|DPER, LOC6595224|XP_002020197.1|DPER
OG0002390	LOC6627780|XP_002052019.1|DVIR	LOC6596646|XP_002021654.1|DPER
OG0002391	LOC6626101|XP_002049518.1|DVIR	LOC6600920|XP_002026048.1|DPER
OG0002392	LOC6636559|XP_002060063.1|DVIR	LOC6603960|XP_026847368.1|DPER
OG0002393	LOC6623907|XP_002046260.1|DVIR	LOC6599766|XP_026847358.1|DPER, LOC6594560|XP_002019579.2|DPER
OG0002394	LOC6632749|XP_002056472.1|DVIR	LOC6591854|XP_026850971.1|DPER
OG0002395	LOC6630326|XP_032291226.1|DVIR	LOC6594072|XP_002019732.1|DPER
OG0002396	LOC6636466|XP_002059915.2|DVIR	LOC6591255|XP_002015455.2|DPER
OG0002397	LOC6626274|XP_002050040.1|DVIR	LOC6590761|XP_002015393.1|DPER
OG0002398	LOC6636035|XP_002059640.2|DVIR	LOC6599958|XP_026849157.1|DPER
OG0002399	LOC6624954|XP_002049178.2|DVIR	LOC6601643|XP_026841739.1|DPER
OG0002400	LOC6625514|XP_002050096.2|DVIR	LOC6591310|XP_002016133.2|DPER
OG0002401	LOC6636255|XP_002059724.1|DVIR	LOC6602528|XP_026846885.1|DPER
OG0002402	LOC6630328|XP_015027203.1|DVIR	LOC6594172|XP_026840022.1|DPER
OG0002403	LOC6630327|XP_015027204.1|DVIR	LOC6594171|XP_002019441.1|DPER
OG0002404	LOC6630615|XP_002053744.1|DVIR	LOC6594685|XP_026850451.1|DPER
OG0002405	LOC6633048|XP_002056756.2|DVIR	LOC6591538|XP_002017182.2|DPER
OG0002406	LOC6623969|XP_002046248.1|DVIR	LOC6599718|XP_002024903.1|DPER
OG0002407	LOC6629462|XP_002053879.2|DVIR	LOC6588174|XP_002013182.1|DPER
OG0002408	LOC6630673|XP_002054631.1|DVIR	LOC6591342|XP_002017169.1|DPER
OG0002409	LOC116650712|XP_032291061.1|DVIR, LOC6623854|XP_032294446.1|DVIR	LOC6601959|XP_002027009.2|DPER
OG0002410	LOC6632449|XP_002056512.2|DVIR	LOC6594640|XP_002019933.1|DPER
OG0002411	LOC6632463|XP_002056309.1|DVIR	LOC6594699|XP_002019626.1|DPER
OG0002412	LOC26530873|XP_015027833.1|DVIR	LOC113564953|XP_026840478.1|DPER
OG0002413	LOC6625705|XP_002050326.1|DVIR, LOC6633768|XP_002056954.1|DVIR	LOC6599942|XP_026849127.1|DPER
