Orthogroup	DVIR.longest_only	DPSE.longest_only
OG0000348	LOC6628887|XP_032294611.1|DVIR	LOC4816341|XP_001355982.3|DPSE
OG0000348	LOC6627480|XP_032294250.1|DVIR	LOC4817695|XP_001357077.3|DPSE
OG0000349	LOC6634352|XP_002057816.1|DVIR	LOC4816365|XP_001356112.2|DPSE, LOC6901757|XP_033238691.1|DPSE, LOC117184562|XP_033238692.1|DPSE, LOC117184265|XP_033236925.1|DPSE, LOC6902615|XP_033236918.1|DPSE, LOC6902613|XP_033236922.1|DPSE, LOC6903865|XP_033236915.1|DPSE
OG0000350	LOC6624163|XP_032291194.1|DVIR	LOC117184479|XP_033238170.1|DPSE
OG0000350	LOC6624215|XP_032291193.1|DVIR	LOC4813254|XP_033238168.1|DPSE
OG0000350	LOC6630571|XP_002053920.2|DVIR	LOC6897056|XP_002137240.3|DPSE
OG0000351	LOC6627015|XP_032292806.1|DVIR	LOC4805246|XP_001361678.3|DPSE
OG0000351	LOC116651100|XP_032292810.1|DVIR	LOC4805245|XP_001361677.3|DPSE
OG0000353	LOC6629839|XP_002054539.1|DVIR	LOC4801811|XP_001358845.1|DPSE
OG0000353	LOC6628915|XP_002051383.1|DVIR	LOC4817945|XP_001357204.2|DPSE
OG0000354	LOC6628416|XP_002052329.2|DVIR	LOC4816841|XP_001356631.2|DPSE
OG0000354	LOC6628870|XP_002052336.1|DVIR	LOC4817041|XP_001356627.4|DPSE
OG0000355	LOC6626312|XP_002050391.1|DVIR	LOC4804351|XP_001360924.2|DPSE
OG0000355	LOC6625536|XP_002051018.1|DVIR	LOC6898675|XP_002138680.2|DPSE
OG0000358	LOC6630382|XP_002054008.1|DVIR	LOC6897362|XP_002137515.2|DPSE
OG0000358	LOC6629899|XP_002053994.1|DVIR	LOC6897368|XP_002137521.1|DPSE
OG0000359	LOC6622131|XP_002048427.1|DVIR	LOC4813553|XP_001353132.2|DPSE, LOC6900593|XP_033240841.1|DPSE, LOC4813174|XP_001353130.2|DPSE
OG0000360	LOC6630633|XP_002053631.3|DVIR	LOC4802351|XP_001359284.2|DPSE
OG0000361	LOC6629248|XP_002051272.2|DVIR	LOC6902756|XP_002133268.2|DPSE
OG0000361	LOC6629004|XP_032293481.1|DVIR	LOC4816455|XP_015036545.2|DPSE
OG0000362	LOC6636218|XP_002059719.1|DVIR	LOC4811758|XP_001352329.1|DPSE
OG0000362	LOC6622984|XP_002047666.1|DVIR	LOC4813437|XP_001353378.1|DPSE
OG0000363	LOC6632747|XP_032289618.1|DVIR	LOC6897597|XP_033241884.1|DPSE
OG0000363	LOC6624106|XP_032290277.1|DVIR	LOC6900901|XP_033240760.1|DPSE
OG0000365	LOC6635815|XP_015024216.1|DVIR	LOC6898484|XP_002138526.3|DPSE
OG0000365	LOC6635784|XP_002059180.3|DVIR	LOC6899816|XP_002135718.3|DPSE
OG0000366	LOC6631804|XP_032295746.1|DVIR	LOC4815236|XP_033239445.1|DPSE
OG0000366	LOC6630235|XP_032294927.1|DVIR	LOC4802650|XP_033236276.1|DPSE
OG0000367	LOC6624243|XP_002047113.1|DVIR	LOC4813290|XP_001353717.2|DPSE
OG0000367	LOC6626796|XP_002049947.1|DVIR	LOC6898114|XP_033233883.1|DPSE
OG0000368	LOC6623736|XP_002048595.2|DVIR	LOC4813333|XP_001353907.2|DPSE
OG0000370	LOC26531085|XP_032290566.1|DVIR, LOC6623033|XP_002047218.1|DVIR	LOC6898262|XP_002138328.2|DPSE
OG0000371	LOC6636006|XP_002059506.2|DVIR	LOC4814486|XP_001354859.2|DPSE
OG0000373	LOC26531311|XP_015027887.1|DVIR, LOC26531040|XP_015027850.1|DVIR	LOC6898281|XP_002138346.2|DPSE
OG0000373	LOC6622149|XP_002047559.2|DVIR	LOC4804951|XP_001361432.4|DPSE
OG0000374	LOC6622613|XP_002047522.1|DVIR	LOC6903020|XP_015036185.2|DPSE
OG0000375	LOC116650537|XP_032290365.1|DVIR, LOC6623269|XP_002047274.2|DVIR	LOC4812692|XP_001353075.3|DPSE, LOC4812693|XP_001353076.2|DPSE
OG0000376	LOC6633807|XP_002057096.1|DVIR	LOC6903261|XP_002132960.1|DPSE
OG0000377	LOC6636655|XP_002060133.2|DVIR	LOC4815330|XP_001354682.4|DPSE
OG0000378	LOC6626616|XP_002050600.1|DVIR	LOC4805369|XP_001361780.1|DPSE
OG0000378	LOC6633790|XP_002056962.1|DVIR	LOC4816031|XP_001355272.3|DPSE
OG0000379	LOC6626307|XP_032291609.1|DVIR	LOC4804130|XP_001360736.3|DPSE, LOC6898378|XP_002138431.2|DPSE, LOC4803645|XP_001360329.2|DPSE
OG0000380	LOC26531320|XP_032292952.1|DVIR, LOC116651570|XP_032294229.1|DVIR, LOC116651219|XP_032293001.1|DVIR, LOC116651134|XP_032292898.1|DVIR	LOC117183676|XP_033234300.1|DPSE
OG0000380	LOC6623355|XP_002047314.1|DVIR	LOC4814156|XP_001354223.1|DPSE
OG0000381	LOC6628737|XP_002051074.1|DVIR	LOC6902654|XP_002133170.2|DPSE
OG0000381	LOC6627386|XP_002051076.1|DVIR	LOC4816132|XP_033237037.1|DPSE
OG0000382	LOC6622325|XP_002047918.1|DVIR	LOC6899927|XP_015043537.2|DPSE, LOC6899889|XP_002132197.2|DPSE, LOC117183290|XP_033232589.1|DPSE, LOC117183289|XP_033232580.1|DPSE, LOC117183288|XP_033232577.1|DPSE, LOC6896659|XP_002136875.3|DPSE
OG0000383	LOC6628922|XP_002052345.1|DVIR	LOC4817398|XP_001356620.1|DPSE
OG0000383	LOC6628955|XP_002052358.2|DVIR	LOC4816794|XP_001356532.4|DPSE
OG0000384	LOC6624930|XP_032292262.1|DVIR	LOC4803908|XP_001360552.2|DPSE
OG0000384	LOC6624931|XP_002050131.3|DVIR	LOC4803906|XP_001360550.3|DPSE
OG0000385	LOC6634703|XP_002058314.3|DVIR	LOC4815013|XP_015041789.2|DPSE
OG0000385	LOC6634704|XP_002058315.2|DVIR	LOC6901555|XP_033238724.1|DPSE
OG0000386	LOC6636608|XP_002060045.2|DVIR, LOC116650022|XP_032289247.1|DVIR	LOC4811928|XP_001352656.2|DPSE
OG0000386	LOC6632705|XP_002055843.1|DVIR	LOC4800489|XP_001357756.2|DPSE
OG0000388	LOC6622484|XP_002047952.1|DVIR, LOC6624196|XP_002047435.1|DVIR, LOC6623529|XP_032291310.1|DVIR	LOC6900859|XP_002135217.2|DPSE, LOC6900858|XP_002135216.2|DPSE
OG0000389	LOC6635270|XP_002058731.2|DVIR	LOC6897476|XP_002137625.4|DPSE
OG0000389	LOC6623180|XP_015031013.1|DVIR	LOC4814022|XP_015042506.2|DPSE
OG0000390	LOC6627760|XP_002051133.2|DVIR	LOC117183186|XP_033235279.1|DPSE, LOC117184134|XP_033236349.1|DPSE, LOC4817993|XP_001357395.3|DPSE
OG0000391	LOC6626810|XP_002050927.1|DVIR	LOC4804073|XP_001360691.4|DPSE
OG0000391	LOC6626946|XP_032291914.1|DVIR	LOC4804068|XP_001360688.4|DPSE
OG0000392	LOC6628186|XP_002052920.1|DVIR	LOC4817830|XP_001357470.3|DPSE
OG0000392	LOC6628188|XP_002052921.1|DVIR	LOC6903579|XP_033236150.1|DPSE
OG0000393	LOC6628271|XP_032294358.1|DVIR	LOC6903230|XP_033236513.1|DPSE
OG0000393	LOC6628273|XP_015028603.2|DVIR	LOC4817666|XP_001357055.4|DPSE
OG0000394	LOC6633270|XP_002057151.2|DVIR	LOC4814727|XP_001354691.3|DPSE
OG0000394	LOC6633271|XP_002057152.1|DVIR	LOC4815167|XP_001354690.2|DPSE
OG0000395	LOC26531070|XP_015031685.1|DVIR	LOC4813099|XP_001353287.4|DPSE
OG0000395	LOC6624124|XP_002048329.3|DVIR	LOC4813639|XP_033238177.1|DPSE
OG0000396	LOC6629146|XP_002052893.1|DVIR	LOC6902826|XP_002132562.2|DPSE
OG0000397	LOC6625356|XP_002050323.2|DVIR, LOC6625355|XP_002050322.1|DVIR, LOC116651146|XP_032292922.1|DVIR, LOC6626740|XP_032292920.1|DVIR	LOC6898503|XP_033233634.1|DPSE, LOC6898502|XP_002138543.3|DPSE, LOC6898504|XP_002138545.3|DPSE
OG0000398	LOC6625599|XP_002050259.2|DVIR	LOC6897930|XP_002138032.2|DPSE
OG0000398	LOC6624519|XP_002047653.2|DVIR, LOC6624349|XP_002047652.1|DVIR	LOC6897929|XP_002138031.2|DPSE, LOC26534029|XP_015039392.2|DPSE, LOC6898263|XP_002138329.3|DPSE, LOC117183171|XP_015040070.1|DPSE, LOC117183172|XP_015040071.1|DPSE, LOC6898575|XP_004444265.2|DPSE, LOC6901248|XP_002133949.3|DPSE
OG0000399	LOC6631075|XP_015027615.1|DVIR	LOC4800734|XP_001357952.1|DPSE
OG0000399	LOC6631076|XP_032295388.1|DVIR, LOC116651955|XP_032295392.1|DVIR	LOC117184843|XP_033239761.1|DPSE, LOC6900363|XP_002134758.3|DPSE, LOC6896976|XP_002137161.2|DPSE
OG0000401	LOC6631915|XP_032296271.1|DVIR	LOC117183309|XP_033232645.1|DPSE, LOC6900307|XP_033237418.1|DPSE, LOC6900996|XP_002134692.2|DPSE, LOC6901619|XP_015041897.2|DPSE
OG0000402	LOC6631433|XP_002055541.1|DVIR	LOC4814351|XP_001354376.4|DPSE
OG0000403	LOC6631267|XP_002053819.1|DVIR	LOC4801963|XP_001358977.3|DPSE
OG0000403	LOC6626077|XP_032292570.1|DVIR	LOC6898224|XP_002138290.3|DPSE, LOC4804550|XP_001361093.2|DPSE
OG0000404	LOC6632793|XP_002056111.3|DVIR	LOC4800400|XP_001357683.2|DPSE
OG0000405	LOC6634524|XP_032296377.1|DVIR	LOC4814737|XP_001355161.3|DPSE
OG0000405	LOC6631219|XP_002053962.1|DVIR	LOC26533708|XP_015035210.2|DPSE, LOC6898251|XP_002138317.3|DPSE, LOC26534109|XP_015044509.2|DPSE, LOC6899222|XP_002136302.2|DPSE, LOC4801496|XP_001358575.2|DPSE
OG0000406	LOC6623096|XP_002046615.1|DVIR	LOC6900898|XP_002135255.1|DPSE
OG0000406	LOC6636490|XP_002059852.1|DVIR	LOC4804739|XP_001361251.2|DPSE
OG0000407	LOC6623995|XP_002046273.1|DVIR	LOC4814024|XP_001354161.2|DPSE
OG0000407	LOC6623973|XP_032290458.1|DVIR	LOC4814030|XP_001354162.1|DPSE
OG0000408	LOC6634016|XP_002057859.1|DVIR, LOC6634015|XP_032293425.1|DVIR, LOC26531741|XP_015025408.1|DVIR, LOC6634012|XP_002057855.2|DVIR	LOC4801391|XP_001358492.1|DPSE
OG0000408	LOC6628005|XP_002051411.1|DVIR	LOC6902594|XP_002133121.1|DPSE
OG0000409	LOC6626944|XP_002050082.1|DVIR	LOC4803947|XP_001360584.3|DPSE
OG0000409	LOC6625366|XP_002049062.1|DVIR	LOC4804580|XP_001361118.3|DPSE
OG0000410	LOC6628219|XP_002052705.3|DVIR	LOC6903237|XP_002132936.2|DPSE, LOC117184072|XP_033236045.1|DPSE, LOC6903236|XP_002132935.2|DPSE, LOC117183167|XP_015036434.2|DPSE
OG0000411	LOC6629263|XP_032295172.1|DVIR	LOC4803006|XP_001359811.1|DPSE
OG0000411	LOC6634116|XP_002057884.1|DVIR	LOC6903372|XP_002132254.1|DPSE
OG0000412	LOC6626771|XP_002049835.1|DVIR	LOC4804595|XP_001361130.1|DPSE
OG0000412	LOC6624144|XP_002047876.1|DVIR	LOC4813787|XP_015043037.1|DPSE
OG0000413	LOC6633161|XP_002056610.1|DVIR	LOC4802030|XP_002137585.2|DPSE
OG0000413	LOC6632904|XP_032289862.1|DVIR	LOC4802448|XP_033241730.1|DPSE
OG0000414	LOC6626855|XP_002049226.1|DVIR	LOC4804827|XP_001361329.2|DPSE
OG0000415	LOC6625903|XP_032292853.1|DVIR	LOC15382902|XP_033234525.1|DPSE
OG0000415	LOC6625900|XP_002049712.1|DVIR	LOC4805236|XP_001361671.2|DPSE
OG0000416	LOC6634473|XP_002058244.1|DVIR	LOC4814429|XP_001354787.1|DPSE
OG0000416	LOC6631751|XP_002055030.1|DVIR	LOC4814718|XP_033240459.1|DPSE
OG0000417	LOC6631278|XP_002054062.1|DVIR	LOC4800264|XP_001357609.2|DPSE
OG0000418	LOC6633412|XP_002056811.2|DVIR	LOC6901856|XP_002133394.2|DPSE
OG0000418	LOC6635436|XP_002059072.2|DVIR	LOC4814339|XP_001354366.2|DPSE
OG0000419	LOC6625526|XP_032292265.1|DVIR	LOC4804852|XP_033233750.1|DPSE
OG0000419	LOC6634623|XP_032296400.1|DVIR	LOC6902261|XP_002133788.1|DPSE
OG0000421	LOC6628515|XP_032293742.1|DVIR	LOC4818109|XP_001357353.1|DPSE
OG0000421	LOC6635620|XP_002059139.1|DVIR	LOC4816811|XP_033236678.1|DPSE
OG0000422	LOC6630926|XP_002054315.2|DVIR	LOC6897794|XP_002137899.4|DPSE
OG0000423	LOC6624795|XP_002049346.2|DVIR	LOC4804371|XP_001360944.3|DPSE
OG0000423	LOC6624794|XP_002049345.1|DVIR	LOC4804370|XP_001360943.2|DPSE
OG0000424	LOC6635364|XP_015024683.1|DVIR	LOC6899124|XP_002139040.2|DPSE
OG0000424	LOC6635365|XP_032293201.1|DVIR	LOC4805742|XP_015040858.1|DPSE
OG0000425	LOC6626769|XP_002049833.2|DVIR	LOC4804598|XP_001361132.5|DPSE
OG0000426	LOC6625537|XP_002050539.1|DVIR	LOC4804223|XP_001360817.1|DPSE
OG0000428	LOC6624025|XP_002046296.1|DVIR	LOC6900381|XP_033240876.1|DPSE, LOC6900382|XP_002134775.3|DPSE
OG0000428	LOC6624057|XP_002046295.2|DVIR	LOC6900383|XP_002134776.2|DPSE
OG0000429	LOC6625302|XP_032293301.1|DVIR	LOC6898784|XP_002138761.2|DPSE
OG0000430	LOC116652119|XP_032295928.1|DVIR, LOC6629479|XP_002054074.1|DVIR, LOC6629482|XP_032295631.1|DVIR	LOC6896694|XP_002136908.1|DPSE
OG0000430	LOC6629397|XP_002053577.1|DVIR, LOC6629396|XP_002053576.2|DVIR	LOC4803170|XP_001359954.2|DPSE, LOC6897962|XP_033232590.1|DPSE
OG0000433	LOC6633599|XP_002056995.1|DVIR	LOC4815324|XP_001354830.1|DPSE
OG0000433	LOC6624694|XP_002047192.1|DVIR	LOC4811885|XP_001352698.1|DPSE
OG0000434	LOC6632297|XP_002055986.1|DVIR	LOC4800664|XP_001357896.1|DPSE
OG0000434	LOC26530473|XP_015024370.1|DVIR, LOC6635878|XP_002059351.2|DVIR	LOC6898673|XP_002138678.2|DPSE
OG0000435	LOC6631572|XP_032296112.1|DVIR	LOC4814312|XP_001354407.3|DPSE
OG0000437	LOC6628087|XP_002051147.1|DVIR	LOC117184174|XP_033236579.1|DPSE
OG0000437	LOC6629200|XP_002052619.1|DVIR	LOC4816490|XP_001356058.1|DPSE
OG0000438	LOC6633075|XP_002056147.1|DVIR	LOC117184376|XP_033237361.1|DPSE, LOC117184378|XP_033237363.1|DPSE, LOC117184379|XP_033237364.1|DPSE, LOC6901285|XP_002133986.2|DPSE, LOC117184377|XP_033237362.1|DPSE, LOC117184102|XP_033236174.1|DPSE, LOC6902487|XP_033236175.1|DPSE, LOC4800277|XP_033235108.1|DPSE
OG0000439	LOC6633953|XP_002057840.2|DVIR	LOC4816105|XP_001355808.4|DPSE
OG0000439	LOC6622954|XP_032290936.1|DVIR	LOC4813520|XP_033239763.1|DPSE
OG0000440	LOC6626763|XP_002050917.1|DVIR	LOC4804460|XP_001361019.3|DPSE
OG0000440	LOC6625760|XP_002048726.2|DVIR	LOC4803541|XP_001360251.3|DPSE
OG0000441	LOC6624752|XP_032292151.1|DVIR	LOC4805718|XP_001362073.2|DPSE
OG0000441	LOC6624751|XP_032292299.1|DVIR	LOC117183565|XP_033233708.1|DPSE
OG0000443	LOC6624489|XP_002047100.1|DVIR	LOC4811919|XP_001352800.2|DPSE
OG0000443	LOC6624442|XP_002047101.1|DVIR	LOC4812500|XP_001352801.2|DPSE
OG0000444	LOC6629079|XP_002051602.1|DVIR	LOC4816224|XP_033235691.1|DPSE
OG0000444	LOC6629198|XP_002051600.1|DVIR	LOC4816198|XP_001355816.1|DPSE
OG0000446	LOC6632972|XP_032289825.1|DVIR	LOC26533159|XP_033238493.1|DPSE
OG0000446	LOC26530992|XP_015024379.2|DVIR	LOC26533789|XP_015039595.2|DPSE
OG0000447	LOC6622324|XP_002046392.1|DVIR	LOC4811655|XP_033237395.1|DPSE
OG0000448	LOC6632922|XP_002055925.1|DVIR	LOC4800339|XP_001357574.4|DPSE
OG0000448	LOC6627517|XP_002051626.1|DVIR	LOC6896664|XP_002136879.3|DPSE
OG0000449	LOC6623397|XP_002046815.1|DVIR	LOC4813182|XP_015042858.1|DPSE
OG0000449	LOC6633923|XP_002057615.2|DVIR	LOC6902390|XP_015036959.2|DPSE
OG0000450	LOC6631951|XP_032295430.1|DVIR	LOC6901491|XP_033238347.1|DPSE
OG0000450	LOC6631321|XP_015026456.1|DVIR	LOC4814789|XP_033241509.1|DPSE
OG0000451	LOC6634727|XP_002058326.1|DVIR	LOC4815573|XP_033240197.1|DPSE
OG0000451	LOC6634729|XP_002058328.1|DVIR	LOC4815439|XP_015041153.1|DPSE
OG0000453	LOC6629644|XP_002054849.2|DVIR	LOC4801654|XP_001358707.1|DPSE
OG0000453	LOC6629567|XP_002054850.1|DVIR	LOC6897293|XP_033232328.1|DPSE
OG0000454	LOC6628227|XP_002051175.1|DVIR	LOC4801918|XP_001358936.5|DPSE, LOC4813982|XP_001354138.3|DPSE
OG0000456	LOC6636214|XP_002059715.2|DVIR	LOC6899812|XP_033237282.1|DPSE
OG0000456	LOC6634129|XP_032289015.1|DVIR	LOC4816475|XP_033235273.1|DPSE
OG0000457	LOC6627633|XP_002051099.1|DVIR	LOC6902400|XP_033235312.1|DPSE
OG0000457	LOC6628705|XP_002051323.2|DVIR	LOC6902413|XP_015037006.2|DPSE
OG0000458	LOC6635764|XP_015024523.1|DVIR	LOC4816493|XP_033236608.1|DPSE
OG0000460	LOC6627660|XP_002051724.1|DVIR	LOC6903205|XP_002132905.2|DPSE, LOC6903204|XP_002132904.3|DPSE
OG0000462	LOC26530806|XP_015027827.1|DVIR	LOC4803251|XP_003736931.1|DPSE
OG0000462	LOC26531733|XP_015027930.1|DVIR	LOC4803253|XP_003736932.1|DPSE
OG0000463	LOC6630610|XP_002054485.2|DVIR	LOC4800547|XP_033233048.1|DPSE
OG0000463	LOC6629547|XP_032292309.1|DVIR	LOC6896802|XP_002137006.2|DPSE
OG0000464	LOC6635763|XP_002059229.2|DVIR	LOC4816556|XP_001355894.4|DPSE
OG0000464	LOC6635762|XP_015024407.1|DVIR	LOC4816525|XP_001355893.2|DPSE
OG0000464	LOC6628869|XP_002052335.2|DVIR	LOC6902926|XP_002132652.2|DPSE
OG0000465	LOC6630641|XP_032288927.1|DVIR	LOC6896753|XP_002136960.3|DPSE
OG0000465	LOC6630604|XP_002053023.1|DVIR	LOC4800439|XP_015038727.2|DPSE
OG0000466	LOC6635471|XP_015024613.1|DVIR	LOC4814594|XP_033240458.1|DPSE
OG0000466	LOC6635652|XP_002059120.1|DVIR	LOC117183175|XP_015035633.1|DPSE
OG0000467	LOC6636513|XP_032292686.1|DVIR	LOC4803477|XP_033234756.1|DPSE
OG0000467	LOC6636427|XP_032291673.1|DVIR	LOC4803474|XP_001360192.3|DPSE
OG0000468	LOC6629331|XP_002053872.1|DVIR	LOC4801981|XP_001358993.1|DPSE
OG0000468	LOC6635965|XP_002059330.1|DVIR	LOC4805418|XP_001361821.2|DPSE
OG0000469	LOC26531633|XP_032293899.1|DVIR	LOC6902992|XP_033235476.1|DPSE
OG0000469	LOC6628977|XP_002052729.2|DVIR	LOC6902998|XP_002132720.3|DPSE
OG0000470	LOC6624115|XP_002048640.1|DVIR	LOC4812830|XP_001353507.1|DPSE
OG0000470	LOC6623584|XP_032290408.1|DVIR	LOC4812027|XP_001352999.3|DPSE
OG0000471	LOC6636857|XP_002060287.1|DVIR	LOC4812228|XP_001352754.4|DPSE
OG0000471	LOC6627352|XP_002051963.2|DVIR	LOC4816295|XP_001355971.4|DPSE
OG0000473	LOC6632052|XP_002055249.1|DVIR	LOC4815979|XP_001355633.1|DPSE
OG0000474	LOC6631703|XP_002055351.1|DVIR	LOC4814191|XP_001354334.2|DPSE
OG0000474	LOC6624562|XP_002048563.2|DVIR	LOC6897209|XP_002137381.2|DPSE
OG0000475	LOC6629941|XP_002054369.2|DVIR	LOC6897308|XP_015037357.1|DPSE
OG0000475	LOC26531120|XP_015030288.1|DVIR, LOC26531386|XP_032295277.1|DVIR	LOC4801685|XP_001358734.3|DPSE
OG0000476	LOC6629949|XP_002053007.2|DVIR	LOC4800591|XP_001357837.4|DPSE
OG0000476	LOC6629950|XP_015027269.1|DVIR	LOC4800590|XP_001357836.3|DPSE
OG0000477	LOC6630953|XP_002053943.1|DVIR	LOC4800956|XP_001358136.3|DPSE
OG0000477	LOC6630954|XP_002053944.1|DVIR	LOC4800953|XP_001358135.3|DPSE
OG0000478	LOC6630997|XP_002053499.1|DVIR	LOC4802188|XP_001359156.1|DPSE
OG0000479	LOC6629776|XP_002052990.1|DVIR	LOC4800707|XP_001357932.2|DPSE
OG0000480	LOC6629122|XP_002052114.1|DVIR	LOC4816379|XP_001355994.1|DPSE
OG0000480	LOC6629120|XP_002052112.1|DVIR	LOC4816589|XP_033236296.1|DPSE
OG0000482	LOC6632349|XP_002056711.1|DVIR	LOC4802606|XP_001359495.2|DPSE
OG0000482	LOC6632502|XP_002056520.1|DVIR	LOC4802905|XP_001359731.2|DPSE
OG0000483	LOC6630656|XP_002053312.1|DVIR	LOC6897483|XP_002137632.2|DPSE
OG0000483	LOC6630657|XP_002053313.2|DVIR	LOC6897482|XP_002137631.2|DPSE
OG0000484	LOC6630348|XP_002054597.1|DVIR	LOC4803254|XP_001360026.2|DPSE
OG0000484	LOC6630349|XP_002054598.1|DVIR	LOC4803255|XP_001360027.1|DPSE
OG0000485	LOC6622212|XP_015030467.1|DVIR	LOC4813554|XP_015043370.2|DPSE
OG0000485	LOC6624170|XP_002048365.1|DVIR	LOC4813359|XP_001353982.3|DPSE
OG0000486	LOC116650930|XP_032292028.1|DVIR	LOC4804540|XP_015040001.2|DPSE
OG0000487	LOC26531076|XP_015030278.1|DVIR	LOC4803894|XP_001360539.1|DPSE
OG0000487	LOC26531897|XP_015030376.2|DVIR	LOC4803892|XP_001360538.2|DPSE
OG0000488	LOC6628858|XP_002052077.2|DVIR, LOC6628833|XP_002052074.2|DVIR, LOC6628835|XP_015028350.2|DVIR, LOC6628834|XP_002052075.2|DVIR	LOC4817393|XP_001356448.3|DPSE, LOC4817174|XP_033235628.1|DPSE
OG0000489	LOC6629365|XP_002054443.1|DVIR	LOC6897394|XP_002137546.2|DPSE
OG0000489	LOC6631808|XP_032295745.1|DVIR	LOC6901327|XP_002134028.2|DPSE
OG0000490	LOC6635583|XP_002058996.3|DVIR	LOC6901640|XP_002134309.2|DPSE
OG0000490	LOC6634698|XP_032296379.1|DVIR	LOC6901900|XP_002133435.3|DPSE
OG0000491	LOC6635812|XP_002059321.1|DVIR	LOC6897132|XP_002137312.3|DPSE, LOC4804892|XP_001361380.2|DPSE
OG0000492	LOC6626120|XP_032292939.1|DVIR	LOC4804517|XP_001361068.1|DPSE
OG0000492	LOC6634260|XP_002057542.1|DVIR	LOC4816478|XP_001356185.1|DPSE
OG0000493	LOC6636766|XP_002060230.1|DVIR, LOC6625196|XP_002048749.1|DVIR	LOC6897037|XP_002137222.1|DPSE, LOC4801087|XP_001358245.1|DPSE
OG0000494	LOC6630857|XP_015027275.1|DVIR	LOC4802119|XP_015037624.2|DPSE
OG0000494	LOC6628513|XP_002051499.1|DVIR	LOC4817837|XP_001357351.1|DPSE
OG0000495	LOC6633236|XP_032288949.1|DVIR	LOC4815884|XP_001355565.2|DPSE
OG0000495	LOC6635917|XP_002059286.1|DVIR	LOC4805723|XP_001362078.2|DPSE
OG0000496	LOC6634241|XP_002057792.1|DVIR	LOC4818067|XP_001357224.4|DPSE
OG0000496	LOC6628882|XP_002051662.1|DVIR	LOC4816668|XP_001355896.3|DPSE
OG0000497	LOC6635648|XP_002059194.2|DVIR	LOC4817718|XP_033236995.1|DPSE
OG0000497	LOC6635649|XP_002059195.2|DVIR	LOC4817741|XP_015035668.2|DPSE
OG0000498	LOC6629340|XP_002053317.2|DVIR	LOC6897480|XP_003736681.3|DPSE
OG0000498	LOC6629342|XP_002053319.3|DVIR	LOC4802148|XP_001359125.3|DPSE
OG0000499	LOC6625342|XP_002050424.2|DVIR	LOC4804869|XP_001361358.1|DPSE
OG0000499	LOC6633407|XP_032288799.1|DVIR	LOC4814344|XP_001354466.2|DPSE
OG0000500	LOC6624707|XP_002048373.1|DVIR	LOC6900819|XP_002135178.2|DPSE
OG0000500	LOC6623877|XP_002048370.2|DVIR	LOC4813205|XP_033238702.1|DPSE
OG0000502	LOC6626559|XP_002049809.1|DVIR	LOC4805538|XP_001361925.2|DPSE
OG0000503	LOC6625668|XP_002049368.1|DVIR, LOC6624935|XP_032293300.1|DVIR	LOC4803733|XP_001360402.4|DPSE, LOC6898206|XP_002138275.3|DPSE, LOC4803732|XP_033235094.1|DPSE, LOC6898205|XP_033235093.1|DPSE
OG0000504	LOC6622641|XP_002047019.1|DVIR	LOC4812375|XP_001352827.2|DPSE
OG0000505	LOC6635516|XP_015024619.1|DVIR	LOC4814983|XP_033237360.1|DPSE
OG0000505	LOC6635573|XP_002058928.1|DVIR	LOC6901282|XP_002133983.3|DPSE
OG0000506	LOC6633108|XP_002055791.2|DVIR	LOC4802115|XP_001359096.4|DPSE
OG0000507	LOC6634405|XP_032289263.1|DVIR	LOC4814804|XP_001354869.1|DPSE
OG0000507	LOC6634406|XP_002057927.1|DVIR	LOC4814494|XP_001354870.1|DPSE
OG0000508	LOC6622632|XP_032291372.1|DVIR	LOC4814140|XP_033239943.1|DPSE
OG0000509	LOC6624850|XP_032292418.1|DVIR	LOC6898238|XP_002138304.2|DPSE
OG0000509	LOC6627103|XP_032292417.1|DVIR	LOC4803793|XP_033233214.1|DPSE
OG0000510	LOC6626757|XP_002050708.1|DVIR	LOC4805292|XP_001361714.2|DPSE
OG0000511	LOC6627928|XP_002051994.1|DVIR	LOC4817417|XP_001356535.3|DPSE
OG0000511	LOC6627929|XP_002051995.1|DVIR	LOC6902879|XP_033235822.1|DPSE
OG0000512	LOC6627910|XP_002051760.1|DVIR	LOC4817038|XP_002132750.2|DPSE
OG0000513	LOC6626707|XP_002050469.1|DVIR	LOC4803429|XP_001360144.1|DPSE
OG0000513	LOC6628067|XP_002051536.1|DVIR	LOC4817864|XP_001357241.2|DPSE
OG0000514	LOC6635747|XP_002059218.3|DVIR	LOC4816915|XP_001356561.3|DPSE
OG0000514	LOC6635746|XP_032294678.1|DVIR	LOC4816891|XP_033235890.1|DPSE
OG0000515	LOC6636204|XP_002059694.1|DVIR	LOC4811700|XP_001352282.1|DPSE
OG0000515	LOC6622056|XP_032290853.1|DVIR	LOC4812992|XP_001353265.3|DPSE
OG0000516	LOC6633766|XP_032296526.1|DVIR, LOC6633765|XP_002056951.3|DVIR	LOC4815755|XP_001355513.3|DPSE
OG0000517	LOC6622665|XP_002047694.1|DVIR	LOC4812631|XP_001353025.3|DPSE
OG0000521	LOC6631329|XP_032295927.1|DVIR	LOC6901041|XP_002134520.2|DPSE
OG0000521	LOC6631324|XP_032295977.1|DVIR	LOC6901046|XP_002134525.3|DPSE
OG0000522	LOC6628112|XP_002052017.3|DVIR	LOC6902581|XP_002133109.2|DPSE
