Orthogroup	DVIR.longest_only	DMEL.longest_only
OG0002822	LOC6626758|XP_002050709.1|DVIR	CG18870|NP_652704.1|DMEL
OG0002823	LOC6635921|XP_002059361.2|DVIR	CG12822|NP_610327.1|DMEL, CG18853|NP_724615.1|DMEL
OG0002824	LOC6635988|XP_002059306.1|DVIR	wun|NP_724787.1|DMEL
OG0002825	LOC6622435|XP_002047949.1|DVIR	CG11449|NP_649390.1|DMEL
OG0002826	LOC6625597|XP_002048835.1|DVIR	PTP-ER|NP_726092.1|DMEL
OG0002827	LOC6636253|XP_002059722.1|DVIR	PlexB|NP_524616.2|DMEL
OG0002828	LOC6625640|XP_032292353.1|DVIR	ASPP|NP_788423.1|DMEL
OG0002829	LOC6635946|XP_002059298.1|DVIR	CG8545|NP_610786.2|DMEL
OG0002830	LOC6626606|XP_032291979.1|DVIR	psq|NP_001369078.1|DMEL
OG0002831	LOC6627605|XP_015028026.1|DVIR	CG8677|NP_610101.3|DMEL
OG0002832	LOC6633948|XP_032293760.1|DVIR	raw|NP_723416.1|DMEL
OG0002833	LOC6626646|XP_015030073.1|DVIR	CG30427|NP_726498.1|DMEL
OG0002834	LOC6626932|XP_015029713.1|DVIR	ytr|NP_611839.1|DMEL
OG0002835	LOC6636499|XP_002059805.1|DVIR	DUBAI|NP_610784.1|DMEL
OG0002836	LOC6636341|XP_032292013.1|DVIR	Su_var_2-10|NP_724749.1|DMEL
OG0002837	LOC6625350|XP_032292536.1|DVIR	sbb|NP_001261074.1|DMEL
OG0002838	LOC6626014|XP_002050238.1|DVIR	RYBP|NP_611705.1|DMEL
OG0002839	LOC6625318|XP_002050413.1|DVIR	AANAT1|NP_995934.1|DMEL
OG0002840	LOC6633988|XP_002057852.1|DVIR	CG11050|NP_609052.1|DMEL
OG0002841	LOC6628262|XP_002052542.1|DVIR	CG17593|NP_608786.2|DMEL
OG0002842	LOC6634063|XP_002057865.1|DVIR	CG18507|NP_723827.1|DMEL
OG0002843	LOC6626981|XP_002048798.1|DVIR	puml|NP_610326.1|DMEL
OG0002844	LOC116649856|XP_032288960.1|DVIR, LOC6622536|XP_002048434.2|DVIR	CG7656|NP_730058.2|DMEL
OG0002845	LOC6628793|XP_002051936.2|DVIR	Scox|NP_608884.1|DMEL
OG0002846	LOC6635882|XP_015024236.1|DVIR	Cul1|NP_523655.1|DMEL
OG0002847	LOC6628792|XP_002051935.1|DVIR	CG3756|NP_608885.1|DMEL
OG0002848	LOC6628645|XP_002052803.1|DVIR	bsf|NP_523596.2|DMEL
OG0002849	LOC6628248|XP_002051459.1|DVIR	Fbw5|NP_608989.1|DMEL
OG0002850	LOC6634315|XP_002057455.1|DVIR	TM9SF4|NP_609669.1|DMEL
OG0002851	LOC6627825|XP_002051138.3|DVIR	Grip75|NP_609412.1|DMEL
OG0002852	LOC6625392|XP_002050137.1|DVIR	Prip|NP_001246266.1|DMEL
OG0002853	LOC6634165|XP_002057532.1|DVIR	Ca-Ma2d|NP_723955.2|DMEL
OG0002854	LOC6628786|XP_002051929.1|DVIR	ssp3|NP_609917.2|DMEL
OG0002855	LOC6627543|XP_015028459.1|DVIR	x16|NP_723226.1|DMEL
OG0002856	LOC6628076|XP_015028184.1|DVIR	LUBEL|NP_723214.2|DMEL
OG0002857	LOC6628784|XP_002051067.2|DVIR	nolo|NP_001036374.1|DMEL
OG0002858	LOC6628099|XP_032294564.1|DVIR	Ncoa6|NP_001097088.3|DMEL
OG0002859	LOC6629119|XP_002052111.1|DVIR	Hrs|NP_722830.2|DMEL
OG0002860	LOC6629024|XP_002051371.1|DVIR	CG13999|NP_608972.1|DMEL
OG0002861	LOC6628768|XP_015028498.1|DVIR	porin|NP_476813.1|DMEL
OG0002862	LOC6629067|XP_032293560.1|DVIR	CG5080|NP_608578.1|DMEL
OG0002863	LOC6628683|XP_002051875.1|DVIR	Pif1|NP_608782.1|DMEL
OG0002864	LOC6628682|XP_015028277.1|DVIR	ND-PDSW|NP_651972.1|DMEL
OG0002865	LOC6625557|XP_002048893.1|DVIR	Ady43A|NP_651995.1|DMEL
OG0002866	LOC6624386|XP_002046921.1|DVIR	Uba2|NP_524756.2|DMEL
OG0002867	LOC6634278|XP_002057695.3|DVIR	l_2_k05911|NP_723797.3|DMEL
OG0002868	LOC116652164|XP_032296023.1|DVIR, LOC6628754|XP_032294403.1|DVIR	Sec24CD|NP_001259918.1|DMEL
OG0002869	LOC6628753|XP_002052322.1|DVIR, LOC116652168|XP_032296042.1|DVIR	sau|NP_608658.1|DMEL
OG0002871	LOC6629154|XP_002052448.1|DVIR	CG4598|NP_609322.1|DMEL
OG0002872	LOC6628799|XP_032293671.1|DVIR	Nckx30C|NP_652011.3|DMEL
OG0002873	LOC6628323|XP_002051196.1|DVIR	CG10628|NP_609999.2|DMEL
OG0002874	LOC6628177|XP_002051447.1|DVIR	CG9117|NP_608983.2|DMEL
OG0002875	LOC6628731|XP_002051068.1|DVIR	G6P|NP_001097063.1|DMEL
OG0002876	LOC6635466|XP_002058974.1|DVIR	CG8289|NP_573229.1|DMEL
OG0002877	LOC6627588|XP_032294352.1|DVIR	CG43338|NP_001246080.1|DMEL
OG0002878	LOC6629033|XP_015028545.1|DVIR	CG15160|NP_001286047.1|DMEL
OG0002879	LOC6624098|XP_002046309.1|DVIR	Akh|NP_523918.1|DMEL
OG0002880	LOC6635563|XP_002059037.1|DVIR	mus81|NP_569873.1|DMEL
OG0002881	LOC6627850|XP_002052845.1|DVIR	Spp|NP_523444.1|DMEL
OG0002882	LOC6626042|XP_002049140.1|DVIR	CG11007|NP_611429.1|DMEL
OG0002883	LOC6628762|XP_002051902.1|DVIR	ND-15|NP_722612.1|DMEL
OG0002884	LOC6628989|XP_002052120.1|DVIR	aph-1|NP_608710.1|DMEL
OG0002885	LOC6623177|XP_002047751.1|DVIR	Cdk8|NP_536735.2|DMEL
OG0002886	LOC6628355|XP_002052221.1|DVIR	CG7289|NP_608635.1|DMEL
OG0002887	LOC6628354|XP_002052220.2|DVIR	Got2|NP_722745.1|DMEL
OG0002888	LOC6634052|XP_032293823.1|DVIR	nrv3|NP_001260675.1|DMEL
OG0002889	LOC6624405|XP_002048309.1|DVIR	CG8209|NP_648167.1|DMEL
OG0002890	LOC6628322|XP_002051195.1|DVIR	CG10463|NP_610000.1|DMEL
OG0002891	LOC6636616|XP_032289203.1|DVIR, LOC6634232|XP_032293772.1|DVIR	Pen|NP_477041.1|DMEL
OG0002892	LOC6627891|XP_032294449.1|DVIR	Pde1c|NP_001137817.1|DMEL
OG0002893	LOC6627844|XP_002051734.2|DVIR	chinmo|NP_001188680.1|DMEL
OG0002894	LOC6624042|XP_032290355.1|DVIR	nudE|NP_001097569.1|DMEL
OG0002895	LOC6625266|XP_032292271.1|DVIR	CG3776|NP_611989.1|DMEL
OG0002896	LOC6634222|XP_002057671.1|DVIR	loqs|NP_609646.1|DMEL
OG0002897	LOC6628226|XP_032293818.1|DVIR	eya|NP_723188.1|DMEL
OG0002898	LOC6635615|XP_015024475.1|DVIR	bdl|NP_608822.1|DMEL
OG0002899	LOC6635622|XP_002059114.1|DVIR	dbr|NP_608486.1|DMEL
OG0002900	LOC6635623|XP_032294689.1|DVIR	Cda5|NP_722590.2|DMEL
OG0002901	LOC6628879|XP_002051659.1|DVIR	LKRSDH|NP_609150.2|DMEL
OG0002902	LOC6628878|XP_002051658.1|DVIR	Herp|NP_723316.1|DMEL
OG0002903	LOC6627736|XP_002051120.1|DVIR	Gart|NP_523497.2|DMEL
OG0002904	LOC6622964|XP_002048150.2|DVIR	Vps13D|NP_729825.2|DMEL
OG0002905	LOC6634340|XP_002057468.1|DVIR	Arpc1|NP_476596.1|DMEL
OG0002906	LOC6634057|XP_032293581.1|DVIR	dimm|NP_523611.1|DMEL
OG0002907	LOC6634059|XP_015025147.1|DVIR	crc|NP_524897.1|DMEL
OG0002908	LOC6626176|XP_032292280.1|DVIR	CG3216|NP_726013.2|DMEL
OG0002909	LOC6626991|XP_002050178.2|DVIR	Phb2|NP_001097372.1|DMEL
OG0002910	LOC6629161|XP_002052364.1|DVIR	Ns4|NP_610055.1|DMEL
OG0002911	LOC6626604|XP_015029119.1|DVIR	CG3760|NP_726501.1|DMEL
OG0002912	LOC6633237|XP_002057407.1|DVIR	ND-B16.6|NP_572318.1|DMEL
OG0002913	LOC6624878|XP_002050882.1|DVIR	RpL23|NP_523813.1|DMEL
OG0002914	LOC6627324|XP_002051700.1|DVIR	CG31922|NP_722687.1|DMEL
OG0002915	LOC6628535|XP_032294466.1|DVIR	Mtp|NP_610075.2|DMEL
OG0002916	LOC6635707|XP_032294395.1|DVIR	smog|NP_001245881.1|DMEL
OG0002917	LOC6636323|XP_002059883.1|DVIR	wcd|NP_611121.1|DMEL
OG0002918	LOC6624904|XP_002050217.1|DVIR	fidipidine|NP_523760.1|DMEL
OG0002919	LOC6636436|XP_002059825.1|DVIR, LOC116650871|XP_032291657.1|DVIR	Sec6|NP_611351.1|DMEL
OG0002920	LOC6627732|XP_002051749.1|DVIR	cni|NP_477068.1|DMEL
OG0002921	LOC6627615|XP_002051982.1|DVIR	RpL37A|NP_524781.1|DMEL
OG0002922	LOC6628898|XP_002052195.2|DVIR	TM9SF2|NP_610053.1|DMEL
OG0002923	LOC6628897|XP_032294484.1|DVIR	Fs_2_Ket|NP_477496.1|DMEL
OG0002924	LOC6628899|XP_002052196.1|DVIR	CarT|NP_610052.1|DMEL
OG0002925	LOC6626234|XP_002048858.2|DVIR	CG3880|NP_611962.2|DMEL
OG0002926	LOC6628676|XP_002051850.1|DVIR	SP555|NP_723047.1|DMEL
OG0002927	LOC6628672|XP_002051846.1|DVIR	SelT|NP_608897.1|DMEL
OG0002928	LOC6627864|XP_002052261.3|DVIR	CG4455|NP_609791.1|DMEL
OG0002929	LOC6627592|XP_032293969.1|DVIR	al|NP_722629.1|DMEL
OG0002930	LOC6627796|XP_002052684.1|DVIR	Trf|NP_476939.1|DMEL
OG0002931	LOC6627464|XP_032294009.1|DVIR	CG18304|NP_001260170.1|DMEL
OG0002932	LOC6627230|XP_032292547.1|DVIR	Hdc|NP_523679.2|DMEL
OG0002933	LOC6626721|XP_002048697.1|DVIR	CG8170|NP_610441.2|DMEL
OG0002934	LOC6626000|XP_015029578.1|DVIR	spab|NP_610434.1|DMEL
OG0002935	LOC6627397|XP_002052149.2|DVIR	Cul3|NP_723909.2|DMEL
OG0002936	LOC6625351|XP_002051004.1|DVIR	pen-2|NP_788401.2|DMEL
OG0002937	LOC6626805|XP_015030057.1|DVIR	scaf|NP_610180.1|DMEL
OG0002938	LOC6628268|XP_002052707.3|DVIR	CG6870|NP_609852.1|DMEL
OG0002939	LOC116650562|XP_032290449.1|DVIR, LOC6636485|XP_002059847.1|DVIR	Cpr47Ea|NP_610654.1|DMEL
OG0002940	LOC6631291|XP_002053363.1|DVIR	IKKbeta|NP_524751.3|DMEL
OG0002941	LOC6627485|XP_002051290.1|DVIR	CG1344|NP_001260711.1|DMEL
OG0002942	LOC6628316|XP_032293984.1|DVIR	CG31687|NP_001163022.1|DMEL, Cdc23|NP_610036.2|DMEL
OG0002943	LOC6633995|XP_002057662.1|DVIR	CG17544|NP_609961.2|DMEL
OG0002944	LOC6633994|XP_015025220.1|DVIR	CG17549|NP_001163014.1|DMEL
OG0002945	LOC6628133|XP_015028406.1|DVIR	crol|NP_477243.1|DMEL
OG0002946	LOC6626459|XP_002049148.2|DVIR	lbk|NP_611091.2|DMEL
OG0002947	LOC6628495|XP_032293787.1|DVIR	CG4168|NP_609740.4|DMEL
OG0002948	LOC6622939|XP_002048151.2|DVIR	CG10973|NP_001034002.1|DMEL
OG0002949	LOC6624499|XP_002048123.2|DVIR	Hr78|NP_730636.1|DMEL
OG0002950	LOC6627348|XP_032293905.1|DVIR	Oatp26F|NP_609055.2|DMEL
OG0002951	LOC6636643|XP_002060110.1|DVIR	Cdk5alpha|NP_523535.2|DMEL
OG0002952	LOC6628114|XP_002052310.1|DVIR	CG8892|NP_608891.1|DMEL
OG0002953	LOC6634170|XP_032288985.1|DVIR	BicC|NP_476865.1|DMEL
OG0002954	LOC6627486|XP_032293532.1|DVIR	Not3|NP_610176.1|DMEL
OG0002955	LOC6625100|XP_032291714.1|DVIR	Prosalpha5|NP_725669.1|DMEL
OG0002956	LOC6635914|XP_032292350.1|DVIR	Poxn|NP_476686.1|DMEL
OG0002957	LOC6627038|XP_002050717.1|DVIR	Egfr|NP_476759.1|DMEL
OG0002958	LOC6628317|XP_002052741.1|DVIR	CG18858|NP_652700.1|DMEL, CG31683|NP_001260626.1|DMEL
OG0002959	LOC6628931|XP_032294205.1|DVIR	CG10947|NP_610031.1|DMEL
OG0002960	LOC6636922|XP_002060375.1|DVIR	CG14984|NP_647844.2|DMEL
OG0002961	LOC6626927|XP_032292580.1|DVIR	conv|NP_610948.2|DMEL
OG0002962	LOC6634217|XP_002057666.1|DVIR	RtcB|NP_609965.1|DMEL
OG0002963	LOC6634137|XP_002057423.1|DVIR	Npc1a|NP_609357.2|DMEL
OG0002964	LOC6636338|XP_015023954.1|DVIR	CG18659|NP_665880.2|DMEL
OG0002965	LOC6636637|XP_002060104.1|DVIR	da|NP_001356956.1|DMEL
OG0002966	LOC6628616|XP_002051336.1|DVIR	Pez|NP_609013.1|DMEL
OG0002967	LOC6622541|XP_032290407.1|DVIR	Vti1a|NP_612053.1|DMEL
OG0002968	LOC6622392|XP_002047099.3|DVIR	RabX6|NP_001261219.1|DMEL
OG0002969	LOC6636326|XP_002059925.1|DVIR	tkv|NP_787990.1|DMEL
OG0002970	LOC6628632|XP_002052574.1|DVIR	wg|NP_523502.1|DMEL
OG0002971	LOC6634380|XP_015025239.1|DVIR	mus201|NP_001027230.1|DMEL
OG0002972	LOC6632928|XP_002056563.2|DVIR	CG14722|NP_650111.3|DMEL
OG0002973	LOC6625060|XP_002050531.1|DVIR	Ndg|NP_610575.1|DMEL
OG0002974	LOC6624331|XP_002047105.1|DVIR	MED30|NP_612046.1|DMEL
OG0002975	LOC6636954|XP_002060402.2|DVIR	erm|NP_001259891.2|DMEL
OG0002976	LOC6636098|XP_002059587.1|DVIR	CG2059|NP_572388.1|DMEL
OG0002977	LOC6627211|XP_032291844.1|DVIR, LOC116650974|XP_032292239.1|DVIR	tou|NP_001097270.1|DMEL
OG0002978	LOC6625979|XP_002049994.1|DVIR	CG30172|NP_726402.1|DMEL
OG0002979	LOC6635799|XP_032291906.1|DVIR	Phax|NP_610456.4|DMEL
OG0002980	LOC6628717|XP_002051890.1|DVIR	CG3645|NP_608507.1|DMEL
OG0002981	LOC6634010|XP_032293585.1|DVIR	DIP-iota|NP_001097100.1|DMEL
OG0002982	LOC6634085|XP_032289044.1|DVIR	CG18095|NP_001188805.1|DMEL
OG0002983	LOC6622672|XP_032291046.1|DVIR	Pdk1|NP_001261183.1|DMEL
OG0002984	LOC6622717|XP_032290519.1|DVIR	klar|NP_001261211.1|DMEL
OG0002985	LOC6636223|XP_032290144.1|DVIR	Ephrin|NP_651927.1|DMEL
OG0002986	LOC6636629|XP_002060096.1|DVIR	Cdk1|NP_476797.1|DMEL
OG0002987	LOC6628604|XP_002052165.1|DVIR	lace|NP_476614.1|DMEL
OG0002988	LOC6628308|XP_032294065.1|DVIR	ds|NP_523446.2|DMEL
OG0002989	LOC6624414|XP_002048544.1|DVIR	wls|NP_648445.1|DMEL
OG0002990	LOC6628205|XP_002052214.1|DVIR	CG42296|NP_652638.2|DMEL
OG0002991	LOC6625207|XP_032292035.1|DVIR	Sin3A|NP_001246282.1|DMEL
OG0002992	LOC6627694|XP_032294246.1|DVIR	dac|NP_723971.1|DMEL
OG0002993	LOC6623202|XP_002046096.1|DVIR	CG11342|NP_647896.1|DMEL
OG0002994	LOC6629168|XP_032293950.1|DVIR	TBCC|NP_722959.1|DMEL
OG0002995	LOC6628761|XP_002051901.1|DVIR	CG3436|NP_608501.1|DMEL
OG0002996	LOC6630281|XP_002054892.1|DVIR	Vps39|NP_650702.1|DMEL
OG0002997	LOC6634397|XP_002058150.1|DVIR	CG17896|NP_569845.2|DMEL
OG0002998	LOC6633530|XP_002057358.1|DVIR	PPP4R2r|NP_727427.1|DMEL
OG0002999	LOC6622572|XP_002047702.2|DVIR	CG14561|NP_649377.1|DMEL
OG0003000	LOC6629720|XP_002053677.1|DVIR	CG1105|NP_649688.1|DMEL
OG0003001	LOC6625693|XP_002048843.1|DVIR	sigmar|NP_726358.2|DMEL
OG0003002	LOC6637007|XP_002060434.1|DVIR, LOC6624175|XP_002047872.1|DVIR	pix|NP_648272.1|DMEL
OG0003003	LOC6625984|XP_002050062.1|DVIR	CG4752|NP_611675.2|DMEL
OG0003004	LOC6633442|XP_002057184.3|DVIR	CG11403|NP_569898.1|DMEL
OG0003005	LOC6629214|XP_002051264.1|DVIR, LOC6633774|XP_032295823.1|DVIR	Tip60|NP_572151.1|DMEL
OG0003006	LOC6629512|XP_002053172.1|DVIR	CG14881|NP_732137.1|DMEL
OG0003007	LOC116651789|XP_032294705.1|DVIR, LOC6630050|XP_002054718.1|DVIR	TfIIFalpha|NP_524246.1|DMEL
OG0003008	LOC6631092|XP_002054052.1|DVIR	CG2150|NP_651892.1|DMEL
OG0003009	LOC6624617|XP_015030906.1|DVIR	Fie|NP_573393.1|DMEL
OG0003010	LOC6625850|XP_032292065.1|DVIR	qkr54B|NP_001261050.1|DMEL
OG0003011	LOC6626901|XP_015029026.1|DVIR	CG10384|NP_611673.3|DMEL
OG0003012	LOC6632656|XP_015025832.1|DVIR	Spn88Ea|NP_524954.2|DMEL
OG0003013	LOC6631642|XP_002055361.2|DVIR	Crag|NP_525080.3|DMEL
OG0003014	LOC6631656|XP_002055346.1|DVIR	Dsor1|NP_511098.1|DMEL
OG0003015	LOC6636676|XP_032295878.1|DVIR	disco|NP_523362.2|DMEL
OG0003016	LOC6623781|XP_015031570.1|DVIR	CG32137|NP_729935.1|DMEL
OG0003017	LOC6632394|XP_002056630.1|DVIR	CG17387|NP_649495.1|DMEL
OG0003018	LOC6630447|XP_002053722.1|DVIR	CG5934|NP_651552.1|DMEL
OG0003019	LOC6624245|XP_002048515.1|DVIR	CG6928|NP_648539.1|DMEL
OG0003020	LOC6630207|XP_015027523.1|DVIR	Art3|NP_650434.1|DMEL
OG0003021	LOC6632315|XP_002056500.1|DVIR	CG6184|NP_732443.4|DMEL
OG0003022	LOC6623977|XP_032290960.1|DVIR	CG43373|NP_001097622.2|DMEL
OG0003023	LOC6631917|XP_002055598.1|DVIR	Mur18B|NP_573364.1|DMEL
OG0003024	LOC6623317|XP_002048634.1|DVIR	DCTN1-p150|NP_524061.1|DMEL
OG0003025	LOC6632677|XP_002056648.1|DVIR	CG1124|NP_649509.1|DMEL
OG0003026	LOC6632676|XP_002056647.1|DVIR	CG2016|NP_001262270.1|DMEL
OG0003027	LOC6631293|XP_002053365.1|DVIR	CG10264|NP_650518.1|DMEL
OG0003028	LOC6623215|XP_002047744.1|DVIR	FMRFaR|NP_647758.1|DMEL
OG0003029	LOC6636841|XP_032291537.1|DVIR	mRpL17|NP_523870.2|DMEL
OG0003030	LOC6630763|XP_002054622.2|DVIR	CG14671|NP_649550.1|DMEL
OG0003031	LOC6631559|XP_002055436.2|DVIR	CG7914|NP_573359.1|DMEL
OG0003032	LOC6634193|XP_002057786.1|DVIR	Sbat|NP_722859.1|DMEL
OG0003033	LOC6622283|XP_002046951.1|DVIR	Membrin|NP_647960.1|DMEL
OG0003034	LOC6630987|XP_015027225.1|DVIR	mor|NP_524373.1|DMEL
OG0003035	LOC6633068|XP_002056140.2|DVIR	janA|NP_788762.1|DMEL
OG0003036	LOC6624837|XP_002049181.1|DVIR	CG7849|NP_610201.1|DMEL
OG0003037	LOC6623826|XP_002048262.1|DVIR	CG12301|NP_648781.1|DMEL
OG0003038	LOC6627139|XP_002049433.1|DVIR	DCTN3-p24|NP_652036.1|DMEL
OG0003039	LOC6629227|XP_002051253.1|DVIR	mre11|NP_523547.1|DMEL
OG0003040	LOC6623207|XP_002047276.2|DVIR	CG8336|NP_648338.1|DMEL
OG0003041	LOC6623136|XP_032290856.1|DVIR	CG32486|NP_647765.1|DMEL
OG0003042	LOC6630789|XP_002054823.1|DVIR	CG12268|NP_651197.1|DMEL
OG0003043	LOC6632771|XP_015026099.1|DVIR	Ho|NP_524321.1|DMEL
OG0003044	LOC6625650|XP_032292925.1|DVIR	Cirl|NP_001260807.1|DMEL
OG0003045	LOC6630933|XP_002053486.2|DVIR	Dak1|NP_651456.1|DMEL
OG0003046	LOC6629870|XP_002053347.1|DVIR	CG8927|NP_650527.2|DMEL
OG0003047	LOC6629869|XP_002053346.1|DVIR	Bin1|NP_524377.1|DMEL
OG0003048	LOC6626584|XP_002049763.2|DVIR	Rpn6|NP_725412.2|DMEL
OG0003049	LOC6630429|XP_002053741.1|DVIR	Gnmt|NP_650223.1|DMEL
OG0003050	LOC6630996|XP_032290536.1|DVIR	CG31323|NP_651467.1|DMEL
OG0003051	LOC6623803|XP_032290404.1|DVIR	rasp|NP_523898.1|DMEL
OG0003052	LOC6630001|XP_015027755.1|DVIR	Pak|NP_001262310.1|DMEL
OG0003053	LOC6632739|XP_002056454.2|DVIR	sgll|NP_731186.2|DMEL
OG0003054	LOC6632741|XP_015026151.1|DVIR	CG34384|NP_001246971.1|DMEL
OG0003055	LOC6630177|XP_032289577.1|DVIR	CG31145|NP_001356923.1|DMEL
OG0003056	LOC6631870|XP_032295481.1|DVIR	CG1440|NP_001285018.1|DMEL
OG0003057	LOC6626327|XP_015029650.1|DVIR	Rcd1|NP_001260963.1|DMEL
OG0003058	LOC6624822|XP_002048980.2|DVIR	mute|NP_001097352.1|DMEL
OG0003059	LOC6634679|XP_002057995.2|DVIR	pcm|NP_001162796.1|DMEL
OG0003060	LOC116651110|XP_032292840.1|DVIR, LOC6625015|XP_002049952.1|DVIR	CG5569|NP_611840.1|DMEL
OG0003061	LOC6631830|XP_002055472.1|DVIR	CG14270|NP_570063.1|DMEL
OG0003062	LOC6629766|XP_002054151.1|DVIR	Fancd2|NP_996246.1|DMEL
OG0003063	LOC6624335|XP_015031455.1|DVIR	Glg1|NP_001262163.1|DMEL
OG0003064	LOC6633703|XP_032295824.1|DVIR	CG14903|NP_650561.1|DMEL
OG0003065	LOC6629163|XP_032294252.1|DVIR	uex|NP_001104391.2|DMEL
OG0003066	LOC6632913|XP_002056258.1|DVIR	Dlc90F|NP_477356.1|DMEL
OG0003067	LOC6632289|XP_002056731.2|DVIR	CG17230|NP_650077.1|DMEL
OG0003068	LOC6632777|XP_002056338.1|DVIR	Fer3|NP_524322.1|DMEL
OG0003069	LOC6625907|XP_002049856.2|DVIR	CG10936|NP_611239.1|DMEL
OG0003070	LOC6634107|XP_015025150.2|DVIR	Mco1|NP_609287.3|DMEL
OG0003071	LOC6623756|XP_002046818.1|DVIR	CG7497|NP_648999.2|DMEL
OG0003072	LOC6630144|XP_002053627.1|DVIR	cry|NP_732407.1|DMEL
OG0003073	LOC6630145|XP_032290127.1|DVIR	vib|NP_001262726.1|DMEL
OG0003074	LOC6628163|XP_002052418.1|DVIR	Bub1|NP_608919.1|DMEL
OG0003075	LOC6635274|XP_032296664.1|DVIR	CG17698|NP_001036633.2|DMEL
OG0003076	LOC6623968|XP_032291158.1|DVIR	RecQ5|NP_729983.1|DMEL
OG0003077	LOC6629618|XP_032290200.1|DVIR	Rim|NP_001247163.1|DMEL
OG0003078	LOC6630291|XP_015026955.1|DVIR	Rbp|NP_001189227.1|DMEL
OG0003079	LOC6629879|XP_015027177.1|DVIR	Esyt2|NP_001247287.1|DMEL
OG0003080	LOC6631104|XP_032293775.1|DVIR	Fbxl7|NP_650512.1|DMEL
OG0003081	LOC6630129|XP_002053681.1|DVIR	CG4596|NP_650031.1|DMEL
OG0003082	LOC6629906|XP_002053404.1|DVIR	Usp8|NP_650948.2|DMEL
OG0003083	LOC6630865|XP_032291648.1|DVIR	boss|NP_542440.1|DMEL
OG0003084	LOC116649758|XP_032295095.1|DVIR	Alh|NP_001262332.1|DMEL
OG0003085	LOC6630798|XP_002054654.2|DVIR	Fer1|NP_001262334.1|DMEL
OG0003086	LOC6629900|XP_032293430.1|DVIR	SNF4Agamma|NP_732598.1|DMEL
OG0003087	LOC6624473|XP_032289963.1|DVIR	rols|NP_729778.1|DMEL
OG0003088	LOC6632673|XP_002056644.1|DVIR	Ubc6|NP_524230.2|DMEL
OG0003089	LOC6634895|XP_032295254.1|DVIR	trbd|NP_649931.1|DMEL
OG0003090	LOC6634871|XP_002058600.1|DVIR	Brd8|NP_651685.2|DMEL
OG0003091	LOC6629725|XP_002053605.1|DVIR	RpL3|NP_524316.1|DMEL
OG0003092	LOC6630124|XP_002053395.1|DVIR	CG5862|NP_650954.1|DMEL
OG0003093	LOC6626321|XP_002050698.1|DVIR	CG8468|NP_610940.1|DMEL
OG0003094	LOC6633824|XP_002057103.1|DVIR	MagR|NP_001259579.1|DMEL
OG0003095	LOC6631795|XP_032295442.1|DVIR	CG4872|NP_573173.2|DMEL
OG0003096	LOC6625182|XP_002050740.2|DVIR	CG8311|NP_611139.1|DMEL
OG0003097	LOC6629824|XP_002054524.2|DVIR	spdo|NP_733372.1|DMEL
OG0003098	LOC6633538|XP_032295482.1|DVIR	CG14817|NP_569953.1|DMEL
OG0003099	LOC6630749|XP_002053210.1|DVIR	Manf|NP_477445.1|DMEL
OG0003100	LOC6634639|XP_015025065.1|DVIR	CG11596|NP_726779.1|DMEL
OG0003101	LOC6630816|XP_015027195.1|DVIR	msps|NP_001247129.1|DMEL
OG0003102	LOC6630118|XP_015027430.1|DVIR	Kyat|NP_650121.1|DMEL
OG0003103	LOC6630590|XP_002053281.1|DVIR	Ranbp9|NP_650068.1|DMEL
OG0003104	LOC6623018|XP_002047565.1|DVIR	CNPYb|NP_649089.2|DMEL
OG0003105	LOC6633408|XP_015025596.1|DVIR	AANATL7|NP_570009.2|DMEL
OG0003107	LOC6633454|XP_002057337.2|DVIR	Nrd1|NP_572757.2|DMEL
OG0003108	LOC6628140|XP_002052308.1|DVIR	mei-41|NP_523369.2|DMEL
OG0003109	LOC6632037|XP_002055503.1|DVIR	Gbeta5|NP_572452.1|DMEL
OG0003110	LOC6625627|XP_032293347.1|DVIR	CG10321|NP_001261124.1|DMEL
OG0003111	LOC6632100|XP_032295516.1|DVIR	CG2247|NP_572735.1|DMEL
OG0003112	LOC6631226|XP_002053144.1|DVIR	SF2|NP_652611.1|DMEL
OG0003114	LOC6625407|XP_002049842.2|DVIR	CG6191|NP_001260958.1|DMEL
OG0003115	LOC6625911|XP_032292890.1|DVIR	CCHa1-R|NP_611241.2|DMEL
OG0003116	LOC6626564|XP_002049889.2|DVIR	CG34370|NP_001097404.2|DMEL
OG0003117	LOC6622851|XP_002048474.1|DVIR	CG14182|NP_649163.1|DMEL
OG0003118	LOC6623308|XP_002048604.1|DVIR	CG32085|NP_729732.1|DMEL
OG0003119	LOC6624307|XP_002048602.1|DVIR	RIOK1|NP_648489.1|DMEL
OG0003120	LOC6626357|XP_002050860.2|DVIR	CG42672|NP_726059.5|DMEL
OG0003121	LOC6634568|XP_032296289.1|DVIR	SmydA-4|NP_572675.1|DMEL
OG0003122	LOC6626792|XP_015029841.1|DVIR	CG13868|NP_001368955.1|DMEL
OG0003123	LOC6624460|XP_002048521.1|DVIR	26-29-p|NP_620470.1|DMEL
OG0003124	LOC26530957|XP_015024748.1|DVIR	CG42380|NP_001137736.1|DMEL
OG0003125	LOC6624317|XP_015030459.1|DVIR	nuf|NP_001246751.1|DMEL
OG0003126	LOC6627073|XP_015029834.1|DVIR	sona|NP_001137746.1|DMEL
