Orthogroup	DVIR.longest_only	DFIC.longest_only
OG0000789	LOC6627990|XP_002051427.2|DVIR	LOC108093377|XP_017048885.1|DFIC
OG0000789	LOC6627989|XP_002051426.1|DVIR	LOC108093396|XP_017048904.1|DFIC
OG0000790	LOC6635654|XP_032294677.1|DVIR	LOC108091480|XP_017046189.1|DFIC
OG0000790	LOC6635655|XP_002059123.1|DVIR	LOC108091478|XP_017046188.1|DFIC
OG0000791	LOC6632559|XP_032288733.1|DVIR	LOC108088503|XP_017041823.1|DFIC
OG0000792	LOC6627625|XP_002051716.3|DVIR	LOC108095165|XP_017051615.1|DFIC, LOC108095122|XP_017051554.1|DFIC
OG0000793	LOC6632500|XP_002056518.1|DVIR	LOC108101094|XP_017060794.1|DFIC, LOC108097572|XP_017055445.1|DFIC
OG0000794	LOC6634590|XP_002058091.1|DVIR	LOC108101293|XP_017061084.1|DFIC, LOC108097140|XP_017054730.1|DFIC
OG0000795	LOC6636118|XP_002059619.1|DVIR	LOC108091225|XP_017045819.1|DFIC
OG0000795	LOC6632943|XP_002056766.2|DVIR	LOC108091879|XP_017046750.1|DFIC
OG0000796	LOC6629888|XP_002054548.2|DVIR	LOC108098953|XP_017057650.1|DFIC
OG0000796	LOC6634547|XP_002058291.1|DVIR	LOC108091167|XP_017045695.1|DFIC
OG0000797	LOC6632762|XP_002056367.1|DVIR	LOC108098948|XP_017057645.1|DFIC
OG0000798	LOC6635331|XP_015024688.1|DVIR	LOC108094896|XP_017051225.1|DFIC
OG0000799	LOC6633238|XP_015025714.1|DVIR	LOC108097165|XP_017054787.1|DFIC
OG0000800	LOC6623684|XP_002047329.2|DVIR, LOC6623663|XP_002047332.1|DVIR, LOC6623441|XP_002047331.2|DVIR	LOC108093096|XP_017048521.1|DFIC
OG0000801	LOC6625941|XP_002049052.2|DVIR	LOC108096552|XP_017053730.1|DFIC
OG0000801	LOC6626481|XP_002049075.1|DVIR	LOC108096940|XP_017054387.1|DFIC
OG0000802	LOC6633657|XP_032288959.1|DVIR	LOC108097380|XP_017055120.1|DFIC
OG0000803	LOC6629240|XP_002052616.1|DVIR	LOC108100097|XP_017059331.1|DFIC
OG0000803	LOC6623371|XP_002047771.1|DVIR	LOC108100671|XP_017060175.1|DFIC
OG0000804	LOC6626230|XP_002049383.1|DVIR	LOC108086629|XP_017039093.1|DFIC
OG0000804	LOC6633205|XP_002056692.1|DVIR, LOC6633204|XP_002056691.1|DVIR	LOC108091799|XP_017046656.1|DFIC
OG0000805	LOC6625755|XP_002048721.1|DVIR	LOC108087870|XP_017040943.1|DFIC
OG0000805	LOC6627354|XP_002051965.1|DVIR	LOC108087856|XP_017040928.1|DFIC
OG0000806	LOC6627659|XP_032294330.1|DVIR	LOC108094173|XP_017050122.1|DFIC
OG0000807	LOC26531054|XP_015027852.1|DVIR	LOC108088819|XP_017042276.1|DFIC, LOC108087568|XP_017040485.1|DFIC, LOC108094171|XP_017050119.1|DFIC
OG0000808	LOC6629433|XP_002054068.1|DVIR	LOC108099608|XP_017058717.1|DFIC, LOC108099228|XP_017058089.1|DFIC, LOC108099639|XP_017058758.1|DFIC
OG0000810	LOC6636428|XP_002059979.1|DVIR	LOC108094201|XP_017050145.1|DFIC, LOC108087607|XP_017040535.1|DFIC
OG0000811	LOC6630874|XP_015027648.1|DVIR	LOC108101661|XP_017061568.1|DFIC
OG0000811	LOC6636321|XP_032292056.1|DVIR	LOC108090347|XP_017044456.1|DFIC
OG0000812	LOC6632156|XP_032295603.1|DVIR	LOC108094688|XP_017050900.1|DFIC
OG0000813	LOC6625973|XP_002050504.1|DVIR	LOC108096676|XP_017053948.1|DFIC
OG0000813	LOC6628191|XP_032294235.1|DVIR	LOC108097629|XP_017055543.1|DFIC
OG0000814	LOC6627699|XP_002052259.1|DVIR	LOC108098176|XP_017056398.1|DFIC, LOC108097075|XP_017054649.1|DFIC
OG0000815	LOC6628125|XP_002052925.1|DVIR	LOC108089972|XP_017043963.1|DFIC
OG0000816	LOC6632530|XP_002056428.1|DVIR	LOC108096123|XP_017052989.1|DFIC
OG0000817	LOC6630257|XP_002053416.1|DVIR	LOC108095692|XP_017052352.1|DFIC
OG0000817	LOC116650677|XP_032290910.1|DVIR	LOC108095731|XP_017052395.1|DFIC
OG0000818	LOC6634408|XP_032289264.1|DVIR	LOC108092951|XP_017048310.1|DFIC
OG0000818	LOC6628749|XP_002052318.2|DVIR	LOC108094501|XP_017050592.1|DFIC
OG0000819	LOC6633477|XP_032296620.1|DVIR	LOC108101882|XP_017061918.1|DFIC
OG0000819	LOC6633480|XP_002056989.3|DVIR	LOC108101892|XP_017061945.1|DFIC
OG0000820	LOC6634671|XP_002057987.1|DVIR	LOC108097452|XP_017055213.1|DFIC
OG0000820	LOC6625568|XP_002050047.2|DVIR	LOC108096902|XP_017054338.1|DFIC
OG0000821	LOC6632416|XP_032289668.1|DVIR	LOC108087095|XP_017039765.1|DFIC
OG0000821	LOC6626058|XP_002049613.2|DVIR	LOC108096955|XP_017054412.1|DFIC
OG0000822	LOC6634306|XP_002057557.1|DVIR	LOC108089575|XP_017043797.1|DFIC, LOC108100994|XP_017060648.1|DFIC
OG0000824	LOC6628981|XP_002052733.1|DVIR	LOC108094519|XP_017050610.1|DFIC
OG0000825	LOC6623244|XP_002046717.1|DVIR	LOC108099808|XP_017058921.1|DFIC
OG0000825	LOC6628551|XP_002052177.1|DVIR	LOC108094536|XP_017050628.1|DFIC
OG0000826	LOC6625892|XP_002050113.1|DVIR	LOC108093870|XP_017049701.1|DFIC
OG0000828	LOC6630697|XP_002054404.1|DVIR	LOC108091872|XP_017046742.1|DFIC
OG0000830	LOC6634421|XP_015025047.1|DVIR	LOC108088623|XP_017042020.1|DFIC
OG0000831	LOC6625241|XP_002049487.2|DVIR	LOC108100463|XP_017059881.1|DFIC
OG0000832	LOC6626534|XP_002050658.1|DVIR	LOC108093921|XP_017049779.1|DFIC
OG0000832	LOC6629184|XP_002051589.2|DVIR	LOC108094386|XP_017050437.1|DFIC
OG0000833	LOC6624444|XP_032291098.1|DVIR	LOC108088324|XP_017041551.1|DFIC
OG0000834	LOC6633028|XP_002055945.2|DVIR, LOC6633027|XP_002055944.1|DVIR	LOC108088388|XP_017041625.1|DFIC
OG0000835	LOC6623729|XP_032290446.1|DVIR	LOC108089496|XP_017043270.1|DFIC
OG0000836	LOC6628158|XP_002052413.2|DVIR	LOC108094396|XP_017050453.1|DFIC, LOC108089151|XP_017042762.1|DFIC
OG0000837	LOC6633566|XP_032295812.1|DVIR	LOC108086494|XP_017038908.1|DFIC
OG0000838	LOC26530689|XP_015028840.1|DVIR	LOC108096039|XP_017052875.1|DFIC
OG0000838	LOC26530375|XP_015028809.1|DVIR	LOC108096041|XP_017052877.1|DFIC
OG0000839	LOC6632399|XP_002056616.1|DVIR	LOC108090109|XP_017044115.1|DFIC
OG0000839	LOC6630190|XP_002053259.2|DVIR	LOC108101016|XP_017060670.1|DFIC
OG0000840	LOC6634616|XP_002058101.1|DVIR	LOC108094295|XP_017050289.1|DFIC, LOC108095364|XP_017051934.1|DFIC
OG0000841	LOC6630871|XP_032295104.1|DVIR	LOC108096980|XP_017054449.1|DFIC
OG0000842	LOC6629993|XP_002054175.1|DVIR	LOC108093320|XP_017048797.1|DFIC
OG0000843	LOC6625440|XP_002049976.1|DVIR	LOC108090959|XP_017045392.1|DFIC
OG0000844	LOC6630708|XP_015026868.1|DVIR	LOC108098402|XP_017056774.1|DFIC
OG0000845	LOC6633786|XP_002056958.1|DVIR	LOC108091116|XP_017045631.1|DFIC, LOC108091102|XP_017045613.1|DFIC
OG0000846	LOC6632722|XP_002055855.1|DVIR	LOC108088524|XP_017041854.1|DFIC
OG0000847	LOC6625840|XP_002050499.3|DVIR, LOC6627091|XP_002048806.1|DVIR	LOC108096520|XP_017053638.1|DFIC, LOC108101898|XP_017061951.1|DFIC
OG0000848	LOC6628414|XP_002052327.2|DVIR	LOC108092583|XP_017047717.1|DFIC
OG0000848	LOC6628740|XP_002051556.1|DVIR	LOC108094392|XP_017050446.1|DFIC
OG0000849	LOC6627521|XP_002051630.2|DVIR	LOC108088828|XP_017042324.1|DFIC
OG0000849	LOC6628211|XP_015028559.1|DVIR	LOC108101333|XP_017061131.1|DFIC
OG0000850	LOC6626184|XP_002050248.1|DVIR	LOC108096911|XP_017054350.1|DFIC, LOC108096503|XP_017053602.1|DFIC
OG0000850	LOC6626183|XP_002050247.2|DVIR	LOC108096962|XP_017054422.1|DFIC
OG0000852	LOC6625201|XP_032292697.1|DVIR	LOC108087841|XP_017040905.1|DFIC, LOC108087839|XP_017040903.1|DFIC, LOC108087840|XP_017040904.1|DFIC
OG0000854	LOC6636018|XP_002059542.2|DVIR	LOC108092864|XP_017048187.1|DFIC
OG0000855	LOC6634688|XP_015024995.1|DVIR	LOC108097305|XP_017055009.1|DFIC
OG0000856	LOC6623955|XP_032291091.1|DVIR	LOC108088915|XP_017042417.1|DFIC
OG0000857	LOC6632157|XP_002055766.2|DVIR	LOC108098142|XP_017056356.1|DFIC
OG0000858	LOC6632372|XP_002056202.1|DVIR	LOC108087217|XP_017039980.1|DFIC, LOC108087216|XP_017039979.1|DFIC
OG0000860	LOC6623143|XP_032291446.1|DVIR	LOC108099072|XP_017057845.1|DFIC
OG0000861	LOC6626039|XP_002050806.1|DVIR	LOC108087653|XP_017040621.1|DFIC
OG0000862	LOC6625963|XP_002050957.1|DVIR	LOC108095152|XP_017051579.1|DFIC, LOC108102216|XP_017062428.1|DFIC
OG0000863	LOC6629942|XP_002054370.1|DVIR	LOC108099482|XP_017058528.1|DFIC
OG0000864	LOC6634177|XP_002057435.1|DVIR	LOC108092766|XP_017047988.1|DFIC
OG0000864	LOC6633274|XP_015025672.1|DVIR	LOC108095600|XP_017052253.1|DFIC
OG0000865	LOC6633000|XP_002056358.2|DVIR	LOC108098956|XP_017057657.1|DFIC
OG0000866	LOC6627533|XP_015028233.1|DVIR	LOC108101290|XP_017061079.1|DFIC, LOC108101291|XP_017061080.1|DFIC
OG0000867	LOC6628571|XP_002051522.2|DVIR	LOC108101044|XP_017060715.1|DFIC
OG0000867	LOC6633885|XP_002057418.1|DVIR	LOC108089230|XP_017042876.1|DFIC
OG0000868	LOC6634452|XP_032296283.1|DVIR	LOC108091248|XP_017045850.1|DFIC
OG0000869	LOC6632269|XP_002056397.1|DVIR, LOC6632272|XP_002056400.1|DVIR, LOC6632333|XP_002056393.1|DVIR	LOC108098527|XP_017056997.1|DFIC
OG0000870	LOC6625307|XP_002049971.2|DVIR	LOC108090671|XP_017044942.1|DFIC
OG0000871	LOC6625147|XP_002049556.1|DVIR	LOC108087602|XP_017040530.1|DFIC, LOC108087702|XP_017040707.1|DFIC
OG0000872	LOC6631325|XP_002055783.1|DVIR	LOC108088585|XP_017041924.1|DFIC
OG0000872	LOC6626143|XP_002050008.1|DVIR	LOC108090868|XP_017045249.1|DFIC
OG0000873	LOC6622111|XP_015031357.1|DVIR	LOC108093570|XP_017049154.1|DFIC
OG0000874	LOC6631717|XP_002055159.1|DVIR	LOC108086486|XP_017038898.1|DFIC
OG0000874	LOC6625497|XP_002049014.1|DVIR	LOC108090534|XP_017044750.1|DFIC
OG0000875	LOC6622785|XP_002048011.1|DVIR	LOC108100149|XP_017059394.1|DFIC
OG0000877	LOC6622898|XP_002047552.1|DVIR	LOC108088900|XP_017042390.1|DFIC
OG0000877	LOC6631578|XP_002055688.1|DVIR	LOC108092984|XP_017048365.1|DFIC
OG0000878	LOC6625332|XP_002049059.1|DVIR	LOC108096933|XP_017054374.1|DFIC
OG0000879	LOC6625172|XP_002049247.1|DVIR	LOC108094806|XP_017051066.1|DFIC
OG0000880	LOC6631499|XP_002054965.1|DVIR	LOC108092824|XP_017048117.1|DFIC
OG0000880	LOC6623929|XP_002047832.1|DVIR	LOC108089702|XP_017043538.1|DFIC
OG0000881	LOC6624102|XP_002046294.1|DVIR	LOC108093043|XP_017048440.1|DFIC, LOC108093223|XP_017048683.1|DFIC, LOC108093225|XP_017048684.1|DFIC
OG0000882	LOC26530844|XP_015026764.1|DVIR	LOC108098102|XP_017056302.1|DFIC
OG0000882	LOC6628029|XP_002052906.1|DVIR	LOC108089790|XP_017043674.1|DFIC
OG0000885	LOC6630753|XP_015026921.1|DVIR	LOC108087965|XP_017041052.1|DFIC
OG0000886	LOC6632590|XP_002056229.1|DVIR, LOC6632589|XP_002056228.1|DVIR	LOC108087167|XP_017039897.1|DFIC
OG0000887	LOC6634450|XP_032296288.1|DVIR	LOC108091241|XP_017045843.1|DFIC
OG0000888	LOC6636828|XP_002060318.2|DVIR, LOC116650251|XP_032289385.1|DVIR	LOC108099077|XP_017057858.1|DFIC
OG0000889	LOC6622341|XP_002047922.1|DVIR	LOC108088759|XP_017042196.1|DFIC
OG0000890	LOC6625601|XP_002050261.2|DVIR	LOC108096857|XP_017054271.1|DFIC
OG0000891	LOC6628951|XP_002052354.1|DVIR	LOC108093485|XP_017049060.1|DFIC
OG0000892	LOC6624054|XP_015030510.1|DVIR	LOC108100436|XP_017059845.1|DFIC
OG0000893	LOC6632284|XP_002056422.2|DVIR	LOC108093525|XP_017049107.1|DFIC
OG0000894	LOC6633189|XP_015025780.1|DVIR	LOC108098528|XP_017056994.1|DFIC, LOC108091828|XP_017046695.1|DFIC
OG0000894	LOC6630703|XP_002054643.1|DVIR	LOC108098281|XP_017056577.1|DFIC, LOC108089087|XP_017042686.1|DFIC
OG0000895	LOC6626507|XP_002050206.2|DVIR, LOC6637024|XP_002060449.3|DVIR, LOC6626508|XP_002050207.1|DVIR	LOC108090581|XP_017044819.1|DFIC
OG0000896	LOC6633307|XP_002057406.2|DVIR	LOC108097320|XP_017055029.1|DFIC
OG0000897	LOC6630929|XP_002053482.1|DVIR	LOC108095717|XP_017052381.1|DFIC
OG0000897	LOC6630438|XP_002053479.1|DVIR	LOC108095709|XP_017052370.1|DFIC
OG0000898	LOC6627024|XP_032292564.1|DVIR, LOC6625179|XP_015030119.1|DVIR	LOC108090586|XP_017044825.1|DFIC, LOC108096530|XP_017053702.1|DFIC
OG0000899	LOC6631007|XP_002053951.2|DVIR	LOC108099624|XP_017058739.1|DFIC
OG0000900	LOC6626181|XP_002050245.1|DVIR	LOC108096561|XP_017053742.1|DFIC
OG0000900	LOC6626180|XP_002050244.1|DVIR	LOC108096560|XP_017053738.1|DFIC
OG0000901	LOC6626656|XP_002049886.1|DVIR	LOC108090691|XP_017044965.1|DFIC
OG0000902	LOC26530578|XP_032296408.1|DVIR	LOC108095265|XP_017051779.1|DFIC
OG0000902	LOC26531613|XP_015025142.2|DVIR	LOC108095267|XP_017051780.1|DFIC
OG0000903	LOC6622874|XP_002047214.1|DVIR	LOC108089334|XP_017043003.1|DFIC
OG0000904	LOC26531531|XP_032290656.1|DVIR	LOC108099173|XP_017058023.1|DFIC, LOC108098980|XP_017057685.1|DFIC
OG0000906	LOC6636483|XP_002059845.1|DVIR, LOC116650875|XP_032291669.1|DVIR	LOC108086384|XP_017038775.1|DFIC
OG0000906	LOC6636482|XP_002059844.1|DVIR, LOC116650876|XP_032291671.1|DVIR	LOC108086477|XP_017038893.1|DFIC
OG0000907	LOC6625441|XP_002049977.1|DVIR	LOC108090960|XP_017045393.1|DFIC
OG0000909	LOC6630227|XP_032295014.1|DVIR	LOC108087374|XP_017040205.1|DFIC
OG0000910	LOC6636138|XP_032296077.1|DVIR	LOC108098871|XP_017057547.1|DFIC
OG0000911	LOC6625813|XP_002050595.1|DVIR	LOC108094048|XP_017049971.1|DFIC
OG0000912	LOC6622240|XP_002048678.1|DVIR	LOC108096430|XP_017053508.1|DFIC, LOC108096437|XP_017053519.1|DFIC
OG0000913	LOC6622394|XP_015031465.1|DVIR, LOC116649768|XP_032294766.1|DVIR	LOC108089443|XP_017043169.1|DFIC
OG0000914	LOC6625634|XP_002050759.1|DVIR	LOC108086661|XP_017039133.1|DFIC
OG0000915	LOC6624907|XP_002050220.1|DVIR	LOC108090287|XP_017044387.1|DFIC
OG0000916	LOC6628383|XP_015028628.1|DVIR	LOC108101154|XP_017060869.1|DFIC, LOC108094417|XP_017050512.1|DFIC, LOC108092689|XP_017047874.1|DFIC
OG0000917	LOC6628562|XP_032294275.1|DVIR	LOC108092686|XP_017047872.1|DFIC, LOC108092849|XP_017048555.1|DFIC
OG0000918	LOC6633907|XP_002057600.2|DVIR	LOC108101461|XP_017061298.1|DFIC, LOC108092366|XP_017047392.1|DFIC
OG0000921	LOC6633285|XP_032296543.1|DVIR	LOC108097125|XP_017054710.1|DFIC, LOC108097235|XP_017054893.1|DFIC, LOC108097381|XP_017055121.1|DFIC
OG0000923	LOC6633149|XP_032289546.1|DVIR	LOC108099975|XP_017059156.1|DFIC, LOC108099543|XP_017058607.1|DFIC
OG0000924	LOC6634642|XP_032296402.1|DVIR	LOC108091195|XP_017045765.1|DFIC
OG0000925	LOC6629469|XP_002054084.1|DVIR, LOC6629470|XP_002054085.1|DVIR	LOC108086860|XP_017039405.1|DFIC, LOC108086861|XP_017039406.1|DFIC
OG0000926	LOC6631171|XP_002053519.1|DVIR	LOC108091722|XP_017046554.1|DFIC, LOC108089076|XP_017042671.1|DFIC
OG0000926	LOC6632480|XP_002056293.1|DVIR	LOC108096305|XP_017053284.1|DFIC
OG0000927	LOC6634860|XP_002058695.1|DVIR	LOC108096014|XP_017052853.1|DFIC
OG0000927	LOC6635048|XP_002058691.1|DVIR	LOC108095917|XP_017052733.1|DFIC
OG0000928	LOC6627416|XP_002051089.1|DVIR	LOC108102187|XP_017062382.1|DFIC, LOC108102138|XP_017062300.1|DFIC
OG0000929	LOC6627613|XP_002051980.1|DVIR	LOC108092561|XP_017047689.1|DFIC
OG0000929	LOC6627612|XP_002051979.1|DVIR	LOC108092562|XP_017047690.1|DFIC
OG0000930	LOC6622902|XP_002048178.1|DVIR, LOC6622845|XP_002048179.1|DVIR	LOC108089329|XP_017042996.1|DFIC, LOC108089490|XP_017043258.1|DFIC
OG0000931	LOC6625618|XP_002049042.2|DVIR	LOC108096537|XP_017053712.1|DFIC
OG0000931	LOC6634266|XP_002057548.2|DVIR	LOC108101361|XP_017061161.1|DFIC
OG0000932	LOC6635782|XP_002059178.1|DVIR	LOC108100220|XP_017059485.1|DFIC
OG0000933	LOC6635899|XP_002059424.1|DVIR	LOC108095115|XP_017051541.1|DFIC
OG0000933	LOC6635898|XP_002059423.1|DVIR	LOC108095116|XP_017051543.1|DFIC
OG0000934	LOC6625744|XP_002049648.1|DVIR	LOC108090288|XP_017044388.1|DFIC, LOC108090300|XP_017044399.1|DFIC
OG0000935	LOC6629935|XP_032295282.1|DVIR	LOC108097525|XP_017055352.1|DFIC
OG0000936	LOC26531850|XP_015027951.1|DVIR	LOC108101430|XP_017061249.1|DFIC
OG0000937	LOC6630245|XP_032291170.1|DVIR	LOC108086589|XP_017039038.1|DFIC
OG0000938	LOC6634443|XP_002058058.2|DVIR	LOC108094676|XP_017050881.1|DFIC
OG0000939	LOC6628877|XP_002051657.1|DVIR	LOC108100812|XP_017060368.1|DFIC
OG0000940	LOC6631635|XP_032295957.1|DVIR	LOC108095395|XP_017051967.1|DFIC
OG0000940	LOC6622897|XP_002046496.1|DVIR	LOC108100684|XP_017060189.1|DFIC
OG0000941	LOC6632210|XP_032295832.1|DVIR	LOC108097782|XP_017055801.1|DFIC
OG0000942	LOC6622183|XP_002048272.2|DVIR	LOC108093074|XP_017048476.1|DFIC
OG0000943	LOC6625103|XP_032291712.1|DVIR	LOC108093772|XP_017049531.1|DFIC
OG0000944	LOC6631350|XP_002054991.1|DVIR	LOC108097751|XP_017055751.1|DFIC
OG0000944	LOC6629350|XP_002053266.1|DVIR	LOC108102001|XP_017062092.1|DFIC, LOC108090014|XP_017044004.1|DFIC
OG0000945	LOC116650756|XP_032291321.1|DVIR, LOC6622580|XP_002046437.1|DVIR	LOC108100297|XP_017059584.1|DFIC, LOC108100296|XP_017059583.1|DFIC
OG0000946	LOC6628668|XP_002051824.1|DVIR	LOC108100880|XP_017060478.1|DFIC
OG0000947	LOC6625546|XP_002049981.1|DVIR	LOC108090746|XP_017045062.1|DFIC
OG0000948	LOC6623734|XP_002046831.1|DVIR, LOC6637061|XP_002060479.2|DVIR	LOC108099142|XP_017057973.1|DFIC
OG0000949	LOC6633358|XP_002056982.2|DVIR, LOC6633356|XP_015025630.1|DVIR	LOC108095529|XP_017052140.1|DFIC
OG0000950	LOC116649735|XP_032296341.1|DVIR, LOC6634491|XP_002058229.2|DVIR	LOC108097659|XP_017055583.1|DFIC
OG0000950	LOC6632489|XP_015026143.1|DVIR	LOC108096140|XP_017053010.1|DFIC
OG0000951	LOC6629850|XP_002054471.1|DVIR	LOC108087955|XP_017041033.1|DFIC
OG0000952	LOC6628104|XP_002052009.2|DVIR	LOC108093489|XP_017049068.1|DFIC
OG0000954	LOC6626250|XP_002049192.1|DVIR, LOC6626249|XP_002049191.2|DVIR	LOC108094236|XP_017050183.1|DFIC, LOC108094197|XP_017050139.1|DFIC
OG0000955	LOC6629544|XP_002053834.2|DVIR	LOC108091591|XP_017046355.1|DFIC
OG0000955	LOC6629545|XP_002053835.2|DVIR	LOC108091590|XP_017046354.1|DFIC
OG0000956	LOC6630216|XP_002054581.1|DVIR	LOC108101104|XP_017060806.1|DFIC
OG0000956	LOC6630219|XP_002054584.1|DVIR	LOC108101029|XP_017060687.1|DFIC
OG0000957	LOC6626049|XP_002050454.2|DVIR	LOC108093608|XP_017049224.1|DFIC
OG0000957	LOC6626050|XP_002050455.1|DVIR	LOC108093609|XP_017049225.1|DFIC
OG0000958	LOC6627110|XP_032293167.1|DVIR	LOC108087252|XP_017040045.1|DFIC, LOC108095136|XP_017051563.1|DFIC
OG0000959	LOC6634152|XP_002057629.1|DVIR	LOC108092895|XP_017048232.1|DFIC, LOC108095963|XP_017052792.1|DFIC
OG0000960	LOC6634433|XP_002058346.2|DVIR, LOC6623049|XP_002046514.2|DVIR, LOC6623660|XP_032290597.1|DVIR	LOC108097017|XP_017054505.1|DFIC
OG0000961	LOC6622622|XP_002047695.2|DVIR	LOC108096289|XP_017053251.1|DFIC
OG0000961	LOC6622703|XP_002047693.2|DVIR	LOC108096290|XP_017053252.1|DFIC
OG0000963	LOC6635434|XP_002059070.1|DVIR	LOC108088569|XP_017041905.1|DFIC
OG0000964	LOC6625956|XP_002049587.1|DVIR	LOC108093866|XP_017049696.1|DFIC
OG0000965	LOC6636029|XP_002059634.1|DVIR	LOC108088728|XP_017042166.1|DFIC
OG0000966	LOC6624790|XP_002049341.2|DVIR	LOC108096644|XP_017053896.1|DFIC, LOC108086838|XP_017039375.1|DFIC
OG0000968	LOC6623806|XP_002046259.1|DVIR, LOC116650601|XP_032290582.1|DVIR, LOC6623986|XP_002046258.1|DVIR	LOC108089562|XP_017043395.1|DFIC
OG0000969	LOC6626177|XP_002050162.1|DVIR	LOC108095167|XP_017051614.1|DFIC
OG0000970	LOC6633180|XP_002055968.1|DVIR	LOC108095921|XP_017052742.1|DFIC
OG0000971	LOC6629045|XP_002052191.2|DVIR	LOC108101970|XP_017062047.1|DFIC, LOC108098275|XP_017056566.1|DFIC
OG0000972	LOC6624445|XP_002046535.1|DVIR	LOC108093231|XP_017048691.1|DFIC
OG0000973	LOC6635438|XP_032295624.1|DVIR	LOC108097216|XP_017054852.1|DFIC
OG0000974	LOC6623372|XP_002047777.1|DVIR	LOC108100255|XP_017059520.1|DFIC
OG0000975	LOC6632293|XP_002056735.3|DVIR	LOC108102054|XP_017062169.1|DFIC
OG0000976	LOC6630639|XP_002053637.2|DVIR	LOC108097521|XP_017055338.1|DFIC
OG0000977	LOC116651608|XP_032294243.1|DVIR	LOC108097100|XP_017054659.1|DFIC
OG0000977	LOC6630275|XP_032294020.1|DVIR	LOC108097070|XP_017054600.1|DFIC
OG0000978	LOC6630415|XP_002053290.1|DVIR	LOC108096686|XP_017053977.1|DFIC, LOC108092190|XP_017047206.1|DFIC
OG0000979	LOC6626268|XP_032292624.1|DVIR	LOC108096866|XP_017054281.1|DFIC
OG0000980	LOC6630578|XP_002053927.1|DVIR	LOC108095736|XP_017052402.1|DFIC
OG0000980	LOC6635159|XP_002058353.3|DVIR	LOC108091701|XP_017046528.1|DFIC
OG0000981	LOC6627424|XP_002052409.1|DVIR	LOC108089185|XP_017042811.1|DFIC
OG0000982	LOC26530714|XP_015026258.1|DVIR	LOC108098915|XP_017057606.1|DFIC
OG0000984	LOC6624212|XP_002048331.2|DVIR	LOC108095646|XP_017052301.1|DFIC
OG0000984	LOC26531110|XP_032293599.1|DVIR	LOC108093452|XP_017049017.1|DFIC
OG0000985	LOC6627183|XP_002049748.2|DVIR, LOC116651139|XP_032292911.1|DVIR	LOC108093915|XP_017049772.1|DFIC
OG0000985	LOC6623570|XP_002047792.2|DVIR	LOC108093916|XP_017049773.1|DFIC
OG0000986	LOC116651732|XP_032294614.1|DVIR	LOC108098205|XP_017056434.1|DFIC
OG0000986	LOC6629139|XP_002051581.1|DVIR	LOC108094400|XP_017050457.1|DFIC
OG0000987	LOC6627662|XP_002051102.2|DVIR	LOC108093457|XP_017049021.1|DFIC
OG0000987	LOC6631027|XP_002053832.2|DVIR	LOC108091715|XP_017046545.1|DFIC
OG0000988	LOC6627863|XP_015028725.1|DVIR	LOC108093493|XP_017049071.1|DFIC
OG0000990	LOC116652292|XP_032296491.1|DVIR, LOC6634419|XP_002058225.1|DVIR	LOC108088478|XP_017041763.1|DFIC, LOC108097722|XP_017055706.1|DFIC
OG0000991	LOC6629692|XP_002053973.2|DVIR	LOC108097405|XP_017055148.1|DFIC
OG0000991	LOC6631787|XP_032295461.1|DVIR	LOC108102209|XP_017062421.1|DFIC
OG0000992	LOC6631174|XP_002054304.1|DVIR	LOC108096683|XP_017053974.1|DFIC, LOC108091651|XP_017046445.1|DFIC
OG0000993	LOC6633168|XP_002056150.1|DVIR	LOC108097788|XP_017055807.1|DFIC, LOC108097727|XP_017055716.1|DFIC
OG0000994	LOC6633639|XP_002056833.1|DVIR	LOC108097379|XP_017055119.1|DFIC
OG0000995	LOC116651825|XP_032294795.1|DVIR, LOC6631774|XP_002055182.1|DVIR	LOC108094631|XP_017050809.1|DFIC
OG0000996	LOC6635431|XP_002059067.1|DVIR, LOC6635959|XP_015024279.1|DVIR	LOC108093879|XP_017049715.1|DFIC
OG0000997	LOC6626262|XP_032291610.1|DVIR	LOC108096919|XP_017054360.1|DFIC
OG0000998	LOC6624648|XP_032290195.1|DVIR	LOC108098990|XP_017057702.1|DFIC
OG0000999	LOC6636087|XP_002059618.1|DVIR	LOC108092912|XP_017048260.1|DFIC
OG0001000	LOC6625993|XP_002050016.2|DVIR	LOC108097289|XP_017055030.1|DFIC
OG0001001	LOC6636378|XP_002059907.1|DVIR	LOC108101878|XP_017061907.1|DFIC
OG0001002	LOC6628652|XP_015028543.1|DVIR	LOC108096094|XP_017052950.1|DFIC
OG0001003	LOC6629305|XP_032288771.1|DVIR	LOC108098863|XP_017057534.1|DFIC, LOC108090434|XP_017044600.1|DFIC
OG0001004	LOC6630123|XP_002053394.1|DVIR	LOC108098860|XP_017057515.1|DFIC
OG0001005	LOC6633514|XP_015025685.1|DVIR	LOC108101151|XP_017060863.1|DFIC, LOC108097158|XP_017054774.1|DFIC
OG0001006	LOC6624367|XP_002047642.1|DVIR	LOC108098784|XP_017057408.1|DFIC, LOC108100173|XP_017059429.1|DFIC, LOC108094488|XP_017050566.1|DFIC
OG0001007	LOC6636203|XP_002059693.1|DVIR, LOC6622784|XP_002046475.1|DVIR	LOC108099037|XP_017057787.1|DFIC
OG0001008	LOC6636669|XP_002060147.1|DVIR	LOC108102279|XP_017062519.1|DFIC, LOC108102137|XP_017062297.1|DFIC
