Orthogroup	DVIR.longest_only	DANA.longest_only
OG0000668	LOC6634841|XP_002058521.2|DVIR	LOC6500923|XP_001954176.1|DANA
OG0000669	LOC6633764|XP_002056950.3|DVIR	LOC6502193|XP_001966057.1|DANA
OG0000669	LOC6633763|XP_002056949.1|DVIR	LOC6502192|XP_001966058.1|DANA
OG0000670	LOC6634401|XP_002058154.1|DVIR	LOC6504136|XP_001964255.1|DANA
OG0000670	LOC6633297|XP_002057396.1|DVIR	LOC6502287|XP_001966174.1|DANA, LOC6501172|XP_001954688.1|DANA, LOC6503854|XP_001963720.1|DANA
OG0000671	LOC6630872|XP_032295008.1|DVIR	LOC6505781|XP_001964362.2|DANA
OG0000671	LOC6630906|XP_002054500.1|DVIR	LOC6498925|XP_001955668.1|DANA
OG0000672	LOC6631428|XP_002055536.1|DVIR	LOC6502062|XP_001967144.1|DANA
OG0000672	LOC6634580|XP_002058081.3|DVIR	LOC6502989|XP_001963460.1|DANA
OG0000673	LOC6634553|XP_002057970.1|DVIR	LOC6502161|XP_001966103.1|DANA
OG0000673	LOC6622139|XP_002047503.1|DVIR	LOC6506310|XP_001958144.1|DANA
OG0000675	LOC6634477|XP_002058248.1|DVIR	LOC6497195|XP_001962579.1|DANA
OG0000677	LOC6624369|XP_002047903.1|DVIR	LOC6507920|XP_001956603.1|DANA
OG0000677	LOC6631871|XP_002055732.2|DVIR	LOC6505243|XP_001965610.1|DANA
OG0000678	LOC6632487|XP_002055816.1|DVIR	LOC6499862|XP_001953749.1|DANA
OG0000678	LOC6628366|XP_002052866.1|DVIR	LOC6497849|XP_001961564.2|DANA
OG0000679	LOC6636723|XP_015023790.1|DVIR	LOC6504250|XP_032308844.1|DANA
OG0000680	LOC6631973|XP_032295609.1|DVIR	LOC6498798|XP_032308230.1|DANA
OG0000680	LOC6631974|XP_002055602.1|DVIR	LOC6498797|XP_032308181.1|DANA
OG0000681	LOC6634946|XP_002058534.1|DVIR	LOC6499194|XP_001955140.2|DANA
OG0000681	LOC6634750|XP_002058043.1|DVIR	LOC6504094|XP_001964162.1|DANA
OG0000683	LOC6635150|XP_002058634.1|DVIR	LOC6498906|XP_001955699.1|DANA
OG0000684	LOC6632344|XP_002056706.1|DVIR	LOC6500525|XP_001953392.1|DANA
OG0000684	LOC6630608|XP_002054483.1|DVIR	LOC6499047|XP_001955414.1|DANA
OG0000685	LOC6636027|XP_002059632.1|DVIR	LOC6502100|XP_001966211.1|DANA
OG0000685	LOC6635198|XP_002058473.1|DVIR	LOC6500048|XP_001953321.1|DANA
OG0000686	LOC6625717|XP_002050487.1|DVIR	LOC6493938|XP_001961283.1|DANA
OG0000687	LOC6624896|XP_002049114.2|DVIR	LOC6494600|XP_001960033.1|DANA
OG0000687	LOC6624055|XP_002047417.1|DVIR	LOC6507542|XP_001955885.1|DANA
OG0000688	LOC6624959|XP_002050614.2|DVIR	LOC6494546|XP_014762835.1|DANA
OG0000689	LOC6625592|XP_002051042.1|DVIR	LOC6494869|XP_032307169.1|DANA
OG0000689	LOC6625591|XP_002051041.2|DVIR	LOC6494870|XP_001959518.2|DANA
OG0000690	LOC6634484|XP_002058161.2|DVIR	LOC6502174|XP_001966079.1|DANA
OG0000691	LOC6633947|XP_002057834.1|DVIR	LOC6498348|XP_001962597.1|DANA
OG0000691	LOC6622887|XP_002048029.1|DVIR	LOC6506282|XP_001958202.1|DANA
OG0000692	LOC6623904|XP_002046236.2|DVIR	LOC6492992|XP_001956809.1|DANA
OG0000693	LOC6631519|XP_002055316.1|DVIR	LOC6505271|XP_001965660.1|DANA
OG0000693	LOC6632647|XP_002056546.1|DVIR	LOC6500122|XP_001953179.1|DANA
OG0000694	LOC6636119|XP_032295507.1|DVIR	LOC6503517|XP_001964225.1|DANA
OG0000694	LOC6624566|XP_002048620.2|DVIR	LOC6507910|XP_001956582.3|DANA
OG0000695	LOC6628693|XP_002051357.2|DVIR	LOC6497333|XP_001962300.3|DANA
OG0000695	LOC6628286|XP_002051343.2|DVIR	LOC6497336|XP_032307472.1|DANA
OG0000696	LOC6627790|XP_002052678.1|DVIR	LOC6497395|XP_001962169.1|DANA, LOC6504372|XP_001967763.1|DANA
OG0000697	LOC6631964|XP_002055227.1|DVIR	LOC6504376|XP_001967091.1|DANA
OG0000697	LOC6628247|XP_002051458.1|DVIR	LOC6497323|XP_001962319.1|DANA
OG0000698	LOC6635714|XP_002059263.1|DVIR	LOC6497852|XP_001961572.2|DANA
OG0000698	LOC6635692|XP_002059265.1|DVIR	LOC6497853|XP_001961573.1|DANA
OG0000699	LOC6628820|XP_015028641.1|DVIR	LOC6503501|XP_014760389.1|DANA
OG0000699	LOC6635163|XP_002058365.1|DVIR	LOC6501055|XP_001954475.2|DANA
OG0000700	LOC6629052|XP_032294077.1|DVIR	LOC6497888|XP_001961650.2|DANA
OG0000700	LOC6629117|XP_032294110.1|DVIR	LOC6496721|XP_001967330.2|DANA
OG0000701	LOC6626970|XP_002048713.1|DVIR	LOC6494056|XP_001961071.1|DANA
OG0000701	LOC6631921|XP_002055748.1|DVIR	LOC6502057|XP_001967439.1|DANA
OG0000702	LOC116649748|XP_032296095.1|DVIR, LOC6632990|XP_002056491.2|DVIR	LOC6501012|XP_014766847.1|DANA
OG0000702	LOC6632989|XP_015025826.2|DVIR	LOC6501013|XP_001954375.2|DANA
OG0000703	LOC6634020|XP_002057863.1|DVIR	LOC6505643|XP_001964978.1|DANA
OG0000703	LOC6625053|XP_002050587.1|DVIR	LOC6496208|XP_032306686.1|DANA
OG0000704	LOC6632206|XP_032295827.1|DVIR	LOC6504901|XP_032309322.1|DANA
OG0000704	LOC6631043|XP_002054217.1|DVIR	LOC6500565|XP_001953486.1|DANA
OG0000705	LOC6622935|XP_015030722.1|DVIR	LOC6507402|XP_001956083.1|DANA
OG0000706	LOC6627919|XP_002052794.3|DVIR	LOC6497867|XP_001961605.2|DANA
OG0000706	LOC6633548|XP_032296218.1|DVIR	LOC6504935|XP_001966614.3|DANA
OG0000707	LOC6625623|XP_002049047.1|DVIR	LOC6496152|XP_001960339.1|DANA
OG0000707	LOC6631487|XP_002055432.2|DVIR	LOC6502349|XP_001967161.1|DANA
OG0000708	LOC6634402|XP_032289295.1|DVIR	LOC6503061|XP_032308922.1|DANA
OG0000708	LOC116652285|XP_032296482.1|DVIR, LOC6634795|XP_032296417.1|DVIR	LOC6502202|XP_032308816.1|DANA
OG0000709	LOC6629487|XP_032295630.1|DVIR	LOC6505569|XP_001964679.2|DANA
OG0000709	LOC6631800|XP_015026515.2|DVIR	LOC6502274|XP_001966145.3|DANA
OG0000710	LOC6632532|XP_002056430.1|DVIR	LOC6500084|XP_001953258.1|DANA
OG0000710	LOC6624812|XP_002050608.1|DVIR	LOC6496062|XP_001960142.1|DANA
OG0000711	LOC6623429|XP_032290174.1|DVIR	LOC6493462|XP_001957808.1|DANA
OG0000711	LOC6633784|XP_032296524.1|DVIR	LOC6503033|XP_001963372.1|DANA
OG0000712	LOC6632644|XP_002056543.1|DVIR	LOC6500125|XP_001953174.2|DANA
OG0000712	LOC6632645|XP_002056544.1|DVIR	LOC6500418|XP_001953177.1|DANA
OG0000713	LOC6636756|XP_002060213.1|DVIR, LOC6632328|XP_002056388.1|DVIR	LOC6496218|XP_001960470.1|DANA
OG0000714	LOC6636110|XP_002059652.2|DVIR	LOC6505281|XP_001965683.1|DANA
OG0000714	LOC6636605|XP_002060042.1|DVIR	LOC6507712|XP_001956193.2|DANA
OG0000715	LOC26530534|XP_015031609.2|DVIR	LOC26515276|XP_014765713.1|DANA
OG0000715	LOC6623996|XP_002048378.2|DVIR	LOC6493681|XP_001958222.1|DANA, LOC6506263|XP_001958234.1|DANA
OG0000716	LOC6633610|XP_032288989.1|DVIR	LOC6503897|XP_001963801.1|DANA
OG0000716	LOC6622113|XP_002047989.1|DVIR	LOC6506437|XP_001957882.1|DANA
OG0000717	LOC6622375|XP_002047929.1|DVIR	LOC6506097|XP_001958563.1|DANA
OG0000718	LOC6636184|XP_032289065.1|DVIR	LOC6498717|XP_032308639.1|DANA
OG0000718	LOC6627382|XP_002052402.2|DVIR	LOC6494740|XP_032308069.1|DANA
OG0000719	LOC6622044|XP_002047071.1|DVIR	LOC6507755|XP_001956280.1|DANA
OG0000719	LOC6623835|XP_002047830.1|DVIR	LOC6506475|XP_014764783.2|DANA
OG0000720	LOC6632935|XP_002056122.2|DVIR	LOC26514295|XP_014767268.2|DANA, LOC6501637|XP_001955653.2|DANA, LOC6498928|XP_032312379.1|DANA, LOC6501176|XP_001954700.1|DANA
OG0000721	LOC6629028|XP_002051375.1|DVIR, LOC6629029|XP_002051376.3|DVIR	LOC6497121|XP_001962716.1|DANA
OG0000722	LOC6625240|XP_032293004.1|DVIR	LOC26514833|XP_014764054.2|DANA, LOC6496460|XP_032306004.1|DANA, LOC6496461|XP_032306975.1|DANA, LOC26514697|XP_032306974.1|DANA
OG0000723	LOC6626260|XP_002048773.1|DVIR	LOC6494848|XP_001959559.1|DANA
OG0000724	LOC6631738|XP_002055458.1|DVIR	LOC6504397|XP_001967051.1|DANA
OG0000724	LOC6631277|XP_002054061.3|DVIR	LOC6505964|XP_001964693.1|DANA
OG0000726	LOC6632324|XP_015025845.1|DVIR	LOC6501275|XP_032312145.1|DANA
OG0000726	LOC6632326|XP_002056386.1|DVIR	LOC6501274|XP_001954898.1|DANA
OG0000727	LOC6630343|XP_002054592.2|DVIR, LOC6630344|XP_002054593.2|DVIR	LOC6499347|XP_001954818.2|DANA
OG0000728	LOC6632114|XP_032295753.1|DVIR	LOC6501967|XP_001966781.1|DANA
OG0000728	LOC6629586|XP_002052993.1|DVIR	LOC6499993|XP_014766306.2|DANA
OG0000729	LOC6630476|XP_002053752.1|DVIR	LOC26515185|XP_014760940.1|DANA
OG0000729	LOC6630622|XP_002053751.1|DVIR	LOC6505592|XP_001964634.3|DANA
OG0000730	LOC6624347|XP_002048381.1|DVIR	LOC6493111|XP_001957066.1|DANA
OG0000730	LOC26531570|XP_015028956.1|DVIR	LOC6498126|XP_001962132.2|DANA
OG0000731	LOC6636595|XP_032291412.1|DVIR	LOC6507706|XP_032310233.1|DANA
OG0000731	LOC6625586|XP_015030190.1|DVIR	LOC6494004|XP_032305981.1|DANA
OG0000732	LOC6622314|XP_002046688.1|DVIR	LOC6506572|XP_001957619.1|DANA
OG0000732	LOC6622187|XP_002046687.1|DVIR	LOC6506573|XP_001957618.1|DANA
OG0000733	LOC6634868|XP_002058598.2|DVIR	LOC6501182|XP_001954710.1|DANA
OG0000733	LOC6624543|XP_002046949.1|DVIR	LOC6506611|XP_001957547.1|DANA
OG0000734	LOC6623231|XP_032290681.1|DVIR	LOC6507038|XP_032310189.1|DANA
OG0000735	LOC6633737|XP_002057022.1|DVIR	LOC6503641|XP_001964015.1|DANA
OG0000735	LOC6634038|XP_002057775.1|DVIR	LOC6505433|XP_001964901.1|DANA
OG0000736	LOC6628141|XP_032294001.1|DVIR	LOC6497225|XP_001962524.1|DANA
OG0000736	LOC6628103|XP_002052427.1|DVIR	LOC6497226|XP_001962523.2|DANA
OG0000737	LOC6626474|XP_032292095.1|DVIR	LOC6493926|XP_014762463.2|DANA
OG0000738	LOC6628454|XP_002051826.1|DVIR	LOC6497393|XP_001962176.1|DANA
OG0000738	LOC6633895|XP_002057588.2|DVIR	LOC6497826|XP_001961529.1|DANA
OG0000739	LOC6629811|XP_032295101.1|DVIR	LOC6499959|XP_001953557.3|DANA
OG0000739	LOC6629809|XP_002054883.1|DVIR	LOC6499956|XP_001953560.1|DANA
OG0000740	LOC26530795|XP_032289207.1|DVIR	LOC26514706|XP_032308998.1|DANA
OG0000740	LOC6632840|XP_032289472.1|DVIR	LOC6501177|XP_032308561.1|DANA
OG0000741	LOC6631485|XP_002055430.1|DVIR	LOC6502028|XP_032311969.1|DANA
OG0000742	LOC6632131|XP_002055104.2|DVIR	LOC6498762|XP_001967255.1|DANA
OG0000742	LOC6632133|XP_002055106.2|DVIR	LOC6498763|XP_001967254.2|DANA
OG0000743	LOC6624440|XP_002047039.1|DVIR	LOC6507084|XP_032310269.1|DANA
OG0000743	LOC6625621|XP_032293188.1|DVIR	LOC6494428|XP_001960341.1|DANA
OG0000744	LOC6625983|XP_002050061.3|DVIR, LOC6625538|XP_032292325.1|DVIR, LOC6626788|XP_002049827.1|DVIR	LOC6496618|XP_001961274.3|DANA
OG0000745	LOC6635891|XP_002059416.1|DVIR	LOC6495061|XP_001959146.1|DANA
OG0000745	LOC6626524|XP_002050567.3|DVIR	LOC6496609|XP_001961251.1|DANA
OG0000746	LOC6626823|XP_002050382.1|DVIR	LOC6496492|XP_001961010.1|DANA
OG0000747	LOC6636902|XP_032289205.1|DVIR, LOC6624696|XP_002047658.1|DVIR	LOC6493875|XP_001958599.1|DANA
OG0000747	LOC6624721|XP_032290829.1|DVIR	LOC6493874|XP_032310046.1|DANA
OG0000748	LOC6628893|XP_002052094.1|DVIR	LOC6503295|XP_032309199.1|DANA
OG0000750	LOC6626709|XP_032291681.1|DVIR	LOC6495702|XP_001959404.2|DANA
OG0000750	LOC6629590|XP_002052997.1|DVIR	LOC6499996|XP_001953463.1|DANA
OG0000751	LOC6636369|XP_002059898.2|DVIR	LOC6495172|XP_032306457.1|DANA
OG0000751	LOC6636366|XP_002059895.1|DVIR, LOC6636367|XP_002059896.1|DVIR	LOC6495173|XP_001958912.1|DANA
OG0000752	LOC26531119|XP_015027859.1|DVIR	LOC6499529|XP_001954432.2|DANA, LOC6500720|XP_032312296.1|DANA, LOC6499301|XP_001954913.2|DANA, LOC6496705|XP_001967346.1|DANA, LOC6506013|XP_001965068.1|DANA, LOC6504290|XP_032310944.1|DANA, LOC6504308|XP_001965048.2|DANA
OG0000753	LOC6629842|XP_002054463.1|DVIR	LOC6500734|XP_001953812.1|DANA
OG0000754	LOC6631659|XP_015026666.1|DVIR	LOC6504422|XP_014759463.1|DANA
OG0000754	LOC6635610|XP_002058953.2|DVIR	LOC6502050|XP_001967147.2|DANA, LOC116656434|XP_032311924.1|DANA
OG0000755	LOC6632240|XP_032289636.1|DVIR	LOC26514073|XP_032312069.1|DANA
OG0000755	LOC6632239|XP_002056087.1|DVIR	LOC6500378|XP_001953087.1|DANA
OG0000756	LOC6629700|XP_002052958.1|DVIR	LOC6500669|XP_001953690.1|DANA
OG0000757	LOC6636574|XP_002060077.1|DVIR	LOC6492998|XP_001956828.1|DANA
OG0000758	LOC6623946|XP_032290916.1|DVIR	LOC6493089|XP_014764209.1|DANA
OG0000758	LOC6623865|XP_015031003.1|DVIR	LOC6493088|XP_001957018.1|DANA
OG0000759	LOC6623675|XP_002047415.1|DVIR	LOC6507541|XP_001955883.3|DANA
OG0000759	LOC6623913|XP_015031310.1|DVIR	LOC6507540|XP_001955882.2|DANA
OG0000760	LOC6625604|XP_032292351.1|DVIR	LOC6496381|XP_014763785.1|DANA
OG0000760	LOC6625603|XP_032292254.1|DVIR	LOC6496378|XP_014763784.1|DANA
OG0000761	LOC6627826|XP_032293825.1|DVIR	LOC6496921|XP_014761432.1|DANA
OG0000761	LOC6627815|XP_002051140.2|DVIR	LOC6498601|XP_001963138.2|DANA
OG0000762	LOC6628908|XP_002051552.1|DVIR	LOC6498036|XP_001961942.1|DANA
OG0000762	LOC6627611|XP_002051978.2|DVIR	LOC6503303|XP_001967574.1|DANA
OG0000763	LOC6628408|XP_002052051.1|DVIR	LOC6506819|XP_001965255.1|DANA
OG0000763	LOC6628407|XP_002052050.1|DVIR	LOC6506808|XP_001965254.1|DANA
OG0000764	LOC6630879|XP_032293741.1|DVIR	LOC6500851|XP_014766760.1|DANA
OG0000764	LOC6633445|XP_032288818.1|DVIR	LOC6504254|XP_032308873.1|DANA
OG0000765	LOC6624580|XP_002046489.1|DVIR	LOC6507661|XP_001956095.1|DANA
OG0000765	LOC6631765|XP_002055173.1|DVIR	LOC6503696|XP_032308471.1|DANA
OG0000766	LOC6627631|XP_002051097.1|DVIR	LOC6504762|XP_001964849.1|DANA
OG0000766	LOC6631511|XP_015026573.1|DVIR	LOC6503864|XP_001963741.1|DANA
OG0000767	LOC6630760|XP_015027742.1|DVIR	LOC6498840|XP_001955833.2|DANA
OG0000767	LOC6622830|XP_002047544.1|DVIR	LOC6506348|XP_001958055.1|DANA
OG0000768	LOC6622842|XP_002048022.1|DVIR	LOC6492926|XP_001956664.1|DANA
OG0000769	LOC6632663|XP_002056469.2|DVIR	LOC6500057|XP_001953306.1|DANA
OG0000769	LOC6631593|XP_002055445.1|DVIR	LOC6504386|XP_001967068.1|DANA
OG0000770	LOC6625675|XP_002048793.1|DVIR	LOC6495760|XP_001959516.1|DANA
OG0000771	LOC6624693|XP_002046564.1|DVIR	LOC6493131|XP_001957110.1|DANA
OG0000772	LOC6625054|XP_015029135.2|DVIR, LOC26531345|XP_015027889.1|DVIR	LOC6494383|XP_001960427.2|DANA, LOC6494365|XP_001960454.1|DANA
OG0000773	LOC6627666|XP_032293451.1|DVIR	LOC6494081|XP_032306216.1|DANA, LOC6500435|XP_032309154.1|DANA
OG0000774	LOC6625335|XP_002050417.2|DVIR	LOC116654455|XP_032307018.1|DANA, LOC26515289|XP_014764117.1|DANA, LOC6496316|XP_014763752.1|DANA
OG0000775	LOC6626860|XP_002049231.1|DVIR	LOC6495809|XP_001959631.2|DANA
OG0000775	LOC6627231|XP_032291837.1|DVIR	LOC6494990|XP_001959262.2|DANA
OG0000776	LOC6633952|XP_015025163.1|DVIR, LOC26531678|XP_015030353.1|DVIR, LOC26531497|XP_032293177.1|DVIR	LOC6502492|XP_001967494.1|DANA, LOC26515321|XP_014765720.2|DANA
OG0000778	LOC6630911|XP_032292062.1|DVIR, LOC26531130|XP_015024801.1|DVIR	LOC6502732|XP_032310545.1|DANA
OG0000779	LOC6632011|XP_002055384.1|DVIR	LOC6505084|XP_001965500.2|DANA
OG0000780	LOC6627263|XP_002049919.2|DVIR	LOC6496620|XP_001961277.1|DANA
OG0000781	LOC6633312|XP_002056889.2|DVIR	LOC6502133|XP_001966148.2|DANA
OG0000781	LOC6622381|XP_002047939.1|DVIR	LOC6506100|XP_001958552.1|DANA
OG0000782	LOC6622281|XP_002047909.2|DVIR	LOC6507135|XP_001956608.1|DANA
OG0000782	LOC6636141|XP_002059535.1|DVIR	LOC6502168|XP_001966093.1|DANA
OG0000783	LOC6630577|XP_002053926.1|DVIR	LOC6507131|XP_001956616.1|DANA
OG0000783	LOC6634533|XP_002057962.1|DVIR	LOC6503710|XP_001963883.1|DANA
OG0000784	LOC6623091|XP_002046722.1|DVIR	LOC6506957|XP_001956924.1|DANA
OG0000784	LOC6635465|XP_032295860.1|DVIR	LOC6505054|XP_001965549.1|DANA
OG0000785	LOC6629780|XP_002054742.1|DVIR	LOC6501498|XP_001955374.2|DANA, LOC6499081|XP_001955344.1|DANA
OG0000786	LOC6636911|XP_032289373.1|DVIR	LOC116655457|XP_032309240.1|DANA
OG0000786	LOC6632311|XP_015026019.1|DVIR	LOC6500777|XP_014766717.1|DANA
OG0000787	LOC6622513|XP_002046994.2|DVIR	LOC6507292|XP_001956302.1|DANA
OG0000788	LOC6624637|XP_002046647.1|DVIR	LOC116654934|XP_032307600.1|DANA, LOC6493506|XP_001957890.1|DANA
OG0000789	LOC6627990|XP_002051427.2|DVIR	LOC26515070|XP_014762399.1|DANA
OG0000789	LOC6627989|XP_002051426.1|DVIR	LOC6497136|XP_032311249.1|DANA
OG0000790	LOC6635654|XP_032294677.1|DVIR	LOC6497858|XP_001961582.1|DANA
OG0000790	LOC6635655|XP_002059123.1|DVIR	LOC6497857|XP_001961581.1|DANA
OG0000791	LOC6632559|XP_032288733.1|DVIR	LOC6505995|XP_014760873.1|DANA
OG0000792	LOC6627625|XP_002051716.3|DVIR	LOC6497543|XP_001961861.3|DANA
OG0000793	LOC6632500|XP_002056518.1|DVIR	LOC6500406|XP_001953149.1|DANA
OG0000794	LOC6634590|XP_002058091.1|DVIR	LOC6503531|XP_032308766.1|DANA
OG0000795	LOC6636118|XP_002059619.1|DVIR	LOC6503516|XP_001964226.1|DANA
OG0000795	LOC6632943|XP_002056766.2|DVIR	LOC6505784|XP_001964373.1|DANA
OG0000796	LOC6629888|XP_002054548.2|DVIR	LOC6505839|XP_001964466.1|DANA
OG0000796	LOC6634547|XP_002058291.1|DVIR	LOC6503006|XP_001963428.1|DANA
OG0000797	LOC6632762|XP_002056367.1|DVIR	LOC6499328|XP_001954858.1|DANA
OG0000798	LOC6635331|XP_015024688.1|DVIR	LOC6494042|XP_001961097.1|DANA
OG0000799	LOC6633238|XP_015025714.1|DVIR	LOC6502112|XP_001966188.2|DANA
OG0000800	LOC6623684|XP_002047329.2|DVIR, LOC6623663|XP_002047332.1|DVIR, LOC6623441|XP_002047331.2|DVIR	LOC6493767|XP_001958399.1|DANA
OG0000801	LOC6625941|XP_002049052.2|DVIR	LOC6496148|XP_001960334.2|DANA
OG0000801	LOC6626481|XP_002049075.1|DVIR	LOC6494496|XP_001960222.2|DANA
OG0000802	LOC6633657|XP_032288959.1|DVIR	LOC6503018|XP_001963395.1|DANA, LOC6503019|XP_001963394.1|DANA
OG0000803	LOC6629240|XP_002052616.1|DVIR	LOC6498628|XP_001963185.1|DANA
OG0000803	LOC6623371|XP_002047771.1|DVIR	LOC6507043|XP_001956764.1|DANA
OG0000804	LOC6626230|XP_002049383.1|DVIR	LOC6495679|XP_001959371.1|DANA
OG0000804	LOC6633205|XP_002056692.1|DVIR, LOC6633204|XP_002056691.1|DVIR	LOC6499444|XP_001954629.1|DANA
OG0000805	LOC6625755|XP_002048721.1|DVIR	LOC6494060|XP_001961063.1|DANA
OG0000805	LOC6627354|XP_002051965.1|DVIR	LOC6494061|XP_001961062.1|DANA
OG0000806	LOC6627659|XP_032294330.1|DVIR	LOC6497541|XP_032307511.1|DANA
OG0000807	LOC26531054|XP_015027852.1|DVIR	LOC26514910|XP_014765681.1|DANA, LOC26515432|XP_014762432.1|DANA
OG0000808	LOC6629433|XP_002054068.1|DVIR	LOC116654494|XP_032305396.1|DANA
OG0000810	LOC6636428|XP_002059979.1|DVIR	LOC6495102|XP_001959067.1|DANA, LOC6495101|XP_001959068.1|DANA, LOC6495100|XP_001959069.2|DANA
OG0000811	LOC6630874|XP_015027648.1|DVIR	LOC6505734|XP_001964364.1|DANA
OG0000811	LOC6636321|XP_032292056.1|DVIR	LOC6494132|XP_032306608.1|DANA
OG0000813	LOC6625973|XP_002050504.1|DVIR	LOC6495769|XP_001959537.1|DANA
OG0000814	LOC6627699|XP_002052259.1|DVIR	LOC6507586|XP_001965404.1|DANA
OG0000815	LOC6628125|XP_002052925.1|DVIR	LOC6498321|XP_001962541.1|DANA
OG0000816	LOC6632530|XP_002056428.1|DVIR	LOC6500086|XP_001953256.2|DANA
OG0000817	LOC116650677|XP_032290910.1|DVIR	LOC6503421|XP_001967459.1|DANA, LOC6502489|XP_001967458.1|DANA
OG0000818	LOC6634408|XP_032289264.1|DVIR	LOC6504771|XP_001966316.1|DANA
OG0000818	LOC6628749|XP_002052318.2|DVIR	LOC26515142|XP_014762407.1|DANA
OG0000819	LOC6633477|XP_032296620.1|DVIR	LOC6502214|XP_001966019.1|DANA
OG0000819	LOC6633480|XP_002056989.3|DVIR	LOC6502213|XP_001966020.3|DANA
OG0000820	LOC6625568|XP_002050047.2|DVIR	LOC6496613|XP_001961261.1|DANA
OG0000821	LOC6632416|XP_032289668.1|DVIR	LOC6499710|XP_001954083.1|DANA
OG0000821	LOC6626058|XP_002049613.2|DVIR	LOC6494168|XP_001960835.1|DANA
OG0000822	LOC6634306|XP_002057557.1|DVIR	LOC6498041|XP_032307650.1|DANA
OG0000824	LOC6628981|XP_002052733.1|DVIR	LOC6497022|XP_001962913.1|DANA
OG0000825	LOC6623244|XP_002046717.1|DVIR	LOC6506955|XP_032310810.1|DANA
OG0000825	LOC6628551|XP_002052177.1|DVIR	LOC6496730|XP_001967349.2|DANA
OG0000826	LOC6625892|XP_002050113.1|DVIR	LOC6495963|XP_001959941.1|DANA
OG0000828	LOC6630697|XP_002054404.1|DVIR	LOC6499197|XP_001955126.2|DANA
OG0000829	LOC6624193|XP_002047486.1|DVIR	LOC6506477|XP_001965185.1|DANA
OG0000830	LOC6634421|XP_015025047.1|DVIR	LOC6503155|XP_014761319.1|DANA
OG0000831	LOC6625241|XP_002049487.2|DVIR	LOC6506230|XP_001958300.1|DANA
OG0000832	LOC6626534|XP_002050658.1|DVIR	LOC6496413|XP_001960866.1|DANA
OG0000832	LOC6629184|XP_002051589.2|DVIR	LOC6506468|XP_001965183.1|DANA
OG0000833	LOC6624444|XP_032291098.1|DVIR	LOC6493665|XP_001958183.3|DANA
OG0000834	LOC6633028|XP_002055945.2|DVIR, LOC6633027|XP_002055944.1|DVIR	LOC6501573|XP_001955498.1|DANA, LOC6501574|XP_001955499.2|DANA
OG0000835	LOC6629076|XP_032294332.1|DVIR	LOC116656231|XP_032311602.1|DANA
OG0000835	LOC6623729|XP_032290446.1|DVIR	LOC6507416|XP_032309647.1|DANA
OG0000836	LOC6628158|XP_002052413.2|DVIR	LOC6506414|XP_001965169.2|DANA, LOC6496927|XP_001963120.2|DANA
OG0000837	LOC6633566|XP_032295812.1|DVIR	LOC6503542|XP_001964185.1|DANA
OG0000838	LOC26530689|XP_015028840.1|DVIR	LOC26515305|XP_014762418.1|DANA
OG0000838	LOC26530375|XP_015028809.1|DVIR	LOC26515372|XP_014762426.1|DANA
OG0000839	LOC6632399|XP_002056616.1|DVIR	LOC6499132|XP_001955238.1|DANA
OG0000839	LOC6630190|XP_002053259.2|DVIR	LOC6500421|XP_032305494.1|DANA
OG0000840	LOC6633792|XP_002057312.1|DVIR	LOC6503473|XP_001964315.2|DANA
OG0000840	LOC6634616|XP_002058101.1|DVIR	LOC6493916|XP_001961329.1|DANA, LOC6503715|XP_032308431.1|DANA
OG0000841	LOC6630871|XP_032295104.1|DVIR	LOC6505780|XP_032305611.1|DANA, LOC26515451|XP_014760946.1|DANA
OG0000841	LOC6630870|XP_032295039.1|DVIR	LOC26514219|XP_014760911.1|DANA
OG0000842	LOC6629993|XP_002054175.1|DVIR	LOC6501106|XP_001954560.1|DANA
OG0000843	LOC6625440|XP_002049976.1|DVIR	LOC6495726|XP_001959446.1|DANA
OG0000844	LOC6630708|XP_015026868.1|DVIR	LOC6500108|XP_001953208.1|DANA
OG0000845	LOC6633786|XP_002056958.1|DVIR	LOC6503032|XP_001963373.1|DANA, LOC6503031|XP_001963375.2|DANA
OG0000846	LOC6632722|XP_002055855.1|DVIR	LOC6505525|XP_001964761.1|DANA
OG0000847	LOC6625840|XP_002050499.3|DVIR, LOC6627091|XP_002048806.1|DVIR	LOC6494863|XP_001959530.1|DANA, LOC6495841|XP_001959689.1|DANA
OG0000848	LOC6628414|XP_002052327.2|DVIR	LOC6497434|XP_032307588.1|DANA
OG0000848	LOC6628740|XP_002051556.1|DVIR	LOC6506350|XP_001965156.2|DANA
OG0000849	LOC6627521|XP_002051630.2|DVIR	LOC6498150|XP_001962184.1|DANA
OG0000849	LOC6628211|XP_015028559.1|DVIR	LOC6497973|XP_001961824.1|DANA
OG0000850	LOC6626184|XP_002050248.1|DVIR	LOC6496373|XP_001960782.1|DANA
OG0000850	LOC6626183|XP_002050247.2|DVIR	LOC6496372|XP_001960781.1|DANA
OG0000852	LOC6625201|XP_032292697.1|DVIR	LOC6495642|XP_032306008.1|DANA, LOC116654678|XP_032306013.1|DANA, LOC116654677|XP_032306010.1|DANA
OG0000854	LOC6636018|XP_002059542.2|DVIR	LOC6503760|XP_001963792.1|DANA
OG0000855	LOC6634688|XP_015024995.1|DVIR	LOC6504679|XP_001966419.1|DANA
