Orthogroup	DVIR.longest_only	AAEG.longest_only
OG0002173	LOC6629109|XP_002052603.1|DVIR	LOC5568277|XP_001657974.1|AAEG
OG0002174	LOC6630756|XP_002054495.1|DVIR	LOC110679174|XP_021708963.1|AAEG
OG0002175	LOC6630755|XP_002054494.1|DVIR	LOC5566081|XP_021708971.1|AAEG
OG0002176	LOC6631181|XP_002053236.1|DVIR	LOC110680241|XP_021711747.1|AAEG, LOC5570609|XP_001653273.1|AAEG, LOC110679314|XP_021709372.1|AAEG, LOC110681060|XP_021712517.1|AAEG
OG0002177	LOC6630372|XP_002054347.1|DVIR	LOC5573875|XP_021709949.1|AAEG, LOC5573874|XP_001654907.2|AAEG
OG0002178	LOC6630849|XP_015027057.1|DVIR	LOC110680388|XP_021711889.1|AAEG, LOC5566202|XP_021710220.1|AAEG, LOC110680809|XP_021712277.1|AAEG
OG0002179	LOC6630295|XP_002052947.2|DVIR	LOC5569456|XP_021710812.1|AAEG
OG0002180	LOC6632798|XP_002056114.3|DVIR	LOC110674011|XP_021710984.1|AAEG, LOC5574069|XP_021694277.1|AAEG
OG0002181	LOC6632209|XP_002055523.1|DVIR	LOC110681123|XP_021712582.1|AAEG, LOC110680479|XP_021711976.1|AAEG, LOC23687808|XP_021711326.1|AAEG
OG0002182	LOC6634890|XP_015024853.1|DVIR	LOC5577702|XP_021711690.1|AAEG
OG0002183	LOC6635358|XP_002058904.1|DVIR	LOC5564014|XP_001648337.2|AAEG, LOC5568461|XP_001652295.2|AAEG
OG0002184	LOC6630008|XP_002054770.1|DVIR	LOC23687633|XP_011493096.1|AAEG
OG0002185	LOC6633080|XP_002055958.2|DVIR	LOC5572727|XP_001660555.2|AAEG, LOC110680500|XP_021711993.1|AAEG
OG0002186	LOC6627578|XP_002051391.1|DVIR	LOC5567783|XP_001657684.2|AAEG
OG0002187	LOC6635187|XP_002058386.1|DVIR	LOC5571783|XP_001659922.2|AAEG
OG0002188	LOC6625790|XP_032292638.1|DVIR	LOC5571794|XP_001659928.1|AAEG, LOC110681308|XP_021712759.1|AAEG
OG0002189	LOC26531700|XP_015027924.1|DVIR	LOC5578994|XP_001664173.2|AAEG
OG0002190	LOC6630253|XP_002053767.1|DVIR	LOC5573374|XP_021712991.1|AAEG
OG0002191	LOC6622313|XP_002048080.1|DVIR	LOC110680462|XP_021711958.1|AAEG, LOC5573373|XP_021712993.1|AAEG
OG0002192	LOC6624612|XP_002048264.1|DVIR	LOC5577009|XP_021694395.1|AAEG, LOC5568710|XP_001652535.1|AAEG
OG0002193	LOC6631138|XP_002053034.1|DVIR	LOC5572572|XP_021713041.1|AAEG
OG0002194	LOC6632310|XP_002055999.1|DVIR	LOC5580291|XP_001662917.2|AAEG
OG0002195	LOC6634854|XP_002058644.1|DVIR	LOC5572335|XP_001654025.2|AAEG
OG0002196	LOC6629731|XP_002053607.1|DVIR	LOC5567840|XP_001657749.1|AAEG
OG0002197	LOC6622573|XP_002046440.3|DVIR, LOC116650597|XP_032290572.1|DVIR	LOC5569227|XP_021713253.1|AAEG
OG0002198	LOC6632743|XP_032289508.1|DVIR	LOC110681200|XP_021712673.1|AAEG, LOC5564690|XP_021693000.1|AAEG
OG0002199	LOC6631217|XP_002053960.1|DVIR	LOC5576838|XP_001662954.2|AAEG
OG0002200	LOC6629698|XP_002052956.1|DVIR	LOC5580084|XP_001654840.2|AAEG
OG0002202	LOC6634848|XP_032295190.1|DVIR	LOC5576722|XP_021693362.1|AAEG
OG0002203	LOC6630351|XP_032295456.1|DVIR	LOC23687451|XP_021693393.1|AAEG
OG0002204	LOC6631146|XP_002054249.1|DVIR	LOC5568910|XP_001658235.3|AAEG
OG0002205	LOC6632422|XP_002056094.1|DVIR	LOC5568906|XP_001658227.1|AAEG
OG0002206	LOC6632381|XP_032289422.1|DVIR	LOC5575607|XP_001662097.2|AAEG
OG0002207	LOC6634938|XP_002058708.2|DVIR	LOC5577394|XP_021693559.1|AAEG, LOC5577396|XP_021693560.1|AAEG
OG0002208	LOC6634934|XP_002058704.1|DVIR	LOC5577397|XP_001656471.2|AAEG
OG0002209	LOC6633415|XP_002056814.1|DVIR	LOC5573438|XP_001660875.1|AAEG
OG0002210	LOC6630804|XP_015026964.1|DVIR	LOC5573431|XP_021693614.1|AAEG
OG0002211	LOC6632236|XP_002056085.1|DVIR	LOC23687928|XP_021693634.1|AAEG
OG0002212	LOC6632549|XP_002055828.1|DVIR	LOC5576199|XP_001662538.1|AAEG
OG0002213	LOC6629314|XP_002053533.1|DVIR	LOC110674166|XP_021693781.1|AAEG
OG0002214	LOC6630950|XP_002053940.3|DVIR	LOC5569692|XP_021693813.1|AAEG
OG0002215	LOC6630827|XP_032296148.1|DVIR	LOC5577633|XP_021693875.1|AAEG
OG0002216	LOC6626204|XP_002049790.1|DVIR	LOC5565144|XP_001649509.2|AAEG
OG0002217	LOC6630403|XP_002054268.1|DVIR	LOC5577581|XP_021694029.1|AAEG
OG0002218	LOC6633846|XP_002057198.1|DVIR	LOC5576138|XP_001662485.2|AAEG
OG0002219	LOC6633129|XP_002056072.2|DVIR	LOC5575228|XP_021694130.1|AAEG
OG0002220	LOC6633128|XP_002056071.2|DVIR	LOC5575226|XP_001655632.2|AAEG, LOC5575225|XP_001655631.2|AAEG
OG0002221	LOC6623193|XP_032291353.1|DVIR	LOC5566135|XP_021699107.1|AAEG
OG0002222	LOC6626423|XP_002050367.1|DVIR	LOC5566138|XP_001650497.2|AAEG
OG0002223	LOC6636319|XP_032292053.1|DVIR	LOC110680342|XP_021711853.1|AAEG
OG0002224	LOC6626188|XP_032292180.1|DVIR	LOC5566116|XP_021695406.1|AAEG
OG0002225	LOC6623942|XP_032290647.1|DVIR	LOC5579245|XP_021699518.1|AAEG, LOC5579873|XP_021695535.1|AAEG
OG0002226	LOC6626479|XP_002050464.1|DVIR	LOC5578206|XP_001656850.1|AAEG
OG0002227	LOC6625061|XP_032291796.1|DVIR	LOC5571223|XP_021695800.1|AAEG
OG0002228	LOC6627283|XP_002049625.1|DVIR	LOC5571289|XP_021695851.1|AAEG
OG0002229	LOC6626985|XP_015029593.1|DVIR	LOC5571291|XP_001653593.1|AAEG
OG0002230	LOC6636411|XP_015023923.1|DVIR, LOC116649746|XP_032292217.1|DVIR	LOC5571286|XP_021695868.1|AAEG
OG0002231	LOC6624866|XP_002048885.1|DVIR	LOC5571266|XP_021695918.1|AAEG
OG0002232	LOC6626278|XP_002050165.1|DVIR	LOC5578169|XP_001663739.2|AAEG, LOC5578177|XP_021696079.1|AAEG
OG0002233	LOC6624109|XP_002047132.2|DVIR	LOC5569904|XP_001658802.1|AAEG
OG0002235	LOC6625800|XP_032291862.1|DVIR	LOC5579251|XP_021696334.1|AAEG
OG0002236	LOC6625978|XP_002049993.1|DVIR	LOC5570501|XP_001659177.2|AAEG
OG0002237	LOC6635397|XP_002058840.1|DVIR	LOC5570540|XP_021696462.1|AAEG
OG0002238	LOC6625720|XP_015030021.1|DVIR	LOC5569218|XP_021696600.1|AAEG
OG0002239	LOC6626218|XP_002050746.1|DVIR	LOC5568112|XP_001652051.1|AAEG
OG0002240	LOC6625868|XP_002050789.1|DVIR	LOC5569443|XP_021696660.1|AAEG
OG0002241	LOC6622463|XP_032291045.1|DVIR	LOC5566343|XP_001650739.2|AAEG
OG0002243	LOC6630396|XP_002054004.1|DVIR	LOC5572349|XP_001660308.1|AAEG
OG0002244	LOC6623800|XP_002047364.1|DVIR	LOC5572345|XP_021702613.1|AAEG
OG0002245	LOC6623941|XP_002048294.1|DVIR	LOC5566222|XP_021696874.1|AAEG
OG0002246	LOC6625722|XP_032291755.1|DVIR	LOC110675641|XP_021696886.1|AAEG
OG0002247	LOC116651108|XP_032292838.1|DVIR, LOC26530812|XP_015030250.2|DVIR	LOC5576411|XP_001656113.1|AAEG
OG0002248	LOC6624262|XP_002046345.1|DVIR	LOC5565215|XP_001649548.1|AAEG
OG0002249	LOC6624459|XP_002046587.1|DVIR	LOC5574899|XP_001655400.1|AAEG
OG0002250	LOC6635890|XP_032291823.1|DVIR	LOC5571831|XP_021697154.1|AAEG
OG0002251	LOC6635893|XP_032291831.1|DVIR	LOC5571834|XP_021697158.1|AAEG
OG0002252	LOC6635816|XP_002059439.2|DVIR	LOC110677272|XP_021704095.1|AAEG
OG0002253	LOC26531451|XP_032291885.1|DVIR, LOC116650363|XP_032289761.1|DVIR	LOC5571489|XP_001659733.2|AAEG
OG0002254	LOC6631021|XP_002053826.1|DVIR	LOC5572700|XP_001660519.2|AAEG
OG0002255	LOC6634678|XP_002057994.1|DVIR	LOC5578538|XP_001663929.2|AAEG
OG0002256	LOC6626553|XP_032292560.1|DVIR	LOC110675816|XP_021697355.1|AAEG, LOC5576646|XP_021697346.1|AAEG
OG0002257	LOC6636401|XP_032292991.1|DVIR, LOC116649742|XP_032292211.1|DVIR	LOC5578231|XP_021697380.1|AAEG
OG0002258	LOC6623085|XP_002046860.1|DVIR	LOC5571390|XP_021697410.1|AAEG
OG0002259	LOC6636518|XP_002060008.1|DVIR	LOC5579062|XP_021697431.1|AAEG, LOC5579061|XP_021697430.1|AAEG, LOC5579878|XP_021697411.1|AAEG
OG0002260	LOC6623074|XP_002048501.1|DVIR	LOC5579059|XP_001657255.2|AAEG
OG0002261	LOC6622893|XP_002047551.1|DVIR	LOC5575236|XP_001656285.1|AAEG
OG0002263	LOC6624228|XP_002046537.1|DVIR	LOC5572748|XP_001660576.1|AAEG
OG0002264	LOC6626422|XP_032292315.1|DVIR	LOC5566364|XP_021697650.1|AAEG
OG0002265	LOC6624019|XP_002046274.3|DVIR	LOC5565540|XP_001649899.1|AAEG
OG0002266	LOC6622661|XP_002048145.1|DVIR	LOC5564443|XP_001648786.1|AAEG
OG0002267	LOC6623557|XP_002046799.1|DVIR	LOC5563744|XP_001648027.2|AAEG
OG0002268	LOC6624415|XP_002047167.2|DVIR	LOC5563742|XP_001648030.2|AAEG
OG0002269	LOC6635935|XP_002059374.2|DVIR	LOC110676024|XP_021698067.1|AAEG
OG0002270	LOC6624983|XP_002050663.1|DVIR	LOC5578284|XP_021698247.1|AAEG
OG0002271	LOC6624113|XP_032291245.1|DVIR	LOC5565466|XP_001649826.2|AAEG
OG0002272	LOC6622054|XP_002046380.1|DVIR	LOC110680930|XP_021712403.1|AAEG, LOC5574155|XP_001655062.1|AAEG
OG0002273	LOC6624476|XP_032289890.1|DVIR	LOC5579421|XP_021698495.1|AAEG
OG0002274	LOC6624237|XP_032290937.1|DVIR	LOC5569595|XP_021698523.1|AAEG
OG0002275	LOC6624314|XP_002046608.1|DVIR	LOC5570786|XP_021698601.1|AAEG
OG0002276	LOC6622911|XP_032290373.1|DVIR	LOC5576958|XP_021698655.1|AAEG
OG0002277	LOC6622850|XP_002046490.1|DVIR	LOC5572280|XP_021698730.1|AAEG
OG0002278	LOC6623905|XP_002047374.1|DVIR	LOC5574038|XP_021698765.1|AAEG
OG0002279	LOC6622863|XP_002047729.1|DVIR	LOC5572209|XP_001653877.1|AAEG
OG0002280	LOC6622432|XP_032291143.1|DVIR	LOC5572197|XP_021698799.1|AAEG
OG0002281	LOC6622656|XP_002047021.1|DVIR	LOC5571720|XP_001659858.1|AAEG
OG0002282	LOC6622238|XP_002046364.1|DVIR	LOC5566009|XP_021698864.1|AAEG
OG0002283	LOC6636324|XP_002059884.2|DVIR	LOC5577387|XP_021698901.1|AAEG
OG0002284	LOC6626310|XP_002050389.1|DVIR	LOC5574345|XP_001661380.1|AAEG
OG0002285	LOC6636011|XP_002059511.1|DVIR	LOC5573278|XP_001654490.2|AAEG
OG0002286	LOC6626596|XP_002049032.2|DVIR	LOC5575498|XP_001662010.2|AAEG, LOC5571748|XP_021710757.1|AAEG
OG0002287	LOC6624984|XP_032291922.1|DVIR	LOC5578128|XP_021699192.1|AAEG
OG0002288	LOC6624139|XP_002047865.2|DVIR	LOC5578126|XP_021699193.1|AAEG
OG0002289	LOC6623221|XP_002046743.2|DVIR, LOC6623251|XP_002046745.1|DVIR	LOC5577139|XP_001663227.2|AAEG
OG0002290	LOC6628971|XP_002051363.1|DVIR	LOC5579143|XP_021699403.1|AAEG
OG0002291	LOC6635939|XP_032291551.1|DVIR	LOC110681084|XP_021712551.1|AAEG, LOC5575930|XP_021699441.1|AAEG
OG0002292	LOC6635956|XP_032292235.1|DVIR	LOC5570333|XP_021699483.1|AAEG
OG0002293	LOC6626122|XP_002050029.2|DVIR	LOC5563932|XP_001648253.1|AAEG
OG0002294	LOC6632783|XP_002055865.1|DVIR	LOC5566074|XP_001650442.1|AAEG
OG0002295	LOC6627602|XP_015028027.2|DVIR	LOC5569978|XP_021700031.1|AAEG
OG0002296	LOC6633964|XP_002057766.2|DVIR	LOC5574375|XP_021700085.1|AAEG
OG0002297	LOC6630203|XP_002053706.1|DVIR	LOC5569115|XP_021700161.1|AAEG
OG0002298	LOC6625548|XP_002049983.1|DVIR	LOC5579525|XP_001647834.1|AAEG
OG0002299	LOC6635913|XP_002059291.1|DVIR	LOC5574369|XP_001661404.1|AAEG
OG0002300	LOC6627945|XP_032293516.1|DVIR	LOC5568034|XP_021700205.1|AAEG
OG0002301	LOC6628213|XP_032293508.1|DVIR	LOC5571143|XP_021700266.1|AAEG
OG0002302	LOC116651434|XP_032293645.1|DVIR, LOC6629194|XP_032293634.1|DVIR	LOC5575446|XP_021700365.1|AAEG
OG0002303	LOC6636013|XP_002059513.1|DVIR	LOC5563592|XP_001647928.1|AAEG, LOC5575450|XP_001661966.1|AAEG
OG0002304	LOC6628577|XP_002051511.1|DVIR	LOC5569376|XP_021700462.1|AAEG
OG0002305	LOC6624224|XP_002047607.1|DVIR	LOC5569504|XP_001658589.2|AAEG
OG0002306	LOC6634379|XP_002057573.3|DVIR	LOC5576949|XP_021700496.1|AAEG
OG0002307	LOC6628443|XP_002052228.2|DVIR	LOC5564174|XP_021700568.1|AAEG
OG0002308	LOC6634031|XP_002057768.1|DVIR	LOC5572923|XP_001654258.2|AAEG
OG0002309	LOC6628100|XP_002052424.1|DVIR	LOC5571735|XP_001659877.1|AAEG
OG0002310	LOC6628028|XP_032293906.1|DVIR	LOC110680434|XP_021711924.1|AAEG, LOC110675178|XP_021695265.1|AAEG, LOC5568762|XP_021695264.1|AAEG
OG0002311	LOC6628327|XP_015028059.1|DVIR	LOC5566252|XP_021700959.1|AAEG
OG0002312	LOC6634330|XP_002057683.1|DVIR	LOC5566254|XP_001650631.2|AAEG, LOC110680445|XP_021711931.1|AAEG
OG0002313	LOC6626623|XP_002049699.2|DVIR	LOC5564484|XP_001648831.2|AAEG
OG0002314	LOC6626806|XP_002050923.1|DVIR	LOC5564514|XP_001648842.1|AAEG
OG0002315	LOC6624831|XP_032292938.1|DVIR	LOC5571665|XP_001653751.2|AAEG, LOC5564483|XP_001648851.1|AAEG
OG0002316	LOC6627974|XP_032294633.1|DVIR	LOC5576571|XP_001662757.1|AAEG
OG0002317	LOC6622655|XP_015031427.1|DVIR	LOC5566525|XP_021701161.1|AAEG
OG0002318	LOC6628661|XP_002051817.1|DVIR	LOC5571653|XP_001653740.1|AAEG
OG0002319	LOC6634362|XP_002057703.1|DVIR	LOC5571644|XP_001653735.2|AAEG
OG0002320	LOC6626277|XP_002050164.1|DVIR	LOC110681281|XP_021712740.1|AAEG, LOC5574482|XP_001655142.1|AAEG
OG0002321	LOC6625950|XP_032292975.1|DVIR	LOC5574485|XP_001655146.1|AAEG
OG0002322	LOC6634055|XP_032293582.1|DVIR	LOC110680564|XP_021712042.1|AAEG, LOC5573861|XP_001654892.1|AAEG
OG0002323	LOC6635638|XP_002059243.1|DVIR	LOC5578966|XP_001664143.2|AAEG
OG0002324	LOC6622062|XP_002047554.2|DVIR	LOC5578757|XP_001657125.1|AAEG
OG0002325	LOC6623601|XP_002047799.2|DVIR	LOC5568890|XP_021701464.1|AAEG
OG0002326	LOC6623534|XP_015031376.1|DVIR	LOC5571215|XP_021701465.1|AAEG
OG0002327	LOC26531536|XP_015027913.1|DVIR	LOC5570471|XP_021701473.1|AAEG
OG0002328	LOC6628299|XP_002051184.1|DVIR	LOC5566092|XP_021701509.1|AAEG
OG0002329	LOC6628256|XP_002052935.1|DVIR	LOC5566511|XP_021701514.1|AAEG
OG0002330	LOC116649761|XP_032294345.1|DVIR	LOC5576426|XP_001662634.2|AAEG
OG0002331	LOC6631879|XP_002054972.1|DVIR	LOC5565281|XP_021701536.1|AAEG
OG0002332	LOC6622348|XP_002047742.1|DVIR	LOC5569339|XP_021701616.1|AAEG
OG0002333	LOC6627257|XP_032291711.1|DVIR	LOC5564477|XP_021701636.1|AAEG
OG0002334	LOC6628590|XP_002051483.2|DVIR	LOC5566251|XP_021701697.1|AAEG
OG0002335	LOC6627145|XP_002048957.2|DVIR	LOC5566660|XP_021701733.1|AAEG
OG0002336	LOC6623037|XP_032291128.1|DVIR	LOC5579210|XP_021701833.1|AAEG
OG0002337	LOC6636462|XP_032291653.1|DVIR, LOC116650814|XP_032291460.1|DVIR	LOC5569047|XP_021701849.1|AAEG
OG0002338	LOC6628626|XP_015028494.1|DVIR	LOC5569036|XP_021701860.1|AAEG
OG0002339	LOC6628249|XP_015028561.1|DVIR	LOC5566648|XP_021701909.1|AAEG
OG0002340	LOC6627551|XP_002052286.2|DVIR	LOC5576505|XP_021701921.1|AAEG
OG0002341	LOC6625590|XP_002051040.2|DVIR	LOC5577105|XP_001663197.2|AAEG
OG0002342	LOC6627616|XP_015028794.1|DVIR	LOC5577563|XP_021701939.1|AAEG
OG0002343	LOC6628673|XP_002051847.2|DVIR	LOC110676862|XP_021701997.1|AAEG
OG0002344	LOC6629054|XP_015028433.1|DVIR	LOC5578960|XP_021702009.1|AAEG
OG0002345	LOC6636329|XP_002059928.3|DVIR	LOC110680430|XP_021711920.1|AAEG, LOC5573395|XP_001654562.1|AAEG
OG0002346	LOC6627295|XP_032293971.1|DVIR	LOC5573393|XP_001654564.2|AAEG
OG0002347	LOC6626765|XP_002050919.1|DVIR	LOC5572179|XP_001660269.1|AAEG
OG0002348	LOC6627562|XP_002052646.1|DVIR	LOC5573070|XP_001660705.2|AAEG
OG0002349	LOC26531264|XP_015024380.1|DVIR	LOC23687521|XP_011493451.1|AAEG
OG0002350	LOC6636328|XP_002059927.1|DVIR	LOC5570831|XP_001653338.1|AAEG
OG0002351	LOC6625636|XP_002050761.1|DVIR	LOC5577606|XP_001656600.1|AAEG
OG0002352	LOC6626008|XP_032291567.1|DVIR	LOC5573506|XP_021702245.1|AAEG
OG0002353	LOC6627490|XP_002051295.2|DVIR	LOC110676915|XP_021702417.1|AAEG, LOC5572432|XP_001660373.2|AAEG
OG0002354	LOC6633987|XP_002057851.2|DVIR	LOC5572464|XP_001660411.1|AAEG
OG0002355	LOC6627306|XP_015028042.1|DVIR	LOC5577427|XP_021702663.1|AAEG
OG0002356	LOC6627693|XP_002052253.1|DVIR	LOC5572791|XP_001654193.2|AAEG
OG0002357	LOC6630941|XP_032296187.1|DVIR	LOC5572792|XP_001654191.2|AAEG
OG0002358	LOC6627420|XP_002052405.1|DVIR	LOC5570686|XP_021702711.1|AAEG
OG0002359	LOC6631726|XP_002055573.1|DVIR	LOC5575512|XP_001655769.1|AAEG
OG0002360	LOC6628896|XP_002052193.1|DVIR	LOC5577547|XP_001656563.1|AAEG
OG0002361	LOC6624508|XP_002048478.1|DVIR	LOC5577919|XP_001656704.1|AAEG
OG0002362	LOC6635621|XP_015024489.1|DVIR	LOC5575842|XP_021702943.1|AAEG
OG0002363	LOC6628624|XP_002052580.1|DVIR	LOC110680404|XP_021711898.1|AAEG, LOC5573819|XP_001661064.2|AAEG
OG0002364	LOC6628622|XP_032294212.1|DVIR	LOC5573818|XP_021702978.1|AAEG
OG0002365	LOC6628634|XP_032294273.1|DVIR	LOC5573817|XP_021702998.1|AAEG
OG0002366	LOC6635663|XP_032294711.1|DVIR	LOC5568933|XP_001658255.2|AAEG
OG0002367	LOC6628503|XP_002051838.1|DVIR	LOC5573178|XP_021703282.1|AAEG
OG0002368	LOC6628239|XP_002051450.1|DVIR	LOC5578839|XP_021703324.1|AAEG
OG0002369	LOC6636135|XP_002059529.1|DVIR	LOC5573932|XP_021703372.1|AAEG
OG0002370	LOC6634025|XP_002057489.1|DVIR	LOC5569882|XP_021703464.1|AAEG
OG0002371	LOC6634024|XP_002057488.1|DVIR	LOC110677096|XP_021703473.1|AAEG
OG0002372	LOC6635660|XP_002059128.2|DVIR	LOC110675253|XP_021695392.1|AAEG, LOC110681274|XP_021712734.1|AAEG, LOC5568083|XP_021695393.1|AAEG
OG0002373	LOC6628446|XP_002051649.1|DVIR	LOC110677914|XP_021705594.1|AAEG, LOC5564878|XP_001649236.1|AAEG
OG0002374	LOC6631124|XP_002054244.1|DVIR	LOC5569774|XP_021704068.1|AAEG
OG0002375	LOC6633148|XP_002056599.1|DVIR	LOC5567894|XP_021710638.1|AAEG
OG0002376	LOC6627540|XP_032294496.1|DVIR	LOC5570318|XP_001653144.1|AAEG
OG0002377	LOC6631052|XP_002054637.1|DVIR	LOC5570225|XP_001659004.1|AAEG, LOC110680233|XP_021711740.1|AAEG
OG0002378	LOC116650461|XP_032290008.1|DVIR, LOC116650464|XP_032290020.1|DVIR, LOC116650468|XP_032290027.1|DVIR, LOC6622586|XP_002048442.1|DVIR	LOC5579024|XP_001664205.1|AAEG
OG0002379	LOC6627843|XP_002051733.1|DVIR, LOC6627700|XP_002052260.2|DVIR	LOC5572836|XP_021710372.1|AAEG
OG0002380	LOC6634815|XP_002058141.1|DVIR	LOC5578643|XP_001663981.1|AAEG
OG0002381	LOC6626323|XP_002050700.1|DVIR	LOC5576653|XP_001656190.1|AAEG
OG0002382	LOC6633950|XP_002057837.1|DVIR, LOC6632063|XP_032296162.1|DVIR	LOC5576668|XP_021708017.1|AAEG
OG0002383	LOC6636856|XP_002060286.1|DVIR	LOC5567639|XP_001651832.2|AAEG
OG0002386	LOC6632505|XP_032289573.1|DVIR	LOC110680574|XP_021712048.1|AAEG, LOC5577684|XP_021705431.1|AAEG
OG0002387	LOC6630311|XP_015027526.1|DVIR	LOC5571231|XP_021707001.1|AAEG
OG0002388	LOC6630274|XP_002053703.2|DVIR	LOC5573963|XP_021709631.1|AAEG
OG0002389	LOC6631024|XP_002053829.1|DVIR	LOC5570243|XP_001659022.1|AAEG
OG0002390	LOC6627780|XP_002052019.1|DVIR	LOC5573084|XP_001660716.2|AAEG
OG0002391	LOC6626101|XP_002049518.1|DVIR	LOC5567679|XP_021710468.1|AAEG
OG0002392	LOC6636559|XP_002060063.1|DVIR	LOC5569951|XP_021705381.1|AAEG, LOC110679141|XP_021708886.1|AAEG
OG0002393	LOC6623907|XP_002046260.1|DVIR	LOC5567391|XP_001651793.1|AAEG
OG0002394	LOC6632749|XP_002056472.1|DVIR	LOC5567399|XP_021704785.1|AAEG
OG0002395	LOC6630326|XP_032291226.1|DVIR	LOC5569257|XP_021710071.1|AAEG
OG0002396	LOC6636466|XP_002059915.2|DVIR	LOC5579179|XP_001664274.1|AAEG
OG0002397	LOC6626274|XP_002050040.1|DVIR	LOC5566175|XP_001650523.1|AAEG
OG0002398	LOC6636035|XP_002059640.2|DVIR	LOC5570976|XP_021710337.1|AAEG
OG0002399	LOC6624954|XP_002049178.2|DVIR	LOC5576189|XP_021708650.1|AAEG
OG0002400	LOC6625514|XP_002050096.2|DVIR	LOC5574224|XP_001661274.3|AAEG
OG0002401	LOC6636255|XP_002059724.1|DVIR	LOC5579277|XP_021707204.1|AAEG
OG0002402	LOC6630328|XP_015027203.1|DVIR	LOC5564866|XP_021711005.1|AAEG
OG0002403	LOC6630327|XP_015027204.1|DVIR	LOC5564863|XP_021704848.1|AAEG
OG0002404	LOC6630615|XP_002053744.1|DVIR	LOC5575190|XP_001655573.2|AAEG
OG0002405	LOC6633048|XP_002056756.2|DVIR	LOC5567058|XP_021706909.1|AAEG
OG0002406	LOC6623969|XP_002046248.1|DVIR	LOC5566937|XP_001651352.1|AAEG
OG0002407	LOC6629462|XP_002053879.2|DVIR	LOC5572556|XP_021708614.1|AAEG
OG0002408	LOC6630673|XP_002054631.1|DVIR	LOC5572568|XP_021704559.1|AAEG, LOC5572566|XP_001654082.2|AAEG
OG0002409	LOC116650712|XP_032291061.1|DVIR, LOC6623854|XP_032294446.1|DVIR	LOC5580151|XP_001655292.1|AAEG
OG0002410	LOC6632449|XP_002056512.2|DVIR	LOC110678703|XP_021707609.1|AAEG, LOC110678702|XP_021707608.1|AAEG
OG0002411	LOC6632463|XP_002056309.1|DVIR	LOC5567581|XP_001651824.1|AAEG
OG0002412	LOC26530873|XP_015027833.1|DVIR	LOC5567583|XP_001651826.2|AAEG
OG0002413	LOC6625705|XP_002050326.1|DVIR, LOC6633768|XP_002056954.1|DVIR	LOC5574866|XP_021709482.1|AAEG
OG0002414	LOC6622759|XP_002047041.1|DVIR	LOC5568498|XP_001652320.1|AAEG
OG0002415	LOC6632358|XP_032289806.1|DVIR	LOC5576000|XP_021704716.1|AAEG
OG0002417	LOC6635656|XP_002059124.1|DVIR	LOC110678397|XP_021706925.1|AAEG, LOC110680763|XP_021712243.1|AAEG
OG0002418	LOC6629306|XP_032288767.1|DVIR	LOC5573880|XP_021710256.1|AAEG
OG0002419	LOC6633619|XP_002057188.1|DVIR	LOC5575798|XP_021711316.1|AAEG, LOC5572132|XP_021704323.1|AAEG
OG0002420	LOC6622241|XP_015031089.1|DVIR	LOC5575813|XP_021705457.1|AAEG
OG0002421	LOC6629337|XP_002053314.2|DVIR	LOC5563968|XP_001648274.2|AAEG
OG0002422	LOC6632861|XP_002056672.1|DVIR	LOC110681313|XP_021712763.1|AAEG, LOC5571585|XP_021704754.1|AAEG
OG0002423	LOC6622865|XP_002048538.1|DVIR	LOC5568659|XP_021704951.1|AAEG
OG0002424	LOC6636181|XP_002059671.1|DVIR	LOC5577309|XP_001663344.1|AAEG, LOC5567163|XP_021710111.1|AAEG
OG0002425	LOC6631771|XP_002055179.1|DVIR	LOC5567157|XP_001651586.1|AAEG
OG0002426	LOC6623510|XP_032291053.1|DVIR	LOC5577356|XP_021705993.1|AAEG
OG0002427	LOC6636219|XP_002059720.1|DVIR	LOC110678808|XP_021707902.1|AAEG, LOC5577360|XP_001656438.1|AAEG
OG0002428	LOC6634778|XP_032296433.1|DVIR	LOC5574165|XP_021709047.1|AAEG
OG0002429	LOC6623218|XP_032290786.1|DVIR	LOC5578296|XP_021706738.1|AAEG
OG0002430	LOC6625421|XP_032292787.1|DVIR	LOC5564781|XP_001649136.1|AAEG
OG0002431	LOC6627097|XP_002049941.1|DVIR	LOC5577034|XP_001663129.1|AAEG
OG0002432	LOC6634634|XP_002058033.3|DVIR	LOC5564767|XP_021710853.1|AAEG
OG0002433	LOC6634879|XP_032289358.1|DVIR	LOC5564798|XP_001649125.1|AAEG
OG0002434	LOC6635252|XP_002058760.3|DVIR, LOC116652372|XP_032296714.1|DVIR	LOC5572853|XP_001660614.1|AAEG, LOC110680303|XP_021711831.1|AAEG
OG0002436	LOC6624962|XP_002049323.2|DVIR	LOC5579830|XP_001651507.1|AAEG
OG0002437	LOC6626920|XP_032292897.1|DVIR	LOC5567948|XP_021707012.1|AAEG
OG0002438	LOC6631555|XP_032295851.1|DVIR	LOC5566444|XP_021708252.1|AAEG
OG0002439	LOC6628179|XP_002051449.1|DVIR	LOC5566442|XP_001650832.1|AAEG
OG0002440	LOC6624642|XP_002048396.2|DVIR	LOC5568397|XP_001658036.2|AAEG
OG0002441	LOC6625414|XP_002049291.2|DVIR	LOC5566599|XP_021704764.1|AAEG
OG0002442	LOC6627246|XP_002049167.1|DVIR	LOC5566586|XP_021710452.1|AAEG
