Orthogroup	DVIR.longest_only	DELE.longest_only
OG0002071	LOC6631122|XP_002054242.1|DVIR	LOC108143857|XP_017123908.1|DELE
OG0002072	LOC6626533|XP_002050657.1|DVIR	LOC108141543|XP_017120472.1|DELE
OG0002073	LOC6622626|XP_032290694.1|DVIR	LOC108136059|XP_017112483.1|DELE
OG0002074	LOC6626580|XP_002049693.1|DVIR	LOC108144905|XP_017125556.1|DELE
OG0002075	LOC26530442|XP_015028814.1|DVIR	LOC108138276|XP_017115917.1|DELE
OG0002076	LOC6626692|XP_032292959.1|DVIR	LOC108149172|XP_017132060.1|DELE
OG0002077	LOC6622532|XP_032291318.1|DVIR	LOC108145936|XP_017127130.1|DELE
OG0002078	LOC6625145|XP_002049554.1|DVIR	LOC108147592|XP_017129721.1|DELE
OG0002079	LOC6624462|XP_002048071.1|DVIR	LOC108142454|XP_017121819.1|DELE
OG0002080	LOC6625119|XP_002049499.1|DVIR	LOC108144771|XP_017125370.1|DELE
OG0002081	LOC6624784|XP_002049437.1|DVIR	LOC108144880|XP_017125526.1|DELE
OG0002082	LOC6625656|XP_032293288.1|DVIR	LOC108144354|XP_017124592.1|DELE
OG0002083	LOC6633873|XP_032296511.1|DVIR	LOC108137138|XP_017114180.1|DELE
OG0002084	LOC6625624|XP_002049068.1|DVIR	LOC108141836|XP_017120909.1|DELE
OG0002085	LOC6626264|XP_002050906.1|DVIR	LOC108134631|XP_017110506.1|DELE
OG0002086	LOC6626480|XP_002049074.1|DVIR	LOC108141804|XP_017120854.1|DELE
OG0002087	LOC26531396|XP_032289985.1|DVIR	LOC108142340|XP_017121585.1|DELE
OG0002088	LOC6624726|XP_015030511.1|DVIR	LOC108142597|XP_017122055.1|DELE
OG0002089	LOC6635359|XP_002058905.1|DVIR	LOC108145459|XP_017126394.1|DELE
OG0002090	LOC6624051|XP_002047469.1|DVIR	LOC108146747|XP_017128365.1|DELE
OG0002091	LOC6626001|XP_032293005.1|DVIR	LOC108144240|XP_017124408.1|DELE
OG0002092	LOC6623949|XP_032291244.1|DVIR	LOC108146027|XP_017127302.1|DELE
OG0002093	LOC6627267|XP_002049909.1|DVIR	LOC108143705|XP_017123726.1|DELE
OG0002094	LOC6624979|XP_032289448.1|DVIR, LOC116650951|XP_032292149.1|DVIR	LOC108141304|XP_017120060.1|DELE
OG0002095	LOC6634544|XP_002058288.1|DVIR	LOC108134886|XP_017110876.1|DELE
OG0002096	LOC6626956|XP_032292980.1|DVIR	LOC108149786|XP_017133131.1|DELE
OG0002097	LOC6625109|XP_002049283.2|DVIR	LOC108141347|XP_017120152.1|DELE
OG0002098	LOC6624287|XP_015031432.1|DVIR	LOC108146968|XP_017128714.1|DELE
OG0002099	LOC6629885|XP_002054545.1|DVIR	LOC108144059|XP_017124193.1|DELE
OG0002100	LOC6623652|XP_002048244.3|DVIR	LOC108136134|XP_017112613.1|DELE
OG0002101	LOC6625848|XP_032292941.1|DVIR	LOC108145415|XP_017126309.1|DELE
OG0002102	LOC6626790|XP_002049829.2|DVIR	LOC108143503|XP_017123455.1|DELE
OG0002103	LOC6629840|XP_002054540.2|DVIR	LOC108144011|XP_017124123.1|DELE
OG0002106	LOC6629940|XP_002054368.2|DVIR	LOC108143991|XP_017124096.1|DELE
OG0002107	LOC6629238|XP_002052614.1|DVIR	LOC108135344|XP_017111525.1|DELE
OG0002108	LOC6630695|XP_002054402.2|DVIR	LOC108140372|XP_017118554.1|DELE
OG0002109	LOC6629275|XP_002052981.2|DVIR	LOC108142915|XP_017122492.1|DELE, LOC108142923|XP_017122501.1|DELE
OG0002110	LOC6628810|XP_002051233.2|DVIR	LOC108145790|XP_017126849.1|DELE, LOC108145628|XP_017126653.1|DELE
OG0002111	LOC116651459|XP_032293700.1|DVIR	LOC108141750|XP_017120734.1|DELE
OG0002112	LOC6629115|XP_015028760.2|DVIR	LOC108138300|XP_017115947.1|DELE
OG0002113	LOC6630550|XP_002054421.3|DVIR	LOC108140366|XP_017118549.1|DELE
OG0002114	LOC6633067|XP_002056139.2|DVIR	LOC108148497|XP_017131021.1|DELE, LOC108148575|XP_017131109.1|DELE
OG0002115	LOC26531333|XP_015030311.1|DVIR	LOC108144308|XP_017124489.1|DELE, LOC108144309|XP_017124490.1|DELE
OG0002117	LOC6635550|XP_002059097.1|DVIR	LOC108143601|XP_017123613.1|DELE
OG0002118	LOC26531314|XP_032296684.1|DVIR	LOC108147566|XP_017129640.1|DELE
OG0002119	LOC6631147|XP_015026969.1|DVIR	LOC108143841|XP_017123880.1|DELE
OG0002120	LOC6636209|XP_002059699.1|DVIR	LOC108148200|XP_017130595.1|DELE
OG0002121	LOC6634874|XP_032295296.1|DVIR	LOC108148805|XP_017131523.1|DELE
OG0002123	LOC6628453|XP_032294579.1|DVIR	LOC108138134|XP_017115667.1|DELE
OG0002124	LOC6635457|XP_002059059.2|DVIR	LOC108136604|XP_017113411.1|DELE
OG0002125	LOC6626451|XP_002049681.1|DVIR	LOC108144476|XP_017124878.1|DELE
OG0002126	LOC6622481|XP_015030519.1|DVIR	LOC108142199|XP_017121373.1|DELE
OG0002127	LOC6631364|XP_032296113.1|DVIR	LOC108136312|XP_017112897.1|DELE
OG0002128	LOC6635484|XP_032296156.1|DVIR	LOC108136425|XP_017113049.1|DELE
OG0002129	LOC6635015|XP_002058659.2|DVIR	LOC108135777|XP_017112126.1|DELE
OG0002130	LOC6634737|XP_032289213.1|DVIR	LOC108135899|XP_017112305.1|DELE
OG0002131	LOC6632912|XP_002056257.1|DVIR	LOC108136779|XP_017113630.1|DELE
OG0002132	LOC6634124|XP_002057725.1|DVIR	LOC108142001|XP_017121156.1|DELE
OG0002133	LOC6633868|XP_002056970.1|DVIR	LOC108137696|XP_017115059.1|DELE
OG0002134	LOC6634526|XP_002057955.1|DVIR	LOC108148168|XP_017130557.1|DELE
OG0002135	LOC6633633|XP_032296266.1|DVIR	LOC108136507|XP_017113247.1|DELE
OG0002136	LOC6633024|XP_002055941.1|DVIR	LOC108148692|XP_017131327.1|DELE
OG0002137	LOC6630771|XP_032294881.1|DVIR	LOC108136735|XP_017113563.1|DELE
OG0002138	LOC6633690|XP_002057007.1|DVIR	LOC108141381|XP_017120220.1|DELE
OG0002139	LOC6634723|XP_032289223.1|DVIR	LOC108136444|XP_017113096.1|DELE
OG0002140	LOC6636033|XP_032296209.1|DVIR	LOC108136456|XP_017113131.1|DELE
OG0002141	LOC6628236|XP_002051806.1|DVIR, LOC6635239|XP_002058767.1|DVIR	LOC108141759|XP_017120748.1|DELE
OG0002142	LOC116651839|XP_032294831.1|DVIR, LOC6631029|XP_002054120.1|DVIR	LOC108141239|XP_017119984.1|DELE
OG0002143	LOC6629068|XP_002051612.1|DVIR	LOC108147961|XP_017130245.1|DELE
OG0002144	LOC6636217|XP_002059718.2|DVIR	LOC108134617|XP_017110490.1|DELE
OG0002145	LOC6630186|XP_002053255.2|DVIR	LOC108136971|XP_017113951.1|DELE
OG0002146	LOC6633035|XP_002056062.1|DVIR	LOC108141121|XP_017119824.1|DELE
OG0002147	LOC6631667|XP_032295642.1|DVIR	LOC108140902|XP_017119436.1|DELE
OG0002148	LOC6636821|XP_002060303.1|DVIR	LOC108145696|XP_017126743.1|DELE
OG0002149	LOC6636273|XP_002059686.2|DVIR	LOC108145299|XP_017126109.1|DELE
OG0002150	LOC6634442|XP_002058057.1|DVIR	LOC108137060|XP_017114056.1|DELE, LOC108140941|XP_017119500.1|DELE
OG0002151	LOC6627819|XP_002051144.2|DVIR, LOC116651415|XP_032293610.1|DVIR	LOC108141990|XP_017121140.1|DELE
OG0002152	LOC6632813|XP_015026071.2|DVIR	LOC108136750|XP_017113589.1|DELE
OG0002153	LOC6632214|XP_002055882.1|DVIR	LOC108148517|XP_017131043.1|DELE
OG0002154	LOC6634683|XP_015025121.1|DVIR	LOC108135894|XP_017112300.1|DELE
OG0002155	LOC6629478|XP_002054093.1|DVIR	LOC108143778|XP_017123794.1|DELE
OG0002156	LOC6622839|XP_002047681.1|DVIR	LOC108138367|XP_017116029.1|DELE
OG0002157	LOC6632474|XP_002056175.1|DVIR	LOC108134607|XP_017110468.1|DELE
OG0002158	LOC6626071|XP_015029587.1|DVIR	LOC108139099|XP_017117205.1|DELE
OG0002159	LOC6626895|XP_002050817.1|DVIR	LOC108143508|XP_017123468.1|DELE
OG0002160	LOC6630552|XP_032295302.1|DVIR	LOC108141228|XP_017119973.1|DELE
OG0002161	LOC6631150|XP_002054253.1|DVIR	LOC108135767|XP_017112106.1|DELE
OG0002162	LOC6631254|XP_015027358.1|DVIR	LOC108140594|XP_017118988.1|DELE
OG0002163	LOC6633681|XP_002057286.2|DVIR, LOC6623976|XP_002047394.1|DVIR	LOC108149881|XP_017133264.1|DELE
OG0002164	LOC6632752|XP_002056475.1|DVIR	LOC108140181|XP_017118374.1|DELE, LOC108150573|XP_017134314.1|DELE, LOC108148981|XP_017131812.1|DELE
OG0002165	LOC6630211|XP_002053714.1|DVIR	LOC108150460|XP_017134124.1|DELE
OG0002166	LOC6627363|XP_002051670.1|DVIR	LOC108138308|XP_017115954.1|DELE
OG0002167	LOC6635352|XP_002058898.1|DVIR	LOC108143720|XP_017123745.1|DELE, LOC108136822|XP_017113720.1|DELE
OG0002168	LOC116651107|XP_032292837.1|DVIR, LOC6626797|XP_002049948.2|DVIR	LOC108141485|XP_017120387.1|DELE
OG0002169	LOC6622909|XP_002047074.1|DVIR	LOC108150357|XP_017133980.1|DELE
OG0002170	LOC6636192|XP_002059738.1|DVIR	LOC108145295|XP_017126102.1|DELE
OG0002171	LOC6631188|XP_002054833.1|DVIR	LOC108136734|XP_017113561.1|DELE
OG0002172	LOC6630961|XP_002054738.1|DVIR	LOC108148866|XP_017131655.1|DELE
OG0002173	LOC6629109|XP_002052603.1|DVIR	LOC108134473|XP_017110275.1|DELE
OG0002174	LOC6630756|XP_002054495.1|DVIR	LOC108139120|XP_017117222.1|DELE
OG0002175	LOC6630755|XP_002054494.1|DVIR	LOC108139121|XP_017117223.1|DELE
OG0002176	LOC6631181|XP_002053236.1|DVIR	LOC108135822|XP_017112192.1|DELE
OG0002177	LOC6630372|XP_002054347.1|DVIR	LOC108135161|XP_017111272.1|DELE
OG0002178	LOC6630849|XP_015027057.1|DVIR	LOC108148684|XP_017131318.1|DELE
OG0002179	LOC6630295|XP_002052947.2|DVIR	LOC108143729|XP_017123751.1|DELE
OG0002180	LOC6632798|XP_002056114.3|DVIR	LOC108148616|XP_017131195.1|DELE
OG0002181	LOC6632209|XP_002055523.1|DVIR	LOC108137299|XP_017114409.1|DELE
OG0002182	LOC6634890|XP_015024853.1|DVIR	LOC108141126|XP_017119834.1|DELE
OG0002183	LOC6635358|XP_002058904.1|DVIR	LOC108143652|XP_017123653.1|DELE
OG0002184	LOC6630008|XP_002054770.1|DVIR	LOC108139295|XP_017117481.1|DELE
OG0002185	LOC6633080|XP_002055958.2|DVIR	LOC108140639|XP_017119050.1|DELE
OG0002186	LOC6627578|XP_002051391.1|DVIR	LOC108148392|XP_017130912.1|DELE
OG0002187	LOC6635187|XP_002058386.1|DVIR	LOC108148959|XP_017131784.1|DELE
OG0002188	LOC6625790|XP_032292638.1|DVIR	LOC108144793|XP_017125401.1|DELE
OG0002189	LOC26531700|XP_015027924.1|DVIR	LOC108140513|XP_017118799.1|DELE
OG0002190	LOC6630253|XP_002053767.1|DVIR	LOC108136871|XP_017113802.1|DELE
OG0002191	LOC6622313|XP_002048080.1|DVIR	LOC108142554|XP_017121981.1|DELE
OG0002192	LOC6624612|XP_002048264.1|DVIR	LOC108135683|XP_017112012.1|DELE
OG0002193	LOC6631138|XP_002053034.1|DVIR	LOC108140707|XP_017119152.1|DELE
OG0002194	LOC6632310|XP_002055999.1|DVIR	LOC108147103|XP_017128880.1|DELE
OG0002195	LOC6634854|XP_002058644.1|DVIR	LOC108136974|XP_017113954.1|DELE
OG0002196	LOC6629731|XP_002053607.1|DVIR	LOC108149985|XP_017133406.1|DELE
OG0002197	LOC6622573|XP_002046440.3|DVIR, LOC116650597|XP_032290572.1|DVIR	LOC108146090|XP_017127407.1|DELE
OG0002198	LOC6632743|XP_032289508.1|DVIR	LOC108141075|XP_017119734.1|DELE
OG0002199	LOC6631217|XP_002053960.1|DVIR	LOC108144058|XP_017124192.1|DELE
OG0002200	LOC6629698|XP_002052956.1|DVIR	LOC108147730|XP_017129947.1|DELE
OG0002202	LOC6634848|XP_032295190.1|DVIR	LOC108139238|XP_017117396.1|DELE
OG0002203	LOC6630351|XP_032295456.1|DVIR	LOC108139253|XP_017117418.1|DELE
OG0002204	LOC6631146|XP_002054249.1|DVIR	LOC108143842|XP_017123882.1|DELE
OG0002205	LOC6632422|XP_002056094.1|DVIR	LOC108150094|XP_017133550.1|DELE
OG0002206	LOC6632381|XP_032289422.1|DVIR	LOC108137355|XP_017114479.1|DELE
OG0002207	LOC6634938|XP_002058708.2|DVIR	LOC108148915|XP_017131720.1|DELE
OG0002208	LOC6634934|XP_002058704.1|DVIR	LOC108148989|XP_017131819.1|DELE
OG0002209	LOC6633415|XP_002056814.1|DVIR	LOC108138558|XP_017116319.1|DELE
OG0002210	LOC6630804|XP_015026964.1|DVIR	LOC108148363|XP_017130871.1|DELE
OG0002211	LOC6632236|XP_002056085.1|DVIR	LOC108135293|XP_017111470.1|DELE
OG0002212	LOC6632549|XP_002055828.1|DVIR	LOC108135823|XP_017112193.1|DELE
OG0002213	LOC6629314|XP_002053533.1|DVIR	LOC108148413|XP_017130942.1|DELE
OG0002214	LOC6630950|XP_002053940.3|DVIR	LOC108144017|XP_017124131.1|DELE
OG0002215	LOC6630827|XP_032296148.1|DVIR	LOC108150414|XP_017134063.1|DELE
OG0002216	LOC6626204|XP_002049790.1|DVIR	LOC108148737|XP_017131414.1|DELE
OG0002217	LOC6630403|XP_002054268.1|DVIR	LOC108136990|XP_017113974.1|DELE
OG0002218	LOC6633846|XP_002057198.1|DVIR	LOC108137739|XP_017115128.1|DELE
OG0002219	LOC6633129|XP_002056072.2|DVIR	LOC108147301|XP_017129212.1|DELE
OG0002220	LOC6633128|XP_002056071.2|DVIR	LOC108139114|XP_017117215.1|DELE
OG0002221	LOC6623193|XP_032291353.1|DVIR	LOC108150267|XP_017133838.1|DELE
OG0002222	LOC6626423|XP_002050367.1|DVIR	LOC108144621|XP_017125135.1|DELE
OG0002223	LOC6636319|XP_032292053.1|DVIR	LOC108137922|XP_017115352.1|DELE
OG0002224	LOC6626188|XP_032292180.1|DVIR	LOC108149595|XP_017132764.1|DELE
OG0002225	LOC6623942|XP_032290647.1|DVIR	LOC108142758|XP_017122280.1|DELE
OG0002226	LOC6626479|XP_002050464.1|DVIR	LOC108145079|XP_017125753.1|DELE
OG0002227	LOC6625061|XP_032291796.1|DVIR	LOC108140328|XP_017118506.1|DELE
OG0002228	LOC6627283|XP_002049625.1|DVIR	LOC108145524|XP_017126498.1|DELE
OG0002229	LOC6626985|XP_015029593.1|DVIR	LOC108144415|XP_017124754.1|DELE
OG0002230	LOC6636411|XP_015023923.1|DVIR, LOC116649746|XP_032292217.1|DVIR	LOC108145006|XP_017125656.1|DELE
OG0002231	LOC6624866|XP_002048885.1|DVIR	LOC108147358|XP_017129277.1|DELE
OG0002232	LOC6626278|XP_002050165.1|DVIR	LOC108145479|XP_017126422.1|DELE
OG0002233	LOC6624109|XP_002047132.2|DVIR	LOC108146902|XP_017128633.1|DELE
OG0002235	LOC6625800|XP_032291862.1|DVIR	LOC108149087|XP_017131969.1|DELE
OG0002236	LOC6625978|XP_002049993.1|DVIR	LOC108144634|XP_017125154.1|DELE
OG0002237	LOC6635397|XP_002058840.1|DVIR	LOC108144792|XP_017125399.1|DELE
OG0002238	LOC6625720|XP_015030021.1|DVIR	LOC108145102|XP_017125783.1|DELE
OG0002239	LOC6626218|XP_002050746.1|DVIR	LOC108143452|XP_017123372.1|DELE
OG0002240	LOC6625868|XP_002050789.1|DVIR	LOC108149076|XP_017131935.1|DELE
OG0002241	LOC6622463|XP_032291045.1|DVIR	LOC108150245|XP_017133795.1|DELE
OG0002242	LOC6624361|XP_032290406.1|DVIR	LOC108147498|XP_017129552.1|DELE
OG0002243	LOC6630396|XP_002054004.1|DVIR	LOC108136808|XP_017113698.1|DELE
OG0002244	LOC6623800|XP_002047364.1|DVIR	LOC108150223|XP_017133754.1|DELE
OG0002245	LOC6623941|XP_002048294.1|DVIR	LOC108142440|XP_017121793.1|DELE
OG0002246	LOC6625722|XP_032291755.1|DVIR	LOC108145115|XP_017125813.1|DELE
OG0002247	LOC116651108|XP_032292838.1|DVIR, LOC26530812|XP_015030250.2|DVIR	LOC108141486|XP_017120388.1|DELE
OG0002248	LOC6624262|XP_002046345.1|DVIR	LOC108146249|XP_017127677.1|DELE
OG0002249	LOC6624459|XP_002046587.1|DVIR	LOC108147560|XP_017129637.1|DELE
OG0002250	LOC6635890|XP_032291823.1|DVIR	LOC108145544|XP_017126533.1|DELE
OG0002251	LOC6635893|XP_032291831.1|DVIR	LOC108145531|XP_017126518.1|DELE
OG0002252	LOC6635816|XP_002059439.2|DVIR	LOC108145474|XP_017126416.1|DELE
OG0002253	LOC26531451|XP_032291885.1|DVIR, LOC116650363|XP_032289761.1|DVIR	LOC108144626|XP_017125144.1|DELE
OG0002254	LOC6631021|XP_002053826.1|DVIR	LOC108142967|XP_017122604.1|DELE
OG0002255	LOC6634678|XP_002057994.1|DVIR	LOC108134927|XP_017110936.1|DELE
OG0002256	LOC6626553|XP_032292560.1|DVIR	LOC108143419|XP_017123312.1|DELE
OG0002257	LOC6636401|XP_032292991.1|DVIR, LOC116649742|XP_032292211.1|DVIR	LOC108144371|XP_017124633.1|DELE
OG0002258	LOC6623085|XP_002046860.1|DVIR	LOC108142706|XP_017122211.1|DELE
OG0002259	LOC6636518|XP_002060008.1|DVIR	LOC108134861|XP_017110834.1|DELE
OG0002260	LOC6623074|XP_002048501.1|DVIR	LOC108142546|XP_017121963.1|DELE
OG0002261	LOC6622893|XP_002047551.1|DVIR	LOC108146537|XP_017128066.1|DELE
OG0002262	LOC6625927|XP_002049297.2|DVIR	LOC108141430|XP_017120303.1|DELE
OG0002263	LOC6624228|XP_002046537.1|DVIR	LOC108146510|XP_017128036.1|DELE
OG0002264	LOC6626422|XP_032292315.1|DVIR	LOC108144620|XP_017125134.1|DELE
OG0002265	LOC6624019|XP_002046274.3|DVIR	LOC108150131|XP_017133587.1|DELE
OG0002266	LOC6622661|XP_002048145.1|DVIR	LOC108142255|XP_017121464.1|DELE
OG0002267	LOC6623557|XP_002046799.1|DVIR	LOC108150302|XP_017133903.1|DELE
OG0002268	LOC6624415|XP_002047167.2|DVIR	LOC108142702|XP_017122206.1|DELE
OG0002269	LOC6635935|XP_002059374.2|DVIR	LOC108141264|XP_017120017.1|DELE
OG0002270	LOC6624983|XP_002050663.1|DVIR	LOC108141491|XP_017120395.1|DELE
OG0002271	LOC6624113|XP_032291245.1|DVIR	LOC108142731|XP_017122244.1|DELE
OG0002272	LOC6622054|XP_002046380.1|DVIR	LOC108146369|XP_017127842.1|DELE
OG0002273	LOC6624476|XP_032289890.1|DVIR	LOC108136066|XP_017112508.1|DELE
OG0002274	LOC6624237|XP_032290937.1|DVIR	LOC108143208|XP_017122966.1|DELE
OG0002275	LOC6624314|XP_002046608.1|DVIR	LOC108135651|XP_017111967.1|DELE
OG0002276	LOC6622911|XP_032290373.1|DVIR	LOC108145880|XP_017127010.1|DELE
OG0002277	LOC6622850|XP_002046490.1|DVIR	LOC108146182|XP_017127578.1|DELE
OG0002278	LOC6623905|XP_002047374.1|DVIR	LOC108147382|XP_017129306.1|DELE
OG0002279	LOC6622863|XP_002047729.1|DVIR	LOC108142631|XP_017122111.1|DELE
OG0002280	LOC6622432|XP_032291143.1|DVIR	LOC108146592|XP_017128103.1|DELE
OG0002281	LOC6622656|XP_002047021.1|DVIR	LOC108146802|XP_017128470.1|DELE
OG0002282	LOC6622238|XP_002046364.1|DVIR	LOC108146058|XP_017127359.1|DELE
OG0002283	LOC6636324|XP_002059884.2|DVIR	LOC108143526|XP_017123500.1|DELE
OG0002284	LOC6626310|XP_002050389.1|DVIR	LOC108145374|XP_017126258.1|DELE
OG0002285	LOC6636011|XP_002059511.1|DVIR	LOC108147747|XP_017129967.1|DELE
OG0002286	LOC6626596|XP_002049032.2|DVIR	LOC108135383|XP_017111566.1|DELE
OG0002287	LOC6624984|XP_032291922.1|DVIR	LOC108141492|XP_017120398.1|DELE
OG0002288	LOC6624139|XP_002047865.2|DVIR	LOC108142559|XP_017121987.1|DELE
OG0002289	LOC6623221|XP_002046743.2|DVIR, LOC6623251|XP_002046745.1|DVIR	LOC108147432|XP_017129399.1|DELE
OG0002290	LOC6628971|XP_002051363.1|DVIR	LOC108135017|XP_017111038.1|DELE
OG0002291	LOC6635939|XP_032291551.1|DVIR	LOC108149609|XP_017132799.1|DELE
OG0002292	LOC6635956|XP_032292235.1|DVIR	LOC108145103|XP_017125786.1|DELE
OG0002293	LOC6626122|XP_002050029.2|DVIR	LOC108149615|XP_017132819.1|DELE
OG0002294	LOC6632783|XP_002055865.1|DVIR	LOC108143757|XP_017123776.1|DELE
OG0002295	LOC6627602|XP_015028027.2|DVIR	LOC108150705|XP_017134461.1|DELE
OG0002296	LOC6633964|XP_002057766.2|DVIR	LOC108141842|XP_017120921.1|DELE
OG0002297	LOC6630203|XP_002053706.1|DVIR	LOC108149869|XP_017133268.1|DELE
OG0002298	LOC6625548|XP_002049983.1|DVIR	LOC108144178|XP_017124331.1|DELE
OG0002299	LOC6635913|XP_002059291.1|DVIR	LOC108144190|XP_017124344.1|DELE
OG0002300	LOC6627945|XP_032293516.1|DVIR	LOC108139387|XP_017117598.1|DELE
OG0002301	LOC6628213|XP_032293508.1|DVIR	LOC108135263|XP_017111422.1|DELE
OG0002302	LOC6629194|XP_032293634.1|DVIR	LOC108135234|XP_017111383.1|DELE
OG0002303	LOC6636013|XP_002059513.1|DVIR	LOC108147712|XP_017129924.1|DELE
OG0002304	LOC6628577|XP_002051511.1|DVIR	LOC108138902|XP_017116938.1|DELE
OG0002305	LOC6624224|XP_002047607.1|DVIR	LOC108142688|XP_017122185.1|DELE
OG0002306	LOC6634379|XP_002057573.3|DVIR	LOC108142087|XP_017121269.1|DELE
OG0002307	LOC6628443|XP_002052228.2|DVIR	LOC108147947|XP_017130220.1|DELE
OG0002308	LOC6634031|XP_002057768.1|DVIR	LOC108141884|XP_017120982.1|DELE
OG0002309	LOC6628100|XP_002052424.1|DVIR	LOC108149335|XP_017132292.1|DELE
OG0002310	LOC6628028|XP_032293906.1|DVIR	LOC108149438|XP_017132509.1|DELE
OG0002311	LOC6628327|XP_015028059.1|DVIR	LOC108138722|XP_017116564.1|DELE
OG0002312	LOC6634330|XP_002057683.1|DVIR	LOC108149539|XP_017132662.1|DELE
OG0002313	LOC6626623|XP_002049699.2|DVIR	LOC108149728|XP_017132984.1|DELE
OG0002314	LOC6626806|XP_002050923.1|DVIR	LOC108145400|XP_017126288.1|DELE
OG0002315	LOC6624831|XP_032292938.1|DVIR	LOC108144194|XP_017124348.1|DELE
OG0002316	LOC6627974|XP_032294633.1|DVIR	LOC108134474|XP_017110276.1|DELE
OG0002317	LOC6622655|XP_015031427.1|DVIR	LOC108136084|XP_017112538.1|DELE
OG0002318	LOC6628661|XP_002051817.1|DVIR	LOC108138880|XP_017116900.1|DELE
OG0002319	LOC6634362|XP_002057703.1|DVIR	LOC108149526|XP_017132647.1|DELE
OG0002320	LOC6626277|XP_002050164.1|DVIR	LOC108145545|XP_017126534.1|DELE
OG0002321	LOC6625950|XP_032292975.1|DVIR	LOC108149835|XP_017133197.1|DELE
OG0002322	LOC6634055|XP_032293582.1|DVIR	LOC108139080|XP_017117193.1|DELE
OG0002323	LOC6635638|XP_002059243.1|DVIR	LOC108149537|XP_017132659.1|DELE
OG0002324	LOC6622062|XP_002047554.2|DVIR	LOC108145984|XP_017127214.1|DELE
OG0002325	LOC6623601|XP_002047799.2|DVIR	LOC108150305|XP_017133909.1|DELE
OG0002326	LOC6623534|XP_015031376.1|DVIR	LOC108150312|XP_017133916.1|DELE
OG0002328	LOC6628299|XP_002051184.1|DVIR	LOC108139068|XP_017117177.1|DELE
OG0002329	LOC6628256|XP_002052935.1|DVIR	LOC108148039|XP_017130368.1|DELE
OG0002330	LOC116649761|XP_032294345.1|DVIR	LOC108148050|XP_017130389.1|DELE
OG0002331	LOC6631879|XP_002054972.1|DVIR	LOC108136471|XP_017113159.1|DELE
OG0002332	LOC6622348|XP_002047742.1|DVIR	LOC108146413|XP_017127905.1|DELE
OG0002333	LOC6627257|XP_032291711.1|DVIR	LOC108144369|XP_017124629.1|DELE
OG0002334	LOC6628590|XP_002051483.2|DVIR	LOC108137814|XP_017115220.1|DELE
OG0002335	LOC6627145|XP_002048957.2|DVIR	LOC108149887|XP_017133272.1|DELE
OG0002336	LOC6623037|XP_032291128.1|DVIR	LOC108145899|XP_017127040.1|DELE
OG0002337	LOC6636462|XP_032291653.1|DVIR, LOC116650814|XP_032291460.1|DVIR	LOC108141339|XP_017120136.1|DELE
OG0002338	LOC6628626|XP_015028494.1|DVIR	LOC108139030|XP_017117128.1|DELE
OG0002339	LOC6628249|XP_015028561.1|DVIR	LOC108138851|XP_017116854.1|DELE
OG0002340	LOC6627551|XP_002052286.2|DVIR	LOC108138193|XP_017115794.1|DELE
OG0002341	LOC6625590|XP_002051040.2|DVIR	LOC108141531|XP_017120454.1|DELE
OG0002342	LOC6627616|XP_015028794.1|DVIR	LOC108147957|XP_017130234.1|DELE
OG0002343	LOC6628673|XP_002051847.2|DVIR	LOC108147779|XP_017129998.1|DELE
OG0002344	LOC6629054|XP_015028433.1|DVIR	LOC108150556|XP_017134278.1|DELE
OG0002345	LOC6636329|XP_002059928.3|DVIR	LOC108149938|XP_017133344.1|DELE
OG0002346	LOC6627295|XP_032293971.1|DVIR	LOC108135237|XP_017111388.1|DELE
OG0002347	LOC6626765|XP_002050919.1|DVIR	LOC108144701|XP_017125280.1|DELE
OG0002348	LOC6627562|XP_002052646.1|DVIR	LOC108149430|XP_017132489.1|DELE
OG0002349	LOC26531264|XP_015024380.1|DVIR	LOC108149941|XP_017133347.1|DELE
OG0002350	LOC6636328|XP_002059927.1|DVIR	LOC108149937|XP_017133343.1|DELE
OG0002351	LOC6625636|XP_002050761.1|DVIR	LOC108137995|XP_017115459.1|DELE
OG0002352	LOC6626008|XP_032291567.1|DVIR	LOC108144994|XP_017125641.1|DELE
OG0002353	LOC6627490|XP_002051295.2|DVIR	LOC108149203|XP_017132122.1|DELE
OG0002354	LOC6633987|XP_002057851.2|DVIR	LOC108141671|XP_017120634.1|DELE
OG0002355	LOC6627306|XP_015028042.1|DVIR	LOC108137722|XP_017115101.1|DELE
OG0002356	LOC6627693|XP_002052253.1|DVIR	LOC108150489|XP_017134184.1|DELE
OG0002357	LOC6630941|XP_032296187.1|DVIR	LOC108139289|XP_017117473.1|DELE
OG0002358	LOC6627420|XP_002052405.1|DVIR	LOC108141961|XP_017121091.1|DELE
OG0002359	LOC6631726|XP_002055573.1|DVIR	LOC108135935|XP_017112373.1|DELE
OG0002360	LOC6628896|XP_002052193.1|DVIR	LOC108141859|XP_017120940.1|DELE
OG0002361	LOC6624508|XP_002048478.1|DVIR	LOC108142862|XP_017122421.1|DELE
OG0002362	LOC6635621|XP_015024489.1|DVIR	LOC108138176|XP_017115758.1|DELE
OG0002363	LOC6628624|XP_002052580.1|DVIR	LOC108138315|XP_017115962.1|DELE
OG0002364	LOC6628622|XP_032294212.1|DVIR	LOC108138139|XP_017115674.1|DELE
OG0002365	LOC6628634|XP_032294273.1|DVIR	LOC108138261|XP_017115894.1|DELE
