Orthogroup	DVIR.longest_only	DYAK.longest_only
OG0000522	LOC6636666|XP_002060144.1|DVIR	LOC6539986|XP_002086856.1|DYAK
OG0000523	LOC6629702|XP_002052960.1|DVIR	LOC6538598|XP_002099120.1|DYAK
OG0000523	LOC6631562|XP_002055439.1|DVIR	LOC6526136|XP_002101953.1|DYAK
OG0000524	LOC6629407|XP_002053064.1|DVIR	LOC6537797|XP_002098338.2|DYAK, LOC6536521|XP_002097097.2|DYAK
OG0000525	LOC116650891|XP_032291760.1|DVIR, LOC6635978|XP_002059407.1|DVIR	LOC6528720|XP_002089755.2|DYAK, LOC6528719|XP_002089754.1|DYAK
OG0000526	LOC6628331|XP_002051203.2|DVIR	LOC6529745|XP_002090735.1|DYAK
OG0000526	LOC6625070|XP_032293348.1|DVIR	LOC6530832|XP_002091715.3|DYAK
OG0000527	LOC6629171|XP_032294634.1|DVIR	LOC6526791|XP_002087894.1|DYAK
OG0000527	LOC6627405|XP_032294080.1|DVIR	LOC6526786|XP_039227349.1|DYAK
OG0000528	LOC6628001|XP_002051790.2|DVIR	LOC6526705|XP_002087808.1|DYAK
OG0000529	LOC6627522|XP_002051969.1|DVIR	LOC6526567|XP_039226805.1|DYAK, LOC26534499|XP_015054514.1|DYAK
OG0000529	LOC6627962|XP_002051615.2|DVIR, LOC6628865|XP_002052084.1|DVIR	LOC6528174|XP_002089237.3|DYAK
OG0000530	LOC26531513|XP_015031752.2|DVIR	LOC6533642|XP_002094348.2|DYAK
OG0000530	LOC6624333|XP_002047446.1|DVIR	LOC6532484|XP_002093230.1|DYAK
OG0000531	LOC6627505|XP_002052788.1|DVIR	LOC6529564|XP_002090561.1|DYAK
OG0000532	LOC6631259|XP_002053247.1|DVIR	LOC26535789|XP_002096408.1|DYAK
OG0000532	LOC6631258|XP_002053246.2|DVIR	LOC6535786|XP_039232737.1|DYAK
OG0000533	LOC6631740|XP_032295653.1|DVIR	LOC6526168|XP_002101978.1|DYAK
OG0000533	LOC6633158|XP_002056607.1|DVIR	LOC6536238|XP_002096827.1|DYAK
OG0000534	LOC6633330|XP_032296545.1|DVIR	LOC6524582|XP_039230889.1|DYAK
OG0000534	LOC6635455|XP_032295852.1|DVIR, LOC6622765|XP_002046472.1|DVIR	LOC6528276|XP_002089329.2|DYAK
OG0000535	LOC6625541|XP_002050543.2|DVIR	LOC6528916|XP_002089948.1|DYAK
OG0000535	LOC6627010|XP_015029414.1|DVIR	LOC6528553|XP_039227205.1|DYAK
OG0000536	LOC6623961|XP_032290753.1|DVIR	LOC6533068|XP_039230004.1|DYAK
OG0000537	LOC6624865|XP_002048884.1|DVIR	LOC6528403|XP_015053931.1|DYAK
OG0000538	LOC6627243|XP_032293171.1|DVIR	LOC26536174|XP_015051180.1|DYAK
OG0000538	LOC6626442|XP_002048910.1|DVIR	LOC6528655|XP_015054024.1|DYAK
OG0000539	LOC6630431|XP_002053472.1|DVIR	LOC6538435|XP_002098959.1|DYAK
OG0000539	LOC6630432|XP_002053473.1|DVIR	LOC6538434|XP_002098958.1|DYAK
OG0000540	LOC6628813|XP_002052063.2|DVIR	LOC6529272|XP_002090277.1|DYAK
OG0000541	LOC116651104|XP_032292843.1|DVIR, LOC6625444|XP_002050994.1|DVIR	LOC26535671|XP_015051118.1|DYAK, LOC26534605|XP_015051124.1|DYAK, LOC26536035|XP_015051122.1|DYAK, LOC26535244|XP_015051120.1|DYAK, LOC26535396|XP_015051127.1|DYAK, LOC26535868|XP_015051119.1|DYAK, LOC26535423|XP_015051121.1|DYAK
OG0000542	LOC6629822|XP_002053190.2|DVIR	LOC6538518|XP_002099040.1|DYAK
OG0000542	LOC6636224|XP_002059704.1|DVIR	LOC6523731|XP_002099606.1|DYAK
OG0000543	LOC116650893|XP_032291762.1|DVIR	LOC6537878|XP_002098419.1|DYAK
OG0000543	LOC6625811|XP_032292234.1|DVIR	LOC6528508|XP_002089554.2|DYAK
OG0000544	LOC6623918|XP_002046849.1|DVIR	LOC6533237|XP_002093963.1|DYAK
OG0000544	LOC6629813|XP_015027787.2|DVIR	LOC6535994|XP_002096609.1|DYAK
OG0000545	LOC6630498|XP_002054392.2|DVIR	LOC6537447|XP_002098003.1|DYAK
OG0000545	LOC6630500|XP_032295041.1|DVIR	LOC6537453|XP_002098009.1|DYAK
OG0000546	LOC6630668|XP_002054626.1|DVIR	LOC6537257|XP_002097815.1|DYAK
OG0000546	LOC6631674|XP_002055000.2|DVIR	LOC6524664|XP_002100521.1|DYAK
OG0000547	LOC6632744|XP_002056459.1|DVIR	LOC6539571|XP_039230222.1|DYAK, LOC26535284|XP_039226599.1|DYAK
OG0000548	LOC6623890|XP_002048282.1|DVIR	LOC6534682|XP_002095357.1|DYAK
OG0000548	LOC6623834|XP_002048281.1|DVIR	LOC6539392|XP_015045168.2|DYAK
OG0000549	LOC6625577|XP_032292703.1|DVIR	LOC6531870|XP_002092657.1|DYAK
OG0000550	LOC6628699|XP_002052564.2|DVIR	LOC6532200|XP_015049215.1|DYAK
OG0000550	LOC6627337|XP_015028733.1|DVIR	LOC26535767|XP_015049219.2|DYAK
OG0000551	LOC6626650|XP_032292310.1|DVIR	LOC6531504|XP_039229314.1|DYAK
OG0000552	LOC26530496|XP_015026246.1|DVIR, LOC6633175|XP_002056157.2|DVIR	LOC6538840|XP_002099353.1|DYAK
OG0000552	LOC6633174|XP_002056156.3|DVIR	LOC6538839|XP_002099352.1|DYAK
OG0000553	LOC6628600|XP_002051215.1|DVIR, LOC6628598|XP_002051213.1|DVIR	LOC6527898|XP_002088970.1|DYAK
OG0000554	LOC6630179|XP_002053848.1|DVIR	LOC26535592|XP_015048569.1|DYAK
OG0000554	LOC6635181|XP_015024948.1|DVIR	LOC6537909|XP_002098449.1|DYAK
OG0000555	LOC6622820|XP_002046479.1|DVIR	LOC6532243|XP_002093016.1|DYAK
OG0000555	LOC6636572|XP_002060075.1|DVIR	LOC6532793|XP_002093531.1|DYAK
OG0000556	LOC6632107|XP_002055630.1|DVIR	LOC6525622|XP_002101457.1|DYAK
OG0000556	LOC116650351|XP_032289692.1|DVIR, LOC6632769|XP_002056374.1|DVIR	LOC6537129|XP_002097690.1|DYAK
OG0000557	LOC6632354|XP_002056716.1|DVIR	LOC6536774|XP_002097345.1|DYAK
OG0000557	LOC6632351|XP_002056713.1|DVIR	LOC6536773|XP_002097344.1|DYAK
OG0000558	LOC6630981|XP_032293824.1|DVIR	LOC6537111|XP_015048145.1|DYAK
OG0000558	LOC6634655|XP_002058108.1|DVIR	LOC6525400|XP_002101235.1|DYAK
OG0000559	LOC6629320|XP_015027363.2|DVIR	LOC6536490|XP_039232847.1|DYAK
OG0000559	LOC6623453|XP_002048228.1|DVIR	LOC6534469|XP_002095146.1|DYAK
OG0000560	LOC6626207|XP_002049793.1|DVIR	LOC6528420|XP_002089466.1|DYAK
OG0000560	LOC6626206|XP_002049792.2|DVIR	LOC6528419|XP_002089465.1|DYAK
OG0000561	LOC6624584|XP_032290574.1|DVIR	LOC6533885|XP_002094585.1|DYAK
OG0000561	LOC6624695|XP_002047138.1|DVIR	LOC6533883|XP_002094583.1|DYAK
OG0000562	LOC6623156|XP_002048554.2|DVIR	LOC6533713|XP_002094418.1|DYAK
OG0000562	LOC6623351|XP_032289947.1|DVIR	LOC6533693|XP_002094398.2|DYAK
OG0000563	LOC26530531|XP_015031607.1|DVIR	LOC26535721|XP_039229993.1|DYAK
OG0000563	LOC6622670|XP_002048450.3|DVIR	LOC6533945|XP_002094645.2|DYAK
OG0000564	LOC6624240|XP_002047163.1|DVIR	LOC6534675|XP_002095350.1|DYAK
OG0000564	LOC6624554|XP_002047164.1|DVIR	LOC6534674|XP_002095349.1|DYAK
OG0000566	LOC6632256|XP_032288773.1|DVIR	LOC6536684|XP_015047897.1|DYAK
OG0000566	LOC6623669|XP_002047352.1|DVIR	LOC6533474|XP_002094185.1|DYAK
OG0000567	LOC6636176|XP_002059562.1|DVIR	LOC6525502|XP_002101337.1|DYAK
OG0000567	LOC6636174|XP_002059560.1|DVIR	LOC6525504|XP_002101339.1|DYAK
OG0000568	LOC6631928|XP_002055476.1|DVIR	LOC6524317|XP_002100176.2|DYAK
OG0000568	LOC6631030|XP_002054121.1|DVIR, LOC116651837|XP_032294829.1|DVIR	LOC6535286|XP_002095942.1|DYAK
OG0000569	LOC6630046|XP_002054565.1|DVIR	LOC6536426|XP_002097008.1|DYAK
OG0000569	LOC6635240|XP_002058768.2|DVIR	LOC6540108|XP_039230276.1|DYAK
OG0000570	LOC6630032|XP_002054023.1|DVIR	LOC6538748|XP_002099263.1|DYAK
OG0000570	LOC6630033|XP_002054024.1|DVIR	LOC6538747|XP_002099262.1|DYAK
OG0000571	LOC6631151|XP_032294888.1|DVIR	LOC6538188|XP_039231291.1|DYAK
OG0000571	LOC6631153|XP_032294980.1|DVIR	LOC6538190|XP_039232757.1|DYAK
OG0000572	LOC6632601|XP_002056213.1|DVIR	LOC6536878|XP_002097447.2|DYAK
OG0000572	LOC6632603|XP_015026062.1|DVIR	LOC6536875|XP_002097444.1|DYAK
OG0000573	LOC6636818|XP_032291501.1|DVIR	LOC6533499|XP_002094210.1|DYAK
OG0000573	LOC6635992|XP_002059310.1|DVIR	LOC6531880|XP_002092667.1|DYAK
OG0000574	LOC6622763|XP_002048466.1|DVIR, LOC116650414|XP_032289942.1|DVIR	LOC6534394|XP_002095072.1|DYAK
OG0000574	LOC6630188|XP_002053257.1|DVIR, LOC6630191|XP_002053260.1|DVIR	LOC6535772|XP_002096395.1|DYAK
OG0000575	LOC6622916|XP_002048160.1|DVIR	LOC6533910|XP_002094610.1|DYAK
OG0000575	LOC6622282|XP_032290785.1|DVIR	LOC6533909|XP_002094609.1|DYAK
OG0000576	LOC6632334|XP_002056402.1|DVIR	LOC6536071|XP_039231741.1|DYAK, LOC6536072|XP_039231740.1|DYAK
OG0000577	LOC6628776|XP_002052767.1|DVIR	LOC6529624|XP_002090618.2|DYAK
OG0000577	LOC6635695|XP_002059268.1|DVIR	LOC6529625|XP_002090619.1|DYAK
OG0000578	LOC6628435|XP_002052043.2|DVIR	LOC6527146|XP_015053181.1|DYAK
OG0000578	LOC6627138|XP_015029764.1|DVIR	LOC6531756|XP_002092546.2|DYAK
OG0000579	LOC6629669|XP_002054763.1|DVIR	LOC6537360|XP_002097917.1|DYAK
OG0000579	LOC116650465|XP_032290021.1|DVIR, LOC6622618|XP_002048443.2|DVIR	LOC6533959|XP_002094659.1|DYAK
OG0000580	LOC6630134|XP_032292974.1|DVIR	LOC6536565|XP_002097141.1|DYAK
OG0000580	LOC6630133|XP_002053685.1|DVIR	LOC6536566|XP_002097142.1|DYAK
OG0000581	LOC6632870|XP_015026169.1|DVIR	LOC120321749|XP_039231384.1|DYAK
OG0000581	LOC6631413|XP_002055422.1|DVIR	LOC6524971|XP_002100811.2|DYAK
OG0000582	LOC6624467|XP_002047912.1|DVIR	LOC6533810|XP_002094511.1|DYAK
OG0000582	LOC6625273|XP_015029744.1|DVIR	LOC6530952|XP_015052778.1|DYAK
OG0000583	LOC6625576|XP_002048837.2|DVIR	LOC6531811|XP_002092598.2|DYAK
OG0000583	LOC6626034|XP_002050801.1|DVIR	LOC6531816|XP_002092603.1|DYAK
OG0000584	LOC6627628|XP_002051094.1|DVIR	LOC6527824|XP_002088897.1|DYAK
OG0000584	LOC6627627|XP_002051093.1|DVIR	LOC6527823|XP_002088896.1|DYAK
OG0000586	LOC26530667|XP_015030233.1|DVIR	LOC6530578|XP_002091491.1|DYAK
OG0000586	LOC6625149|XP_002048923.2|DVIR, LOC116651292|XP_032293337.1|DVIR, LOC6624991|XP_002048922.2|DVIR	LOC6528668|XP_039227750.1|DYAK, LOC6529961|XP_002090908.2|DYAK
OG0000589	LOC6631894|XP_002055034.2|DVIR	LOC6525016|XP_039227985.1|DYAK
OG0000590	LOC6630308|XP_002053725.1|DVIR	LOC6537853|XP_002098394.1|DYAK
OG0000590	LOC6634718|XP_002058317.1|DVIR	LOC6524288|XP_002100150.1|DYAK
OG0000592	LOC6626982|XP_002048799.1|DVIR	LOC6528485|XP_002089531.1|DYAK
OG0000592	LOC6624800|XP_002050194.1|DVIR	LOC6530384|XP_002091310.1|DYAK
OG0000593	LOC6628963|XP_002051568.1|DVIR	LOC6538048|XP_002098583.1|DYAK
OG0000593	LOC6624835|XP_002049543.1|DVIR	LOC6524921|XP_002100761.1|DYAK
OG0000594	LOC6634953|XP_002058587.1|DVIR	LOC6538086|XP_002098620.1|DYAK
OG0000594	LOC6632355|XP_002056717.1|DVIR	LOC6536776|XP_002097347.1|DYAK
OG0000595	LOC6630586|XP_032289864.1|DVIR	LOC6536984|XP_002097553.1|DYAK
OG0000595	LOC6630296|XP_015026982.1|DVIR	LOC6538160|XP_039232124.1|DYAK
OG0000596	LOC6635560|XP_002059034.1|DVIR	LOC6523866|XP_002099739.1|DYAK
OG0000596	LOC6629732|XP_002053608.1|DVIR	LOC6536544|XP_002097120.1|DYAK
OG0000597	LOC6630718|XP_002054211.2|DVIR	LOC6538993|XP_039231671.1|DYAK
OG0000598	LOC116650343|XP_032289640.1|DVIR, LOC116650342|XP_032289639.1|DVIR, LOC6637006|XP_002060432.1|DVIR, LOC116650341|XP_032289638.1|DVIR, LOC6632412|XP_002056208.1|DVIR, LOC116650340|XP_032289637.1|DVIR, LOC116650344|XP_032289641.1|DVIR, LOC6637005|XP_002060433.1|DVIR	LOC6536886|XP_002097455.1|DYAK
OG0000599	LOC6623420|XP_032290825.1|DVIR	LOC6523845|XP_039229652.1|DYAK
OG0000600	LOC6626195|XP_015029588.1|DVIR	LOC6530024|XP_002090970.1|DYAK
OG0000600	LOC6626193|XP_032292616.1|DVIR	LOC6530025|XP_015052548.1|DYAK
OG0000601	LOC6627739|XP_032293387.1|DVIR	LOC6526989|XP_002088085.1|DYAK
OG0000601	LOC6629244|XP_002051268.1|DVIR	LOC6526618|XP_002087726.1|DYAK
OG0000602	LOC6634357|XP_002057698.1|DVIR	LOC6527470|XP_002088561.1|DYAK
OG0000602	LOC6634356|XP_002057697.1|DVIR	LOC6527471|XP_002088562.1|DYAK
OG0000603	LOC6627674|XP_015028287.1|DVIR	LOC6537446|XP_015048353.1|DYAK, LOC6526518|XP_039227730.1|DYAK, LOC6527669|XP_002088755.1|DYAK
OG0000604	LOC6635771|XP_002059167.1|DVIR	LOC6526617|XP_002087725.1|DYAK
OG0000604	LOC6628990|XP_002052121.1|DVIR	LOC6526616|XP_002087724.1|DYAK
OG0000605	LOC6628405|XP_002052048.1|DVIR	LOC6529254|XP_002090259.1|DYAK
OG0000606	LOC6635162|XP_002058364.2|DVIR	LOC6537818|XP_002098359.1|DYAK
OG0000607	LOC6630520|XP_002054019.1|DVIR	LOC6536669|XP_002097241.1|DYAK
OG0000607	LOC6631064|XP_002054908.1|DVIR	LOC6535898|XP_002096514.2|DYAK
OG0000608	LOC6630256|XP_002053415.1|DVIR	LOC6538397|XP_002098921.1|DYAK
OG0000608	LOC6630016|XP_032289990.1|DVIR	LOC6538402|XP_039231178.1|DYAK
OG0000609	LOC6627620|XP_032294277.1|DVIR	LOC6526415|XP_002087534.1|DYAK
OG0000610	LOC6622538|XP_002047597.2|DVIR	LOC6535030|XP_002095696.2|DYAK
OG0000610	LOC6626883|XP_002049720.1|DVIR	LOC6530566|XP_002091479.1|DYAK
OG0000611	LOC6626382|XP_002050056.2|DVIR	LOC6530701|XP_039229352.1|DYAK
OG0000611	LOC6626840|XP_002050842.1|DVIR	LOC6531411|XP_002092214.1|DYAK
OG0000612	LOC6622223|XP_032290290.1|DVIR	LOC6534209|XP_039229516.1|DYAK, LOC6534210|XP_002094892.3|DYAK, LOC6534211|XP_039229518.1|DYAK
OG0000614	LOC6632126|XP_015026494.1|DVIR	LOC6525999|XP_015046580.1|DYAK
OG0000615	LOC6635437|XP_002059073.1|DVIR	LOC6525802|XP_002101623.1|DYAK
OG0000615	LOC6630045|XP_002054564.1|DVIR	LOC6536427|XP_002097009.3|DYAK
OG0000616	LOC6635429|XP_032295867.1|DVIR	LOC6525792|XP_039233576.1|DYAK, LOC120322404|XP_039233595.1|DYAK
OG0000617	LOC6632303|XP_002055992.2|DVIR	LOC6538246|XP_002098773.3|DYAK
OG0000617	LOC6630252|XP_002053766.1|DVIR	LOC6536825|XP_002097395.1|DYAK
OG0000618	LOC6630412|XP_032295330.1|DVIR	LOC6537663|XP_002098208.1|DYAK
OG0000618	LOC6624340|XP_002047461.1|DVIR	LOC6535117|XP_015051019.2|DYAK
OG0000619	LOC6626912|XP_002050287.1|DVIR	LOC6531037|XP_002091873.2|DYAK
OG0000620	LOC6631382|XP_002055654.1|DVIR	LOC6525119|XP_002100957.1|DYAK
OG0000620	LOC6623141|XP_032290550.1|DVIR	LOC6532571|XP_002093315.2|DYAK
OG0000621	LOC6630395|XP_002054003.1|DVIR	LOC6535794|XP_002096417.1|DYAK
OG0000621	LOC6634637|XP_002058036.1|DVIR	LOC6524388|XP_002100246.1|DYAK
OG0000622	LOC6623617|XP_002047341.2|DVIR	LOC6533219|XP_002093945.1|DYAK
OG0000622	LOC6623494|XP_002046161.3|DVIR	LOC6532603|XP_002093347.3|DYAK
OG0000623	LOC6622165|XP_002047042.1|DVIR	LOC6532342|XP_002093102.1|DYAK
OG0000623	LOC6622534|XP_002046659.1|DVIR	LOC6533320|XP_002094046.1|DYAK
OG0000624	LOC6625310|XP_002048753.1|DVIR	LOC6531062|XP_002091896.1|DYAK
OG0000625	LOC6624701|XP_032291163.1|DVIR	LOC6533131|XP_002093857.3|DYAK
OG0000625	LOC6624688|XP_002047191.1|DVIR	LOC6533130|XP_002093856.1|DYAK
OG0000626	LOC6625417|XP_002049293.1|DVIR	LOC6528797|XP_002089829.1|DYAK
OG0000626	LOC6636359|XP_032292058.1|DVIR	LOC6531848|XP_002092635.1|DYAK
OG0000627	LOC6623882|XP_032290691.1|DVIR	LOC6534327|XP_002095007.3|DYAK
OG0000627	LOC6633255|XP_002056879.1|DVIR	LOC6524189|XP_002100052.1|DYAK
OG0000628	LOC6628589|XP_002051482.1|DVIR	LOC6527468|XP_002088559.1|DYAK
OG0000628	LOC6636641|XP_032289186.1|DVIR	LOC6527979|XP_002089046.2|DYAK
OG0000629	LOC6630322|XP_002053432.1|DVIR	LOC6536586|XP_002097162.1|DYAK
OG0000629	LOC6627470|XP_002052901.1|DVIR	LOC6529236|XP_002090242.1|DYAK
OG0000630	LOC6633920|XP_002057654.2|DVIR	LOC6529693|XP_002090686.2|DYAK
OG0000630	LOC6633915|XP_002057649.3|DVIR	LOC6529687|XP_039228020.1|DYAK
OG0000631	LOC26531502|XP_015028941.1|DVIR	LOC26535591|XP_015054643.1|DYAK
OG0000631	LOC6628492|XP_002051487.1|DVIR	LOC6529025|XP_002090057.1|DYAK
OG0000632	LOC6627477|XP_002052127.1|DVIR	LOC6526856|XP_039226528.1|DYAK
OG0000632	LOC6628210|XP_032294373.1|DVIR	LOC6526382|XP_039227652.1|DYAK
OG0000633	LOC6623694|XP_002048327.2|DVIR	LOC26535410|XP_015050273.1|DYAK
OG0000635	LOC6625322|XP_002049088.1|DVIR	LOC6530838|XP_002091721.1|DYAK
OG0000635	LOC6634716|XP_002058273.1|DVIR	LOC6524882|XP_002100722.1|DYAK
OG0000636	LOC6633917|XP_002057651.1|DVIR	LOC6529691|XP_002090684.1|DYAK
OG0000636	LOC6633918|XP_002057652.1|DVIR	LOC6529692|XP_002090685.1|DYAK
OG0000637	LOC6633434|XP_032296646.1|DVIR	LOC6524137|XP_039229658.1|DYAK
OG0000637	LOC6633438|XP_032296647.1|DVIR	LOC6524136|XP_002100000.1|DYAK
OG0000638	LOC6634774|XP_002058200.1|DVIR	LOC6524992|XP_002100832.1|DYAK
OG0000639	LOC6623349|XP_015030605.1|DVIR	LOC26535012|XP_039229684.1|DYAK
OG0000641	LOC6623752|XP_032290450.1|DVIR	LOC120320753|XP_039227238.1|DYAK, LOC6527370|XP_039227336.1|DYAK, LOC6527771|XP_002088846.2|DYAK, LOC6527830|XP_039227727.1|DYAK, LOC6527828|XP_039227069.1|DYAK
OG0000642	LOC6634282|XP_002057749.1|DVIR	LOC6530120|XP_002091066.2|DYAK
OG0000643	LOC6629665|XP_002054759.1|DVIR	LOC6538257|XP_002098784.1|DYAK, LOC26535019|XP_015048735.1|DYAK, LOC6538256|XP_002098783.1|DYAK, LOC6538258|XP_002098785.1|DYAK
OG0000644	LOC6623455|XP_002048587.1|DVIR	LOC6533734|XP_002094439.1|DYAK, LOC6533730|XP_002094435.1|DYAK, LOC6533729|XP_002094434.3|DYAK
OG0000645	LOC6629018|XP_002052760.2|DVIR	LOC6526822|XP_015053477.1|DYAK
OG0000645	LOC6629017|XP_002052759.2|DVIR	LOC26534623|XP_015054528.1|DYAK
OG0000646	LOC6635146|XP_002058630.1|DVIR	LOC6538765|XP_002099279.1|DYAK
OG0000646	LOC6629691|XP_002053972.2|DVIR	LOC6538134|XP_002098669.1|DYAK
OG0000647	LOC6635117|XP_032294996.1|DVIR	LOC6537567|XP_039232326.1|DYAK
OG0000647	LOC6631833|XP_002055475.3|DVIR	LOC6524316|XP_002100175.1|DYAK
OG0000648	LOC6631502|XP_032295964.1|DVIR	LOC6525669|XP_002101491.1|DYAK
OG0000648	LOC6631521|XP_002055318.2|DVIR	LOC6525676|XP_002101498.1|DYAK
OG0000649	LOC6631834|XP_032295924.1|DVIR	LOC6525755|XP_002101576.1|DYAK
OG0000649	LOC6631836|XP_032295918.1|DVIR	LOC6525758|XP_015046487.1|DYAK
OG0000650	LOC6634857|XP_002058647.1|DVIR	LOC6538784|XP_002099297.3|DYAK
OG0000650	LOC6636238|XP_002059752.1|DVIR	LOC6523718|XP_002099593.1|DYAK
OG0000651	LOC6622724|XP_002047243.1|DVIR	LOC6534371|XP_002095049.1|DYAK
OG0000651	LOC6623116|XP_002047761.1|DVIR	LOC6532905|XP_002093641.1|DYAK
OG0000652	LOC6627088|XP_002048792.2|DVIR	LOC6528477|XP_039226285.1|DYAK
OG0000652	LOC6636055|XP_002059519.1|DVIR	LOC6524156|XP_002100019.1|DYAK
OG0000653	LOC6629841|XP_002054462.1|DVIR	LOC6536813|XP_002097383.1|DYAK, LOC6535371|XP_002096021.2|DYAK
OG0000654	LOC6624668|XP_002046639.1|DVIR	LOC6532399|XP_015049327.1|DYAK
OG0000654	LOC6622753|XP_032290463.1|DVIR	LOC6534380|XP_002095058.2|DYAK
OG0000655	LOC6635982|XP_002059300.1|DVIR	LOC6530051|XP_015052562.1|DYAK
OG0000655	LOC6635685|XP_002059280.2|DVIR	LOC6526375|XP_002087494.1|DYAK
OG0000656	LOC6630900|XP_015027250.1|DVIR	LOC6536737|XP_002097309.1|DYAK
OG0000656	LOC6630899|XP_032289368.1|DVIR	LOC6536738|XP_002097310.2|DYAK
OG0000657	LOC6622084|XP_002046450.1|DVIR	LOC6532177|XP_002092951.1|DYAK
OG0000657	LOC6628261|XP_002052541.1|DVIR	LOC6526738|XP_002087841.1|DYAK
OG0000658	LOC6632073|XP_002055634.1|DVIR	LOC6525625|XP_002101460.1|DYAK
OG0000658	LOC6629810|XP_002054884.1|DVIR	LOC6537254|XP_002097812.1|DYAK
OG0000659	LOC6634105|XP_015025190.1|DVIR	LOC6526649|XP_002087757.1|DYAK
OG0000659	LOC6633913|XP_002057647.1|DVIR	LOC6529685|XP_002090678.1|DYAK
OG0000660	LOC6627856|XP_032294028.1|DVIR	LOC6526661|XP_002087769.1|DYAK
OG0000661	LOC6624575|XP_002046398.1|DVIR, LOC116650124|XP_032289338.1|DVIR	LOC6533296|XP_002094022.1|DYAK
OG0000661	LOC6635679|XP_032294652.1|DVIR	LOC6526868|XP_039226361.1|DYAK
OG0000662	LOC6624548|XP_002046562.1|DVIR	LOC6532851|XP_002093588.1|DYAK
OG0000662	LOC6635590|XP_002059015.1|DVIR	LOC6535694|XP_002096322.1|DYAK
OG0000663	LOC6635856|XP_032291956.1|DVIR	LOC6532139|XP_002092915.1|DYAK
OG0000664	LOC6629188|XP_032293524.1|DVIR	LOC6535946|XP_002096562.2|DYAK
OG0000664	LOC6633562|XP_002057367.3|DVIR	LOC6524215|XP_002100078.1|DYAK
OG0000665	LOC6629678|XP_002053661.1|DVIR, LOC6629679|XP_032291365.1|DVIR	LOC6538561|XP_002099083.1|DYAK
OG0000665	LOC6629680|XP_002053663.1|DVIR	LOC6538560|XP_002099082.1|DYAK
OG0000666	LOC6626484|XP_002049078.1|DVIR	LOC6530828|XP_002091711.1|DYAK
OG0000666	LOC26531342|XP_015026801.1|DVIR	LOC26536383|XP_015046613.1|DYAK
OG0000667	LOC6631496|XP_002055130.1|DVIR	LOC6524387|XP_002100245.1|DYAK
OG0000667	LOC6630131|XP_002053683.3|DVIR	LOC6536568|XP_002097144.3|DYAK
OG0000668	LOC6635250|XP_002058758.1|DVIR	LOC6540492|XP_002087287.1|DYAK, LOC120322355|XP_039233331.1|DYAK
OG0000668	LOC6634841|XP_002058521.2|DVIR	LOC6537000|XP_002097569.1|DYAK
OG0000669	LOC6633764|XP_002056950.3|DVIR	LOC6524757|XP_002100601.2|DYAK
OG0000670	LOC6634401|XP_002058154.1|DVIR	LOC26534931|XP_039233753.1|DYAK
OG0000670	LOC6633297|XP_002057396.1|DVIR	LOC6527850|XP_002088922.1|DYAK, LOC6524227|XP_002100090.1|DYAK
OG0000671	LOC6630872|XP_032295008.1|DVIR	LOC6535247|XP_002095903.1|DYAK
OG0000671	LOC6630906|XP_002054500.1|DVIR	LOC6538180|XP_002098708.2|DYAK
OG0000672	LOC6631428|XP_002055536.1|DVIR	LOC6523991|XP_002099863.1|DYAK
OG0000672	LOC6634580|XP_002058081.3|DVIR	LOC6525165|XP_002101003.1|DYAK
OG0000673	LOC6634553|XP_002057970.1|DVIR	LOC6524596|XP_002100453.1|DYAK
OG0000673	LOC6622139|XP_002047503.1|DVIR	LOC6534464|XP_002095141.1|DYAK
OG0000675	LOC6634477|XP_002058248.1|DVIR	LOC6527750|XP_002088830.1|DYAK
OG0000677	LOC6624369|XP_002047903.1|DVIR	LOC6533795|XP_002094496.1|DYAK
OG0000677	LOC6631871|XP_002055732.2|DVIR	LOC6525062|XP_002100901.1|DYAK
OG0000678	LOC6632487|XP_002055816.1|DVIR	LOC6536679|XP_002097252.1|DYAK
OG0000678	LOC6628366|XP_002052866.1|DVIR	LOC6526344|XP_002087466.1|DYAK
OG0000679	LOC6636723|XP_015023790.1|DVIR	LOC6525527|XP_002101362.1|DYAK
OG0000680	LOC6631973|XP_032295609.1|DVIR	LOC6525214|XP_039228893.1|DYAK
OG0000680	LOC6631974|XP_002055602.1|DVIR	LOC6525201|XP_002101039.1|DYAK
OG0000681	LOC6634946|XP_002058534.1|DVIR	LOC6537015|XP_002097582.1|DYAK
OG0000681	LOC6634750|XP_002058043.1|DVIR	LOC6524587|XP_002100444.1|DYAK
OG0000683	LOC6635150|XP_002058634.1|DVIR	LOC6538769|XP_002099283.1|DYAK
OG0000684	LOC6632344|XP_002056706.1|DVIR	LOC6536765|XP_002097337.1|DYAK
OG0000684	LOC6630608|XP_002054483.1|DVIR	LOC6537910|XP_002098450.1|DYAK
OG0000685	LOC6636027|XP_002059632.1|DVIR	LOC6526024|XP_002101841.1|DYAK
OG0000685	LOC6635198|XP_002058473.1|DVIR	LOC6535915|XP_002096531.1|DYAK
OG0000686	LOC6625717|XP_002050487.1|DVIR	LOC6528327|XP_002089380.1|DYAK
OG0000686	LOC6635611|XP_002058954.1|DVIR	LOC6525863|XP_002101683.1|DYAK
OG0000687	LOC6624896|XP_002049114.2|DVIR	LOC6530892|XP_002091744.1|DYAK
