Orthogroup	DVIR.longest_only	DGUA.longest_only
OG0001400	LOC6632889|XP_002056189.3|DVIR, LOC6632887|XP_002056187.3|DVIR	LOC117589812|XP_034137931.1|DGUA
OG0001401	LOC6624420|XP_032290431.1|DVIR	LOC117587493|XP_034134156.1|DGUA
OG0001402	LOC6622071|XP_002047691.1|DVIR	LOC117580260|XP_034122587.1|DGUA
OG0001403	LOC6622160|XP_002047555.1|DVIR	LOC117579752|XP_034121664.1|DGUA
OG0001404	LOC6635344|XP_015024696.1|DVIR	LOC117578743|XP_034120311.1|DGUA
OG0001405	LOC6627268|XP_002049910.1|DVIR	LOC117579070|XP_034120670.1|DGUA
OG0001406	LOC6635446|XP_002058986.1|DVIR	LOC117581824|XP_034125159.1|DGUA
OG0001407	LOC6622905|XP_002046705.1|DVIR	LOC117589407|XP_034137227.1|DGUA
OG0001408	LOC6625299|XP_032293032.1|DVIR	LOC117592673|XP_034142524.1|DGUA
OG0001411	LOC6634926|XP_002058437.1|DVIR	LOC117585782|XP_034131362.1|DGUA
OG0001412	LOC6627566|XP_032294443.1|DVIR	LOC117582113|XP_034125577.1|DGUA
OG0001413	LOC6625023|XP_032292294.1|DVIR	LOC117581287|XP_034124212.1|DGUA
OG0001415	LOC6626041|XP_002049139.1|DVIR	LOC117578670|XP_034120188.1|DGUA
OG0001416	LOC6627291|XP_015028670.1|DVIR	LOC117583911|XP_034128480.1|DGUA
OG0001417	LOC6633834|XP_002057045.1|DVIR	LOC117580667|XP_034123170.1|DGUA
OG0001418	LOC6623635|XP_002046783.1|DVIR	LOC117579806|XP_034121777.1|DGUA
OG0001419	LOC6634308|XP_002057559.1|DVIR	LOC117587688|XP_034134471.1|DGUA
OG0001420	LOC6633505|XP_002056829.2|DVIR	LOC117583331|XP_034127482.1|DGUA
OG0001421	LOC6629136|XP_002051578.1|DVIR, LOC6629135|XP_002051577.2|DVIR	LOC117586510|XP_034132529.1|DGUA, LOC117587561|XP_034134270.1|DGUA
OG0001422	LOC6622797|XP_002047049.2|DVIR, LOC6622799|XP_002047050.1|DVIR	LOC117587047|XP_034133372.1|DGUA
OG0001423	LOC6626003|XP_002049446.2|DVIR, LOC26530707|XP_015026256.1|DVIR, LOC6633221|XP_015026088.1|DVIR	LOC117584980|XP_034130076.1|DGUA
OG0001424	LOC6625922|XP_002049461.1|DVIR	LOC117580076|XP_034122211.1|DGUA, LOC117592361|XP_034141948.1|DGUA
OG0001426	LOC6628505|XP_002051840.1|DVIR	LOC117582527|XP_034126218.1|DGUA
OG0001427	LOC6625842|XP_002049639.2|DVIR, LOC116651152|XP_032292944.1|DVIR	LOC117578790|XP_034120402.1|DGUA
OG0001429	LOC6629670|XP_002054764.2|DVIR	LOC117589587|XP_034137542.1|DGUA
OG0001430	LOC6630583|XP_032289886.1|DVIR	LOC117589618|XP_034137592.1|DGUA
OG0001431	LOC6632108|XP_002055631.2|DVIR	LOC117590261|XP_034138639.1|DGUA
OG0001432	LOC6633311|XP_032296591.1|DVIR	LOC117590756|XP_034139585.1|DGUA
OG0001433	LOC6630809|XP_002054277.1|DVIR	LOC117590355|XP_034138782.1|DGUA, LOC117585631|XP_034131106.1|DGUA
OG0001434	LOC6631649|XP_002055368.2|DVIR	LOC117580966|XP_034123645.1|DGUA
OG0001435	LOC6627247|XP_002050398.2|DVIR	LOC117578847|XP_034120524.1|DGUA
OG0001436	LOC6633598|XP_002056810.2|DVIR	LOC117588529|XP_034135779.1|DGUA
OG0001437	LOC6628904|XP_002051548.1|DVIR	LOC117587621|XP_034134370.1|DGUA
OG0001438	LOC6629695|XP_002053976.1|DVIR	LOC117583458|XP_034127649.1|DGUA
OG0001439	LOC6629735|XP_002054139.1|DVIR	LOC117589744|XP_034137816.1|DGUA
OG0001440	LOC6636102|XP_002059644.2|DVIR	LOC117590264|XP_034138641.1|DGUA
OG0001441	LOC6634423|XP_002057935.1|DVIR	LOC117581606|XP_034124858.1|DGUA
OG0001442	LOC6627447|XP_002052469.1|DVIR	LOC117584308|XP_034129024.1|DGUA
OG0001443	LOC6632428|XP_002056100.1|DVIR	LOC117591453|XP_034140613.1|DGUA
OG0001444	LOC6630854|XP_002053936.2|DVIR	LOC117585169|XP_034130401.1|DGUA
OG0001445	LOC6634918|XP_002058678.1|DVIR	LOC117589400|XP_034137214.1|DGUA, LOC117590024|XP_034138209.1|DGUA
OG0001446	LOC6635157|XP_032289357.1|DVIR	LOC117585852|XP_034131490.1|DGUA
OG0001447	LOC6632961|XP_002056351.2|DVIR	LOC117590162|XP_034138441.1|DGUA
OG0001448	LOC6632800|XP_015025888.1|DVIR	LOC117582751|XP_034126585.1|DGUA
OG0001449	LOC6627186|XP_002049928.2|DVIR	LOC117581769|XP_034125068.1|DGUA
OG0001450	LOC6627491|XP_032293600.1|DVIR, LOC6629022|XP_002051368.1|DVIR	LOC117588179|XP_034135187.1|DGUA
OG0001451	LOC6636418|XP_032292154.1|DVIR	LOC117578487|XP_034119911.1|DGUA
OG0001452	LOC6625664|XP_032292281.1|DVIR	LOC117591980|XP_034141309.1|DGUA, LOC117591977|XP_034141303.1|DGUA
OG0001453	LOC6623388|XP_002046152.1|DVIR	LOC117580044|XP_034122172.1|DGUA
OG0001454	LOC6632733|XP_002055808.1|DVIR	LOC117585064|XP_034130217.1|DGUA
OG0001455	LOC6622658|XP_032290460.1|DVIR	LOC117587037|XP_034133357.1|DGUA, LOC117587154|XP_034133550.1|DGUA
OG0001456	LOC6625753|XP_032291770.1|DVIR	LOC117592457|XP_034142128.1|DGUA
OG0001457	LOC6626642|XP_002048778.1|DVIR	LOC117585617|XP_034131074.1|DGUA
OG0001458	LOC6624799|XP_032292295.1|DVIR	LOC117581109|XP_034123907.1|DGUA
OG0001459	LOC6623855|XP_032290329.1|DVIR	LOC117587422|XP_034133982.1|DGUA
OG0001460	LOC6625478|XP_002050334.1|DVIR	LOC117590890|XP_034139817.1|DGUA
OG0001461	LOC6634669|XP_002057985.1|DVIR	LOC117591326|XP_034140427.1|DGUA
OG0001462	LOC6622415|XP_002046978.1|DVIR	LOC117579705|XP_034121587.1|DGUA
OG0001463	LOC6632755|XP_002056477.2|DVIR	LOC117584902|XP_034129932.1|DGUA
OG0001464	LOC6633517|XP_002057235.1|DVIR	LOC117581618|XP_034124871.1|DGUA
OG0001465	LOC6626800|XP_032292567.1|DVIR	LOC117592691|XP_034142546.1|DGUA
OG0001466	LOC6635759|XP_002059225.3|DVIR	LOC117583997|XP_034128616.1|DGUA
OG0001467	LOC6629226|XP_002051252.1|DVIR	LOC117581946|XP_034125319.1|DGUA
OG0001468	LOC6623123|XP_015031289.1|DVIR	LOC117587068|XP_034133402.1|DGUA
OG0001469	LOC6626756|XP_002050707.1|DVIR	LOC117592548|XP_034142311.1|DGUA
OG0001470	LOC6622971|XP_032290604.1|DVIR	LOC117579850|XP_034121839.1|DGUA
OG0001471	LOC6623201|XP_032291106.1|DVIR	LOC117587190|XP_034133609.1|DGUA
OG0001472	LOC6622973|XP_002046502.1|DVIR	LOC117589087|XP_034136616.1|DGUA
OG0001473	LOC6634992|XP_002058494.2|DVIR	LOC117590176|XP_034138462.1|DGUA
OG0001474	LOC6634511|XP_032296365.1|DVIR	LOC117588661|XP_034135995.1|DGUA
OG0001474	LOC6626275|XP_002050041.1|DVIR	LOC117591934|XP_034141234.1|DGUA
OG0001475	LOC6625986|XP_002050064.1|DVIR	LOC117586172|XP_034131977.1|DGUA, LOC117586186|XP_034132003.1|DGUA
OG0001476	LOC6625997|XP_032291595.1|DVIR	LOC117591332|XP_034140443.1|DGUA
OG0001477	LOC6632261|XP_002055896.1|DVIR	LOC117585839|XP_034131471.1|DGUA
OG0001478	LOC6627773|XP_002052835.1|DVIR	LOC117582637|XP_034126408.1|DGUA
OG0001479	LOC6634407|XP_002057928.1|DVIR	LOC117590708|XP_034139497.1|DGUA
OG0001480	LOC6627597|XP_002052828.2|DVIR	LOC117582634|XP_034126403.1|DGUA
OG0001481	LOC6628319|XP_032293983.1|DVIR	LOC117584077|XP_034128714.1|DGUA
OG0001482	LOC6627216|XP_032292693.1|DVIR	LOC117588384|XP_034135503.1|DGUA
OG0001483	LOC6627304|XP_002051285.2|DVIR	LOC117587575|XP_034134293.1|DGUA
OG0001484	LOC6628237|XP_002051807.1|DVIR	LOC117581869|XP_034125223.1|DGUA
OG0001485	LOC6623646|XP_032291095.1|DVIR	LOC117579615|XP_034121441.1|DGUA
OG0001486	LOC6628345|XP_015028510.1|DVIR	LOC117581711|XP_034124979.1|DGUA
OG0001487	LOC26530854|XP_015028867.1|DVIR	LOC117588171|XP_034135173.1|DGUA
OG0001488	LOC6627147|XP_002048716.1|DVIR	LOC117581975|XP_034125356.1|DGUA
OG0001489	LOC6628302|XP_032293705.1|DVIR	LOC117587869|XP_034134727.1|DGUA
OG0001490	LOC6628805|XP_002051228.2|DVIR	LOC117584591|XP_034129459.1|DGUA
OG0001491	LOC6628875|XP_002052341.2|DVIR, LOC6628874|XP_002052340.1|DVIR, LOC6628876|XP_002052342.1|DVIR	LOC117582493|XP_034126156.1|DGUA
OG0001492	LOC26530471|XP_002059192.2|DVIR	LOC117584185|XP_034128844.1|DGUA
OG0001493	LOC6634813|XP_002058139.1|DVIR	LOC117590919|XP_034139841.1|DGUA
OG0001494	LOC6631633|XP_002055136.1|DVIR	LOC117580881|XP_034123523.1|DGUA
OG0001495	LOC6627251|XP_002050402.1|DVIR	LOC117578870|XP_034120555.1|DGUA
OG0001496	LOC6634496|XP_002058234.1|DVIR	LOC117591191|XP_034140219.1|DGUA
OG0001497	LOC6625685|XP_002050318.1|DVIR	LOC117588980|XP_034136463.1|DGUA
OG0001498	LOC6632276|XP_002056414.3|DVIR	LOC117586107|XP_034131859.1|DGUA
OG0001500	LOC6635366|XP_002058890.1|DVIR	LOC117592220|XP_034141738.1|DGUA, LOC117591707|XP_034140917.1|DGUA, LOC117592211|XP_034141714.1|DGUA, LOC117592034|XP_034141386.1|DGUA
OG0001501	LOC116651718|XP_032294565.1|DVIR, LOC6630896|XP_002053125.2|DVIR	LOC117586638|XP_034132759.1|DGUA
OG0001502	LOC6626454|XP_015029404.1|DVIR	LOC117592141|XP_034141587.1|DGUA
OG0001503	LOC6625422|XP_032292789.1|DVIR	LOC117585163|XP_034130397.1|DGUA
OG0001504	LOC6633630|XP_032295937.1|DVIR	LOC117582231|XP_034125733.1|DGUA, LOC117581167|XP_034124001.1|DGUA
OG0001505	LOC6626095|XP_015029787.2|DVIR	LOC117580793|XP_034123384.1|DGUA
OG0001506	LOC6625521|XP_002048997.1|DVIR	LOC117592622|XP_034142449.1|DGUA
OG0001507	LOC6624736|XP_002049739.1|DVIR	LOC117580295|XP_034122670.1|DGUA
OG0001508	LOC6625073|XP_002049086.1|DVIR	LOC117583291|XP_034127424.1|DGUA
OG0001509	LOC6626252|XP_032293162.1|DVIR	LOC117592436|XP_034142084.1|DGUA
OG0001510	LOC6628916|XP_002051384.1|DVIR	LOC117591111|XP_034140105.1|DGUA, LOC117587821|XP_034134670.1|DGUA
OG0001511	LOC6627116|XP_015029652.1|DVIR	LOC117584677|XP_034129601.1|DGUA
OG0001512	LOC6622570|XP_002046662.1|DVIR	LOC117579925|XP_034121960.1|DGUA
OG0001513	LOC6624512|XP_032291000.1|DVIR	LOC117588880|XP_034136297.1|DGUA
OG0001515	LOC6635503|XP_002059043.1|DVIR	LOC117590750|XP_034139550.1|DGUA, LOC117583281|XP_034127405.1|DGUA
OG0001517	LOC6633220|XP_002055985.1|DVIR	LOC117583268|XP_034127386.1|DGUA
OG0001518	LOC6631991|XP_032296168.1|DVIR	LOC117590392|XP_034138874.1|DGUA
OG0001519	LOC6632496|XP_032289569.1|DVIR	LOC117586329|XP_034132212.1|DGUA
OG0001520	LOC6630307|XP_002054192.1|DVIR	LOC117583747|XP_034128156.1|DGUA
OG0001521	LOC6633942|XP_002057612.1|DVIR	LOC117584620|XP_034129528.1|DGUA
OG0001522	LOC26530739|XP_015028845.1|DVIR	LOC117587658|XP_034134440.1|DGUA
OG0001524	LOC6625064|XP_002049211.1|DVIR	LOC117592163|XP_034141626.1|DGUA
OG0001525	LOC6629655|XP_002053594.2|DVIR	LOC117580789|XP_034123376.1|DGUA
OG0001525	LOC6636042|XP_032295758.1|DVIR	LOC117581311|XP_034124246.1|DGUA
OG0001526	LOC6636726|XP_002060121.1|DVIR	LOC117590403|XP_034138892.1|DGUA
OG0001527	LOC6631625|XP_015026695.1|DVIR	LOC117581173|XP_034124007.1|DGUA, LOC117581174|XP_034124008.1|DGUA
OG0001528	LOC6636973|XP_032291157.1|DVIR, LOC6630648|XP_032288745.1|DVIR	LOC117589879|XP_034138040.1|DGUA
OG0001529	LOC6633802|XP_002057322.1|DVIR	LOC117590692|XP_034139483.1|DGUA
OG0001530	LOC6627636|XP_002051110.1|DVIR	LOC117587787|XP_034134623.1|DGUA
OG0001531	LOC6626670|XP_002050929.1|DVIR	LOC117588626|XP_034135941.1|DGUA, LOC117578762|XP_034120357.1|DGUA
OG0001534	LOC6633420|XP_015025564.2|DVIR	LOC117590834|XP_034139704.1|DGUA
OG0001535	LOC6632158|XP_002055767.1|DVIR	LOC117581298|XP_034124229.1|DGUA
OG0001536	LOC6633483|XP_002056992.1|DVIR	LOC117580690|XP_034123206.1|DGUA
OG0001537	LOC6627849|XP_002052844.1|DVIR	LOC117581972|XP_034125349.1|DGUA
OG0001538	LOC6636137|XP_002059531.1|DVIR	LOC117581639|XP_034124899.1|DGUA
OG0001539	LOC6626037|XP_002050804.1|DVIR	LOC117578728|XP_034120278.1|DGUA
OG0001540	LOC6628382|XP_002052634.2|DVIR	LOC117581851|XP_034125199.1|DGUA
OG0001541	LOC6622387|XP_002047931.1|DVIR	LOC117580432|XP_034122878.1|DGUA
OG0001542	LOC6632523|XP_015025960.1|DVIR	LOC117585256|XP_034130558.1|DGUA
OG0001543	LOC6631988|XP_032296213.1|DVIR	LOC117588443|XP_034135617.1|DGUA
OG0001544	LOC6633701|XP_032295821.1|DVIR	LOC117581212|XP_034124077.1|DGUA
OG0001545	LOC6633675|XP_002057280.2|DVIR	LOC117581656|XP_034124926.1|DGUA
OG0001546	LOC6633293|XP_032296587.1|DVIR	LOC117581655|XP_034124924.1|DGUA
OG0001547	LOC6635603|XP_032296130.1|DVIR	LOC117581566|XP_034124789.1|DGUA
OG0001548	LOC6632140|XP_015026672.1|DVIR	LOC117581327|XP_034124327.1|DGUA
OG0001549	LOC6627927|XP_032294527.1|DVIR	LOC117584420|XP_034129195.1|DGUA
OG0001550	LOC6631201|XP_002053043.1|DVIR	LOC117589685|XP_034137732.1|DGUA
OG0001551	LOC6635098|XP_002058360.2|DVIR	LOC117584920|XP_034129957.1|DGUA
OG0001552	LOC6632817|XP_002055904.2|DVIR	LOC117583494|XP_034127725.1|DGUA
OG0001553	LOC6631643|XP_002055362.1|DVIR	LOC117580811|XP_034123417.1|DGUA
OG0001554	LOC26531409|XP_015027896.1|DVIR	LOC117589662|XP_034137689.1|DGUA
OG0001555	LOC6627939|XP_002052664.1|DVIR	LOC117582050|XP_034125484.1|DGUA
OG0001556	LOC6626809|XP_002050926.1|DVIR	LOC117592180|XP_034141670.1|DGUA
OG0001557	LOC6634812|XP_032296285.1|DVIR	LOC117581015|XP_034123728.1|DGUA
OG0001558	LOC6636517|XP_002060007.1|DVIR	LOC117588768|XP_034136139.1|DGUA
OG0001559	LOC6630035|XP_002054026.1|DVIR	LOC117585268|XP_034130578.1|DGUA
OG0001560	LOC6633147|XP_032289549.1|DVIR	LOC117589956|XP_034138145.1|DGUA
OG0001561	LOC6630692|XP_002054399.1|DVIR	LOC117583511|XP_034127745.1|DGUA
OG0001562	LOC6627453|XP_002052475.1|DVIR	LOC117584307|XP_034129023.1|DGUA
OG0001563	LOC6635263|XP_002058739.1|DVIR	LOC117590068|XP_034138289.1|DGUA
OG0001564	LOC6634940|XP_032294819.1|DVIR	LOC117585388|XP_034130728.1|DGUA
OG0001565	LOC6631006|XP_032291625.1|DVIR	LOC117589699|XP_034137751.1|DGUA
OG0001566	LOC6631194|XP_002054839.1|DVIR	LOC117585764|XP_034131330.1|DGUA
OG0001567	LOC6626729|XP_032293014.1|DVIR	LOC117590347|XP_034138769.1|DGUA
OG0001568	LOC6630739|XP_032294785.1|DVIR	LOC117583802|XP_034128274.1|DGUA
OG0001569	LOC6635004|XP_002058517.1|DVIR	LOC117583350|XP_034127510.1|DGUA
OG0001570	LOC6632235|XP_002056084.1|DVIR	LOC117589887|XP_034138049.1|DGUA
OG0001571	LOC6627384|XP_002052404.2|DVIR	LOC117584011|XP_034128632.1|DGUA
OG0001572	LOC6631909|XP_002055590.1|DVIR	LOC117588412|XP_034135571.1|DGUA
OG0001573	LOC6636548|XP_032291461.1|DVIR	LOC117579054|XP_034120644.1|DGUA
OG0001574	LOC6631446|XP_032295885.1|DVIR	LOC117590503|XP_034139056.1|DGUA
OG0001575	LOC6635056|XP_032295162.1|DVIR, LOC6635055|XP_002058622.1|DVIR	LOC117585654|XP_034131131.1|DGUA
OG0001576	LOC6629579|XP_002054871.1|DVIR	LOC117585132|XP_034130351.1|DGUA
OG0001577	LOC6635038|XP_015024840.1|DVIR	LOC117582932|XP_034126924.1|DGUA, LOC117582743|XP_034126574.1|DGUA
OG0001578	LOC6624886|XP_002050976.2|DVIR	LOC117587943|XP_034134835.1|DGUA
OG0001579	LOC6634558|XP_032296467.1|DVIR	LOC117579491|XP_034121281.1|DGUA, LOC117591408|XP_034140551.1|DGUA
OG0001580	LOC6626554|XP_015029140.1|DVIR	LOC117592687|XP_034142542.1|DGUA, LOC117591763|XP_034140965.1|DGUA, LOC117592685|XP_034142537.1|DGUA
OG0001581	LOC6631895|XP_032295271.1|DVIR	LOC117580747|XP_034123324.1|DGUA
OG0001582	LOC6635942|XP_002059294.2|DVIR	LOC117592138|XP_034141578.1|DGUA
OG0001583	LOC6635884|XP_032292196.1|DVIR	LOC117582100|XP_034125558.1|DGUA
OG0001584	LOC6623401|XP_002047781.1|DVIR	LOC117587251|XP_034133715.1|DGUA, LOC117587250|XP_034133714.1|DGUA
OG0001585	LOC6634799|XP_002058134.3|DVIR	LOC117588422|XP_034135590.1|DGUA
OG0001586	LOC6624641|XP_002046648.1|DVIR	LOC117580112|XP_034122282.1|DGUA
OG0001587	LOC6626124|XP_002050031.1|DVIR	LOC117588970|XP_034136452.1|DGUA
OG0001588	LOC6626346|XP_002050347.1|DVIR	LOC117590665|XP_034139421.1|DGUA
OG0001589	LOC6629177|XP_002052372.1|DVIR	LOC117587770|XP_034134597.1|DGUA
OG0001590	LOC6625510|XP_032292927.1|DVIR	LOC117591600|XP_034140807.1|DGUA
OG0001591	LOC6635029|XP_015024843.1|DVIR	LOC117585194|XP_034130435.1|DGUA
OG0001592	LOC6635672|XP_015024410.2|DVIR	LOC117582373|XP_034125924.1|DGUA
OG0001593	LOC6635669|XP_032294680.1|DVIR	LOC117582137|XP_034125610.1|DGUA
OG0001594	LOC6627370|XP_032294134.1|DVIR	LOC117583889|XP_034128434.1|DGUA
OG0001595	LOC6625393|XP_002050138.2|DVIR	LOC117587330|XP_034133857.1|DGUA
OG0001596	LOC26531871|XP_015025417.1|DVIR, LOC6633940|XP_002057610.1|DVIR	LOC117584621|XP_034129533.1|DGUA
OG0001597	LOC6629005|XP_032293487.1|DVIR	LOC117587606|XP_034134348.1|DGUA
OG0001598	LOC6634131|XP_002057519.1|DVIR	LOC117584830|XP_034129849.1|DGUA
OG0001599	LOC6628073|XP_002051438.1|DVIR	LOC117587664|XP_034134446.1|DGUA
OG0001600	LOC6628579|XP_032293419.1|DVIR	LOC117591343|XP_034140459.1|DGUA
OG0001601	LOC6628167|XP_002051463.1|DVIR	LOC117588103|XP_034135065.1|DGUA
OG0001602	LOC6634071|XP_002057873.1|DVIR	LOC117588186|XP_034135197.1|DGUA
OG0001603	LOC6634034|XP_002057771.3|DVIR	LOC117588008|XP_034134923.1|DGUA
OG0001604	LOC6633240|XP_002057410.1|DVIR	LOC117581022|XP_034123739.1|DGUA
OG0001606	LOC6626144|XP_032292508.1|DVIR	LOC117591303|XP_034140399.1|DGUA
OG0001607	LOC6627701|XP_002051985.1|DVIR	LOC117584051|XP_034128682.1|DGUA
OG0001608	LOC6633945|XP_002057832.1|DVIR	LOC117588153|XP_034135141.1|DGUA
OG0001609	LOC6636380|XP_002059909.1|DVIR	LOC117592175|XP_034141665.1|DGUA
OG0001610	LOC6634354|XP_002057818.2|DVIR	LOC117587904|XP_034134773.1|DGUA
OG0001611	LOC6634650|XP_002058301.3|DVIR, LOC6627980|XP_002052692.2|DVIR	LOC117582651|XP_034126441.1|DGUA
OG0001612	LOC6628384|XP_002052636.1|DVIR	LOC117581789|XP_034125110.1|DGUA
OG0001613	LOC6628091|XP_002051151.1|DVIR	LOC117584513|XP_034129344.1|DGUA
OG0001614	LOC6625998|XP_032292709.1|DVIR	LOC117588893|XP_034136336.1|DGUA
OG0001615	LOC6627742|XP_015028037.1|DVIR	LOC117588084|XP_034135043.1|DGUA
OG0001616	LOC6628926|XP_002052349.1|DVIR	LOC117584255|XP_034128950.1|DGUA
OG0001617	LOC6628393|XP_015028130.1|DVIR	LOC117588210|XP_034135239.1|DGUA
OG0001618	LOC6636275|XP_002059688.3|DVIR	LOC117584508|XP_034129334.1|DGUA
OG0001619	LOC6627417|XP_002051090.1|DVIR	LOC117588216|XP_034135249.1|DGUA
OG0001620	LOC6633678|XP_002057283.2|DVIR, LOC6633679|XP_002057284.1|DVIR	LOC117581391|XP_034124428.1|DGUA
OG0001621	LOC6624982|XP_032292122.1|DVIR	LOC117579213|XP_034120875.1|DGUA
OG0001622	LOC6636031|XP_002059636.1|DVIR	LOC117590256|XP_034138627.1|DGUA
OG0001623	LOC6627777|XP_032294236.1|DVIR	LOC117582069|XP_034125516.1|DGUA
OG0001624	LOC6634215|XP_002057808.1|DVIR	LOC117591561|XP_034140757.1|DGUA
OG0001625	LOC6624951|XP_002049175.2|DVIR, LOC6628782|XP_002051065.1|DVIR	LOC117584761|XP_034129754.1|DGUA
OG0001626	LOC6627793|XP_002052681.2|DVIR	LOC117581866|XP_034125220.1|DGUA
OG0001627	LOC6630269|XP_002053698.1|DVIR	LOC117585983|XP_034131691.1|DGUA
OG0001628	LOC6630020|XP_032292713.1|DVIR	LOC117585416|XP_034130780.1|DGUA
OG0001629	LOC6635260|XP_032296678.1|DVIR	LOC117590142|XP_034138406.1|DGUA
OG0001630	LOC6635057|XP_002058624.1|DVIR	LOC117585651|XP_034131129.1|DGUA
OG0001631	LOC6629460|XP_002054707.1|DVIR	LOC117585890|XP_034131536.1|DGUA
OG0001632	LOC6629097|XP_002052442.1|DVIR	LOC117587767|XP_034134594.1|DGUA
OG0001633	LOC6632294|XP_002056736.1|DVIR	LOC117590009|XP_034138188.1|DGUA
OG0001634	LOC6635246|XP_032296667.1|DVIR	LOC117590141|XP_034138405.1|DGUA
OG0001635	LOC6630863|XP_002053465.1|DVIR	LOC117591101|XP_034140094.1|DGUA
OG0001636	LOC6630794|XP_002054652.1|DVIR	LOC117586373|XP_034132292.1|DGUA
OG0001637	LOC6629588|XP_002052995.1|DVIR	LOC117582735|XP_034126556.1|DGUA
OG0001638	LOC6633428|XP_002057221.2|DVIR	LOC117580743|XP_034123319.1|DGUA
OG0001639	LOC6635865|XP_002059339.2|DVIR	LOC117585172|XP_034130408.1|DGUA
OG0001640	LOC6630700|XP_015027746.1|DVIR	LOC117586412|XP_034132338.1|DGUA
OG0001641	LOC6630119|XP_002053390.1|DVIR	LOC117590019|XP_034138199.1|DGUA
OG0001642	LOC6631893|XP_002055494.1|DVIR	LOC117590520|XP_034139125.1|DGUA, LOC117585177|XP_034130411.1|DGUA
OG0001643	LOC6628428|XP_032294349.1|DVIR	LOC117581925|XP_034125291.1|DGUA
OG0001644	LOC6623223|XP_002047631.2|DVIR	LOC117579426|XP_034121197.1|DGUA
OG0001645	LOC6626701|XP_032292740.1|DVIR	LOC117587802|XP_034134649.1|DGUA
OG0001646	LOC6625117|XP_002049497.1|DVIR	LOC117591963|XP_034141291.1|DGUA
OG0001647	LOC6625419|XP_032292754.1|DVIR	LOC117592618|XP_034142394.1|DGUA
OG0001648	LOC6624082|XP_032294396.1|DVIR, LOC116650710|XP_032291056.1|DVIR	LOC117580345|XP_034122742.1|DGUA
OG0001649	LOC6626679|XP_002050874.1|DVIR	LOC117592128|XP_034141564.1|DGUA
OG0001650	LOC6626085|XP_032293018.1|DVIR	LOC117582790|XP_034126682.1|DGUA
OG0001651	LOC6626016|XP_002050240.2|DVIR	LOC117592082|XP_034141485.1|DGUA
OG0001652	LOC6624475|XP_002048399.1|DVIR	LOC117579190|XP_034120849.1|DGUA
OG0001653	LOC6624244|XP_002048656.1|DVIR	LOC117580235|XP_034122548.1|DGUA
OG0001654	LOC6625050|XP_002049171.1|DVIR	LOC117578837|XP_034120504.1|DGUA
OG0001655	LOC6625107|XP_002049281.2|DVIR	LOC117592021|XP_034141367.1|DGUA
OG0001656	LOC6628735|XP_002051072.2|DVIR	LOC117583974|XP_034128572.1|DGUA
OG0001657	LOC6623640|XP_002048241.1|DVIR	LOC117585207|XP_034130476.1|DGUA, LOC117591237|XP_034140302.1|DGUA
OG0001658	LOC6624681|XP_002047644.1|DVIR	LOC117580128|XP_034122313.1|DGUA
OG0001659	LOC6622043|XP_002047961.1|DVIR	LOC117580109|XP_034122276.1|DGUA
OG0001660	LOC6624689|XP_002046642.1|DVIR	LOC117579530|XP_034121337.1|DGUA
OG0001661	LOC6629172|XP_002051911.1|DVIR, LOC6632467|XP_002055803.1|DVIR	LOC117584993|XP_034130113.1|DGUA
OG0001662	LOC6622471|XP_002046420.2|DVIR	LOC117589426|XP_034137252.1|DGUA
OG0001663	LOC6632891|XP_002056191.1|DVIR	LOC117589819|XP_034137942.1|DGUA
OG0001663	LOC6632890|XP_002056190.2|DVIR	LOC117589817|XP_034137940.1|DGUA
OG0001664	LOC6625272|XP_002049363.1|DVIR	LOC117591722|XP_034140931.1|DGUA
OG0001666	LOC6627997|XP_002051786.1|DVIR	LOC117581758|XP_034125051.1|DGUA
OG0001667	LOC6625155|XP_002050616.2|DVIR	LOC117591951|XP_034141257.1|DGUA
OG0001668	LOC6624478|XP_002046534.1|DVIR	LOC117587421|XP_034133981.1|DGUA
OG0001669	LOC6623370|XP_002047775.3|DVIR	LOC117587249|XP_034133713.1|DGUA, LOC117587248|XP_034133711.1|DGUA
OG0001670	LOC6625804|XP_002049188.1|DVIR	LOC117589514|XP_034137397.1|DGUA
OG0001671	LOC116651820|XP_032294783.1|DVIR, LOC6631777|XP_002055185.1|DVIR, LOC6627957|XP_002052533.1|DVIR	LOC117580977|XP_034123663.1|DGUA
OG0001672	LOC6626750|XP_002050253.1|DVIR	LOC117580642|XP_034123132.1|DGUA
OG0001673	LOC26531419|XP_015030328.1|DVIR	LOC117590662|XP_034139407.1|DGUA
OG0001674	LOC6632955|XP_002056572.1|DVIR	LOC117586554|XP_034132608.1|DGUA
OG0001675	LOC6632995|XP_002056496.1|DVIR	LOC117591212|XP_034140248.1|DGUA
OG0001676	LOC6635909|XP_002059434.1|DVIR	LOC117592495|XP_034142231.1|DGUA
OG0001678	LOC6631416|XP_032295640.1|DVIR	LOC117580896|XP_034123547.1|DGUA
OG0001679	LOC6636177|XP_002059563.1|DVIR	LOC117581490|XP_034124628.1|DGUA
OG0001680	LOC6629747|XP_002053889.1|DVIR, LOC6634612|XP_002058097.3|DVIR	LOC117582166|XP_034125656.1|DGUA, LOC117580821|XP_034123432.1|DGUA
OG0001681	LOC6632197|XP_032295509.1|DVIR	LOC117581508|XP_034124675.1|DGUA
