Orthogroup	DVIR.longest_only	DMAU.longest_only
OG0002718	LOC6623902|XP_002046864.2|DVIR	LOC117139981|XP_033158575.1|DMAU
OG0002719	LOC6629673|XP_002053656.1|DVIR	LOC117143156|XP_033163553.1|DMAU
OG0002720	LOC6624282|XP_002046933.3|DVIR	LOC117139244|XP_033157346.1|DMAU
OG0002721	LOC6634257|XP_002057643.1|DVIR	LOC117135196|XP_033151162.1|DMAU
OG0002722	LOC6635983|XP_002059301.1|DVIR	LOC117136734|XP_033153655.1|DMAU
OG0002723	LOC6625042|XP_002048813.1|DVIR	LOC117136315|XP_033153054.1|DMAU
OG0002724	LOC6630336|XP_002053011.1|DVIR	LOC117142280|XP_033162053.1|DMAU
OG0002725	LOC6622854|XP_002047549.1|DVIR	LOC117139399|XP_033157557.1|DMAU
OG0002726	LOC6624184|XP_002047426.1|DVIR	LOC117141763|XP_033161281.1|DMAU
OG0002727	LOC6622691|XP_002047242.1|DVIR	LOC117141406|XP_033160720.1|DMAU
OG0002728	LOC6625156|XP_002050617.2|DVIR	LOC117138306|XP_033156200.1|DMAU
OG0002729	LOC6623602|XP_015031378.1|DVIR	LOC117139966|XP_033158557.1|DMAU
OG0002730	LOC6624832|XP_032292847.1|DVIR	LOC117135624|XP_033151877.1|DMAU
OG0002731	LOC6622810|XP_002046481.1|DVIR	LOC117139257|XP_033157364.1|DMAU
OG0002732	LOC6626917|XP_002050971.1|DVIR	LOC117137225|XP_033154473.1|DMAU
OG0002733	LOC6628364|XP_002052553.1|DVIR	LOC117137353|XP_033154642.1|DMAU
OG0002734	LOC6625793|XP_032292636.1|DVIR	LOC117135818|XP_033152216.1|DMAU
OG0002735	LOC6626998|XP_032292404.1|DVIR	LOC117138312|XP_033156211.1|DMAU
OG0002736	LOC6626356|XP_015029564.1|DVIR	LOC117138314|XP_033156218.1|DMAU
OG0002737	LOC6622704|XP_002047726.1|DVIR	LOC117139559|XP_033157845.1|DMAU
OG0002738	LOC6636917|XP_002060373.1|DVIR	LOC117139908|XP_033158480.1|DMAU
OG0002739	LOC6622761|XP_002048009.1|DVIR	LOC117140583|XP_033159478.1|DMAU
OG0002740	LOC6622780|XP_015030543.1|DVIR	LOC117140581|XP_033159477.1|DMAU
OG0002741	LOC6626820|XP_002050172.2|DVIR	LOC117135443|XP_033151511.1|DMAU
OG0002742	LOC116649723|XP_032291832.1|DVIR, LOC6625018|XP_032288944.1|DVIR	LOC117137163|XP_033154366.1|DMAU
OG0002743	LOC6624454|XP_002046626.1|DVIR	LOC117139789|XP_033158294.1|DMAU
OG0002744	LOC6623930|XP_015031503.1|DVIR	LOC117140513|XP_033159381.1|DMAU
OG0002745	LOC6622122|XP_002046554.1|DVIR	LOC117141827|XP_033161371.1|DMAU
OG0002746	LOC6626536|XP_002050660.2|DVIR	LOC117137733|XP_033155202.1|DMAU
OG0002747	LOC6630543|XP_015026933.1|DVIR	LOC117145558|XP_033167152.1|DMAU
OG0002748	LOC6625319|XP_002050414.1|DVIR	LOC117137357|XP_033154648.1|DMAU
OG0002749	LOC6625424|XP_032292005.1|DVIR	LOC117135722|XP_033152051.1|DMAU
OG0002750	LOC6626681|XP_032292395.1|DVIR	LOC117138167|XP_033155939.1|DMAU
OG0002751	LOC6626824|XP_015029215.1|DVIR	LOC117137367|XP_033154660.1|DMAU
OG0002752	LOC6625709|XP_002050330.1|DVIR	LOC117138070|XP_033155785.1|DMAU
OG0002753	LOC6636371|XP_032292061.1|DVIR	LOC117136817|XP_033153777.1|DMAU
OG0002754	LOC6623627|XP_032290833.1|DVIR	LOC117141778|XP_033161301.1|DMAU
OG0002755	LOC6626983|XP_032291767.1|DVIR	LOC117136803|XP_033153758.1|DMAU
OG0002756	LOC6622643|XP_032291086.1|DVIR	LOC117141754|XP_033161267.1|DMAU
OG0002757	LOC6623304|XP_015031281.1|DVIR	LOC117141019|XP_033160173.1|DMAU
OG0002758	LOC6624814|XP_032291552.1|DVIR	LOC117137192|XP_033154409.1|DMAU
OG0002759	LOC6635807|XP_015024248.1|DVIR	LOC117135771|XP_033152129.1|DMAU
OG0002760	LOC6625268|XP_002050631.1|DVIR	LOC117137811|XP_033155381.1|DMAU
OG0002761	LOC6626989|XP_015029270.1|DVIR	LOC117137493|XP_033154863.1|DMAU
OG0002762	LOC6625078|XP_015029019.1|DVIR	LOC117136956|XP_033153999.1|DMAU
OG0002763	LOC6623647|XP_002046793.1|DVIR	LOC117141139|XP_033160361.1|DMAU
OG0002764	LOC6623468|XP_002046817.1|DVIR	LOC117141564|XP_033160962.1|DMAU
OG0002765	LOC6626023|XP_032291572.1|DVIR	LOC117135861|XP_033152278.1|DMAU
OG0002766	LOC6626024|XP_002050439.1|DVIR	LOC117137542|XP_033154930.1|DMAU
OG0002767	LOC6625731|XP_002051052.2|DVIR	LOC117135850|XP_033152258.1|DMAU
OG0002768	LOC6625305|XP_002049969.2|DVIR	LOC117137663|XP_033155113.1|DMAU
OG0002769	LOC6635940|XP_002059292.1|DVIR	LOC117136159|XP_033152773.1|DMAU
OG0002770	LOC6628480|XP_002052561.1|DVIR	LOC117150842|XP_033173805.1|DMAU
OG0002771	LOC6623740|XP_032291359.1|DVIR	LOC117140410|XP_033159175.1|DMAU
OG0002772	LOC6624125|XP_002047112.1|DVIR	LOC117139594|XP_033157900.1|DMAU
OG0002773	LOC6625837|XP_002050496.1|DVIR	LOC117136318|XP_033153059.1|DMAU
OG0002774	LOC6627037|XP_015030107.2|DVIR	LOC117136542|XP_033153385.1|DMAU
OG0002775	LOC6622812|XP_032290641.1|DVIR	LOC117139427|XP_033157612.1|DMAU
OG0002776	LOC6622701|XP_002047725.1|DVIR	LOC117141891|XP_033161478.1|DMAU
OG0002777	LOC6623958|XP_002047022.1|DVIR	LOC117139440|XP_033157631.1|DMAU
OG0002778	LOC6622143|XP_032290387.1|DVIR	LOC117139188|XP_033157247.1|DMAU
OG0002779	LOC6624079|XP_015030843.1|DVIR	LOC117141668|XP_033161153.1|DMAU
OG0002780	LOC6630701|XP_002054641.1|DVIR	LOC117143212|XP_033163651.1|DMAU
OG0002781	LOC6626092|XP_002049401.1|DVIR	LOC117137155|XP_033154356.1|DMAU
OG0002782	LOC6622702|XP_032290315.1|DVIR	LOC117142053|XP_033161819.1|DMAU
OG0002783	LOC6623896|XP_002046832.2|DVIR	LOC117139994|XP_033158595.1|DMAU
OG0002784	LOC6626038|XP_002050805.1|DVIR	LOC117135751|XP_033152098.1|DMAU
OG0002785	LOC6624395|XP_002047462.2|DVIR	LOC117139301|XP_033157432.1|DMAU
OG0002786	LOC6622116|XP_002046509.1|DVIR	LOC117140323|XP_033159062.1|DMAU
OG0002787	LOC6624048|XP_002046857.1|DVIR	LOC117141315|XP_033160592.1|DMAU
OG0002788	LOC6624013|XP_002046856.2|DVIR	LOC117141317|XP_033160602.1|DMAU
OG0002789	LOC6623950|XP_002048288.1|DVIR	LOC117139882|XP_033158441.1|DMAU
OG0002790	LOC6623377|XP_032291122.1|DVIR	LOC117139871|XP_033158419.1|DMAU
OG0002791	LOC6624435|XP_002047585.1|DVIR	LOC117139942|XP_033158519.1|DMAU
OG0002792	LOC6626191|XP_032292619.1|DVIR	LOC117136032|XP_033152540.1|DMAU
OG0002793	LOC6622490|XP_002046992.1|DVIR	LOC117141577|XP_033160980.1|DMAU
OG0002794	LOC6623944|XP_002047402.2|DVIR	LOC117141933|XP_033161562.1|DMAU
OG0002795	LOC6623384|XP_002047312.1|DVIR	LOC117140452|XP_033159272.1|DMAU
OG0002796	LOC6624661|XP_002047197.1|DVIR	LOC117140834|XP_033159834.1|DMAU
OG0002797	LOC6623500|XP_002047803.1|DVIR	LOC117139873|XP_033158421.1|DMAU
OG0002798	LOC6628664|XP_002051820.1|DVIR	LOC117148332|XP_033171560.1|DMAU
OG0002799	LOC6623472|XP_002047782.2|DVIR	LOC117140522|XP_033159392.1|DMAU
OG0002800	LOC6622922|XP_032291382.1|DVIR	LOC117141490|XP_033160860.1|DMAU
OG0002801	LOC6625045|XP_015029596.1|DVIR	LOC117135560|XP_033151755.1|DMAU
OG0002802	LOC6627090|XP_032291676.1|DVIR	LOC117135534|XP_033151696.1|DMAU
OG0002803	LOC6627935|XP_002052660.1|DVIR	LOC117141126|XP_033160345.1|DMAU
OG0002804	LOC6626413|XP_002050911.2|DVIR	LOC117136003|XP_033152509.1|DMAU
OG0002805	LOC6626872|XP_002049616.2|DVIR	LOC117136853|XP_033153843.1|DMAU
OG0002806	LOC6624423|XP_002047586.1|DVIR	LOC117139072|XP_033157073.1|DMAU
OG0002807	LOC6626233|XP_002048857.1|DVIR	LOC117135724|XP_033152058.1|DMAU
OG0002808	LOC6625334|XP_002050416.1|DVIR	LOC117135945|XP_033152422.1|DMAU
OG0002809	LOC6623951|XP_002046914.1|DVIR	LOC117140681|XP_033159628.1|DMAU
OG0002810	LOC6623206|XP_032291453.1|DVIR	LOC117141611|XP_033161019.1|DMAU
OG0002811	LOC6624329|XP_002048507.1|DVIR	LOC117139895|XP_033158465.1|DMAU
OG0002812	LOC6626302|XP_002048781.2|DVIR	LOC117135760|XP_033152109.1|DMAU
OG0002813	LOC6627127|XP_032292683.1|DVIR	LOC117136883|XP_033153880.1|DMAU
OG0002814	LOC6624754|XP_032291963.1|DVIR	LOC117135486|XP_033151597.1|DMAU
OG0002815	LOC6636385|XP_002059801.1|DVIR	LOC117138675|XP_033156817.1|DMAU
OG0002816	LOC6625205|XP_002050301.1|DVIR	LOC117137261|XP_033154514.1|DMAU
OG0002817	LOC6625563|XP_002050042.1|DVIR	LOC117137958|XP_033155612.1|DMAU
OG0002818	LOC6626359|XP_002050862.1|DVIR	LOC117138449|XP_033156454.1|DMAU
OG0002819	LOC6622385|XP_032290347.1|DVIR	LOC117139613|XP_033157948.1|DMAU
OG0002820	LOC6624431|XP_002046402.2|DVIR, LOC116650136|XP_032289344.1|DVIR	LOC117139525|XP_033157778.1|DMAU
OG0002821	LOC6622859|XP_015031462.1|DVIR	LOC117139385|XP_033157538.1|DMAU
OG0002822	LOC6626758|XP_002050709.1|DVIR	LOC117136590|XP_033153454.1|DMAU
OG0002823	LOC6635921|XP_002059361.2|DVIR	LOC117136039|XP_033152565.1|DMAU
OG0002824	LOC6635988|XP_002059306.1|DVIR	LOC117136460|XP_033153278.1|DMAU
OG0002825	LOC6622435|XP_002047949.1|DVIR	LOC117142062|XP_033161831.1|DMAU
OG0002826	LOC6625597|XP_002048835.1|DVIR	LOC117138424|XP_033156420.1|DMAU
OG0002827	LOC6636253|XP_002059722.1|DVIR	LOC117146290|XP_033168193.1|DMAU
OG0002828	LOC6625640|XP_032292353.1|DVIR	LOC117138335|XP_033156263.1|DMAU
OG0002829	LOC6635946|XP_002059298.1|DVIR	LOC117136757|XP_033153684.1|DMAU
OG0002830	LOC6626606|XP_032291979.1|DVIR	LOC117137436|XP_033154760.1|DMAU
OG0002831	LOC6627605|XP_015028026.1|DVIR	LOC117138521|XP_033156551.1|DMAU
OG0002832	LOC6633948|XP_032293760.1|DVIR	LOC117137678|XP_033155136.1|DMAU
OG0002833	LOC6626646|XP_015030073.1|DVIR	LOC117137041|XP_033154138.1|DMAU
OG0002834	LOC6626932|XP_015029713.1|DVIR	LOC117136583|XP_033153447.1|DMAU
OG0002835	LOC6636499|XP_002059805.1|DVIR	LOC117136415|XP_033153214.1|DMAU
OG0002836	LOC6636341|XP_032292013.1|DVIR	LOC117135659|XP_033151934.1|DMAU
OG0002837	LOC6625350|XP_032292536.1|DVIR	LOC117138467|XP_033156485.1|DMAU
OG0002838	LOC6626014|XP_002050238.1|DVIR	LOC117136007|XP_033152514.1|DMAU
OG0002839	LOC6625318|XP_002050413.1|DVIR	LOC117137360|XP_033154652.1|DMAU
OG0002840	LOC6633988|XP_002057852.1|DVIR	LOC117146097|XP_033167969.1|DMAU
OG0002841	LOC6628262|XP_002052542.1|DVIR	LOC117135294|XP_033151359.1|DMAU
OG0002842	LOC6634063|XP_002057865.1|DVIR	LOC117146328|XP_033168304.1|DMAU
OG0002843	LOC6626981|XP_002048798.1|DVIR	LOC117138481|XP_033156501.1|DMAU
OG0002844	LOC116649856|XP_032288960.1|DVIR, LOC6622536|XP_002048434.2|DVIR	LOC117141862|XP_033161433.1|DMAU
OG0002845	LOC6628793|XP_002051936.2|DVIR	LOC117135213|XP_033151193.1|DMAU
OG0002846	LOC6635882|XP_015024236.1|DVIR	LOC117138266|XP_033156120.1|DMAU
OG0002847	LOC6628792|XP_002051935.1|DVIR	LOC117135210|XP_033151189.1|DMAU
OG0002848	LOC6628645|XP_002052803.1|DVIR	LOC117141061|XP_033160244.1|DMAU
OG0002849	LOC6628248|XP_002051459.1|DVIR	LOC117135152|XP_033151103.1|DMAU
OG0002850	LOC6634315|XP_002057455.1|DVIR	LOC117139886|XP_033158452.1|DMAU
OG0002851	LOC6627825|XP_002051138.3|DVIR	LOC117145993|XP_033167838.1|DMAU
OG0002852	LOC6625392|XP_002050137.1|DVIR	LOC117137471|XP_033154810.1|DMAU
OG0002853	LOC6634165|XP_002057532.1|DVIR	LOC117148675|XP_033172108.1|DMAU
OG0002854	LOC6628786|XP_002051929.1|DVIR	LOC117150270|XP_033172971.1|DMAU
OG0002855	LOC6627543|XP_015028459.1|DVIR	LOC117140836|XP_033159840.1|DMAU
OG0002856	LOC6628076|XP_015028184.1|DVIR	LOC117144513|XP_033165626.1|DMAU
OG0002857	LOC6628784|XP_002051067.2|DVIR	LOC117135339|XP_033151434.1|DMAU
OG0002858	LOC6628099|XP_032294564.1|DVIR	LOC117135246|XP_033151281.1|DMAU
OG0002859	LOC6629119|XP_002052111.1|DVIR	LOC117136011|XP_033152521.1|DMAU
OG0002860	LOC6629024|XP_002051371.1|DVIR	LOC117137368|XP_033154703.1|DMAU
OG0002861	LOC6628768|XP_015028498.1|DVIR	LOC117144474|XP_033165542.1|DMAU
OG0002862	LOC6629067|XP_032293560.1|DVIR	LOC117145338|XP_033166844.1|DMAU
OG0002863	LOC6628683|XP_002051875.1|DVIR	LOC117150338|XP_033173077.1|DMAU
OG0002864	LOC6628682|XP_015028277.1|DVIR	LOC117150343|XP_033173081.1|DMAU
OG0002865	LOC6625557|XP_002048893.1|DVIR	LOC117137610|XP_033155027.1|DMAU
OG0002866	LOC6624386|XP_002046921.1|DVIR	LOC117140590|XP_033159488.1|DMAU
OG0002867	LOC6634278|XP_002057695.3|DVIR	LOC117145385|XP_033166913.1|DMAU
OG0002868	LOC116652164|XP_032296023.1|DVIR, LOC6628754|XP_032294403.1|DVIR	LOC117150276|XP_033172983.1|DMAU
OG0002869	LOC6628753|XP_002052322.1|DVIR, LOC116652168|XP_032296042.1|DVIR	LOC117150314|XP_033173040.1|DMAU
OG0002871	LOC6629154|XP_002052448.1|DVIR	LOC117148603|XP_033171978.1|DMAU
OG0002872	LOC6628799|XP_032293671.1|DVIR	LOC117136274|XP_033152999.1|DMAU
OG0002873	LOC6628323|XP_002051196.1|DVIR	LOC117140224|XP_033158916.1|DMAU
OG0002874	LOC6628177|XP_002051447.1|DVIR	LOC117147675|XP_033170547.1|DMAU
OG0002875	LOC6628731|XP_002051068.1|DVIR	LOC117150581|XP_033173426.1|DMAU
OG0002876	LOC6635466|XP_002058974.1|DVIR	LOC117146895|XP_033169391.1|DMAU
OG0002877	LOC6627588|XP_032294352.1|DVIR	LOC117150717|XP_033173622.1|DMAU
OG0002878	LOC6629033|XP_015028545.1|DVIR	LOC117144506|XP_033165611.1|DMAU
OG0002879	LOC6624098|XP_002046309.1|DVIR	LOC117139032|XP_033157024.1|DMAU
OG0002880	LOC6635563|XP_002059037.1|DVIR	LOC117146469|XP_033168596.1|DMAU
OG0002881	LOC6627850|XP_002052845.1|DVIR	LOC117150323|XP_033173052.1|DMAU
OG0002882	LOC6626042|XP_002049140.1|DVIR	LOC117137675|XP_033155125.1|DMAU
OG0002883	LOC6628762|XP_002051902.1|DVIR	LOC117135178|XP_033151134.1|DMAU
OG0002884	LOC6628989|XP_002052120.1|DVIR	LOC117138166|XP_033155942.1|DMAU
OG0002885	LOC6623177|XP_002047751.1|DVIR	LOC117140905|XP_033159966.1|DMAU
OG0002886	LOC6628355|XP_002052221.1|DVIR	LOC117136096|XP_033152673.1|DMAU
OG0002887	LOC6628354|XP_002052220.2|DVIR	LOC117136101|XP_033152688.1|DMAU
OG0002888	LOC6634052|XP_032293823.1|DVIR	LOC117150524|XP_033173336.1|DMAU
OG0002889	LOC6624405|XP_002048309.1|DVIR	LOC117140807|XP_033159799.1|DMAU
OG0002890	LOC6628322|XP_002051195.1|DVIR	LOC117140219|XP_033158905.1|DMAU
OG0002891	LOC6636616|XP_032289203.1|DVIR, LOC6634232|XP_032293772.1|DVIR	LOC117143269|XP_033163742.1|DMAU
OG0002892	LOC6627891|XP_032294449.1|DVIR	LOC117150874|XP_033173888.1|DMAU
OG0002893	LOC6627844|XP_002051734.2|DVIR	LOC117138498|XP_033156522.1|DMAU
OG0002894	LOC6624042|XP_032290355.1|DVIR	LOC117141870|XP_033161446.1|DMAU
OG0002895	LOC6625266|XP_032292271.1|DVIR	LOC117137812|XP_033155382.1|DMAU
OG0002896	LOC6634222|XP_002057671.1|DVIR	LOC117150954|XP_033174020.1|DMAU
OG0002897	LOC6628226|XP_032293818.1|DVIR	LOC117138956|XP_033156890.1|DMAU
OG0002898	LOC6635615|XP_015024475.1|DVIR	LOC117150393|XP_033173147.1|DMAU
OG0002899	LOC6635622|XP_002059114.1|DVIR	LOC117135238|XP_033151267.1|DMAU
OG0002900	LOC6635623|XP_032294689.1|DVIR	LOC117135236|XP_033151249.1|DMAU
OG0002901	LOC6628879|XP_002051659.1|DVIR	LOC117151023|XP_033174123.1|DMAU
OG0002902	LOC6628878|XP_002051658.1|DVIR	LOC117151024|XP_033174124.1|DMAU
OG0002903	LOC6627736|XP_002051120.1|DVIR	LOC117135282|XP_033151341.1|DMAU
OG0002904	LOC6622964|XP_002048150.2|DVIR	LOC117141733|XP_033161241.1|DMAU
OG0002905	LOC6634340|XP_002057468.1|DVIR	LOC117139767|XP_033158259.1|DMAU
OG0002906	LOC6634057|XP_032293581.1|DVIR	LOC117137012|XP_033154097.1|DMAU
OG0002907	LOC6634059|XP_015025147.1|DVIR	LOC117136986|XP_033154055.1|DMAU
OG0002908	LOC6626176|XP_032292280.1|DVIR	LOC117136480|XP_033153307.1|DMAU
OG0002909	LOC6626991|XP_002050178.2|DVIR	LOC117136445|XP_033153254.1|DMAU
OG0002910	LOC6629161|XP_002052364.1|DVIR	LOC117143111|XP_033163489.1|DMAU
OG0002911	LOC6626604|XP_015029119.1|DVIR	LOC117137189|XP_033154403.1|DMAU
OG0002912	LOC6633237|XP_002057407.1|DVIR	LOC117147474|XP_033170258.1|DMAU
OG0002913	LOC6624878|XP_002050882.1|DVIR	LOC117137253|XP_033154507.1|DMAU
OG0002914	LOC6627324|XP_002051700.1|DVIR	LOC117150980|XP_033174066.1|DMAU
OG0002915	LOC6628535|XP_032294466.1|DVIR	LOC117135695|XP_033151992.1|DMAU
OG0002916	LOC6635707|XP_032294395.1|DVIR	LOC117150727|XP_033173640.1|DMAU
OG0002917	LOC6636323|XP_002059883.1|DVIR	LOC117136093|XP_033152663.1|DMAU
OG0002918	LOC6624904|XP_002050217.1|DVIR	LOC117138517|XP_033156542.1|DMAU
OG0002919	LOC6636436|XP_002059825.1|DVIR, LOC116650871|XP_032291657.1|DVIR	LOC117136800|XP_033153754.1|DMAU
OG0002920	LOC6627732|XP_002051749.1|DVIR	LOC117150509|XP_033173306.1|DMAU
OG0002921	LOC6627615|XP_002051982.1|DVIR	LOC117138038|XP_033155780.1|DMAU
OG0002922	LOC6628898|XP_002052195.2|DVIR	LOC117143092|XP_033163464.1|DMAU
OG0002923	LOC6628897|XP_032294484.1|DVIR	LOC117143055|XP_033163398.1|DMAU
OG0002924	LOC6628899|XP_002052196.1|DVIR	LOC117143079|XP_033163443.1|DMAU
OG0002925	LOC6626234|XP_002048858.2|DVIR	LOC117135725|XP_033152059.1|DMAU
OG0002926	LOC6628676|XP_002051850.1|DVIR	LOC117150755|XP_033173682.1|DMAU
OG0002927	LOC6628672|XP_002051846.1|DVIR	LOC117151027|XP_033174134.1|DMAU
OG0002928	LOC6627864|XP_002052261.3|DVIR	LOC117149956|XP_033172746.1|DMAU, LOC117149962|XP_033172751.1|DMAU, LOC117141501|XP_033160882.1|DMAU, LOC117149960|XP_033172749.1|DMAU
OG0002929	LOC6627592|XP_032293969.1|DVIR	LOC117149334|XP_033172658.1|DMAU
OG0002930	LOC6627796|XP_002052684.1|DVIR	LOC117150226|XP_033172913.1|DMAU
OG0002931	LOC6627464|XP_032294009.1|DVIR	LOC117140792|XP_033159797.1|DMAU
OG0002932	LOC6627230|XP_032292547.1|DVIR	LOC117136212|XP_033152867.1|DMAU
OG0002933	LOC6626721|XP_002048697.1|DVIR	LOC117136519|XP_033153353.1|DMAU
OG0002934	LOC6626000|XP_015029578.1|DVIR	LOC117137761|XP_033155267.1|DMAU
OG0002935	LOC6627397|XP_002052149.2|DVIR	LOC117138614|XP_033156717.1|DMAU
OG0002936	LOC6625351|XP_002051004.1|DVIR	LOC117138475|XP_033156497.1|DMAU
OG0002937	LOC6626805|XP_015030057.1|DVIR	LOC117136502|XP_033153337.1|DMAU
OG0002938	LOC6628268|XP_002052707.3|DVIR	LOC117150626|XP_033173487.1|DMAU
OG0002939	LOC116650562|XP_032290449.1|DVIR, LOC6636485|XP_002059847.1|DVIR	LOC117136550|XP_033153394.1|DMAU
OG0002940	LOC6631291|XP_002053363.1|DVIR	LOC117144963|XP_033166313.1|DMAU
OG0002941	LOC6627485|XP_002051290.1|DVIR	LOC117135446|XP_033151514.1|DMAU
OG0002942	LOC6628316|XP_032293984.1|DVIR	LOC117150570|XP_033173413.1|DMAU
OG0002943	LOC6633995|XP_002057662.1|DVIR	LOC117143517|XP_033164134.1|DMAU
OG0002944	LOC6633994|XP_015025220.1|DVIR	LOC117150410|XP_033173166.1|DMAU
OG0002945	LOC6628133|XP_015028406.1|DVIR	LOC117151065|XP_033174189.1|DMAU
OG0002946	LOC6626459|XP_002049148.2|DVIR	LOC117138290|XP_033156161.1|DMAU
OG0002947	LOC6628495|XP_032293787.1|DVIR	LOC117147406|XP_033170175.1|DMAU
OG0002948	LOC6622939|XP_002048151.2|DVIR	LOC117139386|XP_033157539.1|DMAU
OG0002949	LOC6624499|XP_002048123.2|DVIR	LOC117141978|XP_033161677.1|DMAU
OG0002950	LOC6627348|XP_032293905.1|DVIR	LOC117142275|XP_033162048.1|DMAU
OG0002951	LOC6636643|XP_002060110.1|DVIR	LOC117150852|XP_033173872.1|DMAU
OG0002952	LOC6628114|XP_002052310.1|DVIR	LOC117139302|XP_033157435.1|DMAU
OG0002953	LOC6634170|XP_032288985.1|DVIR	LOC117148301|XP_033171515.1|DMAU
OG0002954	LOC6627486|XP_032293532.1|DVIR	LOC117135445|XP_033151512.1|DMAU
OG0002955	LOC6625100|XP_032291714.1|DVIR	LOC117137890|XP_033155513.1|DMAU
OG0002956	LOC6635914|XP_032292350.1|DVIR	LOC117137561|XP_033154955.1|DMAU
OG0002957	LOC6627038|XP_002050717.1|DVIR	LOC117136541|XP_033153383.1|DMAU
OG0002958	LOC6628317|XP_002052741.1|DVIR	LOC117150572|XP_033173415.1|DMAU
OG0002959	LOC6628931|XP_032294205.1|DVIR	LOC117150433|XP_033173202.1|DMAU
OG0002960	LOC6636922|XP_002060375.1|DVIR	LOC117141549|XP_033160945.1|DMAU
OG0002961	LOC6626927|XP_032292580.1|DVIR	LOC117138165|XP_033155938.1|DMAU
OG0002962	LOC6634217|XP_002057666.1|DVIR	LOC117147450|XP_033170228.1|DMAU
OG0002963	LOC6634137|XP_002057423.1|DVIR	LOC117135897|XP_033152339.1|DMAU
OG0002964	LOC6636338|XP_015023954.1|DVIR	LOC117135951|XP_033152428.1|DMAU
OG0002965	LOC6636637|XP_002060104.1|DVIR	LOC117150647|XP_033173520.1|DMAU
OG0002966	LOC6628616|XP_002051336.1|DVIR	LOC117150896|XP_033173928.1|DMAU
OG0002967	LOC6622541|XP_032290407.1|DVIR	LOC117139930|XP_033158506.1|DMAU
OG0002968	LOC6622392|XP_002047099.3|DVIR	LOC117139931|XP_033158507.1|DMAU
OG0002969	LOC6636326|XP_002059925.1|DVIR	LOC117150194|XP_033172871.1|DMAU
OG0002970	LOC6628632|XP_002052574.1|DVIR	LOC117135823|XP_033152227.1|DMAU
OG0002971	LOC6634380|XP_015025239.1|DVIR	LOC117150872|XP_033173887.1|DMAU
OG0002972	LOC6632928|XP_002056563.2|DVIR	LOC117142659|XP_033162676.1|DMAU
OG0002973	LOC6625060|XP_002050531.1|DVIR	LOC117137450|XP_033154780.1|DMAU
OG0002974	LOC6624331|XP_002047105.1|DVIR	LOC117139926|XP_033158501.1|DMAU
OG0002975	LOC6636954|XP_002060402.2|DVIR	LOC117150584|XP_033173430.1|DMAU
OG0002976	LOC6636098|XP_002059587.1|DVIR	LOC117146970|XP_033169529.1|DMAU
OG0002977	LOC6627211|XP_032291844.1|DVIR, LOC116650974|XP_032292239.1|DVIR	LOC117137026|XP_033154119.1|DMAU
OG0002978	LOC6625979|XP_002049994.1|DVIR	LOC117136240|XP_033152916.1|DMAU
OG0002979	LOC6635799|XP_032291906.1|DVIR	LOC117135660|XP_033151943.1|DMAU
OG0002980	LOC6628717|XP_002051890.1|DVIR	LOC117142083|XP_033161859.1|DMAU
OG0002981	LOC6634010|XP_032293585.1|DVIR	LOC117146105|XP_033167981.1|DMAU
OG0002982	LOC6634085|XP_032289044.1|DVIR	LOC117150254|XP_033172945.1|DMAU
OG0002983	LOC6622672|XP_032291046.1|DVIR	LOC117139222|XP_033157312.1|DMAU
OG0002984	LOC6622717|XP_032290519.1|DVIR	LOC117140729|XP_033159691.1|DMAU
OG0002985	LOC6636223|XP_032290144.1|DVIR	LOC117146315|XP_033168258.1|DMAU
OG0002986	LOC6636629|XP_002060096.1|DVIR	LOC117141958|XP_033161616.1|DMAU
OG0002987	LOC6628604|XP_002052165.1|DVIR	LOC117146841|XP_033169291.1|DMAU
OG0002988	LOC6628308|XP_032294065.1|DVIR	LOC117150402|XP_033173157.1|DMAU
OG0002989	LOC6624414|XP_002048544.1|DVIR	LOC117141792|XP_033161323.1|DMAU
OG0002990	LOC6628205|XP_002052214.1|DVIR	LOC117141576|XP_033160983.1|DMAU
OG0002991	LOC6625207|XP_032292035.1|DVIR	LOC117136844|XP_033153819.1|DMAU
OG0002992	LOC6627694|XP_032294246.1|DVIR	LOC117136202|XP_033152846.1|DMAU
OG0002993	LOC6623202|XP_002046096.1|DVIR	LOC117140817|XP_033159813.1|DMAU
OG0002994	LOC6629168|XP_032293950.1|DVIR	LOC117150421|XP_033173184.1|DMAU
OG0002995	LOC6628761|XP_002051901.1|DVIR	LOC117135174|XP_033151131.1|DMAU
OG0002996	LOC6630281|XP_002054892.1|DVIR	LOC117144107|XP_033165016.1|DMAU
OG0002997	LOC6634397|XP_002058150.1|DVIR	LOC117148661|XP_033172065.1|DMAU
OG0002998	LOC6633530|XP_002057358.1|DVIR	LOC117146376|XP_033168428.1|DMAU, LOC117146373|XP_033168423.1|DMAU
OG0002999	LOC6622572|XP_002047702.2|DVIR	LOC117141707|XP_033161212.1|DMAU
OG0003000	LOC6629720|XP_002053677.1|DVIR	LOC117144572|XP_033165716.1|DMAU
OG0003001	LOC6625693|XP_002048843.1|DVIR	LOC117136947|XP_033153986.1|DMAU
OG0003002	LOC6637007|XP_002060434.1|DVIR, LOC6624175|XP_002047872.1|DVIR	LOC117139647|XP_033158000.1|DMAU
