Orthogroup	DVIR.longest_only	SLEB.longest_only
OG0002774	LOC6627037|XP_015030107.2|DVIR	LOC115633984|XP_030387365.1|SLEB
OG0002775	LOC6622812|XP_032290641.1|DVIR	LOC115632788|XP_030385900.1|SLEB
OG0002776	LOC6622701|XP_002047725.1|DVIR	LOC115622607|XP_030372465.1|SLEB
OG0002777	LOC6623958|XP_002047022.1|DVIR	LOC115632562|XP_030385639.1|SLEB
OG0002778	LOC6622143|XP_032290387.1|DVIR	LOC115632432|XP_030385435.1|SLEB
OG0002779	LOC6624079|XP_015030843.1|DVIR	LOC115622448|XP_030372249.1|SLEB
OG0002780	LOC6630701|XP_002054641.1|DVIR	LOC115625338|XP_030376223.1|SLEB
OG0002781	LOC6626092|XP_002049401.1|DVIR	LOC115624822|XP_030375530.1|SLEB
OG0002782	LOC6622702|XP_032290315.1|DVIR	LOC115623440|XP_030373651.1|SLEB
OG0002783	LOC6623896|XP_002046832.2|DVIR	LOC115633042|XP_030386246.1|SLEB
OG0002784	LOC6626038|XP_002050805.1|DVIR	LOC115634435|XP_030388002.1|SLEB
OG0002785	LOC6624395|XP_002047462.2|DVIR	LOC115621060|XP_030370463.1|SLEB
OG0002786	LOC6622116|XP_002046509.1|DVIR	LOC115632489|XP_030385526.1|SLEB
OG0002787	LOC6624048|XP_002046857.1|DVIR	LOC115622602|XP_030372461.1|SLEB
OG0002788	LOC6624013|XP_002046856.2|DVIR	LOC115622603|XP_030372462.1|SLEB
OG0002789	LOC6623950|XP_002048288.1|DVIR	LOC115622690|XP_030372575.1|SLEB
OG0002790	LOC6623377|XP_032291122.1|DVIR	LOC115622126|XP_030371838.1|SLEB
OG0002791	LOC6624435|XP_002047585.1|DVIR	LOC115625546|XP_030376489.1|SLEB
OG0002792	LOC6626191|XP_032292619.1|DVIR	LOC115634804|XP_030388574.1|SLEB
OG0002793	LOC6622490|XP_002046992.1|DVIR	LOC115633019|XP_030386203.1|SLEB
OG0002794	LOC6623944|XP_002047402.2|DVIR	LOC115624971|XP_030375681.1|SLEB
OG0002795	LOC6623384|XP_002047312.1|DVIR	LOC115632250|XP_030385173.1|SLEB
OG0002796	LOC6624661|XP_002047197.1|DVIR	LOC115622686|XP_030372571.1|SLEB
OG0002797	LOC6623500|XP_002047803.1|DVIR	LOC115622128|XP_030371841.1|SLEB
OG0002798	LOC6628664|XP_002051820.1|DVIR	LOC115630562|XP_030383036.1|SLEB
OG0002799	LOC6623472|XP_002047782.2|DVIR	LOC115623078|XP_030373138.1|SLEB
OG0002800	LOC6622922|XP_032291382.1|DVIR	LOC115632298|XP_030385257.1|SLEB
OG0002801	LOC6625045|XP_015029596.1|DVIR	LOC115626430|XP_030377667.1|SLEB
OG0002802	LOC6627090|XP_032291676.1|DVIR	LOC115633569|XP_030386887.1|SLEB
OG0002803	LOC6627935|XP_002052660.1|DVIR	LOC115631586|XP_030384246.1|SLEB
OG0002804	LOC6626413|XP_002050911.2|DVIR	LOC115622681|XP_030372565.1|SLEB
OG0002805	LOC6626872|XP_002049616.2|DVIR	LOC115634735|XP_030388481.1|SLEB
OG0002806	LOC6624423|XP_002047586.1|DVIR	LOC115633809|XP_030387154.1|SLEB
OG0002807	LOC6626233|XP_002048857.1|DVIR	LOC115628788|XP_030380865.1|SLEB
OG0002808	LOC6625334|XP_002050416.1|DVIR	LOC115620022|XP_030368986.1|SLEB
OG0002809	LOC6623951|XP_002046914.1|DVIR	LOC115632914|XP_030386064.1|SLEB, LOC115626912|XP_030378283.1|SLEB
OG0002810	LOC6623206|XP_032291453.1|DVIR	LOC115633047|XP_030386251.1|SLEB
OG0002811	LOC6624329|XP_002048507.1|DVIR	LOC115622202|XP_030371957.1|SLEB
OG0002812	LOC6626302|XP_002048781.2|DVIR	LOC115623212|XP_030373341.1|SLEB
OG0002813	LOC6627127|XP_032292683.1|DVIR	LOC115621320|XP_030370802.1|SLEB
OG0002814	LOC6624754|XP_032291963.1|DVIR	LOC115634305|XP_030387819.1|SLEB
OG0002815	LOC6636385|XP_002059801.1|DVIR	LOC115632317|XP_030385284.1|SLEB
OG0002816	LOC6625205|XP_002050301.1|DVIR	LOC115628919|XP_030381044.1|SLEB
OG0002817	LOC6625563|XP_002050042.1|DVIR	LOC115630305|XP_030382706.1|SLEB
OG0002818	LOC6626359|XP_002050862.1|DVIR	LOC115629344|XP_030381656.1|SLEB
OG0002819	LOC6622385|XP_032290347.1|DVIR	LOC115622130|XP_030371843.1|SLEB
OG0002820	LOC6624431|XP_002046402.2|DVIR, LOC116650136|XP_032289344.1|DVIR	LOC115622347|XP_030372120.1|SLEB
OG0002821	LOC6622859|XP_015031462.1|DVIR	LOC115624673|XP_030375330.1|SLEB
OG0002822	LOC6626758|XP_002050709.1|DVIR	LOC115629519|XP_030381861.1|SLEB
OG0002823	LOC6635921|XP_002059361.2|DVIR	LOC115627549|XP_030379127.1|SLEB
OG0002824	LOC6635988|XP_002059306.1|DVIR	LOC115629571|XP_030381926.1|SLEB
OG0002825	LOC6622435|XP_002047949.1|DVIR	LOC115622136|XP_030371854.1|SLEB
OG0002826	LOC6625597|XP_002048835.1|DVIR	LOC115619991|XP_030368924.1|SLEB
OG0002827	LOC6636253|XP_002059722.1|DVIR	LOC115627747|XP_030379385.1|SLEB
OG0002828	LOC6625640|XP_032292353.1|DVIR	LOC115623590|XP_030373855.1|SLEB
OG0002829	LOC6635946|XP_002059298.1|DVIR	LOC115622613|XP_030372477.1|SLEB
OG0002830	LOC6626606|XP_032291979.1|DVIR	LOC115622781|XP_030372703.1|SLEB
OG0002831	LOC6627605|XP_015028026.1|DVIR	LOC115628617|XP_030380661.1|SLEB
OG0002832	LOC6633948|XP_032293760.1|DVIR	LOC115626365|XP_030377576.1|SLEB
OG0002833	LOC6626646|XP_015030073.1|DVIR	LOC115620038|XP_030369012.1|SLEB
OG0002834	LOC6626932|XP_015029713.1|DVIR	LOC115628149|XP_030379979.1|SLEB
OG0002835	LOC6636499|XP_002059805.1|DVIR	LOC115629725|XP_030382117.1|SLEB
OG0002836	LOC6636341|XP_032292013.1|DVIR	LOC115621767|XP_030371369.1|SLEB
OG0002837	LOC6625350|XP_032292536.1|DVIR	LOC115620033|XP_030368999.1|SLEB
OG0002838	LOC6626014|XP_002050238.1|DVIR	LOC115633657|XP_030386962.1|SLEB
OG0002839	LOC6625318|XP_002050413.1|DVIR	LOC115627728|XP_030379349.1|SLEB
OG0002840	LOC6633988|XP_002057852.1|DVIR	LOC115626367|XP_030377581.1|SLEB
OG0002841	LOC6628262|XP_002052542.1|DVIR	LOC115631354|XP_030383931.1|SLEB
OG0002842	LOC6634063|XP_002057865.1|DVIR	LOC115626315|XP_030377509.1|SLEB
OG0002843	LOC6626981|XP_002048798.1|DVIR	LOC115620010|XP_030368971.1|SLEB
OG0002844	LOC116649856|XP_032288960.1|DVIR, LOC6622536|XP_002048434.2|DVIR	LOC115622483|XP_030372287.1|SLEB
OG0002845	LOC6628793|XP_002051936.2|DVIR	LOC115630930|XP_030383357.1|SLEB
OG0002846	LOC6635882|XP_015024236.1|DVIR	LOC115620040|XP_030369017.1|SLEB
OG0002847	LOC6628792|XP_002051935.1|DVIR	LOC115631425|XP_030384014.1|SLEB
OG0002848	LOC6628645|XP_002052803.1|DVIR	LOC115631324|XP_030383904.1|SLEB
OG0002849	LOC6628248|XP_002051459.1|DVIR	LOC115626626|XP_030377889.1|SLEB
OG0002850	LOC6634315|XP_002057455.1|DVIR	LOC115626199|XP_030377342.1|SLEB
OG0002851	LOC6627825|XP_002051138.3|DVIR	LOC115632010|XP_030384800.1|SLEB
OG0002852	LOC6625392|XP_002050137.1|DVIR	LOC115624022|XP_030374462.1|SLEB
OG0002853	LOC6634165|XP_002057532.1|DVIR	LOC115625751|XP_030376767.1|SLEB
OG0002854	LOC6628786|XP_002051929.1|DVIR	LOC115631444|XP_030384047.1|SLEB
OG0002855	LOC6627543|XP_015028459.1|DVIR	LOC115625994|XP_030377098.1|SLEB
OG0002856	LOC6628076|XP_015028184.1|DVIR	LOC115629049|XP_030381210.1|SLEB
OG0002857	LOC6628784|XP_002051067.2|DVIR	LOC115628974|XP_030381112.1|SLEB
OG0002858	LOC6628099|XP_032294564.1|DVIR	LOC115630801|XP_030383322.1|SLEB
OG0002859	LOC6629119|XP_002052111.1|DVIR	LOC115630428|XP_030382843.1|SLEB
OG0002860	LOC6629024|XP_002051371.1|DVIR	LOC115626287|XP_030377471.1|SLEB
OG0002861	LOC6628768|XP_015028498.1|DVIR	LOC115632042|XP_030384871.1|SLEB
OG0002862	LOC6629067|XP_032293560.1|DVIR	LOC115630529|XP_030382992.1|SLEB
OG0002863	LOC6628683|XP_002051875.1|DVIR	LOC115631063|XP_030383562.1|SLEB, LOC115622099|XP_030371799.1|SLEB
OG0002864	LOC6628682|XP_015028277.1|DVIR	LOC115631064|XP_030383563.1|SLEB, LOC115622100|XP_030371800.1|SLEB
OG0002865	LOC6625557|XP_002048893.1|DVIR	LOC115632088|XP_030384918.1|SLEB
OG0002866	LOC6624386|XP_002046921.1|DVIR	LOC115622218|XP_030371975.1|SLEB
OG0002867	LOC6634278|XP_002057695.3|DVIR	LOC115626086|XP_030377199.1|SLEB
OG0002868	LOC116652164|XP_032296023.1|DVIR, LOC6628754|XP_032294403.1|DVIR	LOC115632006|XP_030384794.1|SLEB
OG0002869	LOC6628753|XP_002052322.1|DVIR, LOC116652168|XP_032296042.1|DVIR	LOC115631043|XP_030383534.1|SLEB
OG0002871	LOC6629154|XP_002052448.1|DVIR	LOC115625660|XP_030376650.1|SLEB
OG0002872	LOC6628799|XP_032293671.1|DVIR	LOC115626059|XP_030377171.1|SLEB
OG0002873	LOC6628323|XP_002051196.1|DVIR	LOC115629021|XP_030381177.1|SLEB
OG0002874	LOC6628177|XP_002051447.1|DVIR	LOC115626487|XP_030377731.1|SLEB
OG0002875	LOC6628731|XP_002051068.1|DVIR	LOC115626595|XP_030377838.1|SLEB
OG0002876	LOC6635466|XP_002058974.1|DVIR	LOC115628708|XP_030380762.1|SLEB
OG0002877	LOC6627588|XP_032294352.1|DVIR	LOC115631317|XP_030383892.1|SLEB
OG0002878	LOC6629033|XP_015028545.1|DVIR	LOC115631421|XP_030384006.1|SLEB
OG0002879	LOC6624098|XP_002046309.1|DVIR	LOC115628373|XP_030380311.1|SLEB
OG0002880	LOC6635563|XP_002059037.1|DVIR	LOC115627017|XP_030378402.1|SLEB
OG0002881	LOC6627850|XP_002052845.1|DVIR	LOC115631069|XP_030383575.1|SLEB
OG0002882	LOC6626042|XP_002049140.1|DVIR	LOC115632488|XP_030385529.1|SLEB
OG0002883	LOC6628762|XP_002051902.1|DVIR	LOC115630987|XP_030383429.1|SLEB
OG0002884	LOC6628989|XP_002052120.1|DVIR	LOC115630581|XP_030383059.1|SLEB
OG0002885	LOC6623177|XP_002047751.1|DVIR	LOC115632406|XP_030385401.1|SLEB
OG0002886	LOC6628355|XP_002052221.1|DVIR	LOC115631082|XP_030383589.1|SLEB
OG0002887	LOC6628354|XP_002052220.2|DVIR	LOC115631083|XP_030383590.1|SLEB
OG0002888	LOC6634052|XP_032293823.1|DVIR	LOC115625835|XP_030376890.1|SLEB
OG0002889	LOC6624405|XP_002048309.1|DVIR	LOC115632374|XP_030385354.1|SLEB
OG0002890	LOC6628322|XP_002051195.1|DVIR	LOC115628977|XP_030381116.1|SLEB
OG0002891	LOC6636616|XP_032289203.1|DVIR, LOC6634232|XP_032293772.1|DVIR	LOC115625926|XP_030377023.1|SLEB
OG0002892	LOC6627891|XP_032294449.1|DVIR	LOC115630949|XP_030383378.1|SLEB
OG0002893	LOC6627844|XP_002051734.2|DVIR	LOC115630668|XP_030383171.1|SLEB
OG0002894	LOC6624042|XP_032290355.1|DVIR	LOC115632316|XP_030385277.1|SLEB
OG0002895	LOC6625266|XP_032292271.1|DVIR	LOC115634787|XP_030388555.1|SLEB
OG0002896	LOC6634222|XP_002057671.1|DVIR	LOC115625814|XP_030376858.1|SLEB
OG0002897	LOC6628226|XP_032293818.1|DVIR	LOC115629064|XP_030381240.1|SLEB
OG0002898	LOC6635615|XP_015024475.1|DVIR	LOC115628499|XP_030380497.1|SLEB
OG0002899	LOC6635622|XP_002059114.1|DVIR	LOC115628555|XP_030380577.1|SLEB
OG0002900	LOC6635623|XP_032294689.1|DVIR	LOC115628602|XP_030380646.1|SLEB
OG0002901	LOC6628879|XP_002051659.1|DVIR	LOC115631210|XP_030383775.1|SLEB
OG0002902	LOC6628878|XP_002051658.1|DVIR	LOC115631195|XP_030383746.1|SLEB
OG0002903	LOC6627736|XP_002051120.1|DVIR	LOC115626412|XP_030377639.1|SLEB
OG0002904	LOC6622964|XP_002048150.2|DVIR	LOC115624592|XP_030375190.1|SLEB
OG0002905	LOC6634340|XP_002057468.1|DVIR	LOC115625790|XP_030376824.1|SLEB
OG0002906	LOC6634057|XP_032293581.1|DVIR	LOC115626090|XP_030377203.1|SLEB
OG0002907	LOC6634059|XP_015025147.1|DVIR	LOC115626134|XP_030377251.1|SLEB
OG0002908	LOC6626176|XP_032292280.1|DVIR	LOC115625632|XP_030376658.1|SLEB
OG0002909	LOC6626991|XP_002050178.2|DVIR	LOC115633630|XP_030386927.1|SLEB
OG0002910	LOC6629161|XP_002052364.1|DVIR	LOC115630572|XP_030383049.1|SLEB
OG0002911	LOC6626604|XP_015029119.1|DVIR	LOC115624249|XP_030374732.1|SLEB
OG0002912	LOC6633237|XP_002057407.1|DVIR	LOC115629817|XP_030382245.1|SLEB
OG0002913	LOC6624878|XP_002050882.1|DVIR	LOC115619964|XP_030368861.1|SLEB
OG0002914	LOC6627324|XP_002051700.1|DVIR	LOC115631858|XP_030384564.1|SLEB
OG0002915	LOC6628535|XP_032294466.1|DVIR	LOC115630481|XP_030382921.1|SLEB
OG0002916	LOC6635707|XP_032294395.1|DVIR	LOC115630479|XP_030382919.1|SLEB
OG0002917	LOC6636323|XP_002059883.1|DVIR	LOC115621437|XP_030370954.1|SLEB
OG0002918	LOC6624904|XP_002050217.1|DVIR	LOC115633014|XP_030386201.1|SLEB
OG0002919	LOC6636436|XP_002059825.1|DVIR, LOC116650871|XP_032291657.1|DVIR	LOC115633237|XP_030386494.1|SLEB
OG0002920	LOC6627732|XP_002051749.1|DVIR	LOC115631655|XP_030384327.1|SLEB
OG0002921	LOC6627615|XP_002051982.1|DVIR	LOC115631576|XP_030384228.1|SLEB
OG0002922	LOC6628898|XP_002052195.2|DVIR	LOC115630402|XP_030382789.1|SLEB
OG0002923	LOC6628897|XP_032294484.1|DVIR	LOC115630815|XP_030383344.1|SLEB
OG0002924	LOC6628899|XP_002052196.1|DVIR	LOC115630645|XP_030383145.1|SLEB
OG0002925	LOC6626234|XP_002048858.2|DVIR	LOC115628240|XP_030380154.1|SLEB
OG0002926	LOC6628676|XP_002051850.1|DVIR	LOC115630946|XP_030383375.1|SLEB
OG0002927	LOC6628672|XP_002051846.1|DVIR	LOC115631084|XP_030383591.1|SLEB, LOC115626682|XP_030377969.1|SLEB
OG0002928	LOC6627864|XP_002052261.3|DVIR	LOC115631571|XP_030384223.1|SLEB
OG0002929	LOC6627592|XP_032293969.1|DVIR	LOC115631607|XP_030384268.1|SLEB
OG0002930	LOC6627796|XP_002052684.1|DVIR	LOC115632026|XP_030384833.1|SLEB
OG0002931	LOC6627464|XP_032294009.1|DVIR	LOC115625646|XP_030376633.1|SLEB
OG0002932	LOC6627230|XP_032292547.1|DVIR	LOC115634724|XP_030388470.1|SLEB
OG0002933	LOC6626721|XP_002048697.1|DVIR	LOC115619961|XP_030368852.1|SLEB
OG0002934	LOC6626000|XP_015029578.1|DVIR	LOC115634069|XP_030387475.1|SLEB
OG0002935	LOC6627397|XP_002052149.2|DVIR	LOC115631292|XP_030383866.1|SLEB
OG0002936	LOC6625351|XP_002051004.1|DVIR	LOC115634089|XP_030387504.1|SLEB
OG0002937	LOC6626805|XP_015030057.1|DVIR	LOC115621928|XP_030371636.1|SLEB
OG0002938	LOC6628268|XP_002052707.3|DVIR	LOC115630674|XP_030383178.1|SLEB
OG0002939	LOC116650562|XP_032290449.1|DVIR, LOC6636485|XP_002059847.1|DVIR	LOC115630510|XP_030382972.1|SLEB
OG0002940	LOC6631291|XP_002053363.1|DVIR	LOC115624311|XP_030374795.1|SLEB
OG0002941	LOC6627485|XP_002051290.1|DVIR	LOC115626209|XP_030377358.1|SLEB
OG0002942	LOC6628316|XP_032293984.1|DVIR	LOC115631543|XP_030384178.1|SLEB
OG0002943	LOC6633995|XP_002057662.1|DVIR	LOC115626219|XP_030377376.1|SLEB
OG0002944	LOC6633994|XP_015025220.1|DVIR	LOC115626231|XP_030377391.1|SLEB
OG0002945	LOC6628133|XP_015028406.1|DVIR	LOC115631714|XP_030384401.1|SLEB
OG0002946	LOC6626459|XP_002049148.2|DVIR	LOC115631622|XP_030384291.1|SLEB
OG0002947	LOC6628495|XP_032293787.1|DVIR	LOC115626273|XP_030377455.1|SLEB, LOC115626577|XP_030377818.1|SLEB
OG0002948	LOC6622939|XP_002048151.2|DVIR	LOC115624716|XP_030375399.1|SLEB
OG0002949	LOC6624499|XP_002048123.2|DVIR	LOC115633860|XP_030387212.1|SLEB
OG0002950	LOC6627348|XP_032293905.1|DVIR	LOC115626040|XP_030377151.1|SLEB
OG0002951	LOC6636643|XP_002060110.1|DVIR	LOC115631666|XP_030384338.1|SLEB
OG0002952	LOC6628114|XP_002052310.1|DVIR	LOC115631346|XP_030383923.1|SLEB, LOC115622920|XP_030372903.1|SLEB
OG0002953	LOC6634170|XP_032288985.1|DVIR	LOC115629992|XP_030382478.1|SLEB
OG0002954	LOC6627486|XP_032293532.1|DVIR	LOC115626208|XP_030377355.1|SLEB
OG0002955	LOC6625100|XP_032291714.1|DVIR	LOC115620293|XP_030369336.1|SLEB
OG0002956	LOC6635914|XP_032292350.1|DVIR	LOC115634796|XP_030388564.1|SLEB
OG0002957	LOC6627038|XP_002050717.1|DVIR	LOC115620036|XP_030369010.1|SLEB
OG0002958	LOC6628317|XP_002052741.1|DVIR	LOC115631502|XP_030384122.1|SLEB
OG0002959	LOC6628931|XP_032294205.1|DVIR	LOC115627616|XP_030379207.1|SLEB, LOC115631424|XP_030384012.1|SLEB
OG0002960	LOC6636922|XP_002060375.1|DVIR	LOC115628248|XP_030380123.1|SLEB
OG0002961	LOC6626927|XP_032292580.1|DVIR	LOC115631758|XP_030384456.1|SLEB
OG0002962	LOC6634217|XP_002057666.1|DVIR	LOC115625870|XP_030376940.1|SLEB
OG0002963	LOC6634137|XP_002057423.1|DVIR	LOC115631038|XP_030383524.1|SLEB
OG0002964	LOC6636338|XP_015023954.1|DVIR	LOC115621746|XP_030371343.1|SLEB
OG0002965	LOC6636637|XP_002060104.1|DVIR	LOC115631718|XP_030384412.1|SLEB
OG0002966	LOC6628616|XP_002051336.1|DVIR	LOC115626461|XP_030377703.1|SLEB
OG0002967	LOC6622541|XP_032290407.1|DVIR	LOC115622811|XP_030372738.1|SLEB
OG0002968	LOC6622392|XP_002047099.3|DVIR	LOC115622812|XP_030372739.1|SLEB
OG0002969	LOC6636326|XP_002059925.1|DVIR	LOC115630785|XP_030383300.1|SLEB
OG0002970	LOC6628632|XP_002052574.1|DVIR	LOC115631951|XP_030384664.1|SLEB
OG0002971	LOC6634380|XP_015025239.1|DVIR	LOC115628544|XP_030380565.1|SLEB
OG0002972	LOC6632928|XP_002056563.2|DVIR	LOC115623631|XP_030373933.1|SLEB
OG0002973	LOC6625060|XP_002050531.1|DVIR	LOC115634122|XP_030387552.1|SLEB
OG0002974	LOC6624331|XP_002047105.1|DVIR	LOC115622645|XP_030372513.1|SLEB
OG0002975	LOC6636954|XP_002060402.2|DVIR	LOC115631822|XP_030384521.1|SLEB
OG0002976	LOC6636098|XP_002059587.1|DVIR	LOC115625196|XP_030376023.1|SLEB, LOC115625393|XP_030376291.1|SLEB, LOC115629330|XP_030381674.1|SLEB, LOC115629638|XP_030382000.1|SLEB
OG0002977	LOC6627211|XP_032291844.1|DVIR, LOC116650974|XP_032292239.1|DVIR	LOC115634529|XP_030388195.1|SLEB
OG0002978	LOC6625979|XP_002049994.1|DVIR	LOC115631198|XP_030383791.1|SLEB
OG0002979	LOC6635799|XP_032291906.1|DVIR	LOC115633170|XP_030386444.1|SLEB
OG0002980	LOC6628717|XP_002051890.1|DVIR	LOC115631671|XP_030384345.1|SLEB
OG0002981	LOC6634010|XP_032293585.1|DVIR	LOC115626549|XP_030377787.1|SLEB
OG0002982	LOC6634085|XP_032289044.1|DVIR	LOC115625943|XP_030377039.1|SLEB
OG0002983	LOC6622672|XP_032291046.1|DVIR	LOC115624991|XP_030375720.1|SLEB
OG0002984	LOC6622717|XP_032290519.1|DVIR	LOC115628316|XP_030380229.1|SLEB
OG0002985	LOC6636223|XP_032290144.1|DVIR	LOC115627888|XP_030379633.1|SLEB
OG0002986	LOC6636629|XP_002060096.1|DVIR	LOC115629839|XP_030382279.1|SLEB
OG0002987	LOC6628604|XP_002052165.1|DVIR	LOC115631007|XP_030383468.1|SLEB
OG0002988	LOC6628308|XP_032294065.1|DVIR	LOC115631334|XP_030383915.1|SLEB
OG0002989	LOC6624414|XP_002048544.1|DVIR	LOC115622980|XP_030372992.1|SLEB
OG0002990	LOC6628205|XP_002052214.1|DVIR	LOC115630754|XP_030383268.1|SLEB
OG0002991	LOC6625207|XP_032292035.1|DVIR	LOC115633731|XP_030387061.1|SLEB
OG0002992	LOC6627694|XP_032294246.1|DVIR	LOC115631270|XP_030383842.1|SLEB
OG0002993	LOC6623202|XP_002046096.1|DVIR	LOC115632887|XP_030386028.1|SLEB
OG0002994	LOC6629168|XP_032293950.1|DVIR	LOC115631574|XP_030384227.1|SLEB
OG0002995	LOC6628761|XP_002051901.1|DVIR	LOC115631435|XP_030384033.1|SLEB
OG0002996	LOC6630281|XP_002054892.1|DVIR	LOC115624089|XP_030374539.1|SLEB, LOC115624088|XP_030374538.1|SLEB
OG0002997	LOC6634397|XP_002058150.1|DVIR	LOC115626868|XP_030378235.1|SLEB
OG0002998	LOC6633530|XP_002057358.1|DVIR	LOC115629489|XP_030381820.1|SLEB
OG0002999	LOC6622572|XP_002047702.2|DVIR	LOC115634033|XP_030387434.1|SLEB
OG0003000	LOC6629720|XP_002053677.1|DVIR	LOC115625263|XP_030376124.1|SLEB
OG0003001	LOC6625693|XP_002048843.1|DVIR	LOC115626173|XP_030377313.1|SLEB
OG0003002	LOC6637007|XP_002060434.1|DVIR, LOC6624175|XP_002047872.1|DVIR	LOC115622114|XP_030371818.1|SLEB
OG0003003	LOC6625984|XP_002050062.1|DVIR	LOC115633946|XP_030387324.1|SLEB
OG0003004	LOC6633442|XP_002057184.3|DVIR	LOC115628029|XP_030379830.1|SLEB
OG0003005	LOC6629214|XP_002051264.1|DVIR, LOC6633774|XP_032295823.1|DVIR	LOC115629730|XP_030382123.1|SLEB
OG0003006	LOC6629512|XP_002053172.1|DVIR	LOC115625342|XP_030376230.1|SLEB
OG0003007	LOC116651789|XP_032294705.1|DVIR, LOC6630050|XP_002054718.1|DVIR	LOC115632928|XP_030386080.1|SLEB, LOC115623653|XP_030373967.1|SLEB
OG0003008	LOC6631092|XP_002054052.1|DVIR	LOC115620441|XP_030369529.1|SLEB
OG0003009	LOC6624617|XP_015030906.1|DVIR	LOC115632881|XP_030386018.1|SLEB
OG0003010	LOC6625850|XP_032292065.1|DVIR	LOC115624906|XP_030375618.1|SLEB
OG0003011	LOC6626901|XP_015029026.1|DVIR	LOC115625807|XP_030376852.1|SLEB
OG0003012	LOC6632656|XP_015025832.1|DVIR	LOC115625589|XP_030376562.1|SLEB
OG0003013	LOC6631642|XP_002055361.2|DVIR	LOC115628663|XP_030380691.1|SLEB
OG0003014	LOC6631656|XP_002055346.1|DVIR	LOC115627160|XP_030378602.1|SLEB
OG0003015	LOC6636676|XP_032295878.1|DVIR	LOC115627990|XP_030379745.1|SLEB
OG0003016	LOC6623781|XP_015031570.1|DVIR	LOC115622521|XP_030372344.1|SLEB
OG0003017	LOC6632394|XP_002056630.1|DVIR	LOC115623924|XP_030374341.1|SLEB
OG0003018	LOC6630447|XP_002053722.1|DVIR	LOC115621414|XP_030370921.1|SLEB
OG0003019	LOC6624245|XP_002048515.1|DVIR	LOC115622708|XP_030372597.1|SLEB
OG0003020	LOC6630207|XP_015027523.1|DVIR	LOC115621090|XP_030370484.1|SLEB
OG0003021	LOC6632315|XP_002056500.1|DVIR	LOC115623988|XP_030374419.1|SLEB
OG0003022	LOC6623977|XP_032290960.1|DVIR	LOC115628351|XP_030380284.1|SLEB
OG0003023	LOC6631917|XP_002055598.1|DVIR	LOC115627876|XP_030379620.1|SLEB
OG0003024	LOC6623317|XP_002048634.1|DVIR	LOC115622591|XP_030372447.1|SLEB
OG0003025	LOC6632677|XP_002056648.1|DVIR	LOC115623940|XP_030374362.1|SLEB
OG0003026	LOC6632676|XP_002056647.1|DVIR	LOC115624095|XP_030374544.1|SLEB
OG0003027	LOC6631293|XP_002053365.1|DVIR	LOC115625452|XP_030376360.1|SLEB
OG0003028	LOC6623215|XP_002047744.1|DVIR	LOC115622846|XP_030372787.1|SLEB
OG0003029	LOC6636841|XP_032291537.1|DVIR	LOC115633166|XP_030386438.1|SLEB
OG0003030	LOC6630763|XP_002054622.2|DVIR	LOC115625444|XP_030376352.1|SLEB
OG0003031	LOC6631559|XP_002055436.2|DVIR	LOC115627954|XP_030379708.1|SLEB
OG0003032	LOC6634193|XP_002057786.1|DVIR	LOC115629031|XP_030381193.1|SLEB
OG0003033	LOC6622283|XP_002046951.1|DVIR	LOC115622758|XP_030372673.1|SLEB
OG0003034	LOC6630987|XP_015027225.1|DVIR	LOC115623959|XP_030374385.1|SLEB
OG0003035	LOC6633068|XP_002056140.2|DVIR	LOC115621821|XP_030371473.1|SLEB, LOC115621537|XP_030371063.1|SLEB
OG0003036	LOC6624837|XP_002049181.1|DVIR	LOC115624704|XP_030375379.1|SLEB
OG0003037	LOC6623826|XP_002048262.1|DVIR	LOC115622841|XP_030372780.1|SLEB
OG0003038	LOC6627139|XP_002049433.1|DVIR	LOC115624582|XP_030375179.1|SLEB
OG0003039	LOC6629227|XP_002051253.1|DVIR	LOC115620604|XP_030369777.1|SLEB
OG0003040	LOC6623207|XP_002047276.2|DVIR	LOC115632327|XP_030385291.1|SLEB, LOC115632282|XP_030385231.1|SLEB
OG0003041	LOC6623136|XP_032290856.1|DVIR	LOC115632508|XP_030385557.1|SLEB
OG0003042	LOC6630789|XP_002054823.1|DVIR	LOC115620985|XP_030370365.1|SLEB
OG0003043	LOC6632771|XP_015026099.1|DVIR	LOC115623897|XP_030374311.1|SLEB
OG0003044	LOC6625650|XP_032292925.1|DVIR	LOC115629529|XP_030381870.1|SLEB
OG0003045	LOC6630933|XP_002053486.2|DVIR	LOC115625508|XP_030376432.1|SLEB
OG0003046	LOC6629870|XP_002053347.1|DVIR	LOC115625348|XP_030376240.1|SLEB
OG0003047	LOC6629869|XP_002053346.1|DVIR	LOC115625350|XP_030376243.1|SLEB
OG0003048	LOC6626584|XP_002049763.2|DVIR	LOC115631010|XP_030383479.1|SLEB
OG0003049	LOC6630429|XP_002053741.1|DVIR	LOC115620825|XP_030370115.1|SLEB
OG0003050	LOC6630996|XP_032290536.1|DVIR	LOC115625436|XP_030376342.1|SLEB
OG0003051	LOC6623803|XP_032290404.1|DVIR	LOC115632248|XP_030385171.1|SLEB
OG0003052	LOC6630001|XP_015027755.1|DVIR	LOC115623419|XP_030373598.1|SLEB
OG0003053	LOC6632739|XP_002056454.2|DVIR	LOC115623992|XP_030374423.1|SLEB
OG0003054	LOC6632741|XP_015026151.1|DVIR	LOC115623425|XP_030373610.1|SLEB
