Orthogroup	DVIR.longest_only	CPIP.longest_only
OG0001867	LOC6623883|XP_002046829.1|DVIR	LOC120424690|XP_039444799.1|CPIP, LOC120413652|XP_039430503.1|CPIP
OG0001868	LOC6628004|XP_002051410.2|DVIR	LOC120424695|XP_039444808.1|CPIP
OG0001869	LOC6635141|XP_002058378.2|DVIR	LOC120425313|XP_039445713.1|CPIP
OG0001870	LOC6636048|XP_002059575.1|DVIR	LOC120424530|XP_039444625.1|CPIP
OG0001871	LOC6634744|XP_002058192.1|DVIR	LOC120432495|XP_039453645.1|CPIP
OG0001872	LOC6629499|XP_002054519.1|DVIR	LOC120416400|XP_039434080.1|CPIP
OG0001873	LOC6634973|XP_015024816.1|DVIR	LOC120415625|XP_039433159.1|CPIP
OG0001874	LOC6636736|XP_002060211.1|DVIR	LOC120416923|XP_039434763.1|CPIP
OG0001875	LOC6630198|XP_032296221.1|DVIR	LOC120418476|XP_039436877.1|CPIP, LOC120423876|XP_039443758.1|CPIP
OG0001876	LOC6626360|XP_032292439.1|DVIR	LOC120418093|XP_039436295.1|CPIP, LOC120419900|XP_039438702.1|CPIP
OG0001877	LOC6632027|XP_002055017.1|DVIR	LOC120418096|XP_039436298.1|CPIP, LOC120419899|XP_039438701.1|CPIP
OG0001878	LOC6632250|XP_002056079.1|DVIR	LOC120426437|XP_039447133.1|CPIP
OG0001879	LOC6636746|XP_015023760.1|DVIR, LOC26531356|XP_015023593.2|DVIR, LOC116652335|XP_032296688.1|DVIR	LOC120427444|XP_039448246.1|CPIP
OG0001880	LOC6631180|XP_002053235.1|DVIR	LOC120417856|XP_039436010.1|CPIP
OG0001881	LOC6634930|XP_002058441.1|DVIR	LOC120417206|XP_039435105.1|CPIP
OG0001882	LOC6630847|XP_002053929.1|DVIR	LOC120417207|XP_039435107.1|CPIP
OG0001883	LOC6630823|XP_015026855.1|DVIR	LOC120429671|XP_039450634.1|CPIP, LOC120424512|XP_039444600.1|CPIP
OG0001884	LOC6629741|XP_002054145.1|DVIR	LOC120427183|XP_039447981.1|CPIP
OG0001886	LOC6629593|XP_002053000.1|DVIR	LOC120426734|XP_039447440.1|CPIP
OG0001887	LOC6626745|XP_002049308.1|DVIR	LOC120421810|XP_039441022.1|CPIP, LOC120420156|XP_039439056.1|CPIP
OG0001888	LOC6632956|XP_002056573.1|DVIR	LOC120421794|XP_039440999.1|CPIP
OG0001889	LOC6631540|XP_002055064.1|DVIR	LOC120421817|XP_039441029.1|CPIP
OG0001890	LOC6624456|XP_002047611.1|DVIR	LOC120421819|XP_039441031.1|CPIP
OG0001891	LOC6630380|XP_032295643.1|DVIR	LOC120421797|XP_039441002.1|CPIP
OG0001892	LOC6628853|XP_002051239.2|DVIR	LOC120415681|XP_039433204.1|CPIP
OG0001893	LOC6633062|XP_002055951.1|DVIR	LOC120425738|XP_039446277.1|CPIP
OG0001894	LOC6635922|XP_002059362.1|DVIR	LOC120425748|XP_039446287.1|CPIP
OG0001895	LOC6636233|XP_002059747.2|DVIR	LOC120418343|XP_039436626.1|CPIP
OG0001896	LOC26531476|XP_032289175.1|DVIR	LOC120415694|XP_039433223.1|CPIP
OG0001897	LOC6630568|XP_002054385.1|DVIR	LOC120427898|XP_039448767.1|CPIP
OG0001898	LOC6633845|XP_002057197.1|DVIR	LOC120416658|XP_039434404.1|CPIP
OG0001899	LOC6635016|XP_032294826.1|DVIR	LOC120428908|XP_039449983.1|CPIP
OG0001900	LOC6622825|XP_002047546.1|DVIR	LOC120416618|XP_039434352.1|CPIP
OG0001901	LOC6627289|XP_032294122.1|DVIR	LOC120426679|XP_039447386.1|CPIP
OG0001903	LOC6634914|XP_002058674.2|DVIR	LOC120430274|XP_039451297.1|CPIP
OG0001904	LOC6632940|XP_002056127.2|DVIR	LOC120432505|XP_039453659.1|CPIP, LOC120415965|XP_039433543.1|CPIP, LOC120431715|XP_039452771.1|CPIP
OG0001906	LOC6632312|XP_032289778.1|DVIR	LOC120429813|XP_039450797.1|CPIP
OG0001907	LOC6636667|XP_032295789.1|DVIR	LOC120421012|XP_039440065.1|CPIP
OG0001908	LOC6633216|XP_002055981.1|DVIR	LOC120423816|XP_039443671.1|CPIP
OG0001909	LOC6632123|XP_002055261.1|DVIR	LOC120417097|XP_039435009.1|CPIP
OG0001910	LOC6632727|XP_002056050.1|DVIR	LOC120420775|XP_039439820.1|CPIP, LOC120420773|XP_039439816.1|CPIP
OG0001911	LOC6629987|XP_015027658.1|DVIR	LOC120428292|XP_039449219.1|CPIP, LOC120423330|XP_039443025.1|CPIP
OG0001912	LOC6626582|XP_002049695.2|DVIR	LOC120423593|XP_039443389.1|CPIP
OG0001913	LOC6627779|XP_002052018.1|DVIR	LOC120423525|XP_039443306.1|CPIP, LOC120423522|XP_039443304.1|CPIP, LOC120423523|XP_039443305.1|CPIP, LOC120423565|XP_039443350.1|CPIP, LOC120423584|XP_039443378.1|CPIP
OG0001914	LOC6632225|XP_032288800.1|DVIR	LOC120428358|XP_039449297.1|CPIP, LOC120432115|XP_039453184.1|CPIP, LOC120423554|XP_039443332.1|CPIP
OG0001915	LOC6623134|XP_032290356.1|DVIR	LOC120428071|XP_039448978.1|CPIP
OG0001916	LOC6626949|XP_015029030.1|DVIR	LOC120428687|XP_039449691.1|CPIP
OG0001917	LOC6624259|XP_002047159.2|DVIR	LOC120423008|XP_039442572.1|CPIP
OG0001918	LOC6622066|XP_002047081.2|DVIR	LOC120421757|XP_039440964.1|CPIP, LOC120413534|XP_039430343.1|CPIP, LOC120418882|XP_039437350.1|CPIP
OG0001919	LOC6625344|XP_002050426.1|DVIR	LOC120424196|XP_039444189.1|CPIP
OG0001920	LOC6627339|XP_002052236.1|DVIR, LOC6631186|XP_002053241.1|DVIR	LOC120429774|XP_039450765.1|CPIP
OG0001921	LOC6635342|XP_002058869.1|DVIR	LOC120417829|XP_039435979.1|CPIP
OG0001922	LOC6636374|XP_002059903.1|DVIR	LOC120419738|XP_039438474.1|CPIP, LOC120426631|XP_039447357.1|CPIP
OG0001923	LOC6624146|XP_032290475.1|DVIR	LOC120414208|XP_039431227.1|CPIP
OG0001924	LOC6629175|XP_032294253.1|DVIR	LOC120417414|XP_039435391.1|CPIP
OG0001925	LOC6624356|XP_002046938.1|DVIR	LOC120426340|XP_039447039.1|CPIP
OG0001926	LOC6624449|XP_015031116.1|DVIR, LOC26531907|XP_032290167.1|DVIR	LOC120424376|XP_039444407.1|CPIP
OG0001927	LOC6626539|XP_002050749.1|DVIR	LOC120422853|XP_039442336.1|CPIP
OG0001928	LOC6623265|XP_032290171.1|DVIR	LOC120422882|XP_039442376.1|CPIP
OG0001929	LOC6624086|XP_032291330.1|DVIR	LOC120425920|XP_039446477.1|CPIP
OG0001930	LOC6625194|XP_002048747.2|DVIR	LOC120424411|XP_039444453.1|CPIP, LOC120426050|XP_039446672.1|CPIP
OG0001932	LOC6623786|XP_002047365.1|DVIR	LOC120420572|XP_039439584.1|CPIP
OG0001933	LOC6626854|XP_002050088.1|DVIR	LOC120429654|XP_039450614.1|CPIP
OG0001934	LOC6623856|XP_002047841.1|DVIR	LOC120415740|XP_039433276.1|CPIP
OG0001935	LOC6623638|XP_002046186.2|DVIR	LOC120424879|XP_039445074.1|CPIP
OG0001937	LOC6636473|XP_002059922.2|DVIR	LOC120429902|XP_039450933.1|CPIP
OG0001938	LOC116651381|XP_032293526.1|DVIR, LOC6636402|XP_002059859.1|DVIR	LOC120430101|XP_039451124.1|CPIP
OG0001939	LOC116650877|XP_032291682.1|DVIR, LOC26531467|XP_015024381.1|DVIR	LOC120430953|XP_039452015.1|CPIP
OG0001940	LOC26531019|XP_032292582.1|DVIR	LOC120421328|XP_039440429.1|CPIP
OG0001941	LOC6631184|XP_015027223.1|DVIR	LOC120412386|XP_039428757.1|CPIP
OG0001942	LOC6635955|XP_002059397.2|DVIR	LOC120428746|XP_039449758.1|CPIP, LOC120428752|XP_039449767.1|CPIP
OG0001943	LOC6623341|XP_002046189.1|DVIR	LOC120424832|XP_039444994.1|CPIP
OG0001944	LOC6622585|XP_002046438.1|DVIR, LOC116650578|XP_032290493.1|DVIR	LOC120413226|XP_039429886.1|CPIP
OG0001945	LOC6635919|XP_002059359.3|DVIR	LOC120418475|XP_039436842.1|CPIP
OG0001946	LOC6626501|XP_002050870.1|DVIR	LOC120420123|XP_039439006.1|CPIP
OG0001947	LOC6626615|XP_002050599.1|DVIR	LOC120420099|XP_039438979.1|CPIP
OG0001948	LOC6622360|XP_002047720.1|DVIR	LOC120418050|XP_039436235.1|CPIP
OG0001949	LOC6623797|XP_032290625.1|DVIR	LOC120420658|XP_039439682.1|CPIP
OG0001950	LOC6630671|XP_032295217.1|DVIR	LOC120412372|XP_039428727.1|CPIP
OG0001951	LOC6626511|XP_032292583.1|DVIR	LOC120420155|XP_039439052.1|CPIP
OG0001952	LOC6626111|XP_002050024.1|DVIR	LOC120412591|XP_039429053.1|CPIP
OG0001953	LOC6636370|XP_032292427.1|DVIR	LOC120412898|XP_039429463.1|CPIP
OG0001954	LOC6627056|XP_002050512.2|DVIR	LOC120428611|XP_039449573.1|CPIP, LOC120423613|XP_039443414.1|CPIP
OG0001955	LOC6626572|XP_002050551.1|DVIR	LOC120423605|XP_039443404.1|CPIP
OG0001956	LOC6624021|XP_002048311.3|DVIR	LOC120416540|XP_039434197.1|CPIP
OG0001957	LOC6626358|XP_002050861.1|DVIR	LOC120420076|XP_039438934.1|CPIP
OG0001958	LOC6624884|XP_032291947.1|DVIR	LOC120418538|XP_039436908.1|CPIP
OG0001959	LOC6624711|XP_002048130.3|DVIR	LOC120414470|XP_039431599.1|CPIP, LOC120424420|XP_039444468.1|CPIP
OG0001960	LOC6622927|XP_032291068.1|DVIR	LOC120417614|XP_039435662.1|CPIP
OG0001961	LOC6627254|XP_015029602.1|DVIR	LOC120423619|XP_039443423.1|CPIP, LOC120416060|XP_039433658.1|CPIP
OG0001962	LOC6635923|XP_032292197.1|DVIR	LOC120419531|XP_039438176.1|CPIP
OG0001963	LOC6622663|XP_002047023.1|DVIR	LOC120424975|XP_039445265.1|CPIP
OG0001964	LOC6622277|XP_002046649.2|DVIR	LOC120414117|XP_039431078.1|CPIP
OG0001966	LOC6630544|XP_002054415.1|DVIR	LOC120415806|XP_039433364.1|CPIP, LOC120426922|XP_039447663.1|CPIP
OG0001967	LOC6625387|XP_002050304.1|DVIR	LOC120427113|XP_039447896.1|CPIP
OG0001968	LOC6623937|XP_002046279.1|DVIR	LOC120427121|XP_039447908.1|CPIP
OG0001969	LOC6625261|XP_002050690.1|DVIR	LOC120422690|XP_039442133.1|CPIP
OG0001970	LOC6625600|XP_002050260.1|DVIR	LOC120417470|XP_039435472.1|CPIP
OG0001971	LOC6626723|XP_032293156.1|DVIR	LOC120421398|XP_039440533.1|CPIP
OG0001972	LOC6626123|XP_002050030.1|DVIR	LOC120421381|XP_039440511.1|CPIP
OG0001973	LOC6627053|XP_015030141.1|DVIR	LOC120429163|XP_039450304.1|CPIP, LOC120430005|XP_039451041.1|CPIP
OG0001974	LOC6625696|XP_002048846.2|DVIR	LOC120414968|XP_039432233.1|CPIP
OG0001975	LOC6623862|XP_002047408.1|DVIR	LOC120416053|XP_039433649.1|CPIP
OG0001976	LOC6626906|XP_002050966.1|DVIR	LOC120416313|XP_039433969.1|CPIP
OG0001977	LOC6627449|XP_032293907.1|DVIR	LOC120426547|XP_039447251.1|CPIP, LOC120426354|XP_039447050.1|CPIP
OG0001978	LOC6628402|XP_032294042.1|DVIR	LOC120427687|XP_039448510.1|CPIP
OG0001979	LOC6623792|XP_002048622.1|DVIR, LOC6628450|XP_002051653.1|DVIR	LOC120419194|XP_039437800.1|CPIP
OG0001980	LOC6635756|XP_002059113.1|DVIR	LOC120415672|XP_039433189.1|CPIP
OG0001982	LOC6629007|XP_002051276.2|DVIR	LOC120419190|XP_039437794.1|CPIP
OG0001983	LOC26531357|XP_032288987.1|DVIR	LOC120414077|XP_039431032.1|CPIP
OG0001984	LOC6628168|XP_002051464.2|DVIR	LOC120414105|XP_039431063.1|CPIP
OG0001985	LOC6634040|XP_032293613.1|DVIR	LOC120422386|XP_039441733.1|CPIP
OG0001986	LOC6628175|XP_002051445.1|DVIR	LOC120430331|XP_039451366.1|CPIP
OG0001987	LOC6633394|XP_032289114.1|DVIR	LOC120431823|XP_039452877.1|CPIP, LOC120414770|XP_039432018.1|CPIP
OG0001988	LOC6625855|XP_002050111.1|DVIR	LOC120418943|XP_039437415.1|CPIP
OG0001989	LOC6628311|XP_002052865.1|DVIR	LOC120414766|XP_039432013.1|CPIP
OG0001990	LOC6627818|XP_002051143.2|DVIR	LOC120427784|XP_039448642.1|CPIP
OG0001991	LOC6629075|XP_032294338.1|DVIR	LOC120414782|XP_039432028.1|CPIP
OG0001992	LOC6627897|XP_032294616.1|DVIR	LOC120429761|XP_039450747.1|CPIP, LOC120430622|XP_039451649.1|CPIP, LOC120431608|XP_039452646.1|CPIP
OG0001993	LOC6634213|XP_002057806.1|DVIR	LOC120415092|XP_039432445.1|CPIP, LOC120420891|XP_039439947.1|CPIP
OG0001994	LOC6629688|XP_015027572.1|DVIR	LOC120420105|XP_039438990.1|CPIP
OG0001995	LOC6634297|XP_002057449.1|DVIR	LOC120423638|XP_039443446.1|CPIP
OG0001997	LOC6626236|XP_002048860.1|DVIR	LOC120423172|XP_039442793.1|CPIP
OG0001998	LOC6626332|XP_032291752.1|DVIR	LOC120422362|XP_039441707.1|CPIP
OG0001999	LOC6627059|XP_015029165.1|DVIR	LOC120424412|XP_039444454.1|CPIP
OG0002000	LOC6627761|XP_002052650.1|DVIR	LOC120416072|XP_039433675.1|CPIP
OG0002001	LOC116650000|XP_032289206.1|DVIR, LOC6628530|XP_032294382.1|DVIR, LOC116651549|XP_032294021.1|DVIR	LOC120430517|XP_039451561.1|CPIP
OG0002002	LOC6626541|XP_002050751.2|DVIR, LOC6625666|XP_002050787.1|DVIR	LOC120419842|XP_039438611.1|CPIP
OG0002003	LOC6633984|XP_002057848.1|DVIR	LOC120412842|XP_039429398.1|CPIP
OG0002004	LOC6628214|XP_015028608.1|DVIR	LOC120413518|XP_039430313.1|CPIP
OG0002005	LOC6633901|XP_015025296.2|DVIR	LOC120416771|XP_039434563.1|CPIP
OG0002006	LOC6628358|XP_032294603.1|DVIR	LOC120423468|XP_039443227.1|CPIP
OG0002008	LOC6636271|XP_032290159.1|DVIR	LOC120415534|XP_039433027.1|CPIP
OG0002009	LOC6624883|XP_032292330.1|DVIR	LOC120415589|XP_039433114.1|CPIP
OG0002010	LOC6633986|XP_002057850.1|DVIR	LOC120421995|XP_039441241.1|CPIP
OG0002011	LOC6634004|XP_002057825.3|DVIR	LOC120421156|XP_039440280.1|CPIP
OG0002012	LOC6627349|XP_002052460.2|DVIR	LOC120417784|XP_039435880.1|CPIP, LOC120412482|XP_039428907.1|CPIP
OG0002013	LOC6634155|XP_032293567.1|DVIR	LOC120415549|XP_039433053.1|CPIP
OG0002014	LOC6626383|XP_002050057.1|DVIR	LOC120418715|XP_039437122.1|CPIP
OG0002015	LOC6632471|XP_002056172.1|DVIR, LOC116650345|XP_032289662.1|DVIR	LOC120419666|XP_039438364.1|CPIP
OG0002016	LOC6626610|XP_032292177.1|DVIR	LOC120432429|XP_039453578.1|CPIP
OG0002017	LOC6629111|XP_032293893.1|DVIR	LOC120432426|XP_039453565.1|CPIP
OG0002018	LOC6634214|XP_002057807.3|DVIR	LOC120423389|XP_039443107.1|CPIP
OG0002019	LOC116651542|XP_032293992.1|DVIR, LOC6628983|XP_032293990.1|DVIR	LOC120412660|XP_039429156.1|CPIP
OG0002020	LOC6634183|XP_002057441.2|DVIR	LOC120423990|XP_039443921.1|CPIP
OG0002021	LOC6625386|XP_002050303.2|DVIR	LOC120430575|XP_039451616.1|CPIP, LOC120423971|XP_039443897.1|CPIP
OG0002022	LOC6628404|XP_032294501.1|DVIR	LOC120414027|XP_039430984.1|CPIP
OG0002023	LOC6632895|XP_002056195.1|DVIR	LOC120412669|XP_039429165.1|CPIP
OG0002024	LOC6623556|XP_032290041.1|DVIR	LOC120419040|XP_039437540.1|CPIP
OG0002025	LOC6628942|XP_032293538.1|DVIR	LOC120429066|XP_039450141.1|CPIP
OG0002026	LOC6622563|XP_002047703.2|DVIR	LOC120423191|XP_039442824.1|CPIP
OG0002027	LOC6626290|XP_015029287.1|DVIR	LOC120420630|XP_039439637.1|CPIP
OG0002028	LOC6626936|XP_032293080.1|DVIR	LOC120420635|XP_039439645.1|CPIP
OG0002029	LOC6623931|XP_002047397.2|DVIR	LOC120416142|XP_039433752.1|CPIP
OG0002030	LOC6625886|XP_002050357.1|DVIR	LOC120416219|XP_039433852.1|CPIP
OG0002031	LOC6624786|XP_015029730.1|DVIR	LOC120415104|XP_039432456.1|CPIP
OG0002032	LOC6629903|XP_002053401.1|DVIR	LOC120419421|XP_039438033.1|CPIP
OG0002033	LOC6633486|XP_002057345.1|DVIR	LOC120418864|XP_039437335.1|CPIP
OG0002034	LOC6634834|XP_002058015.3|DVIR	LOC120419537|XP_039438184.1|CPIP
OG0002035	LOC6633157|XP_002056606.1|DVIR, LOC6631504|XP_002055323.2|DVIR	LOC120418911|XP_039437376.1|CPIP
OG0002036	LOC6630386|XP_015027037.2|DVIR	LOC120413806|XP_039430699.1|CPIP
OG0002037	LOC6623209|XP_002046319.1|DVIR, LOC6624342|XP_002046338.1|DVIR	LOC120426341|XP_039447036.1|CPIP
OG0002038	LOC6629346|XP_002053262.1|DVIR	LOC120419712|XP_039438434.1|CPIP
OG0002039	LOC26530948|XP_015027846.1|DVIR	LOC120432387|XP_039453516.1|CPIP
OG0002040	LOC6629308|XP_032288888.1|DVIR	LOC120424088|XP_039444039.1|CPIP
OG0002041	LOC6631377|XP_032295933.1|DVIR, LOC6625763|XP_015029845.1|DVIR	LOC120417055|XP_039434941.1|CPIP
OG0002042	LOC6632341|XP_002056409.1|DVIR	LOC120421220|XP_039440356.1|CPIP
OG0002043	LOC6629647|XP_002053557.2|DVIR	LOC120428111|XP_039449028.1|CPIP
OG0002044	LOC6633046|XP_002056269.1|DVIR	LOC120413784|XP_039430662.1|CPIP
OG0002045	LOC6633162|XP_002056611.3|DVIR, LOC116652214|XP_032296159.1|DVIR	LOC120422098|XP_039441384.1|CPIP
OG0002046	LOC6634693|XP_002058304.1|DVIR	LOC120413953|XP_039430890.1|CPIP
OG0002047	LOC6634675|XP_032296474.1|DVIR	LOC120413023|XP_039429625.1|CPIP
OG0002048	LOC6632363|XP_002056724.2|DVIR	LOC120413048|XP_039429675.1|CPIP
OG0002049	LOC6632287|XP_002056729.1|DVIR	LOC120413018|XP_039429611.1|CPIP
OG0002050	LOC6629856|XP_032292860.1|DVIR	LOC120430297|XP_039451330.1|CPIP
OG0002053	LOC6629605|XP_002054670.2|DVIR, LOC6629603|XP_002054668.2|DVIR	LOC120421361|XP_039440494.1|CPIP
OG0002054	LOC6632543|XP_002056186.1|DVIR	LOC120422046|XP_039441311.1|CPIP
OG0002055	LOC116651717|XP_032294562.1|DVIR, LOC6630898|XP_002053127.1|DVIR	LOC120432078|XP_039453145.1|CPIP
OG0002056	LOC6622886|XP_002048169.1|DVIR	LOC120422725|XP_039442187.1|CPIP
OG0002057	LOC6627975|XP_002051781.1|DVIR	LOC120422721|XP_039442185.1|CPIP
OG0002058	LOC6623174|XP_002046124.1|DVIR	LOC120422720|XP_039442184.1|CPIP
OG0002059	LOC6632616|XP_002056316.1|DVIR	LOC120422719|XP_039442181.1|CPIP
OG0002060	LOC6626587|XP_002049766.1|DVIR	LOC120418253|XP_039436500.1|CPIP, LOC120422711|XP_039442170.1|CPIP
OG0002061	LOC6625739|XP_032291908.1|DVIR	LOC120422716|XP_039442176.1|CPIP, LOC120418238|XP_039436475.1|CPIP
OG0002064	LOC6634505|XP_015025097.1|DVIR	LOC120427824|XP_039448680.1|CPIP
OG0002066	LOC6630811|XP_015027417.1|DVIR	LOC120424112|XP_039444072.1|CPIP
OG0002067	LOC6626937|XP_002049244.1|DVIR	LOC120424122|XP_039444097.1|CPIP
OG0002068	LOC6625314|XP_002048757.1|DVIR	LOC120429305|XP_039450465.1|CPIP
OG0002069	LOC6633275|XP_002057134.1|DVIR	LOC120416648|XP_039434392.1|CPIP
OG0002070	LOC6630130|XP_002053682.1|DVIR	LOC120416657|XP_039434401.1|CPIP
OG0002071	LOC6631122|XP_002054242.1|DVIR, LOC6631121|XP_002054241.1|DVIR	LOC120414983|XP_039432267.1|CPIP
OG0002072	LOC6626533|XP_002050657.1|DVIR	LOC120419937|XP_039438734.1|CPIP
OG0002073	LOC6622626|XP_032290694.1|DVIR	LOC120414173|XP_039431171.1|CPIP
OG0002074	LOC6626580|XP_002049693.1|DVIR	LOC120430722|XP_039451768.1|CPIP
OG0002075	LOC26530442|XP_015028814.1|DVIR	LOC120429589|XP_039450560.1|CPIP, LOC120424597|XP_039444695.1|CPIP
OG0002076	LOC6626692|XP_032292959.1|DVIR	LOC120421685|XP_039440849.1|CPIP
OG0002077	LOC6622532|XP_032291318.1|DVIR	LOC120421681|XP_039440845.1|CPIP
OG0002079	LOC6624462|XP_002048071.1|DVIR	LOC120425808|XP_039446361.1|CPIP
OG0002080	LOC6634522|XP_002058071.2|DVIR, LOC6625119|XP_002049499.1|DVIR	LOC120425571|XP_039446070.1|CPIP
OG0002081	LOC6624784|XP_002049437.1|DVIR	LOC120415329|XP_039432751.1|CPIP, LOC120415281|XP_039432685.1|CPIP
OG0002082	LOC6625656|XP_032293288.1|DVIR	LOC120416205|XP_039433827.1|CPIP
OG0002083	LOC6633873|XP_032296511.1|DVIR	LOC120421448|XP_039440588.1|CPIP
OG0002084	LOC6625624|XP_002049068.1|DVIR	LOC120431265|XP_039452332.1|CPIP
OG0002085	LOC6626264|XP_002050906.1|DVIR	LOC120417969|XP_039436139.1|CPIP
OG0002086	LOC6626480|XP_002049074.1|DVIR	LOC120431538|XP_039452581.1|CPIP
OG0002087	LOC26531396|XP_032289985.1|DVIR	LOC120412754|XP_039429281.1|CPIP, LOC120424471|XP_039444539.1|CPIP
OG0002088	LOC6624726|XP_015030511.1|DVIR	LOC120415883|XP_039433454.1|CPIP
OG0002089	LOC6635359|XP_002058905.1|DVIR	LOC120415358|XP_039432781.1|CPIP
OG0002090	LOC6624051|XP_002047469.1|DVIR	LOC120415870|XP_039433440.1|CPIP
OG0002091	LOC6626001|XP_032293005.1|DVIR	LOC120416853|XP_039434677.1|CPIP
OG0002092	LOC6623949|XP_032291244.1|DVIR	LOC120416818|XP_039434633.1|CPIP, LOC120412524|XP_039428953.1|CPIP
OG0002093	LOC6627267|XP_002049909.1|DVIR	LOC120413492|XP_039430283.1|CPIP, LOC120421859|XP_039441091.1|CPIP
OG0002094	LOC6624979|XP_032289448.1|DVIR, LOC116650951|XP_032292149.1|DVIR	LOC120413273|XP_039429936.1|CPIP, LOC120414977|XP_039432245.1|CPIP
OG0002095	LOC6634544|XP_002058288.1|DVIR	LOC120415199|XP_039432591.1|CPIP
OG0002096	LOC6626956|XP_032292980.1|DVIR	LOC120424725|XP_039444841.1|CPIP
OG0002097	LOC6625109|XP_002049283.2|DVIR	LOC120421572|XP_039440737.1|CPIP
OG0002098	LOC6624287|XP_015031432.1|DVIR	LOC120432554|XP_039453717.1|CPIP, LOC120432556|XP_039453719.1|CPIP
OG0002099	LOC6629885|XP_002054545.1|DVIR	LOC120425826|XP_039446378.1|CPIP, LOC120416713|XP_039434469.1|CPIP
OG0002100	LOC6623652|XP_002048244.3|DVIR	LOC120431445|XP_039452497.1|CPIP, LOC120422226|XP_039441545.1|CPIP, LOC120422221|XP_039441539.1|CPIP
OG0002101	LOC6625848|XP_032292941.1|DVIR	LOC120423808|XP_039443658.1|CPIP
OG0002102	LOC6626790|XP_002049829.2|DVIR	LOC120428249|XP_039449169.1|CPIP
OG0002103	LOC6629840|XP_002054540.2|DVIR	LOC120424261|XP_039444257.1|CPIP
OG0002117	LOC6635550|XP_002059097.1|DVIR	LOC120422063|XP_039441333.1|CPIP
OG0002119	LOC6631147|XP_015026969.1|DVIR	LOC120428556|XP_039449519.1|CPIP, LOC120413279|XP_039429944.1|CPIP
OG0002120	LOC6636209|XP_002059699.1|DVIR	LOC120413305|XP_039430000.1|CPIP
OG0002121	LOC6634874|XP_032295296.1|DVIR	LOC120431490|XP_039452556.1|CPIP
OG0002123	LOC6628453|XP_032294579.1|DVIR	LOC120419276|XP_039437875.1|CPIP
OG0002124	LOC6635457|XP_002059059.2|DVIR	LOC120428874|XP_039449934.1|CPIP
OG0002125	LOC6626451|XP_002049681.1|DVIR	LOC120431117|XP_039452206.1|CPIP
OG0002126	LOC6622481|XP_015030519.1|DVIR	LOC120422458|XP_039441834.1|CPIP
OG0002127	LOC6631364|XP_032296113.1|DVIR	LOC120420229|XP_039439152.1|CPIP
OG0002128	LOC6635484|XP_032296156.1|DVIR	LOC120420212|XP_039439133.1|CPIP
OG0002129	LOC6635015|XP_002058659.2|DVIR	LOC120432319|XP_039453437.1|CPIP
OG0002130	LOC6634737|XP_032289213.1|DVIR	LOC120413375|XP_039430100.1|CPIP
OG0002131	LOC6632912|XP_002056257.1|DVIR	LOC120430730|XP_039451775.1|CPIP, LOC120413341|XP_039430054.1|CPIP
OG0002132	LOC6634124|XP_002057725.1|DVIR	LOC120428359|XP_039449300.1|CPIP
OG0002133	LOC6633868|XP_002056970.1|DVIR	LOC120413362|XP_039430081.1|CPIP
OG0002134	LOC6634526|XP_002057955.1|DVIR	LOC120417703|XP_039435782.1|CPIP
OG0002135	LOC6633633|XP_032296266.1|DVIR	LOC120432195|XP_039453283.1|CPIP, LOC120427666|XP_039448477.1|CPIP
OG0002136	LOC6633024|XP_002055941.1|DVIR	LOC120417027|XP_039434901.1|CPIP
OG0002137	LOC6630771|XP_032294881.1|DVIR	LOC120422079|XP_039441358.1|CPIP
OG0002138	LOC6633690|XP_002057007.1|DVIR	LOC120413337|XP_039430047.1|CPIP
OG0002139	LOC6634723|XP_032289223.1|DVIR	LOC120413324|XP_039430031.1|CPIP
OG0002140	LOC6636033|XP_032296209.1|DVIR	LOC120431394|XP_039452455.1|CPIP
OG0002141	LOC6628236|XP_002051806.1|DVIR, LOC6635239|XP_002058767.1|DVIR	LOC120424691|XP_039444804.1|CPIP
OG0002142	LOC116651839|XP_032294831.1|DVIR, LOC6631029|XP_002054120.1|DVIR	LOC120416920|XP_039434760.1|CPIP, LOC120430553|XP_039451603.1|CPIP
OG0002143	LOC6629068|XP_002051612.1|DVIR	LOC120430599|XP_039451639.1|CPIP
OG0002144	LOC6636217|XP_002059718.2|DVIR	LOC120426029|XP_039446642.1|CPIP
OG0002145	LOC6630186|XP_002053255.2|DVIR	LOC120427971|XP_039448861.1|CPIP
OG0002146	LOC6633035|XP_002056062.1|DVIR	LOC120429017|XP_039450091.1|CPIP
OG0002147	LOC6631667|XP_032295642.1|DVIR	LOC120413718|XP_039430575.1|CPIP
OG0002148	LOC6636821|XP_002060303.1|DVIR	LOC120416248|XP_039433884.1|CPIP, LOC120416247|XP_039433883.1|CPIP, LOC120416256|XP_039433892.1|CPIP
OG0002149	LOC6636273|XP_002059686.2|DVIR	LOC120431264|XP_039452335.1|CPIP
OG0002150	LOC6634442|XP_002058057.1|DVIR	LOC120419617|XP_039438292.1|CPIP
OG0002151	LOC6627819|XP_002051144.2|DVIR, LOC116651415|XP_032293610.1|DVIR	LOC120419620|XP_039438294.1|CPIP
OG0002152	LOC6632813|XP_015026071.2|DVIR	LOC120416903|XP_039434733.1|CPIP
OG0002153	LOC6632214|XP_002055882.1|DVIR	LOC120424542|XP_039444640.1|CPIP, LOC120429007|XP_039450079.1|CPIP
