Orthogroup	DMAU.longest_only	DALB.longest_only
OG0001178	LOC117136036|XP_033152550.1|DMAU	LOC117568384|XP_034104886.1|DALB
OG0001179	LOC117137140|XP_033154331.1|DMAU	LOC117568304|XP_034104738.1|DALB
OG0001180	LOC117146295|XP_033168200.1|DMAU	LOC117573171|XP_034112034.1|DALB
OG0001181	LOC117139857|XP_033158398.1|DMAU	LOC117569941|XP_034107190.1|DALB
OG0001182	LOC117145299|XP_033166782.1|DMAU	LOC117574277|XP_034113917.1|DALB
OG0001183	LOC117143015|XP_033163273.1|DMAU	LOC117568713|XP_034105419.1|DALB
OG0001184	LOC117142230|XP_033161972.1|DMAU	LOC117575213|XP_034115228.1|DALB
OG0001185	LOC117144512|XP_033165601.1|DMAU	LOC117573534|XP_034112676.1|DALB
OG0001186	LOC117142573|XP_033162532.1|DMAU	LOC117571955|XP_034110344.1|DALB
OG0001187	LOC117137936|XP_033155583.1|DMAU	LOC117567136|XP_034102838.1|DALB
OG0001188	LOC117136156|XP_033152768.1|DMAU	LOC117568935|XP_034105751.1|DALB
OG0001189	LOC117137352|XP_033154641.1|DMAU	LOC117568052|XP_034104289.1|DALB
OG0001190	LOC117148909|XP_033172510.1|DMAU	LOC117568825|XP_034105594.1|DALB
OG0001191	LOC117147354|XP_033170111.1|DMAU	LOC117565705|XP_034100837.1|DALB
OG0001192	LOC117150487|XP_033173281.1|DMAU	LOC117564503|XP_034099211.1|DALB
OG0001194	LOC117148665|XP_033172069.1|DMAU, LOC117148662|XP_033172067.1|DMAU	LOC117577568|XP_034118302.1|DALB
OG0001195	LOC117136540|XP_033153382.1|DMAU	LOC117570897|XP_034108691.1|DALB
OG0001196	LOC117148512|XP_033171807.1|DMAU, LOC117144565|XP_033165706.1|DMAU	LOC117575998|XP_034116387.1|DALB, LOC117570990|XP_034108832.1|DALB
OG0001197	LOC117145494|XP_033167063.1|DMAU, LOC117145468|XP_033167032.1|DMAU	LOC117576475|XP_034117136.1|DALB
OG0001198	LOC117145671|XP_033167295.1|DMAU, LOC117145014|XP_033166401.1|DMAU	LOC117574981|XP_034114939.1|DALB
OG0001200	LOC117136880|XP_033153879.1|DMAU	LOC117572172|XP_034110712.1|DALB
OG0001201	LOC117142848|XP_033162973.1|DMAU	LOC117574341|XP_034114052.1|DALB
OG0001202	LOC117147733|XP_033170622.1|DMAU, LOC117147728|XP_033170619.1|DMAU	LOC117572403|XP_034111078.1|DALB
OG0001203	LOC117146265|XP_033168130.1|DMAU	LOC117573226|XP_034112164.1|DALB
OG0001204	LOC117139772|XP_033158274.1|DMAU	LOC117565835|XP_034101036.1|DALB
OG0001205	LOC117142990|XP_033163233.1|DMAU	LOC117576681|XP_034117568.1|DALB
OG0001206	LOC117145892|XP_033167624.1|DMAU	LOC117567475|XP_034103397.1|DALB, LOC117564954|XP_034099800.1|DALB, LOC117576986|XP_034118063.1|DALB
OG0001207	LOC117147117|XP_033169776.1|DMAU	LOC117566189|XP_034101597.1|DALB, LOC117576517|XP_034117221.1|DALB
OG0001208	LOC117146812|XP_033169253.1|DMAU	LOC117578077|XP_034119115.1|DALB
OG0001209	LOC117143553|XP_033164185.1|DMAU	LOC117574614|XP_034114392.1|DALB
OG0001210	LOC117148006|XP_033171056.1|DMAU	LOC117577709|XP_034118504.1|DALB
OG0001212	LOC117146758|XP_033169145.1|DMAU	LOC117577925|XP_034118818.1|DALB
OG0001213	LOC117144782|XP_033166042.1|DMAU	LOC117575912|XP_034116256.1|DALB
OG0001214	LOC117142676|XP_033162706.1|DMAU	LOC117573465|XP_034112581.1|DALB
OG0001217	LOC117138113|XP_033155907.1|DMAU	LOC117563791|XP_034098212.1|DALB
OG0001218	LOC117142256|XP_033162009.1|DMAU	LOC117573425|XP_034112527.1|DALB, LOC117573426|XP_034112528.1|DALB
OG0001220	LOC117137745|XP_033155220.1|DMAU	LOC117570318|XP_034107751.1|DALB
OG0001221	LOC117137636|XP_033155058.1|DMAU	LOC117569679|XP_034106818.1|DALB
OG0001222	LOC117146033|XP_033167855.1|DMAU	LOC117574147|XP_034113715.1|DALB
OG0001223	LOC117138446|XP_033156450.1|DMAU	LOC117567117|XP_034102811.1|DALB
OG0001224	LOC117137597|XP_033154999.1|DMAU	LOC117567927|XP_034104104.1|DALB
OG0001225	LOC117135503|XP_033151618.1|DMAU	LOC117568940|XP_034105764.1|DALB
OG0001226	LOC117135732|XP_033152067.1|DMAU	LOC117567826|XP_034103960.1|DALB
OG0001227	LOC117144657|XP_033165851.1|DMAU	LOC117565183|XP_034100072.1|DALB
OG0001228	LOC117147312|XP_033170050.1|DMAU	LOC117578304|XP_034119649.1|DALB
OG0001229	LOC117136207|XP_033152853.1|DMAU	LOC117569028|XP_034105910.1|DALB
OG0001230	LOC117135745|XP_033152086.1|DMAU	LOC117568309|XP_034104750.1|DALB
OG0001231	LOC117145595|XP_033167204.1|DMAU	LOC117565681|XP_034100805.1|DALB
OG0001232	LOC117150641|XP_033173507.1|DMAU	LOC117564729|XP_034099506.1|DALB, LOC117564728|XP_034099505.1|DALB, LOC117564727|XP_034099504.1|DALB, LOC117564726|XP_034099501.1|DALB
OG0001233	LOC117150670|XP_033173561.1|DMAU	LOC117566236|XP_034101675.1|DALB
OG0001234	LOC117137741|XP_033155215.1|DMAU	LOC117571987|XP_034110386.1|DALB
OG0001235	LOC117150322|XP_033173051.1|DMAU	LOC117566219|XP_034101654.1|DALB
OG0001236	LOC117140025|XP_033158647.1|DMAU	LOC117571273|XP_034109226.1|DALB
OG0001237	LOC117145515|XP_033167095.1|DMAU	LOC117573844|XP_034113203.1|DALB
OG0001238	LOC117142360|XP_033162175.1|DMAU	LOC117575761|XP_034116014.1|DALB
OG0001240	LOC117145127|XP_033166538.1|DMAU	LOC117574154|XP_034113726.1|DALB
OG0001241	LOC117138021|XP_033155719.1|DMAU	LOC117566698|XP_034102135.1|DALB
OG0001242	LOC117146832|XP_033169277.1|DMAU	LOC117577559|XP_034118288.1|DALB
OG0001243	LOC117139852|XP_033158390.1|DMAU	LOC117572050|XP_034110515.1|DALB
OG0001245	LOC117145201|XP_033166654.1|DMAU	LOC117575317|XP_034115364.1|DALB
OG0001246	LOC117138120|XP_033155872.1|DMAU	LOC117569883|XP_034107113.1|DALB, LOC117566735|XP_034102168.1|DALB
OG0001247	LOC117138439|XP_033156440.1|DMAU	LOC117569183|XP_034106142.1|DALB
OG0001248	LOC117141138|XP_033160360.1|DMAU	LOC117570002|XP_034107289.1|DALB
OG0001249	LOC117148190|XP_033171350.1|DMAU	LOC117564616|XP_034099366.1|DALB
OG0001253	LOC117147936|XP_033170972.1|DMAU, LOC117147836|XP_033170788.1|DMAU, LOC117147835|XP_033170787.1|DMAU, LOC117147830|XP_033170779.1|DMAU, LOC117137859|XP_033155464.1|DMAU	LOC117568452|XP_034105017.1|DALB
OG0001254	LOC117138338|XP_033156267.1|DMAU	LOC117566567|XP_034101999.1|DALB
OG0001255	LOC117137333|XP_033154615.1|DMAU	LOC117570245|XP_034107641.1|DALB
OG0001256	LOC117141277|XP_033160537.1|DMAU	LOC117567722|XP_034103775.1|DALB
OG0001257	LOC117146323|XP_033168280.1|DMAU	LOC117573250|XP_034112207.1|DALB
OG0001258	LOC117144508|XP_033165589.1|DMAU	LOC117575112|XP_034115102.1|DALB
OG0001259	LOC117147027|XP_033169611.1|DMAU	LOC117574289|XP_034113944.1|DALB
OG0001260	LOC117144726|XP_033165960.1|DMAU	LOC117575472|XP_034115580.1|DALB
OG0001261	LOC117146601|XP_033168816.1|DMAU	LOC117575972|XP_034116345.1|DALB
OG0001262	LOC117141945|XP_033161589.1|DMAU	LOC117567012|XP_034102588.1|DALB
OG0001263	LOC117142271|XP_033162038.1|DMAU	LOC117573702|XP_034112961.1|DALB
OG0001264	LOC117151015|XP_033174112.1|DMAU	LOC117566011|XP_034101323.1|DALB
OG0001265	LOC117146840|XP_033169286.1|DMAU	LOC117570830|XP_034108626.1|DALB
OG0001266	LOC117135964|XP_033152457.1|DMAU	LOC117571973|XP_034110366.1|DALB
OG0001267	LOC117145054|XP_033166454.1|DMAU	LOC117575549|XP_034115697.1|DALB
OG0001268	LOC117144425|XP_033165459.1|DMAU	LOC117576130|XP_034116581.1|DALB
OG0001269	LOC117136556|XP_033153400.1|DMAU	LOC117567450|XP_034103354.1|DALB
OG0001270	LOC117145234|XP_033166699.1|DMAU	LOC117576926|XP_034117960.1|DALB
OG0001271	LOC117136325|XP_033153070.1|DMAU	LOC117568208|XP_034104569.1|DALB
OG0001272	LOC117139445|XP_033157641.1|DMAU	LOC117568281|XP_034104684.1|DALB
OG0001273	LOC117144074|XP_033164975.1|DMAU	LOC117575075|XP_034115060.1|DALB
OG0001274	LOC117139532|XP_033157793.1|DMAU	LOC117570742|XP_034108455.1|DALB
OG0001275	LOC117147685|XP_033170556.1|DMAU	LOC117568362|XP_034104857.1|DALB
OG0001276	LOC117140779|XP_033159755.1|DMAU	LOC117568691|XP_034105392.1|DALB
OG0001277	LOC117140824|XP_033159822.1|DMAU	LOC117569960|XP_034107224.1|DALB
OG0001278	LOC117141025|XP_033160192.1|DMAU	LOC117567236|XP_034102958.1|DALB
OG0001279	LOC117139579|XP_033157879.1|DMAU	LOC117571559|XP_034109655.1|DALB
OG0001280	LOC117141774|XP_033161295.1|DMAU	LOC117569756|XP_034106939.1|DALB
OG0001281	LOC117141245|XP_033160502.1|DMAU	LOC117572414|XP_034111087.1|DALB
OG0001283	LOC117138593|XP_033156665.1|DMAU	LOC117572416|XP_034111092.1|DALB
OG0001284	LOC117137290|XP_033154555.1|DMAU	LOC117565517|XP_034100543.1|DALB
OG0001285	LOC117139924|XP_033158499.1|DMAU	LOC117568913|XP_034105710.1|DALB
OG0001286	LOC117144084|XP_033164993.1|DMAU	LOC117565165|XP_034100041.1|DALB
OG0001287	LOC117146100|XP_033167971.1|DMAU	LOC117575981|XP_034116356.1|DALB
OG0001288	LOC117150199|XP_033172880.1|DMAU	LOC117565108|XP_034099957.1|DALB
OG0001289	LOC117150534|XP_033173349.1|DMAU	LOC117565064|XP_034099902.1|DALB, LOC117565646|XP_034100751.1|DALB
OG0001290	LOC117150514|XP_033173321.1|DMAU	LOC117563755|XP_034098128.1|DALB
OG0001291	LOC117135519|XP_033151670.1|DMAU	LOC117567201|XP_034102920.1|DALB
OG0001292	LOC117138561|XP_033156611.1|DMAU	LOC117572410|XP_034111083.1|DALB
OG0001293	LOC117147210|XP_033169914.1|DMAU	LOC117572786|XP_034111780.1|DALB
OG0001294	LOC117144437|XP_033165475.1|DMAU	LOC117573737|XP_034113006.1|DALB
OG0001295	LOC117148713|XP_033172153.1|DMAU	LOC117573071|XP_034111837.1|DALB
OG0001296	LOC117136188|XP_033152825.1|DMAU	LOC117567348|XP_034103166.1|DALB
OG0001297	LOC117143113|XP_033163487.1|DMAU	LOC117575570|XP_034115723.1|DALB
OG0001298	LOC117145398|XP_033166926.1|DMAU	LOC117574210|XP_034113805.1|DALB
OG0001299	LOC117140247|XP_033158940.1|DMAU	LOC117566409|XP_034101821.1|DALB
OG0001300	LOC117145814|XP_033167506.1|DMAU	LOC117574085|XP_034113611.1|DALB, LOC117571353|XP_034109353.1|DALB
OG0001301	LOC117150485|XP_033173275.1|DMAU	LOC117564501|XP_034099208.1|DALB
OG0001302	LOC117137477|XP_033154841.1|DMAU	LOC117570091|XP_034107428.1|DALB
OG0001303	LOC117144495|XP_033165573.1|DMAU, LOC117143885|XP_033164674.1|DMAU	LOC117575045|XP_034115019.1|DALB
OG0001304	LOC117135821|XP_033152220.1|DMAU	LOC117567267|XP_034103017.1|DALB
OG0001305	LOC117145235|XP_033166701.1|DMAU	LOC117570656|XP_034108331.1|DALB, LOC117576927|XP_034117961.1|DALB, LOC117575784|XP_034116046.1|DALB
OG0001306	LOC117144423|XP_033165456.1|DMAU	LOC117574783|XP_034114629.1|DALB
OG0001307	LOC117139434|XP_033157621.1|DMAU	LOC117572723|XP_034111679.1|DALB
OG0001308	LOC117147216|XP_033169921.1|DMAU, LOC117148458|XP_033171720.1|DMAU	LOC117569475|XP_034106537.1|DALB
OG0001309	LOC117146052|XP_033167882.1|DMAU	LOC117576337|XP_034116902.1|DALB
OG0001310	LOC117148031|XP_033171096.1|DMAU	LOC117576444|XP_034117102.1|DALB
OG0001311	LOC117148484|XP_033171755.1|DMAU	LOC117578065|XP_034119095.1|DALB
OG0001312	LOC117140140|XP_033158799.1|DMAU, LOC117140142|XP_033158800.1|DMAU	LOC117572630|XP_034111480.1|DALB
OG0001313	LOC117136606|XP_033153482.1|DMAU	LOC117569218|XP_034106185.1|DALB
OG0001314	LOC117139781|XP_033158287.1|DMAU	LOC117565839|XP_034101042.1|DALB
OG0001315	LOC117146738|XP_033169078.1|DMAU	LOC117563882|XP_034098334.1|DALB, LOC117575188|XP_034115195.1|DALB
OG0001316	LOC117137824|XP_033155398.1|DMAU	LOC117571855|XP_034110141.1|DALB
OG0001317	LOC117141527|XP_033160910.1|DMAU	LOC117564432|XP_034099059.1|DALB
OG0001318	LOC117136371|XP_033153149.1|DMAU	LOC117570572|XP_034108205.1|DALB
OG0001319	LOC117148796|XP_033172303.1|DMAU, LOC117148787|XP_033172292.1|DMAU	LOC117564620|XP_034099367.1|DALB
OG0001320	LOC117137791|XP_033155338.1|DMAU	LOC117566767|XP_034102200.1|DALB, LOC117570821|XP_034108574.1|DALB
OG0001321	LOC117137495|XP_033154864.1|DMAU	LOC117570404|XP_034107919.1|DALB
OG0001322	LOC117143017|XP_033163285.1|DMAU, LOC117145129|XP_033166541.1|DMAU	LOC117576050|XP_034116472.1|DALB
OG0001323	LOC117150829|XP_033173787.1|DMAU, LOC117150828|XP_033173786.1|DMAU	LOC117564586|XP_034099322.1|DALB
OG0001324	LOC117143689|XP_033164371.1|DMAU	LOC117563957|XP_034098425.1|DALB
OG0001325	LOC117144357|XP_033165365.1|DMAU, LOC117144344|XP_033165347.1|DMAU	LOC117576099|XP_034116548.1|DALB
OG0001326	LOC117143150|XP_033163539.1|DMAU	LOC117573495|XP_034112613.1|DALB
OG0001328	LOC117147759|XP_033170669.1|DMAU	LOC117577566|XP_034118294.1|DALB
OG0001329	LOC117147856|XP_033170822.1|DMAU	LOC117576432|XP_034117075.1|DALB
OG0001330	LOC117146784|XP_033169202.1|DMAU	LOC117564280|XP_034099277.1|DALB
OG0001331	LOC117148048|XP_033171124.1|DMAU	LOC117569384|XP_034106409.1|DALB
OG0001332	LOC117147795|XP_033170735.1|DMAU	LOC117569321|XP_034106342.1|DALB
OG0001333	LOC117150795|XP_033173740.1|DMAU	LOC117577099|XP_034118093.1|DALB
OG0001334	LOC117144636|XP_033165822.1|DMAU	LOC117574234|XP_034113835.1|DALB
OG0001335	LOC117144751|XP_033165998.1|DMAU	LOC117575035|XP_034115005.1|DALB
OG0001337	LOC117146432|XP_033168530.1|DMAU	LOC117578201|XP_034119421.1|DALB
OG0001338	LOC117138576|XP_033156639.1|DMAU	LOC117569979|XP_034107247.1|DALB
OG0001339	LOC117138676|XP_033156818.1|DMAU	LOC117571897|XP_034110256.1|DALB
OG0001340	LOC117141377|XP_033160676.1|DMAU	LOC117567430|XP_034103319.1|DALB
OG0001341	LOC117146020|XP_033167842.1|DMAU	LOC117575550|XP_034115702.1|DALB
OG0001342	LOC117145838|XP_033167533.1|DMAU	LOC117573586|XP_034112768.1|DALB
OG0001343	LOC117144524|XP_033165637.1|DMAU	LOC117573444|XP_034112556.1|DALB
OG0001344	LOC117142321|XP_033162119.1|DMAU	LOC117573437|XP_034112547.1|DALB
OG0001345	LOC117143223|XP_033163663.1|DMAU	LOC117573917|XP_034113321.1|DALB
OG0001346	LOC117144484|XP_033165555.1|DMAU	LOC117573938|XP_034113355.1|DALB
OG0001347	LOC117147918|XP_033170926.1|DMAU	LOC117578117|XP_034119193.1|DALB
OG0001348	LOC117146570|XP_033168761.1|DMAU	LOC117578246|XP_034119556.1|DALB
OG0001349	LOC117140871|XP_033159900.1|DMAU	LOC117570051|XP_034107370.1|DALB, LOC117571506|XP_034109566.1|DALB
OG0001350	LOC117140188|XP_033158854.1|DMAU	LOC117568355|XP_034104847.1|DALB, LOC117568352|XP_034104841.1|DALB, LOC117568351|XP_034104839.1|DALB
OG0001351	LOC117135564|XP_033151762.1|DMAU	LOC117569929|XP_034107180.1|DALB
OG0001352	LOC117138579|XP_033156643.1|DMAU	LOC117568256|XP_034104629.1|DALB
OG0001353	LOC117140837|XP_033159836.1|DMAU	LOC117572807|XP_034111804.1|DALB
OG0001354	LOC117135867|XP_033152289.1|DMAU	LOC117567795|XP_034103909.1|DALB
OG0001355	LOC117136014|XP_033152522.1|DMAU	LOC117567116|XP_034102810.1|DALB
OG0001356	LOC117144134|XP_033165050.1|DMAU	LOC117575623|XP_034115790.1|DALB
OG0001357	LOC117140957|XP_033160069.1|DMAU	LOC117571169|XP_034109090.1|DALB
OG0001358	LOC117139186|XP_033157244.1|DMAU	LOC117568486|XP_034105064.1|DALB
OG0001359	LOC117146447|XP_033168562.1|DMAU	LOC117565039|XP_034099878.1|DALB
OG0001360	LOC117136868|XP_033153860.1|DMAU	LOC117568862|XP_034105640.1|DALB
OG0001361	LOC117141023|XP_033160187.1|DMAU	LOC117567241|XP_034102979.1|DALB
OG0001362	LOC117140656|XP_033159588.1|DMAU	LOC117567238|XP_034102964.1|DALB
OG0001363	LOC117145131|XP_033166542.1|DMAU	LOC117574942|XP_034114882.1|DALB
OG0001364	LOC117138487|XP_033156508.1|DMAU	LOC117567621|XP_034103604.1|DALB
OG0001365	LOC117141158|XP_033160388.1|DMAU	LOC117572073|XP_034110551.1|DALB
OG0001366	LOC117140586|XP_033159483.1|DMAU	LOC117566876|XP_034102376.1|DALB
OG0001367	LOC117135976|XP_033152480.1|DMAU	LOC117568932|XP_034105743.1|DALB
OG0001368	LOC117137825|XP_033155399.1|DMAU	LOC117566811|XP_034102250.1|DALB
OG0001369	LOC117146403|XP_033168478.1|DMAU	LOC117577649|XP_034118425.1|DALB
OG0001370	LOC117138553|XP_033156602.1|DMAU	LOC117569818|XP_034107030.1|DALB
OG0001371	LOC117137015|XP_033154098.1|DMAU	LOC117565129|XP_034099985.1|DALB
OG0001372	LOC117136225|XP_033152894.1|DMAU	LOC117571211|XP_034109148.1|DALB
OG0001373	LOC117150511|XP_033173309.1|DMAU	LOC117564504|XP_034099212.1|DALB
OG0001374	LOC117138169|XP_033155941.1|DMAU	LOC117570254|XP_034107658.1|DALB
OG0001375	LOC117145183|XP_033166629.1|DMAU	LOC117575073|XP_034115055.1|DALB
OG0001376	LOC117137716|XP_033155180.1|DMAU	LOC117572781|XP_034111768.1|DALB
OG0001377	LOC117150687|XP_033173624.1|DMAU	LOC117566053|XP_034101399.1|DALB
OG0001378	LOC117150432|XP_033173201.1|DMAU	LOC117565030|XP_034099868.1|DALB, LOC117565313|XP_034100240.1|DALB
OG0001379	LOC117142663|XP_033162691.1|DMAU	LOC117565235|XP_034100133.1|DALB
OG0001380	LOC117138187|XP_033155977.1|DMAU	LOC117571067|XP_034108927.1|DALB
OG0001381	LOC117138516|XP_033156540.1|DMAU	LOC117566945|XP_034102468.1|DALB
OG0001382	LOC117135307|XP_033151386.1|DMAU	LOC117577268|XP_034118144.1|DALB, LOC117566716|XP_034102152.1|DALB, LOC117565103|XP_034099952.1|DALB
OG0001383	LOC117135473|XP_033151580.1|DMAU	LOC117570330|XP_034107769.1|DALB
OG0001384	LOC117150607|XP_033173457.1|DMAU	LOC117566033|XP_034101370.1|DALB
OG0001387	LOC117141892|XP_033161484.1|DMAU	LOC117564013|XP_034098503.1|DALB
OG0001388	LOC117138729|XP_033156854.1|DMAU	LOC117564849|XP_034099675.1|DALB
OG0001389	LOC117145081|XP_033166489.1|DMAU	LOC117573791|XP_034113089.1|DALB
OG0001390	LOC117142744|XP_033162820.1|DMAU	LOC117564791|XP_034099600.1|DALB
OG0001391	LOC117142477|XP_033162388.1|DMAU	LOC117565682|XP_034100806.1|DALB
OG0001392	LOC117148757|XP_033172242.1|DMAU	LOC117578023|XP_034119013.1|DALB
OG0001393	LOC117139843|XP_033158384.1|DMAU	LOC117576139|XP_034116599.1|DALB
OG0001394	LOC117137259|XP_033154515.1|DMAU	LOC117573215|XP_034112121.1|DALB
OG0001395	LOC117143497|XP_033164105.1|DMAU	LOC117576142|XP_034116598.1|DALB
OG0001396	LOC117147284|XP_033170019.1|DMAU	LOC117570481|XP_034108057.1|DALB, LOC117578267|XP_034119579.1|DALB
OG0001397	LOC117145099|XP_033166509.1|DMAU	LOC117575580|XP_034115737.1|DALB
OG0001398	LOC117147906|XP_033170906.1|DMAU	LOC117578216|XP_034119479.1|DALB
OG0001399	LOC117137959|XP_033155613.1|DMAU	LOC117567369|XP_034103202.1|DALB
OG0001400	LOC117143334|XP_033163886.1|DMAU	LOC117575733|XP_034115969.1|DALB
OG0001401	LOC117140082|XP_033158726.1|DMAU	LOC117568707|XP_034105412.1|DALB
OG0001402	LOC117141036|XP_033160210.1|DMAU	LOC117571806|XP_034110067.1|DALB
OG0001403	LOC117141310|XP_033160587.1|DMAU	LOC117569395|XP_034106422.1|DALB
OG0001404	LOC117135629|XP_033151893.1|DMAU	LOC117568164|XP_034104485.1|DALB
OG0001405	LOC117137727|XP_033155193.1|DMAU	LOC117571173|XP_034109092.1|DALB
OG0001406	LOC117148322|XP_033171545.1|DMAU	LOC117574610|XP_034114389.1|DALB
OG0001407	LOC117141445|XP_033160790.1|DMAU	LOC117572098|XP_034110596.1|DALB
OG0001408	LOC117135587|XP_033151812.1|DMAU	LOC117571374|XP_034109380.1|DALB
OG0001411	LOC117144749|XP_033165995.1|DMAU	LOC117575151|XP_034115145.1|DALB, LOC117574447|XP_034114176.1|DALB, LOC117575262|XP_034115289.1|DALB, LOC117574448|XP_034114177.1|DALB, LOC117574843|XP_034114730.1|DALB, LOC117575293|XP_034115331.1|DALB, LOC117574446|XP_034114175.1|DALB, LOC117575026|XP_034114996.1|DALB, LOC117576912|XP_034117942.1|DALB, LOC117575145|XP_034115142.1|DALB
OG0001412	LOC117141864|XP_033161479.1|DMAU, LOC117151093|XP_033174232.1|DMAU	LOC117575047|XP_034115021.1|DALB
OG0001413	LOC117136789|XP_033153736.1|DMAU, LOC117136980|XP_033154047.1|DMAU	LOC117568456|XP_034105023.1|DALB
OG0001414	LOC117137873|XP_033155490.1|DMAU, LOC117137877|XP_033155495.1|DMAU	LOC117566479|XP_034101902.1|DALB
OG0001415	LOC117137429|XP_033154751.1|DMAU, LOC117135885|XP_033152323.1|DMAU	LOC117566782|XP_034102216.1|DALB
OG0001416	LOC117150803|XP_033173752.1|DMAU	LOC117565921|XP_034101182.1|DALB
OG0001417	LOC117148170|XP_033171327.1|DMAU	LOC117566674|XP_034102115.1|DALB
OG0001418	LOC117140888|XP_033159931.1|DMAU, LOC117140047|XP_033158675.1|DMAU	LOC117569807|XP_034107012.1|DALB
OG0001419	LOC117148521|XP_033171822.1|DMAU, LOC117147721|XP_033170615.1|DMAU	LOC117564763|XP_034099552.1|DALB
OG0001420	LOC117143144|XP_033163531.1|DMAU	LOC117567112|XP_034102807.1|DALB, LOC117568544|XP_034105152.1|DALB
OG0001421	LOC117145934|XP_033167701.1|DMAU, LOC117136447|XP_033153260.1|DMAU	LOC117563418|XP_034097643.1|DALB, LOC117563419|XP_034097644.1|DALB, LOC117563420|XP_034097645.1|DALB
OG0001422	LOC117140150|XP_033158812.1|DMAU	LOC117569022|XP_034105902.1|DALB
OG0001422	LOC117141292|XP_033160562.1|DMAU	LOC117569020|XP_034105900.1|DALB
OG0001423	LOC117145604|XP_033167209.1|DMAU, LOC117143665|XP_033164337.1|DMAU	LOC117570593|XP_034108228.1|DALB, LOC117574159|XP_034113735.1|DALB
OG0001424	LOC117143134|XP_033163517.1|DMAU, LOC117144406|XP_033165435.1|DMAU	LOC117570677|XP_034108367.1|DALB
OG0001429	LOC117144830|XP_033166106.1|DMAU	LOC117575675|XP_034115854.1|DALB
OG0001430	LOC117142909|XP_033163083.1|DMAU	LOC117575859|XP_034116169.1|DALB
OG0001431	LOC117148150|XP_033171272.1|DMAU	LOC117569330|XP_034106354.1|DALB
OG0001432	LOC117146362|XP_033168404.1|DMAU	LOC117570359|XP_034107822.1|DALB
OG0001434	LOC117147034|XP_033169618.1|DMAU	LOC117565423|XP_034100401.1|DALB
OG0001435	LOC117137989|XP_033155664.1|DMAU	LOC117572107|XP_034110617.1|DALB
OG0001436	LOC117142713|XP_033162763.1|DMAU	LOC117568711|XP_034105420.1|DALB
OG0001437	LOC117139720|XP_033158181.1|DMAU	LOC117576707|XP_034117613.1|DALB, LOC117563458|XP_034097702.1|DALB
OG0001438	LOC117142579|XP_033162539.1|DMAU	LOC117573392|XP_034112483.1|DALB
OG0001440	LOC117146806|XP_033169241.1|DMAU	LOC117577621|XP_034118366.1|DALB
OG0001441	LOC117148575|XP_033171931.1|DMAU	LOC117577855|XP_034118694.1|DALB
OG0001442	LOC117150471|XP_033173258.1|DMAU	LOC117565043|XP_034099881.1|DALB
OG0001443	LOC117142292|XP_033162069.1|DMAU	LOC117573360|XP_034112379.1|DALB
OG0001444	LOC117145257|XP_033166731.1|DMAU	LOC117576733|XP_034117650.1|DALB
OG0001445	LOC117142599|XP_033162569.1|DMAU	LOC117574322|XP_034114024.1|DALB, LOC117575699|XP_034115902.1|DALB
OG0001446	LOC117142264|XP_033162017.1|DMAU	LOC117576974|XP_034118042.1|DALB
OG0001447	LOC117144578|XP_033165728.1|DMAU	LOC117575421|XP_034115497.1|DALB
OG0001448	LOC117143152|XP_033163542.1|DMAU	LOC117573496|XP_034112615.1|DALB
OG0001449	LOC117137234|XP_033154484.1|DMAU	LOC117571782|XP_034110030.1|DALB
OG0001450	LOC117137220|XP_033154504.1|DMAU	LOC117564631|XP_034099380.1|DALB
OG0001451	LOC117137378|XP_033154681.1|DMAU	LOC117569725|XP_034106887.1|DALB
OG0001452	LOC117136147|XP_033152754.1|DMAU	LOC117566376|XP_034101763.1|DALB
OG0001453	LOC117140609|XP_033159511.1|DMAU	LOC117570774|XP_034108502.1|DALB, LOC117568706|XP_034105411.1|DALB
OG0001454	LOC117143413|XP_033163999.1|DMAU	LOC117574547|XP_034114309.1|DALB
OG0001455	LOC117138998|XP_033156965.1|DMAU	LOC117572363|XP_034111018.1|DALB
OG0001456	LOC117137785|XP_033155330.1|DMAU	LOC117569258|XP_034106224.1|DALB
OG0001457	LOC117135759|XP_033152108.1|DMAU	LOC117567126|XP_034102824.1|DALB
OG0001458	LOC117136426|XP_033153227.1|DMAU	LOC117571454|XP_034109492.1|DALB
OG0001459	LOC117140456|XP_033159278.1|DMAU	LOC117571287|XP_034109245.1|DALB
OG0001460	LOC117136647|XP_033153533.1|DMAU	LOC117570283|XP_034107694.1|DALB
OG0001461	LOC117148120|XP_033171233.1|DMAU	LOC117578320|XP_034119667.1|DALB
OG0001462	LOC117139476|XP_033157687.1|DMAU	LOC117567719|XP_034103769.1|DALB
OG0001463	LOC117143116|XP_033163493.1|DMAU	LOC117575123|XP_034115113.1|DALB
OG0001464	LOC117146624|XP_033168847.1|DMAU	LOC117573580|XP_034112762.1|DALB
OG0001465	LOC117137624|XP_033155046.1|DMAU	LOC117571890|XP_034110246.1|DALB
OG0001466	LOC117135138|XP_033151089.1|DMAU	LOC117563863|XP_034098310.1|DALB
