Orthogroup	DMAU.longest_only	SLEB.longest_only
OG0000803	LOC117141261|XP_033160522.1|DMAU	LOC115622649|XP_030372516.1|SLEB
OG0000804	LOC117136524|XP_033153360.1|DMAU, LOC117144478|XP_033165549.1|DMAU	LOC115623042|XP_030373079.1|SLEB, LOC115622933|XP_030372921.1|SLEB
OG0000805	LOC117137601|XP_033155009.1|DMAU	LOC115633725|XP_030387052.1|SLEB, LOC115633387|XP_030386694.1|SLEB, LOC115633782|XP_030387119.1|SLEB, LOC115631591|XP_030384252.1|SLEB
OG0000806	LOC117150724|XP_033173637.1|DMAU	LOC115631223|XP_030383792.1|SLEB
OG0000810	LOC117135817|XP_033152214.1|DMAU, LOC117137673|XP_033155123.1|DMAU	LOC115633165|XP_030386437.1|SLEB
OG0000811	LOC117136095|XP_033152668.1|DMAU	LOC115627523|XP_030379086.1|SLEB
OG0000812	LOC117146712|XP_033169020.1|DMAU, LOC117141790|XP_033161320.1|DMAU	LOC115628035|XP_030379838.1|SLEB
OG0000813	LOC117137187|XP_033154401.1|DMAU	LOC115621588|XP_030371142.1|SLEB
OG0000813	LOC117150318|XP_033173044.1|DMAU	LOC115631533|XP_030384166.1|SLEB
OG0000814	LOC117150689|XP_033173590.1|DMAU	LOC115631370|XP_030383951.1|SLEB
OG0000815	LOC117145718|XP_033167358.1|DMAU	LOC115628494|XP_030380489.1|SLEB
OG0000816	LOC117148007|XP_033171058.1|DMAU	LOC115626829|XP_030378170.1|SLEB
OG0000816	LOC117144776|XP_033166034.1|DMAU	LOC115623329|XP_030373452.1|SLEB
OG0000817	LOC117145525|XP_033167107.1|DMAU	LOC115625273|XP_030376136.1|SLEB
OG0000817	LOC117145526|XP_033167108.1|DMAU	LOC115625540|XP_030376476.1|SLEB
OG0000818	LOC117148885|XP_033172478.1|DMAU	LOC115627273|XP_030378763.1|SLEB
OG0000818	LOC117137765|XP_033155279.1|DMAU	LOC115627208|XP_030378687.1|SLEB
OG0000819	LOC117147288|XP_033170024.1|DMAU	LOC115629908|XP_030382373.1|SLEB
OG0000819	LOC117147609|XP_033170457.1|DMAU	LOC115629909|XP_030382374.1|SLEB
OG0000820	LOC117147212|XP_033169917.1|DMAU	LOC115629748|XP_030382144.1|SLEB
OG0000820	LOC117137622|XP_033155044.1|DMAU	LOC115633748|XP_030387083.1|SLEB
OG0000821	LOC117143980|XP_033164809.1|DMAU	LOC115621003|XP_030370383.1|SLEB
OG0000821	LOC117137505|XP_033154876.1|DMAU	LOC115634734|XP_030388480.1|SLEB
OG0000822	LOC117141203|XP_033160446.1|DMAU, LOC117148540|XP_033171863.1|DMAU	LOC115626101|XP_030377213.1|SLEB
OG0000823	LOC117146006|XP_033167817.1|DMAU, LOC117145179|XP_033166621.1|DMAU, LOC117146008|XP_033167819.1|DMAU, LOC117146007|XP_033167818.1|DMAU	LOC115621687|XP_030371257.1|SLEB, LOC115621478|XP_030370997.1|SLEB
OG0000824	LOC117150586|XP_033173432.1|DMAU	LOC115631358|XP_030383935.1|SLEB, LOC115631355|XP_030383932.1|SLEB
OG0000825	LOC117141300|XP_033160571.1|DMAU	LOC115631892|XP_030384601.1|SLEB
OG0000825	LOC117150482|XP_033173272.1|DMAU	LOC115631910|XP_030384621.1|SLEB
OG0000826	LOC117138368|XP_033156326.1|DMAU	LOC115625100|XP_030376272.1|SLEB
OG0000827	LOC117141507|XP_033160887.1|DMAU, LOC117140573|XP_033159464.1|DMAU, LOC117141508|XP_033160890.1|DMAU, LOC117141510|XP_033160891.1|DMAU	LOC115632510|XP_030385560.1|SLEB
OG0000828	LOC117144092|XP_033164998.1|DMAU, LOC117143586|XP_033164224.1|DMAU, LOC117143585|XP_033164223.1|DMAU	LOC115621661|XP_030371228.1|SLEB
OG0000830	LOC117148500|XP_033171793.1|DMAU	LOC115627051|XP_030378454.1|SLEB
OG0000831	LOC117140810|XP_033159803.1|DMAU	LOC115620550|XP_030369694.1|SLEB
OG0000832	LOC117137739|XP_033155213.1|DMAU	LOC115630056|XP_030382550.1|SLEB
OG0000833	LOC117139322|XP_033157457.1|DMAU	LOC115633915|XP_030387287.1|SLEB
OG0000834	LOC117142856|XP_033162993.1|DMAU	LOC115622025|XP_030371744.1|SLEB
OG0000835	LOC117139688|XP_033158066.1|DMAU	LOC115633164|XP_030386435.1|SLEB
OG0000836	LOC117150736|XP_033173661.1|DMAU, LOC117137036|XP_033154136.1|DMAU	LOC115631033|XP_030383516.1|SLEB
OG0000837	LOC117135739|XP_033152075.1|DMAU	LOC115633929|XP_030387306.1|SLEB
OG0000837	LOC117147384|XP_033170147.1|DMAU	LOC115629286|XP_030381586.1|SLEB
OG0000838	LOC117150566|XP_033173408.1|DMAU	LOC115631443|XP_030384046.1|SLEB
OG0000838	LOC117141968|XP_033161660.1|DMAU	LOC115631811|XP_030384508.1|SLEB
OG0000839	LOC117145758|XP_033167414.1|DMAU	LOC115623518|XP_030373759.1|SLEB
OG0000839	LOC117145452|XP_033167011.1|DMAU	LOC115623788|XP_030374190.1|SLEB
OG0000840	LOC117135673|XP_033151959.1|DMAU, LOC117148905|XP_033172504.1|DMAU	LOC115627464|XP_030378996.1|SLEB
OG0000841	LOC117145324|XP_033166812.1|DMAU	LOC115621899|XP_030371588.1|SLEB
OG0000842	LOC117137584|XP_033154981.1|DMAU	LOC115634348|XP_030387864.1|SLEB
OG0000842	LOC117142640|XP_033162635.1|DMAU	LOC115620792|XP_030370072.1|SLEB
OG0000843	LOC117136942|XP_033153980.1|DMAU	LOC115623677|XP_030374010.1|SLEB
OG0000844	LOC117136183|XP_033152819.1|DMAU	LOC115620021|XP_030368985.1|SLEB
OG0000844	LOC117142382|XP_033162212.1|DMAU	LOC115623803|XP_030374206.1|SLEB
OG0000845	LOC117147818|XP_033170763.1|DMAU, LOC117147802|XP_033170744.1|DMAU	LOC115629856|XP_030382299.1|SLEB
OG0000846	LOC117142489|XP_033162405.1|DMAU	LOC115621852|XP_030371524.1|SLEB
OG0000847	LOC117136311|XP_033153050.1|DMAU	LOC115634639|XP_030388354.1|SLEB
OG0000847	LOC117135531|XP_033151691.1|DMAU	LOC115626111|XP_030377225.1|SLEB
OG0000848	LOC117150540|XP_033173359.1|DMAU	LOC115632007|XP_030384796.1|SLEB
OG0000848	LOC117137699|XP_033155163.1|DMAU	LOC115626119|XP_030377233.1|SLEB
OG0000849	LOC117150452|XP_033173230.1|DMAU	LOC115630527|XP_030382990.1|SLEB
OG0000849	LOC117148918|XP_033172567.1|DMAU	LOC115623659|XP_030373977.1|SLEB
OG0000850	LOC117137841|XP_033155432.1|DMAU	LOC115634453|XP_030388034.1|SLEB
OG0000850	LOC117137840|XP_033155428.1|DMAU	LOC115633707|XP_030387028.1|SLEB
OG0000852	LOC117137425|XP_033154745.1|DMAU, LOC117137422|XP_033154742.1|DMAU, LOC117137424|XP_033154743.1|DMAU	LOC115625340|XP_030376228.1|SLEB
OG0000854	LOC117146605|XP_033168822.1|DMAU	LOC115627108|XP_030378530.1|SLEB
OG0000855	LOC117147898|XP_033170896.1|DMAU	LOC115626856|XP_030378217.1|SLEB
OG0000855	LOC117144461|XP_033165512.1|DMAU	LOC115620282|XP_030369316.1|SLEB
OG0000856	LOC117147410|XP_033170177.1|DMAU, LOC117140416|XP_033159180.1|DMAU	LOC115624521|XP_030375100.1|SLEB
OG0000857	LOC117147353|XP_033170108.1|DMAU	LOC115633358|XP_030386658.1|SLEB
OG0000858	LOC117142694|XP_033162741.1|DMAU, LOC117142693|XP_033162740.1|DMAU	LOC115620449|XP_030369539.1|SLEB
OG0000860	LOC117139780|XP_033158282.1|DMAU	LOC115632420|XP_030385419.1|SLEB
OG0000861	LOC117138623|XP_033156725.1|DMAU	LOC115634652|XP_030388369.1|SLEB
OG0000862	LOC117136308|XP_033153046.1|DMAU, LOC117140424|XP_033159220.1|DMAU	LOC115634668|XP_030388388.1|SLEB
OG0000863	LOC117143832|XP_033164574.1|DMAU	LOC115625341|XP_030376227.1|SLEB
OG0000864	LOC117141314|XP_033160595.1|DMAU	LOC115626614|XP_030377867.1|SLEB
OG0000864	LOC117147677|XP_033170544.1|DMAU	LOC115629280|XP_030381572.1|SLEB
OG0000865	LOC117145359|XP_033166872.1|DMAU	LOC115623571|XP_030373827.1|SLEB
OG0000866	LOC117150893|XP_033173926.1|DMAU, LOC117150906|XP_033173947.1|DMAU	LOC115632046|XP_030384877.1|SLEB
OG0000867	LOC117135108|XP_033151061.1|DMAU	LOC115629843|XP_030382284.1|SLEB
OG0000868	LOC117147913|XP_033170917.1|DMAU	LOC115626754|XP_030378069.1|SLEB
OG0000869	LOC117142653|XP_033162668.1|DMAU	LOC115624085|XP_030374534.1|SLEB
OG0000870	LOC117135520|XP_033151671.1|DMAU	LOC115631395|XP_030384015.1|SLEB
OG0000871	LOC117136623|XP_033153503.1|DMAU	LOC115623615|XP_030373897.1|SLEB
OG0000872	LOC117147778|XP_033170705.1|DMAU	LOC115629607|XP_030381963.1|SLEB
OG0000872	LOC117135485|XP_033151595.1|DMAU	LOC115633646|XP_030386947.1|SLEB
OG0000873	LOC117140829|XP_033159827.1|DMAU	LOC115634051|XP_030387456.1|SLEB
OG0000874	LOC117137445|XP_033154774.1|DMAU	LOC115633322|XP_030386614.1|SLEB, LOC115628366|XP_030380306.1|SLEB
OG0000875	LOC117140284|XP_033159006.1|DMAU	LOC115624766|XP_030375459.1|SLEB
OG0000877	LOC117139467|XP_033157670.1|DMAU	LOC115633565|XP_030386882.1|SLEB
OG0000877	LOC117147712|XP_033170600.1|DMAU	LOC115629824|XP_030382255.1|SLEB
OG0000878	LOC117137881|XP_033155501.1|DMAU	LOC115627482|XP_030379021.1|SLEB
OG0000878	LOC117150723|XP_033173634.1|DMAU	LOC115632195|XP_030385101.1|SLEB
OG0000879	LOC117137366|XP_033154659.1|DMAU	LOC115634304|XP_030387816.1|SLEB
OG0000880	LOC117143830|XP_033164566.1|DMAU	LOC115626970|XP_030378345.1|SLEB
OG0000880	LOC117139242|XP_033157343.1|DMAU, LOC117140413|XP_033159178.1|DMAU	LOC115622390|XP_030372175.1|SLEB
OG0000881	LOC117140725|XP_033159683.1|DMAU, LOC117140724|XP_033159681.1|DMAU, LOC117140723|XP_033159680.1|DMAU	LOC115632920|XP_030386071.1|SLEB
OG0000882	LOC117147726|XP_033170617.1|DMAU	LOC115629213|XP_030381474.1|SLEB
OG0000883	LOC117146801|XP_033169234.1|DMAU	LOC115629813|XP_030382240.1|SLEB
OG0000884	LOC117145448|XP_033167007.1|DMAU, LOC117146543|XP_033168723.1|DMAU	LOC115629830|XP_030382265.1|SLEB
OG0000885	LOC117143302|XP_033163799.1|DMAU	LOC115621601|XP_030371153.1|SLEB
OG0000886	LOC117143095|XP_033163463.1|DMAU	LOC115621674|XP_030371245.1|SLEB
OG0000887	LOC117147170|XP_033169847.1|DMAU	LOC115626660|XP_030377932.1|SLEB
OG0000888	LOC117141630|XP_033161056.1|DMAU	LOC115632606|XP_030385693.1|SLEB
OG0000889	LOC117141535|XP_033160916.1|DMAU	LOC115632962|XP_030386122.1|SLEB
OG0000890	LOC117136586|XP_033153449.1|DMAU	LOC115620765|XP_030370030.1|SLEB
OG0000891	LOC117150911|XP_033173954.1|DMAU	LOC115631029|XP_030383507.1|SLEB
OG0000891	LOC117150506|XP_033173307.1|DMAU	LOC115631138|XP_030383667.1|SLEB
OG0000892	LOC117140120|XP_033158774.1|DMAU	LOC115623089|XP_030373155.1|SLEB
OG0000892	LOC117138990|XP_033156952.1|DMAU	LOC115630075|XP_030382571.1|SLEB
OG0000893	LOC117144433|XP_033165471.1|DMAU	LOC115623838|XP_030374239.1|SLEB
OG0000894	LOC117144040|XP_033164899.1|DMAU	LOC115625115|XP_030375881.1|SLEB
OG0000895	LOC117136194|XP_033152830.1|DMAU	LOC115633662|XP_030386967.1|SLEB
OG0000896	LOC117147473|XP_033170257.1|DMAU	LOC115629791|XP_030382210.1|SLEB
OG0000897	LOC117143264|XP_033163725.1|DMAU	LOC115625529|XP_030376463.1|SLEB
OG0000897	LOC117143320|XP_033163856.1|DMAU	LOC115625442|XP_030376350.1|SLEB
OG0000898	LOC117137978|XP_033155642.1|DMAU, LOC117136057|XP_033152595.1|DMAU	LOC115626286|XP_030377474.1|SLEB, LOC115629699|XP_030382081.1|SLEB
OG0000899	LOC117144349|XP_033165353.1|DMAU, LOC117144348|XP_033165351.1|DMAU	LOC115620964|XP_030370345.1|SLEB
OG0000900	LOC117137031|XP_033154127.1|DMAU	LOC115634772|XP_030388527.1|SLEB
OG0000900	LOC117137492|XP_033154862.1|DMAU	LOC115634771|XP_030388526.1|SLEB
OG0000901	LOC117138316|XP_033156224.1|DMAU	LOC115624900|XP_030375609.1|SLEB
OG0000902	LOC117148725|XP_033172168.1|DMAU	LOC115627660|XP_030379261.1|SLEB
OG0000902	LOC117147055|XP_033169700.1|DMAU	LOC115627661|XP_030379263.1|SLEB
OG0000903	LOC117140371|XP_033159127.1|DMAU, LOC117141604|XP_033161011.1|DMAU	LOC115632649|XP_030385739.1|SLEB, LOC115632862|XP_030385986.1|SLEB
OG0000906	LOC117137109|XP_033154287.1|DMAU, LOC117136467|XP_033153289.1|DMAU	LOC115634598|XP_030388307.1|SLEB, LOC115634386|XP_030387931.1|SLEB
OG0000907	LOC117136943|XP_033153981.1|DMAU	LOC115623688|XP_030374022.1|SLEB
OG0000909	LOC117146488|XP_033168619.1|DMAU	LOC115629921|XP_030382386.1|SLEB
OG0000909	LOC117145347|XP_033166853.1|DMAU	LOC115629451|XP_030381776.1|SLEB
OG0000910	LOC117148952|XP_033172587.1|DMAU	LOC115629094|XP_030381271.1|SLEB
OG0000911	LOC117135648|XP_033151923.1|DMAU	LOC115628689|XP_030380728.1|SLEB
OG0000912	LOC117141364|XP_033160661.1|DMAU, LOC117140832|XP_033159831.1|DMAU	LOC115633636|XP_030386934.1|SLEB
OG0000913	LOC117139692|XP_033158090.1|DMAU	LOC115624511|XP_030375083.1|SLEB
OG0000913	LOC117139694|XP_033158091.1|DMAU	LOC115624512|XP_030375084.1|SLEB
OG0000914	LOC117136763|XP_033153689.1|DMAU	LOC115634220|XP_030387671.1|SLEB
OG0000915	LOC117137288|XP_033154553.1|DMAU	LOC115634001|XP_030387386.1|SLEB
OG0000916	LOC117150551|XP_033173377.1|DMAU	LOC115631986|XP_030384763.1|SLEB
OG0000917	LOC117140481|XP_033159846.1|DMAU	LOC115632019|XP_030384822.1|SLEB
OG0000918	LOC117137078|XP_033154197.1|DMAU, LOC117135322|XP_033151411.1|DMAU	LOC115625872|XP_030376943.1|SLEB
OG0000920	LOC117148873|XP_033172435.1|DMAU	LOC115633279|XP_030386550.1|SLEB
OG0000921	LOC117146764|XP_033169156.1|DMAU, LOC117146765|XP_033169157.1|DMAU	LOC115630018|XP_030382512.1|SLEB
OG0000922	LOC117139029|XP_033157018.1|DMAU, LOC117139027|XP_033157016.1|DMAU	LOC115628430|XP_030380378.1|SLEB
OG0000923	LOC117141567|XP_033160969.1|DMAU, LOC117143945|XP_033164770.1|DMAU	LOC115623827|XP_030374230.1|SLEB
OG0000924	LOC117146721|XP_033169050.1|DMAU	LOC115629931|XP_030382395.1|SLEB
OG0000925	LOC117145095|XP_033166504.1|DMAU, LOC117145094|XP_033166503.1|DMAU	LOC115621220|XP_030370664.1|SLEB
OG0000926	LOC117145979|XP_033167776.1|DMAU	LOC115623884|XP_030374296.1|SLEB
OG0000926	LOC117144098|XP_033165005.1|DMAU	LOC115624201|XP_030374664.1|SLEB
OG0000927	LOC117145278|XP_033166757.1|DMAU	LOC115621447|XP_030370961.1|SLEB
OG0000927	LOC117144297|XP_033165294.1|DMAU	LOC115620365|XP_030369430.1|SLEB
OG0000928	LOC117145020|XP_033166408.1|DMAU, LOC117145011|XP_033166398.1|DMAU	LOC115626331|XP_030377534.1|SLEB
OG0000929	LOC117139420|XP_033157595.1|DMAU	LOC115631368|XP_030383946.1|SLEB, LOC115631284|XP_030383857.1|SLEB
OG0000929	LOC117139423|XP_033157609.1|DMAU	LOC115631556|XP_030384203.1|SLEB
OG0000930	LOC117140213|XP_033158893.1|DMAU, LOC117142092|XP_033161866.1|DMAU	LOC115622376|XP_030372159.1|SLEB
OG0000931	LOC117136608|XP_033153483.1|DMAU	LOC115624492|XP_030375055.1|SLEB
OG0000931	LOC117143979|XP_033164813.1|DMAU	LOC115634172|XP_030387617.1|SLEB
OG0000932	LOC117140116|XP_033158771.1|DMAU	LOC115622269|XP_030372031.1|SLEB, LOC115629206|XP_030381465.1|SLEB
OG0000932	LOC117139341|XP_033157478.1|DMAU	LOC115622267|XP_030372029.1|SLEB
OG0000933	LOC117138538|XP_033156567.1|DMAU	LOC115634678|XP_030388396.1|SLEB
OG0000933	LOC117138539|XP_033156568.1|DMAU	LOC115634677|XP_030388395.1|SLEB
OG0000934	LOC117136299|XP_033153036.1|DMAU, LOC117136300|XP_033153037.1|DMAU	LOC115634663|XP_030388383.1|SLEB
OG0000935	LOC117144531|XP_033165653.1|DMAU	LOC115620735|XP_030369981.1|SLEB
OG0000936	LOC117144628|XP_033165814.1|DMAU	LOC115630040|XP_030382533.1|SLEB
OG0000937	LOC117144664|XP_033165856.1|DMAU	LOC115621318|XP_030370797.1|SLEB
OG0000938	LOC117147676|XP_033170543.1|DMAU	LOC115629870|XP_030382325.1|SLEB
OG0000939	LOC117151025|XP_033174125.1|DMAU	LOC115631095|XP_030383606.1|SLEB
OG0000940	LOC117146969|XP_033169528.1|DMAU	LOC115629373|XP_030381691.1|SLEB
OG0000940	LOC117140908|XP_033159971.1|DMAU	LOC115628257|XP_030380135.1|SLEB
OG0000941	LOC117145841|XP_033167538.1|DMAU	LOC115626463|XP_030377705.1|SLEB
OG0000941	LOC117146876|XP_033169356.1|DMAU	LOC115630089|XP_030382576.1|SLEB
OG0000942	LOC117140515|XP_033159384.1|DMAU	LOC115623244|XP_030373364.1|SLEB
OG0000943	LOC117135554|XP_033151743.1|DMAU	LOC115620354|XP_030369421.1|SLEB
OG0000944	LOC117147668|XP_033170534.1|DMAU	LOC115627130|XP_030378563.1|SLEB
OG0000945	LOC117139195|XP_033157258.1|DMAU, LOC117139196|XP_033157260.1|DMAU	LOC115624796|XP_030375500.1|SLEB
OG0000946	LOC117150285|XP_033172994.1|DMAU	LOC115630459|XP_030382884.1|SLEB
OG0000947	LOC117136239|XP_033152915.1|DMAU	LOC115634584|XP_030388277.1|SLEB
OG0000948	LOC117140564|XP_033159452.1|DMAU	LOC115632809|XP_030385921.1|SLEB
OG0000949	LOC117146770|XP_033169175.1|DMAU	LOC115629933|XP_030382398.1|SLEB, LOC115629932|XP_030382397.1|SLEB
OG0000950	LOC117143634|XP_033164301.1|DMAU	LOC115624154|XP_030374611.1|SLEB
OG0000951	LOC117142512|XP_033162441.1|DMAU	LOC115620607|XP_030369781.1|SLEB
OG0000952	LOC117150067|XP_033172811.1|DMAU, LOC117138330|XP_033156261.1|DMAU	LOC115631113|XP_030383633.1|SLEB
OG0000954	LOC117136729|XP_033153651.1|DMAU	LOC115624830|XP_030375537.1|SLEB
OG0000955	LOC117145500|XP_033167072.1|DMAU	LOC115620968|XP_030370348.1|SLEB
OG0000956	LOC117145638|XP_033167249.1|DMAU, LOC117145005|XP_033166384.1|DMAU	LOC115623812|XP_030374216.1|SLEB
OG0000957	LOC117136566|XP_033153412.1|DMAU	LOC115632493|XP_030385572.1|SLEB
OG0000957	LOC117136565|XP_033153411.1|DMAU	LOC115632571|XP_030385690.1|SLEB
OG0000958	LOC117142630|XP_033162624.1|DMAU, LOC117138694|XP_033156845.1|DMAU	LOC115621983|XP_030371695.1|SLEB
OG0000959	LOC117139779|XP_033158281.1|DMAU, LOC117144976|XP_033166334.1|DMAU	LOC115622295|XP_030372058.1|SLEB, LOC115622622|XP_030372489.1|SLEB
OG0000960	LOC117147497|XP_033170290.1|DMAU	LOC115626902|XP_030378272.1|SLEB
OG0000961	LOC117141039|XP_033160212.1|DMAU	LOC115633964|XP_030387344.1|SLEB
OG0000961	LOC117141041|XP_033160214.1|DMAU	LOC115633962|XP_030387342.1|SLEB
OG0000963	LOC117148452|XP_033171717.1|DMAU	LOC115627565|XP_030379148.1|SLEB
OG0000964	LOC117148485|XP_033171756.1|DMAU, LOC117148416|XP_033171675.1|DMAU, LOC117137287|XP_033154552.1|DMAU	LOC115629928|XP_030382396.1|SLEB
OG0000965	LOC117148285|XP_033171489.1|DMAU	LOC115633244|XP_030386499.1|SLEB
OG0000966	LOC117136072|XP_033152617.1|DMAU, LOC117142670|XP_033162694.1|DMAU	LOC115633760|XP_030387095.1|SLEB
OG0000968	LOC117141114|XP_033160328.1|DMAU	LOC115628295|XP_030380202.1|SLEB
OG0000969	LOC117138177|XP_033155958.1|DMAU	LOC115629995|XP_030382487.1|SLEB
OG0000969	LOC117143933|XP_033164741.1|DMAU	LOC115633028|XP_030386225.1|SLEB, LOC115621359|XP_030370843.1|SLEB
OG0000970	LOC117142955|XP_033163171.1|DMAU	LOC115620768|XP_030370032.1|SLEB
OG0000971	LOC117140377|XP_033159137.1|DMAU, LOC117149475|XP_033172674.1|DMAU, LOC117149457|XP_033172669.1|DMAU	LOC115631506|XP_030384125.1|SLEB
OG0000972	LOC117142065|XP_033161833.1|DMAU	LOC115632559|XP_030385633.1|SLEB
OG0000972	LOC117147478|XP_033170265.1|DMAU	LOC115633225|XP_030386479.1|SLEB
OG0000973	LOC117147419|XP_033170188.1|DMAU	LOC115633334|XP_030386626.1|SLEB
OG0000974	LOC117141227|XP_033160476.1|DMAU	LOC115622410|XP_030372203.1|SLEB
OG0000975	LOC117142852|XP_033162983.1|DMAU	LOC115621202|XP_030370641.1|SLEB, LOC115623709|XP_030374048.1|SLEB
OG0000976	LOC117144847|XP_033166135.1|DMAU	LOC115625075|XP_030375823.1|SLEB
OG0000977	LOC117142709|XP_033162759.1|DMAU, LOC117142703|XP_033162750.1|DMAU	LOC115625370|XP_030376266.1|SLEB
OG0000978	LOC117136500|XP_033153335.1|DMAU, LOC117136501|XP_033153336.1|DMAU, LOC117145408|XP_033166939.1|DMAU	LOC115623541|XP_030373784.1|SLEB
OG0000979	LOC117135991|XP_033152497.1|DMAU	LOC115628156|XP_030379990.1|SLEB
OG0000980	LOC117144616|XP_033165801.1|DMAU	LOC115621034|XP_030370416.1|SLEB
OG0000980	LOC117142262|XP_033162016.1|DMAU	LOC115621874|XP_030371560.1|SLEB
OG0000981	LOC117144934|XP_033166282.1|DMAU	LOC115632018|XP_030384815.1|SLEB
OG0000982	LOC117144078|XP_033164982.1|DMAU, LOC117144892|XP_033166206.1|DMAU, LOC117145474|XP_033167041.1|DMAU	LOC115624236|XP_030374717.1|SLEB, LOC115624076|XP_030374526.1|SLEB
OG0000984	LOC117145709|XP_033167345.1|DMAU	LOC115623773|XP_030374169.1|SLEB
OG0000984	LOC117150693|XP_033173597.1|DMAU	LOC115626561|XP_030377800.1|SLEB
OG0000985	LOC117136287|XP_033153013.1|DMAU, LOC117136288|XP_033153014.1|DMAU	LOC115633230|XP_030386484.1|SLEB
OG0000986	LOC117139606|XP_033157938.1|DMAU	LOC115631939|XP_030384651.1|SLEB
OG0000986	LOC117141720|XP_033161232.1|DMAU	LOC115632119|XP_030384984.1|SLEB
OG0000987	LOC117150068|XP_033172812.1|DMAU, LOC117144591|XP_033165760.1|DMAU, LOC117143666|XP_033164338.1|DMAU	LOC115621692|XP_030371261.1|SLEB
OG0000988	LOC117140076|XP_033158757.1|DMAU	LOC115631590|XP_030384251.1|SLEB, LOC115629834|XP_030382271.1|SLEB
OG0000990	LOC117147400|XP_033170163.1|DMAU	LOC115626648|XP_030377913.1|SLEB
OG0000991	LOC117146545|XP_033168727.1|DMAU	LOC115629805|XP_030382228.1|SLEB
OG0000992	LOC117136497|XP_033153331.1|DMAU, LOC117136495|XP_033153330.1|DMAU, LOC117145677|XP_033167303.1|DMAU	LOC115621203|XP_030370644.1|SLEB
OG0000993	LOC117145720|XP_033167356.1|DMAU, LOC117142776|XP_033162855.1|DMAU	LOC115621783|XP_030371401.1|SLEB
OG0000994	LOC117148155|XP_033171279.1|DMAU	LOC115628886|XP_030381003.1|SLEB
OG0000995	LOC117139753|XP_033158209.1|DMAU, LOC117148390|XP_033171643.1|DMAU, LOC117147602|XP_033170443.1|DMAU	LOC115625662|XP_030376654.1|SLEB
OG0000996	LOC117136605|XP_033153480.1|DMAU	LOC115631694|XP_030384380.1|SLEB
OG0000997	LOC117137479|XP_033154847.1|DMAU	LOC115626266|XP_030377478.1|SLEB
OG0000998	LOC117140883|XP_033159924.1|DMAU	LOC115624642|XP_030375270.1|SLEB
OG0000999	LOC117137803|XP_033155368.1|DMAU	LOC115634097|XP_030387514.1|SLEB
OG0000999	LOC117146891|XP_033169380.1|DMAU	LOC115626649|XP_030377914.1|SLEB
OG0001000	LOC117138000|XP_033155677.1|DMAU	LOC115620263|XP_030369285.1|SLEB
OG0001001	LOC117135434|XP_033151487.1|DMAU	LOC115632602|XP_030385691.1|SLEB
OG0001002	LOC117150537|XP_033173354.1|DMAU	LOC115631311|XP_030383885.1|SLEB
OG0001003	LOC117141381|XP_033160683.1|DMAU, LOC117135700|XP_033152000.1|DMAU	LOC115621145|XP_030370561.1|SLEB
OG0001004	LOC117144222|XP_033165170.1|DMAU, LOC117143801|XP_033164536.1|DMAU	LOC115623593|XP_030373853.1|SLEB
OG0001005	LOC117145569|XP_033167169.1|DMAU, LOC117146731|XP_033169064.1|DMAU	LOC115633224|XP_030386476.1|SLEB
OG0001006	LOC117143775|XP_033164494.1|DMAU, LOC117139132|XP_033157173.1|DMAU	LOC115632081|XP_030384901.1|SLEB
OG0001008	LOC117147629|XP_033170485.1|DMAU	LOC115627803|XP_030379493.1|SLEB
OG0001009	LOC117144589|XP_033165758.1|DMAU, LOC117142760|XP_033162833.1|DMAU	LOC115625207|XP_030376036.1|SLEB
OG0001010	LOC117148811|XP_033172348.1|DMAU, LOC117135133|XP_033151078.1|DMAU	LOC115633402|XP_030386704.1|SLEB
OG0001011	LOC117146405|XP_033168480.1|DMAU	LOC115633326|XP_030386618.1|SLEB
OG0001011	LOC117145093|XP_033166506.1|DMAU	LOC115630723|XP_030383239.1|SLEB
OG0001012	LOC117148386|XP_033171639.1|DMAU, LOC117148364|XP_033171612.1|DMAU	LOC115629567|XP_030381919.1|SLEB, LOC115629568|XP_030381920.1|SLEB
OG0001013	LOC117140206|XP_033158884.1|DMAU	LOC115622265|XP_030372026.1|SLEB
OG0001014	LOC117139537|XP_033157801.1|DMAU	LOC115622694|XP_030372582.1|SLEB
OG0001014	LOC117139896|XP_033158466.1|DMAU	LOC115622870|XP_030372817.1|SLEB
OG0001015	LOC117147174|XP_033169857.1|DMAU	LOC115627832|XP_030379534.1|SLEB
OG0001015	LOC117147175|XP_033169861.1|DMAU	LOC115627898|XP_030379652.1|SLEB
OG0001017	LOC117135464|XP_033151551.1|DMAU	LOC115625904|XP_030376994.1|SLEB
OG0001017	LOC117141242|XP_033160495.1|DMAU, LOC117140743|XP_033159716.1|DMAU	LOC115634369|XP_030387893.1|SLEB
OG0001018	LOC117142212|XP_033161939.1|DMAU	LOC115628898|XP_030381017.1|SLEB, LOC115628901|XP_030381020.1|SLEB, LOC115621330|XP_030370811.1|SLEB, LOC115628942|XP_030381075.1|SLEB, LOC115628926|XP_030381048.1|SLEB
OG0001019	LOC117143230|XP_033163671.1|DMAU	LOC115621697|XP_030371263.1|SLEB
OG0001020	LOC117148384|XP_033171636.1|DMAU	LOC115627705|XP_030379308.1|SLEB
OG0001021	LOC117138340|XP_033156273.1|DMAU	LOC115628996|XP_030381140.1|SLEB
