Orthogroup	DMAU.longest_only	DSUP.longest_only
OG0002667	LOC117137484|XP_033154854.1|DMAU	LOC119551848|XP_037717350.1|DSUP
OG0002668	LOC117140460|XP_033159291.1|DMAU	LOC119555485|XP_037722820.1|DSUP
OG0002669	LOC117147397|XP_033170162.1|DMAU	LOC119548043|XP_037711049.1|DSUP
OG0002670	LOC117140545|XP_033159429.1|DMAU	LOC119555369|XP_037722639.1|DSUP
OG0002671	LOC117140955|XP_033160065.1|DMAU	LOC119555225|XP_037722432.1|DSUP
OG0002672	LOC117135480|XP_033151587.1|DMAU	LOC119551460|XP_037716736.1|DSUP
OG0002673	LOC117136237|XP_033152913.1|DMAU	LOC119549381|XP_037713349.1|DSUP
OG0002674	LOC117135828|XP_033152229.1|DMAU	LOC119551608|XP_037716943.1|DSUP
OG0002675	LOC117141073|XP_033160261.1|DMAU	LOC119553275|XP_037719494.1|DSUP
OG0002676	LOC117135721|XP_033152049.1|DMAU	LOC119549248|XP_037713078.1|DSUP
OG0002677	LOC117136268|XP_033152981.1|DMAU	LOC119551826|XP_037717315.1|DSUP
OG0002678	LOC117138325|XP_033156254.1|DMAU	LOC119551526|XP_037716841.1|DSUP
OG0002679	LOC117136146|XP_033152745.1|DMAU	LOC119550606|XP_037715352.1|DSUP
OG0002680	LOC117148884|XP_033172477.1|DMAU	LOC119556555|XP_037724773.1|DSUP
OG0002681	LOC117135681|XP_033151970.1|DMAU	LOC119549061|XP_037712693.1|DSUP
OG0002682	LOC117139003|XP_033156987.1|DMAU	LOC119554429|XP_037721249.1|DSUP
OG0002683	LOC117144848|XP_033166141.1|DMAU	LOC119560846|XP_037730431.1|DSUP
OG0002684	LOC117147190|XP_033169883.1|DMAU	LOC119558073|XP_037727174.1|DSUP
OG0002685	LOC117140004|XP_033158606.1|DMAU	LOC119553012|XP_037718981.1|DSUP
OG0002686	LOC117141995|XP_033161734.1|DMAU	LOC119554157|XP_037720873.1|DSUP
OG0002687	LOC117140450|XP_033159268.1|DMAU	LOC119552596|XP_037718180.1|DSUP
OG0002688	LOC117141419|XP_033160738.1|DMAU	LOC119553819|XP_037720374.1|DSUP
OG0002689	LOC117147520|XP_033170327.1|DMAU	LOC119557125|XP_037725638.1|DSUP, LOC119556921|XP_037725336.1|DSUP
OG0002690	LOC117141147|XP_033160371.1|DMAU	LOC119554920|XP_037721953.1|DSUP
OG0002691	LOC117136056|XP_033152594.1|DMAU	LOC119551253|XP_037716428.1|DSUP
OG0002692	LOC117138454|XP_033156471.1|DMAU	LOC119550142|XP_037714577.1|DSUP
OG0002693	LOC117142119|XP_033161905.1|DMAU	LOC119553515|XP_037719865.1|DSUP
OG0002694	LOC117137787|XP_033155332.1|DMAU	LOC119551945|XP_037717562.1|DSUP
OG0002695	LOC117140929|XP_033160015.1|DMAU	LOC119554147|XP_037720851.1|DSUP
OG0002696	LOC117139791|XP_033158295.1|DMAU	LOC119554227|XP_037720984.1|DSUP
OG0002697	LOC117140262|XP_033158974.1|DMAU	LOC119554921|XP_037721954.1|DSUP
OG0002698	LOC117139213|XP_033157281.1|DMAU	LOC119552678|XP_037718315.1|DSUP
OG0002699	LOC117141079|XP_033160268.1|DMAU	LOC119553276|XP_037719497.1|DSUP
OG0002700	LOC117141957|XP_033161607.1|DMAU	LOC119555038|XP_037722113.1|DSUP
OG0002701	LOC117138555|XP_033156605.1|DMAU	LOC119549038|XP_037712653.1|DSUP
OG0002702	LOC117136181|XP_033152816.1|DMAU	LOC119552029|XP_037717695.1|DSUP
OG0002703	LOC117138432|XP_033156431.1|DMAU	LOC119562649|XP_037731803.1|DSUP
OG0002704	LOC117138655|XP_033156776.1|DMAU	LOC119549959|XP_037714273.1|DSUP
OG0002705	LOC117141971|XP_033161661.1|DMAU	LOC119552971|XP_037718911.1|DSUP
OG0002706	LOC117138327|XP_033156255.1|DMAU	LOC119551527|XP_037716842.1|DSUP
OG0002707	LOC117141188|XP_033160417.1|DMAU	LOC119555546|XP_037722909.1|DSUP
OG0002708	LOC117141427|XP_033160756.1|DMAU	LOC119554383|XP_037721191.1|DSUP
OG0002709	LOC117137829|XP_033155407.1|DMAU	LOC119552133|XP_037717850.1|DSUP
OG0002710	LOC117137233|XP_033154483.1|DMAU	LOC119550859|XP_037715763.1|DSUP
OG0002711	LOC117137729|XP_033155196.1|DMAU	LOC119551409|XP_037716677.1|DSUP
OG0002712	LOC117136508|XP_033153343.1|DMAU	LOC119550465|XP_037715080.1|DSUP
OG0002713	LOC117136529|XP_033153364.1|DMAU	LOC119549431|XP_037713444.1|DSUP
OG0002714	LOC117136045|XP_033152575.1|DMAU	LOC119549183|XP_037712927.1|DSUP
OG0002715	LOC117146751|XP_033169122.1|DMAU	LOC119555894|XP_037723488.1|DSUP
OG0002716	LOC117137677|XP_033155137.1|DMAU	LOC119549411|XP_037713402.1|DSUP
OG0002717	LOC117144356|XP_033165363.1|DMAU	LOC119559574|XP_037728521.1|DSUP, LOC119561097|XP_037730918.1|DSUP
OG0002718	LOC117139981|XP_033158575.1|DMAU	LOC119553852|XP_037720427.1|DSUP
OG0002719	LOC117143156|XP_033163553.1|DMAU	LOC119563079|XP_037732232.1|DSUP
OG0002720	LOC117139244|XP_033157346.1|DMAU	LOC119553455|XP_037719785.1|DSUP
OG0002721	LOC117135196|XP_033151162.1|DMAU	LOC119548685|XP_037712062.1|DSUP
OG0002722	LOC117136734|XP_033153655.1|DMAU	LOC119550366|XP_037714935.1|DSUP
OG0002723	LOC117136315|XP_033153054.1|DMAU	LOC119550398|XP_037714977.1|DSUP
OG0002724	LOC117142280|XP_033162053.1|DMAU	LOC119551301|XP_037716522.1|DSUP
OG0002725	LOC117139399|XP_033157557.1|DMAU	LOC119553216|XP_037719402.1|DSUP
OG0002726	LOC117141763|XP_033161281.1|DMAU	LOC119555722|XP_037723344.1|DSUP
OG0002727	LOC117141406|XP_033160720.1|DMAU	LOC119555320|XP_037722573.1|DSUP
OG0002728	LOC117138306|XP_033156200.1|DMAU	LOC119550068|XP_037714460.1|DSUP
OG0002729	LOC117139966|XP_033158557.1|DMAU	LOC119552667|XP_037718303.1|DSUP
OG0002730	LOC117135624|XP_033151877.1|DMAU	LOC119559377|XP_037728349.1|DSUP
OG0002731	LOC117139257|XP_033157364.1|DMAU	LOC119552661|XP_037718295.1|DSUP
OG0002732	LOC117137225|XP_033154473.1|DMAU	LOC119550438|XP_037715040.1|DSUP
OG0002733	LOC117137353|XP_033154642.1|DMAU	LOC119550928|XP_037715873.1|DSUP
OG0002734	LOC117135818|XP_033152216.1|DMAU	LOC119559353|XP_037728323.1|DSUP
OG0002735	LOC117138312|XP_033156211.1|DMAU	LOC119550034|XP_037714389.1|DSUP
OG0002736	LOC117138314|XP_033156218.1|DMAU	LOC119549407|XP_037713392.1|DSUP
OG0002737	LOC117139559|XP_033157845.1|DMAU	LOC119554287|XP_037721072.1|DSUP
OG0002738	LOC117139908|XP_033158480.1|DMAU	LOC119552855|XP_037718659.1|DSUP
OG0002739	LOC117140583|XP_033159478.1|DMAU	LOC119554114|XP_037720809.1|DSUP
OG0002740	LOC117140581|XP_033159477.1|DMAU	LOC119554113|XP_037720808.1|DSUP
OG0002741	LOC117135443|XP_033151511.1|DMAU	LOC119549200|XP_037712958.1|DSUP
OG0002742	LOC117137163|XP_033154366.1|DMAU	LOC119551058|XP_037716107.1|DSUP
OG0002743	LOC117139789|XP_033158294.1|DMAU	LOC119552638|XP_037718257.1|DSUP
OG0002744	LOC117140513|XP_033159381.1|DMAU	LOC119552578|XP_037718136.1|DSUP
OG0002745	LOC117141827|XP_033161371.1|DMAU	LOC119553607|XP_037719993.1|DSUP
OG0002746	LOC117137733|XP_033155202.1|DMAU	LOC119549886|XP_037714119.1|DSUP
OG0002747	LOC117145558|XP_033167152.1|DMAU	LOC119563157|XP_037732344.1|DSUP
OG0002748	LOC117137357|XP_033154648.1|DMAU	LOC119550807|XP_037715672.1|DSUP
OG0002749	LOC117135722|XP_033152051.1|DMAU	LOC119549569|XP_037713649.1|DSUP
OG0002750	LOC117138167|XP_033155939.1|DMAU	LOC119549799|XP_037713993.1|DSUP
OG0002751	LOC117137367|XP_033154660.1|DMAU	LOC119550631|XP_037715392.1|DSUP
OG0002752	LOC117138070|XP_033155785.1|DMAU	LOC119550007|XP_037714358.1|DSUP
OG0002753	LOC117136817|XP_033153777.1|DMAU	LOC119551200|XP_037716330.1|DSUP
OG0002754	LOC117141778|XP_033161301.1|DMAU	LOC119555248|XP_037722460.1|DSUP
OG0002755	LOC117136803|XP_033153758.1|DMAU	LOC119549490|XP_037713521.1|DSUP
OG0002756	LOC117141754|XP_033161267.1|DMAU	LOC119552619|XP_037718212.1|DSUP
OG0002757	LOC117141019|XP_033160173.1|DMAU	LOC119553101|XP_037719186.1|DSUP
OG0002758	LOC117137192|XP_033154409.1|DMAU	LOC119550407|XP_037714993.1|DSUP
OG0002759	LOC117135771|XP_033152129.1|DMAU	LOC119549395|XP_037713375.1|DSUP
OG0002760	LOC117137811|XP_033155381.1|DMAU	LOC119550057|XP_037714444.1|DSUP
OG0002761	LOC117137493|XP_033154863.1|DMAU	LOC119550756|XP_037715606.1|DSUP
OG0002762	LOC117136956|XP_033153999.1|DMAU	LOC119550715|XP_037715524.1|DSUP
OG0002763	LOC117141139|XP_033160361.1|DMAU	LOC119554323|XP_037721113.1|DSUP
OG0002764	LOC117141564|XP_033160962.1|DMAU	LOC119554549|XP_037721439.1|DSUP
OG0002765	LOC117135861|XP_033152278.1|DMAU	LOC119549966|XP_037714286.1|DSUP
OG0002766	LOC117137542|XP_033154930.1|DMAU	LOC119549968|XP_037714291.1|DSUP
OG0002767	LOC117135850|XP_033152258.1|DMAU	LOC119552197|XP_037717981.1|DSUP
OG0002768	LOC117137663|XP_033155113.1|DMAU	LOC119550837|XP_037715731.1|DSUP
OG0002769	LOC117136159|XP_033152773.1|DMAU	LOC119550842|XP_037715737.1|DSUP
OG0002770	LOC117150842|XP_033173805.1|DMAU	LOC119547711|XP_037710614.1|DSUP
OG0002771	LOC117140410|XP_033159175.1|DMAU	LOC119552782|XP_037718534.1|DSUP
OG0002772	LOC117139594|XP_033157900.1|DMAU	LOC119553400|XP_037719700.1|DSUP
OG0002773	LOC117136318|XP_033153059.1|DMAU	LOC119551779|XP_037717236.1|DSUP
OG0002774	LOC117136542|XP_033153385.1|DMAU	LOC119549921|XP_037714177.1|DSUP
OG0002775	LOC117139427|XP_033157612.1|DMAU	LOC119554387|XP_037721195.1|DSUP
OG0002776	LOC117141891|XP_033161478.1|DMAU	LOC119554640|XP_037721564.1|DSUP
OG0002777	LOC117139440|XP_033157631.1|DMAU	LOC119554944|XP_037721981.1|DSUP
OG0002778	LOC117139188|XP_033157247.1|DMAU	LOC119552840|XP_037718630.1|DSUP
OG0002779	LOC117141668|XP_033161153.1|DMAU	LOC119553038|XP_037719029.1|DSUP
OG0002780	LOC117143212|XP_033163651.1|DMAU	LOC119560087|XP_037729332.1|DSUP
OG0002781	LOC117137155|XP_033154356.1|DMAU	LOC119551225|XP_037716390.1|DSUP
OG0002782	LOC117142053|XP_033161819.1|DMAU	LOC119555122|XP_037722274.1|DSUP
OG0002783	LOC117139994|XP_033158595.1|DMAU	LOC119554076|XP_037720747.1|DSUP
OG0002784	LOC117135751|XP_033152098.1|DMAU	LOC119550797|XP_037715657.1|DSUP
OG0002785	LOC117139301|XP_033157432.1|DMAU	LOC119553019|XP_037719003.1|DSUP
OG0002786	LOC117140323|XP_033159062.1|DMAU	LOC119553740|XP_037720264.1|DSUP
OG0002787	LOC117141315|XP_033160592.1|DMAU	LOC119553901|XP_037720499.1|DSUP
OG0002788	LOC117141317|XP_033160602.1|DMAU	LOC119553902|XP_037720500.1|DSUP
OG0002789	LOC117139882|XP_033158441.1|DMAU	LOC119553446|XP_037719764.1|DSUP
OG0002790	LOC117139871|XP_033158419.1|DMAU	LOC119552983|XP_037718928.1|DSUP
OG0002791	LOC117139942|XP_033158519.1|DMAU	LOC119555526|XP_037722879.1|DSUP
OG0002792	LOC117136032|XP_033152540.1|DMAU	LOC119549117|XP_037712799.1|DSUP
OG0002793	LOC117141577|XP_033160980.1|DMAU	LOC119555596|XP_037723014.1|DSUP
OG0002794	LOC117141933|XP_033161562.1|DMAU	LOC119555716|XP_037723326.1|DSUP
OG0002795	LOC117140452|XP_033159272.1|DMAU	LOC119554197|XP_037720923.1|DSUP
OG0002796	LOC117140834|XP_033159834.1|DMAU	LOC119554905|XP_037721935.1|DSUP
OG0002797	LOC117139873|XP_033158421.1|DMAU	LOC119552985|XP_037718930.1|DSUP
OG0002798	LOC117148332|XP_033171560.1|DMAU	LOC119546617|XP_037708982.1|DSUP
OG0002799	LOC117140522|XP_033159392.1|DMAU	LOC119553713|XP_037720221.1|DSUP
OG0002800	LOC117141490|XP_033160860.1|DMAU	LOC119552628|XP_037718228.1|DSUP
OG0002801	LOC117135560|XP_033151755.1|DMAU	LOC119549232|XP_037713048.1|DSUP
OG0002802	LOC117135534|XP_033151696.1|DMAU	LOC119552013|XP_037717672.1|DSUP
OG0002803	LOC117141126|XP_033160345.1|DMAU	LOC119546185|XP_037708238.1|DSUP
OG0002804	LOC117136003|XP_033152509.1|DMAU	LOC119550875|XP_037715789.1|DSUP
OG0002805	LOC117136853|XP_033153843.1|DMAU	LOC119550380|XP_037714958.1|DSUP
OG0002806	LOC117139072|XP_033157073.1|DMAU	LOC119555528|XP_037722882.1|DSUP
OG0002807	LOC117135724|XP_033152058.1|DMAU	LOC119550769|XP_037715627.1|DSUP
OG0002808	LOC117135945|XP_033152422.1|DMAU	LOC119552083|XP_037717786.1|DSUP
OG0002809	LOC117140681|XP_033159628.1|DMAU	LOC119553824|XP_037720383.1|DSUP
OG0002810	LOC117141611|XP_033161019.1|DMAU	LOC119554948|XP_037721986.1|DSUP
OG0002811	LOC117139895|XP_033158465.1|DMAU	LOC119554053|XP_037720721.1|DSUP
OG0002812	LOC117135760|XP_033152109.1|DMAU	LOC119549338|XP_037713246.1|DSUP
OG0002813	LOC117136883|XP_033153880.1|DMAU	LOC119549088|XP_037712746.1|DSUP
OG0002814	LOC117135486|XP_033151597.1|DMAU	LOC119550452|XP_037715056.1|DSUP
OG0002815	LOC117138675|XP_033156817.1|DMAU	LOC119550164|XP_037714627.1|DSUP
OG0002816	LOC117137261|XP_033154514.1|DMAU	LOC119551652|XP_037717016.1|DSUP
OG0002817	LOC117137958|XP_033155612.1|DMAU	LOC119559629|XP_037728594.1|DSUP
OG0002818	LOC117138449|XP_033156454.1|DMAU	LOC119550403|XP_037714987.1|DSUP
OG0002819	LOC117139613|XP_033157948.1|DMAU	LOC119552642|XP_037718259.1|DSUP
OG0002820	LOC117139525|XP_033157778.1|DMAU	LOC119554529|XP_037721407.1|DSUP
OG0002821	LOC117139385|XP_033157538.1|DMAU	LOC119554422|XP_037721240.1|DSUP
OG0002822	LOC117136590|XP_033153454.1|DMAU	LOC119550652|XP_037715421.1|DSUP
OG0002823	LOC117136039|XP_033152565.1|DMAU	LOC119549210|XP_037712990.1|DSUP
OG0002824	LOC117136460|XP_033153278.1|DMAU	LOC119551236|XP_037716403.1|DSUP
OG0002825	LOC117142062|XP_033161831.1|DMAU	LOC119552603|XP_037718194.1|DSUP
OG0002826	LOC117138424|XP_033156420.1|DMAU	LOC119549933|XP_037714238.1|DSUP
OG0002827	LOC117146290|XP_033168193.1|DMAU	LOC119562948|XP_037732041.1|DSUP
OG0002828	LOC117138335|XP_033156263.1|DMAU	LOC119549712|XP_037713872.1|DSUP
OG0002829	LOC117136757|XP_033153684.1|DMAU	LOC119551062|XP_037716113.1|DSUP
OG0002830	LOC117137436|XP_033154760.1|DMAU	LOC119552007|XP_037717663.1|DSUP
OG0002831	LOC117138521|XP_033156551.1|DMAU	LOC119545945|XP_037707822.1|DSUP
OG0002832	LOC117137678|XP_033155136.1|DMAU	LOC119546790|XP_037709276.1|DSUP
OG0002833	LOC117137041|XP_033154138.1|DMAU	LOC119550089|XP_037714495.1|DSUP
OG0002834	LOC117136583|XP_033153447.1|DMAU	LOC119549080|XP_037712720.1|DSUP
OG0002835	LOC117136415|XP_033153214.1|DMAU	LOC119550021|XP_037714373.1|DSUP
OG0002836	LOC117135659|XP_033151934.1|DMAU	LOC119550160|XP_037714610.1|DSUP
OG0002837	LOC117138467|XP_033156485.1|DMAU	LOC119551174|XP_037716300.1|DSUP
OG0002838	LOC117136007|XP_033152514.1|DMAU	LOC119551098|XP_037716205.1|DSUP
OG0002839	LOC117137360|XP_033154652.1|DMAU	LOC119549695|XP_037713846.1|DSUP
OG0002840	LOC117146097|XP_033167969.1|DMAU	LOC119546962|XP_037709534.1|DSUP
OG0002841	LOC117135294|XP_033151359.1|DMAU	LOC119548256|XP_037711327.1|DSUP
OG0002842	LOC117146328|XP_033168304.1|DMAU	LOC119546016|XP_037707952.1|DSUP
OG0002843	LOC117138481|XP_033156501.1|DMAU	LOC119549720|XP_037713882.1|DSUP
OG0002844	LOC117141862|XP_033161433.1|DMAU	LOC119554711|XP_037721650.1|DSUP
OG0002845	LOC117135213|XP_033151193.1|DMAU	LOC119546611|XP_037708975.1|DSUP
OG0002846	LOC117138266|XP_033156120.1|DMAU	LOC119549288|XP_037713165.1|DSUP
OG0002847	LOC117135210|XP_033151189.1|DMAU	LOC119546608|XP_037708973.1|DSUP
OG0002848	LOC117141061|XP_033160244.1|DMAU	LOC119546881|XP_037709423.1|DSUP
OG0002849	LOC117135152|XP_033151103.1|DMAU	LOC119562575|XP_037731716.1|DSUP
OG0002850	LOC117139886|XP_033158452.1|DMAU	LOC119547611|XP_037710463.1|DSUP
OG0002851	LOC117145993|XP_033167838.1|DMAU	LOC119547449|XP_037710238.1|DSUP
OG0002852	LOC117137471|XP_033154810.1|DMAU	LOC119552000|XP_037717652.1|DSUP
OG0002853	LOC117148675|XP_033172108.1|DMAU	LOC119546565|XP_037708866.1|DSUP
OG0002854	LOC117150270|XP_033172971.1|DMAU	LOC119546452|XP_037708655.1|DSUP
OG0002855	LOC117140836|XP_033159840.1|DMAU	LOC119545936|XP_037707804.1|DSUP
OG0002856	LOC117144513|XP_033165626.1|DMAU	LOC119548756|XP_037712208.1|DSUP
OG0002857	LOC117135339|XP_033151434.1|DMAU	LOC119546440|XP_037708643.1|DSUP
OG0002858	LOC117135246|XP_033151281.1|DMAU	LOC119548825|XP_037712366.1|DSUP
OG0002859	LOC117136011|XP_033152521.1|DMAU	LOC119547154|XP_037709800.1|DSUP
OG0002860	LOC117137368|XP_033154703.1|DMAU	LOC119561769|XP_037731183.1|DSUP, LOC119561768|XP_037731179.1|DSUP, LOC119561770|XP_037731185.1|DSUP
OG0002861	LOC117144474|XP_033165542.1|DMAU	LOC119546267|XP_037708368.1|DSUP
OG0002862	LOC117145338|XP_033166844.1|DMAU	LOC119547355|XP_037710097.1|DSUP
OG0002863	LOC117150338|XP_033173077.1|DMAU	LOC119547733|XP_037710647.1|DSUP
OG0002864	LOC117150343|XP_033173081.1|DMAU	LOC119547735|XP_037710648.1|DSUP
OG0002865	LOC117137610|XP_033155027.1|DMAU	LOC119551336|XP_037716565.1|DSUP
OG0002866	LOC117140590|XP_033159488.1|DMAU	LOC119552896|XP_037718744.1|DSUP
OG0002867	LOC117145385|XP_033166913.1|DMAU	LOC119546842|XP_037709364.1|DSUP
OG0002868	LOC117150276|XP_033172983.1|DMAU	LOC119546759|XP_037709220.1|DSUP
OG0002869	LOC117150314|XP_033173040.1|DMAU	LOC119548764|XP_037712235.1|DSUP
OG0002871	LOC117148603|XP_033171978.1|DMAU	LOC119546805|XP_037709313.1|DSUP
OG0002872	LOC117136274|XP_033152999.1|DMAU	LOC119546205|XP_037708259.1|DSUP
OG0002873	LOC117140224|XP_033158916.1|DMAU	LOC119547194|XP_037709861.1|DSUP
OG0002874	LOC117147675|XP_033170547.1|DMAU	LOC119546297|XP_037708410.1|DSUP
OG0002875	LOC117150581|XP_033173426.1|DMAU	LOC119546816|XP_037709331.1|DSUP
OG0002876	LOC117146895|XP_033169391.1|DMAU	LOC119556311|XP_037724323.1|DSUP, LOC119547594|XP_037710442.1|DSUP
OG0002877	LOC117150717|XP_033173622.1|DMAU	LOC119548165|XP_037711203.1|DSUP
OG0002878	LOC117144506|XP_033165611.1|DMAU	LOC119547579|XP_037710411.1|DSUP
OG0002879	LOC117139032|XP_033157024.1|DMAU	LOC119552750|XP_037718466.1|DSUP
OG0002880	LOC117146469|XP_033168596.1|DMAU	LOC119557158|XP_037725686.1|DSUP
OG0002881	LOC117150323|XP_033173052.1|DMAU	LOC119548190|XP_037711246.1|DSUP
OG0002882	LOC117137675|XP_033155125.1|DMAU	LOC119551712|XP_037717114.1|DSUP
OG0002883	LOC117135178|XP_033151134.1|DMAU	LOC119548752|XP_037712198.1|DSUP
OG0002884	LOC117138166|XP_033155942.1|DMAU	LOC119548323|XP_037711432.1|DSUP
OG0002885	LOC117140905|XP_033159966.1|DMAU	LOC119553178|XP_037719346.1|DSUP
OG0002886	LOC117136096|XP_033152673.1|DMAU	LOC119546488|XP_037708712.1|DSUP
OG0002887	LOC117136101|XP_033152688.1|DMAU	LOC119546489|XP_037708713.1|DSUP
OG0002888	LOC117150524|XP_033173336.1|DMAU	LOC119546057|XP_037708051.1|DSUP
OG0002889	LOC117140807|XP_033159799.1|DMAU	LOC119555499|XP_037722843.1|DSUP
OG0002890	LOC117140219|XP_033158905.1|DMAU	LOC119547193|XP_037709859.1|DSUP
OG0002891	LOC117143269|XP_033163742.1|DMAU	LOC119547739|XP_037710655.1|DSUP
OG0002892	LOC117150874|XP_033173888.1|DMAU	LOC119548732|XP_037712165.1|DSUP
OG0002893	LOC117138498|XP_033156522.1|DMAU	LOC119546447|XP_037708649.1|DSUP
OG0002894	LOC117141870|XP_033161446.1|DMAU	LOC119555394|XP_037722671.1|DSUP
OG0002895	LOC117137812|XP_033155382.1|DMAU	LOC119551456|XP_037716732.1|DSUP
OG0002896	LOC117150954|XP_033174020.1|DMAU	LOC119548610|XP_037711899.1|DSUP
OG0002897	LOC117138956|XP_033156890.1|DMAU	LOC119547963|XP_037710941.1|DSUP
OG0002898	LOC117150393|XP_033173147.1|DMAU	LOC119547164|XP_037709818.1|DSUP
OG0002899	LOC117135238|XP_033151267.1|DMAU	LOC119545984|XP_037707891.1|DSUP
OG0002900	LOC117135236|XP_033151249.1|DMAU	LOC119548810|XP_037712323.1|DSUP
OG0002901	LOC117151023|XP_033174123.1|DMAU	LOC119547715|XP_037710616.1|DSUP
OG0002902	LOC117151024|XP_033174124.1|DMAU	LOC119548743|XP_037712186.1|DSUP
OG0002903	LOC117135282|XP_033151341.1|DMAU	LOC119546283|XP_037708391.1|DSUP
OG0002904	LOC117141733|XP_033161241.1|DMAU	LOC119555335|XP_037722598.1|DSUP
OG0002905	LOC117139767|XP_033158259.1|DMAU	LOC119546869|XP_037709403.1|DSUP
OG0002906	LOC117137012|XP_033154097.1|DMAU	LOC119547731|XP_037710645.1|DSUP
OG0002907	LOC117136986|XP_033154055.1|DMAU	LOC119546494|XP_037708721.1|DSUP
OG0002908	LOC117136480|XP_033153307.1|DMAU	LOC119550428|XP_037715023.1|DSUP
OG0002909	LOC117136445|XP_033153254.1|DMAU	LOC119550201|XP_037714675.1|DSUP
OG0002910	LOC117143111|XP_033163489.1|DMAU	LOC119546975|XP_037709551.1|DSUP
OG0002911	LOC117137189|XP_033154403.1|DMAU	LOC119550727|XP_037715555.1|DSUP
OG0002912	LOC117147474|XP_033170258.1|DMAU	LOC119556048|XP_037723769.1|DSUP
OG0002913	LOC117137253|XP_033154507.1|DMAU	LOC119550776|XP_037715634.1|DSUP
OG0002914	LOC117150980|XP_033174066.1|DMAU	LOC119548413|XP_037711579.1|DSUP
OG0002915	LOC117135695|XP_033151992.1|DMAU	LOC119547948|XP_037710926.1|DSUP
OG0002916	LOC117150727|XP_033173640.1|DMAU	LOC119548712|XP_037712105.1|DSUP
OG0002917	LOC117136093|XP_033152663.1|DMAU	LOC119551706|XP_037717106.1|DSUP
OG0002918	LOC117138517|XP_033156542.1|DMAU	LOC119549052|XP_037712676.1|DSUP
OG0002919	LOC117136800|XP_033153754.1|DMAU	LOC119549489|XP_037713520.1|DSUP
OG0002920	LOC117150509|XP_033173306.1|DMAU	LOC119548803|XP_037712308.1|DSUP
OG0002921	LOC117138038|XP_033155780.1|DMAU	LOC119546706|XP_037709113.1|DSUP
OG0002922	LOC117143092|XP_033163464.1|DMAU	LOC119547932|XP_037710906.1|DSUP
OG0002923	LOC117143055|XP_033163398.1|DMAU	LOC119547930|XP_037710903.1|DSUP
OG0002924	LOC117143079|XP_033163443.1|DMAU	LOC119547931|XP_037710905.1|DSUP
OG0002925	LOC117135725|XP_033152059.1|DMAU	LOC119550770|XP_037715628.1|DSUP
OG0002926	LOC117150755|XP_033173682.1|DMAU	LOC119547330|XP_037710065.1|DSUP
OG0002927	LOC117151027|XP_033174134.1|DMAU	LOC119548770|XP_037712241.1|DSUP
OG0002928	LOC117141501|XP_033160882.1|DMAU	LOC119548718|XP_037712122.1|DSUP
OG0002929	LOC117149334|XP_033172658.1|DMAU	LOC119546965|XP_037709539.1|DSUP
OG0002930	LOC117150226|XP_033172913.1|DMAU	LOC119546812|XP_037709323.1|DSUP
OG0002931	LOC117140792|XP_033159797.1|DMAU	LOC119545933|XP_037707794.1|DSUP
OG0002932	LOC117136212|XP_033152867.1|DMAU	LOC119549106|XP_037712771.1|DSUP
OG0002933	LOC117136519|XP_033153353.1|DMAU	LOC119551489|XP_037716781.1|DSUP
OG0002934	LOC117137761|XP_033155267.1|DMAU	LOC119549932|XP_037714237.1|DSUP
OG0002935	LOC117138614|XP_033156717.1|DMAU	LOC119546893|XP_037709442.1|DSUP
OG0002936	LOC117138475|XP_033156497.1|DMAU	LOC119551180|XP_037716309.1|DSUP
OG0002937	LOC117136502|XP_033153337.1|DMAU	LOC119559603|XP_037728546.1|DSUP
OG0002938	LOC117150626|XP_033173487.1|DMAU	LOC119548167|XP_037711206.1|DSUP
OG0002939	LOC117136550|XP_033153394.1|DMAU	LOC119551284|XP_037716478.1|DSUP
OG0002940	LOC117144963|XP_033166313.1|DMAU	LOC119563026|XP_037732152.1|DSUP
OG0002941	LOC117135446|XP_033151514.1|DMAU	LOC119562268|XP_037731370.1|DSUP
OG0002942	LOC117150570|XP_033173413.1|DMAU	LOC119547103|XP_037709733.1|DSUP
OG0002943	LOC117143517|XP_033164134.1|DMAU	LOC119546592|XP_037708933.1|DSUP
OG0002944	LOC117150410|XP_033173166.1|DMAU	LOC119546594|XP_037708940.1|DSUP
OG0002945	LOC117151065|XP_033174189.1|DMAU	LOC119548687|XP_037712064.1|DSUP
OG0002946	LOC117138290|XP_033156161.1|DMAU	LOC119549445|XP_037713465.1|DSUP
OG0002947	LOC117147406|XP_033170175.1|DMAU	LOC119547383|XP_037710146.1|DSUP
OG0002948	LOC117139386|XP_033157539.1|DMAU	LOC119553885|XP_037720472.1|DSUP
OG0002949	LOC117141978|XP_033161677.1|DMAU	LOC119553968|XP_037720598.1|DSUP
OG0002950	LOC117142275|XP_033162048.1|DMAU	LOC119548782|XP_037712274.1|DSUP
OG0002951	LOC117150852|XP_033173872.1|DMAU	LOC119548495|XP_037711699.1|DSUP
OG0002952	LOC117139302|XP_033157435.1|DMAU	LOC119547359|XP_037710104.1|DSUP
OG0002953	LOC117148301|XP_033171515.1|DMAU	LOC119547319|XP_037710046.1|DSUP
OG0002954	LOC117135445|XP_033151512.1|DMAU	LOC119562313|XP_037731396.1|DSUP
OG0002955	LOC117137890|XP_033155513.1|DMAU	LOC119549366|XP_037713321.1|DSUP
