Orthogroup	DMAU.longest_only	DANA.longest_only
OG0000387	LOC117146017|XP_033167839.1|DMAU, LOC117145833|XP_033167528.1|DMAU, LOC117137919|XP_033155561.1|DMAU, LOC117142437|XP_033162293.1|DMAU	LOC6502452|XP_001962084.1|DANA, LOC6498103|XP_001962085.1|DANA
OG0000388	LOC117140645|XP_033159576.1|DMAU	LOC6507560|XP_001955916.1|DANA
OG0000388	LOC117140644|XP_033159575.1|DMAU	LOC6507561|XP_001955917.1|DANA
OG0000388	LOC117141512|XP_033160893.1|DMAU	LOC6507559|XP_001955915.2|DANA
OG0000389	LOC117139679|XP_033158050.1|DMAU	LOC26514902|XP_014765680.1|DANA
OG0000389	LOC117141060|XP_033160240.1|DMAU	LOC6506223|XP_032310019.1|DANA
OG0000390	LOC117150059|XP_033172824.1|DMAU	LOC6496874|XP_001963231.1|DANA
OG0000391	LOC117136906|XP_033153914.1|DMAU	LOC6493998|XP_001961167.1|DANA
OG0000391	LOC117137712|XP_033155176.1|DMAU	LOC6496570|XP_001961175.3|DANA
OG0000392	LOC117148251|XP_033171449.1|DMAU	LOC6497218|XP_001962535.1|DANA
OG0000392	LOC117147849|XP_033170818.1|DMAU	LOC6497216|XP_001962539.2|DANA
OG0000393	LOC117150771|XP_033173698.1|DMAU	LOC6497902|XP_001961686.1|DANA
OG0000393	LOC117150774|XP_033173709.1|DMAU	LOC6497901|XP_001961685.2|DANA
OG0000394	LOC117146635|XP_033168858.1|DMAU	LOC6503008|XP_001963421.1|DANA
OG0000394	LOC117146634|XP_033168857.1|DMAU	LOC116655344|XP_032308997.1|DANA
OG0000395	LOC117139284|XP_033157405.1|DMAU	LOC6507929|XP_032310451.1|DANA
OG0000395	LOC117139140|XP_033157182.1|DMAU	LOC6507128|XP_001956622.2|DANA
OG0000395	LOC117139141|XP_033157183.1|DMAU	LOC26514568|XP_014765642.1|DANA
OG0000396	LOC117140878|XP_033159915.1|DMAU, LOC117140870|XP_033159904.1|DMAU, LOC117150695|XP_033173598.1|DMAU	LOC6497410|XP_001962142.1|DANA, LOC6497411|XP_001962141.1|DANA
OG0000397	LOC117137146|XP_033154341.1|DMAU	LOC6494678|XP_001959880.3|DANA
OG0000397	LOC117136406|XP_033153194.1|DMAU	LOC26514021|XP_014763967.1|DANA
OG0000398	LOC117136872|XP_033153865.1|DMAU	LOC6496375|XP_001960787.1|DANA
OG0000399	LOC117144592|XP_033165761.1|DMAU	LOC6501331|XP_001955006.1|DANA
OG0000399	LOC117135543|XP_033151726.1|DMAU	LOC6494181|XP_001960818.1|DANA
OG0000400	LOC117148249|XP_033171443.1|DMAU	LOC6505013|XP_001965629.2|DANA
OG0000400	LOC117150802|XP_033173751.1|DMAU, LOC117148733|XP_033172189.1|DMAU	LOC6505252|XP_032307878.1|DANA
OG0000401	LOC117139493|XP_033157709.1|DMAU	LOC6493959|XP_001961248.1|DANA
OG0000401	LOC117148197|XP_033171362.1|DMAU	LOC6498801|XP_001967285.1|DANA
OG0000402	LOC117147445|XP_033170218.1|DMAU	LOC6505085|XP_001965498.1|DANA
OG0000403	LOC117145752|XP_033167407.1|DMAU	LOC6501437|XP_001955253.1|DANA
OG0000403	LOC117138494|XP_033156515.1|DMAU	LOC6495907|XP_001959834.1|DANA
OG0000404	LOC117144364|XP_033165374.1|DMAU	LOC6498986|XP_001955557.2|DANA
OG0000405	LOC117148044|XP_033171114.1|DMAU	LOC26513753|XP_032308711.1|DANA, LOC6507968|XP_032308709.1|DANA
OG0000405	LOC117142697|XP_033162745.1|DMAU	LOC6500628|XP_001953598.1|DANA
OG0000406	LOC117142040|XP_033161801.1|DMAU	LOC6492978|XP_001956781.1|DANA
OG0000406	LOC117136298|XP_033153034.1|DMAU	LOC6495273|XP_001958726.1|DANA
OG0000407	LOC117142052|XP_033161818.1|DMAU	LOC6493797|XP_001958454.1|DANA
OG0000407	LOC117142051|XP_033161816.1|DMAU	LOC6506151|XP_001958455.1|DANA
OG0000408	LOC117144214|XP_033165156.1|DMAU	LOC6500367|XP_001953063.1|DANA
OG0000408	LOC117143592|XP_033164270.1|DMAU	LOC6497142|XP_001962672.1|DANA
OG0000409	LOC117138102|XP_033155850.1|DMAU	LOC6494639|XP_001959966.1|DANA
OG0000409	LOC117138151|XP_033155919.1|DMAU	LOC6495556|XP_032306640.1|DANA
OG0000410	LOC117141248|XP_033160510.1|DMAU	LOC6497907|XP_001961693.2|DANA, LOC26513858|XP_014762267.1|DANA
OG0000410	LOC117150818|XP_033173769.1|DMAU	LOC6497906|XP_001961692.2|DANA
OG0000411	LOC117142222|XP_033161953.1|DMAU	LOC6499636|XP_001954249.1|DANA
OG0000411	LOC117150490|XP_033173284.1|DMAU	LOC6505372|XP_001964864.1|DANA, LOC26514523|XP_032311526.1|DANA
OG0000412	LOC117138390|XP_033156353.1|DMAU	LOC6495523|XP_014763347.1|DANA
OG0000412	LOC117140663|XP_033159599.1|DMAU	LOC6507237|XP_001956415.1|DANA
OG0000413	LOC117144429|XP_033165465.1|DMAU	LOC6499130|XP_001955244.1|DANA
OG0000413	LOC117144332|XP_033165335.1|DMAU	LOC6500497|XP_001953345.1|DANA
OG0000414	LOC117136469|XP_033153292.1|DMAU	LOC6496661|XP_001961352.1|DANA
OG0000415	LOC117135959|XP_033152444.1|DMAU	LOC6496107|XP_032305930.1|DANA
OG0000415	LOC117135799|XP_033152185.1|DMAU	LOC6494486|XP_032306432.1|DANA
OG0000416	LOC117147248|XP_033169956.1|DMAU	LOC6503504|XP_001964253.2|DANA
OG0000416	LOC117148098|XP_033171204.1|DMAU	LOC6505162|XP_032307896.1|DANA
OG0000417	LOC117144878|XP_033166179.1|DMAU	LOC6499784|XP_001953923.1|DANA
OG0000417	LOC117144455|XP_033165502.1|DMAU	LOC6505963|XP_001964692.1|DANA
OG0000418	LOC117147313|XP_033170051.1|DMAU	LOC26515582|XP_032309075.1|DANA
OG0000418	LOC117148450|XP_033171715.1|DMAU	LOC6505070|XP_014760277.1|DANA
OG0000419	LOC117138447|XP_033156452.1|DMAU	LOC6495876|XP_032307229.1|DANA
OG0000419	LOC117147168|XP_033169844.1|DMAU, LOC117148541|XP_033171864.1|DMAU, LOC117148400|XP_033171655.1|DMAU	LOC6504589|XP_001966572.2|DANA
OG0000421	LOC117147720|XP_033170649.1|DMAU	LOC6497810|XP_032307375.1|DANA
OG0000421	LOC117140425|XP_033159234.1|DMAU	LOC6498672|XP_032310887.1|DANA
OG0000422	LOC117140476|XP_033159316.1|DMAU	LOC26514500|XP_032305633.1|DANA
OG0000423	LOC117136755|XP_033153682.1|DMAU	LOC6494830|XP_001959584.1|DANA
OG0000423	LOC117137006|XP_033154083.1|DMAU	LOC6494829|XP_001959585.1|DANA
OG0000424	LOC117142297|XP_033162075.1|DMAU	LOC6494357|XP_001960477.1|DANA
OG0000424	LOC117136907|XP_033153920.1|DMAU	LOC6494356|XP_001960478.1|DANA
OG0000425	LOC117137834|XP_033155414.1|DMAU	LOC6494272|XP_032307001.1|DANA
OG0000425	LOC117137593|XP_033154995.1|DMAU	LOC6495521|XP_001959028.1|DANA
OG0000426	LOC117136494|XP_033153329.1|DMAU, LOC117136493|XP_033153328.1|DMAU, LOC117137847|XP_033155440.1|DMAU, LOC117136492|XP_033153327.1|DMAU	LOC6494982|XP_001959284.1|DANA, LOC6495641|XP_001959286.1|DANA, LOC6494980|XP_001959287.1|DANA
OG0000428	LOC117140786|XP_033159771.1|DMAU	LOC6493067|XP_001956982.2|DANA
OG0000428	LOC117140785|XP_033159768.1|DMAU	LOC6493068|XP_001956983.2|DANA
OG0000428	LOC117140783|XP_033159760.1|DMAU	LOC6493069|XP_001956984.2|DANA
OG0000429	LOC117137269|XP_033154523.1|DMAU	LOC6495255|XP_001958750.2|DANA
OG0000430	LOC117144640|XP_033165827.1|DMAU	LOC6499552|XP_001954397.1|DANA
OG0000433	LOC117146931|XP_033169466.1|DMAU	LOC6502281|XP_032309398.1|DANA
OG0000433	LOC117141363|XP_033160660.1|DMAU	LOC6493304|XP_001957489.1|DANA
OG0000434	LOC117143438|XP_033164036.1|DMAU	LOC6499093|XP_001955315.1|DANA
OG0000435	LOC117147122|XP_033169779.1|DMAU	LOC6501924|XP_001966700.1|DANA
OG0000437	LOC117142367|XP_033162187.1|DMAU	LOC6496925|XP_001963127.1|DANA
OG0000437	LOC117147961|XP_033171000.1|DMAU	LOC6498627|XP_001963183.1|DANA
OG0000438	LOC117142772|XP_033162850.1|DMAU	LOC6501588|XP_001955531.1|DANA
OG0000439	LOC117145708|XP_033167347.1|DMAU	LOC6498354|XP_001962613.2|DANA
OG0000439	LOC117139834|XP_033158367.1|DMAU	LOC6507831|XP_032310341.1|DANA
OG0000440	LOC117135994|XP_033152500.1|DMAU	LOC6495862|XP_001959733.1|DANA
OG0000440	LOC117137028|XP_033154125.1|DMAU	LOC6496519|XP_001961058.1|DANA
OG0000441	LOC117136952|XP_033153992.1|DMAU	LOC6494958|XP_001959327.1|DANA
OG0000441	LOC117138615|XP_033156714.1|DMAU	LOC6494957|XP_001959328.1|DANA
OG0000443	LOC117139922|XP_033158496.1|DMAU	LOC6506709|XP_001957385.2|DANA
OG0000443	LOC117139921|XP_033158494.1|DMAU	LOC6506710|XP_001957384.1|DANA
OG0000444	LOC117146051|XP_033167885.1|DMAU	LOC6497189|XP_032307413.1|DANA
OG0000444	LOC117135328|XP_033151419.1|DMAU	LOC6497188|XP_001962593.1|DANA
OG0000446	LOC117148104|XP_033171213.1|DMAU	LOC116655037|XP_032307859.1|DANA
OG0000446	LOC117135562|XP_033151759.1|DMAU	LOC6493829|XP_032309913.1|DANA
OG0000447	LOC117140464|XP_033159299.1|DMAU	LOC6507457|XP_001955973.1|DANA
OG0000448	LOC117145653|XP_033167274.1|DMAU	LOC6499394|XP_001954723.2|DANA
OG0000448	LOC117145460|XP_033167022.1|DMAU	LOC6499393|XP_001954726.1|DANA
OG0000449	LOC117140053|XP_033158682.1|DMAU	LOC6506534|XP_032310516.1|DANA
OG0000449	LOC117138074|XP_033155792.1|DMAU	LOC6498429|XP_032311122.1|DANA
OG0000450	LOC117146585|XP_033168789.1|DMAU	LOC6504118|XP_032308776.1|DANA
OG0000450	LOC117147040|XP_033169659.1|DMAU	LOC6505006|XP_014760244.1|DANA
OG0000451	LOC117147789|XP_033170721.1|DMAU	LOC6503688|XP_001963920.1|DANA
OG0000451	LOC117147792|XP_033170724.1|DMAU	LOC6503687|XP_014761029.1|DANA
OG0000453	LOC117144695|XP_033165911.1|DMAU	LOC6498900|XP_001955714.1|DANA
OG0000453	LOC117144360|XP_033165368.1|DMAU	LOC6501667|XP_001955715.1|DANA
OG0000454	LOC117145603|XP_033167208.1|DMAU	LOC6501403|XP_001955181.1|DANA
OG0000454	LOC117140462|XP_033159296.1|DMAU	LOC6507597|XP_001955975.1|DANA
OG0000456	LOC117146333|XP_033168326.1|DMAU	LOC6501768|XP_032311712.1|DANA
OG0000456	LOC117151057|XP_033174171.1|DMAU	LOC6498406|XP_014762117.1|DANA
OG0000457	LOC117150706|XP_033173609.1|DMAU	LOC6504751|XP_014760460.1|DANA
OG0000457	LOC117140966|XP_033160087.1|DMAU	LOC6498202|XP_001962286.2|DANA
OG0000458	LOC117146730|XP_033169208.1|DMAU	LOC6497037|XP_032311196.1|DANA
OG0000460	LOC117150362|XP_033173113.1|DMAU	LOC6497540|XP_001961878.1|DANA
OG0000462	LOC117142558|XP_033162499.1|DMAU	LOC6501238|XP_001954829.1|DANA
OG0000462	LOC117142557|XP_033162498.1|DMAU	LOC6502680|XP_032305909.1|DANA
OG0000462	LOC117142559|XP_033162500.1|DMAU	LOC6501237|XP_001954827.1|DANA
OG0000463	LOC117146049|XP_033167880.1|DMAU	LOC6502612|XP_001955435.2|DANA
OG0000463	LOC117148858|XP_033172412.1|DMAU, LOC117146046|XP_033167877.1|DMAU	LOC6502613|XP_001955434.1|DANA
OG0000464	LOC117146813|XP_033169251.1|DMAU	LOC6498461|XP_001962873.2|DANA
OG0000464	LOC117151088|XP_033174227.1|DMAU	LOC6498462|XP_001962874.1|DANA
OG0000464	LOC117151043|XP_033174148.1|DMAU	LOC6498095|XP_001962072.1|DANA
OG0000465	LOC117144393|XP_033165419.1|DMAU	LOC6505690|XP_001964450.2|DANA
OG0000465	LOC117146018|XP_033167834.1|DMAU	LOC6500010|XP_001953413.1|DANA
OG0000466	LOC117148819|XP_033172356.1|DMAU	LOC6505203|XP_032307882.1|DANA
OG0000466	LOC117150650|XP_033173527.1|DMAU	LOC6497681|XP_001961584.1|DANA
OG0000467	LOC117137511|XP_033154883.1|DMAU	LOC6495549|XP_032306820.1|DANA
OG0000467	LOC117135816|XP_033152213.1|DMAU	LOC6495543|XP_001959065.3|DANA
OG0000468	LOC117143539|XP_033164166.1|DMAU	LOC6505630|XP_014760738.1|DANA
OG0000468	LOC117136260|XP_033152969.1|DMAU	LOC6495948|XP_001959909.1|DANA
OG0000469	LOC117137718|XP_033155185.1|DMAU	LOC6497021|XP_014761478.1|DANA
OG0000469	LOC117150558|XP_033173400.1|DMAU	LOC6497020|XP_001962917.2|DANA
OG0000470	LOC117141550|XP_033160946.1|DMAU	LOC6507796|XP_001956361.1|DANA
OG0000470	LOC117140165|XP_033158829.1|DMAU	LOC6506756|XP_001957301.1|DANA
OG0000471	LOC117140014|XP_033158625.1|DMAU	LOC6507594|XP_001955971.2|DANA
OG0000471	LOC117150215|XP_033172903.1|DMAU	LOC6498315|XP_001962518.1|DANA
OG0000473	LOC117148377|XP_033171625.1|DMAU	LOC6501863|XP_001966780.1|DANA
OG0000474	LOC117148058|XP_033171138.1|DMAU	LOC116655111|XP_032308111.1|DANA
OG0000474	LOC117140160|XP_033158824.1|DMAU	LOC6507886|XP_001956527.2|DANA
OG0000475	LOC117143834|XP_033164576.1|DMAU	LOC6501213|XP_001954776.2|DANA
OG0000475	LOC117143833|XP_033164575.1|DMAU	LOC6502679|XP_001954777.1|DANA
OG0000476	LOC117145768|XP_033167434.1|DMAU	LOC6500546|XP_001953429.1|DANA
OG0000476	LOC117144839|XP_033166123.1|DMAU	LOC6500545|XP_014766616.1|DANA
OG0000477	LOC117145198|XP_033166651.1|DMAU	LOC6499763|XP_001953969.1|DANA
OG0000477	LOC117144968|XP_033166320.1|DMAU	LOC6499517|XP_001954454.1|DANA
OG0000478	LOC117147158|XP_033169832.1|DMAU	LOC6505038|XP_001965587.1|DANA
OG0000478	LOC117144256|XP_033165230.1|DMAU	LOC6499558|XP_001954387.1|DANA
OG0000479	LOC117144503|XP_033165583.1|DMAU, LOC117145571|XP_033167167.1|DMAU	LOC6500556|XP_001953471.1|DANA
OG0000480	LOC117136043|XP_033152578.1|DMAU	LOC6496710|XP_001967335.1|DANA
OG0000480	LOC117136033|XP_033152544.1|DMAU	LOC6496711|XP_001967333.2|DANA
OG0000482	LOC117145165|XP_033166604.1|DMAU	LOC6500522|XP_001953387.1|DANA
OG0000482	LOC117145922|XP_033167671.1|DMAU	LOC6500407|XP_001953152.1|DANA
OG0000483	LOC117145864|XP_033167575.1|DMAU	LOC6502490|XP_001967483.1|DANA
OG0000483	LOC117145591|XP_033167188.1|DMAU	LOC6503440|XP_001967484.1|DANA
OG0000484	LOC117142553|XP_033162493.1|DMAU	LOC6499343|XP_001954825.1|DANA
OG0000484	LOC117142554|XP_033162494.1|DMAU	LOC6499342|XP_001954826.1|DANA
OG0000485	LOC117141374|XP_033160672.1|DMAU	LOC6493686|XP_001958239.2|DANA
OG0000485	LOC117141373|XP_033160671.1|DMAU	LOC6493685|XP_001958238.1|DANA
OG0000486	LOC117137121|XP_033154305.1|DMAU	LOC6494692|XP_014762920.1|DANA
OG0000486	LOC117137122|XP_033154309.1|DMAU	LOC6494694|XP_014762922.1|DANA
OG0000487	LOC117137976|XP_033155640.1|DMAU	LOC26513677|XP_014763926.1|DANA
OG0000487	LOC117136670|XP_033153563.1|DMAU	LOC26514569|XP_014764028.1|DANA
OG0000488	LOC117150922|XP_033173973.1|DMAU	LOC6507467|XP_001965384.1|DANA
OG0000488	LOC117150923|XP_033173974.1|DMAU	LOC6507489|XP_014760615.1|DANA
OG0000488	LOC117150898|XP_033173930.1|DMAU	LOC6498016|XP_001961895.1|DANA
OG0000489	LOC117145783|XP_033167453.1|DMAU	LOC6500274|XP_001952895.2|DANA
OG0000489	LOC117148005|XP_033171055.1|DMAU	LOC6505017|XP_001965623.1|DANA
OG0000490	LOC117148770|XP_033172259.1|DMAU	LOC6504974|XP_001965706.2|DANA
OG0000490	LOC117147231|XP_033169933.1|DMAU	LOC6504040|XP_014761166.1|DANA
OG0000491	LOC117137315|XP_033154591.1|DMAU	LOC6494659|XP_001959918.1|DANA
OG0000492	LOC117136875|XP_033153869.1|DMAU	LOC6495926|XP_001959867.1|DANA
OG0000492	LOC117147270|XP_033169996.1|DMAU	LOC6497745|XP_001961436.1|DANA
OG0000493	LOC117143548|XP_033164179.1|DMAU	LOC6501643|XP_001955664.1|DANA
OG0000494	LOC117143630|XP_033164296.1|DMAU	LOC6500672|XP_032305458.1|DANA
OG0000494	LOC117135783|XP_033152154.1|DMAU	LOC6498368|XP_001962640.2|DANA
OG0000495	LOC117148185|XP_033171346.1|DMAU	LOC6504001|XP_001963985.1|DANA
OG0000495	LOC117137723|XP_033155187.1|DMAU	LOC6496210|XP_014763672.2|DANA
OG0000496	LOC117140415|XP_033159184.1|DMAU	LOC6497130|XP_014761524.1|DANA
OG0000496	LOC117142465|XP_033162352.1|DMAU	LOC6498460|XP_001962871.1|DANA
OG0000497	LOC117148595|XP_033171967.1|DMAU	LOC6507103|XP_001965308.2|DANA
OG0000497	LOC117145366|XP_033166884.1|DMAU	LOC6507092|XP_032311096.1|DANA
OG0000498	LOC117144967|XP_033166319.1|DMAU	LOC6503406|XP_001967489.1|DANA
OG0000498	LOC117145186|XP_033166634.1|DMAU	LOC6503443|XP_032312184.1|DANA
OG0000499	LOC117135666|XP_033151949.1|DMAU	LOC6494007|XP_001961156.3|DANA
OG0000499	LOC117147513|XP_033170319.1|DMAU	LOC6504616|XP_001966520.1|DANA
OG0000500	LOC117141450|XP_033160794.1|DMAU	LOC6506267|XP_032310063.1|DANA
OG0000500	LOC117141204|XP_033160447.1|DMAU	LOC6493684|XP_001958236.3|DANA
OG0000501	LOC117137100|XP_033154277.1|DMAU	LOC6495210|XP_001958843.1|DANA
OG0000501	LOC117150666|XP_033173554.1|DMAU	LOC6504557|XP_001964914.1|DANA
OG0000502	LOC117135790|XP_033152173.1|DMAU	LOC6495818|XP_001959648.1|DANA
OG0000503	LOC117138531|XP_033156559.1|DMAU	LOC6494422|XP_001960359.1|DANA, LOC6494421|XP_001960360.1|DANA
OG0000503	LOC117138532|XP_033156560.1|DMAU	LOC6494420|XP_032306050.1|DANA
OG0000504	LOC117140386|XP_033159143.1|DMAU	LOC6506565|XP_001957632.1|DANA
OG0000505	LOC117146940|XP_033169481.1|DMAU	LOC6502351|XP_001967549.1|DANA
OG0000505	LOC117146524|XP_033168681.1|DMAU	LOC6505130|XP_032307895.1|DANA
OG0000506	LOC117145572|XP_033167168.1|DMAU	LOC6500680|XP_001953713.1|DANA
OG0000506	LOC117145531|XP_033167117.1|DMAU	LOC6500681|XP_001953714.2|DANA
OG0000507	LOC117146408|XP_033168496.1|DMAU	LOC6502977|XP_032308929.1|DANA
OG0000507	LOC117146409|XP_033168497.1|DMAU	LOC6502976|XP_001963485.1|DANA
OG0000508	LOC117140326|XP_033159067.1|DMAU	LOC6502814|XP_014764614.1|DANA
OG0000508	LOC117141190|XP_033160419.1|DMAU	LOC6507509|XP_032310807.1|DANA
OG0000509	LOC117135944|XP_033152417.1|DMAU	LOC6496442|XP_001960920.1|DANA
OG0000509	LOC117138012|XP_033155704.1|DMAU	LOC6496434|XP_001960908.1|DANA
OG0000510	LOC117136378|XP_033153160.1|DMAU	LOC6494887|XP_001959487.1|DANA
OG0000510	LOC117136377|XP_033153159.1|DMAU	LOC6494889|XP_032307261.1|DANA, LOC6494888|XP_001959486.1|DANA
OG0000511	LOC117135132|XP_033151076.1|DMAU	LOC6497367|XP_001962230.1|DANA
OG0000511	LOC117135131|XP_033151075.1|DMAU	LOC6498173|XP_032307612.1|DANA
OG0000512	LOC117139929|XP_033158509.1|DMAU	LOC6498448|XP_001962839.1|DANA
OG0000512	LOC117141455|XP_033160800.1|DMAU	LOC6507911|XP_001956584.1|DANA
OG0000513	LOC117136170|XP_033152803.1|DMAU	LOC6493932|XP_001961301.1|DANA
OG0000513	LOC117135228|XP_033151238.1|DMAU	LOC6498028|XP_001961924.1|DANA
OG0000514	LOC117150501|XP_033173297.1|DMAU	LOC6497030|XP_032311181.1|DANA
OG0000514	LOC117146529|XP_033168693.1|DMAU	LOC6497028|XP_014761484.1|DANA
OG0000515	LOC117146268|XP_033168152.1|DMAU	LOC6504552|XP_001967434.1|DANA
OG0000515	LOC117141566|XP_033160968.1|DMAU	LOC6506405|XP_001957935.1|DANA
OG0000516	LOC117146392|XP_033168457.1|DMAU	LOC6502194|XP_001966056.1|DANA
OG0000516	LOC117146389|XP_033168454.1|DMAU	LOC6502195|XP_001966055.2|DANA, LOC26514432|XP_014760033.2|DANA
OG0000517	LOC117141040|XP_033160213.1|DMAU	LOC6506737|XP_001957330.1|DANA
OG0000517	LOC117141037|XP_033160211.1|DMAU	LOC6506738|XP_001957329.1|DANA
OG0000518	LOC117139524|XP_033157777.1|DMAU	LOC6506205|XP_001958347.1|DANA
OG0000521	LOC117147774|XP_033170701.1|DMAU	LOC6501981|XP_001966812.1|DANA
OG0000521	LOC117147775|XP_033170702.1|DMAU	LOC6501987|XP_032308241.1|DANA
OG0000522	LOC117143763|XP_033164472.1|DMAU	LOC6500093|XP_032305413.1|DANA
OG0000522	LOC117147625|XP_033170480.1|DMAU	LOC6502382|XP_001967177.1|DANA
OG0000523	LOC117145989|XP_033167794.1|DMAU	LOC6499893|XP_001953684.1|DANA
OG0000523	LOC117148308|XP_033171523.1|DMAU	LOC6504527|XP_001967075.1|DANA
OG0000524	LOC117144180|XP_033165116.1|DMAU	LOC6503369|XP_032311223.1|DANA, LOC6501069|XP_001954497.1|DANA
OG0000524	LOC117145555|XP_033167148.1|DMAU	LOC6500307|XP_032307773.1|DANA
OG0000525	LOC117137020|XP_033154108.1|DMAU	LOC6494822|XP_001959597.2|DANA
OG0000525	LOC117137826|XP_033155404.1|DMAU	LOC6494821|XP_001959598.1|DANA
OG0000526	LOC117150733|XP_033173657.1|DMAU	LOC6498288|XP_001962469.1|DANA
OG0000526	LOC117138399|XP_033156366.1|DMAU	LOC6508043|XP_001959040.1|DANA
OG0000527	LOC117141159|XP_033160426.1|DMAU	LOC6503385|XP_032311384.1|DANA
OG0000527	LOC117150209|XP_033172896.1|DMAU	LOC6507231|XP_032311207.1|DANA
OG0000528	LOC117150976|XP_033174049.1|DMAU	LOC6497004|XP_001962944.1|DANA, LOC6497005|XP_001962943.1|DANA
OG0000529	LOC117143584|XP_033164226.1|DMAU	LOC26514450|XP_014762330.2|DANA
OG0000529	LOC117141847|XP_033161416.1|DMAU	LOC6498328|XP_001962554.2|DANA
OG0000530	LOC117140533|XP_033159410.1|DMAU	LOC6493491|XP_001957857.2|DANA
OG0000530	LOC117141488|XP_033160858.1|DMAU	LOC6507480|XP_001955927.1|DANA
OG0000531	LOC117147627|XP_033170486.1|DMAU	LOC6502439|XP_001961602.2|DANA
OG0000532	LOC117145836|XP_033167527.1|DMAU	LOC6500116|XP_001953195.1|DANA
OG0000532	LOC117144012|XP_033164857.1|DMAU	LOC6500570|XP_001953496.1|DANA
OG0000533	LOC117147490|XP_033170277.1|DMAU	LOC6504513|XP_001967049.1|DANA
OG0000533	LOC117145584|XP_033167182.1|DMAU	LOC6501435|XP_001955247.1|DANA
OG0000534	LOC117146760|XP_033169147.1|DMAU	LOC6503648|XP_032308369.1|DANA
OG0000534	LOC117145121|XP_033166535.1|DMAU	LOC6497713|XP_001961504.1|DANA
OG0000535	LOC117136498|XP_033153332.1|DMAU	LOC6493975|XP_001961225.1|DANA
OG0000535	LOC117136401|XP_033153187.1|DMAU	LOC6494067|XP_001961041.1|DANA
OG0000536	LOC117140504|XP_033159362.1|DMAU	LOC6493330|XP_032310039.1|DANA
OG0000537	LOC117136926|XP_033153954.1|DMAU	LOC6495551|XP_001959086.1|DANA
OG0000538	LOC117137185|XP_033154399.1|DMAU	LOC26514597|XP_014764031.1|DANA
OG0000538	LOC117137405|XP_033154719.1|DMAU	LOC6495238|XP_032306943.1|DANA
OG0000539	LOC117144936|XP_033166279.1|DMAU	LOC6499590|XP_001954338.2|DANA
OG0000539	LOC117144396|XP_033165423.1|DMAU	LOC6501003|XP_001954337.2|DANA
OG0000540	LOC117150528|XP_033173343.1|DMAU	LOC6503664|XP_001965273.1|DANA
OG0000541	LOC117137911|XP_033155546.1|DMAU, LOC117149080|XP_033172618.1|DMAU	LOC6495012|XP_001959223.1|DANA
OG0000542	LOC117145710|XP_033167346.1|DMAU	LOC6499724|XP_001954058.1|DANA
OG0000542	LOC117146317|XP_033168267.1|DMAU	LOC6501780|XP_001966929.1|DANA
OG0000543	LOC117145534|XP_033167119.1|DMAU	LOC6501538|XP_001955443.1|DANA
OG0000543	LOC117138272|XP_033156131.1|DMAU	LOC6494091|XP_001960999.2|DANA
OG0000544	LOC117141372|XP_033160669.1|DMAU, LOC117149342|XP_033172659.1|DMAU	LOC6493752|XP_001958371.1|DANA
OG0000544	LOC117142571|XP_033162529.1|DMAU	LOC6499639|XP_001954243.1|DANA
OG0000545	LOC117145070|XP_033166476.1|DMAU	LOC6499680|XP_001954162.1|DANA
OG0000545	LOC117144614|XP_033165799.1|DMAU	LOC6499679|XP_001954164.3|DANA
OG0000546	LOC117144017|XP_033164864.1|DMAU	LOC6505789|XP_001964379.1|DANA
OG0000546	LOC117148717|XP_033172157.1|DMAU	LOC6501976|XP_001966799.1|DANA
OG0000547	LOC117140237|XP_033158930.1|DMAU, LOC117148731|XP_033172192.1|DMAU	LOC6506723|XP_001965235.1|DANA
OG0000548	LOC117141541|XP_033160931.1|DMAU	LOC6493050|XP_001956952.1|DANA
OG0000548	LOC117141379|XP_033160679.1|DMAU	LOC6493051|XP_001956953.3|DANA
OG0000549	LOC117138410|XP_033156377.1|DMAU	LOC6494691|XP_014762917.1|DANA
OG0000550	LOC117142097|XP_033161873.1|DMAU	LOC6507377|XP_001956134.1|DANA
OG0000551	LOC117138180|XP_033155961.1|DMAU, LOC117138541|XP_033156575.1|DMAU	LOC6496176|XP_032306028.1|DANA
OG0000552	LOC117143075|XP_033163432.1|DMAU	LOC6498999|XP_001955539.1|DANA
OG0000552	LOC117145182|XP_033166628.1|DMAU	LOC6499000|XP_001955538.1|DANA
OG0000553	LOC117151074|XP_033174209.1|DMAU	LOC6505463|XP_001964922.1|DANA
OG0000554	LOC117143298|XP_033163794.1|DMAU	LOC6499045|XP_032311101.1|DANA
OG0000554	LOC117145830|XP_033167523.1|DMAU	LOC6499046|XP_001955416.1|DANA
OG0000555	LOC117140851|XP_033159869.1|DMAU	LOC6507388|XP_014765207.1|DANA
OG0000555	LOC117140857|XP_033159877.1|DMAU	LOC6507011|XP_001956830.1|DANA
OG0000556	LOC117148143|XP_033171261.1|DMAU	LOC6504498|XP_001967017.2|DANA
OG0000556	LOC117145232|XP_033166697.1|DMAU	LOC6501319|XP_001954981.1|DANA
OG0000557	LOC117144176|XP_033165112.1|DMAU	LOC6500520|XP_001953384.1|DANA
OG0000557	LOC117143551|XP_033164182.1|DMAU	LOC6500521|XP_032305478.1|DANA
OG0000558	LOC117143121|XP_033163499.1|DMAU	LOC6501324|XP_001954996.1|DANA
