Orthogroup	DMAU.longest_only	DHYD.longest_only
OG0001811	LOC117137064|XP_033154169.1|DMAU	LOC111593286|XP_023161727.2|DHYD
OG0001812	LOC117146439|XP_033168543.1|DMAU	LOC111604186|XP_023177949.1|DHYD
OG0001813	LOC117142830|XP_033162950.1|DMAU	LOC111604277|XP_030080854.1|DHYD
OG0001814	LOC117142566|XP_033162508.1|DMAU	LOC111596232|XP_023166120.2|DHYD
OG0001815	LOC117144789|XP_033166049.1|DMAU	LOC111604843|XP_023178843.2|DHYD
OG0001816	LOC117137212|XP_033154458.1|DMAU	LOC111599709|XP_023171208.1|DHYD
OG0001817	LOC117138259|XP_033156111.1|DMAU	LOC111600020|XP_030081215.1|DHYD
OG0001818	LOC117148233|XP_033171417.1|DMAU	LOC111605416|XP_023179694.2|DHYD
OG0001819	LOC117135453|XP_033151530.1|DMAU	LOC111597000|XP_023167269.2|DHYD
OG0001820	LOC117146967|XP_033169526.1|DMAU	LOC111602856|XP_023175939.1|DHYD
OG0001821	LOC117138006|XP_033155699.1|DMAU	LOC111593846|XP_023162660.2|DHYD
OG0001822	LOC117137747|XP_033155222.1|DMAU	LOC111593744|XP_023162505.1|DHYD
OG0001823	LOC117140245|XP_033158938.1|DMAU	LOC111604418|XP_023178242.1|DHYD
OG0001824	LOC117151071|XP_033174204.1|DMAU	LOC111596286|XP_023166208.2|DHYD
OG0001825	LOC117138084|XP_033155824.1|DMAU	LOC111594467|XP_023163557.2|DHYD
OG0001826	LOC117137620|XP_033155042.1|DMAU	LOC111600045|XP_023171738.1|DHYD
OG0001827	LOC117138144|XP_033155913.1|DMAU	LOC111592165|XP_023159986.2|DHYD
OG0001828	LOC117146567|XP_033168757.1|DMAU	LOC111593003|XP_023161297.2|DHYD, LOC111598712|XP_023169869.2|DHYD
OG0001829	LOC117137383|XP_033154687.1|DMAU	LOC111595434|XP_023164926.1|DHYD
OG0001830	LOC117135880|XP_033152314.1|DMAU	LOC111599663|XP_023171134.2|DHYD
OG0001831	LOC117141475|XP_033160836.1|DMAU	LOC111593520|XP_023162076.1|DHYD
OG0001832	LOC117148545|XP_033171870.1|DMAU	LOC115482747|XP_030079449.1|DHYD, LOC111592331|XP_023160246.1|DHYD
OG0001833	LOC117137509|XP_033154881.1|DMAU	LOC111596673|XP_023166745.2|DHYD, LOC111600091|XP_023171798.2|DHYD
OG0001834	LOC117142523|XP_033162460.1|DMAU	LOC115483096|XP_030080065.1|DHYD, LOC111605443|XP_023179728.2|DHYD
OG0001837	LOC117139928|XP_033158504.1|DMAU	LOC111598696|XP_023169830.2|DHYD
OG0001838	LOC117137650|XP_033155078.1|DMAU	LOC111597660|XP_030081021.1|DHYD
OG0001839	LOC117141914|XP_033161533.1|DMAU, LOC117136295|XP_033153029.1|DMAU	LOC111600776|XP_023172824.1|DHYD
OG0001840	LOC117148925|XP_033172539.1|DMAU, LOC117149176|XP_033172645.1|DMAU	LOC111603537|XP_023176941.1|DHYD
OG0001841	LOC117140525|XP_033159397.1|DMAU, LOC117140526|XP_033159401.1|DMAU	LOC111597511|XP_023168048.2|DHYD
OG0001842	LOC117141991|XP_033161721.1|DMAU, LOC117140784|XP_033159770.1|DMAU	LOC111597786|XP_023168428.1|DHYD
OG0001843	LOC117139363|XP_033157506.1|DMAU	LOC111605098|XP_023179208.2|DHYD
OG0001844	LOC117140409|XP_033159173.1|DMAU, LOC117140374|XP_033159130.1|DMAU	LOC115483473|XP_030081443.1|DHYD
OG0001845	LOC117136646|XP_033153532.1|DMAU	LOC111592770|XP_023160944.1|DHYD
OG0001846	LOC117144178|XP_033165114.1|DMAU, LOC117144229|XP_033165185.1|DMAU	LOC111601486|XP_023173842.2|DHYD
OG0001848	LOC117140198|XP_033158872.1|DMAU	LOC111598636|XP_023169748.2|DHYD
OG0001849	LOC117142817|XP_033162924.1|DMAU	LOC111598355|XP_023169334.1|DHYD
OG0001850	LOC117146243|XP_033168055.1|DMAU	LOC111594139|XP_023163074.2|DHYD
OG0001851	LOC117146341|XP_033168363.1|DMAU	LOC111600230|XP_030079833.1|DHYD
OG0001852	LOC117139610|XP_033157940.1|DMAU	LOC115482982|XP_030079462.1|DHYD, LOC111601098|XP_023173302.2|DHYD
OG0001853	LOC117143309|XP_033163810.1|DMAU	LOC111596097|XP_023165930.2|DHYD
OG0001854	LOC117147202|XP_033169902.1|DMAU	LOC111604042|XP_023177665.2|DHYD
OG0001855	LOC117137835|XP_033155416.1|DMAU	LOC111594945|XP_023164210.1|DHYD
OG0001856	LOC117148110|XP_033171220.1|DMAU	LOC111603129|XP_023176371.1|DHYD
OG0001857	LOC117147274|XP_033169998.1|DMAU	LOC111593031|XP_023161365.2|DHYD
OG0001858	LOC117148801|XP_033172307.1|DMAU	LOC111603213|XP_030079318.1|DHYD
OG0001859	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU	LOC111603384|XP_023176711.1|DHYD
OG0001860	LOC117140057|XP_033158686.1|DMAU	LOC111599785|XP_023171327.2|DHYD
OG0001861	LOC117144970|XP_033166322.1|DMAU	LOC111600624|XP_023172594.1|DHYD
OG0001862	LOC117147352|XP_033170106.1|DMAU	LOC111604236|XP_023177981.2|DHYD
OG0001863	LOC117146761|XP_033169150.1|DMAU	LOC111598257|XP_023169200.1|DHYD
OG0001864	LOC117144458|XP_033165504.1|DMAU	LOC111602017|XP_023174682.2|DHYD
OG0001865	LOC117148095|XP_033171198.1|DMAU	LOC111598300|XP_023169255.1|DHYD
OG0001866	LOC117144886|XP_033166194.1|DMAU	LOC111594523|XP_023163621.2|DHYD
OG0001867	LOC117141083|XP_033160273.1|DMAU	LOC111601092|XP_023173286.2|DHYD
OG0001868	LOC117137783|XP_033155301.1|DMAU	LOC111602214|XP_023174959.2|DHYD
OG0001869	LOC117145210|XP_033166666.1|DMAU	LOC111599767|XP_023171295.2|DHYD
OG0001870	LOC117148788|XP_033172289.1|DMAU	LOC111597332|XP_030078957.1|DHYD
OG0001871	LOC117148942|XP_033172558.1|DMAU	LOC111605448|XP_023179736.2|DHYD
OG0001872	LOC117145282|XP_033166761.1|DMAU	LOC111592477|XP_023160461.2|DHYD
OG0001873	LOC117143067|XP_033163416.1|DMAU	LOC111595801|XP_023165462.2|DHYD
OG0001874	LOC117143203|XP_033163639.1|DMAU	LOC111598573|XP_023169642.2|DHYD
OG0001875	LOC117144951|XP_033166299.1|DMAU	LOC111601977|XP_023174627.2|DHYD
OG0001876	LOC117146430|XP_033168528.1|DMAU	LOC111593726|XP_023162476.2|DHYD, LOC115483462|XP_030081404.1|DHYD
OG0001877	LOC117147395|XP_033170155.1|DMAU	LOC111605310|XP_023179537.1|DHYD
OG0001878	LOC117143973|XP_033164800.1|DMAU	LOC111605477|XP_023179778.1|DHYD
OG0001879	LOC117143194|XP_033163621.1|DMAU	LOC111598585|XP_023169663.2|DHYD
OG0001880	LOC117143107|XP_033163480.1|DMAU	LOC111601503|XP_023173865.1|DHYD
OG0001881	LOC117143780|XP_033164504.1|DMAU	LOC111602653|XP_023175594.1|DHYD
OG0001882	LOC117143895|XP_033164690.1|DMAU	LOC111597768|XP_030080617.1|DHYD
OG0001883	LOC117145908|XP_033167653.1|DMAU	LOC111599610|XP_023171065.2|DHYD
OG0001884	LOC117144102|XP_033165011.1|DMAU	LOC111600786|XP_023172844.2|DHYD
OG0001885	LOC117150674|XP_033173570.1|DMAU	LOC111602475|XP_023175305.1|DHYD, LOC111601163|XP_023173409.1|DHYD
OG0001886	LOC117142439|XP_033162294.1|DMAU	LOC111595707|XP_023165320.2|DHYD
OG0001887	LOC117138376|XP_033156335.1|DMAU	LOC111592118|XP_023159917.1|DHYD
OG0001888	LOC117145098|XP_033166508.1|DMAU	LOC111604798|XP_023178783.1|DHYD
OG0001889	LOC117147800|XP_033170741.1|DMAU	LOC111593042|XP_023161377.2|DHYD
OG0001890	LOC117139848|XP_033158386.1|DMAU	LOC111591873|XP_023159524.2|DHYD
OG0001891	LOC117144169|XP_033165102.1|DMAU	LOC111595977|XP_030080699.1|DHYD
OG0001892	LOC117139156|XP_033157206.1|DMAU	LOC111592630|XP_030079102.1|DHYD
OG0001893	LOC117143031|XP_033163311.1|DMAU	LOC111597811|XP_023168468.2|DHYD
OG0001894	LOC117137008|XP_033154087.1|DMAU	LOC111599909|XP_023171502.1|DHYD
OG0001895	LOC117146235|XP_033168031.1|DMAU	LOC111594135|XP_023163066.2|DHYD
OG0001896	LOC117137794|XP_033155349.1|DMAU	LOC111596643|XP_023166706.1|DHYD
OG0001897	LOC117146040|XP_033167868.1|DMAU	LOC111603570|XP_023176984.1|DHYD
OG0001898	LOC117148600|XP_033171972.1|DMAU, LOC117148601|XP_033171973.1|DMAU	LOC111596764|XP_023166881.2|DHYD
OG0001899	LOC117143115|XP_033163491.1|DMAU	LOC111604224|XP_023177962.1|DHYD
OG0001900	LOC117140396|XP_033159154.1|DMAU	LOC111605088|XP_023179193.2|DHYD
OG0001901	LOC117150513|XP_033173313.1|DMAU	LOC111596980|XP_023167232.2|DHYD
OG0001903	LOC117143453|XP_033164053.1|DMAU	LOC111595719|XP_023165338.1|DHYD
OG0001904	LOC117145527|XP_033167110.1|DMAU	LOC111603264|XP_023176544.2|DHYD
OG0001905	LOC117147360|XP_033170115.1|DMAU	LOC111600199|XP_023171982.1|DHYD, LOC111592196|XP_023160031.1|DHYD
OG0001906	LOC117143289|XP_033163767.1|DMAU	LOC111603514|XP_023176898.1|DHYD
OG0001907	LOC117147626|XP_033170481.1|DMAU	LOC111598868|XP_023170084.2|DHYD
OG0001908	LOC117145943|XP_033167714.1|DMAU	LOC111593235|XP_023161656.2|DHYD
OG0001909	LOC117148752|XP_033172234.1|DMAU	LOC111603120|XP_023176362.1|DHYD
OG0001910	LOC117143974|XP_033164802.1|DMAU	LOC111594619|XP_023163777.1|DHYD
OG0001911	LOC117146088|XP_033167931.1|DMAU	LOC111598651|XP_023169766.2|DHYD
OG0001912	LOC117136466|XP_033153288.1|DMAU	LOC111602587|XP_023175512.2|DHYD
OG0001913	LOC117150413|XP_033173171.1|DMAU	LOC111602240|XP_023175001.2|DHYD
OG0001914	LOC117142681|XP_033162711.1|DMAU	LOC111597178|XP_030080836.1|DHYD
OG0001915	LOC117140447|XP_033159263.1|DMAU	LOC111598669|XP_023169790.1|DHYD
OG0001916	LOC117136515|XP_033153350.1|DMAU	LOC111592402|XP_023160345.2|DHYD
OG0001918	LOC117139412|XP_033157580.1|DMAU	LOC111598689|XP_023169822.2|DHYD
OG0001919	LOC117135662|XP_033151944.1|DMAU	LOC111600674|XP_023172692.1|DHYD
OG0001920	LOC117142126|XP_033161913.1|DMAU	LOC111601461|XP_023173809.2|DHYD
OG0001921	LOC117135628|XP_033151891.1|DMAU	LOC111599696|XP_023171184.1|DHYD
OG0001922	LOC117135431|XP_033151484.1|DMAU	LOC111600878|XP_023172979.1|DHYD, LOC115482828|XP_030078921.1|DHYD
OG0001923	LOC117139504|XP_033157726.1|DMAU	LOC111601116|XP_023173332.2|DHYD
OG0001924	LOC117135844|XP_033152248.1|DMAU	LOC111594685|XP_023163872.2|DHYD
OG0001925	LOC117139245|XP_033157347.1|DMAU	LOC111601657|XP_023174109.2|DHYD
OG0001926	LOC117139146|XP_033157195.1|DMAU	LOC111601589|XP_030081179.1|DHYD
OG0001927	LOC117135791|XP_033152174.1|DMAU	LOC111593553|XP_023162176.1|DHYD
OG0001928	LOC117141730|XP_033161238.1|DMAU	LOC111599775|XP_023171305.1|DHYD, LOC115483479|XP_030081493.1|DHYD
OG0001929	LOC117141641|XP_033161087.1|DMAU	LOC115483178|XP_030080196.1|DHYD, LOC111599851|XP_030081077.1|DHYD
OG0001930	LOC117135510|XP_033151637.1|DMAU	LOC111603156|XP_023176405.2|DHYD
OG0001931	LOC117141390|XP_033160696.1|DMAU	LOC111604781|XP_023178760.2|DHYD
OG0001932	LOC117139963|XP_033158553.1|DMAU	LOC111604760|XP_023178719.2|DHYD
OG0001933	LOC117137475|XP_033154840.1|DMAU	LOC111600565|XP_023172517.1|DHYD
OG0001934	LOC117140427|XP_033159232.1|DMAU	LOC111597456|XP_023167973.2|DHYD
OG0001935	LOC117140603|XP_033159505.1|DMAU	LOC111600468|XP_023172342.2|DHYD
OG0001937	LOC117138654|XP_033156773.1|DMAU	LOC111600913|XP_023173044.2|DHYD
OG0001938	LOC117138328|XP_033156256.1|DMAU	LOC111605265|XP_023179471.1|DHYD
OG0001939	LOC117137232|XP_033154481.1|DMAU	LOC111602116|XP_030079716.1|DHYD
OG0001940	LOC117137818|XP_033155387.1|DMAU	LOC111595322|XP_023164748.2|DHYD
OG0001941	LOC117139746|XP_033158197.1|DMAU	LOC111601412|XP_023173742.2|DHYD
OG0001942	LOC117137073|XP_033154192.1|DMAU	LOC111599892|XP_030079707.1|DHYD
OG0001943	LOC117140426|XP_033159231.1|DMAU	LOC111604668|XP_023178598.2|DHYD
OG0001944	LOC117141194|XP_033160433.1|DMAU	LOC115482992|XP_030079486.1|DHYD, LOC111596898|XP_023167116.1|DHYD
OG0001945	LOC117136038|XP_033152559.1|DMAU	LOC111599899|XP_023171490.2|DHYD
OG0001946	LOC117136659|XP_033153551.1|DMAU	LOC111593722|XP_023162461.1|DHYD, LOC115483444|XP_030081281.1|DHYD
OG0001947	LOC117136488|XP_033153318.1|DMAU	LOC111605355|XP_023179600.2|DHYD
OG0001948	LOC117147188|XP_033169881.1|DMAU	LOC111599797|XP_023171343.1|DHYD
OG0001949	LOC117139563|XP_033157850.1|DMAU	LOC111594359|XP_023163387.2|DHYD
OG0001950	LOC117144259|XP_033165248.1|DMAU	LOC115483351|XP_030080775.1|DHYD, LOC111603662|XP_023177113.1|DHYD
OG0001951	LOC117137839|XP_033155422.1|DMAU	LOC111604175|XP_023177900.2|DHYD
OG0001952	LOC117138225|XP_033156061.1|DMAU, LOC117138224|XP_033156060.1|DMAU	LOC111600004|XP_023171673.1|DHYD
OG0001953	LOC117137857|XP_033155461.1|DMAU	LOC111605273|XP_023179484.2|DHYD
OG0001954	LOC117135569|XP_033151775.1|DMAU	LOC111592234|XP_023160089.2|DHYD
OG0001955	LOC117137756|XP_033155261.1|DMAU	LOC111599252|XP_023170623.1|DHYD
OG0001956	LOC117141197|XP_033160439.1|DMAU	LOC111603058|XP_023176285.2|DHYD
OG0001957	LOC117137963|XP_033155625.1|DMAU	LOC111593734|XP_023162488.1|DHYD, LOC115483447|XP_030081291.1|DHYD
OG0001958	LOC117137177|XP_033154382.1|DMAU	LOC111602362|XP_023175141.2|DHYD
OG0001959	LOC117139984|XP_033158579.1|DMAU	LOC111605668|XP_023180100.2|DHYD
OG0001960	LOC117140017|XP_033158636.1|DMAU	LOC111592452|XP_023160406.1|DHYD
OG0001961	LOC117136055|XP_033152592.1|DMAU	LOC111593820|XP_030080900.1|DHYD
OG0001962	LOC117137007|XP_033154085.1|DMAU	LOC111599908|XP_023171500.1|DHYD
OG0001963	LOC117139437|XP_033157629.1|DMAU	LOC111605658|XP_023180089.1|DHYD
OG0001964	LOC117139888|XP_033158457.1|DMAU	LOC111602894|XP_023175998.2|DHYD
OG0001965	LOC117141983|XP_033161683.1|DMAU	LOC111592318|XP_023160201.1|DHYD
OG0001966	LOC117145559|XP_033167153.1|DMAU	LOC111601534|XP_023173934.2|DHYD
OG0001967	LOC117137536|XP_033154921.1|DMAU	LOC111604090|XP_023177753.1|DHYD
OG0001968	LOC117141284|XP_033160545.1|DMAU	LOC111592971|XP_023161232.1|DHYD
OG0001969	LOC117136246|XP_033152941.1|DMAU	LOC111595614|XP_023165187.2|DHYD
OG0001970	LOC117136601|XP_033153475.1|DMAU	LOC111604156|XP_023177853.1|DHYD
OG0001971	LOC117138048|XP_033155753.1|DMAU	LOC111594852|XP_023164099.1|DHYD
OG0001972	LOC117137533|XP_033154911.1|DMAU	LOC111600003|XP_023171672.1|DHYD
OG0001973	LOC117137414|XP_033154733.1|DMAU	LOC111603810|XP_030081312.1|DHYD
OG0001974	LOC117138072|XP_033155787.1|DMAU	LOC111593904|XP_023162742.1|DHYD
OG0001975	LOC117140196|XP_033158870.1|DMAU	LOC111596617|XP_023166672.2|DHYD
OG0001976	LOC117135652|XP_033151927.1|DMAU	LOC111602203|XP_023174941.1|DHYD
OG0001977	LOC117146348|XP_033168384.1|DMAU	LOC111605039|XP_023179142.2|DHYD
OG0001978	LOC117150269|XP_033172966.1|DMAU	LOC111594197|XP_023163162.2|DHYD
OG0001979	LOC117150684|XP_033173587.1|DMAU	LOC111592919|XP_023161140.1|DHYD
OG0001980	LOC117135239|XP_033151268.1|DMAU	LOC111595991|XP_023165751.1|DHYD
OG0001981	LOC117145727|XP_033167371.1|DMAU	LOC111603970|XP_023177578.1|DHYD
OG0001982	LOC117150047|XP_033172803.1|DMAU	LOC111592064|XP_023159834.1|DHYD
OG0001983	LOC117139408|XP_033157573.1|DMAU	LOC111594390|XP_023163424.2|DHYD
OG0001984	LOC117135161|XP_033151113.1|DMAU	LOC111596359|XP_023166324.2|DHYD
OG0001985	LOC117147033|XP_033169622.1|DMAU	LOC111598800|XP_030079127.1|DHYD, LOC115482938|XP_030079168.1|DHYD
OG0001986	LOC117150431|XP_033173200.1|DMAU	LOC111596267|XP_030080563.1|DHYD
OG0001987	LOC117148473|XP_033171738.1|DMAU	LOC111592987|XP_023161252.2|DHYD
OG0001988	LOC117138366|XP_033156323.1|DMAU	LOC111600571|XP_023172524.2|DHYD, LOC115482818|XP_030078841.1|DHYD
OG0001989	LOC117150202|XP_033172883.1|DMAU	LOC111599122|XP_023170452.1|DHYD
OG0001990	LOC117150332|XP_033173068.1|DMAU	LOC111592632|XP_023160739.2|DHYD
OG0001991	LOC117150634|XP_033173497.1|DMAU	LOC111594765|XP_023163981.2|DHYD
OG0001992	LOC117144104|XP_033165017.1|DMAU	LOC111599306|XP_023170684.2|DHYD
OG0001993	LOC117150858|XP_033173845.1|DMAU	LOC111596273|XP_023166180.1|DHYD
OG0001994	LOC117142641|XP_033162637.1|DMAU	LOC115483784|XP_030081898.1|DHYD, LOC115483330|XP_030080623.1|DHYD
OG0001995	LOC117136696|XP_033153645.1|DMAU	LOC111594779|XP_023164000.2|DHYD
OG0001996	LOC117150329|XP_033173064.1|DMAU	LOC111599044|XP_023170328.2|DHYD
OG0001997	LOC117135726|XP_033152060.1|DMAU	LOC111593802|XP_023162596.1|DHYD
OG0001998	LOC117135720|XP_033152046.1|DMAU	LOC111593786|XP_023162572.2|DHYD
OG0001999	LOC117136120|XP_033152710.1|DMAU	LOC111592089|XP_023159884.2|DHYD
OG0002000	LOC117142310|XP_033162108.1|DMAU	LOC111595775|XP_023165424.1|DHYD
OG0002001	LOC117151095|XP_033174235.1|DMAU	LOC111594205|XP_023163171.1|DHYD
OG0002002	LOC117135794|XP_033152178.1|DMAU	LOC111593565|XP_023162195.1|DHYD, LOC111603829|XP_023177359.2|DHYD
OG0002003	LOC117136070|XP_033152659.1|DMAU	LOC111600390|XP_023172234.2|DHYD
OG0002004	LOC117150958|XP_033174028.1|DMAU	LOC111594942|XP_023164203.2|DHYD
OG0002005	LOC117144331|XP_033165338.1|DMAU	LOC111594089|XP_023163004.1|DHYD
OG0002006	LOC117135302|XP_033151371.1|DMAU	LOC111601767|XP_023174280.2|DHYD
OG0002007	LOC117139414|XP_033157794.1|DMAU	LOC111598949|XP_023170198.2|DHYD
OG0002008	LOC117146238|XP_033168037.1|DMAU	LOC111598134|XP_030081729.1|DHYD
OG0002009	LOC117136380|XP_033153162.1|DMAU	LOC111593752|XP_030081270.1|DHYD
OG0002010	LOC117145889|XP_033167626.1|DMAU	LOC111600383|XP_023172228.1|DHYD
OG0002011	LOC117146550|XP_033168742.1|DMAU	LOC111600376|XP_023172221.2|DHYD
OG0002012	LOC117150197|XP_033172877.1|DMAU	LOC111596981|XP_023167233.1|DHYD
OG0002014	LOC117137311|XP_033154582.1|DMAU	LOC111600065|XP_023171763.2|DHYD
OG0002015	LOC117150747|XP_033173671.1|DMAU	LOC111594568|XP_023163692.1|DHYD
OG0002016	LOC117135472|XP_033151576.1|DMAU	LOC111597654|XP_023168241.2|DHYD
OG0002017	LOC117150424|XP_033173189.1|DMAU	LOC111601524|XP_023173914.2|DHYD
OG0002018	LOC117150857|XP_033173843.1|DMAU	LOC111596282|XP_023166200.2|DHYD
OG0002019	LOC117146280|XP_033168171.1|DMAU	LOC111599142|XP_023170473.2|DHYD
OG0002020	LOC117147440|XP_033170216.1|DMAU	LOC111594712|XP_023163906.2|DHYD
OG0002021	LOC117138433|XP_033156435.1|DMAU	LOC111604131|XP_023177815.2|DHYD
OG0002022	LOC117138718|XP_033156857.1|DMAU	LOC111602287|XP_023175059.1|DHYD
OG0002023	LOC117144218|XP_033165163.1|DMAU	LOC111594552|XP_023163673.2|DHYD
OG0002024	LOC117135185|XP_033151186.1|DMAU	LOC111594731|XP_023163931.1|DHYD
OG0002025	LOC117138135|XP_033155899.1|DMAU	LOC111592583|XP_023160661.2|DHYD
OG0002026	LOC117141705|XP_033161207.1|DMAU	LOC111600974|XP_023173125.2|DHYD
OG0002027	LOC117135962|XP_033152451.1|DMAU	LOC111600541|XP_023172449.2|DHYD
OG0002028	LOC117136785|XP_033153731.1|DMAU	LOC111592150|XP_023159965.2|DHYD
OG0002029	LOC117141146|XP_033160370.1|DMAU	LOC111593099|XP_023161465.2|DHYD
OG0002030	LOC117136336|XP_033153087.1|DMAU	LOC111604154|XP_023177846.2|DHYD
OG0002031	LOC117136069|XP_033152614.1|DMAU	LOC111592229|XP_023160080.2|DHYD
OG0002032	LOC117143784|XP_033164516.1|DMAU	LOC111600295|XP_023172118.2|DHYD
OG0002033	LOC117147922|XP_033170936.1|DMAU	LOC111592048|XP_023159817.2|DHYD
OG0002034	LOC117146668|XP_033168906.1|DMAU	LOC111597507|XP_030079689.1|DHYD
OG0002035	LOC117145582|XP_033167179.1|DMAU	LOC111604806|XP_023178792.1|DHYD, LOC111596545|XP_023166585.2|DHYD
OG0002036	LOC117145832|XP_033167524.1|DMAU	LOC111596799|XP_030080729.1|DHYD
OG0002037	LOC117140049|XP_033158677.1|DMAU	LOC111597428|XP_023167894.1|DHYD
OG0002038	LOC117143600|XP_033164242.1|DMAU	LOC111601472|XP_023173825.2|DHYD
OG0002039	LOC117141356|XP_033160655.1|DMAU	LOC111600839|XP_023172912.1|DHYD
OG0002040	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU	LOC111598609|XP_023169711.2|DHYD
OG0002041	LOC117135698|XP_033151995.1|DMAU	LOC111596998|XP_030081958.1|DHYD
OG0002042	LOC117143380|XP_033163949.1|DMAU	LOC111603393|XP_023176725.2|DHYD
OG0002043	LOC117145716|XP_033167353.1|DMAU	LOC111601300|XP_023173584.2|DHYD
OG0002044	LOC117142452|XP_033162313.1|DMAU	LOC111595911|XP_023165623.2|DHYD
OG0002045	LOC117143740|XP_033164441.1|DMAU	LOC111604887|XP_023178895.2|DHYD
OG0002046	LOC117146270|XP_033168154.1|DMAU	LOC111594275|XP_023163274.1|DHYD
OG0002047	LOC117146433|XP_033168532.1|DMAU	LOC111605600|XP_030079683.1|DHYD
OG0002048	LOC117144863|XP_033166158.1|DMAU	LOC111604570|XP_023178439.2|DHYD, LOC115482802|XP_030078771.1|DHYD
OG0002049	LOC117145332|XP_033166828.1|DMAU	LOC111604584|XP_023178454.2|DHYD
OG0002050	LOC117145882|XP_033167598.1|DMAU	LOC111604899|XP_030078697.1|DHYD
OG0002051	LOC117136703|XP_033153612.1|DMAU	LOC111605397|XP_023179665.1|DHYD
OG0002052	LOC117140934|XP_033160021.1|DMAU	LOC111604718|XP_023178659.1|DHYD
OG0002053	LOC117143518|XP_033164131.1|DMAU	LOC111603574|XP_023176992.2|DHYD
OG0002054	LOC117142520|XP_033162454.1|DMAU	LOC111594423|XP_023163479.2|DHYD
OG0002055	LOC117143327|XP_033163874.1|DMAU	LOC111592015|XP_023159774.2|DHYD
OG0002056	LOC117140636|XP_033159554.1|DMAU	LOC111595060|XP_023164383.1|DHYD
OG0002057	LOC117146442|XP_033168592.1|DMAU	LOC111596127|XP_023165965.1|DHYD
OG0002058	LOC117142096|XP_033161871.1|DMAU	LOC111600515|XP_023172412.1|DHYD
OG0002059	LOC117142839|XP_033162963.1|DMAU	LOC111604912|XP_023178923.1|DHYD
OG0002060	LOC117137935|XP_033155580.1|DMAU	LOC111601272|XP_023173551.1|DHYD
OG0002061	LOC117138453|XP_033156470.1|DMAU	LOC111600056|XP_023171753.1|DHYD
OG0002062	LOC117148784|XP_033172284.1|DMAU	LOC111598149|XP_023168994.2|DHYD
OG0002063	LOC117147135|XP_033169804.1|DMAU	LOC111596777|XP_023166896.1|DHYD
OG0002064	LOC117139026|XP_033157015.1|DMAU	LOC111598172|XP_023169035.1|DHYD
OG0002065	LOC117141237|XP_033160491.1|DMAU	LOC111604782|XP_023178761.2|DHYD
OG0002066	LOC117143765|XP_033164474.1|DMAU	LOC111604637|XP_030078758.1|DHYD
OG0002067	LOC117136786|XP_033153733.1|DMAU	LOC111592124|XP_023159927.1|DHYD
OG0002068	LOC117136801|XP_033153756.1|DMAU	LOC111603520|XP_023176919.2|DHYD
OG0002069	LOC117135593|XP_033151819.1|DMAU	LOC111593467|XP_023161997.2|DHYD
OG0002070	LOC117144757|XP_033166007.1|DMAU	LOC111603001|XP_023176167.1|DHYD
OG0002071	LOC117143742|XP_033164444.1|DMAU	LOC111596176|XP_023166047.2|DHYD
OG0002072	LOC117137737|XP_033155210.1|DMAU	LOC111594010|XP_023162875.1|DHYD
OG0002073	LOC117142016|XP_033161760.1|DMAU	LOC111604310|XP_023178115.2|DHYD
OG0002074	LOC117145044|XP_033166444.1|DMAU, LOC117137388|XP_033154695.1|DMAU	LOC111602585|XP_023175510.1|DHYD
OG0002075	LOC117145514|XP_033167098.1|DMAU	LOC111602460|XP_023175288.1|DHYD
OG0002076	LOC117135540|XP_033151710.1|DMAU	LOC111599732|XP_023171246.2|DHYD
OG0002077	LOC117139193|XP_033157254.1|DMAU	LOC111598206|XP_030079475.1|DHYD
OG0002078	LOC117136281|XP_033153006.1|DMAU	LOC111595572|XP_023165137.1|DHYD
OG0002079	LOC117138951|XP_033156882.1|DMAU	LOC111601006|XP_023173173.2|DHYD
OG0002080	LOC117137411|XP_033154729.1|DMAU	LOC111595498|XP_023165036.1|DHYD
OG0002081	LOC117136117|XP_033152704.1|DMAU	LOC111599742|XP_023171272.1|DHYD
OG0002082	LOC117135458|XP_033151534.1|DMAU	LOC111592497|XP_023160493.1|DHYD
OG0002083	LOC117148582|XP_033171940.1|DMAU	LOC111602435|XP_023175259.2|DHYD
OG0002084	LOC117136838|XP_033153810.1|DMAU	LOC111593219|XP_023161642.2|DHYD
OG0002085	LOC117135979|XP_033152483.1|DMAU	LOC115483430|XP_030081257.1|DHYD, LOC111595252|XP_023164665.2|DHYD, LOC115483434|XP_030081261.1|DHYD
OG0002086	LOC117137380|XP_033154684.1|DMAU	LOC111593240|XP_023161664.2|DHYD
OG0002087	LOC117140674|XP_033159618.1|DMAU	LOC111604426|XP_023178254.2|DHYD
OG0002088	LOC117139421|XP_033157598.1|DMAU	LOC111605691|XP_023180131.2|DHYD
OG0002089	LOC117135899|XP_033152338.1|DMAU	LOC111598009|XP_023168772.1|DHYD
OG0002090	LOC117140720|XP_033159676.1|DMAU	LOC111594926|XP_023164188.2|DHYD, LOC111594915|XP_023164170.2|DHYD
OG0002091	LOC117136441|XP_033153249.1|DMAU	LOC111599671|XP_023171144.1|DHYD
OG0002092	LOC117139311|XP_033157444.1|DMAU	LOC111604699|XP_023178637.2|DHYD
