Orthogroup	DMAU.longest_only	DERE.longest_only
OG0000348	LOC117139430|XP_033157620.1|DMAU	LOC6542740|XP_001968431.1|DERE
OG0000348	LOC117150235|XP_033172922.1|DMAU	LOC6543484|XP_001968698.3|DERE
OG0000349	LOC117146571|XP_033168765.1|DMAU	LOC6549117|XP_001974189.1|DERE
OG0000350	LOC117139109|XP_033157137.1|DMAU	LOC6544378|XP_001972467.2|DERE
OG0000350	LOC117139120|XP_033157157.1|DMAU	LOC6544377|XP_001972466.1|DERE
OG0000350	LOC117143227|XP_033163667.1|DMAU	LOC6555043|XP_026837186.1|DERE
OG0000351	LOC117137254|XP_033154508.1|DMAU	LOC6548288|XP_001975114.1|DERE
OG0000351	LOC117137255|XP_033154509.1|DMAU	LOC6548287|XP_001975113.1|DERE
OG0000353	LOC117144195|XP_033165135.1|DMAU	LOC6552898|XP_001980981.1|DERE
OG0000353	LOC117139997|XP_033158603.1|DMAU	LOC6540677|XP_001968873.2|DERE
OG0000354	LOC117151053|XP_033174163.1|DMAU	LOC6541026|XP_001968386.1|DERE
OG0000354	LOC117151054|XP_033174164.1|DMAU	LOC6541906|XP_026835080.1|DERE
OG0000355	LOC117136247|XP_033152942.1|DMAU	LOC6542516|XP_001970521.1|DERE
OG0000355	LOC117137948|XP_033155601.1|DMAU	LOC6542864|XP_001970797.2|DERE
OG0000356	LOC117139151|XP_033157203.1|DMAU	LOC6549266|XP_026836544.1|DERE
OG0000356	LOC117139143|XP_033157191.1|DMAU	LOC6549236|XP_001974343.2|DERE
OG0000358	LOC117144634|XP_033165819.1|DMAU	LOC6553771|XP_001979438.1|DERE
OG0000358	LOC117144445|XP_033165490.1|DMAU	LOC6553718|XP_001979429.1|DERE
OG0000358	LOC117145894|XP_033167635.1|DMAU	LOC6553715|XP_001979426.1|DERE
OG0000359	LOC117141609|XP_033161017.1|DMAU	LOC6544461|XP_001973115.2|DERE
OG0000359	LOC117139298|XP_033157422.1|DMAU	LOC6544462|XP_026833054.1|DERE
OG0000359	LOC117141777|XP_033161300.1|DMAU	LOC6544466|XP_001973120.3|DERE
OG0000359	LOC117141795|XP_033161327.1|DMAU	LOC6544468|XP_001973122.1|DERE
OG0000360	LOC117145156|XP_033166589.1|DMAU	LOC6554985|XP_001981828.2|DERE
OG0000360	LOC117145157|XP_033166590.1|DMAU	LOC6554987|XP_001981830.1|DERE
OG0000360	LOC117145290|XP_033166772.1|DMAU	LOC6554988|XP_001981831.2|DERE
OG0000361	LOC117145629|XP_033167239.1|DMAU	LOC6552329|XP_001979788.2|DERE
OG0000361	LOC117144243|XP_033165211.1|DMAU	LOC6553077|XP_001979072.1|DERE
OG0000361	LOC117150643|XP_033173509.1|DMAU	LOC113564062|XP_026834307.1|DERE, LOC6541092|XP_001969684.1|DERE
OG0000362	LOC117146296|XP_033168204.1|DMAU	LOC6555885|XP_001982687.1|DERE
OG0000362	LOC117140896|XP_033159941.1|DMAU	LOC6544260|XP_026832810.1|DERE
OG0000363	LOC117142309|XP_033162093.1|DMAU	LOC6554700|XP_015008975.1|DERE
OG0000363	LOC117141065|XP_033160245.1|DMAU	LOC6543693|XP_026832427.1|DERE
OG0000364	LOC117140861|XP_033159889.1|DMAU	LOC6546537|XP_026832434.1|DERE
OG0000365	LOC117137420|XP_033154741.1|DMAU	LOC6547737|XP_001974951.1|DERE
OG0000365	LOC117150582|XP_033173427.1|DMAU	LOC6543411|XP_001969897.2|DERE
OG0000366	LOC117148016|XP_033171072.1|DMAU	LOC6551424|XP_026838791.1|DERE
OG0000366	LOC117143296|XP_033163783.1|DMAU	LOC6554311|XP_026831436.1|DERE
OG0000367	LOC117141869|XP_033161445.1|DMAU	LOC6546079|XP_026833637.1|DERE
OG0000367	LOC117135437|XP_033151497.1|DMAU	LOC6547428|XP_001974807.2|DERE
OG0000368	LOC117140727|XP_033159687.1|DMAU	LOC6544726|XP_015013197.1|DERE
OG0000368	LOC117140728|XP_033159690.1|DMAU	LOC6544727|XP_001972411.1|DERE
OG0000370	LOC117140433|XP_033159242.1|DMAU	LOC6544981|XP_001971549.1|DERE
OG0000370	LOC117141693|XP_033161192.1|DMAU, LOC117141459|XP_033160805.1|DMAU	LOC6544994|XP_001973286.1|DERE
OG0000370	LOC117136870|XP_033153863.1|DMAU	LOC113564307|XP_026836569.1|DERE
OG0000371	LOC117148019|XP_033171075.1|DMAU	LOC6551390|XP_001977235.1|DERE
OG0000371	LOC117136549|XP_033153393.1|DMAU	LOC6547140|XP_001976115.1|DERE
OG0000371	LOC117142665|XP_033162688.1|DMAU	LOC6554197|XP_001981463.3|DERE
OG0000372	LOC117147863|XP_033170832.1|DMAU	LOC113564501|XP_026837778.1|DERE
OG0000372	LOC117139567|XP_033157858.1|DMAU	LOC26526519|XP_015014294.1|DERE
OG0000372	LOC117143251|XP_033163702.1|DMAU, LOC117143243|XP_033163695.1|DMAU, LOC117137652|XP_033155082.1|DMAU	LOC6548828|XP_001974138.1|DERE
OG0000372	LOC117143235|XP_033163680.1|DMAU	LOC26526256|XP_015012767.2|DERE
OG0000373	LOC117136617|XP_033153495.1|DMAU	LOC6547383|XP_026836189.1|DERE
OG0000374	LOC117140705|XP_033159662.1|DMAU	LOC6545513|XP_026832187.1|DERE
OG0000375	LOC117141031|XP_033160203.1|DMAU	LOC6543972|XP_001972206.1|DERE
OG0000375	LOC117141032|XP_033160205.1|DMAU	LOC6544630|XP_026832424.1|DERE
OG0000376	LOC117148146|XP_033171268.1|DMAU	LOC6551610|XP_001978590.1|DERE
OG0000377	LOC117147519|XP_033170325.1|DMAU	LOC6551301|XP_001978400.3|DERE
OG0000377	LOC117144460|XP_033165511.1|DMAU	LOC6552778|XP_001979963.1|DERE
OG0000378	LOC117137244|XP_033154496.1|DMAU	LOC6546662|XP_001974574.1|DERE
OG0000378	LOC117147414|XP_033170182.1|DMAU	LOC6551554|XP_001978502.1|DERE
OG0000379	LOC117136805|XP_033153761.1|DMAU	LOC6541593|XP_026834595.1|DERE
OG0000379	LOC117138017|XP_033155712.1|DMAU	LOC6542039|XP_026834544.1|DERE
OG0000379	LOC117136046|XP_033152580.1|DMAU	LOC6542428|XP_001970581.1|DERE
OG0000380	LOC117138133|XP_033155893.1|DMAU	LOC6549180|XP_001975741.1|DERE
OG0000380	LOC117141209|XP_033160454.1|DMAU	LOC6545076|XP_001972110.1|DERE
OG0000381	LOC117136877|XP_033153873.1|DMAU	LOC6542777|XP_001970503.1|DERE
OG0000381	LOC117145847|XP_033167556.1|DMAU	LOC6542268|XP_026834987.1|DERE
OG0000382	LOC117140561|XP_033159449.1|DMAU	LOC6544104|XP_001973759.1|DERE
OG0000383	LOC117137604|XP_033155017.1|DMAU	LOC6541604|XP_026834924.1|DERE
OG0000383	LOC117139332|XP_033157508.1|DMAU	LOC6547628|XP_001976263.1|DERE
OG0000384	LOC117137164|XP_033154367.1|DMAU	LOC6546857|XP_001976053.1|DERE
OG0000384	LOC117136525|XP_033153361.1|DMAU	LOC113564313|XP_026836612.1|DERE
OG0000385	LOC117148926|XP_033172536.1|DMAU	LOC6550911|XP_026838256.1|DERE
OG0000385	LOC117148924|XP_033172532.1|DMAU	LOC6550912|XP_026838253.1|DERE
OG0000386	LOC117141579|XP_033160982.1|DMAU	LOC6544076|XP_026832742.1|DERE
OG0000386	LOC117141580|XP_033160984.1|DMAU	LOC6544077|XP_001971934.1|DERE
OG0000386	LOC117146106|XP_033167979.1|DMAU	LOC6554660|XP_001981340.1|DERE
OG0000387	LOC117146017|XP_033167839.1|DMAU	LOC6543245|XP_001968384.1|DERE
OG0000387	LOC117137919|XP_033155561.1|DMAU	LOC6543483|XP_001969519.1|DERE
OG0000388	LOC117140645|XP_033159576.1|DMAU	LOC6546540|XP_001971244.1|DERE
OG0000388	LOC117140644|XP_033159575.1|DMAU	LOC6555958|XP_026839393.1|DERE, LOC6546539|XP_001971243.1|DERE
OG0000388	LOC117141512|XP_033160893.1|DMAU	LOC6546476|XP_026832895.1|DERE
OG0000389	LOC117139679|XP_033158050.1|DMAU	LOC26527115|XP_026839317.1|DERE
OG0000389	LOC117141060|XP_033160240.1|DMAU	LOC6544985|XP_026833255.1|DERE
OG0000390	LOC117150059|XP_033172824.1|DMAU	LOC6543348|XP_001969885.1|DERE
OG0000391	LOC117136906|XP_033153914.1|DMAU	LOC6547289|XP_026836648.1|DERE
OG0000391	LOC117137712|XP_033155176.1|DMAU	LOC6547131|XP_001974765.3|DERE
OG0000392	LOC117148251|XP_033171449.1|DMAU	LOC6540637|XP_001968804.1|DERE
OG0000392	LOC117147849|XP_033170818.1|DMAU	LOC6540589|XP_001968801.1|DERE
OG0000393	LOC117150771|XP_033173698.1|DMAU	LOC6549281|XP_026836140.1|DERE
OG0000393	LOC117150774|XP_033173709.1|DMAU	LOC6549280|XP_026836151.1|DERE
OG0000394	LOC117146635|XP_033168858.1|DMAU	LOC6551519|XP_001977162.1|DERE
OG0000394	LOC117146634|XP_033168857.1|DMAU	LOC6551520|XP_026838743.1|DERE
OG0000395	LOC117139284|XP_033157405.1|DMAU	LOC6544683|XP_026833970.1|DERE
OG0000395	LOC117139140|XP_033157182.1|DMAU	LOC6544381|XP_001972470.2|DERE
OG0000395	LOC117139141|XP_033157183.1|DMAU	LOC26526589|XP_015014305.2|DERE
OG0000396	LOC117140878|XP_033159915.1|DMAU	LOC6541162|XP_026835208.1|DERE
OG0000396	LOC117140870|XP_033159904.1|DMAU	LOC6542607|XP_001970182.1|DERE
OG0000397	LOC117136406|XP_033153194.1|DMAU	LOC6540629|XP_001970336.2|DERE
OG0000398	LOC117136872|XP_033153865.1|DMAU	LOC6547339|XP_026836570.1|DERE
OG0000399	LOC117144592|XP_033165761.1|DMAU	LOC6555051|XP_001981621.1|DERE
OG0000399	LOC117135543|XP_033151726.1|DMAU	LOC6547358|XP_001976323.1|DERE
OG0000400	LOC117148249|XP_033171443.1|DMAU	LOC6551130|XP_001978244.1|DERE
OG0000400	LOC117148733|XP_033172189.1|DMAU	LOC6551129|XP_001978243.1|DERE
OG0000401	LOC117139493|XP_033157709.1|DMAU	LOC26526634|XP_015014319.2|DERE
OG0000401	LOC117148197|XP_033171362.1|DMAU	LOC6550383|XP_026837698.1|DERE
OG0000402	LOC117147445|XP_033170218.1|DMAU	LOC6551087|XP_026838804.1|DERE
OG0000403	LOC117145752|XP_033167407.1|DMAU	LOC26526264|XP_015009371.1|DERE
OG0000403	LOC117138494|XP_033156515.1|DMAU	LOC6547884|XP_015012646.1|DERE
OG0000404	LOC117144364|XP_033165374.1|DMAU	LOC6555333|XP_001981218.2|DERE
OG0000405	LOC117148044|XP_033171114.1|DMAU	LOC6551105|XP_001976836.3|DERE
OG0000405	LOC117142697|XP_033162745.1|DMAU	LOC6552261|XP_001980742.1|DERE
OG0000406	LOC117142040|XP_033161801.1|DMAU	LOC6543696|XP_026833799.1|DERE
OG0000406	LOC117136298|XP_033153034.1|DMAU	LOC6547116|XP_026836037.1|DERE
OG0000407	LOC117142052|XP_033161818.1|DMAU	LOC6545035|XP_001971567.1|DERE
OG0000407	LOC117142051|XP_033161816.1|DMAU	LOC6545034|XP_026832873.1|DERE
OG0000408	LOC117144214|XP_033165156.1|DMAU	LOC6553628|XP_001980311.1|DERE
OG0000408	LOC117143592|XP_033164270.1|DMAU	LOC6540836|XP_001968820.1|DERE
OG0000409	LOC117138102|XP_033155850.1|DMAU	LOC6549059|XP_001975581.1|DERE
OG0000409	LOC117138151|XP_033155919.1|DMAU	LOC6541051|XP_026834686.1|DERE
OG0000410	LOC117141240|XP_033160498.1|DMAU	LOC6549248|XP_001974433.1|DERE
OG0000410	LOC117141248|XP_033160510.1|DMAU	LOC6549246|XP_001974431.2|DERE
OG0000410	LOC117150818|XP_033173769.1|DMAU	LOC6549245|XP_001974430.1|DERE
OG0000411	LOC117142222|XP_033161953.1|DMAU	LOC6552440|XP_001980929.1|DERE
OG0000411	LOC117150490|XP_033173284.1|DMAU	LOC6542190|XP_001969288.1|DERE
OG0000412	LOC117138390|XP_033156353.1|DMAU	LOC6547625|XP_001974889.1|DERE
OG0000412	LOC117140663|XP_033159599.1|DMAU	LOC6545917|XP_026833108.1|DERE
OG0000413	LOC117144429|XP_033165465.1|DMAU	LOC6552757|XP_001980946.1|DERE
OG0000413	LOC117144332|XP_033165335.1|DMAU	LOC6552396|XP_001978922.1|DERE
OG0000414	LOC117137866|XP_033155474.1|DMAU	LOC6547062|XP_001976020.1|DERE
OG0000414	LOC117136469|XP_033153292.1|DMAU	LOC6542755|XP_026834477.1|DERE
OG0000415	LOC117135959|XP_033152444.1|DMAU	LOC6548279|XP_026836073.1|DERE
OG0000415	LOC117135799|XP_033152185.1|DMAU	LOC6548304|XP_026836074.1|DERE
OG0000416	LOC117147248|XP_033169956.1|DMAU	LOC6555674|XP_001982391.1|DERE
OG0000416	LOC117148098|XP_033171204.1|DMAU	LOC6551373|XP_026838853.1|DERE
OG0000417	LOC117144878|XP_033166179.1|DMAU	LOC6554481|XP_026839776.1|DERE
OG0000417	LOC117144455|XP_033165502.1|DMAU	LOC6555221|XP_001981177.1|DERE
OG0000418	LOC117147313|XP_033170051.1|DMAU	LOC6548016|XP_001976479.1|DERE
OG0000418	LOC117148450|XP_033171715.1|DMAU	LOC6550250|XP_001977676.2|DERE
OG0000419	LOC117138447|XP_033156452.1|DMAU	LOC6548344|XP_026837074.1|DERE
OG0000419	LOC117147168|XP_033169844.1|DMAU, LOC117148541|XP_033171864.1|DMAU, LOC117148400|XP_033171655.1|DMAU	LOC6550743|XP_026837763.1|DERE
OG0000421	LOC117147720|XP_033170649.1|DMAU	LOC6543016|XP_026835594.1|DERE
OG0000421	LOC117140425|XP_033159234.1|DMAU	LOC6541780|XP_026834981.1|DERE
OG0000422	LOC117140476|XP_033159316.1|DMAU	LOC6543504|XP_026839309.1|DERE
OG0000423	LOC117136755|XP_033153682.1|DMAU	LOC6546936|XP_001974697.1|DERE
OG0000423	LOC117137006|XP_033154083.1|DMAU	LOC6546935|XP_001974696.1|DERE
OG0000424	LOC117142297|XP_033162075.1|DMAU	LOC6555315|XP_001981047.1|DERE
OG0000424	LOC117136907|XP_033153920.1|DMAU	LOC6547291|XP_001974773.1|DERE
OG0000425	LOC117137834|XP_033155414.1|DMAU	LOC6548495|XP_001975308.1|DERE
OG0000425	LOC117137593|XP_033154995.1|DMAU	LOC6547593|XP_001974892.1|DERE
OG0000426	LOC117136494|XP_033153329.1|DMAU, LOC117136493|XP_033153328.1|DMAU, LOC117137847|XP_033155440.1|DMAU, LOC117136492|XP_033153327.1|DMAU	LOC6542746|XP_001969052.1|DERE, LOC6541444|XP_001969053.1|DERE
OG0000428	LOC117140786|XP_033159771.1|DMAU	LOC6546147|XP_001973563.2|DERE
OG0000428	LOC117140785|XP_033159768.1|DMAU	LOC6546146|XP_001973562.2|DERE
OG0000428	LOC117140783|XP_033159760.1|DMAU	LOC6546145|XP_026832723.1|DERE
OG0000429	LOC117136470|XP_033153293.1|DMAU	LOC6547185|XP_001976083.1|DERE
OG0000429	LOC117137269|XP_033154523.1|DMAU	LOC6547187|XP_001976085.3|DERE
OG0000429	LOC117136669|XP_033153562.1|DMAU	LOC6547186|XP_001976084.1|DERE
OG0000430	LOC117143654|XP_033164324.1|DMAU	LOC6555154|XP_001981165.2|DERE
OG0000430	LOC117143655|XP_033164326.1|DMAU	LOC26526835|XP_015009411.1|DERE
OG0000430	LOC117144640|XP_033165827.1|DMAU	LOC6551745|XP_001979695.1|DERE
OG0000431	LOC117147806|XP_033170749.1|DMAU	LOC26527104|XP_015012911.1|DERE, LOC6548907|XP_001974174.2|DERE
OG0000431	LOC117145749|XP_033167408.1|DMAU	LOC113564226|XP_026835613.1|DERE, LOC6540667|XP_001968794.1|DERE
OG0000433	LOC117146931|XP_033169466.1|DMAU	LOC6550058|XP_001977625.1|DERE
OG0000433	LOC117141363|XP_033160660.1|DMAU	LOC6545197|XP_001972043.1|DERE
OG0000434	LOC117143438|XP_033164036.1|DMAU	LOC6554450|XP_001981518.1|DERE
OG0000435	LOC117147122|XP_033169779.1|DMAU	LOC6551567|XP_001977288.1|DERE
OG0000437	LOC117142367|XP_033162187.1|DMAU	LOC6541367|XP_001969488.1|DERE
OG0000437	LOC117147961|XP_033171000.1|DMAU	LOC6542222|XP_001969930.1|DERE
OG0000438	LOC117139335|XP_033157473.1|DMAU	LOC6545501|XP_001973341.2|DERE
OG0000438	LOC117142772|XP_033162850.1|DMAU	LOC6554229|XP_001981246.1|DERE, LOC6554231|XP_001981248.1|DERE
OG0000439	LOC117145708|XP_033167347.1|DMAU	LOC6543220|XP_026834908.1|DERE
OG0000439	LOC117139834|XP_033158367.1|DMAU	LOC6545599|XP_001972711.1|DERE
OG0000440	LOC117135994|XP_033152500.1|DMAU	LOC6548087|XP_001975203.1|DERE
OG0000440	LOC117137028|XP_033154125.1|DMAU	LOC6549359|XP_001975788.1|DERE
OG0000441	LOC117136952|XP_033153992.1|DMAU	LOC6547838|XP_001975049.1|DERE
OG0000441	LOC117138615|XP_033156714.1|DMAU	LOC6547839|XP_001975050.1|DERE
OG0000443	LOC117139922|XP_033158496.1|DMAU	LOC6545066|XP_001971044.1|DERE
OG0000443	LOC117139921|XP_033158494.1|DMAU	LOC6545065|XP_001971043.1|DERE
OG0000444	LOC117146051|XP_033167885.1|DMAU	LOC6541692|XP_001969225.1|DERE
OG0000444	LOC117135328|XP_033151419.1|DMAU	LOC6543168|XP_001969226.1|DERE
OG0000446	LOC117146748|XP_033169115.1|DMAU	LOC26526402|XP_015011457.1|DERE
OG0000446	LOC117148104|XP_033171213.1|DMAU	LOC6551018|XP_026838113.1|DERE
OG0000446	LOC117135562|XP_033151759.1|DMAU	LOC26526918|XP_026834137.1|DERE
OG0000447	LOC117140464|XP_033159299.1|DMAU	LOC6545850|XP_001971189.1|DERE
OG0000448	LOC117145653|XP_033167274.1|DMAU	LOC6554938|XP_001981119.1|DERE
OG0000448	LOC117145460|XP_033167022.1|DMAU	LOC6554935|XP_001981116.1|DERE
OG0000449	LOC117140053|XP_033158682.1|DMAU	LOC6546221|XP_001972916.1|DERE
OG0000449	LOC117138074|XP_033155792.1|DMAU	LOC6549306|XP_001974228.2|DERE
OG0000450	LOC117146585|XP_033168789.1|DMAU	LOC6551729|XP_026838730.1|DERE
OG0000450	LOC117147040|XP_033169659.1|DMAU	LOC6549845|XP_026837799.1|DERE
OG0000451	LOC117147789|XP_033170721.1|DMAU	LOC6555630|XP_001982514.1|DERE
OG0000451	LOC117147792|XP_033170724.1|DMAU	LOC6555628|XP_026838890.1|DERE
OG0000453	LOC117144695|XP_033165911.1|DMAU	LOC6553387|XP_001980204.1|DERE
OG0000453	LOC117144360|XP_033165368.1|DMAU	LOC6553389|XP_026839856.1|DERE
OG0000454	LOC117145603|XP_033167208.1|DMAU	LOC6552798|XP_001979026.1|DERE
OG0000454	LOC117140462|XP_033159296.1|DMAU	LOC6545848|XP_001971187.1|DERE
OG0000455	LOC117135777|XP_033152137.1|DMAU	LOC6546729|XP_001975882.1|DERE
OG0000455	LOC117135646|XP_033151921.1|DMAU	LOC6546730|XP_026835975.1|DERE
OG0000456	LOC117146333|XP_033168326.1|DMAU	LOC6555845|XP_026839106.1|DERE
OG0000456	LOC117151057|XP_033174171.1|DMAU	LOC6543479|XP_001969523.3|DERE
OG0000457	LOC117150706|XP_033173609.1|DMAU	LOC6541199|XP_026834904.1|DERE
OG0000457	LOC117140966|XP_033160087.1|DMAU	LOC6540932|XP_001970008.2|DERE
OG0000458	LOC117146730|XP_033169208.1|DMAU	LOC6542983|XP_026834846.1|DERE
OG0000460	LOC117150362|XP_033173113.1|DMAU	LOC6543218|XP_001968296.1|DERE
OG0000462	LOC117142558|XP_033162499.1|DMAU	LOC6554032|XP_001979542.1|DERE
OG0000462	LOC117142557|XP_033162498.1|DMAU	LOC6554031|XP_001979541.1|DERE
OG0000462	LOC117142559|XP_033162500.1|DMAU	LOC6554030|XP_001979540.1|DERE
OG0000463	LOC117146049|XP_033167880.1|DMAU	LOC6554442|XP_001982140.1|DERE
OG0000463	LOC117148858|XP_033172412.1|DMAU	LOC6549964|XP_001978702.1|DERE
OG0000463	LOC117146046|XP_033167877.1|DMAU	LOC6554440|XP_001982138.1|DERE
OG0000464	LOC117146813|XP_033169251.1|DMAU	LOC6542625|XP_026834860.1|DERE
OG0000464	LOC117151088|XP_033174227.1|DMAU	LOC6541151|XP_026834124.1|DERE
OG0000465	LOC117144393|XP_033165419.1|DMAU	LOC6554545|XP_001981947.1|DERE
OG0000465	LOC117146018|XP_033167834.1|DMAU	LOC6554546|XP_026839787.1|DERE
OG0000466	LOC117148819|XP_033172356.1|DMAU	LOC6551620|XP_001977123.1|DERE
OG0000466	LOC117150650|XP_033173527.1|DMAU	LOC6542273|XP_026834865.1|DERE
OG0000467	LOC117137511|XP_033154883.1|DMAU	LOC6543079|XP_026835072.1|DERE
OG0000467	LOC117135816|XP_033152213.1|DMAU	LOC6542395|XP_001970669.2|DERE
OG0000468	LOC117143539|XP_033164166.1|DMAU	LOC6554570|XP_026832000.1|DERE
OG0000468	LOC117136260|XP_033152969.1|DMAU	LOC6547056|XP_001976015.1|DERE
OG0000469	LOC117137718|XP_033155185.1|DMAU	LOC6541598|XP_026835526.1|DERE
OG0000469	LOC117150558|XP_033173400.1|DMAU	LOC6541100|XP_026834040.1|DERE
OG0000470	LOC117141550|XP_033160946.1|DMAU	LOC6544061|XP_015014160.1|DERE
OG0000470	LOC117140165|XP_033158829.1|DMAU	LOC6546426|XP_001973520.1|DERE
OG0000471	LOC117140014|XP_033158625.1|DMAU	LOC6545852|XP_001971191.1|DERE
OG0000471	LOC117150215|XP_033172903.1|DMAU	LOC6542731|XP_001968408.1|DERE
OG0000473	LOC117148377|XP_033171625.1|DMAU	LOC6549750|XP_001977353.1|DERE
OG0000473	LOC117146782|XP_033169199.1|DMAU	LOC6555497|XP_001982622.1|DERE
OG0000474	LOC117148058|XP_033171138.1|DMAU	LOC6550045|XP_001977511.1|DERE
OG0000474	LOC117140160|XP_033158824.1|DMAU	LOC6544583|XP_001972382.3|DERE
OG0000475	LOC117143834|XP_033164576.1|DMAU	LOC6555199|XP_001982295.1|DERE
OG0000475	LOC117143833|XP_033164575.1|DMAU	LOC6555198|XP_001982294.1|DERE
OG0000476	LOC117145768|XP_033167434.1|DMAU	LOC6551873|XP_001980823.1|DERE
OG0000476	LOC117144839|XP_033166123.1|DMAU	LOC6551872|XP_015010000.1|DERE
OG0000477	LOC117145198|XP_033166651.1|DMAU	LOC6552938|XP_001981015.1|DERE
OG0000477	LOC117144968|XP_033166320.1|DMAU	LOC6552937|XP_001981014.1|DERE
OG0000478	LOC117147158|XP_033169832.1|DMAU	LOC6551026|XP_001978261.1|DERE
OG0000478	LOC117144256|XP_033165230.1|DMAU	LOC6554140|XP_001981692.1|DERE
OG0000479	LOC117144503|XP_033165583.1|DMAU	LOC6552250|XP_001980845.1|DERE
OG0000479	LOC117145571|XP_033167167.1|DMAU	LOC6552251|XP_026839785.1|DERE
OG0000480	LOC117136043|XP_033152578.1|DMAU	LOC6543134|XP_001968454.1|DERE
OG0000480	LOC117136033|XP_033152544.1|DMAU	LOC6542950|XP_001968452.1|DERE
OG0000482	LOC117145165|XP_033166604.1|DMAU	LOC6554098|XP_001980455.1|DERE
OG0000482	LOC117145922|XP_033167671.1|DMAU	LOC6553940|XP_001979491.1|DERE
OG0000483	LOC117145864|XP_033167575.1|DMAU	LOC6554835|XP_001981991.1|DERE
OG0000483	LOC117145591|XP_033167188.1|DMAU	LOC6554834|XP_001981990.1|DERE
OG0000484	LOC117142553|XP_033162493.1|DMAU	LOC6554027|XP_001979537.1|DERE
OG0000484	LOC117142554|XP_033162494.1|DMAU	LOC6554028|XP_001979538.1|DERE
OG0000485	LOC117141374|XP_033160672.1|DMAU	LOC6546302|XP_001972843.2|DERE
OG0000485	LOC117141373|XP_033160671.1|DMAU	LOC6546438|XP_001972842.1|DERE
OG0000486	LOC117137121|XP_033154305.1|DMAU	LOC6547921|XP_001976440.1|DERE
OG0000486	LOC117137122|XP_033154309.1|DMAU	LOC6547919|XP_001976438.2|DERE
OG0000487	LOC117137976|XP_033155640.1|DMAU	LOC26526179|XP_015012757.1|DERE
OG0000487	LOC117136670|XP_033153563.1|DMAU	LOC26526601|XP_015012821.1|DERE
OG0000488	LOC117150922|XP_033173973.1|DMAU	LOC6543175|XP_001968161.1|DERE
OG0000488	LOC117150923|XP_033173974.1|DMAU	LOC6543167|XP_026835327.1|DERE
OG0000488	LOC117150898|XP_033173930.1|DMAU	LOC6549148|XP_001974277.2|DERE
OG0000489	LOC117145783|XP_033167453.1|DMAU	LOC6555132|XP_001981040.1|DERE
OG0000489	LOC117148005|XP_033171055.1|DMAU	LOC6551419|XP_001977145.1|DERE
OG0000490	LOC117148770|XP_033172259.1|DMAU	LOC6550898|XP_001976806.1|DERE
OG0000490	LOC117147231|XP_033169933.1|DMAU	LOC6549960|XP_026837677.1|DERE
OG0000491	LOC117135807|XP_033152200.1|DMAU	LOC6547030|XP_001976007.1|DERE
OG0000491	LOC117137315|XP_033154591.1|DMAU	LOC6546779|XP_001976006.1|DERE
OG0000492	LOC117136875|XP_033153869.1|DMAU	LOC6540633|XP_026834534.1|DERE
OG0000492	LOC117147270|XP_033169996.1|DMAU	LOC6542048|XP_001969013.1|DERE
OG0000493	LOC117143548|XP_033164179.1|DMAU, LOC117145644|XP_033167257.1|DMAU	LOC6554273|XP_001981469.1|DERE, LOC6554274|XP_001981470.1|DERE
OG0000494	LOC117143630|XP_033164296.1|DMAU	LOC6555341|XP_001981866.1|DERE
OG0000494	LOC117135783|XP_033152154.1|DMAU	LOC6541912|XP_026834319.1|DERE
OG0000495	LOC117148185|XP_033171346.1|DMAU	LOC6551709|XP_001978516.1|DERE
OG0000495	LOC117137723|XP_033155187.1|DMAU	LOC6548849|XP_026837143.1|DERE
OG0000496	LOC117140415|XP_033159184.1|DMAU	LOC6540766|XP_026834635.1|DERE
OG0000496	LOC117142465|XP_033162352.1|DMAU	LOC6541924|XP_001969704.1|DERE
OG0000497	LOC117148595|XP_033171967.1|DMAU	LOC6541829|XP_001970124.3|DERE
OG0000497	LOC117145366|XP_033166884.1|DMAU	LOC6542026|XP_015014862.2|DERE
OG0000498	LOC117144967|XP_033166319.1|DMAU	LOC6554788|XP_015009281.1|DERE
OG0000498	LOC117145186|XP_033166634.1|DMAU	LOC6554786|XP_001981983.1|DERE
OG0000499	LOC117135666|XP_033151949.1|DMAU	LOC6548813|XP_001975493.1|DERE
OG0000499	LOC117147513|XP_033170319.1|DMAU	LOC6555757|XP_001982663.2|DERE
OG0000500	LOC117141450|XP_033160794.1|DMAU	LOC6546434|XP_001972838.1|DERE
OG0000500	LOC117141204|XP_033160447.1|DMAU	LOC6546436|XP_001972840.3|DERE
OG0000501	LOC117137101|XP_033154278.1|DMAU	LOC6542866|XP_001970463.1|DERE
OG0000501	LOC117137100|XP_033154277.1|DMAU	LOC6541244|XP_001970462.1|DERE
OG0000502	LOC117135790|XP_033152173.1|DMAU	LOC6547727|XP_001975016.1|DERE
OG0000503	LOC117138531|XP_033156559.1|DMAU	LOC6547870|XP_001976346.2|DERE
OG0000503	LOC117138532|XP_033156560.1|DMAU	LOC6547869|XP_001976345.1|DERE
OG0000504	LOC117140386|XP_033159143.1|DMAU	LOC6544016|XP_001973016.2|DERE
OG0000505	LOC117146940|XP_033169481.1|DMAU	LOC6549759|XP_026838291.1|DERE
OG0000505	LOC117146524|XP_033168681.1|DMAU	LOC6550325|XP_026838292.1|DERE
OG0000506	LOC117145572|XP_033167168.1|DMAU	LOC6555387|XP_001981849.1|DERE
