Orthogroup	DMAU.longest_only	HILL.longest_only
OG0000964	LOC117148485|XP_033171756.1|DMAU, LOC117148416|XP_033171675.1|DMAU, LOC117137287|XP_033154552.1|DMAU	LOC119660339|XP_037924753.1|HILL
OG0000965	LOC117148285|XP_033171489.1|DMAU	LOC119657119|XP_037919807.1|HILL
OG0000966	LOC117136072|XP_033152617.1|DMAU, LOC117142670|XP_033162694.1|DMAU	LOC119659817|XP_037924028.1|HILL
OG0000968	LOC117141114|XP_033160328.1|DMAU	LOC119650278|XP_037908831.1|HILL, LOC119648563|XP_037906261.1|HILL, LOC119648564|XP_037906262.1|HILL, LOC119648565|XP_037906263.1|HILL, LOC119649022|XP_037906905.1|HILL, LOC119650083|XP_037908515.1|HILL, LOC119649837|XP_037908109.1|HILL, LOC119650193|XP_037908687.1|HILL
OG0000969	LOC117138177|XP_033155958.1|DMAU, LOC117143933|XP_033164741.1|DMAU	LOC119655293|XP_037917046.1|HILL
OG0000970	LOC117142955|XP_033163171.1|DMAU	LOC119660558|XP_037925126.1|HILL
OG0000971	LOC117140377|XP_033159137.1|DMAU, LOC117149475|XP_033172674.1|DMAU, LOC117149457|XP_033172669.1|DMAU	LOC119646696|XP_037903188.1|HILL
OG0000972	LOC117142065|XP_033161833.1|DMAU, LOC117147478|XP_033170265.1|DMAU	LOC119655462|XP_037917295.1|HILL
OG0000975	LOC117142852|XP_033162983.1|DMAU	LOC119659274|XP_037923207.1|HILL
OG0000976	LOC117144847|XP_033166135.1|DMAU	LOC119659502|XP_037923556.1|HILL
OG0000977	LOC117142709|XP_033162759.1|DMAU, LOC117142703|XP_033162750.1|DMAU	LOC119658812|XP_037922463.1|HILL
OG0000978	LOC117136500|XP_033153335.1|DMAU, LOC117136501|XP_033153336.1|DMAU, LOC117145408|XP_033166939.1|DMAU	LOC119659555|XP_037923632.1|HILL
OG0000981	LOC117147756|XP_033170658.1|DMAU, LOC117144934|XP_033166282.1|DMAU	LOC119660927|XP_037925836.1|HILL
OG0000988	LOC117140076|XP_033158757.1|DMAU	LOC119656493|XP_037918752.1|HILL
OG0000990	LOC117142690|XP_033162738.1|DMAU, LOC117147400|XP_033170163.1|DMAU	LOC119658075|XP_037921263.1|HILL
OG0000991	LOC117146545|XP_033168727.1|DMAU	LOC119656681|XP_037919092.1|HILL
OG0000992	LOC117136497|XP_033153331.1|DMAU, LOC117136495|XP_033153330.1|DMAU, LOC117145677|XP_033167303.1|DMAU	LOC119646600|XP_037903022.1|HILL
OG0000993	LOC117145720|XP_033167356.1|DMAU, LOC117142776|XP_033162855.1|DMAU	LOC119650867|XP_037909956.1|HILL
OG0000994	LOC117148155|XP_033171279.1|DMAU	LOC119658292|XP_037921515.1|HILL
OG0000995	LOC117139753|XP_033158209.1|DMAU, LOC117148390|XP_033171643.1|DMAU, LOC117147602|XP_033170443.1|DMAU	LOC119658915|XP_037922663.1|HILL
OG0000996	LOC117136605|XP_033153480.1|DMAU	LOC119646992|XP_037903636.1|HILL
OG0000997	LOC117137479|XP_033154847.1|DMAU	LOC119661765|XP_037927163.1|HILL
OG0000998	LOC117140883|XP_033159924.1|DMAU	LOC119647895|XP_037905126.1|HILL, LOC119647894|XP_037905121.1|HILL
OG0000999	LOC117137803|XP_033155368.1|DMAU, LOC117146891|XP_033169380.1|DMAU	LOC119653389|XP_037913868.1|HILL
OG0001000	LOC117138000|XP_033155677.1|DMAU	LOC119661572|XP_037926898.1|HILL
OG0001001	LOC117135434|XP_033151487.1|DMAU	LOC119661125|XP_037926250.1|HILL
OG0001002	LOC117150537|XP_033173354.1|DMAU	LOC119654243|XP_037915413.1|HILL
OG0001003	LOC117141381|XP_033160683.1|DMAU, LOC117135700|XP_033152000.1|DMAU	LOC119658682|XP_037922174.1|HILL
OG0001004	LOC117144222|XP_033165170.1|DMAU, LOC117143801|XP_033164536.1|DMAU	LOC119660421|XP_037924896.1|HILL
OG0001005	LOC117145569|XP_033167169.1|DMAU, LOC117146731|XP_033169064.1|DMAU	LOC119653619|XP_037914316.1|HILL
OG0001006	LOC117143775|XP_033164494.1|DMAU, LOC117139132|XP_033157173.1|DMAU	LOC119649453|XP_037907535.1|HILL
OG0001007	LOC117135451|XP_033151526.1|DMAU	LOC119656271|XP_037918622.1|HILL
OG0001008	LOC117144446|XP_033165491.1|DMAU, LOC117147629|XP_033170485.1|DMAU	LOC119655408|XP_037917219.1|HILL
OG0001009	LOC117144589|XP_033165758.1|DMAU, LOC117142760|XP_033162833.1|DMAU	LOC119656127|XP_037918388.1|HILL
OG0001013	LOC117139125|XP_033157162.1|DMAU, LOC117140206|XP_033158884.1|DMAU	LOC119650229|XP_037908736.1|HILL
OG0001014	LOC117139537|XP_033157801.1|DMAU, LOC117139896|XP_033158466.1|DMAU	LOC119655082|XP_037916710.1|HILL
OG0001019	LOC117143230|XP_033163671.1|DMAU	LOC119657389|XP_037920202.1|HILL
OG0001020	LOC117148384|XP_033171636.1|DMAU	LOC119657985|XP_037921129.1|HILL, LOC119657205|XP_037919940.1|HILL, LOC119657634|XP_037920567.1|HILL
OG0001021	LOC117138340|XP_033156273.1|DMAU	LOC119651094|XP_037910375.1|HILL
OG0001022	LOC117144581|XP_033165747.1|DMAU, LOC117147683|XP_033170554.1|DMAU	LOC119658389|XP_037921700.1|HILL
OG0001024	LOC117143889|XP_033164681.1|DMAU	LOC119659862|XP_037924098.1|HILL, LOC119660009|XP_037924314.1|HILL
OG0001025	LOC117141213|XP_033160462.1|DMAU	LOC119649739|XP_037907949.1|HILL
OG0001026	LOC117138590|XP_033156662.1|DMAU	LOC119655498|XP_037917331.1|HILL
OG0001027	LOC117139527|XP_033157780.1|DMAU	LOC119648947|XP_037906790.1|HILL, LOC119647827|XP_037904993.1|HILL
OG0001028	LOC117139617|XP_033157965.1|DMAU	LOC119649985|XP_037908355.1|HILL
OG0001029	LOC117138373|XP_033156333.1|DMAU	LOC119654282|XP_037915492.1|HILL, LOC119651816|XP_037911534.1|HILL, LOC119648751|XP_037906502.1|HILL, LOC119648440|XP_037906122.1|HILL
OG0001031	LOC117135175|XP_033151135.1|DMAU	LOC119650960|XP_037910134.1|HILL
OG0001032	LOC117137815|XP_033155388.1|DMAU, LOC117150749|XP_033173674.1|DMAU, LOC117145543|XP_033167132.1|DMAU	LOC119653033|XP_037913407.1|HILL
OG0001033	LOC117141072|XP_033160260.1|DMAU	LOC119656017|XP_037918195.1|HILL
OG0001034	LOC117139496|XP_033157714.1|DMAU	LOC119650231|XP_037908738.1|HILL
OG0001042	LOC117145224|XP_033166687.1|DMAU	LOC119646639|XP_037903080.1|HILL
OG0001043	LOC117147867|XP_033170835.1|DMAU	LOC119658007|XP_037921157.1|HILL
OG0001044	LOC117137282|XP_033154544.1|DMAU	LOC119647224|XP_037903984.1|HILL
OG0001045	LOC117137462|XP_033154799.1|DMAU	LOC119652268|XP_037912181.1|HILL
OG0001046	LOC117136290|XP_033153017.1|DMAU, LOC117136289|XP_033153016.1|DMAU	LOC119654795|XP_037916272.1|HILL
OG0001047	LOC117135630|XP_033151896.1|DMAU	LOC119657541|XP_037920411.1|HILL
OG0001048	LOC117137600|XP_033155008.1|DMAU	LOC119647179|XP_037903915.1|HILL
OG0001049	LOC117139765|XP_033158252.1|DMAU	LOC119647474|XP_037904341.1|HILL
OG0001050	LOC117141344|XP_033160638.1|DMAU	LOC119647631|XP_037904616.1|HILL
OG0001051	LOC117151072|XP_033174205.1|DMAU	LOC119652144|XP_037912013.1|HILL, LOC119652142|XP_037912011.1|HILL, LOC119652143|XP_037912012.1|HILL
OG0001052	LOC117139580|XP_033157924.1|DMAU	LOC119646181|XP_037902491.1|HILL
OG0001053	LOC117147209|XP_033169913.1|DMAU	LOC119655659|XP_037917572.1|HILL
OG0001054	LOC117144668|XP_033165877.1|DMAU, LOC117144669|XP_033165878.1|DMAU	LOC119660306|XP_037924708.1|HILL
OG0001056	LOC117150848|XP_033173809.1|DMAU, LOC117147691|XP_033170569.1|DMAU	LOC119655097|XP_037916740.1|HILL
OG0001057	LOC117143767|XP_033164484.1|DMAU	LOC119653748|XP_037914605.1|HILL
OG0001058	LOC117147900|XP_033170898.1|DMAU	LOC119653471|XP_037914017.1|HILL
OG0001059	LOC117140672|XP_033159613.1|DMAU, LOC117140865|XP_033159894.1|DMAU	LOC119647686|XP_037904696.1|HILL
OG0001060	LOC117144130|XP_033165045.1|DMAU	LOC119657290|XP_037920065.1|HILL
OG0001061	LOC117145881|XP_033167596.1|DMAU, LOC117146011|XP_033167821.1|DMAU	LOC119649749|XP_037907966.1|HILL
OG0001072	LOC117139131|XP_033157172.1|DMAU, LOC117139275|XP_033157392.1|DMAU	LOC119653742|XP_037914594.1|HILL
OG0001073	LOC117145592|XP_033167189.1|DMAU	LOC119656558|XP_037918865.1|HILL, LOC119656559|XP_037918867.1|HILL, LOC119656562|XP_037918871.1|HILL, LOC119656561|XP_037918870.1|HILL, LOC119656557|XP_037918863.1|HILL
OG0001074	LOC117137602|XP_033155011.1|DMAU	LOC119653482|XP_037914037.1|HILL, LOC119653483|XP_037914038.1|HILL
OG0001075	LOC117141868|XP_033161442.1|DMAU	LOC119648135|XP_037905605.1|HILL
OG0001077	LOC117139669|XP_033158037.1|DMAU, LOC117141255|XP_033160514.1|DMAU	LOC119658889|XP_037922615.1|HILL
OG0001078	LOC117147392|XP_033170152.1|DMAU	LOC119656783|XP_037919297.1|HILL, LOC119647701|XP_037904714.1|HILL
OG0001079	LOC117140380|XP_033159136.1|DMAU	LOC119650348|XP_037908950.1|HILL
OG0001080	LOC117139716|XP_033158122.1|DMAU	LOC119650340|XP_037908935.1|HILL
OG0001081	LOC117145921|XP_033167670.1|DMAU	LOC119654600|XP_037915997.1|HILL
OG0001082	LOC117137630|XP_033155053.1|DMAU	LOC119658666|XP_037922151.1|HILL
OG0001083	LOC117147646|XP_033170507.1|DMAU, LOC117140875|XP_033159909.1|DMAU, LOC117148593|XP_033171962.1|DMAU, LOC117147840|XP_033170789.1|DMAU	LOC119648140|XP_037905614.1|HILL
OG0001084	LOC117136168|XP_033152800.1|DMAU	LOC119658838|XP_037922509.1|HILL
OG0001085	LOC117138186|XP_033155976.1|DMAU	LOC119661259|XP_037926439.1|HILL
OG0001086	LOC117143507|XP_033164119.1|DMAU, LOC117135450|XP_033151523.1|DMAU	LOC119654908|XP_037916469.1|HILL
OG0001087	LOC117140923|XP_033160009.1|DMAU, LOC117137371|XP_033154668.1|DMAU	LOC119661246|XP_037926413.1|HILL
OG0001088	LOC117139743|XP_033158195.1|DMAU	LOC119647748|XP_037904795.1|HILL
OG0001089	LOC117139009|XP_033156993.1|DMAU	LOC119649506|XP_037907604.1|HILL
OG0001090	LOC117141127|XP_033160341.1|DMAU	LOC119650125|XP_037908578.1|HILL
OG0001092	LOC117149947|XP_033172740.1|DMAU	LOC119651442|XP_037910974.1|HILL
OG0001093	LOC117150686|XP_033173589.1|DMAU	LOC119651291|XP_037910736.1|HILL, LOC119652250|XP_037912158.1|HILL
OG0001094	LOC117148773|XP_033172264.1|DMAU	LOC119653073|XP_037913485.1|HILL
OG0001095	LOC117136201|XP_033152841.1|DMAU	LOC119651165|XP_037910511.1|HILL
OG0001096	LOC117146591|XP_033168805.1|DMAU	LOC119654769|XP_037916238.1|HILL, LOC119655109|XP_037916759.1|HILL
OG0001097	LOC117138506|XP_033156529.1|DMAU	LOC119661406|XP_037926663.1|HILL
OG0001098	LOC117139252|XP_033157358.1|DMAU	LOC119649387|XP_037907436.1|HILL, LOC119659096|XP_037922943.1|HILL
OG0001099	LOC117141294|XP_033160564.1|DMAU	LOC119649218|XP_037907205.1|HILL, LOC119648717|XP_037906453.1|HILL, LOC119649369|XP_037907413.1|HILL
OG0001100	LOC117139977|XP_033158570.1|DMAU	LOC119655645|XP_037917552.1|HILL
OG0001101	LOC117138569|XP_033156630.1|DMAU	LOC119656262|XP_037918608.1|HILL
OG0001102	LOC117138978|XP_033156936.1|DMAU	LOC119647913|XP_037905163.1|HILL
OG0001103	LOC117143515|XP_033164129.1|DMAU	LOC119651483|XP_037911022.1|HILL
OG0001104	LOC117136429|XP_033153234.1|DMAU	LOC119654690|XP_037916128.1|HILL
OG0001105	LOC117147234|XP_033169937.1|DMAU, LOC117137695|XP_033155155.1|DMAU	LOC119654540|XP_037915913.1|HILL
OG0001106	LOC117146335|XP_033168337.1|DMAU, LOC117146336|XP_033168344.1|DMAU	LOC119660910|XP_037925785.1|HILL
OG0001109	LOC117137932|XP_033155576.1|DMAU, LOC117136600|XP_033153474.1|DMAU	LOC119661437|XP_037926710.1|HILL, LOC119646346|XP_037902709.1|HILL
OG0001112	LOC117137917|XP_033155554.1|DMAU	LOC119647107|XP_037903817.1|HILL
OG0001118	LOC117146542|XP_033168722.1|DMAU, LOC117147662|XP_033170529.1|DMAU	LOC119658022|XP_037921179.1|HILL
OG0001119	LOC117140618|XP_033159525.1|DMAU	LOC119658275|XP_037921494.1|HILL
OG0001120	LOC117142265|XP_033162022.1|DMAU	LOC119651250|XP_037910659.1|HILL
OG0001121	LOC117135704|XP_033152011.1|DMAU	LOC119647714|XP_037904737.1|HILL
OG0001122	LOC117139749|XP_033158201.1|DMAU	LOC119650129|XP_037908586.1|HILL
OG0001124	LOC117144496|XP_033165574.1|DMAU, LOC117143886|XP_033164675.1|DMAU	LOC119661581|XP_037926908.1|HILL, LOC119653509|XP_037914097.1|HILL
OG0001125	LOC117145250|XP_033166722.1|DMAU	LOC119648754|XP_037906506.1|HILL
OG0001127	LOC117139129|XP_033157170.1|DMAU	LOC119648123|XP_037905573.1|HILL, LOC119647815|XP_037904971.1|HILL, LOC119647572|XP_037904500.1|HILL, LOC119647816|XP_037904972.1|HILL, LOC119647817|XP_037904973.1|HILL, LOC119647820|XP_037904978.1|HILL
OG0001128	LOC117137883|XP_033155504.1|DMAU	LOC119660463|XP_037924958.1|HILL
OG0001129	LOC117137095|XP_033154311.1|DMAU	LOC119650885|XP_037909986.1|HILL
OG0001130	LOC117148663|XP_033172071.1|DMAU, LOC117150150|XP_033172843.1|DMAU, LOC117150147|XP_033172841.1|DMAU	LOC119653058|XP_037913465.1|HILL
OG0001131	LOC117146307|XP_033168237.1|DMAU	LOC119660936|XP_037925859.1|HILL
OG0001133	LOC117146590|XP_033168841.1|DMAU	LOC119647256|XP_037904063.1|HILL
OG0001134	LOC117136270|XP_033152990.1|DMAU	LOC119656169|XP_037918443.1|HILL, LOC119656168|XP_037918442.1|HILL, LOC119655305|XP_037917062.1|HILL, LOC119654050|XP_037915138.1|HILL, LOC119654064|XP_037915156.1|HILL, LOC119653774|XP_037914701.1|HILL
OG0001135	LOC117144238|XP_033165198.1|DMAU	LOC119654839|XP_037916342.1|HILL, LOC119654481|XP_037915830.1|HILL
OG0001136	LOC117146122|XP_033168010.1|DMAU	LOC119660441|XP_037924921.1|HILL
OG0001137	LOC117145541|XP_033167127.1|DMAU	LOC119659607|XP_037923706.1|HILL, LOC119659962|XP_037924244.1|HILL, LOC119659283|XP_037923219.1|HILL, LOC119659485|XP_037923526.1|HILL, LOC119659510|XP_037923568.1|HILL, LOC119659576|XP_037923661.1|HILL, LOC119659818|XP_037924029.1|HILL, LOC119659917|XP_037924170.1|HILL, LOC119660171|XP_037924505.1|HILL, LOC119659452|XP_037923465.1|HILL, LOC119659493|XP_037923539.1|HILL, LOC119659623|XP_037923751.1|HILL, LOC119659635|XP_037923762.1|HILL
OG0001138	LOC117139717|XP_033158123.1|DMAU	LOC119655094|XP_037916728.1|HILL
OG0001139	LOC117142102|XP_033161878.1|DMAU	LOC119647597|XP_037904547.1|HILL
OG0001140	LOC117142450|XP_033162311.1|DMAU, LOC117149994|XP_033172773.1|DMAU, LOC117150058|XP_033172808.1|DMAU, LOC117150055|XP_033172807.1|DMAU	LOC119647169|XP_037903902.1|HILL, LOC119656962|XP_037919610.1|HILL, LOC119656930|XP_037919552.1|HILL
OG0001141	LOC117144982|XP_033166342.1|DMAU	LOC119648620|XP_037906317.1|HILL
OG0001144	LOC117143956|XP_033164782.1|DMAU, LOC117136746|XP_033153668.1|DMAU	LOC119655340|XP_037917115.1|HILL
OG0001148	LOC117151010|XP_033174108.1|DMAU	LOC119646878|XP_037903432.1|HILL
OG0001149	LOC117139348|XP_033157488.1|DMAU, LOC117141393|XP_033160698.1|DMAU	LOC119648939|XP_037906780.1|HILL, LOC119649425|XP_037907500.1|HILL
OG0001153	LOC117136781|XP_033153723.1|DMAU, LOC117140045|XP_033158669.1|DMAU	LOC119660793|XP_037925528.1|HILL
OG0001154	LOC117141760|XP_033161279.1|DMAU	LOC119651636|XP_037911228.1|HILL
OG0001155	LOC117147133|XP_033169802.1|DMAU	LOC119656861|XP_037919444.1|HILL
OG0001157	LOC117142764|XP_033162836.1|DMAU	LOC119651295|XP_037910744.1|HILL
OG0001158	LOC117140202|XP_033158882.1|DMAU	LOC119657603|XP_037920533.1|HILL
OG0001159	LOC117145378|XP_033166894.1|DMAU	LOC119656717|XP_037919167.1|HILL
OG0001160	LOC117145793|XP_033167469.1|DMAU	LOC119653171|XP_037913646.1|HILL
OG0001161	LOC117143257|XP_033163717.1|DMAU	LOC119650746|XP_037909750.1|HILL
OG0001162	LOC117142422|XP_033162273.1|DMAU	LOC119658310|XP_037921547.1|HILL
OG0001163	LOC117142675|XP_033162701.1|DMAU	LOC119650564|XP_037909297.1|HILL
OG0001164	LOC117145632|XP_033167243.1|DMAU	LOC119651647|XP_037911251.1|HILL
OG0001165	LOC117138556|XP_033156607.1|DMAU	LOC119657120|XP_037919808.1|HILL, LOC119657495|XP_037920353.1|HILL
OG0001166	LOC117141986|XP_033161691.1|DMAU	LOC119649162|XP_037907104.1|HILL
OG0001167	LOC117137870|XP_033155479.1|DMAU	LOC119646574|XP_037902992.1|HILL
OG0001168	LOC117135764|XP_033152120.1|DMAU	LOC119655740|XP_037917721.1|HILL
OG0001169	LOC117148354|XP_033171603.1|DMAU	LOC119658036|XP_037921197.1|HILL
OG0001170	LOC117143475|XP_033164080.1|DMAU	LOC119659790|XP_037923985.1|HILL
OG0001171	LOC117138994|XP_033156955.1|DMAU	LOC119650467|XP_037909262.1|HILL
OG0001172	LOC117136589|XP_033153453.1|DMAU	LOC119661407|XP_037926664.1|HILL
OG0001173	LOC117142538|XP_033162477.1|DMAU	LOC119660364|XP_037924800.1|HILL, LOC119658996|XP_037922805.1|HILL
OG0001174	LOC117139876|XP_033158424.1|DMAU	LOC119647791|XP_037904916.1|HILL
OG0001175	LOC117136286|XP_033153012.1|DMAU	LOC119654794|XP_037916271.1|HILL
OG0001176	LOC117135787|XP_033152166.1|DMAU	LOC119655006|XP_037916605.1|HILL
OG0001178	LOC117136036|XP_033152550.1|DMAU	LOC119661423|XP_037926694.1|HILL
OG0001179	LOC117137140|XP_033154331.1|DMAU	LOC119646342|XP_037902696.1|HILL
OG0001180	LOC117146295|XP_033168200.1|DMAU	LOC119660988|XP_037926002.1|HILL
OG0001181	LOC117139857|XP_033158398.1|DMAU	LOC119648244|XP_037905804.1|HILL
OG0001182	LOC117145299|XP_033166782.1|DMAU	LOC119659498|XP_037923550.1|HILL, LOC119659994|XP_037924297.1|HILL
OG0001183	LOC117143015|XP_033163273.1|DMAU	LOC119660414|XP_037924881.1|HILL
OG0001185	LOC117144514|XP_033165622.1|DMAU, LOC117144512|XP_033165601.1|DMAU	LOC119658701|XP_037922219.1|HILL
OG0001186	LOC117142573|XP_033162532.1|DMAU	LOC119659434|XP_037923445.1|HILL
OG0001187	LOC117137936|XP_033155583.1|DMAU	LOC119656116|XP_037918366.1|HILL
OG0001188	LOC117136156|XP_033152768.1|DMAU	LOC119653813|XP_037914766.1|HILL
OG0001189	LOC117137352|XP_033154641.1|DMAU	LOC119654676|XP_037916107.1|HILL
OG0001190	LOC117148909|XP_033172510.1|DMAU	LOC119655814|XP_037917847.1|HILL, LOC119655837|XP_037917871.1|HILL, LOC119655662|XP_037917574.1|HILL
OG0001191	LOC117147354|XP_033170111.1|DMAU	LOC119654289|XP_037915506.1|HILL
OG0001192	LOC117150487|XP_033173281.1|DMAU	LOC119649057|XP_037906966.1|HILL, LOC119659885|XP_037924131.1|HILL
OG0001193	LOC117143581|XP_033164220.1|DMAU	LOC119654818|XP_037916306.1|HILL
OG0001194	LOC117148665|XP_033172069.1|DMAU, LOC117148662|XP_033172067.1|DMAU	LOC119648370|XP_037906025.1|HILL
OG0001195	LOC117136540|XP_033153382.1|DMAU	LOC119654582|XP_037915969.1|HILL
OG0001200	LOC117136880|XP_033153879.1|DMAU	LOC119657572|XP_037920465.1|HILL
OG0001201	LOC117142848|XP_033162973.1|DMAU	LOC119659691|XP_037923872.1|HILL, LOC119660477|XP_037924996.1|HILL, LOC119660451|XP_037924938.1|HILL
OG0001202	LOC117147733|XP_033170622.1|DMAU, LOC117147728|XP_033170619.1|DMAU	LOC119658232|XP_037921438.1|HILL
OG0001203	LOC117146265|XP_033168130.1|DMAU	LOC119660998|XP_037926022.1|HILL, LOC119660891|XP_037925745.1|HILL
OG0001204	LOC117139772|XP_033158274.1|DMAU	LOC119657884|XP_037920948.1|HILL
OG0001205	LOC117142990|XP_033163233.1|DMAU	LOC119654814|XP_037916298.1|HILL
OG0001206	LOC117145892|XP_033167624.1|DMAU	LOC119652245|XP_037912149.1|HILL
OG0001207	LOC117147117|XP_033169776.1|DMAU	LOC119658299|XP_037921525.1|HILL
OG0001208	LOC117146812|XP_033169253.1|DMAU	LOC119657034|XP_037919714.1|HILL
OG0001209	LOC117143553|XP_033164185.1|DMAU	LOC119652741|XP_037912967.1|HILL
OG0001210	LOC117148006|XP_033171056.1|DMAU	LOC119657755|XP_037920737.1|HILL
OG0001211	LOC117144980|XP_033166337.1|DMAU	LOC119652060|XP_037911926.1|HILL
OG0001212	LOC117146758|XP_033169145.1|DMAU	LOC119658512|XP_037921913.1|HILL
OG0001213	LOC117144782|XP_033166042.1|DMAU	LOC119659447|XP_037923459.1|HILL
OG0001214	LOC117142676|XP_033162706.1|DMAU	LOC119652669|XP_037912863.1|HILL
OG0001215	LOC117145244|XP_033166716.1|DMAU	LOC119652850|XP_037913130.1|HILL
OG0001216	LOC117142586|XP_033162547.1|DMAU	LOC119653102|XP_037913545.1|HILL
OG0001217	LOC117138113|XP_033155907.1|DMAU	LOC119651703|XP_037911344.1|HILL
OG0001218	LOC117142256|XP_033162009.1|DMAU	LOC119659492|XP_037923538.1|HILL
OG0001220	LOC117137745|XP_033155220.1|DMAU	LOC119652163|XP_037912039.1|HILL
OG0001221	LOC117137636|XP_033155058.1|DMAU	LOC119650451|XP_037909237.1|HILL
OG0001222	LOC117146033|XP_033167855.1|DMAU	LOC119661029|XP_037926116.1|HILL
OG0001223	LOC117138446|XP_033156450.1|DMAU	LOC119654577|XP_037915964.1|HILL
OG0001224	LOC117137597|XP_033154999.1|DMAU	LOC119655657|XP_037917569.1|HILL
OG0001225	LOC117135503|XP_033151618.1|DMAU	LOC119646976|XP_037903609.1|HILL
OG0001226	LOC117135732|XP_033152067.1|DMAU	LOC119657789|XP_037920804.1|HILL, LOC119646174|XP_037902482.1|HILL, LOC119661587|XP_037926917.1|HILL
OG0001227	LOC117144657|XP_033165851.1|DMAU	LOC119647209|XP_037903963.1|HILL, LOC119647103|XP_037903808.1|HILL
OG0001228	LOC117147312|XP_033170050.1|DMAU	LOC119655872|XP_037917929.1|HILL, LOC119655332|XP_037917103.1|HILL, LOC119654512|XP_037915878.1|HILL, LOC119655056|XP_037916675.1|HILL
OG0001229	LOC117136207|XP_033152853.1|DMAU	LOC119646290|XP_037902629.1|HILL
OG0001230	LOC117135745|XP_033152086.1|DMAU	LOC119661031|XP_037926123.1|HILL
OG0001231	LOC117145595|XP_033167204.1|DMAU	LOC119652521|XP_037912644.1|HILL
OG0001232	LOC117150641|XP_033173507.1|DMAU	LOC119658989|XP_037922801.1|HILL, LOC119658979|XP_037922791.1|HILL
OG0001233	LOC117150670|XP_033173561.1|DMAU	LOC119661290|XP_037926495.1|HILL
OG0001234	LOC117137741|XP_033155215.1|DMAU	LOC119659090|XP_037922934.1|HILL
OG0001235	LOC117150322|XP_033173051.1|DMAU	LOC119646499|XP_037902882.1|HILL
OG0001236	LOC117140025|XP_033158647.1|DMAU	LOC119649757|XP_037907979.1|HILL
OG0001237	LOC117140868|XP_033159898.1|DMAU, LOC117145515|XP_033167095.1|DMAU	LOC119659116|XP_037922967.1|HILL
OG0001238	LOC117142360|XP_033162175.1|DMAU	LOC119659152|XP_037923023.1|HILL
OG0001239	LOC117143288|XP_033163760.1|DMAU	LOC119653018|XP_037913384.1|HILL
OG0001240	LOC117145127|XP_033166538.1|DMAU	LOC119660382|XP_037924834.1|HILL
OG0001241	LOC117138021|XP_033155719.1|DMAU	LOC119658765|XP_037922391.1|HILL
OG0001242	LOC117146832|XP_033169277.1|DMAU	LOC119655416|XP_037917230.1|HILL
OG0001243	LOC117139852|XP_033158390.1|DMAU	LOC119648820|XP_037906605.1|HILL
OG0001244	LOC117142718|XP_033162771.1|DMAU	LOC119661188|XP_037926337.1|HILL
OG0001245	LOC117145201|XP_033166654.1|DMAU	LOC119651974|XP_037911806.1|HILL
OG0001246	LOC117138120|XP_033155872.1|DMAU	LOC119655399|XP_037917208.1|HILL
OG0001247	LOC117138439|XP_033156440.1|DMAU	LOC119653750|XP_037914607.1|HILL
OG0001248	LOC117141138|XP_033160360.1|DMAU	LOC119650077|XP_037908504.1|HILL, LOC119649838|XP_037908111.1|HILL, LOC119647933|XP_037905201.1|HILL, LOC119650285|XP_037908840.1|HILL, LOC119650080|XP_037908511.1|HILL, LOC119648509|XP_037906206.1|HILL, LOC119648725|XP_037906464.1|HILL, LOC119649642|XP_037907825.1|HILL, LOC119649535|XP_037907650.1|HILL, LOC119649939|XP_037908286.1|HILL, LOC119649581|XP_037907713.1|HILL
OG0001249	LOC117148190|XP_033171350.1|DMAU	LOC119658028|XP_037921186.1|HILL
OG0001255	LOC117137333|XP_033154615.1|DMAU	LOC119653588|XP_037914266.1|HILL
OG0001257	LOC117146323|XP_033168280.1|DMAU	LOC119660950|XP_037925892.1|HILL
OG0001258	LOC117144508|XP_033165589.1|DMAU	LOC119650730|XP_037909685.1|HILL
OG0001259	LOC117147027|XP_033169611.1|DMAU	LOC119658496|XP_037921886.1|HILL
OG0001260	LOC117144726|XP_033165960.1|DMAU	LOC119652828|XP_037913084.1|HILL
OG0001261	LOC117146601|XP_033168816.1|DMAU	LOC119657335|XP_037920135.1|HILL
OG0001262	LOC117141945|XP_033161589.1|DMAU	LOC119660928|XP_037925839.1|HILL
OG0001263	LOC117142271|XP_033162038.1|DMAU	LOC119656996|XP_037919660.1|HILL
OG0001264	LOC117151015|XP_033174112.1|DMAU	LOC119646944|XP_037903561.1|HILL
OG0001265	LOC117146840|XP_033169286.1|DMAU	LOC119657638|XP_037920570.1|HILL
OG0001266	LOC117135964|XP_033152457.1|DMAU	LOC119656260|XP_037918605.1|HILL
OG0001267	LOC117145054|XP_033166454.1|DMAU	LOC119651389|XP_037910899.1|HILL
OG0001269	LOC117136556|XP_033153400.1|DMAU	LOC119659654|XP_037923790.1|HILL
OG0001270	LOC117145234|XP_033166699.1|DMAU	LOC119659052|XP_037922887.1|HILL
OG0001271	LOC117136325|XP_033153070.1|DMAU	LOC119658672|XP_037922162.1|HILL
OG0001272	LOC117139445|XP_033157641.1|DMAU	LOC119649825|XP_037908089.1|HILL
