Orthogroup	DMAU.longest_only	DPSE.longest_only
OG0000671	LOC117145493|XP_033167062.1|DMAU	LOC4801083|XP_001358242.1|DPSE
OG0000672	LOC117147253|XP_033169963.1|DMAU	LOC6901691|XP_002134361.2|DPSE
OG0000672	LOC117148037|XP_033171104.1|DMAU	LOC4815619|XP_033239563.1|DPSE
OG0000673	LOC117146774|XP_033169186.1|DMAU	LOC4815456|XP_001355533.3|DPSE
OG0000673	LOC117140163|XP_033158827.1|DMAU	LOC6900246|XP_002135575.2|DPSE
OG0000675	LOC117150538|XP_033173355.1|DMAU	LOC6903379|XP_002132261.3|DPSE
OG0000677	LOC117147387|XP_033170148.1|DMAU	LOC4814535|XP_001354711.3|DPSE
OG0000678	LOC117143293|XP_033163779.1|DMAU	LOC4802087|XP_001359074.2|DPSE
OG0000678	LOC117150200|XP_033172881.1|DMAU	LOC4817546|XP_001356955.3|DPSE
OG0000679	LOC117148273|XP_033171478.1|DMAU	LOC4814521|XP_001354807.2|DPSE
OG0000680	LOC117147584|XP_033170421.1|DMAU	LOC6901622|XP_015041899.2|DPSE
OG0000680	LOC117147769|XP_033170695.1|DMAU	LOC4814951|XP_001355006.1|DPSE
OG0000681	LOC117143399|XP_033163979.1|DMAU	LOC4801877|XP_001358901.4|DPSE
OG0000681	LOC117148860|XP_033172420.1|DMAU	LOC6901871|XP_002133409.1|DPSE
OG0000683	LOC117142812|XP_033162917.1|DMAU	LOC4801778|XP_001358817.2|DPSE
OG0000684	LOC117145668|XP_033167293.1|DMAU	LOC4802602|XP_033241815.1|DPSE
OG0000684	LOC117145826|XP_033167519.1|DMAU	LOC6896814|XP_002137017.1|DPSE
OG0000685	LOC117148792|XP_033172295.1|DMAU	LOC6901485|XP_002134171.2|DPSE
OG0000685	LOC117142601|XP_033162571.1|DMAU	LOC4800856|XP_001358056.1|DPSE
OG0000686	LOC117137317|XP_033154592.1|DMAU	LOC4803411|XP_001360158.2|DPSE
OG0000686	LOC117148855|XP_033172405.1|DMAU	LOC4815149|XP_033239683.1|DPSE
OG0000687	LOC117141999|XP_033161738.1|DMAU	LOC4812770|XP_001354049.2|DPSE
OG0000688	LOC117138670|XP_033156809.1|DMAU	LOC15382879|XP_004444494.2|DPSE
OG0000689	LOC117137435|XP_033154757.1|DMAU	LOC4804083|XP_001360701.1|DPSE
OG0000689	LOC117137434|XP_033154756.1|DMAU	LOC117183725|XP_033234536.1|DPSE
OG0000690	LOC117147258|XP_033169969.1|DMAU	LOC4815452|XP_001355623.3|DPSE
OG0000691	LOC117135329|XP_033151420.1|DMAU	LOC4816148|XP_001355812.1|DPSE
OG0000691	LOC117139778|XP_033158280.1|DMAU	LOC4813007|XP_001353487.1|DPSE
OG0000692	LOC117141221|XP_033160471.1|DMAU	LOC6900025|XP_002135389.2|DPSE
OG0000692	LOC117141222|XP_033160472.1|DMAU	LOC4812592|XP_001352569.2|DPSE
OG0000693	LOC117147861|XP_033170829.1|DMAU	LOC4814989|XP_001354619.1|DPSE
OG0000693	LOC117143601|XP_033164244.1|DMAU	LOC4803065|XP_001359865.1|DPSE
OG0000694	LOC117147667|XP_033170532.1|DMAU	LOC4815718|XP_001355546.3|DPSE
OG0000694	LOC117140570|XP_033159460.1|DMAU	LOC6900132|XP_002135481.2|DPSE
OG0000695	LOC117138088|XP_033155832.1|DMAU	LOC4816158|XP_001355875.4|DPSE
OG0000695	LOC117141657|XP_033161138.1|DMAU	LOC6902426|XP_002133360.3|DPSE
OG0000696	LOC117150595|XP_033173442.1|DMAU	LOC6902920|XP_002132648.1|DPSE, LOC117184366|XP_033237342.1|DPSE, LOC6901616|XP_002134286.1|DPSE, LOC6901617|XP_002134287.1|DPSE, LOC6901615|XP_002134285.1|DPSE
OG0000697	LOC117147112|XP_033169771.1|DMAU, LOC117147113|XP_033169772.1|DMAU, LOC117147109|XP_033169770.1|DMAU	LOC4814986|XP_001355047.3|DPSE
OG0000697	LOC117135164|XP_033151116.1|DMAU	LOC4817883|XP_001357187.2|DPSE
OG0000698	LOC117150465|XP_033173251.1|DMAU	LOC4817179|XP_001356670.4|DPSE
OG0000698	LOC117150344|XP_033173082.1|DMAU	LOC4817304|XP_001356669.3|DPSE
OG0000699	LOC117141378|XP_033160690.1|DMAU	LOC6903298|XP_002132486.3|DPSE
OG0000699	LOC117143668|XP_033164340.1|DMAU	LOC4800919|XP_015038650.2|DPSE
OG0000700	LOC117150347|XP_033173089.1|DMAU	LOC4817768|XP_033235878.1|DPSE
OG0000700	LOC117150288|XP_033172998.1|DMAU	LOC4816576|XP_001355991.4|DPSE
OG0000701	LOC117136478|XP_033153306.1|DMAU	LOC4803347|XP_001360120.2|DPSE
OG0000701	LOC117147326|XP_033170067.1|DMAU	LOC4811764|XP_001352334.3|DPSE
OG0000702	LOC117145139|XP_033166570.1|DMAU	LOC6897698|XP_033233045.1|DPSE
OG0000702	LOC117145138|XP_033166550.1|DMAU	LOC4802664|XP_015037986.2|DPSE
OG0000703	LOC117150353|XP_033173100.1|DMAU	LOC4818127|XP_001357311.3|DPSE
OG0000703	LOC117137321|XP_033154597.1|DMAU	LOC4805720|XP_001362075.1|DPSE
OG0000704	LOC117148286|XP_033171490.1|DMAU	LOC6902166|XP_033240752.1|DPSE
OG0000704	LOC117144597|XP_033165777.1|DMAU	LOC4800722|XP_001357943.2|DPSE
OG0000705	LOC117139463|XP_033157666.1|DMAU	LOC6900562|XP_002134940.1|DPSE, LOC6900864|XP_002135221.2|DPSE
OG0000705	LOC117139461|XP_033157664.1|DMAU	LOC4813441|XP_001353577.2|DPSE
OG0000706	LOC117150737|XP_033173663.1|DMAU	LOC4816970|XP_001356652.4|DPSE
OG0000706	LOC117148625|XP_033172008.1|DMAU	LOC4815978|XP_033241434.1|DPSE
OG0000707	LOC117146347|XP_033168378.1|DMAU	LOC4814531|XP_001355063.2|DPSE
OG0000708	LOC117146575|XP_033168773.1|DMAU	LOC4814912|XP_033238014.1|DPSE
OG0000708	LOC117146996|XP_033169564.1|DMAU	LOC4815782|XP_033239992.1|DPSE
OG0000709	LOC117145554|XP_033167146.1|DMAU	LOC4800308|XP_001357599.4|DPSE
OG0000709	LOC117147035|XP_033169620.1|DMAU	LOC4814827|XP_001354678.2|DPSE
OG0000710	LOC117144280|XP_033165273.1|DMAU	LOC6897863|XP_002137965.2|DPSE
OG0000710	LOC117135890|XP_033152328.1|DMAU	LOC4805376|XP_001361786.1|DPSE
OG0000711	LOC117141615|XP_033161026.1|DMAU	LOC4813327|XP_001353771.2|DPSE
OG0000711	LOC117147180|XP_033169869.1|DMAU	LOC6902169|XP_033240986.1|DPSE
OG0000712	LOC117142727|XP_033162786.1|DMAU	LOC4803070|XP_001359870.4|DPSE
OG0000712	LOC117143955|XP_033164781.1|DMAU	LOC4803068|XP_001359868.3|DPSE
OG0000713	LOC117143545|XP_033164175.1|DMAU	LOC6897381|XP_015037455.1|DPSE
OG0000713	LOC117138191|XP_033155988.1|DMAU	LOC4805737|XP_001362085.1|DPSE
OG0000714	LOC117148743|XP_033172210.1|DMAU	LOC4815336|XP_033241369.1|DPSE
OG0000714	LOC117139004|XP_033156988.1|DMAU	LOC4812073|XP_001352654.2|DPSE
OG0000715	LOC117140799|XP_033159787.1|DMAU	LOC6896831|XP_002137034.3|DPSE, LOC6903553|XP_002132426.3|DPSE, LOC6903554|XP_033235877.1|DPSE
OG0000716	LOC117147508|XP_033170308.1|DMAU	LOC4815545|XP_001355321.2|DPSE
OG0000716	LOC117139823|XP_033158350.1|DMAU	LOC4812987|XP_001353186.1|DPSE
OG0000717	LOC117140212|XP_033158891.1|DMAU	LOC4811933|XP_001352393.2|DPSE
OG0000718	LOC117146252|XP_033168084.1|DMAU	LOC6903765|XP_033237153.1|DPSE
OG0000718	LOC117146308|XP_033168240.1|DMAU	LOC6899823|XP_033237105.1|DPSE
OG0000719	LOC117138972|XP_033156920.1|DMAU	LOC4813372|XP_001353881.3|DPSE
OG0000719	LOC117140011|XP_033158616.1|DMAU	LOC4813861|XP_001353767.3|DPSE
OG0000720	LOC117144651|XP_033165841.1|DMAU, LOC117145618|XP_033167225.1|DMAU	LOC4801101|XP_001358250.4|DPSE
OG0000721	LOC117146576|XP_033168779.1|DMAU	LOC6903338|XP_002132219.3|DPSE
OG0000721	LOC117141934|XP_033161567.1|DMAU	LOC4817906|XP_001357208.1|DPSE
OG0000722	LOC117138642|XP_033156748.1|DMAU	LOC6899054|XP_033233551.1|DPSE
OG0000722	LOC117138491|XP_033156511.1|DMAU, LOC117138641|XP_033156747.1|DMAU, LOC117137954|XP_033155607.1|DMAU	LOC6899055|XP_033234365.1|DPSE
OG0000723	LOC117136627|XP_033153506.1|DMAU, LOC117136927|XP_033153955.1|DMAU	LOC4804045|XP_001360670.2|DPSE, LOC117183714|XP_033234486.1|DPSE
OG0000724	LOC117147487|XP_033170275.1|DMAU	LOC4815738|XP_001355733.1|DPSE
OG0000724	LOC117144456|XP_033165503.1|DMAU	LOC6897158|XP_002137338.2|DPSE
OG0000726	LOC117143376|XP_033163943.1|DMAU	LOC5384072|XP_015037825.2|DPSE
OG0000726	LOC117143675|XP_033164352.1|DMAU	LOC4802469|XP_001359384.2|DPSE
OG0000727	LOC117145237|XP_033166704.1|DMAU	LOC4803259|XP_003736934.2|DPSE
OG0000728	LOC117147364|XP_033170122.1|DMAU	LOC117184825|XP_033239675.1|DPSE
OG0000728	LOC117144505|XP_033165586.1|DMAU	LOC4800605|XP_001357850.1|DPSE
OG0000729	LOC117143074|XP_033163431.1|DMAU	LOC6897081|XP_002137265.3|DPSE
OG0000729	LOC117144604|XP_033165786.1|DMAU	LOC6897080|XP_002137264.3|DPSE
OG0000730	LOC117147240|XP_033169945.1|DMAU	LOC6902988|XP_002132710.1|DPSE
OG0000730	LOC117136115|XP_033152706.1|DMAU	LOC4817528|XP_033237008.1|DPSE
OG0000731	LOC117140553|XP_033159440.1|DMAU	LOC4812565|XP_001352646.1|DPSE
OG0000731	LOC117138055|XP_033155765.1|DMAU	LOC4804866|XP_015040239.2|DPSE
OG0000732	LOC117140995|XP_033160137.1|DMAU	LOC4812315|XP_001352812.2|DPSE
OG0000732	LOC117140994|XP_033160135.1|DMAU	LOC4812362|XP_001352813.2|DPSE
OG0000733	LOC117144125|XP_033165039.1|DMAU	LOC4800460|XP_001357732.2|DPSE
OG0000733	LOC117139622|XP_033157967.1|DMAU	LOC4813477|XP_001353757.2|DPSE
OG0000734	LOC117148442|XP_033171706.1|DMAU	LOC4815298|XP_001354746.3|DPSE
OG0000734	LOC117138976|XP_033156930.1|DMAU	LOC4813727|XP_015043002.2|DPSE
OG0000735	LOC117148097|XP_033171201.1|DMAU	LOC4815916|XP_001355410.2|DPSE
OG0000735	LOC117139116|XP_033157154.1|DMAU	LOC4817101|XP_001356371.1|DPSE
OG0000736	LOC117135306|XP_033151385.1|DMAU	LOC4817023|XP_001356822.3|DPSE
OG0000736	LOC117135305|XP_033151384.1|DMAU	LOC4817018|XP_001356821.4|DPSE
OG0000737	LOC117138162|XP_033155932.1|DMAU	LOC4803419|XP_001360134.3|DPSE
OG0000738	LOC117148370|XP_033171620.1|DMAU	LOC4817094|XP_001356874.2|DPSE
OG0000738	LOC117147635|XP_033170894.1|DMAU	LOC4817878|XP_033236583.1|DPSE
OG0000739	LOC117143470|XP_033164074.1|DMAU	LOC6897582|XP_002137727.1|DPSE
OG0000739	LOC117143469|XP_033164073.1|DMAU	LOC4802391|XP_001359317.1|DPSE
OG0000740	LOC117149955|XP_033172745.1|DMAU	LOC26532531|XP_033237201.1|DPSE
OG0000740	LOC117144891|XP_033166204.1|DMAU	LOC6897823|XP_033232709.1|DPSE
OG0000741	LOC117146704|XP_033169007.1|DMAU, LOC117144627|XP_033165813.1|DMAU	LOC6897027|XP_002137212.2|DPSE, LOC6901688|XP_015042004.2|DPSE
OG0000742	LOC117148000|XP_033171047.1|DMAU	LOC4814807|XP_001355034.3|DPSE
OG0000742	LOC117148383|XP_033171635.1|DMAU	LOC117183163|XP_015041927.2|DPSE
OG0000743	LOC117141929|XP_033161558.1|DMAU	LOC4811961|XP_001352454.3|DPSE
OG0000744	LOC117136903|XP_033153912.1|DMAU	LOC4804887|XP_001361375.2|DPSE
OG0000745	LOC117137657|XP_033155089.1|DMAU	LOC4804404|XP_001360972.2|DPSE
OG0000745	LOC117136672|XP_033153565.1|DMAU	LOC4805326|XP_001361744.3|DPSE
OG0000746	LOC117137312|XP_033154584.1|DMAU, LOC117136402|XP_033153188.1|DMAU	LOC4804030|XP_001360660.2|DPSE
OG0000747	LOC117140372|XP_033159128.1|DMAU	LOC4813078|XP_001353372.2|DPSE
OG0000747	LOC117140457|XP_033159280.1|DMAU	LOC4812999|XP_033239242.1|DPSE
OG0000748	LOC117146320|XP_033168275.1|DMAU	LOC4816567|XP_001355987.2|DPSE
OG0000748	LOC117147203|XP_033169905.1|DMAU	LOC6902081|XP_002133612.3|DPSE
OG0000750	LOC117137486|XP_033154856.1|DMAU	LOC6898061|XP_002138147.2|DPSE, LOC4804274|XP_002138483.3|DPSE
OG0000750	LOC117144588|XP_033165757.1|DMAU	LOC4800601|XP_001357846.3|DPSE
OG0000751	LOC117138129|XP_033155885.1|DMAU	LOC4805220|XP_015040495.1|DPSE
OG0000751	LOC117136355|XP_033153111.1|DMAU	LOC6898819|XP_002138793.2|DPSE
OG0000752	LOC117143792|XP_033164524.1|DMAU, LOC117146245|XP_033168067.1|DMAU	LOC6897966|XP_002138065.3|DPSE
OG0000753	LOC117145169|XP_033166608.1|DMAU	LOC4800826|XP_001358030.1|DPSE
OG0000753	LOC117140487|XP_033159337.1|DMAU	LOC6897834|XP_002137939.2|DPSE
OG0000754	LOC117147262|XP_033169974.1|DMAU	LOC6902251|XP_033238763.1|DPSE
OG0000754	LOC117147592|XP_033170433.1|DMAU	LOC4814462|XP_015042017.1|DPSE
OG0000755	LOC117144999|XP_033166371.1|DMAU	LOC4801275|XP_001358395.2|DPSE
OG0000755	LOC117143265|XP_033163726.1|DMAU	LOC4801274|XP_001358394.2|DPSE
OG0000756	LOC117145661|XP_033167284.1|DMAU	LOC117183267|XP_033232491.1|DPSE
OG0000757	LOC117141295|XP_033160565.1|DMAU	LOC6900076|XP_002135439.1|DPSE
OG0000758	LOC117140437|XP_033159250.1|DMAU	LOC4812416|XP_001352574.2|DPSE
OG0000759	LOC117141447|XP_033160792.1|DMAU	LOC4812789|XP_033240113.1|DPSE
OG0000759	LOC117141453|XP_033160798.1|DMAU	LOC4812972|XP_001354046.2|DPSE
OG0000761	LOC117145919|XP_033167712.1|DMAU	LOC6903895|XP_033235909.1|DPSE
OG0000761	LOC117146161|XP_033168027.1|DMAU	LOC4811704|XP_033235915.1|DPSE
OG0000762	LOC117149367|XP_033172661.1|DMAU	LOC4818096|XP_001357436.2|DPSE
OG0000763	LOC117147738|XP_033170631.1|DMAU	LOC6903591|XP_002132458.2|DPSE
OG0000763	LOC117142283|XP_033162061.1|DMAU	LOC6903590|XP_002132457.2|DPSE
OG0000764	LOC117146526|XP_033168684.1|DMAU	LOC6901417|XP_033238888.1|DPSE
OG0000765	LOC117140438|XP_033159252.1|DMAU	LOC4814050|XP_033240232.1|DPSE
OG0000765	LOC117148551|XP_033171876.1|DMAU	LOC4815805|XP_033238258.1|DPSE
OG0000766	LOC117144571|XP_033165719.1|DMAU	LOC4816211|XP_001355836.3|DPSE
OG0000766	LOC117147273|XP_033169995.1|DMAU	LOC4815108|XP_001354497.2|DPSE
OG0000767	LOC117144994|XP_033166359.1|DMAU, LOC117141955|XP_033161604.1|DMAU	LOC4812556|XP_001352957.2|DPSE
OG0000768	LOC117141755|XP_033161268.1|DMAU	LOC4812761|XP_001353318.5|DPSE
OG0000769	LOC117145670|XP_033167294.1|DMAU	LOC4802416|XP_001359339.3|DPSE
OG0000769	LOC117147742|XP_033170633.1|DMAU	LOC4814425|XP_001354429.1|DPSE
OG0000770	LOC117135829|XP_033152230.1|DMAU	LOC4804084|XP_001360703.3|DPSE
OG0000771	LOC117140495|XP_033159349.1|DMAU	LOC4813352|XP_001353682.4|DPSE
OG0000771	LOC117140494|XP_033159348.1|DMAU	LOC6900624|XP_002134997.1|DPSE
OG0000772	LOC117137810|XP_033155380.1|DMAU	LOC4803562|XP_001360269.4|DPSE
OG0000772	LOC117137322|XP_033154601.1|DMAU	LOC6899115|XP_015040839.2|DPSE
OG0000773	LOC117137842|XP_033155433.1|DMAU	LOC6898336|XP_002138390.2|DPSE
OG0000774	LOC117135950|XP_033152427.1|DMAU, LOC117135949|XP_033152426.1|DMAU, LOC117135947|XP_033152425.1|DMAU	LOC6898450|XP_002138493.2|DPSE
OG0000775	LOC117135956|XP_033152441.1|DMAU	LOC15382885|XP_004444266.1|DPSE
OG0000775	LOC117136214|XP_033152873.1|DMAU	LOC6898691|XP_002138696.2|DPSE, LOC6898409|XP_002138455.2|DPSE
OG0000776	LOC117144146|XP_033165065.1|DMAU, LOC117140693|XP_033159645.1|DMAU, LOC117140689|XP_033159639.1|DMAU, LOC117140688|XP_033159638.1|DMAU	LOC13036270|XP_003736678.3|DPSE, LOC13036443|XP_003736680.2|DPSE
OG0000777	LOC117143962|XP_033164786.1|DMAU, LOC117145300|XP_033166784.1|DMAU, LOC117144307|XP_033165310.1|DMAU, LOC117144292|XP_033165286.1|DMAU	LOC117185620|XP_033241651.1|DPSE
OG0000778	LOC117139069|XP_033157071.1|DMAU	LOC4813730|XP_001353744.3|DPSE
OG0000778	LOC117142388|XP_033162221.1|DMAU	LOC26532957|XP_015044552.2|DPSE
OG0000779	LOC117147611|XP_033170460.1|DMAU	LOC4814340|XP_001354373.2|DPSE
OG0000780	LOC117135803|XP_033152192.1|DMAU	LOC6898688|XP_002138693.1|DPSE, LOC4804889|XP_001361377.2|DPSE
OG0000781	LOC117146364|XP_033168405.1|DMAU	LOC4814288|XP_015042310.1|DPSE
OG0000781	LOC117141558|XP_033160956.1|DMAU	LOC4812191|XP_001352389.3|DPSE
OG0000782	LOC117139135|XP_033157175.1|DMAU	LOC4813689|XP_001353274.3|DPSE
OG0000782	LOC117147483|XP_033170272.1|DMAU	LOC4815690|XP_001355527.1|DPSE
OG0000783	LOC117139134|XP_033157174.1|DMAU	LOC4813728|XP_001353280.4|DPSE
OG0000783	LOC117148644|XP_033172036.1|DMAU	LOC4814835|XP_001354688.1|DPSE
OG0000784	LOC117140653|XP_033159585.1|DMAU	LOC4813299|XP_001353809.2|DPSE
OG0000784	LOC117146896|XP_033169393.1|DMAU	LOC4814923|XP_001354798.3|DPSE
OG0000785	LOC117146034|XP_033167857.1|DMAU	LOC6897271|XP_002137431.2|DPSE
OG0000785	LOC117143936|XP_033164744.1|DMAU	LOC4801173|XP_001358307.3|DPSE
OG0000786	LOC117144658|XP_033165849.1|DMAU	LOC6902253|XP_002133780.1|DPSE
OG0000786	LOC117144885|XP_033166190.1|DMAU	LOC4801538|XP_003736538.1|DPSE
OG0000787	LOC117141575|XP_033160979.1|DMAU	LOC4812103|XP_001352617.1|DPSE
OG0000787	LOC117146908|XP_033169417.1|DMAU	LOC6901351|XP_002134052.2|DPSE
OG0000788	LOC117150775|XP_033173711.1|DMAU	LOC26532348|XP_015036417.2|DPSE
OG0000788	LOC117140353|XP_033159096.1|DMAU	LOC4813004|XP_001353231.1|DPSE, LOC6897384|XP_002137536.2|DPSE
OG0000789	LOC117135134|XP_033151079.1|DMAU	LOC6902584|XP_015036688.2|DPSE
OG0000789	LOC117135188|XP_033151146.1|DMAU	LOC4816757|XP_001356076.4|DPSE
OG0000790	LOC117144447|XP_033165496.1|DMAU	LOC4817800|XP_033236406.1|DPSE
OG0000790	LOC117135173|XP_033151130.1|DMAU	LOC4817753|XP_001357104.3|DPSE
OG0000791	LOC117142911|XP_033163087.1|DMAU, LOC117149220|XP_033172648.1|DMAU	LOC6902658|XP_002133174.2|DPSE
OG0000791	LOC117146104|XP_033167976.1|DMAU	LOC4800487|XP_001357754.3|DPSE
OG0000792	LOC117150622|XP_033173483.1|DMAU	LOC6903194|XP_002132893.3|DPSE
OG0000793	LOC117145925|XP_033167676.1|DMAU, LOC117148701|XP_033172135.1|DMAU	LOC4802908|XP_001359734.3|DPSE, LOC6901468|XP_033240372.1|DPSE, LOC6902194|XP_002133721.1|DPSE
OG0000794	LOC117150943|XP_033174007.1|DMAU	LOC6902183|XP_002133710.1|DPSE
OG0000795	LOC117147747|XP_033170644.1|DMAU	LOC6902160|XP_002133691.1|DPSE
OG0000796	LOC117145553|XP_033167144.1|DMAU	LOC4801514|XP_001358593.3|DPSE
OG0000796	LOC117147308|XP_033170047.1|DMAU	LOC4815737|XP_001355501.1|DPSE
OG0000797	LOC117144443|XP_033165488.1|DMAU	LOC6897748|XP_002137853.1|DPSE
OG0000797	LOC117144444|XP_033165489.1|DMAU	LOC6897747|XP_002137852.1|DPSE
OG0000798	LOC117135606|XP_033151853.1|DMAU, LOC117135605|XP_033151846.1|DMAU	LOC6898470|XP_033235084.1|DPSE
OG0000799	LOC117145665|XP_033167291.1|DMAU	LOC6897659|XP_002137798.4|DPSE
OG0000799	LOC117147093|XP_033169748.1|DMAU	LOC4815860|XP_001355604.2|DPSE
OG0000800	LOC117141982|XP_033161682.1|DMAU	LOC6900961|XP_015042428.1|DPSE, LOC6900963|XP_002134664.2|DPSE
OG0000801	LOC117136679|XP_033153578.1|DMAU	LOC6902416|XP_033235697.1|DPSE
OG0000801	LOC117137379|XP_033154683.1|DMAU	LOC4803699|XP_001360375.1|DPSE
OG0000802	LOC117147379|XP_033170139.1|DMAU, LOC117148102|XP_033171208.1|DMAU	LOC4815185|XP_001355089.2|DPSE
OG0000803	LOC117144610|XP_033165798.1|DMAU	LOC4816580|XP_001356060.2|DPSE
OG0000803	LOC117141261|XP_033160522.1|DMAU	LOC4813637|XP_001353662.3|DPSE
OG0000804	LOC117136524|XP_033153360.1|DMAU	LOC6898182|XP_002138253.2|DPSE
OG0000804	LOC117144478|XP_033165549.1|DMAU	LOC4802286|XP_001359234.3|DPSE
OG0000805	LOC117138051|XP_033155758.1|DMAU	LOC4803338|XP_001360127.3|DPSE
OG0000806	LOC117150724|XP_033173637.1|DMAU	LOC4817638|XP_001357033.4|DPSE
OG0000807	LOC117148164|XP_033171315.1|DMAU	LOC4817646|XP_001357038.4|DPSE
OG0000808	LOC117143625|XP_033164288.1|DMAU	LOC6896701|XP_003736216.2|DPSE, LOC6896696|XP_002136910.3|DPSE
OG0000808	LOC117145740|XP_033167392.1|DMAU	LOC6896704|XP_015038825.2|DPSE, LOC6896697|XP_002136911.3|DPSE, LOC6896695|XP_015038826.2|DPSE, LOC117184456|XP_033238184.1|DPSE, LOC6896702|XP_002136916.2|DPSE
OG0000810	LOC117135817|XP_033152214.1|DMAU, LOC117137673|XP_033155123.1|DMAU	LOC4803475|XP_001360193.1|DPSE
OG0000811	LOC117136095|XP_033152668.1|DMAU	LOC4803800|XP_015039365.2|DPSE
OG0000812	LOC117146712|XP_033169020.1|DMAU	LOC6903619|XP_033238096.1|DPSE
OG0000812	LOC117141790|XP_033161320.1|DMAU	LOC6900180|XP_002135519.2|DPSE
OG0000813	LOC117137187|XP_033154401.1|DMAU	LOC4805193|XP_001361638.1|DPSE
OG0000813	LOC117150318|XP_033173044.1|DMAU	LOC6902807|XP_015035809.2|DPSE
OG0000814	LOC117150689|XP_033173590.1|DMAU	LOC4817490|XP_001356909.3|DPSE
OG0000815	LOC117145718|XP_033167358.1|DMAU	LOC6903573|XP_002132442.2|DPSE
OG0000816	LOC117148007|XP_033171058.1|DMAU	LOC6901195|XP_002133896.1|DPSE
OG0000816	LOC117144776|XP_033166034.1|DMAU	LOC4802958|XP_001359772.1|DPSE
OG0000817	LOC117145525|XP_033167107.1|DMAU	LOC6897494|XP_033232306.1|DPSE
OG0000817	LOC117145526|XP_033167108.1|DMAU	LOC117183231|XP_033232305.1|DPSE
OG0000818	LOC117148885|XP_033172478.1|DMAU	LOC4814728|XP_001354503.2|DPSE
OG0000819	LOC117147288|XP_033170024.1|DMAU	LOC6901808|XP_033240150.1|DPSE
OG0000819	LOC117147609|XP_033170457.1|DMAU	LOC4815052|XP_001355189.3|DPSE
OG0000820	LOC117137622|XP_033155044.1|DMAU	LOC4805315|XP_001361735.1|DPSE
OG0000821	LOC117143980|XP_033164809.1|DMAU	LOC4801421|XP_001358517.3|DPSE
OG0000821	LOC117137505|XP_033154876.1|DMAU	LOC6898210|XP_002138278.2|DPSE
OG0000822	LOC117141203|XP_033160446.1|DMAU	LOC6900700|XP_002135064.3|DPSE
OG0000822	LOC117148540|XP_033171863.1|DMAU	LOC4818026|XP_001357427.3|DPSE
OG0000823	LOC117146006|XP_033167817.1|DMAU, LOC117145179|XP_033166621.1|DMAU, LOC117146008|XP_033167819.1|DMAU, LOC117146007|XP_033167818.1|DMAU	LOC4800879|XP_001358074.3|DPSE
OG0000824	LOC117150586|XP_033173432.1|DMAU	LOC6902991|XP_002132713.2|DPSE, LOC6901828|XP_015042178.2|DPSE, LOC6899845|XP_002135691.2|DPSE, LOC117184847|XP_033239769.1|DPSE, LOC6901827|XP_002134495.1|DPSE, LOC6901191|XP_002133892.3|DPSE
OG0000825	LOC117141300|XP_033160571.1|DMAU	LOC4813492|XP_001353807.1|DPSE
OG0000825	LOC117150482|XP_033173272.1|DMAU	LOC4816329|XP_002133085.2|DPSE
OG0000826	LOC117138368|XP_033156326.1|DMAU	LOC4803924|XP_001360565.4|DPSE
OG0000828	LOC117144092|XP_033164998.1|DMAU, LOC117143586|XP_033164224.1|DMAU, LOC117143585|XP_033164223.1|DMAU	LOC13036525|XP_003736435.1|DPSE, LOC6897100|XP_002137284.3|DPSE
OG0000830	LOC117148500|XP_033171793.1|DMAU	LOC4814884|XP_015041820.1|DPSE
OG0000831	LOC117140810|XP_033159803.1|DMAU	LOC6898899|XP_002138869.1|DPSE
OG0000832	LOC117137739|XP_033155213.1|DMAU	LOC4805476|XP_001361871.2|DPSE
OG0000833	LOC117139322|XP_033157457.1|DMAU	LOC4812349|XP_001352911.3|DPSE
OG0000834	LOC117142856|XP_033162993.1|DMAU	LOC4800284|XP_001357610.3|DPSE
OG0000835	LOC117139688|XP_033158066.1|DMAU	LOC4813207|XP_033238319.1|DPSE
OG0000836	LOC117150736|XP_033173661.1|DMAU	LOC6903394|XP_002132273.3|DPSE
OG0000836	LOC117137036|XP_033154136.1|DMAU	LOC117184006|XP_033235755.1|DPSE
OG0000837	LOC117135739|XP_033152075.1|DMAU	LOC26533021|XP_015039152.1|DPSE
OG0000837	LOC117147384|XP_033170147.1|DMAU	LOC4815279|XP_001355169.1|DPSE
OG0000838	LOC117150566|XP_033173408.1|DMAU	LOC26533009|XP_015036082.1|DPSE
OG0000838	LOC117141968|XP_033161660.1|DMAU	LOC26531996|XP_015036083.1|DPSE
OG0000839	LOC117145758|XP_033167414.1|DMAU	LOC6897436|XP_002137588.1|DPSE
OG0000840	LOC117135673|XP_033151959.1|DMAU, LOC117148905|XP_033172504.1|DMAU	LOC4815162|XP_001355158.2|DPSE
OG0000841	LOC117145324|XP_033166812.1|DMAU	LOC6897787|XP_015038079.2|DPSE
OG0000842	LOC117137584|XP_033154981.1|DMAU	LOC4804020|XP_033234889.1|DPSE
OG0000842	LOC117142640|XP_033162635.1|DMAU	LOC4800531|XP_001357795.1|DPSE
OG0000843	LOC117136942|XP_033153980.1|DMAU	LOC6898118|XP_033233424.1|DPSE
OG0000844	LOC117136183|XP_033152819.1|DMAU	LOC4804317|XP_033233876.1|DPSE
OG0000844	LOC117142382|XP_033162212.1|DMAU	LOC6897844|XP_002137949.1|DPSE
OG0000845	LOC117147818|XP_033170763.1|DMAU	LOC4816019|XP_001355559.3|DPSE
