Orthogroup	DMAU.longest_only	DEUG.longest_only
OG0001969	LOC117136246|XP_033152941.1|DMAU	LOC108112766|XP_017078515.1|DEUG
OG0001970	LOC117136601|XP_033153475.1|DMAU	LOC108113135|XP_017079131.1|DEUG
OG0001971	LOC117138048|XP_033155753.1|DMAU	LOC108109085|XP_017072940.1|DEUG
OG0001972	LOC117137533|XP_033154911.1|DMAU	LOC108113481|XP_017079553.1|DEUG
OG0001973	LOC117137414|XP_033154733.1|DMAU	LOC108109230|XP_017073192.1|DEUG
OG0001974	LOC117138072|XP_033155787.1|DMAU	LOC108104493|XP_017066096.1|DEUG
OG0001975	LOC117140196|XP_033158870.1|DMAU	LOC108103595|XP_017064612.1|DEUG
OG0001976	LOC117135652|XP_033151927.1|DMAU	LOC108106583|XP_017069253.1|DEUG
OG0001977	LOC117146348|XP_033168384.1|DMAU	LOC108106926|XP_017069674.1|DEUG
OG0001978	LOC117150269|XP_033172966.1|DMAU	LOC108105710|XP_017067913.1|DEUG
OG0001979	LOC117150684|XP_033173587.1|DMAU	LOC108107008|XP_017069841.1|DEUG
OG0001980	LOC117135239|XP_033151268.1|DMAU	LOC108104184|XP_017065610.1|DEUG
OG0001981	LOC117145727|XP_033167371.1|DMAU	LOC108102631|XP_017063234.1|DEUG
OG0001982	LOC117150047|XP_033172803.1|DMAU	LOC108109345|XP_017073292.1|DEUG
OG0001984	LOC117135161|XP_033151113.1|DMAU	LOC108113450|XP_017079513.1|DEUG
OG0001985	LOC117147033|XP_033169622.1|DMAU	LOC108110736|XP_017075429.1|DEUG
OG0001986	LOC117150431|XP_033173200.1|DMAU	LOC108106909|XP_017069649.1|DEUG
OG0001987	LOC117148473|XP_033171738.1|DMAU	LOC108118519|XP_017086753.1|DEUG
OG0001988	LOC117138366|XP_033156323.1|DMAU	LOC108112529|XP_017077944.1|DEUG
OG0001989	LOC117150202|XP_033172883.1|DMAU	LOC108110431|XP_017074986.1|DEUG
OG0001990	LOC117150332|XP_033173068.1|DMAU	LOC108111139|XP_017075994.1|DEUG
OG0001991	LOC117150634|XP_033173497.1|DMAU	LOC108118109|XP_017086147.1|DEUG
OG0001992	LOC117144104|XP_033165017.1|DMAU	LOC108104115|XP_017065504.1|DEUG
OG0001993	LOC117150858|XP_033173845.1|DMAU	LOC108106990|XP_017069817.1|DEUG
OG0001994	LOC117142641|XP_033162637.1|DMAU	LOC108117171|XP_017084941.1|DEUG
OG0001995	LOC117136696|XP_033153645.1|DMAU	LOC108106996|XP_017069824.1|DEUG
OG0001996	LOC117150329|XP_033173064.1|DMAU	LOC108102650|XP_017063274.1|DEUG
OG0001997	LOC117135726|XP_033152060.1|DMAU	LOC108107292|XP_017070238.1|DEUG
OG0001998	LOC117135720|XP_033152046.1|DMAU	LOC108107288|XP_017070231.1|DEUG
OG0001999	LOC117136120|XP_033152710.1|DMAU	LOC108104799|XP_017066559.1|DEUG
OG0002000	LOC117142310|XP_033162108.1|DMAU	LOC108106196|XP_017068612.1|DEUG
OG0002001	LOC117151095|XP_033174235.1|DMAU	LOC108105675|XP_017067866.1|DEUG
OG0002002	LOC117135794|XP_033152178.1|DMAU	LOC108106667|XP_017069386.1|DEUG
OG0002003	LOC117136070|XP_033152659.1|DMAU	LOC108110700|XP_017075330.1|DEUG
OG0002004	LOC117150958|XP_033174028.1|DMAU	LOC108103079|XP_017063918.1|DEUG
OG0002005	LOC117144331|XP_033165338.1|DMAU	LOC108102463|XP_017062999.1|DEUG
OG0002006	LOC117135302|XP_033151371.1|DMAU	LOC108106969|XP_017069760.1|DEUG
OG0002007	LOC117139414|XP_033157794.1|DMAU	LOC108106168|XP_017068573.1|DEUG
OG0002008	LOC117146238|XP_033168037.1|DMAU	LOC108102371|XP_017062779.1|DEUG
OG0002009	LOC117136380|XP_033153162.1|DMAU	LOC108112245|XP_017077556.1|DEUG
OG0002010	LOC117145889|XP_033167626.1|DMAU	LOC108110978|XP_017075775.1|DEUG
OG0002011	LOC117146550|XP_033168742.1|DMAU	LOC108114881|XP_017081528.1|DEUG
OG0002012	LOC117150197|XP_033172877.1|DMAU	LOC108102548|XP_017063098.1|DEUG
OG0002013	LOC117150248|XP_033172935.1|DMAU	LOC108106843|XP_017069568.1|DEUG
OG0002014	LOC117137311|XP_033154582.1|DMAU	LOC108109217|XP_017073170.1|DEUG
OG0002015	LOC117150747|XP_033173671.1|DMAU	LOC108106864|XP_017069597.1|DEUG
OG0002016	LOC117135472|XP_033151576.1|DMAU	LOC108104518|XP_017066136.1|DEUG
OG0002017	LOC117150424|XP_033173189.1|DMAU	LOC108111047|XP_017075865.1|DEUG
OG0002018	LOC117150857|XP_033173843.1|DMAU	LOC108106989|XP_017069815.1|DEUG
OG0002019	LOC117146280|XP_033168171.1|DMAU	LOC108104122|XP_017065513.1|DEUG
OG0002020	LOC117147440|XP_033170216.1|DMAU	LOC108106935|XP_017069689.1|DEUG
OG0002021	LOC117138433|XP_033156435.1|DMAU	LOC108109121|XP_017073005.1|DEUG
OG0002022	LOC117138718|XP_033156857.1|DMAU	LOC108115506|XP_017082487.1|DEUG
OG0002023	LOC117144218|XP_033165163.1|DMAU	LOC108116962|XP_017084607.1|DEUG
OG0002024	LOC117135185|XP_033151186.1|DMAU	LOC108111137|XP_017075992.1|DEUG
OG0002025	LOC117138135|XP_033155899.1|DMAU	LOC108112173|XP_017077465.1|DEUG
OG0002026	LOC117141705|XP_033161207.1|DMAU	LOC108108713|XP_017072335.1|DEUG
OG0002027	LOC117135962|XP_033152451.1|DMAU	LOC108112504|XP_017077872.1|DEUG
OG0002028	LOC117136785|XP_033153731.1|DMAU	LOC108107326|XP_017070300.1|DEUG
OG0002029	LOC117141146|XP_033160370.1|DMAU	LOC108107635|XP_017070709.1|DEUG
OG0002030	LOC117136336|XP_033153087.1|DMAU	LOC108107206|XP_017070111.1|DEUG
OG0002031	LOC117136069|XP_033152614.1|DMAU	LOC108106412|XP_017068921.1|DEUG
OG0002032	LOC117143784|XP_033164516.1|DMAU	LOC108110194|XP_017074644.1|DEUG
OG0002033	LOC117147922|XP_033170936.1|DMAU	LOC108117609|XP_017085622.1|DEUG
OG0002034	LOC117146668|XP_033168906.1|DMAU	LOC108118538|XP_017086777.1|DEUG
OG0002035	LOC117145582|XP_033167179.1|DMAU	LOC108109475|XP_017073489.1|DEUG
OG0002036	LOC117145832|XP_033167524.1|DMAU	LOC108108361|XP_017071892.1|DEUG
OG0002037	LOC117140049|XP_033158677.1|DMAU	LOC108108042|XP_017071405.1|DEUG
OG0002038	LOC117143600|XP_033164242.1|DMAU	LOC108117307|XP_017085156.1|DEUG
OG0002039	LOC117141356|XP_033160655.1|DMAU	LOC108117443|XP_017085352.1|DEUG
OG0002040	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU	LOC108104322|XP_017065794.1|DEUG
OG0002041	LOC117135698|XP_033151995.1|DMAU	LOC108104542|XP_017066171.1|DEUG
OG0002042	LOC117143380|XP_033163949.1|DMAU	LOC108116210|XP_017083484.1|DEUG
OG0002043	LOC117145716|XP_033167353.1|DMAU	LOC108115365|XP_017082281.1|DEUG
OG0002044	LOC117142452|XP_033162313.1|DMAU	LOC108115616|XP_017082638.1|DEUG
OG0002045	LOC117143740|XP_033164441.1|DMAU	LOC108109587|XP_017073653.1|DEUG
OG0002046	LOC117146270|XP_033168154.1|DMAU	LOC108117721|XP_017085769.1|DEUG
OG0002047	LOC117146433|XP_033168532.1|DMAU	LOC108103751|XP_017064848.1|DEUG
OG0002048	LOC117144863|XP_033166158.1|DMAU	LOC108111726|XP_017076768.1|DEUG
OG0002049	LOC117145332|XP_033166828.1|DMAU	LOC108116362|XP_017083675.1|DEUG
OG0002050	LOC117145882|XP_033167598.1|DMAU	LOC108116378|XP_017083708.1|DEUG
OG0002051	LOC117136703|XP_033153612.1|DMAU	LOC108106682|XP_017069402.1|DEUG
OG0002052	LOC117140934|XP_033160021.1|DMAU	LOC108114669|XP_017081237.1|DEUG
OG0002053	LOC117143518|XP_033164131.1|DMAU	LOC108109541|XP_017073599.1|DEUG
OG0002054	LOC117142520|XP_033162454.1|DMAU	LOC108115324|XP_017082221.1|DEUG
OG0002055	LOC117143327|XP_033163874.1|DMAU	LOC108111792|XP_017076870.1|DEUG
OG0002056	LOC117140636|XP_033159554.1|DMAU	LOC108107821|XP_017071057.1|DEUG
OG0002057	LOC117146442|XP_033168592.1|DMAU	LOC108111178|XP_017076047.1|DEUG
OG0002058	LOC117142096|XP_033161871.1|DMAU	LOC108104649|XP_017066319.1|DEUG
OG0002059	LOC117142839|XP_033162963.1|DMAU	LOC108113749|XP_017079932.1|DEUG
OG0002060	LOC117137935|XP_033155580.1|DMAU	LOC108106699|XP_017069421.1|DEUG
OG0002061	LOC117138453|XP_033156470.1|DMAU	LOC108107439|XP_017070468.1|DEUG
OG0002062	LOC117148784|XP_033172284.1|DMAU	LOC108117693|XP_017085711.1|DEUG
OG0002063	LOC117147135|XP_033169804.1|DMAU	LOC108109724|XP_017073858.1|DEUG
OG0002064	LOC117139026|XP_033157015.1|DMAU	LOC108108141|XP_017071557.1|DEUG
OG0002065	LOC117141237|XP_033160491.1|DMAU	LOC108107826|XP_017071065.1|DEUG
OG0002066	LOC117143765|XP_033164474.1|DMAU	LOC108116352|XP_017083656.1|DEUG
OG0002067	LOC117136786|XP_033153733.1|DMAU	LOC108107327|XP_017070302.1|DEUG
OG0002068	LOC117136801|XP_033153756.1|DMAU	LOC108113089|XP_017079024.1|DEUG
OG0002069	LOC117135593|XP_033151819.1|DMAU	LOC108107025|XP_017069862.1|DEUG
OG0002070	LOC117144757|XP_033166007.1|DMAU	LOC108116524|XP_017083950.1|DEUG
OG0002071	LOC117143742|XP_033164444.1|DMAU	LOC108113742|XP_017079920.1|DEUG
OG0002072	LOC117137737|XP_033155210.1|DMAU	LOC108113368|XP_017079424.1|DEUG
OG0002073	LOC117142016|XP_033161760.1|DMAU	LOC108104276|XP_017065716.1|DEUG
OG0002074	LOC117145044|XP_033166444.1|DMAU, LOC117137388|XP_033154695.1|DMAU	LOC108106780|XP_017069510.1|DEUG
OG0002075	LOC117145514|XP_033167098.1|DMAU	LOC108107164|XP_017070065.1|DEUG
OG0002076	LOC117135540|XP_033151710.1|DMAU	LOC108112911|XP_017078771.1|DEUG
OG0002077	LOC117139193|XP_033157254.1|DMAU	LOC108102794|XP_017063451.1|DEUG
OG0002078	LOC117136281|XP_033153006.1|DMAU	LOC108106249|XP_017068704.1|DEUG
OG0002079	LOC117138951|XP_033156882.1|DMAU	LOC108114332|XP_017080745.1|DEUG
OG0002080	LOC117137411|XP_033154729.1|DMAU	LOC108113176|XP_017079182.1|DEUG
OG0002081	LOC117136117|XP_033152704.1|DMAU	LOC108107495|XP_017070532.1|DEUG
OG0002082	LOC117135458|XP_033151534.1|DMAU	LOC108112714|XP_017078429.1|DEUG
OG0002083	LOC117148582|XP_033171940.1|DMAU	LOC108103296|XP_017064204.1|DEUG
OG0002084	LOC117136838|XP_033153810.1|DMAU	LOC108112671|XP_017078299.1|DEUG
OG0002085	LOC117135979|XP_033152483.1|DMAU	LOC108112964|XP_017078853.1|DEUG
OG0002086	LOC117137380|XP_033154684.1|DMAU	LOC108113323|XP_017079366.1|DEUG
OG0002087	LOC117140674|XP_033159618.1|DMAU	LOC108107558|XP_017070600.1|DEUG
OG0002088	LOC117139421|XP_033157598.1|DMAU	LOC108114396|XP_017080858.1|DEUG
OG0002089	LOC117135899|XP_033152338.1|DMAU	LOC108104511|XP_017066120.1|DEUG
OG0002090	LOC117140720|XP_033159676.1|DMAU	LOC108114570|XP_017081110.1|DEUG
OG0002091	LOC117136441|XP_033153249.1|DMAU	LOC108107234|XP_017070141.1|DEUG
OG0002092	LOC117139311|XP_033157444.1|DMAU	LOC108114255|XP_017080640.1|DEUG
OG0002093	LOC117135903|XP_033152356.1|DMAU	LOC108112009|XP_017077236.1|DEUG
OG0002094	LOC117137217|XP_033154464.1|DMAU	LOC108107232|XP_017070139.1|DEUG
OG0002096	LOC117135507|XP_033151630.1|DMAU	LOC108106469|XP_017069028.1|DEUG
OG0002097	LOC117137562|XP_033154956.1|DMAU	LOC108104812|XP_017066585.1|DEUG
OG0002098	LOC117140567|XP_033159455.1|DMAU	LOC108108800|XP_017072470.1|DEUG
OG0002099	LOC117143878|XP_033164655.1|DMAU	LOC108109528|XP_017073581.1|DEUG
OG0002100	LOC117139954|XP_033158533.1|DMAU	LOC108118242|XP_017086319.1|DEUG
OG0002101	LOC117138227|XP_033156063.1|DMAU	LOC108113412|XP_017079458.1|DEUG
OG0002102	LOC117135858|XP_033152272.1|DMAU	LOC108109088|XP_017072946.1|DEUG
OG0002103	LOC117144196|XP_033165136.1|DMAU	LOC108109548|XP_017073607.1|DEUG
OG0002105	LOC117146874|XP_033169358.1|DMAU	LOC108102654|XP_017063281.1|DEUG
OG0002106	LOC117143522|XP_033164136.1|DMAU	LOC108109540|XP_017073598.1|DEUG
OG0002107	LOC117136767|XP_033153707.1|DMAU	LOC108111001|XP_017075800.1|DEUG
OG0002108	LOC117144187|XP_033165126.1|DMAU	LOC108111598|XP_017076608.1|DEUG
OG0002109	LOC117144422|XP_033165455.1|DMAU	LOC108109016|XP_017072790.1|DEUG
OG0002109	LOC117144215|XP_033165157.1|DMAU	LOC108109007|XP_017072770.1|DEUG
OG0002110	LOC117141970|XP_033161659.1|DMAU	LOC108108509|XP_017072066.1|DEUG
OG0002110	LOC117150944|XP_033174003.1|DMAU	LOC108105720|XP_017067924.1|DEUG
OG0002111	LOC117147325|XP_033170071.1|DMAU	LOC108110618|XP_017075206.1|DEUG
OG0002111	LOC117141825|XP_033161373.1|DMAU	LOC108110426|XP_017074982.1|DEUG
OG0002112	LOC117141703|XP_033161208.1|DMAU	LOC108111346|XP_017076270.1|DEUG
OG0002113	LOC117145295|XP_033166777.1|DMAU	LOC108106109|XP_017068515.1|DEUG
OG0002113	LOC117144361|XP_033165370.1|DMAU	LOC108106186|XP_017068634.1|DEUG
OG0002114	LOC117142356|XP_033162170.1|DMAU	LOC108111296|XP_017076175.1|DEUG
OG0002114	LOC117144010|XP_033164856.1|DMAU	LOC108111315|XP_017076198.1|DEUG
OG0002115	LOC117136227|XP_033152898.1|DMAU	LOC108112516|XP_017077898.1|DEUG
OG0002116	LOC117138398|XP_033156369.1|DMAU	LOC108114855|XP_017081490.1|DEUG
OG0002117	LOC117137084|XP_033154204.1|DMAU	LOC108109279|XP_017073260.1|DEUG
OG0002119	LOC117143195|XP_033163626.1|DMAU	LOC108113728|XP_017079903.1|DEUG
OG0002120	LOC117146332|XP_033168320.1|DMAU	LOC108102378|XP_017062791.1|DEUG
OG0002121	LOC117145818|XP_033167510.1|DMAU	LOC108116026|XP_017083202.1|DEUG
OG0002123	LOC117151022|XP_033174119.1|DMAU	LOC108107033|XP_017069879.1|DEUG
OG0002124	LOC117148433|XP_033171697.1|DMAU	LOC108110002|XP_017074328.1|DEUG
OG0002125	LOC117135952|XP_033152436.1|DMAU	LOC108106383|XP_017068872.1|DEUG
OG0002126	LOC117141211|XP_033160456.1|DMAU	LOC108113940|XP_017080137.1|DEUG
OG0002127	LOC117147022|XP_033169601.1|DMAU	LOC108105381|XP_017067411.1|DEUG
OG0002128	LOC117148483|XP_033171753.1|DMAU	LOC108109934|XP_017074225.1|DEUG
OG0002129	LOC117145980|XP_033167778.1|DMAU	LOC108117176|XP_017084949.1|DEUG
OG0002130	LOC117146519|XP_033168677.1|DMAU	LOC108102459|XP_017062956.1|DEUG
OG0002131	LOC117144400|XP_033165427.1|DMAU	LOC108105267|XP_017067236.1|DEUG
OG0002132	LOC117135483|XP_033151596.1|DMAU	LOC108110968|XP_017075758.1|DEUG
OG0002133	LOC117147788|XP_033170720.1|DMAU	LOC108103859|XP_017065055.1|DEUG
OG0002134	LOC117147996|XP_033171041.1|DMAU	LOC108105364|XP_017067379.1|DEUG
OG0002135	LOC117148523|XP_033171827.1|DMAU	LOC108103448|XP_017064418.1|DEUG
OG0002136	LOC117143359|XP_033163923.1|DMAU	LOC108111424|XP_017076372.1|DEUG
OG0002137	LOC117146119|XP_033168004.1|DMAU	LOC108116599|XP_017084042.1|DEUG
OG0002138	LOC117147690|XP_033170568.1|DMAU	LOC108117624|XP_017085643.1|DEUG
OG0002139	LOC117148181|XP_033171342.1|DMAU	LOC108110403|XP_017074958.1|DEUG
OG0002140	LOC117147534|XP_033170357.1|DMAU	LOC108103158|XP_017064028.1|DEUG
OG0002141	LOC117140339|XP_033159079.1|DMAU	LOC108108645|XP_017072240.1|DEUG
OG0002142	LOC117144311|XP_033165314.1|DMAU	LOC108115018|XP_017081749.1|DEUG
OG0002143	LOC117145346|XP_033166856.1|DMAU	LOC108102643|XP_017063254.1|DEUG
OG0002144	LOC117146334|XP_033168330.1|DMAU	LOC108102358|XP_017062743.1|DEUG, LOC108102307|XP_017062556.1|DEUG
OG0002145	LOC117145142|XP_033166573.1|DMAU	LOC108117286|XP_017085129.1|DEUG
OG0002146	LOC117142654|XP_033162669.1|DMAU	LOC108104166|XP_017065558.1|DEUG, LOC108114993|XP_017081716.1|DEUG
OG0002147	LOC117148581|XP_033171939.1|DMAU	LOC108110130|XP_017074525.1|DEUG
OG0002148	LOC117141143|XP_033160366.1|DMAU	LOC108108210|XP_017071660.1|DEUG
OG0002149	LOC117146339|XP_033168354.1|DMAU	LOC108102369|XP_017062776.1|DEUG
OG0002150	LOC117147674|XP_033170541.1|DMAU	LOC108110054|XP_017074418.1|DEUG
OG0002151	LOC117148417|XP_033171679.1|DMAU	LOC108110512|XP_017075081.1|DEUG
OG0002152	LOC117143174|XP_033163579.1|DMAU	LOC108116875|XP_017084457.1|DEUG
OG0002153	LOC117142487|XP_033162403.1|DMAU	LOC108115946|XP_017083071.1|DEUG
OG0002154	LOC117146518|XP_033168676.1|DMAU	LOC108102458|XP_017062955.1|DEUG
OG0002155	LOC117145249|XP_033166721.1|DMAU	LOC108113490|XP_017079565.1|DEUG
OG0002156	LOC117140223|XP_033158912.1|DMAU	LOC108116780|XP_017084305.1|DEUG
OG0002157	LOC117142521|XP_033162455.1|DMAU	LOC108116869|XP_017084436.1|DEUG
OG0002158	LOC117136804|XP_033153760.1|DMAU	LOC108113091|XP_017079025.1|DEUG
OG0002159	LOC117138560|XP_033156610.1|DMAU	LOC108109115|XP_017072997.1|DEUG
OG0002160	LOC117143481|XP_033164084.1|DMAU	LOC108115066|XP_017081804.1|DEUG
OG0002161	LOC117143301|XP_033163797.1|DMAU	LOC108117250|XP_017085088.1|DEUG
OG0002162	LOC117143721|XP_033164412.1|DMAU	LOC108111994|XP_017077395.1|DEUG
OG0002163	LOC117147294|XP_033170033.1|DMAU	LOC108103362|XP_017064296.1|DEUG
OG0002164	LOC117142312|XP_033162102.1|DMAU	LOC108113645|XP_017079803.1|DEUG
OG0002165	LOC117136887|XP_033153894.1|DMAU	LOC108118453|XP_017086660.1|DEUG
OG0002166	LOC117148065|XP_033171150.1|DMAU	LOC108108460|XP_017072006.1|DEUG
OG0002167	LOC117137327|XP_033154607.1|DMAU	LOC108112053|XP_017077296.1|DEUG
OG0002168	LOC117136437|XP_033153243.1|DMAU	LOC108107401|XP_017070410.1|DEUG
OG0002169	LOC117139479|XP_033157689.1|DMAU	LOC108114710|XP_017081298.1|DEUG
OG0002170	LOC117146283|XP_033168178.1|DMAU	LOC108108703|XP_017072301.1|DEUG
OG0002171	LOC117142974|XP_033163215.1|DMAU	LOC108116598|XP_017084040.1|DEUG
OG0002172	LOC117143858|XP_033164613.1|DMAU	LOC108115638|XP_017082680.1|DEUG
OG0002173	LOC117150496|XP_033173291.1|DMAU	LOC108110505|XP_017075073.1|DEUG
OG0002174	LOC117142374|XP_033162195.1|DMAU	LOC108111636|XP_017076655.1|DEUG, LOC108111642|XP_017076662.1|DEUG
OG0002175	LOC117142376|XP_033162196.1|DMAU	LOC108111643|XP_017076663.1|DEUG
OG0002176	LOC117143104|XP_033163477.1|DMAU	LOC108117119|XP_017084839.1|DEUG
OG0002177	LOC117145174|XP_033166614.1|DMAU	LOC108111530|XP_017076539.1|DEUG
OG0002178	LOC117142631|XP_033162626.1|DMAU	LOC108115806|XP_017082884.1|DEUG
OG0002179	LOC117143717|XP_033164406.1|DMAU	LOC108113790|XP_017079987.1|DEUG
OG0002180	LOC117142604|XP_033162574.1|DMAU	LOC108111335|XP_017076245.1|DEUG
OG0002181	LOC117146867|XP_033169347.1|DMAU	LOC108103139|XP_017064000.1|DEUG
OG0002182	LOC117145789|XP_033167460.1|DMAU	LOC108115148|XP_017081941.1|DEUG
OG0002183	LOC117135853|XP_033152263.1|DMAU	LOC108112034|XP_017077270.1|DEUG
OG0002184	LOC117142950|XP_033163165.1|DMAU	LOC108111682|XP_017076711.1|DEUG
OG0002185	LOC117145552|XP_033167142.1|DMAU, LOC117145549|XP_033167135.1|DMAU	LOC108105622|XP_017067793.1|DEUG
OG0002186	LOC117150361|XP_033173112.1|DMAU	LOC108113405|XP_017079447.1|DEUG
OG0002187	LOC117144359|XP_033165367.1|DMAU	LOC108115626|XP_017082666.1|DEUG
OG0002188	LOC117136238|XP_033152914.1|DMAU	LOC108107435|XP_017070460.1|DEUG
OG0002189	LOC117140585|XP_033159482.1|DMAU	LOC108113826|XP_017080024.1|DEUG
OG0002190	LOC117142814|XP_033162920.1|DMAU	LOC108116678|XP_017084167.1|DEUG
OG0002191	LOC117138961|XP_033156894.1|DMAU	LOC108114199|XP_017080506.1|DEUG
OG0002192	LOC117139854|XP_033158394.1|DMAU	LOC108108657|XP_017072250.1|DEUG
OG0002193	LOC117143050|XP_033163390.1|DMAU	LOC108117515|XP_017085500.1|DEUG
OG0002194	LOC117143447|XP_033164045.1|DMAU	LOC108115796|XP_017082865.1|DEUG
OG0002195	LOC117144197|XP_033165137.1|DMAU	LOC108116690|XP_017084193.1|DEUG
OG0002196	LOC117145204|XP_033166659.1|DMAU	LOC108116282|XP_017083558.1|DEUG
OG0002197	LOC117141192|XP_033160430.1|DMAU	LOC108104627|XP_017066291.1|DEUG
OG0002198	LOC117142567|XP_033162510.1|DMAU	LOC108115056|XP_017081791.1|DEUG
OG0002199	LOC117142862|XP_033163010.1|DMAU	LOC108109516|XP_017073556.1|DEUG
OG0002200	LOC117148560|XP_033171894.1|DMAU	LOC108105104|XP_017067028.1|DEUG
OG0002202	LOC117144448|XP_033165492.1|DMAU	LOC108116893|XP_017084488.1|DEUG
OG0002203	LOC117142371|XP_033162192.1|DMAU	LOC108111635|XP_017076654.1|DEUG, LOC108111675|XP_017076701.1|DEUG
OG0002204	LOC117143196|XP_033163627.1|DMAU	LOC108113729|XP_017079904.1|DEUG
OG0002205	LOC117144730|XP_033165965.1|DMAU	LOC108116835|XP_017084376.1|DEUG
OG0002206	LOC117142678|XP_033162707.1|DMAU	LOC108115700|XP_017082759.1|DEUG
OG0002207	LOC117144525|XP_033165638.1|DMAU	LOC108116056|XP_017083246.1|DEUG
OG0002208	LOC117144919|XP_033166257.1|DMAU	LOC108116109|XP_017083320.1|DEUG
OG0002209	LOC117147137|XP_033169807.1|DMAU	LOC108109750|XP_017073907.1|DEUG
OG0002210	LOC117145123|XP_033166532.1|DMAU	LOC108115386|XP_017082310.1|DEUG
OG0002211	LOC117143846|XP_033164593.1|DMAU	LOC108116953|XP_017084596.1|DEUG
OG0002212	LOC117143106|XP_033163479.1|DMAU	LOC108117121|XP_017084841.1|DEUG
OG0002213	LOC117145724|XP_033167364.1|DMAU	LOC108116146|XP_017083371.1|DEUG
OG0002214	LOC117143713|XP_033164403.1|DMAU	LOC108109432|XP_017073421.1|DEUG
OG0002215	LOC117143000|XP_033163250.1|DMAU	LOC108109209|XP_017073143.1|DEUG
OG0002216	LOC117142485|XP_033162400.1|DMAU	LOC108116071|XP_017083275.1|DEUG
OG0002217	LOC117143383|XP_033163954.1|DMAU	LOC108105241|XP_017067205.1|DEUG
OG0002218	LOC117148606|XP_033171977.1|DMAU, LOC117148607|XP_033171979.1|DMAU	LOC108110066|XP_017074436.1|DEUG
OG0002219	LOC117145144|XP_033166575.1|DMAU	LOC108116976|XP_017084625.1|DEUG
OG0002220	LOC117145441|XP_033166989.1|DMAU	LOC108116798|XP_017084334.1|DEUG
OG0002221	LOC117140700|XP_033159654.1|DMAU	LOC108114624|XP_017081180.1|DEUG
OG0002222	LOC117136329|XP_033153074.1|DMAU	LOC108107367|XP_017070360.1|DEUG
OG0002223	LOC117136091|XP_033152655.1|DMAU	LOC108112636|XP_017078234.1|DEUG
OG0002224	LOC117136078|XP_033152637.1|DMAU	LOC108112564|XP_017078001.1|DEUG
OG0002225	LOC117140967|XP_033160083.1|DMAU	LOC108104917|XP_017066754.1|DEUG
OG0002226	LOC117136178|XP_033152811.1|DMAU	LOC108106403|XP_017068903.1|DEUG
OG0002227	LOC117136100|XP_033152685.1|DMAU	LOC108106474|XP_017069039.1|DEUG
OG0002228	LOC117136665|XP_033153556.1|DMAU	LOC108105408|XP_017067444.1|DEUG
OG0002229	LOC117135533|XP_033151695.1|DMAU	LOC108107358|XP_017070348.1|DEUG
OG0002230	LOC117137764|XP_033155274.1|DMAU	LOC108112543|XP_017077968.1|DEUG
OG0002231	LOC117136271|XP_033152991.1|DMAU	LOC108113113|XP_017079099.1|DEUG
OG0002232	LOC117135755|XP_033152102.1|DMAU	LOC108109160|XP_017073072.1|DEUG
OG0002233	LOC117139820|XP_033158343.1|DMAU	LOC108108208|XP_017071658.1|DEUG
OG0002234	LOC117137667|XP_033155117.1|DMAU	LOC108106692|XP_017069414.1|DEUG
OG0002235	LOC117135967|XP_033152460.1|DMAU	LOC108112672|XP_017078300.1|DEUG
OG0002236	LOC117138523|XP_033156552.1|DMAU	LOC108107315|XP_017070277.1|DEUG
OG0002237	LOC117136231|XP_033152902.1|DMAU	LOC108107434|XP_017070457.1|DEUG
OG0002238	LOC117135940|XP_033152411.1|DMAU	LOC108113024|XP_017078940.1|DEUG
OG0002239	LOC117135780|XP_033152144.1|DMAU	LOC108112846|XP_017078648.1|DEUG
OG0002240	LOC117135866|XP_033152286.1|DMAU	LOC108112933|XP_017078813.1|DEUG
OG0002241	LOC117141574|XP_033160978.1|DMAU	LOC108117391|XP_017085278.1|DEUG
OG0002242	LOC117141226|XP_033160475.1|DMAU	LOC108109825|XP_017074050.1|DEUG
OG0002243	LOC117144170|XP_033165103.1|DMAU	LOC108117146|XP_017084893.1|DEUG
OG0002244	LOC117139964|XP_033158554.1|DMAU	LOC108114342|XP_017080763.1|DEUG
OG0002245	LOC117139865|XP_033158413.1|DMAU	LOC108109815|XP_017074029.1|DEUG
OG0002246	LOC117137110|XP_033154288.1|DMAU	LOC108113183|XP_017079197.1|DEUG
OG0002247	LOC117136438|XP_033153244.1|DMAU	LOC108107402|XP_017070411.1|DEUG
OG0002248	LOC117139501|XP_033157723.1|DMAU	LOC108107912|XP_017071221.1|DEUG
OG0002249	LOC117141202|XP_033160445.1|DMAU	LOC108109911|XP_017074208.1|DEUG
OG0002250	LOC117137931|XP_033155575.1|DMAU	LOC108108901|XP_017072614.1|DEUG
OG0002251	LOC117137656|XP_033155084.1|DMAU	LOC108109274|XP_017073254.1|DEUG
OG0002252	LOC117137419|XP_033154739.1|DMAU	LOC108109205|XP_017073136.1|DEUG
OG0002253	LOC117138302|XP_033156193.1|DMAU	LOC108107461|XP_017070496.1|DEUG
OG0002254	LOC117143114|XP_033163490.1|DMAU	LOC108117462|XP_017085373.1|DEUG
OG0002255	LOC117146438|XP_033168542.1|DMAU	LOC108103759|XP_017064866.1|DEUG
OG0002256	LOC117135421|XP_033151465.1|DMAU	LOC108112585|XP_017078113.1|DEUG
