Orthogroup	DMAU.longest_only	DSIM.longest_only
OG0001556	LOC117135766|XP_033152122.1|DMAU	LOC6735067|XP_002082044.1|DSIM
OG0001557	LOC117148228|XP_033171408.1|DMAU	LOC6725701|XP_002106704.1|DSIM
OG0001558	LOC117147287|XP_033170022.1|DMAU	LOC6726081|XP_016039499.1|DSIM
OG0001559	LOC117144645|XP_033165832.1|DMAU	LOC6729382|XP_016036023.1|DSIM
OG0001560	LOC117142779|XP_033162859.1|DMAU	LOC6727147|XP_016033629.1|DSIM
OG0001561	LOC117144186|XP_033165124.1|DMAU	LOC6727716|XP_016034291.1|DSIM
OG0001562	LOC117146461|XP_033168587.1|DMAU	LOC27206999|XP_016023789.1|DSIM
OG0001563	LOC117141678|XP_033161165.1|DMAU	LOC27206984|XP_016025855.1|DSIM
OG0001564	LOC117146012|XP_033167822.1|DMAU	LOC6729005|XP_039151349.1|DSIM
OG0001565	LOC117144825|XP_033166100.1|DMAU	LOC6728976|XP_039150804.1|DSIM
OG0001566	LOC117144763|XP_033166012.1|DMAU	LOC6728595|XP_016035226.1|DSIM
OG0001567	LOC117137470|XP_033154808.1|DMAU	LOC6739388|XP_002076290.1|DSIM
OG0001568	LOC117145575|XP_033167172.1|DMAU	LOC6728097|XP_016034710.1|DSIM
OG0001569	LOC117142749|XP_033162821.1|DMAU	LOC6728185|XP_002103534.1|DSIM
OG0001570	LOC117143537|XP_033164161.1|DMAU	LOC6728230|XP_002103579.3|DSIM
OG0001571	LOC117150331|XP_033173066.1|DMAU	LOC6731803|XP_016024487.1|DSIM
OG0001572	LOC117146644|XP_033168869.1|DMAU	LOC6726122|XP_016039623.1|DSIM
OG0001573	LOC117138952|XP_033156883.1|DMAU	LOC6736820|XP_016030472.1|DSIM
OG0001574	LOC117147709|XP_033170592.1|DMAU	LOC6724763|XP_016037512.1|DSIM
OG0001575	LOC117142946|XP_033163153.1|DMAU	LOC6729365|XP_016036001.1|DSIM
OG0001576	LOC117143450|XP_033164050.1|DMAU	LOC6728555|XP_016035191.1|DSIM
OG0001577	LOC117143344|XP_033163899.1|DMAU	LOC6730117|XP_016036878.1|DSIM
OG0001578	LOC117137458|XP_033154793.1|DMAU	LOC6735123|XP_002082100.2|DSIM
OG0001579	LOC117147572|XP_033170408.1|DMAU	LOC27207981|XP_016040090.1|DSIM
OG0001580	LOC117136051|XP_033152585.1|DMAU	LOC6733904|XP_016026946.1|DSIM
OG0001581	LOC117148699|XP_033172133.1|DMAU	LOC6725549|XP_039153936.1|DSIM
OG0001582	LOC117136937|XP_033153972.1|DMAU	LOC6734175|XP_039147274.1|DSIM
OG0001582	LOC117136938|XP_033153977.1|DMAU	LOC27207112|XP_039147277.1|DSIM
OG0001583	LOC117136342|XP_033153096.1|DMAU	LOC6733442|XP_039148744.1|DSIM
OG0001584	LOC117141130|XP_033160347.1|DMAU	LOC6736268|XP_002083152.1|DSIM
OG0001585	LOC117148861|XP_033172421.1|DMAU	LOC6725696|XP_039153357.1|DSIM
OG0001586	LOC117140350|XP_033159092.1|DMAU	LOC6737129|XP_016030762.1|DSIM
OG0001587	LOC117137487|XP_033154858.1|DMAU	LOC6733142|XP_002080219.1|DSIM
OG0001588	LOC117138208|XP_033156033.1|DMAU	LOC6733415|XP_002080472.1|DSIM
OG0001589	LOC117136090|XP_033152654.1|DMAU	LOC27207463|XP_016025926.1|DSIM
OG0001591	LOC117146523|XP_033168679.1|DMAU	LOC6726142|XP_016039669.1|DSIM
OG0001591	LOC117148736|XP_033172197.1|DMAU	LOC6725765|XP_002106764.2|DSIM
OG0001591	LOC117145380|XP_033166903.1|DMAU	LOC6730041|XP_016036813.1|DSIM
OG0001592	LOC117142934|XP_033163141.1|DMAU	LOC6732105|XP_016024769.1|DSIM
OG0001593	LOC117150632|XP_033173495.1|DMAU	LOC6732094|XP_016024767.1|DSIM
OG0001594	LOC117150272|XP_033172968.1|DMAU	LOC6730979|XP_039148785.1|DSIM
OG0001595	LOC117137055|XP_033154156.1|DMAU	LOC6734004|XP_039147438.1|DSIM
OG0001596	LOC117151034|XP_033174139.1|DMAU	LOC6732838|XP_002079951.2|DSIM
OG0001597	LOC117149328|XP_033172657.1|DMAU	LOC27207476|XP_016022815.2|DSIM
OG0001598	LOC117135169|XP_033151119.1|DMAU	LOC6732313|XP_016024974.1|DSIM
OG0001599	LOC117141141|XP_033160368.1|DMAU	LOC6731269|XP_002078427.1|DSIM
OG0001600	LOC117145130|XP_033166545.1|DMAU	LOC6732377|XP_016025029.1|DSIM
OG0001601	LOC117135165|XP_033151117.1|DMAU	LOC6731168|XP_002078326.1|DSIM
OG0001602	LOC117140893|XP_033159942.1|DMAU	LOC6731628|XP_016024312.1|DSIM
OG0001603	LOC117150475|XP_033173265.1|DMAU	LOC6731647|XP_016024331.1|DSIM
OG0001604	LOC117146888|XP_033169378.1|DMAU	LOC27206643|XP_039153757.1|DSIM
OG0001605	LOC117135893|XP_033152331.1|DMAU	LOC6733562|XP_016026509.1|DSIM
OG0001606	LOC117135420|XP_033151464.1|DMAU	LOC27206808|XP_016025960.1|DSIM
OG0001607	LOC117135203|XP_033151179.1|DMAU	LOC6732548|XP_002079667.1|DSIM
OG0001608	LOC117151028|XP_033174132.1|DMAU	LOC27207160|XP_002080157.1|DSIM
OG0001609	LOC117137214|XP_033154461.1|DMAU	LOC6734607|XP_039147895.1|DSIM
OG0001610	LOC117142175|XP_033161931.1|DMAU	LOC27208850|XP_016025614.1|DSIM
OG0001611	LOC117143255|XP_033163716.1|DMAU	LOC6732994|XP_002080073.1|DSIM
OG0001612	LOC117150833|XP_033173791.1|DMAU	LOC6731466|XP_002078617.1|DSIM
OG0001613	LOC117142352|XP_033162169.1|DMAU	LOC27206551|XP_016024509.1|DSIM
OG0001614	LOC117136293|XP_033153021.1|DMAU	LOC6733633|XP_016026593.1|DSIM
OG0001615	LOC117135714|XP_033152034.1|DMAU	LOC27208639|XP_039148991.1|DSIM
OG0001616	LOC117147230|XP_033169936.1|DMAU	LOC6732038|XP_016024727.1|DSIM
OG0001617	LOC117135206|XP_033151182.1|DMAU	LOC6732865|XP_016025590.1|DSIM
OG0001618	LOC117145308|XP_033166796.1|DMAU	LOC6731795|XP_002078930.2|DSIM
OG0001619	LOC117145000|XP_033166379.1|DMAU	LOC6731594|XP_002078735.1|DSIM
OG0001620	LOC117136487|XP_033153317.1|DMAU	LOC6735939|XP_002082849.1|DSIM
OG0001621	LOC117137744|XP_033155218.1|DMAU	LOC6734696|XP_016027896.1|DSIM
OG0001622	LOC117146684|XP_033168943.1|DMAU	LOC6725502|XP_016038644.1|DSIM
OG0001623	LOC117150459|XP_033173243.1|DMAU	LOC6730466|XP_039146931.1|DSIM
OG0001624	LOC117150860|XP_033173848.1|DMAU	LOC6731220|XP_016023763.1|DSIM
OG0001625	LOC117144752|XP_033166003.1|DMAU	LOC6733091|XP_002080168.1|DSIM
OG0001626	LOC117137081|XP_033154205.1|DMAU	LOC27209178|XP_016024053.1|DSIM
OG0001627	LOC117142706|XP_033162756.1|DMAU	LOC6727997|XP_016034597.1|DSIM
OG0001628	LOC117145682|XP_033167315.1|DMAU	LOC6729734|XP_002105040.1|DSIM
OG0001630	LOC117142944|XP_033163150.1|DMAU	LOC6729364|XP_039151831.1|DSIM
OG0001631	LOC117144870|XP_033166169.1|DMAU	LOC6726713|XP_016033191.1|DSIM
OG0001632	LOC117150228|XP_033172918.1|DMAU	LOC6731690|XP_016024372.1|DSIM
OG0001633	LOC117142853|XP_033162984.1|DMAU	LOC6728508|XP_016035148.1|DSIM
OG0001635	LOC117144305|XP_033165307.1|DMAU	LOC6729689|XP_016036356.1|DSIM
OG0001636	LOC117145025|XP_033166417.1|DMAU	LOC27209087|XP_016033535.1|DSIM
OG0001637	LOC117142418|XP_033162267.1|DMAU	LOC6728803|XP_016035493.1|DSIM
OG0001638	LOC117147529|XP_033170349.1|DMAU	LOC6725147|XP_002106173.1|DSIM
OG0001638	LOC117147214|XP_033169919.1|DMAU	LOC6724944|XP_002105981.1|DSIM
OG0001639	LOC117136386|XP_033153169.1|DMAU	LOC6733180|XP_002080256.1|DSIM
OG0001640	LOC117143213|XP_033163652.1|DMAU	LOC27206457|XP_016033523.1|DSIM
OG0001641	LOC117142797|XP_033162894.1|DMAU	LOC6728463|XP_016035085.1|DSIM
OG0001642	LOC117148328|XP_033171553.1|DMAU	LOC6725421|XP_002106437.2|DSIM
OG0001643	LOC117145502|XP_033167077.1|DMAU	LOC6731410|XP_002078562.1|DSIM
OG0001644	LOC117141151|XP_033160380.1|DMAU	LOC6737945|XP_002084764.1|DSIM
OG0001645	LOC117136667|XP_033153558.1|DMAU	LOC6735660|XP_002082578.1|DSIM
OG0001646	LOC117138578|XP_033156642.1|DMAU	LOC6734866|XP_016028127.1|DSIM
OG0001647	LOC117137085|XP_033154206.1|DMAU	LOC6733350|XP_039148143.1|DSIM
OG0001648	LOC117139547|XP_033157826.1|DMAU	LOC6738036|XP_016031855.1|DSIM
OG0001649	LOC117138168|XP_033155940.1|DMAU	LOC6734457|XP_016027579.1|DSIM
OG0001650	LOC117135852|XP_033152260.1|DMAU	LOC6735238|XP_016028560.1|DSIM
OG0001651	LOC117138197|XP_033156016.1|DMAU	LOC6735747|XP_016029114.1|DSIM
OG0001652	LOC117140684|XP_033159631.1|DMAU	LOC6738518|XP_002085324.2|DSIM
OG0001653	LOC117139867|XP_033158414.1|DMAU	LOC6739045|XP_002085839.1|DSIM
OG0001654	LOC117137179|XP_033154392.1|DMAU	LOC6734944|XP_016028252.1|DSIM
OG0001655	LOC117137566|XP_033154962.1|DMAU	LOC6733734|XP_002080780.1|DSIM
OG0001656	LOC117135559|XP_033151757.1|DMAU	LOC6730779|XP_016023194.1|DSIM
OG0001657	LOC117139956|XP_033158540.1|DMAU	LOC6738147|XP_002084960.1|DSIM
OG0001658	LOC117139118|XP_033157152.1|DMAU	LOC6737725|XP_002084554.1|DSIM
OG0001659	LOC117139666|XP_033158030.1|DMAU	LOC6737967|XP_016031712.1|DSIM
OG0001660	LOC117139272|XP_033157386.1|DMAU	LOC6739602|XP_002076492.1|DSIM
OG0001661	LOC117144762|XP_033166011.1|DMAU	LOC6728596|XP_016035227.1|DSIM
OG0001662	LOC117139086|XP_033157095.1|DMAU	LOC6737231|XP_002084071.2|DSIM
OG0001663	LOC117143336|XP_033163887.1|DMAU	LOC6728268|XP_016034901.1|DSIM
OG0001664	LOC117136768|XP_033153703.1|DMAU	LOC6735253|XP_002082226.1|DSIM
OG0001666	LOC117150975|XP_033174048.1|DMAU	LOC6730844|XP_002078008.1|DSIM
OG0001667	LOC117138667|XP_033156796.1|DMAU	LOC6735019|XP_002082000.2|DSIM
OG0001668	LOC117142067|XP_033161836.1|DMAU	LOC6736963|XP_002083810.3|DSIM
OG0001669	LOC117140933|XP_033160020.1|DMAU	LOC6736704|XP_002083560.1|DSIM
OG0001670	LOC117137305|XP_033154577.1|DMAU	LOC6733196|XP_016026087.1|DSIM
OG0001671	LOC117147797|XP_033170737.1|DMAU	LOC6740285|XP_002077162.2|DSIM
OG0001672	LOC117137902|XP_033155533.1|DMAU	LOC6735072|XP_002082049.1|DSIM
OG0001672	LOC117137900|XP_033155531.1|DMAU	LOC6735071|XP_002082048.1|DSIM
OG0001672	LOC117137901|XP_033155532.1|DMAU	LOC6735070|XP_016028358.1|DSIM
OG0001673	LOC117135620|XP_033151872.1|DMAU	LOC27209037|XP_016028958.1|DSIM
OG0001673	LOC117135619|XP_033151871.1|DMAU	LOC27209202|XP_039148271.1|DSIM
OG0001674	LOC117145858|XP_033167569.1|DMAU	LOC6728388|XP_002103736.1|DSIM
OG0001674	LOC117143410|XP_033163995.1|DMAU	LOC27206453|XP_016033265.1|DSIM
OG0001675	LOC117145544|XP_033167129.1|DMAU	LOC6729666|XP_002104972.1|DSIM
OG0001675	LOC117145542|XP_033167128.1|DMAU	LOC6729665|XP_002104971.1|DSIM
OG0001676	LOC117138605|XP_033156704.1|DMAU	LOC27206711|XP_039148838.1|DSIM
OG0001676	LOC117138586|XP_033156657.1|DMAU	LOC27209257|XP_016028742.1|DSIM
OG0001677	LOC117145634|XP_033167248.1|DMAU	LOC6730681|XP_002077851.1|DSIM
OG0001677	LOC117145056|XP_033166461.1|DMAU	LOC6730680|XP_002077850.1|DSIM
OG0001678	LOC117148148|XP_033171270.1|DMAU	LOC6726285|XP_016039786.1|DSIM
OG0001679	LOC117148122|XP_033171235.1|DMAU	LOC6725238|XP_002106260.1|DSIM
OG0001680	LOC117146942|XP_033169483.1|DMAU	LOC27209313|XP_016038432.1|DSIM
OG0001681	LOC117148489|XP_033171760.1|DMAU	LOC6740045|XP_039153259.1|DSIM
OG0001682	LOC117147193|XP_033169885.1|DMAU	LOC6726323|XP_016039879.1|DSIM
OG0001683	LOC117150821|XP_033173774.1|DMAU	LOC6731501|XP_016024177.1|DSIM
OG0001684	LOC117146242|XP_033168051.1|DMAU	LOC6739827|XP_016037276.1|DSIM
OG0001685	LOC117149967|XP_033172755.1|DMAU	LOC6732499|XP_002079619.1|DSIM
OG0001686	LOC117147431|XP_033170202.1|DMAU, LOC117147429|XP_033170201.1|DMAU	LOC27207183|XP_039153699.1|DSIM, LOC6726378|XP_039153698.1|DSIM
OG0001687	LOC117147250|XP_033169959.1|DMAU	LOC27206376|XP_016037527.1|DSIM
OG0001688	LOC117146919|XP_033169438.1|DMAU	LOC6725232|XP_002106254.1|DSIM
OG0001688	LOC117146917|XP_033169435.1|DMAU	LOC6725230|XP_039152811.1|DSIM
OG0001689	LOC117148136|XP_033171254.1|DMAU	LOC6725711|XP_039153549.1|DSIM
OG0001690	LOC117141882|XP_033161464.1|DMAU	LOC6739620|XP_016030577.1|DSIM
OG0001691	LOC117150377|XP_033173129.1|DMAU	LOC6731406|XP_002078559.1|DSIM
OG0001692	LOC117144643|XP_033165829.1|DMAU	LOC6727527|XP_016034103.2|DSIM
OG0001693	LOC117147884|XP_033170859.1|DMAU	LOC6725853|XP_016039179.1|DSIM
OG0001694	LOC117143088|XP_033163456.1|DMAU	LOC6727549|XP_016034123.1|DSIM
OG0001695	LOC117136802|XP_033153757.1|DMAU	LOC6735146|XP_002082123.1|DSIM
OG0001696	LOC117142225|XP_033161967.1|DMAU	LOC6728668|XP_016035326.1|DSIM
OG0001697	LOC117143205|XP_033163641.1|DMAU	LOC6729524|XP_002104832.1|DSIM
OG0001698	LOC117148498|XP_033171771.1|DMAU	LOC6726503|XP_039153526.1|DSIM
OG0001699	LOC117142581|XP_033162542.1|DMAU	LOC6728636|XP_002103977.1|DSIM
OG0001700	LOC117143129|XP_033163510.1|DMAU	LOC6728757|XP_016035430.1|DSIM
OG0001701	LOC117144739|XP_033165982.1|DMAU	LOC6726902|XP_039150462.1|DSIM
OG0001702	LOC117150609|XP_033173504.1|DMAU	LOC6731710|XP_002078845.1|DSIM
OG0001703	LOC117145659|XP_033167282.1|DMAU	LOC6729181|XP_016035827.1|DSIM
OG0001704	LOC117145652|XP_033167273.1|DMAU	LOC6729182|XP_016035829.1|DSIM
OG0001705	LOC117143342|XP_033163896.1|DMAU	LOC6730112|XP_016036871.1|DSIM
OG0001706	LOC117136263|XP_033152972.1|DMAU	LOC6733159|XP_016026032.1|DSIM
OG0001707	LOC117145673|XP_033167296.1|DMAU	LOC6729215|XP_016035868.1|DSIM
OG0001708	LOC117142755|XP_033162828.1|DMAU	LOC6728183|XP_039151564.1|DSIM
OG0001709	LOC117139411|XP_033157579.1|DMAU	LOC6736767|XP_016030391.1|DSIM
OG0001710	LOC117143161|XP_033163563.1|DMAU	LOC6729020|XP_016035682.1|DSIM
OG0001711	LOC117143117|XP_033163495.1|DMAU	LOC6729093|XP_016035745.1|DSIM
OG0001712	LOC117146121|XP_033168009.1|DMAU	LOC6729323|XP_016035959.1|DSIM
OG0001713	LOC117145402|XP_033166931.1|DMAU	LOC6728537|XP_002103882.1|DSIM
OG0001714	LOC117145842|XP_033167539.1|DMAU	LOC6726760|XP_016033245.1|DSIM
OG0001715	LOC117147805|XP_033170748.1|DMAU	LOC6726194|XP_039153193.1|DSIM
OG0001716	LOC117148334|XP_033171559.1|DMAU	LOC6725423|XP_002106439.2|DSIM
OG0001717	LOC117145190|XP_033166640.1|DMAU	LOC6730144|XP_016036910.1|DSIM
OG0001718	LOC117146000|XP_033167808.1|DMAU	LOC6729137|XP_039151090.1|DSIM
OG0001719	LOC117142255|XP_033162005.1|DMAU	LOC6729221|XP_016035872.1|DSIM
OG0001720	LOC117146061|XP_033167892.1|DMAU	LOC6728605|XP_016035239.1|DSIM
OG0001721	LOC117143303|XP_033163801.1|DMAU	LOC6728957|XP_016035637.1|DSIM
OG0001722	LOC117139475|XP_033157684.1|DMAU	LOC6738236|XP_016032085.1|DSIM
OG0001723	LOC117137199|XP_033154440.1|DMAU	LOC6733165|XP_016026040.1|DSIM
OG0001724	LOC117136752|XP_033153675.1|DMAU	LOC6735565|XP_039148415.1|DSIM
OG0001725	LOC117136464|XP_033153286.1|DMAU	LOC6733823|XP_016026803.1|DSIM
OG0001726	LOC117139808|XP_033158326.1|DMAU	LOC6738922|XP_016032750.1|DSIM
OG0001727	LOC117145265|XP_033166741.1|DMAU	LOC6729123|XP_002104444.1|DSIM
OG0001728	LOC117136259|XP_033152968.1|DMAU	LOC6734055|XP_002081091.1|DSIM
OG0001729	LOC117137805|XP_033155371.1|DMAU	LOC6736168|XP_039147471.1|DSIM
OG0001730	LOC117150672|XP_033173565.1|DMAU	LOC6732049|XP_016024732.1|DSIM
OG0001731	LOC117135757|XP_033152104.1|DMAU	LOC6734262|XP_039148430.1|DSIM
OG0001732	LOC117150700|XP_033173603.1|DMAU	LOC6731177|XP_002078336.1|DSIM
OG0001733	LOC117136477|XP_033153305.1|DMAU	LOC6735525|XP_039147347.1|DSIM
OG0001734	LOC117136828|XP_033153793.1|DMAU	LOC6733646|XP_016026610.1|DSIM
OG0001735	LOC117139498|XP_033157717.1|DMAU	LOC27206655|XP_016032825.1|DSIM
OG0001736	LOC117137538|XP_033154925.1|DMAU	LOC6735178|XP_016028461.1|DSIM
OG0001737	LOC117138405|XP_033156374.1|DMAU	LOC6735917|XP_016029272.1|DSIM
OG0001738	LOC117140852|XP_033159870.1|DMAU	LOC6738442|XP_016032279.1|DSIM
OG0001739	LOC117136292|XP_033153019.1|DMAU	LOC27208348|XP_016025988.1|DSIM
OG0001740	LOC117138551|XP_033156601.1|DMAU	LOC6735861|XP_016029226.1|DSIM
OG0001741	LOC117146027|XP_033167849.1|DMAU	LOC6730369|XP_002105651.1|DSIM
OG0001742	LOC117137874|XP_033155491.1|DMAU	LOC6733825|XP_002080869.2|DSIM
OG0001743	LOC117139096|XP_033157115.1|DMAU	LOC6736402|XP_002083274.2|DSIM
OG0001744	LOC117136242|XP_033152918.1|DMAU	LOC6733259|XP_039148793.1|DSIM
OG0001745	LOC117136869|XP_033153861.1|DMAU	LOC6735757|XP_016029126.1|DSIM
OG0001746	LOC117141171|XP_033160398.1|DMAU	LOC6737566|XP_002084399.1|DSIM
OG0001747	LOC117138668|XP_033156797.1|DMAU	LOC6735014|XP_016028287.2|DSIM
OG0001748	LOC117141425|XP_033160749.1|DMAU	LOC6737353|XP_016031087.1|DSIM
OG0001749	LOC117136334|XP_033153086.1|DMAU	LOC6736090|XP_002082991.1|DSIM
OG0001750	LOC117136331|XP_033153078.1|DMAU	LOC6736089|XP_016029485.1|DSIM
OG0001751	LOC117141443|XP_033160787.1|DMAU	LOC6738452|XP_016032286.1|DSIM
OG0001752	LOC117141504|XP_033160881.1|DMAU	LOC6736936|XP_002083783.1|DSIM
OG0001753	LOC117139565|XP_033157853.1|DMAU	LOC6736651|XP_016030245.2|DSIM
OG0001754	LOC117135776|XP_033152136.1|DMAU	LOC6734193|XP_016027225.1|DSIM
OG0001755	LOC117141477|XP_033160838.1|DMAU	LOC6736659|XP_016030272.1|DSIM
OG0001756	LOC117138595|XP_033156667.1|DMAU	LOC6734703|XP_016027903.1|DSIM
OG0001757	LOC117136958|XP_033154013.1|DMAU	LOC6735112|XP_002082089.1|DSIM
OG0001758	LOC117139762|XP_033158220.1|DMAU	LOC6737975|XP_016031748.1|DSIM
OG0001759	LOC117138369|XP_033156327.1|DMAU	LOC6734900|XP_002081897.3|DSIM
OG0001760	LOC117137922|XP_033155563.1|DMAU	LOC6733677|XP_002080724.1|DSIM
OG0001761	LOC117136476|XP_033153301.1|DMAU	LOC6735523|XP_039147344.1|DSIM
OG0001762	LOC117150520|XP_033173329.1|DMAU	LOC6731255|XP_016023807.1|DSIM
OG0001763	LOC117150788|XP_033173728.1|DMAU	LOC6731274|XP_016023843.1|DSIM
OG0001764	LOC117143711|XP_033164401.1|DMAU	LOC6727811|XP_002103172.1|DSIM
OG0001765	LOC117135514|XP_033151642.1|DMAU	LOC6739367|XP_039148519.1|DSIM
OG0001766	LOC117140041|XP_033158668.1|DMAU	LOC6731541|XP_016024216.1|DSIM
OG0001767	LOC117150681|XP_033173577.1|DMAU	LOC6730837|XP_039149525.1|DSIM
OG0001768	LOC117145961|XP_033167752.1|DMAU	LOC6730456|XP_002077637.1|DSIM
OG0001769	LOC117150157|XP_033172847.1|DMAU	LOC6731130|XP_016023682.1|DSIM
OG0001770	LOC117148851|XP_033172404.1|DMAU	LOC6731899|XP_016024567.1|DSIM
OG0001771	LOC117150590|XP_033173437.1|DMAU	LOC6730873|XP_002078037.1|DSIM
OG0001772	LOC117145476|XP_033167046.1|DMAU	LOC6731785|XP_002078920.1|DSIM
OG0001773	LOC117150201|XP_033172885.1|DMAU	LOC6731717|XP_016024392.2|DSIM
OG0001774	LOC117136505|XP_033153340.1|DMAU	LOC6736128|XP_016029521.1|DSIM
OG0001775	LOC117148940|XP_033172557.1|DMAU	LOC6725685|XP_016038945.1|DSIM
OG0001776	LOC117135184|XP_033151142.1|DMAU	LOC6731227|XP_002078386.1|DSIM
OG0001777	LOC117141801|XP_033161341.1|DMAU	LOC6731350|XP_016023938.2|DSIM
OG0001778	LOC117150503|XP_033173300.1|DMAU	LOC6732505|XP_002079625.1|DSIM
OG0001779	LOC117147518|XP_033170328.1|DMAU	LOC6731732|XP_039146990.1|DSIM
OG0001780	LOC117136367|XP_033153139.1|DMAU	LOC6733166|XP_002080242.1|DSIM
OG0001781	LOC117142149|XP_033161929.1|DMAU	LOC6732893|XP_039154289.1|DSIM
OG0001782	LOC117150657|XP_033173539.1|DMAU	LOC6732220|XP_016024890.1|DSIM
OG0001783	LOC117145902|XP_033167647.1|DMAU	LOC6731577|XP_016024253.1|DSIM
OG0001784	LOC117150947|XP_033174011.1|DMAU	LOC6730587|XP_016023032.1|DSIM
OG0001785	LOC117136455|XP_033153270.1|DMAU	LOC6733729|XP_002080775.2|DSIM
OG0001786	LOC117148092|XP_033171199.1|DMAU	LOC6731324|XP_039147166.1|DSIM
OG0001787	LOC117139124|XP_033157166.1|DMAU	LOC6731326|XP_016023907.1|DSIM
OG0001788	LOC117135493|XP_033151605.1|DMAU	LOC6734370|XP_002081391.1|DSIM
OG0001789	LOC117136950|XP_033153991.1|DMAU	LOC6735813|XP_002082723.2|DSIM
OG0001790	LOC117150832|XP_033173794.1|DMAU	LOC6731346|XP_016023937.1|DSIM
OG0001791	LOC117138336|XP_033156265.1|DMAU	LOC6734009|XP_002081050.3|DSIM
OG0001792	LOC117139729|XP_033158161.1|DMAU	LOC6732716|XP_039150243.1|DSIM
OG0001793	LOC117135411|XP_033151450.1|DMAU	LOC6734463|XP_016027585.1|DSIM
OG0001794	LOC117150504|XP_033173301.1|DMAU	LOC6732506|XP_016025162.1|DSIM
OG0001795	LOC117139585|XP_033157893.1|DMAU	LOC6732532|XP_039154376.1|DSIM
OG0001796	LOC117147680|XP_033170549.1|DMAU	LOC6726190|XP_016039714.1|DSIM
OG0001797	LOC117146303|XP_033168232.1|DMAU	LOC6724694|XP_016037248.1|DSIM
OG0001798	LOC117138242|XP_033156083.1|DMAU	LOC6734909|XP_002081906.1|DSIM
OG0001799	LOC117148428|XP_033171692.1|DMAU	LOC6740263|XP_039153806.1|DSIM
OG0001800	LOC117141187|XP_033160420.1|DMAU	LOC6731356|XP_016023948.1|DSIM
OG0001801	LOC117139480|XP_033157690.1|DMAU	LOC6737479|XP_016031263.1|DSIM
OG0001802	LOC117143564|XP_033164200.1|DMAU	LOC6728899|XP_002104232.1|DSIM
OG0001803	LOC117144035|XP_033164891.1|DMAU	LOC6727169|XP_039150783.1|DSIM
OG0001804	LOC117142991|XP_033163235.1|DMAU	LOC6726826|XP_016033329.1|DSIM
OG0001805	LOC117141181|XP_033160410.1|DMAU	LOC6737255|XP_016030965.1|DSIM
OG0001806	LOC117145880|XP_033167595.1|DMAU	LOC6729423|XP_039151892.1|DSIM
OG0001807	LOC117144675|XP_033165887.1|DMAU	LOC6739729|XP_016034578.1|DSIM
OG0001808	LOC117145339|XP_033166840.1|DMAU	LOC6739711|XP_016035161.1|DSIM
OG0001809	LOC117142647|XP_033162644.1|DMAU	LOC27206414|XP_016033198.1|DSIM
OG0001810	LOC117145083|XP_033166491.1|DMAU	LOC6729199|XP_002104520.1|DSIM
OG0001811	LOC117137064|XP_033154169.1|DMAU	LOC6733477|XP_016026433.2|DSIM
OG0001812	LOC117146439|XP_033168543.1|DMAU	LOC27209425|XP_016022814.2|DSIM, LOC120285467|XP_039154115.1|DSIM, LOC6726449|XP_016040016.2|DSIM
OG0001813	LOC117142830|XP_033162950.1|DMAU	LOC6727447|XP_016034021.1|DSIM
OG0001814	LOC117142566|XP_033162508.1|DMAU	LOC6727138|XP_016033615.1|DSIM
OG0001815	LOC117144789|XP_033166049.1|DMAU	LOC6726844|XP_002102248.1|DSIM
OG0001816	LOC117137212|XP_033154458.1|DMAU	LOC6734340|XP_002081362.1|DSIM
OG0001817	LOC117138259|XP_033156111.1|DMAU	LOC6733779|XP_016026730.1|DSIM
OG0001818	LOC117148233|XP_033171417.1|DMAU	LOC6725637|XP_039152539.1|DSIM
OG0001819	LOC117135453|XP_033151530.1|DMAU	LOC6739485|XP_002076382.1|DSIM
OG0001820	LOC117146967|XP_033169526.1|DMAU	LOC6725357|XP_016038409.1|DSIM
OG0001821	LOC117138006|XP_033155699.1|DMAU	LOC6736109|XP_016029498.1|DSIM
OG0001822	LOC117137747|XP_033155222.1|DMAU	LOC6735778|XP_002082691.1|DSIM
OG0001823	LOC117140245|XP_033158938.1|DMAU	LOC6737625|XP_002084457.1|DSIM
OG0001824	LOC117151071|XP_033174204.1|DMAU	LOC6730596|XP_002077775.1|DSIM
OG0001825	LOC117138084|XP_033155824.1|DMAU	LOC6735278|XP_016028642.1|DSIM
OG0001826	LOC117137620|XP_033155042.1|DMAU	LOC6733911|XP_002080955.1|DSIM
OG0001827	LOC117138144|XP_033155913.1|DMAU	LOC6734857|XP_002081858.2|DSIM
OG0001828	LOC117146567|XP_033168757.1|DMAU	LOC6725867|XP_039153913.1|DSIM
OG0001829	LOC117137383|XP_033154687.1|DMAU	LOC6734085|XP_016027083.1|DSIM
OG0001830	LOC117135880|XP_033152314.1|DMAU	LOC6735805|XP_002082718.1|DSIM
OG0001831	LOC117141475|XP_033160836.1|DMAU	LOC6738529|XP_016032371.1|DSIM
OG0001832	LOC117148545|XP_033171870.1|DMAU	LOC6725262|XP_016038267.1|DSIM
OG0001833	LOC117137509|XP_033154881.1|DMAU	LOC6735972|XP_002082881.2|DSIM
OG0001834	LOC117142523|XP_033162460.1|DMAU	LOC6728045|XP_002103397.1|DSIM
OG0001837	LOC117139928|XP_033158504.1|DMAU	LOC6736243|XP_016029744.1|DSIM
OG0001838	LOC117137650|XP_033155078.1|DMAU	LOC27206772|XP_016027364.1|DSIM
