Orthogroup	DMAU.longest_only	DVIR.longest_only
OG0000600	LOC117137706|XP_033155169.1|DMAU	LOC6626193|XP_032292616.1|DVIR
OG0000601	LOC117150568|XP_033173410.1|DMAU	LOC6627739|XP_032293387.1|DVIR
OG0000601	LOC117138148|XP_033155920.1|DMAU	LOC6629244|XP_002051268.1|DVIR
OG0000602	LOC117150785|XP_033173722.1|DMAU	LOC6634357|XP_002057698.1|DVIR
OG0000602	LOC117150792|XP_033173729.1|DMAU	LOC6634356|XP_002057697.1|DVIR
OG0000603	LOC117145329|XP_033166824.1|DMAU, LOC117150385|XP_033173142.1|DMAU, LOC117151083|XP_033174222.1|DMAU	LOC6627674|XP_015028287.1|DVIR
OG0000604	LOC117138175|XP_033155957.1|DMAU	LOC6635771|XP_002059167.1|DVIR
OG0000604	LOC117138189|XP_033155983.1|DMAU	LOC6628990|XP_002052121.1|DVIR
OG0000605	LOC117138562|XP_033156656.1|DMAU	LOC6628405|XP_002052048.1|DVIR
OG0000606	LOC117144463|XP_033165516.1|DMAU	LOC6635162|XP_002058364.2|DVIR
OG0000607	LOC117144625|XP_033165811.1|DMAU	LOC6630520|XP_002054019.1|DVIR
OG0000607	LOC117144328|XP_033165332.1|DMAU	LOC6631064|XP_002054908.1|DVIR
OG0000608	LOC117145480|XP_033167048.1|DMAU	LOC6630256|XP_002053415.1|DVIR
OG0000608	LOC117142771|XP_033162848.1|DMAU	LOC6630016|XP_032289990.1|DVIR
OG0000609	LOC117141074|XP_033160267.1|DMAU	LOC6627620|XP_032294277.1|DVIR
OG0000610	LOC117140307|XP_033159043.1|DMAU	LOC6622538|XP_002047597.2|DVIR
OG0000610	LOC117136922|XP_033153949.1|DMAU	LOC6626883|XP_002049720.1|DVIR
OG0000611	LOC117138619|XP_033156719.1|DMAU	LOC6626382|XP_002050056.2|DVIR
OG0000611	LOC117137683|XP_033155142.1|DMAU	LOC6626840|XP_002050842.1|DVIR
OG0000612	LOC117140794|XP_033159779.1|DMAU, LOC117140798|XP_033159786.1|DMAU, LOC117140796|XP_033159783.1|DMAU	LOC6622223|XP_032290290.1|DVIR
OG0000615	LOC117148524|XP_033171829.1|DMAU	LOC6635437|XP_002059073.1|DVIR
OG0000615	LOC117142476|XP_033162383.1|DMAU	LOC6630045|XP_002054564.1|DVIR
OG0000616	LOC117147928|XP_033170955.1|DMAU, LOC117147752|XP_033170651.1|DMAU	LOC6635429|XP_032295867.1|DVIR
OG0000617	LOC117143061|XP_033163409.1|DMAU	LOC6632303|XP_002055992.2|DVIR
OG0000617	LOC117142509|XP_033162436.1|DMAU	LOC6630252|XP_002053766.1|DVIR
OG0000618	LOC117143160|XP_033163562.1|DMAU	LOC6630412|XP_032295330.1|DVIR
OG0000618	LOC117139303|XP_033157433.1|DMAU	LOC6624340|XP_002047461.1|DVIR
OG0000619	LOC117136888|XP_033153889.1|DMAU	LOC6626912|XP_002050287.1|DVIR
OG0000620	LOC117147554|XP_033170387.1|DMAU	LOC6631382|XP_002055654.1|DVIR
OG0000620	LOC117139571|XP_033157864.1|DMAU	LOC6623141|XP_032290550.1|DVIR
OG0000621	LOC117144171|XP_033165104.1|DMAU	LOC6630395|XP_002054003.1|DVIR
OG0000621	LOC117147032|XP_033169617.1|DMAU	LOC6634637|XP_002058036.1|DVIR
OG0000622	LOC117141548|XP_033160943.1|DMAU	LOC6623617|XP_002047341.2|DVIR
OG0000622	LOC117141409|XP_033160723.1|DMAU	LOC6623494|XP_002046161.3|DVIR
OG0000623	LOC117139983|XP_033158578.1|DMAU	LOC6622165|XP_002047042.1|DVIR
OG0000623	LOC117139055|XP_033157056.1|DMAU	LOC6622534|XP_002046659.1|DVIR
OG0000624	LOC117136835|XP_033153807.1|DMAU	LOC6625310|XP_002048753.1|DVIR
OG0000625	LOC117139435|XP_033157623.1|DMAU	LOC6624701|XP_032291163.1|DVIR
OG0000625	LOC117139436|XP_033157628.1|DMAU	LOC6624688|XP_002047191.1|DVIR
OG0000626	LOC117137664|XP_033155114.1|DMAU	LOC6625417|XP_002049293.1|DVIR
OG0000626	LOC117136923|XP_033153950.1|DMAU	LOC6636359|XP_032292058.1|DVIR
OG0000627	LOC117139752|XP_033158207.1|DMAU	LOC6623882|XP_032290691.1|DVIR
OG0000627	LOC117146504|XP_033168650.1|DMAU	LOC6633255|XP_002056879.1|DVIR
OG0000628	LOC117143705|XP_033164398.1|DMAU	LOC6628589|XP_002051482.1|DVIR
OG0000628	LOC117135917|XP_033152379.1|DMAU	LOC6636641|XP_032289186.1|DVIR
OG0000629	LOC117145419|XP_033166955.1|DMAU	LOC6630322|XP_002053432.1|DVIR
OG0000629	LOC117150369|XP_033173122.1|DMAU	LOC6627470|XP_002052901.1|DVIR
OG0000630	LOC117144094|XP_033165004.1|DMAU	LOC6633920|XP_002057654.2|DVIR
OG0000630	LOC117138999|XP_033156971.1|DMAU	LOC6633915|XP_002057649.3|DVIR
OG0000631	LOC117144114|XP_033165036.1|DMAU	LOC26531502|XP_015028941.1|DVIR
OG0000631	LOC117150315|XP_033173037.1|DMAU	LOC6628492|XP_002051487.1|DVIR
OG0000632	LOC117150547|XP_033173370.1|DMAU	LOC6627477|XP_002052127.1|DVIR
OG0000632	LOC117135948|XP_033152429.1|DMAU	LOC6628210|XP_032294373.1|DVIR
OG0000633	LOC117139136|XP_033157176.1|DMAU	LOC6623694|XP_002048327.2|DVIR
OG0000635	LOC117136680|XP_033153581.1|DMAU	LOC6625322|XP_002049088.1|DVIR
OG0000635	LOC117146747|XP_033169114.1|DMAU	LOC6634716|XP_002058273.1|DVIR
OG0000636	LOC117141772|XP_033161297.1|DMAU	LOC6633917|XP_002057651.1|DVIR
OG0000636	LOC117143871|XP_033164643.1|DMAU	LOC6633918|XP_002057652.1|DVIR
OG0000637	LOC117148145|XP_033171265.1|DMAU	LOC6633434|XP_032296646.1|DVIR
OG0000637	LOC117148144|XP_033171264.1|DMAU	LOC6633438|XP_032296647.1|DVIR
OG0000638	LOC117148196|XP_033171360.1|DMAU	LOC6634774|XP_002058200.1|DVIR
OG0000639	LOC117140166|XP_033158830.1|DMAU	LOC6623349|XP_015030605.1|DVIR
OG0000641	LOC117150705|XP_033173608.1|DMAU, LOC117143591|XP_033164230.1|DMAU	LOC6623752|XP_032290450.1|DVIR
OG0000642	LOC117137981|XP_033155647.1|DMAU	LOC6634282|XP_002057749.1|DVIR
OG0000643	LOC117145694|XP_033167326.1|DMAU, LOC117142534|XP_033162472.1|DMAU, LOC117144635|XP_033165821.1|DMAU, LOC117145690|XP_033167322.1|DMAU	LOC6629665|XP_002054759.1|DVIR
OG0000644	LOC117141328|XP_033160618.1|DMAU, LOC117141325|XP_033160615.1|DMAU, LOC117141326|XP_033160616.1|DMAU	LOC6623455|XP_002048587.1|DVIR
OG0000645	LOC117142794|XP_033162889.1|DMAU	LOC6629018|XP_002052760.2|DVIR
OG0000645	LOC117137111|XP_033154293.1|DMAU	LOC6629017|XP_002052759.2|DVIR
OG0000646	LOC117142560|XP_033162501.1|DMAU	LOC6635146|XP_002058630.1|DVIR
OG0000646	LOC117142564|XP_033162507.1|DMAU	LOC6629691|XP_002053972.2|DVIR
OG0000647	LOC117144711|XP_033165942.1|DMAU	LOC6635117|XP_032294996.1|DVIR
OG0000647	LOC117148758|XP_033172244.1|DMAU	LOC6631833|XP_002055475.3|DVIR
OG0000648	LOC117147780|XP_033170708.1|DMAU	LOC6631502|XP_032295964.1|DVIR
OG0000648	LOC117148002|XP_033171050.1|DMAU	LOC6631521|XP_002055318.2|DVIR
OG0000649	LOC117148020|XP_033171077.1|DMAU	LOC6631834|XP_032295924.1|DVIR
OG0000649	LOC117147910|XP_033170910.1|DMAU	LOC6631836|XP_032295918.1|DVIR
OG0000650	LOC117142347|XP_033162157.1|DMAU	LOC6634857|XP_002058647.1|DVIR
OG0000650	LOC117146278|XP_033168164.1|DMAU	LOC6636238|XP_002059752.1|DVIR
OG0000651	LOC117140706|XP_033159663.1|DMAU	LOC6622724|XP_002047243.1|DVIR
OG0000651	LOC117138975|XP_033156928.1|DMAU	LOC6623116|XP_002047761.1|DVIR
OG0000652	LOC117137821|XP_033155396.1|DMAU	LOC6627088|XP_002048792.2|DVIR
OG0000652	LOC117147582|XP_033170417.1|DMAU	LOC6636055|XP_002059519.1|DVIR
OG0000653	LOC117145168|XP_033166607.1|DMAU, LOC117143725|XP_033164420.1|DMAU	LOC6629841|XP_002054462.1|DVIR
OG0000654	LOC117139267|XP_033157378.1|DMAU	LOC6624668|XP_002046639.1|DVIR
OG0000654	LOC117139145|XP_033157188.1|DMAU	LOC6622753|XP_032290463.1|DVIR
OG0000655	LOC117137767|XP_033155278.1|DMAU	LOC6635982|XP_002059300.1|DVIR
OG0000655	LOC117138819|XP_033156861.1|DMAU	LOC6635685|XP_002059280.2|DVIR
OG0000656	LOC117143330|XP_033163878.1|DMAU	LOC6630900|XP_015027250.1|DVIR
OG0000656	LOC117143331|XP_033163879.1|DMAU	LOC6630899|XP_032289368.1|DVIR
OG0000657	LOC117139037|XP_033157029.1|DMAU	LOC6622084|XP_002046450.1|DVIR
OG0000657	LOC117135291|XP_033151352.1|DMAU	LOC6628261|XP_002052541.1|DVIR
OG0000658	LOC117147558|XP_033170391.1|DMAU	LOC6632073|XP_002055634.1|DVIR
OG0000658	LOC117143468|XP_033164072.1|DMAU	LOC6629810|XP_002054884.1|DVIR
OG0000659	LOC117136390|XP_033153177.1|DMAU	LOC6634105|XP_015025190.1|DVIR
OG0000659	LOC117150669|XP_033173559.1|DMAU	LOC6633913|XP_002057647.1|DVIR
OG0000660	LOC117135316|XP_033151404.1|DMAU	LOC6627856|XP_032294028.1|DVIR
OG0000661	LOC117141077|XP_033160266.1|DMAU	LOC6624575|XP_002046398.1|DVIR, LOC116650124|XP_032289338.1|DVIR
OG0000661	LOC117150280|XP_033172987.1|DMAU	LOC6635679|XP_032294652.1|DVIR
OG0000662	LOC117140756|XP_033159729.1|DMAU	LOC6624548|XP_002046562.1|DVIR
OG0000662	LOC117142832|XP_033162954.1|DMAU	LOC6635590|XP_002059015.1|DVIR
OG0000663	LOC117137679|XP_033155139.1|DMAU	LOC6635856|XP_032291956.1|DVIR
OG0000664	LOC117145519|XP_033167102.1|DMAU	LOC6629188|XP_032293524.1|DVIR
OG0000664	LOC117148846|XP_033172396.1|DMAU	LOC6633562|XP_002057367.3|DVIR
OG0000665	LOC117145905|XP_033167646.1|DMAU	LOC6629678|XP_002053661.1|DVIR, LOC6629679|XP_032291365.1|DVIR
OG0000665	LOC117145904|XP_033167645.1|DMAU	LOC6629680|XP_002053663.1|DVIR
OG0000666	LOC117135416|XP_033151459.1|DMAU	LOC6626484|XP_002049078.1|DVIR
OG0000666	LOC117146672|XP_033168911.1|DMAU	LOC26531342|XP_015026801.1|DVIR
OG0000667	LOC117147302|XP_033170039.1|DMAU	LOC6631496|XP_002055130.1|DVIR
OG0000667	LOC117144758|XP_033166008.1|DMAU	LOC6630131|XP_002053683.3|DVIR
OG0000668	LOC117141768|XP_033161290.1|DMAU	LOC6635250|XP_002058758.1|DVIR
OG0000668	LOC117144795|XP_033166062.1|DMAU	LOC6634841|XP_002058521.2|DVIR
OG0000669	LOC117146391|XP_033168456.1|DMAU	LOC6633764|XP_002056950.3|DVIR
OG0000669	LOC117146390|XP_033168455.1|DMAU	LOC6633763|XP_002056949.1|DVIR
OG0000670	LOC117143773|XP_033164496.1|DMAU, LOC117147465|XP_033170247.1|DMAU	LOC6633297|XP_002057396.1|DVIR
OG0000671	LOC117145325|XP_033166815.1|DMAU	LOC6630872|XP_032295008.1|DVIR
OG0000671	LOC117145493|XP_033167062.1|DMAU	LOC6630906|XP_002054500.1|DVIR
OG0000672	LOC117147253|XP_033169963.1|DMAU	LOC6631428|XP_002055536.1|DVIR
OG0000672	LOC117148037|XP_033171104.1|DMAU	LOC6634580|XP_002058081.3|DVIR
OG0000673	LOC117146774|XP_033169186.1|DMAU	LOC6634553|XP_002057970.1|DVIR
OG0000673	LOC117140163|XP_033158827.1|DMAU	LOC6622139|XP_002047503.1|DVIR
OG0000675	LOC117150538|XP_033173355.1|DMAU	LOC6634477|XP_002058248.1|DVIR
OG0000677	LOC117147387|XP_033170148.1|DMAU	LOC6631871|XP_002055732.2|DVIR
OG0000678	LOC117143293|XP_033163779.1|DMAU	LOC6632487|XP_002055816.1|DVIR
OG0000678	LOC117150200|XP_033172881.1|DMAU	LOC6628366|XP_002052866.1|DVIR
OG0000679	LOC117148273|XP_033171478.1|DMAU	LOC6636723|XP_015023790.1|DVIR
OG0000680	LOC117147584|XP_033170421.1|DMAU	LOC6631973|XP_032295609.1|DVIR
OG0000680	LOC117147769|XP_033170695.1|DMAU	LOC6631974|XP_002055602.1|DVIR
OG0000681	LOC117143399|XP_033163979.1|DMAU	LOC6634946|XP_002058534.1|DVIR
OG0000681	LOC117148860|XP_033172420.1|DMAU	LOC6634750|XP_002058043.1|DVIR
OG0000683	LOC117142812|XP_033162917.1|DMAU	LOC6635150|XP_002058634.1|DVIR
OG0000684	LOC117145668|XP_033167293.1|DMAU	LOC6632344|XP_002056706.1|DVIR
OG0000684	LOC117145826|XP_033167519.1|DMAU	LOC6630608|XP_002054483.1|DVIR
OG0000685	LOC117148792|XP_033172295.1|DMAU	LOC6636027|XP_002059632.1|DVIR
OG0000685	LOC117142601|XP_033162571.1|DMAU	LOC6635198|XP_002058473.1|DVIR
OG0000686	LOC117137317|XP_033154592.1|DMAU	LOC6625717|XP_002050487.1|DVIR
OG0000686	LOC117148855|XP_033172405.1|DMAU	LOC6635611|XP_002058954.1|DVIR
OG0000687	LOC117137548|XP_033154937.1|DMAU	LOC6624896|XP_002049114.2|DVIR
OG0000687	LOC117141999|XP_033161738.1|DMAU	LOC6624055|XP_002047417.1|DVIR
OG0000688	LOC117138670|XP_033156809.1|DMAU	LOC6624959|XP_002050614.2|DVIR
OG0000689	LOC117137435|XP_033154757.1|DMAU	LOC6625592|XP_002051042.1|DVIR
OG0000689	LOC117137434|XP_033154756.1|DMAU	LOC6625591|XP_002051041.2|DVIR
OG0000690	LOC117147258|XP_033169969.1|DMAU	LOC6634484|XP_002058161.2|DVIR
OG0000691	LOC117135329|XP_033151420.1|DMAU	LOC6633947|XP_002057834.1|DVIR
OG0000691	LOC117139778|XP_033158280.1|DMAU	LOC6622887|XP_002048029.1|DVIR
OG0000692	LOC117141222|XP_033160472.1|DMAU	LOC6623904|XP_002046236.2|DVIR
OG0000693	LOC117147861|XP_033170829.1|DMAU	LOC6631519|XP_002055316.1|DVIR
OG0000693	LOC117143601|XP_033164244.1|DMAU	LOC6632647|XP_002056546.1|DVIR
OG0000694	LOC117147667|XP_033170532.1|DMAU	LOC6636119|XP_032295507.1|DVIR
OG0000694	LOC117140570|XP_033159460.1|DMAU	LOC6624566|XP_002048620.2|DVIR
OG0000695	LOC117138088|XP_033155832.1|DMAU	LOC6628693|XP_002051357.2|DVIR
OG0000695	LOC117141657|XP_033161138.1|DMAU	LOC6628286|XP_002051343.2|DVIR
OG0000696	LOC117150595|XP_033173442.1|DMAU	LOC6627790|XP_002052678.1|DVIR
OG0000697	LOC117147112|XP_033169771.1|DMAU, LOC117147113|XP_033169772.1|DMAU, LOC117147109|XP_033169770.1|DMAU	LOC6631964|XP_002055227.1|DVIR
OG0000697	LOC117135164|XP_033151116.1|DMAU	LOC6628247|XP_002051458.1|DVIR
OG0000698	LOC117150465|XP_033173251.1|DMAU	LOC6635714|XP_002059263.1|DVIR
OG0000698	LOC117150344|XP_033173082.1|DMAU	LOC6635692|XP_002059265.1|DVIR
OG0000699	LOC117141378|XP_033160690.1|DMAU	LOC6628820|XP_015028641.1|DVIR
OG0000699	LOC117143668|XP_033164340.1|DMAU	LOC6635163|XP_002058365.1|DVIR
OG0000700	LOC117150347|XP_033173089.1|DMAU	LOC6629052|XP_032294077.1|DVIR
OG0000700	LOC117150288|XP_033172998.1|DMAU	LOC6629117|XP_032294110.1|DVIR
OG0000701	LOC117136478|XP_033153306.1|DMAU	LOC6626970|XP_002048713.1|DVIR
OG0000701	LOC117147326|XP_033170067.1|DMAU	LOC6631921|XP_002055748.1|DVIR
OG0000702	LOC117145139|XP_033166570.1|DMAU	LOC116649748|XP_032296095.1|DVIR, LOC6632990|XP_002056491.2|DVIR
OG0000702	LOC117145138|XP_033166550.1|DMAU	LOC6632989|XP_015025826.2|DVIR
OG0000703	LOC117150353|XP_033173100.1|DMAU	LOC6634020|XP_002057863.1|DVIR
OG0000703	LOC117137321|XP_033154597.1|DMAU	LOC6625053|XP_002050587.1|DVIR
OG0000704	LOC117148286|XP_033171490.1|DMAU	LOC6632206|XP_032295827.1|DVIR
OG0000704	LOC117144597|XP_033165777.1|DMAU	LOC6631043|XP_002054217.1|DVIR
OG0000705	LOC117139461|XP_033157664.1|DMAU	LOC6622935|XP_015030722.1|DVIR
OG0000706	LOC117150737|XP_033173663.1|DMAU	LOC6627919|XP_002052794.3|DVIR
OG0000706	LOC117148625|XP_033172008.1|DMAU	LOC6633548|XP_032296218.1|DVIR
OG0000707	LOC117136581|XP_033153445.1|DMAU	LOC6625623|XP_002049047.1|DVIR
OG0000707	LOC117146347|XP_033168378.1|DMAU	LOC6631487|XP_002055432.2|DVIR
OG0000708	LOC117146575|XP_033168773.1|DMAU	LOC6634402|XP_032289295.1|DVIR
OG0000708	LOC117146996|XP_033169564.1|DMAU	LOC116652285|XP_032296482.1|DVIR, LOC6634795|XP_032296417.1|DVIR
OG0000709	LOC117145554|XP_033167146.1|DMAU	LOC6629487|XP_032295630.1|DVIR
OG0000709	LOC117147035|XP_033169620.1|DMAU	LOC6631800|XP_015026515.2|DVIR
OG0000710	LOC117144280|XP_033165273.1|DMAU	LOC6632532|XP_002056430.1|DVIR
OG0000710	LOC117135890|XP_033152328.1|DMAU	LOC6624812|XP_002050608.1|DVIR
OG0000711	LOC117141615|XP_033161026.1|DMAU	LOC6623429|XP_032290174.1|DVIR
OG0000711	LOC117147180|XP_033169869.1|DMAU	LOC6633784|XP_032296524.1|DVIR
OG0000712	LOC117142727|XP_033162786.1|DMAU	LOC6632644|XP_002056543.1|DVIR
OG0000712	LOC117143955|XP_033164781.1|DMAU	LOC6632645|XP_002056544.1|DVIR
OG0000713	LOC117138191|XP_033155988.1|DMAU	LOC6636756|XP_002060213.1|DVIR, LOC6632328|XP_002056388.1|DVIR
OG0000714	LOC117148743|XP_033172210.1|DMAU	LOC6636110|XP_002059652.2|DVIR
OG0000714	LOC117139004|XP_033156988.1|DMAU	LOC6636605|XP_002060042.1|DVIR
OG0000715	LOC117140799|XP_033159787.1|DMAU	LOC6623996|XP_002048378.2|DVIR
OG0000716	LOC117147508|XP_033170308.1|DMAU	LOC6633610|XP_032288989.1|DVIR
OG0000716	LOC117139823|XP_033158350.1|DMAU	LOC6622113|XP_002047989.1|DVIR
OG0000717	LOC117140212|XP_033158891.1|DMAU	LOC6622375|XP_002047929.1|DVIR
OG0000718	LOC117146252|XP_033168084.1|DMAU	LOC6636184|XP_032289065.1|DVIR
OG0000718	LOC117146308|XP_033168240.1|DMAU	LOC6627382|XP_002052402.2|DVIR
OG0000719	LOC117138972|XP_033156920.1|DMAU	LOC6622044|XP_002047071.1|DVIR
OG0000719	LOC117140011|XP_033158616.1|DMAU	LOC6623835|XP_002047830.1|DVIR
OG0000720	LOC117144651|XP_033165841.1|DMAU, LOC117145618|XP_033167225.1|DMAU	LOC6632935|XP_002056122.2|DVIR
OG0000721	LOC117141934|XP_033161567.1|DMAU	LOC6629028|XP_002051375.1|DVIR, LOC6629029|XP_002051376.3|DVIR
OG0000722	LOC117138642|XP_033156748.1|DMAU, LOC117138491|XP_033156511.1|DMAU, LOC117138641|XP_033156747.1|DMAU, LOC117137954|XP_033155607.1|DMAU	LOC6625240|XP_032293004.1|DVIR
OG0000723	LOC117136627|XP_033153506.1|DMAU, LOC117136927|XP_033153955.1|DMAU	LOC6626260|XP_002048773.1|DVIR
OG0000724	LOC117147487|XP_033170275.1|DMAU	LOC6631738|XP_002055458.1|DVIR
OG0000724	LOC117144456|XP_033165503.1|DMAU	LOC6631277|XP_002054061.3|DVIR
OG0000726	LOC117143376|XP_033163943.1|DMAU	LOC6632324|XP_015025845.1|DVIR
OG0000726	LOC117143675|XP_033164352.1|DMAU	LOC6632326|XP_002056386.1|DVIR
OG0000727	LOC117145237|XP_033166704.1|DMAU	LOC6630343|XP_002054592.2|DVIR, LOC6630344|XP_002054593.2|DVIR
OG0000728	LOC117147364|XP_033170122.1|DMAU	LOC6632114|XP_032295753.1|DVIR
OG0000728	LOC117144505|XP_033165586.1|DMAU	LOC6629586|XP_002052993.1|DVIR
OG0000729	LOC117143074|XP_033163431.1|DMAU	LOC6630476|XP_002053752.1|DVIR
OG0000729	LOC117144604|XP_033165786.1|DMAU	LOC6630622|XP_002053751.1|DVIR
OG0000730	LOC117147240|XP_033169945.1|DMAU	LOC6624347|XP_002048381.1|DVIR
OG0000730	LOC117136115|XP_033152706.1|DMAU	LOC26531570|XP_015028956.1|DVIR
OG0000731	LOC117140553|XP_033159440.1|DMAU	LOC6636595|XP_032291412.1|DVIR
OG0000731	LOC117138055|XP_033155765.1|DMAU	LOC6625586|XP_015030190.1|DVIR
OG0000732	LOC117140995|XP_033160137.1|DMAU	LOC6622314|XP_002046688.1|DVIR
OG0000732	LOC117140994|XP_033160135.1|DMAU	LOC6622187|XP_002046687.1|DVIR
OG0000733	LOC117144125|XP_033165039.1|DMAU	LOC6634868|XP_002058598.2|DVIR
OG0000733	LOC117139622|XP_033157967.1|DMAU	LOC6624543|XP_002046949.1|DVIR
OG0000734	LOC117138976|XP_033156930.1|DMAU	LOC6623231|XP_032290681.1|DVIR
OG0000735	LOC117148097|XP_033171201.1|DMAU	LOC6633737|XP_002057022.1|DVIR
OG0000735	LOC117139116|XP_033157154.1|DMAU	LOC6634038|XP_002057775.1|DVIR
OG0000736	LOC117135306|XP_033151385.1|DMAU	LOC6628141|XP_032294001.1|DVIR
OG0000736	LOC117135305|XP_033151384.1|DMAU	LOC6628103|XP_002052427.1|DVIR
OG0000737	LOC117138162|XP_033155932.1|DMAU	LOC6626474|XP_032292095.1|DVIR
OG0000738	LOC117148370|XP_033171620.1|DMAU	LOC6628454|XP_002051826.1|DVIR
OG0000738	LOC117147635|XP_033170894.1|DMAU	LOC6633895|XP_002057588.2|DVIR
OG0000739	LOC117143470|XP_033164074.1|DMAU	LOC6629811|XP_032295101.1|DVIR
OG0000739	LOC117143469|XP_033164073.1|DMAU	LOC6629809|XP_002054883.1|DVIR
OG0000740	LOC117149955|XP_033172745.1|DMAU	LOC26530795|XP_032289207.1|DVIR
OG0000740	LOC117144891|XP_033166204.1|DMAU	LOC6632840|XP_032289472.1|DVIR
OG0000741	LOC117146704|XP_033169007.1|DMAU, LOC117144627|XP_033165813.1|DMAU	LOC6631485|XP_002055430.1|DVIR
OG0000742	LOC117148000|XP_033171047.1|DMAU	LOC6632131|XP_002055104.2|DVIR
OG0000742	LOC117148383|XP_033171635.1|DMAU	LOC6632133|XP_002055106.2|DVIR
OG0000743	LOC117141929|XP_033161558.1|DMAU	LOC6624440|XP_002047039.1|DVIR
OG0000743	LOC117137776|XP_033155289.1|DMAU	LOC6625621|XP_032293188.1|DVIR
OG0000744	LOC117136903|XP_033153912.1|DMAU	LOC6625983|XP_002050061.3|DVIR, LOC6625538|XP_032292325.1|DVIR, LOC6626788|XP_002049827.1|DVIR
OG0000745	LOC117137657|XP_033155089.1|DMAU	LOC6635891|XP_002059416.1|DVIR
OG0000745	LOC117136672|XP_033153565.1|DMAU	LOC6626524|XP_002050567.3|DVIR
OG0000746	LOC117137312|XP_033154584.1|DMAU, LOC117136402|XP_033153188.1|DMAU	LOC6626823|XP_002050382.1|DVIR
OG0000747	LOC117140372|XP_033159128.1|DMAU	LOC6636902|XP_032289205.1|DVIR, LOC6624696|XP_002047658.1|DVIR
OG0000747	LOC117140457|XP_033159280.1|DMAU	LOC6624721|XP_032290829.1|DVIR
OG0000748	LOC117146320|XP_033168275.1|DMAU	LOC6628893|XP_002052094.1|DVIR
OG0000748	LOC117147203|XP_033169905.1|DMAU	LOC6634732|XP_032289211.1|DVIR
OG0000750	LOC117137486|XP_033154856.1|DMAU	LOC6626709|XP_032291681.1|DVIR
OG0000750	LOC117144588|XP_033165757.1|DMAU	LOC6629590|XP_002052997.1|DVIR
OG0000751	LOC117138129|XP_033155885.1|DMAU	LOC6636369|XP_002059898.2|DVIR
OG0000751	LOC117136355|XP_033153111.1|DMAU	LOC6636366|XP_002059895.1|DVIR, LOC6636367|XP_002059896.1|DVIR
OG0000752	LOC117143792|XP_033164524.1|DMAU, LOC117146245|XP_033168067.1|DMAU	LOC26531119|XP_015027859.1|DVIR
OG0000753	LOC117145169|XP_033166608.1|DMAU	LOC6629842|XP_002054463.1|DVIR
OG0000754	LOC117147262|XP_033169974.1|DMAU	LOC6631659|XP_015026666.1|DVIR
OG0000754	LOC117147592|XP_033170433.1|DMAU	LOC6635610|XP_002058953.2|DVIR
OG0000755	LOC117144999|XP_033166371.1|DMAU	LOC6632240|XP_032289636.1|DVIR
OG0000755	LOC117143265|XP_033163726.1|DMAU	LOC6632239|XP_002056087.1|DVIR
OG0000756	LOC117145661|XP_033167284.1|DMAU	LOC6629700|XP_002052958.1|DVIR
OG0000757	LOC117141295|XP_033160565.1|DMAU	LOC6636574|XP_002060077.1|DVIR
OG0000758	LOC117140437|XP_033159250.1|DMAU	LOC6623946|XP_032290916.1|DVIR
OG0000758	LOC117140436|XP_033159248.1|DMAU	LOC6623865|XP_015031003.1|DVIR
OG0000759	LOC117141447|XP_033160792.1|DMAU	LOC6623675|XP_002047415.1|DVIR
OG0000759	LOC117141453|XP_033160798.1|DMAU	LOC6623913|XP_015031310.1|DVIR
OG0000760	LOC117137856|XP_033155460.1|DMAU	LOC6625604|XP_032292351.1|DVIR
OG0000761	LOC117145919|XP_033167712.1|DMAU	LOC6627826|XP_032293825.1|DVIR
OG0000761	LOC117146161|XP_033168027.1|DMAU	LOC6627815|XP_002051140.2|DVIR
OG0000762	LOC117149367|XP_033172661.1|DMAU	LOC6628908|XP_002051552.1|DVIR
OG0000762	LOC117150715|XP_033173621.1|DMAU	LOC6627611|XP_002051978.2|DVIR
OG0000763	LOC117147738|XP_033170631.1|DMAU	LOC6628408|XP_002052051.1|DVIR
OG0000763	LOC117142283|XP_033162061.1|DMAU	LOC6628407|XP_002052050.1|DVIR
OG0000764	LOC117145702|XP_033167335.1|DMAU	LOC6630879|XP_032293741.1|DVIR
OG0000764	LOC117146526|XP_033168684.1|DMAU	LOC6633445|XP_032288818.1|DVIR
OG0000765	LOC117140438|XP_033159252.1|DMAU	LOC6624580|XP_002046489.1|DVIR
OG0000765	LOC117148551|XP_033171876.1|DMAU	LOC6631765|XP_002055173.1|DVIR
OG0000766	LOC117144571|XP_033165719.1|DMAU	LOC6627631|XP_002051097.1|DVIR
OG0000766	LOC117147273|XP_033169995.1|DMAU	LOC6631511|XP_015026573.1|DVIR
OG0000767	LOC117144994|XP_033166359.1|DMAU	LOC6630760|XP_015027742.1|DVIR
OG0000767	LOC117141955|XP_033161604.1|DMAU	LOC6622830|XP_002047544.1|DVIR
OG0000768	LOC117141755|XP_033161268.1|DMAU	LOC6622842|XP_002048022.1|DVIR
OG0000769	LOC117145670|XP_033167294.1|DMAU	LOC6632663|XP_002056469.2|DVIR
OG0000769	LOC117147742|XP_033170633.1|DMAU	LOC6631593|XP_002055445.1|DVIR
OG0000770	LOC117135829|XP_033152230.1|DMAU	LOC6625675|XP_002048793.1|DVIR
OG0000771	LOC117140494|XP_033159348.1|DMAU	LOC6624693|XP_002046564.1|DVIR
