Orthogroup	DMAU.longest_only	DBUS.longest_only
OG0001849	LOC117142817|XP_033162924.1|DMAU	LOC108603882|XP_017848543.1|DBUS
OG0001850	LOC117146243|XP_033168055.1|DMAU	LOC108607408|XP_033150520.1|DBUS
OG0001851	LOC117146341|XP_033168363.1|DMAU	LOC108607384|XP_017853611.1|DBUS
OG0001852	LOC117139610|XP_033157940.1|DMAU	LOC108600797|XP_017844061.1|DBUS
OG0001853	LOC117143309|XP_033163810.1|DMAU	LOC108602776|XP_017846452.1|DBUS
OG0001854	LOC117147202|XP_033169902.1|DMAU	LOC108606835|XP_017852809.1|DBUS
OG0001855	LOC117137835|XP_033155416.1|DMAU	LOC108594869|XP_017835497.1|DBUS
OG0001856	LOC117148110|XP_033171220.1|DMAU	LOC108605828|XP_017851123.1|DBUS
OG0001857	LOC117147274|XP_033169998.1|DMAU	LOC108606654|XP_017852460.1|DBUS
OG0001858	LOC117148801|XP_033172307.1|DMAU	LOC108605020|XP_017850075.1|DBUS
OG0001859	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU	LOC108605920|XP_017851227.1|DBUS
OG0001860	LOC117140057|XP_033158686.1|DMAU	LOC108598663|XP_017840864.1|DBUS
OG0001861	LOC117144970|XP_033166322.1|DMAU	LOC108605904|XP_017851207.1|DBUS, LOC108601991|XP_017845477.1|DBUS
OG0001862	LOC117147352|XP_033170106.1|DMAU	LOC108601895|XP_017845358.1|DBUS
OG0001863	LOC117146761|XP_033169150.1|DMAU	LOC108607034|XP_017853114.1|DBUS, LOC108603287|XP_017847446.1|DBUS
OG0001864	LOC117144458|XP_033165504.1|DMAU	LOC108603026|XP_017846925.1|DBUS
OG0001865	LOC117148095|XP_033171198.1|DMAU	LOC108606713|XP_017852580.1|DBUS
OG0001866	LOC117144886|XP_033166194.1|DMAU	LOC108601564|XP_017844952.1|DBUS
OG0001867	LOC117141083|XP_033160273.1|DMAU	LOC108599679|XP_017842159.1|DBUS
OG0001868	LOC117137783|XP_033155301.1|DMAU	LOC108596975|XP_017838720.1|DBUS
OG0001869	LOC117145210|XP_033166666.1|DMAU	LOC108604619|XP_017849651.1|DBUS
OG0001870	LOC117148788|XP_033172289.1|DMAU	LOC108605750|XP_017851039.1|DBUS
OG0001871	LOC117148942|XP_033172558.1|DMAU	LOC108605815|XP_017851110.1|DBUS
OG0001872	LOC117145282|XP_033166761.1|DMAU	LOC108604394|XP_017849341.1|DBUS
OG0001873	LOC117143067|XP_033163416.1|DMAU	LOC108604572|XP_017849592.1|DBUS
OG0001874	LOC117143203|XP_033163639.1|DMAU	LOC108603186|XP_017847236.1|DBUS
OG0001875	LOC117144951|XP_033166299.1|DMAU	LOC108603543|XP_033150101.1|DBUS
OG0001876	LOC117146430|XP_033168528.1|DMAU	LOC108596667|XP_017838162.1|DBUS
OG0001877	LOC117147395|XP_033170155.1|DMAU	LOC108602454|XP_017846066.1|DBUS, LOC108605460|XP_017850635.1|DBUS
OG0001878	LOC117143973|XP_033164800.1|DMAU	LOC108603204|XP_017847278.1|DBUS
OG0001879	LOC117143194|XP_033163621.1|DMAU	LOC108603183|XP_017847232.1|DBUS
OG0001880	LOC117143107|XP_033163480.1|DMAU	LOC108604047|XP_017848798.1|DBUS
OG0001881	LOC117143780|XP_033164504.1|DMAU	LOC108602310|XP_017845882.1|DBUS
OG0001882	LOC117143895|XP_033164690.1|DMAU	LOC108604512|XP_017849505.1|DBUS
OG0001883	LOC117145908|XP_033167653.1|DMAU	LOC108603611|XP_017848048.1|DBUS
OG0001884	LOC117144102|XP_033165011.1|DMAU	LOC108603197|XP_017847264.1|DBUS
OG0001885	LOC117150674|XP_033173570.1|DMAU	LOC108601119|XP_017844532.1|DBUS
OG0001886	LOC117142439|XP_033162294.1|DMAU	LOC108601718|XP_017845125.1|DBUS
OG0001887	LOC117138376|XP_033156335.1|DMAU	LOC108595038|XP_017835666.1|DBUS
OG0001888	LOC117145098|XP_033166508.1|DMAU	LOC108601938|XP_017845404.1|DBUS
OG0001889	LOC117147800|XP_033170741.1|DMAU	LOC108606297|XP_017851772.1|DBUS
OG0001890	LOC117139848|XP_033158386.1|DMAU	LOC108600519|XP_017843653.2|DBUS
OG0001891	LOC117144169|XP_033165102.1|DMAU	LOC108603298|XP_017847462.1|DBUS
OG0001892	LOC117139156|XP_033157206.1|DMAU	LOC108594468|XP_017835138.1|DBUS
OG0001893	LOC117143031|XP_033163311.1|DMAU	LOC108603698|XP_017848215.1|DBUS
OG0001894	LOC117137008|XP_033154087.1|DMAU	LOC108597397|XP_017839423.1|DBUS
OG0001895	LOC117146235|XP_033168031.1|DMAU	LOC108607394|XP_033150523.1|DBUS
OG0001896	LOC117137794|XP_033155349.1|DMAU	LOC108608269|XP_017855055.1|DBUS
OG0001897	LOC117146040|XP_033167868.1|DMAU	LOC108604068|XP_017848821.1|DBUS
OG0001898	LOC117148600|XP_033171972.1|DMAU, LOC117148601|XP_033171973.1|DMAU	LOC108606959|XP_017853007.1|DBUS
OG0001899	LOC117143115|XP_033163491.1|DMAU	LOC108604045|XP_017848795.1|DBUS
OG0001900	LOC117140396|XP_033159154.1|DMAU	LOC108599726|XP_017842215.1|DBUS
OG0001901	LOC117150513|XP_033173313.1|DMAU	LOC108607862|XP_033150886.1|DBUS
OG0001903	LOC117143453|XP_033164053.1|DMAU	LOC108602361|XP_017845950.1|DBUS
OG0001904	LOC117145527|XP_033167110.1|DMAU	LOC108603433|XP_017847742.1|DBUS
OG0001905	LOC117147360|XP_033170115.1|DMAU	LOC108606821|XP_017852793.1|DBUS
OG0001906	LOC117143289|XP_033163767.1|DMAU	LOC108603515|XP_017847893.1|DBUS
OG0001907	LOC117147626|XP_033170481.1|DMAU	LOC108605161|XP_017850232.1|DBUS
OG0001908	LOC117145943|XP_033167714.1|DMAU	LOC108602383|XP_017845983.1|DBUS
OG0001909	LOC117148752|XP_033172234.1|DMAU	LOC108605262|XP_017850378.1|DBUS
OG0001910	LOC117143974|XP_033164802.1|DMAU	LOC108604289|XP_017849189.1|DBUS
OG0001911	LOC117146088|XP_033167931.1|DMAU	LOC108603813|XP_017848409.1|DBUS
OG0001912	LOC117136466|XP_033153288.1|DMAU	LOC108595323|XP_017836031.1|DBUS
OG0001913	LOC117150413|XP_033173171.1|DMAU	LOC108607914|XP_017854519.2|DBUS
OG0001914	LOC117142681|XP_033162711.1|DMAU	LOC117134861|XP_033150020.1|DBUS
OG0001915	LOC117140447|XP_033159263.1|DMAU	LOC108599747|XP_017842246.1|DBUS
OG0001916	LOC117136515|XP_033153350.1|DMAU	LOC108594944|XP_017835566.1|DBUS
OG0001918	LOC117139412|XP_033157580.1|DMAU	LOC108598033|XP_017840137.1|DBUS
OG0001919	LOC117135662|XP_033151944.1|DMAU	LOC108597417|XP_017839457.1|DBUS
OG0001920	LOC117142126|XP_033161913.1|DMAU	LOC108600025|XP_017842832.1|DBUS
OG0001921	LOC117135628|XP_033151891.1|DMAU	LOC108596387|XP_017837548.1|DBUS
OG0001922	LOC117135431|XP_033151484.1|DMAU	LOC108596372|XP_017837529.1|DBUS
OG0001923	LOC117139504|XP_033157726.1|DMAU	LOC108600006|XP_017842785.1|DBUS
OG0001924	LOC117135844|XP_033152248.1|DMAU	LOC108601155|XP_017844579.1|DBUS
OG0001925	LOC117139245|XP_033157347.1|DMAU	LOC108598587|XP_017840770.1|DBUS
OG0001926	LOC117139146|XP_033157195.1|DMAU	LOC108600779|XP_017844037.1|DBUS
OG0001927	LOC117135791|XP_033152174.1|DMAU	LOC108596943|XP_017838670.1|DBUS
OG0001928	LOC117141730|XP_033161238.1|DMAU	LOC108598923|XP_017841176.1|DBUS
OG0001929	LOC117141641|XP_033161087.1|DMAU	LOC108599566|XP_017841951.1|DBUS
OG0001930	LOC117135510|XP_033151637.1|DMAU	LOC108596824|XP_017838429.1|DBUS
OG0001931	LOC117141390|XP_033160696.1|DMAU	LOC108600720|XP_033149479.1|DBUS
OG0001932	LOC117139963|XP_033158553.1|DMAU	LOC108600571|XP_017843729.1|DBUS
OG0001933	LOC117137475|XP_033154840.1|DMAU	LOC108595521|XP_017836264.1|DBUS
OG0001934	LOC117140427|XP_033159232.1|DMAU	LOC108598532|XP_017840703.1|DBUS
OG0001935	LOC117140603|XP_033159505.1|DMAU	LOC108598430|XP_017840549.1|DBUS
OG0001937	LOC117138654|XP_033156773.1|DMAU	LOC108597721|XP_017839902.2|DBUS
OG0001938	LOC117138328|XP_033156256.1|DMAU	LOC108597735|XP_017839919.1|DBUS
OG0001939	LOC117137232|XP_033154481.1|DMAU	LOC108595767|XP_017836546.1|DBUS
OG0001940	LOC117137818|XP_033155387.1|DMAU	LOC108596203|XP_033148994.1|DBUS
OG0001941	LOC117139746|XP_033158197.1|DMAU	LOC108598787|XP_017841019.1|DBUS
OG0001942	LOC117137073|XP_033154192.1|DMAU	LOC108595569|XP_017836319.1|DBUS
OG0001943	LOC117140426|XP_033159231.1|DMAU	LOC108599350|XP_017841642.2|DBUS
OG0001944	LOC117141194|XP_033160433.1|DMAU	LOC108598539|XP_017840711.1|DBUS
OG0001945	LOC117136038|XP_033152559.1|DMAU	LOC108597694|XP_017839859.1|DBUS
OG0001946	LOC117136659|XP_033153551.1|DMAU	LOC108597503|XP_017839577.1|DBUS
OG0001947	LOC117136488|XP_033153318.1|DMAU	LOC108595456|XP_017836185.1|DBUS
OG0001948	LOC117147188|XP_033169881.1|DMAU	LOC108599043|XP_017841312.2|DBUS
OG0001949	LOC117139563|XP_033157850.1|DMAU	LOC108600442|XP_033149321.1|DBUS
OG0001950	LOC117144259|XP_033165248.1|DMAU	LOC108603307|XP_017847478.1|DBUS
OG0001951	LOC117137839|XP_033155422.1|DMAU	LOC108596122|XP_017837071.1|DBUS
OG0001952	LOC117138225|XP_033156061.1|DMAU, LOC117138224|XP_033156060.1|DMAU	LOC117135084|XP_033150906.1|DBUS
OG0001953	LOC117137857|XP_033155461.1|DMAU	LOC108596176|XP_033148929.1|DBUS
OG0001954	LOC117135569|XP_033151775.1|DMAU	LOC108596413|XP_033149184.1|DBUS
OG0001955	LOC117137756|XP_033155261.1|DMAU	LOC108595351|XP_017836064.1|DBUS
OG0001956	LOC117141197|XP_033160439.1|DMAU	LOC108599910|XP_017842596.1|DBUS
OG0001957	LOC117137963|XP_033155625.1|DMAU	LOC108595648|XP_017836412.1|DBUS
OG0001958	LOC117137177|XP_033154382.1|DMAU	LOC108596805|XP_017838401.1|DBUS
OG0001959	LOC117139984|XP_033158579.1|DMAU	LOC108599071|XP_017841342.2|DBUS
OG0001960	LOC117140017|XP_033158636.1|DMAU	LOC108599842|XP_017842453.1|DBUS
OG0001961	LOC117136055|XP_033152592.1|DMAU	LOC108597167|XP_017839070.1|DBUS
OG0001962	LOC117137007|XP_033154085.1|DMAU	LOC108597395|XP_017839421.1|DBUS
OG0001963	LOC117139437|XP_033157629.1|DMAU	LOC108600022|XP_017842829.1|DBUS
OG0001964	LOC117139888|XP_033158457.1|DMAU	LOC108599941|XP_017842654.1|DBUS
OG0001965	LOC117141983|XP_033161683.1|DMAU	LOC108598690|XP_017840900.2|DBUS
OG0001966	LOC117145559|XP_033167153.1|DMAU	LOC108604013|XP_017848744.1|DBUS
OG0001967	LOC117137536|XP_033154921.1|DMAU	LOC108595423|XP_017836141.1|DBUS
OG0001968	LOC117141284|XP_033160545.1|DMAU	LOC108600735|XP_017843966.1|DBUS
OG0001969	LOC117136246|XP_033152941.1|DMAU	LOC108597386|XP_017839408.1|DBUS
OG0001970	LOC117136601|XP_033153475.1|DMAU	LOC108597369|XP_017839384.1|DBUS
OG0001971	LOC117138048|XP_033155753.1|DMAU	LOC108595834|XP_017836613.1|DBUS
OG0001972	LOC117137533|XP_033154911.1|DMAU	LOC108596517|XP_017837848.1|DBUS
OG0001973	LOC117137414|XP_033154733.1|DMAU	LOC108597560|XP_017839658.1|DBUS
OG0001974	LOC117138072|XP_033155787.1|DMAU	LOC108597651|XP_017839795.1|DBUS
OG0001975	LOC117140196|XP_033158870.1|DMAU	LOC108599334|XP_017841627.2|DBUS
OG0001976	LOC117135652|XP_033151927.1|DMAU	LOC108596922|XP_017838629.1|DBUS
OG0001977	LOC117146348|XP_033168384.1|DMAU	LOC108607830|XP_017854378.1|DBUS
OG0001978	LOC117150269|XP_033172966.1|DMAU	LOC108608371|XP_017855208.1|DBUS
OG0001979	LOC117150684|XP_033173587.1|DMAU	LOC108608216|XP_017854981.1|DBUS
OG0001980	LOC117135239|XP_033151268.1|DMAU	LOC108596325|XP_017837440.1|DBUS
OG0001981	LOC117145727|XP_033167371.1|DMAU	LOC108594239|XP_033150588.1|DBUS
OG0001982	LOC117150047|XP_033172803.1|DMAU	LOC108608223|XP_017854989.2|DBUS
OG0001983	LOC117139408|XP_033157573.1|DMAU	LOC108596145|XP_017837130.1|DBUS
OG0001984	LOC117135161|XP_033151113.1|DMAU	LOC108608441|XP_017855305.1|DBUS
OG0001985	LOC117147033|XP_033169622.1|DMAU	LOC108607859|XP_017854431.2|DBUS
OG0001986	LOC117150431|XP_033173200.1|DMAU	LOC108602015|XP_017845544.2|DBUS
OG0001987	LOC117148473|XP_033171738.1|DMAU	LOC108606642|XP_017852430.1|DBUS
OG0001988	LOC117138366|XP_033156323.1|DMAU	LOC108596296|XP_017837377.1|DBUS
OG0001989	LOC117150202|XP_033172883.1|DMAU	LOC108602095|XP_017845611.2|DBUS
OG0001990	LOC117150332|XP_033173068.1|DMAU	LOC108597178|XP_033150391.1|DBUS
OG0001991	LOC117150634|XP_033173497.1|DMAU	LOC108607807|XP_033149952.1|DBUS
OG0001992	LOC117144104|XP_033165017.1|DMAU	LOC108608209|XP_033150617.1|DBUS
OG0001993	LOC117150858|XP_033173845.1|DMAU	LOC108606041|XP_017851369.2|DBUS
OG0001994	LOC117142641|XP_033162637.1|DMAU	LOC108601812|XP_017845237.1|DBUS
OG0001995	LOC117136696|XP_033153645.1|DMAU	LOC108607680|XP_017854125.1|DBUS
OG0001996	LOC117150329|XP_033173064.1|DMAU	LOC108608049|XP_017854719.1|DBUS
OG0001997	LOC117135726|XP_033152060.1|DMAU	LOC108596247|XP_017837287.1|DBUS
OG0001998	LOC117135720|XP_033152046.1|DMAU	LOC108594687|XP_017835316.2|DBUS
OG0001999	LOC117136120|XP_033152710.1|DMAU	LOC108597413|XP_017839451.1|DBUS
OG0002000	LOC117142310|XP_033162108.1|DMAU	LOC108602419|XP_017846026.1|DBUS
OG0002001	LOC117151095|XP_033174235.1|DMAU	LOC108595444|XP_033149398.1|DBUS
OG0002002	LOC117135794|XP_033152178.1|DMAU	LOC108596945|XP_017838673.1|DBUS, LOC108596448|XP_017837684.1|DBUS
OG0002004	LOC117150958|XP_033174028.1|DMAU	LOC108594250|XP_017834860.1|DBUS
OG0002005	LOC117144331|XP_033165338.1|DMAU	LOC108594460|XP_033150912.1|DBUS
OG0002006	LOC117135302|XP_033151371.1|DMAU	LOC108607719|XP_017854227.1|DBUS
OG0002007	LOC117139414|XP_033157794.1|DMAU	LOC108607994|XP_017854641.1|DBUS
OG0002008	LOC117146238|XP_033168037.1|DMAU	LOC108607363|XP_017853564.1|DBUS
OG0002009	LOC117136380|XP_033153162.1|DMAU	LOC108595669|XP_017836437.1|DBUS
OG0002010	LOC117145889|XP_033167626.1|DMAU	LOC108608241|XP_017855016.1|DBUS
OG0002011	LOC117146550|XP_033168742.1|DMAU	LOC108608511|XP_017855400.1|DBUS
OG0002012	LOC117150197|XP_033172877.1|DMAU	LOC108606460|XP_017852070.1|DBUS
OG0002013	LOC117150248|XP_033172935.1|DMAU	LOC108594398|XP_033150653.1|DBUS
OG0002014	LOC117137311|XP_033154582.1|DMAU	LOC108595106|XP_017835756.1|DBUS
OG0002015	LOC117150747|XP_033173671.1|DMAU	LOC108607004|XP_017853075.1|DBUS, LOC108598197|XP_017840302.1|DBUS
OG0002016	LOC117135472|XP_033151576.1|DMAU	LOC108596854|XP_017838482.1|DBUS
OG0002017	LOC117150424|XP_033173189.1|DMAU	LOC108608563|XP_017855475.1|DBUS
OG0002018	LOC117150857|XP_033173843.1|DMAU	LOC108605976|XP_017851291.2|DBUS
OG0002020	LOC117147440|XP_033170216.1|DMAU	LOC108601579|XP_017844967.1|DBUS, LOC108602177|XP_017845703.1|DBUS, LOC108602572|XP_017846198.1|DBUS, LOC108596414|XP_017837621.1|DBUS
OG0002021	LOC117138433|XP_033156435.1|DMAU	LOC108596636|XP_017838086.1|DBUS
OG0002022	LOC117138718|XP_033156857.1|DMAU	LOC108605834|XP_017851134.1|DBUS
OG0002023	LOC117144218|XP_033165163.1|DMAU	LOC108604215|XP_017849069.1|DBUS
OG0002024	LOC117135185|XP_033151186.1|DMAU	LOC108601512|XP_017844904.2|DBUS
OG0002025	LOC117138135|XP_033155899.1|DMAU	LOC108608151|XP_017854887.1|DBUS
OG0002026	LOC117141705|XP_033161207.1|DMAU	LOC108601041|XP_017844416.2|DBUS
OG0002027	LOC117135962|XP_033152451.1|DMAU	LOC108596142|XP_017837121.1|DBUS
OG0002028	LOC117136785|XP_033153731.1|DMAU	LOC108596881|XP_017838549.1|DBUS
OG0002029	LOC117141146|XP_033160370.1|DMAU	LOC108599517|XP_017841878.1|DBUS
OG0002030	LOC117136336|XP_033153087.1|DMAU	LOC108596280|XP_017837342.1|DBUS
OG0002031	LOC117136069|XP_033152614.1|DMAU	LOC108596054|XP_017836936.1|DBUS
OG0002032	LOC117143784|XP_033164516.1|DMAU	LOC108602784|XP_017846485.1|DBUS
OG0002033	LOC117147922|XP_033170936.1|DMAU	LOC108607275|XP_017853459.1|DBUS
OG0002034	LOC117146668|XP_033168906.1|DMAU	LOC108606569|XP_017852277.1|DBUS
OG0002035	LOC117145582|XP_033167179.1|DMAU	LOC108604644|XP_017849682.1|DBUS
OG0002036	LOC117145832|XP_033167524.1|DMAU	LOC108603416|XP_033150013.1|DBUS
OG0002037	LOC117140049|XP_033158677.1|DMAU	LOC108600975|XP_017844326.1|DBUS
OG0002038	LOC117143600|XP_033164242.1|DMAU	LOC108602269|XP_017845815.1|DBUS
OG0002039	LOC117141356|XP_033160655.1|DMAU	LOC108595614|XP_017836369.1|DBUS
OG0002040	LOC117139300|XP_033157426.1|DMAU, LOC117139299|XP_033157423.1|DMAU	LOC108602518|XP_017846140.1|DBUS
OG0002041	LOC117135698|XP_033151995.1|DMAU	LOC108597182|XP_017839096.1|DBUS
OG0002042	LOC117143380|XP_033163949.1|DMAU	LOC108604414|XP_017849369.1|DBUS
OG0002043	LOC117145716|XP_033167353.1|DMAU	LOC108603605|XP_017848040.1|DBUS
OG0002044	LOC117142452|XP_033162313.1|DMAU	LOC108602852|XP_017846610.1|DBUS
OG0002045	LOC117143740|XP_033164441.1|DMAU	LOC108601253|XP_017844642.1|DBUS
OG0002046	LOC117146270|XP_033168154.1|DMAU	LOC108607076|XP_017853186.1|DBUS
OG0002047	LOC117146433|XP_033168532.1|DMAU	LOC108606308|XP_017851797.1|DBUS
OG0002048	LOC117144863|XP_033166158.1|DMAU	LOC108602160|XP_017845682.1|DBUS
OG0002049	LOC117145332|XP_033166828.1|DMAU	LOC108603237|XP_017847346.1|DBUS
OG0002050	LOC117145882|XP_033167598.1|DMAU	LOC108603263|XP_017847406.1|DBUS
OG0002051	LOC117136703|XP_033153612.1|DMAU	LOC108597486|XP_017839552.1|DBUS
OG0002052	LOC117140934|XP_033160021.1|DMAU	LOC108598102|XP_017840208.1|DBUS
OG0002053	LOC117143518|XP_033164131.1|DMAU	LOC108603630|XP_017848078.1|DBUS
OG0002054	LOC117142520|XP_033162454.1|DMAU	LOC108601985|XP_017845469.2|DBUS
OG0002056	LOC117140636|XP_033159554.1|DMAU	LOC108600332|XP_017843335.1|DBUS
OG0002057	LOC117146442|XP_033168592.1|DMAU	LOC108608035|XP_017854703.1|DBUS
OG0002058	LOC117142096|XP_033161871.1|DMAU	LOC108599488|XP_017841824.2|DBUS
OG0002059	LOC117142839|XP_033162963.1|DMAU	LOC108604082|XP_017848845.1|DBUS
OG0002060	LOC117137935|XP_033155580.1|DMAU	LOC108597754|XP_017839952.1|DBUS
OG0002061	LOC117138453|XP_033156470.1|DMAU	LOC108597583|XP_017839688.1|DBUS
OG0002062	LOC117148784|XP_033172284.1|DMAU	LOC108606314|XP_017851808.1|DBUS
OG0002063	LOC117147135|XP_033169804.1|DMAU	LOC108605420|XP_017850581.1|DBUS
OG0002064	LOC117139026|XP_033157015.1|DMAU	LOC108605301|XP_017850454.1|DBUS
OG0002065	LOC117141237|XP_033160491.1|DMAU	LOC108600167|XP_033149619.1|DBUS
OG0002066	LOC117143765|XP_033164474.1|DMAU	LOC108603144|XP_017847171.1|DBUS
OG0002067	LOC117136786|XP_033153733.1|DMAU	LOC108596882|XP_017838550.1|DBUS
OG0002068	LOC117136801|XP_033153756.1|DMAU	LOC108597293|XP_017839260.1|DBUS
OG0002069	LOC117135593|XP_033151819.1|DMAU	LOC108604986|XP_017850045.1|DBUS
OG0002070	LOC117144757|XP_033166007.1|DMAU	LOC108602096|XP_017845608.1|DBUS
OG0002071	LOC117143742|XP_033164444.1|DMAU	LOC108604443|XP_017849410.1|DBUS
OG0002072	LOC117137737|XP_033155210.1|DMAU	LOC108596835|XP_017838449.1|DBUS
OG0002073	LOC117142016|XP_033161760.1|DMAU	LOC108599530|XP_033149653.1|DBUS
OG0002074	LOC117145044|XP_033166444.1|DMAU, LOC117137388|XP_033154695.1|DMAU	LOC108596969|XP_017838706.1|DBUS
OG0002075	LOC117145514|XP_033167098.1|DMAU	LOC108600607|XP_017843117.1|DBUS
OG0002076	LOC117135540|XP_033151710.1|DMAU	LOC108597154|XP_017839044.1|DBUS
OG0002077	LOC117139193|XP_033157254.1|DMAU	LOC108599846|XP_017842461.1|DBUS
OG0002078	LOC117136281|XP_033153006.1|DMAU	LOC108596427|XP_017837640.1|DBUS
OG0002079	LOC117138951|XP_033156882.1|DMAU	LOC108599449|XP_017841769.1|DBUS
OG0002080	LOC117137411|XP_033154729.1|DMAU	LOC108597581|XP_017839684.1|DBUS
OG0002081	LOC117136117|XP_033152704.1|DMAU	LOC108595395|XP_017836109.1|DBUS
OG0002082	LOC117135458|XP_033151534.1|DMAU	LOC108596850|XP_017838478.1|DBUS
OG0002083	LOC117148582|XP_033171940.1|DMAU	LOC117134954|XP_033150471.1|DBUS
OG0002084	LOC117136838|XP_033153810.1|DMAU	LOC108595293|XP_017835995.1|DBUS
OG0002085	LOC117135979|XP_033152483.1|DMAU	LOC108596903|XP_017838581.1|DBUS
OG0002086	LOC117137380|XP_033154684.1|DMAU	LOC108595332|XP_017836041.1|DBUS
OG0002087	LOC117140674|XP_033159618.1|DMAU	LOC108599127|XP_033149662.1|DBUS
OG0002088	LOC117139421|XP_033157598.1|DMAU	LOC108600635|XP_017843811.1|DBUS
OG0002089	LOC117135899|XP_033152338.1|DMAU	LOC108596939|XP_017838664.1|DBUS
OG0002090	LOC117140720|XP_033159676.1|DMAU	LOC108601142|XP_017844558.1|DBUS
OG0002091	LOC117136441|XP_033153249.1|DMAU	LOC108594847|XP_017835474.1|DBUS
OG0002092	LOC117139311|XP_033157444.1|DMAU	LOC108600213|XP_017843121.1|DBUS
OG0002093	LOC117135903|XP_033152356.1|DMAU	LOC108597411|XP_017839448.1|DBUS
OG0002094	LOC117137217|XP_033154464.1|DMAU	LOC108595952|XP_017836726.1|DBUS
OG0002095	LOC117150808|XP_033173757.1|DMAU, LOC117148039|XP_033171106.1|DMAU	LOC108605225|XP_017850325.1|DBUS
OG0002096	LOC117135507|XP_033151630.1|DMAU	LOC108596986|XP_017838737.1|DBUS
OG0002098	LOC117140567|XP_033159455.1|DMAU	LOC108600822|XP_017844118.2|DBUS
OG0002099	LOC117143878|XP_033164655.1|DMAU	LOC108604652|XP_017849691.1|DBUS
OG0002100	LOC117139954|XP_033158533.1|DMAU	LOC108598760|XP_017840987.1|DBUS
OG0002102	LOC117135858|XP_033152272.1|DMAU	LOC108596480|XP_017837740.1|DBUS
OG0002103	LOC117144196|XP_033165136.1|DMAU	LOC108604478|XP_017849453.1|DBUS
OG0002106	LOC117143522|XP_033164136.1|DMAU	LOC117134960|XP_033150499.1|DBUS
OG0002107	LOC117136767|XP_033153707.1|DMAU	LOC108608267|XP_017855050.2|DBUS
OG0002108	LOC117144187|XP_033165126.1|DMAU	LOC108602714|XP_017846357.1|DBUS, LOC108601398|XP_017844787.1|DBUS, LOC108602689|XP_017846317.1|DBUS, LOC108602715|XP_017846359.1|DBUS, LOC108602724|XP_017846366.1|DBUS, LOC108601399|XP_017844788.1|DBUS
OG0002109	LOC117144422|XP_033165455.1|DMAU, LOC117144215|XP_033165157.1|DMAU	LOC108602607|XP_017846234.1|DBUS, LOC108602578|XP_017846205.1|DBUS
OG0002110	LOC117141970|XP_033161659.1|DMAU, LOC117150944|XP_033174003.1|DMAU	LOC108601474|XP_017844862.1|DBUS
OG0002111	LOC117141825|XP_033161373.1|DMAU	LOC108601419|XP_017844810.2|DBUS, LOC108607551|XP_017853932.2|DBUS
OG0002112	LOC117141703|XP_033161208.1|DMAU	LOC108604653|XP_017849695.1|DBUS
OG0002113	LOC117145295|XP_033166777.1|DMAU	LOC108602673|XP_017846306.1|DBUS, LOC108602678|XP_017846310.1|DBUS, LOC108602677|XP_017846309.1|DBUS, LOC108602653|XP_017846287.1|DBUS, LOC108602618|XP_017846246.1|DBUS
OG0002114	LOC117142356|XP_033162170.1|DMAU, LOC117144010|XP_033164856.1|DMAU	LOC108604318|XP_017849228.1|DBUS
OG0002115	LOC117136227|XP_033152898.1|DMAU, LOC117136226|XP_033152895.1|DMAU	LOC108596138|XP_017837095.1|DBUS
OG0002117	LOC117137084|XP_033154204.1|DMAU	LOC108607160|XP_017853299.1|DBUS
OG0002118	LOC117139879|XP_033158428.1|DMAU	LOC108602354|XP_017845942.1|DBUS
OG0002119	LOC117143195|XP_033163626.1|DMAU	LOC108603016|XP_017846901.1|DBUS
OG0002120	LOC117146332|XP_033168320.1|DMAU	LOC108607374|XP_017853584.1|DBUS
OG0002121	LOC117145818|XP_033167510.1|DMAU	LOC108604405|XP_017849356.1|DBUS
OG0002123	LOC117151022|XP_033174119.1|DMAU	LOC108607448|XP_017853774.2|DBUS
OG0002124	LOC117148433|XP_033171697.1|DMAU	LOC108605570|XP_017850826.1|DBUS
OG0002125	LOC117135952|XP_033152436.1|DMAU	LOC108597375|XP_017839396.1|DBUS
OG0002126	LOC117141211|XP_033160456.1|DMAU	LOC108598783|XP_017841013.2|DBUS
OG0002127	LOC117147022|XP_033169601.1|DMAU	LOC108607051|XP_017853151.1|DBUS
OG0002128	LOC117148483|XP_033171753.1|DMAU	LOC108606278|XP_017851747.1|DBUS, LOC108596321|XP_017837432.1|DBUS
OG0002129	LOC117145980|XP_033167778.1|DMAU	LOC108603945|XP_017848626.1|DBUS
OG0002130	LOC117146519|XP_033168677.1|DMAU	LOC108606483|XP_017852111.1|DBUS
OG0002131	LOC117144400|XP_033165427.1|DMAU	LOC108603106|XP_017847099.1|DBUS
OG0002132	LOC117135483|XP_033151596.1|DMAU	LOC108594263|XP_017834878.2|DBUS
OG0002133	LOC117147788|XP_033170720.1|DMAU	LOC108605212|XP_017850308.1|DBUS
OG0002134	LOC117147996|XP_033171041.1|DMAU	LOC108605887|XP_017851191.1|DBUS
OG0002135	LOC117148523|XP_033171827.1|DMAU	LOC108606573|XP_017852282.1|DBUS
OG0002136	LOC117143359|XP_033163923.1|DMAU	LOC108604283|XP_017849175.1|DBUS
OG0002137	LOC117146119|XP_033168004.1|DMAU	LOC108601788|XP_017845208.1|DBUS
