Orthogroup	DMAU.longest_only	DSUZ.longest_only
OG0002644	LOC117145251|XP_033166723.1|DMAU	LOC108015994|XP_016938076.2|DSUZ
OG0002645	LOC117145442|XP_033166990.1|DMAU	LOC108015991|XP_036675103.1|DSUZ
OG0002646	LOC117144881|XP_033166184.1|DMAU	LOC108006402|XP_036673361.1|DSUZ
OG0002647	LOC117143952|XP_033164777.1|DMAU	LOC108018473|XP_036673177.1|DSUZ
OG0002648	LOC117144569|XP_033165714.1|DMAU	LOC118876772|XP_036672709.1|DSUZ, LOC108006070|XP_036674983.1|DSUZ
OG0002649	LOC117143909|XP_033164714.1|DMAU	LOC118877662|XP_036673185.1|DSUZ, LOC108014389|XP_036673022.1|DSUZ
OG0002650	LOC117143951|XP_033164775.1|DMAU	LOC108018487|XP_016941535.2|DSUZ
OG0002651	LOC117142913|XP_033163089.1|DMAU	LOC118879005|XP_036677852.1|DSUZ, LOC108007378|XP_016926525.2|DSUZ
OG0002652	LOC117143728|XP_033164423.1|DMAU	LOC108018384|XP_016941419.2|DSUZ
OG0002653	LOC117142662|XP_033162681.1|DMAU	LOC108015689|XP_036673495.1|DSUZ
OG0002654	LOC117142661|XP_033162680.1|DMAU	LOC108015691|XP_036673498.1|DSUZ
OG0002655	LOC117145984|XP_033167784.1|DMAU	LOC108018297|XP_036674129.1|DSUZ
OG0002656	LOC117143847|XP_033164595.1|DMAU	LOC108018305|XP_016941328.2|DSUZ
OG0002657	LOC117142583|XP_033162545.1|DMAU	LOC108016203|XP_036674038.1|DSUZ
OG0002658	LOC117145806|XP_033167498.1|DMAU	LOC108010863|XP_016931329.2|DSUZ
OG0002659	LOC117143988|XP_033164822.1|DMAU	LOC108007313|XP_016926449.2|DSUZ
OG0002660	LOC117147587|XP_033170424.1|DMAU	LOC108013739|XP_016935179.1|DSUZ
OG0002661	LOC117145492|XP_033167060.1|DMAU	LOC108014795|XP_036673624.1|DSUZ
OG0002662	LOC117138060|XP_033155773.1|DMAU	LOC108009727|XP_016929798.1|DSUZ
OG0002663	LOC117142682|XP_033162717.1|DMAU	LOC108020606|XP_036673397.1|DSUZ
OG0002664	LOC117135814|XP_033152215.1|DMAU	LOC108004974|XP_016923577.1|DSUZ
OG0002665	LOC117137503|XP_033154875.1|DMAU	LOC108019747|XP_016943175.1|DSUZ
OG0002666	LOC117138649|XP_033156759.1|DMAU	LOC108019743|XP_016943167.1|DSUZ
OG0002667	LOC117137484|XP_033154854.1|DMAU	LOC108008471|XP_016927816.1|DSUZ
OG0002668	LOC117140460|XP_033159291.1|DMAU	LOC108013081|XP_016934191.1|DSUZ
OG0002669	LOC117147397|XP_033170162.1|DMAU	LOC108021382|XP_016945569.1|DSUZ
OG0002670	LOC117140545|XP_033159429.1|DMAU	LOC108006855|XP_016925912.1|DSUZ
OG0002671	LOC117140955|XP_033160065.1|DMAU	LOC108006812|XP_036672330.1|DSUZ
OG0002672	LOC117135480|XP_033151587.1|DMAU	LOC108009351|XP_036668885.1|DSUZ
OG0002673	LOC117136237|XP_033152913.1|DMAU	LOC108009138|XP_016928730.1|DSUZ
OG0002674	LOC117135828|XP_033152229.1|DMAU	LOC108009555|XP_016929501.1|DSUZ
OG0002675	LOC117141073|XP_033160261.1|DMAU	LOC108005900|XP_016924783.2|DSUZ
OG0002676	LOC117135721|XP_033152049.1|DMAU	LOC108009525|XP_016929445.1|DSUZ
OG0002677	LOC117136268|XP_033152981.1|DMAU	LOC108018248|XP_016941264.2|DSUZ
OG0002678	LOC117138325|XP_033156254.1|DMAU	LOC108009805|XP_016929968.1|DSUZ
OG0002679	LOC117136146|XP_033152745.1|DMAU	LOC108009162|XP_016928759.1|DSUZ
OG0002680	LOC117148884|XP_033172477.1|DMAU	LOC108004660|XP_016923123.1|DSUZ
OG0002681	LOC117135681|XP_033151970.1|DMAU	LOC108010031|XP_016930322.1|DSUZ
OG0002682	LOC117139003|XP_033156987.1|DMAU	LOC108007106|XP_016926197.2|DSUZ
OG0002683	LOC117144848|XP_033166141.1|DMAU	LOC108006486|XP_036673103.1|DSUZ
OG0002684	LOC117147190|XP_033169883.1|DMAU	LOC108006329|XP_016925320.1|DSUZ
OG0002685	LOC117140004|XP_033158606.1|DMAU	LOC108012333|XP_036670262.1|DSUZ
OG0002686	LOC117141995|XP_033161734.1|DMAU	LOC108013457|XP_016934822.1|DSUZ
OG0002687	LOC117140450|XP_033159268.1|DMAU	LOC108020444|XP_016944255.2|DSUZ, LOC108020446|XP_036671130.1|DSUZ
OG0002688	LOC117141419|XP_033160738.1|DMAU	LOC108012633|XP_016933545.1|DSUZ
OG0002689	LOC117147520|XP_033170327.1|DMAU	LOC108005209|XP_016923886.1|DSUZ, LOC108005075|XP_016923704.1|DSUZ
OG0002690	LOC117141147|XP_033160371.1|DMAU	LOC108015898|XP_036671734.1|DSUZ
OG0002691	LOC117136056|XP_033152594.1|DMAU	LOC108010181|XP_016930512.1|DSUZ
OG0002692	LOC117138454|XP_033156471.1|DMAU	LOC108008368|XP_016927695.1|DSUZ
OG0002693	LOC117142119|XP_033161905.1|DMAU	LOC108013355|XP_016934662.1|DSUZ
OG0002694	LOC117137787|XP_033155332.1|DMAU	LOC108009011|XP_016928471.1|DSUZ
OG0002695	LOC117140929|XP_033160015.1|DMAU	LOC108011459|XP_016932092.1|DSUZ
OG0002696	LOC117139791|XP_033158295.1|DMAU	LOC108005640|XP_016924443.2|DSUZ
OG0002697	LOC117140262|XP_033158974.1|DMAU	LOC108006842|XP_036670680.1|DSUZ
OG0002698	LOC117139213|XP_033157281.1|DMAU	LOC108007172|XP_016926284.1|DSUZ
OG0002699	LOC117141079|XP_033160268.1|DMAU	LOC108005785|XP_016924604.1|DSUZ
OG0002700	LOC117141957|XP_033161607.1|DMAU	LOC108014022|XP_036672245.1|DSUZ
OG0002701	LOC117138555|XP_033156605.1|DMAU	LOC108009630|XP_016929609.1|DSUZ
OG0002702	LOC117136181|XP_033152816.1|DMAU	LOC108009794|XP_016929944.1|DSUZ
OG0002703	LOC117138432|XP_033156431.1|DMAU	LOC108014605|XP_016936255.1|DSUZ
OG0002704	LOC117138655|XP_033156776.1|DMAU	LOC108017939|XP_016940652.1|DSUZ
OG0002705	LOC117141971|XP_033161661.1|DMAU	LOC108012297|XP_036670986.1|DSUZ
OG0002706	LOC117138327|XP_033156255.1|DMAU	LOC108009457|XP_016929314.1|DSUZ
OG0002707	LOC117141188|XP_033160417.1|DMAU	LOC108013201|XP_016934399.1|DSUZ
OG0002708	LOC117141427|XP_033160756.1|DMAU	LOC108010530|XP_016930896.2|DSUZ
OG0002709	LOC117137829|XP_033155407.1|DMAU	LOC108009365|XP_036669547.1|DSUZ
OG0002710	LOC117137233|XP_033154483.1|DMAU	LOC108009942|XP_016930176.1|DSUZ
OG0002711	LOC117137729|XP_033155196.1|DMAU	LOC108008190|XP_016927470.1|DSUZ
OG0002712	LOC117136508|XP_033153343.1|DMAU	LOC108010047|XP_016930346.1|DSUZ
OG0002713	LOC117136529|XP_033153364.1|DMAU	LOC108019869|XP_016943415.1|DSUZ
OG0002714	LOC117136045|XP_033152575.1|DMAU	LOC108009437|XP_016929262.1|DSUZ
OG0002715	LOC117146751|XP_033169122.1|DMAU	LOC108005190|XP_016923863.1|DSUZ
OG0002716	LOC117137677|XP_033155137.1|DMAU	LOC108008971|XP_016928394.1|DSUZ
OG0002717	LOC117144356|XP_033165363.1|DMAU	LOC108007037|XP_036673466.1|DSUZ, LOC118877624|XP_036672975.1|DSUZ
OG0002718	LOC117139981|XP_033158575.1|DMAU	LOC108015652|XP_036672243.1|DSUZ
OG0002719	LOC117143156|XP_033163553.1|DMAU	LOC108006646|XP_036674667.1|DSUZ
OG0002720	LOC117139244|XP_033157346.1|DMAU	LOC108014461|XP_016936072.1|DSUZ
OG0002721	LOC117135196|XP_033151162.1|DMAU	LOC108017938|XP_016940653.1|DSUZ
OG0002722	LOC117136734|XP_033153655.1|DMAU	LOC108008709|XP_016928094.1|DSUZ
OG0002723	LOC117136315|XP_033153054.1|DMAU	LOC108009913|XP_016930126.1|DSUZ
OG0002724	LOC117142280|XP_033162053.1|DMAU	LOC108011471|XP_036674021.1|DSUZ
OG0002725	LOC117139399|XP_033157557.1|DMAU	LOC108010677|XP_016931070.1|DSUZ
OG0002726	LOC117141763|XP_033161281.1|DMAU	LOC108013102|XP_016934237.1|DSUZ
OG0002727	LOC117141406|XP_033160720.1|DMAU	LOC108007164|XP_016926271.2|DSUZ
OG0002728	LOC117138306|XP_033156200.1|DMAU	LOC108019792|XP_016943277.1|DSUZ
OG0002729	LOC117139966|XP_033158557.1|DMAU	LOC108007733|XP_036670475.1|DSUZ
OG0002730	LOC117135624|XP_033151877.1|DMAU	LOC108019835|XP_036670109.1|DSUZ
OG0002731	LOC117139257|XP_033157364.1|DMAU	LOC108013040|XP_016934137.1|DSUZ
OG0002732	LOC117137225|XP_033154473.1|DMAU	LOC108009104|XP_016928660.1|DSUZ
OG0002733	LOC117137353|XP_033154642.1|DMAU	LOC108010079|XP_016930384.1|DSUZ
OG0002734	LOC117135818|XP_033152216.1|DMAU	LOC108020674|XP_016944531.1|DSUZ
OG0002735	LOC117138312|XP_033156211.1|DMAU	LOC108009743|XP_016929819.1|DSUZ
OG0002736	LOC117138314|XP_033156218.1|DMAU	LOC108009750|XP_016929842.1|DSUZ
OG0002737	LOC117139559|XP_033157845.1|DMAU	LOC108013528|XP_016934914.1|DSUZ
OG0002738	LOC117139908|XP_033158480.1|DMAU	LOC108011863|XP_016932593.2|DSUZ
OG0002739	LOC117140583|XP_033159478.1|DMAU	LOC118877338|XP_036671588.1|DSUZ
OG0002740	LOC117140581|XP_033159477.1|DMAU	LOC118877337|XP_036671587.1|DSUZ
OG0002741	LOC117135443|XP_033151511.1|DMAU	LOC108009550|XP_016929485.1|DSUZ
OG0002742	LOC117137163|XP_033154366.1|DMAU	LOC108010109|XP_016930419.1|DSUZ
OG0002743	LOC117139789|XP_033158294.1|DMAU	LOC108012612|XP_016933521.1|DSUZ
OG0002744	LOC117140513|XP_033159381.1|DMAU	LOC108013176|XP_016934363.1|DSUZ
OG0002745	LOC117141827|XP_033161371.1|DMAU	LOC108013326|XP_016934612.1|DSUZ
OG0002746	LOC117137733|XP_033155202.1|DMAU	LOC108009200|XP_016928847.1|DSUZ
OG0002747	LOC117145558|XP_033167152.1|DMAU	LOC108014862|XP_016936567.1|DSUZ
OG0002748	LOC117137357|XP_033154648.1|DMAU	LOC108010111|XP_016930420.1|DSUZ
OG0002749	LOC117135722|XP_033152051.1|DMAU	LOC108009626|XP_036669114.1|DSUZ
OG0002750	LOC117138167|XP_033155939.1|DMAU	LOC108009417|XP_016929233.1|DSUZ
OG0002751	LOC117137367|XP_033154660.1|DMAU	LOC108019859|XP_016943391.1|DSUZ
OG0002752	LOC117138070|XP_033155785.1|DMAU	LOC108009892|XP_016930100.1|DSUZ
OG0002753	LOC117136817|XP_033153777.1|DMAU	LOC108010204|XP_016930536.1|DSUZ
OG0002754	LOC117141778|XP_033161301.1|DMAU	LOC108013045|XP_016934144.2|DSUZ
OG0002755	LOC117136803|XP_033153758.1|DMAU	LOC108018045|XP_016940923.1|DSUZ
OG0002756	LOC117141754|XP_033161267.1|DMAU	LOC108005892|XP_016924770.1|DSUZ
OG0002757	LOC117141019|XP_033160173.1|DMAU	LOC108012860|XP_036671336.1|DSUZ
OG0002758	LOC117137192|XP_033154409.1|DMAU	LOC108009948|XP_016930183.1|DSUZ
OG0002759	LOC117135771|XP_033152129.1|DMAU	LOC108009499|XP_036669001.1|DSUZ
OG0002760	LOC117137811|XP_033155381.1|DMAU	LOC108009109|XP_016928668.1|DSUZ
OG0002761	LOC117137493|XP_033154863.1|DMAU	LOC108017877|XP_016940527.1|DSUZ
OG0002762	LOC117136956|XP_033153999.1|DMAU	LOC108018161|XP_036670085.1|DSUZ
OG0002763	LOC117141139|XP_033160361.1|DMAU	LOC108012869|XP_016933841.1|DSUZ
OG0002764	LOC117141564|XP_033160962.1|DMAU	LOC108020871|XP_036670605.1|DSUZ
OG0002765	LOC117135861|XP_033152278.1|DMAU	LOC108009522|XP_016929440.1|DSUZ
OG0002766	LOC117137542|XP_033154930.1|DMAU	LOC108009523|XP_016929442.1|DSUZ
OG0002767	LOC117135850|XP_033152258.1|DMAU	LOC108009370|XP_016929163.1|DSUZ
OG0002768	LOC117137663|XP_033155113.1|DMAU	LOC108017863|XP_016940509.1|DSUZ
OG0002769	LOC117136159|XP_033152773.1|DMAU	LOC108010082|XP_016930387.1|DSUZ
OG0002770	LOC117150842|XP_033173805.1|DMAU	LOC108021572|XP_016945843.1|DSUZ
OG0002771	LOC117140410|XP_033159175.1|DMAU	LOC108012254|XP_036670956.1|DSUZ
OG0002772	LOC117139594|XP_033157900.1|DMAU	LOC108013398|XP_016934740.1|DSUZ
OG0002773	LOC117136318|XP_033153059.1|DMAU	LOC108019923|XP_016943521.1|DSUZ
OG0002774	LOC117136542|XP_033153385.1|DMAU	LOC108008439|XP_016927777.1|DSUZ
OG0002775	LOC117139427|XP_033157612.1|DMAU	LOC108013545|XP_036671597.1|DSUZ
OG0002776	LOC117141891|XP_033161478.1|DMAU	LOC108013554|XP_016934955.1|DSUZ
OG0002777	LOC117139440|XP_033157631.1|DMAU	LOC108006682|XP_016925709.1|DSUZ
OG0002778	LOC117139188|XP_033157247.1|DMAU	LOC108006663|XP_016925690.2|DSUZ
OG0002779	LOC117141668|XP_033161153.1|DMAU	LOC108005909|XP_016924808.2|DSUZ
OG0002780	LOC117143212|XP_033163651.1|DMAU	LOC108017138|XP_016939605.2|DSUZ
OG0002781	LOC117137155|XP_033154356.1|DMAU	LOC108010176|XP_016930508.1|DSUZ
OG0002782	LOC117142053|XP_033161819.1|DMAU	LOC108010670|XP_016931060.2|DSUZ
OG0002783	LOC117139994|XP_033158595.1|DMAU	LOC108011865|XP_016932595.2|DSUZ
OG0002784	LOC117135751|XP_033152098.1|DMAU	LOC108009679|XP_016929704.1|DSUZ
OG0002785	LOC117139301|XP_033157432.1|DMAU	LOC108017608|XP_016940188.2|DSUZ
OG0002786	LOC117140323|XP_033159062.1|DMAU	LOC108005617|XP_036671148.1|DSUZ
OG0002787	LOC117141315|XP_033160592.1|DMAU	LOC108013427|XP_016934781.1|DSUZ
OG0002788	LOC117141317|XP_033160602.1|DMAU	LOC108013428|XP_016934782.1|DSUZ
OG0002789	LOC117139882|XP_033158441.1|DMAU	LOC108013303|XP_016934582.1|DSUZ
OG0002790	LOC117139871|XP_033158419.1|DMAU	LOC108014102|XP_016935616.2|DSUZ
OG0002791	LOC117139942|XP_033158519.1|DMAU	LOC108020734|XP_016944597.2|DSUZ
OG0002792	LOC117136032|XP_033152540.1|DMAU	LOC108018180|XP_016941169.1|DSUZ
OG0002793	LOC117141577|XP_033160980.1|DMAU	LOC108012973|XP_016934026.1|DSUZ
OG0002794	LOC117141933|XP_033161562.1|DMAU	LOC108011441|XP_016932061.2|DSUZ
OG0002795	LOC117140452|XP_033159272.1|DMAU	LOC108013396|XP_016934735.1|DSUZ
OG0002796	LOC117140834|XP_033159834.1|DMAU	LOC108011422|XP_016932036.1|DSUZ
OG0002797	LOC117139873|XP_033158421.1|DMAU	LOC108014090|XP_016935598.1|DSUZ
OG0002798	LOC117148332|XP_033171560.1|DMAU	LOC108020930|XP_016944844.1|DSUZ
OG0002799	LOC117140522|XP_033159392.1|DMAU	LOC108012877|XP_016933856.1|DSUZ
OG0002800	LOC117141490|XP_033160860.1|DMAU	LOC108005638|XP_036670461.1|DSUZ
OG0002801	LOC117135560|XP_033151755.1|DMAU	LOC108009484|XP_016929365.1|DSUZ
OG0002802	LOC117135534|XP_033151696.1|DMAU	LOC108009267|XP_016928960.1|DSUZ
OG0002803	LOC117141126|XP_033160345.1|DMAU	LOC108021219|XP_016945307.1|DSUZ
OG0002804	LOC117136003|XP_033152509.1|DMAU	LOC108010098|XP_016930408.1|DSUZ
OG0002805	LOC117136853|XP_033153843.1|DMAU	LOC108019664|XP_016943044.1|DSUZ
OG0002806	LOC117139072|XP_033157073.1|DMAU	LOC108020741|XP_016944605.1|DSUZ
OG0002807	LOC117135724|XP_033152058.1|DMAU	LOC108009196|XP_016928843.1|DSUZ
OG0002808	LOC117135945|XP_033152422.1|DMAU	LOC108009899|XP_016930110.1|DSUZ
OG0002809	LOC117140681|XP_033159628.1|DMAU	LOC108012704|XP_016933620.1|DSUZ
OG0002810	LOC117141611|XP_033161019.1|DMAU	LOC108012888|XP_016933876.1|DSUZ
OG0002811	LOC117139895|XP_033158465.1|DMAU	LOC108012362|XP_016933203.2|DSUZ
OG0002812	LOC117135760|XP_033152109.1|DMAU	LOC108009052|XP_016928545.1|DSUZ
OG0002813	LOC117136883|XP_033153880.1|DMAU	LOC108018022|XP_016940875.1|DSUZ
OG0002814	LOC117135486|XP_033151597.1|DMAU	LOC108009063|XP_016928561.1|DSUZ
OG0002815	LOC117138675|XP_033156817.1|DMAU	LOC108009922|XP_016930138.1|DSUZ
OG0002816	LOC117137261|XP_033154514.1|DMAU	LOC108019613|XP_016942982.1|DSUZ
OG0002817	LOC117137958|XP_033155612.1|DMAU	LOC108019965|XP_016943539.1|DSUZ
OG0002818	LOC117138449|XP_033156454.1|DMAU	LOC108009318|XP_016929075.1|DSUZ
OG0002819	LOC117139613|XP_033157948.1|DMAU	LOC108013085|XP_016934198.1|DSUZ
OG0002820	LOC117139525|XP_033157778.1|DMAU	LOC108013448|XP_016934813.1|DSUZ
OG0002821	LOC117139385|XP_033157538.1|DMAU	LOC118877253|XP_036670855.1|DSUZ
OG0002822	LOC117136590|XP_033153454.1|DMAU	LOC108008345|XP_016927661.1|DSUZ
OG0002823	LOC117136039|XP_033152565.1|DMAU	LOC108009538|XP_016929467.1|DSUZ
OG0002824	LOC117136460|XP_033153278.1|DMAU	LOC108010226|XP_016930558.1|DSUZ
OG0002825	LOC117142062|XP_033161831.1|DMAU	LOC118877503|XP_036672427.1|DSUZ, LOC108007422|XP_016926566.2|DSUZ
OG0002826	LOC117138424|XP_033156420.1|DMAU	LOC108009674|XP_016929696.1|DSUZ
OG0002827	LOC117146290|XP_033168193.1|DMAU	LOC108020383|XP_016944129.1|DSUZ
OG0002828	LOC117138335|XP_033156263.1|DMAU	LOC108008132|XP_036669073.1|DSUZ
OG0002829	LOC117136757|XP_033153684.1|DMAU	LOC108010158|XP_016930484.1|DSUZ
OG0002830	LOC117137436|XP_033154760.1|DMAU	LOC108009353|XP_016929140.1|DSUZ
OG0002831	LOC117138521|XP_033156551.1|DMAU	LOC108021449|XP_036678681.1|DSUZ, LOC108012202|XP_036678680.1|DSUZ
OG0002832	LOC117137678|XP_033155136.1|DMAU	LOC108007877|XP_036671147.1|DSUZ
OG0002833	LOC117137041|XP_033154138.1|DMAU	LOC108009839|XP_016930016.1|DSUZ
OG0002834	LOC117136583|XP_033153447.1|DMAU	LOC108009471|XP_016929339.1|DSUZ
OG0002835	LOC117136415|XP_033153214.1|DMAU	LOC108009759|XP_016929872.1|DSUZ
OG0002836	LOC117135659|XP_033151934.1|DMAU	LOC108009506|XP_016929397.1|DSUZ
OG0002837	LOC117138467|XP_033156485.1|DMAU	LOC108017992|XP_036669897.1|DSUZ
OG0002838	LOC117136007|XP_033152514.1|DMAU	LOC108008323|XP_016927631.1|DSUZ
OG0002839	LOC117137360|XP_033154652.1|DMAU	LOC108009842|XP_016930023.1|DSUZ
OG0002840	LOC117146097|XP_033167969.1|DMAU	LOC108021193|XP_016945270.1|DSUZ
OG0002841	LOC117135294|XP_033151359.1|DMAU	LOC108004882|XP_016923458.1|DSUZ
OG0002842	LOC117146328|XP_033168304.1|DMAU	LOC108018270|XP_016941284.1|DSUZ
OG0002843	LOC117138481|XP_033156501.1|DMAU	LOC108009686|XP_016929718.1|DSUZ
OG0002844	LOC117141862|XP_033161433.1|DMAU	LOC108005673|XP_016924484.2|DSUZ
OG0002845	LOC117135213|XP_033151193.1|DMAU	LOC108021014|XP_016944982.1|DSUZ
OG0002846	LOC117138266|XP_033156120.1|DMAU	LOC108009446|XP_016929288.1|DSUZ
OG0002847	LOC117135210|XP_033151189.1|DMAU	LOC108021012|XP_016944980.1|DSUZ
OG0002848	LOC117141061|XP_033160244.1|DMAU	LOC108021174|XP_016945245.1|DSUZ
OG0002849	LOC117135152|XP_033151103.1|DMAU	LOC108011909|XP_016932649.2|DSUZ
OG0002850	LOC117139886|XP_033158452.1|DMAU	LOC108021278|XP_016945409.1|DSUZ
OG0002851	LOC117145993|XP_033167838.1|DMAU	LOC108021282|XP_036668695.1|DSUZ
OG0002852	LOC117137471|XP_033154810.1|DMAU	LOC108010284|XP_016930642.1|DSUZ
OG0002853	LOC117148675|XP_033172108.1|DMAU	LOC108021430|XP_016945634.1|DSUZ
OG0002854	LOC117150270|XP_033172971.1|DMAU	LOC108020923|XP_016944835.1|DSUZ
OG0002855	LOC117140836|XP_033159840.1|DMAU	LOC108015252|XP_016937134.2|DSUZ
OG0002856	LOC117144513|XP_033165626.1|DMAU	LOC108019258|XP_016942549.1|DSUZ
OG0002857	LOC117135339|XP_033151434.1|DMAU	LOC108015473|XP_016937396.2|DSUZ
OG0002858	LOC117135246|XP_033151281.1|DMAU	LOC108016483|XP_016938638.1|DSUZ
OG0002859	LOC117136011|XP_033152521.1|DMAU	LOC108016573|XP_016938739.1|DSUZ
OG0002860	LOC117137368|XP_033154703.1|DMAU	LOC108017526|XP_016940091.1|DSUZ
OG0002861	LOC117144474|XP_033165542.1|DMAU	LOC108021279|XP_016945407.1|DSUZ
OG0002862	LOC117145338|XP_033166844.1|DMAU	LOC108021259|XP_016945371.1|DSUZ
OG0002863	LOC117150338|XP_033173077.1|DMAU	LOC108021506|XP_016945748.1|DSUZ
OG0002864	LOC117150343|XP_033173081.1|DMAU	LOC108021507|XP_016945749.1|DSUZ
OG0002865	LOC117137610|XP_033155027.1|DMAU	LOC108017802|XP_016940437.1|DSUZ
OG0002866	LOC117140590|XP_033159488.1|DMAU	LOC108012848|XP_016933802.1|DSUZ
OG0002867	LOC117145385|XP_033166913.1|DMAU	LOC108021728|XP_016946055.1|DSUZ
OG0002868	LOC117150276|XP_033172983.1|DMAU	LOC108021146|XP_016945206.1|DSUZ
OG0002869	LOC117150314|XP_033173040.1|DMAU	LOC108021470|XP_016945697.1|DSUZ
OG0002871	LOC117148603|XP_033171978.1|DMAU	LOC108007766|XP_016927014.1|DSUZ
OG0002872	LOC117136274|XP_033152999.1|DMAU	LOC108015667|XP_016937668.1|DSUZ
OG0002873	LOC117140224|XP_033158916.1|DMAU	LOC108008141|XP_016927423.1|DSUZ
OG0002874	LOC117147675|XP_033170547.1|DMAU	LOC108009756|XP_016929866.1|DSUZ
OG0002875	LOC117150581|XP_033173426.1|DMAU	LOC108009038|XP_016928512.1|DSUZ
OG0002876	LOC117146895|XP_033169391.1|DMAU	LOC108016873|XP_016939243.2|DSUZ, LOC108017727|XP_016940326.1|DSUZ
OG0002877	LOC117150717|XP_033173622.1|DMAU	LOC108013905|XP_016935402.1|DSUZ
OG0002878	LOC117144506|XP_033165611.1|DMAU	LOC108021308|XP_036675431.1|DSUZ
OG0002879	LOC117139032|XP_033157024.1|DMAU	LOC108020051|XP_016943637.1|DSUZ
OG0002880	LOC117146469|XP_033168596.1|DMAU	LOC108015368|XP_016937274.1|DSUZ
OG0002881	LOC117150323|XP_033173052.1|DMAU	LOC108021624|XP_016945922.1|DSUZ
OG0002882	LOC117137675|XP_033155125.1|DMAU	LOC108008475|XP_016927819.1|DSUZ
OG0002883	LOC117135178|XP_033151134.1|DMAU	LOC108021093|XP_016945106.1|DSUZ
OG0002884	LOC117138166|XP_033155942.1|DMAU	LOC108005517|XP_016924304.1|DSUZ
OG0002885	LOC117140905|XP_033159966.1|DMAU	LOC108012524|XP_016933427.1|DSUZ
OG0002886	LOC117136096|XP_033152673.1|DMAU	LOC108021097|XP_016945112.1|DSUZ
OG0002887	LOC117136101|XP_033152688.1|DMAU	LOC108021098|XP_016945113.1|DSUZ
OG0002888	LOC117150524|XP_033173336.1|DMAU	LOC108021514|XP_036669497.1|DSUZ
OG0002889	LOC117140807|XP_033159799.1|DMAU	LOC108006819|XP_036671803.1|DSUZ
OG0002890	LOC117140219|XP_033158905.1|DMAU	LOC108021395|XP_016945583.1|DSUZ
OG0002891	LOC117143269|XP_033163742.1|DMAU	LOC108021640|XP_016945937.1|DSUZ
OG0002892	LOC117150874|XP_033173888.1|DMAU	LOC108011393|XP_016932006.1|DSUZ
OG0002893	LOC117138498|XP_033156522.1|DMAU	LOC108020945|XP_036671204.1|DSUZ
OG0002894	LOC117141870|XP_033161446.1|DMAU	LOC108012990|XP_016934049.1|DSUZ
OG0002895	LOC117137812|XP_033155382.1|DMAU	LOC108008303|XP_016927609.1|DSUZ
OG0002896	LOC117150954|XP_033174020.1|DMAU	LOC108021374|XP_016945553.1|DSUZ
OG0002897	LOC117138956|XP_033156890.1|DMAU	LOC108021272|XP_016945393.1|DSUZ
OG0002898	LOC117150393|XP_033173147.1|DMAU	LOC108021194|XP_016945273.1|DSUZ
OG0002899	LOC117135238|XP_033151267.1|DMAU	LOC108004977|XP_016923584.1|DSUZ
OG0002900	LOC117135236|XP_033151249.1|DMAU	LOC108004970|XP_036669265.1|DSUZ
OG0002901	LOC117151023|XP_033174123.1|DMAU	LOC108015232|XP_016937068.1|DSUZ
OG0002902	LOC117151024|XP_033174124.1|DMAU	LOC108015241|XP_016937080.1|DSUZ
OG0002903	LOC117135282|XP_033151341.1|DMAU	LOC108020935|XP_016944855.1|DSUZ
OG0002904	LOC117141733|XP_033161241.1|DMAU	LOC108007274|XP_036672147.1|DSUZ
OG0002905	LOC117139767|XP_033158259.1|DMAU	LOC108021734|XP_016946064.1|DSUZ
OG0002906	LOC117137012|XP_033154097.1|DMAU	LOC108013177|XP_016934369.1|DSUZ
OG0002907	LOC117136986|XP_033154055.1|DMAU	LOC108020725|XP_016944587.1|DSUZ
OG0002908	LOC117136480|XP_033153307.1|DMAU	LOC108008901|XP_016928295.1|DSUZ
OG0002909	LOC117136445|XP_033153254.1|DMAU	LOC108018140|XP_016941086.1|DSUZ
OG0002910	LOC117143111|XP_033163489.1|DMAU	LOC108021088|XP_016945099.1|DSUZ
OG0002911	LOC117137189|XP_033154403.1|DMAU	LOC108009961|XP_016930210.1|DSUZ
OG0002912	LOC117147474|XP_033170258.1|DMAU	LOC108015056|XP_016936785.1|DSUZ
OG0002913	LOC117137253|XP_033154507.1|DMAU	LOC108010120|XP_016930435.1|DSUZ
OG0002914	LOC117150980|XP_033174066.1|DMAU	LOC108005672|XP_016924486.1|DSUZ
OG0002915	LOC117135695|XP_033151992.1|DMAU	LOC108021617|XP_016945907.1|DSUZ
OG0002916	LOC117150727|XP_033173640.1|DMAU	LOC108021042|XP_036668613.1|DSUZ
OG0002917	LOC117136093|XP_033152663.1|DMAU	LOC108010137|XP_016930458.1|DSUZ
OG0002918	LOC117138517|XP_033156542.1|DMAU	LOC108009346|XP_016929125.1|DSUZ
OG0002919	LOC117136800|XP_033153754.1|DMAU	LOC108018042|XP_016940921.1|DSUZ
OG0002920	LOC117150509|XP_033173306.1|DMAU	LOC108008403|XP_016927740.1|DSUZ
OG0002921	LOC117138038|XP_033155780.1|DMAU	LOC108018950|XP_016942045.1|DSUZ
OG0002922	LOC117143092|XP_033163464.1|DMAU	LOC108021062|XP_016945059.1|DSUZ
OG0002923	LOC117143055|XP_033163398.1|DMAU	LOC108018321|XP_016941354.1|DSUZ
OG0002924	LOC117143079|XP_033163443.1|DMAU	LOC108021061|XP_016945058.1|DSUZ
OG0002925	LOC117135725|XP_033152059.1|DMAU	LOC108009195|XP_016928841.1|DSUZ
