Orthogroup	DMAU.longest_only	DYAK.longest_only
OG0001587	LOC117137487|XP_033154858.1|DMAU	LOC6539196|XP_002086097.1|DYAK
OG0001588	LOC117138208|XP_033156033.1|DMAU	LOC6528464|XP_002089510.1|DYAK
OG0001589	LOC117136090|XP_033152654.1|DMAU	LOC6539157|XP_002086062.2|DYAK
OG0001591	LOC117145380|XP_033166903.1|DMAU	LOC6538061|XP_002098596.2|DYAK
OG0001592	LOC117142934|XP_033163141.1|DMAU	LOC6527394|XP_015053118.1|DYAK
OG0001593	LOC117150632|XP_033173495.1|DMAU	LOC6527385|XP_015053127.1|DYAK
OG0001594	LOC117150272|XP_033172968.1|DMAU	LOC6526840|XP_039227070.1|DYAK
OG0001595	LOC117137055|XP_033154156.1|DMAU	LOC6530274|XP_015052626.1|DYAK
OG0001596	LOC117151034|XP_033174139.1|DMAU	LOC6529732|XP_002090725.1|DYAK
OG0001597	LOC117149328|XP_033172657.1|DMAU	LOC26536371|XP_015044621.2|DYAK
OG0001598	LOC117135169|XP_033151119.1|DMAU	LOC6528217|XP_002089279.2|DYAK
OG0001599	LOC117141141|XP_033160368.1|DMAU	LOC6527031|XP_002088125.1|DYAK
OG0001600	LOC117145130|XP_033166545.1|DMAU	LOC6528275|XP_002089328.2|DYAK
OG0001601	LOC117135165|XP_033151117.1|DMAU	LOC6528058|XP_002089125.1|DYAK
OG0001602	LOC117140893|XP_033159942.1|DMAU	LOC6527853|XP_002088925.2|DYAK
OG0001603	LOC117150475|XP_033173265.1|DMAU	LOC6527874|XP_002088946.1|DYAK
OG0001604	LOC117146888|XP_033169378.1|DMAU	LOC6524030|XP_002099902.1|DYAK
OG0001605	LOC117135893|XP_033152331.1|DMAU	LOC6528615|XP_002089658.1|DYAK
OG0001606	LOC117135420|XP_033151464.1|DMAU	LOC26535450|XP_015045204.1|DYAK
OG0001607	LOC117135203|XP_033151179.1|DMAU	LOC6529524|XP_002090526.1|DYAK
OG0001608	LOC117151028|XP_033174132.1|DMAU	LOC6529210|XP_015052226.1|DYAK
OG0001609	LOC117137214|XP_033154461.1|DMAU	LOC6530512|XP_002091427.2|DYAK
OG0001610	LOC117142175|XP_033161931.1|DMAU	LOC6529790|XP_002090774.1|DYAK
OG0001611	LOC117143255|XP_033163716.1|DMAU	LOC6530314|XP_002091241.1|DYAK
OG0001612	LOC117150833|XP_033173791.1|DMAU	LOC6527682|XP_002088768.1|DYAK
OG0001613	LOC117142352|XP_033162169.1|DMAU	LOC6528050|XP_002089117.1|DYAK
OG0001614	LOC117136293|XP_033153021.1|DMAU	LOC6528678|XP_039227172.1|DYAK
OG0001615	LOC117135714|XP_033152034.1|DMAU	LOC6539079|XP_015045325.1|DYAK
OG0001616	LOC117147230|XP_033169936.1|DMAU	LOC6527331|XP_002088423.1|DYAK
OG0001617	LOC117135206|XP_033151182.1|DMAU	LOC6529759|XP_002090749.1|DYAK
OG0001618	LOC117145308|XP_033166796.1|DMAU	LOC6528024|XP_002089091.2|DYAK
OG0001619	LOC117145000|XP_033166379.1|DMAU	LOC6527820|XP_002088893.1|DYAK
OG0001620	LOC117136487|XP_033153317.1|DMAU	LOC6531896|XP_002092683.1|DYAK
OG0001621	LOC117137744|XP_033155218.1|DMAU	LOC6531487|XP_002092286.1|DYAK
OG0001622	LOC117146684|XP_033168943.1|DMAU	LOC6525238|XP_002101076.1|DYAK
OG0001623	LOC117150459|XP_033173243.1|DMAU	LOC6526313|XP_002087435.1|DYAK
OG0001624	LOC117150860|XP_033173848.1|DMAU	LOC6527084|XP_002088177.1|DYAK
OG0001625	LOC117144752|XP_033166003.1|DMAU	LOC6529202|XP_002090209.1|DYAK
OG0001626	LOC117137081|XP_033154205.1|DMAU	LOC6527645|XP_002088733.1|DYAK
OG0001627	LOC117142706|XP_033162756.1|DMAU	LOC6537213|XP_015048201.1|DYAK
OG0001628	LOC117145682|XP_033167315.1|DMAU	LOC6538398|XP_002098922.1|DYAK
OG0001629	LOC117145926|XP_033167677.1|DMAU	LOC6529130|XP_002090141.2|DYAK
OG0001630	LOC117142944|XP_033163150.1|DMAU	LOC6538758|XP_002099272.1|DYAK
OG0001631	LOC117144870|XP_033166169.1|DMAU	LOC6535307|XP_039232763.1|DYAK
OG0001632	LOC117150228|XP_033172918.1|DMAU	LOC6527916|XP_002088984.1|DYAK
OG0001633	LOC117142853|XP_033162984.1|DMAU	LOC6537432|XP_002097988.1|DYAK
OG0001634	LOC117143157|XP_033163554.1|DMAU	LOC26535976|XP_015046979.1|DYAK
OG0001635	LOC117144305|XP_033165307.1|DMAU	LOC6538443|XP_002098967.2|DYAK
OG0001636	LOC117145025|XP_033166417.1|DMAU	LOC6536089|XP_002096698.2|DYAK
OG0001637	LOC117142418|XP_033162267.1|DMAU	LOC6536346|XP_002096928.1|DYAK
OG0001638	LOC117147529|XP_033170349.1|DMAU, LOC117147214|XP_033169919.1|DMAU	LOC6524418|XP_002100276.1|DYAK
OG0001639	LOC117136386|XP_033153169.1|DMAU	LOC6529090|XP_039226490.1|DYAK
OG0001640	LOC117143213|XP_033163652.1|DMAU	LOC6536103|XP_002096711.1|DYAK
OG0001641	LOC117142797|XP_033162894.1|DMAU	LOC6537385|XP_002097941.1|DYAK
OG0001642	LOC117148328|XP_033171553.1|DMAU	LOC6525351|XP_002101187.1|DYAK
OG0001643	LOC117145502|XP_033167077.1|DMAU	LOC6526889|XP_002087989.1|DYAK
OG0001644	LOC117141151|XP_033160380.1|DMAU	LOC6534003|XP_015050362.1|DYAK
OG0001645	LOC117136667|XP_033153558.1|DMAU	LOC6530523|XP_002091438.1|DYAK
OG0001646	LOC117138578|XP_033156642.1|DMAU	LOC6531686|XP_015051484.1|DYAK
OG0001647	LOC117137085|XP_033154206.1|DMAU	LOC6528407|XP_039227465.1|DYAK
OG0001648	LOC117139547|XP_033157826.1|DMAU	LOC6534098|XP_015050438.1|DYAK
OG0001649	LOC117138168|XP_033155940.1|DMAU	LOC6530361|XP_002091287.1|DYAK
OG0001650	LOC117135852|XP_033152260.1|DMAU	LOC6530966|XP_039227795.1|DYAK
OG0001651	LOC117138197|XP_033156016.1|DMAU	LOC6531317|XP_015051240.1|DYAK
OG0001652	LOC117140684|XP_033159631.1|DMAU	LOC6534276|XP_002094957.2|DYAK
OG0001653	LOC117139867|XP_033158414.1|DMAU	LOC6534596|XP_002095272.1|DYAK
OG0001654	LOC117137179|XP_033154392.1|DMAU	LOC6531253|XP_002092062.1|DYAK
OG0001655	LOC117137566|XP_033154962.1|DMAU	LOC6528780|XP_002089814.2|DYAK
OG0001656	LOC117135559|XP_033151757.1|DMAU	LOC6526630|XP_002087738.1|DYAK
OG0001657	LOC117139956|XP_033158540.1|DMAU	LOC6534480|XP_002095157.2|DYAK
OG0001658	LOC117139118|XP_033157152.1|DMAU	LOC6533792|XP_002094493.1|DYAK
OG0001659	LOC117139666|XP_033158030.1|DMAU	LOC6534024|XP_002094711.1|DYAK
OG0001660	LOC117139272|XP_033157386.1|DMAU	LOC6532397|XP_002093148.1|DYAK
OG0001661	LOC117144762|XP_033166011.1|DMAU	LOC6536562|XP_002097138.1|DYAK
OG0001662	LOC117139086|XP_033157095.1|DMAU	LOC6532763|XP_002093505.1|DYAK
OG0001663	LOC117143336|XP_033163887.1|DMAU	LOC6536908|XP_002097477.2|DYAK
OG0001664	LOC117136768|XP_033153703.1|DMAU	LOC6530951|XP_002091789.1|DYAK
OG0001666	LOC117150975|XP_033174048.1|DMAU	LOC6526700|XP_002087803.1|DYAK
OG0001667	LOC117138667|XP_033156796.1|DMAU	LOC6531180|XP_002092009.1|DYAK
OG0001668	LOC117142067|XP_033161836.1|DMAU	LOC6533151|XP_002093877.2|DYAK
OG0001669	LOC117140933|XP_033160020.1|DMAU	LOC6532888|XP_002093624.3|DYAK
OG0001670	LOC117137305|XP_033154577.1|DMAU	LOC6529074|XP_015054193.1|DYAK
OG0001671	LOC117147797|XP_033170737.1|DMAU	LOC6526223|XP_002102032.2|DYAK
OG0001672	LOC117137902|XP_033155533.1|DMAU	LOC6531124|XP_002091958.1|DYAK
OG0001672	LOC117137901|XP_033155532.1|DMAU	LOC6531125|XP_002091959.1|DYAK, LOC6531126|XP_002091960.1|DYAK
OG0001673	LOC117135620|XP_033151872.1|DMAU	LOC26535617|XP_015052914.1|DYAK
OG0001673	LOC117135619|XP_033151871.1|DMAU	LOC26535945|XP_015052939.1|DYAK, LOC26536408|XP_039228144.1|DYAK
OG0001674	LOC117145858|XP_033167569.1|DMAU	LOC6536791|XP_002097361.1|DYAK
OG0001675	LOC117145544|XP_033167129.1|DMAU	LOC6538464|XP_002098988.1|DYAK
OG0001675	LOC117145542|XP_033167128.1|DMAU	LOC6538465|XP_002098989.1|DYAK
OG0001676	LOC117138605|XP_033156704.1|DMAU	LOC26535007|XP_015052860.2|DYAK
OG0001676	LOC117138586|XP_033156657.1|DMAU	LOC26534707|XP_015052833.1|DYAK
OG0001677	LOC117145634|XP_033167248.1|DMAU	LOC6526534|XP_002087644.1|DYAK, LOC120320569|XP_039226491.1|DYAK
OG0001677	LOC117145056|XP_033166461.1|DMAU	LOC6526536|XP_002087646.1|DYAK
OG0001678	LOC117148148|XP_033171270.1|DMAU	LOC6525684|XP_002101506.2|DYAK
OG0001679	LOC117148122|XP_033171235.1|DMAU	LOC6525501|XP_002101336.1|DYAK
OG0001680	LOC117146942|XP_033169483.1|DMAU	LOC6525411|XP_039228835.1|DYAK
OG0001681	LOC117148489|XP_033171760.1|DMAU	LOC6525938|XP_002101758.1|DYAK
OG0001682	LOC117147193|XP_033169885.1|DMAU	LOC6525746|XP_015046472.1|DYAK
OG0001683	LOC117150821|XP_033173774.1|DMAU	LOC6527715|XP_002088799.1|DYAK
OG0001684	LOC117146242|XP_033168051.1|DMAU	LOC6523726|XP_002099601.1|DYAK
OG0001685	LOC117149967|XP_033172755.1|DMAU	LOC6528930|XP_002089962.1|DYAK
OG0001686	LOC117147431|XP_033170202.1|DMAU, LOC117147429|XP_033170201.1|DMAU	LOC6525843|XP_002101663.1|DYAK
OG0001687	LOC117147250|XP_033169959.1|DMAU	LOC6523795|XP_002099670.1|DYAK
OG0001688	LOC117146919|XP_033169438.1|DMAU, LOC117146917|XP_033169435.1|DMAU	LOC6525494|XP_002101329.1|DYAK
OG0001689	LOC117148136|XP_033171254.1|DMAU	LOC6525545|XP_002101380.2|DYAK
OG0001690	LOC117141882|XP_033161464.1|DMAU	LOC6533112|XP_002093838.1|DYAK
OG0001691	LOC117150377|XP_033173129.1|DMAU	LOC6526893|XP_002087992.1|DYAK
OG0001692	LOC117144643|XP_033165829.1|DMAU	LOC6535612|XP_039231210.1|DYAK
OG0001693	LOC117147884|XP_033170859.1|DMAU	LOC6524597|XP_015045767.1|DYAK
OG0001694	LOC117143088|XP_033163456.1|DMAU	LOC6535584|XP_039231295.1|DYAK
OG0001695	LOC117136802|XP_033153757.1|DMAU	LOC6531057|XP_002091891.1|DYAK
OG0001696	LOC117142225|XP_033161967.1|DMAU	LOC6536493|XP_015047766.1|DYAK
OG0001697	LOC117143205|XP_033163641.1|DMAU	LOC6538604|XP_002099126.1|DYAK
OG0001698	LOC117148498|XP_033171771.1|DMAU	LOC6526057|XP_039230233.1|DYAK
OG0001699	LOC117142581|XP_033162542.1|DMAU	LOC6536526|XP_002097102.1|DYAK
OG0001700	LOC117143129|XP_033163510.1|DMAU	LOC6536393|XP_015047728.1|DYAK
OG0001701	LOC117144739|XP_033165982.1|DMAU	LOC6537549|XP_002098095.2|DYAK
OG0001702	LOC117150609|XP_033173504.1|DMAU	LOC6527938|XP_002089005.1|DYAK
OG0001703	LOC117145659|XP_033167282.1|DMAU	LOC6537826|XP_002098367.2|DYAK
OG0001704	LOC117145652|XP_033167273.1|DMAU	LOC6537827|XP_002098368.1|DYAK
OG0001705	LOC117143342|XP_033163896.1|DMAU	LOC6537994|XP_015048602.1|DYAK
OG0001706	LOC117136263|XP_033152972.1|DMAU	LOC6529114|XP_015054172.1|DYAK
OG0001707	LOC117145673|XP_033167296.1|DMAU	LOC6537866|XP_039231170.1|DYAK
OG0001708	LOC117142755|XP_033162828.1|DMAU	LOC6536998|XP_039232272.1|DYAK
OG0001709	LOC117139411|XP_033157579.1|DMAU	LOC6532954|XP_002093689.1|DYAK
OG0001710	LOC117143161|XP_033163563.1|DMAU	LOC6537661|XP_039232835.1|DYAK
OG0001711	LOC117143117|XP_033163495.1|DMAU	LOC6537742|XP_015048478.1|DYAK
OG0001712	LOC117146121|XP_033168009.1|DMAU	LOC6538797|XP_002099310.1|DYAK
OG0001713	LOC117145402|XP_033166931.1|DMAU	LOC6536624|XP_002097196.1|DYAK
OG0001714	LOC117145842|XP_033167539.1|DMAU	LOC6535367|XP_039232025.1|DYAK
OG0001715	LOC117147805|XP_033170748.1|DMAU	LOC6525596|XP_002101431.2|DYAK
OG0001716	LOC117148334|XP_033171559.1|DMAU	LOC6525347|XP_002101183.1|DYAK
OG0001717	LOC117145190|XP_033166640.1|DMAU	LOC6537970|XP_002098507.2|DYAK
OG0001718	LOC117146000|XP_033167808.1|DMAU	LOC6537784|XP_039232755.1|DYAK
OG0001719	LOC117142255|XP_033162005.1|DMAU	LOC6537872|XP_039231044.1|DYAK
OG0001720	LOC117146061|XP_033167892.1|DMAU	LOC6536555|XP_039232796.1|DYAK
OG0001721	LOC117143303|XP_033163801.1|DMAU	LOC6536187|XP_002096778.1|DYAK
OG0001722	LOC117139475|XP_033157684.1|DMAU	LOC6539549|XP_015045106.2|DYAK
OG0001723	LOC117137199|XP_033154440.1|DMAU	LOC6529108|XP_002090121.1|DYAK
OG0001724	LOC117136752|XP_033153675.1|DMAU	LOC6530621|XP_039228677.1|DYAK
OG0001725	LOC117136464|XP_033153286.1|DMAU	LOC6528870|XP_015054095.1|DYAK
OG0001726	LOC117139808|XP_033158326.1|DMAU	LOC6534724|XP_002095399.1|DYAK
OG0001727	LOC117145265|XP_033166741.1|DMAU	LOC6537769|XP_002098310.1|DYAK
OG0001728	LOC117136259|XP_033152968.1|DMAU	LOC6530222|XP_002091159.1|DYAK
OG0001729	LOC117137805|XP_033155371.1|DMAU	LOC6532157|XP_039228994.1|DYAK
OG0001730	LOC117150672|XP_033173565.1|DMAU	LOC6527343|XP_002088435.1|DYAK
OG0001731	LOC117135757|XP_033152104.1|DMAU	LOC6530011|XP_039228078.1|DYAK
OG0001732	LOC117150700|XP_033173603.1|DMAU	LOC6527125|XP_002088219.1|DYAK
OG0001733	LOC117136477|XP_033153305.1|DMAU	LOC6530654|XP_002091552.1|DYAK
OG0001734	LOC117136828|XP_033153793.1|DMAU	LOC6528690|XP_002089732.1|DYAK
OG0001735	LOC117139498|XP_033157717.1|DMAU	LOC6534649|XP_002095324.2|DYAK
OG0001736	LOC117137538|XP_033154925.1|DMAU	LOC6531026|XP_002091863.1|DYAK
OG0001737	LOC117138405|XP_033156374.1|DMAU	LOC6531873|XP_002092660.2|DYAK
OG0001738	LOC117140852|XP_033159870.1|DMAU	LOC6534349|XP_002095028.1|DYAK
OG0001739	LOC117136292|XP_033153019.1|DMAU	LOC26536353|XP_015045318.1|DYAK
OG0001740	LOC117138551|XP_033156601.1|DMAU	LOC6531814|XP_002092601.1|DYAK
OG0001741	LOC117146027|XP_033167849.1|DMAU	LOC6539040|XP_002099542.1|DYAK
OG0001742	LOC117137874|XP_033155491.1|DMAU	LOC6528872|XP_002089904.1|DYAK
OG0001743	LOC117139096|XP_033157115.1|DMAU	LOC6532441|XP_002093188.1|DYAK
OG0001744	LOC117136242|XP_033152918.1|DMAU	LOC6528316|XP_039226740.1|DYAK
OG0001745	LOC117136869|XP_033153861.1|DMAU	LOC6531327|XP_039228422.1|DYAK
OG0001746	LOC117141171|XP_033160398.1|DMAU	LOC6533610|XP_002094318.1|DYAK
OG0001747	LOC117138668|XP_033156797.1|DMAU	LOC6531184|XP_039228291.1|DYAK
OG0001748	LOC117141425|XP_033160749.1|DMAU	LOC6532644|XP_002093388.2|DYAK
OG0001749	LOC117136334|XP_033153086.1|DMAU	LOC6532075|XP_002092852.1|DYAK
OG0001750	LOC117136331|XP_033153078.1|DMAU	LOC6532073|XP_002092850.1|DYAK
OG0001751	LOC117141443|XP_033160787.1|DMAU	LOC6534338|XP_015050580.1|DYAK
OG0001752	LOC117141504|XP_033160881.1|DMAU	LOC6533128|XP_002093854.1|DYAK
OG0001753	LOC117139565|XP_033157853.1|DMAU	LOC6532831|XP_015049628.2|DYAK
OG0001754	LOC117135776|XP_033152136.1|DMAU	LOC6530076|XP_015052583.2|DYAK
OG0001755	LOC117141477|XP_033160838.1|DMAU	LOC6532841|XP_015049649.1|DYAK
OG0001756	LOC117138595|XP_033156667.1|DMAU	LOC6531481|XP_002092280.1|DYAK
OG0001757	LOC117136958|XP_033154013.1|DMAU	LOC6531086|XP_002091920.1|DYAK
OG0001758	LOC117139762|XP_033158220.1|DMAU	LOC6534033|XP_015050384.1|DYAK
OG0001759	LOC117138369|XP_033156327.1|DMAU	LOC6531651|XP_002092448.3|DYAK
OG0001760	LOC117137922|XP_033155563.1|DMAU	LOC6528723|XP_002089758.1|DYAK
OG0001761	LOC117136476|XP_033153301.1|DMAU	LOC6530656|XP_002091554.2|DYAK
OG0001762	LOC117150520|XP_033173329.1|DMAU	LOC6527046|XP_015053579.1|DYAK
OG0001763	LOC117150788|XP_033173728.1|DMAU	LOC6527020|XP_002088115.2|DYAK
OG0001764	LOC117143711|XP_033164401.1|DMAU	LOC6537029|XP_002097596.2|DYAK
OG0001765	LOC117135514|XP_033151642.1|DMAU	LOC6528766|XP_039227560.1|DYAK
OG0001766	LOC117140041|XP_033158668.1|DMAU	LOC6527761|XP_015053795.1|DYAK
OG0001767	LOC117150681|XP_033173577.1|DMAU	LOC6526693|XP_002087797.2|DYAK
OG0001768	LOC117145961|XP_033167752.1|DMAU	LOC6526304|XP_002087426.1|DYAK
OG0001769	LOC117150157|XP_033172847.1|DMAU	LOC6528096|XP_002089163.1|DYAK
OG0001770	LOC117148851|XP_033172404.1|DMAU	LOC6527199|XP_002088293.1|DYAK
OG0001771	LOC117150590|XP_033173437.1|DMAU	LOC6526731|XP_002087834.1|DYAK
OG0001772	LOC117145476|XP_033167046.1|DMAU	LOC6528015|XP_002089082.1|DYAK
OG0001773	LOC117150201|XP_033172885.1|DMAU	LOC6527945|XP_002089012.3|DYAK
OG0001774	LOC117136505|XP_033153340.1|DMAU	LOC120322342|XP_039233324.1|DYAK, LOC6532112|XP_002092888.2|DYAK
OG0001775	LOC117148940|XP_033172557.1|DMAU	LOC6525013|XP_002100852.1|DYAK
OG0001776	LOC117135184|XP_033151142.1|DMAU	LOC6527078|XP_002088171.1|DYAK
OG0001777	LOC117141801|XP_033161341.1|DMAU	LOC6526949|XP_002088045.1|DYAK
OG0001778	LOC117150503|XP_033173300.1|DMAU	LOC6528924|XP_002089956.1|DYAK
OG0001779	LOC117147518|XP_033170328.1|DMAU	LOC6527958|XP_039226979.1|DYAK
OG0001780	LOC117136367|XP_033153139.1|DMAU	LOC6529106|XP_002090119.1|DYAK
OG0001781	LOC117142149|XP_033161929.1|DMAU	LOC6529789|XP_039229228.1|DYAK
OG0001782	LOC117150657|XP_033173539.1|DMAU	LOC6527519|XP_015053705.1|DYAK
OG0001783	LOC117145902|XP_033167647.1|DMAU	LOC6527800|XP_002088873.1|DYAK
OG0001784	LOC117150947|XP_033174011.1|DMAU	LOC6526434|XP_002087553.1|DYAK
OG0001785	LOC117136455|XP_033153270.1|DMAU	LOC6528775|XP_002089809.1|DYAK
OG0001786	LOC117148092|XP_033171199.1|DMAU	LOC6526971|XP_002088067.1|DYAK
OG0001787	LOC117139124|XP_033157166.1|DMAU	LOC6526969|XP_002088065.2|DYAK
OG0001788	LOC117135493|XP_033151605.1|DMAU	LOC6529898|XP_002090855.1|DYAK
OG0001789	LOC117136950|XP_033153991.1|DMAU	LOC6531765|XP_002092552.1|DYAK
OG0001790	LOC117150832|XP_033173794.1|DMAU	LOC6526953|XP_002088049.1|DYAK
OG0001791	LOC117138336|XP_033156265.1|DMAU	LOC6530270|XP_039229130.1|DYAK
OG0001792	LOC117139729|XP_033158161.1|DMAU	LOC6529618|XP_015052092.1|DYAK
OG0001793	LOC117135411|XP_033151450.1|DMAU	LOC6530368|XP_015052658.1|DYAK
OG0001794	LOC117150504|XP_033173301.1|DMAU	LOC6528923|XP_002089955.1|DYAK
OG0001795	LOC117139585|XP_033157893.1|DMAU	LOC6529544|XP_015052105.1|DYAK
OG0001796	LOC117147680|XP_033170549.1|DMAU	LOC6525593|XP_002101428.1|DYAK
OG0001797	LOC117146303|XP_033168232.1|DMAU	LOC6523713|XP_039233042.1|DYAK
OG0001798	LOC117138242|XP_033156083.1|DMAU	LOC6531641|XP_002092438.1|DYAK
OG0001799	LOC117148428|XP_033171692.1|DMAU	LOC6526142|XP_002101956.2|DYAK
OG0001800	LOC117141187|XP_033160420.1|DMAU	LOC6526943|XP_002088041.2|DYAK
OG0001801	LOC117139480|XP_033157690.1|DMAU	LOC6532511|XP_002093257.2|DYAK
OG0001802	LOC117143564|XP_033164200.1|DMAU	LOC6536248|XP_002096834.1|DYAK
OG0001803	LOC117144035|XP_033164891.1|DMAU	LOC6535965|XP_039231787.1|DYAK
OG0001804	LOC117142991|XP_033163235.1|DMAU	LOC6537472|XP_002098028.2|DYAK
OG0001805	LOC117141181|XP_033160410.1|DMAU	LOC6532739|XP_002093481.1|DYAK
OG0001806	LOC117145880|XP_033167595.1|DMAU	LOC6538699|XP_002099214.1|DYAK
OG0001807	LOC117144675|XP_033165887.1|DMAU	LOC6537207|XP_002097765.1|DYAK
OG0001808	LOC117145339|XP_033166840.1|DMAU	LOC6536643|XP_015047865.1|DYAK
OG0001809	LOC117142647|XP_033162644.1|DMAU	LOC6535310|XP_015047048.2|DYAK
OG0001810	LOC117145083|XP_033166491.1|DMAU	LOC6537850|XP_002098391.1|DYAK
OG0001811	LOC117137064|XP_033154169.1|DMAU	LOC6528522|XP_002089568.3|DYAK
OG0001812	LOC117146439|XP_033168543.1|DMAU	LOC6525188|XP_015046148.1|DYAK
OG0001813	LOC117142830|XP_033162950.1|DMAU	LOC6535695|XP_039231150.1|DYAK
OG0001814	LOC117142566|XP_033162508.1|DMAU	LOC6535998|XP_039231592.1|DYAK
OG0001815	LOC117144789|XP_033166049.1|DMAU	LOC6537498|XP_002098046.1|DYAK
OG0001816	LOC117137212|XP_033154458.1|DMAU	LOC6529928|XP_002090884.1|DYAK
OG0001817	LOC117138259|XP_033156111.1|DMAU	LOC6528821|XP_039226531.1|DYAK
OG0001818	LOC117148233|XP_033171417.1|DMAU	LOC6525087|XP_039226098.1|DYAK
OG0001819	LOC117135453|XP_033151530.1|DMAU	LOC6531584|XP_002092382.1|DYAK
OG0001820	LOC117146967|XP_033169526.1|DMAU	LOC6525439|XP_002101274.1|DYAK
OG0001821	LOC117138006|XP_033155699.1|DMAU	LOC6532093|XP_002092869.1|DYAK
OG0001822	LOC117137747|XP_033155222.1|DMAU	LOC6531730|XP_002092520.1|DYAK
OG0001823	LOC117140245|XP_033158938.1|DMAU	LOC6533669|XP_002094375.1|DYAK
OG0001824	LOC117151071|XP_033174204.1|DMAU	LOC6526447|XP_002087566.1|DYAK
OG0001825	LOC117138084|XP_033155824.1|DMAU	LOC6530918|XP_039228589.1|DYAK
OG0001826	LOC117137620|XP_033155042.1|DMAU	LOC6529359|XP_002090364.1|DYAK
OG0001827	LOC117138144|XP_033155913.1|DMAU	LOC6531696|XP_015051490.1|DYAK
OG0001828	LOC117146567|XP_033168757.1|DMAU	LOC6524613|XP_002100470.1|DYAK
OG0001829	LOC117137383|XP_033154687.1|DMAU	LOC6530195|XP_002091133.1|DYAK
OG0001830	LOC117135880|XP_033152314.1|DMAU	LOC6531758|XP_002092548.1|DYAK
OG0001831	LOC117141475|XP_033160836.1|DMAU	LOC6534266|XP_002094947.1|DYAK
OG0001832	LOC117148545|XP_033171870.1|DMAU	LOC6524003|XP_015045421.1|DYAK
OG0001833	LOC117137509|XP_033154881.1|DMAU	LOC6531931|XP_002092717.2|DYAK
OG0001834	LOC117142523|XP_033162460.1|DMAU	LOC6537260|XP_002097818.1|DYAK
OG0001837	LOC117139928|XP_033158504.1|DMAU	LOC6532267|XP_002093039.2|DYAK
OG0001838	LOC117137650|XP_033155078.1|DMAU	LOC6529963|XP_002090910.1|DYAK
OG0001839	LOC117141914|XP_033161533.1|DMAU	LOC6526346|XP_002087468.1|DYAK
OG0001839	LOC117136295|XP_033153029.1|DMAU	LOC6530779|XP_002091666.1|DYAK
OG0001840	LOC117148925|XP_033172539.1|DMAU	LOC26535364|XP_015052898.1|DYAK
OG0001840	LOC117149176|XP_033172645.1|DMAU	LOC26535710|XP_039228125.1|DYAK
OG0001841	LOC117140525|XP_033159397.1|DMAU	LOC6532297|XP_002093057.2|DYAK
OG0001841	LOC117140526|XP_033159401.1|DMAU	LOC6532296|XP_002093056.1|DYAK
OG0001842	LOC117141991|XP_033161721.1|DMAU	LOC6533503|XP_002094214.1|DYAK
OG0001842	LOC117140784|XP_033159770.1|DMAU	LOC6526930|XP_002088028.1|DYAK
OG0001843	LOC117139363|XP_033157506.1|DMAU	LOC6534942|XP_002095612.1|DYAK
OG0001844	LOC117140374|XP_033159130.1|DMAU	LOC6534142|XP_002094826.1|DYAK, LOC6534143|XP_002094827.1|DYAK
OG0001845	LOC117144705|XP_033165937.1|DMAU	LOC6529433|XP_002090437.2|DYAK
OG0001845	LOC117136646|XP_033153532.1|DMAU	LOC6531797|XP_002092584.1|DYAK
OG0001846	LOC117144178|XP_033165114.1|DMAU	LOC6537451|XP_002098007.1|DYAK
OG0001846	LOC117144229|XP_033165185.1|DMAU	LOC120321824|XP_039231726.1|DYAK, LOC6537449|XP_002098005.3|DYAK
OG0001847	LOC117141336|XP_033160630.1|DMAU, LOC117141334|XP_033160629.1|DMAU, LOC117141333|XP_033160628.1|DMAU	LOC120321513|XP_039230119.1|DYAK, LOC120321505|XP_039230042.1|DYAK, LOC120321398|XP_039229565.1|DYAK
OG0001848	LOC117140198|XP_033158872.1|DMAU	LOC26535568|XP_039233334.1|DYAK
OG0001849	LOC117142817|XP_033162924.1|DMAU	LOC6538812|XP_002099325.1|DYAK
OG0001850	LOC117146243|XP_033168055.1|DMAU	LOC6523746|XP_039232891.1|DYAK
OG0001851	LOC117146341|XP_033168363.1|DMAU	LOC6523728|XP_039232878.1|DYAK
OG0001852	LOC117139610|XP_033157940.1|DMAU	LOC6532234|XP_039229372.1|DYAK
OG0001853	LOC117143309|XP_033163810.1|DMAU	LOC6538383|XP_039231982.1|DYAK
OG0001854	LOC117147202|XP_033169902.1|DMAU	LOC6524813|XP_002100655.2|DYAK
OG0001855	LOC117137835|XP_033155416.1|DMAU	LOC6531359|XP_002092162.1|DYAK
OG0001856	LOC117148110|XP_033171220.1|DMAU	LOC6525264|XP_002101100.1|DYAK
OG0001857	LOC117147274|XP_033169998.1|DMAU	LOC6526091|XP_002101908.1|DYAK
OG0001858	LOC117148801|XP_033172307.1|DMAU	LOC6525823|XP_002101643.1|DYAK
OG0001859	LOC117146707|XP_033169013.1|DMAU, LOC117147084|XP_033169739.1|DMAU	LOC6526196|XP_002102005.1|DYAK
OG0001860	LOC117140057|XP_033158686.1|DMAU	LOC6534246|XP_002094928.1|DYAK
OG0001861	LOC117144970|XP_033166322.1|DMAU	LOC6538349|XP_002098874.1|DYAK
OG0001862	LOC117147352|XP_033170106.1|DMAU	LOC6526135|XP_002101952.2|DYAK
OG0001863	LOC117146761|XP_033169150.1|DMAU	LOC6524650|XP_002100507.1|DYAK
