Orthogroup	DMAU.longest_only	DSER.longest_only
OG0000554	LOC117145830|XP_033167523.1|DMAU	LOC110185264|XP_020809666.1|DSER
OG0000555	LOC117140851|XP_033159869.1|DMAU	LOC110179417|XP_020802605.1|DSER
OG0000555	LOC117140857|XP_033159877.1|DMAU	LOC110181233|XP_020804594.1|DSER, LOC110180473|XP_020803815.1|DSER
OG0000556	LOC117148143|XP_033171261.1|DMAU	LOC110179726|XP_020803004.1|DSER
OG0000556	LOC117145232|XP_033166697.1|DMAU	LOC110191833|XP_020818457.1|DSER
OG0000557	LOC117144176|XP_033165112.1|DMAU	LOC110176580|XP_020798653.1|DSER
OG0000557	LOC117143551|XP_033164182.1|DMAU	LOC110176610|XP_020798692.1|DSER
OG0000558	LOC117143121|XP_033163499.1|DMAU	LOC110191842|XP_020818469.1|DSER
OG0000558	LOC117147855|XP_033170821.1|DMAU	LOC110184573|XP_020808806.1|DSER
OG0000559	LOC117143297|XP_033163786.1|DMAU	LOC110186176|XP_020810888.1|DSER
OG0000559	LOC117141597|XP_033161001.1|DMAU	LOC110176282|XP_020798260.1|DSER
OG0000560	LOC117136435|XP_033153239.1|DMAU	LOC110189432|XP_020815161.1|DSER
OG0000560	LOC117136434|XP_033153238.1|DMAU	LOC110189431|XP_020815160.1|DSER
OG0000561	LOC117141068|XP_033160254.1|DMAU	LOC110190641|XP_020816898.1|DSER
OG0000561	LOC117140867|XP_033159896.1|DMAU	LOC110190559|XP_020816778.1|DSER
OG0000562	LOC117139546|XP_033157825.1|DMAU	LOC110181239|XP_020804603.1|DSER
OG0000562	LOC117140486|XP_033159336.1|DMAU	LOC110181232|XP_020804593.1|DSER
OG0000563	LOC117141612|XP_033161023.1|DMAU	LOC110177481|XP_020799887.1|DSER
OG0000564	LOC117139327|XP_033157465.1|DMAU	LOC110190320|XP_020816374.1|DSER
OG0000564	LOC117139328|XP_033157466.1|DMAU	LOC110190071|XP_020816035.1|DSER
OG0000565	LOC117146450|XP_033168568.1|DMAU, LOC117146451|XP_033168570.1|DMAU	LOC110189525|XP_020815311.1|DSER
OG0000566	LOC117145247|XP_033166720.1|DMAU	LOC110190849|XP_020817157.1|DSER
OG0000566	LOC117141238|XP_033160492.1|DMAU	LOC110185332|XP_020809767.1|DSER
OG0000567	LOC117147883|XP_033170858.1|DMAU	LOC110181567|XP_020805016.1|DSER
OG0000567	LOC117147648|XP_033170511.1|DMAU	LOC110181566|XP_020805015.1|DSER
OG0000568	LOC117148765|XP_033172252.1|DMAU	LOC110184417|XP_020808611.1|DSER
OG0000568	LOC117143405|XP_033163989.1|DMAU	LOC110176469|XP_020798487.1|DSER
OG0000569	LOC117143814|XP_033164551.1|DMAU	LOC110191824|XP_020818448.1|DSER
OG0000569	LOC117141767|XP_033161289.1|DMAU	LOC110180710|XP_020804050.1|DSER
OG0000570	LOC117144673|XP_033165885.1|DMAU	LOC110176422|XP_020798426.1|DSER
OG0000570	LOC117145007|XP_033166391.1|DMAU	LOC110176424|XP_020798429.1|DSER
OG0000571	LOC117144833|XP_033166109.1|DMAU	LOC110176399|XP_020798393.1|DSER
OG0000572	LOC117145390|XP_033166917.1|DMAU	LOC110187812|XP_020812947.1|DSER
OG0000572	LOC117144091|XP_033164997.1|DMAU	LOC110187757|XP_020812877.1|DSER
OG0000573	LOC117141993|XP_033161728.1|DMAU	LOC110188824|XP_020814373.1|DSER
OG0000573	LOC117136418|XP_033153219.1|DMAU	LOC110176936|XP_020799095.1|DSER
OG0000574	LOC117140993|XP_033160134.1|DMAU	LOC110190321|XP_020816375.1|DSER
OG0000574	LOC117144796|XP_033166063.1|DMAU	LOC110188049|XP_020813257.1|DSER
OG0000575	LOC117140190|XP_033158859.1|DMAU	LOC110190569|XP_020816803.1|DSER
OG0000575	LOC117139986|XP_033158582.1|DMAU	LOC110190593|XP_020816844.1|DSER
OG0000576	LOC117143614|XP_033164258.1|DMAU	LOC110188526|XP_020813928.1|DSER
OG0000576	LOC117143739|XP_033164440.1|DMAU	LOC110188412|XP_020813795.1|DSER
OG0000577	LOC117139158|XP_033157211.1|DMAU	LOC110176941|XP_020799102.1|DSER
OG0000577	LOC117135254|XP_033151291.1|DMAU	LOC110176873|XP_020799007.1|DSER
OG0000578	LOC117146824|XP_033169272.1|DMAU	LOC110183305|XP_020807203.1|DSER
OG0000578	LOC117136726|XP_033153643.1|DMAU	LOC110179138|XP_020802190.1|DSER
OG0000579	LOC117143888|XP_033164680.1|DMAU	LOC110191052|XP_020817437.1|DSER
OG0000579	LOC117142105|XP_033161882.1|DMAU	LOC110177486|XP_020799897.1|DSER
OG0000580	LOC117144755|XP_033166005.1|DMAU	LOC110187872|XP_020813015.1|DSER
OG0000580	LOC117144756|XP_033166006.1|DMAU	LOC110188083|XP_020813295.1|DSER
OG0000581	LOC117146114|XP_033167993.1|DMAU	LOC110190173|XP_020816182.1|DSER
OG0000581	LOC117147504|XP_033170299.1|DMAU	LOC110181771|XP_020805302.1|DSER
OG0000582	LOC117136765|XP_033153700.1|DMAU	LOC110176253|XP_020798223.1|DSER
OG0000583	LOC117135753|XP_033152100.1|DMAU	LOC110178512|XP_020801322.1|DSER
OG0000583	LOC117138559|XP_033156609.1|DMAU	LOC110178511|XP_020801321.1|DSER
OG0000584	LOC117150809|XP_033173759.1|DMAU	LOC110181441|XP_020804844.1|DSER, LOC110179871|XP_020803130.1|DSER
OG0000584	LOC117142375|XP_033162199.1|DMAU	LOC110181436|XP_020804837.1|DSER, LOC110179870|XP_020803129.1|DSER
OG0000585	LOC117139090|XP_033157102.1|DMAU	LOC110183669|XP_020807662.1|DSER
OG0000585	LOC117140671|XP_033159612.1|DMAU	LOC110183712|XP_020807719.1|DSER
OG0000586	LOC117136220|XP_033152886.1|DMAU	LOC110177776|XP_020800302.1|DSER
OG0000586	LOC117138203|XP_033156024.1|DMAU	LOC110178265|XP_020800989.1|DSER
OG0000586	LOC117137134|XP_033154324.1|DMAU	LOC110191327|XP_020817823.1|DSER
OG0000587	LOC117138567|XP_033156618.1|DMAU	LOC110183757|XP_020807774.1|DSER, LOC110181117|XP_020804451.1|DSER
OG0000589	LOC117148201|XP_033171372.1|DMAU	LOC110183229|XP_020807104.1|DSER
OG0000590	LOC117142882|XP_033163046.1|DMAU	LOC110188594|XP_020814016.1|DSER
OG0000590	LOC117148928|XP_033172541.1|DMAU	LOC110183551|XP_020807510.1|DSER
OG0000592	LOC117138482|XP_033156504.1|DMAU	LOC110191585|XP_020818129.1|DSER
OG0000592	LOC117136615|XP_033153491.1|DMAU	LOC110189203|XP_020814832.1|DSER
OG0000593	LOC117144992|XP_033166356.1|DMAU	LOC110186802|XP_020811743.1|DSER
OG0000593	LOC117147692|XP_033170570.1|DMAU	LOC110181831|XP_020805393.1|DSER
OG0000594	LOC117145735|XP_033167386.1|DMAU	LOC110186598|XP_020811485.1|DSER
OG0000594	LOC117145608|XP_033167214.1|DMAU	LOC110176626|XP_020798710.1|DSER
OG0000595	LOC117143688|XP_033164365.1|DMAU	LOC110184071|XP_020808114.1|DSER
OG0000595	LOC117144576|XP_033165721.1|DMAU	LOC110188373|XP_020813746.1|DSER
OG0000596	LOC117146467|XP_033168594.1|DMAU	LOC110179486|XP_020802719.1|DSER
OG0000596	LOC117145496|XP_033167067.1|DMAU	LOC110176451|XP_020798462.1|DSER
OG0000597	LOC117142900|XP_033163072.1|DMAU	LOC110187848|XP_020812991.1|DSER
OG0000597	LOC117145873|XP_033167588.1|DMAU	LOC110191370|XP_020817881.1|DSER
OG0000598	LOC117142628|XP_033162622.1|DMAU	LOC110188127|XP_020813374.1|DSER
OG0000599	LOC117140768|XP_033159741.1|DMAU	LOC110178641|XP_020801492.1|DSER
OG0000599	LOC117139641|XP_033157992.1|DMAU	LOC110178633|XP_020801479.1|DSER
OG0000600	LOC117137974|XP_033155638.1|DMAU	LOC110189482|XP_020815228.1|DSER
OG0000600	LOC117137706|XP_033155169.1|DMAU	LOC110189256|XP_020814925.1|DSER
OG0000601	LOC117150568|XP_033173410.1|DMAU	LOC110185680|XP_020810306.1|DSER
OG0000601	LOC117138148|XP_033155920.1|DMAU	LOC110177565|XP_020800001.1|DSER, LOC110188792|XP_020814306.1|DSER
OG0000602	LOC117150785|XP_033173722.1|DMAU	LOC110185847|XP_020810513.1|DSER
OG0000602	LOC117150792|XP_033173729.1|DMAU	LOC110185754|XP_020810412.1|DSER
OG0000603	LOC117151083|XP_033174222.1|DMAU	LOC110176878|XP_020799013.1|DSER
OG0000604	LOC117138175|XP_033155957.1|DMAU	LOC110182327|XP_020806018.1|DSER
OG0000604	LOC117138189|XP_033155983.1|DMAU	LOC110182326|XP_020806017.1|DSER
OG0000605	LOC117138562|XP_033156656.1|DMAU	LOC110179891|XP_020803150.1|DSER, LOC110187456|XP_020812503.1|DSER
OG0000606	LOC117144463|XP_033165516.1|DMAU	LOC110177352|XP_020799703.1|DSER
OG0000607	LOC117144625|XP_033165811.1|DMAU	LOC110190852|XP_020817160.1|DSER
OG0000607	LOC117144328|XP_033165332.1|DMAU	LOC110187682|XP_020812772.1|DSER
OG0000608	LOC117145480|XP_033167048.1|DMAU	LOC110186172|XP_020810885.1|DSER
OG0000608	LOC117142771|XP_033162848.1|DMAU	LOC110186241|XP_020810966.1|DSER
OG0000609	LOC117141074|XP_033160267.1|DMAU	LOC110176930|XP_020799085.1|DSER
OG0000610	LOC117140307|XP_033159043.1|DMAU	LOC110185216|XP_020809604.1|DSER
OG0000610	LOC117136922|XP_033153949.1|DMAU	LOC110177774|XP_020800299.1|DSER
OG0000611	LOC117138619|XP_033156719.1|DMAU	LOC110179244|XP_020802359.1|DSER
OG0000611	LOC117137683|XP_033155142.1|DMAU	LOC110181452|XP_020804861.1|DSER
OG0000612	LOC117140794|XP_033159779.1|DMAU	LOC110190893|XP_020817211.1|DSER, LOC110191352|XP_020817859.1|DSER
OG0000612	LOC117140798|XP_033159786.1|DMAU	LOC110191351|XP_020817858.1|DSER
OG0000612	LOC117140796|XP_033159783.1|DMAU	LOC110190888|XP_020817206.1|DSER
OG0000614	LOC117148557|XP_033171886.1|DMAU	LOC110191097|XP_020817502.1|DSER, LOC110175982|XP_020797840.1|DSER
OG0000614	LOC117145192|XP_033166644.1|DMAU	LOC110191140|XP_020817553.1|DSER
OG0000615	LOC117148524|XP_033171829.1|DMAU	LOC110182641|XP_020806369.1|DSER
OG0000615	LOC117142476|XP_033162383.1|DMAU	LOC110188748|XP_020814248.1|DSER
OG0000616	LOC117147928|XP_033170955.1|DMAU	LOC110182633|XP_020806356.1|DSER
OG0000616	LOC117147752|XP_033170651.1|DMAU	LOC110182632|XP_020806353.1|DSER
OG0000617	LOC117143061|XP_033163409.1|DMAU	LOC110177319|XP_020799652.1|DSER
OG0000617	LOC117142509|XP_033162436.1|DMAU	LOC110190963|XP_020817312.1|DSER
OG0000618	LOC117143160|XP_033163562.1|DMAU	LOC110191113|XP_020817517.1|DSER
OG0000618	LOC117139303|XP_033157433.1|DMAU	LOC110191053|XP_020817438.1|DSER
OG0000619	LOC117136888|XP_033153889.1|DMAU	LOC110178445|XP_020801238.1|DSER
OG0000620	LOC117147554|XP_033170387.1|DMAU	LOC110184175|XP_020808245.1|DSER
OG0000620	LOC117139571|XP_033157864.1|DMAU	LOC110190629|XP_020816881.1|DSER
OG0000621	LOC117144171|XP_033165104.1|DMAU	LOC110188201|XP_020813457.1|DSER
OG0000621	LOC117147032|XP_033169617.1|DMAU	LOC110179492|XP_020802725.1|DSER
OG0000622	LOC117141548|XP_033160943.1|DMAU	LOC110178749|XP_020801640.1|DSER
OG0000622	LOC117141409|XP_033160723.1|DMAU	LOC110190510|XP_020816691.1|DSER
OG0000623	LOC117139983|XP_033158578.1|DMAU	LOC110186983|XP_020812001.1|DSER
OG0000623	LOC117139055|XP_033157056.1|DMAU	LOC110176698|XP_020798792.1|DSER
OG0000624	LOC117136836|XP_033153808.1|DMAU	LOC110189665|XP_020815469.1|DSER
OG0000624	LOC117136835|XP_033153807.1|DMAU	LOC110189664|XP_020815468.1|DSER
OG0000625	LOC117139435|XP_033157623.1|DMAU	LOC110190464|XP_020816632.1|DSER
OG0000625	LOC117139436|XP_033157628.1|DMAU	LOC110190571|XP_020816805.1|DSER
OG0000626	LOC117137664|XP_033155114.1|DMAU	LOC110178151|XP_020800842.1|DSER
OG0000626	LOC117136923|XP_033153950.1|DMAU	LOC110181093|XP_020804421.1|DSER
OG0000627	LOC117139752|XP_033158207.1|DMAU	LOC110185256|XP_020809651.1|DSER
OG0000627	LOC117146504|XP_033168650.1|DMAU	LOC110180617|XP_020803960.1|DSER
OG0000628	LOC117143705|XP_033164398.1|DMAU	LOC110182378|XP_020806079.1|DSER
OG0000628	LOC117135917|XP_033152379.1|DMAU	LOC110183345|XP_020807258.1|DSER
OG0000629	LOC117145419|XP_033166955.1|DMAU	LOC110187758|XP_020812881.1|DSER
OG0000629	LOC117150369|XP_033173122.1|DMAU	LOC110187447|XP_020812494.1|DSER
OG0000630	LOC117144094|XP_033165004.1|DMAU	LOC110181379|XP_020804767.1|DSER
OG0000630	LOC117138999|XP_033156971.1|DMAU	LOC110181363|XP_020804746.1|DSER
OG0000631	LOC117144114|XP_033165036.1|DMAU	LOC110187312|XP_020812360.1|DSER, LOC110177653|XP_020800123.1|DSER, LOC110182406|XP_020806104.1|DSER
OG0000631	LOC117150315|XP_033173037.1|DMAU	LOC110185944|XP_020810619.1|DSER
OG0000632	LOC117150547|XP_033173370.1|DMAU	LOC110179178|XP_020802238.1|DSER
OG0000632	LOC117135948|XP_033152429.1|DMAU	LOC110186043|XP_020810741.1|DSER
OG0000633	LOC117139136|XP_033157176.1|DMAU	LOC110179002|XP_020801995.1|DSER
OG0000633	LOC117139105|XP_033157129.1|DMAU	LOC110179000|XP_020801989.1|DSER
OG0000635	LOC117136680|XP_033153581.1|DMAU	LOC110183000|XP_020806882.1|DSER
OG0000635	LOC117146747|XP_033169114.1|DMAU	LOC110177595|XP_020800048.1|DSER
OG0000636	LOC117141772|XP_033161297.1|DMAU	LOC110181388|XP_020804778.1|DSER
OG0000636	LOC117143871|XP_033164643.1|DMAU	LOC110181389|XP_020804779.1|DSER
OG0000637	LOC117148145|XP_033171265.1|DMAU	LOC110187038|XP_020812061.1|DSER
OG0000637	LOC117148144|XP_033171264.1|DMAU	LOC110187034|XP_020812056.1|DSER
OG0000638	LOC117142822|XP_033162932.1|DMAU	LOC110191344|XP_020817850.1|DSER
OG0000638	LOC117148196|XP_033171360.1|DMAU	LOC110181512|XP_020804945.1|DSER
OG0000639	LOC117140166|XP_033158830.1|DMAU	LOC110189840|XP_020815704.1|DSER
OG0000641	LOC117150705|XP_033173608.1|DMAU	LOC110181443|XP_020804846.1|DSER
OG0000641	LOC117143591|XP_033164230.1|DMAU	LOC110188453|XP_020813841.1|DSER
OG0000642	LOC117137981|XP_033155647.1|DMAU	LOC110178221|XP_020800922.1|DSER
OG0000642	LOC117150810|XP_033173760.1|DMAU	LOC110185905|XP_020810578.1|DSER
OG0000643	LOC117145694|XP_033167326.1|DMAU, LOC117142534|XP_033162472.1|DMAU, LOC117144635|XP_033165821.1|DMAU	LOC110177445|XP_020799837.1|DSER
OG0000643	LOC117145690|XP_033167322.1|DMAU	LOC110177446|XP_020799838.1|DSER
OG0000644	LOC117141328|XP_033160618.1|DMAU	LOC110181269|XP_020804637.1|DSER
OG0000644	LOC117141325|XP_033160615.1|DMAU	LOC110181278|XP_020804652.1|DSER
OG0000644	LOC117141326|XP_033160616.1|DMAU	LOC110181277|XP_020804651.1|DSER
OG0000645	LOC117142794|XP_033162889.1|DMAU	LOC110185735|XP_020810384.1|DSER
OG0000645	LOC117137111|XP_033154293.1|DMAU	LOC110185976|XP_020810658.1|DSER
OG0000646	LOC117142560|XP_033162501.1|DMAU	LOC110189449|XP_020815185.1|DSER
OG0000646	LOC117142564|XP_033162507.1|DMAU	LOC110184027|XP_020808054.1|DSER
OG0000647	LOC117144711|XP_033165942.1|DMAU	LOC110176668|XP_020798762.1|DSER, LOC110191092|XP_020817495.1|DSER
OG0000647	LOC117148758|XP_033172244.1|DMAU	LOC110184420|XP_020808614.1|DSER
OG0000648	LOC117147780|XP_033170708.1|DMAU	LOC110184444|XP_020808643.1|DSER
OG0000648	LOC117148002|XP_033171050.1|DMAU	LOC110184364|XP_020808516.1|DSER
OG0000649	LOC117148020|XP_033171077.1|DMAU	LOC110175956|XP_020797803.1|DSER
OG0000649	LOC117147910|XP_033170910.1|DMAU	LOC110176001|XP_020797861.1|DSER
OG0000650	LOC117142347|XP_033162157.1|DMAU	LOC110191073|XP_020817465.1|DSER
OG0000650	LOC117146278|XP_033168164.1|DMAU	LOC110185456|XP_020809958.1|DSER
OG0000651	LOC117140706|XP_033159663.1|DMAU	LOC110189963|XP_020815911.1|DSER
OG0000651	LOC117138975|XP_033156928.1|DMAU	LOC110178651|XP_020801502.1|DSER
OG0000652	LOC117137821|XP_033155396.1|DMAU	LOC110182934|XP_020806772.1|DSER
OG0000652	LOC117147582|XP_033170417.1|DMAU	LOC110183534|XP_020807493.1|DSER
OG0000653	LOC117145168|XP_033166607.1|DMAU	LOC110190581|XP_020816833.1|DSER
OG0000653	LOC117143725|XP_033164420.1|DMAU	LOC110178713|XP_020801575.1|DSER
OG0000654	LOC117139267|XP_033157378.1|DMAU	LOC110191331|XP_020817825.1|DSER, LOC110178755|XP_020801647.1|DSER
OG0000654	LOC117139145|XP_033157188.1|DMAU	LOC110190379|XP_020816468.1|DSER
OG0000655	LOC117137767|XP_033155278.1|DMAU	LOC110182239|XP_020805920.1|DSER
OG0000655	LOC117138819|XP_033156861.1|DMAU	LOC110179530|XP_020802769.1|DSER
OG0000656	LOC117143330|XP_033163878.1|DMAU	LOC110176652|XP_020798742.1|DSER
OG0000656	LOC117143331|XP_033163879.1|DMAU	LOC110176653|XP_020798745.1|DSER
OG0000657	LOC117139037|XP_033157029.1|DMAU	LOC110184492|XP_020808705.1|DSER
OG0000657	LOC117135291|XP_033151352.1|DMAU	LOC110177050|XP_020799225.1|DSER
OG0000658	LOC117147558|XP_033170391.1|DMAU	LOC110179734|XP_020803010.1|DSER
OG0000658	LOC117143468|XP_033164072.1|DMAU	LOC110187869|XP_020813012.1|DSER
OG0000659	LOC117136390|XP_033153177.1|DMAU	LOC110186108|XP_020810814.1|DSER
OG0000659	LOC117150669|XP_033173559.1|DMAU	LOC110183249|XP_020807130.1|DSER
OG0000660	LOC117135316|XP_033151404.1|DMAU	LOC110183976|XP_020807990.1|DSER
OG0000661	LOC117141077|XP_033160266.1|DMAU	LOC110188715|XP_020814183.1|DSER
OG0000661	LOC117150280|XP_033172987.1|DMAU	LOC110179184|XP_020802254.1|DSER
OG0000662	LOC117140756|XP_033159729.1|DMAU	LOC110183716|XP_020807724.1|DSER
OG0000662	LOC117142832|XP_033162954.1|DMAU	LOC110182446|XP_020806141.1|DSER
OG0000663	LOC117137679|XP_033155139.1|DMAU	LOC110184096|XP_020808140.1|DSER
OG0000664	LOC117145519|XP_033167102.1|DMAU	LOC110188738|XP_020814231.1|DSER
OG0000664	LOC117148846|XP_033172396.1|DMAU	LOC110183251|XP_020807135.1|DSER
OG0000665	LOC117145905|XP_033167646.1|DMAU	LOC110186677|XP_020811603.1|DSER
OG0000665	LOC117145904|XP_033167645.1|DMAU	LOC110186663|XP_020811587.1|DSER
OG0000666	LOC117135416|XP_033151459.1|DMAU	LOC110182066|XP_020805695.1|DSER
OG0000666	LOC117146672|XP_033168911.1|DMAU	LOC110181908|XP_020805501.1|DSER
OG0000667	LOC117147302|XP_033170039.1|DMAU	LOC110182591|XP_020806302.1|DSER
OG0000667	LOC117144758|XP_033166008.1|DMAU	LOC110188085|XP_020813297.1|DSER
OG0000668	LOC117141768|XP_033161290.1|DMAU	LOC110185349|XP_020809785.1|DSER
OG0000668	LOC117144795|XP_033166062.1|DMAU	LOC110191288|XP_020817754.1|DSER
OG0000669	LOC117146391|XP_033168456.1|DMAU	LOC110187066|XP_020812114.1|DSER
OG0000669	LOC117146390|XP_033168455.1|DMAU	LOC110187127|XP_020812197.1|DSER
OG0000670	LOC117147465|XP_033170247.1|DMAU	LOC110181536|XP_020804976.1|DSER
OG0000671	LOC117145325|XP_033166815.1|DMAU	LOC110187898|XP_020813052.1|DSER
OG0000671	LOC117145493|XP_033167062.1|DMAU	LOC110176415|XP_020798416.1|DSER
OG0000672	LOC117147253|XP_033169963.1|DMAU	LOC110181765|XP_020805294.1|DSER
OG0000672	LOC117148037|XP_033171104.1|DMAU	LOC110180199|XP_020803511.1|DSER
OG0000673	LOC117146774|XP_033169186.1|DMAU	LOC110184244|XP_020808359.1|DSER
OG0000673	LOC117140163|XP_033158827.1|DMAU	LOC110189976|XP_020815924.1|DSER
OG0000675	LOC117150538|XP_033173355.1|DMAU	LOC110183869|XP_020807881.1|DSER, LOC110178061|XP_020800727.1|DSER
OG0000677	LOC117147387|XP_033170148.1|DMAU	LOC110175940|XP_020797780.1|DSER
OG0000678	LOC117143293|XP_033163779.1|DMAU	LOC110191412|XP_020817928.1|DSER
OG0000678	LOC117150200|XP_033172881.1|DMAU	LOC110178189|XP_020800883.1|DSER
OG0000679	LOC117148273|XP_033171478.1|DMAU	LOC110181695|XP_020805196.1|DSER
OG0000680	LOC117147584|XP_033170421.1|DMAU	LOC110181790|XP_020805329.1|DSER
OG0000680	LOC117147769|XP_033170695.1|DMAU	LOC110181750|XP_020805270.1|DSER
OG0000681	LOC117143399|XP_033163979.1|DMAU	LOC110176629|XP_020798712.1|DSER
OG0000681	LOC117148860|XP_033172420.1|DMAU	LOC110180379|XP_020803706.1|DSER
OG0000683	LOC117142812|XP_033162917.1|DMAU	LOC110188585|XP_020814010.1|DSER, LOC110190932|XP_020817259.1|DSER, LOC110190959|XP_020817304.1|DSER
OG0000684	LOC117145668|XP_033167293.1|DMAU	LOC110176611|XP_020798694.1|DSER
OG0000684	LOC117145826|XP_033167519.1|DMAU	LOC110184169|XP_020808241.1|DSER
OG0000685	LOC117148792|XP_033172295.1|DMAU	LOC110187049|XP_020812084.1|DSER, LOC110182121|XP_020805793.1|DSER, LOC110181972|XP_020805582.1|DSER
OG0000685	LOC117142601|XP_033162571.1|DMAU	LOC110188264|XP_020813611.1|DSER
OG0000686	LOC117137317|XP_033154592.1|DMAU	LOC110189774|XP_020815656.1|DSER
OG0000686	LOC117148855|XP_033172405.1|DMAU	LOC110179100|XP_020802146.1|DSER
OG0000687	LOC117137548|XP_033154937.1|DMAU	LOC110178874|XP_020801810.1|DSER
OG0000687	LOC117141999|XP_033161738.1|DMAU	LOC110188812|XP_020814349.1|DSER
OG0000688	LOC117138670|XP_033156809.1|DMAU	LOC110177916|XP_020800552.1|DSER
OG0000689	LOC117137435|XP_033154757.1|DMAU	LOC110178015|XP_020800687.1|DSER
OG0000689	LOC117137434|XP_033154756.1|DMAU	LOC110178013|XP_020800686.1|DSER
OG0000690	LOC117147258|XP_033169969.1|DMAU	LOC110181885|XP_020805473.1|DSER
OG0000691	LOC117135329|XP_033151420.1|DMAU	LOC110183887|XP_020807891.1|DSER
OG0000691	LOC117139778|XP_033158280.1|DMAU	LOC110185233|XP_020809627.1|DSER
OG0000692	LOC117141221|XP_033160471.1|DMAU	LOC110188497|XP_020813887.1|DSER
OG0000692	LOC117141222|XP_033160472.1|DMAU	LOC110188496|XP_020813886.1|DSER
OG0000693	LOC117147861|XP_033170829.1|DMAU	LOC110184415|XP_020808608.1|DSER
OG0000693	LOC117143601|XP_033164244.1|DMAU	LOC110187890|XP_020813034.1|DSER
OG0000694	LOC117147667|XP_033170532.1|DMAU	LOC110184401|XP_020808586.1|DSER
OG0000694	LOC117140570|XP_033159460.1|DMAU	LOC110178936|XP_020801892.1|DSER
OG0000695	LOC117138088|XP_033155832.1|DMAU	LOC110185642|XP_020810258.1|DSER
OG0000695	LOC117141657|XP_033161138.1|DMAU	LOC110185663|XP_020810285.1|DSER
OG0000696	LOC117150595|XP_033173442.1|DMAU	LOC110176814|XP_020798914.1|DSER
OG0000697	LOC117147112|XP_033169771.1|DMAU, LOC117147113|XP_033169772.1|DMAU, LOC117147109|XP_033169770.1|DMAU	LOC110176014|XP_020797881.1|DSER
OG0000697	LOC117135164|XP_033151116.1|DMAU	LOC110185853|XP_020810521.1|DSER
OG0000698	LOC117150465|XP_033173251.1|DMAU	LOC110178187|XP_020800881.1|DSER
OG0000698	LOC117150344|XP_033173082.1|DMAU	LOC110178196|XP_020800889.1|DSER
OG0000699	LOC117141378|XP_033160690.1|DMAU	LOC110182658|XP_020806389.1|DSER
OG0000699	LOC117143668|XP_033164340.1|DMAU	LOC110177378|XP_020799735.1|DSER
OG0000700	LOC117150347|XP_033173089.1|DMAU	LOC110176843|XP_020798963.1|DSER
OG0000700	LOC117150288|XP_033172998.1|DMAU	LOC110184881|XP_020809186.1|DSER
OG0000701	LOC117136478|XP_033153306.1|DMAU	LOC110180797|XP_020804137.1|DSER
OG0000701	LOC117147326|XP_033170067.1|DMAU	LOC110181902|XP_020805492.1|DSER
OG0000702	LOC117145139|XP_033166570.1|DMAU	LOC110186896|XP_020811874.1|DSER
OG0000702	LOC117145138|XP_033166550.1|DMAU	LOC110186894|XP_020811854.1|DSER
OG0000703	LOC117150353|XP_033173100.1|DMAU	LOC110185971|XP_020810653.1|DSER
OG0000703	LOC117137321|XP_033154597.1|DMAU	LOC110178316|XP_020801086.1|DSER
OG0000704	LOC117148286|XP_033171490.1|DMAU	LOC110182587|XP_020806299.1|DSER
OG0000704	LOC117144597|XP_033165777.1|DMAU	LOC110190713|XP_020816995.1|DSER
OG0000705	LOC117139463|XP_033157666.1|DMAU	LOC110178734|XP_020801618.1|DSER
OG0000705	LOC117139461|XP_033157664.1|DMAU	LOC110178732|XP_020801615.1|DSER
OG0000706	LOC117150737|XP_033173663.1|DMAU	LOC110178082|XP_020800745.1|DSER
OG0000706	LOC117148625|XP_033172008.1|DMAU	LOC110187085|XP_020812144.1|DSER
OG0000707	LOC117136581|XP_033153445.1|DMAU	LOC110177960|XP_020800611.1|DSER
OG0000707	LOC117146347|XP_033168378.1|DMAU	LOC110181713|XP_020805221.1|DSER
OG0000708	LOC117146575|XP_033168773.1|DMAU	LOC110180563|XP_020803918.1|DSER
OG0000708	LOC117146996|XP_033169564.1|DMAU	LOC110184264|XP_020808389.1|DSER
OG0000709	LOC117145554|XP_033167146.1|DMAU	LOC110186876|XP_020811832.1|DSER
OG0000709	LOC117147035|XP_033169620.1|DMAU	LOC110181648|XP_020805122.1|DSER
OG0000710	LOC117144280|XP_033165273.1|DMAU	LOC110188697|XP_020814160.1|DSER
OG0000710	LOC117135890|XP_033152328.1|DMAU	LOC110177914|XP_020800546.1|DSER
OG0000711	LOC117141615|XP_033161026.1|DMAU	LOC110184744|XP_020809031.1|DSER, LOC110184739|XP_020809026.1|DSER
OG0000711	LOC117147180|XP_033169869.1|DMAU	LOC110184131|XP_020808198.1|DSER
OG0000712	LOC117142727|XP_033162786.1|DMAU	LOC110187790|XP_020812921.1|DSER
OG0000712	LOC117143955|XP_033164781.1|DMAU	LOC110187789|XP_020812920.1|DSER
OG0000713	LOC117143545|XP_033164175.1|DMAU	LOC110191096|XP_020817500.1|DSER
OG0000713	LOC117138191|XP_033155988.1|DMAU	LOC110178308|XP_020801059.1|DSER
OG0000714	LOC117148743|XP_033172210.1|DMAU	LOC110184275|XP_020808404.1|DSER
OG0000714	LOC117139004|XP_033156988.1|DMAU	LOC110190364|XP_020816434.1|DSER
