Orthogroup	DMAU.longest_only	DSUB.longest_only
OG0000721	LOC117146576|XP_033168779.1|DMAU	LOC117900519|XP_034666805.1|DSUB
OG0000721	LOC117141934|XP_033161567.1|DMAU	LOC117901989|XP_034668890.1|DSUB
OG0000722	LOC117138642|XP_033156748.1|DMAU	LOC117889754|XP_034650091.1|DSUB
OG0000723	LOC117136627|XP_033153506.1|DMAU, LOC117136927|XP_033153955.1|DMAU	LOC117890225|XP_034650854.1|DSUB
OG0000724	LOC117147487|XP_033170275.1|DMAU	LOC117895101|XP_034658392.1|DSUB
OG0000724	LOC117144456|XP_033165503.1|DMAU	LOC117899447|XP_034665345.1|DSUB
OG0000726	LOC117143376|XP_033163943.1|DMAU	LOC117898248|XP_034663386.1|DSUB
OG0000726	LOC117143675|XP_033164352.1|DMAU	LOC117896487|XP_034660718.1|DSUB
OG0000727	LOC117145237|XP_033166704.1|DMAU	LOC117898674|XP_034664145.1|DSUB, LOC117898673|XP_034664144.1|DSUB
OG0000728	LOC117147364|XP_033170122.1|DMAU	LOC117897113|XP_034661659.1|DSUB
OG0000728	LOC117144505|XP_033165586.1|DMAU	LOC117899665|XP_034665740.1|DSUB
OG0000729	LOC117143074|XP_033163431.1|DMAU	LOC117896297|XP_034660409.1|DSUB
OG0000729	LOC117144604|XP_033165786.1|DMAU	LOC117896296|XP_034660408.1|DSUB
OG0000730	LOC117147240|XP_033169945.1|DMAU	LOC117902590|XP_034669980.1|DSUB
OG0000730	LOC117136115|XP_033152706.1|DMAU	LOC117895196|XP_034658568.1|DSUB
OG0000731	LOC117140553|XP_033159440.1|DMAU	LOC117895849|XP_034659704.1|DSUB
OG0000731	LOC117138055|XP_033155765.1|DMAU	LOC117891664|XP_034653120.1|DSUB
OG0000732	LOC117140995|XP_033160137.1|DMAU	LOC117893767|XP_034656398.1|DSUB
OG0000732	LOC117140994|XP_033160135.1|DMAU	LOC117893765|XP_034656396.1|DSUB
OG0000733	LOC117144125|XP_033165039.1|DMAU	LOC117896947|XP_034661382.1|DSUB
OG0000733	LOC117139622|XP_033157967.1|DMAU	LOC117895368|XP_034658846.1|DSUB
OG0000734	LOC117138976|XP_033156930.1|DMAU	LOC117892980|XP_034655215.1|DSUB
OG0000735	LOC117148097|XP_033171201.1|DMAU	LOC117901030|XP_034667560.1|DSUB
OG0000735	LOC117139116|XP_033157154.1|DMAU	LOC117900451|XP_034666714.1|DSUB
OG0000736	LOC117135306|XP_033151385.1|DMAU	LOC117900023|XP_034666101.1|DSUB
OG0000736	LOC117135305|XP_033151384.1|DMAU	LOC117900024|XP_034666102.1|DSUB
OG0000737	LOC117138162|XP_033155932.1|DMAU	LOC117890944|XP_034651970.1|DSUB
OG0000738	LOC117148370|XP_033171620.1|DMAU	LOC117901194|XP_034667738.1|DSUB
OG0000738	LOC117147635|XP_033170894.1|DMAU	LOC117900648|XP_034666971.1|DSUB
OG0000739	LOC117143470|XP_033164074.1|DMAU	LOC117899793|XP_034665964.1|DSUB
OG0000739	LOC117143469|XP_033164073.1|DMAU	LOC117897901|XP_034662870.1|DSUB
OG0000740	LOC117144891|XP_033166204.1|DMAU	LOC117897065|XP_034661560.1|DSUB
OG0000741	LOC117146704|XP_033169007.1|DMAU, LOC117144627|XP_033165813.1|DMAU	LOC117899283|XP_034665080.1|DSUB
OG0000742	LOC117148000|XP_033171047.1|DMAU	LOC117903872|XP_034672256.1|DSUB
OG0000742	LOC117148383|XP_033171635.1|DMAU	LOC117903882|XP_034672266.1|DSUB
OG0000743	LOC117141929|XP_033161558.1|DMAU	LOC117894681|XP_034657750.1|DSUB
OG0000744	LOC117136903|XP_033153912.1|DMAU	LOC117892533|XP_034654729.1|DSUB
OG0000745	LOC117137657|XP_033155089.1|DMAU	LOC117890393|XP_034651089.1|DSUB
OG0000745	LOC117136672|XP_033153565.1|DMAU	LOC117891680|XP_034653148.1|DSUB
OG0000746	LOC117137312|XP_033154584.1|DMAU, LOC117136402|XP_033153188.1|DMAU	LOC117890324|XP_034651004.1|DSUB
OG0000747	LOC117140372|XP_033159128.1|DMAU	LOC117893898|XP_034656565.1|DSUB
OG0000747	LOC117140457|XP_033159280.1|DMAU	LOC117894858|XP_034658006.1|DSUB
OG0000748	LOC117146320|XP_033168275.1|DMAU	LOC117900153|XP_034666281.1|DSUB
OG0000748	LOC117147203|XP_033169905.1|DMAU	LOC117903275|XP_034671072.1|DSUB
OG0000750	LOC117137486|XP_033154856.1|DMAU	LOC117892635|XP_034654878.1|DSUB
OG0000750	LOC117144588|XP_033165757.1|DMAU	LOC117897641|XP_034662508.1|DSUB
OG0000751	LOC117138129|XP_033155885.1|DMAU	LOC117889818|XP_034650189.1|DSUB, LOC117889814|XP_034650184.1|DSUB
OG0000751	LOC117136355|XP_033153111.1|DMAU	LOC117889815|XP_034650186.1|DSUB
OG0000752	LOC117143792|XP_033164524.1|DMAU, LOC117146245|XP_033168067.1|DMAU	LOC117897353|XP_034662024.1|DSUB
OG0000753	LOC117145169|XP_033166608.1|DMAU	LOC117898587|XP_034664022.1|DSUB
OG0000753	LOC117140487|XP_033159337.1|DMAU	LOC117893540|XP_034656080.1|DSUB
OG0000754	LOC117147262|XP_033169974.1|DMAU	LOC117893823|XP_034656471.1|DSUB
OG0000754	LOC117147592|XP_033170433.1|DMAU	LOC117889817|XP_034650229.1|DSUB
OG0000755	LOC117144999|XP_033166371.1|DMAU	LOC117897818|XP_034662759.1|DSUB
OG0000755	LOC117143265|XP_033163726.1|DMAU	LOC117897819|XP_034662761.1|DSUB
OG0000756	LOC117145661|XP_033167284.1|DMAU	LOC117896830|XP_034661234.1|DSUB
OG0000757	LOC117141295|XP_033160565.1|DMAU	LOC117894852|XP_034657998.1|DSUB
OG0000758	LOC117140437|XP_033159250.1|DMAU	LOC117894802|XP_034657927.1|DSUB
OG0000758	LOC117140436|XP_033159248.1|DMAU	LOC117894801|XP_034657925.1|DSUB
OG0000759	LOC117141447|XP_033160792.1|DMAU	LOC117894169|XP_034656962.1|DSUB
OG0000759	LOC117141453|XP_033160798.1|DMAU	LOC117894168|XP_034656960.1|DSUB
OG0000760	LOC117137856|XP_033155460.1|DMAU	LOC117890672|XP_034651539.1|DSUB
OG0000761	LOC117145919|XP_033167712.1|DMAU	LOC117900793|XP_034667164.1|DSUB
OG0000761	LOC117146161|XP_033168027.1|DMAU	LOC117900794|XP_034667167.1|DSUB
OG0000762	LOC117149367|XP_033172661.1|DMAU	LOC117901372|XP_034667973.1|DSUB
OG0000762	LOC117150715|XP_033173621.1|DMAU	LOC117901251|XP_034667822.1|DSUB
OG0000763	LOC117147738|XP_033170631.1|DMAU	LOC117900081|XP_034666176.1|DSUB
OG0000763	LOC117142283|XP_033162061.1|DMAU	LOC117900083|XP_034666179.1|DSUB
OG0000764	LOC117145702|XP_033167335.1|DMAU	LOC117897366|XP_034662045.1|DSUB
OG0000764	LOC117146526|XP_033168684.1|DMAU	LOC117903883|XP_034672273.1|DSUB
OG0000765	LOC117140438|XP_033159252.1|DMAU	LOC117895701|XP_034659440.1|DSUB
OG0000765	LOC117148551|XP_033171876.1|DMAU	LOC117902928|XP_034670412.1|DSUB
OG0000766	LOC117144571|XP_033165719.1|DMAU	LOC117900646|XP_034666969.1|DSUB
OG0000766	LOC117147273|XP_033169995.1|DMAU	LOC117903369|XP_034671231.1|DSUB
OG0000767	LOC117144994|XP_033166359.1|DMAU, LOC117141955|XP_033161604.1|DMAU	LOC117893833|XP_034656487.1|DSUB
OG0000768	LOC117141755|XP_033161268.1|DMAU	LOC117894686|XP_034657756.1|DSUB
OG0000769	LOC117145670|XP_033167294.1|DMAU	LOC117896770|XP_034661138.1|DSUB
OG0000769	LOC117147742|XP_033170633.1|DMAU	LOC117897878|XP_034662848.1|DSUB
OG0000770	LOC117135829|XP_033152230.1|DMAU	LOC117891196|XP_034652422.1|DSUB
OG0000771	LOC117140495|XP_033159349.1|DMAU	LOC117894925|XP_034658120.1|DSUB
OG0000771	LOC117140494|XP_033159348.1|DMAU	LOC117894924|XP_034658119.1|DSUB
OG0000772	LOC117137810|XP_033155380.1|DMAU	LOC117891643|XP_034653081.1|DSUB
OG0000772	LOC117137322|XP_033154601.1|DMAU	LOC117891889|XP_034653580.1|DSUB
OG0000773	LOC117137842|XP_033155433.1|DMAU	LOC117892610|XP_034654852.1|DSUB
OG0000774	LOC117135950|XP_033152427.1|DMAU, LOC117135949|XP_033152426.1|DMAU, LOC117135947|XP_033152425.1|DMAU	LOC117891366|XP_034652693.1|DSUB
OG0000775	LOC117135956|XP_033152441.1|DMAU	LOC117891004|XP_034652052.1|DSUB
OG0000775	LOC117136214|XP_033152873.1|DMAU	LOC117890594|XP_034651423.1|DSUB, LOC117892354|XP_034654450.1|DSUB
OG0000776	LOC117144146|XP_033165065.1|DMAU, LOC117140693|XP_033159645.1|DMAU, LOC117140689|XP_033159639.1|DMAU, LOC117140688|XP_033159638.1|DMAU	LOC117897017|XP_034661479.1|DSUB
OG0000777	LOC117143962|XP_033164786.1|DMAU, LOC117145300|XP_033166784.1|DMAU, LOC117144307|XP_033165310.1|DMAU, LOC117144292|XP_033165286.1|DMAU	LOC117899391|XP_034665266.1|DSUB
OG0000778	LOC117139069|XP_033157071.1|DMAU	LOC117893388|XP_034655874.1|DSUB
OG0000778	LOC117142388|XP_033162221.1|DMAU	LOC117897412|XP_034662130.1|DSUB
OG0000779	LOC117147611|XP_033170460.1|DMAU	LOC117903358|XP_034671204.1|DSUB
OG0000780	LOC117135803|XP_033152192.1|DMAU	LOC117892441|XP_034654573.1|DSUB, LOC117892535|XP_034654732.1|DSUB
OG0000781	LOC117146364|XP_033168405.1|DMAU	LOC117891052|XP_034652119.1|DSUB
OG0000781	LOC117141558|XP_033160956.1|DMAU	LOC117894867|XP_034658018.1|DSUB
OG0000782	LOC117139135|XP_033157175.1|DMAU	LOC117893422|XP_034655930.1|DSUB
OG0000782	LOC117147483|XP_033170272.1|DMAU	LOC117903737|XP_034671988.1|DSUB
OG0000783	LOC117139134|XP_033157174.1|DMAU	LOC117894610|XP_034657651.1|DSUB
OG0000783	LOC117148644|XP_033172036.1|DMAU	LOC117903125|XP_034670845.1|DSUB
OG0000784	LOC117140653|XP_033159585.1|DMAU	LOC117893755|XP_034656381.1|DSUB
OG0000784	LOC117146896|XP_033169393.1|DMAU	LOC117901396|XP_034668024.1|DSUB
OG0000785	LOC117143936|XP_033164744.1|DMAU	LOC117897562|XP_034662394.1|DSUB
OG0000786	LOC117144658|XP_033165849.1|DMAU	LOC117893800|XP_034656439.1|DSUB
OG0000786	LOC117144885|XP_033166190.1|DMAU	LOC117898451|XP_034663748.1|DSUB
OG0000787	LOC117141575|XP_033160979.1|DMAU	LOC117895215|XP_034658597.1|DSUB
OG0000787	LOC117146908|XP_033169417.1|DMAU	LOC117890371|XP_034651062.1|DSUB
OG0000788	LOC117140353|XP_033159096.1|DMAU	LOC117895046|XP_034658315.1|DSUB
OG0000789	LOC117135134|XP_033151079.1|DMAU	LOC117901093|XP_034667611.1|DSUB
OG0000789	LOC117135188|XP_033151146.1|DMAU	LOC117901504|XP_034668165.1|DSUB
OG0000790	LOC117144447|XP_033165496.1|DMAU	LOC117901664|XP_034668395.1|DSUB
OG0000790	LOC117135173|XP_033151130.1|DMAU	LOC117901663|XP_034668393.1|DSUB
OG0000791	LOC117142911|XP_033163087.1|DMAU, LOC117149220|XP_033172648.1|DMAU	LOC117900331|XP_034666560.1|DSUB
OG0000791	LOC117146104|XP_033167976.1|DMAU	LOC117896441|XP_034660660.1|DSUB
OG0000792	LOC117150622|XP_033173483.1|DMAU	LOC117901144|XP_034667678.1|DSUB
OG0000793	LOC117145925|XP_033167676.1|DMAU, LOC117148701|XP_033172135.1|DMAU	LOC117898508|XP_034663851.1|DSUB, LOC117894206|XP_034657014.1|DSUB
OG0000794	LOC117150943|XP_033174007.1|DMAU	LOC117902452|XP_034669742.1|DSUB
OG0000795	LOC117147747|XP_033170644.1|DMAU	LOC117898177|XP_034663280.1|DSUB
OG0000796	LOC117145553|XP_033167144.1|DMAU	LOC117898171|XP_034663271.1|DSUB
OG0000796	LOC117147308|XP_033170047.1|DMAU	LOC117898487|XP_034663818.1|DSUB
OG0000797	LOC117144443|XP_033165488.1|DMAU	LOC117899245|XP_034665016.1|DSUB
OG0000797	LOC117144444|XP_033165489.1|DMAU	LOC117899246|XP_034665017.1|DSUB
OG0000798	LOC117135606|XP_033151853.1|DMAU	LOC117892671|XP_034654955.1|DSUB
OG0000798	LOC117135605|XP_033151846.1|DMAU	LOC117892670|XP_034654950.1|DSUB
OG0000799	LOC117145665|XP_033167291.1|DMAU	LOC117898088|XP_034663159.1|DSUB
OG0000799	LOC117147093|XP_033169748.1|DMAU	LOC117903858|XP_034672232.1|DSUB
OG0000800	LOC117141982|XP_033161682.1|DMAU	LOC117895643|XP_034659317.1|DSUB, LOC117895645|XP_034659320.1|DSUB, LOC117893939|XP_034656618.1|DSUB
OG0000801	LOC117137379|XP_033154683.1|DMAU	LOC117892090|XP_034653973.1|DSUB
OG0000802	LOC117147379|XP_033170139.1|DMAU, LOC117148102|XP_033171208.1|DMAU	LOC117902832|XP_034670342.1|DSUB
OG0000803	LOC117144610|XP_033165798.1|DMAU	LOC117900221|XP_034666396.1|DSUB
OG0000803	LOC117141261|XP_033160522.1|DMAU	LOC117892989|XP_034655232.1|DSUB
OG0000804	LOC117136524|XP_033153360.1|DMAU	LOC117890279|XP_034650931.1|DSUB
OG0000804	LOC117144478|XP_033165549.1|DMAU	LOC117896970|XP_034661410.1|DSUB
OG0000805	LOC117138051|XP_033155758.1|DMAU	LOC117889713|XP_034650025.1|DSUB
OG0000806	LOC117150724|XP_033173637.1|DMAU	LOC117900639|XP_034666960.1|DSUB
OG0000807	LOC117148164|XP_033171315.1|DMAU	LOC117900178|XP_034666314.1|DSUB
OG0000808	LOC117145740|XP_033167392.1|DMAU	LOC117899399|XP_034665275.1|DSUB, LOC117897668|XP_034662556.1|DSUB
OG0000810	LOC117135817|XP_033152214.1|DMAU, LOC117137673|XP_033155123.1|DMAU	LOC117892745|XP_034655060.1|DSUB, LOC117892746|XP_034655061.1|DSUB, LOC117892744|XP_034655059.1|DSUB
OG0000811	LOC117136095|XP_033152668.1|DMAU	LOC117892243|XP_034654245.1|DSUB
OG0000812	LOC117146712|XP_033169020.1|DMAU	LOC117889570|XP_034649859.1|DSUB
OG0000812	LOC117141790|XP_033161320.1|DMAU	LOC117895042|XP_034658310.1|DSUB
OG0000813	LOC117137187|XP_033154401.1|DMAU	LOC117890860|XP_034651838.1|DSUB
OG0000813	LOC117150318|XP_033173044.1|DMAU	LOC117901955|XP_034668822.1|DSUB
OG0000814	LOC117150689|XP_033173590.1|DMAU	LOC117901909|XP_034668766.1|DSUB
OG0000815	LOC117145718|XP_033167358.1|DMAU	LOC117902250|XP_034669396.1|DSUB
OG0000816	LOC117148007|XP_033171058.1|DMAU	LOC117898505|XP_034663852.1|DSUB
OG0000816	LOC117144776|XP_033166034.1|DMAU	LOC117896154|XP_034660123.1|DSUB
OG0000817	LOC117145525|XP_033167107.1|DMAU	LOC117898094|XP_034663164.1|DSUB
OG0000817	LOC117145526|XP_033167108.1|DMAU	LOC117898092|XP_034663163.1|DSUB
OG0000818	LOC117148885|XP_033172478.1|DMAU	LOC117895632|XP_034659282.1|DSUB
OG0000819	LOC117147288|XP_033170024.1|DMAU	LOC117903635|XP_034671800.1|DSUB
OG0000819	LOC117147609|XP_033170457.1|DMAU	LOC117903632|XP_034671795.1|DSUB
OG0000820	LOC117137622|XP_033155044.1|DMAU	LOC117890362|XP_034651046.1|DSUB
OG0000821	LOC117137505|XP_033154876.1|DMAU	LOC117890092|XP_034650643.1|DSUB
OG0000822	LOC117141203|XP_033160446.1|DMAU	LOC117893590|XP_034656155.1|DSUB
OG0000822	LOC117148540|XP_033171863.1|DMAU	LOC117902294|XP_034669466.1|DSUB
OG0000824	LOC117150586|XP_033173432.1|DMAU	LOC117900900|XP_034667342.1|DSUB, LOC117894697|XP_034657773.1|DSUB, LOC117895890|XP_034659787.1|DSUB, LOC117903049|XP_034670679.1|DSUB, LOC117894919|XP_034658113.1|DSUB
OG0000825	LOC117141300|XP_033160571.1|DMAU	LOC117893869|XP_034656533.1|DSUB
OG0000825	LOC117150482|XP_033173272.1|DMAU	LOC117901288|XP_034667873.1|DSUB
OG0000826	LOC117138368|XP_033156326.1|DMAU	LOC117890755|XP_034651706.1|DSUB
OG0000828	LOC117144092|XP_033164998.1|DMAU, LOC117143586|XP_033164224.1|DMAU, LOC117143585|XP_033164223.1|DMAU	LOC117899394|XP_034665270.1|DSUB, LOC117899395|XP_034665271.1|DSUB
OG0000830	LOC117148500|XP_033171793.1|DMAU	LOC117903200|XP_034670976.1|DSUB
OG0000831	LOC117140810|XP_033159803.1|DMAU	LOC117891696|XP_034653178.1|DSUB
OG0000832	LOC117137739|XP_033155213.1|DMAU	LOC117891712|XP_034653197.1|DSUB
OG0000833	LOC117139322|XP_033157457.1|DMAU	LOC117894049|XP_034656793.1|DSUB
OG0000834	LOC117142856|XP_033162993.1|DMAU	LOC117896675|XP_034661012.1|DSUB
OG0000835	LOC117139688|XP_033158066.1|DMAU	LOC117893175|XP_034655542.1|DSUB
OG0000836	LOC117150736|XP_033173661.1|DMAU	LOC117901851|XP_034668692.1|DSUB
OG0000836	LOC117137036|XP_033154136.1|DMAU	LOC117902392|XP_034669607.1|DSUB
OG0000837	LOC117135739|XP_033152075.1|DMAU	LOC117890852|XP_034651830.1|DSUB
OG0000837	LOC117147384|XP_033170147.1|DMAU	LOC117896533|XP_034660808.1|DSUB
OG0000838	LOC117150566|XP_033173408.1|DMAU	LOC117902262|XP_034669412.1|DSUB
OG0000838	LOC117141968|XP_033161660.1|DMAU	LOC117902263|XP_034669413.1|DSUB
OG0000839	LOC117145758|XP_033167414.1|DMAU	LOC117899626|XP_034665672.1|DSUB
OG0000840	LOC117135673|XP_033151959.1|DMAU, LOC117148905|XP_033172504.1|DMAU	LOC117903610|XP_034671758.1|DSUB
OG0000841	LOC117145324|XP_033166812.1|DMAU	LOC117897796|XP_034662736.1|DSUB
OG0000842	LOC117137584|XP_033154981.1|DMAU	LOC117891489|XP_034652861.1|DSUB
OG0000842	LOC117142640|XP_033162635.1|DMAU	LOC117897294|XP_034661929.1|DSUB
OG0000843	LOC117136942|XP_033153980.1|DMAU	LOC117891024|XP_034652077.1|DSUB
OG0000844	LOC117136183|XP_033152819.1|DMAU	LOC117892164|XP_034654122.1|DSUB
OG0000844	LOC117142382|XP_033162212.1|DMAU	LOC117897396|XP_034662105.1|DSUB
OG0000845	LOC117147818|XP_033170763.1|DMAU	LOC117903574|XP_034671681.1|DSUB
OG0000845	LOC117147802|XP_033170744.1|DMAU	LOC117894055|XP_034656802.1|DSUB
OG0000846	LOC117142489|XP_033162405.1|DMAU	LOC117897014|XP_034661477.1|DSUB
OG0000847	LOC117136311|XP_033153050.1|DMAU	LOC117891357|XP_034652683.1|DSUB
OG0000847	LOC117135531|XP_033151691.1|DMAU	LOC117892047|XP_034653863.1|DSUB
OG0000848	LOC117150540|XP_033173359.1|DMAU	LOC117901672|XP_034668403.1|DSUB
OG0000848	LOC117137699|XP_033155163.1|DMAU	LOC117902338|XP_034669528.1|DSUB
OG0000849	LOC117150452|XP_033173230.1|DMAU	LOC117901435|XP_034668069.1|DSUB
OG0000849	LOC117148918|XP_033172567.1|DMAU	LOC117902749|XP_034670227.1|DSUB
OG0000850	LOC117137841|XP_033155432.1|DMAU	LOC117889898|XP_034650300.1|DSUB
OG0000850	LOC117137840|XP_033155428.1|DMAU	LOC117889897|XP_034650299.1|DSUB
OG0000851	LOC117137195|XP_033154413.1|DMAU	LOC117890794|XP_034651761.1|DSUB
OG0000852	LOC117137425|XP_033154745.1|DMAU, LOC117137422|XP_033154742.1|DMAU, LOC117137424|XP_033154743.1|DMAU	LOC117892578|XP_034654801.1|DSUB
OG0000854	LOC117146605|XP_033168822.1|DMAU	LOC117903676|XP_034671903.1|DSUB
OG0000855	LOC117147898|XP_033170896.1|DMAU	LOC117894451|XP_034657443.1|DSUB
OG0000855	LOC117144461|XP_033165512.1|DMAU	LOC117896315|XP_034660435.1|DSUB
OG0000856	LOC117140416|XP_033159180.1|DMAU	LOC117894785|XP_034657905.1|DSUB
OG0000857	LOC117147353|XP_033170108.1|DMAU	LOC117903487|XP_034671445.1|DSUB
OG0000858	LOC117142694|XP_033162741.1|DMAU, LOC117142693|XP_033162740.1|DMAU	LOC117896061|XP_034659967.1|DSUB
OG0000860	LOC117139425|XP_033157607.1|DMAU	LOC117895209|XP_034658590.1|DSUB
OG0000860	LOC117139780|XP_033158282.1|DMAU	LOC117894883|XP_034658050.1|DSUB
OG0000861	LOC117138623|XP_033156725.1|DMAU	LOC117891215|XP_034652448.1|DSUB
OG0000862	LOC117136308|XP_033153046.1|DMAU	LOC117890900|XP_034651886.1|DSUB
OG0000862	LOC117140424|XP_033159220.1|DMAU	LOC117902151|XP_034669181.1|DSUB
OG0000863	LOC117143832|XP_033164574.1|DMAU	LOC117898692|XP_034664197.1|DSUB
OG0000864	LOC117141314|XP_033160595.1|DMAU	LOC117901424|XP_034668052.1|DSUB
OG0000864	LOC117147677|XP_033170544.1|DMAU	LOC117903591|XP_034671704.1|DSUB
OG0000865	LOC117147783|XP_033170717.1|DMAU	LOC117900711|XP_034667062.1|DSUB
OG0000865	LOC117145359|XP_033166872.1|DMAU	LOC117897304|XP_034661942.1|DSUB
OG0000866	LOC117150893|XP_033173926.1|DMAU, LOC117150906|XP_033173947.1|DMAU	LOC117901617|XP_034668328.1|DSUB, LOC117901618|XP_034668333.1|DSUB
OG0000867	LOC117135108|XP_033151061.1|DMAU	LOC117901840|XP_034668672.1|DSUB
OG0000868	LOC117147913|XP_033170917.1|DMAU	LOC117901044|XP_034667546.1|DSUB, LOC117900500|XP_034666780.1|DSUB, LOC117897216|XP_034661820.1|DSUB, LOC117898471|XP_034663797.1|DSUB
OG0000869	LOC117142653|XP_033162668.1|DMAU	LOC117898684|XP_034664179.1|DSUB
OG0000870	LOC117135520|XP_033151671.1|DMAU	LOC117892389|XP_034654496.1|DSUB
OG0000871	LOC117136623|XP_033153503.1|DMAU	LOC117891499|XP_034652879.1|DSUB
OG0000872	LOC117135485|XP_033151595.1|DMAU	LOC117889870|XP_034650269.1|DSUB
OG0000873	LOC117140829|XP_033159827.1|DMAU	LOC117893456|XP_034655967.1|DSUB
OG0000874	LOC117147689|XP_033170566.1|DMAU	LOC117891144|XP_034652283.1|DSUB
OG0000874	LOC117137445|XP_033154774.1|DMAU	LOC117890626|XP_034651464.1|DSUB
OG0000875	LOC117140284|XP_033159006.1|DMAU	LOC117894676|XP_034657745.1|DSUB
OG0000877	LOC117139467|XP_033157670.1|DMAU	LOC117893832|XP_034656486.1|DSUB
OG0000877	LOC117147712|XP_033170600.1|DMAU	LOC117903097|XP_034670800.1|DSUB
OG0000878	LOC117137881|XP_033155501.1|DMAU	LOC117890964|XP_034651994.1|DSUB
OG0000878	LOC117150723|XP_033173634.1|DMAU	LOC117900383|XP_034666627.1|DSUB
OG0000879	LOC117137366|XP_033154659.1|DMAU	LOC117890228|XP_034650857.1|DSUB
OG0000880	LOC117143830|XP_033164566.1|DMAU	LOC117892046|XP_034653867.1|DSUB
OG0000880	LOC117139242|XP_033157343.1|DMAU, LOC117140413|XP_033159178.1|DMAU	LOC117893345|XP_034655826.1|DSUB
OG0000881	LOC117140725|XP_033159683.1|DMAU, LOC117140724|XP_033159681.1|DMAU, LOC117140723|XP_033159680.1|DMAU	LOC117894174|XP_034656969.1|DSUB
OG0000882	LOC117147726|XP_033170617.1|DMAU	LOC117903436|XP_034671351.1|DSUB
OG0000882	LOC117143446|XP_033164049.1|DMAU, LOC117150892|XP_033173920.1|DMAU, LOC117145413|XP_033166949.1|DMAU	LOC117900113|XP_034666229.1|DSUB
OG0000883	LOC117146801|XP_033169234.1|DMAU	LOC117902707|XP_034670157.1|DSUB
OG0000884	LOC117145448|XP_033167007.1|DMAU	LOC117900769|XP_034667140.1|DSUB
OG0000884	LOC117146543|XP_033168723.1|DMAU	LOC117903060|XP_034670698.1|DSUB
OG0000885	LOC117143302|XP_033163799.1|DMAU	LOC117898445|XP_034663741.1|DSUB
OG0000886	LOC117143095|XP_033163463.1|DMAU	LOC117896268|XP_034660351.1|DSUB
OG0000887	LOC117147170|XP_033169847.1|DMAU	LOC117898452|XP_034663754.1|DSUB
OG0000888	LOC117141630|XP_033161056.1|DMAU	LOC117893080|XP_034655387.1|DSUB
OG0000889	LOC117141535|XP_033160916.1|DMAU	LOC117895618|XP_034659260.1|DSUB
OG0000890	LOC117136586|XP_033153449.1|DMAU	LOC117890898|XP_034651883.1|DSUB
OG0000891	LOC117150506|XP_033173307.1|DMAU	LOC117902390|XP_034669605.1|DSUB
OG0000892	LOC117138990|XP_033156952.1|DMAU	LOC117894088|XP_034656848.1|DSUB
OG0000893	LOC117144433|XP_033165471.1|DMAU	LOC117897888|XP_034662855.1|DSUB
OG0000894	LOC117144040|XP_033164899.1|DMAU	LOC117897395|XP_034662104.1|DSUB
OG0000895	LOC117136194|XP_033152830.1|DMAU	LOC117892392|XP_034654499.1|DSUB, LOC117892394|XP_034654500.1|DSUB
OG0000896	LOC117147473|XP_033170257.1|DMAU	LOC117903862|XP_034672240.1|DSUB
OG0000897	LOC117143264|XP_033163725.1|DMAU	LOC117898755|XP_034664272.1|DSUB
OG0000897	LOC117143320|XP_033163856.1|DMAU	LOC117896945|XP_034661379.1|DSUB
OG0000898	LOC117137978|XP_033155642.1|DMAU	LOC117890989|XP_034652031.1|DSUB
OG0000898	LOC117136057|XP_033152595.1|DMAU	LOC117890750|XP_034651700.1|DSUB
OG0000899	LOC117144348|XP_033165351.1|DMAU	LOC117897742|XP_034662673.1|DSUB
OG0000900	LOC117137031|XP_033154127.1|DMAU	LOC117890668|XP_034651535.1|DSUB
OG0000900	LOC117137492|XP_033154862.1|DMAU	LOC117889895|XP_034650297.1|DSUB
OG0000901	LOC117138316|XP_033156224.1|DMAU	LOC117892613|XP_034654854.1|DSUB
OG0000901	LOC117138392|XP_033156355.1|DMAU	LOC117890548|XP_034651365.1|DSUB
OG0000902	LOC117148725|XP_033172168.1|DMAU	LOC117903816|XP_034672147.1|DSUB
OG0000902	LOC117147055|XP_033169700.1|DMAU	LOC117903231|XP_034671022.1|DSUB
OG0000903	LOC117140371|XP_033159127.1|DMAU	LOC117894641|XP_034657703.1|DSUB
OG0000903	LOC117141604|XP_033161011.1|DMAU	LOC117894639|XP_034657701.1|DSUB
OG0000904	LOC117139607|XP_033157936.1|DMAU	LOC117893007|XP_034655254.1|DSUB
OG0000904	LOC117139608|XP_033157937.1|DMAU, LOC117141694|XP_033161193.1|DMAU	LOC117893009|XP_034655256.1|DSUB
OG0000906	LOC117136467|XP_033153289.1|DMAU	LOC117890797|XP_034651764.1|DSUB
OG0000907	LOC117136943|XP_033153981.1|DMAU	LOC117891031|XP_034652088.1|DSUB
OG0000909	LOC117145347|XP_033166853.1|DMAU	LOC117896456|XP_034660676.1|DSUB
OG0000910	LOC117146065|XP_033167895.1|DMAU	LOC117903736|XP_034671985.1|DSUB
OG0000911	LOC117135648|XP_033151923.1|DMAU	LOC117891698|XP_034653181.1|DSUB
OG0000912	LOC117141364|XP_033160661.1|DMAU, LOC117140832|XP_033159831.1|DMAU	LOC117894096|XP_034656860.1|DSUB, LOC117895661|XP_034659370.1|DSUB
OG0000913	LOC117139694|XP_033158091.1|DMAU	LOC117895191|XP_034658561.1|DSUB
OG0000914	LOC117136763|XP_033153689.1|DMAU	LOC117890297|XP_034650956.1|DSUB
