Orthogroup	SLEB.longest_only	DBIA.longest_only
OG0000673	LOC115626494|XP_030377738.1|SLEB	LOC108030525|XP_016958904.1|DBIA
OG0000675	LOC115631118|XP_030383639.1|SLEB	LOC108033882|XP_016964015.1|DBIA
OG0000677	LOC115623186|XP_030373268.1|SLEB	LOC108035631|XP_016966818.1|DBIA
OG0000677	LOC115627739|XP_030379369.1|SLEB	LOC108032589|XP_016961990.1|DBIA
OG0000678	LOC115621186|XP_030370620.1|SLEB	LOC108024952|XP_016950678.1|DBIA
OG0000678	LOC115631717|XP_030384411.1|SLEB	LOC108029195|XP_016956860.1|DBIA
OG0000679	LOC115633757|XP_030387092.1|SLEB	LOC108025928|XP_016952110.1|DBIA
OG0000680	LOC115627844|XP_030379560.1|SLEB	LOC108024261|XP_016949636.1|DBIA
OG0000681	LOC115621828|XP_030371496.1|SLEB	LOC108032038|XP_016961338.1|DBIA
OG0000681	LOC115627476|XP_030379015.1|SLEB	LOC108033060|XP_016962698.1|DBIA
OG0000683	LOC115620499|XP_030369611.1|SLEB	LOC108026243|XP_016952573.1|DBIA
OG0000684	LOC115624151|XP_030374608.1|SLEB	LOC108031144|XP_016959847.1|DBIA
OG0000684	LOC115620565|XP_030369714.1|SLEB	LOC108024799|XP_016950408.1|DBIA
OG0000685	LOC115629499|XP_030381839.1|SLEB	LOC108025642|XP_016951667.1|DBIA
OG0000685	LOC115623675|XP_030374005.1|SLEB	LOC108027258|XP_016954109.1|DBIA
OG0000686	LOC115625171|XP_030375975.1|SLEB	LOC108030401|XP_016958774.1|DBIA
OG0000686	LOC115633274|XP_030386545.1|SLEB	LOC108027497|XP_016954429.1|DBIA
OG0000687	LOC115630042|XP_030382535.1|SLEB, LOC115630047|XP_030382538.1|SLEB, LOC115630043|XP_030382536.1|SLEB, LOC115630049|XP_030382540.1|SLEB, LOC115630046|XP_030382537.1|SLEB	LOC108026577|XP_016953018.1|DBIA
OG0000687	LOC115633169|XP_030386442.1|SLEB	LOC108034522|XP_016964935.1|DBIA
OG0000688	LOC115634831|XP_030388608.1|SLEB	LOC108022488|XP_016946930.1|DBIA
OG0000689	LOC115628671|XP_030380705.1|SLEB	LOC108022271|XP_016946618.1|DBIA
OG0000689	LOC115628661|XP_030380693.1|SLEB	LOC108022166|XP_016946499.1|DBIA
OG0000690	LOC115629307|XP_030381612.1|SLEB	LOC108025632|XP_016951657.1|DBIA
OG0000691	LOC115626605|XP_030377857.1|SLEB	LOC108036758|XP_016968576.1|DBIA
OG0000691	LOC115634680|XP_030388399.1|SLEB	LOC108035947|XP_016967238.1|DBIA
OG0000692	LOC115632631|XP_030385721.1|SLEB	LOC108034774|XP_016965209.1|DBIA
OG0000692	LOC115632633|XP_030385722.1|SLEB	LOC108034414|XP_016964786.1|DBIA
OG0000693	LOC115627792|XP_030379472.1|SLEB	LOC108023625|XP_016948724.1|DBIA
OG0000693	LOC115623630|XP_030373932.1|SLEB	LOC108031881|XP_016961134.1|DBIA
OG0000694	LOC115622249|XP_030372007.1|SLEB	LOC108030530|XP_016958908.1|DBIA
OG0000695	LOC115626345|XP_030377554.1|SLEB	LOC108024892|XP_016950523.1|DBIA
OG0000696	LOC115631699|XP_030384387.1|SLEB	LOC108028233|XP_016955386.1|DBIA
OG0000696	LOC115631207|XP_030383771.1|SLEB	LOC108036717|XP_016968506.1|DBIA
OG0000697	LOC115626630|XP_030377894.1|SLEB	LOC108027541|XP_016954479.1|DBIA, LOC108027091|XP_016953800.1|DBIA
OG0000698	LOC115631784|XP_030384478.1|SLEB	LOC108028980|XP_016956509.1|DBIA
OG0000698	LOC115631797|XP_030384494.1|SLEB	LOC108029304|XP_016956996.1|DBIA
OG0000699	LOC115631361|XP_030383939.1|SLEB	LOC108034117|XP_016964386.1|DBIA
OG0000699	LOC115621427|XP_030370939.1|SLEB	LOC108031225|XP_016959950.1|DBIA
OG0000700	LOC115630522|XP_030382986.1|SLEB	LOC108029188|XP_016956849.1|DBIA, LOC108027917|XP_016955029.1|DBIA
OG0000701	LOC115633828|XP_030387176.1|SLEB	LOC108029443|XP_016957181.1|DBIA
OG0000701	LOC115627353|XP_030378861.1|SLEB	LOC108025939|XP_016952126.1|DBIA
OG0000702	LOC115623432|XP_030373638.1|SLEB	LOC108026164|XP_016952409.1|DBIA
OG0000702	LOC115623431|XP_030373622.1|SLEB	LOC108026163|XP_016952386.1|DBIA
OG0000703	LOC115626522|XP_030377762.1|SLEB	LOC108032597|XP_016962001.1|DBIA
OG0000703	LOC115632207|XP_030385123.1|SLEB	LOC108030103|XP_016958279.1|DBIA
OG0000704	LOC115629751|XP_030382150.1|SLEB	LOC108024154|XP_016949446.1|DBIA
OG0000704	LOC115620514|XP_030369639.1|SLEB	LOC108025061|XP_016950808.1|DBIA
OG0000705	LOC115632166|XP_030385053.1|SLEB	LOC108028899|XP_016956410.1|DBIA, LOC108028884|XP_016956392.1|DBIA
OG0000706	LOC115631541|XP_030384176.1|SLEB	LOC108033329|XP_016963104.1|DBIA
OG0000706	LOC115633220|XP_030386469.1|SLEB	LOC108023483|XP_016948494.1|DBIA
OG0000707	LOC115634062|XP_030387466.1|SLEB	LOC108022300|XP_016946649.1|DBIA
OG0000707	LOC115628046|XP_030379850.1|SLEB	LOC108025880|XP_016952044.1|DBIA
OG0000708	LOC115627708|XP_030379316.1|SLEB	LOC108023383|XP_016948279.1|DBIA
OG0000708	LOC115627653|XP_030379253.1|SLEB	LOC108031991|XP_016961314.1|DBIA
OG0000709	LOC115621323|XP_030370803.1|SLEB	LOC108025090|XP_016950840.1|DBIA
OG0000709	LOC115626872|XP_030378240.1|SLEB	LOC108033068|XP_016962721.1|DBIA
OG0000710	LOC115623330|XP_030373453.1|SLEB	LOC108027098|XP_016953805.1|DBIA
OG0000710	LOC115634159|XP_030387599.1|SLEB	LOC108022922|XP_016947622.1|DBIA
OG0000711	LOC115622779|XP_030372697.1|SLEB	LOC108034580|XP_016965002.1|DBIA
OG0000711	LOC115629865|XP_030382313.1|SLEB	LOC108023642|XP_016948747.1|DBIA
OG0000712	LOC115623932|XP_030374352.1|SLEB	LOC108031543|XP_016960569.1|DBIA
OG0000712	LOC115623732|XP_030374102.1|SLEB	LOC108030963|XP_016959652.1|DBIA
OG0000713	LOC115621208|XP_030370649.1|SLEB	LOC108027090|XP_016953795.1|DBIA
OG0000713	LOC115628094|XP_030379931.1|SLEB	LOC108030368|XP_016958726.1|DBIA
OG0000714	LOC115633315|XP_030386605.1|SLEB	LOC108033067|XP_016962720.1|DBIA
OG0000714	LOC115623265|XP_030373395.1|SLEB	LOC108035044|XP_016965908.1|DBIA
OG0000715	LOC115623055|XP_030373093.1|SLEB	LOC108028120|XP_016955257.1|DBIA
OG0000716	LOC115633996|XP_030387379.1|SLEB	LOC108029412|XP_016957175.1|DBIA
OG0000716	LOC115624701|XP_030375377.1|SLEB	LOC108035372|XP_016966461.1|DBIA
OG0000717	LOC115632838|XP_030385954.1|SLEB	LOC108030783|XP_016959324.1|DBIA
OG0000718	LOC115627733|XP_030379356.1|SLEB	LOC108036007|XP_016967396.1|DBIA
OG0000718	LOC115627755|XP_030379400.1|SLEB	LOC108036030|XP_016967461.1|DBIA
OG0000719	LOC115622473|XP_030372276.1|SLEB	LOC108034944|XP_016965712.1|DBIA
OG0000719	LOC115622387|XP_030372171.1|SLEB	LOC108035245|XP_016966268.1|DBIA
OG0000720	LOC115620246|XP_030369255.1|SLEB, LOC115621204|XP_030370645.1|SLEB, LOC115621379|XP_030370868.1|SLEB	LOC108024738|XP_016950324.1|DBIA, LOC108030988|XP_016959677.1|DBIA, LOC108027059|XP_016953757.1|DBIA, LOC108036266|XP_016967766.1|DBIA, LOC108022170|XP_016946503.1|DBIA, LOC108025120|XP_016950875.1|DBIA
OG0000721	LOC115626288|XP_030377472.1|SLEB	LOC108033493|XP_016963322.1|DBIA, LOC108033471|XP_016963296.1|DBIA
OG0000722	LOC115629852|XP_030382337.1|SLEB	LOC108022109|XP_016946441.1|DBIA, LOC108022110|XP_016946442.1|DBIA, LOC108022111|XP_016946443.1|DBIA
OG0000723	LOC115634058|XP_030387461.1|SLEB	LOC108036899|XP_016968768.1|DBIA
OG0000724	LOC115633429|XP_030386749.1|SLEB	LOC108027611|XP_016954621.1|DBIA
OG0000724	LOC115626300|XP_030377488.1|SLEB	LOC108025091|XP_016950841.1|DBIA
OG0000726	LOC115624214|XP_030374686.1|SLEB	LOC108025453|XP_016951446.1|DBIA, LOC108023479|XP_016948493.1|DBIA
OG0000727	LOC115624337|XP_030374846.1|SLEB, LOC115624335|XP_030374844.1|SLEB	LOC108032079|XP_016961391.1|DBIA
OG0000728	LOC115630207|XP_030382636.1|SLEB	LOC108023315|XP_016948107.1|DBIA
OG0000728	LOC115625568|XP_030376522.1|SLEB	LOC108031450|XP_016960371.1|DBIA
OG0000729	LOC115620938|XP_030370310.1|SLEB	LOC108025515|XP_016951525.1|DBIA
OG0000729	LOC115620939|XP_030370311.1|SLEB	LOC108025517|XP_016951527.1|DBIA
OG0000730	LOC115632855|XP_030385975.1|SLEB	LOC108033136|XP_016962847.1|DBIA, LOC108032433|XP_016961745.1|DBIA
OG0000731	LOC115622743|XP_030372650.1|SLEB	LOC108035519|XP_016966670.1|DBIA
OG0000731	LOC115633836|XP_030387186.1|SLEB	LOC108029952|XP_016957943.1|DBIA
OG0000732	LOC115632506|XP_030385555.1|SLEB	LOC108035034|XP_016965868.1|DBIA
OG0000732	LOC115632505|XP_030385554.1|SLEB	LOC108035036|XP_016965870.1|DBIA
OG0000733	LOC115621490|XP_030371018.1|SLEB	LOC108026069|XP_016952254.1|DBIA
OG0000733	LOC115622518|XP_030372333.1|SLEB	LOC108035381|XP_016966476.1|DBIA
OG0000734	LOC115629183|XP_030381425.1|SLEB	LOC108025692|XP_016951717.1|DBIA
OG0000734	LOC115622143|XP_030371864.1|SLEB	LOC108035374|XP_016966463.1|DBIA
OG0000735	LOC115627337|XP_030378842.1|SLEB	LOC108032637|XP_016962073.1|DBIA
OG0000735	LOC115633563|XP_030386879.1|SLEB, LOC115625763|XP_030376785.1|SLEB	LOC108032775|XP_016962266.1|DBIA
OG0000736	LOC115630795|XP_030383313.1|SLEB	LOC108027663|XP_016954691.1|DBIA
OG0000736	LOC115630588|XP_030383066.1|SLEB	LOC108027662|XP_016954690.1|DBIA
OG0000737	LOC115628220|XP_030380078.1|SLEB	LOC108030161|XP_016958380.1|DBIA
OG0000738	LOC115630461|XP_030382886.1|SLEB	LOC108036739|XP_016968537.1|DBIA
OG0000738	LOC115626486|XP_030377730.1|SLEB	LOC108032452|XP_016961767.1|DBIA
OG0000739	LOC115623627|XP_030373927.1|SLEB	LOC108031098|XP_016959797.1|DBIA, LOC108032103|XP_016961421.1|DBIA
OG0000740	LOC115628455|XP_030380428.1|SLEB	LOC108031622|XP_016960716.1|DBIA
OG0000741	LOC115628044|XP_030379847.1|SLEB	LOC108025774|XP_016951861.1|DBIA, LOC108023204|XP_016947959.1|DBIA
OG0000742	LOC115627583|XP_030379167.1|SLEB	LOC108027567|XP_016954543.1|DBIA
OG0000742	LOC115627481|XP_030379020.1|SLEB	LOC108027568|XP_016954546.1|DBIA
OG0000743	LOC115633054|XP_030386259.1|SLEB	LOC108029604|XP_016957473.1|DBIA
OG0000743	LOC115634620|XP_030388329.1|SLEB	LOC108022318|XP_016946666.1|DBIA, LOC108022141|XP_016946472.1|DBIA
OG0000744	LOC115629175|XP_030381413.1|SLEB	LOC108036599|XP_016968348.1|DBIA
OG0000745	LOC115634146|XP_030387579.1|SLEB, LOC115627071|XP_030378479.1|SLEB	LOC108022305|XP_016946654.1|DBIA
OG0000745	LOC115634664|XP_030388387.1|SLEB	LOC108036358|XP_016967925.1|DBIA
OG0000746	LOC115620015|XP_030368977.1|SLEB	LOC108026954|XP_016953656.1|DBIA, LOC108029399|XP_016957118.1|DBIA, LOC108029792|XP_016957794.1|DBIA
OG0000747	LOC115632487|XP_030385525.1|SLEB	LOC108030865|XP_016959500.1|DBIA
OG0000747	LOC115632957|XP_030386116.1|SLEB	LOC108030911|XP_016959585.1|DBIA
OG0000748	LOC115630703|XP_030383216.1|SLEB	LOC108027729|XP_016954770.1|DBIA
OG0000748	LOC115626976|XP_030378352.1|SLEB	LOC108023546|XP_016948612.1|DBIA
OG0000750	LOC115625460|XP_030376367.1|SLEB, LOC115625461|XP_030376368.1|SLEB	LOC108022416|XP_016946792.1|DBIA, LOC108031073|XP_016959768.1|DBIA
OG0000751	LOC115633185|XP_030386445.1|SLEB, LOC115630937|XP_030383368.1|SLEB	LOC108026795|XP_016953445.1|DBIA, LOC108026907|XP_016953605.1|DBIA
OG0000752	LOC115624068|XP_030374514.1|SLEB	LOC108036026|XP_016967453.1|DBIA, LOC108028080|XP_016955249.1|DBIA, LOC108023976|XP_016949194.1|DBIA, LOC108029192|XP_016956857.1|DBIA, LOC108033257|XP_016963012.1|DBIA, LOC108033258|XP_016963013.1|DBIA
OG0000753	LOC115621110|XP_030370512.1|SLEB	LOC108027421|XP_016954354.1|DBIA
OG0000754	LOC115627163|XP_030378607.1|SLEB	LOC108033179|XP_016962907.1|DBIA
OG0000754	LOC115627856|XP_030379577.1|SLEB	LOC108025623|XP_016951647.1|DBIA
OG0000755	LOC115620993|XP_030370373.1|SLEB	LOC108032125|XP_016961446.1|DBIA
OG0000755	LOC115620992|XP_030370371.1|SLEB	LOC108031065|XP_016959759.1|DBIA
OG0000756	LOC115629548|XP_030381890.1|SLEB	LOC108026053|XP_016952236.1|DBIA
OG0000757	LOC115628322|XP_030380237.1|SLEB	LOC108035695|XP_016966903.1|DBIA
OG0000758	LOC115624504|XP_030375069.1|SLEB	LOC108035675|XP_016966872.1|DBIA, LOC108035594|XP_016966756.1|DBIA
OG0000759	LOC115632664|XP_030385757.1|SLEB	LOC108035597|XP_016966762.1|DBIA
OG0000759	LOC115632137|XP_030385012.1|SLEB	LOC108035598|XP_016966763.1|DBIA
OG0000760	LOC115634764|XP_030388519.1|SLEB	LOC108026874|XP_016953552.1|DBIA
OG0000761	LOC115631320|XP_030383897.1|SLEB	LOC108034138|XP_016964417.1|DBIA
OG0000761	LOC115632011|XP_030384801.1|SLEB	LOC108034210|XP_016964533.1|DBIA
OG0000762	LOC115625652|XP_030376640.1|SLEB	LOC108036149|XP_016967625.1|DBIA
OG0000762	LOC115631875|XP_030384584.1|SLEB	LOC108028919|XP_016956427.1|DBIA
OG0000763	LOC115630747|XP_030383261.1|SLEB	LOC108034359|XP_016964736.1|DBIA
OG0000763	LOC115630695|XP_030383207.1|SLEB	LOC108033353|XP_016963152.1|DBIA
OG0000764	LOC115621927|XP_030371631.1|SLEB	LOC108031376|XP_016960212.1|DBIA
OG0000764	LOC115633306|XP_030386585.1|SLEB	LOC108025767|XP_016951851.1|DBIA
OG0000765	LOC115628365|XP_030380302.1|SLEB	LOC108028454|XP_016955791.1|DBIA
OG0000765	LOC115627771|XP_030379429.1|SLEB	LOC108023523|XP_016948565.1|DBIA
OG0000766	LOC115629736|XP_030382131.1|SLEB	LOC108023738|XP_016948865.1|DBIA
OG0000767	LOC115625324|XP_030376207.1|SLEB	LOC108036673|XP_016946133.1|DBIA
OG0000767	LOC115628797|XP_030380869.1|SLEB	LOC108030915|XP_016959594.1|DBIA
OG0000768	LOC115629400|XP_030381717.1|SLEB	LOC108028723|XP_016956173.1|DBIA
OG0000769	LOC115627782|XP_030379452.1|SLEB	LOC108026044|XP_016952228.1|DBIA, LOC108027588|XP_016954594.1|DBIA
OG0000771	LOC115632497|XP_030385534.1|SLEB	LOC108035495|XP_016966637.1|DBIA, LOC108035494|XP_016966636.1|DBIA
OG0000772	LOC115634665|XP_030388384.1|SLEB	LOC108022155|XP_016946486.1|DBIA, LOC108030104|XP_016958282.1|DBIA
OG0000774	LOC115634000|XP_030387384.1|SLEB	LOC108026861|XP_016953536.1|DBIA, LOC108026859|XP_016953530.1|DBIA, LOC108026860|XP_016953533.1|DBIA
OG0000775	LOC115624948|XP_030375659.1|SLEB	LOC108029500|XP_016957270.1|DBIA
OG0000775	LOC115634170|XP_030387613.1|SLEB	LOC108022329|XP_016946680.1|DBIA
OG0000778	LOC115620701|XP_030369933.1|SLEB, LOC115628096|XP_030379935.1|SLEB	LOC108028478|XP_016955829.1|DBIA, LOC108031447|XP_016960372.1|DBIA
OG0000779	LOC115626746|XP_030378057.1|SLEB	LOC108033144|XP_016962855.1|DBIA
OG0000780	LOC115623469|XP_030373696.1|SLEB	LOC108036440|XP_016968067.1|DBIA
OG0000781	LOC115626655|XP_030377922.1|SLEB	LOC108033115|XP_016962808.1|DBIA
OG0000781	LOC115632546|XP_030385621.1|SLEB	LOC108030739|XP_016959275.1|DBIA
OG0000782	LOC115623231|XP_030373340.1|SLEB	LOC108035092|XP_016966002.1|DBIA
OG0000782	LOC115629137|XP_030381342.1|SLEB	LOC108036484|XP_016968163.1|DBIA
OG0000783	LOC115620854|XP_030370158.1|SLEB	LOC108035514|XP_016966666.1|DBIA
OG0000783	LOC115633212|XP_030386459.1|SLEB	LOC108023666|XP_016948777.1|DBIA
OG0000784	LOC115632956|XP_030386115.1|SLEB	LOC108034664|XP_016965092.1|DBIA
OG0000784	LOC115628703|XP_030380744.1|SLEB	LOC108023493|XP_016948510.1|DBIA
OG0000785	LOC115621118|XP_030370522.1|SLEB	LOC108025060|XP_016950806.1|DBIA, LOC108024774|XP_016950376.1|DBIA
OG0000786	LOC115626176|XP_030377311.1|SLEB	LOC108031487|XP_016960468.1|DBIA
OG0000786	LOC115620536|XP_030369671.1|SLEB	LOC108027163|XP_016953912.1|DBIA
OG0000787	LOC115632438|XP_030385442.1|SLEB	LOC108034920|XP_016965664.1|DBIA
OG0000787	LOC115629947|XP_030382416.1|SLEB	LOC108024415|XP_016949819.1|DBIA
OG0000788	LOC115631634|XP_030384303.1|SLEB	LOC108033866|XP_016963998.1|DBIA
OG0000788	LOC115628252|XP_030380128.1|SLEB	LOC108028513|XP_016955884.1|DBIA
OG0000789	LOC115629061|XP_030381237.1|SLEB	LOC108033319|XP_016963086.1|DBIA
OG0000789	LOC115629060|XP_030381236.1|SLEB	LOC108033318|XP_016963085.1|DBIA
OG0000790	LOC115628530|XP_030380551.1|SLEB	LOC108036834|XP_016968670.1|DBIA
OG0000791	LOC115629879|XP_030382336.1|SLEB	LOC108025364|XP_016951312.1|DBIA
OG0000791	LOC115621525|XP_030371051.1|SLEB	LOC108026284|XP_016952639.1|DBIA
OG0000792	LOC115631780|XP_030384474.1|SLEB	LOC108027946|XP_016955064.1|DBIA, LOC108027945|XP_016955063.1|DBIA
OG0000793	LOC115623565|XP_030373822.1|SLEB	LOC108031540|XP_016960566.1|DBIA, LOC108023431|XP_016948407.1|DBIA
OG0000794	LOC115629864|XP_030382312.1|SLEB	LOC108027802|XP_016954870.1|DBIA, LOC108023334|XP_016948150.1|DBIA
OG0000795	LOC115629651|XP_030382021.1|SLEB, LOC115625331|XP_030376215.1|SLEB	LOC108025147|XP_016950912.1|DBIA
OG0000796	LOC115620420|XP_030369504.1|SLEB	LOC108031143|XP_016959846.1|DBIA
OG0000796	LOC115626807|XP_030378137.1|SLEB	LOC108025835|XP_016951982.1|DBIA
OG0000797	LOC115623362|XP_030373508.1|SLEB	LOC108024609|XP_016950117.1|DBIA
OG0000798	LOC115626864|XP_030378234.1|SLEB	LOC108029669|XP_016957594.1|DBIA
OG0000798	LOC115628315|XP_030380233.1|SLEB	LOC108029646|XP_016957545.1|DBIA
OG0000799	LOC115622877|XP_030372826.1|SLEB	LOC108031195|XP_016959905.1|DBIA
OG0000799	LOC115629792|XP_030382211.1|SLEB	LOC108023502|XP_016948526.1|DBIA
OG0000800	LOC115624783|XP_030375474.1|SLEB	LOC108028026|XP_016955151.1|DBIA
OG0000801	LOC115626800|XP_030378133.1|SLEB	LOC108022806|XP_016947429.1|DBIA
OG0000802	LOC115628822|XP_030380912.1|SLEB	LOC108033222|XP_016962975.1|DBIA, LOC108033034|XP_016962649.1|DBIA
OG0000803	LOC115630694|XP_030383206.1|SLEB	LOC108033859|XP_016963985.1|DBIA
OG0000803	LOC115622649|XP_030372516.1|SLEB	LOC108035452|XP_016966579.1|DBIA
OG0000804	LOC115623042|XP_030373079.1|SLEB, LOC115622933|XP_030372921.1|SLEB	LOC108022258|XP_016946606.1|DBIA, LOC108027309|XP_016954192.1|DBIA
OG0000805	LOC115633725|XP_030387052.1|SLEB, LOC115633387|XP_030386694.1|SLEB, LOC115633782|XP_030387119.1|SLEB, LOC115631591|XP_030384252.1|SLEB	LOC108029385|XP_016957102.1|DBIA
OG0000806	LOC115631223|XP_030383792.1|SLEB	LOC108027682|XP_016954719.1|DBIA
OG0000807	LOC115626077|XP_030377190.1|SLEB	LOC108036096|XP_016967550.1|DBIA
OG0000810	LOC115633165|XP_030386437.1|SLEB	LOC108030287|XP_016958607.1|DBIA, LOC108030286|XP_016958605.1|DBIA, LOC108030430|XP_016958806.1|DBIA
OG0000811	LOC115634013|XP_030387397.1|SLEB	LOC108024956|XP_016950679.1|DBIA
OG0000811	LOC115627523|XP_030379086.1|SLEB	LOC108036336|XP_016967866.1|DBIA
OG0000812	LOC115628035|XP_030379838.1|SLEB	LOC108032985|XP_016962551.1|DBIA, LOC108030494|XP_016958872.1|DBIA
OG0000813	LOC115621588|XP_030371142.1|SLEB	LOC108029492|XP_016957251.1|DBIA
OG0000813	LOC115631533|XP_030384166.1|SLEB	LOC108029232|XP_016956915.1|DBIA
OG0000814	LOC115631370|XP_030383951.1|SLEB	LOC108033733|XP_016963777.1|DBIA
OG0000815	LOC115628494|XP_030380489.1|SLEB	LOC108029237|XP_016956920.1|DBIA
OG0000816	LOC115626829|XP_030378170.1|SLEB	LOC108025951|XP_016952138.1|DBIA
OG0000816	LOC115623329|XP_030373452.1|SLEB	LOC108027246|XP_016954087.1|DBIA
OG0000817	LOC115625273|XP_030376136.1|SLEB	LOC108025082|XP_016950830.1|DBIA
OG0000817	LOC115625540|XP_030376476.1|SLEB	LOC108025081|XP_016950829.1|DBIA
OG0000818	LOC115627273|XP_030378763.1|SLEB	LOC108023739|XP_016948866.1|DBIA
OG0000818	LOC115627208|XP_030378687.1|SLEB	LOC108033682|XP_016963637.1|DBIA
OG0000819	LOC115629908|XP_030382373.1|SLEB	LOC108023181|XP_016947912.1|DBIA
OG0000819	LOC115629909|XP_030382374.1|SLEB	LOC108023746|XP_016948873.1|DBIA
OG0000820	LOC115629748|XP_030382144.1|SLEB	LOC108024118|XP_016949387.1|DBIA
OG0000820	LOC115633748|XP_030387083.1|SLEB	LOC108036674|XP_016968445.1|DBIA
OG0000821	LOC115621003|XP_030370383.1|SLEB	LOC108023050|XP_016947786.1|DBIA
OG0000821	LOC115634734|XP_030388480.1|SLEB	LOC108023119|XP_016947875.1|DBIA
OG0000822	LOC115626101|XP_030377213.1|SLEB	LOC108034700|XP_016965130.1|DBIA, LOC108036136|XP_016967611.1|DBIA
OG0000823	LOC115621687|XP_030371257.1|SLEB, LOC115621478|XP_030370997.1|SLEB	LOC108031121|XP_016959822.1|DBIA, LOC108031215|XP_016959939.1|DBIA, LOC108031199|XP_016959911.1|DBIA
OG0000824	LOC115631358|XP_030383935.1|SLEB, LOC115631355|XP_030383932.1|SLEB	LOC108034366|XP_016964745.1|DBIA
OG0000825	LOC115631892|XP_030384601.1|SLEB	LOC108034767|XP_016965201.1|DBIA
OG0000825	LOC115631910|XP_030384621.1|SLEB	LOC108032483|XP_016961793.1|DBIA
OG0000826	LOC115625100|XP_030376272.1|SLEB	LOC108022661|XP_016947216.1|DBIA
OG0000827	LOC115632510|XP_030385560.1|SLEB	LOC108028023|XP_016955148.1|DBIA, LOC108027998|XP_016955114.1|DBIA, LOC108028024|XP_016955149.1|DBIA, LOC108028156|XP_016955304.1|DBIA
OG0000828	LOC115621661|XP_030371228.1|SLEB	LOC108024456|XP_016949862.1|DBIA, LOC108024374|XP_016949767.1|DBIA
OG0000828	LOC115621520|XP_030371045.1|SLEB, LOC115621657|XP_030371223.1|SLEB	LOC108024418|XP_016949823.1|DBIA, LOC108024476|XP_016949885.1|DBIA, LOC108024469|XP_016949877.1|DBIA, LOC108024419|XP_016949824.1|DBIA
OG0000830	LOC115627051|XP_030378454.1|SLEB	LOC108025903|XP_016952075.1|DBIA
OG0000831	LOC115620550|XP_030369694.1|SLEB	LOC108034924|XP_016965669.1|DBIA
OG0000832	LOC115630056|XP_030382550.1|SLEB	LOC108036537|XP_016968250.1|DBIA
OG0000832	LOC115626117|XP_030377232.1|SLEB	LOC108033940|XP_016964113.1|DBIA
OG0000833	LOC115633915|XP_030387287.1|SLEB	LOC108035942|XP_016967227.1|DBIA
OG0000834	LOC115622025|XP_030371744.1|SLEB	LOC108025122|XP_016950877.1|DBIA
OG0000835	LOC115633164|XP_030386435.1|SLEB	LOC108028383|XP_016955670.1|DBIA
OG0000836	LOC115631033|XP_030383516.1|SLEB	LOC108033338|XP_016963113.1|DBIA, LOC108034206|XP_016964527.1|DBIA
OG0000837	LOC115633929|XP_030387306.1|SLEB	LOC108026768|XP_016953401.1|DBIA
OG0000837	LOC115629286|XP_030381586.1|SLEB	LOC108021962|XP_016946283.1|DBIA
OG0000838	LOC115631443|XP_030384046.1|SLEB	LOC108034357|XP_016964733.1|DBIA
OG0000838	LOC115631811|XP_030384508.1|SLEB	LOC108033381|XP_016963190.1|DBIA
OG0000839	LOC115623518|XP_030373759.1|SLEB	LOC108027201|XP_016953997.1|DBIA
OG0000839	LOC115623788|XP_030374190.1|SLEB	LOC108030966|XP_016959655.1|DBIA
OG0000840	LOC115627464|XP_030378996.1|SLEB	LOC108029605|XP_016957468.1|DBIA, LOC108022027|XP_016946362.1|DBIA
OG0000841	LOC115621899|XP_030371588.1|SLEB	LOC108021903|XP_016946210.1|DBIA, LOC108036876|XP_016968741.1|DBIA
OG0000842	LOC115634348|XP_030387864.1|SLEB	LOC108029795|XP_016957798.1|DBIA
OG0000842	LOC115620792|XP_030370072.1|SLEB	LOC108031707|XP_016960861.1|DBIA
OG0000843	LOC115623677|XP_030374010.1|SLEB	LOC108026772|XP_016953405.1|DBIA
OG0000844	LOC115620021|XP_030368985.1|SLEB	LOC108026789|XP_016953439.1|DBIA
OG0000844	LOC115623803|XP_030374206.1|SLEB	LOC108027182|XP_016953971.1|DBIA
OG0000845	LOC115629856|XP_030382299.1|SLEB	LOC108023770|XP_016948899.1|DBIA, LOC108023659|XP_016948767.1|DBIA
OG0000846	LOC115621852|XP_030371524.1|SLEB	LOC108026354|XP_016952750.1|DBIA
OG0000847	LOC115634639|XP_030388354.1|SLEB	LOC108026530|XP_016952967.1|DBIA, LOC108029389|XP_016957105.1|DBIA
OG0000847	LOC115626111|XP_030377225.1|SLEB	LOC108022549|XP_016947022.1|DBIA
OG0000848	LOC115632007|XP_030384796.1|SLEB	LOC108036038|XP_016967469.1|DBIA, LOC108036160|XP_016967641.1|DBIA
OG0000848	LOC115626119|XP_030377233.1|SLEB	LOC108033388|XP_016963197.1|DBIA
OG0000849	LOC115630527|XP_030382990.1|SLEB	LOC108033366|XP_016963165.1|DBIA
OG0000849	LOC115623659|XP_030373977.1|SLEB	LOC108027685|XP_016954722.1|DBIA
OG0000850	LOC115634453|XP_030388034.1|SLEB	LOC108026617|XP_016953090.1|DBIA
OG0000850	LOC115633707|XP_030387028.1|SLEB	LOC108026616|XP_016953089.1|DBIA
OG0000851	LOC115622637|XP_030372505.1|SLEB, LOC115634469|XP_030388057.1|SLEB	LOC108036198|XP_016967678.1|DBIA
OG0000852	LOC115625340|XP_030376228.1|SLEB	LOC108029720|XP_016957687.1|DBIA
