Orthogroup	SLEB.longest_only	DERE.longest_only
OG0002672	LOC115634166|XP_030387607.1|SLEB	LOC6547671|XP_015012225.1|DERE
OG0002673	LOC115631702|XP_030384392.1|SLEB	LOC6548394|XP_001976526.1|DERE
OG0002674	LOC115628019|XP_030379810.1|SLEB	LOC6541414|XP_026834448.1|DERE
OG0002675	LOC115622346|XP_030372118.1|SLEB	LOC6544488|XP_026833642.1|DERE
OG0002676	LOC115628778|XP_030380852.1|SLEB	LOC6548442|XP_026836006.1|DERE
OG0002677	LOC115633609|XP_030386907.1|SLEB	LOC6543346|XP_026834645.1|DERE
OG0002678	LOC115630475|XP_030382913.1|SLEB	LOC6547112|XP_026837133.1|DERE
OG0002679	LOC115634105|XP_030387522.1|SLEB	LOC6548410|XP_001976521.1|DERE
OG0002680	LOC115629670|XP_030382048.1|SLEB	LOC6555647|XP_001982411.2|DERE
OG0002681	LOC115624631|XP_030375247.1|SLEB	LOC6547701|XP_015012219.1|DERE
OG0002682	LOC115623289|XP_030373433.1|SLEB	LOC6543948|XP_001971925.1|DERE
OG0002683	LOC115625319|XP_030376201.1|SLEB	LOC6552964|XP_001980965.2|DERE
OG0002684	LOC115627859|XP_030379580.1|SLEB	LOC6550539|XP_001977964.1|DERE
OG0002685	LOC115632638|XP_030385728.1|SLEB	LOC6545059|XP_026833454.1|DERE
OG0002686	LOC115632803|XP_030385914.1|SLEB	LOC6546521|XP_001971274.1|DERE
OG0002687	LOC115630263|XP_030382660.1|SLEB	LOC6543561|XP_015012997.1|DERE
OG0002688	LOC115623148|XP_030373217.1|SLEB	LOC6543694|XP_001972968.1|DERE
OG0002689	LOC115633271|XP_030386539.1|SLEB	LOC6551300|XP_001978399.2|DERE
OG0002690	LOC115628255|XP_030380137.1|SLEB	LOC6543810|XP_001972359.1|DERE
OG0002691	LOC115634307|XP_030387823.1|SLEB	LOC6547372|XP_001976317.2|DERE
OG0002692	LOC115626768|XP_030378089.1|SLEB	LOC6548114|XP_001976544.1|DERE
OG0002693	LOC115628385|XP_030380329.1|SLEB, LOC115628335|XP_030380259.1|SLEB	LOC6545685|XP_026832391.1|DERE
OG0002694	LOC115620081|XP_030369123.1|SLEB	LOC6542313|XP_026834214.1|DERE
OG0002695	LOC115624977|XP_030375692.1|SLEB	LOC6544693|XP_001972016.1|DERE
OG0002696	LOC115628238|XP_030380111.1|SLEB	LOC6544226|XP_001973042.1|DERE
OG0002697	LOC115632381|XP_030385370.1|SLEB	LOC6543942|XP_001971399.1|DERE
OG0002698	LOC115632252|XP_030385178.1|SLEB	LOC6546510|XP_026833886.1|DERE
OG0002699	LOC115622904|XP_030372887.1|SLEB	LOC6544486|XP_001971469.1|DERE
OG0002700	LOC115623063|XP_030373102.1|SLEB	LOC6544872|XP_026833712.1|DERE
OG0002701	LOC115626011|XP_030377122.1|SLEB	LOC6547904|XP_001976398.3|DERE
OG0002702	LOC115630170|XP_030382613.1|SLEB	LOC6547939|XP_026836836.1|DERE
OG0002703	LOC115625894|XP_030376985.1|SLEB	LOC6542757|XP_026834808.1|DERE
OG0002704	LOC115620077|XP_030369102.1|SLEB	LOC6548934|XP_001975534.1|DERE
OG0002705	LOC115622911|XP_030372894.1|SLEB	LOC6545438|XP_026832767.1|DERE
OG0002706	LOC115627011|XP_030378395.1|SLEB	LOC6547275|XP_001976098.1|DERE
OG0002707	LOC115624553|XP_030375138.1|SLEB	LOC6545637|XP_015013594.1|DERE
OG0002708	LOC115632729|XP_030385834.1|SLEB	LOC6545111|XP_001973219.1|DERE
OG0002709	LOC115624634|XP_030375256.1|SLEB	LOC6541040|XP_026834799.1|DERE
OG0002710	LOC115624649|XP_030375290.1|SLEB	LOC6547644|XP_001974978.1|DERE
OG0002711	LOC115634671|XP_030388390.1|SLEB	LOC6547829|XP_001974976.1|DERE
OG0002712	LOC115621305|XP_030370782.1|SLEB	LOC6546719|XP_026835992.1|DERE
OG0002713	LOC115633673|XP_030386980.1|SLEB	LOC6546791|XP_001975885.1|DERE
OG0002714	LOC115620055|XP_030369048.1|SLEB	LOC6541286|XP_001970580.1|DERE
OG0002715	LOC115627225|XP_030378708.1|SLEB	LOC6550048|XP_026838104.1|DERE
OG0002716	LOC115634323|XP_030387841.1|SLEB	LOC6548440|XP_015012707.1|DERE
OG0002717	LOC115625205|XP_030376032.1|SLEB	LOC6552849|XP_026839889.1|DERE
OG0002718	LOC115622368|XP_030372145.1|SLEB	LOC6543879|XP_001971514.2|DERE
OG0002719	LOC115624025|XP_030374461.1|SLEB	LOC6551763|XP_001980647.1|DERE
OG0002720	LOC115622341|XP_030372113.1|SLEB	LOC6544041|XP_001971965.3|DERE
OG0002721	LOC115626153|XP_030377278.1|SLEB	LOC6549494|XP_015011946.1|DERE
OG0002722	LOC115633779|XP_030387116.1|SLEB	LOC6540690|XP_001970340.1|DERE
OG0002723	LOC115628698|XP_030380741.1|SLEB	LOC6548503|XP_001976652.1|DERE
OG0002724	LOC115625615|XP_030376612.1|SLEB	LOC6554713|XP_001981963.1|DERE
OG0002725	LOC115631325|XP_030383909.1|SLEB	LOC6545347|XP_001973362.1|DERE
OG0002726	LOC115622540|XP_030372364.1|SLEB	LOC6546416|XP_026833769.1|DERE
OG0002727	LOC115632848|XP_030385966.1|SLEB	LOC6546043|XP_001971740.1|DERE
OG0002728	LOC115634600|XP_030388309.1|SLEB	LOC6546797|XP_001975891.2|DERE
OG0002729	LOC115623176|XP_030373254.1|SLEB	LOC6544032|XP_026833062.1|DERE
OG0002730	LOC115620620|XP_030369808.1|SLEB	LOC6549504|XP_015011643.1|DERE
OG0002731	LOC115628244|XP_030380120.1|SLEB	LOC6545240|XP_001971032.1|DERE
OG0002732	LOC115625841|XP_030376907.1|SLEB	LOC6546903|XP_001975982.2|DERE
OG0002733	LOC115633829|XP_030387177.1|SLEB	LOC6546660|XP_001974572.1|DERE
OG0002734	LOC115634579|XP_030388271.1|SLEB	LOC6542086|XP_026839346.1|DERE
OG0002735	LOC115628509|XP_030380519.1|SLEB	LOC6542201|XP_015015391.1|DERE
OG0002736	LOC115634547|XP_030388220.1|SLEB	LOC6541158|XP_026835455.1|DERE
OG0002737	LOC115622914|XP_030372898.1|SLEB	LOC6545588|XP_001972145.1|DERE
OG0002738	LOC115628309|XP_030380223.1|SLEB	LOC6546335|XP_001971811.1|DERE
OG0002739	LOC115624718|XP_030375401.1|SLEB	LOC6545782|XP_026832788.1|DERE
OG0002740	LOC115624717|XP_030375400.1|SLEB	LOC6545783|XP_001973419.1|DERE
OG0002741	LOC115623499|XP_030373740.1|SLEB	LOC6547738|XP_001974992.1|DERE
OG0002742	LOC115624237|XP_030374720.1|SLEB	LOC6548205|XP_001976484.1|DERE
OG0002743	LOC115622360|XP_030372135.1|SLEB, LOC115622361|XP_030372136.1|SLEB	LOC6546152|XP_026833534.1|DERE
OG0002744	LOC115623242|XP_030373360.1|SLEB	LOC6546492|XP_001973588.1|DERE
OG0002745	LOC115632581|XP_030385662.1|SLEB	LOC6545945|XP_001971205.1|DERE
OG0002746	LOC115632894|XP_030386049.1|SLEB	LOC6548775|XP_001975430.1|DERE
OG0002747	LOC115620764|XP_030370024.1|SLEB	LOC6552243|XP_001979755.1|DERE
OG0002748	LOC115620023|XP_030368987.1|SLEB	LOC6547969|XP_001976562.1|DERE
OG0002749	LOC115633116|XP_030386405.1|SLEB	LOC6548441|XP_026836479.1|DERE
OG0002750	LOC115633641|XP_030386941.1|SLEB	LOC6549617|XP_026835666.1|DERE
OG0002751	LOC115620014|XP_030368975.1|SLEB	LOC6543034|XP_026834691.1|DERE
OG0002752	LOC115628625|XP_030380672.1|SLEB	LOC6540839|XP_001970329.1|DERE
OG0002753	LOC115634719|XP_030388463.1|SLEB	LOC6548023|XP_001975180.1|DERE
OG0002754	LOC115623155|XP_030373224.1|SLEB	LOC6544947|XP_001971541.3|DERE
OG0002755	LOC115629006|XP_030381158.1|SLEB	LOC6546639|XP_001974711.1|DERE
OG0002756	LOC115633049|XP_030386254.1|SLEB	LOC6544738|XP_001973460.1|DERE
OG0002757	LOC115632891|XP_030386033.1|SLEB, LOC115632754|XP_030385861.1|SLEB	LOC6544629|XP_026832425.1|DERE
OG0002758	LOC115631234|XP_030383806.1|SLEB	LOC6546826|XP_001974583.2|DERE
OG0002759	LOC115631035|XP_030383522.1|SLEB	LOC6546549|XP_015012103.1|DERE
OG0002760	LOC115629252|XP_030381533.1|SLEB	LOC6548619|XP_001976705.1|DERE
OG0002761	LOC115634429|XP_030387995.1|SLEB	LOC6547196|XP_001974743.1|DERE
OG0002762	LOC115623837|XP_030374243.1|SLEB	LOC6547155|XP_015012121.1|DERE
OG0002763	LOC115632395|XP_030385385.1|SLEB	LOC6545479|XP_001971591.1|DERE
OG0002764	LOC115632116|XP_030384974.1|SLEB	LOC6546223|XP_026833893.1|DERE
OG0002765	LOC115629741|XP_030382139.1|SLEB	LOC6546972|XP_026835637.1|DERE
OG0002766	LOC115634475|XP_030388067.1|SLEB	LOC6546971|XP_001974613.2|DERE
OG0002767	LOC115620468|XP_030369600.1|SLEB	LOC6546568|XP_015011889.1|DERE
OG0002768	LOC115625073|XP_030375825.1|SLEB	LOC6547995|XP_001976497.1|DERE
OG0002769	LOC115634277|XP_030387770.1|SLEB	LOC6546801|XP_001975895.1|DERE
OG0002770	LOC115631660|XP_030384335.1|SLEB	LOC6542266|XP_001970153.1|DERE
OG0002771	LOC115632703|XP_030385800.1|SLEB	LOC6546084|XP_026833144.1|DERE
OG0002772	LOC115632175|XP_030385067.1|SLEB	LOC6546015|XP_001972244.2|DERE
OG0002773	LOC115634018|XP_030387404.1|SLEB	LOC6546645|XP_001975854.1|DERE
OG0002774	LOC115633984|XP_030387365.1|SLEB	LOC6548212|XP_026836608.1|DERE, LOC113564474|XP_026837212.1|DERE
OG0002775	LOC115632788|XP_030385900.1|SLEB	LOC6543652|XP_026832901.1|DERE
OG0002776	LOC115622607|XP_030372465.1|SLEB	LOC6545590|XP_001972147.1|DERE
OG0002777	LOC115632562|XP_030385639.1|SLEB	LOC6543633|XP_026833151.1|DERE
OG0002778	LOC115632432|XP_030385435.1|SLEB	LOC6544015|XP_026832333.1|DERE
OG0002779	LOC115622448|XP_030372249.1|SLEB	LOC6544431|XP_026832926.1|DERE
OG0002780	LOC115625338|XP_030376223.1|SLEB	LOC6553051|XP_001979138.1|DERE
OG0002781	LOC115624822|XP_030375530.1|SLEB	LOC6549108|XP_001975573.1|DERE
OG0002782	LOC115623440|XP_030373651.1|SLEB	LOC6545508|XP_001973348.1|DERE
OG0002783	LOC115633042|XP_030386246.1|SLEB	LOC6546265|XP_001971761.2|DERE
OG0002784	LOC115634435|XP_030388002.1|SLEB	LOC6547766|XP_001976388.2|DERE
OG0002785	LOC115621060|XP_030370463.1|SLEB	LOC6543686|XP_001973698.1|DERE
OG0002786	LOC115632489|XP_030385526.1|SLEB	LOC6543939|XP_026832597.1|DERE
OG0002787	LOC115622602|XP_030372461.1|SLEB	LOC6544803|XP_001971522.1|DERE
OG0002788	LOC115622603|XP_030372462.1|SLEB	LOC6544804|XP_001971523.1|DERE
OG0002789	LOC115622690|XP_030372575.1|SLEB	LOC6543597|XP_001973599.1|DERE
OG0002790	LOC115622126|XP_030371838.1|SLEB	LOC6544009|XP_001972328.1|DERE
OG0002791	LOC115625546|XP_030376489.1|SLEB	LOC6544990|XP_001973282.1|DERE
OG0002792	LOC115634804|XP_030388574.1|SLEB	LOC6546616|XP_026836228.1|DERE
OG0002793	LOC115633019|XP_030386203.1|SLEB	LOC6545768|XP_001972180.1|DERE
OG0002794	LOC115624971|XP_030375681.1|SLEB	LOC6544678|XP_026833347.1|DERE
OG0002795	LOC115632250|XP_030385173.1|SLEB	LOC6545074|XP_026833112.1|DERE
OG0002796	LOC115622686|XP_030372571.1|SLEB	LOC6544408|XP_001972038.1|DERE
OG0002797	LOC115622128|XP_030371841.1|SLEB	LOC6544011|XP_001972330.1|DERE
OG0002798	LOC115630562|XP_030383036.1|SLEB	LOC6549231|XP_001974356.1|DERE
OG0002799	LOC115623078|XP_030373138.1|SLEB	LOC6545206|XP_026833575.1|DERE
OG0002800	LOC115632298|XP_030385257.1|SLEB	LOC6544214|XP_026832241.1|DERE
OG0002801	LOC115626430|XP_030377667.1|SLEB	LOC6548507|XP_026836827.1|DERE
OG0002802	LOC115633569|XP_030386887.1|SLEB	LOC6548369|XP_001976645.2|DERE
OG0002803	LOC115631586|XP_030384246.1|SLEB	LOC6549344|XP_001974324.1|DERE
OG0002804	LOC115622681|XP_030372565.1|SLEB	LOC6548249|XP_001975198.1|DERE
OG0002805	LOC115634735|XP_030388481.1|SLEB	LOC6542714|XP_001970501.1|DERE
OG0002806	LOC115633809|XP_030387154.1|SLEB	LOC6544989|XP_001973281.1|DERE
OG0002807	LOC115628788|XP_030380865.1|SLEB	LOC6548443|XP_001976661.1|DERE
OG0002808	LOC115620022|XP_030368986.1|SLEB	LOC6547967|XP_015011527.1|DERE
OG0002809	LOC115632914|XP_030386064.1|SLEB, LOC115626912|XP_030378283.1|SLEB	LOC6545028|XP_001972524.2|DERE
OG0002810	LOC115633047|XP_030386251.1|SLEB	LOC6545056|XP_026833452.1|DERE
OG0002811	LOC115622202|XP_030371957.1|SLEB	LOC6544663|XP_026833587.1|DERE
OG0002812	LOC115623212|XP_030373341.1|SLEB	LOC6549522|XP_001975814.1|DERE
OG0002813	LOC115621320|XP_030370802.1|SLEB	LOC6547303|XP_001974729.1|DERE
OG0002814	LOC115634305|XP_030387819.1|SLEB	LOC6547844|XP_026836516.1|DERE
OG0002815	LOC115632317|XP_030385284.1|SLEB	LOC6546590|XP_001975904.1|DERE
OG0002816	LOC115628919|XP_030381044.1|SLEB	LOC6547217|XP_001974715.1|DERE
OG0002817	LOC115630305|XP_030382706.1|SLEB	LOC6548605|XP_001973904.1|DERE
OG0002818	LOC115629344|XP_030381656.1|SLEB	LOC6541513|XP_001969096.2|DERE
OG0002819	LOC115622130|XP_030371843.1|SLEB	LOC6545804|XP_026832445.1|DERE
OG0002820	LOC115622347|XP_030372120.1|SLEB	LOC6545801|XP_001971685.1|DERE
OG0002821	LOC115624673|XP_030375330.1|SLEB	LOC6545247|XP_001972571.2|DERE
OG0002822	LOC115629519|XP_030381861.1|SLEB	LOC6548217|XP_001975075.1|DERE
OG0002823	LOC115627549|XP_030379127.1|SLEB	LOC6542592|XP_015014735.1|DERE
OG0002824	LOC115629571|XP_030381926.1|SLEB	LOC6540678|XP_026834513.1|DERE
OG0002825	LOC115622136|XP_030371854.1|SLEB	LOC6544139|XP_001973733.1|DERE
OG0002826	LOC115619991|XP_030368924.1|SLEB	LOC6548219|XP_001975077.1|DERE
OG0002827	LOC115627747|XP_030379385.1|SLEB	LOC6555880|XP_001982757.2|DERE
OG0002828	LOC115623590|XP_030373855.1|SLEB	LOC6547923|XP_026835700.1|DERE
OG0002829	LOC115622613|XP_030372477.1|SLEB	LOC6546589|XP_001975903.1|DERE
OG0002830	LOC115622781|XP_030372703.1|SLEB	LOC6547431|XP_026836653.1|DERE
OG0002831	LOC115628617|XP_030380661.1|SLEB	LOC6548861|XP_001974049.2|DERE
OG0002832	LOC115626365|XP_030377576.1|SLEB	LOC6543221|XP_015015022.1|DERE
OG0002833	LOC115620038|XP_030369012.1|SLEB	LOC6548582|XP_015011504.1|DERE
OG0002834	LOC115628149|XP_030379979.1|SLEB	LOC6548012|XP_001976475.1|DERE
OG0002835	LOC115629725|XP_030382117.1|SLEB	LOC6546544|XP_001975909.1|DERE
OG0002836	LOC115621767|XP_030371369.1|SLEB	LOC6541047|XP_026835298.1|DERE
OG0002837	LOC115620033|XP_030368999.1|SLEB	LOC6547071|XP_026835965.1|DERE
OG0002838	LOC115633657|XP_030386962.1|SLEB	LOC6547478|XP_001976274.1|DERE
OG0002839	LOC115627728|XP_030379349.1|SLEB	LOC6547970|XP_001976563.1|DERE
OG0002840	LOC115626367|XP_030377581.1|SLEB	LOC6540845|XP_026834693.1|DERE
OG0002841	LOC115631354|XP_030383931.1|SLEB	LOC6542892|XP_001968575.1|DERE
OG0002842	LOC115626315|XP_030377509.1|SLEB	LOC6540816|XP_001969595.1|DERE
OG0002843	LOC115620010|XP_030368971.1|SLEB	LOC6542720|XP_001970569.1|DERE
OG0002844	LOC115622483|XP_030372287.1|SLEB	LOC6544110|XP_026833837.1|DERE
OG0002845	LOC115630930|XP_030383357.1|SLEB	LOC6540881|XP_001968739.1|DERE
OG0002846	LOC115620040|XP_030369017.1|SLEB	LOC6540969|XP_026834078.1|DERE
OG0002847	LOC115631425|XP_030384014.1|SLEB	LOC6541002|XP_001968740.2|DERE
OG0002848	LOC115631324|XP_030383904.1|SLEB	LOC6549611|XP_001974384.1|DERE
OG0002849	LOC115626626|XP_030377889.1|SLEB	LOC6543512|XP_001969497.1|DERE
OG0002850	LOC115626199|XP_030377342.1|SLEB	LOC6540826|XP_001969588.1|DERE
OG0002851	LOC115632010|XP_030384800.1|SLEB	LOC6541611|XP_001969968.1|DERE
OG0002852	LOC115624022|XP_030374462.1|SLEB	LOC6546863|XP_026835879.1|DERE
OG0002853	LOC115625751|XP_030376767.1|SLEB	LOC6543385|XP_001969024.2|DERE
OG0002854	LOC115631444|XP_030384047.1|SLEB	LOC6549326|XP_001974331.1|DERE
OG0002855	LOC115625994|XP_030377098.1|SLEB	LOC6542363|XP_015014870.1|DERE
OG0002856	LOC115629049|XP_030381210.1|SLEB	LOC6541984|XP_026835451.1|DERE
OG0002857	LOC115628974|XP_030381112.1|SLEB	LOC6548878|XP_026839431.1|DERE
OG0002858	LOC115630801|XP_030383322.1|SLEB	LOC113564223|XP_026835608.1|DERE, LOC6540721|XP_026835559.1|DERE
OG0002859	LOC115630428|XP_030382843.1|SLEB	LOC6543096|XP_001968451.1|DERE
OG0002860	LOC115626287|XP_030377471.1|SLEB	LOC6540714|XP_001968863.1|DERE
OG0002861	LOC115632042|XP_030384871.1|SLEB	LOC6542921|XP_001969908.1|DERE
OG0002862	LOC115630529|XP_030382992.1|SLEB	LOC6540852|XP_026834044.1|DERE
OG0002863	LOC115631063|XP_030383562.1|SLEB, LOC115622099|XP_030371799.1|SLEB	LOC6542744|XP_001968567.1|DERE
OG0002864	LOC115631064|XP_030383563.1|SLEB, LOC115622100|XP_030371800.1|SLEB	LOC6541551|XP_001968566.1|DERE
OG0002865	LOC115632088|XP_030384918.1|SLEB	LOC6543323|XP_001970652.1|DERE
OG0002866	LOC115622218|XP_030371975.1|SLEB	LOC6543670|XP_001971368.1|DERE
OG0002867	LOC115626086|XP_030377199.1|SLEB	LOC6542860|XP_001969654.2|DERE
OG0002868	LOC115632006|XP_030384794.1|SLEB	LOC6542089|XP_001968376.3|DERE
OG0002869	LOC115631043|XP_030383534.1|SLEB	LOC6541454|XP_001968375.1|DERE
OG0002871	LOC115625660|XP_030376650.1|SLEB	LOC6542096|XP_026835435.1|DERE
OG0002872	LOC115626059|XP_030377171.1|SLEB	LOC6541485|XP_026835598.1|DERE
OG0002873	LOC115629021|XP_030381177.1|SLEB	LOC6548936|XP_026836214.1|DERE
OG0002874	LOC115626487|XP_030377731.1|SLEB	LOC6543533|XP_001969508.1|DERE
OG0002875	LOC115626595|XP_030377838.1|SLEB	LOC6542287|XP_001968470.2|DERE
OG0002876	LOC115628708|XP_030380762.1|SLEB	LOC6550192|XP_001977581.1|DERE
OG0002877	LOC115631317|XP_030383892.1|SLEB	LOC6549179|XP_001974368.2|DERE
OG0002878	LOC115631421|XP_030384006.1|SLEB	LOC6549303|XP_026836556.1|DERE
OG0002879	LOC115628373|XP_030380311.1|SLEB	LOC6543640|XP_001971844.1|DERE
OG0002880	LOC115627017|XP_030378402.1|SLEB	LOC6555747|XP_001982450.1|DERE
OG0002881	LOC115631069|XP_030383575.1|SLEB	LOC6540786|XP_001968182.1|DERE
OG0002882	LOC115632488|XP_030385529.1|SLEB	LOC6547409|XP_001974826.1|DERE
OG0002883	LOC115630987|XP_030383429.1|SLEB	LOC6541039|XP_001968131.1|DERE
OG0002884	LOC115630581|XP_030383059.1|SLEB	LOC6542599|XP_001968460.1|DERE
OG0002885	LOC115632406|XP_030385401.1|SLEB	LOC6546008|XP_001972237.1|DERE
OG0002886	LOC115631082|XP_030383589.1|SLEB	LOC6543350|XP_001968338.1|DERE
OG0002887	LOC115631083|XP_030383590.1|SLEB	LOC6541450|XP_001968339.1|DERE
OG0002888	LOC115625835|XP_030376890.1|SLEB	LOC6549050|XP_026839406.1|DERE, LOC6549049|XP_001974033.3|DERE
OG0002889	LOC115632374|XP_030385354.1|SLEB	LOC6544162|XP_001971387.1|DERE
OG0002890	LOC115628977|XP_030381116.1|SLEB	LOC6548935|XP_001974213.1|DERE
OG0002891	LOC115625926|XP_030377023.1|SLEB	LOC6541131|XP_001969394.1|DERE
OG0002892	LOC115630949|XP_030383378.1|SLEB	LOC6542743|XP_015014449.1|DERE
OG0002893	LOC115630668|XP_030383171.1|SLEB	LOC6542255|XP_001968305.2|DERE
OG0002894	LOC115632316|XP_030385277.1|SLEB	LOC6546083|XP_026833640.1|DERE
OG0002895	LOC115634787|XP_030388555.1|SLEB	LOC6548449|XP_001976708.1|DERE
OG0002896	LOC115625814|XP_030376858.1|SLEB	LOC6541535|XP_001969628.1|DERE
OG0002897	LOC115629064|XP_030381240.1|SLEB	LOC6540880|XP_001970030.1|DERE
OG0002898	LOC115628499|XP_030380497.1|SLEB	LOC6541347|XP_001968655.1|DERE
OG0002899	LOC115628555|XP_030380577.1|SLEB	LOC6542419|XP_001968112.1|DERE
OG0002900	LOC115628602|XP_030380646.1|SLEB	LOC6542325|XP_026835549.1|DERE
OG0002901	LOC115631210|XP_030383775.1|SLEB	LOC6542219|XP_001970196.3|DERE
OG0002902	LOC115631195|XP_030383746.1|SLEB	LOC6541770|XP_001970197.1|DERE
OG0002903	LOC115626412|XP_030377639.1|SLEB	LOC6541431|XP_015014865.2|DERE
OG0002904	LOC115624592|XP_030375190.1|SLEB	LOC6545166|XP_001972574.2|DERE
OG0002905	LOC115625790|XP_030376824.1|SLEB	LOC6542480|XP_001969573.1|DERE
OG0002906	LOC115626090|XP_030377203.1|SLEB	LOC6548900|XP_001974039.1|DERE
OG0002907	LOC115626134|XP_030377251.1|SLEB	LOC6548901|XP_015012005.1|DERE
OG0002908	LOC115625632|XP_030376658.1|SLEB	LOC6547648|XP_001974982.1|DERE
OG0002909	LOC115633630|XP_030386927.1|SLEB	LOC6547194|XP_026836125.1|DERE
OG0002910	LOC115630572|XP_030383049.1|SLEB	LOC6546915|XP_001974118.1|DERE
OG0002911	LOC115624249|XP_030374732.1|SLEB	LOC6548583|XP_001976697.1|DERE
OG0002912	LOC115629817|XP_030382245.1|SLEB	LOC6551375|XP_001978443.1|DERE
OG0002913	LOC115619964|XP_030368861.1|SLEB	LOC6547399|XP_001976307.1|DERE
OG0002914	LOC115631858|XP_030384564.1|SLEB	LOC6541279|XP_001968260.2|DERE
OG0002915	LOC115630481|XP_030382921.1|SLEB	LOC6548807|XP_001974087.1|DERE
OG0002916	LOC115630479|XP_030382919.1|SLEB	LOC6543495|XP_001968721.2|DERE
OG0002917	LOC115621437|XP_030370954.1|SLEB	LOC6548679|XP_026836550.1|DERE
OG0002918	LOC115633014|XP_030386201.1|SLEB	LOC6548648|XP_001975388.1|DERE
OG0002919	LOC115633237|XP_030386494.1|SLEB	LOC6546637|XP_001974709.1|DERE
OG0002920	LOC115631655|XP_030384327.1|SLEB	LOC6543115|XP_026835037.1|DERE
OG0002921	LOC115631576|XP_030384228.1|SLEB	LOC6540671|XP_001968769.1|DERE
OG0002922	LOC115630402|XP_030382789.1|SLEB	LOC6546918|XP_001974121.1|DERE
OG0002923	LOC115630815|XP_030383344.1|SLEB	LOC6546917|XP_001974120.1|DERE
OG0002924	LOC115630645|XP_030383145.1|SLEB	LOC6546919|XP_001974122.1|DERE
OG0002925	LOC115628240|XP_030380154.1|SLEB	LOC6548444|XP_001976662.3|DERE
OG0002926	LOC115630946|XP_030383375.1|SLEB	LOC6540638|XP_001968757.1|DERE
OG0002927	LOC115631084|XP_030383591.1|SLEB, LOC115626682|XP_030377969.1|SLEB	LOC6540646|XP_001968753.1|DERE
OG0002928	LOC115631571|XP_030384223.1|SLEB	LOC6547576|XP_001976215.1|DERE
OG0002929	LOC115631607|XP_030384268.1|SLEB	LOC6543192|XP_001968163.1|DERE
OG0002930	LOC115632026|XP_030384833.1|SLEB	LOC6542855|XP_001970236.1|DERE
OG0002931	LOC115625646|XP_030376633.1|SLEB	LOC6542078|XP_026835489.1|DERE
OG0002932	LOC115634724|XP_030388470.1|SLEB	LOC6543244|XP_026834308.1|DERE
OG0002933	LOC115619961|XP_030368852.1|SLEB	LOC6540887|XP_026835192.1|DERE
OG0002934	LOC115634069|XP_030387475.1|SLEB	LOC6540793|XP_001970386.1|DERE
OG0002935	LOC115631292|XP_030383866.1|SLEB	LOC6541393|XP_001968954.2|DERE
OG0002936	LOC115634089|XP_030387504.1|SLEB	LOC6547070|XP_026835971.1|DERE
OG0002937	LOC115621928|XP_030371636.1|SLEB	LOC6541530|XP_001970816.1|DERE
OG0002938	LOC115630674|XP_030383178.1|SLEB	LOC6549255|XP_001974427.1|DERE
OG0002939	LOC115630510|XP_030382972.1|SLEB	LOC6547139|XP_001976114.1|DERE
OG0002940	LOC115624311|XP_030374795.1|SLEB	LOC6553147|XP_026839642.1|DERE
OG0002941	LOC115626209|XP_030377358.1|SLEB	LOC113564149|XP_026835498.1|DERE, LOC6542135|XP_001970821.1|DERE
OG0002942	LOC115631543|XP_030384178.1|SLEB	LOC6549123|XP_001974148.1|DERE
OG0002943	LOC115626219|XP_030377376.1|SLEB	LOC6549492|XP_026836635.1|DERE
OG0002944	LOC115626231|XP_030377391.1|SLEB	LOC6549493|XP_026836800.1|DERE
OG0002945	LOC115631714|XP_030384401.1|SLEB	LOC6542557|XP_026835377.1|DERE
OG0002946	LOC115631622|XP_030384291.1|SLEB	LOC6548923|XP_026835739.1|DERE
OG0002947	LOC115626273|XP_030377455.1|SLEB, LOC115626577|XP_030377818.1|SLEB	LOC6542103|XP_026834509.1|DERE
OG0002948	LOC115624716|XP_030375399.1|SLEB	LOC6545165|XP_001972573.1|DERE
OG0002949	LOC115633860|XP_030387212.1|SLEB	LOC6543818|XP_015012939.1|DERE
OG0002950	LOC115626040|XP_030377151.1|SLEB	LOC6540933|XP_001970043.2|DERE
OG0002951	LOC115631666|XP_030384338.1|SLEB	LOC6541352|XP_001969444.1|DERE
OG0002952	LOC115631346|XP_030383923.1|SLEB, LOC115622920|XP_030372903.1|SLEB	LOC6540762|XP_001968747.3|DERE
OG0002953	LOC115629992|XP_030382478.1|SLEB	LOC6542952|XP_026834949.1|DERE
OG0002954	LOC115626208|XP_030377355.1|SLEB	LOC6542119|XP_026835493.1|DERE
OG0002955	LOC115620293|XP_030369336.1|SLEB	LOC6548137|XP_001975229.3|DERE
OG0002956	LOC115634796|XP_030388564.1|SLEB	LOC6549002|XP_001975466.1|DERE
OG0002957	LOC115620036|XP_030369010.1|SLEB	LOC6548211|XP_001975069.1|DERE
OG0002958	LOC115631502|XP_030384122.1|SLEB	LOC6549124|XP_001974149.1|DERE
OG0002959	LOC115627616|XP_030379207.1|SLEB, LOC115631424|XP_030384012.1|SLEB	LOC6549035|XP_001974155.1|DERE
OG0002960	LOC115628248|XP_030380123.1|SLEB	LOC6546332|XP_001971808.2|DERE
OG0002961	LOC115631758|XP_030384456.1|SLEB	LOC6549419|XP_026836366.1|DERE
OG0002962	LOC115625870|XP_030376940.1|SLEB	LOC6549653|XP_001974258.1|DERE
OG0002963	LOC115631038|XP_030383524.1|SLEB	LOC6541150|XP_026834355.1|DERE
