Orthogroup	SLEB.longest_only	DSUB.longest_only
OG0000566	LOC115625079|XP_030375829.1|SLEB	LOC117899129|XP_034664813.1|DSUB
OG0000566	LOC115622614|XP_030372474.1|SLEB	LOC117893071|XP_034655377.1|DSUB
OG0000567	LOC115628870|XP_030380986.1|SLEB	LOC117889642|XP_034649997.1|DSUB
OG0000567	LOC115628899|XP_030381018.1|SLEB	LOC117889643|XP_034649998.1|DSUB
OG0000568	LOC115620709|XP_030369944.1|SLEB	LOC117897751|XP_034662683.1|DSUB
OG0000569	LOC115620436|XP_030369524.1|SLEB	LOC117896961|XP_034661397.1|DSUB
OG0000569	LOC115628654|XP_030380682.1|SLEB	LOC117897571|XP_034662405.1|DSUB
OG0000570	LOC115625135|XP_030375914.1|SLEB	LOC117899079|XP_034664739.1|DSUB
OG0000570	LOC115625181|XP_030376006.1|SLEB	LOC117898942|XP_034664553.1|DSUB
OG0000571	LOC115620833|XP_030370125.1|SLEB	LOC117897446|XP_034662179.1|DSUB
OG0000571	LOC115621121|XP_030370525.1|SLEB	LOC117896912|XP_034661339.1|DSUB
OG0000572	LOC115621322|XP_030370800.1|SLEB	LOC117896508|XP_034660751.1|DSUB
OG0000572	LOC115620609|XP_030369783.1|SLEB	LOC117896459|XP_034660680.1|DSUB
OG0000573	LOC115632462|XP_030385479.1|SLEB	LOC117893063|XP_034655358.1|DSUB
OG0000573	LOC115625591|XP_030376570.1|SLEB	LOC117891216|XP_034652449.1|DSUB
OG0000574	LOC115632504|XP_030385552.1|SLEB	LOC117897575|XP_034662418.1|DSUB
OG0000575	LOC115624630|XP_030375246.1|SLEB	LOC117894302|XP_034657158.1|DSUB
OG0000575	LOC115624639|XP_030375267.1|SLEB	LOC117895190|XP_034658559.1|DSUB
OG0000576	LOC115623717|XP_030374058.1|SLEB, LOC115623855|XP_030374259.1|SLEB	LOC117898098|XP_034663169.1|DSUB
OG0000577	LOC115631048|XP_030383541.1|SLEB	LOC117902259|XP_034669408.1|DSUB
OG0000577	LOC115630934|XP_030383361.1|SLEB	LOC117902660|XP_034670079.1|DSUB
OG0000578	LOC115630624|XP_030383119.1|SLEB	LOC117900003|XP_034666068.1|DSUB
OG0000578	LOC115624580|XP_030375178.1|SLEB	LOC117890379|XP_034651068.1|DSUB
OG0000579	LOC115621378|XP_030370867.1|SLEB	LOC117896769|XP_034661137.1|DSUB
OG0000579	LOC115622675|XP_030372549.1|SLEB	LOC117895766|XP_034659531.1|DSUB
OG0000580	LOC115624313|XP_030374798.1|SLEB	LOC117899778|XP_034665941.1|DSUB
OG0000580	LOC115623669|XP_030373995.1|SLEB	LOC117899779|XP_034665942.1|DSUB
OG0000581	LOC115624401|XP_030374991.1|SLEB	LOC117897689|XP_034662599.1|DSUB
OG0000581	LOC115627719|XP_030379324.1|SLEB	LOC117892987|XP_034655268.1|DSUB
OG0000582	LOC115623225|XP_030373327.1|SLEB	LOC117893420|XP_034655926.1|DSUB
OG0000582	LOC115629425|XP_030381740.1|SLEB	LOC117892553|XP_034654754.1|DSUB
OG0000583	LOC115634436|XP_030388003.1|SLEB	LOC117891598|XP_034653020.1|DSUB
OG0000584	LOC115626476|XP_030377720.1|SLEB	LOC117900576|XP_034666877.1|DSUB
OG0000584	LOC115626504|XP_030377749.1|SLEB, LOC115631930|XP_030384641.1|SLEB	LOC117891595|XP_034653018.1|DSUB, LOC117900361|XP_034666601.1|DSUB
OG0000585	LOC115622461|XP_030372266.1|SLEB	LOC117893797|XP_034656433.1|DSUB, LOC117893611|XP_034656179.1|DSUB
OG0000586	LOC115624710|XP_030375394.1|SLEB	LOC117890147|XP_034650727.1|DSUB, LOC117889930|XP_034650349.1|DSUB
OG0000590	LOC115621604|XP_030371157.1|SLEB	LOC117899643|XP_034665710.1|DSUB
OG0000590	LOC115628967|XP_030381105.1|SLEB	LOC117897370|XP_034662063.1|DSUB
OG0000592	LOC115620051|XP_030369040.1|SLEB	LOC117890975|XP_034652004.1|DSUB
OG0000592	LOC115634746|XP_030388498.1|SLEB	LOC117891576|XP_034652991.1|DSUB
OG0000593	LOC115631798|XP_030384496.1|SLEB, LOC115629128|XP_030381328.1|SLEB	LOC117903075|XP_034670764.1|DSUB
OG0000594	LOC115620678|XP_030369902.1|SLEB	LOC117896295|XP_034660407.1|DSUB
OG0000594	LOC115623706|XP_030374044.1|SLEB	LOC117898096|XP_034663166.1|DSUB
OG0000595	LOC115625556|XP_030376508.1|SLEB	LOC117899688|XP_034665772.1|DSUB
OG0000595	LOC115620820|XP_030370108.1|SLEB	LOC117896796|XP_034661183.1|DSUB
OG0000596	LOC115626832|XP_030378173.1|SLEB	LOC117903345|XP_034671185.1|DSUB
OG0000596	LOC115625220|XP_030376063.1|SLEB	LOC117899582|XP_034665589.1|DSUB
OG0000597	LOC115621662|XP_030371229.1|SLEB	LOC117896050|XP_034659950.1|DSUB
OG0000597	LOC115621009|XP_030370388.1|SLEB	LOC117897082|XP_034661611.1|DSUB
OG0000598	LOC115621982|XP_030371694.1|SLEB	LOC117896003|XP_034659890.1|DSUB
OG0000599	LOC115622412|XP_030372206.1|SLEB	LOC117893545|XP_034656087.1|DSUB
OG0000600	LOC115632442|XP_030385460.1|SLEB	LOC117890088|XP_034650637.1|DSUB
OG0000600	LOC115633704|XP_030387024.1|SLEB	LOC117890940|XP_034651965.1|DSUB
OG0000601	LOC115633839|XP_030387190.1|SLEB	LOC117900886|XP_034667306.1|DSUB
OG0000601	LOC115626624|XP_030377888.1|SLEB	LOC117902109|XP_034669108.1|DSUB
OG0000602	LOC115626085|XP_030377198.1|SLEB	LOC117901788|XP_034668589.1|DSUB
OG0000603	LOC115628477|XP_030380458.1|SLEB	LOC117902791|XP_034670297.1|DSUB
OG0000604	LOC115630657|XP_030383158.1|SLEB	LOC117900813|XP_034667195.1|DSUB
OG0000604	LOC115630582|XP_030383060.1|SLEB, LOC115630688|XP_030383198.1|SLEB	LOC117900814|XP_034667198.1|DSUB
OG0000605	LOC115630512|XP_030382973.1|SLEB	LOC117900080|XP_034666175.1|DSUB
OG0000606	LOC115620195|XP_030369188.1|SLEB	LOC117895970|XP_034659820.1|DSUB
OG0000607	LOC115620885|XP_030370225.1|SLEB	LOC117897649|XP_034662515.1|DSUB
OG0000607	LOC115624393|XP_030374965.1|SLEB	LOC117898354|XP_034663578.1|DSUB
OG0000608	LOC115625074|XP_030375822.1|SLEB	LOC117898179|XP_034663278.1|DSUB
OG0000608	LOC115625574|XP_030376535.1|SLEB	LOC117895953|XP_034659794.1|DSUB
OG0000609	LOC115627917|XP_030379671.1|SLEB	LOC117903710|XP_034671947.1|DSUB
OG0000610	LOC115623312|XP_030373437.1|SLEB	LOC117894067|XP_034656810.1|DSUB, LOC117890436|XP_034651157.1|DSUB
OG0000611	LOC115629627|XP_030381991.1|SLEB	LOC117891655|XP_034653098.1|DSUB
OG0000611	LOC115626533|XP_030377776.1|SLEB	LOC117889862|XP_034650255.1|DSUB
OG0000612	LOC115623041|XP_030373078.1|SLEB, LOC115622314|XP_030372080.1|SLEB	LOC117895884|XP_034659778.1|DSUB, LOC117895882|XP_034659773.1|DSUB
OG0000614	LOC115626391|XP_030377611.1|SLEB	LOC117900666|XP_034667003.1|DSUB, LOC117899409|XP_034665287.1|DSUB
OG0000614	LOC115629316|XP_030381621.1|SLEB	LOC117903898|XP_034672292.1|DSUB
OG0000615	LOC115627692|XP_030379295.1|SLEB	LOC117893503|XP_034656032.1|DSUB
OG0000615	LOC115620406|XP_030369485.1|SLEB	LOC117898117|XP_034663196.1|DSUB
OG0000616	LOC115627474|XP_030379011.1|SLEB	LOC117903577|XP_034671686.1|DSUB
OG0000617	LOC115621815|XP_030371461.1|SLEB	LOC117896190|XP_034660171.1|DSUB
OG0000617	LOC115620342|XP_030369403.1|SLEB	LOC117899355|XP_034665218.1|DSUB
OG0000618	LOC115622043|XP_030371775.1|SLEB	LOC117899697|XP_034665791.1|DSUB
OG0000618	LOC115621508|XP_030371040.1|SLEB	LOC117893094|XP_034655415.1|DSUB
OG0000619	LOC115634836|XP_030388617.1|SLEB	LOC117892470|XP_034654614.1|DSUB
OG0000620	LOC115627320|XP_030378822.1|SLEB	LOC117903415|XP_034671321.1|DSUB
OG0000620	LOC115633030|XP_030386227.1|SLEB	LOC117894480|XP_034657473.1|DSUB
OG0000621	LOC115620478|XP_030369572.1|SLEB	LOC117896275|XP_034660368.1|DSUB, LOC117900158|XP_034666293.1|DSUB
OG0000621	LOC115627100|XP_030378516.1|SLEB	LOC117903506|XP_034671478.1|DSUB
OG0000622	LOC115622549|XP_030372376.1|SLEB	LOC117894660|XP_034657725.1|DSUB
OG0000622	LOC115632202|XP_030385111.1|SLEB	LOC117894157|XP_034656945.1|DSUB
OG0000623	LOC115624552|XP_030375137.1|SLEB	LOC117894704|XP_034657778.1|DSUB
OG0000623	LOC115628260|XP_030380139.1|SLEB	LOC117895609|XP_034659248.1|DSUB
OG0000624	LOC115633640|XP_030386940.1|SLEB	LOC117891636|XP_034653073.1|DSUB
OG0000625	LOC115622157|XP_030371885.1|SLEB	LOC117895500|XP_034659087.1|DSUB
OG0000625	LOC115622847|XP_030372788.1|SLEB	LOC117895518|XP_034659113.1|DSUB
OG0000626	LOC115634382|XP_030387926.1|SLEB	LOC117890396|XP_034651091.1|DSUB
OG0000626	LOC115634725|XP_030388467.1|SLEB	LOC117889978|XP_034650450.1|DSUB
OG0000627	LOC115633005|XP_030386190.1|SLEB	LOC117894438|XP_034657395.1|DSUB
OG0000627	LOC115628860|XP_030380971.1|SLEB	LOC117901467|XP_034668124.1|DSUB
OG0000628	LOC115630700|XP_030383212.1|SLEB	LOC117901964|XP_034668835.1|DSUB
OG0000628	LOC115626527|XP_030377769.1|SLEB, LOC115630539|XP_030383004.1|SLEB	LOC117901746|XP_034668524.1|DSUB
OG0000629	LOC115628582|XP_030380626.1|SLEB	LOC117898001|XP_034663020.1|DSUB, LOC117902665|XP_034670086.1|DSUB
OG0000630	LOC115626220|XP_030377378.1|SLEB	LOC117900872|XP_034667287.1|DSUB
OG0000630	LOC115625733|XP_030376744.1|SLEB	LOC117901539|XP_034668220.1|DSUB
OG0000631	LOC115631173|XP_030383722.1|SLEB	LOC117900289|XP_034666492.1|DSUB
OG0000631	LOC115626352|XP_030377562.1|SLEB	LOC117900867|XP_034667283.1|DSUB
OG0000632	LOC115630690|XP_030383200.1|SLEB	LOC117900773|XP_034667145.1|DSUB
OG0000632	LOC115630409|XP_030382802.1|SLEB	LOC117902747|XP_034670224.1|DSUB
OG0000633	LOC115623010|XP_030373041.1|SLEB	LOC117894774|XP_034657890.1|DSUB
OG0000633	LOC115623003|XP_030373028.1|SLEB	LOC117893523|XP_034656054.1|DSUB
OG0000634	LOC115624560|XP_030375149.1|SLEB	LOC117890154|XP_034650736.1|DSUB
OG0000635	LOC115620742|XP_030369999.1|SLEB	LOC117891291|XP_034652575.1|DSUB
OG0000635	LOC115629274|XP_030381560.1|SLEB	LOC117894878|XP_034658036.1|DSUB
OG0000636	LOC115626223|XP_030377382.1|SLEB	LOC117900468|XP_034666739.1|DSUB
OG0000636	LOC115626226|XP_030377385.1|SLEB, LOC115626225|XP_030377383.1|SLEB, LOC115626227|XP_030377387.1|SLEB	LOC117900626|XP_034666946.1|DSUB
OG0000637	LOC115627962|XP_030379716.1|SLEB	LOC117890544|XP_034651363.1|DSUB
OG0000637	LOC115627960|XP_030379713.1|SLEB	LOC117902569|XP_034669910.1|DSUB
OG0000638	LOC115627144|XP_030378581.1|SLEB	LOC117900568|XP_034666870.1|DSUB
OG0000639	LOC115633115|XP_030386361.1|SLEB	LOC117895870|XP_034659736.1|DSUB
OG0000641	LOC115623783|XP_030374184.1|SLEB, LOC115623786|XP_030374188.1|SLEB	LOC117901164|XP_034667706.1|DSUB, LOC117901066|XP_034667569.1|DSUB
OG0000642	LOC115626065|XP_030377178.1|SLEB, LOC115626066|XP_030377179.1|SLEB, LOC115625957|XP_030377055.1|SLEB, LOC115625960|XP_030377061.1|SLEB	LOC117901048|XP_034667550.1|DSUB
OG0000643	LOC115620332|XP_030369388.1|SLEB, LOC115620334|XP_030369391.1|SLEB	LOC117899258|XP_034665036.1|DSUB
OG0000644	LOC115631644|XP_030384315.1|SLEB	LOC117893633|XP_034656210.1|DSUB, LOC117893274|XP_034655731.1|DSUB
OG0000645	LOC115630472|XP_030382903.1|SLEB	LOC117900890|XP_034667312.1|DSUB
OG0000645	LOC115630471|XP_030382902.1|SLEB	LOC117900337|XP_034666567.1|DSUB
OG0000646	LOC115620235|XP_030369240.1|SLEB	LOC117896640|XP_034660977.1|DSUB
OG0000646	LOC115621842|XP_030371513.1|SLEB	LOC117897928|XP_034662904.1|DSUB
OG0000647	LOC115621967|XP_030371674.1|SLEB	LOC117898247|XP_034663383.1|DSUB
OG0000647	LOC115629630|XP_030381990.1|SLEB	LOC117898818|XP_034664375.1|DSUB
OG0000648	LOC115627944|XP_030379697.1|SLEB	LOC117899571|XP_034665575.1|DSUB
OG0000648	LOC115627942|XP_030379695.1|SLEB	LOC117899608|XP_034665632.1|DSUB
OG0000649	LOC115627568|XP_030379152.1|SLEB	LOC117895061|XP_034658335.1|DSUB
OG0000649	LOC115627550|XP_030379125.1|SLEB	LOC117895051|XP_034658324.1|DSUB
OG0000650	LOC115620503|XP_030369617.1|SLEB	LOC117897037|XP_034661509.1|DSUB
OG0000650	LOC115627753|XP_030379398.1|SLEB	LOC117902990|XP_034670595.1|DSUB
OG0000651	LOC115632259|XP_030385191.1|SLEB	LOC117894146|XP_034656931.1|DSUB
OG0000651	LOC115622859|XP_030372803.1|SLEB	LOC117892973|XP_034655204.1|DSUB
OG0000652	LOC115628872|XP_030380991.1|SLEB	LOC117891840|XP_034653481.1|DSUB
OG0000652	LOC115629665|XP_030382040.1|SLEB	LOC117902185|XP_034669254.1|DSUB
OG0000653	LOC115620491|XP_030369592.1|SLEB	LOC117898588|XP_034664023.1|DSUB, LOC117898585|XP_034664020.1|DSUB, LOC117898396|XP_034663645.1|DSUB
OG0000654	LOC115628368|XP_030380304.1|SLEB	LOC117895566|XP_034659173.1|DSUB
OG0000654	LOC115632989|XP_030386166.1|SLEB	LOC117894074|XP_034656821.1|DSUB
OG0000655	LOC115621850|XP_030371563.1|SLEB	LOC117892334|XP_034654377.1|DSUB
OG0000656	LOC115623639|XP_030373943.1|SLEB	LOC117899271|XP_034665060.1|DSUB
OG0000656	LOC115627596|XP_030379180.1|SLEB	LOC117899272|XP_034665061.1|DSUB
OG0000657	LOC115624836|XP_030375543.1|SLEB	LOC117893634|XP_034656211.1|DSUB
OG0000657	LOC115631152|XP_030383683.1|SLEB	LOC117902372|XP_034669579.1|DSUB
OG0000658	LOC115627088|XP_030378498.1|SLEB	LOC117903395|XP_034671272.1|DSUB
OG0000658	LOC115626258|XP_030377426.1|SLEB	LOC117898052|XP_034663104.1|DSUB
OG0000659	LOC115625878|XP_030376954.1|SLEB	LOC117902690|XP_034670123.1|DSUB
OG0000659	LOC115626361|XP_030377571.1|SLEB	LOC117901765|XP_034668546.1|DSUB
OG0000660	LOC115631511|XP_030384136.1|SLEB	LOC117901555|XP_034668243.1|DSUB
OG0000661	LOC115622386|XP_030372170.1|SLEB	LOC117893297|XP_034655763.1|DSUB
OG0000661	LOC115630509|XP_030382967.1|SLEB	LOC117902430|XP_034669689.1|DSUB
OG0000662	LOC115632944|XP_030386100.1|SLEB	LOC117894923|XP_034658118.1|DSUB
OG0000662	LOC115627291|XP_030378783.1|SLEB	LOC117890277|XP_034650932.1|DSUB
OG0000663	LOC115627042|XP_030378440.1|SLEB	LOC117891955|XP_034653705.1|DSUB
OG0000664	LOC115626049|XP_030377161.1|SLEB	LOC117896176|XP_034660150.1|DSUB
OG0000664	LOC115629221|XP_030381490.1|SLEB	LOC117889821|XP_034650195.1|DSUB
OG0000665	LOC115623916|XP_030374332.1|SLEB	LOC117898714|XP_034664222.1|DSUB
OG0000666	LOC115624988|XP_030375715.1|SLEB	LOC117891175|XP_034652390.1|DSUB
OG0000666	LOC115627419|XP_030378949.1|SLEB	LOC117903299|XP_034671122.1|DSUB
OG0000667	LOC115623576|XP_030373834.1|SLEB	LOC117903132|XP_034670855.1|DSUB, LOC117899787|XP_034665953.1|DSUB
OG0000668	LOC115620304|XP_030369348.1|SLEB	LOC117897948|XP_034662939.1|DSUB
OG0000668	LOC115622050|XP_030371784.1|SLEB	LOC117896787|XP_034661175.1|DSUB
OG0000669	LOC115626945|XP_030378320.1|SLEB	LOC117903590|XP_034671706.1|DSUB
OG0000669	LOC115626693|XP_030377980.1|SLEB	LOC117903581|XP_034671695.1|DSUB
OG0000670	LOC115626707|XP_030378000.1|SLEB	LOC117903175|XP_034670911.1|DSUB
OG0000671	LOC115620863|XP_030370184.1|SLEB	LOC117897063|XP_034661550.1|DSUB
OG0000671	LOC115621283|XP_030370746.1|SLEB	LOC117897411|XP_034662129.1|DSUB
OG0000672	LOC115627870|XP_030379614.1|SLEB	LOC117889669|XP_034650023.1|DSUB
OG0000672	LOC115624926|XP_030375637.1|SLEB	LOC117898434|XP_034663721.1|DSUB
OG0000673	LOC115627417|XP_030378947.1|SLEB	LOC117898979|XP_034664614.1|DSUB
OG0000673	LOC115626494|XP_030377738.1|SLEB	LOC117895431|XP_034658972.1|DSUB
OG0000675	LOC115631118|XP_030383639.1|SLEB	LOC117901332|XP_034667931.1|DSUB
OG0000677	LOC115623186|XP_030373268.1|SLEB	LOC117893382|XP_034655868.1|DSUB
OG0000677	LOC115627739|XP_030379369.1|SLEB	LOC117889597|XP_034649899.1|DSUB
OG0000678	LOC115621186|XP_030370620.1|SLEB	LOC117899128|XP_034664811.1|DSUB
OG0000678	LOC115631717|XP_030384411.1|SLEB	LOC117900971|XP_034667446.1|DSUB
OG0000679	LOC115633757|XP_030387092.1|SLEB	LOC117903892|XP_034672285.1|DSUB
OG0000680	LOC115627844|XP_030379560.1|SLEB	LOC117899189|XP_034664946.1|DSUB
OG0000681	LOC115621828|XP_030371496.1|SLEB	LOC117896218|XP_034660243.1|DSUB
OG0000681	LOC115627476|XP_030379015.1|SLEB	LOC117897629|XP_034662530.1|DSUB
OG0000683	LOC115620499|XP_030369611.1|SLEB	LOC117897028|XP_034661496.1|DSUB
OG0000684	LOC115624151|XP_030374608.1|SLEB	LOC117898170|XP_034663270.1|DSUB
OG0000684	LOC115620565|XP_030369714.1|SLEB	LOC117899045|XP_034664695.1|DSUB
OG0000685	LOC115629499|XP_030381839.1|SLEB	LOC117894778|XP_034657898.1|DSUB
OG0000685	LOC115623675|XP_030374005.1|SLEB	LOC117899509|XP_034665451.1|DSUB
OG0000686	LOC115625171|XP_030375975.1|SLEB	LOC117890065|XP_034650595.1|DSUB
OG0000686	LOC115633274|XP_030386545.1|SLEB	LOC117903733|XP_034671978.1|DSUB
OG0000687	LOC115633169|XP_030386442.1|SLEB	LOC117895596|XP_034659237.1|DSUB
OG0000688	LOC115634831|XP_030388608.1|SLEB	LOC117890077|XP_034650622.1|DSUB
OG0000689	LOC115628671|XP_030380705.1|SLEB	LOC117891198|XP_034652425.1|DSUB
OG0000689	LOC115628661|XP_030380693.1|SLEB	LOC117891197|XP_034652423.1|DSUB
OG0000690	LOC115629307|XP_030381612.1|SLEB	LOC117902659|XP_034670082.1|DSUB
OG0000691	LOC115626605|XP_030377857.1|SLEB	LOC117902416|XP_034669658.1|DSUB
OG0000691	LOC115634680|XP_030388399.1|SLEB	LOC117893852|XP_034656511.1|DSUB
OG0000692	LOC115632631|XP_030385721.1|SLEB	LOC117894808|XP_034657933.1|DSUB
OG0000692	LOC115632633|XP_030385722.1|SLEB	LOC117894810|XP_034657936.1|DSUB
OG0000693	LOC115627792|XP_030379472.1|SLEB	LOC117900110|XP_034666228.1|DSUB
OG0000693	LOC115623630|XP_030373932.1|SLEB	LOC117896746|XP_034661103.1|DSUB
OG0000694	LOC115622249|XP_030372007.1|SLEB	LOC117893367|XP_034655851.1|DSUB
OG0000695	LOC115626345|XP_030377554.1|SLEB	LOC117902352|XP_034669554.1|DSUB
OG0000695	LOC115626555|XP_030377793.1|SLEB	LOC117902351|XP_034669553.1|DSUB
OG0000696	LOC115631207|XP_030383771.1|SLEB	LOC117902820|XP_034670337.1|DSUB
OG0000697	LOC115626630|XP_030377894.1|SLEB	LOC117903803|XP_034672129.1|DSUB, LOC117901739|XP_034668516.1|DSUB
OG0000698	LOC115631784|XP_030384478.1|SLEB	LOC117900365|XP_034666604.1|DSUB
OG0000698	LOC115631797|XP_030384494.1|SLEB	LOC117901857|XP_034668702.1|DSUB
OG0000699	LOC115631361|XP_030383939.1|SLEB	LOC117900964|XP_034667430.1|DSUB
OG0000699	LOC115621427|XP_030370939.1|SLEB	LOC117898332|XP_034663546.1|DSUB
OG0000700	LOC115630522|XP_030382986.1|SLEB	LOC117901425|XP_034668053.1|DSUB, LOC117901655|XP_034668384.1|DSUB
OG0000701	LOC115633828|XP_030387176.1|SLEB	LOC117890426|XP_034651137.1|DSUB
OG0000701	LOC115627353|XP_030378861.1|SLEB	LOC117895351|XP_034658827.1|DSUB
OG0000702	LOC115623432|XP_030373638.1|SLEB	LOC117898915|XP_034664514.1|DSUB
OG0000702	LOC115623431|XP_030373622.1|SLEB	LOC117898913|XP_034664493.1|DSUB
OG0000703	LOC115626522|XP_030377762.1|SLEB	LOC117900709|XP_034667058.1|DSUB
OG0000703	LOC115632207|XP_030385123.1|SLEB	LOC117891886|XP_034653574.1|DSUB
OG0000704	LOC115629751|XP_030382150.1|SLEB	LOC117903571|XP_034671673.1|DSUB
OG0000704	LOC115620514|XP_030369639.1|SLEB	LOC117898114|XP_034663192.1|DSUB
OG0000705	LOC115632166|XP_030385053.1|SLEB	LOC117893957|XP_034656642.1|DSUB, LOC117893515|XP_034656046.1|DSUB, LOC117893955|XP_034656638.1|DSUB
OG0000706	LOC115631541|XP_030384176.1|SLEB	LOC117901849|XP_034668688.1|DSUB
OG0000706	LOC115633220|XP_030386469.1|SLEB	LOC117903405|XP_034671292.1|DSUB
OG0000707	LOC115628046|XP_030379850.1|SLEB	LOC117895378|XP_034658892.1|DSUB
OG0000708	LOC115627708|XP_030379316.1|SLEB	LOC117903337|XP_034671178.1|DSUB
OG0000708	LOC115627653|XP_030379253.1|SLEB	LOC117892901|XP_034655096.1|DSUB
OG0000709	LOC115621323|XP_030370803.1|SLEB	LOC117898286|XP_034663433.1|DSUB
OG0000709	LOC115626872|XP_030378240.1|SLEB	LOC117903543|XP_034671624.1|DSUB
OG0000710	LOC115623330|XP_030373453.1|SLEB	LOC117896156|XP_034660126.1|DSUB
OG0000710	LOC115634159|XP_030387599.1|SLEB	LOC117890590|XP_034651417.1|DSUB
OG0000711	LOC115622779|XP_030372697.1|SLEB	LOC117894862|XP_034658009.1|DSUB
OG0000711	LOC115629865|XP_030382313.1|SLEB	LOC117903575|XP_034671682.1|DSUB
OG0000712	LOC115623932|XP_030374352.1|SLEB	LOC117896732|XP_034661087.1|DSUB
OG0000712	LOC115623732|XP_030374102.1|SLEB	LOC117896729|XP_034661085.1|DSUB
OG0000713	LOC115621208|XP_030370649.1|SLEB	LOC117896866|XP_034661287.1|DSUB
OG0000713	LOC115628094|XP_030379931.1|SLEB	LOC117891754|XP_034653257.1|DSUB
OG0000714	LOC115633315|XP_030386605.1|SLEB	LOC117899679|XP_034665762.1|DSUB
OG0000714	LOC115623265|XP_030373395.1|SLEB	LOC117895852|XP_034659709.1|DSUB
OG0000715	LOC115623055|XP_030373093.1|SLEB	LOC117895891|XP_034659786.1|DSUB, LOC117900051|XP_034666141.1|DSUB
OG0000715	LOC115627346|XP_030378853.1|SLEB	LOC117900345|XP_034666578.1|DSUB
OG0000716	LOC115633996|XP_030387379.1|SLEB	LOC117894851|XP_034658001.1|DSUB
OG0000716	LOC115624701|XP_030375377.1|SLEB	LOC117893439|XP_034655949.1|DSUB
OG0000717	LOC115632838|XP_030385954.1|SLEB	LOC117895620|XP_034659265.1|DSUB
OG0000718	LOC115627733|XP_030379356.1|SLEB	LOC117902959|XP_034670487.1|DSUB
OG0000718	LOC115627755|XP_030379400.1|SLEB	LOC117903001|XP_034670624.1|DSUB
OG0000719	LOC115622473|XP_030372276.1|SLEB	LOC117895873|XP_034659759.1|DSUB
OG0000719	LOC115622387|XP_030372171.1|SLEB	LOC117893848|XP_034656506.1|DSUB
OG0000720	LOC115620246|XP_030369255.1|SLEB, LOC115621204|XP_030370645.1|SLEB, LOC115621379|XP_030370868.1|SLEB	LOC117898658|XP_034664124.1|DSUB
OG0000721	LOC115626288|XP_030377472.1|SLEB	LOC117901989|XP_034668890.1|DSUB
OG0000722	LOC115629852|XP_030382337.1|SLEB	LOC117889754|XP_034650091.1|DSUB
OG0000723	LOC115631410|XP_030383997.1|SLEB	LOC117889792|XP_034650155.1|DSUB
OG0000723	LOC115634058|XP_030387461.1|SLEB	LOC117890225|XP_034650854.1|DSUB
OG0000724	LOC115633429|XP_030386749.1|SLEB	LOC117895101|XP_034658392.1|DSUB
OG0000724	LOC115626300|XP_030377488.1|SLEB	LOC117899447|XP_034665345.1|DSUB
OG0000726	LOC115624214|XP_030374686.1|SLEB	LOC117898248|XP_034663386.1|DSUB, LOC117896487|XP_034660718.1|DSUB
OG0000727	LOC115624337|XP_030374846.1|SLEB, LOC115624335|XP_030374844.1|SLEB	LOC117898674|XP_034664145.1|DSUB, LOC117898673|XP_034664144.1|DSUB
OG0000728	LOC115630207|XP_030382636.1|SLEB	LOC117897113|XP_034661659.1|DSUB
OG0000728	LOC115625568|XP_030376522.1|SLEB	LOC117899665|XP_034665740.1|DSUB
OG0000729	LOC115620938|XP_030370310.1|SLEB	LOC117896297|XP_034660409.1|DSUB
OG0000729	LOC115620939|XP_030370311.1|SLEB	LOC117896296|XP_034660408.1|DSUB
OG0000730	LOC115632855|XP_030385975.1|SLEB	LOC117902590|XP_034669980.1|DSUB, LOC117895196|XP_034658568.1|DSUB
OG0000731	LOC115622743|XP_030372650.1|SLEB	LOC117895849|XP_034659704.1|DSUB
OG0000731	LOC115633836|XP_030387186.1|SLEB	LOC117891664|XP_034653120.1|DSUB
OG0000732	LOC115632506|XP_030385555.1|SLEB	LOC117893767|XP_034656398.1|DSUB
OG0000732	LOC115632505|XP_030385554.1|SLEB	LOC117893765|XP_034656396.1|DSUB
OG0000733	LOC115621490|XP_030371018.1|SLEB	LOC117896947|XP_034661382.1|DSUB
OG0000733	LOC115622518|XP_030372333.1|SLEB	LOC117895368|XP_034658846.1|DSUB
OG0000734	LOC115622143|XP_030371864.1|SLEB	LOC117892980|XP_034655215.1|DSUB
OG0000735	LOC115627337|XP_030378842.1|SLEB	LOC117901030|XP_034667560.1|DSUB
OG0000735	LOC115633563|XP_030386879.1|SLEB, LOC115625763|XP_030376785.1|SLEB	LOC117900451|XP_034666714.1|DSUB
OG0000736	LOC115630795|XP_030383313.1|SLEB	LOC117900023|XP_034666101.1|DSUB
OG0000736	LOC115630588|XP_030383066.1|SLEB	LOC117900024|XP_034666102.1|DSUB
OG0000737	LOC115628220|XP_030380078.1|SLEB	LOC117890944|XP_034651970.1|DSUB
OG0000738	LOC115630461|XP_030382886.1|SLEB	LOC117901194|XP_034667738.1|DSUB
OG0000738	LOC115626486|XP_030377730.1|SLEB	LOC117900648|XP_034666971.1|DSUB
OG0000739	LOC115623627|XP_030373927.1|SLEB	LOC117899793|XP_034665964.1|DSUB, LOC117897901|XP_034662870.1|DSUB
OG0000740	LOC115628455|XP_030380428.1|SLEB	LOC117897065|XP_034661560.1|DSUB
OG0000741	LOC115628044|XP_030379847.1|SLEB	LOC117899283|XP_034665080.1|DSUB
OG0000742	LOC115627583|XP_030379167.1|SLEB	LOC117903872|XP_034672256.1|DSUB
