Orthogroup	SLEB.longest_only	DSAN.longest_only
OG0002362	LOC115631490|XP_030384108.1|SLEB	LOC120451306|XP_039490810.1|DSAN
OG0002363	LOC115631139|XP_030383668.1|SLEB	LOC120458051|XP_039501495.1|DSAN
OG0002364	LOC115631982|XP_030384747.1|SLEB	LOC120444120|XP_039479588.1|DSAN
OG0002365	LOC115631278|XP_030383852.1|SLEB	LOC120458813|XP_039502545.1|DSAN
OG0002366	LOC115630760|XP_030383275.1|SLEB	LOC120453951|XP_039494833.1|DSAN
OG0002367	LOC115630992|XP_030383442.1|SLEB	LOC120458638|XP_039502297.1|DSAN
OG0002368	LOC115626337|XP_030377542.1|SLEB	LOC120443688|XP_039478862.1|DSAN
OG0002369	LOC115629583|XP_030381936.1|SLEB	LOC120445731|XP_039482235.1|DSAN
OG0002370	LOC115626037|XP_030377147.1|SLEB	LOC120458055|XP_039501498.1|DSAN
OG0002371	LOC115625676|XP_030376673.1|SLEB	LOC120458065|XP_039501510.1|DSAN
OG0002372	LOC115628600|XP_030380643.1|SLEB	LOC120446774|XP_039483856.1|DSAN
OG0002373	LOC115631115|XP_030383635.1|SLEB	LOC120444515|XP_039480168.1|DSAN
OG0002374	LOC115621914|XP_030371610.1|SLEB	LOC120452645|XP_039492893.1|DSAN
OG0002375	LOC115624037|XP_030374475.1|SLEB	LOC120453138|XP_039493622.1|DSAN
OG0002376	LOC115625993|XP_030377097.1|SLEB	LOC120458802|XP_039502532.1|DSAN
OG0002377	LOC115625060|XP_030375792.1|SLEB	LOC120451036|XP_039490297.1|DSAN
OG0002378	LOC115622674|XP_030372548.1|SLEB	LOC120448297|XP_039486168.1|DSAN
OG0002379	LOC115631570|XP_030384222.1|SLEB	LOC120445484|XP_039481865.1|DSAN
OG0002380	LOC115629361|XP_030381673.1|SLEB	LOC120455540|XP_039497811.1|DSAN
OG0002381	LOC115626713|XP_030378016.1|SLEB	LOC120447081|XP_039484412.1|DSAN
OG0002382	LOC115627104|XP_030378521.1|SLEB	LOC120455284|XP_039497251.1|DSAN
OG0002383	LOC115628329|XP_030380246.1|SLEB	LOC120448911|XP_039487068.1|DSAN
OG0002384	LOC115630231|XP_030382644.1|SLEB	LOC120455105|XP_039496920.1|DSAN
OG0002385	LOC115627979|XP_030379735.1|SLEB	LOC120454922|XP_039496601.1|DSAN
OG0002386	LOC115623844|XP_030374245.1|SLEB	LOC120454515|XP_039495808.1|DSAN
OG0002387	LOC115620570|XP_030369724.1|SLEB	LOC120452087|XP_039492088.1|DSAN
OG0002388	LOC115625272|XP_030376135.1|SLEB	LOC120451476|XP_039491125.1|DSAN
OG0002389	LOC115620296|XP_030369338.1|SLEB	LOC120452220|XP_039492280.1|DSAN
OG0002390	LOC115630543|XP_030383013.1|SLEB	LOC120458443|XP_039502023.1|DSAN
OG0002391	LOC115632949|XP_030386109.1|SLEB	LOC120445108|XP_039481186.1|DSAN
OG0002392	LOC115622399|XP_030372188.1|SLEB	LOC120448750|XP_039486867.1|DSAN
OG0002393	LOC115628294|XP_030380200.1|SLEB	LOC120448108|XP_039485845.1|DSAN
OG0002394	LOC115625219|XP_030376059.1|SLEB	LOC120450841|XP_039489965.1|DSAN
OG0002395	LOC115624348|XP_030374861.1|SLEB	LOC120452716|XP_039493012.1|DSAN
OG0002396	LOC115626919|XP_030378291.1|SLEB	LOC120447005|XP_039484245.1|DSAN
OG0002397	LOC115626081|XP_030377197.1|SLEB	LOC120458647|XP_039502310.1|DSAN
OG0002398	LOC115633420|XP_030386739.1|SLEB	LOC120456443|XP_039499209.1|DSAN
OG0002399	LOC115634456|XP_030388040.1|SLEB, LOC115624813|XP_030375519.1|SLEB	LOC120458412|XP_039501980.1|DSAN
OG0002400	LOC115621720|XP_030371297.1|SLEB, LOC115630023|XP_030382549.1|SLEB	LOC120445476|XP_039481855.1|DSAN
OG0002401	LOC115627918|XP_030379673.1|SLEB	LOC120454867|XP_039496353.1|DSAN
OG0002402	LOC115625287|XP_030376158.1|SLEB	LOC120452832|XP_039493187.1|DSAN
OG0002403	LOC115621324|XP_030370804.1|SLEB	LOC120453573|XP_039494266.1|DSAN
OG0002404	LOC115620509|XP_030369628.1|SLEB	LOC120451634|XP_039491426.1|DSAN
OG0002405	LOC115624222|XP_030374696.1|SLEB	LOC120452798|XP_039493128.1|DSAN
OG0002406	LOC115622115|XP_030371819.1|SLEB	LOC120448030|XP_039485705.1|DSAN
OG0002407	LOC115620394|XP_030369466.1|SLEB	LOC120451159|XP_039490527.1|DSAN
OG0002408	LOC115625056|XP_030375778.1|SLEB	LOC120451276|XP_039490754.1|DSAN
OG0002409	LOC115633107|XP_030386351.1|SLEB	LOC120448230|XP_039486063.1|DSAN
OG0002410	LOC115623956|XP_030374381.1|SLEB	LOC120452892|XP_039493284.1|DSAN
OG0002411	LOC115623530|XP_030373772.1|SLEB	LOC120452864|XP_039493243.1|DSAN
OG0002412	LOC115628660|XP_030380687.1|SLEB	LOC120457866|XP_039501324.1|DSAN, LOC120457865|XP_039501317.1|DSAN
OG0002413	LOC115629846|XP_030382286.1|SLEB	LOC120456522|XP_039499325.1|DSAN
OG0002414	LOC115633056|XP_030386261.1|SLEB	LOC120450401|XP_039489331.1|DSAN
OG0002415	LOC115623387|XP_030373548.1|SLEB	LOC120452179|XP_039492221.1|DSAN
OG0002416	LOC115627861|XP_030379582.1|SLEB	LOC120454880|XP_039496396.1|DSAN
OG0002418	LOC115620589|XP_030369758.1|SLEB	LOC120451161|XP_039490529.1|DSAN
OG0002419	LOC115629362|XP_030381676.1|SLEB	LOC120455308|XP_039497291.1|DSAN
OG0002420	LOC115632828|XP_030385942.1|SLEB, LOC115632827|XP_030385940.1|SLEB	LOC120450195|XP_039488994.1|DSAN
OG0002421	LOC115625415|XP_030376314.1|SLEB	LOC120453352|XP_039493958.1|DSAN
OG0002422	LOC115623520|XP_030373761.1|SLEB	LOC120452509|XP_039492697.1|DSAN
OG0002423	LOC115622335|XP_030372107.1|SLEB	LOC120448096|XP_039485833.1|DSAN
OG0002424	LOC115628016|XP_030379806.1|SLEB	LOC120454881|XP_039496402.1|DSAN
OG0002425	LOC115626778|XP_030378104.1|SLEB	LOC120455567|XP_039497863.1|DSAN
OG0002426	LOC115623080|XP_030373139.1|SLEB	LOC120449512|XP_039487951.1|DSAN
OG0002427	LOC115627865|XP_030379606.1|SLEB	LOC120454830|XP_039496233.1|DSAN
OG0002428	LOC115627112|XP_030378538.1|SLEB	LOC120457079|XP_039500192.1|DSAN
OG0002429	LOC115622869|XP_030372816.1|SLEB	LOC120450619|XP_039489694.1|DSAN
OG0002430	LOC115629395|XP_030381709.1|SLEB	LOC120450041|XP_039488734.1|DSAN
OG0002431	LOC115620073|XP_030369095.1|SLEB	LOC120445872|XP_039482449.1|DSAN
OG0002432	LOC115627150|XP_030378588.1|SLEB	LOC120455364|XP_039497405.1|DSAN
OG0002433	LOC115622016|XP_030371731.1|SLEB	LOC120453142|XP_039493632.1|DSAN
OG0002434	LOC115628085|XP_030379922.1|SLEB	LOC120451527|XP_039491231.1|DSAN
OG0002435	LOC115629480|XP_030381811.1|SLEB	LOC120455906|XP_039498344.1|DSAN
OG0002436	LOC115620070|XP_030369086.1|SLEB	LOC120444346|XP_039479856.1|DSAN
OG0002437	LOC115634559|XP_030388235.1|SLEB	LOC120444378|XP_039479918.1|DSAN
OG0002438	LOC115627458|XP_030378988.1|SLEB	LOC120455011|XP_039496768.1|DSAN
OG0002439	LOC115626255|XP_030377418.1|SLEB	LOC120443685|XP_039478859.1|DSAN
OG0002440	LOC115632228|XP_030385148.1|SLEB	LOC120448193|XP_039485993.1|DSAN
OG0002441	LOC115633933|XP_030387309.1|SLEB	LOC120448220|XP_039486049.1|DSAN
OG0002442	LOC115624532|XP_030375116.1|SLEB	LOC120447100|XP_039484444.1|DSAN
OG0002443	LOC115629147|XP_030381370.1|SLEB	LOC120444389|XP_039479939.1|DSAN
OG0002444	LOC115624620|XP_030375230.1|SLEB	LOC120444291|XP_039479743.1|DSAN
OG0002445	LOC115625329|XP_030376217.1|SLEB	LOC120446028|XP_039482722.1|DSAN
OG0002446	LOC115631021|XP_030383500.1|SLEB	LOC120445114|XP_039481195.1|DSAN
OG0002447	LOC115622195|XP_030371946.1|SLEB, LOC115630210|XP_030382638.1|SLEB, LOC115630211|XP_030382639.1|SLEB	LOC120448013|XP_039485662.1|DSAN
OG0002448	LOC115621395|XP_030370900.1|SLEB	LOC120445981|XP_039482647.1|DSAN
OG0002449	LOC115630118|XP_030382593.1|SLEB	LOC120446859|XP_039483992.1|DSAN
OG0002450	LOC115624096|XP_030374545.1|SLEB	LOC120453803|XP_039494610.1|DSAN
OG0002451	LOC115634330|XP_030387847.1|SLEB	LOC120443895|XP_039479256.1|DSAN
OG0002452	LOC115634006|XP_030387392.1|SLEB	LOC120445240|XP_039481440.1|DSAN
OG0002453	LOC115623695|XP_030374033.1|SLEB	LOC120445650|XP_039482127.1|DSAN
OG0002454	LOC115622627|XP_030372494.1|SLEB	LOC120449031|XP_039487249.1|DSAN
OG0002455	LOC115622475|XP_030372279.1|SLEB	LOC120449030|XP_039487248.1|DSAN
OG0002456	LOC115624950|XP_030375661.1|SLEB	LOC120446695|XP_039483726.1|DSAN
OG0002457	LOC115619962|XP_030368853.1|SLEB	LOC120444082|XP_039479535.1|DSAN
OG0002458	LOC115624895|XP_030375607.1|SLEB	LOC120457186|XP_039500465.1|DSAN
OG0002459	LOC115627098|XP_030378518.1|SLEB	LOC120446494|XP_039483434.1|DSAN
OG0002460	LOC115624947|XP_030375658.1|SLEB	LOC120446575|XP_039483530.1|DSAN
OG0002461	LOC115634616|XP_030388324.1|SLEB	LOC120446910|XP_039484080.1|DSAN
OG0002462	LOC115634446|XP_030388029.1|SLEB	LOC120444651|XP_039480414.1|DSAN
OG0002463	LOC115626822|XP_030378166.1|SLEB	LOC120446308|XP_039483156.1|DSAN
OG0002464	LOC115624736|XP_030375421.1|SLEB	LOC120447102|XP_039484447.1|DSAN
OG0002465	LOC115624655|XP_030375296.1|SLEB	LOC120458220|XP_039501734.1|DSAN
OG0002466	LOC115627784|XP_030379454.1|SLEB	LOC120454857|XP_039496323.1|DSAN
OG0002467	LOC115622344|XP_030372116.1|SLEB	LOC120449938|XP_039488569.1|DSAN
OG0002468	LOC115634111|XP_030387534.1|SLEB	LOC120448741|XP_039486854.1|DSAN
OG0002469	LOC115621804|XP_030371447.1|SLEB	LOC120451194|XP_039490578.1|DSAN
OG0002470	LOC115621985|XP_030371702.1|SLEB	LOC120448449|XP_039486402.1|DSAN
OG0002471	LOC115634817|XP_030388595.1|SLEB	LOC120457704|XP_039501137.1|DSAN
OG0002472	LOC115629441|XP_030381754.1|SLEB, LOC115630093|XP_030382579.1|SLEB	LOC120444366|XP_039479891.1|DSAN
OG0002473	LOC115624669|XP_030375322.1|SLEB	LOC120445321|XP_039481576.1|DSAN
OG0002474	LOC115622898|XP_030372877.1|SLEB	LOC120450647|XP_039489739.1|DSAN
OG0002475	LOC115621671|XP_030371242.1|SLEB	LOC120452014|XP_039491990.1|DSAN
OG0002476	LOC115619978|XP_030368875.1|SLEB	LOC120446501|XP_039483443.1|DSAN
OG0002477	LOC115632990|XP_030386173.1|SLEB	LOC120446537|XP_039483487.1|DSAN
OG0002478	LOC115627076|XP_030378523.1|SLEB	LOC120445591|XP_039482019.1|DSAN
OG0002479	LOC115624756|XP_030375448.1|SLEB	LOC120445373|XP_039481689.1|DSAN
OG0002480	LOC115634254|XP_030387708.1|SLEB	LOC120457843|XP_039501288.1|DSAN
OG0002481	LOC115629104|XP_030381286.1|SLEB	LOC120457074|XP_039500188.1|DSAN
OG0002482	LOC115634245|XP_030387699.1|SLEB	LOC120445356|XP_039481635.1|DSAN
OG0002483	LOC115624229|XP_030374709.1|SLEB	LOC120445919|XP_039482510.1|DSAN
OG0002484	LOC115621714|XP_030371288.1|SLEB	LOC120444728|XP_039480587.1|DSAN
OG0002485	LOC115630963|XP_030383401.1|SLEB	LOC120458500|XP_039502105.1|DSAN
OG0002486	LOC115624749|XP_030375437.1|SLEB	LOC120449629|XP_039488151.1|DSAN
OG0002487	LOC115625836|XP_030376895.1|SLEB	LOC120445129|XP_039481210.1|DSAN
OG0002488	LOC115624607|XP_030375217.1|SLEB	LOC120445893|XP_039482481.1|DSAN
OG0002489	LOC115621007|XP_030370390.1|SLEB	LOC120448178|XP_039485958.1|DSAN
OG0002490	LOC115634007|XP_030387393.1|SLEB	LOC120444706|XP_039480511.1|DSAN
OG0002491	LOC115633101|XP_030386341.1|SLEB	LOC120450403|XP_039489333.1|DSAN
OG0002492	LOC115620547|XP_030369693.1|SLEB	LOC120444349|XP_039479861.1|DSAN
OG0002493	LOC115626982|XP_030378361.1|SLEB	LOC120444682|XP_039480480.1|DSAN
OG0002494	LOC115623923|XP_030374340.1|SLEB	LOC120453294|XP_039493858.1|DSAN
OG0002495	LOC115622644|XP_030372550.1|SLEB	LOC120445613|XP_039482057.1|DSAN
OG0002496	LOC115625351|XP_030376245.1|SLEB	LOC120452861|XP_039493239.1|DSAN
OG0002497	LOC115633163|XP_030386434.1|SLEB	LOC120447853|XP_039485395.1|DSAN
OG0002498	LOC115622424|XP_030372219.1|SLEB	LOC120449343|XP_039487684.1|DSAN
OG0002499	LOC115622805|XP_030372733.1|SLEB	LOC120449808|XP_039488387.1|DSAN
OG0002500	LOC115621795|XP_030371429.1|SLEB	LOC120455069|XP_039496855.1|DSAN, LOC120453422|XP_039494055.1|DSAN
OG0002501	LOC115630701|XP_030383213.1|SLEB	LOC120445643|XP_039482121.1|DSAN
OG0002502	LOC115633537|XP_030386857.1|SLEB	LOC120445221|XP_039481411.1|DSAN, LOC120445646|XP_039482120.1|DSAN
OG0002504	LOC115622209|XP_030371965.1|SLEB	LOC120448891|XP_039487042.1|DSAN
OG0002505	LOC115627972|XP_030379727.1|SLEB	LOC120445055|XP_039481107.1|DSAN, LOC120445053|XP_039481105.1|DSAN
OG0002507	LOC115626341|XP_030377549.1|SLEB	LOC120448168|XP_039485940.1|DSAN
OG0002508	LOC115627542|XP_030379110.1|SLEB	LOC120456152|XP_039498716.1|DSAN
OG0002509	LOC115634623|XP_030388340.1|SLEB	LOC120456420|XP_039499189.1|DSAN
OG0002510	LOC115628855|XP_030380965.1|SLEB	LOC120456897|XP_039499933.1|DSAN
OG0002511	LOC115620916|XP_030370273.1|SLEB	LOC120454596|XP_039495982.1|DSAN
OG0002512	LOC115627982|XP_030379738.1|SLEB	LOC120454853|XP_039496307.1|DSAN
OG0002513	LOC115620419|XP_030369503.1|SLEB	LOC120452606|XP_039492838.1|DSAN
OG0002514	LOC115624603|XP_030375208.1|SLEB	LOC120448756|XP_039486874.1|DSAN
OG0002516	LOC115624027|XP_030374464.1|SLEB	LOC120453570|XP_039494261.1|DSAN
OG0002517	LOC115627606|XP_030379190.1|SLEB	LOC120456852|XP_039499844.1|DSAN
OG0002518	LOC115620283|XP_030369317.1|SLEB	LOC120452164|XP_039492200.1|DSAN
OG0002519	LOC115629619|XP_030381981.1|SLEB	LOC120445030|XP_039481045.1|DSAN
OG0002520	LOC115627509|XP_030379063.1|SLEB	LOC120455425|XP_039497536.1|DSAN
OG0002521	LOC115627690|XP_030379293.1|SLEB	LOC120456596|XP_039499439.1|DSAN
OG0002522	LOC115621160|XP_030370580.1|SLEB	LOC120453064|XP_039493523.1|DSAN
OG0002523	LOC115625099|XP_030375863.1|SLEB	LOC120451067|XP_039490360.1|DSAN
OG0002524	LOC115629804|XP_030382226.1|SLEB	LOC120456486|XP_039499283.1|DSAN
OG0002525	LOC115622214|XP_030371969.1|SLEB	LOC120449085|XP_039487323.1|DSAN
OG0002526	LOC115620424|XP_030369511.1|SLEB	LOC120454342|XP_039495488.1|DSAN
OG0002528	LOC115628806|XP_030380879.1|SLEB	LOC120456672|XP_039499546.1|DSAN
OG0002529	LOC115621185|XP_030370619.1|SLEB	LOC120451871|XP_039491812.1|DSAN
OG0002530	LOC115625808|XP_030376850.1|SLEB	LOC120446141|XP_039482900.1|DSAN
OG0002531	LOC115626428|XP_030377661.1|SLEB	LOC120458114|XP_039501579.1|DSAN
OG0002532	LOC115628075|XP_030379909.1|SLEB	LOC120457597|XP_039501042.1|DSAN
OG0002533	LOC115626735|XP_030378042.1|SLEB	LOC120455521|XP_039497733.1|DSAN
OG0002534	LOC115629335|XP_030381645.1|SLEB	LOC120445993|XP_039482659.1|DSAN
OG0002535	LOC115633953|XP_030387333.1|SLEB	LOC120449444|XP_039487851.1|DSAN
OG0002536	LOC115621066|XP_030370451.1|SLEB	LOC120452685|XP_039492970.1|DSAN
OG0002537	LOC115634580|XP_030388273.1|SLEB	LOC120446306|XP_039483154.1|DSAN
OG0002539	LOC115634715|XP_030388458.1|SLEB	LOC120444762|XP_039480625.1|DSAN
OG0002540	LOC115621578|XP_030371128.1|SLEB	LOC120451953|XP_039491910.1|DSAN
OG0002541	LOC115627779|XP_030379448.1|SLEB	LOC120456072|XP_039498595.1|DSAN
OG0002542	LOC115626647|XP_030377912.1|SLEB	LOC120455088|XP_039496896.1|DSAN
OG0002543	LOC115627179|XP_030378640.1|SLEB	LOC120454941|XP_039496644.1|DSAN
OG0002544	LOC115620223|XP_030369224.1|SLEB	LOC120454678|XP_039496127.1|DSAN
OG0002545	LOC115626710|XP_030378005.1|SLEB	LOC120457352|XP_039500801.1|DSAN
OG0002547	LOC115628877|XP_030380993.1|SLEB	LOC120456037|XP_039498543.1|DSAN
OG0002548	LOC115627864|XP_030379601.1|SLEB	LOC120456429|XP_039499195.1|DSAN
OG0002549	LOC115627127|XP_030378558.1|SLEB	LOC120456474|XP_039499271.1|DSAN
OG0002550	LOC115628695|XP_030380733.1|SLEB	LOC120456855|XP_039499852.1|DSAN
OG0002551	LOC115621138|XP_030370551.1|SLEB	LOC120452367|XP_039492491.1|DSAN
OG0002552	LOC115625730|XP_030376741.1|SLEB	LOC120457707|XP_039501136.1|DSAN
OG0002553	LOC115627499|XP_030379046.1|SLEB	LOC120456568|XP_039499382.1|DSAN
OG0002554	LOC115626783|XP_030378108.1|SLEB	LOC120457421|XP_039500953.1|DSAN
OG0002555	LOC115627263|XP_030378751.1|SLEB	LOC120455776|XP_039498165.1|DSAN
OG0002556	LOC115626336|XP_030377541.1|SLEB	LOC120443687|XP_039478861.1|DSAN
OG0002557	LOC115633035|XP_030386239.1|SLEB	LOC120456681|XP_039499572.1|DSAN
OG0002558	LOC115620595|XP_030369765.1|SLEB	LOC120453081|XP_039493542.1|DSAN
OG0002559	LOC115628077|XP_030379910.1|SLEB	LOC120447063|XP_039484425.1|DSAN
OG0002560	LOC115620522|XP_030369648.1|SLEB	LOC120453149|XP_039493639.1|DSAN
OG0002561	LOC115620350|XP_030369411.1|SLEB	LOC120454600|XP_039495988.1|DSAN
OG0002562	LOC115627250|XP_030378736.1|SLEB	LOC120456563|XP_039499377.1|DSAN
OG0002563	LOC115627248|XP_030378733.1|SLEB	LOC120457244|XP_039500563.1|DSAN
OG0002564	LOC115620254|XP_030369264.1|SLEB	LOC120453976|XP_039494862.1|DSAN
OG0002565	LOC115621236|XP_030370687.1|SLEB	LOC120450824|XP_039489937.1|DSAN
OG0002566	LOC115620364|XP_030369429.1|SLEB	LOC120452163|XP_039492199.1|DSAN
OG0002567	LOC115629877|XP_030382335.1|SLEB	LOC120455426|XP_039497537.1|DSAN
OG0002568	LOC115626895|XP_030378265.1|SLEB	LOC120453601|XP_039494301.1|DSAN
OG0002569	LOC115625221|XP_030376064.1|SLEB	LOC120449597|XP_039488098.1|DSAN
OG0002570	LOC115621653|XP_030371216.1|SLEB	LOC120453260|XP_039493817.1|DSAN
OG0002571	LOC115621675|XP_030371246.1|SLEB	LOC120453094|XP_039493559.1|DSAN
OG0002572	LOC115634285|XP_030387798.1|SLEB	LOC120446090|XP_039482814.1|DSAN
OG0002573	LOC115621416|XP_030370925.1|SLEB	LOC120452973|XP_039493403.1|DSAN
OG0002574	LOC115620657|XP_030369867.1|SLEB	LOC120453106|XP_039493573.1|DSAN
OG0002575	LOC115623620|XP_030373902.1|SLEB	LOC120451715|XP_039491551.1|DSAN
OG0002576	LOC115627182|XP_030378643.1|SLEB	LOC120455492|XP_039497675.1|DSAN
OG0002577	LOC115632339|XP_030385303.1|SLEB	LOC120450259|XP_039489083.1|DSAN
OG0002578	LOC115630596|XP_030383075.1|SLEB	LOC120458776|XP_039502489.1|DSAN
OG0002579	LOC115631872|XP_030384580.1|SLEB	LOC120444980|XP_039480945.1|DSAN
OG0002580	LOC115633807|XP_030387151.1|SLEB	LOC120445704|XP_039482198.1|DSAN
OG0002581	LOC115621016|XP_030370396.1|SLEB	LOC120452523|XP_039492713.1|DSAN
OG0002582	LOC115628093|XP_030379930.1|SLEB	LOC120452607|XP_039492840.1|DSAN
OG0002583	LOC115621615|XP_030371170.1|SLEB	LOC120453305|XP_039493880.1|DSAN
OG0002584	LOC115633037|XP_030386245.1|SLEB	LOC120448044|XP_039485722.1|DSAN
OG0002585	LOC115634021|XP_030387413.1|SLEB	LOC120448046|XP_039485724.1|DSAN
OG0002586	LOC115620328|XP_030369382.1|SLEB	LOC120451834|XP_039491743.1|DSAN
OG0002587	LOC115620684|XP_030369913.1|SLEB	LOC120454200|XP_039495230.1|DSAN
OG0002588	LOC115620442|XP_030369530.1|SLEB	LOC120450921|XP_039490119.1|DSAN
OG0002589	LOC115620623|XP_030369810.1|SLEB	LOC120451294|XP_039490781.1|DSAN
OG0002590	LOC115627630|XP_030379226.1|SLEB	LOC120455651|XP_039497976.1|DSAN
OG0002591	LOC115620668|XP_030369884.1|SLEB	LOC120451280|XP_039490759.1|DSAN
OG0002592	LOC115621610|XP_030371163.1|SLEB	LOC120453135|XP_039493620.1|DSAN
OG0002593	LOC115621178|XP_030370602.1|SLEB	LOC120451352|XP_039490904.1|DSAN
OG0002594	LOC115620759|XP_030370016.1|SLEB	LOC120451105|XP_039490446.1|DSAN
OG0002595	LOC115620212|XP_030369209.1|SLEB	LOC120451824|XP_039491726.1|DSAN
OG0002596	LOC115621124|XP_030370530.1|SLEB	LOC120452906|XP_039493302.1|DSAN
OG0002597	LOC115620726|XP_030369966.1|SLEB	LOC120451498|XP_039491184.1|DSAN
OG0002598	LOC115620194|XP_030369185.1|SLEB	LOC120452682|XP_039492966.1|DSAN
OG0002599	LOC115628083|XP_030379920.1|SLEB	LOC120454428|XP_039495651.1|DSAN
OG0002600	LOC115620345|XP_030369409.1|SLEB	LOC120450368|XP_039489289.1|DSAN
OG0002601	LOC115623876|XP_030374284.1|SLEB	LOC120451968|XP_039491928.1|DSAN
OG0002602	LOC115621853|XP_030371525.1|SLEB	LOC120452154|XP_039492178.1|DSAN
OG0002603	LOC115621625|XP_030371181.1|SLEB	LOC120453010|XP_039493458.1|DSAN
OG0002604	LOC115621781|XP_030371396.1|SLEB	LOC120453695|XP_039494450.1|DSAN
OG0002605	LOC115620690|XP_030369919.1|SLEB	LOC120452851|XP_039493222.1|DSAN
OG0002606	LOC115621484|XP_030371005.1|SLEB	LOC120453896|XP_039494747.1|DSAN
OG0002607	LOC115621488|XP_030371014.1|SLEB	LOC120453882|XP_039494732.1|DSAN
OG0002608	LOC115625145|XP_030375926.1|SLEB	LOC120451470|XP_039491092.1|DSAN
OG0002609	LOC115632020|XP_030384827.1|SLEB	LOC120445580|XP_039482005.1|DSAN
OG0002610	LOC115623660|XP_030373978.1|SLEB	LOC120454125|XP_039495098.1|DSAN
OG0002611	LOC115625517|XP_030376441.1|SLEB	LOC120452779|XP_039493102.1|DSAN
OG0002612	LOC115620887|XP_030370229.1|SLEB	LOC120452870|XP_039493250.1|DSAN
OG0002613	LOC115620505|XP_030369620.1|SLEB	LOC120451334|XP_039490845.1|DSAN
OG0002614	LOC115621173|XP_030370597.1|SLEB	LOC120451177|XP_039490547.1|DSAN
OG0002615	LOC115633443|XP_030386756.1|SLEB	LOC120447746|XP_039485228.1|DSAN
OG0002616	LOC115620844|XP_030370143.1|SLEB	LOC120451328|XP_039490838.1|DSAN
OG0002617	LOC115628078|XP_030379912.1|SLEB	LOC120452177|XP_039492219.1|DSAN
OG0002618	LOC115621963|XP_030371671.1|SLEB	LOC120452474|XP_039492648.1|DSAN
OG0002619	LOC115625432|XP_030376334.1|SLEB	LOC120453466|XP_039494122.1|DSAN
OG0002620	LOC115625616|XP_030376613.1|SLEB	LOC120453386|XP_039494002.1|DSAN
OG0002621	LOC115620703|XP_030369936.1|SLEB	LOC120453012|XP_039493461.1|DSAN
OG0002622	LOC115632182|XP_030385076.1|SLEB	LOC120448965|XP_039487158.1|DSAN
OG0002623	LOC115620823|XP_030370113.1|SLEB	LOC120450825|XP_039489940.1|DSAN
OG0002624	LOC115621141|XP_030370558.1|SLEB	LOC120452978|XP_039493408.1|DSAN
OG0002625	LOC115620732|XP_030369978.1|SLEB	LOC120454183|XP_039495197.1|DSAN
OG0002626	LOC115626689|XP_030377977.1|SLEB	LOC120456217|XP_039498833.1|DSAN
OG0002627	LOC115620261|XP_030369272.1|SLEB	LOC120450948|XP_039490155.1|DSAN
OG0002628	LOC115621433|XP_030370945.1|SLEB	LOC120451111|XP_039490458.1|DSAN
OG0002629	LOC115625375|XP_030376273.1|SLEB	LOC120453005|XP_039493446.1|DSAN
OG0002630	LOC115623637|XP_030373939.1|SLEB	LOC120454703|XP_039496173.1|DSAN
OG0002631	LOC115621075|XP_030370464.1|SLEB	LOC120452372|XP_039492498.1|DSAN
OG0002632	LOC115621754|XP_030371348.1|SLEB	LOC120453033|XP_039493487.1|DSAN
OG0002633	LOC115620221|XP_030369221.1|SLEB	LOC120454571|XP_039495904.1|DSAN
OG0002634	LOC115629457|XP_030381783.1|SLEB	LOC120451539|XP_039491252.1|DSAN
OG0002635	LOC115621387|XP_030370881.1|SLEB	LOC120451894|XP_039491837.1|DSAN
OG0002636	LOC115620698|XP_030369929.1|SLEB	LOC120450750|XP_039489806.1|DSAN
OG0002637	LOC115631430|XP_030384022.1|SLEB	LOC120447828|XP_039485348.1|DSAN, LOC120443816|XP_039479091.1|DSAN
OG0002638	LOC115622023|XP_030371742.1|SLEB	LOC120450828|XP_039489944.1|DSAN
OG0002639	LOC115623360|XP_030373505.1|SLEB	LOC120451643|XP_039491437.1|DSAN
OG0002640	LOC115622008|XP_030371723.1|SLEB	LOC120451145|XP_039490506.1|DSAN
OG0002641	LOC115621212|XP_030370654.1|SLEB	LOC120451511|XP_039491204.1|DSAN
OG0002642	LOC115621372|XP_030370859.1|SLEB	LOC120451510|XP_039491202.1|DSAN
OG0002643	LOC115620654|XP_030369864.1|SLEB	LOC120451509|XP_039491200.1|DSAN
OG0002644	LOC115621706|XP_030371273.1|SLEB, LOC115625645|XP_030376632.1|SLEB	LOC120452395|XP_039492543.1|DSAN
OG0002645	LOC115620851|XP_030370155.1|SLEB	LOC120453423|XP_039494056.1|DSAN
OG0002646	LOC115625255|XP_030376110.1|SLEB	LOC120454301|XP_039495433.1|DSAN
OG0002647	LOC115621276|XP_030370739.1|SLEB	LOC120452590|XP_039492815.1|DSAN
OG0002648	LOC115625164|XP_030375956.1|SLEB	LOC120453880|XP_039494726.1|DSAN
OG0002649	LOC115622809|XP_030372737.1|SLEB	LOC120453854|XP_039494691.1|DSAN
OG0002650	LOC115629503|XP_030381842.1|SLEB, LOC115620797|XP_030370076.1|SLEB, LOC115633410|XP_030386714.1|SLEB	LOC120452589|XP_039492813.1|DSAN
OG0002651	LOC115623690|XP_030374021.1|SLEB	LOC120451486|XP_039491142.1|DSAN
OG0002652	LOC115621707|XP_030371274.1|SLEB	LOC120452020|XP_039491998.1|DSAN
