Orthogroup	SLEB.longest_only	ASTE.longest_only
OG0001587	LOC115630391|XP_030382778.1|SLEB	LOC118511335|XP_035910161.1|ASTE
OG0001588	LOC115630636|XP_030383138.1|SLEB	LOC118512235|XP_035912262.1|ASTE
OG0001589	LOC115633461|XP_030386776.1|SLEB, LOC115633449|XP_030386761.1|SLEB	LOC118507578|XP_035902124.1|ASTE
OG0001590	LOC115629433|XP_030381751.1|SLEB	LOC118512262|XP_035912326.1|ASTE
OG0001591	LOC115624846|XP_030375550.1|SLEB, LOC115622040|XP_030371768.1|SLEB	LOC118509673|XP_035906569.1|ASTE
OG0001593	LOC115628459|XP_030380437.1|SLEB	LOC118513303|XP_035914777.1|ASTE
OG0001594	LOC115630493|XP_030382939.1|SLEB	LOC118508926|XP_035904703.1|ASTE
OG0001595	LOC115620020|XP_030368984.1|SLEB	LOC118513575|XP_035915404.1|ASTE
OG0001596	LOC115625793|XP_030376829.1|SLEB	LOC118509053|XP_035905056.1|ASTE
OG0001597	LOC115626261|XP_030377430.1|SLEB	LOC118509170|XP_035905323.1|ASTE
OG0001598	LOC115626020|XP_030377128.1|SLEB	LOC118514155|XP_035916662.1|ASTE, LOC118517206|XP_035919060.1|ASTE
OG0001599	LOC115628979|XP_030381119.1|SLEB	LOC118513962|XP_035916270.1|ASTE
OG0001600	LOC115626578|XP_030377819.1|SLEB	LOC118512033|XP_035911718.1|ASTE
OG0001601	LOC115626408|XP_030377633.1|SLEB	LOC118511048|XP_035909539.1|ASTE
OG0001603	LOC115626063|XP_030377176.1|SLEB	LOC118513928|XP_035916189.1|ASTE, LOC118513930|XP_035916193.1|ASTE
OG0001604	LOC115629795|XP_030382214.1|SLEB, LOC115631643|XP_030384314.1|SLEB	LOC118506855|XP_035900478.1|ASTE
OG0001605	LOC115633724|XP_030387051.1|SLEB	LOC118517091|XP_035918837.1|ASTE, LOC118513873|XP_035916071.1|ASTE
OG0001606	LOC115629429|XP_030381747.1|SLEB	LOC118511131|XP_035909758.1|ASTE
OG0001607	LOC115631141|XP_030383671.1|SLEB	LOC118515235|XP_035917813.1|ASTE, LOC118513582|XP_035915438.1|ASTE
OG0001608	LOC115624797|XP_030375501.1|SLEB, LOC115625966|XP_030377068.1|SLEB	LOC118511595|XP_035910750.1|ASTE
OG0001609	LOC115634163|XP_030387604.1|SLEB	LOC118509990|XP_035907266.1|ASTE, LOC118514436|XP_035917229.1|ASTE
OG0001610	LOC115625965|XP_030377067.1|SLEB	LOC118513447|XP_035915090.1|ASTE
OG0001611	LOC115630814|XP_030383343.1|SLEB	LOC118511616|XP_035910799.1|ASTE
OG0001612	LOC115631993|XP_030384782.1|SLEB	LOC118514150|XP_035916656.1|ASTE, LOC118514149|XP_035916653.1|ASTE, LOC118514151|XP_035916657.1|ASTE
OG0001613	LOC115632000|XP_030384789.1|SLEB	LOC118511024|XP_035909495.1|ASTE, LOC118511023|XP_035909494.1|ASTE
OG0001614	LOC115619968|XP_030368864.1|SLEB	LOC118508973|XP_035904842.1|ASTE
OG0001615	LOC115626188|XP_030377326.1|SLEB, LOC115626189|XP_030377328.1|SLEB	LOC118510591|XP_035908485.1|ASTE
OG0001616	LOC115631980|XP_030384744.1|SLEB	LOC118513265|XP_035914725.1|ASTE
OG0001617	LOC115628985|XP_030381124.1|SLEB	LOC118510872|XP_035909124.1|ASTE
OG0001618	LOC115627879|XP_030379623.1|SLEB	LOC118506415|XP_035899396.1|ASTE, LOC118502532|XP_035890695.1|ASTE
OG0001619	LOC115626329|XP_030377533.1|SLEB	LOC118512480|XP_035912868.1|ASTE
OG0001620	LOC115633869|XP_030387225.1|SLEB	LOC118510914|XP_035909210.1|ASTE
OG0001621	LOC115628321|XP_030380278.1|SLEB	LOC118513213|XP_035914620.1|ASTE
OG0001622	LOC115633417|XP_030386735.1|SLEB	LOC118513207|XP_035914604.1|ASTE, LOC118504603|XP_035895160.1|ASTE
OG0001623	LOC115631912|XP_030384623.1|SLEB, LOC115631096|XP_030383608.1|SLEB	LOC118513316|XP_035914811.1|ASTE
OG0001624	LOC115626075|XP_030377188.1|SLEB	LOC118510774|XP_035908934.1|ASTE
OG0001625	LOC115629057|XP_030381232.1|SLEB	LOC118510768|XP_035908920.1|ASTE
OG0001626	LOC115631206|XP_030383770.1|SLEB	LOC118504252|XP_035894372.1|ASTE
OG0001627	LOC115624677|XP_030375335.1|SLEB	LOC118504929|XP_035895915.1|ASTE
OG0001628	LOC115625427|XP_030376327.1|SLEB	LOC118514678|XP_035917619.1|ASTE
OG0001630	LOC115625146|XP_030375928.1|SLEB, LOC115623996|XP_030374425.1|SLEB	LOC118502353|XP_035890429.1|ASTE
OG0001631	LOC115623595|XP_030373857.1|SLEB	LOC118506721|XP_035900137.1|ASTE
OG0001632	LOC115625694|XP_030376694.1|SLEB	LOC118502653|XP_035890997.1|ASTE
OG0001633	LOC115623401|XP_030373570.1|SLEB	LOC118502573|XP_035890791.1|ASTE, LOC118502572|XP_035890789.1|ASTE
OG0001635	LOC115623935|XP_030374356.1|SLEB	LOC118506413|XP_035899385.1|ASTE, LOC118506412|XP_035899384.1|ASTE
OG0001636	LOC115624230|XP_030374706.1|SLEB	LOC118506419|XP_035899410.1|ASTE
OG0001637	LOC115625174|XP_030375996.1|SLEB	LOC118507153|XP_035901082.1|ASTE
OG0001638	LOC115627807|XP_030379496.1|SLEB	LOC118504328|XP_035894552.1|ASTE
OG0001639	LOC115633730|XP_030387060.1|SLEB	LOC118507978|XP_035903220.1|ASTE
OG0001640	LOC115625339|XP_030376224.1|SLEB, LOC115628150|XP_030379984.1|SLEB	LOC118511402|XP_035910329.1|ASTE
OG0001641	LOC115624386|XP_030374957.1|SLEB	LOC118504238|XP_035894355.1|ASTE
OG0001642	LOC115623363|XP_030373509.1|SLEB	LOC118504527|XP_035894962.1|ASTE
OG0001643	LOC115631197|XP_030383748.1|SLEB	LOC118508101|XP_035903477.1|ASTE
OG0001644	LOC115628333|XP_030380256.1|SLEB	LOC118503910|XP_035893596.1|ASTE
OG0001645	LOC115624955|XP_030375667.1|SLEB	LOC118506316|XP_035899158.1|ASTE
OG0001646	LOC115634533|XP_030388202.1|SLEB	LOC118507916|XP_035903110.1|ASTE
OG0001647	LOC115629414|XP_030381730.1|SLEB	LOC118507219|XP_035901214.1|ASTE
OG0001648	LOC115633105|XP_030386348.1|SLEB, LOC115632805|XP_030385916.1|SLEB	LOC118504048|XP_035893944.1|ASTE
OG0001649	LOC115633661|XP_030386966.1|SLEB	LOC118512355|XP_035912550.1|ASTE
OG0001650	LOC115628166|XP_030380009.1|SLEB	LOC118503629|XP_035893012.1|ASTE, LOC118507436|XP_035901808.1|ASTE
OG0001651	LOC115631836|XP_030384542.1|SLEB	LOC118506207|XP_035898907.1|ASTE, LOC118506315|XP_035899157.1|ASTE
OG0001652	LOC115632256|XP_030385189.1|SLEB	LOC118504165|XP_035894194.1|ASTE
OG0001653	LOC115632790|XP_030385901.1|SLEB	LOC118503238|XP_035892140.1|ASTE
OG0001654	LOC115624654|XP_030375294.1|SLEB	LOC118503058|XP_035891817.1|ASTE
OG0001655	LOC115633712|XP_030387033.1|SLEB	LOC118503057|XP_035891815.1|ASTE
OG0001656	LOC115626509|XP_030377757.1|SLEB, LOC115626593|XP_030377836.1|SLEB, LOC115626478|XP_030377723.1|SLEB	LOC118503089|XP_035891872.1|ASTE
OG0001657	LOC115624729|XP_030375415.1|SLEB	LOC118503360|XP_035892445.1|ASTE
OG0001658	LOC115632477|XP_030385511.1|SLEB	LOC118508050|XP_035903397.1|ASTE
OG0001659	LOC115622281|XP_030372043.1|SLEB	LOC118504911|XP_035895873.1|ASTE
OG0001660	LOC115628397|XP_030380346.1|SLEB	LOC118504453|XP_035894843.1|ASTE
OG0001661	LOC115620748|XP_030370003.1|SLEB	LOC118508365|XP_035903979.1|ASTE
OG0001662	LOC115633134|XP_030386396.1|SLEB	LOC118510373|XP_035907991.1|ASTE
OG0001678	LOC115628697|XP_030380737.1|SLEB	LOC118505686|XP_035897718.1|ASTE
OG0001679	LOC115628814|XP_030380899.1|SLEB	LOC118506580|XP_035899831.1|ASTE, LOC118506589|XP_035899844.1|ASTE
OG0001680	LOC115627556|XP_030379134.1|SLEB	LOC118503965|XP_035893774.1|ASTE
OG0001681	LOC115633378|XP_030386681.1|SLEB	LOC118511258|XP_035910021.1|ASTE
OG0001682	LOC115626835|XP_030378176.1|SLEB	LOC118505497|XP_035897250.1|ASTE
OG0001683	LOC115625707|XP_030376709.1|SLEB	LOC118502935|XP_035891580.1|ASTE, LOC118511236|XP_035909966.1|ASTE
OG0001684	LOC115628023|XP_030379816.1|SLEB	LOC118510517|XP_035908380.1|ASTE, LOC118509599|XP_035906283.1|ASTE
OG0001685	LOC115631653|XP_030384325.1|SLEB	LOC118513284|XP_035914745.1|ASTE
OG0001686	LOC115629599|XP_030381950.1|SLEB	LOC118511071|XP_035909614.1|ASTE
OG0001687	LOC115626890|XP_030378260.1|SLEB	LOC118507884|XP_035903014.1|ASTE
OG0001688	LOC115628823|XP_030380914.1|SLEB	LOC118504183|XP_035894235.1|ASTE
OG0001689	LOC115627385|XP_030378898.1|SLEB	LOC118507763|XP_035902677.1|ASTE
OG0001690	LOC115632364|XP_030385342.1|SLEB	LOC118517487|XP_035919576.1|ASTE
OG0001691	LOC115631196|XP_030383747.1|SLEB	LOC118511295|XP_035910098.1|ASTE
OG0001694	LOC115621672|XP_030371243.1|SLEB	LOC118508393|XP_035904036.1|ASTE
OG0001695	LOC115631973|XP_030384735.1|SLEB	LOC118505813|XP_035898050.1|ASTE
OG0001696	LOC115620879|XP_030370216.1|SLEB	LOC118502666|XP_035891025.1|ASTE
OG0001698	LOC115634530|XP_030388200.1|SLEB, LOC115627428|XP_030378960.1|SLEB	LOC118517004|XP_035918739.1|ASTE
OG0001699	LOC115620556|XP_030369703.1|SLEB	LOC118504564|XP_035895066.1|ASTE
OG0001700	LOC115624141|XP_030374597.1|SLEB	LOC118502360|XP_035890470.1|ASTE
OG0001701	LOC115620710|XP_030369945.1|SLEB	LOC118502680|XP_035891081.1|ASTE
OG0001702	LOC115625833|XP_030376888.1|SLEB	LOC118513413|XP_035915014.1|ASTE
OG0001703	LOC115621459|XP_030370976.1|SLEB	LOC118508469|XP_035904168.1|ASTE
OG0001704	LOC115621495|XP_030371023.1|SLEB	LOC118508468|XP_035904167.1|ASTE
OG0001705	LOC115620784|XP_030370053.1|SLEB	LOC118508458|XP_035904154.1|ASTE
OG0001706	LOC115625728|XP_030376737.1|SLEB	LOC118506152|XP_035898802.1|ASTE
OG0001707	LOC115620904|XP_030370253.1|SLEB	LOC118505428|XP_035897085.1|ASTE
OG0001708	LOC115621122|XP_030370527.1|SLEB	LOC118506955|XP_035900667.1|ASTE
OG0001709	LOC115622489|XP_030372295.1|SLEB	LOC118508295|XP_035903837.1|ASTE
OG0001710	LOC115622044|XP_030371776.1|SLEB, LOC115620596|XP_030369766.1|SLEB	LOC118507504|XP_035901928.1|ASTE
OG0001711	LOC115621862|XP_030371541.1|SLEB	LOC118503294|XP_035892281.1|ASTE
OG0001712	LOC115620220|XP_030369220.1|SLEB	LOC118505624|XP_035897580.1|ASTE
OG0001713	LOC115623552|XP_030373803.1|SLEB	LOC118506917|XP_035900606.1|ASTE
OG0001714	LOC115624368|XP_030374888.1|SLEB	LOC118505300|XP_035896802.1|ASTE
OG0001715	LOC115626987|XP_030378363.1|SLEB	LOC118514342|XP_035917052.1|ASTE, LOC118507864|XP_035902961.1|ASTE
OG0001716	LOC115626997|XP_030378371.1|SLEB	LOC118504968|XP_035895992.1|ASTE
OG0001717	LOC115621806|XP_030371449.1|SLEB	LOC118504829|XP_035895725.1|ASTE
OG0001718	LOC115620217|XP_030369216.1|SLEB	LOC118516463|XP_035918256.1|ASTE, LOC118505033|XP_035896155.1|ASTE
OG0001719	LOC115620717|XP_030369954.1|SLEB, LOC115622091|XP_030371793.1|SLEB	LOC118507821|XP_035902795.1|ASTE
OG0001720	LOC115629973|XP_030382454.1|SLEB	LOC118508567|XP_035904359.1|ASTE
OG0001721	LOC115625526|XP_030376455.1|SLEB	LOC118505089|XP_035896279.1|ASTE, LOC118505097|XP_035896292.1|ASTE
OG0001722	LOC115622516|XP_030372330.1|SLEB	LOC118510173|XP_035907586.1|ASTE, LOC118510171|XP_035907579.1|ASTE
OG0001723	LOC115632752|XP_030385863.1|SLEB	LOC118512085|XP_035911941.1|ASTE
OG0001724	LOC115621866|XP_030371550.1|SLEB	LOC118508883|XP_035904591.1|ASTE
OG0001725	LOC115621193|XP_030370650.1|SLEB	LOC118508866|XP_035904519.1|ASTE
OG0001726	LOC115632617|XP_030385705.1|SLEB	LOC118509604|XP_035906293.1|ASTE
OG0001727	LOC115621422|XP_030370934.1|SLEB	LOC118511368|XP_035910239.1|ASTE, LOC118508032|XP_035903326.1|ASTE
OG0001728	LOC115629315|XP_030381626.1|SLEB	LOC118512957|XP_035914073.1|ASTE
OG0001729	LOC115634592|XP_030388285.1|SLEB	LOC118512169|XP_035912142.1|ASTE
OG0001730	LOC115631663|XP_030384337.1|SLEB	LOC118510465|XP_035908214.1|ASTE
OG0001732	LOC115626439|XP_030377674.1|SLEB	LOC118509125|XP_035905212.1|ASTE
OG0001733	LOC115633922|XP_030387292.1|SLEB	LOC118513033|XP_035914203.1|ASTE
OG0001734	LOC115632459|XP_030385480.1|SLEB	LOC118513030|XP_035914199.1|ASTE, LOC118513036|XP_035914206.1|ASTE
OG0001735	LOC115622206|XP_030371962.1|SLEB, LOC115622512|XP_030372325.1|SLEB	LOC118509500|XP_035906051.1|ASTE
OG0001736	LOC115625575|XP_030376536.1|SLEB	LOC118512837|XP_035913783.1|ASTE
OG0001737	LOC115621155|XP_030370576.1|SLEB	LOC118511438|XP_035910426.1|ASTE
OG0001738	LOC115632426|XP_030385426.1|SLEB	LOC118514230|XP_035916826.1|ASTE
OG0001739	LOC115626706|XP_030378003.1|SLEB	LOC118511795|XP_035911218.1|ASTE
OG0001740	LOC115619948|XP_030368837.1|SLEB	LOC118512766|XP_035913558.1|ASTE, LOC118516356|XP_035918081.1|ASTE
OG0001742	LOC115626663|XP_030377943.1|SLEB	LOC118514205|XP_035916791.1|ASTE
OG0001743	LOC115628298|XP_030380206.1|SLEB	LOC118509515|XP_035906105.1|ASTE
OG0001744	LOC115619994|XP_030368926.1|SLEB	LOC118509613|XP_035906319.1|ASTE
OG0001745	LOC115620772|XP_030370043.1|SLEB	LOC118510343|XP_035907906.1|ASTE
OG0001746	LOC115622830|XP_030372768.1|SLEB	LOC118511871|XP_035911364.1|ASTE
OG0001747	LOC115624220|XP_030374698.1|SLEB	LOC118512853|XP_035913817.1|ASTE
OG0001748	LOC115632122|XP_030384985.1|SLEB	LOC118509126|XP_035905213.1|ASTE, LOC118509118|XP_035905182.1|ASTE
OG0001749	LOC115624782|XP_030375477.1|SLEB	LOC118514171|XP_035916729.1|ASTE, LOC118516709|XP_035918560.1|ASTE
OG0001750	LOC115624771|XP_030375466.1|SLEB	LOC118514170|XP_035916728.1|ASTE, LOC118516708|XP_035918543.1|ASTE
OG0001751	LOC115632431|XP_030385433.1|SLEB	LOC118511876|XP_035911386.1|ASTE
OG0001753	LOC115632567|XP_030385646.1|SLEB	LOC118511557|XP_035910679.1|ASTE
OG0001754	LOC115623383|XP_030373545.1|SLEB	LOC118512260|XP_035912318.1|ASTE
OG0001755	LOC115632971|XP_030386132.1|SLEB	LOC118513483|XP_035915187.1|ASTE
OG0001756	LOC115620729|XP_030370009.1|SLEB	LOC118511549|XP_035910651.1|ASTE
OG0001757	LOC115631638|XP_030384310.1|SLEB	LOC118511847|XP_035911284.1|ASTE
OG0001758	LOC115624964|XP_030375679.1|SLEB	LOC118511858|XP_035911299.1|ASTE
OG0001759	LOC115622535|XP_030372362.1|SLEB	LOC118511522|XP_035910603.1|ASTE
OG0001760	LOC115634309|XP_030387826.1|SLEB	LOC118511345|XP_035910192.1|ASTE
OG0001761	LOC115629853|XP_030382300.1|SLEB	LOC118509572|XP_035906230.1|ASTE, LOC118516430|XP_035918200.1|ASTE
OG0001762	LOC115628995|XP_030381136.1|SLEB	LOC118505666|XP_035897685.1|ASTE, LOC118504544|XP_035895039.1|ASTE
OG0001763	LOC115625839|XP_030376901.1|SLEB	LOC118504332|XP_035894559.1|ASTE
OG0001764	LOC115623880|XP_030374290.1|SLEB	LOC118510973|XP_035909359.1|ASTE
OG0001765	LOC115620072|XP_030369094.1|SLEB	LOC118510963|XP_035909322.1|ASTE
OG0001766	LOC115628501|XP_030380500.1|SLEB	LOC118512726|XP_035913475.1|ASTE
OG0001768	LOC115631123|XP_030383649.1|SLEB	LOC118513979|XP_035916298.1|ASTE
OG0001769	LOC115626459|XP_030377699.1|SLEB	LOC118510626|XP_035908556.1|ASTE
OG0001770	LOC115632041|XP_030384868.1|SLEB	LOC118513941|XP_035916217.1|ASTE
OG0001771	LOC115631363|XP_030383942.1|SLEB	LOC118513978|XP_035916297.1|ASTE
OG0001772	LOC115631091|XP_030383599.1|SLEB	LOC118511057|XP_035909559.1|ASTE
OG0001774	LOC115634713|XP_030388456.1|SLEB	LOC118513879|XP_035916079.1|ASTE, LOC118517087|XP_035918832.1|ASTE, LOC118517088|XP_035918833.1|ASTE
OG0001775	LOC115633384|XP_030386688.1|SLEB	LOC118513996|XP_035916319.1|ASTE
OG0001776	LOC115625978|XP_030377083.1|SLEB	LOC118513424|XP_035915030.1|ASTE
OG0001777	LOC115631093|XP_030383600.1|SLEB	LOC118511584|XP_035910729.1|ASTE
OG0001778	LOC115631019|XP_030383494.1|SLEB	LOC118510842|XP_035909063.1|ASTE
OG0001779	LOC115626071|XP_030377183.1|SLEB	LOC118513433|XP_035915055.1|ASTE
OG0001780	LOC115625165|XP_030375960.1|SLEB	LOC118508989|XP_035904880.1|ASTE
OG0001781	LOC115625829|XP_030376881.1|SLEB	LOC118513441|XP_035915075.1|ASTE, LOC118509132|XP_035905224.1|ASTE
OG0001782	LOC115626607|XP_030377860.1|SLEB	LOC118510004|XP_035907282.1|ASTE, LOC118515321|XP_035917903.1|ASTE
OG0001783	LOC115624848|XP_030375552.1|SLEB, LOC115626263|XP_030377433.1|SLEB	LOC118510106|XP_035907465.1|ASTE
OG0001784	LOC115631031|XP_030383512.1|SLEB	LOC118514156|XP_035916665.1|ASTE
OG0001785	LOC115627171|XP_030378628.1|SLEB	LOC118508993|XP_035904884.1|ASTE
OG0001786	LOC115631231|XP_030383799.1|SLEB	LOC118512499|XP_035912901.1|ASTE
OG0001787	LOC115631428|XP_030384019.1|SLEB	LOC118512503|XP_035912906.1|ASTE
OG0001788	LOC115629029|XP_030381191.1|SLEB	LOC118515317|XP_035917897.1|ASTE, LOC118509847|XP_035906938.1|ASTE
OG0001789	LOC115623814|XP_030374221.1|SLEB	LOC118509199|XP_035905362.1|ASTE, LOC118517261|XP_035919128.1|ASTE
OG0001790	LOC115631401|XP_030383983.1|SLEB	LOC118513622|XP_035915572.1|ASTE
OG0001791	LOC115634683|XP_030388402.1|SLEB	LOC118517108|XP_035918868.1|ASTE, LOC118513805|XP_035915901.1|ASTE
OG0001792	LOC115631305|XP_030383880.1|SLEB	LOC118513003|XP_035914153.1|ASTE
OG0001793	LOC115633626|XP_030386918.1|SLEB	LOC118513202|XP_035914586.1|ASTE
OG0001794	LOC115631020|XP_030383495.1|SLEB	LOC118514049|XP_035916437.1|ASTE
OG0001795	LOC115631942|XP_030384654.1|SLEB, LOC115631365|XP_030383944.1|SLEB	LOC118510682|XP_035908738.1|ASTE
OG0001797	LOC115627883|XP_030379629.1|SLEB	LOC118517191|XP_035919029.1|ASTE, LOC118505359|XP_035896928.1|ASTE
OG0001798	LOC115634015|XP_030387401.1|SLEB	LOC118504609|XP_035895179.1|ASTE
OG0001799	LOC115627953|XP_030379707.1|SLEB, LOC115627952|XP_030379706.1|SLEB	LOC118502437|XP_035890558.1|ASTE
OG0001800	LOC115631242|XP_030383812.1|SLEB	LOC118506758|XP_035900245.1|ASTE
OG0001801	LOC115622528|XP_030372351.1|SLEB	LOC118504812|XP_035895709.1|ASTE
OG0001802	LOC115623355|XP_030373498.1|SLEB	LOC118517567|XP_035919704.1|ASTE
OG0001803	LOC115623761|XP_030374157.1|SLEB	LOC118505481|XP_035897192.1|ASTE
OG0001804	LOC115625120|XP_030375889.1|SLEB	LOC118502465|XP_035890589.1|ASTE
OG0001805	LOC115622794|XP_030372718.1|SLEB	LOC118506677|XP_035900025.1|ASTE
OG0001806	LOC115625400|XP_030376299.1|SLEB	LOC118505362|XP_035896945.1|ASTE
OG0001808	LOC115623342|XP_030373477.1|SLEB	LOC118507956|XP_035903175.1|ASTE
OG0001809	LOC115625044|XP_030375753.1|SLEB	LOC118506690|XP_035900055.1|ASTE
OG0001810	LOC115621356|XP_030370838.1|SLEB	LOC118513263|XP_035914719.1|ASTE
OG0001811	LOC115633560|XP_030386880.1|SLEB	LOC118502528|XP_035890686.1|ASTE
OG0001812	LOC115629176|XP_030381410.1|SLEB, LOC115620472|XP_030369563.1|SLEB	LOC118504326|XP_035894548.1|ASTE
OG0001814	LOC115623343|XP_030373480.1|SLEB	LOC118517396|XP_035919353.1|ASTE, LOC118510975|XP_035909362.1|ASTE
OG0001815	LOC115623502|XP_030373738.1|SLEB	LOC118510989|XP_035909397.1|ASTE
OG0001816	LOC115632126|XP_030384996.1|SLEB	LOC118504272|XP_035894399.1|ASTE
OG0001817	LOC115633879|XP_030387240.1|SLEB	LOC118512394|XP_035912666.1|ASTE
OG0001818	LOC115626767|XP_030378084.1|SLEB	LOC118507139|XP_035901062.1|ASTE
OG0001819	LOC115624621|XP_030375234.1|SLEB	LOC118504802|XP_035895683.1|ASTE
OG0001820	LOC115629688|XP_030382068.1|SLEB	LOC118503962|XP_035893750.1|ASTE
OG0001821	LOC115626296|XP_030377486.1|SLEB	LOC118504871|XP_035895815.1|ASTE
OG0001822	LOC115634180|XP_030387625.1|SLEB	LOC118506228|XP_035898959.1|ASTE
OG0001823	LOC115623050|XP_030373089.1|SLEB	LOC118507932|XP_035903129.1|ASTE, LOC118517652|XP_035919872.1|ASTE
OG0001824	LOC115631329|XP_030383910.1|SLEB	LOC118508277|XP_035903811.1|ASTE
OG0001825	LOC115634596|XP_030388290.1|SLEB	LOC118503934|XP_035893674.1|ASTE
OG0001826	LOC115624124|XP_030374583.1|SLEB	LOC118505312|XP_035896843.1|ASTE
OG0001827	LOC115625248|XP_030376101.1|SLEB	LOC118504777|XP_035895602.1|ASTE
OG0001828	LOC115633352|XP_030386646.1|SLEB	LOC118505912|XP_035898264.1|ASTE
OG0001829	LOC115633912|XP_030387281.1|SLEB	LOC118517209|XP_035919064.1|ASTE, LOC118507913|XP_035903099.1|ASTE
OG0001830	LOC115624780|XP_030375472.1|SLEB	LOC118505776|XP_035897940.1|ASTE
OG0001831	LOC115622710|XP_030372601.1|SLEB	LOC118504166|XP_035894196.1|ASTE, LOC118504167|XP_035894201.1|ASTE
OG0001832	LOC115628838|XP_030380940.1|SLEB	LOC118503535|XP_035892814.1|ASTE
OG0001833	LOC115620087|XP_030369131.1|SLEB	LOC118503397|XP_035892492.1|ASTE
OG0001834	LOC115621587|XP_030371138.1|SLEB	LOC118504457|XP_035894845.1|ASTE, LOC118503601|XP_035892965.1|ASTE, LOC118512858|XP_035913834.1|ASTE
OG0001837	LOC115626129|XP_030377242.1|SLEB, LOC115626431|XP_030377665.1|SLEB, LOC115625741|XP_030376755.1|SLEB	LOC118509598|XP_035906281.1|ASTE
OG0001848	LOC115629991|XP_030382477.1|SLEB	LOC118513372|XP_035914900.1|ASTE
OG0001849	LOC115620921|XP_030370281.1|SLEB	LOC118504814|XP_035895711.1|ASTE, LOC118504813|XP_035895710.1|ASTE
OG0001850	LOC115627978|XP_030379734.1|SLEB	LOC118509662|XP_035906527.1|ASTE
OG0001851	LOC115627985|XP_030379741.1|SLEB	LOC118509524|XP_035906130.1|ASTE
OG0001852	LOC115628288|XP_030380190.1|SLEB	LOC118509475|XP_035906008.1|ASTE
OG0001854	LOC115629954|XP_030382426.1|SLEB	LOC118517529|XP_035919655.1|ASTE
OG0001855	LOC115634633|XP_030388348.1|SLEB, LOC115620159|XP_030369148.1|SLEB	LOC118511958|XP_035911573.1|ASTE
OG0001856	LOC115633222|XP_030386473.1|SLEB	LOC118505541|XP_035897369.1|ASTE, LOC118505545|XP_035897383.1|ASTE
OG0001857	LOC115629236|XP_030381510.1|SLEB	LOC118517503|XP_035919611.1|ASTE
OG0001858	LOC115627525|XP_030379084.1|SLEB, LOC115627541|XP_030379109.1|SLEB	LOC118515515|XP_035917926.1|ASTE
OG0001859	LOC115626825|XP_030378165.1|SLEB	LOC118515902|XP_035917969.1|ASTE
OG0001860	LOC115622757|XP_030372671.1|SLEB	LOC118510558|XP_035908434.1|ASTE
OG0001861	LOC115628700|XP_030380739.1|SLEB, LOC115620483|XP_030369575.1|SLEB	LOC118506584|XP_035899832.1|ASTE
OG0001862	LOC115633355|XP_030386654.1|SLEB	LOC118512568|XP_035913060.1|ASTE, LOC118516436|XP_035918211.1|ASTE
OG0001863	LOC115633348|XP_030386642.1|SLEB	LOC118502521|XP_035890675.1|ASTE
OG0001864	LOC115620539|XP_030369678.1|SLEB	LOC118502696|XP_035891112.1|ASTE
OG0001865	LOC115627253|XP_030378740.1|SLEB	LOC118510313|XP_035907844.1|ASTE
OG0001866	LOC115620942|XP_030370313.1|SLEB	LOC118509981|XP_035907254.1|ASTE, LOC118517439|XP_035919465.1|ASTE
OG0001867	LOC115632355|XP_030385325.1|SLEB	LOC118507545|XP_035902021.1|ASTE, LOC118508521|XP_035904269.1|ASTE
OG0001868	LOC115628618|XP_030380662.1|SLEB	LOC118517415|XP_035919411.1|ASTE
OG0001869	LOC115620529|XP_030369658.1|SLEB	LOC118517411|XP_035919386.1|ASTE, LOC118504806|XP_035895694.1|ASTE
OG0001870	LOC115628839|XP_030380941.1|SLEB	LOC118505043|XP_035896191.1|ASTE
OG0001871	LOC115628959|XP_030381094.1|SLEB	LOC118511316|XP_035910126.1|ASTE
OG0001872	LOC115621411|XP_030370918.1|SLEB	LOC118517586|XP_035919758.1|ASTE
OG0001873	LOC115620540|XP_030369680.1|SLEB	LOC118502801|XP_035891314.1|ASTE
OG0001874	LOC115626911|XP_030378281.1|SLEB, LOC115620812|XP_030370098.1|SLEB	LOC118512878|XP_035913869.1|ASTE, LOC118512869|XP_035913857.1|ASTE
OG0001875	LOC115620582|XP_030369747.1|SLEB	LOC118505059|XP_035896232.1|ASTE
OG0001876	LOC115629125|XP_030381321.1|SLEB	LOC118505620|XP_035897575.1|ASTE
OG0001877	LOC115627395|XP_030378910.1|SLEB	LOC118511185|XP_035909840.1|ASTE
OG0001878	LOC115621262|XP_030370720.1|SLEB	LOC118513042|XP_035914227.1|ASTE, LOC118516541|XP_035918379.1|ASTE
OG0001879	LOC115620786|XP_030370060.1|SLEB	LOC118504755|XP_035895569.1|ASTE
OG0001880	LOC115621089|XP_030370482.1|SLEB	LOC118508454|XP_035904149.1|ASTE
OG0001881	LOC115623879|XP_030374289.1|SLEB	LOC118507542|XP_035902014.1|ASTE
OG0001882	LOC115620456|XP_030369546.1|SLEB	LOC118507538|XP_035902008.1|ASTE
OG0001883	LOC115621930|XP_030371637.1|SLEB	LOC118506779|XP_035900279.1|ASTE
OG0001884	LOC115620600|XP_030369773.1|SLEB	LOC118506780|XP_035900285.1|ASTE
OG0001885	LOC115631381|XP_030383963.1|SLEB	LOC118512936|XP_035914012.1|ASTE
OG0001886	LOC115625519|XP_030376443.1|SLEB	LOC118502907|XP_035891521.1|ASTE
