Orthogroup	SLEB.longest_only	DHYD.longest_only
OG0001027	LOC115634679|XP_030388398.1|SLEB	LOC111592330|XP_023160224.2|DHYD
OG0001028	LOC115631799|XP_030384497.1|SLEB	LOC111601190|XP_023173437.1|DHYD
OG0001031	LOC115626140|XP_030377262.1|SLEB	LOC111592072|XP_023159847.2|DHYD
OG0001032	LOC115626259|XP_030377427.1|SLEB	LOC111600874|XP_030079107.1|DHYD
OG0001033	LOC115626759|XP_030378075.1|SLEB	LOC111592151|XP_023159966.2|DHYD
OG0001034	LOC115624857|XP_030375562.1|SLEB	LOC111595151|XP_030081314.1|DHYD
OG0001035	LOC115628902|XP_030381021.1|SLEB	LOC111598445|XP_023169455.1|DHYD
OG0001035	LOC115628904|XP_030381022.1|SLEB	LOC111598450|XP_023169475.2|DHYD
OG0001036	LOC115628688|XP_030380723.1|SLEB	LOC111596586|XP_023166632.2|DHYD
OG0001036	LOC115624002|XP_030374434.1|SLEB	LOC111601315|XP_023173608.2|DHYD
OG0001038	LOC115631328|XP_030383908.1|SLEB	LOC111602073|XP_023174765.1|DHYD
OG0001042	LOC115620583|XP_030369748.1|SLEB	LOC111601970|XP_023174611.1|DHYD
OG0001043	LOC115628817|XP_030380904.1|SLEB	LOC111601914|XP_023174529.2|DHYD
OG0001043	LOC115626073|XP_030377185.1|SLEB	LOC111603888|XP_030079064.1|DHYD
OG0001044	LOC115626205|XP_030377352.1|SLEB, LOC115631350|XP_030383926.1|SLEB	LOC111604089|XP_023177752.2|DHYD
OG0001045	LOC115623369|XP_030373520.1|SLEB	LOC111602559|XP_023175483.1|DHYD
OG0001046	LOC115634073|XP_030387480.1|SLEB	LOC111597088|XP_023167391.1|DHYD
OG0001047	LOC115634088|XP_030387503.1|SLEB	LOC111594070|XP_023162977.1|DHYD
OG0001048	LOC115624518|XP_030375094.1|SLEB	LOC111601279|XP_023173565.2|DHYD
OG0001049	LOC115622282|XP_030372044.1|SLEB	LOC111599655|XP_030079633.1|DHYD
OG0001050	LOC115633103|XP_030386344.1|SLEB	LOC111592440|XP_023160392.2|DHYD
OG0001051	LOC115626170|XP_030377305.1|SLEB	LOC111594721|XP_023163919.2|DHYD
OG0001052	LOC115625856|XP_030376924.1|SLEB	LOC111598952|XP_023170204.1|DHYD
OG0001053	LOC115629515|XP_030381856.1|SLEB	LOC111591852|XP_023163555.2|DHYD
OG0001054	LOC115621268|XP_030370728.1|SLEB	LOC111599985|XP_023171651.2|DHYD
OG0001055	LOC115623459|XP_030373676.1|SLEB	LOC111592021|XP_023159781.2|DHYD, LOC111592004|XP_023159752.2|DHYD, LOC111592006|XP_023159756.2|DHYD
OG0001056	LOC115629116|XP_030381305.1|SLEB	LOC111596896|XP_023167150.1|DHYD
OG0001057	LOC115626571|XP_030377810.1|SLEB	LOC111600362|XP_023172205.1|DHYD
OG0001058	LOC115626762|XP_030378079.1|SLEB	LOC111605028|XP_030079427.1|DHYD
OG0001059	LOC115622578|XP_030372421.1|SLEB	LOC111604425|XP_023178251.2|DHYD
OG0001060	LOC115623379|XP_030373534.1|SLEB	LOC111600260|XP_023172076.1|DHYD
OG0001061	LOC115625474|XP_030376384.1|SLEB	LOC111594432|XP_023163488.1|DHYD
OG0001062	LOC115634278|XP_030387771.1|SLEB	LOC111595680|XP_023165286.2|DHYD
OG0001063	LOC115629300|XP_030381607.1|SLEB	LOC111593389|XP_030079437.1|DHYD
OG0001064	LOC115629334|XP_030381642.1|SLEB	LOC111598849|XP_030079334.1|DHYD
OG0001064	LOC115627654|XP_030379254.1|SLEB	LOC111594001|XP_023162864.2|DHYD
OG0001065	LOC115630545|XP_030383014.1|SLEB, LOC115630679|XP_030383182.1|SLEB, LOC115630771|XP_030383285.1|SLEB, LOC115629745|XP_030382140.1|SLEB	LOC111605410|XP_023179680.2|DHYD
OG0001066	LOC115627362|XP_030378872.1|SLEB	LOC111593450|XP_023161974.2|DHYD
OG0001067	LOC115624484|XP_030375047.1|SLEB	LOC111593661|XP_023162318.1|DHYD
OG0001068	LOC115622349|XP_030372123.1|SLEB	LOC111593101|XP_023161469.2|DHYD, LOC111599264|XP_023170630.2|DHYD
OG0001071	LOC115630740|XP_030383254.1|SLEB, LOC115630742|XP_030383255.1|SLEB, LOC115630697|XP_030383210.1|SLEB, LOC115630727|XP_030383242.1|SLEB, LOC115631854|XP_030384560.1|SLEB, LOC115631909|XP_030384620.1|SLEB, LOC115631900|XP_030384609.1|SLEB, LOC115631321|XP_030383900.1|SLEB	LOC111601858|XP_023174467.2|DHYD
OG0001072	LOC115623188|XP_030373271.1|SLEB	LOC111599818|XP_023171374.2|DHYD
OG0001073	LOC115620613|XP_030369790.1|SLEB	LOC111600626|XP_030080589.1|DHYD
OG0001074	LOC115629282|XP_030381580.1|SLEB	LOC111593856|XP_023162671.1|DHYD
OG0001075	LOC115622509|XP_030372321.1|SLEB	LOC111601572|XP_023173990.1|DHYD
OG0001077	LOC115628105|XP_030379946.1|SLEB	LOC111598600|XP_023169684.1|DHYD
OG0001078	LOC115629550|XP_030381894.1|SLEB	LOC111596168|XP_030080028.1|DHYD
OG0001079	LOC115628277|XP_030380166.1|SLEB, LOC115625668|XP_030376663.1|SLEB	LOC111597427|XP_023167893.1|DHYD
OG0001080	LOC115624602|XP_030375207.1|SLEB	LOC111598791|XP_030081448.1|DHYD
OG0001081	LOC115623563|XP_030373819.1|SLEB	LOC111600630|XP_023172601.2|DHYD, LOC111597669|XP_023168261.1|DHYD
OG0001082	LOC115633819|XP_030387165.1|SLEB	LOC111602104|XP_023174810.1|DHYD
OG0001083	LOC115622457|XP_030372260.1|SLEB	LOC111601576|XP_023173995.2|DHYD
OG0001084	LOC115634450|XP_030388021.1|SLEB	LOC111597682|XP_023168280.2|DHYD
OG0001085	LOC115620042|XP_030369021.1|SLEB	LOC111600887|XP_023172993.1|DHYD
OG0001086	LOC115633783|XP_030387120.1|SLEB	LOC111596988|XP_023167247.1|DHYD
OG0001087	LOC115631479|XP_030384095.1|SLEB	LOC111592652|XP_023160768.2|DHYD
OG0001088	LOC115632153|XP_030385030.1|SLEB	LOC111592741|XP_023160907.2|DHYD
OG0001089	LOC115624666|XP_030375317.1|SLEB	LOC111595304|XP_030079466.1|DHYD
OG0001090	LOC115632913|XP_030386063.1|SLEB	LOC111601573|XP_023173993.1|DHYD
OG0001091	LOC115626977|XP_030378353.1|SLEB, LOC115622836|XP_030372776.1|SLEB	LOC111597530|XP_023168075.2|DHYD
OG0001092	LOC115626353|XP_030377564.1|SLEB	LOC115483323|XP_030080569.1|DHYD, LOC111599007|XP_023170289.1|DHYD
OG0001093	LOC115625952|XP_030377051.1|SLEB	LOC111600392|XP_030080539.1|DHYD
OG0001094	LOC115626021|XP_030377129.1|SLEB	LOC111600412|XP_023172260.2|DHYD
OG0001095	LOC115631077|XP_030383583.1|SLEB	LOC111592309|XP_023160184.2|DHYD
OG0001096	LOC115630418|XP_030382814.1|SLEB	LOC111599308|XP_030079192.1|DHYD
OG0001097	LOC115631632|XP_030384301.1|SLEB	LOC111594654|XP_023163822.1|DHYD
OG0001098	LOC115634115|XP_030387539.1|SLEB	LOC111597703|XP_023168309.2|DHYD
OG0001098	LOC115623029|XP_030373068.1|SLEB	LOC111592787|XP_023160959.2|DHYD
OG0001099	LOC115622780|XP_030372698.1|SLEB	LOC111594368|XP_023163401.1|DHYD, LOC115483759|XP_030081864.1|DHYD
OG0001099	LOC115622709|XP_030372600.1|SLEB	LOC111594386|XP_023163421.2|DHYD, LOC115483741|XP_030081845.1|DHYD
OG0001100	LOC115620897|XP_030370246.1|SLEB	LOC111598705|XP_023169861.1|DHYD
OG0001101	LOC115620481|XP_030369577.1|SLEB	LOC111600149|XP_023171899.2|DHYD
OG0001102	LOC115632575|XP_030385656.1|SLEB	LOC111603338|XP_023176643.1|DHYD
OG0001103	LOC115621774|XP_030371386.1|SLEB	LOC111598807|XP_023170001.2|DHYD
OG0001104	LOC115627926|XP_030379680.1|SLEB, LOC115627925|XP_030379679.1|SLEB	LOC111597276|XP_023167660.1|DHYD
OG0001104	LOC115624069|XP_030374515.1|SLEB	LOC111593688|XP_023162355.1|DHYD, LOC111593069|XP_023161418.1|DHYD
OG0001105	LOC115628911|XP_030381032.1|SLEB	LOC111598167|XP_023169023.1|DHYD
OG0001106	LOC115627822|XP_030379516.1|SLEB	LOC111597895|XP_030081721.1|DHYD
OG0001108	LOC115625420|XP_030376320.1|SLEB, LOC115625426|XP_030376325.1|SLEB	LOC111593385|XP_023161871.1|DHYD
OG0001109	LOC115634740|XP_030388488.1|SLEB	LOC111600773|XP_023172821.2|DHYD
OG0001110	LOC115633968|XP_030387349.1|SLEB	LOC111600977|XP_023173128.1|DHYD
OG0001111	LOC115634763|XP_030388518.1|SLEB	LOC111604047|XP_030080920.1|DHYD
OG0001112	LOC115634184|XP_030387630.1|SLEB	LOC111593739|XP_023162503.1|DHYD
OG0001113	LOC115624483|XP_030375046.1|SLEB	LOC111593662|XP_023162319.1|DHYD
OG0001114	LOC115631463|XP_030384073.1|SLEB	LOC111601583|XP_023174009.2|DHYD, LOC111600880|XP_023172985.1|DHYD
OG0001116	LOC115620151|XP_030369140.1|SLEB	LOC111592426|XP_023160377.1|DHYD
OG0001116	LOC115620150|XP_030369139.1|SLEB	LOC111592400|XP_023160347.2|DHYD
OG0001117	LOC115622899|XP_030372879.1|SLEB	LOC111602196|XP_023174927.1|DHYD, LOC111602195|XP_023174925.2|DHYD, LOC111602376|XP_023175160.1|DHYD
OG0001118	LOC115627305|XP_030378807.1|SLEB	LOC111598674|XP_023169800.1|DHYD
OG0001119	LOC115630078|XP_030382561.1|SLEB	LOC111600815|XP_023172882.2|DHYD
OG0001120	LOC115623083|XP_030373145.1|SLEB, LOC115621079|XP_030370469.1|SLEB	LOC111603481|XP_023176840.1|DHYD
OG0001121	LOC115620501|XP_030369616.1|SLEB	LOC111599992|XP_023171655.2|DHYD
OG0001122	LOC115632561|XP_030385637.1|SLEB	LOC111600480|XP_023172360.1|DHYD
OG0001124	LOC115625095|XP_030375854.1|SLEB	LOC111602574|XP_023175501.2|DHYD
OG0001125	LOC115621080|XP_030370470.1|SLEB	LOC111595023|XP_023164303.1|DHYD
OG0001126	LOC115623071|XP_030373125.1|SLEB	LOC111597752|XP_030081822.1|DHYD
OG0001127	LOC115622276|XP_030372037.1|SLEB	LOC111599226|XP_023170592.2|DHYD
OG0001128	LOC115632412|XP_030385447.1|SLEB	LOC111600760|XP_030080931.1|DHYD
OG0001129	LOC115626279|XP_030377461.1|SLEB	LOC111602234|XP_023174984.2|DHYD
OG0001130	LOC115625688|XP_030376687.1|SLEB	LOC111599968|XP_030080421.1|DHYD
OG0001131	LOC115628051|XP_030379856.1|SLEB	LOC111597653|XP_023168245.1|DHYD
OG0001133	LOC115630971|XP_030383411.1|SLEB	LOC111601132|XP_023173360.2|DHYD
OG0001134	LOC115633664|XP_030386969.1|SLEB	LOC111592837|XP_023161033.2|DHYD
OG0001135	LOC115620845|XP_030370146.1|SLEB	LOC111600096|XP_023171827.1|DHYD
OG0001136	LOC115624234|XP_030374711.1|SLEB	LOC111593611|XP_023162246.2|DHYD
OG0001136	LOC115623765|XP_030374161.1|SLEB	LOC115482750|XP_030078626.1|DHYD
OG0001137	LOC115621022|XP_030370402.1|SLEB	LOC111597404|XP_023167851.2|DHYD
OG0001138	LOC115624755|XP_030375446.1|SLEB	LOC111598792|XP_023169976.2|DHYD
OG0001139	LOC115620983|XP_030370363.1|SLEB, LOC115622700|XP_030372586.1|SLEB	LOC111597241|XP_023167604.2|DHYD
OG0001140	LOC115621164|XP_030370585.1|SLEB, LOC115621645|XP_030371206.1|SLEB	LOC111595910|XP_030080640.1|DHYD
OG0001141	LOC115626528|XP_030377770.1|SLEB, LOC115621445|XP_030370959.1|SLEB, LOC115629071|XP_030381247.1|SLEB, LOC115628976|XP_030381115.1|SLEB, LOC115621412|XP_030370919.1|SLEB, LOC115620896|XP_030370244.1|SLEB	LOC111600757|XP_030080687.1|DHYD, LOC111600756|XP_023172803.2|DHYD
OG0001142	LOC115621901|XP_030371590.1|SLEB	LOC111600755|XP_023172802.1|DHYD
OG0001143	LOC115626326|XP_030377531.1|SLEB	LOC111603879|XP_023177460.1|DHYD, LOC115482934|XP_030079133.1|DHYD, LOC115482919|XP_030079076.1|DHYD
OG0001144	LOC115634087|XP_030387502.1|SLEB, LOC115634232|XP_030387684.1|SLEB, LOC115634244|XP_030387698.1|SLEB	LOC111593776|XP_023162566.1|DHYD
OG0001145	LOC115626511|XP_030377759.1|SLEB	LOC111592121|XP_023159922.1|DHYD
OG0001146	LOC115627913|XP_030379668.1|SLEB, LOC115626679|XP_030377966.1|SLEB	LOC111591971|XP_023159686.1|DHYD
OG0001147	LOC115622104|XP_030371806.1|SLEB, LOC115622105|XP_030371807.1|SLEB, LOC115629609|XP_030381965.1|SLEB, LOC115634252|XP_030387706.1|SLEB	LOC111593877|XP_023162710.2|DHYD
OG0001148	LOC115631936|XP_030384647.1|SLEB	LOC111601643|XP_023174094.1|DHYD, LOC111601986|XP_023174642.2|DHYD
OG0001149	LOC115628312|XP_030380226.1|SLEB	LOC115483420|XP_030081183.1|DHYD, LOC111593206|XP_023161618.2|DHYD, LOC115482954|XP_030079286.1|DHYD
OG0001150	LOC115634766|XP_030388521.1|SLEB, LOC115634339|XP_030387855.1|SLEB	LOC111600745|XP_023172792.1|DHYD
OG0001151	LOC115623557|XP_030373815.1|SLEB, LOC115623556|XP_030373814.1|SLEB	LOC111604225|XP_023177964.2|DHYD
OG0001152	LOC115620961|XP_030370342.1|SLEB	LOC111594527|XP_023163628.2|DHYD
OG0001153	LOC115620648|XP_030369860.1|SLEB	LOC111600009|XP_030081198.1|DHYD
OG0001154	LOC115625958|XP_030377056.1|SLEB	LOC111603962|XP_030079111.1|DHYD
OG0001155	LOC115628850|XP_030380959.1|SLEB	LOC111596463|XP_023166482.2|DHYD
OG0001157	LOC115621126|XP_030370534.1|SLEB	LOC111594548|XP_023163669.1|DHYD
OG0001158	LOC115628463|XP_030380443.1|SLEB	LOC111599206|XP_023170570.1|DHYD
OG0001159	LOC115621479|XP_030370998.1|SLEB	LOC111592693|XP_030080752.1|DHYD
OG0001160	LOC115621486|XP_030371013.1|SLEB	LOC111594614|XP_023163768.2|DHYD
OG0001161	LOC115621649|XP_030371210.1|SLEB	LOC111600083|XP_023171794.2|DHYD
OG0001162	LOC115623523|XP_030373766.1|SLEB	LOC111593339|XP_023161817.2|DHYD
OG0001163	LOC115622437|XP_030372239.1|SLEB, LOC115625557|XP_030376509.1|SLEB	LOC111605573|XP_023179925.1|DHYD
OG0001164	LOC115621626|XP_030371183.1|SLEB	LOC111597817|XP_030080658.1|DHYD, LOC111597868|XP_023168561.2|DHYD
OG0001165	LOC115634433|XP_030388000.1|SLEB, LOC115628474|XP_030380459.1|SLEB	LOC111603804|XP_030081287.1|DHYD
OG0001166	LOC115632873|XP_030386007.1|SLEB, LOC115632871|XP_030385995.1|SLEB	LOC111597740|XP_030081127.1|DHYD
OG0001167	LOC115634688|XP_030388414.1|SLEB	LOC115483375|XP_030080950.1|DHYD, LOC111605713|XP_023180171.2|DHYD
OG0001168	LOC115621605|XP_030371160.1|SLEB, LOC115633613|XP_030386910.1|SLEB, LOC115630383|XP_030382772.1|SLEB, LOC115630381|XP_030382771.1|SLEB, LOC115630388|XP_030382775.1|SLEB, LOC115630389|XP_030382776.1|SLEB, LOC115630387|XP_030382774.1|SLEB, LOC115630390|XP_030382777.1|SLEB, LOC115630379|XP_030382770.1|SLEB, LOC115633618|XP_030386915.1|SLEB, LOC115633616|XP_030386912.1|SLEB, LOC115633617|XP_030386914.1|SLEB, LOC115633615|XP_030386911.1|SLEB	LOC111593970|XP_023162829.2|DHYD
OG0001169	LOC115633396|XP_030386699.1|SLEB, LOC115633425|XP_030386745.1|SLEB	LOC111603108|XP_023176342.2|DHYD
OG0001170	LOC115622090|XP_030371791.1|SLEB, LOC115620718|XP_030369956.1|SLEB	LOC111596600|XP_023166649.1|DHYD
OG0001171	LOC115622487|XP_030372293.1|SLEB	LOC111592753|XP_023160917.2|DHYD
OG0001172	LOC115620637|XP_030369838.1|SLEB, LOC115624420|XP_030375020.1|SLEB, LOC115622544|XP_030372374.1|SLEB, LOC115619993|XP_030368925.1|SLEB	LOC111593825|XP_023162626.2|DHYD, LOC111593826|XP_023162627.2|DHYD
OG0001173	LOC115620421|XP_030369505.1|SLEB	LOC111594539|XP_023163648.1|DHYD
OG0001174	LOC115632297|XP_030385251.1|SLEB	LOC111595663|XP_030081816.1|DHYD
OG0001175	LOC115633003|XP_030386192.1|SLEB	LOC111597118|XP_023167446.1|DHYD
OG0001175	LOC115627389|XP_030378903.1|SLEB	LOC111598242|XP_023169174.1|DHYD
OG0001176	LOC115634624|XP_030388337.1|SLEB	LOC111593754|XP_023162524.2|DHYD
OG0001177	LOC115630806|XP_030383328.1|SLEB	LOC111595205|XP_023164572.2|DHYD
OG0001178	LOC115634255|XP_030387710.1|SLEB	LOC111602086|XP_030079710.1|DHYD
OG0001179	LOC115623641|XP_030373950.1|SLEB	LOC115483094|XP_030080062.1|DHYD, LOC115483093|XP_030080060.1|DHYD, LOC115483165|XP_030080185.1|DHYD, LOC115483167|XP_030080187.1|DHYD, LOC115483168|XP_030080188.1|DHYD, LOC115483166|XP_030080186.1|DHYD, LOC115482756|XP_030078542.1|DHYD, LOC115482762|XP_030078551.1|DHYD, LOC115483702|XP_030081630.1|DHYD, LOC115483701|XP_030081629.1|DHYD, LOC111605419|XP_023179699.2|DHYD
OG0001180	LOC115627847|XP_030379566.1|SLEB	LOC111598393|XP_023169381.1|DHYD
OG0001181	LOC115624665|XP_030375313.1|SLEB	LOC111595062|XP_023164384.2|DHYD
OG0001182	LOC115620292|XP_030369329.1|SLEB	LOC111605533|XP_023179860.2|DHYD
OG0001183	LOC115625280|XP_030376144.1|SLEB	LOC111593443|XP_023161963.1|DHYD, LOC111591867|XP_023159517.1|DHYD
OG0001184	LOC115623460|XP_030373677.1|SLEB	LOC111601341|XP_023173638.2|DHYD
OG0001186	LOC115624020|XP_030374455.1|SLEB	LOC111598852|XP_023170055.1|DHYD, LOC111600673|XP_023172691.2|DHYD
OG0001187	LOC115625850|XP_030376919.1|SLEB	LOC111601199|XP_023173455.2|DHYD
OG0001188	LOC115628992|XP_030381137.1|SLEB	LOC111593081|XP_023161440.2|DHYD
OG0001189	LOC115624680|XP_030375339.1|SLEB	LOC111599728|XP_023171241.1|DHYD
OG0001190	LOC115627544|XP_030379119.1|SLEB	LOC111593646|XP_023162294.1|DHYD
OG0001191	LOC115626435|XP_030377670.1|SLEB, LOC115626400|XP_030377623.1|SLEB	LOC111593152|XP_023161523.2|DHYD
OG0001192	LOC115629969|XP_030382448.1|SLEB	LOC111599528|XP_023170950.2|DHYD, LOC111599526|XP_023170948.1|DHYD
OG0001193	LOC115620774|XP_030370042.1|SLEB	LOC111600699|XP_023172721.1|DHYD, LOC115483343|XP_030080692.1|DHYD
OG0001195	LOC115620677|XP_030369905.1|SLEB	LOC111594151|XP_023163097.2|DHYD
OG0001196	LOC115632939|XP_030386094.1|SLEB, LOC115627202|XP_030378680.1|SLEB	LOC111600274|XP_023172090.2|DHYD, LOC111605343|XP_023179585.1|DHYD
OG0001197	LOC115623562|XP_030373818.1|SLEB	LOC111596448|XP_023166442.2|DHYD
OG0001198	LOC115621321|XP_030370799.1|SLEB, LOC115620347|XP_030369407.1|SLEB, LOC115626023|XP_030377132.1|SLEB	LOC111594809|XP_023164039.2|DHYD
OG0001200	LOC115628081|XP_030379914.1|SLEB	LOC111604434|XP_023178267.2|DHYD
OG0001201	LOC115625457|XP_030376365.1|SLEB	LOC111604872|XP_023178875.1|DHYD
OG0001202	LOC115628939|XP_030381072.1|SLEB	LOC111598412|XP_023169418.2|DHYD
OG0001203	LOC115628065|XP_030379892.1|SLEB	LOC111597683|XP_023168285.1|DHYD
OG0001204	LOC115625799|XP_030376836.1|SLEB	LOC111600370|XP_023172215.2|DHYD
OG0001205	LOC115625122|XP_030375894.1|SLEB	LOC111603587|XP_023177011.2|DHYD
OG0001206	LOC115621766|XP_030371360.1|SLEB	LOC115483329|XP_030080604.1|DHYD, LOC111595033|XP_023164326.1|DHYD
OG0001207	LOC115633296|XP_030386568.1|SLEB	LOC111601895|XP_023174506.2|DHYD, LOC111598403|XP_030081769.1|DHYD
OG0001208	LOC115629632|XP_030381993.1|SLEB	LOC111603380|XP_023176699.2|DHYD
OG0001209	LOC115621004|XP_030370384.1|SLEB	LOC111596661|XP_023166738.1|DHYD
OG0001210	LOC115627231|XP_030378714.1|SLEB	LOC111600204|XP_030079386.1|DHYD
OG0001211	LOC115623875|XP_030374283.1|SLEB	LOC111602636|XP_023175566.1|DHYD
OG0001212	LOC115633364|XP_030386669.1|SLEB	LOC111603094|XP_023176322.2|DHYD
OG0001213	LOC115625124|XP_030375898.1|SLEB	LOC111598501|XP_023169535.2|DHYD
OG0001214	LOC115620611|XP_030369788.1|SLEB	LOC111603474|XP_023176831.2|DHYD
OG0001215	LOC115625612|XP_030376606.1|SLEB	LOC115483345|XP_030080707.1|DHYD
OG0001216	LOC115625218|XP_030376058.1|SLEB	LOC111595681|XP_023165287.2|DHYD
OG0001217	LOC115626098|XP_030377210.1|SLEB	LOC111592086|XP_023159877.2|DHYD
OG0001218	LOC115622093|XP_030371795.1|SLEB, LOC115620719|XP_030369958.1|SLEB	LOC111596601|XP_023166651.1|DHYD, LOC111596602|XP_023166652.1|DHYD
OG0001220	LOC115633059|XP_030386267.1|SLEB	LOC111593870|XP_023162699.2|DHYD
OG0001221	LOC115620005|XP_030368954.1|SLEB	LOC111602120|XP_023174837.1|DHYD
OG0001222	LOC115627834|XP_030379538.1|SLEB	LOC111592328|XP_023160221.1|DHYD
OG0001222	LOC115621148|XP_030370565.1|SLEB	LOC111602731|XP_023175749.2|DHYD
OG0001223	LOC115626691|XP_030377982.1|SLEB	LOC111600062|XP_023171760.1|DHYD, LOC111600121|XP_023171854.1|DHYD
OG0001224	LOC115634553|XP_030388229.1|SLEB, LOC115620166|XP_030369155.1|SLEB	LOC111592548|XP_023160608.1|DHYD
OG0001225	LOC115619995|XP_030368939.1|SLEB	LOC111599921|XP_023171525.2|DHYD
OG0001226	LOC115634826|XP_030388605.1|SLEB	LOC111604439|XP_023178278.1|DHYD
OG0001227	LOC115631782|XP_030384477.1|SLEB	LOC111602155|XP_023174881.2|DHYD
OG0001227	LOC115631286|XP_030383860.1|SLEB	LOC111602136|XP_023174856.1|DHYD
OG0001228	LOC115629115|XP_030381304.1|SLEB	LOC111598175|XP_023169039.1|DHYD
OG0001229	LOC115620116|XP_030369134.1|SLEB	LOC111600119|XP_030081242.1|DHYD
OG0001230	LOC115626053|XP_030377168.1|SLEB	LOC111604577|XP_030081069.1|DHYD
OG0001231	LOC115629199|XP_030381459.1|SLEB, LOC115629198|XP_030381458.1|SLEB, LOC115626276|XP_030377459.1|SLEB	LOC111592054|XP_023159822.1|DHYD
OG0001232	LOC115630678|XP_030383181.1|SLEB	LOC111599363|XP_023170763.2|DHYD
OG0001233	LOC115632053|XP_030384887.1|SLEB	LOC111595816|XP_023165489.1|DHYD
OG0001234	LOC115623461|XP_030373678.1|SLEB, LOC115631366|XP_030383948.1|SLEB	LOC111592110|XP_023159912.1|DHYD, LOC111594012|XP_023162878.1|DHYD
OG0001235	LOC115631068|XP_030383574.1|SLEB	LOC111599105|XP_023170424.2|DHYD
OG0001236	LOC115628162|XP_030380002.1|SLEB	LOC111605688|XP_023180127.2|DHYD
OG0001237	LOC115623846|XP_030374248.1|SLEB	LOC111596687|XP_023166761.1|DHYD
OG0001238	LOC115625038|XP_030375738.1|SLEB	LOC111595167|XP_023164515.1|DHYD
OG0001240	LOC115625437|XP_030376343.1|SLEB	LOC111595162|XP_030078658.1|DHYD
OG0001241	LOC115620841|XP_030370140.1|SLEB	LOC111598531|XP_023169583.2|DHYD
OG0001242	LOC115629261|XP_030381542.1|SLEB	LOC111593632|XP_023162272.1|DHYD
OG0001243	LOC115621365|XP_030370892.1|SLEB	LOC111605069|XP_023179168.2|DHYD
OG0001244	LOC115625112|XP_030375878.1|SLEB	LOC111595689|XP_023165299.2|DHYD
OG0001245	LOC115621922|XP_030371626.1|SLEB	LOC111595974|XP_023165720.2|DHYD
OG0001246	LOC115625182|XP_030376010.1|SLEB	LOC111600084|XP_023171791.2|DHYD
OG0001247	LOC115622491|XP_030372298.1|SLEB	LOC111600130|XP_023171863.1|DHYD
OG0001248	LOC115634393|XP_030387945.1|SLEB, LOC115623579|XP_030373842.1|SLEB	LOC111592739|XP_023160904.2|DHYD
OG0001249	LOC115623054|XP_030373092.1|SLEB, LOC115629582|XP_030381935.1|SLEB, LOC115629581|XP_030381934.1|SLEB	LOC111605291|XP_023179509.1|DHYD
OG0001251	LOC115632688|XP_030385784.1|SLEB	LOC111602766|XP_023175796.2|DHYD
OG0001252	LOC115621429|XP_030370940.1|SLEB	LOC111603655|XP_023177104.2|DHYD
OG0001253	LOC115628182|XP_030380031.1|SLEB	LOC111594064|XP_023162964.1|DHYD
OG0001255	LOC115628401|XP_030380353.1|SLEB	LOC111597003|XP_023167273.2|DHYD
OG0001256	LOC115632592|XP_030385676.1|SLEB	LOC111598467|XP_023169492.1|DHYD
OG0001257	LOC115627839|XP_030379546.1|SLEB	LOC111593704|XP_023162420.2|DHYD
OG0001258	LOC115634493|XP_030388109.1|SLEB, LOC115620444|XP_030369533.1|SLEB, LOC115620443|XP_030369532.1|SLEB	LOC111602741|XP_023175762.1|DHYD
OG0001260	LOC115625257|XP_030376112.1|SLEB	LOC111594477|XP_023163546.1|DHYD
OG0001261	LOC115629592|XP_030381942.1|SLEB	LOC111600196|XP_023171977.1|DHYD
OG0001262	LOC115622334|XP_030372105.1|SLEB	LOC111604471|XP_023178320.2|DHYD
OG0001263	LOC115620551|XP_030369695.1|SLEB	LOC111596397|XP_023166371.1|DHYD
OG0001264	LOC115631300|XP_030383874.1|SLEB	LOC111601567|XP_030080310.1|DHYD
OG0001265	LOC115629802|XP_030382224.1|SLEB	LOC111595946|XP_023165680.2|DHYD
OG0001266	LOC115632811|XP_030385926.1|SLEB	LOC111605272|XP_023179483.2|DHYD
OG0001267	LOC115620683|XP_030369910.1|SLEB	LOC111597805|XP_023168458.1|DHYD
OG0001268	LOC115621597|XP_030371148.1|SLEB	LOC111596633|XP_023166692.1|DHYD
OG0001269	LOC115624727|XP_030375411.1|SLEB	LOC111592203|XP_023160038.1|DHYD
OG0001270	LOC115625553|XP_030376505.1|SLEB	LOC111598646|XP_023169761.2|DHYD
OG0001271	LOC115628049|XP_030379858.1|SLEB	LOC111600731|XP_023172771.2|DHYD
OG0001272	LOC115632133|XP_030385003.1|SLEB	LOC111601736|XP_023174228.2|DHYD
OG0001273	LOC115620376|XP_030369442.1|SLEB	LOC111601442|XP_023173786.1|DHYD
OG0001274	LOC115622173|XP_030371911.1|SLEB	LOC111604427|XP_023178256.1|DHYD
OG0001275	LOC115627217|XP_030378696.1|SLEB	LOC111605140|XP_023179287.1|DHYD
OG0001276	LOC115633240|XP_030386496.1|SLEB, LOC115632191|XP_030385095.1|SLEB	LOC111596616|XP_023166671.1|DHYD
OG0001277	LOC115622939|XP_030372930.1|SLEB	LOC111597564|XP_023168131.2|DHYD
OG0001278	LOC115633089|XP_030386327.1|SLEB	LOC111603732|XP_023177212.1|DHYD
OG0001279	LOC115632448|XP_030385458.1|SLEB	LOC111603742|XP_023177228.1|DHYD
OG0001280	LOC115632311|XP_030385272.1|SLEB	LOC111600514|XP_023172411.1|DHYD
