Orthogroup	SLEB.longest_only	DMEL.longest_only
OG0000661	LOC115630509|XP_030382967.1|SLEB	CG12194|NP_001162873.1|DMEL
OG0000662	LOC115632944|XP_030386100.1|SLEB	Scsalpha1|NP_523905.2|DMEL
OG0000662	LOC115627291|XP_030378783.1|SLEB	Scsalpha2|NP_650809.1|DMEL
OG0000663	LOC115627042|XP_030378440.1|SLEB	pain|NP_611979.1|DMEL
OG0000664	LOC115626049|XP_030377161.1|SLEB	CG7907|NP_001097860.1|DMEL
OG0000664	LOC115629221|XP_030381490.1|SLEB	Cbp80|NP_726938.1|DMEL
OG0000665	LOC115623916|XP_030374332.1|SLEB	CG11854|NP_651358.4|DMEL
OG0000666	LOC115624988|XP_030375715.1|SLEB	CG10444|NP_611465.2|DMEL
OG0000666	LOC115627419|XP_030378949.1|SLEB	CG32669|NP_727460.1|DMEL
OG0000667	LOC115623576|XP_030373834.1|SLEB	Tsp3A|NP_525054.2|DMEL, Tsp86D|NP_001262468.1|DMEL
OG0000668	LOC115620304|XP_030369348.1|SLEB	CG40045|NP_001036640.1|DMEL
OG0000668	LOC115622050|XP_030371784.1|SLEB	Ubc87F|NP_650309.1|DMEL
OG0000669	LOC115626945|XP_030378320.1|SLEB	CG9521|NP_572977.1|DMEL
OG0000669	LOC115626693|XP_030377980.1|SLEB	CG9519|NP_572978.1|DMEL
OG0000670	LOC115626707|XP_030378000.1|SLEB	CG4438|NP_609286.1|DMEL, CG11444|NP_572171.1|DMEL
OG0000671	LOC115620863|XP_030370184.1|SLEB	Gfat1|NP_001015157.2|DMEL
OG0000671	LOC115621283|XP_030370746.1|SLEB	Gfat2|NP_651617.1|DMEL
OG0000672	LOC115627870|XP_030379614.1|SLEB	CG18130|NP_572772.1|DMEL
OG0000672	LOC115624926|XP_030375637.1|SLEB	CG14221|NP_001259713.1|DMEL
OG0000673	LOC115627417|XP_030378947.1|SLEB	Jafrac1|NP_477510.1|DMEL
OG0000673	LOC115626494|XP_030377738.1|SLEB	CG6888|NP_648759.1|DMEL
OG0000675	LOC115631118|XP_030383639.1|SLEB	Bace|NP_609235.1|DMEL
OG0000677	LOC115627739|XP_030379369.1|SLEB	Lint-1|NP_572692.1|DMEL
OG0000678	LOC115621186|XP_030370620.1|SLEB	CG3534|NP_650582.1|DMEL
OG0000678	LOC115631717|XP_030384411.1|SLEB	CG3544|NP_608543.1|DMEL
OG0000679	LOC115633757|XP_030387092.1|SLEB	CG15739|NP_572760.1|DMEL
OG0000680	LOC115627844|XP_030379560.1|SLEB	CG14196|NP_573367.1|DMEL
OG0000681	LOC115621828|XP_030371496.1|SLEB	Nsf2|NP_788676.1|DMEL
OG0000681	LOC115627476|XP_030379015.1|SLEB	comt|NP_524877.1|DMEL
OG0000683	LOC115620499|XP_030369611.1|SLEB	CG6178|NP_651221.1|DMEL
OG0000684	LOC115624151|XP_030374608.1|SLEB	eIF3d2|NP_731675.1|DMEL
OG0000684	LOC115620565|XP_030369714.1|SLEB	eIF3d1|NP_524463.2|DMEL
OG0000685	LOC115623675|XP_030374005.1|SLEB	Rab1|NP_732610.1|DMEL
OG0000686	LOC115625171|XP_030375975.1|SLEB	SdhB|NP_477101.1|DMEL
OG0000686	LOC115633274|XP_030386545.1|SLEB	SdhBL|NP_573340.1|DMEL
OG0000687	LOC115630042|XP_030382535.1|SLEB, LOC115630047|XP_030382538.1|SLEB, LOC115630043|XP_030382536.1|SLEB, LOC115630049|XP_030382540.1|SLEB, LOC115630046|XP_030382537.1|SLEB	CG8517|NP_611446.3|DMEL
OG0000687	LOC115633169|XP_030386442.1|SLEB	CG8993|NP_647716.1|DMEL
OG0000688	LOC115634831|XP_030388608.1|SLEB	olf186-F|NP_001137696.1|DMEL
OG0000689	LOC115628671|XP_030380705.1|SLEB	COX7C|NP_652397.1|DMEL
OG0000689	LOC115628661|XP_030380693.1|SLEB	CG44296|NP_001286270.1|DMEL
OG0000690	LOC115629307|XP_030381612.1|SLEB	Obp19a|NP_728338.2|DMEL
OG0000691	LOC115626605|XP_030377857.1|SLEB	CG9314|NP_609248.1|DMEL
OG0000691	LOC115634680|XP_030388399.1|SLEB	Cat|NP_536731.1|DMEL
OG0000692	LOC115632631|XP_030385721.1|SLEB	Cpr72Ea|NP_648882.1|DMEL
OG0000692	LOC115632633|XP_030385722.1|SLEB	Cpr72Eb|NP_648883.1|DMEL
OG0000693	LOC115627792|XP_030379472.1|SLEB	CG12994|NP_652488.1|DMEL
OG0000693	LOC115623630|XP_030373932.1|SLEB	CG17193|NP_652224.1|DMEL
OG0000694	LOC115622249|XP_030372007.1|SLEB	CG32087|NP_729740.2|DMEL
OG0000695	LOC115626345|XP_030377554.1|SLEB	smal|NP_723165.2|DMEL
OG0000695	LOC115626555|XP_030377793.1|SLEB	Ddr|NP_001285666.1|DMEL
OG0000696	LOC115631207|XP_030383771.1|SLEB	baf|NP_609176.1|DMEL
OG0000697	LOC115626630|XP_030377894.1|SLEB	I-3|NP_728367.3|DMEL, CG13994|NP_608988.1|DMEL
OG0000698	LOC115631784|XP_030384478.1|SLEB	slp1|NP_476730.1|DMEL
OG0000698	LOC115631797|XP_030384494.1|SLEB	slp2|NP_476834.1|DMEL
OG0000699	LOC115631361|XP_030383939.1|SLEB	MICU1|NP_001097110.1|DMEL
OG0000699	LOC115621427|XP_030370939.1|SLEB	CG4704|NP_651103.1|DMEL
OG0000700	LOC115630522|XP_030382986.1|SLEB	CG4341|NP_608558.1|DMEL, CG31690|NP_995615.2|DMEL
OG0000701	LOC115633828|XP_030387176.1|SLEB	CG10814|NP_610868.1|DMEL
OG0000701	LOC115627353|XP_030378861.1|SLEB	CG5321|NP_572967.2|DMEL
OG0000702	LOC115623432|XP_030373638.1|SLEB	LpR1|NP_001097934.2|DMEL
OG0000702	LOC115623431|XP_030373622.1|SLEB	LpR2|NP_001097928.1|DMEL
OG0000703	LOC115626522|XP_030377762.1|SLEB	Gpo3|NP_609667.2|DMEL
OG0000703	LOC115632207|XP_030385123.1|SLEB	Gpo1|NP_001097332.1|DMEL
OG0000704	LOC115629751|XP_030382150.1|SLEB	sgg|NP_001259193.1|DMEL
OG0000704	LOC115620514|XP_030369639.1|SLEB	gskt|NP_733426.1|DMEL
OG0000705	LOC115632166|XP_030385053.1|SLEB	Pcyt2|NP_647622.1|DMEL, Pcyt1|NP_647621.1|DMEL
OG0000706	LOC115631541|XP_030384176.1|SLEB	CG5790|NP_609876.2|DMEL
OG0000706	LOC115633220|XP_030386469.1|SLEB	Cdc7|NP_727103.1|DMEL
OG0000707	LOC115634062|XP_030387466.1|SLEB	LS2|NP_611769.2|DMEL
OG0000707	LOC115628046|XP_030379850.1|SLEB	U2af50|NP_001245708.1|DMEL
OG0000708	LOC115627708|XP_030379316.1|SLEB	Ptp4E|NP_525076.2|DMEL
OG0000708	LOC115627653|XP_030379253.1|SLEB	Ptp10D|NP_996413.2|DMEL
OG0000709	LOC115621323|XP_030370803.1|SLEB	eIF4H2|NP_651820.1|DMEL
OG0000709	LOC115626872|XP_030378240.1|SLEB	eIF4H1|NP_001285330.1|DMEL
OG0000710	LOC115623330|XP_030373453.1|SLEB	Ubc84D|NP_524260.1|DMEL
OG0000710	LOC115634159|XP_030387599.1|SLEB	Ubc10|NP_477414.1|DMEL
OG0000711	LOC115622779|XP_030372697.1|SLEB	CG12362|NP_648392.1|DMEL
OG0000711	LOC115629865|XP_030382313.1|SLEB	ari-1|NP_523399.1|DMEL
OG0000712	LOC115623932|XP_030374352.1|SLEB	trem|NP_650861.1|DMEL
OG0000712	LOC115623732|XP_030374102.1|SLEB	CG4936|NP_650862.1|DMEL
OG0000713	LOC115621208|XP_030370649.1|SLEB	Vha14-2|NP_649614.1|DMEL
OG0000713	LOC115628094|XP_030379931.1|SLEB	Vha14-1|NP_476969.1|DMEL
OG0000714	LOC115633315|XP_030386605.1|SLEB	TTLL1A|NP_573197.2|DMEL
OG0000714	LOC115623265|XP_030373395.1|SLEB	TTLL1B|NP_729025.1|DMEL
OG0000715	LOC115623055|XP_030373093.1|SLEB	CG13380|NP_001262016.1|DMEL
OG0000716	LOC115633996|XP_030387379.1|SLEB	Prosbeta2R1|NP_572267.1|DMEL
OG0000716	LOC115624701|XP_030375377.1|SLEB	Prosbeta2|NP_524076.2|DMEL
OG0000717	LOC115632838|XP_030385954.1|SLEB	CG14455|NP_649402.2|DMEL
OG0000718	LOC115627733|XP_030379356.1|SLEB	CG11155|NP_726649.3|DMEL
OG0000718	LOC115627755|XP_030379400.1|SLEB	Ekar|NP_001036250.1|DMEL
OG0000719	LOC115622473|XP_030372276.1|SLEB	CG6749|NP_648354.1|DMEL
OG0000719	LOC115622387|XP_030372171.1|SLEB	CG32055|NP_729599.1|DMEL
OG0000720	LOC115620246|XP_030369255.1|SLEB, LOC115621204|XP_030370645.1|SLEB, LOC115621379|XP_030370868.1|SLEB	Nep7|NP_651603.1|DMEL, Nepl12|NP_649924.1|DMEL
OG0000721	LOC115626288|XP_030377472.1|SLEB	Vm26Aa|NP_476783.1|DMEL
OG0000722	LOC115629852|XP_030382337.1|SLEB	Ir60d|NP_001137757.2|DMEL, Ir60b|NP_001137755.1|DMEL
OG0000723	LOC115634058|XP_030387461.1|SLEB	CG13323|NP_610832.1|DMEL, CG13324|NP_610833.1|DMEL
OG0000724	LOC115633429|XP_030386749.1|SLEB	Rpt6|NP_608447.1|DMEL
OG0000724	LOC115626300|XP_030377488.1|SLEB	Rpt6R|NP_651811.1|DMEL
OG0000726	LOC115624214|XP_030374686.1|SLEB	Gyc89Db|NP_650551.1|DMEL, Gyc89Da|NP_001036718.1|DMEL
OG0000727	LOC115624337|XP_030374846.1|SLEB, LOC115624335|XP_030374844.1|SLEB	CG5316|NP_650805.1|DMEL
OG0000728	LOC115630207|XP_030382636.1|SLEB	CG15368|NP_572541.1|DMEL
OG0000728	LOC115625568|XP_030376522.1|SLEB	CG45050|NP_001262407.1|DMEL
OG0000729	LOC115620938|XP_030370310.1|SLEB	CG42814|NP_001189301.1|DMEL
OG0000729	LOC115620939|XP_030370311.1|SLEB	CG42813|NP_733202.2|DMEL
OG0000730	LOC115632855|XP_030385975.1|SLEB	CG34015|NP_001033848.1|DMEL, CG15362|NP_608634.1|DMEL
OG0000731	LOC115622743|XP_030372650.1|SLEB	CG11353|NP_647915.1|DMEL
OG0000731	LOC115633836|XP_030387186.1|SLEB	CG30471|NP_001261001.1|DMEL
OG0000732	LOC115632506|XP_030385555.1|SLEB	sina|NP_476725.1|DMEL
OG0000732	LOC115632505|XP_030385554.1|SLEB	sinah|NP_648927.1|DMEL
OG0000733	LOC115621490|XP_030371018.1|SLEB	Cyt-c1L|NP_651683.1|DMEL
OG0000733	LOC115622518|XP_030372333.1|SLEB	Cyt-c1|NP_647958.1|DMEL
OG0000734	LOC115629183|XP_030381425.1|SLEB	CG15208|NP_572664.1|DMEL
OG0000734	LOC115622143|XP_030371864.1|SLEB	CG14995|NP_728935.1|DMEL
OG0000735	LOC115627337|XP_030378842.1|SLEB	TrxT|NP_572212.1|DMEL
OG0000735	LOC115633563|XP_030386879.1|SLEB, LOC115625763|XP_030376785.1|SLEB	Trx-2|NP_523526.1|DMEL
OG0000736	LOC115630795|XP_030383313.1|SLEB	FASN2|NP_001259986.1|DMEL
OG0000736	LOC115630588|XP_030383066.1|SLEB	FASN1|NP_001137778.2|DMEL
OG0000737	LOC115628220|XP_030380078.1|SLEB	Adf1|NP_001260730.1|DMEL
OG0000738	LOC115630461|XP_030382886.1|SLEB	Sirup|NP_609170.1|DMEL
OG0000738	LOC115626486|XP_030377730.1|SLEB	CG15283|NP_652574.3|DMEL
OG0000739	LOC115623627|XP_030373927.1|SLEB	VhaPPA1-2|NP_650406.2|DMEL, VhaPPA1-1|NP_652010.1|DMEL
OG0000740	LOC115628455|XP_030380428.1|SLEB	CG9492|NP_001287256.1|DMEL
OG0000741	LOC115628044|XP_030379847.1|SLEB	nonA|NP_727962.1|DMEL, nonA-l|NP_536740.1|DMEL
OG0000742	LOC115627583|XP_030379167.1|SLEB	CG1695|NP_728346.2|DMEL
OG0000742	LOC115627481|XP_030379020.1|SLEB	tbc|NP_608395.6|DMEL
OG0000743	LOC115633054|XP_030386259.1|SLEB	Ctr9|NP_788449.1|DMEL
OG0000743	LOC115634620|XP_030388329.1|SLEB	CG9899|NP_611764.1|DMEL
OG0000744	LOC115629175|XP_030381413.1|SLEB	CG18003|NP_001027401.1|DMEL
OG0000745	LOC115634146|XP_030387579.1|SLEB, LOC115627071|XP_030378479.1|SLEB	CAH15|NP_611525.1|DMEL
OG0000745	LOC115634664|XP_030388387.1|SLEB	CAH13|NP_610602.2|DMEL
OG0000746	LOC115620015|XP_030368977.1|SLEB	Odc2|NP_477053.2|DMEL, Odc1|NP_477052.2|DMEL
OG0000747	LOC115632487|XP_030385525.1|SLEB	Mes2|NP_730768.1|DMEL
OG0000747	LOC115632957|XP_030386116.1|SLEB	CG12768|NP_649431.1|DMEL
OG0000748	LOC115630703|XP_030383216.1|SLEB	CG15395|NP_608696.3|DMEL
OG0000748	LOC115626976|XP_030378352.1|SLEB	mei-38|NP_001334676.1|DMEL
OG0000750	LOC115625460|XP_030376367.1|SLEB, LOC115625461|XP_030376368.1|SLEB	Or49a|NP_523711.3|DMEL, Or85f|NP_524289.1|DMEL
OG0000751	LOC115633185|XP_030386445.1|SLEB, LOC115630937|XP_030383368.1|SLEB	Oatp58Db|NP_611658.3|DMEL, Oatp58Da|NP_611657.2|DMEL
OG0000752	LOC115624068|XP_030374514.1|SLEB	CG7208|NP_650683.3|DMEL, CG31948|NP_722807.1|DMEL
OG0000753	LOC115621110|XP_030370512.1|SLEB	CG5196|NP_650191.1|DMEL
OG0000754	LOC115627163|XP_030378607.1|SLEB	CG4829|NP_728030.2|DMEL
OG0000754	LOC115627856|XP_030379577.1|SLEB	CG1492|NP_572774.1|DMEL
OG0000755	LOC115620993|XP_030370373.1|SLEB	PK2-R2|NP_731788.1|DMEL
OG0000755	LOC115620992|XP_030370371.1|SLEB	PK2-R1|NP_731790.1|DMEL
OG0000756	LOC115629548|XP_030381890.1|SLEB	fd96Ca|NP_524495.1|DMEL
OG0000757	LOC115628322|XP_030380237.1|SLEB	eIF1|NP_647792.1|DMEL
OG0000758	LOC115624504|XP_030375069.1|SLEB	Agpat4|NP_648887.1|DMEL, Agpat3|NP_001246793.1|DMEL
OG0000759	LOC115632664|XP_030385757.1|SLEB	MsR1|NP_001261324.1|DMEL
OG0000759	LOC115632137|XP_030385012.1|SLEB	MsR2|NP_001261323.1|DMEL
OG0000760	LOC115634764|XP_030388519.1|SLEB	CG42284|NP_611720.3|DMEL
OG0000760	LOC115633671|XP_030386976.1|SLEB	CG30274|NP_726252.1|DMEL
OG0000761	LOC115631320|XP_030383897.1|SLEB	RluA-1|NP_723592.1|DMEL
OG0000761	LOC115632011|XP_030384801.1|SLEB	RluA-2|NP_609411.1|DMEL
OG0000762	LOC115625652|XP_030376640.1|SLEB	Wdr82|NP_609217.1|DMEL
OG0000762	LOC115631875|XP_030384584.1|SLEB	CG3515|NP_608687.2|DMEL
OG0000763	LOC115630747|XP_030383261.1|SLEB	CG33510|NP_001014493.2|DMEL
OG0000763	LOC115630695|XP_030383207.1|SLEB	CG33509|NP_001014494.1|DMEL
OG0000764	LOC115621927|XP_030371631.1|SLEB	Gld2|NP_001262829.1|DMEL
OG0000764	LOC115633306|XP_030386585.1|SLEB	wisp|NP_572766.1|DMEL
OG0000765	LOC115628365|XP_030380302.1|SLEB	Naa30B|NP_728606.1|DMEL
OG0000765	LOC115627771|XP_030379429.1|SLEB	Naa30A|NP_726727.1|DMEL
OG0000766	LOC115629736|XP_030382131.1|SLEB	CG5254|NP_569856.2|DMEL
OG0000767	LOC115625324|XP_030376207.1|SLEB	mia|NP_001138010.1|DMEL
OG0000767	LOC115628797|XP_030380869.1|SLEB	Taf6|NP_524161.2|DMEL
OG0000768	LOC115629400|XP_030381717.1|SLEB	polo|NP_524179.2|DMEL
OG0000769	LOC115627782|XP_030379452.1|SLEB	CG5111|NP_651402.1|DMEL, CG15445|NP_728390.1|DMEL
OG0000771	LOC115632497|XP_030385534.1|SLEB	CG32263|NP_728903.1|DMEL, CG32262|NP_647831.1|DMEL
OG0000772	LOC115634665|XP_030388384.1|SLEB	CG30424|NP_001097455.1|DMEL, CG12970|NP_788360.2|DMEL
OG0000774	LOC115634000|XP_030387384.1|SLEB	CG43776|NP_001261162.1|DMEL, CG43777|NP_001261163.1|DMEL, CG43775|NP_726425.3|DMEL
OG0000775	LOC115624948|XP_030375659.1|SLEB	CG34315|NP_001097298.2|DMEL
OG0000775	LOC115634170|XP_030387613.1|SLEB	CG12209|NP_610565.2|DMEL
OG0000778	LOC115620701|XP_030369933.1|SLEB, LOC115628096|XP_030379935.1|SLEB	spo|NP_647975.2|DMEL, spok|NP_001104460.2|DMEL
OG0000779	LOC115626746|XP_030378057.1|SLEB	CG1998|NP_572887.1|DMEL
OG0000780	LOC115623469|XP_030373696.1|SLEB	Marc|NP_610523.2|DMEL
OG0000781	LOC115626655|XP_030377922.1|SLEB	Trxr-1|NP_727251.1|DMEL
OG0000781	LOC115632546|XP_030385621.1|SLEB	Trxr-2|NP_524216.1|DMEL
OG0000782	LOC115623231|XP_030373340.1|SLEB	CG5906|NP_648518.1|DMEL
OG0000782	LOC115629137|XP_030381342.1|SLEB	CG1662|NP_572883.1|DMEL
OG0000783	LOC115620854|XP_030370158.1|SLEB	Rpt4R|NP_648525.1|DMEL
OG0000783	LOC115633212|XP_030386459.1|SLEB	Rpt4|NP_572308.3|DMEL
OG0000784	LOC115632956|XP_030386115.1|SLEB	ND-24L|NP_648965.1|DMEL
OG0000784	LOC115628703|XP_030380744.1|SLEB	ND-24|NP_573228.1|DMEL
OG0000785	LOC115621118|XP_030370522.1|SLEB	Ssl2|NP_651656.2|DMEL, Hmu|NP_477159.1|DMEL
OG0000786	LOC115626176|XP_030377311.1|SLEB	JYalpha|NP_001104092.2|DMEL
OG0000786	LOC115620536|XP_030369671.1|SLEB	Atpalpha|NP_732572.1|DMEL
OG0000787	LOC115632438|XP_030385442.1|SLEB	Uch-L5|NP_524003.1|DMEL
OG0000787	LOC115629947|XP_030382416.1|SLEB	Uch-L5R|NP_572781.1|DMEL
OG0000788	LOC115631634|XP_030384303.1|SLEB	CG42830|NP_001188834.1|DMEL
OG0000788	LOC115628252|XP_030380128.1|SLEB	akirin|NP_648113.1|DMEL
OG0000789	LOC115629061|XP_030381237.1|SLEB	CG34011|NP_001033878.3|DMEL
OG0000789	LOC115629060|XP_030381236.1|SLEB	CG14007|NP_001097090.2|DMEL
OG0000790	LOC115628530|XP_030380551.1|SLEB	CG31974|NP_001259800.1|DMEL
OG0000791	LOC115629879|XP_030382336.1|SLEB	CG6036|NP_651472.2|DMEL
OG0000791	LOC115621525|XP_030371051.1|SLEB	alph|NP_651701.1|DMEL
OG0000792	LOC115631780|XP_030384474.1|SLEB	NLaz|NP_001259867.1|DMEL
OG0000793	LOC115623565|XP_030373822.1|SLEB	CG4686|NP_650837.1|DMEL, CG42395|NP_001138182.3|DMEL
OG0000794	LOC115629864|XP_030382312.1|SLEB	CG5126|NP_608584.1|DMEL
OG0000795	LOC115629651|XP_030382021.1|SLEB, LOC115625331|XP_030376215.1|SLEB	Atg8b|NP_650649.1|DMEL
OG0000796	LOC115620420|XP_030369504.1|SLEB	Rpt3R|NP_649938.2|DMEL
OG0000796	LOC115626807|XP_030378137.1|SLEB	Rpt3|NP_572686.1|DMEL
OG0000797	LOC115623362|XP_030373508.1|SLEB	CG9399|NP_649913.1|DMEL
OG0000798	LOC115626864|XP_030378234.1|SLEB	CG33156|NP_788346.1|DMEL
OG0000798	LOC115628315|XP_030380233.1|SLEB	CG6145|NP_725314.1|DMEL
OG0000799	LOC115622877|XP_030372826.1|SLEB	CG14740|NP_650152.1|DMEL
OG0000799	LOC115629792|XP_030382211.1|SLEB	kdn|NP_727091.1|DMEL
OG0000800	LOC115624783|XP_030375474.1|SLEB	CG10147|NP_648046.1|DMEL
OG0000801	LOC115626800|XP_030378133.1|SLEB	Rae1|NP_611597.1|DMEL
OG0000802	LOC115628822|XP_030380912.1|SLEB	vanin-like|NP_572297.1|DMEL, CG32751|NP_001284927.1|DMEL
OG0000803	LOC115630694|XP_030383206.1|SLEB	Dpy-30L1|NP_609445.1|DMEL
OG0000803	LOC115622649|XP_030372516.1|SLEB	Dpy-30L2|NP_647854.1|DMEL
OG0000804	LOC115623042|XP_030373079.1|SLEB, LOC115622933|XP_030372921.1|SLEB	CG13168|NP_995823.1|DMEL, CG1137|NP_649665.2|DMEL
OG0000805	LOC115633725|XP_030387052.1|SLEB, LOC115633387|XP_030386694.1|SLEB, LOC115633782|XP_030387119.1|SLEB, LOC115631591|XP_030384252.1|SLEB	CG4712|NP_610856.1|DMEL
OG0000806	LOC115631223|XP_030383792.1|SLEB	CG18131|NP_608601.1|DMEL
OG0000810	LOC115633165|XP_030386437.1|SLEB	Cyp9b1|NP_523645.1|DMEL, Cyp9b2|NP_523646.1|DMEL
OG0000811	LOC115627523|XP_030379086.1|SLEB	CG7997|NP_611119.1|DMEL
OG0000812	LOC115628035|XP_030379838.1|SLEB	CG8974|NP_573076.1|DMEL, CG32581|NP_727898.2|DMEL, CG32847|NP_730026.1|DMEL
OG0000813	LOC115621588|XP_030371142.1|SLEB	bic|NP_476853.1|DMEL
OG0000813	LOC115631533|XP_030384166.1|SLEB	CG11835|NP_608532.1|DMEL
OG0000814	LOC115631370|XP_030383951.1|SLEB	jhamt|NP_609793.2|DMEL
OG0000815	LOC115628494|XP_030380489.1|SLEB	CG12512|NP_608924.1|DMEL
OG0000816	LOC115626829|XP_030378170.1|SLEB	CG2076|NP_572681.1|DMEL
OG0000816	LOC115623329|XP_030373452.1|SLEB	Mics1|NP_649725.2|DMEL
OG0000817	LOC115625273|XP_030376136.1|SLEB	CG6503|NP_001189297.1|DMEL
OG0000817	LOC115625540|XP_030376476.1|SLEB	CG34291|NP_001097938.1|DMEL
OG0000818	LOC115627273|XP_030378763.1|SLEB	CG13369|NP_569850.1|DMEL
OG0000818	LOC115627208|XP_030378687.1|SLEB	CG17010|NP_609560.2|DMEL
OG0000819	LOC115629908|XP_030382373.1|SLEB	OdsH|NP_523389.3|DMEL
OG0000819	LOC115629909|XP_030382374.1|SLEB	unc-4|NP_001285389.1|DMEL
OG0000820	LOC115629748|XP_030382144.1|SLEB	CG12231|NP_573390.1|DMEL
OG0000820	LOC115633748|XP_030387083.1|SLEB	CG7222|NP_610613.1|DMEL
OG0000821	LOC115621003|XP_030370383.1|SLEB	CG10909|NP_650236.1|DMEL
OG0000821	LOC115634734|XP_030388480.1|SLEB	Fib|NP_523817.1|DMEL
OG0000822	LOC115626101|XP_030377213.1|SLEB	CG13727|NP_648969.1|DMEL, CG13386|NP_609226.1|DMEL
OG0000823	LOC115621687|XP_030371257.1|SLEB, LOC115621478|XP_030370997.1|SLEB	CG11600|NP_650217.2|DMEL, CG11608|NP_650218.3|DMEL, CG11598|NP_001036710.1|DMEL, CG18530|NP_652714.2|DMEL
OG0000824	LOC115631358|XP_030383935.1|SLEB, LOC115631355|XP_030383932.1|SLEB	Pkd2|NP_609561.2|DMEL
OG0000825	LOC115631892|XP_030384601.1|SLEB	Or74a|NP_524123.1|DMEL
OG0000825	LOC115631910|XP_030384621.1|SLEB	Or35a|NP_723916.1|DMEL
OG0000826	LOC115625100|XP_030376272.1|SLEB	Lhr|NP_611210.3|DMEL
OG0000827	LOC115632510|XP_030385560.1|SLEB	Lcp65Ab1|NP_524814.2|DMEL, Lcp65Ab2|NP_788469.1|DMEL
OG0000828	LOC115621661|XP_030371228.1|SLEB	CG42822|NP_001189243.1|DMEL, CG42821|NP_001034060.2|DMEL
OG0000830	LOC115627051|XP_030378454.1|SLEB	AnxB10|NP_001162804.1|DMEL
OG0000831	LOC115620550|XP_030369694.1|SLEB	Lsp2|NP_524816.1|DMEL
OG0000832	LOC115630056|XP_030382550.1|SLEB	EMC7|NP_611078.1|DMEL
OG0000833	LOC115633915|XP_030387287.1|SLEB	Ir75d|NP_649074.2|DMEL
OG0000834	LOC115622025|XP_030371744.1|SLEB	CG15515|NP_001263088.1|DMEL
OG0000835	LOC115633164|XP_030386435.1|SLEB	Dscam2|NP_001261500.1|DMEL
OG0000836	LOC115631033|XP_030383516.1|SLEB	CG2528|NP_610129.3|DMEL, CG5355|NP_609397.2|DMEL
OG0000837	LOC115633929|XP_030387306.1|SLEB	fzr2|NP_611854.1|DMEL
OG0000837	LOC115629286|XP_030381586.1|SLEB	fzr|NP_524852.2|DMEL
OG0000838	LOC115631443|XP_030384046.1|SLEB	CG42502|NP_001163011.1|DMEL
OG0000838	LOC115631811|XP_030384508.1|SLEB	CG42305|NP_001137837.1|DMEL
OG0000839	LOC115623518|XP_030373759.1|SLEB	Atu|NP_524240.1|DMEL
OG0000839	LOC115623788|XP_030374190.1|SLEB	CG10887|NP_650866.1|DMEL
OG0000840	LOC115627464|XP_030378996.1|SLEB	tomboy40|NP_610213.1|DMEL, Tom40|NP_652003.2|DMEL
OG0000841	LOC115621899|XP_030371588.1|SLEB	CG42402|NP_001287642.1|DMEL
OG0000842	LOC115634348|XP_030387864.1|SLEB	Sep5|NP_651961.1|DMEL
OG0000842	LOC115620792|XP_030370072.1|SLEB	Sep2|NP_524417.1|DMEL
OG0000843	LOC115623677|XP_030374010.1|SLEB	thoc5|NP_611856.1|DMEL
OG0000844	LOC115620021|XP_030368985.1|SLEB	Mlp60A|NP_001137750.1|DMEL
OG0000844	LOC115623803|XP_030374206.1|SLEB	Mlp84B|NP_477122.1|DMEL
OG0000845	LOC115629856|XP_030382299.1|SLEB	CG11695|NP_572732.1|DMEL, CG11696|NP_572731.1|DMEL
OG0000846	LOC115621852|XP_030371524.1|SLEB	Obp99c|NP_651711.1|DMEL
OG0000847	LOC115634639|XP_030388354.1|SLEB	Cyp9h1|NP_610820.1|DMEL
OG0000847	LOC115626111|XP_030377225.1|SLEB	Cyp9c1|NP_523850.1|DMEL
OG0000848	LOC115632007|XP_030384796.1|SLEB	CG4267|NP_608661.1|DMEL
OG0000848	LOC115626119|XP_030377233.1|SLEB	CG6675|NP_610132.3|DMEL
OG0000849	LOC115630527|XP_030382990.1|SLEB	CG6614|NP_609511.3|DMEL
OG0000849	LOC115623659|XP_030373977.1|SLEB	CG14339|NP_608566.1|DMEL
OG0000850	LOC115634453|XP_030388034.1|SLEB	CG30268|NP_611712.2|DMEL
OG0000850	LOC115633707|XP_030387028.1|SLEB	CG30275|NP_788430.3|DMEL
OG0000852	LOC115625340|XP_030376228.1|SLEB	CG44433|NP_001137702.1|DMEL, CG44434|NP_788406.2|DMEL, CG44435|NP_001286585.1|DMEL
OG0000854	LOC115627108|XP_030378530.1|SLEB	CG3097|NP_572259.1|DMEL
OG0000855	LOC115626856|XP_030378217.1|SLEB	CG3740|NP_569932.1|DMEL
OG0000855	LOC115620282|XP_030369316.1|SLEB	Nazo|NP_649778.1|DMEL
OG0000856	LOC115624521|XP_030375100.1|SLEB	CG5347|NP_572970.1|DMEL, Mkrn1|NP_524704.1|DMEL
OG0000857	LOC115633358|XP_030386658.1|SLEB	Mgstl|NP_524696.2|DMEL
OG0000858	LOC115620449|XP_030369539.1|SLEB	yellow-f|NP_524335.1|DMEL, yellow-f2|NP_650247.1|DMEL
OG0000860	LOC115632420|XP_030385419.1|SLEB	CG11537|NP_001097489.1|DMEL
OG0000861	LOC115634652|XP_030388369.1|SLEB	St3|NP_001261155.1|DMEL
OG0000862	LOC115634668|XP_030388388.1|SLEB	CG15653|NP_611540.1|DMEL, CG31913|NP_723119.1|DMEL
