Orthogroup	SLEB.longest_only	DNOV.longest_only
OG0000884	LOC115629830|XP_030382265.1|SLEB	LOC115771324|XP_030572849.1|DNOV
OG0000885	LOC115621601|XP_030371153.1|SLEB	LOC115771781|XP_030573501.1|DNOV
OG0000886	LOC115621674|XP_030371245.1|SLEB	LOC115761711|XP_030559446.1|DNOV, LOC115761712|XP_030559447.1|DNOV
OG0000887	LOC115626660|XP_030377932.1|SLEB	LOC115768208|XP_030568581.1|DNOV
OG0000888	LOC115633127|XP_030386383.1|SLEB, LOC115632606|XP_030385693.1|SLEB	LOC115768071|XP_030568386.1|DNOV
OG0000889	LOC115632962|XP_030386122.1|SLEB	LOC115770289|XP_030571384.1|DNOV
OG0000890	LOC115620765|XP_030370030.1|SLEB	LOC115762706|XP_030560894.1|DNOV
OG0000891	LOC115631138|XP_030383667.1|SLEB	LOC115759711|XP_030556571.1|DNOV
OG0000892	LOC115630075|XP_030382571.1|SLEB	LOC115770507|XP_030571666.1|DNOV
OG0000893	LOC115623838|XP_030374239.1|SLEB	LOC115761506|XP_030559134.1|DNOV
OG0000894	LOC115625115|XP_030375881.1|SLEB	LOC115763763|XP_030562337.1|DNOV, LOC115759580|XP_030556408.1|DNOV
OG0000895	LOC115633662|XP_030386967.1|SLEB	LOC115761432|XP_030559062.1|DNOV, LOC115761425|XP_030559049.1|DNOV, LOC115766562|XP_030566434.1|DNOV
OG0000896	LOC115629791|XP_030382210.1|SLEB	LOC115766476|XP_030566283.1|DNOV
OG0000897	LOC115625529|XP_030376463.1|SLEB	LOC115765748|XP_030565270.1|DNOV
OG0000897	LOC115625442|XP_030376350.1|SLEB	LOC115765750|XP_030565272.1|DNOV
OG0000898	LOC115626286|XP_030377474.1|SLEB, LOC115629699|XP_030382081.1|SLEB	LOC115760862|XP_030558276.1|DNOV, LOC115760951|XP_030558395.1|DNOV
OG0000899	LOC115620964|XP_030370345.1|SLEB	LOC115771858|XP_030573598.1|DNOV
OG0000900	LOC115634772|XP_030388527.1|SLEB	LOC115763697|XP_030562248.1|DNOV
OG0000900	LOC115634771|XP_030388526.1|SLEB	LOC115763601|XP_030562091.1|DNOV
OG0000901	LOC115624900|XP_030375609.1|SLEB	LOC115760753|XP_030558095.1|DNOV
OG0000902	LOC115627660|XP_030379261.1|SLEB	LOC115768513|XP_030568959.1|DNOV
OG0000902	LOC115627661|XP_030379263.1|SLEB	LOC115768501|XP_030568947.1|DNOV
OG0000903	LOC115623134|XP_030373204.1|SLEB	LOC115771274|XP_030572754.1|DNOV
OG0000903	LOC115632649|XP_030385739.1|SLEB, LOC115632862|XP_030385986.1|SLEB	LOC115769745|XP_030570546.1|DNOV
OG0000906	LOC115634598|XP_030388307.1|SLEB, LOC115634386|XP_030387931.1|SLEB	LOC115762240|XP_030560243.1|DNOV, LOC115762347|XP_030560374.1|DNOV
OG0000907	LOC115623688|XP_030374022.1|SLEB	LOC115761045|XP_030558522.1|DNOV
OG0000909	LOC115629451|XP_030381776.1|SLEB	LOC115764668|XP_030563716.1|DNOV
OG0000911	LOC115628689|XP_030380728.1|SLEB	LOC115761073|XP_030558552.1|DNOV
OG0000912	LOC115633636|XP_030386934.1|SLEB	LOC115769805|XP_030570633.1|DNOV
OG0000913	LOC115624512|XP_030375084.1|SLEB	LOC115770359|XP_030571461.1|DNOV
OG0000914	LOC115634220|XP_030387671.1|SLEB	LOC115761058|XP_030558533.1|DNOV
OG0000915	LOC115634001|XP_030387386.1|SLEB	LOC115760600|XP_030557939.1|DNOV
OG0000916	LOC115631986|XP_030384763.1|SLEB	LOC115759735|XP_030556616.1|DNOV
OG0000917	LOC115632603|XP_030385688.1|SLEB	LOC115768651|XP_030569187.1|DNOV
OG0000917	LOC115632019|XP_030384822.1|SLEB	LOC115758376|XP_030554838.1|DNOV
OG0000918	LOC115625872|XP_030376943.1|SLEB	LOC115763612|XP_030562099.1|DNOV
OG0000920	LOC115633279|XP_030386550.1|SLEB	LOC115771319|XP_030572843.1|DNOV
OG0000921	LOC115630018|XP_030382512.1|SLEB	LOC115768470|XP_030568903.1|DNOV
OG0000922	LOC115628430|XP_030380378.1|SLEB	LOC115762555|XP_030560691.1|DNOV
OG0000923	LOC115623827|XP_030374230.1|SLEB	LOC115763642|XP_030562137.1|DNOV
OG0000924	LOC115629931|XP_030382395.1|SLEB	LOC115767794|XP_030567985.1|DNOV
OG0000925	LOC115621220|XP_030370664.1|SLEB	LOC115771831|XP_030573571.1|DNOV, LOC115771841|XP_030573583.1|DNOV
OG0000926	LOC115623884|XP_030374296.1|SLEB	LOC115765608|XP_030565119.1|DNOV
OG0000926	LOC115624201|XP_030374664.1|SLEB	LOC115766110|XP_030565790.1|DNOV
OG0000927	LOC115621447|XP_030370961.1|SLEB	LOC115764025|XP_030562717.1|DNOV
OG0000927	LOC115620365|XP_030369430.1|SLEB	LOC115764029|XP_030562720.1|DNOV
OG0000928	LOC115626331|XP_030377534.1|SLEB	LOC115763256|XP_030561596.1|DNOV
OG0000929	LOC115631368|XP_030383946.1|SLEB, LOC115631284|XP_030383857.1|SLEB	LOC115759065|XP_030555753.1|DNOV
OG0000929	LOC115631556|XP_030384203.1|SLEB	LOC115759109|XP_030555809.1|DNOV
OG0000930	LOC115622376|XP_030372159.1|SLEB	LOC115770397|XP_030571509.1|DNOV, LOC115770419|XP_030571545.1|DNOV
OG0000931	LOC115624492|XP_030375055.1|SLEB	LOC115766594|XP_030566441.1|DNOV
OG0000932	LOC115622269|XP_030372031.1|SLEB, LOC115629206|XP_030381465.1|SLEB	LOC115765522|XP_030565000.1|DNOV
OG0000933	LOC115634678|XP_030388396.1|SLEB	LOC115762318|XP_030560344.1|DNOV
OG0000933	LOC115634677|XP_030388395.1|SLEB	LOC115762317|XP_030560343.1|DNOV
OG0000934	LOC115634663|XP_030388383.1|SLEB	LOC115771300|XP_030572798.1|DNOV
OG0000935	LOC115620735|XP_030369981.1|SLEB	LOC115757716|XP_030553938.1|DNOV
OG0000937	LOC115621318|XP_030370797.1|SLEB	LOC115772064|XP_030573870.1|DNOV
OG0000938	LOC115629870|XP_030382325.1|SLEB	LOC115767738|XP_030567910.1|DNOV
OG0000939	LOC115631095|XP_030383606.1|SLEB	LOC115758914|XP_030555571.1|DNOV
OG0000940	LOC115629373|XP_030381691.1|SLEB	LOC115764425|XP_030563283.1|DNOV
OG0000940	LOC115628257|XP_030380135.1|SLEB	LOC115765814|XP_030565396.1|DNOV
OG0000941	LOC115630089|XP_030382576.1|SLEB	LOC115765440|XP_030564865.1|DNOV
OG0000942	LOC115623244|XP_030373364.1|SLEB	LOC115767526|XP_030567676.1|DNOV
OG0000943	LOC115620354|XP_030369421.1|SLEB	LOC115765305|XP_030564672.1|DNOV
OG0000944	LOC115627130|XP_030378563.1|SLEB	LOC115765134|XP_030564390.1|DNOV
OG0000945	LOC115624796|XP_030375500.1|SLEB	LOC115762566|XP_030560709.1|DNOV
OG0000946	LOC115630459|XP_030382884.1|SLEB	LOC115758970|XP_030555633.1|DNOV
OG0000947	LOC115634584|XP_030388277.1|SLEB	LOC115758051|XP_030554427.1|DNOV
OG0000948	LOC115632809|XP_030385921.1|SLEB	LOC115771061|XP_030572472.1|DNOV
OG0000949	LOC115629933|XP_030382398.1|SLEB, LOC115629932|XP_030382397.1|SLEB	LOC115766829|XP_030566725.1|DNOV
OG0000950	LOC115624154|XP_030374611.1|SLEB	LOC115768133|XP_030568489.1|DNOV, LOC115761729|XP_030559472.1|DNOV
OG0000951	LOC115620607|XP_030369781.1|SLEB	LOC115757725|XP_030553950.1|DNOV
OG0000951	LOC115631589|XP_030384250.1|SLEB, LOC115629565|XP_030381917.1|SLEB, LOC115629566|XP_030381918.1|SLEB, LOC115630781|XP_030383297.1|SLEB	LOC115767403|XP_030567528.1|DNOV
OG0000952	LOC115631113|XP_030383633.1|SLEB	LOC115759288|XP_030556049.1|DNOV
OG0000954	LOC115624830|XP_030375537.1|SLEB	LOC115767411|XP_030567546.1|DNOV, LOC115767412|XP_030567548.1|DNOV
OG0000955	LOC115620968|XP_030370348.1|SLEB	LOC115761493|XP_030559120.1|DNOV
OG0000956	LOC115623812|XP_030374216.1|SLEB	LOC115759481|XP_030556274.1|DNOV, LOC115759660|XP_030556516.1|DNOV
OG0000957	LOC115632493|XP_030385572.1|SLEB	LOC115764069|XP_030562780.1|DNOV
OG0000957	LOC115632571|XP_030385690.1|SLEB	LOC115764102|XP_030562818.1|DNOV
OG0000958	LOC115621983|XP_030371695.1|SLEB	LOC115764524|XP_030563482.1|DNOV
OG0000959	LOC115622295|XP_030372058.1|SLEB, LOC115622622|XP_030372489.1|SLEB	LOC115763421|XP_030561839.1|DNOV
OG0000960	LOC115626902|XP_030378272.1|SLEB	LOC115768905|XP_030569483.1|DNOV, LOC115767670|XP_030567820.1|DNOV, LOC115771279|XP_030572759.1|DNOV, LOC115771280|XP_030572761.1|DNOV
OG0000961	LOC115633964|XP_030387344.1|SLEB	LOC115771500|XP_030573086.1|DNOV
OG0000961	LOC115633962|XP_030387342.1|SLEB	LOC115771497|XP_030573082.1|DNOV
OG0000963	LOC115627565|XP_030379148.1|SLEB	LOC115767101|XP_030567109.1|DNOV
OG0000964	LOC115629928|XP_030382396.1|SLEB	LOC115757851|XP_030554145.1|DNOV
OG0000965	LOC115633244|XP_030386499.1|SLEB	LOC115767305|XP_030567401.1|DNOV
OG0000966	LOC115633760|XP_030387095.1|SLEB	LOC115757834|XP_030554126.1|DNOV
OG0000968	LOC115628295|XP_030380202.1|SLEB	LOC115762588|XP_030560735.1|DNOV, LOC115762711|XP_030560896.1|DNOV
OG0000969	LOC115629995|XP_030382487.1|SLEB	LOC115771782|XP_030573505.1|DNOV
OG0000970	LOC115620768|XP_030370032.1|SLEB	LOC115765057|XP_030564290.1|DNOV
OG0000971	LOC115631506|XP_030384125.1|SLEB	LOC115763091|XP_030561389.1|DNOV
OG0000972	LOC115632559|XP_030385633.1|SLEB	LOC115767644|XP_030567791.1|DNOV
OG0000973	LOC115633334|XP_030386626.1|SLEB	LOC115767875|XP_030568096.1|DNOV
OG0000974	LOC115622410|XP_030372203.1|SLEB	LOC115770491|XP_030571638.1|DNOV
OG0000975	LOC115623709|XP_030374048.1|SLEB	LOC115767892|XP_030568120.1|DNOV
OG0000976	LOC115625384|XP_030376281.1|SLEB	LOC115766186|XP_030565889.1|DNOV
OG0000976	LOC115625075|XP_030375823.1|SLEB	LOC115766187|XP_030565891.1|DNOV
OG0000977	LOC115625370|XP_030376266.1|SLEB	LOC115766262|XP_030565982.1|DNOV, LOC115766215|XP_030565927.1|DNOV, LOC115766246|XP_030565969.1|DNOV, LOC115766032|XP_030565663.1|DNOV
OG0000978	LOC115623541|XP_030373784.1|SLEB	LOC115770945|XP_030572263.1|DNOV
OG0000979	LOC115628156|XP_030379990.1|SLEB	LOC115760923|XP_030558358.1|DNOV
OG0000980	LOC115621034|XP_030370416.1|SLEB	LOC115771863|XP_030573603.1|DNOV
OG0000980	LOC115621874|XP_030371560.1|SLEB	LOC115768646|XP_030569178.1|DNOV
OG0000981	LOC115632018|XP_030384815.1|SLEB	LOC115759927|XP_030556924.1|DNOV
OG0000982	LOC115624236|XP_030374717.1|SLEB, LOC115624076|XP_030374526.1|SLEB	LOC115766146|XP_030565842.1|DNOV
OG0000984	LOC115623773|XP_030374169.1|SLEB	LOC115766609|XP_030566461.1|DNOV
OG0000984	LOC115626561|XP_030377800.1|SLEB	LOC115765544|XP_030565029.1|DNOV, LOC115759322|XP_030556093.1|DNOV
OG0000985	LOC115633230|XP_030386484.1|SLEB	LOC115765030|XP_030564292.1|DNOV, LOC115764897|XP_030564088.1|DNOV, LOC115770351|XP_030571448.1|DNOV
OG0000986	LOC115631939|XP_030384651.1|SLEB	LOC115760282|XP_030557412.1|DNOV
OG0000986	LOC115632119|XP_030384984.1|SLEB	LOC115759122|XP_030555826.1|DNOV
OG0000987	LOC115621692|XP_030371261.1|SLEB	LOC115763182|XP_030561500.1|DNOV, LOC115761570|XP_030559216.1|DNOV
OG0000988	LOC115631067|XP_030383573.1|SLEB	LOC115766557|XP_030566396.1|DNOV
OG0000988	LOC115631590|XP_030384251.1|SLEB, LOC115629834|XP_030382271.1|SLEB	LOC115768033|XP_030568316.1|DNOV, LOC115765059|XP_030564293.1|DNOV, LOC115760203|XP_030557297.1|DNOV
OG0000990	LOC115626648|XP_030377913.1|SLEB	LOC115768138|XP_030568492.1|DNOV
OG0000991	LOC115620234|XP_030369238.1|SLEB	LOC115771652|XP_030573317.1|DNOV
OG0000991	LOC115629805|XP_030382228.1|SLEB	LOC115771305|XP_030572802.1|DNOV
OG0000992	LOC115621203|XP_030370644.1|SLEB	LOC115771830|XP_030573570.1|DNOV
OG0000993	LOC115621783|XP_030371401.1|SLEB	LOC115761545|XP_030559187.1|DNOV
OG0000994	LOC115628886|XP_030381003.1|SLEB	LOC115767620|XP_030567780.1|DNOV
OG0000995	LOC115625662|XP_030376654.1|SLEB	LOC115764352|XP_030563170.1|DNOV
OG0000996	LOC115631694|XP_030384380.1|SLEB	LOC115767070|XP_030567070.1|DNOV, LOC115762299|XP_030560326.1|DNOV
OG0000997	LOC115626266|XP_030377478.1|SLEB	LOC115760732|XP_030558067.1|DNOV, LOC115760733|XP_030558068.1|DNOV
OG0000998	LOC115624642|XP_030375270.1|SLEB	LOC115762950|XP_030561197.1|DNOV
OG0000999	LOC115626649|XP_030377914.1|SLEB	LOC115768360|XP_030568788.1|DNOV
OG0001000	LOC115620263|XP_030369285.1|SLEB	LOC115759730|XP_030556652.1|DNOV
OG0001001	LOC115632602|XP_030385691.1|SLEB	LOC115762352|XP_030560381.1|DNOV
OG0001002	LOC115631311|XP_030383885.1|SLEB	LOC115767715|XP_030567879.1|DNOV
OG0001003	LOC115621145|XP_030370561.1|SLEB	LOC115761908|XP_030559786.1|DNOV
OG0001004	LOC115623593|XP_030373853.1|SLEB	LOC115770581|XP_030571766.1|DNOV
OG0001005	LOC115633224|XP_030386476.1|SLEB	LOC115767970|XP_030568228.1|DNOV
OG0001006	LOC115632081|XP_030384901.1|SLEB	LOC115771542|XP_030573141.1|DNOV
OG0001007	LOC115628319|XP_030380235.1|SLEB	LOC115762644|XP_030560810.1|DNOV
OG0001008	LOC115627803|XP_030379493.1|SLEB, LOC115622732|XP_030372672.1|SLEB	LOC115765122|XP_030564378.1|DNOV
OG0001009	LOC115625207|XP_030376036.1|SLEB	LOC115765712|XP_030565233.1|DNOV
OG0001010	LOC115633402|XP_030386704.1|SLEB	LOC115765542|XP_030565027.1|DNOV, LOC115767274|XP_030567365.1|DNOV
OG0001011	LOC115633326|XP_030386618.1|SLEB	LOC115767852|XP_030568065.1|DNOV
OG0001011	LOC115630723|XP_030383239.1|SLEB	LOC115760236|XP_030557350.1|DNOV
OG0001012	LOC115629567|XP_030381919.1|SLEB, LOC115629568|XP_030381920.1|SLEB	LOC115767772|XP_030567957.1|DNOV, LOC115767752|XP_030567928.1|DNOV
OG0001013	LOC115622265|XP_030372026.1|SLEB	LOC115770074|XP_030571034.1|DNOV
OG0001014	LOC115622694|XP_030372582.1|SLEB	LOC115769330|XP_030569948.1|DNOV
OG0001014	LOC115622870|XP_030372817.1|SLEB	LOC115769336|XP_030569959.1|DNOV
OG0001015	LOC115627832|XP_030379534.1|SLEB	LOC115765392|XP_030564781.1|DNOV
OG0001015	LOC115627898|XP_030379652.1|SLEB	LOC115765303|XP_030564659.1|DNOV
OG0001017	LOC115625904|XP_030376994.1|SLEB	LOC115764481|XP_030563419.1|DNOV
OG0001018	LOC115628898|XP_030381017.1|SLEB, LOC115628901|XP_030381020.1|SLEB, LOC115621330|XP_030370811.1|SLEB, LOC115628942|XP_030381075.1|SLEB, LOC115628926|XP_030381048.1|SLEB	LOC115764663|XP_030563710.1|DNOV
OG0001019	LOC115621697|XP_030371263.1|SLEB	LOC115771891|XP_030573635.1|DNOV
OG0001020	LOC115627705|XP_030379308.1|SLEB	LOC115764381|XP_030563202.1|DNOV
OG0001021	LOC115628996|XP_030381140.1|SLEB	LOC115759300|XP_030556063.1|DNOV, LOC115759299|XP_030556062.1|DNOV
OG0001022	LOC115629232|XP_030381503.1|SLEB	LOC115766271|XP_030565995.1|DNOV
OG0001024	LOC115621057|XP_030370438.1|SLEB	LOC115771783|XP_030573503.1|DNOV
OG0001025	LOC115632296|XP_030385249.1|SLEB	LOC115771104|XP_030572523.1|DNOV
OG0001026	LOC115634218|XP_030387668.1|SLEB	LOC115769629|XP_030570397.1|DNOV, LOC115760702|XP_030558027.1|DNOV
OG0001027	LOC115634679|XP_030388398.1|SLEB	LOC115770134|XP_030571135.1|DNOV
OG0001028	LOC115631799|XP_030384497.1|SLEB	LOC115763130|XP_030561434.1|DNOV
OG0001031	LOC115626140|XP_030377262.1|SLEB	LOC115759343|XP_030556122.1|DNOV, LOC115759029|XP_030555704.1|DNOV
OG0001032	LOC115626259|XP_030377427.1|SLEB	LOC115758458|XP_030554987.1|DNOV
OG0001033	LOC115626759|XP_030378075.1|SLEB	LOC115758269|XP_030554692.1|DNOV
OG0001034	LOC115624857|XP_030375562.1|SLEB	LOC115770297|XP_030571393.1|DNOV
OG0001035	LOC115628902|XP_030381021.1|SLEB	LOC115764280|XP_030563069.1|DNOV
OG0001035	LOC115628904|XP_030381022.1|SLEB	LOC115764347|XP_030563165.1|DNOV
OG0001036	LOC115628688|XP_030380723.1|SLEB	LOC115764406|XP_030563260.1|DNOV
OG0001036	LOC115624002|XP_030374434.1|SLEB	LOC115765752|XP_030565274.1|DNOV
OG0001037	LOC115622432|XP_030372233.1|SLEB	LOC115770423|XP_030571552.1|DNOV
OG0001038	LOC115623628|XP_030373929.1|SLEB, LOC115623629|XP_030373931.1|SLEB	LOC115763813|XP_030562424.1|DNOV
OG0001042	LOC115620583|XP_030369748.1|SLEB	LOC115772074|XP_030573884.1|DNOV
OG0001043	LOC115628817|XP_030380904.1|SLEB	LOC115764278|XP_030563067.1|DNOV
OG0001043	LOC115626073|XP_030377185.1|SLEB	LOC115763560|XP_030562040.1|DNOV
OG0001044	LOC115626205|XP_030377352.1|SLEB, LOC115631350|XP_030383926.1|SLEB	LOC115759661|XP_030556521.1|DNOV
OG0001045	LOC115623369|XP_030373520.1|SLEB	LOC115758514|XP_030555069.1|DNOV
OG0001046	LOC115634073|XP_030387480.1|SLEB	LOC115764786|XP_030563891.1|DNOV
OG0001047	LOC115634088|XP_030387503.1|SLEB	LOC115760435|XP_030557608.1|DNOV, LOC115760469|XP_030557659.1|DNOV, LOC115760436|XP_030557609.1|DNOV
OG0001048	LOC115624518|XP_030375094.1|SLEB	LOC115762327|XP_030560356.1|DNOV
OG0001049	LOC115622282|XP_030372044.1|SLEB	LOC115766976|XP_030566931.1|DNOV
OG0001050	LOC115633103|XP_030386344.1|SLEB	LOC115765802|XP_030565366.1|DNOV
OG0001051	LOC115626170|XP_030377305.1|SLEB	LOC115759360|XP_030556142.1|DNOV
OG0001052	LOC115625856|XP_030376924.1|SLEB	LOC115758575|XP_030555150.1|DNOV
OG0001053	LOC115629515|XP_030381856.1|SLEB	LOC115768388|XP_030568818.1|DNOV
OG0001054	LOC115621268|XP_030370728.1|SLEB	LOC115761206|XP_030558750.1|DNOV
OG0001055	LOC115623459|XP_030373676.1|SLEB	LOC115766081|XP_030565744.1|DNOV, LOC115766080|XP_030565743.1|DNOV
OG0001056	LOC115629116|XP_030381305.1|SLEB	LOC115767764|XP_030567946.1|DNOV
OG0001057	LOC115626571|XP_030377810.1|SLEB	LOC115762992|XP_030561238.1|DNOV
OG0001058	LOC115626762|XP_030378079.1|SLEB	LOC115769086|XP_030569658.1|DNOV
OG0001059	LOC115622578|XP_030372421.1|SLEB	LOC115769107|XP_030569680.1|DNOV
OG0001060	LOC115623379|XP_030373534.1|SLEB	LOC115765707|XP_030565228.1|DNOV
OG0001061	LOC115625474|XP_030376384.1|SLEB	LOC115761695|XP_030559424.1|DNOV
OG0001062	LOC115634278|XP_030387771.1|SLEB	LOC115757693|XP_030553893.1|DNOV
OG0001063	LOC115629300|XP_030381607.1|SLEB	LOC115767378|XP_030567498.1|DNOV
OG0001064	LOC115629334|XP_030381642.1|SLEB	LOC115767336|XP_030567446.1|DNOV
OG0001064	LOC115627654|XP_030379254.1|SLEB	LOC115768815|XP_030569373.1|DNOV
OG0001065	LOC115630545|XP_030383014.1|SLEB, LOC115630679|XP_030383182.1|SLEB, LOC115630771|XP_030383285.1|SLEB, LOC115629745|XP_030382140.1|SLEB	LOC115759430|XP_030556201.1|DNOV
OG0001066	LOC115627362|XP_030378872.1|SLEB	LOC115768995|XP_030569563.1|DNOV
OG0001067	LOC115624484|XP_030375047.1|SLEB	LOC115769272|XP_030569843.1|DNOV, LOC115769274|XP_030569846.1|DNOV
OG0001068	LOC115622349|XP_030372123.1|SLEB	LOC115769458|XP_030570131.1|DNOV, LOC115766059|XP_030565708.1|DNOV
OG0001070	LOC115623894|XP_030374306.1|SLEB, LOC115623403|XP_030373573.1|SLEB, LOC115623896|XP_030374310.1|SLEB	LOC115763882|XP_030562518.1|DNOV
OG0001072	LOC115623188|XP_030373271.1|SLEB	LOC115770131|XP_030571128.1|DNOV
OG0001073	LOC115620613|XP_030369790.1|SLEB	LOC115772095|XP_030573916.1|DNOV
OG0001074	LOC115629282|XP_030381580.1|SLEB	LOC115760974|XP_030558435.1|DNOV
OG0001075	LOC115622509|XP_030372321.1|SLEB	LOC115767123|XP_030567142.1|DNOV
OG0001077	LOC115628105|XP_030379946.1|SLEB	LOC115760378|XP_030557533.1|DNOV
OG0001078	LOC115629550|XP_030381894.1|SLEB	LOC115766335|XP_030566088.1|DNOV
OG0001079	LOC115628277|XP_030380166.1|SLEB, LOC115625668|XP_030376663.1|SLEB	LOC115762600|XP_030560752.1|DNOV
OG0001080	LOC115624602|XP_030375207.1|SLEB	LOC115769697|XP_030570482.1|DNOV
OG0001081	LOC115623563|XP_030373819.1|SLEB	LOC115765474|XP_030564917.1|DNOV, LOC115760540|XP_030557784.1|DNOV
OG0001082	LOC115633819|XP_030387165.1|SLEB	LOC115762508|XP_030560609.1|DNOV
OG0001083	LOC115622457|XP_030372260.1|SLEB	LOC115767161|XP_030567201.1|DNOV
OG0001084	LOC115634450|XP_030388021.1|SLEB	LOC115762073|XP_030560064.1|DNOV
OG0001085	LOC115620042|XP_030369021.1|SLEB	LOC115762175|XP_030560154.1|DNOV
OG0001086	LOC115633783|XP_030387120.1|SLEB	LOC115765200|XP_030564500.1|DNOV
OG0001087	LOC115631479|XP_030384095.1|SLEB	LOC115758845|XP_030555486.1|DNOV
OG0001088	LOC115632153|XP_030385030.1|SLEB	LOC115771025|XP_030572411.1|DNOV
OG0001089	LOC115624666|XP_030375317.1|SLEB	LOC115762595|XP_030560746.1|DNOV
OG0001090	LOC115632913|XP_030386063.1|SLEB	LOC115767120|XP_030567137.1|DNOV
OG0001091	LOC115626977|XP_030378353.1|SLEB, LOC115622836|XP_030372776.1|SLEB	LOC115770206|XP_030571260.1|DNOV
OG0001092	LOC115626353|XP_030377564.1|SLEB	LOC115759208|XP_030555959.1|DNOV
OG0001093	LOC115625952|XP_030377051.1|SLEB	LOC115769250|XP_030569822.1|DNOV
OG0001094	LOC115626021|XP_030377129.1|SLEB	LOC115769183|XP_030569747.1|DNOV
OG0001095	LOC115631077|XP_030383583.1|SLEB	LOC115769710|XP_030570500.1|DNOV
OG0001096	LOC115630418|XP_030382814.1|SLEB	LOC115758494|XP_030555036.1|DNOV
OG0001097	LOC115631632|XP_030384301.1|SLEB	LOC115760143|XP_030557208.1|DNOV
OG0001098	LOC115634115|XP_030387539.1|SLEB	LOC115760548|XP_030557804.1|DNOV
OG0001098	LOC115623029|XP_030373068.1|SLEB	LOC115765939|XP_030565548.1|DNOV
OG0001099	LOC115622780|XP_030372698.1|SLEB	LOC115767074|XP_030567078.1|DNOV
OG0001099	LOC115622709|XP_030372600.1|SLEB	LOC115770646|XP_030571871.1|DNOV
OG0001100	LOC115620897|XP_030370246.1|SLEB	LOC115772076|XP_030573887.1|DNOV
OG0001101	LOC115620481|XP_030369577.1|SLEB	LOC115758056|XP_030554430.1|DNOV
OG0001102	LOC115632575|XP_030385656.1|SLEB	LOC115768780|XP_030569338.1|DNOV
OG0001103	LOC115621774|XP_030371386.1|SLEB	LOC115771905|XP_030573655.1|DNOV
OG0001104	LOC115627926|XP_030379680.1|SLEB, LOC115627925|XP_030379679.1|SLEB	LOC115767975|XP_030568234.1|DNOV
OG0001104	LOC115624069|XP_030374515.1|SLEB	LOC115757934|XP_030554263.1|DNOV, LOC115757947|XP_030554279.1|DNOV
OG0001105	LOC115628911|XP_030381032.1|SLEB	LOC115768318|XP_030568727.1|DNOV
OG0001106	LOC115627975|XP_030379731.1|SLEB	LOC115767955|XP_030568200.1|DNOV
OG0001108	LOC115625420|XP_030376320.1|SLEB, LOC115625426|XP_030376325.1|SLEB	LOC115770870|XP_030572166.1|DNOV
OG0001109	LOC115634740|XP_030388488.1|SLEB	LOC115763249|XP_030561589.1|DNOV
OG0001110	LOC115633968|XP_030387349.1|SLEB	LOC115771474|XP_030573056.1|DNOV
OG0001111	LOC115634763|XP_030388518.1|SLEB	LOC115760293|XP_030557439.1|DNOV
OG0001112	LOC115634184|XP_030387630.1|SLEB	LOC115766553|XP_030566389.1|DNOV
OG0001113	LOC115624483|XP_030375046.1|SLEB	LOC115769241|XP_030569815.1|DNOV, LOC115769273|XP_030569844.1|DNOV
OG0001114	LOC115631463|XP_030384073.1|SLEB	LOC115760170|XP_030557250.1|DNOV, LOC115759908|XP_030556893.1|DNOV, LOC115760242|XP_030557357.1|DNOV, LOC115760207|XP_030557301.1|DNOV
OG0001116	LOC115620151|XP_030369140.1|SLEB	LOC115763648|XP_030562173.1|DNOV
OG0001116	LOC115620150|XP_030369139.1|SLEB	LOC115763643|XP_030562142.1|DNOV
OG0001117	LOC115622899|XP_030372879.1|SLEB	LOC115758941|XP_030555601.1|DNOV, LOC115758937|XP_030555598.1|DNOV, LOC115758897|XP_030555553.1|DNOV, LOC115759341|XP_030556120.1|DNOV
OG0001118	LOC115627305|XP_030378807.1|SLEB	LOC115768654|XP_030569191.1|DNOV
OG0001119	LOC115630078|XP_030382561.1|SLEB	LOC115761986|XP_030559893.1|DNOV
OG0001120	LOC115623083|XP_030373145.1|SLEB, LOC115621079|XP_030370469.1|SLEB	LOC115768648|XP_030569179.1|DNOV
OG0001121	LOC115620501|XP_030369616.1|SLEB	LOC115759939|XP_030556978.1|DNOV
OG0001122	LOC115632561|XP_030385637.1|SLEB	LOC115762938|XP_030561178.1|DNOV
OG0001124	LOC115625095|XP_030375854.1|SLEB	LOC115764874|XP_030564013.1|DNOV
OG0001125	LOC115621080|XP_030370470.1|SLEB	LOC115772072|XP_030573883.1|DNOV
OG0001126	LOC115623071|XP_030373125.1|SLEB	LOC115769924|XP_030570809.1|DNOV
OG0001127	LOC115622276|XP_030372037.1|SLEB	LOC115768669|XP_030569214.1|DNOV
OG0001128	LOC115632412|XP_030385447.1|SLEB	LOC115759754|XP_030556661.1|DNOV
OG0001129	LOC115626279|XP_030377461.1|SLEB	LOC115758425|XP_030554936.1|DNOV
OG0001130	LOC115625688|XP_030376687.1|SLEB	LOC115759812|XP_030556764.1|DNOV, LOC115769151|XP_030569706.1|DNOV
OG0001131	LOC115628051|XP_030379856.1|SLEB	LOC115766715|XP_030566499.1|DNOV
OG0001133	LOC115630971|XP_030383411.1|SLEB	LOC115763282|XP_030561627.1|DNOV
OG0001134	LOC115633664|XP_030386969.1|SLEB	LOC115767453|XP_030567613.1|DNOV
OG0001135	LOC115620845|XP_030370146.1|SLEB	LOC115761215|XP_030558765.1|DNOV
